,EURAUD,EURAUD,EURAUD,EURAUD,EURAUD,EURAUD,EURAUD
2015-09-08,1.517479,1.5147934,1.5479355,1.5183716,1.5299835,1.5459442,1.5630493
2015-09-09,1.5143051,1.5109177,1.5152512,1.5236053,1.5437851,1.5654297,1.5654678
2015-09-10,1.5164032,1.5173416,1.5308533,1.5434113,1.5664368,1.5700912,1.5748978
2015-09-11,1.5172882,1.5278091,1.5443115,1.5646515,1.5741119,1.5769272,1.5755081
2015-09-13,1.5265579,1.5407257,1.5669022,1.5687103,1.5721741,1.5637589,1.5861816
2015-09-14,1.5435867,1.5615997,1.5743332,1.5729752,1.578331,1.5733185,1.58844
2015-09-15,1.5628586,1.5761185,1.5712433,1.5813828,1.574295,1.5785675,1.5801468
2015-09-16,1.5663681,1.5715256,1.5759811,1.5676498,1.5690765,1.5825958,1.5735016
2015-09-17,1.5689468,1.5743942,1.574707,1.5866852,1.5674515,1.5733337,1.578682
2015-09-18,1.5734482,1.5758514,1.572731,1.5775375,1.5683899,1.5640564,1.5737762
2015-09-20,1.5718613,1.5802078,1.5876846,1.5775375,1.5676193,1.5963669,1.5999146
2015-09-21,1.5779877,1.5643387,1.5760422,1.5775452,1.5837936,1.5787888,1.587532
2015-09-22,1.5779953,1.5841522,1.5851898,1.5577164,1.5830002,1.5826645,1.565773
2015-09-23,1.5779953,1.5865326,1.5798264,1.5807343,1.5664444,1.5763016,1.556984
2015-09-24,1.5779953,1.5788345,1.5779572,1.5866699,1.6008224,1.592453,1.5951004
2015-09-25,1.5818863,1.5833435,1.6022186,1.5732422,1.5856628,1.5863342,1.5984955
2015-09-27,1.604065,1.5784302,1.5832138,1.5834808,1.5864944,1.571785,1.5970764
2015-09-28,1.5579758,1.5871582,1.5830765,1.5878601,1.561409,1.6010284,1.5997162
2015-09-29,1.5756836,1.5967941,1.5941162,1.581543,1.5992126,1.5938263,1.5859146
2015-09-30,1.5983658,1.586937,1.57621,1.5936356,1.5898285,1.5776138,1.5884933
2015-10-01,1.5934677,1.6085052,1.5950775,1.5839005,1.603653,1.608696,1.5830688
2015-10-02,1.6084824,1.5840607,1.6011505,1.5783386,1.5851288,1.5814056,1.5780716
2015-10-04,1.5849838,1.6039429,1.5842819,1.585907,1.5796661,1.5993118,1.585083
2015-10-05,1.5803833,1.5761871,1.6051941,1.5854187,1.5812988,1.588562,1.5832672
2015-10-06,1.6039047,1.5972443,1.5877533,1.5878525,1.5848465,1.5856628,1.5802231
2015-10-07,1.5818481,1.589798,1.5825195,1.5824509,1.584053,1.5858994,1.5882187
2015-10-08,1.5970154,1.586235,1.5896301,1.5898972,1.5845108,1.5954666,1.5925217
2015-10-09,1.5879898,1.5818863,1.587532,1.5821686,1.5988541,1.584671,1.5892563
2015-10-11,1.5902786,1.5965118,1.5836029,1.5876389,1.573761,1.5810242,1.6022263
2015-10-12,1.5970459,1.584053,1.5981979,1.5931091,1.5869598,1.6029968,1.5624084
2015-10-13,1.5862579,1.5826569,1.5750809,1.5878906,1.5819016,1.5916138,1.603714
2015-10-14,1.5838318,1.5909882,1.5869141,1.5886154,1.5845718,1.5845718,1.5826111
2015-10-15,1.5787659,1.5837784,1.5942688,1.5823898,1.5887756,1.5808792,1.5836105
2015-10-16,1.5943298,1.5693893,1.5879364,1.5849457,1.5823517,1.577858,1.5611801
2015-10-18,1.5859222,1.5809326,1.5864105,1.5799179,1.5840988,1.5763702,1.5845337
2015-10-19,1.5999298,1.5865479,1.580246,1.5788116,1.5739975,1.5781021,1.574997
2015-10-20,1.582489,1.5872345,1.578186,1.5636673,1.5671997,1.5836716,1.5804214
2015-10-21,1.5823135,1.561821,1.584465,1.5714035,1.5742188,1.5699997,1.580513
2015-10-22,1.5833206,1.5844345,1.5828323,1.5770874,1.5869904,1.5616074,1.5815506
2015-10-23,1.5737152,1.5832748,1.578743,1.5755234,1.5675812,1.5837555,1.5680008
2015-10-25,1.5823746,1.5755844,1.5807343,1.568016,1.5495987,1.5630722,1.559372
2015-10-26,1.5783005,1.5713043,1.5753403,1.565773,1.5804672,1.566925,1.577919
2015-10-27,1.5777206,1.5838318,1.5549088,1.5674133,1.5882263,1.5875778,1.5556259
2015-10-28,1.5700989,1.558403,1.5668793,1.5604477,1.5652313,1.5756531,1.5693054
2015-10-29,1.5746765,1.5715942,1.5602417,1.573967,1.5613327,1.5761566,1.5694809
2015-10-30,1.5866241,1.5699844,1.5687485,1.5573273,1.5692749,1.5640335,1.5555344
2015-11-01,1.5653763,1.5673599,1.5726852,1.5612183,1.55896,1.5616226,1.5614929
2015-11-02,1.5560608,1.5648727,1.5733795,1.5541153,1.5562897,1.5654526,1.5487747
2015-11-03,1.5613556,1.5588303,1.5680923,1.5727081,1.565445,1.5654526,1.5590515
2015-11-04,1.5592041,1.5702896,1.5663452,1.5663147,1.564949,1.5613022,1.5679855
2015-11-05,1.5673599,1.5520248,1.5696716,1.5585632,1.5548325,1.5652466,1.5736923
2015-11-06,1.5596161,1.5766678,1.5585861,1.5581589,1.5524521,1.5588989,1.5499268
2015-11-08,1.5682831,1.5657501,1.5614548,1.5433044,1.5471573,1.5475845,1.5568695
2015-11-09,1.5626907,1.5732956,1.5458908,1.5527649,1.5546341,1.543953,1.5557785
2015-11-10,1.5545044,1.5541992,1.5669174,1.5574112,1.5353241,1.5491028,1.5673065
2015-11-11,1.5566254,1.5429077,1.5466995,1.5569229,1.5438156,1.5288239,1.5624542
2015-11-12,1.5502319,1.54776,1.5646362,1.5382919,1.544136,1.5383987,1.5402603
2015-11-13,1.5431366,1.580574,1.5492249,1.5459061,1.5374451,1.539566,1.5570526
2015-11-15,1.5394821,1.5454254,1.5635071,1.5428848,1.5438309,1.5280914,1.5289383
2015-11-16,1.5330887,1.5386887,1.5237808,1.5419159,1.510025,1.5285034,1.5562439
2015-11-17,1.5357819,1.5766296,1.5426865,1.5384216,1.5478897,1.5351486,1.5131683
2015-11-18,1.5207901,1.5481644,1.5361328,1.5344849,1.5312653,1.5307388,1.5251236
2015-11-19,1.5123444,1.542366,1.530159,1.5462341,1.5382919,1.5463791,1.5199585
2015-11-20,1.5348587,1.5536346,1.5295029,1.5194397,1.5460434,1.5183868,1.5328598
2015-11-22,1.538681,1.5295181,1.5278244,1.5377884,1.5247116,1.5301437,1.5421219
2015-11-23,1.5241013,1.5415268,1.5208588,1.5242615,1.5441971,1.5053635,1.5151443
2015-11-24,1.5378265,1.5265732,1.5278931,1.5122299,1.5151901,1.5079498,1.5244827
2015-11-25,1.5218811,1.5345078,1.5309677,1.5216751,1.5190201,1.5307236,1.5217056
2015-11-26,1.5124435,1.5298309,1.5178452,1.5315399,1.5130463,1.5042725,1.5175323
2015-11-27,1.5215759,1.5399628,1.5177765,1.5242615,1.5419998,1.5222626,1.5122452
2015-11-29,1.5301666,1.537857,1.5130768,1.5170288,1.5355911,1.502449,1.5083084
2015-11-30,1.5284195,1.5293121,1.4834976,1.5346069,1.5163727,1.504219,1.512558
2015-12-01,1.5039825,1.5085754,1.5042725,1.5130997,1.5078735,1.5069427,1.5089722
2015-12-02,1.5139542,1.5091248,1.5094147,1.5052185,1.5094299,1.509819,1.508606
2015-12-03,1.5045242,1.509201,1.5107727,1.5141144,1.505539,1.5078583,1.505394
2015-12-04,1.5179214,1.5163193,1.5085983,1.5016022,1.5081024,1.5056152,1.5068436
2015-12-06,1.5061493,1.52034,1.5028915,1.5028839,1.5162125,1.5102234,1.5179901
2015-12-07,1.5059052,1.5047073,1.5045395,1.5115128,1.5003662,1.4970856,1.5022964
2015-12-08,1.5042725,1.5046387,1.4929962,1.5120239,1.4961777,1.5087433,1.4889145
2015-12-09,1.502182,1.5014343,1.5112,1.4956894,1.489212,1.5091171,1.5083694
2015-12-10,1.502182,1.5047836,1.5000763,1.511116,1.5012817,1.5034714,1.4965057
2015-12-11,1.4983902,1.5023346,1.4972305,1.5071564,1.5033646,1.4972839,1.5142212
2015-12-13,1.5097275,1.5042114,1.5028687,1.4945602,1.4945679,1.5033569,1.5032578
2015-12-14,1.4960022,1.5020828,1.498352,1.5029373,1.4978333,1.4957047,1.5081711
2015-12-15,1.5039291,1.5044022,1.5059586,1.5050735,1.5039139,1.5014801,1.5102615
2015-12-16,1.5019913,1.5020828,1.5008698,1.5026932,1.4983978,1.4820633,1.5022125
2015-12-17,1.5057983,1.5045929,1.5013199,1.5051422,1.498085,1.4890976,1.5044785
2015-12-18,1.5036545,1.5018921,1.5016937,1.5026932,1.4970169,1.5078964,1.4972534
2015-12-20,1.5060425,1.5045929,1.5064087,1.5052719,1.5378723,1.5140457,1.499382
2015-12-21,1.5033417,1.5018921,1.5040665,1.5026932,1.4968872,1.5034943,1.4857788
2015-12-22,1.5060425,1.5046616,1.5040665,1.5055237,1.5047379,1.4941635,1.5036621
2015-12-23,1.503212,1.5017014,1.5040665,1.5024414,1.5010681,1.5143661,1.5010529
2015-12-24,1.5062332,1.5047913,1.5040665,1.5055313,1.5053253,1.5073624,1.5041275
2015-12-27,1.5031433,1.5015717,1.5040665,1.5024414,1.4999847,1.5008698,1.5029068
2015-12-28,1.5044861,1.5047913,1.5041351,1.4690018,1.5060272,1.5012436,1.4996948
2015-12-29,1.4739838,1.501503,1.4127884,1.4785767,1.5019302,1.5052414,1.5020523
2015-12-30,1.4529266,1.4895935,1.4981537,1.4635239,1.5015869,1.499939,1.493103
2015-12-31,1.5011902,1.5033875,1.5028076,1.501976,1.503128,1.4871521,1.4797821
2016-01-03,1.5022354,1.4965057,1.5013809,1.5002441,1.5085983,1.4767227,1.5332108
2016-01-04,1.4996872,1.4950867,1.5021515,1.4973679,1.5014572,1.5229187,1.5111008
2016-01-05,1.5018463,1.5000839,1.4926529,1.4997482,1.5139389,1.5038605,1.5037003
2016-01-06,1.5022964,1.4658127,1.5012054,1.5069122,1.4871826,1.5060806,1.5073318
2016-01-07,1.4923325,1.5081329,1.4928131,1.5018921,1.5009155,1.5157928,1.5143356
2016-01-08,1.514801,1.5178452,1.5304794,1.5232239,1.4779053,1.5255508,1.5100555
2016-01-10,1.5047836,1.5064926,1.4992065,1.5061722,1.5196915,1.4913483,1.5126572
2016-01-11,1.476059,1.5046768,1.5121841,1.502121,1.5120621,1.5129852,1.5188522
2016-01-12,1.5122528,1.5287781,1.514534,1.4990845,1.5092239,1.509407,1.4923706
2016-01-13,1.5226898,1.5182724,1.5354843,1.5131683,1.52211,1.5441666,1.49823
2016-01-14,1.5027771,1.491806,1.5154953,1.5085526,1.530365,1.4964828,1.5358505
2016-01-15,1.5124741,1.5093536,1.5083618,1.5145721,1.5218201,1.5041199,1.5212784
2016-01-17,1.5139465,1.5212097,1.517273,1.5168839,1.5201416,1.5130768,1.5263062
2016-01-18,1.509407,1.5183716,1.5122147,1.5308914,1.5199966,1.5164795,1.5250549
2016-01-19,1.5035934,1.5136948,1.5155106,1.5183868,1.520958,1.5196915,1.5126495
2016-01-20,1.5123901,1.5122757,1.5107574,1.5314255,1.5153732,1.5133514,1.5192871
2016-01-21,1.516159,1.5338821,1.509552,1.5186081,1.5318756,1.5283356,1.521225
2016-01-22,1.527626,1.5246658,1.5258484,1.5327072,1.5283356,1.5227661,1.5210342
2016-01-24,1.521019,1.5301514,1.5332108,1.5263596,1.5293884,1.5214691,1.5454941
2016-01-25,1.5174026,1.5239258,1.5232239,1.5076141,1.5226974,1.5356522,1.5377731
2016-01-26,1.523262,1.5343552,1.5253983,1.5212021,1.5383682,1.538269,1.5417099
2016-01-27,1.5154648,1.5192337,1.5277176,1.541481,1.529396,1.5365143,1.5344086
2016-01-28,1.5234909,1.5227051,1.5354538,1.5429611,1.5310974,1.5455399,1.5365982
2016-01-29,1.5208969,1.5401993,1.5384903,1.5399246,1.5408478,1.5387802,1.5458145
2016-01-31,1.5380936,1.5385818,1.5407181,1.5416107,1.538948,1.5352783,1.5296555
2016-02-01,1.5408859,1.5377731,1.5390472,1.5442047,1.5361633,1.5346603,1.5839157
2016-02-02,1.5341187,1.5439377,1.5377655,1.5446777,1.5638733,1.5648804,1.5410614
2016-02-03,1.538765,1.5334549,1.5463257,1.5497055,1.5422287,1.5781555,1.5240326
2016-02-04,1.5566788,1.5505295,1.5456085,1.5335693,1.5561752,1.5618668,1.5633469
2016-02-05,1.5415039,1.5424728,1.5337753,1.5837555,1.5649185,1.5493622,1.5352478
2016-02-07,1.5504532,1.5347366,1.5646362,1.5395889,1.5391998,1.534523,1.5554504
2016-02-08,1.5235748,1.5403595,1.5439682,1.5610352,1.565422,1.5711441,1.5582199
2016-02-09,1.5601273,1.5461578,1.556572,1.5566635,1.5527191,1.5604172,1.5388031
2016-02-10,1.5471878,1.5617752,1.5569077,1.5425186,1.5493317,1.5574799,1.5671463
2016-02-11,1.5518723,1.5306168,1.5396957,1.5601578,1.5659866,1.548645,1.563034
2016-02-12,1.5381241,1.553978,1.5616226,1.5558777,1.5539932,1.562149,1.5590057
2016-02-14,1.5550537,1.5454178,1.5532455,1.556984,1.5539551,1.557991,1.5545578
2016-02-15,1.556961,1.5613556,1.5439835,1.572586,1.5593262,1.5741043,1.5582123
2016-02-16,1.5492477,1.5484924,1.560112,1.5394592,1.55719,1.5553818,1.5559006
2016-02-17,1.5532532,1.5521774,1.5609512,1.5551147,1.557518,1.5687637,1.5653915
2016-02-18,1.5620193,1.5552902,1.57621,1.5548935,1.5717468,1.5422974,1.5679855
2016-02-19,1.5535507,1.5632782,1.5720673,1.5700302,1.5626907,1.5620346,1.5603485
2016-02-21,1.5634003,1.5589447,1.5652237,1.5508804,1.5417175,1.5665436,1.558075
2016-02-22,1.5625305,1.5603485,1.5448151,1.5702744,1.5559616,1.554039,1.5516815
2016-02-23,1.557518,1.5549164,1.5428314,1.5548248,1.5575638,1.5580444,1.541542
2016-02-24,1.5597839,1.559639,1.5583191,1.5490952,1.5613785,1.5474396,1.5566025
2016-02-25,1.5681152,1.5560837,1.5565338,1.5557632,1.5525589,1.554802,1.5542908
2016-02-26,1.5580063,1.549118,1.5508423,1.5533295,1.5522842,1.5422287,1.542633
2016-02-28,1.5574112,1.5615845,1.5681305,1.5499268,1.548027,1.5443954,1.5441132
2016-02-29,1.5545883,1.5693436,1.5490189,1.5568848,1.5599518,1.5452118,1.5484314
2016-03-01,1.5525208,1.5532761,1.5672226,1.5518188,1.5509567,1.5474701,1.5477295
2016-03-02,1.5473633,1.5547256,1.5557327,1.5410385,1.5422974,1.552742,1.5463562
2016-03-03,1.558609,1.5595016,1.5514755,1.5518341,1.5408707,1.5296097,1.5425415
2016-03-04,1.5415573,1.5501328,1.5435333,1.552391,1.5480881,1.5481567,1.5371323
2016-03-06,1.5397415,1.5401001,1.5490341,1.5389633,1.5439606,1.5385056,1.5431061
2016-03-07,1.5483398,1.5460205,1.5394592,1.5312881,1.5602036,1.5413666,1.5027161
2016-03-08,1.5473785,1.5309601,1.548027,1.539566,1.5430145,1.530014,1.5548859
2016-03-09,1.5483398,1.5224228,1.5424347,1.5195541,1.5145569,1.559166,1.5366135
2016-03-10,1.5475769,1.5404968,1.5229492,1.5527878,1.5430603,1.5266342,1.532608
2016-03-11,1.5485001,1.5494537,1.5359955,1.5327072,1.5376968,1.5384521,1.5302887
2016-03-13,1.5515671,1.5445557,1.535408,1.5585861,1.5270844,1.5392838,1.5459442
2016-03-14,1.5047607,1.5159683,1.5338135,1.5315094,1.5307617,1.530899,1.5265808
2016-03-15,1.5425491,1.56324,1.507843,1.5343552,1.5295258,1.5418472,1.5238037
2016-03-16,1.5277176,1.5441513,1.5356598,1.5284042,1.5357285,1.5337982,1.516182
2016-03-17,1.5407486,1.5632782,1.534256,1.5264893,1.5078049,1.5005875,1.5142899
2016-03-18,1.5299377,1.533844,1.5452499,1.5189896,1.5257797,1.510788,1.4818192
2016-03-20,1.5249634,1.5183716,1.534111,1.5131912,1.5072937,1.5001373,1.4975586
2016-03-21,1.5172043,1.5085754,1.5132446,1.5131302,1.4939499,1.5334396,1.4610596
2016-03-22,1.524437,1.5381546,1.5142136,1.5016098,1.4848938,1.5285339,1.5524368
2016-03-23,1.5120163,1.509079,1.4998245,1.5647964,1.5097275,1.4908829,1.4911575
2016-03-24,1.5133667,1.4935532,1.5145569,1.4500504,1.5066681,1.5368881,1.4768143
2016-03-27,1.5072937,1.5196686,1.5414276,1.4754562,1.512207,1.5735474,1.4749069
2016-03-28,1.5197906,1.5061798,1.521225,1.5011826,1.523735,1.4526291,1.4940186
2016-03-29,1.5057755,1.4829559,1.5162811,1.4757767,1.4768295,1.4676895,1.5012283
2016-03-30,1.5565491,1.4967194,1.5468445,1.5024796,1.4629745,1.4898605,1.5279465
2016-03-31,1.5582275,1.5185776,1.486557,1.4996414,1.4937134,1.5048523,1.5046463
2016-04-01,1.4655685,1.4882584,1.4794388,1.5086517,1.4713135,1.4940109,1.473114
2016-04-03,1.5041733,1.5340958,1.4977341,1.4642487,1.4713135,1.4705353,1.4743652
2016-04-04,1.4884796,1.4988785,1.4994049,1.470314,1.4865417,1.5053177,1.4932709
2016-04-05,1.4916916,1.4755173,1.494484,1.4681396,1.4724121,1.5115204,1.4635239
2016-04-06,1.4874344,1.4806519,1.4552002,1.4955521,1.4636459,1.5014801,1.4730606
2016-04-07,1.4726791,1.4708557,1.4829788,1.514679,1.5048981,1.4777222,1.4473648
2016-04-08,1.4708328,1.49337,1.4924545,1.499054,1.5150146,1.4652481,1.5110779
2016-04-10,1.5002213,1.517479,1.4839554,1.4642792,1.4820786,1.5366287,1.4696884
2016-04-11,1.5146484,1.499939,1.5184402,1.473465,1.4892578,1.4834366,1.4810486
2016-04-12,1.5048752,1.4684906,1.5283661,1.49189,1.499115,1.4836884,1.4956818
2016-04-13,1.4730835,1.4772263,1.4982376,1.470108,1.4860382,1.490921,1.4835281
2016-04-14,1.4846115,1.4931946,1.476471,1.4774399,1.479065,1.4688721,1.4838943
2016-04-15,1.4863739,1.4532089,1.4978409,1.4874573,1.4774857,1.4715729,1.4847336
2016-04-17,1.4973602,1.5163422,1.4382935,1.4812012,1.4744034,1.4851379,1.4864807
2016-04-18,1.4863052,1.4918213,1.5240631,1.4784775,1.4872437,1.4851303,1.4847336
2016-04-19,1.5086441,1.480545,1.48143,1.4904022,1.4872894,1.478508,1.484169
2016-04-20,1.4500275,1.4853058,1.4691315,1.4657135,1.4909744,1.480957,1.4622116
2016-04-21,1.4703522,1.4677658,1.4974747,1.477623,1.476387,1.4798355,1.4712296
2016-04-22,1.4702454,1.4806671,1.4828873,1.4805145,1.4936905,1.477745,1.4818878
2016-04-24,1.4786224,1.4834442,1.4816055,1.4881744,1.4795151,1.4790726,1.4810028
2016-04-25,1.4848099,1.4891357,1.4832077,1.482727,1.4791565,1.485199,1.4801254
2016-04-26,1.4816589,1.4861603,1.4754333,1.4827118,1.4856033,1.4828491,1.4776993
2016-04-27,1.4843826,1.4799805,1.484024,1.4792404,1.4858475,1.4824753,1.4876251
2016-04-28,1.4824448,1.4840469,1.4881668,1.4845657,1.4884338,1.4814148,1.4899445
2016-04-29,1.4823456,1.48143,1.479454,1.4853439,1.4808121,1.4814453,1.4833603
2016-05-01,1.4811707,1.4767609,1.4846649,1.4859467,1.4948425,1.4875412,1.4833908
2016-05-02,1.4763336,1.4801636,1.484024,1.4824753,1.4818802,1.4800568,1.4968491
2016-05-03,1.4842682,1.4800491,1.4911194,1.4884033,1.488533,1.4727707,1.4926224
2016-05-04,1.4812622,1.4808426,1.4787292,1.4987488,1.4790497,1.4929428,1.4876251
2016-05-05,1.4899063,1.4816132,1.4761047,1.4824905,1.4859314,1.4898605,1.48806
2016-05-06,1.4800339,1.4781876,1.4818726,1.4752502,1.4868698,1.4819565,1.4908218
2016-05-08,1.490799,1.4884033,1.4768982,1.5076294,1.4809799,1.4892883,1.4879608
2016-05-09,1.4935684,1.4897614,1.4861526,1.4833221,1.485054,1.5045166,1.4940186
2016-05-10,1.4922867,1.4917603,1.4873276,1.4877701,1.4909363,1.4951782,1.503212
2016-05-11,1.5014801,1.4898605,1.4889603,1.4946594,1.4995728,1.5033035,1.5004425
2016-05-12,1.4796753,1.498497,1.4939804,1.5025024,1.5013733,1.5070801,1.5015335
2016-05-13,1.4897156,1.4933243,1.4975739,1.5007629,1.5001984,1.5037079,1.5065536
2016-05-15,1.4961395,1.4950104,1.5003433,1.5009995,1.491745,1.5037918,1.5075989
2016-05-16,1.4972305,1.4978561,1.5028305,1.5014572,1.5055695,1.5029831,1.5045395
2016-05-17,1.4988708,1.5046539,1.5073929,1.5055084,1.5072861,1.5064468,1.5064774
2016-05-18,1.4969406,1.5095825,1.5048599,1.5122223,1.502533,1.509697,1.5080872
2016-05-19,1.506134,1.5052948,1.5073547,1.5052948,1.5066681,1.5118866,1.5286713
2016-05-20,1.5051117,1.5081329,1.5090027,1.5075836,1.5128479,1.519043,1.539505
2016-05-22,1.5074158,1.502121,1.5106964,1.5122375,1.5209045,1.5275269,1.5400925
2016-05-23,1.510788,1.5059128,1.5094681,1.5243301,1.5314789,1.5407867,1.5064621
2016-05-24,1.5061417,1.5042877,1.5272827,1.5317993,1.5322495,1.5334015,1.5198288
2016-05-25,1.5066605,1.535141,1.5303802,1.5324707,1.4658356,1.561882,1.5428467
2016-05-26,1.5293655,1.5337296,1.5411453,1.5426178,1.5385132,1.4753265,1.5017395
2016-05-27,1.5382156,1.5372925,1.5167542,1.5352783,1.4953842,1.5284424,1.4824829
2016-05-29,1.5386581,1.5949478,1.5260391,1.5222855,1.4935074,1.5377426,1.5565872
2016-05-30,1.5295563,1.4577789,1.4790039,1.5618973,1.5425568,1.5396576,1.5338516
2016-05-31,1.4814224,1.5577545,1.5157852,1.5298386,1.5503235,1.5868988,1.5141373
2016-06-01,1.5284729,1.519043,1.5396576,1.5361252,1.5417328,1.5162735,1.5474014
2016-06-02,1.5199356,1.5259781,1.5606766,1.5322495,1.5683289,1.5836868,1.5327072
2016-06-03,1.5622101,1.5606995,1.5139694,1.492073,1.5225372,1.5591202,1.5647964
2016-06-05,1.5504456,1.5421753,1.5754395,1.5098801,1.5298767,1.5678787,1.5697021
2016-06-06,1.5409317,1.5761185,1.4729843,1.5752182,1.5665894,1.5358124,1.5682907
2016-06-07,1.5751343,1.5085144,1.5189056,1.5369034,1.5601196,1.5100555,1.5485535
2016-06-08,1.5395432,1.5256195,1.5147552,1.5541458,1.5460892,1.54319,1.5483551
2016-06-09,1.5131226,1.50663,1.522438,1.569809,1.5572739,1.5416718,1.5613174
2016-06-10,1.5139847,1.5323257,1.5668716,1.5494461,1.5519485,1.537384,1.5234909
2016-06-12,1.5630417,1.5380936,1.5369415,1.5443039,1.5646744,1.5433807,1.5217133
2016-06-13,1.5572662,1.5519714,1.5562973,1.5551834,1.5519028,1.5485916,1.5313721
2016-06-14,1.5297699,1.5473938,1.557785,1.5530014,1.5438614,1.5404053,1.5405045
2016-06-15,1.5545197,1.5430069,1.5449066,1.5308151,1.5293579,1.5668793,1.544899
2016-06-16,1.542305,1.5167465,1.5459137,1.55336,1.5577011,1.5443573,1.5267639
2016-06-17,1.5383835,1.5391083,1.5494385,1.5596771,1.5539703,1.5501785,1.5014572
2016-06-19,1.5494003,1.5365372,1.5450134,1.5458221,1.5461426,1.5383759,1.5448608
2016-06-20,1.546341,1.5572968,1.5584488,1.5468445,1.5449295,1.5435486,1.5406799
2016-06-21,1.5405197,1.5399704,1.5490112,1.5447388,1.5422211,1.5429001,1.541336
2016-06-22,1.5240555,1.5438461,1.5472794,1.5403442,1.5391846,1.539032,1.5369034
2016-06-23,1.5644684,1.5458755,1.5437698,1.5417862,1.5391846,1.5367737,1.5314407
2016-06-24,1.5444641,1.5445099,1.5401917,1.537468,1.5335846,1.5312347,1.529602
2016-06-26,1.5417252,1.5398865,1.537857,1.5382538,1.5363617,1.5403595,1.5318375
2016-06-27,1.5418549,1.5384674,1.5372696,1.5350418,1.5373459,1.5324249,1.525711
2016-06-28,1.5421524,1.5377121,1.5309982,1.5383835,1.5404053,1.5377655,1.5340424
2016-06-29,1.5364075,1.5120544,1.53965,1.5333557,1.534462,1.5294952,1.516983
2016-06-30,1.5462494,1.5333252,1.5380554,1.5136948,1.5334244,1.5107117,1.5202103
2016-07-01,1.5243378,1.5323563,1.51828,1.5233002,1.5228043,1.5240631,1.5307388
2016-07-03,1.5262756,1.5334396,1.5307999,1.531311,1.5210648,1.5077744,1.5259476
2016-07-04,1.5396881,1.5161743,1.5177307,1.5141068,1.5085068,1.5117188,1.4965973
2016-07-05,1.5322037,1.519722,1.5158997,1.5350113,1.509613,1.538208,1.5247269
2016-07-06,1.5069122,1.5328064,1.522438,1.5191498,1.5106354,1.507103,1.5192566
2016-07-07,1.515274,1.5190659,1.5231476,1.4974213,1.529747,1.5110626,1.5087967
2016-07-08,1.5354462,1.52948,1.5113068,1.5095596,1.5250778,1.5100174,1.4991608
2016-07-10,1.511673,1.5235748,1.5050735,1.5127716,1.5108795,1.5010605,1.5003433
2016-07-11,1.5121841,1.511528,1.5080032,1.5118027,1.5035706,1.4964066,1.4965439
2016-07-12,1.5011749,1.5212097,1.5128098,1.5035172,1.4955063,1.4956894,1.4921265
2016-07-13,1.5173645,1.5135117,1.5066376,1.5023117,1.495018,1.498291,1.4904556
2016-07-14,1.5067062,1.5107269,1.4994583,1.500618,1.4958725,1.4920807,1.4830627
2016-07-15,1.5076675,1.4978943,1.4970169,1.4977264,1.4931412,1.4906616,1.4927292
2016-07-17,1.5019455,1.4972458,1.4983826,1.4885559,1.4901581,1.4849854,1.4989014
2016-07-18,1.4994736,1.4909897,1.49823,1.4975891,1.498848,1.4895935,1.4871902
2016-07-19,1.500061,1.4936905,1.4892502,1.4877167,1.4837112,1.487297,1.4876099
2016-07-20,1.4897385,1.487793,1.4876404,1.4773712,1.4866409,1.4815216,1.4763031
2016-07-21,1.4875107,1.4839935,1.4944687,1.489151,1.4852142,1.4854584,1.487381
2016-07-22,1.4971695,1.4890976,1.4915314,1.4963608,1.4898376,1.4803619,1.4783707
2016-07-24,1.4883575,1.4815063,1.498497,1.4835281,1.472847,1.4782181,1.4993057
2016-07-25,1.4867172,1.4964676,1.4879456,1.4828033,1.4927292,1.4818497,1.4855728
2016-07-26,1.4843063,1.4655457,1.4787064,1.4856033,1.4742279,1.4802856,1.4667892
2016-07-27,1.4997787,1.480835,1.4769669,1.4771576,1.4745255,1.4897461,1.4767838
2016-07-28,1.4745789,1.4751282,1.4807892,1.4835052,1.4862366,1.4780273,1.4520721
2016-07-29,1.4815521,1.4702377,1.4864273,1.464325,1.4791336,1.4787827,1.463562
2016-07-31,1.4746246,1.5023499,1.4669876,1.4493332,1.482872,1.481369,1.477272
2016-08-01,1.4714279,1.4654694,1.4844894,1.476181,1.4853973,1.4687653,1.474617
2016-08-02,1.4829178,1.4530258,1.4869614,1.4798584,1.4697037,1.4952393,1.4622574
2016-08-03,1.4831085,1.459816,1.4784088,1.4619827,1.4780197,1.4668198,1.4530716
2016-08-04,1.4546509,1.4780579,1.4796219,1.4856262,1.4704208,1.4807663,1.4624481
2016-08-05,1.4753036,1.4826126,1.4684372,1.456604,1.4718094,1.4696884,1.4652252
2016-08-07,1.4700699,1.4774551,1.5059128,1.4506302,1.4677963,1.4681168,1.4530258
2016-08-08,1.4718094,1.4732742,1.4485016,1.465271,1.4876175,1.4691467,1.475441
2016-08-09,1.4638519,1.4659653,1.4879074,1.4770203,1.4667358,1.4693909,1.4531097
2016-08-10,1.4777832,1.4642181,1.4765854,1.4845963,1.4605026,1.4744492,1.4613266
2016-08-11,1.4606247,1.4777145,1.4614563,1.4728546,1.468193,1.4802475,1.467392
2016-08-12,1.4631271,1.4631653,1.4596252,1.4591675,1.468216,1.463211,1.4611664
2016-08-14,1.4463501,1.4553146,1.4540253,1.4650726,1.4623184,1.4640808,1.4896698
