,USDJPY,USDJPY,USDJPY,USDJPY,USDJPY,USDJPY,USDJPY
2012-02-12,76.86687,76.85963,76.86782,76.85939,76.88243,76.89073,76.90685
2012-02-13,76.90748,76.83981,76.87458,76.843376,76.860306,76.89567,76.92055
2012-02-14,76.86498,76.863014,76.862854,76.86008,76.90936,76.9154,76.90136
2012-02-15,76.86843,76.85174,76.91193,76.908005,76.93084,76.90257,76.93103
2012-02-16,76.8099,76.8769,76.822395,76.873505,76.882965,76.916176,76.98608
2012-02-17,76.89117,76.92154,76.88628,76.91256,76.903465,76.97945,77.00618
2012-02-19,76.91053,76.91088,76.92067,76.89384,76.97054,76.98138,77.01251
2012-02-20,76.90285,76.899506,76.889206,76.936676,76.99673,77.040855,77.00159
2012-02-21,76.90643,76.89615,76.933105,76.96183,76.98493,77.01083,77.103676
2012-02-22,76.91702,76.95023,76.98494,76.957664,77.05677,77.08052,77.4577
2012-02-23,76.947716,76.98747,76.97983,77.019936,77.09082,77.427826,77.47631
2012-02-24,76.97184,77.03924,77.02531,77.09437,77.39688,77.452,77.5663
2012-02-26,76.99419,77.03249,77.06993,77.40873,77.48113,77.56379,77.5869
2012-02-27,77.02042,77.09687,77.414276,77.47507,77.522766,77.621346,77.63303
2012-02-28,77.063614,77.423676,77.47088,77.56176,77.61444,77.66958,77.81506
2012-02-29,77.431526,77.473724,77.56295,77.62966,77.62657,77.63901,77.90339
2012-03-01,77.47352,77.58624,77.56516,77.66507,77.63131,77.916916,78.28625
2012-03-02,77.56686,77.58924,77.60124,77.70239,77.95262,78.25069,78.424866
2012-03-04,77.597496,77.667366,77.700325,77.932144,78.29664,78.414444,78.803566
2012-03-05,77.77874,77.654564,77.890434,78.31055,78.37388,78.87252,79.24477
2012-03-06,77.65309,77.89841,78.31852,78.39356,78.867355,79.28629,79.524475
2012-03-07,77.88036,78.255196,78.42154,78.87751,79.25731,79.54175,79.64588
2012-03-08,78.24939,78.41965,78.814644,79.25574,79.5456,79.63086,79.76546
2012-03-09,78.39016,78.823494,79.253716,79.57347,79.62509,79.76059,80.09416
2012-03-11,78.79328,79.234245,79.56306,79.608055,79.748,80.091965,80.1907
2012-03-12,79.19046,79.52774,79.62075,79.78486,80.09538,80.20853,80.49703
2012-03-13,79.549446,79.60954,79.75232,80.127365,80.191605,80.49352,80.57171
2012-03-14,79.62202,79.78088,80.11333,80.2125,80.4971,80.54029,80.67357
2012-03-15,79.78344,80.15349,80.253815,80.50023,80.56687,80.635124,80.85041
2012-03-16,80.11096,80.23185,80.46121,80.54712,80.66248,80.80197,80.92924
2012-03-18,80.24264,80.5246,80.56238,80.67869,80.838615,80.89783,80.932724
2012-03-19,80.508575,80.61454,80.65171,80.82918,80.9461,80.97305,81.10419
2012-03-20,80.63698,80.645485,80.79703,80.931206,80.97183,81.15497,81.222275
2012-03-21,80.673775,80.842834,80.883705,80.97134,81.11908,81.229324,81.37272
2012-03-22,80.84524,80.933624,80.96783,81.09588,81.24262,81.388405,81.53965
2012-03-23,80.95666,80.97185,81.09802,81.24552,81.34517,81.49142,81.59962
2012-03-25,80.9747,81.11565,81.25688,81.39133,81.53136,81.519615,81.65891
2012-03-26,81.129456,81.278175,81.3679,81.551315,81.58035,81.6628,82.0978
2012-03-27,81.29132,81.38673,81.55104,81.61748,81.66072,82.09977,82.22996
2012-03-28,81.420425,81.540474,81.58182,81.685715,82.02543,82.254135,82.28855
2012-03-29,81.53653,81.61861,81.685326,82.05485,82.255066,82.313995,82.31964
2012-03-30,81.551414,81.68459,82.12131,82.22481,82.30524,82.26346,82.35852
2012-04-01,81.68983,82.06666,82.31195,82.286476,82.34112,82.37085,82.37255
2012-04-02,82.047035,82.2513,82.25644,82.2596,82.36826,82.35331,82.30513
2012-04-03,82.2355,82.340775,82.26122,82.31727,82.35293,82.30898,82.34044
2012-04-04,82.261375,82.29402,82.286354,82.298836,82.29217,82.35231,82.36342
2012-04-05,82.27032,82.36439,82.351585,82.33587,82.36517,82.32576,82.33966
2012-04-08,82.351974,82.33656,82.28808,82.299324,82.33293,82.329254,82.29269
2012-04-09,82.35171,82.2941,82.28803,82.30957,82.367325,82.26928,82.30939
2012-04-10,82.33633,82.31695,82.324776,82.31659,82.28478,82.33329,82.33206
2012-04-11,82.36064,82.27412,82.34815,82.36188,82.2961,82.31386,82.33294
2012-04-12,82.349304,82.34176,82.28951,82.30595,82.354836,82.29996,82.337135
2012-04-13,82.33399,82.36655,82.29094,82.33467,82.30564,82.35063,82.32254
2012-04-15,82.305664,82.27851,82.33176,82.33692,82.34557,82.34616,82.307846
2012-04-16,82.339264,82.33921,82.342804,82.32303,82.28498,82.33338,82.340935
2012-04-17,82.34884,82.36138,82.33168,82.293396,82.28629,82.30398,82.322525
2012-04-18,82.32888,82.28005,82.34216,82.350426,82.28419,82.327225,82.31036
2012-04-19,82.31151,82.33702,82.34907,82.31488,82.308334,82.304306,82.32873
2012-04-20,82.30253,82.35947,82.337166,82.327835,82.32518,82.312775,82.33024
2012-04-22,82.30441,82.28005,82.28866,82.33718,82.28855,82.3344,82.253365
2012-04-23,82.31105,82.334915,82.33272,82.2774,82.34021,82.294205,82.25545
2012-04-24,82.35192,82.33261,82.32266,82.32509,82.27881,82.240585,81.60121
2012-04-25,82.31032,82.28885,82.31483,82.29582,82.25333,81.61243,81.54193
2012-04-26,82.27951,82.33106,82.30106,82.23399,81.6032,81.55393,81.47653
2012-04-27,82.33276,82.24371,82.26207,81.63207,81.53621,81.46971,81.476654
2012-04-29,82.2556,82.23255,81.64113,81.55979,81.51384,81.47864,81.44198
2012-04-30,82.23881,81.62867,81.55752,81.47287,81.42427,81.44138,81.35397
2012-05-01,81.62404,81.55693,81.523865,81.465355,81.45652,81.32003,81.29685
2012-05-02,81.52874,81.47797,81.4617,81.44246,81.33197,81.23857,81.16289
2012-05-03,81.46069,81.50059,81.42662,81.36909,81.3009,81.204575,81.07869
2012-05-04,81.46698,81.45555,81.33342,81.31115,81.14721,81.113556,80.99645
2012-05-06,81.45161,81.39299,81.32597,81.16359,81.14148,80.99114,80.9694
2012-05-07,81.34062,81.30911,81.20072,81.14302,81.0005,80.97329,80.93094
2012-05-08,81.32959,81.19971,81.14874,81.06965,80.94389,80.95955,80.94026
2012-05-09,81.253914,81.134705,81.032166,80.95494,80.96299,80.93487,80.90314
2012-05-10,81.12949,80.979614,80.958855,80.92371,80.961716,80.91296,80.867966
2012-05-11,80.99447,80.958015,80.9528,80.94297,80.93747,80.87208,80.79116
2012-05-13,80.939606,80.94119,80.87953,80.94949,80.88858,80.77706,80.63939
2012-05-14,80.94528,80.93972,80.90605,80.87448,80.75506,80.605354,80.5072
2012-05-15,80.9216,80.91676,80.83205,80.77304,80.608,80.56951,80.29664
2012-05-16,80.900185,80.79902,80.77268,80.59022,80.50841,80.3613,80.283394
2012-05-17,80.884445,80.79941,80.5651,80.53981,80.35954,80.25159,80.22971
2012-05-18,80.77841,80.60651,80.532486,80.35714,80.25903,80.22837,80.13655
2012-05-20,80.58508,80.52969,80.375275,80.280045,80.1895,80.21356,80.12158
2012-05-21,80.51607,80.33184,80.24771,80.24429,80.1961,80.07309,80.03472
2012-05-22,80.29424,80.35384,80.22196,80.15997,80.103546,80.036385,80.03749
2012-05-23,80.31952,80.251595,80.20805,80.13431,80.0243,80.01692,79.93381
2012-05-24,80.29332,80.21617,80.064064,80.0514,80.03048,80.02614,79.95083
2012-05-25,80.23076,80.097595,80.04321,80.00077,79.97393,79.94435,79.91838
2012-05-27,80.10558,80.030624,80.020004,79.990746,80.02644,79.94377,79.88993
2012-05-28,80.05986,80.03066,79.99436,79.96716,79.98197,79.90354,79.817
2012-05-29,80.01003,80.008316,79.963,79.8486,79.86475,79.88339,79.82488
2012-05-30,79.98107,80.03031,79.881935,79.890366,79.861084,79.85418,79.85796
2012-05-31,79.94169,79.86313,79.90714,79.85932,79.8772,79.80571,79.81193
2012-06-01,79.91039,79.87914,79.88236,79.86311,79.81683,79.819374,79.82284
2012-06-03,79.82274,79.84303,79.828995,79.795845,79.83196,79.76417,79.76506
2012-06-04,79.88045,79.829315,79.8098,79.777405,79.79048,79.74824,79.653946
2012-06-05,79.85353,79.8352,79.78788,79.81769,79.75738,79.653824,79.61243
2012-06-06,79.85124,79.80505,79.80857,79.74848,79.667915,79.59298,79.576614
2012-06-07,79.781654,79.79114,79.76092,79.66721,79.60143,79.56563,79.50929
2012-06-08,79.79133,79.750175,79.66844,79.62174,79.6013,79.54029,79.58274
2012-06-10,79.77486,79.68126,79.60916,79.54769,79.54021,79.53131,79.5298
2012-06-11,79.65263,79.62781,79.556404,79.57854,79.57099,79.50531,79.56382
2012-06-12,79.582085,79.55612,79.549995,79.48416,79.51106,79.464676,79.47798
2012-06-13,79.56975,79.554504,79.52758,79.49174,79.535805,79.49913,79.469444
2012-06-14,79.56865,79.558975,79.50151,79.48303,79.46268,79.48151,79.424484
2012-06-15,79.58271,79.5052,79.500786,79.49593,79.4422,79.45594,79.43378
2012-06-17,79.50383,79.544334,79.493286,79.46281,79.48606,79.455215,79.46067
2012-06-18,79.47272,79.49848,79.45494,79.44562,79.42964,79.42356,79.472084
2012-06-19,79.515915,79.45585,79.44323,79.47306,79.47705,79.45554,79.398315
2012-06-20,79.44955,79.45804,79.40986,79.44731,79.43529,79.42585,79.42642
2012-06-21,79.49076,79.40997,79.45514,79.41308,79.41603,79.45696,79.42318
2012-06-22,79.46524,79.44829,79.436226,79.44653,79.43976,79.4396,79.44054
2012-06-24,79.42081,79.42407,79.45301,79.454704,79.45764,79.47458,79.43737
2012-06-25,79.46403,79.44449,79.42398,79.476814,79.45648,79.39646,79.467606
2012-06-26,79.485794,79.43517,79.47881,79.377304,79.39443,79.38249,79.46621
2012-06-27,79.438065,79.42091,79.41345,79.43523,79.38162,79.428894,79.438194
2012-06-28,79.4846,79.44619,79.35987,79.41564,79.42301,79.45761,79.451065
2012-06-29,79.48784,79.398895,79.417786,79.50683,79.42356,79.41513,79.47743
2012-07-01,79.44734,79.33973,79.40141,79.478836,79.51254,79.45571,79.46298
2012-07-02,79.37249,79.41649,79.44737,79.482315,79.44624,79.49056,79.46106
2012-07-03,79.443085,79.46171,79.4764,79.45566,79.454254,79.45001,79.4648
2012-07-04,79.43023,79.47526,79.494255,79.478355,79.47822,79.49088,79.49359
2012-07-05,79.42838,79.444176,79.452614,79.44844,79.42868,79.46224,79.453964
2012-07-06,79.46662,79.469635,79.46101,79.48228,79.45884,79.473,79.479385
2012-07-08,79.458595,79.45949,79.46975,79.46944,79.484764,79.463234,79.45619
2012-07-09,79.458664,79.47951,79.49722,79.45359,79.479195,79.475105,79.49063
2012-07-10,79.4592,79.46039,79.50058,79.45789,79.4703,79.46431,79.450935
2012-07-11,79.47801,79.45915,79.483604,79.45647,79.46604,79.476,79.48226
2012-07-12,79.45731,79.484474,79.428314,79.45409,79.46819,79.46453,79.498055
2012-07-13,79.443565,79.477776,79.49496,79.45601,79.45261,79.47746,79.48284
2012-07-15,79.4857,79.490204,79.4838,79.48079,79.437485,79.44238,79.45245
2012-07-16,79.46363,79.446396,79.428474,79.457985,79.46899,79.46519,79.471306
2012-07-17,79.466225,79.44489,79.49408,79.45941,79.46408,79.44955,79.43879
2012-07-18,79.46832,79.49514,79.48527,79.48544,79.45969,79.46081,79.45188
2012-07-19,79.437546,79.45554,79.42736,79.438736,79.4534,79.43789,79.40307
2012-07-20,79.50709,79.472206,79.44641,79.44448,79.45038,79.41132,79.36637
2012-07-22,79.460304,79.45854,79.45541,79.42714,79.41667,79.33834,79.338135
2012-07-23,79.4642,79.475716,79.42781,79.409874,79.36801,79.33707,79.30338
2012-07-24,79.43664,79.44152,79.36366,79.377655,79.335236,79.340546,79.33535
2012-07-25,79.41763,79.3814,79.36142,79.293304,79.32849,79.30456,79.30312
2012-07-26,79.39766,79.367,79.298584,79.31981,79.34094,79.31567,79.319496
2012-07-27,79.379875,79.29637,79.30982,79.30866,79.33676,79.3387,79.356064
2012-07-29,79.392006,79.311386,79.30232,79.35051,79.31339,79.35328,79.29071
2012-07-30,79.29424,79.331825,79.33055,79.33114,79.340294,79.353424,79.229805
2012-07-31,79.325005,79.30056,79.334435,79.34544,79.33553,79.24291,79.168
2012-08-01,79.315994,79.33533,79.315056,79.316536,79.23506,79.13036,79.02999
2012-08-02,79.31406,79.2762,79.33668,79.224785,79.149345,79.02928,78.878075
2012-08-03,79.34127,79.365845,79.27445,79.16167,79.02702,78.91975,78.88143
2012-08-05,79.368195,79.26059,79.14766,79.0328,78.90722,78.82183,78.62933
2012-08-06,79.25226,79.10248,79.06116,78.87426,78.879684,78.6105,78.699066
2012-08-07,79.162125,79.03231,78.90935,78.84693,78.61331,78.57071,78.57812
2012-08-08,79.016266,78.901115,78.79262,78.59521,78.520454,78.51961,78.46963
2012-08-09,78.883224,78.839645,78.62365,78.60325,78.53865,78.54229,78.50887
2012-08-10,78.850044,78.59435,78.58157,78.57035,78.50991,78.489456,78.488075
2012-08-12,78.635826,78.57019,78.57907,78.48914,78.50727,78.54586,78.48964
2012-08-13,78.570885,78.521805,78.519714,78.483986,78.542656,78.537125,78.49922
2012-08-14,78.47647,78.53439,78.52043,78.514275,78.51782,78.47817,78.528786
2012-08-15,78.540794,78.535515,78.52683,78.52848,78.46674,78.54515,78.52803
2012-08-16,78.48338,78.53217,78.54726,78.55228,78.508965,78.49325,78.471504
2012-08-17,78.55657,78.551895,78.5274,78.47583,78.48141,78.55038,78.56214
2012-08-19,78.53416,78.50699,78.53416,78.540016,78.52171,78.50071,78.52124
2012-08-20,78.54186,78.55145,78.53605,78.5516,78.52081,78.518326,78.50128
2012-08-21,78.56292,78.48706,78.52771,78.53879,78.503235,78.52071,78.5243
2012-08-22,78.469635,78.5188,78.51649,78.49331,78.46642,78.51575,78.49819
2012-08-23,78.55434,78.4711,78.532974,78.548645,78.504,78.52346,78.52722
2012-08-24,78.556885,78.495415,78.51974,78.51405,78.48866,78.52179,78.503624
2012-08-26,78.53852,78.531105,78.519585,78.51633,78.547966,78.46189,78.52997
2012-08-27,78.49222,78.50323,78.525116,78.51024,78.55981,78.497765,78.505295
2012-08-28,78.48816,78.5309,78.53214,78.516556,78.49608,78.504585,78.474815
2012-08-29,78.50689,78.49904,78.507385,78.487885,78.456604,78.4392,78.448425
2012-08-30,78.50739,78.530945,78.508995,78.46494,78.48041,78.445114,78.41818
2012-08-31,78.50168,78.51954,78.50966,78.42877,78.42226,78.439865,78.45879
2012-09-02,78.49321,78.49564,78.46816,78.44096,78.43852,78.453575,78.48013
2012-09-03,78.521645,78.48551,78.44963,78.464134,78.460396,78.471306,78.49111
2012-09-04,78.44356,78.45293,78.43331,78.44304,78.49067,78.48894,78.55095
2012-09-05,78.40648,78.43568,78.45433,78.492294,78.5211,78.50598,78.54582
2012-09-06,78.44578,78.453156,78.470436,78.492584,78.554565,78.51849,78.5076
2012-09-07,78.43945,78.446434,78.50527,78.49399,78.51607,78.54608,78.53288
2012-09-09,78.49671,78.53975,78.5493,78.52879,78.52133,78.51519,78.49524
2012-09-10,78.54652,78.50252,78.50356,78.49699,78.50557,78.517815,78.49758
2012-09-11,78.52068,78.500404,78.51825,78.55338,78.54258,78.52069,78.54914
2012-09-12,78.50749,78.54229,78.545235,78.531715,78.52613,78.5215,78.55016
2012-09-13,78.514534,78.53493,78.50944,78.492546,78.48786,78.52924,78.54878
2012-09-14,78.50355,78.535,78.48156,78.52854,78.50838,78.503296,78.51811
2012-09-16,78.522835,78.54137,78.51289,78.50098,78.57251,78.56125,78.54016
2012-09-17,78.484406,78.517975,78.54799,78.54573,78.54756,78.56395,78.53675
2012-09-18,78.542,78.529945,78.56163,78.58051,78.565155,78.53083,78.52471
2012-09-19,78.52933,78.522675,78.54903,78.54499,78.544586,78.54681,78.560165
2012-09-20,78.5445,78.52703,78.55216,78.51163,78.542145,78.553444,78.56889
2012-09-21,78.54568,78.56867,78.54699,78.5615,78.5366,78.53568,78.534195
2012-09-23,78.56083,78.53378,78.54442,78.54461,78.527306,78.54576,78.40071
2012-09-24,78.54364,78.56615,78.555084,78.53551,78.537674,78.42058,78.39791
2012-09-25,78.54544,78.529045,78.533035,78.52911,78.40593,78.395096,78.28949
2012-09-26,78.52522,78.553375,78.53824,78.445206,78.3966,78.37563,78.30008
2012-09-27,78.55193,78.5289,78.462395,78.37278,78.36818,78.28751,78.28456
2012-09-28,78.520485,78.401245,78.35358,78.386086,78.304825,78.2819,78.28019
2012-09-30,78.42119,78.36357,78.36008,78.284065,78.28524,78.31608,78.29179
2012-10-01,78.44457,78.39346,78.2972,78.277306,78.281075,78.29247,78.29554
2012-10-02,78.38603,78.30459,78.29616,78.29094,78.266914,78.28079,78.31272
2012-10-03,78.32084,78.303185,78.29162,78.28215,78.29685,78.30038,78.310295
2012-10-04,78.270355,78.29627,78.28844,78.273056,78.2994,78.262726,78.27141
2012-10-05,78.29147,78.285774,78.29903,78.29478,78.280525,78.27701,78.24618
2012-10-07,78.28689,78.28579,78.29409,78.31502,78.30723,78.258125,78.25344
2012-10-08,78.289185,78.28683,78.29071,78.27517,78.26388,78.26984,78.250244
2012-10-09,78.29929,78.30349,78.294106,78.256195,78.26923,78.264496,78.2491
2012-10-10,78.29397,78.249214,78.262276,78.262695,78.26469,78.25336,78.24186
2012-10-11,78.29342,78.267555,78.23684,78.26936,78.23358,78.27422,78.28365
2012-10-12,78.24222,78.24988,78.25866,78.2247,78.27349,78.28359,78.2812
2012-10-14,78.2533,78.26343,78.22683,78.261826,78.24764,78.26837,78.265755
2012-10-15,78.264946,78.301544,78.26513,78.267944,78.28386,78.28889,78.27378
2012-10-16,78.23925,78.27213,78.28706,78.24972,78.250725,78.25085,78.27995
2012-10-17,78.250656,78.27008,78.23741,78.21932,78.27896,78.270546,78.27507
2012-10-18,78.267044,78.24096,78.29724,78.26733,78.26672,78.29023,78.31201
2012-10-19,78.252304,78.25612,78.25571,78.263824,78.304276,78.32617,78.35116
2012-10-21,78.26972,78.28162,78.254845,78.290085,78.30608,78.34852,78.34493
2012-10-22,78.26927,78.26182,78.24385,78.26899,78.352,78.38197,78.40972
2012-10-23,78.250885,78.29567,78.314735,78.33464,78.409645,78.415596,78.40913
2012-10-24,78.25838,78.29813,78.28653,78.370125,78.38834,78.41475,78.49525
2012-10-25,78.31438,78.377045,78.38843,78.383,78.44532,78.50861,78.500465
2012-10-26,78.34401,78.366745,78.42157,78.44127,78.51311,78.50374,78.48471
2012-10-28,78.390625,78.42733,78.4876,78.51496,78.52647,78.48907,78.51311
2012-10-29,78.40599,78.49768,78.510704,78.49942,78.48706,78.491066,78.5334
2012-10-30,78.410995,78.48851,78.52223,78.498985,78.48202,78.59804,78.60811
2012-10-31,78.50716,78.48107,78.49596,78.501945,78.55078,78.67366,78.691864
2012-11-01,78.49287,78.50322,78.51659,78.5405,78.64966,78.71447,78.77659
2012-11-02,78.52523,78.533356,78.5514,78.679596,78.70364,78.823044,78.89372
2012-11-04,78.50514,78.560295,78.63767,78.70948,78.86672,78.890915,79.239
2012-11-05,78.54451,78.66067,78.71241,78.80869,78.87628,79.20479,79.26519
2012-11-06,78.6761,78.66201,78.73113,78.86268,79.241196,79.31009,79.365036
2012-11-07,78.66807,78.833534,78.90319,79.25864,79.29604,79.28919,79.36554
2012-11-08,78.88549,78.89426,79.23054,79.30003,79.24865,79.380875,79.41384
2012-11-09,78.93268,79.248634,79.28647,79.30626,79.392296,79.424805,79.48104
2012-11-11,79.216484,79.31398,79.30281,79.41627,79.410065,79.46448,79.52867
2012-11-12,79.2795,79.30129,79.38845,79.42979,79.44646,79.46244,79.5849
2012-11-13,79.32214,79.37695,79.41893,79.43168,79.46631,79.56035,79.68498
2012-11-14,79.351585,79.3924,79.45407,79.47419,79.526276,79.58263,79.70701
2012-11-15,79.41941,79.49711,79.47448,79.57927,79.69679,79.64458,79.71829
2012-11-16,79.47285,79.471466,79.57264,79.65628,79.69758,79.73421,79.73634
2012-11-18,79.452866,79.52111,79.58138,79.659294,79.680954,79.7471,79.875275
2012-11-19,79.56854,79.70598,79.7575,79.72244,79.75793,79.70218,79.806175
2012-11-20,79.61267,79.68981,79.70642,79.773056,79.746765,79.803635,79.86665
2012-11-21,79.68417,79.69261,79.842865,79.82992,79.84169,79.86406,79.84915
2012-11-22,79.73294,79.80151,79.77259,79.862366,79.80268,79.96923,80.005165
2012-11-23,79.757904,79.71052,79.73503,79.880516,79.84167,80.041405,80.126884
2012-11-25,79.69762,79.81338,79.84994,80.006386,80.00432,80.12205,80.07639
2012-11-26,79.810646,79.821686,79.84231,80.00316,80.07131,80.16467,80.181244
2012-11-27,79.84343,79.85419,79.96738,80.06109,80.10165,80.18697,80.19293
2012-11-28,79.84229,80.02577,80.05333,80.12326,80.177315,80.21706,80.25216
2012-11-29,79.98305,80.128654,80.12719,80.19761,80.18292,80.227196,80.35332
2012-11-30,80.099846,80.099915,80.18819,80.22077,80.222206,80.37529,80.48296
2012-12-02,80.10062,80.18873,80.21106,80.24731,80.374054,80.47631,81.07848
2012-12-03,80.17044,80.20517,80.27335,80.37934,80.43795,81.070175,81.14852
2012-12-04,80.190605,80.24588,80.4018,80.47186,81.0822,81.17553,81.23954
2012-12-05,80.25244,80.3621,80.45897,81.06038,81.1661,81.21097,81.32831
2012-12-06,80.39621,80.47383,81.07621,81.15735,81.22958,81.306946,81.60218
2012-12-07,80.49288,81.07712,81.13043,81.24312,81.33,81.550186,81.91662
2012-12-09,81.09206,81.153534,81.339035,81.31432,81.61864,81.92383,81.95378
2012-12-10,81.195885,81.25266,81.32307,81.50521,81.94557,81.999084,82.06041
2012-12-11,81.21534,81.334045,81.576035,81.9086,81.95229,82.07836,82.14227
2012-12-12,81.318504,81.58555,81.89439,81.95471,82.12651,82.120186,82.17311
2012-12-13,81.58826,81.91063,81.94966,82.130775,82.12108,82.13417,82.195274
2012-12-14,81.93055,81.964096,82.08696,82.13864,82.16794,82.222115,82.22268
2012-12-16,81.94149,82.09261,82.070724,82.16113,82.19961,82.31275,82.25526
2012-12-17,82.0976,82.1173,82.21084,82.191795,82.28758,82.333244,82.262024
2012-12-18,82.11989,82.16443,82.21095,82.187294,82.30513,82.27095,82.29867
2012-12-19,82.15876,82.18445,82.363235,82.31284,82.32293,82.36045,82.349976
2012-12-20,82.21949,82.2905,82.28771,82.22698,82.35989,82.33076,82.37458
2012-12-21,82.30927,82.30702,82.3207,82.339645,82.372574,82.37903,82.38645
2012-12-23,82.28609,82.3585,82.327065,82.35341,82.41548,82.39662,82.420074
2012-12-24,82.36103,82.32763,82.37461,82.37574,82.38948,82.421295,82.43771
2012-12-26,82.35166,82.32954,82.32244,82.41128,82.486115,82.43663,82.46094
2012-12-27,82.376,82.33686,82.41176,82.39048,82.4429,82.47402,82.49469
2012-12-28,82.31872,82.40743,82.40927,82.4231,82.474686,82.48756,82.52899
2012-12-30,82.38611,82.454216,82.44431,82.45172,82.50644,82.53228,83.083664
2012-12-31,82.40205,82.46406,82.45444,82.508934,82.51303,83.03986,83.56249
2013-01-02,82.456795,82.50923,82.484116,82.590675,83.08072,83.570724,83.595566
2013-01-03,82.49993,82.49455,82.58021,83.056206,83.57543,83.62397,83.86561
2013-01-04,82.52821,82.54702,83.07292,83.55527,83.63987,83.89727,84.05952
2013-01-06,82.52259,83.03517,83.57302,83.63206,83.86924,84.02078,84.08861
2013-01-07,83.04582,83.56781,83.629005,83.85788,84.05116,84.1301,84.1154
2013-01-08,83.56625,83.60699,83.867485,84.02046,84.08844,84.12111,84.158005
2013-01-09,83.61386,83.865074,84.02828,84.0613,84.11607,84.16251,84.32288
2013-01-10,83.85707,84.04644,84.0962,84.084045,84.176445,84.30679,84.37311
2013-01-11,84.02344,84.107414,84.10509,84.15127,84.34583,84.398636,84.57615
2013-01-13,84.06507,84.08386,84.16309,84.32933,84.40906,84.567,85.560844
2013-01-14,84.08692,84.18296,84.33488,84.37463,84.57295,85.563576,85.94093
2013-01-15,84.164375,84.27803,84.387115,84.5849,85.599174,85.94199,86.04593
2013-01-16,84.36579,84.37984,84.57077,85.57388,85.95302,86.026764,86.12395
2013-01-17,84.4187,84.551186,85.573425,85.90011,86.033264,86.13875,86.33183
2013-01-18,84.565414,85.54817,85.93104,86.020454,86.19103,86.32795,87.171936
2013-01-20,85.56742,85.95736,86.003876,86.18636,86.315125,87.125046,87.23147
2013-01-21,85.919136,86.02443,86.15293,86.304054,87.14552,87.24329,87.29932
2013-01-22,86.02144,86.143,86.272285,87.14865,87.239044,87.309616,87.58796
2013-01-23,86.13263,86.32283,87.1756,87.2226,87.29547,87.74216,87.73492
2013-01-24,86.320404,87.16078,87.205894,87.28477,87.71249,87.802704,88.096245
2013-01-25,87.13484,87.27039,87.321495,87.71618,87.8414,88.075516,88.141464
2013-01-27,87.22283,87.3359,87.75406,87.79518,88.10328,88.153824,88.3349
2013-01-28,87.27949,87.6943,87.77879,88.01541,88.08713,88.307205,88.39832
2013-01-29,87.72303,87.77528,88.0216,88.160324,88.32475,88.39992,88.52515
2013-01-30,87.76773,88.10186,88.136536,88.34137,88.431435,88.53048,88.66202
2013-01-31,88.08328,88.09196,88.3971,88.45089,88.50359,88.63692,88.81086
2013-02-01,88.219986,88.32539,88.43828,88.57336,88.6275,88.76978,89.065796
2013-02-03,88.35058,88.44288,88.50312,88.6729,88.77713,89.0171,89.35278
2013-02-04,88.46817,88.5302,88.62755,88.74806,89.034775,89.37013,89.42846
2013-02-05,88.578636,88.60293,88.7137,89.008415,89.36818,89.4488,89.50772
2013-02-06,88.631294,88.73564,89.04549,89.361725,89.43131,89.489876,89.60706
2013-02-07,88.776436,89.037895,89.336876,89.46414,89.54824,89.60773,89.90165
2013-02-08,89.0219,89.35376,89.4391,89.48337,89.5922,89.78106,89.82892
2013-02-10,89.363144,89.43916,89.55569,89.61135,89.84753,89.976326,89.97968
2013-02-11,89.48818,89.51972,89.64325,89.86567,89.92806,89.918816,90.740715
2013-02-12,89.537834,89.58823,89.85171,89.91194,89.96687,90.66843,90.754326
2013-02-13,89.61609,89.8056,89.93323,89.979866,90.767166,90.78263,90.827324
2013-02-14,89.82378,89.94354,89.995384,90.69104,90.7589,90.87471,91.00323
2013-02-15,89.83156,89.9438,90.666626,90.78421,90.85282,91.02487,91.093895
2013-02-17,90.06858,90.66737,90.76057,90.921036,91.025826,91.05099,91.35027
2013-02-18,90.645905,90.76023,90.88495,91.06444,91.10484,91.255295,92.28033
2013-02-19,90.77516,90.8599,91.01532,91.05608,91.26107,92.34316,92.54622
2013-02-20,90.85006,91.02281,91.1887,91.319466,92.31222,92.46785,92.56041
2013-02-21,91.044624,91.03577,91.301636,92.23241,92.49889,92.62456,92.56224
2013-02-22,91.05235,91.30867,92.280464,92.41743,92.52472,92.725746,92.560135
2013-02-24,91.300835,92.28065,92.41123,92.53032,92.58238,92.700424,92.561966
2013-02-25,92.2589,92.457466,92.55513,92.59949,92.525566,92.5378,92.71877
2013-02-26,92.528755,92.69925,92.57915,92.64897,92.6173,92.73399,92.73462
2013-02-27,92.59003,92.606346,92.5431,92.61864,92.71949,92.79584,93.01618
2013-02-28,92.55168,92.62314,92.57006,92.713326,92.82903,92.96217,93.054146
2013-03-01,92.588326,92.54173,92.70817,92.721054,93.03966,93.129074,93.063225
2013-03-03,92.5514,92.70724,92.71831,93.0393,93.05855,93.122955,93.16369
2013-03-04,92.70992,92.77547,92.993034,93.066536,93.11589,93.15632,93.20807
2013-03-05,92.742516,92.995674,93.056854,93.116196,93.10023,93.182526,93.168495
2013-03-06,92.98488,93.037254,93.08967,93.15012,93.23603,93.172485,93.27522
2013-03-07,92.984764,93.086136,93.1673,93.17755,93.27765,93.2323,93.32664
