,AUXAUD,AUXAUD,AUXAUD,AUXAUD,AUXAUD,AUXAUD,AUXAUD
2016-11-22,5341.6626,5341.8784,5341.937,5341.6143,5341.6235,5341.7134,5341.629
2016-11-23,5341.089,5341.153,5341.2134,5341.432,5341.0117,5341.351,5341.039
2016-11-24,5340.472,5340.4546,5340.4214,5340.635,5340.6562,5340.31,5340.689
2016-11-25,5340.4976,5340.535,5340.598,5340.3696,5340.389,5340.733,5340.4243
2016-11-27,5341.425,5341.4277,5341.472,5341.5674,5341.5737,5341.373,5341.587
2016-11-28,5341.0913,5341.0854,5341.135,5341.0566,5341.0664,5340.911,5341.088
2016-11-29,5341.3403,5341.439,5341.358,5341.4067,5341.4116,5341.4385,5341.4253
2016-11-30,5341.5254,5341.521,5341.5264,5341.71,5341.7114,5341.2554,5341.7163
2016-12-01,5342.03,5341.982,5342.011,5341.839,5341.8364,5342.057,5341.835
2016-12-02,5341.048,5340.997,5341.0283,5341.4077,5341.4087,5341.089,5341.4175
2016-12-04,5341.9746,5341.979,5341.987,5342.037,5342.025,5342.0425,5347.4766
2016-12-05,5341.4707,5341.054,5341.064,5340.8247,5341.465,5346.295,5354.978
2016-12-06,5341.6787,5341.4517,5341.583,5341.5967,5346.9526,5354.841,5363.5586
2016-12-07,5341.692,5341.6514,5341.6865,5347.116,5355.2725,5363.7324,5383.824
2016-12-08,5341.822,5341.495,5347.161,5355.088,5363.82,5383.3447,5401.953
2016-12-09,5341.7573,5347.3003,5355.1646,5363.908,5383.5703,5402.9224,5425.7134
2016-12-11,5347.083,5355.1553,5363.8853,5384.1523,5402.797,5422.542,5435.984
2016-12-12,5355.1167,5363.957,5383.3276,5402.1343,5431.5415,5435.55,5450.781
2016-12-13,5363.3794,5382.5703,5401.6797,5429.476,5434.8657,5449.8975,5452.2007
2016-12-14,5384.634,5403.1772,5432.399,5437.0513,5452.41,5454.2515,5461.1196
2016-12-15,5399.7554,5426.664,5433.9414,5448.352,5450.5215,5456.8647,5465.0005
2016-12-16,5428.1406,5437.0483,5451.767,5453.413,5460.347,5468.1685,5473.3384
2016-12-18,5436.3613,5450.4756,5452.869,5459.419,5467.119,5472.5444,5485.1084
2016-12-19,5451.1494,5452.2476,5459.204,5467.03,5472.223,5485.338,5485.16
2016-12-20,5452.879,5459.7183,5467.5347,5472.6494,5485.167,5485.6514,5485.78
2016-12-21,5459.2446,5466.8296,5471.839,5485.1274,5485.287,5485.395,5488.2554
2016-12-22,5466.387,5471.4243,5484.261,5484.332,5484.492,5487.524,5488.307
2016-12-23,5471.689,5484.5947,5484.927,5484.933,5487.84,5488.1772,5489.273
2016-12-26,5485.283,5485.5356,5485.61,5488.291,5489.0493,5490.1113,5490.106
2016-12-27,5484.863,5485.286,5488.154,5488.5024,5489.7476,5489.629,5494.2847
2016-12-28,5485.124,5487.9365,5488.607,5489.5312,5489.6934,5494.2656,5505.75
2016-12-29,5488.17,5489.1963,5489.9844,5490.488,5495.0483,5505.573,5511.351
2016-12-30,5488.0293,5489.014,5489.3926,5493.94,5505.545,5510.5957,5517.037
2017-01-02,5490.1245,5489.833,5494.3257,5506.0117,5511.216,5517.7046,5520.1777
2017-01-03,5490.1377,5494.4175,5506.3057,5511.185,5517.774,5520.4272,5531.918
2017-01-04,5493.8994,5505.5215,5510.64,5517.407,5519.774,5531.0693,5552.0503
2017-01-05,5550.5312,5554.8765,5560.753,5562.581,5573.392,5594.215,5594.6816
2017-01-06,5510.9814,5517.4976,5519.858,5531.3477,5551.5557,5553.234,5557.8896
2017-01-08,5514.7163,5519.231,5531.456,5548.4478,5551.9473,5555.1826,5559.1143
2017-01-09,5520.0874,5531.4355,5548.623,5553.4014,5558.0645,5560.648,5564.465
2017-01-10,5531.503,5549.0664,5553.141,5558.2407,5560.988,5564.477,5571.9346
2017-01-11,5547.813,5553.5264,5558.2407,5561.0244,5564.381,5571.9385,5575.2354
2017-01-12,5553.5767,5558.1807,5560.996,5564.4424,5571.896,5575.134,5580.5625
2017-01-13,5558.2896,5561.0625,5564.4067,5571.921,5575.1714,5580.6,5593.3076
2017-01-15,5560.9624,5564.444,5572.088,5575.1133,5580.585,5593.3584,5616.822
2017-01-16,5564.4565,5572.032,5575.1294,5580.6265,5592.271,5616.896,5623.7764
2017-01-17,5571.74,5575.115,5580.4478,5592.842,5616.319,5623.7495,5623.853
2017-01-18,5575.1836,5580.4863,5593.5884,5617.2793,5623.8447,5623.7915,5623.814
2017-01-19,5580.632,5594.092,5618.1533,5623.7603,5623.8706,5623.8687,5623.7974
2017-01-20,5593.3657,5618.7383,5623.8276,5623.796,5623.8457,5623.85,5629.674
2017-01-22,5618.0757,5623.909,5623.8213,5623.84,5623.861,5629.7427,5636.77
2017-01-23,5623.7695,5623.828,5623.8184,5623.8467,5629.599,5636.8003,5639.384
2017-01-24,5623.83,5623.8193,5623.856,5629.5522,5636.6816,5639.4604,5639.369
2017-01-25,5623.8716,5623.871,5629.678,5636.9375,5639.517,5639.3916,5639.3823
2017-01-26,5623.854,5629.4927,5636.759,5639.4443,5639.424,5639.4355,5639.421
2017-01-27,5629.689,5636.681,5639.4683,5639.4536,5639.449,5639.435,5639.4336
2017-01-29,5636.6626,5639.4634,5639.458,5639.4277,5639.424,5639.4014,5639.457
2017-01-30,5639.383,5639.4478,5639.355,5639.433,5639.4434,5639.4253,5639.3877
2017-01-31,5639.43,5639.396,5639.415,5639.457,5639.4404,5639.4263,5639.3804
2017-02-01,5639.4478,5639.4263,5639.399,5639.4033,5639.406,5639.44,5639.4365
2017-02-02,5639.431,5639.4614,5639.4106,5639.434,5639.3813,5639.431,5639.394
2017-02-03,5639.471,5639.524,5639.4707,5639.4556,5639.416,5639.4004,5639.395
2017-02-05,5639.4434,5639.383,5639.4224,5639.463,5639.4224,5639.438,5636.755
2017-02-06,5639.4346,5639.471,5639.458,5639.386,5639.4297,5636.6606,5636.749
2017-02-07,5639.4014,5639.4263,5639.4,5639.3833,5636.726,5636.6597,5636.74
2017-02-08,5639.423,5639.456,5639.3623,5636.6914,5636.756,5636.7417,5639.407
2017-02-09,5639.459,5639.407,5636.698,5636.7,5636.7124,5639.3623,5639.4062
2017-02-10,5639.4204,5636.8145,5636.7656,5636.7715,5639.4775,5639.421,5639.403
2017-02-12,5636.771,5636.7197,5636.708,5639.4917,5639.4526,5639.4614,5639.395
2017-02-13,5636.7715,5636.7456,5639.3906,5639.4014,5639.42,5639.413,5639.4565
2017-02-14,5636.655,5639.3984,5639.4116,5639.465,5639.387,5639.4487,5639.469
2017-02-15,5639.3677,5639.491,5639.422,5639.441,5639.4126,5639.3604,5639.412
2017-02-16,5639.431,5639.4897,5639.3716,5639.3945,5639.4507,5639.4585,5639.451
2017-02-17,5639.426,5639.4062,5639.4233,5639.444,5639.4136,5639.4404,5639.3887
2017-02-26,5639.4688,5639.39,5639.47,5639.403,5639.377,5639.3643,5639.3696
2017-02-27,5639.3755,5639.4683,5639.419,5639.4346,5639.425,5639.5024,5639.4478
2017-02-28,5639.413,5639.484,5639.4233,5639.4443,5639.431,5639.3486,5639.4634
2017-03-01,5639.404,5639.4053,5639.4707,5639.4434,5639.324,5639.4663,5639.3843
2017-03-02,5639.418,5639.3887,5639.4175,5639.415,5639.439,5639.44,5639.369
2017-03-03,5639.4346,5639.496,5639.534,5639.4175,5639.4346,5639.3936,5654.3047
2017-03-05,5639.422,5639.4106,5639.3584,5639.488,5639.454,5654.2007,5657.333
2017-03-06,5639.4478,5639.5386,5639.409,5639.4478,5654.214,5657.34,5672.3535
2017-03-07,5639.472,5639.448,5639.453,5654.196,5657.3325,5672.295,5676.7334
2017-03-08,5639.471,5639.4136,5654.059,5657.2876,5672.2344,5676.7617,5692.794
2017-03-09,5639.4556,5654.165,5657.2705,5672.3574,5676.6543,5692.594,5696.8667
2017-03-10,5654.1973,5657.3413,5672.241,5676.7246,5693.0312,5696.84,5700.882
2017-03-12,5657.3438,5672.2466,5676.765,5693.3877,5696.8877,5700.842,5716.559
2017-03-13,5672.429,5676.6685,5693.3013,5696.8384,5700.9907,5716.45,5721.9834
2017-03-14,5676.3447,5694.6396,5696.713,5700.61,5715.766,5721.634,5722.083
2017-03-15,5694.0225,5696.6543,5700.9053,5715.433,5721.5044,5722.4727,5722.9404
2017-03-16,5697.7075,5701.757,5716.6133,5722.8735,5723.6123,5724.015,5725.365
2017-03-17,5701.086,5716.2217,5722.0283,5722.345,5723.0215,5724.509,5724.561
2017-03-19,5716.05,5721.1704,5722.0723,5722.4805,5723.922,5723.751,5723.889
2017-03-20,5721.8555,5722.3867,5723.417,5724.847,5724.6772,5724.667,5725.134
2017-03-21,5722.4893,5723.4287,5724.8823,5724.884,5724.8765,5725.404,5725.3535
2017-03-22,5722.6904,5723.925,5723.9995,5724.008,5724.698,5724.6904,5726.7954
2017-03-23,5724.678,5724.762,5724.5874,5724.9736,5725.1016,5727.303,5739.772
2017-03-24,5725.0317,5725.027,5725.392,5725.3555,5727.781,5739.941,5742.69
2017-03-26,5724.126,5725.1245,5725.141,5726.9595,5739.765,5742.3394,5746.42
2017-03-27,5725.6743,5725.7065,5727.424,5739.8076,5742.6235,5746.673,5747.353
2017-03-28,5725.694,5727.723,5740.493,5742.891,5746.5166,5747.7573,5748.3965
2017-03-29,5727.012,5739.1226,5742.0684,5746.4937,5747.125,5747.65,5748.049
2017-03-30,5738.986,5742.12,5746.25,5747.0894,5747.5776,5747.9243,5748.833
2017-03-31,5743.316,5746.9517,5748.396,5748.7803,5749.392,5750.2812,5751.6875
2017-04-02,5745.7817,5746.5425,5746.929,5747.5645,5748.3853,5749.7954,5756.3296
2017-04-03,5748.669,5748.7783,5749.1504,5750.1772,5751.23,5758.106,5758.601
2017-04-04,5747.248,5747.6875,5748.9014,5749.8994,5756.874,5757.0605,5757.5034
2017-04-05,5748.4355,5749.3496,5750.5747,5757.5063,5757.6133,5758.261,5760.576
2017-04-06,5748.333,5749.785,5756.622,5756.637,5757.4565,5759.88,5762.6743
2017-04-07,5752.7124,5756.843,5757.0537,5759.6157,5761.3833,5764.081,5766.8203
2017-04-09,5755.1865,5755.2285,5755.796,5758.0835,5761.067,5763.7217,5776.9683
2017-04-10,5756.119,5757.512,5759.0625,5762.011,5764.9697,5778.519,5777.869
2017-04-11,5758.0005,5759.958,5762.3984,5765.217,5777.747,5777.152,5779.5654
2017-04-12,5760.1606,5763.179,5765.897,5779.121,5778.6357,5779.49,5781.9893
2017-04-13,5762.3037,5764.8086,5778.341,5778.0635,5778.9414,5781.1333,5783.444
2017-04-16,5767.4497,5780.2246,5780.253,5781.2646,5783.365,5785.936,5802.4033
2017-04-17,5780.376,5779.829,5781.414,5783.2656,5785.7373,5801.4766,5802.812
2017-04-18,5778.1885,5779.131,5781.3716,5783.6406,5800.201,5800.461,5818.5635
2017-04-19,5782.646,5785.086,5787.795,5802.58,5805.2188,5821.5127,5825.6875
2017-04-20,5781.568,5783.9795,5800.143,5800.7285,5819.2686,5822.3027,5823.75
2017-04-21,5781.702,5798.342,5799.1533,5817.879,5820.4233,5822.1177,5832.4634
2017-04-23,5802.6973,5803.517,5823.4155,5825.22,5826.779,5836.875,5845.464
2017-04-24,5800.1167,5818.1,5822.409,5822.9624,5833.59,5842.0283,5846.093
2017-04-25,5818.426,5823.285,5824.3096,5835.3345,5843.6167,5847.3066,5852.011
2017-04-26,5825.507,5829.0576,5837.9243,5845.743,5850.044,5852.8384,5855.151
2017-04-27,5878.239,5887.9834,5896.5093,5899.7397,5903.717,5905.631,5906.832
2017-04-28,5862.167,5867.941,5871.495,5875.3286,5878.4463,5881.909,5884.627
2017-04-30,5847.6304,5851.505,5855.728,5858.0356,5858.9785,5860.0586,5859.979
2017-05-01,5848.04,5851.4263,5853.833,5855.3247,5857.1064,5856.829,5857.089
2017-05-02,5845.781,5848.311,5849.9277,5851.6465,5851.665,5851.6895,5852.7964
2017-05-03,5846.32,5848.1143,5849.596,5850.049,5850.0493,5851.283,5851.4663
2017-05-04,5850.3916,5852.1367,5852.283,5852.251,5853.4272,5853.426,5853.515
2017-05-05,5859.403,5859.537,5859.4497,5860.6597,5860.6416,5860.7,5861.78
2017-05-07,5859.609,5859.559,5860.893,5860.9053,5860.8896,5862.068,5862.0396
2017-05-08,5857.352,5858.435,5858.4688,5858.5234,5859.5996,5859.7505,5858.669
2017-05-09,5855.438,5855.2886,5855.42,5856.3174,5856.3076,5855.42,5854.16
2017-05-10,5853.4087,5853.4316,5854.374,5854.6235,5853.677,5852.61,5851.8135
2017-05-11,5854.0225,5855.677,5855.3184,5854.167,5853.1978,5852.619,5852.6455
2017-05-12,5857.491,5857.619,5856.3574,5855.0967,5854.423,5854.4414,5854.454
2017-05-14,5859.961,5858.9272,5857.337,5856.808,5856.8237,5856.817,5856.7886
2017-05-15,5857.407,5856.1743,5855.6597,5855.4854,5855.519,5855.593,5853.788
2017-05-16,5856.534,5856.3447,5856.3335,5856.2964,5856.343,5854.214,5853.333
2017-05-17,5855.5854,5855.527,5855.524,5855.4746,5853.6167,5852.6235,5851.5767
2017-05-18,5857.271,5857.299,5857.2603,5855.513,5854.9214,5853.2593,5851.6704
2017-05-19,5855.6167,5855.5557,5853.8647,5853.0576,5851.8926,5850.3,5843.7
2017-05-21,5856.2075,5854.484,5853.493,5852.508,5851.461,5843.731,5838.064
2017-05-22,5853.952,5853.2524,5851.6567,5850.013,5842.854,5837.437,5835.9087
2017-05-23,5852.7666,5851.6304,5850.552,5842.004,5837.143,5836.07,5834.4634
2017-05-24,5851.8438,5850.916,5843.1914,5837.37,5836.277,5834.7114,5834.761
2017-05-25,5851.5166,5843.881,5838.252,5836.941,5835.239,5835.328,5835.3594
2017-05-26,5842.4697,5837.379,5836.0347,5834.4194,5834.458,5834.388,5834.4224
2017-05-28,5837.678,5836.642,5834.879,5834.9946,5835.0137,5835.079,5834.9355
2017-05-29,5834.5234,5832.9487,5832.983,5833.0513,5833.101,5833.0244,5833.0376
2017-05-30,5833.8105,5833.813,5833.8037,5833.881,5833.873,5833.8384,5830.9385
2017-05-31,5834.712,5834.7114,5834.836,5834.7817,5834.8135,5831.8965,5823.491
2017-06-01,5835.769,5835.782,5835.784,5835.7993,5832.9375,5822.4253,5809.2974
2017-06-02,5834.78,5835.011,5834.8394,5832.2188,5819.6787,5807.9116,5796.675
2017-06-04,5834.1943,5834.094,5831.519,5817.2026,5808.1157,5793.587,5782.6953
2017-06-05,5834.671,5831.9824,5817.1987,5808.6167,5793.9756,5783.068,5778.786
2017-06-06,5831.3135,5816.138,5807.929,5792.952,5782.527,5778.2573,5776.5127
2017-06-07,5816.783,5808.24,5793.5205,5782.7397,5778.537,5776.651,5776.094
2017-06-08,5808.319,5795.8765,5782.669,5778.535,5776.9614,5776.4136,5776.462
2017-06-09,5796.7812,5783.41,5779.015,5777.2803,5776.7705,5776.687,5776.6357
2017-06-11,5783.0737,5778.9194,5777.06,5776.5923,5776.637,5776.6323,5772.35
2017-06-12,5778.5933,5776.7646,5776.396,5776.4185,5776.4253,5772.207,5761.0806
2017-06-13,5777.1187,5776.758,5776.6777,5776.6997,5772.427,5761.0986,5754.599
2017-06-14,5776.493,5776.502,5776.5083,5772.176,5760.046,5754.3486,5752.764
2017-06-15,5776.6904,5776.5645,5772.2876,5760.12,5754.424,5752.9116,5751.85
2017-06-16,5776.677,5772.4414,5758.408,5754.4883,5752.7954,5751.6924,5743.031
2017-06-18,5772.2104,5758.518,5754.3765,5752.746,5751.6616,5742.766,5742.121
2017-06-19,5759.244,5754.3394,5752.739,5751.546,5742.871,5742.148,5740.92
2017-06-20,5754.4077,5752.795,5751.741,5743.138,5742.241,5741.0415,5739.5054
2017-06-21,5752.703,5751.676,5743.048,5742.1216,5741.0176,5739.4927,5738.7573
2017-06-22,5751.5146,5742.7886,5742.2437,5741.189,5739.697,5738.9893,5731.717
2017-06-23,5742.7383,5742.183,5740.997,5739.4487,5738.88,5731.469,5721.8486
2017-06-25,5742.2485,5740.9326,5739.519,5738.7935,5731.4785,5721.7646,5721.8643
2017-06-26,5741.135,5739.5835,5738.796,5731.4624,5721.9614,5721.9736,5721.827
2017-06-27,5739.4604,5738.963,5731.478,5722.2246,5721.9185,5721.841,5719.8564
2017-06-28,5738.76,5731.4546,5722.081,5721.8853,5721.9546,5720.005,5712.076
2017-06-29,5731.3687,5721.8267,5721.7754,5721.8125,5720.0767,5711.97,5712.1616
2017-06-30,5721.7554,5721.592,5721.4346,5719.6406,5711.8467,5711.746,5709.8774
2017-07-02,5721.9536,5721.671,5720.07,5712.287,5712.187,5710.5454,5709.6597
2017-07-03,5721.16,5719.352,5711.687,5711.586,5710.148,5708.9263,5707.951
2017-07-04,5720.1304,5712.442,5712.2563,5710.281,5709.987,5708.9507,5694.0693
2017-07-05,5711.649,5711.6025,5709.8594,5709.2964,5708.2417,5692.558,5684.0884
2017-07-06,5711.8687,5710.0166,5709.1357,5708.2666,5693.521,5684.383,5682.4697
2017-07-07,5709.708,5708.6763,5708.0273,5692.0015,5684.166,5681.991,5675.8438
2017-07-09,5710.9834,5708.6167,5693.568,5685.843,5683.57,5677.2603,5677.3022
2017-07-10,5709.648,5693.3257,5685.874,5683.535,5676.975,5677.2476,5677.213
2017-07-11,5692.869,5684.464,5681.586,5675.8687,5675.7856,5675.9004,5675.8267
2017-07-12,5687.7856,5684.4395,5680.375,5680.3325,5680.2764,5680.3843,5679.5244
2017-07-13,5684.906,5679.25,5678.9824,5678.972,5678.719,5678.86,5676.929
2017-07-14,5677.4473,5677.342,5677.3296,5677.1025,5677.16,5674.6694,5676.976
2017-07-16,5677.392,5677.4404,5677.278,5677.388,5675.2124,5677.4526,5683.0283
2017-07-17,5677.15,5677.0767,5677.0435,5674.882,5677.0073,5682.6533,5682.8164
2017-07-18,5677.61,5677.457,5675.832,5677.2456,5683.016,5682.5376,5677.406
2017-07-19,5677.011,5674.49,5677.0356,5682.949,5682.3657,5676.926,5677.039
2017-07-20,5675.03,5677.4995,5682.643,5682.5957,5677.42,5677.453,5677.1997
2017-07-21,5676.61,5682.637,5682.6377,5676.7637,5676.5146,5676.5337,5676.5312
2017-07-23,5681.737,5681.7236,5676.1685,5676.0073,5675.838,5675.8345,5675.858
2017-07-24,5682.138,5676.3057,5676.036,5676.0493,5676.1763,5676.155,5673.2305
2017-07-25,5677.6816,5677.2637,5677.308,5677.6255,5677.518,5674.5786,5673.382
2017-07-26,5677.053,5676.969,5676.9795,5677.0737,5674.5513,5673.0884,5672.6406
2017-07-27,5676.338,5676.332,5676.289,5672.9233,5672.4795,5671.802,5671.882
2017-07-28,5676.5864,5676.454,5673.6006,5673.283,5672.027,5672.083,5673.2773
2017-07-30,5677.1396,5674.9526,5672.7144,5672.4326,5672.529,5673.241,5673.2324
2017-07-31,5672.905,5671.978,5671.2617,5671.3594,5672.4985,5672.3506,5672.422
2017-08-01,5672.9917,5671.883,5671.791,5673.0034,5673.0728,5673.016,5673.4434
2017-08-02,5671.7954,5671.6646,5672.709,5672.5264,5672.675,5673.1074,5676.3394
2017-08-03,5672.1323,5673.123,5673.101,5673.0938,5673.7476,5676.788,5677.291
2017-08-04,5673.0205,5672.9517,5673.015,5673.239,5676.4126,5676.842,5682.8145
2017-08-06,5673.3213,5673.3022,5673.175,5676.74,5677.104,5682.817,5677.1426
2017-08-07,5672.318,5673.477,5676.421,5676.936,5682.8086,5676.9175,5676.3057
2017-08-08,5673.191,5676.647,5677.206,5682.9224,5677.0063,5676.669,5676.705
2017-08-09,5676.7295,5677.3633,5683.0396,5677.336,5676.6826,5676.7036,5677.3813
2017-08-10,5677.2363,5682.9575,5677.2,5676.691,5676.636,5677.227,5682.9185
2017-08-11,5682.963,5676.9546,5676.6494,5676.696,5677.1685,5682.727,5683.0386
2017-08-13,5677.1406,5676.5435,5676.603,5677.0386,5683.0845,5682.9204,5682.8794
2017-08-14,5676.5728,5676.7163,5677.216,5682.9746,5683.159,5682.9824,5684.326
2017-08-15,5676.244,5676.827,5682.4155,5682.491,5682.484,5683.7383,5683.8706
2017-08-16,5677.1895,5682.9033,5682.9585,5682.8955,5684.2456,5684.0503,5682.842
2017-08-17,5682.825,5682.914,5682.8906,5684.0986,5684.1533,5682.781,5684.0703
2017-08-18,5682.96,5682.9263,5684.209,5684.289,5682.886,5684.207,5691.0596
2017-08-20,5683.0024,5684.2163,5684.205,5682.8877,5684.164,5690.9873,5691.2246
2017-08-21,5684.274,5684.2363,5682.8975,5684.2275,5690.922,5691.3804,5691.3667
2017-08-22,5684.249,5683.007,5684.04,5691.0435,5691.311,5691.349,5690.958
2017-08-23,5682.9204,5684.0957,5691.081,5691.2446,5691.2915,5691.135,5684.1006
2017-08-24,5684.3457,5691.082,5691.2393,5691.147,5690.885,5684.24,5682.822
2017-08-25,5691.0635,5691.3804,5691.1304,5690.8623,5683.913,5682.869,5682.8726
2017-08-27,5691.372,5691.3525,5691.076,5684.2163,5683.0156,5682.971,5690.9873
2017-08-28,5691.208,5690.9683,5684.11,5682.7534,5682.8506,5691.0654,5691.763
2017-08-29,5690.9653,5684.255,5682.7886,5682.839,5690.9023,5691.7383,5691.609
2017-08-30,5684.193,5682.8164,5682.8013,5690.979,5691.6753,5691.6743,5691.6523
2017-08-31,5682.749,5682.9966,5691.2446,5691.659,5691.82,5691.6743,5691.693
2017-09-01,5682.8955,5691.2505,5691.8486,5691.8643,5691.835,5691.9385,5683.4644
2017-09-03,5691.049,5691.808,5691.8633,5691.7734,5691.7607,5683.4653,5682.372
2017-09-04,5691.7812,5691.769,5691.688,5691.775,5683.4863,5682.3804,5682.006
2017-09-05,5691.775,5691.8823,5691.785,5683.6455,5682.449,5681.9624,5682.4424
2017-09-06,5691.824,5691.932,5683.72,5682.4307,5682.209,5682.4473,5683.5825
2017-09-07,5691.584,5683.202,5682.177,5681.7603,5682.2593,5683.5093,5691.7773
2017-09-08,5683.4233,5682.2607,5681.8525,5682.2163,5683.255,5691.855,5691.6323
2017-09-10,5682.358,5682.0195,5682.3716,5683.4766,5691.6616,5691.8823,5694.1924
2017-09-11,5682.0,5682.42,5683.5083,5691.709,5691.726,5694.163,5694.3755
2017-09-12,5682.446,5683.457,5691.9976,5691.9087,5694.1025,5694.399,5697.7847
2017-09-13,5683.42,5691.8403,5691.7397,5693.9736,5694.4336,5697.74,5697.7324
2017-09-14,5691.715,5691.849,5694.0254,5694.465,5697.7417,5697.6562,5697.7104
2017-09-15,5691.8237,5694.1323,5694.38,5697.7583,5697.669,5697.661,5697.735
2017-09-17,5694.0464,5694.425,5697.715,5697.7407,5697.7197,5697.6987,5694.5605
2017-09-18,5694.4507,5697.7905,5697.782,5697.8135,5697.7783,5694.6313,5694.5625
2017-09-19,5697.756,5697.667,5697.757,5697.642,5694.4287,5694.483,5694.5425
2017-09-20,5697.718,5697.853,5697.7705,5694.549,5694.557,5694.4717,5694.5674
2017-09-21,5697.7124,5697.801,5694.547,5694.5464,5694.5693,5694.4966,5694.5044
2017-09-22,5697.7505,5694.532,5694.557,5694.5527,5694.581,5694.5117,5694.4814
2017-09-24,5694.5786,5694.512,5694.647,5694.5796,5694.522,5694.4634,5685.702
2017-09-25,5694.3853,5694.5166,5694.615,5694.417,5694.4756,5685.6104,5683.4785
2017-09-26,5694.568,5694.655,5694.657,5694.437,5685.874,5683.4844,5683.531
2017-09-27,5694.7188,5694.7163,5694.455,5685.5894,5683.6284,5683.669,5685.829
2017-09-28,5694.939,5694.694,5685.611,5683.689,5683.757,5686.026,5685.947
2017-09-29,5693.798,5685.235,5683.067,5683.252,5685.4116,5685.3354,5683.1016
2017-10-01,5684.9326,5683.17,5683.0527,5685.344,5685.297,5683.163,5681.9014
2017-10-02,5683.487,5683.5195,5685.432,5686.0654,5683.337,5682.3174,5682.355
2017-10-03,5683.914,5686.276,5686.0435,5684.1914,5682.7485,5682.6895,5682.726
2017-10-04,5685.7837,5685.722,5683.5884,5682.374,5682.374,5682.4204,5683.6426
2017-10-05,5685.8184,5683.52,5682.372,5682.407,5682.3574,5683.5103,5686.0347
2017-10-06,5683.874,5682.9053,5682.751,5682.7056,5683.6455,5685.979,5688.0303
2017-10-08,5682.3965,5682.5786,5682.532,5683.5654,5685.94,5687.748,5694.4385
2017-10-09,5682.3833,5682.5024,5683.6074,5685.7803,5687.684,5694.528,5694.592
2017-10-10,5682.268,5683.4995,5685.611,5687.5894,5694.4053,5694.5786,5694.5234
2017-10-11,5683.296,5685.667,5687.6084,5694.4087,5694.5225,5694.415,5697.659
2017-10-12,5685.6963,5687.553,5694.408,5694.5415,5694.477,5697.784,5704.8706
2017-10-13,5687.5586,5694.4443,5694.629,5694.459,5697.776,5704.83,5710.9443
2017-10-15,5694.4717,5694.574,5694.417,5697.7827,5704.786,5710.9478,5711.9146
2017-10-16,5694.31,5694.501,5697.6562,5704.9785,5710.8955,5711.697,5719.105
2017-10-17,5694.756,5697.7754,5704.73,5710.908,5711.951,5719.04,5721.535
2017-10-18,5698.0796,5704.783,5710.9707,5711.9307,5719.2974,5721.738,5723.2974
2017-10-19,5703.814,5709.396,5710.9497,5717.8877,5720.449,5722.0312,5721.9634
2017-10-20,5709.1777,5710.6636,5717.509,5720.117,5721.4595,5721.5737,5721.6177
2017-10-22,5711.831,5718.8145,5721.1265,5722.8945,5722.7393,5722.63,5722.7075
2017-10-23,5720.015,5722.4136,5723.884,5724.0054,5724.2275,5723.9688,5724.0635
2017-10-24,5721.453,5722.8936,5723.0645,5723.0317,5722.939,5723.0493,5724.4404
2017-10-25,5723.6475,5723.6836,5723.7603,5723.7905,5723.7524,5725.268,5727.8647
2017-10-26,5721.75,5721.774,5721.854,5722.015,5723.405,5726.018,5727.4663
2017-10-27,5723.758,5723.704,5723.69,5725.3843,5727.9546,5729.1772,5746.5586
2017-10-29,5723.6997,5723.624,5725.206,5727.6147,5729.3706,5749.1997,5769.5894
2017-10-30,5722.8066,5724.6646,5726.8745,5728.347,5747.9116,5773.2363,5796.5674
2017-10-31,5724.294,5726.512,5728.76,5746.9,5772.534,5798.7363,5826.259
2017-11-01,5724.83,5728.459,5745.052,5770.725,5796.6255,5826.8774,5840.041
2017-11-02,5727.0283,5739.4985,5765.6265,5791.3228,5821.998,5835.79,5856.9395
2017-11-03,5750.6514,5776.0425,5801.7603,5833.7065,5844.9263,5867.658,5873.277
2017-11-05,5772.3745,5799.0986,5829.1626,5841.221,5864.3135,5869.292,5874.6543
2017-11-06,5796.5874,5825.6577,5841.592,5864.0806,5868.961,5873.3276,5877.6045
2017-11-07,5819.864,5840.9595,5862.1094,5867.803,5872.639,5876.6357,5880.2456
2017-11-08,5843.2666,5865.4277,5870.5957,5875.243,5879.4272,5883.351,5886.122
2017-11-09,5860.7725,5870.2812,5875.029,5879.413,5882.77,5885.9727,5889.1045
