,USDSEK,USDSEK,USDSEK,USDSEK,USDSEK,USDSEK,USDSEK
2016-01-06,8.521294,8.519905,8.51712,8.50985,8.502617,8.506035,8.496857
2016-01-07,8.498711,8.507713,8.490471,8.51445,8.507347,8.487549,8.512863
2016-01-08,8.521027,8.51516,8.501846,8.49308,8.489937,8.496971,8.510017
2016-01-10,8.493645,8.516197,8.525787,8.500015,8.50219,8.502075,8.487434
2016-01-11,8.517609,8.517708,8.4932785,8.507416,8.51162,8.514709,8.500732
2016-01-12,8.499489,8.491936,8.5301895,8.493759,8.511688,8.49913,8.524902
2016-01-13,8.507042,8.532639,8.51989,8.510872,8.511688,8.502213,8.487282
2016-01-14,8.467087,8.515701,8.512604,8.50489,8.511757,8.506027,8.505096
2016-01-15,8.48513,8.502991,8.508377,8.493347,8.511757,8.5130005,8.519402
2016-01-17,8.513725,8.511574,8.506729,8.453743,8.509003,8.511993,8.504066
2016-01-18,8.486931,8.508347,8.509445,8.498581,8.516647,8.512489,8.522942
2016-01-19,8.509964,8.511765,8.508766,8.507751,8.520149,8.520973,8.514275
2016-01-20,8.506126,8.495453,8.510056,8.502998,8.504234,8.524902,8.520348
2016-01-21,8.503281,8.525581,8.510056,8.523453,8.522102,8.531616,8.515289
2016-01-22,8.517693,8.509003,8.514893,8.513901,8.516289,8.548149,8.513031
2016-01-24,8.522423,8.518463,8.531273,8.504822,8.5264435,8.532028,8.531113
2016-01-25,8.516083,8.519203,8.503181,8.525063,8.529823,8.526047,8.531029
2016-01-26,8.520149,8.527077,8.542625,8.540047,8.522675,8.522034,8.531418
2016-01-27,8.51828,8.528862,8.532837,8.525497,8.519226,8.525719,8.542816
2016-01-28,8.523323,8.529785,8.524559,8.529114,8.539543,8.528046,8.539841
2016-01-29,8.521759,8.527542,8.536499,8.532211,8.529396,8.531731,8.521553
2016-01-31,8.522667,8.51989,8.539009,8.538185,8.52034,8.525024,8.547256
2016-02-01,8.513084,8.530777,8.525917,8.549576,8.524567,8.5275955,8.520042
2016-02-02,8.538025,8.531799,8.537651,8.527771,8.5203705,8.535812,8.518097
2016-02-03,8.51355,8.522499,8.530243,8.52285,8.521477,8.535927,8.536682
2016-02-04,8.546555,8.527382,8.550095,8.521736,8.519264,8.528328,8.529282
2016-02-05,8.5340805,8.512497,8.526024,8.529831,8.523956,8.514809,8.534454
2016-02-07,8.53064,8.527931,8.524681,8.518692,8.518227,8.52314,8.554047
2016-02-08,8.526649,8.517677,8.52964,8.523178,8.520744,8.528595,8.549446
2016-02-09,8.514832,8.529427,8.532707,8.526588,8.52359,8.521126,8.554344
2016-02-10,8.51329,8.523712,8.524315,8.531677,8.527313,8.517586,8.536293
2016-02-11,8.51619,8.546165,8.524315,8.531609,8.518356,8.525856,8.52066
2016-02-12,8.536339,8.549942,8.528801,8.531609,8.536789,8.528572,8.524506
2016-02-14,8.5327835,8.522369,8.524178,8.531418,8.54274,8.52243,8.516846
2016-02-15,8.546532,8.517487,8.523933,8.530312,8.501411,8.521561,8.5229645
2016-02-16,8.542305,8.545151,8.5073395,8.53334,8.513046,8.528664,8.511467
2016-02-17,8.5219345,8.498566,8.513351,8.511276,8.510345,8.519951,8.5241165
2016-02-18,8.508141,8.530258,8.51046,8.498222,8.517853,8.514206,8.510536
2016-02-19,8.513565,8.524811,8.514145,8.515984,8.5192795,8.504372,8.500526
2016-02-21,8.515953,8.510712,8.521072,8.518875,8.517967,8.504272,8.506409
2016-02-22,8.518936,8.515007,8.520782,8.513367,8.511055,8.490883,8.467552
2016-02-23,8.512817,8.518295,8.503113,8.519768,8.509277,8.498161,8.501297
2016-02-24,8.520218,8.510635,8.503799,8.495926,8.505684,8.5106125,8.500053
2016-02-25,8.510857,8.5012665,8.521065,8.481918,8.500786,8.497696,8.483917
2016-02-26,8.5093155,8.485565,8.498917,8.516739,8.482033,8.514725,8.499649
2016-02-28,8.491112,8.498222,8.494209,8.495796,8.507042,8.518944,8.487297
2016-02-29,8.487793,8.497917,8.514336,8.533813,8.514999,8.517609,8.489143
2016-03-01,8.496307,8.503876,8.500023,8.516556,8.484268,8.502678,8.498825
2016-03-02,8.489075,8.501556,8.511581,8.49762,8.49968,8.4997635,8.480766
2016-03-03,8.496674,8.510582,8.490356,8.503311,8.477333,8.467003,8.506416
2016-03-04,8.510086,8.50135,8.49749,8.513199,8.51973,8.461464,8.470055
2016-03-06,8.494705,8.502136,8.490257,8.497597,8.506439,8.503754,8.499741
2016-03-07,8.479721,8.500366,8.516914,8.503876,8.491882,8.491661,8.483414
2016-03-08,8.47908,8.489197,8.477844,8.48233,8.475113,8.484512,8.500084
2016-03-09,8.495567,8.481316,8.481102,8.491859,8.474762,8.479012,8.484222
2016-03-10,8.47094,8.511139,8.49472,8.450577,8.4802475,8.5004425,8.475395
2016-03-11,8.503296,8.491028,8.480057,8.485367,8.470032,8.479645,8.461685
2016-03-13,8.488075,8.484207,8.477463,8.482719,8.474785,8.465515,8.467705
2016-03-14,8.487465,8.467255,8.482574,8.473068,8.4650345,8.462883,8.46582
2016-03-15,8.504379,8.466957,8.469017,8.465523,8.461426,8.464272,8.461975
2016-03-16,8.468117,8.498375,8.459526,8.465179,8.469345,8.465744,8.460266
2016-03-17,8.480606,8.4661255,8.461647,8.461174,8.461044,8.465675,8.465553
2016-03-18,8.468544,8.465225,8.463867,8.463654,8.458977,8.461609,8.464455
2016-03-20,8.463387,8.462051,8.460823,8.45929,8.462196,8.452446,8.462074
2016-03-21,8.461487,8.462639,8.460487,8.463852,8.458786,8.456505,8.453407
2016-03-22,8.467659,8.45768,8.459862,8.460312,8.462395,8.461281,8.453369
2016-03-23,8.463615,8.455963,8.450859,8.466698,8.458786,8.46711,8.455376
2016-03-24,8.460518,8.46682,8.462677,8.4600525,8.462654,8.465683,8.453224
2016-03-27,8.460518,8.458122,8.464424,8.456566,8.458786,8.455513,8.445892
2016-03-28,8.460518,8.452538,8.458771,8.461174,8.449921,8.456497,8.403992
2016-03-29,8.460518,8.453323,8.463287,8.454529,8.458015,8.412041,8.365128
2016-03-30,8.460518,8.467903,8.456581,8.434517,8.412315,8.36306,8.33992
2016-03-31,8.460388,8.448166,8.445564,8.417427,8.368805,8.350792,8.339981
2016-04-01,8.461075,8.449188,8.409912,8.36068,8.338379,8.345085,8.333694
2016-04-03,8.454575,8.409363,8.372154,8.345932,8.351006,8.323387,8.310303
2016-04-04,8.411217,8.3532715,8.340553,8.339149,8.310905,8.311905,8.31041
2016-04-05,8.36245,8.3576355,8.330948,8.33931,8.310371,8.3046875,8.275055
2016-04-06,8.34568,8.336517,8.341492,8.308174,8.313858,8.276985,8.304352
2016-04-07,8.341682,8.325615,8.310036,8.292274,8.299133,8.295258,8.239334
2016-04-08,8.339088,8.296509,8.2999115,8.299614,8.274071,8.253136,8.234741
2016-04-10,8.308716,8.288948,8.294289,8.280174,8.275169,8.225975,8.251923
2016-04-11,8.313103,8.270592,8.301155,8.268433,8.238182,8.243774,8.224197
2016-04-12,8.27253,8.29998,8.264206,8.2404785,8.270409,8.214554,8.237114
2016-04-13,8.273674,8.265892,8.228714,8.236061,8.229774,8.229675,8.170273
2016-04-14,8.25354,8.239861,8.220245,8.2627945,8.215279,8.212044,8.203949
2016-04-15,8.252808,8.229912,8.225868,8.232674,8.209984,8.188156,8.17363
2016-04-17,8.23394,8.252762,8.229759,8.208672,8.165817,8.177452,8.180702
2016-04-18,8.2404175,8.21624,8.216232,8.178009,8.195068,8.15728,8.161911
2016-04-19,8.209335,8.2135315,8.189438,8.25769,8.173401,8.188667,8.142624
2016-04-20,8.212494,8.180389,8.149429,8.15107,8.153793,8.1377945,8.136017
2016-04-21,8.19088,8.152046,8.150406,8.158806,8.144234,8.148705,8.1419525
2016-04-22,8.168823,8.163887,8.074928,8.155067,8.139389,8.156197,8.163193
2016-04-24,8.156097,8.206581,8.165764,8.112305,8.12973,8.146576,8.142387
2016-04-25,8.1586075,8.143333,8.145767,8.139236,8.132355,8.146065,8.1442795
2016-04-26,8.146721,8.164917,8.136223,8.148155,8.13311,8.122726,8.142418
2016-04-27,8.152695,8.141396,8.130562,8.094696,8.146774,8.128723,8.129944
2016-04-28,8.13269,8.142883,8.150024,8.1188965,8.106873,8.1334915,8.1362
2016-04-29,8.120132,8.14769,8.132835,8.132492,8.135483,8.1306305,8.143196
2016-05-01,8.151314,8.130913,8.135796,8.125999,8.122871,8.131393,8.136414
2016-05-02,8.138054,8.132423,8.143845,8.127838,8.127167,8.142021,8.151245
2016-05-03,8.148224,8.151749,8.125343,8.129845,8.144096,8.115761,8.125725
2016-05-04,8.143631,8.103806,8.123459,8.139137,8.117165,8.10273,8.113594
2016-05-05,8.130287,8.138046,8.132942,8.099281,8.137268,8.130409,8.128296
2016-05-06,8.131294,8.119598,8.113136,8.100929,8.1381,8.119324,8.1274185
2016-05-08,8.13974,8.137733,8.120018,8.1321335,8.11338,8.137352,8.146301
2016-05-09,8.126442,8.137474,8.129967,8.118195,8.126152,8.122063,8.127472
2016-05-10,8.102165,8.140701,8.106239,8.119637,8.133064,8.11158,8.126846
2016-05-11,8.130135,8.117935,8.125618,8.1206665,8.124687,8.149048,8.134933
2016-05-12,8.132172,8.1178665,8.133553,8.1297455,8.139397,8.135727,8.13327
2016-05-13,8.138062,8.123253,8.1358185,8.129311,8.131638,8.129883,8.136467
2016-05-15,8.136101,8.119644,8.131241,8.136856,8.139244,8.134178,8.12307
2016-05-16,8.129669,8.119057,8.118828,8.121414,8.137344,8.138084,8.130493
2016-05-17,8.137657,8.127914,8.1469345,8.146896,8.138496,8.129974,8.1271515
2016-05-18,8.138344,8.139709,8.1345825,8.120636,8.142281,8.137245,8.133316
2016-05-19,8.140144,8.138428,8.132957,8.126816,8.1462555,8.122566,8.139229
2016-05-20,8.130066,8.134491,8.14621,8.115921,8.1474,8.1324005,8.1356125
2016-05-22,8.1369095,8.14753,8.153099,8.130486,8.138084,8.140961,8.1425705
2016-05-23,8.124779,8.149193,8.142044,8.127747,8.151436,8.142006,8.148277
2016-05-24,8.138031,8.134712,8.131943,8.147995,8.146179,8.137886,8.140686
2016-05-25,8.134148,8.130699,8.149849,8.127975,8.151596,8.146324,8.147079
2016-05-26,8.132942,8.14476,8.137642,8.139626,8.134384,8.15226,8.1449585
2016-05-27,8.144714,8.140198,8.132187,8.145103,8.14727,8.157806,8.166908
2016-05-29,8.133865,8.135361,8.140503,8.158516,8.159233,8.161934,8.166458
2016-05-30,8.146584,8.153778,8.147125,8.154938,8.1609955,8.174889,8.227699
2016-05-31,8.14032,8.1502,8.147057,8.158775,8.169243,8.21949,8.232758
2016-06-01,8.149803,8.15464,8.16217,8.1707,8.234596,8.2369,8.22821
2016-06-02,8.155281,8.1547165,8.164711,8.228653,8.230324,8.224007,8.226265
2016-06-03,8.155235,8.165726,8.228584,8.236015,8.236107,8.226715,8.225487
2016-06-05,8.166138,8.234879,8.231674,8.216797,8.229607,8.235809,8.225998
2016-06-06,8.228073,8.22673,8.228325,8.230583,8.230125,8.231483,8.246712
2016-06-07,8.236519,8.232475,8.231804,8.233742,8.236252,8.242027,8.257011
2016-06-08,8.23246,8.225693,8.228325,8.236282,8.238617,8.238579,8.23893
2016-06-09,8.223488,8.226212,8.231804,8.237892,8.235695,8.238548,8.235535
2016-06-10,8.227875,8.232613,8.239105,8.251259,8.256226,8.253082,8.266235
2016-06-12,8.237732,8.242584,8.240295,8.240265,8.251762,8.251472,8.256393
2016-06-13,8.231453,8.256195,8.247597,8.257851,8.2662735,8.265266,8.286667
2016-06-14,8.240776,8.256432,8.254967,8.270653,8.26622,8.292465,8.287056
2016-06-15,8.252396,8.243408,8.261948,8.282402,8.283173,8.28862,8.286293
2016-06-16,8.245056,8.238525,8.264008,8.283356,8.294594,8.289124,8.292793
2016-06-17,8.263512,8.258102,8.283951,8.282417,8.28923,8.2873,8.287048
2016-06-19,8.277565,8.274666,8.286278,8.289139,8.276978,8.287483,8.273956
2016-06-20,8.286552,8.274506,8.283394,8.289749,8.282722,8.290535,8.270767
2016-06-21,8.284462,8.280373,8.289856,8.29303,8.295822,8.3001175,8.286369
2016-06-22,8.289436,8.2929535,8.285622,8.278191,8.274704,8.328674,8.286224
2016-06-23,8.276558,8.286827,8.279877,8.348488,8.301575,8.294281,8.317879
2016-06-24,8.297981,8.273148,8.248375,8.29216,8.307053,8.297661,8.308929
2016-06-26,8.287018,8.266502,8.264854,8.291397,8.274086,8.288826,8.301476
2016-06-27,8.270813,8.279449,8.305344,8.306671,8.31427,8.304657,8.304794
2016-06-28,8.29863,8.29348,8.301971,8.292076,8.297554,8.294235,8.306412
2016-06-29,8.301041,8.306702,8.315796,8.312119,8.302277,8.314766,8.315529
2016-06-30,8.331406,8.296959,8.31694,8.3010025,8.320084,8.3107605,8.314644
2016-07-01,8.319794,8.310326,8.317978,8.310684,8.304619,8.3155365,8.313049
2016-07-03,8.324249,8.305107,8.295639,8.309769,8.310951,8.300842,8.331718
2016-07-04,8.297028,8.310059,8.313942,8.307968,8.308571,8.337502,8.322601
2016-07-05,8.3109665,8.333015,8.330101,8.308609,8.3018875,8.31559,8.327637
2016-07-06,8.309975,8.3088455,8.307404,8.314354,8.325485,8.326767,8.329445
2016-07-07,8.31002,8.324905,8.3129425,8.300507,8.317528,8.330048,8.330338
2016-07-08,8.308762,8.297607,8.334816,8.324371,8.324806,8.326698,8.329147
2016-07-10,8.316101,8.318832,8.336594,8.315079,8.32972,8.330177,8.348503
2016-07-11,8.319481,8.327621,8.320442,8.3320465,8.342766,8.347137,8.432274
2016-07-12,8.313667,8.3153,8.321869,8.325508,8.359192,8.432526,8.436226
2016-07-13,8.327545,8.329666,8.334198,8.353348,8.432358,8.440056,8.457397
2016-07-14,8.33696,8.331734,8.353798,8.432037,8.453064,8.449478,8.479652
2016-07-15,8.327614,8.3508,8.435822,8.451897,8.445,8.471138,8.466972
2016-07-17,8.348145,8.429718,8.450996,8.441666,8.466187,8.469337,8.48465
2016-07-18,8.43528,8.445793,8.4483795,8.453812,8.482719,8.495934,8.501022
2016-07-19,8.441765,8.454636,8.477646,8.500229,8.488319,8.4852295,8.509735
2016-07-20,8.458214,8.476326,8.486855,8.492905,8.490448,8.498901,8.497002
2016-07-21,8.462624,8.5013275,8.486885,8.493446,8.50589,8.505241,8.508774
2016-07-22,8.4930725,8.486832,8.482437,8.491013,8.507217,8.517021,8.520157
2016-07-24,8.488785,8.490952,8.508636,8.494453,8.515633,8.5323715,8.544907
2016-07-25,8.48851,8.501503,8.508171,8.529236,8.521332,8.514946,8.52211
2016-07-26,8.51696,8.501678,8.535446,8.517433,8.538063,8.539986,8.534988
2016-07-27,8.502312,8.531929,8.518646,8.533455,8.544739,8.542931,8.553169
2016-07-28,8.521683,8.520241,8.515625,8.500099,8.534248,8.55954,8.550751
2016-07-29,8.51741,8.509499,8.540665,8.528313,8.550766,8.555794,8.543411
2016-07-31,8.511246,8.515488,8.545891,8.534195,8.529884,8.565544,8.575562
2016-08-01,8.534485,8.548973,8.546219,8.543251,8.566963,8.52597,8.5440445
2016-08-02,8.5103,8.538963,8.531403,8.547455,8.549088,8.562798,8.553413
2016-08-03,8.549347,8.535225,8.54187,8.561523,8.558647,8.562569,8.547653
2016-08-04,8.566528,8.557213,8.559555,8.541084,8.556892,8.512573,8.563568
2016-08-05,8.564262,8.537033,8.575905,8.555748,8.560432,8.575562,8.562569
2016-08-07,8.529945,8.540176,8.533974,8.559402,8.561737,8.548264,8.551857
2016-08-08,8.54306,8.556679,8.553062,8.567963,8.571411,8.554932,8.556946
2016-08-09,8.552513,8.555191,8.556229,8.552032,8.552437,8.564514,8.553856
2016-08-10,8.555557,8.56179,8.55838,8.561867,8.56192,8.5561905,8.558769
2016-08-11,8.558273,8.562332,8.592506,8.5529785,8.564156,8.562523,8.552498
2016-08-12,8.542854,8.551651,8.558449,8.561447,8.558601,8.5527115,8.555527
2016-08-14,8.552887,8.558014,8.549789,8.5471115,8.562859,8.55735,8.555634
2016-08-15,8.57756,8.559547,8.556335,8.551727,8.560303,8.553894,8.547752
2016-08-16,8.572578,8.559891,8.555038,8.548157,8.547478,8.578316,8.55896
2016-08-17,8.554283,8.551834,8.557243,8.557388,8.553131,8.54908,8.524948
2016-08-18,8.5606,8.549187,8.559036,8.567871,8.547714,8.55555,8.541397
2016-08-19,8.556,8.558533,8.551437,8.54863,8.541023,8.537598,8.527634
2016-08-21,8.544548,8.543739,8.558144,8.546059,8.5438,8.54184,8.528694
2016-08-22,8.552185,8.553986,8.528275,8.542847,8.546577,8.527298,8.527336
2016-08-23,8.526451,8.546036,8.546928,8.514954,8.542267,8.5479355,8.504486
2016-08-24,8.549553,8.529266,8.543549,8.5362015,8.537476,8.53083,8.518982
2016-08-25,8.526413,8.529854,8.532814,8.527267,8.55307,8.539871,8.509918
2016-08-26,8.534218,8.541405,8.552841,8.518143,8.539116,8.508446,8.533142
2016-08-28,8.536087,8.53598,8.534195,8.535759,8.503441,8.522354,8.528496
2016-08-29,8.534981,8.5345,8.540604,8.530243,8.587311,8.490646,8.519997
2016-08-30,8.528931,8.503677,8.534828,8.484505,8.517281,8.520569,8.534256
2016-08-31,8.506325,8.517075,8.538849,8.534203,8.558746,8.541275,8.520706
2016-09-01,8.499359,8.525772,8.509949,8.504829,8.512436,8.514877,8.525215
2016-09-02,8.480629,8.50074,8.518532,8.529434,8.512001,8.520447,8.507286
2016-09-04,8.502411,8.527382,8.53743,8.521439,8.536522,8.4989395,8.4953
2016-09-05,8.5021515,8.548401,8.522354,8.509407,8.502083,8.491524,8.47879
2016-09-06,8.487366,8.528748,8.525017,8.488632,8.481941,8.4763565,8.483826
2016-09-07,8.521866,8.52961,8.508804,8.490196,8.480507,8.484261,8.478531
2016-09-08,8.500946,8.492844,8.483894,8.48362,8.488983,8.487984,8.4841385
2016-09-09,8.495888,8.476578,8.480995,8.479187,8.479492,8.475685,8.478401
2016-09-11,8.489235,8.483383,8.484375,8.4739,8.477493,8.478218,8.4841385
2016-09-12,8.485008,8.483345,8.483421,8.490219,8.474121,8.477783,8.478203
2016-09-13,8.48246,8.477188,8.483437,8.4729,8.477486,8.482048,8.484337
2016-09-14,8.4702,8.479095,8.473099,8.4702835,8.482529,8.477783,8.478203
2016-09-15,8.482597,8.469963,8.455101,8.483505,8.478828,8.482368,8.484711
2016-09-16,8.482933,8.465805,8.485008,8.493584,8.478912,8.477592,8.477631
2016-09-18,8.469437,8.483093,8.47934,8.479027,8.484657,8.48262,8.487213
2016-09-19,8.464516,8.466888,8.475639,8.478973,8.478912,8.470131,8.474678
2016-09-20,8.487755,8.457321,8.479073,8.484718,8.497955,8.495102,8.4997635
2016-09-21,8.477295,8.477905,8.483986,8.4702,8.4704895,8.491478,8.493469
2016-09-22,8.491539,8.483322,8.497528,8.485069,8.479187,8.485832,8.47467
2016-09-23,8.484352,8.490555,8.4885025,8.504143,8.504738,8.525734,8.491318
2016-09-25,8.500458,8.502014,8.483513,8.49501,8.504074,8.505722,8.518372
2016-09-26,8.477959,8.495918,8.501236,8.508247,8.514801,8.513062,8.530113
2016-09-27,8.501862,8.503387,8.484169,8.50116,8.506683,8.515945,8.531433
2016-09-28,8.502426,8.511429,8.5084,8.507408,8.517403,8.511116,8.537994
2016-09-29,8.497101,8.49543,8.516052,8.506325,8.526306,8.538956,8.527435
2016-09-30,8.499641,8.518547,8.522751,8.539314,8.543945,8.539673,8.536682
2016-10-02,8.515793,8.5162735,8.530373,8.536591,8.535408,8.545914,8.555077
2016-10-03,8.505501,8.527374,8.540779,8.517052,8.553665,8.542595,8.55146
2016-10-04,8.527145,8.522209,8.527565,8.538902,8.559151,8.540955,8.526291
2016-10-05,8.539421,8.545479,8.538078,8.545143,8.543327,8.548759,8.582909
2016-10-06,8.553383,8.545067,8.523956,8.55703,8.584427,8.572624,8.557999
2016-10-07,8.529572,8.567429,8.528351,8.555542,8.546799,8.529449,8.54039
2016-10-09,8.559578,8.56723,8.549301,8.563545,8.5646515,8.569664,8.557045
2016-10-10,8.551544,8.542076,8.552391,8.548195,8.574181,8.563232,8.572754
2016-10-11,8.541191,8.540802,8.571671,8.563545,8.555611,8.565315,8.578583
2016-10-12,8.570969,8.563538,8.567726,8.542435,8.589645,8.572433,8.567963
2016-10-13,8.551636,8.568176,8.57579,8.563454,8.566666,8.553848,8.565521
2016-10-14,8.569397,8.574341,8.5531845,8.5457535,8.57679,8.563698,8.562576
2016-10-16,8.550491,8.579323,8.573257,8.5614395,8.566223,8.572456,8.583557
2016-10-17,8.55822,8.570259,8.562523,8.579445,8.572205,8.588043,8.594368
2016-10-18,8.568176,8.563606,8.563835,8.585251,8.582527,8.573357,8.594711
2016-10-19,8.561493,8.535263,8.571297,8.569336,8.5802,8.579369,8.583473
2016-10-20,8.587532,8.5683365,8.585579,8.576866,8.587303,8.5839615,8.592186
2016-10-21,8.570175,8.582977,8.574913,8.588493,8.604172,8.602982,8.593712
2016-10-23,8.585915,8.56369,8.5709,8.59597,8.585495,8.587524,8.607124
2016-10-24,8.578438,8.598938,8.593262,8.589546,8.598587,8.619873,8.629707
2016-10-25,8.58046,8.575966,8.589615,8.599937,8.625374,8.6345215,8.64859
2016-10-26,8.592705,8.610786,8.597412,8.612656,8.632927,8.642334,8.658768
2016-10-27,8.586319,8.5948105,8.621246,8.633163,8.646751,8.655937,8.779129
2016-10-28,8.595665,8.629959,8.631554,8.64814,8.65345,8.78598,8.813705
2016-10-30,8.6252365,8.641838,8.648666,8.651039,8.774361,8.829742,8.821556
2016-10-31,8.6259,8.647011,8.647522,8.777229,8.824539,8.768761,8.820572
2016-11-01,8.634651,8.650116,8.787399,8.803909,8.823242,8.817024,8.819305
2016-11-02,8.661453,8.782753,8.790253,8.835045,8.804794,8.829895,8.833488
2016-11-03,8.77684,8.796501,8.81768,8.79216,8.826172,8.828735,8.840706
2016-11-04,8.798653,8.836281,8.804474,8.810524,8.82843,8.8386,8.831299
2016-11-06,8.798523,8.825233,8.81781,8.824821,8.83889,8.830246,8.856148
2016-11-07,8.811218,8.832367,8.835762,8.850304,8.847359,8.8611145,8.886139
2016-11-08,8.825844,8.834885,8.827446,8.83992,8.865112,8.882538,8.905365
2016-11-09,8.830925,8.844444,8.875641,8.857742,8.90287,8.924477,8.888916
2016-11-10,8.831238,8.838753,8.853622,8.90683,8.913147,8.925072,8.942566
2016-11-11,8.854416,8.8663025,8.896011,8.908844,8.899643,8.914497,8.939323
2016-11-13,8.852798,8.903404,8.884651,8.910988,8.8530655,8.918724,8.924042
2016-11-14,8.910179,8.917213,8.906883,8.890091,8.935455,8.928932,8.936584
2016-11-15,8.89518,8.920105,8.928459,8.945686,8.938095,8.938263,8.962845
2016-11-16,8.894196,8.916046,8.907463,8.937401,8.960968,8.964188,8.963242
2016-11-17,8.899704,8.948708,8.928627,8.9451065,8.963501,8.967758,8.974617
2016-11-18,8.9611435,8.9285965,8.949158,8.951675,8.9543915,8.971558,8.997147
2016-11-20,8.946617,8.941483,8.962097,8.980515,8.965218,8.991287,9.023033
2016-11-21,8.943878,8.969917,8.960472,8.970673,8.98558,8.976692,9.021683
2016-11-22,8.94976,8.974724,8.965019,8.9861145,9.021469,9.015793,9.025444
2016-11-23,8.968246,8.963387,8.988266,9.028374,9.018181,9.021141,9.030121
2016-11-24,8.991959,9.007858,9.013657,9.003731,9.0160675,9.007942,9.024796
2016-11-25,8.984871,8.9982605,9.0254135,9.026436,9.029091,9.03376,9.028168
2016-11-27,9.007149,8.998497,9.010597,9.032852,9.029556,9.052467,9.053894
2016-11-28,9.022316,9.043938,9.0323105,9.021896,9.044495,9.046608,9.090744
2016-11-29,9.025795,9.036934,9.020248,9.046616,9.060852,9.092918,9.124809
2016-11-30,9.0317,9.023071,9.030014,9.052513,9.077789,9.111496,9.132378
2016-12-01,9.030746,9.0325165,9.032661,9.070473,9.110519,9.13311,9.146095
2016-12-02,9.036659,9.051285,9.076096,9.111679,9.135857,9.152275,9.142555
2016-12-04,9.075012,9.064194,9.107903,9.127556,9.139557,9.1484375,9.13028
2016-12-05,9.065605,9.118546,9.142914,9.128746,9.144562,9.140427,9.151535
2016-12-06,9.126312,9.12188,9.1408615,9.137367,9.137825,9.154419,9.177788
2016-12-07,9.1414795,9.158539,9.1371155,9.144478,9.156097,9.167122,9.158722
2016-12-08,9.166168,9.129181,9.144112,9.152702,9.145309,9.144783,9.153221
2016-12-09,9.156403,9.139694,9.148697,9.162285,9.176994,9.167938,9.189499
2016-12-11,9.1382065,9.1525955,9.144096,9.150902,9.164299,9.170708,9.182533
2016-12-12,9.143272,9.167343,9.158409,9.161217,9.1791,9.173286,9.200012
2016-12-13,9.16111,9.175934,9.178719,9.1705475,9.177048,9.189133,9.180359
2016-12-14,9.153236,9.173943,9.160362,9.132263,9.195427,9.199585,9.212112
2016-12-15,9.14933,9.17247,9.178978,9.189705,9.185913,9.2020645,9.2100525
2016-12-16,9.154655,9.185623,9.2030945,9.20224,9.18354,9.192108,9.220177
2016-12-18,9.210426,9.189499,9.208145,9.196785,9.212517,9.214302,9.244034
2016-12-19,9.196426,9.161758,9.196556,9.194977,9.191978,9.206108,9.199593
2016-12-20,9.192879,9.219734,9.211105,9.217491,9.215675,9.218445,9.217644
2016-12-21,9.191078,9.213638,9.225639,9.197784,9.228821,9.213409,9.2054825
2016-12-22,9.194359,9.19149,9.182144,9.221062,9.214073,9.252861,9.21933
2016-12-23,9.210709,9.208611,9.211075,9.216042,9.217255,9.223694,9.212372
2016-12-26,9.215248,9.222031,9.212357,9.228836,9.217384,9.210205,9.208115
2016-12-27,9.202621,9.219017,9.216217,9.228462,9.201965,9.202446,9.201286
2016-12-28,9.199852,9.195511,9.225456,9.2083435,9.220993,9.211159,9.206078
2016-12-29,9.205254,9.216408,9.197502,9.219322,9.205399,9.216316,9.223099
2016-12-30,9.217323,9.222595,9.212502,9.21212,9.197838,9.196457,9.186829
2017-01-02,9.204536,9.215752,9.212502,9.209732,9.207275,9.201485,9.214172
2017-01-03,9.211418,9.215431,9.208054,9.215782,9.197929,9.1914215,9.1996
2017-01-04,9.214905,9.215797,9.2065735,9.236244,9.210892,9.199219,9.198662
2017-01-05,9.21006,9.212479,9.190575,9.195618,9.200096,9.197342,9.1968
2017-01-06,9.204742,9.202507,9.208923,9.203621,9.195168,9.193794,9.189049
2017-01-08,9.21595,9.201485,9.2059555,9.189552,9.197403,9.184998,9.1754
2017-01-09,9.195122,9.20433,9.195183,9.191772,9.187996,9.175102,9.171806
2017-01-10,9.18898,9.211449,9.193764,9.186287,9.175873,9.1729355,9.165604
2017-01-11,9.171783,9.1977005,9.179573,9.173019,9.1610565,9.164497,9.152191
2017-01-12,9.193291,9.18367,9.171394,9.170204,9.153397,9.156616,9.147232
2017-01-13,9.188492,9.172859,9.1632,9.156746,9.167679,9.148491,9.124962
2017-01-15,9.170975,9.164963,9.162491,9.159508,9.1490555,9.14048,9.119308
2017-01-16,9.16909,9.167877,9.148689,9.156944,9.115593,9.118568,9.124359
2017-01-17,9.163979,9.156357,9.152992,9.129723,9.122368,9.112602,9.112717
2017-01-18,9.16098,9.150421,9.134361,9.126419,9.115875,9.1321945,9.111374
2017-01-19,9.148727,9.128868,9.114891,9.116043,9.109375,9.123383,9.110092
2017-01-20,9.139839,9.139389,9.102066,9.11142,9.129372,9.098053,9.08606
2017-01-22,9.119064,9.112747,9.127029,9.120132,9.11969,9.086632,9.050812
2017-01-23,9.123558,9.127731,9.131775,9.083687,9.08387,9.083084,9.054665
2017-01-24,9.1191635,9.108849,9.102417,9.070061,9.054756,9.080421,9.027992
2017-01-25,9.118248,9.105949,9.0855255,9.082657,9.050186,9.064377,9.052269
2017-01-26,9.091797,9.091377,9.048637,9.070969,9.044037,9.035545,9.039757
