,HKXHKD,HKXHKD,HKXHKD,HKXHKD,HKXHKD,HKXHKD,HKXHKD
,0,1,2,3,4,5,6
2011-01-16,1061.6262,1061.7501,1061.948,1062.1444,1062.7264,1063.0718,1062.8608
2011-01-17,1119.7625,1119.89,1120.0776,1120.2793,1120.8898,1121.2366,1120.9971
2011-01-18,1165.3983,1165.528,1165.7109,1165.9148,1166.5378,1166.8851,1166.6333
2011-01-19,1204.6366,1204.767,1204.9474,1205.1527,1205.783,1206.1307,1205.8715
2011-01-20,1239.8555,1239.9862,1240.1654,1240.3713,1241.0067,1241.3546,1241.0905
2011-01-21,1272.2748,1272.4058,1272.5835,1272.7904,1273.4287,1273.7767,1273.5099
2011-01-23,1302.6163,1302.7474,1302.9244,1303.1318,1303.7726,1304.1207,1303.8513
2011-01-24,1331.3484,1331.4799,1331.656,1331.8641,1332.5065,1332.8549,1332.5834
2011-01-25,1358.7947,1358.9261,1359.1018,1359.3102,1359.9546,1360.3027,1360.0297
2011-01-26,1385.1903,1385.322,1385.497,1385.7056,1386.3517,1386.7001,1386.4253
2011-01-27,1410.7112,1410.843,1411.0175,1411.2263,1411.874,1412.2224,1411.946
2011-01-28,1435.4933,1435.6252,1435.7991,1436.0083,1436.6567,1437.0051,1436.7283
2011-01-30,1459.6437,1459.7758,1459.9492,1460.1584,1460.8079,1461.1562,1460.8787
2011-01-31,1483.2491,1483.3818,1483.5541,1483.7638,1484.4146,1484.763,1484.4841
2011-02-01,1506.3796,1506.5122,1506.6843,1506.8943,1507.5455,1507.8939,1507.6145
2011-02-02,1529.094,1529.2268,1529.3986,1529.6089,1530.2605,1530.6088,1531.5298
2011-02-03,1551.4417,1551.5745,1551.7458,1551.9565,1552.6086,1554.1416,1556.2512
2011-02-04,1573.4641,1573.5969,1573.7682,1573.9789,1575.801,1578.5131,1580.4998
2011-02-06,1595.1965,1595.3293,1595.5005,1596.8678,1599.8599,1602.4584,1604.1901
2011-02-07,1616.6705,1616.8035,1618.1185,1620.6471,1623.5326,1625.8851,1627.3949
2011-02-08,1637.9117,1639.1782,1641.6467,1644.0752,1646.7224,1648.8597,1651.242
2011-02-09,1660.0679,1662.4796,1664.8547,1667.051,1669.4889,1672.4962,1674.7223
2011-02-10,1683.1656,1685.4885,1687.6375,1689.6293,1692.9346,1695.7916,1697.7429
2011-02-11,1705.9944,1708.0961,1710.0448,1712.902,1716.062,1718.6511,1720.3611
2011-02-13,1728.4429,1730.3486,1733.16,1735.8767,1738.7742,1741.1266,1742.6238
2011-02-14,1750.5548,1753.32,1755.9958,1758.4545,1761.1193,1763.2625,1764.5706
2011-02-15,1773.396,1776.0293,1778.4504,1780.6809,1783.14,1785.0967,1786.2358
2011-02-16,1795.9889,1798.3724,1800.5681,1802.596,1804.8713,1806.661,1807.6493
2011-02-17,1818.229,1820.3909,1822.3859,1824.2327,1826.3436,1827.9844,1828.8363
2011-02-18,1840.1562,1842.1194,1843.9359,1845.6201,1847.5836,1849.09,1849.8193
2011-02-20,1861.8041,1863.5903,1865.2455,1866.7842,1868.615,1869.9998,1870.618
2011-02-21,1883.2014,1884.8284,1886.3394,1887.7463,1889.457,1890.7325,1891.2506
2011-02-22,1904.3741,1905.8584,1907.2383,1908.5266,1910.1289,1911.3048,1911.7317
2011-02-23,1925.3448,1926.7,1927.9615,1929.1418,1930.6456,1931.7312,1932.0754
2011-02-24,1946.132,1947.3706,1948.5255,1949.6074,1951.0217,1952.0255,1952.2938
2011-02-25,1966.7539,1967.8862,1968.9438,1969.937,1971.2698,1972.1984,1972.3983
2011-02-27,1987.2258,1988.2611,1989.2305,1990.1428,1991.4009,1992.2607,1992.3982
2011-02-28,2007.5607,2008.508,2009.397,2010.2354,2011.4254,2012.2227,2012.3024
2011-03-01,2027.7709,2028.6387,2029.4536,2030.2246,2031.3522,2032.0922,2032.1193
2011-03-02,2047.868,2048.6624,2049.41,2050.119,2051.1895,2051.8777,2051.8555
2011-03-03,2067.8613,2068.588,2069.2747,2069.9265,2070.9453,2071.5847,2071.5186
2011-03-04,2087.7593,2088.425,2089.055,2089.655,2090.6257,2091.2212,2091.1138
2011-03-06,2107.5706,2108.1804,2108.7578,2109.31,2110.2366,2110.7915,2110.647
2011-03-07,2127.302,2127.86,2128.3901,2128.8984,2129.7847,2130.3018,2130.1226
2011-03-08,2146.9604,2147.471,2147.9573,2148.425,2149.2742,2149.7573,2149.5461
2011-03-09,2166.5518,2167.019,2167.4644,2167.8953,2168.7097,2169.1606,2168.921
2011-03-10,2186.0806,2186.508,2186.9167,2187.313,2188.0964,2188.5178,2188.2507
2011-03-11,2205.5532,2205.9434,2206.318,2206.683,2207.4368,2207.8313,2207.5396
2011-03-13,2224.9727,2225.3296,2225.6729,2226.0085,2226.735,2227.1055,2226.7903
2011-03-14,2244.3447,2244.67,2244.9841,2245.2925,2245.995,2246.3418,2246.0056
2011-03-15,2263.6719,2263.9678,2264.255,2264.5396,2265.2185,2265.5447,2265.1885
2011-03-16,2282.9578,2283.2275,2283.4902,2283.751,2284.4097,2284.7153,2284.3413
2011-03-17,2302.2065,2302.4507,2302.6907,2302.9307,2303.57,2303.8577,2303.4668
2011-03-18,2321.4194,2321.641,2321.8599,2322.08,2322.701,2322.9727,2322.5667
2011-03-20,2340.6,2340.8013,2341.0005,2341.2026,2341.8066,2342.062,2341.6414
2011-03-21,2359.751,2359.9324,2360.1147,2360.3,2360.8882,2361.1296,2360.696
2011-03-22,2378.8745,2379.0374,2379.2024,2379.3726,2379.947,2380.1746,2379.7283
2011-03-23,2397.973,2398.119,2398.2683,2398.424,2398.986,2399.2014,2398.743
2011-03-24,2417.0464,2417.1775,2417.3125,2417.455,2418.0042,2418.2092,2417.7407
2011-03-25,2436.099,2436.216,2436.3389,2436.468,2437.0051,2437.1992,2436.7222
2011-03-27,2455.1306,2455.2344,2455.3447,2455.464,2455.9902,2456.174,2455.688
2011-03-28,2474.1445,2474.235,2474.334,2474.4438,2474.96,2475.1348,2474.6401
2011-03-29,2493.141,2493.2202,2493.3083,2493.4084,2493.915,2494.0825,2493.5784
2011-03-30,2512.1216,2512.1897,2512.268,2512.3586,2512.857,2513.0178,2512.5056
2011-03-31,2531.0867,2531.1448,2531.2144,2531.2957,2531.7876,2531.9397,2531.4226
2011-04-01,2550.0376,2550.087,2550.1497,2550.2214,2550.7083,2550.851,2550.3298
2011-04-03,2568.975,2569.0173,2569.0713,2569.1365,2569.6155,2569.7546,2569.2246
2011-04-04,2587.9014,2587.9375,2587.9817,2588.0442,2588.5137,2588.6477,2588.1135
2011-04-05,2606.8171,2606.8452,2606.8843,2606.9373,2607.4062,2607.5312,2606.9924
2011-04-06,2625.7246,2625.7432,2625.7776,2625.8247,2626.2852,2626.4102,2625.8652
2011-04-07,2644.6184,2644.6357,2644.6604,2644.7036,2645.1614,2645.277,2644.7297
2011-04-08,2663.5066,2663.5142,2663.5393,2663.5745,2664.0256,2664.1416,2663.5898
2011-04-10,2682.3855,2682.3904,2682.4055,2682.4392,2682.8896,2682.9963,2682.44
2011-04-11,2701.257,2701.2546,2701.27,2701.2976,2701.7395,2701.8467,2701.2903
2011-04-12,2720.1216,2720.1187,2720.124,2720.148,2720.59,2720.6948,2720.13
2011-04-13,2738.981,2738.9688,2738.9739,2738.998,2739.4326,2739.5308,2738.9656
2011-04-14,2757.831,2757.8188,2757.8213,2757.8362,2758.2683,2758.3665,2757.8013
2011-04-15,2776.6812,2776.6616,2776.6575,2776.6719,2777.1045,2777.2021,2776.6287
2011-04-17,2795.5195,2795.4976,2795.4932,2795.5078,2795.935,2796.0242,2795.4502
2011-04-18,2814.3555,2814.3333,2814.3286,2814.3335,2814.7566,2814.846,2813.4119
2011-04-19,2833.1914,2833.1643,2833.1501,2833.155,2833.5784,2832.806,2831.3127
2011-04-20,2852.0176,2851.9856,2851.9714,2851.9766,2851.5374,2850.7056,2849.271
2011-04-21,2870.8394,2870.8071,2870.793,2869.9348,2869.4355,2868.663,2867.2844
2011-04-24,2889.661,2889.6284,2888.7505,2887.832,2887.3923,2886.6755,2885.3494
2011-04-25,2908.4822,2907.5847,2906.6465,2905.7874,2905.404,2904.7395,2903.4622
2011-04-26,2926.4375,2925.48,2924.6013,2923.7983,2923.4666,2922.8513,2920.7415
2011-04-27,2944.332,2943.434,2942.6113,2941.86,2941.578,2940.13,2937.996
2011-04-28,2962.2852,2961.4434,2960.6726,2959.9707,2958.8555,2957.384,2955.3474
2011-04-29,2980.294,2979.504,2978.7822,2977.2478,2976.1094,2974.7346,2972.7898
2011-05-01,2998.3533,2997.6125,2996.0588,2994.5005,2993.4587,2992.1763,2990.3176
2011-05-02,3016.462,3014.889,3013.311,3011.8496,3010.9,3009.7034,3007.9268
2011-05-03,3033.7373,3032.1406,3030.6594,3029.29,3028.4268,3027.3118,3025.6116
2011-05-04,3050.9885,3049.4885,3048.099,3046.816,3046.035,3044.996,3043.368
2011-05-05,3068.336,3066.928,3065.625,3064.4233,3063.7185,3062.752,3061.1912
2011-05-06,3085.7747,3084.4531,3083.232,3082.1067,3081.4736,3080.5747,3079.078
2011-05-08,3103.2996,3102.0596,3100.9148,3099.8616,3099.2957,3098.4614,3097.024
2011-05-09,3120.9058,3119.742,3118.6692,3117.6833,3117.182,3116.4067,3115.025
2011-05-10,3138.588,3137.496,3136.4907,3135.5693,3135.127,3134.4075,3133.0784
2011-05-11,3156.3416,3155.3174,3154.376,3153.514,3153.1274,3152.461,3151.1804
2011-05-12,3174.1626,3173.2024,3172.32,3171.5137,3171.1802,3170.5623,3169.328
2011-05-13,3192.0469,3191.1465,3190.3196,3189.5664,3189.281,3188.7095,3187.5186
2011-05-15,3209.9907,3209.146,3208.3718,3207.6675,3207.4282,3206.8997,3205.7488
2011-05-16,3227.9897,3227.198,3226.4724,3225.814,3225.618,3225.1304,3224.0156
2011-05-17,3246.0417,3245.2986,3244.619,3244.004,3243.8477,3243.3967,3242.3186
2011-05-18,3264.141,3263.4453,3262.8076,3262.234,3262.114,3261.698,3260.6514
2011-05-19,3282.2878,3281.6328,3281.038,3280.4998,3280.414,3280.0325,3279.0164
2011-05-20,3300.4756,3299.8638,3299.3035,3298.7998,3298.7478,3298.3975,3297.409
2011-05-22,3318.7058,3318.129,3317.6033,3317.133,3317.1125,3316.7898,3315.8293
2011-05-23,3336.9714,3336.429,3335.9365,3335.498,3335.505,3335.2102,3334.276
2011-05-24,3355.2712,3354.7612,3354.3005,3353.89,3353.9253,3353.656,3352.7444
2011-05-25,3373.6038,3373.1257,3372.6926,3372.3103,3372.3713,3372.1248,3371.2314
2011-05-26,3391.9678,3391.5176,3391.1128,3390.7559,3390.8394,3390.612,3389.738
2011-05-27,3410.3596,3409.938,3409.5583,3409.2236,3409.3267,3409.1184,3408.2693
2011-05-29,3428.7795,3428.3833,3428.0264,3427.711,3427.8328,3427.6492,3426.81
2011-05-30,3447.2249,3446.851,3446.5127,3446.2175,3446.3638,3446.19,3445.3738
2011-05-31,3465.692,3465.3374,3465.0193,3464.7476,3464.904,3464.7537,3462.9958
2011-06-01,3484.1785,3483.844,3483.5498,3483.2883,3483.4678,3482.376,3481.5217
2011-06-02,3502.6846,3502.3738,3502.0898,3501.852,3501.09,3500.9016,3500.2
2011-06-03,3521.2148,3520.9143,3520.6536,3519.474,3519.6155,3519.58,3518.8784
2011-06-05,3539.755,3539.478,3538.2756,3537.9995,3538.2937,3538.2583,3537.5566
2011-06-06,3558.3186,3557.0999,3556.801,3556.6777,3556.972,3556.9368,3556.2456
2011-06-07,3575.9407,3575.6248,3575.4792,3575.356,3575.6501,3575.625,3574.9524
2011-06-08,3594.4658,3594.3032,3594.1577,3594.0344,3594.3381,3594.3318,3594.607
2011-06-09,3613.1438,3612.9814,3612.836,3612.7222,3613.0454,3613.9863,3614.3196
2011-06-10,3631.8225,3631.6597,3631.5232,3631.4287,3632.6995,3633.6987,3633.9626
2011-06-12,3650.5005,3650.347,3650.23,3651.0828,3652.4119,3653.3416,3653.5376
2011-06-13,3669.1873,3669.054,3669.8838,3670.7952,3672.0544,3672.9165,3673.0527
2011-06-14,3687.8943,3688.708,3689.5964,3690.4377,3691.6292,3692.4316,3692.5132
2011-06-15,3707.5483,3708.42,3709.239,3710.0125,3711.144,3711.892,3711.9214
2011-06-16,3727.2605,3728.063,3728.8137,3729.5273,3730.6045,3731.3005,3731.2812
2011-06-17,3746.9033,3747.6377,3748.3289,3748.9878,3750.013,3750.66,3750.6003
2011-06-19,3766.478,3767.1523,3767.7888,3768.396,3769.3726,3769.979,3769.8757
2011-06-20,3785.993,3786.6123,3787.1975,3787.7559,3788.6914,3789.255,3789.1147
2011-06-21,3805.4526,3806.0208,3806.557,3807.075,3807.967,3808.4937,3808.32
2011-06-22,3824.8608,3825.3806,3825.876,3826.35,3827.2058,3827.6992,3827.4941
2011-06-23,3844.22,3844.6992,3845.1514,3845.589,3846.4116,3846.873,3846.6382
2011-06-24,3863.5388,3863.9744,3864.3901,3864.7944,3865.5854,3866.0166,3865.7546
2011-06-26,3882.814,3883.2131,3883.5957,3883.9685,3884.7292,3885.1335,3884.8462
2011-06-27,3902.053,3902.4187,3902.7695,3903.1123,3903.8457,3904.2253,3902.9966
2011-06-28,3921.2583,3921.5928,3921.9136,3922.229,3922.9377,3922.3752,3921.0632
2011-06-29,3940.4321,3940.7363,3941.03,3941.3206,3941.088,3940.442,3939.1807
2011-06-30,3959.5764,3959.853,3960.1218,3959.4707,3959.1545,3958.5593,3957.3406
2011-07-01,3978.6929,3978.945,3978.272,3977.5374,3977.272,3976.7195,3975.544
2011-07-03,3997.7844,3997.095,3996.3386,3995.6548,3995.4316,3994.9226,3993.7834
2011-07-04,4015.9348,4015.1616,4014.4558,4013.815,4013.635,4013.162,4012.0615
2011-07-05,4034.0015,4033.279,4032.616,4032.018,4031.8748,4031.4402,4030.3748
2011-07-06,4052.119,4051.439,4050.8193,4050.2576,4050.1528,4049.7534,4048.7188
2011-07-07,4070.2786,4069.6423,4069.0588,4068.5356,4068.4658,4068.098,4067.0925
2011-07-08,4088.4817,4087.8818,4087.3367,4086.8489,4086.8103,4086.4714,4085.4934
2011-07-10,4106.7217,4106.1597,4105.65,4105.193,4105.184,4104.8726,4103.9194
2011-07-11,4124.9995,4124.473,4123.994,4123.567,4123.585,4123.298,4122.3687
2011-07-12,4143.313,4142.8174,4142.3677,4141.968,4142.0107,4141.7476,4140.8457
2011-07-13,4161.657,4161.191,4160.769,4160.3936,4160.46,4160.224,4160.2817
2011-07-14,4180.031,4179.5923,4179.195,4178.843,4178.937,4179.6606,4179.7935
2011-07-15,4198.4316,4198.018,4197.644,4197.32,4198.373,4199.1724,4199.2505
2011-07-17,4216.8574,4216.4673,4216.121,4216.7563,4217.8853,4218.6294,4218.6567
2011-07-18,4235.3066,4234.944,4235.557,4236.268,4237.342,4238.0356,4238.013
2011-07-19,4253.7837,4254.3804,4255.069,4255.7246,4256.7485,4257.392,4257.33
2011-07-20,4273.22,4273.892,4274.5254,4275.1313,4276.105,4276.709,4276.602
2011-07-21,4292.732,4293.3486,4293.932,4294.4873,4295.422,4295.9814,4295.84
2011-07-22,4312.1885,4312.755,4313.288,4313.8047,4314.694,4315.2188,4315.044
2011-07-24,4331.5947,4332.1113,4332.6055,4333.0767,4333.931,4334.423,4334.216
2011-07-25,4350.951,4351.428,4351.8774,4352.314,4353.1353,4353.5947,4353.3584
2011-07-26,4370.268,4370.7007,4371.1143,4371.5176,4372.307,4372.7373,4372.4736
2011-07-27,4389.5405,4389.9375,4390.3184,4390.6904,4391.45,4391.8525,4391.564
2011-07-28,4408.778,4409.1416,4409.491,4409.8325,4410.565,4410.943,4410.632
2011-07-29,4427.9814,4428.314,4428.6333,4428.9473,4429.6553,4430.0107,4429.682
2011-07-31,4447.154,4447.456,4447.748,4448.0376,4448.723,4449.061,4448.704
2011-08-01,4466.2964,4466.5713,4466.8384,4467.1055,4467.774,4468.083,4467.713
2011-08-02,4485.411,4485.661,4485.9062,4486.1562,4486.7954,4487.0913,4486.706
2011-08-03,4504.5015,4504.73,4504.957,4505.1787,4505.8037,4506.085,4505.6777
2011-08-04,4523.57,4523.78,4523.9795,4524.1865,4524.798,4525.057,4524.643
2011-08-05,4542.62,4542.8022,4542.9873,4543.18,4543.7695,4544.022,4543.587
2011-08-07,4561.642,4561.8105,4561.981,4562.153,4562.7344,4562.966,4562.523
2011-08-08,4580.6504,4580.804,4580.9536,4581.117,4581.678,4581.902,4581.4487
2011-08-09,4599.644,4599.7764,4599.918,4600.061,4600.6143,4600.827,4601.2676
2011-08-10,4618.616,4618.7407,4618.862,4618.997,4619.5396,4620.647,4621.127
2011-08-11,4637.5806,4637.6846,4637.7974,4637.923,4639.3594,4640.506,4640.902
2011-08-12,4656.5244,4656.621,4656.7236,4657.7427,4659.2183,4660.281,4660.6006
2011-08-14,4675.461,4675.5464,4676.5435,4677.6016,4678.993,4679.9795,4680.2275
2011-08-15,4694.386,4695.366,4696.4023,4697.376,4698.692,4699.6064,4699.7905
2011-08-16,4714.206,4715.225,4716.177,4717.0747,4718.319,4719.17,4719.2944
2011-08-17,4734.065,4734.9995,4735.8755,4736.702,4737.8823,4738.673,4738.7417
2011-08-18,4753.84,4754.698,4755.503,4756.2656,4757.3853,4758.1206,4758.14
2011-08-19,4773.5386,4774.3257,4775.0664,4775.7686,4776.833,4777.519,4777.4917
2011-08-21,4793.1655,4793.889,4794.5693,4795.2163,4796.2314,4796.8706,4796.801
2011-08-22,4812.729,4813.392,4814.0176,4814.6147,4815.583,4816.1797,4816.068
2011-08-23,4832.232,4832.8403,4833.416,4833.9663,4834.892,4835.4473,4835.302
2011-08-24,4851.68,4852.2383,4852.767,4853.2744,4854.1597,4854.6807,4854.501
2011-08-25,4871.078,4871.59,4872.075,4872.543,4873.393,4873.88,4873.6694
2011-08-26,4890.4297,4890.8984,4891.3438,4891.7754,4892.5923,4893.0483,4892.8076
2011-08-28,4909.7383,4910.1665,4910.576,4910.9756,4911.7607,4912.1865,4911.918
2011-08-29,4929.0063,4929.3994,4929.7764,4930.143,4930.899,4931.297,4931.0034
2011-08-30,4948.2393,4948.599,4948.944,4949.2812,4950.0093,4950.3823,4950.0674
2011-08-31,4967.439,4967.767,4968.082,4968.392,4969.0947,4969.4463,4969.1133
2011-09-01,4986.607,4986.905,4987.193,4987.4775,4988.1587,4988.492,4988.1357
2011-09-02,5005.745,5006.016,5006.279,5006.5415,5007.205,5007.5146,5007.1396
2011-09-04,5024.856,5025.102,5025.343,5025.588,5026.227,5026.5186,5026.133
2011-09-05,5043.942,5044.1655,5044.3887,5044.61,5045.2305,5045.5117,5045.1006
2011-09-06,5063.0054,5063.2114,5063.4106,5063.614,5064.224,5064.4795,5064.0654
2011-09-07,5082.0513,5082.2334,5082.4146,5082.607,5083.1924,5083.4443,5083.005
2011-09-08,5101.073,5101.2373,5101.408,5101.5747,5102.1567,5102.384,5101.941
2011-09-09,5120.077,5120.231,5120.3755,5120.5396,5121.096,5121.32,5120.8623
2011-09-11,5139.071,5139.1987,5139.341,5139.479,5140.032,5140.241,5139.77
2011-09-12,5158.0386,5158.163,5158.28,5158.415,5158.9536,5159.1484,5158.6772
2011-09-13,5177.0034,5177.1025,5177.217,5177.337,5177.861,5178.0566,5177.5674
2011-09-14,5195.9424,5196.039,5196.137,5196.244,5196.7686,5196.946,5196.446
2011-09-15,5214.879,5214.9604,5215.0454,5215.152,5215.658,5215.8247,5215.3247
2011-09-16,5233.8003,5233.8677,5233.9526,5234.041,5234.537,5234.7036,5234.2036
2011-09-18,5252.7075,5252.776,5252.842,5252.92,5253.416,5253.5825,5253.056
2011-09-19,5271.6157,5271.6646,5271.7207,5271.799,5272.295,5272.435,5271.9062
2011-09-20,5290.5044,5290.5435,5290.5996,5290.6777,5291.1475,5291.285,5290.756
2011-09-21,5309.3833,5309.4224,5309.4785,5309.53,5309.9976,5310.1353,5309.6064
2011-09-22,5328.262,5328.3013,5328.331,5328.3804,5328.8477,5328.9854,5328.4565
2011-09-23,5347.141,5347.154,5347.181,5347.231,5347.6978,5347.8354,5347.2847
2011-09-25,5365.9937,5366.004,5366.0317,5366.0806,5366.548,5366.6636,5366.106
2011-09-26,5384.8438,5384.8545,5384.882,5384.9307,5385.376,5385.485,5384.9277
2011-09-27,5403.6943,5403.7046,5403.7314,5403.7593,5404.1978,5404.3066,5403.7495
2011-09-28,5422.5444,5422.554,5422.5596,5422.5806,5423.019,5423.1284,5422.5703
2011-09-29,5441.394,5441.383,5441.3813,5441.402,5441.841,5441.9497,5441.3926
2011-09-30,5460.2227,5460.204,5460.203,5460.223,5460.662,5460.7715,5460.214
2011-10-02,5479.044,5479.0254,5479.0244,5479.0454,5479.4834,5479.593,5479.035
2011-10-03,5497.8657,5497.847,5497.846,5497.866,5498.3057,5498.414,5497.8477
2011-10-04,5516.687,5516.669,5516.667,5516.688,5517.1265,5517.227,5516.641
2011-10-05,5535.509,5535.49,5535.489,5535.51,5535.9395,5536.02,5535.4336
2011-10-06,5554.33,5554.312,5554.3105,5554.3228,5554.7324,5554.8125,5554.2266
2011-10-07,5573.152,5573.1333,5573.1235,5573.115,5573.525,5573.6055,5573.0195
2011-10-09,5591.973,5591.9463,5591.916,5591.908,5592.3184,5592.3984,5591.812
2011-10-10,5610.786,5610.739,5610.7095,5610.701,5611.111,5611.1914,5610.6055
2011-10-11,5629.5786,5629.5317,5629.502,5629.494,5629.904,5629.9844,5629.398
2011-10-12,5648.3716,5648.3247,5648.2944,5648.287,5648.697,5648.777,5648.191
2011-10-13,5667.1646,5667.1177,5667.088,5667.0796,5667.4893,5667.57,5666.984
2011-10-14,5685.9575,5685.9106,5685.8804,5685.8726,5686.2827,5686.363,5685.777
2011-10-16,5704.7505,5704.703,5704.674,5704.6655,5705.075,5705.156,5704.57
2011-10-17,5723.543,5723.4966,5723.4663,5723.4585,5723.868,5723.9487,5723.3623
2011-10-18,5742.3364,5742.289,5742.259,5742.2515,5742.661,5742.7417,5742.156
2011-10-19,5761.129,5761.082,5761.0522,5761.044,5761.4536,5761.5347,5760.948
2011-10-20,5779.922,5779.875,5779.8447,5779.8374,5780.247,5780.327,5779.741
2011-10-21,5798.715,5798.6675,5798.638,5798.63,5799.0396,5799.12,5798.534
2011-10-23,5817.5073,5817.461,5817.4307,5817.423,5817.833,5817.913,5817.3267
2011-10-24,5836.301,5836.2534,5836.2236,5836.216,5836.6255,5836.706,5836.12
2011-10-25,5855.0933,5855.0464,5855.0166,5855.0083,5855.4185,5855.499,5854.9126
2011-10-26,5873.886,5873.8394,5873.809,5873.802,5874.2114,5874.2915,5873.7056
2011-10-27,5892.679,5892.6323,5892.6025,5892.594,5893.004,5893.0845,5892.4985
2011-10-28,5911.472,5911.4253,5911.395,5911.387,5911.7974,5911.8774,5911.2915
2011-10-30,5930.265,5930.218,5930.1885,5930.18,5930.59,5930.6704,5930.0845
2011-10-31,5949.0576,5949.0107,5948.981,5948.973,5949.383,5949.4634,5948.877
2011-11-01,5967.8506,5967.8037,5967.7734,5967.766,5968.176,5968.2563,5967.67
2011-11-02,5986.6436,5986.5967,5986.567,5986.5586,5986.9683,5987.0493,5986.463
2011-11-03,6005.4365,6005.3896,6005.3594,6005.352,6005.7617,6005.842,6005.2554
2011-11-04,6024.2295,6024.182,6024.153,6024.1445,6024.554,6024.6343,6024.0464
2011-11-06,6043.022,6042.9756,6042.9453,6042.9375,6043.347,6043.4253,6042.81
2011-11-07,6061.8154,6061.768,6061.7383,6061.7295,6062.1377,6062.189,6061.574
2011-11-08,6080.608,6080.561,6080.5303,6080.52,6080.9014,6080.953,6080.339
2011-11-09,6099.401,6099.3535,6099.321,6099.2847,6099.6655,6099.718,6099.103
2011-11-10,6118.1934,6118.1436,6118.085,6118.049,6118.43,6118.482,6117.867
2011-11-11,6136.9834,6136.908,6136.85,6136.813,6137.1943,6137.246,6136.6313
2011-11-13,6155.748,6155.673,6155.614,6155.577,6155.9585,6156.0103,6155.3955
2011-11-14,6174.5127,6174.4365,6174.378,6174.3413,6174.7227,6174.7744,6174.1597
2011-11-15,6193.277,6193.2007,6193.142,6193.1055,6193.487,6193.5386,6192.9243
2011-11-16,6212.0405,6211.9653,6211.9067,6211.87,6212.2515,6212.303,6211.6885
2011-11-17,6230.805,6230.7295,6230.671,6230.6343,6231.0156,6231.067,6230.452
2011-11-18,6249.5693,6249.4937,6249.435,6249.398,6249.7793,6249.8315,6249.217
2011-11-20,6268.3335,6268.258,6268.1987,6268.1626,6268.544,6268.5957,6267.9814
2011-11-21,6287.0977,6287.022,6286.9634,6286.9272,6287.3086,6287.3604,6286.745
2011-11-22,6305.862,6305.786,6305.728,6305.691,6306.0723,6306.124,6305.5093
2011-11-23,6324.626,6324.551,6324.4917,6324.455,6324.8364,6324.8887,6324.274
2011-11-24,6343.3906,6343.315,6343.256,6343.2197,6343.6006,6343.653,6343.038
2011-11-25,6362.155,6362.0786,6362.0205,6361.984,6362.365,6362.417,6361.8022
2011-11-27,6380.9185,6380.8433,6380.785,6380.748,6381.1294,6381.181,6380.5664
2011-11-28,6399.683,6399.608,6399.549,6399.512,6399.8936,6399.9453,6399.3306
2011-11-29,6418.4478,6418.3716,6418.313,6418.2764,6418.6577,6418.7095,6418.095
2011-11-30,6437.212,6437.1357,6437.077,6437.0405,6437.422,6437.474,6436.8594
2011-12-01,6455.9756,6455.9004,6455.842,6455.805,6456.1865,6456.2383,6455.623
2011-12-02,6474.74,6474.665,6474.606,6474.5693,6474.9507,6475.002,6474.387
2011-12-04,6493.505,6493.4297,6493.371,6493.334,6493.716,6493.7676,6493.153
2011-12-05,6512.295,6512.219,6512.1606,6512.1235,6512.506,6512.5576,6511.942
2011-12-06,6531.088,6531.012,6530.9536,6530.9165,6531.299,6531.3506,6530.735
2011-12-07,6549.8804,6549.805,6549.746,6549.709,6550.0913,6550.1436,6549.528
2011-12-08,6568.6733,6568.5977,6568.5396,6568.5024,6568.885,6568.936,6568.3203
2011-12-09,6587.4663,6587.3906,6587.332,6587.295,6587.6772,6587.7295,6587.1133
2011-12-11,6606.2593,6606.1836,6606.125,6606.088,6606.47,6606.522,6605.9062
2011-12-12,6625.0522,6624.9766,6624.918,6624.881,6625.263,6625.315,6624.699
2011-12-13,6643.8447,6643.7695,6643.7104,6643.6733,6644.056,6644.108,6643.492
2011-12-14,6662.638,6662.562,6662.504,6662.467,6662.849,6662.9004,6662.2847
2011-12-15,6681.4307,6681.355,6681.2964,6681.2593,6681.6416,6681.694,6681.0776
2011-12-16,6700.2236,6700.148,6700.0894,6700.0522,6700.4346,6700.4863,6699.8706
2011-12-18,6719.0166,6718.941,6718.8823,6718.845,6719.2275,6719.2793,6718.6636
2011-12-19,6737.8096,6737.734,6737.6753,6737.638,6738.0205,6738.0723,6737.4565
2011-12-20,6756.6025,6756.527,6756.4683,6756.431,6756.8135,6756.865,6756.249
2011-12-21,6775.395,6775.32,6775.2607,6775.2236,6775.606,6775.658,6775.0425
2011-12-22,6794.188,6794.1123,6794.0537,6794.017,6794.3994,6794.4507,6793.835
2011-12-23,6812.981,6812.9053,6812.8467,6812.8096,6813.192,6813.244,6812.628
2011-12-27,6831.774,6831.698,6831.6396,6831.6025,6831.985,6832.0366,6831.421
2011-12-28,6850.567,6850.491,6850.4326,6850.3955,6850.778,6850.8296,6850.214
2011-12-29,6869.3594,6869.284,6869.225,6869.188,6869.5703,6869.6226,6869.007
2011-12-30,6888.1523,6888.0767,6888.0186,6887.9814,6888.364,6888.415,6887.7993
2012-01-02,6906.9453,6906.8696,6906.811,6906.774,6907.1562,6907.2085,6906.5923
2012-01-03,6925.7383,6925.6626,6925.604,6925.567,6925.949,6926.001,6925.3853
