,GBPNZD,GBPNZD,GBPNZD,GBPNZD,GBPNZD,GBPNZD,GBPNZD
2016-08-29,1.8296258,1.8235663,1.8282757,1.8214841,1.8140373,1.8185567,1.8136419
2016-08-30,1.8298115,1.8246535,1.8227707,1.8040516,1.814887,1.8124807,1.8121464
2016-08-31,1.8202623,1.8167753,1.8202974,1.8145882,1.8156408,1.8115091,1.8142047
2016-09-01,1.8170258,1.8295486,1.816428,1.8127959,1.8176553,1.8190475,1.8118774
2016-09-02,1.8163159,1.811914,1.8228168,1.8182892,1.8168674,1.8175331,1.8065388
2016-09-04,1.8176758,1.8170362,1.8160722,1.8147404,1.8093339,1.8217986,1.8061004
2016-09-05,1.8136674,1.8167315,1.8192381,1.8122536,1.8065608,1.8104539,1.8101174
2016-09-06,1.8095033,1.8167199,1.815278,1.8183658,1.805931,1.8054037,1.815991
2016-09-07,1.8138069,1.8157969,1.813811,1.8117883,1.8274522,1.8156548,1.8047448
2016-09-08,1.8147901,1.8083565,1.8082165,1.8116906,1.8158649,1.8003014,1.8145757
2016-09-09,1.8103539,1.804511,1.8086578,1.8112428,1.8098787,1.8141074,1.8098307
2016-09-11,1.8171613,1.8090955,1.8085195,1.8144563,1.8051006,1.8175783,1.8084042
2016-09-12,1.8144772,1.8072417,1.8119307,1.8017185,1.8041797,1.8038505,1.8066452
2016-09-13,1.8078649,1.8099202,1.8103682,1.808813,1.8138028,1.8076483,1.8062543
2016-09-14,1.8102493,1.8138624,1.8088706,1.8078256,1.8110242,1.8153944,1.8041501
2016-09-15,1.8081206,1.8033423,1.8132484,1.789912,1.7985038,1.8107235,1.8070686
2016-09-16,1.8076849,1.8055147,1.8077179,1.810177,1.8044628,1.805619,1.8016489
2016-09-18,1.8121825,1.809207,1.8069446,1.8166584,1.8078932,1.8093445,1.8050385
2016-09-19,1.813565,1.798509,1.8100604,1.8084538,1.8082823,1.7950095,1.8132788
2016-09-20,1.8008515,1.8125496,1.8137242,1.8071918,1.8037264,1.8021138,1.796494
2016-09-21,1.803625,1.8066596,1.8175892,1.8031437,1.8103045,1.7956778,1.804585
2016-09-22,1.8019264,1.8042483,1.8082999,1.8043661,1.7985702,1.8042271,1.7956649
2016-09-23,1.8031442,1.8043281,1.799261,1.8023297,1.8090254,1.8058991,1.8060142
2016-09-25,1.80677,1.8058429,1.8055868,1.7974179,1.8037359,1.8036408,1.8061541
2016-09-26,1.8060719,1.8010019,1.813677,1.7982368,1.805294,1.8021908,1.8060396
2016-09-27,1.8059294,1.8074181,1.7901875,1.807293,1.8096341,1.8016264,1.806179
2016-09-28,1.81145,1.8055217,1.8042644,1.7949629,1.8048769,1.8020052,1.8037399
2016-09-29,1.800574,1.8009559,1.80179,1.806955,1.8071975,1.8031898,1.8053174
2016-09-30,1.8067435,1.8073543,1.8032993,1.8026228,1.8006072,1.806452,1.8019829
2016-10-02,1.7977209,1.8009477,1.8016818,1.804891,1.8065937,1.8012487,1.794866
2016-10-03,1.8008363,1.8034123,1.8052156,1.7993025,1.7924834,1.8013679,1.792167
2016-10-04,1.8051705,1.8056185,1.8058348,1.8009531,1.7913175,1.7905781,1.7903636
2016-10-05,1.7999549,1.8014114,1.8020349,1.7938583,1.7967532,1.789219,1.7911879
2016-10-06,1.7937249,1.8019294,1.7946737,1.7912167,1.788101,1.7938304,1.7854881
2016-10-07,1.8028059,1.7957565,1.794222,1.7880597,1.7910666,1.7919792,1.7882763
2016-10-09,1.796149,1.7907035,1.7932777,1.7872107,1.7883453,1.7889153,1.7854686
2016-10-10,1.7939394,1.7941824,1.7891294,1.7912407,1.790345,1.7884827,1.7863642
2016-10-11,1.7937587,1.7879922,1.7863231,1.7864577,1.7892481,1.7858346,1.7826709
2016-10-12,1.7906525,1.7911346,1.7882774,1.7865727,1.7842898,1.7870848,1.7827344
2016-10-13,1.7879941,1.79065,1.7870389,1.7799226,1.7879565,1.7873397,1.7848902
2016-10-14,1.786408,1.7888464,1.7875881,1.7823695,1.780442,1.7803462,1.7794633
2016-10-16,1.7853465,1.7863431,1.7855407,1.785407,1.7918843,1.7793232,1.775763
2016-10-17,1.78371,1.790042,1.7840829,1.7810199,1.7782962,1.7767298,1.7735248
2016-10-18,1.7826298,1.7826182,1.7829247,1.7803721,1.7782693,1.770628,1.7766087
2016-10-19,1.7836887,1.7820045,1.7787323,1.7786422,1.7765869,1.7752331,1.7726327
2016-10-20,1.7775689,1.7866107,1.7844158,1.7759426,1.7740021,1.7789109,1.7652032
2016-10-21,1.7803868,1.785164,1.7738341,1.7783718,1.7772288,1.76792,1.7576084
2016-10-23,1.7800188,1.778072,1.7795019,1.767339,1.765583,1.7589486,1.764935
2016-10-24,1.7738309,1.7776948,1.7696244,1.7704358,1.764407,1.7641302,1.7395992
2016-10-25,1.7779713,1.7658812,1.7648407,1.7617937,1.7608467,1.7349367,1.732097
2016-10-26,1.7761195,1.7647142,1.7687397,1.7535694,1.7378358,1.7341342,1.7390015
2016-10-27,1.7626275,1.7637879,1.7598264,1.7384431,1.7340292,1.730354,1.7300723
2016-10-28,1.7641387,1.7606609,1.7376838,1.7359849,1.7360177,1.7320848,1.7331891
2016-10-30,1.7592503,1.7544825,1.7365688,1.7301265,1.7467102,1.7359209,1.7224121
2016-10-31,1.7450892,1.7363248,1.7355417,1.7346952,1.7304014,1.7272354,1.7155964
2016-11-01,1.7306131,1.734149,1.7343328,1.7269778,1.7238296,1.7226149,1.7136812
2016-11-02,1.7288651,1.7301204,1.7328615,1.7255745,1.7218783,1.7097921,1.7040142
2016-11-03,1.7341807,1.7335511,1.72491,1.716069,1.7192714,1.7341049,1.7118993
2016-11-04,1.7288619,1.7273124,1.7235178,1.7149068,1.6928407,1.7019482,1.72377
2016-11-06,1.725707,1.7265625,1.7155129,1.7317967,1.7159315,1.7121761,1.7241855
2016-11-07,1.7166116,1.7107011,1.7175237,1.7386748,1.6988467,1.7147799,1.7252768
2016-11-08,1.7125784,1.702281,1.7284341,1.7141849,1.7158,1.7009926,1.7204118
2016-11-09,1.6922565,1.7169487,1.7076261,1.726655,1.7004645,1.7067914,1.7136145
2016-11-10,1.7286739,1.7268692,1.7132659,1.7189177,1.7100835,1.7294515,1.7052896
2016-11-11,1.7176706,1.7234173,1.7136562,1.7108014,1.7135558,1.7070117,1.7262733
2016-11-13,1.7286084,1.7080268,1.7178245,1.7041229,1.7053308,1.716403,1.7024307
2016-11-14,1.7150509,1.721646,1.7244717,1.7308749,1.7126464,1.7097453,1.7033443
2016-11-15,1.7009919,1.7150902,1.7091346,1.7261992,1.7156842,1.7122962,1.709111
2016-11-16,1.7218834,1.7144552,1.7148336,1.7260209,1.7041407,1.7083172,1.7159004
2016-11-17,1.7021487,1.7217515,1.7012858,1.7221916,1.7084832,1.7164946,1.7146188
2016-11-18,1.717548,1.699463,1.7061667,1.715106,1.708616,1.728629,1.706567
2016-11-20,1.718627,1.7143191,1.7155831,1.7231508,1.7075062,1.7161952,1.708375
2016-11-21,1.7159079,1.7102981,1.7161041,1.696481,1.7115921,1.7158053,1.7215056
2016-11-22,1.7022709,1.7178075,1.7157166,1.7229402,1.7058957,1.7088356,1.706655
2016-11-23,1.7235408,1.7083011,1.7047434,1.7173289,1.7093246,1.701927,1.7142532
2016-11-24,1.72702,1.7046835,1.712675,1.6984679,1.7090982,1.6987475,1.716963
2016-11-25,1.7029245,1.7154101,1.7045144,1.7106254,1.7277169,1.7083449,1.7152045
2016-11-27,1.70625,1.7229676,1.7126379,1.7108215,1.7146266,1.7130506,1.7279135
2016-11-28,1.7134297,1.7122614,1.7042203,1.7100326,1.7125347,1.729979,1.7498802
2016-11-29,1.7135835,1.7392232,1.7178625,1.7102078,1.7298657,1.752937,1.7568226
2016-11-30,1.7084398,1.7086267,1.7120764,1.7298608,1.7500873,1.7470691,1.7545469
2016-12-01,1.7080444,1.710396,1.7292017,1.7483056,1.754508,1.7559462,1.7508186
2016-12-02,1.7100155,1.7287481,1.7511111,1.7538993,1.7523609,1.7582222,1.7565725
2016-12-04,1.728784,1.7502743,1.7513385,1.7577751,1.7569582,1.758213,1.7549943
2016-12-05,1.7521814,1.7586391,1.7448571,1.7565807,1.757831,1.7582235,1.7599224
2016-12-06,1.7553915,1.7581162,1.7555125,1.7502675,1.7589519,1.7582343,1.7502135
2016-12-07,1.7549682,1.7555412,1.753927,1.7582194,1.7535182,1.7511449,1.7567261
2016-12-08,1.7502934,1.7582606,1.7623581,1.7546101,1.7578164,1.7541242,1.7577767
2016-12-09,1.7585825,1.7603064,1.7564101,1.7604511,1.7533001,1.7611533,1.7635442
2016-12-11,1.7618101,1.7563851,1.7531908,1.7434717,1.7620083,1.7537096,1.7582885
2016-12-12,1.7499821,1.7611784,1.763463,1.7561059,1.7681524,1.7591022,1.7653081
2016-12-13,1.756768,1.7613983,1.7618408,1.7639257,1.7445486,1.7630433,1.7575264
2016-12-14,1.7614435,1.7601675,1.7612743,1.769605,1.7732005,1.7557852,1.7655072
2016-12-15,1.7609314,1.7565386,1.7714614,1.7597451,1.7641664,1.7648003,1.7593269
2016-12-16,1.7548354,1.7554569,1.7587204,1.7650405,1.7615293,1.7601198,1.7607899
2016-12-18,1.764817,1.7583264,1.7579145,1.7635301,1.767158,1.7559553,1.7681942
2016-12-19,1.7715709,1.761251,1.762906,1.7563633,1.7594483,1.764468,1.766082
2016-12-20,1.7644804,1.7572969,1.7675462,1.765703,1.7654493,1.7653128,1.7624636
2016-12-21,1.7554005,1.765813,1.7656225,1.762612,1.7661891,1.7610562,1.7657964
2016-12-22,1.764477,1.7635503,1.755693,1.7648896,1.7657232,1.7670674,1.770921
2016-12-23,1.7672361,1.7747437,1.7721086,1.7671441,1.7636602,1.7694917,1.7716931
2016-12-26,1.7633501,1.7701864,1.7688034,1.7657886,1.7712218,1.764529,1.771082
2016-12-27,1.7638106,1.7611351,1.7675463,1.7697202,1.7698841,1.780795,1.7695017
2016-12-28,1.7636504,1.7663183,1.7655225,1.7650999,1.7656409,1.7698847,1.769577
2016-12-29,1.7667941,1.7678546,1.7667991,1.7722689,1.7676858,1.7668521,1.7704799
2016-12-30,1.7678891,1.7675232,1.7693095,1.7632905,1.7676979,1.7726254,1.7710769
2017-01-02,1.7678461,1.7696117,1.7705096,1.7654653,1.7713603,1.7775126,1.7744926
2017-01-03,1.7704889,1.7666632,1.76986,1.769201,1.7713239,1.771693,1.7710285
2017-01-04,1.7692366,1.767823,1.7726085,1.7727363,1.7707757,1.7668835,1.767891
2017-01-05,1.7680281,1.7683913,1.7727209,1.7630692,1.7645081,1.7675666,1.7688038
2017-01-06,1.7723912,1.7758311,1.7727147,1.7702982,1.7718126,1.7688364,1.76786
2017-01-08,1.7717294,1.7761028,1.7704213,1.76934,1.76833,1.7678933,1.7693251
2017-01-09,1.7723583,1.7689749,1.7702352,1.7692013,1.7688148,1.7677281,1.7682227
2017-01-10,1.7704947,1.7682436,1.7662034,1.7659563,1.7694664,1.7696118,1.769777
2017-01-11,1.7659154,1.7660646,1.7666273,1.7696668,1.7657119,1.7667928,1.7638183
2017-01-12,1.7687718,1.7695789,1.7673047,1.7674106,1.7695429,1.7667123,1.767093
2017-01-13,1.768472,1.7661268,1.7660518,1.7697724,1.7626529,1.7645435,1.7624106
2017-01-15,1.7663867,1.7696911,1.7674183,1.765291,1.7631279,1.7615663,1.7665972
2017-01-16,1.7680948,1.766012,1.7654551,1.7658181,1.7665603,1.7692437,1.7637985
2017-01-17,1.767643,1.764832,1.7700492,1.7653606,1.765327,1.7638502,1.7636523
2017-01-18,1.7635487,1.764676,1.7670162,1.7629447,1.7607533,1.7599673,1.7604604
2017-01-19,1.764009,1.7680035,1.7609555,1.763972,1.7619445,1.7643672,1.7621304
2017-01-20,1.768307,1.763765,1.7651308,1.7616737,1.7553514,1.7631922,1.7649298
2017-01-22,1.7665194,1.7635555,1.7634722,1.7628932,1.7604498,1.7601964,1.7622896
2017-01-23,1.7609382,1.763514,1.7626132,1.7615408,1.7626548,1.7562122,1.7604933
2017-01-24,1.7612617,1.765709,1.7636133,1.7619839,1.7591764,1.7581604,1.7582004
2017-01-25,1.7614564,1.760822,1.7577744,1.76139,1.7605122,1.7602096,1.7555487
2017-01-26,1.7644157,1.7651086,1.7603297,1.761997,1.7577884,1.7382149,1.7517531
2017-01-27,1.7623092,1.7634283,1.7578449,1.7519176,1.7399707,1.739495,1.73858
2017-01-29,1.7606944,1.7575028,1.7576969,1.7386932,1.738327,1.7439735,1.7324594
2017-01-30,1.7618725,1.7624156,1.7355586,1.7309523,1.7308109,1.7305729,1.7288799
2017-01-31,1.7591262,1.742377,1.7369103,1.7418082,1.7327104,1.7381972,1.7409446
2017-02-01,1.7536674,1.7437555,1.7407231,1.7278297,1.7354039,1.7302071,1.723222
2017-02-02,1.7410667,1.7287749,1.7362617,1.736018,1.7319074,1.7317753,1.7338804
2017-02-03,1.7418396,1.7301488,1.734065,1.7336661,1.7323136,1.7313948,1.7235017
2017-02-05,1.7390448,1.7361903,1.729821,1.7359384,1.7254906,1.7225682,1.7310133
2017-02-06,1.7358085,1.7325753,1.7320659,1.7349595,1.7219003,1.7197871,1.7213287
2017-02-07,1.7282888,1.7348776,1.7265303,1.7325901,1.7250215,1.7225463,1.7333807
2017-02-08,1.725561,1.7264477,1.7254243,1.7246467,1.726778,1.7293546,1.7186763
2017-02-09,1.728537,1.7246273,1.7238446,1.7272656,1.7318091,1.7278383,1.7340258
2017-02-10,1.7255752,1.7332605,1.7295923,1.7231476,1.724263,1.7294109,1.7232667
2017-02-12,1.7317007,1.7233092,1.7217381,1.7282778,1.7365925,1.7362454,1.7333431
2017-02-13,1.7252896,1.7344557,1.7245641,1.7410734,1.7264764,1.7220109,1.7293924
2017-02-14,1.7312349,1.7312776,1.7254634,1.7234074,1.7251306,1.7358996,1.72043
2017-02-15,1.7245623,1.7246076,1.725683,1.7239063,1.7252128,1.722857,1.7217948
2017-02-16,1.7274666,1.7292625,1.7306355,1.726346,1.728945,1.7204844,1.726622
2017-02-17,1.726341,1.7311481,1.7231228,1.7298868,1.7254183,1.7222644,1.7255018
2017-02-26,1.732508,1.7283374,1.7210574,1.725821,1.7191931,1.7193954,1.7319144
2017-02-27,1.7216554,1.7156888,1.7372192,1.7241678,1.7186697,1.7330816,1.7243605
2017-02-28,1.7293086,1.7294757,1.7207855,1.7293144,1.7225564,1.7235516,1.7249886
2017-03-01,1.7302389,1.7239373,1.7242959,1.7322708,1.7264179,1.730424,1.7274568
2017-03-02,1.7252893,1.7254633,1.7294865,1.722013,1.7333446,1.7350488,1.7255528
2017-03-03,1.7180142,1.7289346,1.7280354,1.7306677,1.7166755,1.7419171,1.7322031
2017-03-05,1.7229344,1.7266647,1.7145002,1.7269586,1.7264558,1.7207556,1.7315578
2017-03-06,1.722751,1.7252167,1.7249024,1.717524,1.7192974,1.7247125,1.7310457
2017-03-07,1.7261425,1.7309812,1.7236832,1.7304298,1.7307589,1.7260216,1.7321024
2017-03-08,1.7249529,1.7250193,1.7353588,1.7256043,1.7271391,1.7272098,1.733332
2017-03-09,1.7273093,1.7348131,1.7312531,1.7307857,1.728672,1.7233853,1.7333196
2017-03-10,1.7278214,1.7270336,1.7329156,1.7356141,1.7361557,1.7345003,1.7339098
2017-03-12,1.7260082,1.7334967,1.7288104,1.7361474,1.7372969,1.7381532,1.7355053
2017-03-13,1.7309213,1.7327536,1.7323465,1.7425885,1.7316443,1.733919,1.734978
2017-03-14,1.7270051,1.7363515,1.7316091,1.7377428,1.7355173,1.7330017,1.7371669
2017-03-15,1.7375479,1.7415552,1.7332827,1.7330256,1.7346003,1.731611,1.7386663
2017-03-16,1.7350996,1.7332255,1.7354319,1.7367398,1.7263689,1.7377014,1.7401874
2017-03-17,1.7334632,1.7346097,1.7341548,1.7363151,1.7353117,1.7386369,1.7413241
2017-03-19,1.7357196,1.7332978,1.7360277,1.7378145,1.7387006,1.736817,1.7446997
2017-03-20,1.7358875,1.7341317,1.7392795,1.7433339,1.7390584,1.7455579,1.7488959
2017-03-21,1.7354418,1.73606,1.7402825,1.7407112,1.7439233,1.7442453,1.7473261
2017-03-22,1.739507,1.7386532,1.7447975,1.7417574,1.7430992,1.7490882,1.7457504
2017-03-23,1.7394882,1.7450455,1.7424958,1.7394768,1.7445489,1.7557405,1.7528446
2017-03-24,1.737987,1.7416908,1.746085,1.7487245,1.748735,1.7594221,1.7527814
2017-03-26,1.7447253,1.7467095,1.749795,1.7455806,1.7508328,1.7532463,1.7591798
2017-03-27,1.745762,1.748155,1.7544979,1.7518367,1.7462268,1.7500743,1.7560048
2017-03-28,1.7495922,1.7479707,1.7514313,1.7472829,1.7533532,1.7592992,1.7480683
2017-03-29,1.7473733,1.7530351,1.754771,1.7472214,1.751099,1.7529095,1.7643695
2017-03-30,1.7496759,1.7530421,1.751591,1.7564712,1.7675743,1.7627714,1.7596569
2017-03-31,1.7517653,1.7539515,1.753499,1.7630092,1.7603976,1.7573668,1.7613542
2017-04-02,1.7553364,1.7593974,1.7559036,1.7524962,1.757634,1.76582,1.7543306
2017-04-03,1.751688,1.7530733,1.7645113,1.7565496,1.7650409,1.7617939,1.7625114
2017-04-04,1.7557616,1.7550521,1.7548418,1.7603413,1.7590017,1.7642881,1.7654579
2017-04-05,1.7635148,1.7579083,1.7603123,1.7633739,1.7673254,1.7604384,1.7700338
2017-04-06,1.7579882,1.7670764,1.7657076,1.7665162,1.7698193,1.7677054,1.7674766
2017-04-07,1.7712169,1.7653769,1.767246,1.7644545,1.7638803,1.7646465,1.7717912
2017-04-09,1.7555754,1.7662718,1.7644547,1.7636833,1.7648786,1.7665882,1.7706811
2017-04-10,1.7593765,1.7669095,1.764252,1.7654705,1.771102,1.7742002,1.775353
2017-04-11,1.7639035,1.765183,1.7679249,1.7679408,1.7734318,1.7802556,1.7782273
2017-04-12,1.7652166,1.7666991,1.768015,1.7754763,1.7742821,1.7784683,1.7811183
2017-04-13,1.7657282,1.7707294,1.7751188,1.7734457,1.7749809,1.7761222,1.7787225
2017-04-16,1.7679384,1.770393,1.7824655,1.7763368,1.7777663,1.768938,1.7717398
2017-04-17,1.7734251,1.7714005,1.7772094,1.7802869,1.7812172,1.7915045,1.7815893
2017-04-18,1.7814211,1.7864838,1.7758418,1.7763902,1.7766435,1.7797823,1.7796292
2017-04-19,1.7743169,1.7796465,1.7811666,1.7600889,1.7835512,1.778985,1.7801518
2017-04-20,1.7778099,1.7743349,1.7788962,1.7881138,1.7895103,1.7873863,1.7879457
2017-04-21,1.7819508,1.7761521,1.7807453,1.7779088,1.7833402,1.7793436,1.7938232
2017-04-23,1.7767801,1.7842071,1.7758505,1.7755249,1.7781609,1.7867479,1.7778484
2017-04-24,1.7781658,1.7764707,1.7804881,1.7836419,1.7920108,1.7880465,1.7858223
2017-04-25,1.7863954,1.7798306,1.7843496,1.7904886,1.7762141,1.7804288,1.7894293
2017-04-26,1.7812675,1.7810786,1.7878336,1.7841177,1.7761014,1.7868595,1.7833524
2017-04-27,1.7815828,1.7818981,1.7860012,1.7824621,1.778424,1.7873354,1.7909548
2017-04-28,1.7876749,1.7928829,1.7908478,1.7812691,1.7911246,1.7900364,1.7836894
2017-04-30,1.7860897,1.7819277,1.783479,1.7889345,1.7886153,1.7900755,1.7949209
2017-05-01,1.7895274,1.7871268,1.8005041,1.7883204,1.7915568,1.7928474,1.7948211
2017-05-02,1.7853392,1.7865205,1.7903222,1.7968534,1.7871261,1.7926456,1.7927935
2017-05-03,1.7925572,1.8153672,1.7778859,1.7904797,1.7986883,1.7931123,1.8004674
2017-05-04,1.7883629,1.7860106,1.7877072,1.7831137,1.7929261,1.801124,1.8118365
2017-05-05,1.7921436,1.7852213,1.79282,1.7936875,1.800077,1.809357,1.8205987
2017-05-07,1.7892221,1.7870048,1.7966685,1.8027145,1.8091905,1.8197391,1.8218523
2017-05-08,1.7780968,1.7944406,1.8005075,1.8105625,1.8198222,1.821198,1.8245761
2017-05-09,1.7927054,1.802105,1.8117493,1.82058,1.825377,1.828307,1.8267561
2017-05-10,1.8022599,1.80998,1.8186631,1.8230941,1.8207328,1.822992,1.8216516
2017-05-11,1.8098599,1.817678,1.8229799,1.8246291,1.8261018,1.8261565,1.8439595
2017-05-12,1.8196033,1.8205515,1.8194948,1.8254635,1.8263068,1.8447105,1.8656425
2017-05-14,1.8209739,1.824343,1.8277038,1.8266371,1.8452113,1.8625054,1.8647523
2017-05-15,1.8236349,1.8255739,1.8278507,1.8457074,1.8618234,1.8668075,1.8665066
2017-05-16,1.8249898,1.8274448,1.8447317,1.8597713,1.8649809,1.8436134,1.8508902
2017-05-17,1.8365235,1.8428892,1.8602031,1.8658253,1.8722141,1.8731178,1.8677337
2017-05-18,1.8424889,1.8619953,1.8671591,1.8711591,1.8664523,1.8308752,1.8703293
2017-05-19,1.857473,1.862798,1.8669827,1.853254,1.8798846,1.8590337,1.874433
2017-05-21,1.8630152,1.8634787,1.8693908,1.871653,1.833148,1.8803378,1.8687828
2017-05-22,1.8692204,1.8820231,1.8536696,1.8706346,1.8726645,1.8660618,1.8688432
2017-05-23,1.8689518,1.8602654,1.8416932,1.8694885,1.8624754,1.867201,1.8567654
2017-05-24,1.8490254,1.8783329,1.8687421,1.8687764,1.8683538,1.8682668,1.871907
2017-05-25,1.8650337,1.8729975,1.8716431,1.8505325,1.8787785,1.8702472,1.8690089
2017-05-26,1.8669473,1.8739452,1.8710048,1.8694606,1.863511,1.8660889,1.8635705
2017-05-28,1.8443875,1.8627719,1.8727906,1.8666855,1.8524224,1.860673,1.8637979
2017-05-29,1.8843687,1.8701879,1.8679856,1.8523846,1.8695465,1.8694401,1.8612479
2017-05-30,1.8679129,1.870287,1.8671749,1.8643698,1.8712612,1.8712647,1.8828057
2017-05-31,1.8709733,1.8491734,1.872525,1.8583167,1.8713193,1.8661156,1.8696322
2017-06-01,1.8695155,1.8706044,1.8849186,1.8674132,1.8701376,1.8663993,1.8666512
2017-06-02,1.8849502,1.8701528,1.8504218,1.8681039,1.8698058,1.8683546,1.8709098
2017-06-04,1.8695776,1.8640659,1.869098,1.8733898,1.8676955,1.8659172,1.871637
2017-06-05,1.8710904,1.8664691,1.8711956,1.8689356,1.8702686,1.8696722,1.8687515
2017-06-06,1.8757426,1.8688692,1.8629199,1.8597802,1.8698614,1.8667047,1.8649364
2017-06-07,1.8770375,1.8749717,1.864691,1.8508108,1.8691308,1.8644273,1.8622411
2017-06-08,1.8530561,1.8623799,1.8742306,1.8672086,1.8664237,1.8605826,1.8458145
2017-06-09,1.8685145,1.8577037,1.8671223,1.8613979,1.8587042,1.8442838,1.8455493
2017-06-11,1.8570274,1.8650743,1.8625009,1.8637422,1.8481774,1.8435283,1.842141
2017-06-12,1.8686218,1.8631905,1.859784,1.848353,1.8444738,1.8395882,1.8258057
2017-06-13,1.8637147,1.8613306,1.8506163,1.8495965,1.8412701,1.8207606,1.8174074
2017-06-14,1.8633958,1.8448976,1.8483737,1.8419656,1.8254219,1.8183179,1.8236167
2017-06-15,1.8471373,1.8428415,1.842073,1.8287373,1.8221173,1.8257865,1.8157053
2017-06-16,1.844137,1.8406298,1.8224599,1.8189588,1.8187723,1.814852,1.8174666
2017-06-18,1.8426702,1.8234471,1.8219553,1.8195009,1.8139243,1.8133947,1.8137186
2017-06-19,1.8195496,1.8226734,1.820571,1.8182214,1.8140205,1.805228,1.8067837
2017-06-20,1.8208498,1.8134197,1.8186618,1.8059961,1.8143035,1.8106084,1.8082314
2017-06-21,1.8222173,1.8134431,1.818128,1.8099384,1.8148379,1.8059982,1.8030791
2017-06-22,1.8115267,1.8168502,1.8094103,1.8065523,1.8117348,1.7995636,1.8017699
2017-06-23,1.8189392,1.8119284,1.8050008,1.80984,1.8044014,1.7988244,1.8004851
2017-06-25,1.8084519,1.8094194,1.8039142,1.8002118,1.7943016,1.7979529,1.7895823
2017-06-26,1.811754,1.8014323,1.8007755,1.7968872,1.7974689,1.7920328,1.7786074
2017-06-27,1.8063462,1.8010368,1.7965767,1.8008404,1.787851,1.7754422,1.7783902
2017-06-28,1.803899,1.8028477,1.7930872,1.7897143,1.7811565,1.7772588,1.7736756
2017-06-29,1.7957144,1.78875,1.7898709,1.7800311,1.7753835,1.7746671,1.7802011
2017-06-30,1.7925618,1.7846323,1.7802329,1.772526,1.7712753,1.7811602,1.7711432
2017-07-02,1.7878523,1.7749215,1.772567,1.7725507,1.7811872,1.7726386,1.769474
2017-07-03,1.7806445,1.7696668,1.7832432,1.7656461,1.7704134,1.7746295,1.7804574
2017-07-04,1.7690185,1.7761735,1.7725728,1.7708924,1.7710695,1.7825636,1.7758715
2017-07-05,1.7796979,1.7681248,1.7673916,1.7709048,1.770845,1.7712133,1.7777569
2017-07-06,1.7724956,1.7721727,1.7653773,1.7836279,1.7634691,1.7753372,1.7767007
2017-07-07,1.7678035,1.7709677,1.7614274,1.7832202,1.7701805,1.771192,1.7661381
2017-07-09,1.7698519,1.7656885,1.7754551,1.7657701,1.7663093,1.7702106,1.771047
2017-07-10,1.7693058,1.7678914,1.774997,1.7786074,1.7697905,1.7802339,1.7722234
2017-07-11,1.7771153,1.7746598,1.7734885,1.764766,1.7713771,1.7731693,1.7694051
2017-07-12,1.7697335,1.7710768,1.7690794,1.7603832,1.784799,1.7700126,1.770283
2017-07-13,1.7658416,1.7659571,1.7665766,1.7665508,1.7694883,1.7692263,1.7642232
2017-07-14,1.7702569,1.7645628,1.7778132,1.7727977,1.7634606,1.7717204,1.7707007
2017-07-16,1.7649037,1.7652073,1.7717018,1.7776207,1.7744151,1.770417,1.7674859
2017-07-17,1.7825112,1.7730685,1.7720077,1.7632048,1.7681334,1.7669883,1.7696258
2017-07-18,1.77982,1.7666914,1.7698575,1.7628506,1.7692415,1.7682233,1.7665114
2017-07-19,1.7714962,1.771894,1.770221,1.7684715,1.7661687,1.7703626,1.7693996
2017-07-20,1.7625582,1.7720069,1.7670513,1.7652731,1.7671044,1.7684767,1.7658106
2017-07-21,1.7689155,1.7702583,1.7707833,1.762315,1.7653583,1.7640383,1.7694767
2017-07-23,1.767726,1.7615625,1.7764652,1.7662017,1.765532,1.7690737,1.7656945
2017-07-24,1.7687399,1.7665448,1.755386,1.7679445,1.768945,1.767328,1.7619933
2017-07-25,1.7666302,1.7679979,1.7673281,1.7677517,1.7662177,1.7695018,1.7649939
2017-07-26,1.7660753,1.765297,1.7681626,1.7677104,1.7658124,1.7672813,1.7664337
2017-07-27,1.7664882,1.7686188,1.765857,1.7663126,1.7674583,1.7665851,1.7642446
2017-07-28,1.7657969,1.767763,1.7668002,1.7626357,1.7628303,1.7684224,1.7407724
2017-07-30,1.7692413,1.763722,1.7666652,1.7680063,1.7678673,1.7401785,1.7738714
2017-07-31,1.7642202,1.7700791,1.7667842,1.767103,1.7658834,1.7585051,1.7709341
2017-08-01,1.7663403,1.7671487,1.7667346,1.7560806,1.7948166,1.770147,1.7693689
2017-08-02,1.767899,1.7687749,1.7622006,1.7689813,1.7676044,1.7715178,1.7691908
2017-08-03,1.761409,1.7695832,1.7824602,1.7752559,1.7762284,1.7719985,1.7703404
2017-08-04,1.7692468,1.7661376,1.7729354,1.7577646,1.7596644,1.7852947,1.763775
2017-08-06,1.7752014,1.7457099,1.7686124,1.7809598,1.772943,1.7661049,1.7687092
2017-08-07,1.7660549,1.7722728,1.7707483,1.7619085,1.763796,1.7717725,1.7678581
2017-08-08,1.7696998,1.7663995,1.7825626,1.7708359,1.7737025,1.7764572,1.7745572
2017-08-09,1.7678813,1.7699128,1.7624946,1.7682846,1.7692088,1.7713218,1.7686293
2017-08-10,1.7692965,1.7684648,1.7694423,1.7761499,1.7713634,1.7756426,1.7731243
2017-08-11,1.7679296,1.7698714,1.7728822,1.7694746,1.7688661,1.7677565,1.7715101
