,NZDCAD,NZDCAD,NZDCAD,NZDCAD,NZDCAD,NZDCAD,NZDCAD
2013-10-24,0.8567511,0.8572418,0.86000586,0.85974544,0.85990524,0.8608872,0.8607589
2013-10-25,0.85660595,0.858345,0.85924405,0.8596224,0.86081403,0.86107105,0.8617404
2013-10-27,0.8585353,0.85858095,0.8594597,0.8603496,0.8601912,0.8618338,0.8613404
2013-10-28,0.8576514,0.8593989,0.86040664,0.8608682,0.86159074,0.8624025,0.8606118
2013-10-29,0.8594846,0.8610743,0.86036396,0.8616404,0.86140317,0.8620795,0.86166555
2013-10-30,0.8605121,0.860954,0.8603016,0.8619719,0.862017,0.86103326,0.86228454
2013-10-31,0.86104965,0.8614119,0.86205286,0.8615774,0.85984355,0.8623461,0.8635445
2013-11-01,0.8615957,0.86205596,0.8624914,0.8605717,0.86103266,0.86185074,0.8620943
2013-11-03,0.86207527,0.86145085,0.86214226,0.86219984,0.8637156,0.86303425,0.8643013
2013-11-04,0.86160654,0.8613991,0.862619,0.8636079,0.86215603,0.86408645,0.863471
2013-11-05,0.86117494,0.86299795,0.8623147,0.86199117,0.864769,0.8635657,0.865166
2013-11-06,0.86146027,0.862826,0.8633936,0.86298555,0.8637114,0.8638789,0.8651762
2013-11-07,0.8621273,0.8644119,0.86284226,0.8633804,0.86424476,0.86437726,0.8643147
2013-11-08,0.86353266,0.8637028,0.86405045,0.86469436,0.8645599,0.8646713,0.8651967
2013-11-10,0.8639253,0.86404276,0.8654848,0.8639913,0.8642036,0.86404353,0.8647431
2013-11-11,0.86291724,0.8640643,0.86480194,0.8633111,0.86507475,0.86573786,0.86672664
2013-11-12,0.86483145,0.864059,0.8647244,0.8651731,0.8658873,0.8658317,0.86582506
2013-11-13,0.8639381,0.8646793,0.86456805,0.86576605,0.8647329,0.864781,0.864559
2013-11-14,0.8650294,0.86484104,0.8656966,0.86544067,0.86555797,0.866843,0.86645675
2013-11-15,0.8652076,0.8684645,0.8647655,0.86600095,0.8646432,0.8659077,0.8669041
2013-11-17,0.8642254,0.864973,0.8658377,0.86612225,0.86632663,0.866317,0.866995
2013-11-18,0.86423606,0.866307,0.8659282,0.8659118,0.8667883,0.8669343,0.86630315
2013-11-19,0.86467195,0.8652586,0.86515766,0.8675392,0.86727875,0.8661642,0.8673566
2013-11-20,0.866767,0.8670644,0.86686903,0.8671312,0.8670973,0.8662651,0.8677508
2013-11-21,0.8662208,0.8667908,0.86739403,0.86689126,0.8673242,0.8667231,0.8684646
2013-11-22,0.86698246,0.8667894,0.8668689,0.86715204,0.86697847,0.86701035,0.8674558
2013-11-24,0.8666745,0.86677915,0.86671627,0.8667717,0.86597025,0.86537254,0.8667448
2013-11-25,0.86634094,0.8667705,0.8670381,0.86700475,0.86609656,0.8657038,0.8664196
2013-11-26,0.86655515,0.866762,0.86709183,0.8660383,0.8664211,0.8655856,0.8660218
2013-11-27,0.8660853,0.8667537,0.8645745,0.8666969,0.8660922,0.86634755,0.86646235
2013-11-28,0.8673269,0.86589295,0.8666771,0.8672533,0.86664385,0.8654483,0.8653817
2013-11-29,0.86624074,0.86463326,0.86649066,0.8660991,0.86615884,0.8660943,0.86588305
2013-12-01,0.8672073,0.8648411,0.86664015,0.86688423,0.8671985,0.86590505,0.86531085
2013-12-02,0.8667791,0.86732656,0.8655534,0.8667947,0.8659392,0.8669208,0.8669114
2013-12-03,0.8672076,0.86494225,0.8664435,0.8651052,0.86663747,0.86617094,0.86676264
2013-12-04,0.86642855,0.86664873,0.86557704,0.86601347,0.86573565,0.86589813,0.8659612
2013-12-05,0.86584246,0.8657562,0.8667958,0.8668837,0.86662626,0.8662274,0.86681664
2013-12-06,0.866331,0.867228,0.86558425,0.8657662,0.86691827,0.8665422,0.8672111
2013-12-08,0.86733097,0.86700153,0.86673933,0.8666471,0.8673311,0.86720055,0.8676465
2013-12-09,0.8651701,0.86726,0.8664541,0.8664841,0.86697656,0.8676961,0.8686046
2013-12-10,0.86774755,0.8669334,0.86702704,0.8675817,0.8683567,0.8690986,0.86955947
2013-12-11,0.86617386,0.8669873,0.8676136,0.8679056,0.8683796,0.8685587,0.8704338
2013-12-12,0.866811,0.86741036,0.8689327,0.8679759,0.8693024,0.8693331,0.87016493
2013-12-13,0.8672633,0.8679832,0.86885417,0.8712253,0.8702269,0.86956155,0.8694451
2013-12-15,0.86807555,0.86917233,0.8680554,0.87010336,0.8702944,0.8706346,0.8702296
2013-12-16,0.8682426,0.87026125,0.8702535,0.86900204,0.8707678,0.8693717,0.87131876
2013-12-17,0.86999637,0.86969465,0.8705863,0.87125885,0.8706559,0.8691676,0.87029
2013-12-18,0.8697159,0.8699327,0.8699104,0.8702537,0.87166214,0.87160647,0.871549
2013-12-19,0.87188554,0.8712311,0.8698014,0.8704799,0.87062216,0.87050927,0.8707474
2013-12-20,0.8720012,0.87054914,0.87068,0.87165827,0.87173307,0.87168163,0.8723329
2013-12-22,0.8717859,0.8703875,0.8711343,0.8715788,0.87154514,0.87159437,0.8725399
2013-12-23,0.87030506,0.87062603,0.8714728,0.87047625,0.8715438,0.8717185,0.8716529
2013-12-24,0.8727634,0.8698067,0.8716168,0.8716519,0.8711985,0.87187475,0.87227577
2013-12-26,0.87376165,0.8723325,0.8721082,0.87210107,0.87193596,0.8720265,0.87339216
2013-12-27,0.87182903,0.8732853,0.8711174,0.8719982,0.8726898,0.87259054,0.871702
2013-12-29,0.8717243,0.87310135,0.8717417,0.8719648,0.8723638,0.8742505,0.87276816
2013-12-30,0.8717156,0.8716081,0.87276614,0.8728903,0.872367,0.872631,0.8730363
2013-12-31,0.8712986,0.87228405,0.8726496,0.8741412,0.87385327,0.8730957,0.87430215
2014-01-01,0.8722402,0.87302566,0.87349623,0.8740651,0.87385446,0.874188,0.8737299
2014-01-02,0.8730186,0.8744243,0.8717441,0.87298363,0.87522864,0.87392676,0.874394
2014-01-03,0.87404156,0.87195367,0.8738587,0.8736099,0.8744022,0.8739205,0.87408316
2014-01-05,0.87272495,0.87292814,0.8735299,0.87482846,0.87290275,0.87448484,0.87397355
2014-01-06,0.8748774,0.87432504,0.8738548,0.8739785,0.87399197,0.87485665,0.8756989
2014-01-07,0.8737238,0.87375945,0.8740879,0.87451017,0.8755644,0.87425244,0.8755543
2014-01-08,0.87442344,0.8741909,0.8743902,0.874594,0.8750059,0.8757126,0.8751747
2014-01-09,0.87302846,0.8726495,0.874855,0.87605375,0.8751911,0.8752934,0.875285
2014-01-10,0.87427825,0.8744497,0.87481105,0.87604237,0.87541276,0.8753273,0.8753681
2014-01-12,0.874502,0.87390846,0.8747834,0.87512416,0.8753082,0.87533355,0.87609047
2014-01-13,0.8747938,0.87530273,0.87580365,0.875409,0.87557364,0.8757855,0.8763637
2014-01-14,0.8751546,0.87531155,0.8755807,0.87582856,0.87628084,0.87665737,0.8770446
2014-01-15,0.8749538,0.8750977,0.875933,0.87587845,0.87617964,0.8764854,0.8777033
2014-01-16,0.87439364,0.87584084,0.8757036,0.876402,0.8760878,0.8776033,0.8774189
2014-01-17,0.8757832,0.87575674,0.8770171,0.8764971,0.877361,0.87662274,0.8781382
2014-01-19,0.8759222,0.8768813,0.8765452,0.8766264,0.87662846,0.87667674,0.8772873
2014-01-20,0.87606335,0.87705714,0.87747115,0.87695634,0.87644136,0.8766613,0.8774584
2014-01-21,0.8762703,0.87652653,0.8773729,0.8774133,0.87738174,0.8783736,0.88018465
2014-01-22,0.87787,0.8766907,0.8763776,0.8768805,0.87825495,0.88034254,0.88135993
2014-01-23,0.8766279,0.8775199,0.87750405,0.8783586,0.8793414,0.8814223,0.889868
2014-01-24,0.87748307,0.8765643,0.87817496,0.87955946,0.8815225,0.8888948,0.8937498
2014-01-26,0.8772089,0.8776871,0.8799667,0.881494,0.8893687,0.8939894,0.89451104
2014-01-27,0.8779457,0.87947226,0.8818035,0.88854,0.89324415,0.8952032,0.8986054
2014-01-28,0.88024145,0.88168555,0.88832974,0.89459103,0.8960718,0.89713144,0.90089315
2014-01-29,0.881567,0.88921356,0.89269245,0.89483565,0.89842635,0.9011923,0.9009125
2014-01-30,0.8895437,0.8937828,0.89716035,0.8982697,0.9015433,0.9018396,0.9024516
2014-01-31,0.8928068,0.8942837,0.8985248,0.9001832,0.90050924,0.9038862,0.9045199
2014-02-02,0.8944942,0.89813733,0.9018472,0.90178293,0.9040932,0.9045582,0.90495867
2014-02-03,0.89826304,0.90234,0.9009192,0.9041667,0.90524113,0.9056925,0.9050037
2014-02-04,0.9010979,0.90153724,0.9033622,0.90475744,0.90609884,0.90546185,0.9089304
2014-02-05,0.9005929,0.9029609,0.90471256,0.9052324,0.90543836,0.90652233,0.90761596
2014-02-06,0.90369153,0.90511847,0.9056573,0.9066753,0.90609425,0.9092565,0.9092459
2014-02-07,0.9051819,0.905521,0.90575916,0.9060321,0.90682703,0.90686464,0.9095092
2014-02-09,0.9061209,0.9069027,0.9055674,0.90660995,0.9105317,0.9092705,0.91027254
2014-02-10,0.90569794,0.90531063,0.9069051,0.90732676,0.9089708,0.9100825,0.9105897
2014-02-11,0.90706635,0.90608376,0.90894073,0.9076408,0.9097916,0.91061723,0.9114043
2014-02-12,0.90676856,0.90780896,0.9084673,0.9089053,0.9106752,0.91123986,0.91225815
2014-02-13,0.9084975,0.908987,0.9098333,0.9114375,0.9115188,0.9123962,0.9109901
2014-02-14,0.91200924,0.9057424,0.90924793,0.9110246,0.9123966,0.91162014,0.91365844
2014-02-16,0.90790874,0.910728,0.9100829,0.9120187,0.9113016,0.9112061,0.9121021
2014-02-17,0.9088525,0.91137785,0.91261786,0.9121081,0.9118071,0.9123989,0.9129547
2014-02-18,0.9114141,0.9117158,0.91148835,0.91302395,0.9113568,0.91261035,0.9131815
2014-02-19,0.91198325,0.9109785,0.9129986,0.9122375,0.9125771,0.9133147,0.9138971
2014-02-20,0.9109941,0.9112083,0.91246134,0.91284746,0.9127972,0.91356564,0.91348547
2014-02-21,0.91170657,0.9123733,0.9132603,0.9132769,0.9139406,0.9135379,0.91418934
2014-02-23,0.91201293,0.9138062,0.91298836,0.91403586,0.91332936,0.914228,0.91413337
2014-02-24,0.9125166,0.9134889,0.91287255,0.9133206,0.91379064,0.9151878,0.9149631
2014-02-25,0.9130815,0.9136096,0.9136441,0.91423887,0.9144372,0.9146991,0.9136808
2014-02-26,0.91344416,0.9133423,0.9138209,0.9127861,0.9152908,0.91427034,0.91553354
2014-02-27,0.9143269,0.9142267,0.9132345,0.91507095,0.9145886,0.9148306,0.9162244
2014-02-28,0.9136651,0.914438,0.91424596,0.91547626,0.9162305,0.9159978,0.91589975
2014-03-02,0.9144767,0.91403794,0.9141852,0.9151054,0.9164122,0.916851,0.9172412
2014-03-03,0.91354877,0.91489244,0.9142541,0.9164484,0.9160477,0.917055,0.91696346
2014-03-04,0.9138886,0.91538614,0.9170435,0.9173305,0.9165722,0.9165242,0.9180779
2014-03-05,0.9154522,0.9171402,0.9175585,0.91735536,0.91706693,0.9185996,0.9192655
2014-03-06,0.91636765,0.9162764,0.9161762,0.91754055,0.9178684,0.91896605,0.91909695
2014-03-07,0.9164847,0.91652405,0.9171486,0.9191693,0.9186161,0.91824013,0.9190069
2014-03-09,0.9168723,0.9171714,0.9184884,0.91885656,0.91923314,0.9192555,0.9197381
2014-03-10,0.91752917,0.9186767,0.9189913,0.9205048,0.91922975,0.918669,0.9198853
2014-03-11,0.91822475,0.9191754,0.92025673,0.9185463,0.9192263,0.92011756,0.9214431
2014-03-12,0.9187369,0.9180166,0.91853094,0.9201098,0.92128897,0.92083067,0.9221343
2014-03-13,0.9185403,0.9178419,0.9193766,0.9196337,0.9223346,0.92263424,0.9225672
2014-03-14,0.91921806,0.9191832,0.9188818,0.92004716,0.9217804,0.9232268,0.9230077
2014-03-16,0.91890436,0.9203563,0.9216254,0.92286795,0.92311585,0.9243581,0.92457986
2014-03-17,0.9205526,0.9204564,0.9220434,0.92265856,0.9231521,0.92502123,0.92650944
2014-03-18,0.92104775,0.9208292,0.9222348,0.9237995,0.9235742,0.9274512,0.9297964
2014-03-19,0.92240065,0.92272615,0.92374265,0.92431897,0.92651373,0.92939055,0.9291589
2014-03-20,0.9237521,0.92395097,0.9245385,0.9279875,0.92975765,0.92934144,0.93109983
2014-03-21,0.9232652,0.92417955,0.92632127,0.930409,0.93086255,0.9314056,0.93216264
2014-03-23,0.92422086,0.92720526,0.9303069,0.9297459,0.9318709,0.93230075,0.93171823
2014-03-24,0.92654747,0.9297137,0.93033916,0.93036944,0.9317994,0.931863,0.93704814
2014-03-25,0.92743707,0.9305824,0.9304725,0.93270427,0.93337417,0.93506473,0.93822885
2014-03-26,0.93122476,0.93037647,0.93241405,0.93189514,0.93649757,0.9398671,0.9406518
2014-03-27,0.9309343,0.93298537,0.9314933,0.9354676,0.93940866,0.9389556,0.9420797
2014-03-28,0.93090063,0.93142897,0.9371838,0.93788034,0.94087076,0.942561,0.94380414
2014-03-30,0.93281597,0.9356153,0.9388728,0.94093037,0.94190705,0.9439568,0.94325536
2014-03-31,0.9347292,0.93903446,0.9401993,0.9417045,0.94355553,0.9431176,0.94442725
2014-04-01,0.93952787,0.9412419,0.9423883,0.94338346,0.9440889,0.943362,0.9440413
2014-04-02,0.9405465,0.9414009,0.9453826,0.94528246,0.9435439,0.9449097,0.94329274
2014-04-03,0.94330764,0.94466496,0.94387317,0.94382054,0.94470656,0.94601166,0.94458026
2014-04-04,0.9441924,0.9444143,0.944166,0.94385386,0.94591147,0.94553846,0.94749933
2014-04-06,0.9439381,0.9444157,0.94356227,0.9436629,0.9456814,0.94605225,0.9475191
2014-04-07,0.94372416,0.9443537,0.94724387,0.94510895,0.94485027,0.9463419,0.94723743
2014-04-08,0.9419383,0.9449377,0.94435173,0.9434076,0.94547087,0.94415253,0.9472963
2014-04-09,0.94575095,0.9434067,0.94659126,0.9449659,0.94704795,0.9469845,0.9484295
2014-04-10,0.9458103,0.94483423,0.94800127,0.946623,0.94728696,0.94818676,0.9494518
2014-04-11,0.9453181,0.9468179,0.94645184,0.9468263,0.94811666,0.9485224,0.94642884
2014-04-13,0.9457668,0.94769824,0.9471497,0.9469799,0.94798934,0.94682676,0.94867945
2014-04-14,0.9470293,0.9472791,0.94954014,0.9472561,0.94766307,0.949105,0.94678485
2014-04-15,0.9469215,0.9480317,0.94869477,0.9500424,0.9480002,0.9475807,0.94804305
2014-04-16,0.95005363,0.9484002,0.9485376,0.94754267,0.9476519,0.9486899,0.9483105
2014-04-17,0.9476666,0.95233953,0.9479674,0.94788915,0.948012,0.9480892,0.94816595
2014-04-20,0.9483046,0.94737977,0.94871706,0.94895786,0.9476398,0.94853646,0.947561
2014-04-21,0.9491268,0.9467569,0.94878256,0.9476244,0.9490687,0.9479053,0.94793
2014-04-22,0.94823456,0.9480605,0.9491376,0.9479913,0.94748354,0.9482807,0.94780916
2014-04-23,0.9480082,0.9483365,0.94839585,0.948345,0.9487813,0.9479513,0.9490209
2014-04-24,0.9478534,0.94819677,0.947744,0.94871193,0.94783455,0.9482701,0.948073
2014-04-25,0.9488192,0.94758165,0.9480302,0.948107,0.9474885,0.94763863,0.94812244
2014-04-27,0.948174,0.94840944,0.94836104,0.94795233,0.94878787,0.94849896,0.94792384
2014-04-28,0.94674176,0.9479369,0.9477469,0.9473732,0.9478403,0.9481163,0.9478992
2014-04-29,0.9487738,0.9482177,0.94804335,0.9477823,0.9475398,0.94789225,0.9479238
2014-04-30,0.9475751,0.94792116,0.94838494,0.9477284,0.94591105,0.9475819,0.947897
2014-05-01,0.9487861,0.9498174,0.9473007,0.9480189,0.94686496,0.9477587,0.94792175
2014-05-02,0.94756067,0.9481562,0.94738775,0.94787675,0.94814193,0.9479054,0.94684744
2014-05-04,0.94776917,0.9479681,0.94815385,0.94845796,0.9474247,0.94867593,0.9476497
2014-05-05,0.9477893,0.9474372,0.9481206,0.9471007,0.94782907,0.94661325,0.9474141
2014-05-06,0.947597,0.94833016,0.9470916,0.94695956,0.9476506,0.9468392,0.94669914
2014-05-07,0.94779915,0.94825554,0.9466543,0.94750416,0.9470762,0.9464842,0.946122
2014-05-08,0.9480675,0.947969,0.94722134,0.9470685,0.9461824,0.94544053,0.94619805
2014-05-09,0.9473568,0.94739366,0.9468694,0.94647837,0.94638264,0.9459782,0.9448812
2014-05-11,0.9476113,0.94695574,0.9466069,0.9467043,0.94547105,0.9448284,0.9455393
2014-05-12,0.9468333,0.9463303,0.9462384,0.94612527,0.9455446,0.94478863,0.94531655
2014-05-13,0.9473085,0.94533354,0.94523907,0.94548655,0.94525415,0.94565445,0.9446252
2014-05-14,0.9469356,0.94623375,0.94635534,0.9449782,0.9449774,0.9454338,0.9453448
2014-05-15,0.94605947,0.94512874,0.94510907,0.9459824,0.94580877,0.945293,0.9443997
2014-05-16,0.94591504,0.9451766,0.9454803,0.94547826,0.94499636,0.9447284,0.9454623
2014-05-18,0.94567394,0.9445375,0.94455236,0.94504595,0.9452472,0.94517237,0.94431967
2014-05-19,0.9458397,0.9454501,0.94573015,0.9447712,0.9455661,0.94466585,0.9449874
2014-05-20,0.94497436,0.9448206,0.945162,0.9466971,0.9443053,0.9432703,0.9438859
2014-05-21,0.94534796,0.94490564,0.9456042,0.9441555,0.9438177,0.94424,0.9430403
2014-05-22,0.9452198,0.9460351,0.94500613,0.9448381,0.94388145,0.9435384,0.9420284
2014-05-23,0.9456479,0.9450912,0.94527775,0.94467694,0.9440254,0.9417717,0.94146115
2014-05-25,0.9447951,0.944637,0.9431092,0.9428171,0.9420604,0.941965,0.94097584
2014-05-26,0.94368553,0.94465786,0.94310045,0.94232696,0.94184005,0.9409783,0.9408125
2014-05-27,0.94335085,0.9428191,0.94163674,0.9413894,0.941002,0.94031245,0.93917537
2014-05-28,0.94324404,0.94138896,0.9417854,0.9410048,0.9399016,0.9393968,0.9393643
2014-05-29,0.942062,0.94149387,0.9409968,0.9402326,0.9397247,0.9394587,0.9390955
2014-05-30,0.9422876,0.94065446,0.9402393,0.9392954,0.93979824,0.93789345,0.9379734
2014-06-02,0.94171554,0.941071,0.9393178,0.9393079,0.93865806,0.9389812,0.9382801
2014-06-03,0.94090337,0.9395525,0.9396985,0.93853015,0.9387035,0.93798304,0.93798983
2014-06-04,0.9402748,0.9394069,0.9376447,0.9379616,0.938027,0.9371292,0.93763494
2014-06-05,0.93929803,0.93845093,0.93802947,0.9380915,0.9378468,0.93734694,0.93523765
2014-06-06,0.9400026,0.93904996,0.93841565,0.9381247,0.9371608,0.93637955,0.93606484
2014-06-08,0.9388443,0.9377374,0.9381427,0.93678313,0.9361578,0.9347158,0.9344773
2014-06-09,0.93759996,0.9379293,0.93720603,0.9369573,0.93482184,0.93453926,0.9343406
2014-06-10,0.9379179,0.9367138,0.9367299,0.9349866,0.9345797,0.9359891,0.93647534
2014-06-11,0.9369112,0.93624026,0.9349447,0.9363046,0.93579596,0.93480766,0.93679625
2014-06-12,0.93571013,0.934998,0.934532,0.9369853,0.9361237,0.93709344,0.9362137
2014-06-13,0.9357139,0.93599796,0.9354091,0.9339121,0.9343926,0.93452024,0.93547654
2014-06-15,0.9345613,0.93528104,0.9347796,0.93559134,0.93586755,0.9340037,0.9364606
2014-06-16,0.93488616,0.93559706,0.9342732,0.9360835,0.9355286,0.93629116,0.93440694
2014-06-17,0.93355024,0.9349214,0.93503135,0.93383217,0.9336809,0.93600327,0.9347335
2014-06-18,0.9354823,0.9356505,0.9344731,0.9353057,0.9353031,0.93507326,0.93489766
2014-06-19,0.9368579,0.9365277,0.93442136,0.9342615,0.9345804,0.9353593,0.9347854
2014-06-20,0.936692,0.9374564,0.9352134,0.9345614,0.93453354,0.9352271,0.933686
2014-06-22,0.9367216,0.93687606,0.9355352,0.93488604,0.9328656,0.9343638,0.93425417
2014-06-23,0.9372928,0.9349704,0.9342499,0.9343799,0.9338375,0.93428874,0.9348026
2014-06-24,0.93357843,0.93509185,0.9338244,0.93380964,0.934746,0.9342499,0.93529946
2014-06-25,0.9350948,0.9349729,0.93450075,0.9347593,0.9346315,0.9339304,0.9349451
2014-06-26,0.9341972,0.934273,0.93378264,0.93377703,0.93463147,0.933823,0.9343541
2014-06-27,0.9338109,0.9343948,0.9334428,0.93477875,0.93419486,0.9350522,0.93258977
2014-06-29,0.9343002,0.9340425,0.9333675,0.93283236,0.9346903,0.93333477,0.9323801
2014-06-30,0.9353027,0.9350492,0.9335437,0.9325741,0.9345571,0.9330664,0.9309519
2014-07-01,0.93382895,0.9344921,0.93278617,0.93304944,0.93501186,0.9330886,0.93294847
2014-07-02,0.9344806,0.93358743,0.9340865,0.9331861,0.93332046,0.9317812,0.9331764
2014-07-03,0.9335189,0.933699,0.93445194,0.9319756,0.93289363,0.93334126,0.9331917
2014-07-04,0.932632,0.9327525,0.93227077,0.932122,0.93182516,0.9346703,0.93306273
2014-07-06,0.93339384,0.9320916,0.9317086,0.93245167,0.93338645,0.9323472,0.9331099
2014-07-07,0.93281657,0.9324222,0.93254113,0.9334076,0.93302727,0.93334264,0.93514454
2014-07-08,0.9316537,0.93170756,0.93403244,0.93467325,0.9340939,0.9340202,0.93507385
2014-07-09,0.9332044,0.93250036,0.932494,0.93388367,0.9352626,0.9348412,0.9352621
2014-07-10,0.9338975,0.9325225,0.9339949,0.9341089,0.934561,0.9343059,0.936057
2014-07-11,0.93387234,0.93445396,0.9349739,0.9345128,0.93558145,0.93320245,0.9345936
2014-07-13,0.9337042,0.93355566,0.934129,0.93416154,0.93693703,0.9358811,0.9348908
2014-07-14,0.9346314,0.934352,0.9360327,0.93596363,0.93643147,0.93577725,0.937177
2014-07-15,0.9348793,0.93525994,0.93477863,0.93629295,0.93626904,0.9359602,0.9361777
2014-07-16,0.93571365,0.93563765,0.9360036,0.9357672,0.93480355,0.9355319,0.9339675
2014-07-17,0.9358696,0.9343974,0.93582004,0.9352367,0.936219,0.9356798,0.9355052
2014-07-18,0.9363054,0.93520236,0.9351425,0.93525726,0.9348348,0.9358163,0.9370716
2014-07-20,0.9362634,0.93621373,0.9360485,0.93578434,0.93700933,0.93659794,0.9352469
2014-07-21,0.93560696,0.93732727,0.93589675,0.93631995,0.9350568,0.93558294,0.93520945
2014-07-22,0.93563706,0.93502265,0.93690383,0.93577725,0.9362078,0.9357667,0.9354361
2014-07-23,0.9356697,0.9354397,0.93550205,0.9352314,0.93503076,0.93510896,0.9341524
2014-07-24,0.9363001,0.93531257,0.9359606,0.9355845,0.93512994,0.93369484,0.93377143
2014-07-25,0.93626106,0.9367174,0.93497396,0.9349776,0.9342177,0.9339427,0.9335671
2014-07-27,0.9356287,0.9351263,0.9359893,0.9359709,0.9355183,0.93388796,0.9336344
2014-07-28,0.9358837,0.93508,0.93461007,0.933778,0.9336531,0.9330908,0.93327904
2014-07-29,0.93541586,0.9344443,0.9352634,0.93359214,0.9335879,0.93352693,0.93341744
2014-07-30,0.93526167,0.93373656,0.93432355,0.9338803,0.933843,0.93286926,0.9334116
2014-07-31,0.9364736,0.93391436,0.9341233,0.9334163,0.93382293,0.9342465,0.93272686
2014-08-01,0.9343058,0.9334999,0.93326974,0.93326265,0.9333671,0.93356,0.9329148
2014-08-03,0.9339164,0.93335944,0.93349296,0.93259704,0.9336636,0.93296033,0.93213105
2014-08-04,0.93314344,0.9342948,0.93331593,0.93362486,0.93241864,0.932213,0.9301351
2014-08-05,0.93358976,0.93208116,0.9327157,0.9322113,0.9323828,0.93197006,0.9306945
2014-08-06,0.9338886,0.9324924,0.9329155,0.9318942,0.9319573,0.930492,0.93016255
2014-08-07,0.9322082,0.93288016,0.9323599,0.93218327,0.9305554,0.9303241,0.9301749
2014-08-08,0.93253565,0.9319921,0.9317742,0.9310797,0.93062055,0.9302786,0.92861813
2014-08-10,0.93214977,0.9306141,0.9312822,0.93083394,0.9299703,0.9287886,0.9290739
2014-08-11,0.93227637,0.93108,0.93011,0.92895424,0.92935205,0.92982966,0.9288944
2014-08-12,0.9308532,0.9306719,0.9304381,0.9300771,0.9285644,0.9296908,0.9283904
2014-08-13,0.93002665,0.92937404,0.92897886,0.92891335,0.92942166,0.9277857,0.9279402
2014-08-14,0.92855746,0.9303268,0.928998,0.92885435,0.92816424,0.92811394,0.9271282
2014-08-15,0.9301544,0.92902154,0.92989796,0.92877614,0.92798096,0.9278031,0.9270483
2014-08-17,0.9286656,0.9291271,0.9284757,0.9282185,0.9275387,0.9266236,0.92656595
2014-08-18,0.92904156,0.9284949,0.92815644,0.92677736,0.92672044,0.92641705,0.92528456
2014-08-19,0.92907596,0.9282763,0.92716974,0.9260771,0.9249351,0.9257123,0.92554885
2014-08-20,0.9276622,0.9280584,0.9261921,0.925807,0.92572373,0.9250187,0.92688584
2014-08-21,0.9278742,0.9271063,0.92630994,0.9254686,0.9254687,0.92491984,0.9237895
2014-08-22,0.9264724,0.9269356,0.925714,0.92517376,0.92517084,0.9246926,0.9244953
2014-08-24,0.9261804,0.92679185,0.92533076,0.92430055,0.92334783,0.9255492,0.92463386
2014-08-25,0.9247697,0.9246961,0.9250732,0.92458636,0.9249776,0.9239333,0.9235377
2014-08-26,0.92543894,0.9249912,0.92605805,0.92461115,0.9237569,0.9242115,0.924217
2014-08-27,0.92434305,0.924201,0.9241832,0.9242053,0.9235157,0.9231867,0.9237276
2014-08-28,0.92518103,0.9248337,0.9249629,0.92258334,0.924201,0.9229554,0.92213917
2014-08-29,0.925145,0.92462426,0.92347074,0.9239178,0.9234206,0.92322236,0.921695
2014-08-31,0.92420316,0.9242129,0.92417437,0.92346793,0.9228302,0.9222194,0.92280775
2014-09-01,0.92386097,0.92358047,0.9223881,0.9227829,0.9216327,0.92095447,0.9215703
2014-09-02,0.9234278,0.92362803,0.9231501,0.92205775,0.9222841,0.92196935,0.9223288
2014-09-03,0.9228278,0.9221416,0.92192423,0.92077464,0.92173016,0.9211356,0.92107725
2014-09-04,0.9231257,0.92213047,0.9230087,0.9231052,0.9220141,0.9210431,0.92087495
2014-09-05,0.9234928,0.92086303,0.9216456,0.92140377,0.9210785,0.92113686,0.9195962
2014-09-07,0.9217144,0.92196786,0.92154676,0.92108995,0.9211251,0.9208008,0.91961277
2014-09-08,0.9236272,0.9211267,0.9214904,0.9210086,0.9198468,0.9192425,0.9174224
2014-09-09,0.92116684,0.92055005,0.9207527,0.9198213,0.9186988,0.917292,0.91616285
2014-09-10,0.9213036,0.9200137,0.92017215,0.91854304,0.91855174,0.9157643,0.9137495
2014-09-11,0.9210688,0.92069954,0.9187103,0.9183595,0.91700226,0.91367227,0.9136841
2014-09-12,0.91999847,0.919649,0.91835946,0.9181187,0.9157059,0.9124958,0.91107947
2014-09-14,0.91847503,0.9178018,0.91551054,0.9161078,0.9135659,0.9107782,0.9092967
2014-09-15,0.91850394,0.9160777,0.91352737,0.91245615,0.91032475,0.9099563,0.9099568
2014-09-16,0.91631716,0.91567737,0.91287345,0.9111805,0.91055197,0.9099218,0.9079581
2014-09-17,0.91455716,0.9138906,0.91162664,0.9089769,0.9107239,0.908547,0.9088821
2014-09-18,0.9124755,0.9108385,0.909326,0.90897757,0.9091215,0.90817845,0.9075298
2014-09-19,0.9107733,0.91004336,0.9093606,0.9081617,0.90910625,0.9083786,0.90747315
2014-09-21,0.9099781,0.9088834,0.9087413,0.9083145,0.9097567,0.90715593,0.9063405
2014-09-22,0.9090893,0.9102407,0.90829825,0.9078546,0.90570444,0.90580404,0.9064614
2014-09-23,0.908787,0.9081348,0.90802634,0.90660787,0.90682113,0.90602076,0.9047747
2014-09-24,0.90813714,0.90889496,0.9093523,0.9060323,0.9053902,0.9056881,0.904144
2014-09-25,0.9084066,0.90734345,0.904866,0.9057938,0.9048079,0.9046824,0.90430003
2014-09-26,0.9073374,0.90485054,0.90604377,0.90545154,0.9039759,0.90704983,0.90399224
