,GRXEUR,GRXEUR,GRXEUR,GRXEUR,GRXEUR,GRXEUR,GRXEUR
2017-03-20,11683.877,11689.629,11697.197,11705.212,11715.473,11728.347,11742.518
2017-03-21,11689.6,11697.22,11705.244,11715.481,11728.207,11742.694,11755.563
2017-03-22,11697.184,11705.275,11715.515,11728.214,11742.532,11755.742,11767.844
2017-03-23,11705.2295,11715.556,11728.251,11742.537,11755.579,11767.979,11779.193
2017-03-24,11715.501,11728.303,11742.577,11755.584,11767.862,11779.314,11792.072
2017-03-26,11728.235,11742.644,11755.624,11767.837,11779.213,11792.208,11805.237
2017-03-27,11742.562,11755.69,11767.849,11779.19,11792.094,11805.395,11820.641
2017-03-28,11755.608,11767.924,11779.206,11792.075,11805.263,11820.821,11832.861
2017-03-29,11767.864,11779.287,11792.091,11805.245,11820.667,11832.989,11845.926
2017-03-30,11779.221,11792.177,11805.264,11820.65,11832.89,11846.074,11861.331
2017-03-31,11792.103,11805.357,11820.67,11832.872,11845.954,11861.506,11878.82
2017-04-02,11805.275,11820.771,11832.8955,11845.94,11861.359,11879.017,11898.056
2017-04-03,11820.68,11832.965,11845.968,11861.346,11878.853,11898.2705,11918.665
2017-04-04,11832.903,11846.045,11861.376,11878.839,11898.088,11918.899,11938.023
2017-04-05,11845.974,11861.457,11878.873,11898.077,11918.699,11938.247,11957.092
2017-04-06,11861.38,11878.963,11898.111,11918.688,11938.059,11957.324,11973.725
2017-04-07,11878.875,11898.209,11918.727,11938.048,11957.127,11973.897,11987.553
2017-04-09,11898.112,11918.832,11938.088,11957.119,11973.759,11987.688,11998.511
2017-04-10,11918.724,11938.199,11957.162,11973.754,11987.588,11998.66,12005.491
2017-04-11,11938.085,11957.276,11973.797,11987.582,11998.546,12005.596,12007.158
2017-04-12,11957.157,11973.863,11987.601,11998.542,12005.525,12007.214,12009.819
2017-04-13,11973.791,11987.645,11998.558,12005.522,12007.169,12009.827,12012.961
2017-04-16,11987.596,11998.616,12005.542,12007.166,12009.806,12012.964,12018.483
2017-04-17,11998.553,12005.577,12007.186,12009.803,12012.942,12018.499,12026.544
2017-04-18,12005.536,12007.193,12009.821,12012.94,12018.467,12026.571,12035.087
2017-04-19,12007.18,12009.832,12012.961,12018.464,12026.526,12035.123,12043.916
2017-04-20,12009.817,12012.974,12018.488,12026.525,12035.07,12043.897,12051.179
2017-04-21,12012.957,12018.504,12026.551,12035.067,12043.898,12051.167,12059.13
2017-04-23,12018.481,12026.573,12035.094,12043.8955,12051.161,12059.133,12068.198
2017-04-24,12026.545,12035.123,12043.926,12051.161,12059.113,12068.209,12079.016
2017-04-25,12035.088,12043.894,12051.189,12059.111,12068.18,12079.011,12083.645
2017-04-26,12043.919,12051.16,12059.143,12068.18,12078.999,12083.642,12085.454
2017-04-27,12051.182,12059.119,12068.21,12078.999,12083.628,12085.451,12088.119
2017-04-28,12059.135,12068.193,12079.033,12083.629,12085.438,12088.118,12092.397
2017-04-30,12068.203,12079.025,12083.662,12085.4375,12088.104,12092.405,12099.989
2017-05-01,12079.024,12083.656,12085.472,12088.104,12092.383,12100.005,12110.962
2017-05-02,12083.654,12085.467,12088.098,12092.384,12099.974,12111.002,12122.46
2017-05-03,12085.465,12088.096,12092.379,12099.975,12110.948,12122.512,12134.674
2017-05-04,12088.091,12092.379,12099.971,12110.949,12122.448,12134.743,12146.05
2017-05-05,12092.371,12099.978,12110.948,12122.448,12134.662,12146.134,12160.723
2017-05-07,12099.962,12110.963,12122.449,12134.663,12146.04,12160.822,12178.41
2017-05-08,12110.94,12122.471,12134.664,12146.041,12160.713,12178.531,12194.425
2017-05-09,12122.44,12134.695,12146.045,12160.715,12178.398,12194.496,12203.197
2017-05-10,12134.694,12146.08,12160.725,12178.401,12194.415,12203.254,12211.518
2017-05-11,12146.076,12160.764,12178.416,12194.417,12203.1875,12211.589,12221.4795
2017-05-12,12160.75,12178.468,12194.431,12203.189,12211.507,12221.5205,12226.8125
2017-05-14,12178.436,12194.469,12203.206,12211.511,12221.469,12226.856,12231.341
2017-05-15,12194.451,12203.221,12211.526,12221.473,12226.802,12231.347,12233.222
2017-05-16,12203.225,12211.549,12221.488,12226.805,12231.33,12233.228,12235.1455
2017-05-17,12211.544,12221.477,12226.821,12231.333,12233.211,12235.154,12240.6455
2017-05-18,12221.5,12226.809,12231.351,12233.214,12235.135,12240.666,12250.357
2017-05-19,12226.841,12231.341,12233.232,12235.138,12240.635,12250.396,12264.249
2017-05-21,12231.368,12233.225,12235.156,12240.638,12250.349,12264.299,12281.932
2017-05-22,12233.249,12235.15,12240.658,12250.353,12264.237,12282.014,12302.778
2017-05-23,12235.175,12240.661,12250.372,12264.241,12281.922,12302.887,12323.103
2017-05-24,12240.676,12250.383,12264.261,12281.927,12302.771,12323.229,12345.398
2017-05-25,12250.39,12264.28,12281.951,12302.777,12323.096,12345.541,12369.363
2017-05-26,12264.278,12281.984,12302.804,12323.102,12345.394,12369.524,12394.354
2017-05-28,12281.967,12302.848,12323.13,12345.399,12369.358,12394.523,12419.847
2017-05-29,12302.817,12323.184,12345.428,12369.361,12394.347,12420.024,12444.722
2017-05-30,12323.141,12345.49,12369.394,12394.353,12419.842,12444.886,12465.975
2017-05-31,12345.439,12369.461,12394.384,12419.848,12444.717,12466.153,12483.217
2017-06-01,12369.403,12394.457,12419.878,12444.723,12465.971,12483.373,12498.033
2017-06-02,12394.394,12419.957,12444.755,12465.977,12483.212,12498.174,12512.146
2017-06-04,12419.888,12444.815,12466.009,12483.217,12498.027,12512.302,12527.014
2017-06-05,12444.764,12466.081,12483.25,12498.034,12512.144,12527.157,12543.049
2017-06-06,12466.02,12483.3,12498.065,12512.148,12527.01,12543.214,12559.114
2017-06-07,12483.231,12498.1,12512.183,12527.016,12543.044,12559.295,12576.615
2017-06-08,12498.051,12512.228,12527.05,12543.05,12559.111,12576.786,12592.387
2017-06-09,12512.172,12527.08,12543.083,12559.117,12576.611,12592.535,12608.735
2017-06-11,12527.046,12543.137,12559.149,12576.617,12592.383,12608.885,12623.345
2017-06-12,12543.086,12559.215,12576.651,12592.389,12608.73,12623.475,12633.773
2017-06-13,12559.156,12576.727,12592.398,12608.738,12623.342,12633.855,12637.694
2017-06-14,12576.66,12592.481,12608.752,12623.349,12633.77,12637.766,12642.824
2017-06-15,12592.407,12608.842,12623.365,12633.775,12637.69,12642.901,12648.383
2017-06-16,12608.763,12623.435,12633.796,12637.696,12642.82,12648.469,12654.118
2017-06-18,12623.377,12633.824,12637.717,12642.827,12648.379,12654.21,12659.1875
2017-06-19,12633.81,12637.749,12642.848,12648.385,12654.114,12659.222,12662.098
2017-06-20,12637.73,12642.885,12648.406,12654.121,12659.185,12662.101,12661.193
2017-06-21,12642.861,12648.449,12654.143,12659.189,12662.096,12661.195,12662.505
2017-06-22,12648.421,12654.189,12659.182,12662.101,12661.189,12662.508,12663.86
2017-06-23,12654.157,12659.231,12662.092,12661.195,12662.502,12663.866,12662.783
2017-06-25,12659.196,12662.109,12661.1875,12662.507,12663.856,12662.789,12660.061
2017-06-26,12662.107,12661.19,12662.529,12663.861,12662.781,12660.063,12658.551
2017-06-27,12661.201,12662.515,12663.884,12662.785,12660.056,12658.55,12657.088
2017-06-28,12662.514,12663.87,12662.809,12660.062,12658.547,12657.088,12657.14
2017-06-29,12663.868,12662.793,12660.046,12658.553,12657.084,12657.138,12657.137
2017-06-30,12662.794,12660.03,12658.539,12657.064,12657.139,12657.136,12655.569
2017-07-02,12660.031,12658.519,12657.075,12657.136,12657.136,12655.566,12653.735
2017-07-03,12658.523,12657.082,12657.135,12657.143,12655.569,12653.731,12651.842
2017-07-04,12657.086,12657.142,12657.135,12655.617,12653.734,12651.834,12649.878
2017-07-05,12657.132,12657.129,12655.603,12653.784,12651.842,12649.867,12647.844
2017-07-06,12657.138,12655.581,12653.7705,12651.892,12649.877,12647.831,12645.733
2017-07-07,12655.628,12653.746,12651.876,12649.927,12647.843,12645.721,12643.547
2017-07-09,12653.794,12651.85,12649.911,12647.894,12645.733,12643.529,12641.278
2017-07-10,12651.899,12649.885,12647.878,12645.783,12643.547,12641.259,12634.816
2017-07-11,12649.935,12647.849,12645.768,12643.598,12641.278,12634.788,12627.159
2017-07-12,12647.901,12645.738,12643.582,12641.328,12634.813,12627.133,12624.089
2017-07-13,12645.792,12643.55,12641.313,12634.863,12627.157,12624.122,12621.523
2017-07-14,12643.605,12641.28,12634.848,12627.207,12624.089,12621.553,12616.172
2017-07-16,12641.336,12634.8125,12627.191,12624.139,12621.521,12616.126,12608.635
2017-07-17,12634.871,12627.159,12624.122,12621.572,12616.172,12608.575,12595.512
2017-07-18,12627.215,12624.148,12621.556,12616.152,12608.633,12595.44,12580.43
2017-07-19,12624.147,12621.58,12616.138,12608.613,12595.511,12580.345,12566.794
2017-07-20,12621.579,12616.156,12608.598,12595.491,12580.428,12566.631,12551.224
2017-07-21,12616.158,12608.61,12595.475,12580.411,12566.791,12551.118,12533.274
2017-07-23,12608.619,12595.479,12580.393,12566.776,12551.221,12533.152,12514.665
2017-07-24,12595.495,12580.391,12566.756,12551.21,12533.272,12514.589,12493.167
2017-07-25,12580.412,12566.74,12551.188,12533.264,12514.727,12493.052,12470.021
2017-07-26,12566.774,12551.159,12533.24,12514.719,12493.217,12469.936,12452.196
2017-07-27,12551.204,12533.204,12514.695,12493.21,12470.063,12452.14,12440.01
2017-07-28,12533.253,12514.648,12493.185,12470.058,12452.23,12440.021,12437.853
2017-07-30,12514.705,12493.125,12470.031,12452.225,12440.044,12437.896,12431.492
2017-07-31,12493.194,12469.963,12452.2,12440.038,12437.887,12431.523,12420.98
2017-08-01,12470.041,12452.185,12440.013,12437.882,12431.523,12420.986,12409.567
2017-08-02,12452.209,12440.02,12437.856,12431.519,12421.008,12409.56,12397.561
2017-08-03,12440.021,12437.8955,12431.492,12421.005,12409.592,12397.539,12384.533
2017-08-04,12437.865,12431.528,12420.977,12409.59,12397.585,12384.495,12369.818
2017-08-06,12431.501,12421.004,12409.562,12397.581,12384.554,12369.763,12356.403
2017-08-07,12420.986,12409.584,12397.554,12384.553,12369.836,12356.332,12340.321
2017-08-08,12409.57,12397.57,12384.522,12369.835,12356.419,12340.222,12320.165
2017-08-09,12397.562,12384.534,12369.805,12356.417,12340.336,12320.047,12301.333
2017-08-10,12384.531,12369.81,12356.387,12340.335,12320.175,12301.252,12283.363
2017-08-11,12369.814,12356.386,12340.306,12320.175,12301.34,12283.267,12265.035
2017-08-13,12356.396,12340.289,12320.145,12301.34,12283.368,12264.918,12248.259
2017-08-14,12340.3125,12320.122,12301.311,12283.368,12265.035,12248.218,12237.39
2017-08-15,12320.152,12301.282,12283.338,12265.036,12248.257,12237.338,12223.555
2017-08-16,12301.318,12283.306,12265.007,12248.259,12237.388,12223.49,12213.052
2017-08-17,12283.344,12264.972,12248.228,12237.389,12223.552,12212.977,12205.774
2017-08-18,12265.014,12248.233,12237.357,12223.551,12213.047,12205.8,12200.379
2017-08-20,12248.233,12237.371,12223.522,12213.047,12205.77,12200.401,12197.877
2017-08-21,12237.363,12223.531,12213.018,12205.7705,12200.375,12197.857,12197.497
2017-08-22,12223.527,12213.024,12205.795,12200.375,12197.872,12197.504,12195.299
2017-08-23,12213.023,12205.798,12200.4,12197.874,12197.484,12195.263,12195.063
2017-08-24,12205.803,12200.402,12197.856,12197.483,12195.361,12195.058,12192.663
2017-08-25,12200.406,12197.857,12197.491,12195.361,12195.05,12192.766,12186.327
2017-08-27,12197.863,12197.492,12195.327,12195.051,12192.731,12186.42,12180.734
2017-08-28,12197.488,12195.326,12195.05,12192.732,12186.394,12180.814,12172.946
2017-08-29,12195.393,12195.05,12192.764,12186.395,12180.798,12173.018,12159.409
2017-08-30,12195.056,12192.764,12186.424,12180.799,12173.008,12159.471,12147.413
2017-08-31,12192.695,12186.424,12180.828,12173.009,12159.466,12147.403,12141.694
2017-09-01,12186.355,12180.823,12173.038,12159.465,12147.4,12141.673,12141.805
2017-09-03,12180.761,12173.03,12159.494,12147.401,12141.674,12141.801,12141.805
2017-09-04,12172.971,12159.485,12147.429,12141.677,12141.801,12141.821,12141.805
2017-09-05,12159.428,12147.418,12141.701,12141.798,12141.806,12141.822,12141.119
2017-09-06,12147.434,12141.6875,12141.809,12141.795,12141.801,12141.11,12142.835
2017-09-07,12141.706,12141.795,12141.8,12141.81,12141.112,12142.806,12145.912
2017-09-08,12141.813,12141.803,12141.8,12141.127,12142.807,12146.078,12148.977
2017-09-10,12141.822,12141.803,12141.119,12142.8545,12145.982,12148.91,12148.929
2017-09-11,12141.813,12141.117,12142.845,12146.084,12148.966,12148.94,12150.608
2017-09-12,12141.132,12142.839,12145.922,12148.904,12148.926,12150.591,12148.957
2017-09-13,12142.835,12145.918,12148.985,12148.921,12150.568,12148.9375,12150.605
2017-09-14,12145.94,12148.981,12148.934,12150.566,12148.971,12150.598,12150.609
2017-09-15,12149.005,12148.93,12150.612,12148.969,12150.568,12150.606,12150.612
2017-09-17,12148.934,12150.61,12148.96,12150.566,12150.609,12150.61,12154.716
2017-09-18,12150.6045,12148.959,12150.61,12150.6,12150.607,12154.799,12167.792
2017-09-19,12148.907,12150.608,12150.618,12150.612,12154.676,12167.879,12182.001
2017-09-20,12150.625,12150.617,12150.598,12154.801,12167.752,12182.098,12187.823
2017-09-21,12150.586,12150.597,12154.838,12167.883,12181.95,12187.793,12192.092
2017-09-22,12150.615,12154.838,12167.907,12182.1,12187.812,12192.322,12197.551
2017-09-24,12154.87,12167.911,12182.092,12187.798,12192.166,12197.507,12197.503
2017-09-25,12167.945,12182.102,12187.82,12192.327,12197.564,12197.485,12197.4795
2017-09-26,12182.148,12187.83,12192.174,12197.511,12197.505,12197.495,12197.523
2017-09-27,12187.794,12192.056,12197.553,12197.489,12197.495,12197.485,12197.934
2017-09-28,12192.244,12197.515,12197.483,12197.485,12197.525,12197.931,12203.142
2017-09-29,12197.517,12197.509,12197.505,12197.51,12197.935,12203.248,12219.292
2017-10-01,12197.49,12197.499,12197.47,12197.918,12203.071,12219.3955,12245.237
2017-10-02,12197.4795,12197.493,12197.922,12203.252,12219.21,12245.331,12277.016
2017-10-03,12197.494,12197.942,12203.207,12219.399,12245.145,12277.1045,12303.158
2017-10-04,12197.913,12203.098,12219.311,12245.336,12276.907,12303.245,12323.825
2017-10-05,12203.143,12219.218,12245.196,12277.108,12303.041,12323.819,12348.089
2017-10-06,12219.26,12245.135,12276.915,12303.249,12323.705,12348.101,12376.247
2017-10-08,12245.168,12276.879,12303.024,12323.822,12347.967,12376.275,12406.296
2017-10-09,12276.904,12303.003,12323.673,12348.103,12376.12,12406.338,12436.876
2017-10-10,12303.024,12323.661,12347.915,12376.277,12406.162,12436.92,12463.139
2017-10-11,12323.682,12347.91,12376.052,12406.34,12436.741,12463.1875,12487.845
2017-10-12,12347.929,12376.055,12406.089,12436.923,12463.004,12487.895,12513.813
2017-10-13,12376.068,12406.094,12436.657,12463.188,12487.708,12513.866,12536.722
2017-10-15,12406.108,12436.671,12462.916,12487.896,12513.678,12536.741,12551.258
2017-10-16,12436.683,12462.93,12487.621,12513.867,12536.624,12551.282,12564.236
2017-10-17,12462.941,12487.634,12513.587,12536.742,12551.198,12564.267,12575.358
2017-10-18,12487.646,12513.603,12536.569,12551.283,12564.166,12575.396,12588.264
2017-10-19,12513.615,12536.585,12551.141,12564.268,12575.282,12588.305,12596.554
2017-10-20,12536.597,12551.158,12564.1045,12575.398,12588.221,12596.558,12604.464
2017-10-22,12551.169,12564.122,12575.215,12588.307,12596.548,12604.47,12615.883
2017-10-23,12564.134,12575.232,12588.149,12596.559,12604.451,12615.893,12630.67
2017-10-24,12575.242,12588.167,12596.514,12604.473,12615.855,12630.682,12645.752
2017-10-25,12588.178,12596.53,12604.415,12615.895,12630.637,12645.768,12662.247
2017-10-26,12596.541,12604.434,12615.813,12630.683,12645.713,12662.268,12676.981
2017-10-27,12604.444,12615.832,12630.588,12645.77,12662.191,12677.005,12693.864
2017-10-29,12615.843,12630.606,12645.655,12662.2705,12676.917,12693.89,12710.918
2017-10-30,12630.617,12645.673,12662.173,12677.007,12693.791,12710.945,12730.43
2017-10-31,12645.684,12662.19,12676.888,12693.892,12710.842,12730.463,12749.58
2017-11-01,12662.202,12676.907,12693.755,12710.947,12730.348,12749.614,12770.155
2017-11-02,12676.919,12693.774,12710.796,12730.463,12749.491,12770.193,12790.151
2017-11-03,12693.785,12710.815,12730.295,12749.617,12770.059,12790.193,12811.643
2017-11-05,12710.826,12730.314,12749.43,12770.196,12790.053,12811.689,12834.258
2017-11-06,12730.324,12749.449,12769.991,12790.195,12811.543,12834.305,12857.591
2017-11-07,12749.461,12770.011,12789.981,12811.691,12834.148,12857.644,12879.101
2017-11-08,12770.022,12789.999,12811.466,12834.308,12857.483,12879.155,12899.933
2017-11-09,12790.011,12811.484,12834.071,12857.6455,12879.018,12899.985,12920.114
