,NSXUSD,NSXUSD,NSXUSD,NSXUSD,NSXUSD,NSXUSD,NSXUSD
2015-10-27,4333.9707,4333.999,4339.876,4348.623,4348.3403,4348.281,4348.3237
2015-10-28,4334.011,4339.965,4348.5674,4348.317,4348.34,4348.3105,4351.606
2015-10-29,4339.775,4348.657,4348.293,4348.2886,4348.3228,4351.5713,4351.8555
2015-10-30,4348.507,4348.2593,4348.2954,4348.32,4351.626,4351.8667,4361.9165
2015-11-01,4348.309,4348.3447,4348.3247,4351.6353,4351.8384,4361.7637,4376.854
2015-11-02,4348.298,4348.2485,4351.6133,4351.8916,4362.1504,4377.1123,4390.977
2015-11-03,4348.315,4351.635,4351.827,4361.8955,4377.213,4391.0645,4417.277
2015-11-04,4351.623,4351.8037,4361.978,4376.962,4391.1816,4417.381,4428.43
2015-11-05,4351.8613,4362.0195,4376.965,4391.194,4417.5215,4428.399,4437.264
2015-11-06,4361.932,4377.055,4391.129,4417.488,4428.419,4437.1387,4437.088
2015-11-08,4376.942,4391.2583,4417.319,4428.3726,4437.2373,4437.1187,4445.3223
2015-11-09,4391.126,4417.511,4428.4346,4437.312,4437.1807,4445.3174,4469.4165
2015-11-10,4417.3457,4428.38,4437.3,4437.0776,4445.027,4469.57,4488.3857
2015-11-11,4428.385,4437.3076,4437.1626,4445.686,4469.354,4488.635,4509.326
2015-11-12,4437.188,4437.1143,4445.6562,4469.9487,4488.464,4509.664,4536.1914
2015-11-13,4437.154,4444.9746,4469.8784,4488.6387,4509.535,4536.4595,4562.9116
2015-11-15,4444.925,4469.3247,4488.543,4509.743,4536.3706,4563.1475,4583.71
2015-11-16,4469.1,4488.4453,4509.623,4536.4565,4563.0874,4583.887,4605.0757
2015-11-17,4488.4995,4509.5283,4536.472,4563.2344,4583.847,4605.223,4610.0684
2015-11-18,4509.4146,4536.378,4563.196,4584.035,4605.1963,4610.0483,4614.6743
2015-11-19,4536.1016,4563.102,4583.9595,4605.42,4610.0615,4614.633,4619.592
2015-11-20,4562.8447,4583.865,4605.315,4610.0576,4614.6147,4619.3916,4626.644
2015-11-22,4583.656,4605.2217,4610.097,4614.663,4619.378,4626.641,4636.2905
2015-11-23,4605.0317,4610.05,4614.622,4619.498,4626.6343,4636.344,4645.1484
2015-11-24,4610.034,4614.6377,4619.5156,4626.77,4636.35,4645.251,4646.4126
2015-11-25,4614.611,4619.4004,4626.628,4636.356,4645.265,4646.3926,4651.9644
2015-11-26,4619.399,4626.654,4636.355,4645.2954,4646.3936,4651.934,4660.829
2015-11-27,4626.602,4636.3643,4645.281,4646.3696,4652.122,4660.757,4660.8555
2015-11-29,4636.247,4645.2783,4646.401,4652.174,4660.835,4660.8174,4663.406
2015-11-30,4645.1045,4646.431,4651.9805,4660.842,4660.8354,4663.4375,4663.4326
2015-12-01,4646.4155,4651.8037,4660.8213,4660.8438,4663.407,4663.43,4666.202
2015-12-02,4651.744,4660.803,4660.8555,4663.42,4663.415,4666.228,4668.0586
2015-12-03,4660.787,4660.843,4663.415,4663.4106,4666.1724,4668.0405,4669.4673
2015-12-04,4660.8247,4663.36,4663.4287,4666.255,4668.022,4669.503,4669.4634
2015-12-06,4663.4434,4663.432,4666.2383,4668.0522,4669.4414,4669.492,4669.446
2015-12-07,4663.398,4666.219,4668.0547,4669.468,4669.494,4669.492,4669.4575
2015-12-08,4666.232,4668.05,4669.471,4669.457,4669.4834,4669.4546,4668.0386
2015-12-09,4668.051,4669.4995,4669.4707,4669.4683,4669.449,4668.0713,4668.037
2015-12-10,4669.462,4669.5234,4669.4805,4669.476,4668.013,4668.012,4668.046
2015-12-11,4669.446,4669.5034,4669.472,4668.015,4668.007,4668.0244,4663.325
2015-12-13,4669.457,4669.447,4668.0083,4668.043,4668.0425,4663.3467,4660.8184
2015-12-14,4669.489,4668.059,4668.0566,4668.028,4663.3696,4660.8203,4660.67
2015-12-15,4668.0405,4668.042,4668.06,4663.3345,4660.8564,4660.6875,4654.9565
2015-12-16,4667.9956,4668.0205,4663.4155,4660.8545,4660.691,4654.9663,4652.2744
2015-12-17,4668.021,4663.4043,4660.8457,4660.655,4654.947,4652.283,4645.595
2015-12-18,4663.5093,4660.8516,4660.7173,4654.9937,4652.2827,4645.7354,4645.753
2015-12-20,4660.838,4660.6875,4655.0205,4652.3013,4645.6396,4645.7637,4641.722
2015-12-21,4660.6987,4655.007,4652.343,4645.827,4645.718,4641.6523,4641.667
2015-12-22,4655.026,4652.33,4645.8228,4645.7905,4641.6426,4641.674,4641.658
2015-12-23,4652.3076,4645.8164,4645.7617,4641.767,4641.671,4641.7188,4651.0215
2015-12-24,4645.5854,4645.7607,4641.7153,4641.717,4641.685,4650.7124,4654.856
2015-12-27,4645.7583,4641.7217,4641.6997,4641.6836,4650.7993,4654.8364,4654.852
2015-12-28,4641.7363,4641.691,4641.6978,4651.1553,4654.877,4654.8545,4654.8237
2015-12-29,4641.714,4641.649,4650.8955,4654.8887,4654.8506,4654.8354,4652.339
2015-12-30,4641.6987,4651.109,4654.8896,4654.8022,4654.869,4652.2725,4642.2515
2015-12-31,4650.728,4654.862,4654.803,4654.872,4652.2515,4642.78,4632.72
2016-01-03,4654.798,4654.8745,4654.874,4652.295,4642.6377,4632.825,4631.1216
2016-01-04,4654.886,4654.828,4652.325,4642.6978,4632.7954,4631.1836,4630.118
2016-01-05,4654.845,4652.297,4642.5117,4632.832,4631.132,4630.1685,4620.2993
2016-01-06,4652.3164,4642.6553,4632.79,4631.0884,4630.182,4620.018,4611.1323
2016-01-07,4642.593,4632.812,4631.127,4630.1577,4620.263,4611.0615,4605.049
2016-01-08,4632.7925,4631.174,4630.203,4620.25,4611.203,4605.0454,4604.347
2016-01-10,4631.089,4630.1694,4619.9697,4611.179,4605.1133,4604.373,4603.7754
2016-01-11,4630.17,4620.0044,4611.198,4605.0557,4604.358,4603.75,4599.4487
2016-01-12,4619.9785,4611.19,4605.027,4604.3403,4603.728,4599.4854,4589.0986
2016-01-13,4611.05,4605.11,4604.3354,4603.8022,4599.378,4588.809,4573.1113
2016-01-14,4605.0527,4604.3667,4603.7803,4599.454,4589.3384,4573.0625,4560.5005
2016-01-15,4604.365,4603.8086,4599.407,4589.1084,4573.4473,4560.3994,4552.92
2016-01-17,4603.8,4599.4473,4589.4307,4573.1284,4560.3696,4552.898,4546.236
2016-01-18,4599.4224,4588.789,4573.2974,4560.5225,4552.84,4546.2085,4545.3364
2016-01-19,4589.5215,4573.2114,4560.536,4552.9434,4546.1353,4545.3506,4535.4707
2016-01-20,4573.301,4560.4077,4552.8647,4546.0576,4545.3384,4535.304,4512.829
2016-01-21,4560.4727,4552.826,4546.1763,4545.2734,4535.56,4512.9023,4491.3076
2016-01-22,4552.9385,4546.2305,4545.342,4535.1895,4513.1167,4491.338,4473.3794
2016-01-24,4546.092,4545.365,4535.222,4512.756,4491.513,4473.376,4449.5015
2016-01-25,4545.2764,4535.2627,4512.831,4491.4014,4473.4805,4449.4585,4417.678
2016-01-26,4535.3047,4512.7886,4491.498,4473.4,4449.779,4417.6025,4387.4927
2016-01-27,4512.76,4491.3945,4473.476,4449.433,4417.966,4387.3965,4352.4604
2016-01-28,4491.3086,4473.5566,4449.774,4417.5254,4387.921,4352.3496,4319.584
2016-01-29,4473.4326,4449.7754,4417.959,4387.2876,4353.002,4319.465,4295.953
2016-01-31,4449.612,4417.8813,4387.9136,4352.216,4319.9556,4295.829,4272.419
2016-02-01,4417.6787,4387.788,4352.9937,4319.407,4296.282,4272.308,4255.8853
2016-02-02,4387.5625,4352.83,4319.9473,4295.8286,4272.831,4255.9053,4246.449
2016-02-03,4352.587,4319.835,4296.274,4272.2695,4255.974,4246.478,4240.1416
2016-02-04,4319.669,4296.157,4272.8228,4255.838,4246.5664,4240.1636,4230.527
2016-02-05,4296.052,4272.6816,4255.966,4246.396,4240.114,4230.54,4217.5386
2016-02-07,4272.55,4255.959,4246.5576,4240.073,4230.5605,4217.541,4213.773
2016-02-08,4255.869,4246.5527,4240.1045,4230.439,4217.6504,4213.772,4206.57
2016-02-09,4246.4463,4240.181,4230.552,4217.6,4213.718,4206.562,4201.4697
2016-02-10,4240.147,4230.6084,4217.6406,4213.737,4206.5547,4201.4595,4191.571
2016-02-11,4230.5537,4217.6733,4213.708,4206.5156,4201.487,4191.5527,4180.5625
2016-02-12,4217.5884,4213.7363,4206.545,4201.405,4191.6445,4180.537,4169.5024
2016-02-14,4213.7363,4206.565,4201.4766,4191.564,4180.699,4169.5693,4165.4565
2016-02-15,4206.549,4201.4873,4191.6343,4180.5493,4169.6963,4165.519,4163.465
2016-02-16,4201.457,4191.6294,4180.689,4169.5625,4165.6655,4163.487,4163.4834
2016-02-17,4191.579,4180.667,4169.686,4165.5044,4163.4917,4163.4897,4163.485
2016-02-18,4180.5957,4169.6494,4165.6553,4163.4478,4163.4893,4163.477,4163.4863
2016-02-19,4169.553,4165.6147,4163.4697,4163.4854,4163.4585,4163.472,4159.2397
2016-02-21,4165.5127,4163.481,4163.474,4163.4736,4163.488,4159.297,4159.068
2016-02-22,4163.4873,4163.4614,4163.4863,4163.4873,4159.2583,4159.0796,4159.082
2016-02-23,4163.4824,4163.4614,4163.4727,4159.2754,4159.091,4159.0723,4159.081
2016-02-24,4163.4775,4163.4707,4159.2427,4159.109,4159.1055,4159.082,4163.6865
2016-02-25,4163.4805,4159.3184,4159.104,4159.112,4159.0903,4163.7065,4168.871
2016-02-26,4159.1875,4159.0786,4159.071,4159.086,4163.6826,4168.8022,4172.934
2016-02-28,4159.0923,4159.0757,4159.0776,4163.688,4168.8403,4172.949,4175.2847
2016-02-29,4159.0903,4159.0747,4163.699,4168.7856,4172.9624,4175.3223,4179.3296
2016-03-01,4159.0923,4163.7188,4168.522,4172.918,4175.324,4179.38,4179.431
2016-03-02,4163.6543,4168.6216,4172.971,4175.27,4179.3623,4179.416,4179.441
2016-03-03,4168.645,4172.951,4175.3154,4179.3193,4179.431,4179.4253,4179.458
2016-03-04,4172.949,4175.331,4179.4453,4179.4565,4179.411,4179.4536,4179.4297
2016-03-06,4175.361,4179.35,4179.4126,4179.4473,4179.4287,4179.4,4180.8823
2016-03-07,4179.5225,4179.4272,4179.421,4179.424,4179.417,4180.8975,4187.376
2016-03-08,4179.435,4179.436,4179.433,4179.437,4180.925,4187.313,4194.6777
2016-03-09,4179.447,4179.434,4179.406,4180.901,4187.2827,4194.6123,4202.172
2016-03-10,4179.4385,4179.465,4180.8975,4187.489,4194.573,4202.1045,4207.435
2016-03-11,4179.426,4180.923,4187.4,4194.804,4202.0586,4207.347,4207.4634
2016-03-13,4180.9146,4187.1987,4194.664,4202.3125,4207.392,4207.44,4211.8
2016-03-14,4187.2783,4194.496,4202.119,4207.526,4207.507,4211.886,4216.2437
2016-03-15,4194.586,4201.9873,4207.335,4207.519,4211.8774,4216.217,4223.2295
2016-03-16,4202.087,4207.329,4207.49,4211.8926,4216.1304,4223.1577,4230.883
2016-03-17,4207.3345,4207.4785,4211.895,4216.1685,4223.112,4230.6113,4253.8022
2016-03-18,4207.4897,4211.805,4216.1436,4223.2334,4230.324,4253.5503,4277.65
2016-03-20,4211.863,4216.1636,4223.1953,4231.19,4253.2656,4277.577,4286.3154
2016-03-21,4216.228,4223.161,4230.5454,4254.216,4277.404,4286.2324,4293.508
2016-03-22,4223.218,4230.946,4253.452,4277.873,4286.324,4293.572,4299.805
2016-03-23,4230.9067,4253.8804,4277.565,4286.134,4293.4883,4299.707,4307.0317
2016-03-24,4253.9155,4277.7446,4286.285,4293.4155,4299.7554,4306.934,4321.203
2016-03-27,4277.717,4286.2236,4293.45,4299.7837,4306.7324,4321.303,4326.4053
2016-03-28,4286.1494,4293.5854,4299.666,4306.734,4321.244,4326.469,4329.4287
2016-03-29,4293.4023,4299.741,4306.4595,4321.163,4326.418,4329.5166,4336.021
2016-03-30,4299.6816,4306.9873,4320.953,4326.4497,4329.4204,4336.1562,4343.054
2016-03-31,4306.4404,4321.3955,4326.399,4329.5186,4336.231,4343.423,4357.456
2016-04-01,4321.0083,4326.465,4329.428,4336.212,4343.443,4357.3403,4357.5576
2016-04-03,4326.4346,4329.4194,4336.1826,4343.593,4357.3726,4357.5474,4365.2944
2016-04-04,4329.4243,4336.0273,4343.2935,4357.1963,4357.571,4365.241,4383.4097
2016-04-05,4336.163,4343.0747,4357.3916,4357.5454,4365.4,4383.513,4386.467
2016-04-06,4343.2427,4357.383,4357.533,4365.464,4383.282,4386.5195,4394.2866
2016-04-07,4357.3843,4357.5347,4365.372,4383.352,4386.482,4393.7314,4401.809
2016-04-08,4357.533,4365.3447,4383.5464,4386.588,4394.115,4401.8857,4402.214
2016-04-10,4365.203,4383.4463,4386.4795,4393.9814,4401.873,4402.211,4402.574
2016-04-11,4383.454,4386.4487,4394.3906,4401.8784,4402.2163,4402.599,4410.3247
2016-04-12,4386.4487,4394.3125,4401.873,4402.2095,4402.5254,4410.31,4411.19
2016-04-13,4394.32,4401.7393,4402.2207,4402.5396,4410.244,4411.25,4417.0654
2016-04-14,4401.8145,4402.2437,4402.5854,4410.251,4411.205,4417.083,4421.539
2016-04-15,4402.2114,4402.552,4410.2314,4411.208,4417.0444,4421.513,4430.391
2016-04-17,4402.6055,4410.2104,4411.181,4417.086,4421.547,4430.2417,4455.455
2016-04-18,4410.263,4411.2163,4417.0776,4421.529,4430.4136,4455.2734,4472.504
2016-04-19,4411.222,4417.062,4421.534,4430.2886,4455.4336,4472.493,4472.585
2016-04-20,4417.1216,4421.508,4430.355,4455.3057,4472.479,4472.5654,4472.5806
2016-04-21,4421.629,4430.354,4455.348,4472.5166,4472.562,4472.579,4472.5854
2016-04-22,4429.8125,4455.3506,4472.549,4472.5967,4472.577,4472.5796,4472.5615
2016-04-24,4454.8633,4472.4062,4472.5723,4472.574,4472.612,4472.597,4472.589
2016-04-25,4472.507,4472.5645,4472.6025,4472.5986,4472.5947,4472.5806,4472.5864
2016-04-26,4472.599,4472.6084,4472.5845,4472.5957,4472.5596,4472.5854,4472.561
2016-04-27,4472.6006,4472.59,4472.592,4472.572,4472.577,4472.6,4472.5894
2016-04-28,4472.579,4472.607,4472.5664,4472.5986,4472.6147,4472.5522,4472.5864
2016-04-29,4472.591,4472.552,4472.5825,4472.5967,4472.5977,4472.5986,4472.56
2016-05-01,4472.58,4472.6074,4472.59,4472.5713,4472.5586,4472.5938,4472.59
2016-05-02,4472.585,4472.5493,4472.592,4472.6,4472.576,4472.576,4472.5874
2016-05-03,4472.5996,4472.6035,4472.58,4472.5977,4472.617,4472.598,4472.559
2016-05-04,4472.561,4472.5713,4472.5864,4472.571,4472.5986,4472.585,4472.59
2016-05-05,4472.582,4472.5923,4472.5723,4472.601,4472.5576,4472.5903,4472.587
2016-05-06,4472.6016,4472.586,4472.5684,4472.5986,4472.577,4472.59,4472.558
2016-05-08,4472.56,4472.5884,4472.5522,4472.5703,4472.6196,4472.6064,4471.2725
2016-05-09,4472.6025,4472.5845,4472.595,4472.602,4472.599,4471.273,4466.314
2016-05-10,4472.5796,4472.589,4472.6035,4472.5986,4471.271,4466.3213,4462.2993
2016-05-11,4472.5923,4472.5576,4472.5615,4471.2744,4466.309,4462.246,4460.564
2016-05-12,4472.582,4472.5884,4471.211,4466.21,4462.2915,4460.622,4450.552
2016-05-13,4472.5986,4471.242,4466.1523,4462.2783,4460.629,4450.595,4437.68
2016-05-15,4471.2285,4466.358,4462.227,4460.674,4450.586,4437.464,4408.9717
2016-05-16,4466.239,4462.3604,4460.5347,4450.2695,4437.504,4408.836,4392.2246
2016-05-17,4462.2607,4460.5923,4450.4707,4437.661,4408.956,4392.3623,4369.9478
2016-05-18,4460.6245,4450.686,4437.486,4408.878,4392.2817,4369.9004,4364.272
2016-05-19,4450.164,4437.5874,4408.622,4392.3345,4369.897,4364.275,4364.0815
2016-05-20,4437.5117,4409.013,4392.2007,4369.9824,4364.29,4364.1143,4364.159
2016-05-22,4408.647,4392.3286,4369.8867,4364.292,4364.095,4364.1284,4364.104
2016-05-23,4392.0664,4369.93,4364.277,4364.1313,4364.1045,4364.147,4364.113
2016-05-24,4369.809,4364.236,4364.1265,4364.133,4364.1094,4364.0967,4364.163
2016-05-25,4364.2954,4364.11,4364.1216,4364.1025,4364.0986,4364.148,4364.1045
2016-05-26,4364.13,4364.0845,4364.0674,4364.0977,4364.1455,4364.129,4364.1284
2016-05-27,4364.119,4364.1123,4364.1035,4364.124,4364.147,4364.088,4364.1284
2016-05-29,4364.1064,4364.11,4364.1636,4364.1,4364.1294,4364.107,4364.111
2016-05-30,4364.13,4364.083,4364.1284,4364.1006,4364.0913,4364.1494,4364.1284
2016-05-31,4364.0796,4364.1123,4364.083,4364.097,4364.115,4364.129,4364.1035
2016-06-01,4364.102,4364.11,4364.111,4364.1006,4364.103,4364.086,4364.1055
2016-06-02,4364.146,4364.082,4364.095,4364.1,4364.1323,4364.107,4364.0986
2016-06-03,4364.13,4364.114,4364.1357,4364.1,4364.1167,4364.1504,4364.131
2016-06-05,4364.0913,4364.1113,4364.0664,4364.102,4364.1343,4364.1294,4364.097
2016-06-06,4364.1143,4364.082,4364.116,4364.0684,4364.0977,4364.083,4364.1284
2016-06-07,4364.152,4364.1147,4364.1113,4364.09,4364.118,4364.105,4370.6284
2016-06-08,4364.0996,4364.1113,4364.0933,4364.094,4364.0938,4370.802,4373.121
2016-06-09,4364.094,4364.0815,4364.082,4364.089,4370.72,4373.0796,4383.8535
2016-06-10,4364.1025,4364.1147,4364.1094,4370.739,4373.1074,4383.6816,4411.8154
2016-06-12,4364.121,4364.1113,4370.6543,4373.1206,4383.7056,4411.566,4417.0923
2016-06-13,4364.1196,4370.7524,4373.088,4383.8413,4411.629,4417.1396,4417.105
2016-06-14,4370.59,4373.087,4383.8853,4411.787,4417.1343,4417.1265,4417.152
2016-06-15,4373.135,4383.774,4411.8516,4417.143,4417.1157,4417.1133,4417.067
2016-06-16,4383.4917,4411.6953,4416.9985,4417.1104,4417.0815,4417.0894,4417.163
2016-06-17,4411.699,4417.107,4417.097,4417.128,4417.1333,4417.116,4417.0884
2016-06-19,4417.126,4417.102,4417.1016,4417.0854,4417.1284,4417.128,4424.5444
2016-06-20,4417.115,4417.12,4417.117,4417.138,4417.1006,4424.538,4424.578
2016-06-21,4417.126,4417.109,4417.1016,4417.146,4424.596,4424.6025,4424.6104
2016-06-22,4417.1094,4417.112,4417.0938,4424.735,4424.6187,4424.6157,4424.5947
2016-06-23,4417.1006,4417.1143,4424.4424,4424.5796,4424.5996,4424.645,4424.618
2016-06-24,4417.1025,4424.4673,4424.6113,4424.569,4424.617,4424.5527,4424.6284
2016-06-26,4424.533,4424.604,4424.6074,4424.62,4424.5967,4424.588,4424.5723
2016-06-27,4424.611,4424.654,4424.633,4424.6313,4424.604,4424.595,4424.5933
2016-06-28,4424.6055,4424.597,4424.632,4424.5786,4424.606,4424.586,4425.7046
2016-06-29,4424.606,4424.5874,4424.6094,4424.5674,4424.6094,4425.6133,4435.5728
2016-06-30,4424.635,4424.6216,4424.6353,4424.62,4425.6616,4435.7173,4435.177
2016-07-01,4424.634,4424.6084,4424.615,4425.663,4435.6436,4435.1104,4435.188
2016-07-03,4424.6353,4424.5977,4425.63,4435.53,4435.2134,4435.1084,4435.2017
2016-07-04,4424.6353,4425.621,4435.5283,4435.216,4435.1997,4435.171,4435.1904
2016-07-05,4425.6274,4435.6665,4435.2153,4435.227,4435.1616,4435.2534,4435.178
2016-07-06,4435.6353,4435.143,4435.2266,4435.1724,4435.2036,4435.255,4435.171
2016-07-07,4435.1943,4435.167,4435.171,4435.161,4435.215,4435.1914,4435.212
2016-07-08,4435.1904,4435.1772,4435.1606,4435.2173,4435.1943,4435.1084,4435.2104
2016-07-10,4435.157,4435.19,4435.2163,4435.228,4435.1895,4435.1064,4435.205
2016-07-11,4435.195,4435.1904,4435.2275,4435.173,4435.173,4435.17,4435.2056
2016-07-12,4435.1904,4435.189,4435.172,4435.161,4435.217,4435.255,4435.1616
2016-07-13,4435.157,4435.1904,4435.1606,4435.218,4435.1714,4435.2563,4435.187
2016-07-14,4435.1953,4435.23,4435.218,4435.2295,4435.185,4435.1914,4435.1963
2016-07-15,4435.1914,4435.1978,4435.229,4435.173,4435.2134,4435.1064,4435.162
2016-07-17,4435.157,4435.1855,4435.172,4435.161,4435.21,4435.1045,4435.2437
2016-07-18,4435.1963,4435.142,4435.1606,4435.2197,4435.133,4435.171,4435.2104
2016-07-19,4435.192,4435.1885,4435.2183,4435.2305,4435.1616,4435.257,4435.145
2016-07-20,4435.157,4435.191,4435.23,4435.1724,4435.1934,4435.2583,4435.183
2016-07-21,4435.1963,4435.1636,4435.172,4435.161,4435.19,4435.1924,4435.174
2016-07-22,4435.192,4435.203,4435.1597,4435.2197,4435.1997,4435.1055,4436.13
2016-07-24,4435.157,4435.1963,4435.2188,4435.2314,4435.2017,4436.158,4444.7896
2016-07-25,4435.1963,4435.1733,4435.2305,4435.173,4436.134,4444.9995,4457.0557
2016-07-26,4435.1924,4435.191,4435.172,4436.11,4444.8535,4456.4175,4484.742
2016-07-27,4435.157,4435.203,4436.0933,4444.846,4456.906,4484.448,4513.55
2016-07-28,4435.197,4436.117,4444.75,4456.78,4484.6606,4513.276,4545.1494
2016-07-29,4436.154,4444.786,4457.0933,4484.761,4513.52,4544.8716,4568.696
2016-07-31,4444.799,4456.9663,4484.779,4513.5537,4545.1562,4568.573,4577.1973
2016-08-01,4457.1055,4484.718,4513.5845,4545.128,4568.724,4577.059,4585.5835
2016-08-02,4484.861,4513.5767,4545.1816,4568.6597,4577.2314,4585.497,4586.9175
2016-08-03,4513.72,4545.2114,4568.7275,4577.1567,4585.491,4586.9395,4594.089
2016-08-04,4545.355,4568.757,4577.23,4585.4795,4586.9453,4593.8994,4600.1484
2016-08-05,4568.7905,4577.081,4585.616,4586.9473,4593.925,4600.15,4607.215
2016-08-07,4577.0366,4585.543,4586.9023,4593.8135,4600.1704,4607.1914,4628.758
2016-08-08,4585.507,4586.8843,4594.1245,4600.103,4607.275,4628.657,4648.304
2016-08-09,4586.9263,4594.1763,4600.136,4607.5493,4628.832,4648.3223,4653.2886
2016-08-10,4593.946,4600.1777,4607.4644,4629.04,4648.2305,4653.298,4658.346
2016-08-11,4600.19,4607.496,4629.008,4648.216,4653.3164,4658.3364,4664.628
2016-08-12,4607.2925,4629.008,4648.2188,4653.415,4658.288,4664.6006,4675.3765
2016-08-14,4628.844,4648.1978,4653.427,4658.1323,4664.523,4675.3105,4696.0015
2016-08-15,4648.239,4653.4004,4658.154,4665.0527,4675.4717,4695.8755,4715.1772
2016-08-16,4653.324,4658.12,4664.8916,4675.5527,4696.0825,4715.1323,4721.243
2016-08-17,4658.294,4665.045,4675.4204,4696.1064,4715.078,4721.2446,4722.6553
2016-08-18,4664.5273,4675.551,4696.02,4715.0938,4721.13,4722.6553,4729.5044
2016-08-19,4675.474,4696.116,4715.1772,4721.0913,4722.637,4729.4927,4735.5396
2016-08-21,4696.084,4715.081,4721.239,4722.713,4729.3823,4735.5854,4742.15
2016-08-22,4715.0786,4721.121,4722.6963,4729.151,4735.5645,4742.287,4750.053
2016-08-23,4721.1294,4722.684,4729.307,4735.4663,4742.3486,4749.787,4770.7373
2016-08-24,4722.6377,4729.373,4735.5396,4742.458,4749.691,4770.4766,4781.4707
2016-08-25,4729.382,4735.552,4742.1445,4749.6475,4770.4053,4781.444,4781.3574
2016-08-26,4735.564,4742.3325,4750.043,4770.347,4781.5127,4781.343,4781.3525
2016-08-28,4742.348,4749.672,4770.7144,4781.502,4781.353,4781.365,4781.369
2016-08-29,4749.6895,4770.378,4781.455,4781.369,4781.369,4781.3643,4781.6797
2016-08-30,4770.402,4781.4575,4781.35,4781.3657,4781.3486,4781.73,4783.75
2016-08-31,4781.4834,4781.3716,4781.352,4781.341,4781.739,4783.697,4785.533
2016-09-01,4781.407,4781.339,4781.372,4781.7324,4783.6724,4785.5273,4787.341
2016-09-02,4781.356,4781.399,4781.7505,4783.669,4785.5547,4787.297,4788.4287
2016-09-04,4781.3555,4781.756,4783.6953,4785.5293,4787.339,4788.4346,4789.682
2016-09-05,4781.702,4783.745,4785.5137,4787.362,4788.3823,4789.6865,4789.6826
2016-09-06,4783.7266,4785.523,4787.3066,4788.397,4789.6772,4789.682,4789.7046
2016-09-07,4785.548,4787.286,4788.4463,4789.701,4789.6733,4789.652,4789.6904
2016-09-08,4787.337,4788.3975,4789.685,4789.668,4789.674,4789.722,4789.716
2016-09-09,4788.414,4789.704,4789.66,4789.667,4789.6826,4789.675,4789.6987
2016-09-11,4789.689,4789.6943,4789.686,4789.684,4789.6743,4789.65,4789.6904
2016-09-12,4789.686,4789.6616,4789.708,4789.7007,4789.694,4789.7017,4790.596
2016-09-13,4789.721,4789.7026,4789.6963,4789.662,4789.6836,4790.6187,4795.702
2016-09-14,4789.69,4789.6553,4789.6553,4789.7104,4790.6294,4795.7676,4796.5654
2016-09-15,4789.7144,4789.672,4789.663,4790.6094,4795.693,4796.501,4798.8765
2016-09-16,4789.724,4789.6924,4790.5967,4795.746,4796.474,4798.8774,4799.41
2016-09-18,4789.6797,4790.5967,4795.759,4796.5024,4798.873,4799.4307,4800.6113
2016-09-19,4790.612,4795.776,4796.51,4798.837,4799.471,4800.6064,4801.307
2016-09-20,4795.7974,4796.5137,4798.89,4799.4414,4800.6084,4801.314,4803.5693
2016-09-21,4796.552,4798.9194,4799.441,4800.565,4801.3735,4803.604,4803.5825
2016-09-22,4798.898,4799.4653,4800.6006,4801.342,4803.531,4803.5757,4803.5166
2016-09-23,4799.471,4800.627,4801.3394,4803.5107,4803.5435,4803.494,4803.51
2016-09-25,4800.6357,4801.37,4803.55,4803.4956,4803.5283,4803.457,4804.073
2016-09-26,4801.317,4803.5186,4803.522,4803.5347,4803.5435,4804.0938,4804.1206
2016-09-27,4803.5386,4803.538,4803.556,4803.5356,4804.0967,4804.102,4804.4766
2016-09-28,4803.5312,4803.5347,4803.553,4804.1387,4804.046,4804.4775,4804.7866
2016-09-29,4803.523,4803.54,4804.093,4804.123,4804.4756,4804.797,4807.6597
2016-09-30,4803.5347,4804.0913,4804.0776,4804.4917,4804.7837,4807.648,4807.691
2016-10-02,4804.0693,4804.0967,4804.521,4804.758,4807.732,4807.674,4812.818
2016-10-03,4804.069,4804.497,4804.805,4807.7,4807.6763,4812.959,4812.957
2016-10-04,4804.454,4804.8633,4807.7114,4807.681,4812.8125,4812.8975,4815.537
2016-10-05,4804.7617,4807.691,4807.712,4812.828,4812.901,4815.5557,4823.813
2016-10-06,4807.652,4807.72,4812.925,4812.9443,4815.604,4823.691,4825.2456
2016-10-07,4807.668,4812.842,4812.9316,4815.6016,4823.8174,4825.192,4825.2046
2016-10-09,4812.8203,4812.9727,4815.523,4823.6143,4825.217,4825.278,4825.209
2016-10-10,4812.951,4815.552,4823.5376,4825.2173,4825.25,4825.256,4825.242
2016-10-11,4815.5654,4823.5684,4825.2856,4825.2095,4825.2134,4825.242,4825.2046
2016-10-12,4823.71,4825.164,4825.1797,4825.2373,4825.2173,4825.22,4825.209
2016-10-13,4825.252,4825.225,4825.2627,4825.2363,4825.2505,4825.2285,4826.551
2016-10-14,4825.2246,4825.3057,4825.2446,4825.2236,4825.2134,4826.5444,4828.4614
2016-10-16,4825.2437,4825.308,4825.19,4825.219,4826.596,4828.44,4829.4556
2016-10-17,4825.235,4825.2446,4825.2886,4826.521,4828.4883,4829.46,4833.487
2016-10-18,4825.243,4825.1626,4826.5576,4828.4053,4829.4185,4833.4453,4833.6323
2016-10-19,4825.224,4826.5493,4828.445,4829.4517,4833.3457,4833.693,4838.6216
2016-10-20,4826.5303,4828.475,4829.457,4833.382,4833.6377,4838.581,4844.064
