,GBPJPY,GBPJPY,GBPJPY,GBPJPY,GBPJPY,GBPJPY,GBPJPY
2017-06-20,142.93411,142.75682,142.71033,142.6297,142.50711,142.45496,142.31253
2017-06-21,142.81502,142.72638,142.65132,142.46103,142.43788,142.3965,142.2426
2017-06-22,142.69684,142.63283,142.50008,142.42564,142.46869,142.19955,142.16583
2017-06-23,142.63812,142.60944,142.46283,142.42462,142.21886,142.1633,142.16908
2017-06-25,142.44063,142.45605,142.42801,142.1438,142.16466,142.1322,142.20683
2017-06-26,142.43404,142.39024,142.16388,142.20782,142.1614,142.14641,142.22398
2017-06-27,142.4163,142.15216,142.28053,142.21959,142.19516,142.1919,142.16615
2017-06-28,142.1734,142.25206,142.11168,142.15642,142.14546,142.20143,142.15872
2017-06-29,142.16301,142.19284,142.25812,142.18132,142.18585,142.20398,142.185
2017-06-30,142.18376,142.15111,142.18103,142.1972,142.21518,142.22906,142.17244
2017-07-02,142.16405,142.18376,142.21584,142.13954,142.16162,142.1911,142.162
2017-07-03,142.184,142.17496,142.1851,142.1995,142.14386,142.14717,142.18797
2017-07-04,142.16373,142.20432,142.25757,142.2109,142.16846,142.16997,142.13573
2017-07-05,142.18422,142.18326,142.18434,142.15125,142.21677,142.19012,142.2055
2017-07-06,142.16345,142.16435,142.1504,142.175,142.14392,142.15877,142.22359
2017-07-07,142.18442,142.17535,142.18182,142.19035,142.19899,142.16855,142.13416
2017-07-09,142.16322,142.19116,142.17287,142.1351,142.16182,142.1764,142.20654
2017-07-10,142.18463,142.1939,142.21579,142.16194,142.17825,142.14696,142.2248
2017-07-11,142.16302,142.17023,142.14265,142.18266,142.14748,142.19875,142.1636
2017-07-12,142.1849,142.17938,142.17012,142.16455,142.15692,142.20084,142.49294
2017-07-13,142.16283,142.14824,142.19022,142.18295,142.17007,142.50475,143.11377
2017-07-14,142.18507,142.17128,142.1492,142.16417,142.45435,143.1555,144.70064
2017-07-16,142.16263,142.23103,142.18686,142.42865,143.17062,144.72076,145.37325
2017-07-17,142.18526,142.1692,142.50093,143.18298,144.64067,145.36075,145.33409
2017-07-18,142.16245,142.54848,143.16501,144.68695,145.39153,145.38618,145.34549
2017-07-19,142.48814,143.14299,144.67569,145.38168,145.34601,145.32675,145.39398
2017-07-20,143.24425,144.64111,145.35922,145.31421,145.35048,145.3211,145.4016
2017-07-21,144.62454,145.36043,145.41724,145.37727,145.39276,145.44753,145.78172
2017-07-23,145.33539,145.37071,145.33876,145.3909,145.41023,145.66765,145.78526
2017-07-24,145.41252,145.37776,145.34822,145.41864,145.759,145.7708,145.74828
2017-07-25,145.33995,145.39111,145.44064,145.74968,145.75151,145.7652,145.74988
2017-07-26,145.32458,145.46524,145.69643,145.75319,145.68889,145.79475,145.754
2017-07-27,145.43239,145.75543,145.75589,145.75528,145.75131,145.74586,145.8366
2017-07-28,145.67517,145.78143,145.80902,145.80202,145.78854,145.75192,145.8174
2017-07-30,145.80865,145.73387,145.77318,145.73898,145.75888,145.80959,145.7797
2017-07-31,145.78624,145.78319,145.7817,145.78937,145.79512,145.79501,145.80397
2017-08-01,145.79768,145.74564,145.74525,145.80902,145.82524,145.81311,145.82898
2017-08-02,145.79253,145.73567,145.77884,145.78009,145.77368,145.78217,145.77333
2017-08-03,145.76329,145.7665,145.77788,145.7786,145.8251,145.78401,145.77441
2017-08-04,145.81494,145.79361,145.81587,145.77745,145.77715,145.8146,145.77469
2017-08-06,145.78864,145.79617,145.76628,145.80528,145.80301,145.79135,145.826
2017-08-07,145.76776,145.82176,145.795,145.78831,145.80202,145.81424,145.77309
2017-08-08,145.78716,145.79877,145.79466,145.7942,145.80208,145.76334,145.77986
2017-08-09,145.77505,145.80182,145.8002,145.79689,145.80847,145.76305,145.72
2017-08-10,145.79326,145.80495,145.78046,145.75842,145.72333,145.7631,145.43929
2017-08-11,145.7879,145.78627,145.78989,145.74727,145.7462,145.4163,145.37975
2017-08-13,145.80385,145.79448,145.7829,145.72449,145.43369,145.34024,145.35077
2017-08-14,145.79471,145.80305,145.73601,145.45006,145.36101,145.39874,145.3819
2017-08-15,145.74863,145.73317,145.44183,145.40161,145.35889,145.22551,145.1722
2017-08-16,145.70529,145.42413,145.38806,145.39706,145.35446,145.18126,145.17094
2017-08-17,145.405,145.37247,145.3678,145.34982,145.15642,145.16759,144.7636
2017-08-18,145.35068,145.37645,145.34871,145.14653,145.17276,144.7516,144.5987
2017-08-20,145.33615,145.28978,145.1826,145.10858,144.75041,144.5981,144.57458
2017-08-21,145.3422,145.17776,145.17097,144.75847,144.61336,144.54549,144.48785
2017-08-22,145.2036,145.10043,144.7569,144.65521,144.57777,144.53807,144.41397
2017-08-23,145.1207,144.76326,144.6106,144.60905,144.50056,144.36977,144.31508
2017-08-24,144.7457,144.58623,144.5375,144.46848,144.41833,144.32388,143.49754
2017-08-25,144.63422,144.58617,144.50267,144.41513,144.33249,143.4632,142.95555
2017-08-27,144.51564,144.50208,144.41512,144.33113,143.52812,142.91125,142.45581
2017-08-28,144.49188,144.41206,144.36139,143.5157,142.90855,142.42258,142.41426
2017-08-29,144.37053,144.32677,143.55031,142.91403,142.37625,142.4079,142.43504
2017-08-30,144.34383,143.50902,142.9322,142.43654,142.40462,142.37445,142.34808
2017-08-31,143.54732,142.94397,142.36757,142.44698,142.40205,142.33801,142.30402
2017-09-01,142.90497,142.4324,142.39995,142.33522,142.37779,142.35802,142.22871
2017-09-03,142.48247,142.40704,142.38116,142.39928,142.28828,142.24472,142.20317
2017-09-04,142.41798,142.39395,142.32457,142.31757,142.2661,142.18279,142.16881
2017-09-05,142.33975,142.35535,142.35675,142.2688,142.17369,142.16946,142.16943
2017-09-06,142.3901,142.31573,142.29515,142.2366,142.20526,142.17981,142.20653
2017-09-07,142.31993,142.28127,142.24944,142.18369,142.17299,142.21706,142.18361
2017-09-08,142.23723,142.24048,142.18184,142.16335,142.19798,142.17844,142.1675
2017-09-10,142.19832,142.17046,142.19777,142.17052,142.16736,142.19058,142.20575
2017-09-11,142.19783,142.2245,142.15881,142.17923,142.18492,142.14151,142.18216
2017-09-12,142.24663,142.23288,142.18268,142.1634,142.15749,142.16217,142.1655
2017-09-13,142.1366,142.16881,142.14523,142.18013,142.17842,142.1982,142.20473
2017-09-14,142.1913,142.17162,142.21498,142.16281,142.2042,142.1832,142.18051
2017-09-15,142.19888,142.13469,142.19731,142.17865,142.16968,142.1992,142.16344
2017-09-17,142.18227,142.17532,142.18675,142.1727,142.1865,142.18088,142.20346
2017-09-18,142.18076,142.21596,142.20023,142.18263,142.2048,142.17554,142.22647
2017-09-19,142.20047,142.21501,142.1581,142.17526,142.19777,142.19841,142.18294
2017-09-20,142.17447,142.20607,142.17372,142.18257,142.23343,142.26349,142.31534
2017-09-21,142.15825,142.24315,142.1892,142.16434,142.29698,142.30916,142.35556
2017-09-22,142.13464,142.22186,142.24019,142.25603,142.32986,142.3118,142.35986
2017-09-24,142.14246,142.25746,142.32828,142.31683,142.3355,142.33926,142.36638
2017-09-25,142.23497,142.2626,142.28867,142.333,142.30533,142.3904,142.58147
2017-09-26,142.24754,142.2585,142.31438,142.35626,142.36758,142.56671,142.86497
2017-09-27,142.32814,142.35628,142.33124,142.37195,142.57321,142.8198,143.62119
2017-09-28,142.34856,142.29721,142.36595,142.55847,142.84927,143.61832,145.7722
2017-09-29,142.31471,142.35306,142.5702,142.85533,143.63934,145.74593,146.11955
2017-10-01,142.4326,142.58105,142.88963,143.62302,145.78026,146.16801,147.19745
2017-10-02,142.55095,142.88046,143.61331,145.69257,146.14804,147.20067,147.5205
2017-10-03,142.85127,143.60408,145.7808,146.09044,147.15787,147.50925,147.54707
2017-10-04,143.60864,145.75873,146.09065,147.17154,147.5239,147.53557,148.06715
2017-10-05,145.76292,146.13037,147.19052,147.50441,147.53862,148.05301,148.19644
2017-10-06,146.0946,147.15913,147.51372,147.52313,148.0172,148.25336,148.27248
2017-10-08,147.23463,147.51477,147.52277,147.99406,148.23482,148.2768,148.50395
2017-10-09,147.54367,147.56535,148.02942,148.2717,148.29971,148.47694,148.56866
2017-10-10,147.54973,148.03973,148.19012,148.3252,148.45917,148.55333,148.74338
2017-10-11,148.00822,148.21347,148.27667,148.45811,148.59763,148.782,148.78291
2017-10-12,148.23543,148.32697,148.4427,148.53639,148.73723,148.72057,148.77292
2017-10-13,148.27335,148.39493,148.58395,148.7247,148.75664,148.70763,148.78143
2017-10-15,148.43587,148.54613,148.73752,148.79158,148.77,148.8403,148.77812
2017-10-16,148.60562,148.75829,148.71707,148.80466,148.80167,148.70721,148.8545
2017-10-17,148.76573,148.76675,148.74771,148.76501,148.74498,148.89688,149.15143
2017-10-18,148.77129,148.77249,148.80403,148.79672,148.861,149.18408,149.3822
2017-10-19,148.7751,148.78584,148.72253,148.91064,149.19548,149.40521,149.66298
2017-10-20,148.7846,148.79854,148.82585,149.19902,149.38318,149.59407,149.67615
2017-10-22,148.7971,148.92305,149.20564,149.41347,149.60066,149.6735,149.89957
2017-10-23,148.91907,149.21234,149.39825,149.57648,149.65163,149.91081,149.87302
2017-10-24,149.20912,149.32382,149.61043,149.6648,149.88342,149.9214,149.72816
2017-10-25,149.36148,149.59325,149.66835,149.90034,149.90346,149.71207,149.60217
2017-10-26,149.59593,149.68037,149.94102,149.8795,149.65265,149.60925,149.51065
2017-10-27,149.70511,149.90085,149.91281,149.64546,149.58293,149.55267,149.55997
2017-10-29,149.89297,149.90741,149.63283,149.52774,149.58757,149.57974,149.56532
2017-10-30,149.91255,149.71353,149.643,149.6536,149.54594,149.63806,149.45062
2017-10-31,149.6815,149.49721,149.60687,149.55563,149.63791,149.56007,149.41876
2017-11-01,149.53622,149.62785,149.66623,149.57692,149.46924,149.38806,149.46823
2017-11-02,149.6666,149.61751,149.57011,149.49928,149.56645,149.40773,149.42326
2017-11-03,149.56529,149.59729,149.45413,149.42688,149.42447,149.44254,149.37279
2017-11-05,149.58733,149.4847,149.4263,149.47859,149.4045,149.36292,149.38736
2017-11-06,149.50833,149.51828,149.47525,149.42967,149.41516,149.35536,149.34225
2017-11-07,149.37881,149.49847,149.43054,149.39075,149.41035,149.37444,149.34703
2017-11-08,149.43527,149.43808,149.49013,149.37486,149.39192,149.3298,149.26878
2017-11-09,149.41072,149.41031,149.37222,149.36264,149.28021,149.2421,149.24951
