,GBPCAD,GBPCAD,GBPCAD,GBPCAD,GBPCAD,GBPCAD,GBPCAD
2015-09-10,2.0429459,2.0376816,2.0489044,2.0258179,2.039772,2.0405502,2.0412827
2015-09-11,2.0424728,2.0384521,2.0419235,2.036789,2.0385437,2.0392609,2.040123
2015-09-13,2.0348663,2.0542068,2.0415802,2.02742,2.042244,2.0491714,2.0562744
2015-09-14,2.0546188,2.0413055,2.050949,2.0407257,2.042244,2.0491714,2.0506134
2015-09-15,2.0432434,2.039734,2.0239487,2.0522156,2.042244,2.0331726,2.0287857
2015-09-16,2.039215,2.0694656,2.0309143,2.042839,2.042244,2.0232391,2.0447083
2015-09-17,2.0446548,2.0711823,2.0213165,2.0415573,2.0396652,2.0497284,2.0545197
2015-09-18,2.0386276,2.0870972,2.0375214,2.0310898,2.0417175,2.0471268,2.0402603
2015-09-20,2.0464172,2.0200806,2.041977,2.0357056,2.0526657,2.0421524,2.0495758
2015-09-21,2.0435486,2.029358,2.038498,2.0444565,2.0385895,2.0326157,2.0363312
2015-09-22,2.0370789,2.0860672,2.0416412,2.0299072,2.0371246,2.0311813,2.0432205
2015-09-23,2.0298462,2.0215378,2.0421524,2.043312,2.0404892,2.0330276,2.0374832
2015-09-24,2.0439987,2.0442429,2.0398865,2.0438309,2.05027,2.0474014,2.0365982
2015-09-25,2.0312653,2.0434265,2.0319672,2.0514374,2.0448532,2.0404053,2.0252686
2015-09-27,2.040924,2.042282,2.0359726,2.036438,2.0499115,2.0475616,2.041008
2015-09-28,2.0419846,2.0383377,2.0381775,2.0353622,2.0435257,2.0436554,2.0359497
2015-09-29,2.0451584,2.0379639,2.0438538,2.0408325,2.0416489,2.0422897,2.0355911
2015-09-30,2.0465088,2.0415268,2.0400238,2.0314713,2.038025,2.028389,2.0345917
2015-10-01,2.037323,2.0335464,2.040863,2.0317764,2.0389557,2.0287476,2.0296555
2015-10-02,2.0446854,2.0360413,2.039482,2.0429459,2.0316315,2.0349426,2.043129
2015-10-04,2.0283813,2.0354538,2.0349197,2.0322342,2.036766,2.0361633,2.02816
2015-10-05,2.0387344,2.0382538,2.0364685,2.0361328,2.0411606,2.0545502,2.0410538
2015-10-06,2.0352097,2.0305176,2.0310516,2.0387192,2.03051,2.0306625,2.0284271
2015-10-07,2.0417328,2.0274277,2.0430222,2.0393677,2.032257,2.0252075,2.025978
2015-10-08,2.0325394,2.0340042,2.0366058,2.0210648,2.0466537,2.0216827,2.0199203
2015-10-09,2.0415344,2.0358124,2.0312576,2.030098,2.0271988,2.0363998,2.0152817
2015-10-11,2.0301666,2.0280228,2.0311127,2.0282898,2.0265732,2.0299225,2.0379333
2015-10-12,2.0322037,2.022583,2.027649,2.0317688,2.0368042,2.0302124,2.0227814
2015-10-13,2.0250397,2.0416565,2.029625,2.027855,2.028633,2.0264587,2.0327911
2015-10-14,2.028061,2.029007,2.0283356,2.0261765,2.0252151,2.0217285,2.0224915
2015-10-15,2.027916,2.0223465,2.0285645,2.03154,2.0311508,2.0281754,2.0249481
2015-10-16,2.0271912,2.0260696,2.0241928,2.0242462,2.0225983,2.0224304,2.0182343
2015-10-18,2.0285416,2.0265274,2.027237,2.0297852,2.0274658,2.018692,2.023529
2015-10-19,2.0211563,2.0275574,2.0308151,2.0218887,2.019806,2.0156631,2.0162048
2015-10-20,2.027916,2.0215912,2.0164642,2.0140228,2.0223007,2.0191193,2.0280838
2015-10-21,2.0196838,2.0289764,2.020256,2.0218887,2.0107727,2.015747,2.0137787
2015-10-22,2.02359,2.01931,2.0204468,2.018608,2.0075455,2.0221024,2.0195007
2015-10-23,2.0246506,2.0226822,2.0118103,2.0090637,2.0326004,2.0148773,2.0098038
2015-10-25,2.007431,2.0188675,2.013092,2.0228348,1.9919891,2.0170975,2.01017
2015-10-26,2.0219269,2.0188675,2.0142517,2.0154114,2.0119781,2.0100632,2.0096283
2015-10-27,2.0134811,1.9949265,2.0150528,2.0060043,2.0114365,2.0113907,2.0046082
2015-10-28,2.022789,2.0232773,2.0096512,2.009056,2.000183,2.0236511,2.0080795
2015-10-29,2.0075302,2.0053787,2.0092926,2.0091934,2.0351334,2.0229492,2.0003128
2015-10-30,2.0155334,2.0122986,2.0107803,1.9952011,2.0189514,2.0254135,2.0012436
2015-11-01,2.0075302,2.02211,2.017189,2.0236511,2.0205154,1.9901962,2.0055847
2015-11-02,2.0049057,2.0226135,2.0259476,2.0027695,2.0093384,2.018242,2.0250854
2015-11-03,2.027481,2.0195236,2.0206528,1.9988251,2.0019073,2.0099335,2.011261
2015-11-04,2.0282745,2.008751,2.0205765,2.0180588,2.024063,2.0097198,2.0056381
2015-11-05,1.9998856,1.9966736,2.0174484,2.0174332,2.009636,2.014206,2.0022354
2015-11-06,2.0144958,2.0205002,2.0178375,2.0062256,2.0114365,2.0038757,2.0183182
2015-11-08,2.019867,2.004593,2.0136185,2.0119858,1.9947815,2.0025482,2.0039825
2015-11-09,2.011551,2.0103073,2.0103989,2.0122147,1.9982758,2.0327988,2.0088348
2015-11-10,2.002716,2.0095596,2.0055313,2.0035248,1.9685364,2.004219,2.0058517
2015-11-11,2.002884,2.0153732,2.006813,2.0097885,2.0559006,2.0223389,1.9969406
2015-11-12,2.008995,1.975708,1.9967422,2.0012512,1.9960556,1.9919205,1.9903107
2015-11-13,2.0025177,2.0061798,2.0066605,2.007286,2.0059433,2.023735,1.9979324
2015-11-15,2.014412,2.004425,2.0063324,2.001892,2.0177002,2.0033264,2.0058823
2015-11-16,2.0096436,2.0090027,1.9953918,1.9953537,1.9947281,2.0132675,2.0046768
2015-11-17,2.0137253,2.0146255,2.0255966,2.0296173,2.0297089,2.01445,2.0258865
2015-11-18,1.9938354,2.0115051,2.022377,2.010704,1.9985428,2.0189667,2.0043488
2015-11-19,2.0018387,2.0332184,2.0075073,1.9998016,2.0212097,2.0207367,2.0114288
2015-11-20,2.007042,2.0091858,2.0113602,2.0128708,2.0061264,2.0123596,2.0083694
2015-11-22,2.0075836,2.0222778,2.0264282,2.0295029,2.0150146,2.0053787,2.0110245
2015-11-23,2.013153,2.0156403,2.0286026,2.007965,2.005989,2.0120773,2.0175552
2015-11-24,2.0051346,2.0304794,2.017456,2.0069199,2.0050812,2.0220108,2.02771
2015-11-25,2.0287323,2.0369568,1.9995193,2.0115738,2.0082169,2.0242767,1.9985886
2015-11-26,2.018158,2.012291,2.013176,2.0237503,2.0235977,2.0196915,2.0246658
2015-11-27,2.015953,2.0256882,2.01165,2.011879,2.0145645,2.0251083,2.0145187
2015-11-29,2.0153122,2.0183487,2.0247345,2.0206451,2.0151672,2.0125046,2.0154037
2015-11-30,2.0173416,2.0203857,2.0208893,2.0137787,2.0091934,2.0152435,2.024826
2015-12-01,2.0038834,2.007965,2.0214996,2.0263596,2.0167542,2.0089645,2.0158234
2015-12-02,2.0071259,2.003418,1.9992981,2.012642,2.0309753,2.0230103,2.016655
2015-12-03,2.01371,2.0326462,2.0130844,2.0171585,2.0238342,2.0173416,2.01577
2015-12-04,2.0189438,1.9962845,2.0178604,2.0136566,2.0158997,2.0192413,2.013359
2015-12-06,2.028656,2.033043,2.0155945,2.0116577,2.0184555,2.0187912,2.018135
2015-12-07,2.0167084,2.0146942,2.0258331,2.0224304,2.0184555,2.0187912,2.0212784
2015-12-08,2.009941,2.0156631,2.017662,2.018402,2.0184555,2.0174866,2.019722
2015-12-09,2.0188217,2.0195465,2.017662,2.018402,2.0206985,2.0210495,2.0197067
2015-12-10,2.016365,2.0152893,2.017662,2.011673,2.0227814,2.0210876,2.0251846
2015-12-11,2.0159683,2.018959,2.0223846,2.020111,2.0235367,2.0221176,2.0247345
2015-12-13,2.02594,2.0191498,2.0196075,2.023857,2.0240479,2.0141983,2.0206604
2015-12-14,2.0187836,2.0201645,2.0287247,2.0193405,2.0071259,2.0190277,2.0236588
2015-12-15,2.0155258,2.0180206,2.0226288,2.030861,2.013153,2.0327911,2.0207672
2015-12-16,2.015297,2.0196533,2.0265656,2.0156631,2.0197525,2.0444107,2.0277405
2015-12-17,2.0193176,2.0189362,2.0193787,2.021614,2.0292435,2.0344238,2.0255508
2015-12-18,2.0263977,2.01165,2.0246582,2.0220642,2.0340576,2.033226,2.0325165
2015-12-20,2.017395,2.0303192,2.031868,2.0267563,2.024025,2.0474548,2.0393372
2015-12-21,2.028656,2.0142517,2.0347595,2.0511246,2.0269547,2.0231323,2.038803
2015-12-22,2.029831,2.023613,2.0208206,2.0195084,2.0300827,2.0484924,2.0292282
2015-12-23,2.0364532,2.0255432,2.0509872,2.035759,2.041092,2.0209656,2.028656
2015-12-24,2.0279388,2.0352402,2.0541992,2.0395737,2.0254135,2.044098,2.0374527
2015-12-27,2.0335007,2.037735,2.0508423,2.031868,2.0362625,2.0380402,2.0520706
2015-12-28,2.030136,2.0300446,2.0317688,2.0391312,2.0598907,2.0530014,2.052002
2015-12-29,2.0295868,2.0312195,2.0285568,2.0404053,2.0468369,2.048355,2.056816
2015-12-30,2.0275726,2.0379715,2.0373688,2.0550003,2.0481873,2.0546875,2.0564117
2015-12-31,2.0423584,2.0563202,2.0508041,2.0580902,2.0561142,2.0586853,2.0500336
2016-01-03,2.035431,2.042183,2.0504227,2.0363998,2.0486526,2.0494995,2.0590897
2016-01-04,2.0511703,2.0503998,2.0594559,2.047409,2.0465622,2.0552826,2.0544434
2016-01-05,2.0443497,2.0389786,2.0491333,2.0496368,2.0618896,2.0519333,2.0465317
2016-01-06,2.0523224,2.0550766,2.0485916,2.0572433,2.0495605,2.0526657,2.0693665
2016-01-07,2.0595474,2.0495453,2.0611572,2.0702438,2.055008,2.0497131,2.0601654
2016-01-08,2.0557632,2.0598755,2.060318,2.0579987,2.0586243,2.0596085,2.0475616
2016-01-10,2.0537262,2.0608597,2.0612335,2.0710602,2.0614471,2.0286713,2.0976334
2016-01-11,2.0523453,2.0601196,2.0426102,2.051445,2.0661163,2.07798,2.0669937
2016-01-12,2.0631943,2.066536,2.07164,2.0781326,2.055153,2.0737,2.0587158
2016-01-13,2.0584335,2.053009,2.0681,2.0273132,2.0698013,2.0569992,2.0618362
2016-01-14,2.0665894,2.0631104,2.0594711,2.0597153,2.0600662,2.0551834,2.0605469
2016-01-15,2.051178,2.0725403,2.0587616,2.056366,2.063614,2.0666885,2.0812683
2016-01-17,2.071762,2.061325,2.0602417,2.0660858,2.0559998,2.086769,2.0696259
2016-01-18,2.0490723,2.0611954,2.061699,2.0664978,2.0860138,2.0423965,2.0649948
2016-01-19,2.0523987,2.0611877,2.0626297,2.0660858,2.0664444,2.065384,2.0676193
2016-01-20,2.066208,2.059494,2.0682983,2.0769196,2.0655518,2.0533142,2.070633
2016-01-21,2.072998,2.0681534,2.070259,2.0620804,2.066742,2.0593262,2.0649796
2016-01-22,2.0765991,2.0651703,2.0718231,2.0564804,2.0591583,2.0668945,2.0547714
2016-01-24,2.0603485,2.0551376,2.0752182,2.06279,2.0613403,2.069069,2.071022
2016-01-25,2.0735474,2.0682755,2.0708313,2.0636902,2.0640793,2.0624542,2.0595932
2016-01-26,2.076233,2.0611877,2.0531082,2.0671387,2.0601654,2.0542297,2.051712
2016-01-27,2.0709152,2.0582047,2.047905,2.0580368,2.0495682,2.0697708,2.0482788
2016-01-28,2.0174103,2.0643158,2.0737076,2.0589828,2.0477982,2.054451,2.059906
2016-01-29,2.0558853,2.059311,2.0572891,2.064209,2.0608826,2.0729904,2.0538254
2016-01-31,2.0949173,2.0590591,2.0604782,2.063652,2.045372,2.0525436,2.0578766
2016-02-01,2.0222473,2.0530167,2.0659714,2.0797577,2.0574646,2.0491333,2.0569687
2016-02-02,2.060051,2.0532608,2.071846,2.0623245,2.0570908,2.0486526,2.0551453
2016-02-03,2.054535,2.0520706,2.049797,2.0672302,2.0634003,2.0524597,2.0535583
2016-02-04,2.0592422,2.0486603,2.047432,2.0708313,2.0527267,2.0518646,2.050499
2016-02-05,2.0576324,2.05159,2.0476303,2.0516891,2.0443344,2.0457306,2.0414658
2016-02-07,2.0580826,2.0495987,2.0488205,2.0480423,2.0534134,2.039505,2.0383224
2016-02-08,2.0568542,2.0414047,2.0534668,2.0522842,2.0465393,2.0391693,2.0318222
2016-02-09,2.057869,2.046341,2.050499,2.0454178,2.0383453,2.0334473,2.024704
2016-02-10,2.0431213,2.0509796,2.0398788,2.036911,2.0305862,2.0278778,2.0243912
2016-02-11,2.0503464,2.0417938,2.039528,2.0253143,2.0243912,2.024414,2.0308838
2016-02-12,2.0436325,2.0372772,2.0260468,2.0221863,2.0240707,2.0346985,2.0327606
2016-02-14,2.0317612,2.0241852,2.0242767,2.0213394,2.0230637,2.0215607,2.023613
2016-02-15,2.0297928,2.0204926,2.026062,2.0250092,2.0460129,2.025238,2.024788
2016-02-16,2.023903,2.0317078,2.0160904,2.0269394,2.0082169,2.0254593,2.0141296
2016-02-17,2.019432,2.0233765,2.0324554,2.0175323,2.0040283,2.02388,2.0076294
2016-02-18,2.0249329,2.0256119,2.0277863,2.022499,2.017006,2.0249252,1.9923325
2016-02-19,2.0167313,2.0272446,2.0215836,2.0098038,2.021164,2.0133514,2.0122375
2016-02-21,2.019722,2.0325928,2.020424,2.0105972,2.0128708,2.0073547,2.0082474
2016-02-22,2.0184174,2.0145493,2.0144348,2.0105972,2.0284576,2.0040054,2.0266724
2016-02-23,2.018776,2.0202484,2.0144882,2.0172806,2.0266037,2.0121002,2.0129623
2016-02-24,2.0156937,2.0090408,2.0259552,2.009407,2.0130386,2.0085373,2.0083313
2016-02-25,2.0256653,2.0209503,2.019127,2.0044708,2.0089035,2.0125427,2.0042038
2016-02-26,1.9979095,2.0199356,2.0282516,2.0139847,2.0116196,1.998909,2.0025177
2016-02-28,2.0103378,1.9970322,2.0112076,2.0054092,2.0149765,2.0167694,2.0027084
2016-02-29,2.009529,2.0137863,2.0032883,2.0061264,2.0089798,2.0081482,2.0020828
2016-03-01,2.01223,2.008133,2.0010223,2.0030136,2.0036545,1.9929504,1.9838715
2016-03-02,2.0075302,2.0086288,2.0005188,2.0025482,1.9955139,1.995964,1.9876785
2016-03-03,2.0058517,1.9995728,2.0045853,1.9997559,1.9964371,1.9947891,1.9862518
2016-03-04,2.0046158,2.0037231,1.9978256,1.994751,1.9939194,1.9811783,1.9622498
2016-03-06,2.0013123,1.9902802,1.9926605,1.9961548,1.9866714,1.9733353,1.9773483
2016-03-07,1.9915237,2.0006409,1.994545,1.9866028,1.9766006,1.9826126,1.9524612
2016-03-08,1.9961243,1.9958649,1.9782562,1.982727,1.9685745,1.9689102,1.9648361
2016-03-09,1.989502,1.9885712,1.9688721,1.9775543,1.9655609,1.9623871,1.9433823
2016-03-10,1.9842072,1.9718704,1.9735184,1.9679031,1.9637527,1.9523315,1.9327316
2016-03-11,1.9801483,1.9648132,1.9596405,1.9491272,1.9479446,1.9233398,1.919838
2016-03-13,1.981575,1.9608154,1.9580231,1.9445953,1.9345474,1.9226303,1.8985977
2016-03-14,1.954956,1.9724579,1.9374695,1.9451828,1.9184494,1.964447,1.9073715
2016-03-15,1.9561844,1.9399567,1.9321747,1.9165268,1.9262619,1.8961868,1.9425049
2016-03-16,1.9429169,1.9328918,1.9175949,1.9636383,1.924736,1.9262238,1.9164505
2016-03-17,1.9252319,1.9178543,1.9046326,1.9264603,1.9026566,1.8974075,1.8849564
2016-03-18,1.9184799,1.8923721,1.9337158,1.9477692,1.910965,1.8984299,1.8741837
2016-03-20,1.9622803,1.8873138,1.9519653,1.9361496,1.8997269,1.9021072,1.8893661
2016-03-21,1.9183807,1.9312973,1.8816528,1.9058533,1.9017105,1.9082718,1.8869858
2016-03-22,1.9304657,1.8677826,1.9175949,1.887764,1.8864594,1.891304,1.8848267
2016-03-23,1.9100266,1.9099045,1.8676224,1.9064407,1.8774033,1.9065018,1.9006119
2016-03-24,1.8932495,1.9109497,1.915863,1.9222031,1.895134,1.8886948,1.9017029
2016-03-27,1.9068527,1.8939438,1.8809586,1.8889008,1.8510132,1.9337616,1.9009781
2016-03-28,1.8844376,1.8617783,1.8932877,1.8802414,1.8852692,1.8754044,1.8866425
2016-03-29,1.8780289,1.8874817,1.8825378,1.8885269,1.8813477,1.8844757,1.8836441
2016-03-30,1.8944397,1.8897018,1.8915863,1.8931961,1.8942871,1.884697,1.8867111
2016-03-31,1.9141083,1.8996582,1.8801193,1.8855743,1.885025,1.8882904,1.8893204
2016-04-01,1.8864899,1.8892059,1.8984222,1.8875046,1.8935394,1.8934784,1.883461
2016-04-03,1.8916016,1.8847961,1.8953476,1.8701248,1.877922,1.8925858,1.8846054
2016-04-04,1.8900452,1.8988037,1.886673,1.8913116,1.8813782,1.8727951,1.8754349
2016-04-05,1.8904266,1.8907166,1.8870316,1.8922958,1.8704071,1.8840332,1.882927
2016-04-06,1.8884888,1.8795013,1.893547,1.8780823,1.8730392,1.8708267,1.8699341
2016-04-07,1.8760605,1.8878784,1.8846664,1.8840027,1.8742752,1.8755798,1.8654327
2016-04-08,1.8869705,1.8908386,1.8799973,1.882927,1.8652954,1.872879,1.8771439
2016-04-10,1.8843079,1.880539,1.8785324,1.8802185,1.8863678,1.8817215,1.8714905
2016-04-11,1.8844376,1.8754196,1.8684387,1.8758316,1.8730011,1.87574,1.8712311
2016-04-12,1.8804398,1.8727188,1.8749542,1.8853226,1.8785858,1.8697891,1.8712311
2016-04-13,1.8813248,1.8623505,1.8750916,1.8618927,1.8726807,1.8728027,1.8650055
2016-04-14,1.8745193,1.8844376,1.8786469,1.8831329,1.867424,1.8634262,1.8667526
2016-04-15,1.8637238,1.8801498,1.8723755,1.8692703,1.8687057,1.8628159,1.8665237
2016-04-17,1.8769989,1.8753586,1.8682861,1.8648224,1.8650742,1.8611984,1.8649368
2016-04-18,1.8741455,1.877739,1.8769989,1.8570328,1.870636,1.858818,1.8706818
2016-04-19,1.8658218,1.8818283,1.8661194,1.8468323,1.8730087,1.8534775,1.8674774
2016-04-20,1.8675766,1.8657608,1.8643494,1.8513641,1.8513031,1.8570328,1.8555527
2016-04-21,1.8630524,1.8548279,1.8707352,1.8527374,1.861145,1.8623886,1.8529282
2016-04-22,1.855278,1.8736038,1.8552933,1.8707123,1.8493958,1.8571014,1.8475189
2016-04-24,1.8705978,1.8667526,1.8466263,1.8636627,1.8584137,1.8534088,1.8437119
2016-04-25,1.8580475,1.867073,1.8535156,1.8570251,1.8549957,1.8406296,1.8561707
2016-04-26,1.8531952,1.8607178,1.8488693,1.8513641,1.8468628,1.8650589,1.8372498
2016-04-27,1.8531952,1.8553848,1.8502884,1.8472061,1.8521194,1.8355103,1.8313599
2016-04-28,1.8397446,1.8574677,1.8462906,1.8548279,1.8209076,1.8330307,1.8600922
2016-04-29,1.8486099,1.8605194,1.8467102,1.8557663,1.832283,1.85849,1.8392639
2016-05-01,1.8433609,1.8392105,1.8691635,1.8489838,1.8464203,1.8575363,1.8456573
2016-05-02,1.8703613,1.848938,1.8304443,1.8566513,1.8270721,1.8574982,1.8473358
2016-05-03,1.8723373,1.8448105,1.8261642,1.821701,1.835846,1.8517838,1.8247528
2016-05-04,1.8480835,1.8335419,1.8297577,1.8508911,1.8357773,1.8533249,1.8547516
2016-05-05,1.8404388,1.8450089,1.8344421,1.8433151,1.8355865,1.8619385,1.8261108
2016-05-06,1.8658371,1.8704376,1.8367081,1.8446426,1.8355865,1.8281174,1.8587799
2016-05-08,1.8440475,1.8484497,1.8736725,1.8467331,1.8355865,1.8542633,1.823082
2016-05-09,1.8408813,1.8302002,1.8238068,1.8491287,1.8355865,1.8276672,1.8471832
2016-05-10,1.8477707,1.8517456,1.8589478,1.8411865,1.8355865,1.8535767,1.8450089
2016-05-11,1.8424835,1.8237534,1.8298645,1.8421707,1.8355865,1.8291245,1.8401184
2016-05-12,1.8301773,1.8557892,1.8386536,1.8565369,1.8355179,1.8367004,1.8464661
2016-05-13,1.8532181,1.8490906,1.8551178,1.8142929,1.8353271,1.8522034,1.8672562
2016-05-15,1.8395615,1.8174973,1.8299408,1.8428574,1.8436661,1.8302536,1.8398209
2016-05-16,1.8438721,1.83844,1.8435593,1.8455887,1.8482895,1.8386459,1.8327179
2016-05-17,1.8384552,1.8494949,1.8524246,1.8512878,1.8529587,1.8423996,1.8417892
2016-05-18,1.825386,1.8282623,1.8307953,1.8482819,1.883606,1.8670044,1.8448944
2016-05-19,1.8488693,1.8527374,1.8408508,1.8376312,1.8287354,1.8415985,1.8444977
2016-05-20,1.8282166,1.8369751,1.847847,1.8353348,1.839859,1.8419952,1.8617249
2016-05-22,1.8512421,1.8356323,1.8434448,1.8448563,1.8490982,1.8490295,1.8597717
2016-05-23,1.8434143,1.8567352,1.8409424,1.8482895,1.8514786,1.858284,1.8589478
2016-05-24,1.8354187,1.8413696,1.8488083,1.843071,1.8577576,1.8508911,1.8617249
2016-05-25,1.8420105,1.8409805,1.8434219,1.862999,1.8610077,1.8539963,1.8394623
2016-05-26,1.8456116,1.8565292,1.8512878,1.8649063,1.8515854,1.8345413,1.8631363
2016-05-27,1.8540726,1.8558884,1.8585358,1.8595581,1.846817,1.8635178,1.8552704
2016-05-29,1.8392181,1.8491211,1.8602982,1.8721161,1.8677597,1.8625488,1.8718338
2016-05-30,1.8537827,1.8497391,1.8636322,1.8590851,1.8710251,1.8487396,1.8522339
2016-05-31,1.8649521,1.8474121,1.8619614,1.8627701,1.8651199,1.8659897,1.856369
2016-06-01,1.8644943,1.8658524,1.8850784,1.874794,1.8578873,1.9000626,1.8600769
2016-06-02,1.855217,1.8701172,1.8653107,1.8579178,1.8726501,1.8708801,1.8412476
2016-06-03,1.8739548,1.8830643,1.8720016,1.8640289,1.8586197,1.8688965,1.8842697
2016-06-05,1.8548584,1.8624115,1.8689423,1.8967438,1.8562698,1.8815231,1.8871002
2016-06-06,1.8901215,1.8662949,1.8543167,1.8638382,1.8792953,1.878006,1.8768005
2016-06-07,1.8590698,1.8732758,1.8739395,1.8531418,1.8560333,1.8470078,1.8746567
2016-06-08,1.82267,1.8565445,1.8631821,1.8730164,1.8776474,1.8767242,1.8624039
2016-06-09,1.8577194,1.879036,1.8905106,1.8456192,1.8723679,1.8678894,1.8598862
2016-06-10,1.8587112,1.8607025,1.8749619,1.8740616,1.8703156,1.8760452,1.8773575
2016-06-12,1.8635483,1.8686142,1.8916397,1.870697,1.8735428,1.8587265,1.8732758
2016-06-13,1.8494034,1.8705521,1.8966599,1.862709,1.8671188,1.8675766,1.8715286
2016-06-14,1.8496094,1.8677292,1.8611679,1.8602219,1.8842316,1.8765945,1.9047928
2016-06-15,1.8583145,1.8564377,1.8698502,1.8711243,1.8769379,1.8591003,1.8792114
2016-06-16,1.8589706,1.8737259,1.8657913,1.8676147,1.8665848,1.863884,1.8806381
2016-06-17,1.8621445,1.8890915,1.8880539,1.8707352,1.8661346,1.8657761,1.861351
2016-06-19,1.875534,1.8670883,1.8690109,1.8691406,1.8716354,1.8674698,1.8761597
2016-06-20,1.8624725,1.8683777,1.8621063,1.8767395,1.8732986,1.8768845,1.8752213
2016-06-21,1.8739319,1.874321,1.8616104,1.8827896,1.8779526,1.8715591,1.876358
2016-06-22,1.8782272,1.8705292,1.8664169,1.8775024,1.8712234,1.8783646,1.8720474
2016-06-23,1.8743591,1.8711777,1.8792496,1.8728638,1.8710861,1.8837738,1.8768234
2016-06-24,1.8730927,1.8758774,1.8745575,1.8733749,1.878685,1.8746185,1.8764267
2016-06-26,1.8752747,1.8784866,1.8726273,1.8777618,1.8706818,1.8728638,1.8634415
2016-06-27,1.8737946,1.8751526,1.8760757,1.8732376,1.874794,1.8669281,1.8652115
2016-06-28,1.8754272,1.8746948,1.874176,1.8733749,1.8693695,1.8654327,1.8660736
2016-06-29,1.8727036,1.8707657,1.8718948,1.875534,1.8565445,1.8526688,1.8558502
2016-06-30,1.8747482,1.8783646,1.8588791,1.859993,1.8754349,1.8638763,1.8512039
2016-07-01,1.8786926,1.8758621,1.8669357,1.8633194,1.8584061,1.8517914,1.8411102
2016-07-03,1.8734131,1.8625107,1.8526611,1.8549271,1.8468246,1.8582458,1.8439407
2016-07-04,1.8598099,1.8550186,1.8456497,1.8543472,1.8417053,1.8429718,1.8457108
2016-07-05,1.8633957,1.865715,1.8482666,1.8444061,1.8456268,1.8355484,1.8319473
2016-07-06,1.8562317,1.847786,1.843483,1.8378143,1.8385162,1.8346939,1.8319931
2016-07-07,1.8462906,1.8488617,1.8358078,1.8456345,1.8269424,1.8237915,1.8134384
2016-07-08,1.8425522,1.8374252,1.8299484,1.8204727,1.8262558,1.8397446,1.8232574
2016-07-10,1.8463898,1.8435822,1.8338699,1.8279648,1.8258209,1.8261337,1.8115921
2016-07-11,1.8400345,1.8208008,1.8142395,1.8047638,1.807167,1.8203354,1.7684402
2016-07-12,1.8389206,1.8363724,1.8224945,1.8241425,1.8149796,1.7828217,1.7524261
2016-07-13,1.8283539,1.8202286,1.8010788,1.8114777,1.775711,1.7498703,1.744461
2016-07-14,1.8160019,1.8064423,1.8227768,1.7804489,1.7526016,1.7374191,1.7469482
2016-07-15,1.8183746,1.7723923,1.7733078,1.7448654,1.7421417,1.7403488,1.7211075
2016-07-17,1.798706,1.7728958,1.7406082,1.7385101,1.7451248,1.7246933,1.7479858
2016-07-18,1.7758636,1.749855,1.7462463,1.7612686,1.7248383,1.7333374,1.735878
2016-07-19,1.7544479,1.7351532,1.7385559,1.7418747,1.7579803,1.7092743,1.7375946
2016-07-20,1.7447815,1.7274857,1.7840118,1.7678757,1.7328873,1.71315,1.7299042
2016-07-21,1.7643814,1.7291794,1.7830353,1.7071381,1.7977982,1.748169,1.7235565
2016-07-22,1.707344,1.751564,1.7296677,1.72406,1.7692795,1.7164688,1.742569
2016-07-24,1.7558517,1.7403107,1.7392502,1.7399597,1.722641,1.7016525,1.7276764
2016-07-25,1.7061768,1.7332306,1.7384491,1.7118988,1.7287674,1.7560806,1.7282867
2016-07-26,1.7360535,1.736763,1.7313309,1.6990585,1.7225113,1.7155685,1.7409973
2016-07-27,1.7455139,1.7190552,1.7151108,1.6985397,1.7288971,1.7411194,1.7239532
2016-07-28,1.7097931,1.7260284,1.730896,1.733902,1.7271957,1.7306061,1.7210312
2016-07-29,1.7920303,1.7296524,1.7246094,1.7213669,1.7434616,1.7215347,1.7238464
2016-07-31,1.726593,1.7365265,1.6629333,1.7348785,1.7106476,1.723114,1.7097855
2016-08-01,1.727066,1.7197113,1.7087936,1.7228546,1.7439423,1.7218857,1.7320862
2016-08-02,1.7228088,1.7276306,1.7434311,1.7243881,1.7241974,1.710556,1.7210388
2016-08-03,1.7343445,1.6990662,1.7084427,1.7507324,1.7433624,1.753067,1.7269058
2016-08-04,1.7245178,1.7402191,1.7280426,1.6763306,1.7282333,1.7245102,1.715828
2016-08-05,1.7217102,1.70578,1.7192154,1.7795715,1.71875,1.7207336,1.6982269
2016-08-07,1.7111053,1.7345657,1.7220688,1.674797,1.7267303,1.7231522,1.7256241
2016-08-08,1.7714233,1.7226562,1.7128372,1.7282944,1.7237167,1.7284546,1.7140274
2016-08-09,1.7650146,1.7087021,1.7217941,1.7092438,1.7128372,1.7195435,1.7281036
2016-08-10,1.7054138,1.715065,1.7250824,1.7278137,1.7094879,1.7201004,1.7201157
2016-08-11,1.7316208,1.7032928,1.7133789,1.7062836,1.7152557,1.7153015,1.7126999
2016-08-12,1.7000046,1.7200623,1.7147675,1.7187653,1.7152557,1.7174225,1.7152939
2016-08-14,1.7225876,1.7188034,1.7196579,1.7142792,1.7183762,1.7127838,1.7076416
2016-08-15,1.7213058,1.7154541,1.7165451,1.7180786,1.7192764,1.714592,1.710907
2016-08-16,1.7182312,1.7167358,1.7064743,1.7172394,1.7226562,1.7237396,1.7218246
2016-08-17,1.7162781,1.7158127,1.715477,1.7148972,1.711586,1.710556,1.7121964
