,EURNZD,EURNZD,EURNZD,EURNZD,EURNZD,EURNZD,EURNZD
2011-12-20,1.7477024,1.7427489,1.7292922,1.7372354,1.7297579,1.7337098,1.7324151
2011-12-21,1.7341609,1.7322897,1.7349854,1.7389684,1.7292675,1.7330683,1.7259135
2011-12-22,1.7300951,1.734394,1.7370377,1.7149241,1.7240963,1.7280984,1.7221951
2011-12-23,1.7339748,1.7291566,1.7338398,1.7269965,1.7265193,1.7274399,1.7232292
2011-12-27,1.7308629,1.7325191,1.7284042,1.7278295,1.7240809,1.7295864,1.7237525
2011-12-28,1.7375894,1.7410553,1.7308294,1.7364595,1.7294713,1.7143736,1.7263523
2011-12-29,1.7307968,1.7318451,1.7311001,1.7305439,1.725287,1.7199081,1.7226639
2011-12-30,1.7237114,1.7267255,1.7321792,1.7328871,1.7210147,1.7124218,1.7230101
2012-01-02,1.7229851,1.7295407,1.7192026,1.7281299,1.7186406,1.7237469,1.7270353
2012-01-03,1.7323089,1.7206634,1.7274432,1.7139912,1.7182704,1.7207358,1.7155776
2012-01-04,1.7007546,1.7118022,1.7281771,1.7166723,1.7236592,1.7171782,1.719744
2012-01-05,1.719951,1.732104,1.7181115,1.7237313,1.726077,1.7157274,1.7143198
2012-01-06,1.7177985,1.71629,1.7173107,1.7146821,1.7210077,1.713453,1.7129643
2012-01-08,1.7167324,1.7157295,1.7059002,1.7293779,1.7161381,1.7200642,1.7093871
2012-01-09,1.721651,1.7134535,1.7112641,1.7032118,1.7090236,1.7127304,1.7079798
2012-01-10,1.7072152,1.7159238,1.7129883,1.7038267,1.7098101,1.7071973,1.6968495
2012-01-11,1.7137979,1.7145547,1.715587,1.7151568,1.7055646,1.696705,1.6918374
2012-01-12,1.7241776,1.6959103,1.7136468,1.707939,1.6969649,1.6914327,1.6904442
2012-01-13,1.7124649,1.7117009,1.7051101,1.6995189,1.6910871,1.6843004,1.6832539
2012-01-15,1.7127621,1.7080095,1.6923468,1.6922287,1.6875974,1.6858907,1.6835399
2012-01-16,1.7045116,1.700517,1.6935644,1.6895183,1.6846474,1.6810566,1.6799636
2012-01-17,1.6986749,1.6920379,1.6878383,1.6842418,1.6856506,1.6793563,1.668113
2012-01-18,1.6897364,1.6897053,1.6832325,1.6819265,1.6720715,1.6700025,1.6659404
2012-01-19,1.6958988,1.6870904,1.685246,1.6740992,1.6644387,1.6598773,1.654706
2012-01-20,1.687062,1.6806546,1.6776417,1.6696665,1.6603613,1.6506692,1.6456962
2012-01-22,1.6794161,1.6672086,1.6745121,1.6616182,1.6520729,1.6487141,1.6407595
2012-01-23,1.6728203,1.6714822,1.6611476,1.6532246,1.642132,1.637293,1.6356139
2012-01-24,1.6727163,1.65679,1.6567705,1.6454526,1.6400932,1.6265996,1.6225238
2012-01-25,1.6616256,1.655586,1.6494656,1.633822,1.6308281,1.6288719,1.6184915
2012-01-26,1.6550304,1.6471472,1.6433609,1.632259,1.6274805,1.6269393,1.6341408
2012-01-27,1.6444374,1.6391441,1.6353242,1.6271899,1.6287993,1.6099654,1.6164494
2012-01-29,1.6381526,1.638599,1.6249318,1.6244224,1.6222274,1.6092844,1.5999758
2012-01-30,1.6347336,1.6286646,1.6125677,1.6267412,1.6114403,1.6111404,1.6191713
2012-01-31,1.62661,1.6233385,1.6089369,1.6251875,1.5951653,1.6033865,1.614784
2012-02-01,1.6304016,1.6184077,1.6197586,1.6184245,1.6171756,1.6068374,1.6027957
2012-02-02,1.6301816,1.6234633,1.6054137,1.6160054,1.5995467,1.5972685,1.6076334
2012-02-03,1.635519,1.6042339,1.6060921,1.5996656,1.6053439,1.5956721,1.605671
2012-02-05,1.6119438,1.6016084,1.6115102,1.6110575,1.6072295,1.6091417,1.608309
2012-02-06,1.6092248,1.6021152,1.6042302,1.6024909,1.6047976,1.6017917,1.600086
2012-02-07,1.6119609,1.6082041,1.596477,1.6072735,1.5970522,1.5947047,1.5988562
2012-02-08,1.6170268,1.6036217,1.5954173,1.6005853,1.6041609,1.6005747,1.6010973
2012-02-09,1.6055725,1.5985832,1.6020024,1.5949963,1.604195,1.5975685,1.5959275
2012-02-10,1.6055766,1.6066101,1.6061561,1.599215,1.6016177,1.5996869,1.5943129
2012-02-12,1.5969448,1.603272,1.6009383,1.5999242,1.59844,1.5956988,1.6018467
2012-02-13,1.6001214,1.6066679,1.6039448,1.5987005,1.5982639,1.6025035,1.5994169
2012-02-14,1.6032166,1.6059381,1.6054251,1.5999762,1.5964173,1.594394,1.5941976
2012-02-15,1.5938481,1.5972595,1.6005776,1.5942646,1.58587,1.597659,1.5925393
2012-02-16,1.5960588,1.605572,1.5984303,1.5960765,1.6019437,1.5873559,1.5934504
2012-02-17,1.6046007,1.5997182,1.5995618,1.5829256,1.5918906,1.599873,1.5830172
2012-02-19,1.6107284,1.5878487,1.5927227,1.593669,1.5955822,1.5920057,1.5946702
2012-02-20,1.5967963,1.5944668,1.5990779,1.5953906,1.6027875,1.5879976,1.5842465
2012-02-21,1.5985754,1.5973065,1.5958444,1.5877681,1.5973902,1.5963783,1.5956069
2012-02-22,1.5916374,1.5964837,1.5915151,1.5962439,1.5919348,1.6032538,1.5858823
2012-02-23,1.5957056,1.5956217,1.596362,1.5920768,1.5868118,1.5990862,1.5947334
2012-02-24,1.5931265,1.5965172,1.5930725,1.5843658,1.588736,1.593588,1.593897
2012-02-26,1.5980456,1.5892178,1.587125,1.5926095,1.5913489,1.5948037,1.5903045
2012-02-27,1.5888398,1.5907593,1.588685,1.5933341,1.5935609,1.5911604,1.5907283
2012-02-28,1.5874225,1.5928265,1.5916312,1.5934217,1.5929303,1.5903713,1.5925156
2012-02-29,1.58841,1.5896044,1.592404,1.5947313,1.5935348,1.589947,1.5880626
2012-03-01,1.5924038,1.5916795,1.590312,1.58798,1.5968924,1.6018627,1.5916498
2012-03-02,1.5920886,1.5922657,1.5879085,1.5868624,1.5923998,1.591114,1.5891252
2012-03-04,1.5890895,1.5915949,1.5936334,1.6002183,1.5894762,1.5847414,1.5902689
2012-03-05,1.5860183,1.5935681,1.586487,1.5868639,1.5937474,1.5931402,1.5939438
2012-03-06,1.5894015,1.5918224,1.5859511,1.5929203,1.5891807,1.5922527,1.5840042
2012-03-07,1.5978408,1.5883982,1.592536,1.5941277,1.5972158,1.5897115,1.5895643
2012-03-08,1.5897144,1.591048,1.5936025,1.587375,1.5810934,1.5906539,1.59174
2012-03-09,1.5929444,1.5963029,1.5891919,1.5868664,1.5887209,1.5941578,1.5969454
2012-03-11,1.5888401,1.5899678,1.5808917,1.5971595,1.5892367,1.6035343,1.5924098
2012-03-12,1.5888321,1.5894877,1.5865617,1.5973127,1.5889943,1.5928334,1.5821248
2012-03-13,1.5985949,1.591762,1.5922366,1.5940726,1.590103,1.5897151,1.5974056
2012-03-14,1.5868591,1.5819072,1.5896461,1.5926712,1.6063311,1.5936644,1.5954834
2012-03-15,1.5922256,1.5888338,1.5909129,1.5892711,1.587775,1.5976251,1.6002114
2012-03-16,1.5911403,1.5887055,1.5880635,1.5939478,1.590094,1.6029948,1.5937902
2012-03-18,1.5921257,1.5944929,1.6104473,1.5967933,1.5893744,1.5989244,1.6014202
2012-03-19,1.5949835,1.5980431,1.5938456,1.5982046,1.5974883,1.6017922,1.5948408
2012-03-20,1.588609,1.5946801,1.5959287,1.6013553,1.6026633,1.5949427,1.5948708
2012-03-21,1.59554,1.5954396,1.5935504,1.592345,1.5992837,1.5982068,1.6024301
2012-03-22,1.5928006,1.5996598,1.5924102,1.5991333,1.5986011,1.5975463,1.6003141
2012-03-23,1.5931064,1.5957355,1.5973959,1.5981616,1.5967683,1.5979434,1.6007799
2012-03-25,1.5989583,1.5958557,1.5938442,1.598422,1.5977651,1.5988564,1.5992426
2012-03-26,1.599091,1.6003829,1.600323,1.5966265,1.5910263,1.599278,1.6004655
2012-03-27,1.5978588,1.5977244,1.6034154,1.6007936,1.599926,1.6021833,1.6049392
2012-03-28,1.6035596,1.6013713,1.6030952,1.5973568,1.6039419,1.6028119,1.6059334
2012-03-29,1.6018178,1.606051,1.6048379,1.6007404,1.6044358,1.6071893,1.6047021
2012-03-30,1.5963838,1.6015228,1.6015506,1.6067586,1.6050067,1.6037524,1.6070796
2012-04-01,1.6089466,1.6027843,1.6073587,1.5981257,1.6064382,1.6051192,1.6035035
2012-04-02,1.6027582,1.6040602,1.6074997,1.6096327,1.6030732,1.5905645,1.6076211
2012-04-03,1.6007779,1.6011603,1.607191,1.6012673,1.6021651,1.6075509,1.6103277
2012-04-04,1.6042248,1.6028904,1.6046069,1.609823,1.6117855,1.608133,1.6088507
2012-04-05,1.6103419,1.6097686,1.6089132,1.6092781,1.608285,1.6063343,1.6063594
2012-04-08,1.6033187,1.6069325,1.6071069,1.6114949,1.6042415,1.6095155,1.6047312
2012-04-09,1.6051124,1.6102471,1.6100346,1.6111708,1.6085243,1.6040953,1.6001142
2012-04-10,1.6025786,1.6002711,1.6059287,1.6090431,1.6000583,1.6047137,1.6056848
2012-04-11,1.605982,1.6085052,1.6045325,1.6088482,1.6079435,1.6008784,1.603027
2012-04-12,1.6004515,1.6007097,1.606152,1.6099896,1.6090248,1.604831,1.6046079
2012-04-13,1.6037532,1.6044153,1.6050392,1.6141701,1.6005051,1.605553,1.6101084
2012-04-15,1.6016662,1.6073694,1.6090926,1.6050282,1.603109,1.6031618,1.6061194
2012-04-16,1.6008596,1.6004986,1.6059539,1.604833,1.6012251,1.6048036,1.6018225
2012-04-17,1.6022608,1.6030371,1.6033285,1.6024414,1.6053997,1.6018716,1.6040184
2012-04-18,1.6064203,1.6041186,1.6188219,1.6098175,1.6085651,1.6129647,1.610497
2012-04-19,1.6066844,1.6045693,1.6006776,1.6118302,1.609726,1.6113337,1.610669
2012-04-20,1.592967,1.6078831,1.5993799,1.6063311,1.6047486,1.6092894,1.6152909
2012-04-22,1.5961617,1.5982823,1.6021142,1.606054,1.6095954,1.6130021,1.6141113
2012-04-23,1.6034765,1.6084386,1.6087217,1.6122578,1.6151252,1.6142914,1.6128364
2012-04-24,1.6057787,1.606323,1.6113012,1.612059,1.6150582,1.6072071,1.6174648
2012-04-25,1.6081543,1.6100454,1.6163177,1.6138418,1.6156449,1.6122919,1.6144967
2012-04-26,1.6097151,1.609218,1.6166975,1.6148756,1.61566,1.6153448,1.6122963
2012-04-27,1.6134495,1.6157032,1.6100535,1.607728,1.6157287,1.6136445,1.6182451
2012-04-29,1.6154597,1.6039435,1.6148322,1.6141694,1.6238115,1.60417,1.6227881
2012-04-30,1.6145421,1.6166067,1.6183846,1.6161299,1.6217059,1.6155587,1.6157037
2012-05-01,1.6355519,1.6154761,1.6145594,1.5998192,1.6166811,1.6184418,1.6160104
2012-05-02,1.6145548,1.6133124,1.6173632,1.615107,1.614829,1.6181264,1.6110661
2012-05-03,1.6220002,1.6152637,1.6082065,1.6193542,1.6150463,1.6177877,1.6147134
2012-05-04,1.6180425,1.6188595,1.6130011,1.6179183,1.6128501,1.6178912,1.6208369
2012-05-06,1.6051881,1.6150937,1.6199245,1.6166347,1.6187913,1.6156348,1.6200616
2012-05-07,1.6210532,1.6224852,1.6169572,1.6192685,1.6192963,1.6180531,1.6202004
2012-05-08,1.6188859,1.6220214,1.6172669,1.6198364,1.6164814,1.6183864,1.6128851
2012-05-09,1.6145452,1.6174241,1.6230731,1.6208501,1.6203816,1.6133021,1.619795
2012-05-10,1.6211605,1.620714,1.619148,1.6212769,1.6148185,1.6163404,1.6162822
2012-05-11,1.620669,1.616237,1.6165224,1.614582,1.6264343,1.6199222,1.6279633
2012-05-13,1.6207056,1.6202209,1.6206074,1.6197526,1.6190802,1.6125629,1.6144053
2012-05-14,1.6150401,1.6167003,1.6218985,1.6183681,1.6184738,1.6174233,1.6250257
2012-05-15,1.6190797,1.6187167,1.619043,1.6232307,1.6194979,1.6147318,1.6244001
2012-05-16,1.6197177,1.6187963,1.6203877,1.6210195,1.6208162,1.6250305,1.637825
2012-05-17,1.6159049,1.6197311,1.6234512,1.6299944,1.6187413,1.624499,1.626895
2012-05-18,1.6134888,1.616026,1.6135472,1.6184409,1.6260338,1.6224176,1.63509
2012-05-20,1.6162868,1.6188504,1.6221642,1.6176679,1.6279787,1.6344362,1.6367172
2012-05-21,1.6210208,1.6195792,1.6170666,1.6280721,1.6253551,1.6314973,1.6308447
2012-05-22,1.6198878,1.6193023,1.6299454,1.63715,1.6381463,1.6315751,1.6416789
2012-05-23,1.6210899,1.6340858,1.6264132,1.6356306,1.6385067,1.642859,1.6460072
2012-05-24,1.6298329,1.6259131,1.636039,1.6318599,1.6362448,1.6351016,1.6426579
2012-05-25,1.6298416,1.6349521,1.6435108,1.643036,1.6455208,1.6464585,1.6458946
2012-05-27,1.6361148,1.6364018,1.6413105,1.6503744,1.6491343,1.6419878,1.6407257
2012-05-28,1.6388782,1.6460153,1.6380032,1.6391091,1.638698,1.6318839,1.6429672
2012-05-29,1.6380103,1.6406951,1.6390138,1.6473253,1.6402291,1.6315082,1.6549797
2012-05-30,1.6450073,1.6385169,1.6376563,1.6441345,1.6443967,1.650919,1.6523275
2012-05-31,1.6415887,1.6362267,1.6561944,1.645047,1.6460687,1.6473979,1.6508652
2012-06-01,1.6514827,1.6477486,1.6436784,1.6428862,1.6464772,1.6446731,1.6408496
2012-06-03,1.6294913,1.6466565,1.6419938,1.6422944,1.6422427,1.6464056,1.6512297
2012-06-04,1.6406176,1.6594474,1.643526,1.6474742,1.6425972,1.6377593,1.6572082
2012-06-05,1.6449499,1.6354471,1.6468713,1.6427312,1.6540847,1.6399248,1.6516061
2012-06-06,1.6516726,1.6540135,1.6430702,1.6468273,1.6599789,1.6457179,1.6422048
2012-06-07,1.6479921,1.6445721,1.6480898,1.6525564,1.6479338,1.6520166,1.6453696
2012-06-08,1.6385976,1.6470069,1.6414804,1.6397355,1.6488051,1.6533213,1.6517806
2012-06-10,1.6543233,1.6426857,1.6451803,1.6361394,1.6452533,1.6500876,1.6491215
2012-06-11,1.6354755,1.6411307,1.6466507,1.6482966,1.6448064,1.6460845,1.6428039
2012-06-12,1.6498599,1.6462767,1.6475,1.6391947,1.6473227,1.6435941,1.6420751
2012-06-13,1.6469861,1.6426468,1.6501651,1.6468414,1.644318,1.6522833,1.6460334
2012-06-14,1.6504086,1.6504421,1.6434271,1.6458647,1.6556641,1.6500032,1.6489683
2012-06-15,1.646629,1.6421853,1.6524899,1.6454417,1.645725,1.6528479,1.6450135
2012-06-17,1.6451614,1.6419777,1.6479628,1.6436254,1.6492999,1.6440423,1.6449523
2012-06-18,1.6515763,1.6505305,1.6502548,1.6479982,1.6460022,1.6461418,1.6444706
2012-06-19,1.6468381,1.6404681,1.6450005,1.6422571,1.6429931,1.6441315,1.6414797
2012-06-20,1.6422029,1.6388825,1.6508045,1.6474924,1.6440091,1.644133,1.6379799
2012-06-21,1.6504233,1.6428907,1.6438701,1.6426796,1.6446574,1.6450384,1.6421573
2012-06-22,1.6512526,1.6450726,1.6448202,1.6430931,1.6473422,1.6424176,1.6351497
2012-06-24,1.64906,1.646133,1.6461031,1.6458423,1.6409018,1.6370674,1.6299706
2012-06-25,1.6457365,1.6379464,1.6412013,1.6347836,1.6346328,1.6324923,1.6303594
2012-06-26,1.6438111,1.6439792,1.6424899,1.6345425,1.6327711,1.6287031,1.6241137
2012-06-27,1.6417872,1.6407586,1.6394726,1.6336176,1.6272786,1.6286404,1.6176591
2012-06-28,1.6415585,1.6351961,1.6307852,1.6297066,1.6268401,1.621654,1.6168835
2012-06-29,1.6347396,1.634133,1.6282691,1.6278951,1.6226615,1.613482,1.6145135
2012-07-01,1.6310952,1.6285112,1.6270618,1.6180931,1.6172352,1.6116037,1.6126593
2012-07-02,1.6302378,1.626173,1.6223401,1.6135815,1.6141899,1.6095743,1.6029111
2012-07-03,1.6257194,1.6166526,1.6115665,1.6141224,1.6101773,1.6037784,1.6047748
2012-07-04,1.6223425,1.6182629,1.6158819,1.6113076,1.6064271,1.6003202,1.5916512
2012-07-05,1.6150317,1.6159902,1.6113394,1.6060357,1.6034797,1.6058967,1.5877557
2012-07-06,1.6124024,1.6116359,1.6086565,1.6056778,1.6054418,1.5955888,1.5880837
2012-07-08,1.616013,1.6086091,1.6028682,1.6021705,1.5968359,1.6051786,1.5895191
2012-07-09,1.6038725,1.597173,1.6056671,1.5971582,1.5929322,1.5883005,1.587272
2012-07-10,1.6072379,1.587688,1.593481,1.6029896,1.5918043,1.5903844,1.5980616
2012-07-11,1.5957721,1.6079483,1.5960834,1.5897709,1.5965595,1.5955405,1.5916378
2012-07-12,1.5929022,1.584378,1.5832947,1.5735432,1.5795819,1.5814879,1.5821943
2012-07-13,1.5834564,1.5965612,1.5952774,1.5869746,1.5974526,1.5851262,1.5931219
2012-07-15,1.5861927,1.5822986,1.5752108,1.5776279,1.5809605,1.5714278,1.5818712
2012-07-16,1.5901394,1.5888165,1.5862927,1.5801619,1.5892321,1.5628067,1.5613142
2012-07-17,1.5865967,1.5964792,1.5838336,1.5815436,1.5694067,1.5746113,1.5683169
2012-07-18,1.5897427,1.5758804,1.5659143,1.5845107,1.5821254,1.5750465,1.5686306
2012-07-19,1.576537,1.5768825,1.5875053,1.5786753,1.5634313,1.5736406,1.5620854
2012-07-20,1.5863131,1.5623764,1.5878092,1.5674901,1.5658524,1.565762,1.5592992
2012-07-22,1.5743457,1.5820589,1.5803627,1.5668262,1.5626659,1.557455,1.5505478
2012-07-23,1.5795053,1.583922,1.5680461,1.5663233,1.5552715,1.5522984,1.5507376
2012-07-24,1.5671682,1.5646687,1.5649158,1.5625671,1.5564712,1.5423887,1.5555665
2012-07-25,1.5673994,1.5651864,1.5587965,1.549161,1.5628827,1.5405443,1.5494609
2012-07-26,1.5688512,1.56149,1.5521638,1.546511,1.5466565,1.5504013,1.5383971
2012-07-27,1.5578672,1.5534954,1.5517857,1.5511317,1.5477054,1.551703,1.5410261
2012-07-29,1.5486321,1.5489651,1.5446483,1.54228,1.5517225,1.5465167,1.5352442
2012-07-30,1.5474904,1.5425227,1.5429106,1.5369345,1.540914,1.5359228,1.5411606
2012-07-31,1.5553619,1.5552032,1.54985,1.5463377,1.5436472,1.536031,1.5413153
2012-08-01,1.5409786,1.5424386,1.5364156,1.5413793,1.5288968,1.5467601,1.5341425
2012-08-02,1.543103,1.5408465,1.5452188,1.547219,1.5403672,1.5308995,1.5340466
2012-08-03,1.5484139,1.5397074,1.5364897,1.5363868,1.5405804,1.5349841,1.5379591
2012-08-05,1.5453609,1.5363047,1.5357131,1.5440786,1.5398285,1.5379994,1.5296398
2012-08-06,1.5383769,1.5300019,1.5435343,1.5387062,1.5342804,1.5350573,1.5394424
2012-08-07,1.5314642,1.5384914,1.5373526,1.5320565,1.5356498,1.5309823,1.5297397
2012-08-08,1.5373554,1.5325279,1.5395887,1.5373083,1.5305425,1.5314683,1.5310026
2012-08-09,1.5327486,1.5367186,1.5295339,1.5342917,1.5280986,1.5333118,1.5319798
2012-08-10,1.5382565,1.5368087,1.5347965,1.5318079,1.5291666,1.5269313,1.5261785
2012-08-12,1.5364792,1.5318351,1.5321164,1.5326096,1.5319941,1.5267701,1.5259445
2012-08-13,1.5276777,1.5286194,1.5291868,1.5274036,1.5238483,1.5226778,1.5242083
2012-08-14,1.5281905,1.5321627,1.5363107,1.5259356,1.5248523,1.5271863,1.5248774
2012-08-15,1.5307032,1.5319734,1.5260801,1.5285674,1.5214471,1.5185671,1.5294096
2012-08-16,1.5266037,1.5282277,1.5275029,1.5242628,1.5209701,1.5271014,1.5278531
2012-08-17,1.5365771,1.5248414,1.5363148,1.5275846,1.5283055,1.5250118,1.5308486
2012-08-19,1.526655,1.5222186,1.5282385,1.5272818,1.5276836,1.5274348,1.5268042
2012-08-20,1.5273285,1.5263543,1.526907,1.5261545,1.5291445,1.5228593,1.5243064
2012-08-21,1.5263333,1.5234122,1.5219953,1.5226963,1.5237656,1.5261664,1.5255934
2012-08-22,1.525103,1.5219265,1.5284474,1.524639,1.5282805,1.5260429,1.5227194
2012-08-23,1.5244259,1.5259928,1.5314538,1.5250868,1.5318583,1.5220786,1.5270458
2012-08-24,1.5228566,1.5311311,1.519984,1.5234741,1.5309347,1.5238159,1.5207494
2012-08-26,1.5257814,1.5236316,1.5291991,1.5246218,1.5257542,1.5139794,1.5215089
2012-08-27,1.525829,1.5276438,1.5250399,1.5283284,1.5244297,1.5285373,1.5273348
2012-08-28,1.5280339,1.5245959,1.5303795,1.5272367,1.5292698,1.5258291,1.5215821
2012-08-29,1.526768,1.522502,1.5258371,1.528145,1.5258822,1.5251901,1.5243026
2012-08-30,1.5254756,1.5183523,1.5302589,1.5230161,1.5237111,1.5261884,1.5290667
2012-08-31,1.526871,1.5244383,1.5277544,1.5249317,1.5258353,1.5209105,1.5224905
2012-09-02,1.525463,1.5256766,1.527902,1.5270808,1.5301638,1.5257151,1.5330057
2012-09-03,1.5214537,1.5263908,1.5215681,1.5218145,1.5276339,1.5271441,1.5302718
2012-09-04,1.523608,1.529396,1.527042,1.5354537,1.5258628,1.5246481,1.5285752
2012-09-05,1.5267376,1.5257035,1.5290312,1.5291508,1.5291432,1.5316505,1.5306435
2012-09-06,1.5306004,1.5328217,1.5205312,1.5288297,1.5291808,1.5298179,1.5343925
2012-09-07,1.5290599,1.527815,1.5291185,1.5334483,1.5301846,1.5289452,1.5371735
2012-09-09,1.5259507,1.5273465,1.5277107,1.5268571,1.5313429,1.5377542,1.5424758
2012-09-10,1.5288894,1.528831,1.5271447,1.5298505,1.5379497,1.5389413,1.5429084
2012-09-11,1.5253816,1.5303392,1.5310394,1.5381793,1.5387785,1.5410982,1.540052
2012-09-12,1.5295514,1.5354291,1.5401819,1.5384837,1.5445615,1.5477399,1.5480908
2012-09-13,1.5344054,1.5410556,1.541292,1.5424283,1.5424283,1.5465609,1.5568174
2012-09-14,1.5385777,1.5411443,1.5468037,1.5381775,1.5452502,1.558934,1.560886
2012-09-16,1.5396503,1.5369203,1.5413246,1.5461898,1.5532336,1.5603521,1.5638387
2012-09-17,1.5413591,1.5464842,1.5464,1.5593119,1.5677212,1.5595473,1.5623944
2012-09-18,1.546748,1.5457933,1.5556118,1.5637559,1.5459493,1.56202,1.5760669
2012-09-19,1.5426158,1.5590463,1.5618488,1.565141,1.5571324,1.5723267,1.5644414
2012-09-20,1.5531328,1.5647237,1.5661492,1.5649897,1.5610913,1.5589528,1.5662322
2012-09-21,1.5527592,1.5611074,1.5682435,1.566277,1.5620501,1.5746859,1.5678279
2012-09-23,1.5608279,1.5639925,1.5684023,1.5599335,1.568649,1.5675569,1.5754334
2012-09-24,1.5708534,1.5667976,1.5765855,1.5753574,1.5750307,1.5685921,1.5701212
2012-09-25,1.5654818,1.5698296,1.5670457,1.5718389,1.5683478,1.5667067,1.5711293
2012-09-26,1.570857,1.5668176,1.5632997,1.568771,1.5636348,1.5621032,1.5630894
2012-09-27,1.5670189,1.568203,1.5651102,1.5654064,1.563611,1.5700102,1.5692661
2012-09-28,1.5728555,1.5666977,1.565474,1.5716888,1.5645643,1.5657494,1.5698187
2012-09-30,1.5633318,1.5676472,1.5627203,1.5675501,1.5739819,1.564851,1.5691005
2012-10-01,1.5630095,1.5658026,1.5666682,1.5657251,1.5660012,1.569343,1.5732296
2012-10-02,1.5666449,1.5672176,1.5621339,1.5626104,1.5695564,1.5762707,1.5698562
2012-10-03,1.5628922,1.5647738,1.5707031,1.574846,1.5671009,1.5732528,1.569728
2012-10-04,1.5637996,1.5694364,1.5699704,1.5722609,1.5750561,1.5795326,1.5735399
2012-10-05,1.5692496,1.5716482,1.5635905,1.567672,1.5788903,1.5695859,1.5785036
2012-10-07,1.5686052,1.567352,1.5670679,1.5710444,1.5711869,1.5740532,1.5774752
2012-10-08,1.5705099,1.5707014,1.5729729,1.5755483,1.5745357,1.5760432,1.5745133
2012-10-09,1.5690224,1.5675128,1.5769538,1.5776181,1.5775605,1.5717316,1.5746018
2012-10-10,1.5676864,1.5746608,1.5751756,1.5823506,1.5757997,1.5750073,1.5718646
2012-10-11,1.5699035,1.573633,1.5716399,1.5673058,1.573216,1.5719261,1.5739379
2012-10-12,1.5735617,1.5706128,1.5679833,1.5752671,1.5747249,1.5765345,1.5792041
2012-10-14,1.5680224,1.5768318,1.5781617,1.5731199,1.5764706,1.5780548,1.57264
2012-10-15,1.5698581,1.5694733,1.5827856,1.5822525,1.5705119,1.5758729,1.575457
2012-10-16,1.5739193,1.5708019,1.5751994,1.5691968,1.5869523,1.5764818,1.576288
2012-10-17,1.5780365,1.5733976,1.5795739,1.5775738,1.5724888,1.5801011,1.5774873
2012-10-18,1.5761957,1.577337,1.5743396,1.573655,1.573417,1.5755682,1.5755899
2012-10-19,1.5668432,1.5788513,1.5738246,1.5780531,1.5774118,1.5757668,1.5763495
2012-10-21,1.5694642,1.5774536,1.5807385,1.5757644,1.5778178,1.5753348,1.5797213
2012-10-22,1.5732889,1.5736716,1.576037,1.5739355,1.578953,1.575661,1.5773981
2012-10-23,1.5760996,1.5771972,1.5759274,1.577439,1.5780699,1.5832796,1.5800924
2012-10-24,1.5774311,1.573122,1.577152,1.58049,1.5781099,1.5747232,1.5749168
2012-10-25,1.5757166,1.5812843,1.5749605,1.5795679,1.5751874,1.5762951,1.5746086
2012-10-26,1.5765575,1.5758669,1.5730376,1.5777558,1.5794156,1.5796418,1.5781089
2012-10-28,1.5785387,1.5793394,1.5817775,1.5806693,1.5746787,1.5741646,1.5768375
2012-10-29,1.5759406,1.5799565,1.5780798,1.5785378,1.5757561,1.5725738,1.5765193
2012-10-30,1.5766745,1.5765067,1.5756238,1.5744567,1.5786027,1.5731316,1.5739363
2012-10-31,1.57995,1.5784249,1.5803003,1.5789473,1.5785772,1.5753036,1.5742311
2012-11-01,1.5778687,1.5748847,1.5796081,1.5710018,1.5786113,1.5752767,1.5793853
2012-11-02,1.5769758,1.5793463,1.5791943,1.5758492,1.5805519,1.5777416,1.5745208
2012-11-04,1.5714844,1.5763929,1.577132,1.5859265,1.5780323,1.5776064,1.5703828
2012-11-05,1.5768385,1.5722007,1.5803673,1.5787994,1.5754263,1.579722,1.57741
2012-11-06,1.5722438,1.5782545,1.5791426,1.5767471,1.5787556,1.5788069,1.5761116
2012-11-07,1.5708722,1.5766664,1.577954,1.5803912,1.5864851,1.573841,1.5780232
2012-11-08,1.5732758,1.5797861,1.5756444,1.5772705,1.5734566,1.5781817,1.5753946
2012-11-09,1.5745336,1.5769821,1.5810741,1.5778949,1.5783397,1.5781353,1.5768796
2012-11-11,1.5830107,1.5774281,1.5745322,1.5764102,1.5767903,1.5682425,1.5764112
2012-11-12,1.57815,1.5827198,1.5756385,1.5758061,1.5770772,1.5770074,1.5740163
2012-11-13,1.5773422,1.5760206,1.5789025,1.5727742,1.5798942,1.5748799,1.572516
2012-11-14,1.5763317,1.5676812,1.5753232,1.5738043,1.5698446,1.576319,1.5790718
2012-11-15,1.5793074,1.5780376,1.575345,1.5723382,1.5717796,1.5785127,1.5713402
2012-11-16,1.5732018,1.5716009,1.5711131,1.5744014,1.5762292,1.5691391,1.5694168
2012-11-18,1.5760233,1.5768712,1.5752157,1.5733781,1.5749198,1.5606527,1.572241
2012-11-19,1.5810815,1.5746982,1.5747173,1.5754714,1.5666323,1.5718973,1.5701499
2012-11-20,1.576671,1.5733974,1.574676,1.5793163,1.5711336,1.576647,1.5767717
2012-11-21,1.5676285,1.5709405,1.5794172,1.573231,1.5767176,1.5749934,1.5643965
2012-11-22,1.5737302,1.5736914,1.5770447,1.5705721,1.5731337,1.5727065,1.5713745
2012-11-23,1.5688611,1.5705965,1.5731871,1.5770307,1.5744195,1.5721002,1.5685029
2012-11-25,1.5754528,1.5706798,1.5759609,1.5787382,1.5671957,1.5716463,1.574618
