,USDZAR,USDZAR,USDZAR,USDZAR,USDZAR,USDZAR,USDZAR
2016-03-29,15.428658,15.438234,15.430307,15.432085,15.387617,15.379083,15.358635
2016-03-30,15.463154,15.408245,15.414293,15.414375,15.4050455,15.355341,15.35739
2016-03-31,15.436398,15.420423,15.399891,15.394602,15.350551,15.347925,15.354605
2016-04-01,15.404538,15.408218,15.396548,15.352746,15.369209,15.329993,15.347874
2016-04-03,15.40149,15.379811,15.358882,15.346004,15.317073,15.335602,15.337227
2016-04-04,15.38934,15.372557,15.345593,15.341998,15.331024,15.33552,15.287933
2016-04-05,15.355793,15.392483,15.32249,15.340316,15.344606,15.33666,15.329662
2016-04-06,15.336249,15.338388,15.353883,15.316989,15.318506,15.3055315,15.309899
2016-04-07,15.348477,15.32132,15.388114,15.326475,15.313189,15.280425,15.315008
2016-04-08,15.344789,15.315074,15.342301,15.3109455,15.303633,15.311254,15.259106
2016-04-10,15.340148,15.328178,15.287421,15.336193,15.292671,15.264891,15.260081
2016-04-11,15.297485,15.321708,15.299202,15.309687,15.284445,15.244153,15.294632
2016-04-12,15.323259,15.315753,15.29475,15.2646055,15.297147,15.270791,15.227703
2016-04-13,15.3135395,15.300258,15.297083,15.259468,15.281695,15.243432,15.228709
2016-04-14,15.306453,15.2956,15.249521,15.270462,15.260856,15.195872,15.225988
2016-04-15,15.292611,15.268355,15.272712,15.262805,15.225772,15.235972,15.140361
2016-04-17,15.246963,15.237166,15.207644,15.26137,15.230093,15.200655,15.133958
2016-04-18,15.230185,15.235262,15.233014,15.234484,15.181601,15.142102,15.034399
2016-04-19,15.237311,15.232046,15.235035,15.19662,15.115694,15.032247,14.979052
2016-04-20,15.175331,15.186627,15.163595,15.124171,15.091707,15.0128765,14.94877
2016-04-21,15.202966,15.178615,15.103302,15.047712,14.993601,14.957493,14.94246
2016-04-22,15.188581,15.127882,15.041875,15.00837,14.995578,14.931284,14.783968
2016-04-24,15.146073,15.041354,15.012272,14.948222,14.945546,14.752062,14.729687
2016-04-25,15.041286,15.00665,14.9531765,14.933589,14.772623,14.764416,14.730841
2016-04-26,15.020476,14.9497595,14.957543,14.809469,14.787355,14.758095,14.758738
2016-04-27,14.971353,14.932464,14.799181,14.768649,14.778679,14.694093,14.701468
2016-04-28,14.934483,14.849192,14.714327,14.704847,14.716522,14.699956,14.716205
2016-04-29,14.84371,14.774424,14.754759,14.702118,14.726695,14.685265,14.686116
2016-05-01,14.782412,14.732663,14.754344,14.702665,14.673979,14.702491,14.686466
2016-05-02,14.741707,14.716215,14.721053,14.706938,14.704551,14.682333,14.690569
2016-05-03,14.745775,14.69953,14.69385,14.689588,14.678139,14.684191,14.697201
2016-05-04,14.714178,14.669712,14.71293,14.69378,14.685054,14.703636,14.702171
2016-05-05,14.7007675,14.701865,14.688866,14.714062,14.711395,14.681514,14.710041
2016-05-06,14.703625,14.695052,14.707276,14.678176,14.676984,14.683559,14.668441
2016-05-08,14.705931,14.6903105,14.685762,14.68463,14.669548,14.704849,14.695294
2016-05-09,14.688911,14.686493,14.68492,14.708195,14.70503,14.680651,14.702127
2016-05-10,14.692441,14.703442,14.679547,14.693752,14.690204,14.682895,14.679526
2016-05-11,14.694849,14.698889,14.709027,14.683481,14.680091,14.706104,14.668195
2016-05-12,14.696734,14.695749,14.694658,14.714126,14.715663,14.679763,14.705203
2016-05-13,14.701688,14.689493,14.677663,14.687473,14.713284,14.682229,14.694955
2016-05-15,14.7052355,14.685108,14.699238,14.701557,14.673841,14.707423,14.680902
2016-05-16,14.707758,14.704636,14.693096,14.693181,14.665231,14.678871,14.688073
2016-05-17,14.675256,14.699389,14.672964,14.689726,14.706872,14.681557,14.728584
2016-05-18,14.686988,14.695804,14.690933,14.704628,14.715936,14.7087555,14.717143
2016-05-19,14.697597,14.688669,14.68689,14.697035,14.672087,14.677965,14.699414
2016-05-20,14.680373,14.683704,14.720126,14.717122,14.6625805,14.680864,14.844357
2016-05-22,14.688419,14.705899,14.709441,14.67909,14.708647,14.781329,14.853316
2016-05-23,14.67945,14.69993,14.706354,14.698071,14.825034,14.8939705,14.934883
2016-05-24,14.726148,14.695862,14.73574,14.826805,14.858512,14.965662,14.962562
2016-05-25,14.736212,14.687831,14.814188,14.917439,14.849048,14.943213,15.056093
2016-05-26,14.687302,14.842663,14.869336,14.942697,15.00521,15.048608,15.072422
2016-05-27,14.852789,14.882579,14.941234,14.97203,15.018711,15.098155,15.091723
2016-05-29,14.868649,14.97263,14.96802,15.00628,15.007691,15.090299,15.194854
2016-05-30,14.932841,14.933574,15.025091,15.059488,15.068551,15.187535,15.177362
2016-05-31,14.952099,15.026431,15.067794,15.113215,15.160634,15.212626,15.236895
2016-06-01,14.958425,15.015652,15.107401,15.169328,15.19959,15.250055,15.214595
2016-06-02,15.07702,15.097574,15.196114,15.280305,15.199085,15.223526,15.25841
2016-06-03,15.097332,15.125064,15.194003,15.1863,15.226792,15.172905,15.229942
2016-06-05,15.184037,15.228465,15.20325,15.254511,15.226946,15.190894,15.211344
2016-06-06,15.233919,15.194378,15.24036,15.251742,15.196739,15.23539,15.209874
2016-06-07,15.184207,15.197524,15.208561,15.166782,15.196382,15.209647,15.240572
2016-06-08,15.17002,15.228869,15.215664,15.284928,15.237865,15.2539,15.222637
2016-06-09,15.205765,15.193504,15.22164,15.18055,15.248957,15.223376,15.337323
2016-06-10,15.202896,15.196878,15.191599,15.218098,15.252482,15.289922,15.300069
2016-06-12,15.207218,15.230127,15.343889,15.231993,15.30315,15.307989,15.35448
2016-06-13,15.219382,15.237902,15.180267,15.339185,15.313504,15.357803,15.321627
2016-06-14,15.321826,15.233352,15.323732,15.307042,15.395326,15.3598385,15.354888
2016-06-15,15.299229,15.332218,15.321033,15.387184,15.326287,15.342411,15.348117
2016-06-16,15.320112,15.33811,15.342258,15.332013,15.326872,15.360377,15.342464
2016-06-17,15.293274,15.33644,15.320542,15.340457,15.36841,15.342133,15.371387
2016-06-19,15.287943,15.308251,15.340817,15.349584,15.332779,15.360646,15.323517
2016-06-20,15.354958,15.363987,15.356465,15.357135,15.305252,15.341859,15.322074
2016-06-21,15.3438,15.3322315,15.373364,15.337475,15.34327,15.360907,15.355852
2016-06-22,15.37613,15.347921,15.353192,15.373012,15.344668,15.341627,15.317504
2016-06-23,15.307336,15.339973,15.339242,15.348548,15.323599,15.33564,15.28606
2016-06-24,15.324129,15.344946,15.352002,15.302113,15.30581,15.314821,15.328852
2016-06-26,15.373351,15.31811,15.3352995,15.351567,15.3153305,15.292943,15.212772
2016-06-27,15.3077965,15.366011,15.315191,15.305028,15.260191,15.216088,15.228244
2016-06-28,15.342445,15.2792,15.320989,15.25824,15.280259,15.224992,15.207885
2016-06-29,15.298171,15.330456,15.3026905,15.231502,15.209824,15.204322,15.183063
2016-06-30,15.306392,15.24572,15.236672,15.207632,15.190968,15.181137,15.1579275
2016-07-01,15.23001,15.273536,15.227594,15.217915,15.18863,15.147492,15.100826
2016-07-03,15.272424,15.234332,15.222057,15.212443,15.170594,15.092346,15.086877
2016-07-04,15.227687,15.203428,15.197947,15.144814,15.131707,15.025444,15.049239
2016-07-05,15.193047,15.219528,15.168082,15.156233,15.090601,15.05722,15.053436
2016-07-06,15.192793,15.161343,15.092012,15.032928,15.080854,15.009066,14.996717
2016-07-07,15.174823,15.121851,15.065238,15.053052,15.023406,14.997266,14.931117
2016-07-08,15.095954,15.086183,15.030311,15.04004,14.960609,14.881798,14.889059
2016-07-10,15.032768,15.053364,15.049673,14.976664,14.912796,14.903261,14.809884
2016-07-11,15.038111,15.013884,14.958967,14.915291,14.865835,14.873318,14.81049
2016-07-12,15.040375,14.975799,14.909014,14.892132,14.854914,14.867015,14.809364
2016-07-13,14.97053,14.907792,14.9023285,14.858813,14.843623,14.788248,14.777945
2016-07-14,14.92151,14.865443,14.8649025,14.797358,14.827229,14.74427,14.763732
2016-07-15,14.861763,14.844715,14.817001,14.816231,14.822795,14.747579,14.749165
2016-07-17,14.86849,14.824186,14.809383,14.793225,14.781358,14.7528,14.756298
2016-07-18,14.820532,14.789646,14.738904,14.750204,14.760524,14.75624,14.711467
2016-07-19,14.796439,14.788508,14.76198,14.763248,14.726833,14.717818,14.64449
2016-07-20,14.746499,14.763262,14.775012,14.735501,14.672417,14.6855345,14.700951
2016-07-21,14.767706,14.734995,14.739222,14.71,14.70126,14.639302,14.606912
2016-07-22,14.744749,14.729977,14.695842,14.706364,14.624383,14.620852,14.584987
2016-07-24,14.741765,14.710407,14.650136,14.657787,14.622117,14.562144,14.548036
2016-07-25,14.691031,14.674256,14.708959,14.583435,14.584505,14.560118,14.5633545
2016-07-26,14.660187,14.698557,14.752202,14.576258,14.543181,14.581615,14.52339
2016-07-27,14.601952,14.59467,14.579348,14.5260105,14.569795,14.527849,14.490441
2016-07-28,14.611675,14.579054,14.568064,14.529799,14.466836,14.469374,14.408019
2016-07-29,14.540427,14.54471,14.531746,14.505971,14.493852,14.421452,14.399587
2016-07-31,14.546305,14.534976,14.505577,14.478125,14.431178,14.385285,14.390783
2016-08-01,14.527721,14.521469,14.470328,14.44141,14.382977,14.408117,14.357716
2016-08-02,14.521347,14.511246,14.422514,14.378812,14.379464,14.33751,14.360431
2016-08-03,14.466633,14.4148035,14.375602,14.353286,14.336363,14.347834,14.314139
2016-08-04,14.423512,14.366722,14.377497,14.3931875,14.358794,14.33729,14.3268585
2016-08-05,14.376318,14.407475,14.322355,14.326768,14.320704,14.317303,14.330239
2016-08-07,14.343454,14.37225,14.351504,14.329494,14.338955,14.322338,14.311403
2016-08-08,14.360057,14.334103,14.339872,14.321156,14.30888,14.302915,14.290103
2016-08-09,14.33298,14.338449,14.30295,14.338991,14.293688,14.2899885,14.282934
2016-08-10,14.30326,14.32014,14.314118,14.318975,14.319345,14.315449,14.291162
2016-08-11,14.32193,14.292043,14.325305,14.301218,14.289545,14.257769,14.270639
2016-08-12,14.342729,14.300545,14.323808,14.289931,14.26397,14.262093,14.244891
2016-08-14,14.308134,14.292945,14.292931,14.255141,14.247627,14.236554,14.154507
2016-08-15,14.291136,14.264985,14.26822,14.258507,14.270747,14.203722,14.029497
2016-08-16,14.27229,14.285439,14.282011,14.249189,14.185369,14.041751,13.970397
2016-08-17,14.281914,14.2830105,14.252572,14.194479,14.038387,13.983538,13.962391
2016-08-18,14.2649555,14.250611,14.164701,14.049503,13.993234,13.9663725,13.916818
2016-08-19,14.219578,14.169937,14.046307,13.982197,13.958366,13.895129,13.907305
2016-08-21,14.189966,14.060555,14.016004,13.981952,13.939438,13.894122,13.94765
2016-08-22,14.02455,13.979357,13.972964,13.904149,13.925938,13.895065,13.888236
2016-08-23,14.023301,13.944284,13.888472,13.882604,13.879427,13.893905,13.893135
2016-08-24,13.960994,13.941531,13.913595,13.929382,13.913404,13.894866,13.899414
2016-08-25,13.904496,13.86571,13.923233,13.934291,13.940013,13.893649,13.899831
2016-08-26,13.883474,13.953201,13.932266,13.903072,13.925245,13.894626,13.897261
2016-08-28,13.907608,13.8971,13.871755,13.878551,13.87495,13.893355,13.88738
2016-08-29,13.9541855,13.922928,13.892882,13.929275,13.9115505,13.894355,13.887328
2016-08-30,13.917652,13.942346,13.89052,13.934459,13.940046,13.893023,13.897408
2016-08-31,13.908231,13.857452,13.88848,13.900682,13.924102,13.887886,13.906179
2016-09-01,13.948238,13.95367,13.886713,13.874282,13.870311,13.887747,13.892384
2016-09-02,13.916679,13.895819,13.9072275,13.928686,13.90931,13.887668,13.903578
2016-09-04,13.890251,13.89451,13.896147,13.9341135,13.939505,13.887584,13.885784
2016-09-05,13.89322,13.895522,13.887787,13.897961,13.922478,13.887499,13.940115
2016-09-06,13.899543,13.89416,13.895527,13.869848,13.865559,13.887415,13.902068
2016-09-07,13.903148,13.895185,13.903364,13.927575,13.906687,13.887327,13.966218
2016-09-08,13.887221,13.893769,13.889105,13.933197,13.938352,13.940801,13.979877
2016-09-09,13.903112,13.894808,13.89625,13.89491,13.964735,14.029667,14.048661
2016-09-11,13.892224,13.893339,13.909584,13.984898,13.932444,14.005783,14.039157
2016-09-12,13.903534,13.894375,13.940504,13.976492,13.99701,14.086024,14.036342
2016-09-13,13.886698,13.958834,14.006806,14.013666,14.035495,14.130673,14.096951
2016-09-14,13.964282,13.966081,14.017141,14.040086,14.117388,14.05728,14.112362
2016-09-15,14.012761,14.007382,14.044379,14.115231,14.136412,14.153229,14.117533
2016-09-16,14.0397005,14.063404,14.088711,14.135462,14.098664,14.108412,14.111141
2016-09-18,14.058636,14.104653,14.095886,14.125401,14.126649,14.151604,14.132481
2016-09-19,14.0897665,14.126439,14.111481,14.127586,14.130094,14.095757,14.139183
2016-09-20,14.127827,14.103222,14.124587,14.104038,14.10968,14.065554,14.131824
2016-09-21,14.120505,14.154463,14.115617,14.135486,14.138716,14.094365,14.128326
2016-09-22,14.12409,14.1484375,14.125007,14.125422,14.143301,14.125571,14.145989
2016-09-23,14.124328,14.058747,14.11118,14.127611,14.134828,14.130213,14.100019
2016-09-25,14.140953,14.10405,14.1223955,14.104028,14.099043,14.104398,14.130699
2016-09-26,14.097682,14.1486845,14.104574,14.135505,14.1420145,14.095386,14.094624
2016-09-27,14.107393,14.110184,14.115679,14.125427,14.108225,14.1257925,14.145801
2016-09-28,14.118384,14.123735,14.197213,14.127613,14.108513,14.130434,14.114011
2016-09-29,14.141986,14.118315,14.153051,14.103995,14.142052,14.13688,14.138057
2016-09-30,14.142366,14.1098,14.103479,14.1355,14.150904,14.178174,14.136385
2016-10-02,14.09683,14.127448,14.115492,14.125401,14.126026,14.094627,14.139852
2016-10-03,14.136029,14.097196,14.186196,14.127588,14.126357,14.079311,13.979678
2016-10-04,14.141536,14.153825,14.139518,14.135527,14.072061,14.034758,13.960442
2016-10-05,14.094535,14.103893,14.137449,14.088586,14.138797,13.979076,14.037783
2016-10-06,14.134885,14.126721,14.109121,14.039495,14.028485,14.027588,13.945522
2016-10-07,14.140497,14.076029,14.036657,14.04552,14.018514,13.982305,13.941584
2016-10-09,14.082347,14.013544,14.032478,14.02381,14.015177,13.977508,14.0407715
2016-10-10,14.044877,13.988548,13.943647,14.009876,14.00847,13.974957,13.944698
2016-10-11,14.029355,13.972568,13.9614105,14.023695,14.003781,14.040384,14.015897
2016-10-12,13.934803,13.891754,14.017839,14.0095005,14.024677,14.025376,14.019556
2016-10-13,14.019676,14.019848,14.027834,14.024059,14.019052,14.003045,13.930353
2016-10-14,14.0301075,14.016589,14.028453,14.009117,14.015213,13.954362,13.910308
2016-10-16,14.002861,14.013928,14.011203,14.0244255,13.952297,13.937241,13.891809
2016-10-17,13.911114,14.034186,13.959296,13.92784,13.940808,13.913458,13.908593
2016-10-18,14.034934,14.017274,13.95754,13.920231,13.880777,13.895107,13.879516
2016-10-19,13.987358,13.955771,13.937617,13.9050665,13.875508,13.905753,13.884134
2016-10-20,13.945942,13.89224,13.897913,13.891693,13.92115,13.906045,13.907049
2016-10-21,13.947414,13.900751,13.905831,13.880846,13.871776,13.860778,13.870827
2016-10-23,13.915518,13.914046,13.914694,13.930858,13.82884,13.8652,13.875665
2016-10-24,13.888915,13.899584,13.897097,13.899262,13.877416,13.884492,13.863875
2016-10-25,13.915257,13.919363,13.873063,13.828627,13.864899,13.895609,13.829283
2016-10-26,13.859978,13.892759,13.848871,13.849497,13.856242,13.836076,13.854025
2016-10-27,13.838648,13.854107,13.861101,13.840787,13.864983,13.835346,13.835522
2016-10-28,13.875548,13.887177,13.827185,13.844542,13.858762,13.835709,13.792208
2016-10-30,13.885597,13.875813,13.857135,13.837549,13.807559,13.840596,13.8346615
2016-10-31,13.843237,13.83832,13.819815,13.855331,13.816478,13.81278,13.817618
2016-11-01,13.844856,13.805911,13.851074,13.825967,13.814957,13.832762,13.813336
2016-11-02,13.824443,13.836908,13.82018,13.809384,13.815773,13.818536,13.839047
2016-11-03,13.833155,13.7971945,13.832323,13.844471,13.832098,13.824525,13.852947
2016-11-04,13.8157215,13.840702,13.823904,13.811675,13.803188,13.826155,13.843368
2016-11-06,13.824774,13.798084,13.812582,13.806847,13.833973,13.830593,13.843641
2016-11-07,13.803969,13.818531,13.817639,13.803714,13.83167,13.8546,13.858483
2016-11-08,13.825911,13.822727,13.840774,13.821988,13.800232,13.822415,13.837865
2016-11-09,13.8040905,13.815771,13.831503,13.823104,13.838197,13.854317,13.877233
2016-11-10,13.804892,13.823785,13.813206,13.814899,13.835084,13.862977,13.855746
2016-11-11,13.828905,13.821518,13.845165,13.850414,13.845136,13.860495,13.8780365
2016-11-13,13.834537,13.817636,13.856322,13.846039,13.864142,13.891018,13.876038
2016-11-14,13.831191,13.854681,13.843932,13.843614,13.858162,13.883738,13.893031
2016-11-15,13.828405,13.90251,13.868996,13.889731,13.86247,13.905022,13.917878
2016-11-16,13.832186,13.860422,13.87949,13.869166,13.890428,13.919659,13.922981
2016-11-17,13.8778,13.880087,13.879463,13.887661,13.900672,13.921854,13.923604
2016-11-18,13.877194,13.879721,13.890951,13.91028,13.9404125,13.953598,13.933654
2016-11-20,13.888047,13.8913355,13.899581,13.904485,13.943166,13.939922,13.926308
2016-11-21,13.898425,13.905541,13.933571,13.938199,13.948964,13.898284,13.94344
2016-11-22,13.904566,13.928747,13.974279,13.947364,13.938796,13.963295,13.964935
2016-11-23,13.933178,13.946969,13.915178,13.937851,13.945725,13.960006,13.911846
2016-11-24,13.956698,13.924618,13.932005,13.947681,13.935632,13.858894,13.90934
2016-11-25,13.927383,13.949463,13.972516,13.937537,13.926188,13.933848,13.9064665
2016-11-27,13.935476,13.934252,13.914525,13.94799,13.902675,13.927099,13.917384
2016-11-28,13.958467,13.945772,13.922561,13.872612,13.916734,13.924223,13.936145
2016-11-29,13.926839,13.920204,13.945104,13.895035,13.913457,13.940319,13.887875
2016-11-30,13.902673,13.879901,13.891629,13.929926,13.938078,13.895448,13.924779
2016-12-01,13.91651,13.902066,13.932616,13.933795,13.910118,13.886323,13.861132
2016-12-02,13.908415,13.921437,13.944596,13.931618,13.892244,13.8908415,13.920696
2016-12-04,13.9128475,13.948038,13.913418,13.942653,13.871473,13.895213,13.875924
2016-12-05,13.948884,13.910507,13.887942,13.894412,13.892306,13.866234,13.870271
2016-12-06,13.892973,13.882127,13.880504,13.891515,13.870674,13.888874,13.891482
2016-12-07,13.912676,13.889644,13.891987,13.873924,13.869476,13.867972,13.889531
2016-12-08,13.889405,13.887484,13.864085,13.904865,13.89843,13.868139,13.86911
2016-12-09,13.893234,13.880255,13.888849,13.875869,13.874248,13.868571,13.892324
2016-12-11,13.894249,13.886076,13.892946,13.891347,13.876508,13.869388,13.935439
2016-12-12,13.9058485,13.876746,13.860131,13.882554,13.89972,13.87764,13.992583
2016-12-13,13.88606,13.881761,13.888882,13.871971,13.924877,13.915208,14.0070715
2016-12-14,13.899147,13.885284,13.893233,13.900587,13.899143,13.95607,14.031572
2016-12-15,13.860503,13.887793,13.917186,13.960921,13.961094,13.985624,14.028956
2016-12-16,13.845429,13.953186,14.0090275,13.986354,14.057013,14.019905,14.0071745
2016-12-18,13.89841,14.003352,13.9596195,14.032111,14.036187,13.979901,13.997479
2016-12-19,13.893763,13.943556,14.054395,13.999479,13.977957,14.0224495,14.007764
2016-12-20,14.01274,13.976417,14.010384,13.999148,14.016294,14.019953,14.036621
2016-12-21,13.988904,14.035052,14.038638,14.021713,14.000622,13.981739,13.965794
2016-12-22,14.048585,14.001803,14.026184,14.031776,14.02405,14.043133,14.046977
2016-12-23,14.043523,13.990733,14.033825,14.022305,14.013831,14.046891,13.984654
2016-12-26,13.994457,13.946177,13.928893,14.013818,13.980634,13.967207,14.004529
2016-12-27,14.013374,13.966634,14.022598,13.997132,13.985603,14.0076275,13.978873
2016-12-28,14.025743,14.025503,13.996275,13.9872675,13.967866,13.991783,13.968469
2016-12-29,14.025617,14.005389,13.998422,14.011231,13.992025,13.968102,13.940897
2016-12-30,14.010565,13.981595,13.96217,13.976704,13.963347,13.925937,13.903673
2017-01-02,13.995108,14.001519,14.003087,13.961714,13.941504,13.886498,13.874631
2017-01-03,13.992034,13.976554,13.960536,13.942557,13.878998,13.874007,13.882419
2017-01-04,13.963419,13.957653,13.936985,13.910145,13.86989,13.863958,13.787738
2017-01-05,13.977698,13.935808,13.898622,13.874555,13.835839,13.828368,13.798729
2017-01-06,13.93268,13.905657,13.8677845,13.867332,13.8215475,13.787609,13.786997
2017-01-08,13.916925,13.884074,13.852657,13.83659,13.803911,13.806425,13.759676
2017-01-09,13.880754,13.825869,13.808607,13.851858,13.7965,13.789123,13.770805
2017-01-10,13.841198,13.792908,13.813403,13.812977,13.776528,13.773203,13.753969
2017-01-11,13.796196,13.792578,13.78195,13.769151,13.763628,13.752048,13.755627
2017-01-12,13.81431,13.802124,13.77076,13.761515,13.745941,13.759761,13.717689
2017-01-13,13.789107,13.794193,13.791764,13.7478285,13.74057,13.725068,13.685096
2017-01-15,13.801771,13.770804,13.718339,13.755678,13.729475,13.709219,13.677815
2017-01-16,13.743444,13.7667885,13.744707,13.7262125,13.7263565,13.683102,13.7046585
2017-01-17,13.753574,13.748093,13.726456,13.745829,13.687329,13.701113,13.719157
2017-01-18,13.75356,13.72323,13.709876,13.689241,13.735216,13.731898,13.696975
2017-01-19,13.724198,13.692335,13.696378,13.730992,13.711848,13.720792,13.67184
2017-01-20,13.714142,13.72707,13.700337,13.71638,13.719995,13.676011,13.67942
2017-01-22,13.73055,13.667194,13.698898,13.718839,13.718216,13.689304,13.681944
2017-01-23,13.708076,13.724001,13.703969,13.673155,13.691949,13.674361,13.665442
2017-01-24,13.673778,13.696221,13.662179,13.675778,13.68526,13.697324,13.678156
2017-01-25,13.709461,13.703498,13.698766,13.659269,13.675961,13.668317,13.6502905
2017-01-26,13.698501,13.7009945,13.681203,13.67194,13.686875,13.652542,13.6444435
2017-01-27,13.683907,13.669554,13.69068,13.674793,13.625032,13.618186,13.61354
2017-01-29,13.681125,13.693135,13.673998,13.665186,13.631108,13.628265,13.596767
2017-01-30,13.68289,13.675029,13.646167,13.623364,13.626905,13.602146,13.583664
2017-01-31,13.662367,13.633781,13.643981,13.592953,13.599355,13.606759,13.555752
2017-02-01,13.644924,13.644622,13.614784,13.568788,13.593383,13.586929,13.57253
2017-02-02,13.633383,13.630822,13.579321,13.574619,13.553309,13.542618,13.539445
2017-02-03,13.62927,13.60432,13.566932,13.59818,13.530643,13.55003,13.532967
2017-02-05,13.616543,13.559368,13.570792,13.588636,13.538367,13.551612,13.52835
2017-02-06,13.574294,13.569569,13.555728,13.533542,13.545702,13.51311,13.523248
2017-02-07,13.566749,13.557152,13.540907,13.548883,13.5170355,13.520422,13.504823
2017-02-08,13.5691595,13.558894,13.556297,13.525539,13.5243225,13.542659,13.48729
2017-02-09,13.51471,13.54768,13.526534,13.524035,13.515816,13.493227,13.481532
2017-02-10,13.547311,13.539531,13.5174675,13.529695,13.513857,13.515085,13.4875765
2017-02-12,13.51264,13.514102,13.5010805,13.501525,13.49353,13.488092,13.445794
2017-02-13,13.540714,13.520593,13.509028,13.500848,13.4964285,13.440612,13.433775
2017-02-14,13.522855,13.510983,13.470533,13.466584,13.457877,13.403457,13.440363
2017-02-15,13.488515,13.49314,13.436175,13.463036,13.491175,13.463876,13.440883
2017-02-16,13.467453,13.483641,13.446532,13.446304,13.437872,13.435416,13.419877
2017-02-17,13.454323,13.46111,13.398162,13.472774,13.450639,13.424095,13.409217
2017-02-26,13.468625,13.46313,13.434837,13.433289,13.438911,13.41721,13.387955
2017-02-27,13.482256,13.460543,13.428879,13.426665,13.419335,13.373317,13.339052
2017-02-28,13.45072,13.426555,13.430564,13.432721,13.379525,13.373917,13.416994
2017-03-01,13.441966,13.430495,13.425279,13.418391,13.365857,13.377981,13.383722
2017-03-02,13.424873,13.420006,13.385156,13.407452,13.377832,13.365998,13.379175
2017-03-03,13.416133,13.415195,13.390087,13.360245,13.352409,13.361392,13.327974
2017-03-05,13.395114,13.407457,13.346045,13.367569,13.326799,13.297928,13.345344
2017-03-06,13.36735,13.415382,13.350604,13.333679,13.333717,13.305806,13.307709
2017-03-07,13.332583,13.375451,13.35591,13.319636,13.310909,13.307648,13.265471
2017-03-08,13.352998,13.392428,13.330563,13.334066,13.320288,13.289345,13.2783375
2017-03-09,13.353823,13.342883,13.324986,13.274991,13.309965,13.271253,13.243612
2017-03-10,13.330286,13.323651,13.304184,13.27941,13.270063,13.253724,13.232629
2017-03-12,13.318127,13.299116,13.311759,13.272931,13.2506695,13.222607,13.155317
2017-03-13,13.303538,13.272396,13.261639,13.263741,13.211333,13.165926,13.172579
2017-03-14,13.270634,13.256063,13.2306595,13.244156,13.186985,13.149613,13.135424
2017-03-15,13.273025,13.2646475,13.251602,13.1624155,13.15492,13.135403,13.119568
2017-03-16,13.252103,13.239917,13.160841,13.149524,13.11087,13.112188,13.113405
2017-03-17,13.229657,13.19067,13.151732,13.150773,13.150582,13.089053,13.093885
2017-03-19,13.1793995,13.16162,13.1279745,13.131423,13.13873,13.107171,13.109432
2017-03-20,13.171534,13.147296,13.116111,13.123476,13.102111,13.081451,13.097008
2017-03-21,13.147111,13.124113,13.115901,13.055165,13.065734,13.050214,13.064921
2017-03-22,13.100748,13.086241,13.102956,13.07279,13.067736,13.0597515,13.0372505
2017-03-23,13.090017,13.111885,13.087894,13.072862,13.064213,13.044121,13.036791
2017-03-24,13.110022,13.073181,13.0496025,13.078296,13.063339,13.031643,13.02917
2017-03-26,13.099686,13.053627,13.030377,13.049835,13.038137,13.007621,13.00214
2017-03-27,13.076331,13.070856,13.050581,13.035721,12.99856,13.025324,13.0358
2017-03-28,13.063394,13.046526,13.044118,13.041806,13.027229,13.027695,13.051202
2017-03-29,13.051635,13.02486,13.035391,13.029027,13.018247,13.007524,13.033861
2017-03-30,13.02281,13.02593,13.034189,12.987937,12.998503,13.007351,13.028592
2017-03-31,13.018941,13.027235,13.0149145,13.060732,13.019038,13.035236,13.018375
2017-04-02,13.040976,13.007492,13.03833,12.9961405,13.017992,13.025963,13.039601
2017-04-03,13.027651,13.041312,13.034044,13.013231,12.998516,13.0457535,13.040062
2017-04-04,13.004098,13.045951,13.028192,13.05257,13.063678,13.054718,13.057196
2017-04-05,13.028958,13.026407,13.011011,13.036718,13.071378,13.045896,13.070143
2017-04-06,12.998676,13.006154,13.047739,13.05893,13.065694,13.052827,13.055938
2017-04-07,13.036053,13.056515,13.06335,13.042966,13.033276,13.074007,13.0644245
2017-04-09,13.048629,13.05555,13.060587,13.06599,13.091857,13.105936,13.101748
2017-04-10,13.044128,13.059761,13.070462,13.070778,13.077579,13.083535,13.083253
2017-04-11,13.057377,13.067852,13.088723,13.08378,13.083981,13.085212,13.10892
2017-04-12,13.040197,13.065972,13.074387,13.087373,13.085603,13.117621,13.126766
2017-04-13,13.036296,13.084723,13.091926,13.097156,13.132928,13.158299,13.186215
2017-04-16,13.068087,13.107517,13.088288,13.114559,13.143408,13.171967,13.165176
2017-04-17,13.086262,13.0854645,13.144519,13.153825,13.183094,13.192373,13.171429
2017-04-18,13.110093,13.109856,13.145897,13.176337,13.179064,13.189319,13.166382
2017-04-19,13.121482,13.11372,13.169246,13.18816,13.180008,13.181638,13.133731
2017-04-20,13.157478,13.159992,13.197305,13.158216,13.14834,13.144139,13.136719
2017-04-21,13.176817,13.170829,13.213615,13.1785965,13.152136,13.113378,13.165146
2017-04-23,13.196052,13.201524,13.197689,13.165644,13.153424,13.164641,13.170147
2017-04-24,13.173329,13.1849575,13.17702,13.117795,13.185084,13.179363,13.210561
2017-04-25,13.135618,13.146557,13.185627,13.123921,13.164915,13.250686,13.278066
2017-04-26,13.137371,13.143606,13.178767,13.141166,13.251013,13.283795,13.309051
