,AUDCAD,AUDCAD,AUDCAD,AUDCAD,AUDCAD,AUDCAD,AUDCAD
2014-09-28,1.0149844,1.0141456,1.014375,1.0137231,1.0135919,1.0039998,1.0029236
2014-09-29,1.0137919,1.0138471,1.0130993,1.0127536,1.0043466,1.0039835,1.0005188
2014-09-30,1.014213,1.0132065,1.0132593,1.003508,1.0024934,1.0017787,0.99937654
2014-10-01,1.0137416,1.013448,1.0043737,1.0040244,0.9994354,0.9986371,0.9979129
2014-10-02,1.0130087,1.004466,1.0032603,1.0008625,0.9997187,0.9980024,0.9969528
2014-10-03,1.0043991,1.0042449,1.0009599,0.99931765,0.99812496,0.9966297,0.99023426
2014-10-05,1.0032364,1.0016363,0.9990641,0.99803066,0.9966748,0.98919356,0.9838084
2014-10-06,1.0014014,0.99912643,0.9977951,0.996305,0.9916452,0.9833392,0.9813887
2014-10-07,0.9975342,0.99911636,0.9969249,0.9906975,0.9820356,0.98366416,0.983688
2014-10-08,0.9987986,0.9961871,0.9897171,0.98555183,0.9821355,0.9832969,0.9836266
2014-10-09,0.9974945,0.9900037,0.9843488,0.9841906,0.9805105,0.9800402,0.98382187
2014-10-10,0.9905101,0.9835688,0.9823923,0.9823376,0.98201776,0.9804362,0.9823876
2014-10-12,0.9834708,0.9822778,0.9820561,0.98089755,0.9833652,0.981982,0.98042035
2014-10-13,0.9809173,0.98203236,0.9825499,0.9816117,0.98123455,0.98214585,0.9818434
2014-10-14,0.98297477,0.98179305,0.9810711,0.9802661,0.9822662,0.98102605,0.9817002
2014-10-15,0.98154426,0.9817088,0.98262125,0.98126256,0.982236,0.9826292,0.98130274
2014-10-16,0.981327,0.98145986,0.9804957,0.9819561,0.9821993,0.9805383,0.9814935
2014-10-17,0.9827989,0.9814298,0.9808901,0.9820752,0.9830979,0.9821975,0.9829763
2014-10-19,0.98061126,0.9812174,0.9838941,0.9806508,0.9819705,0.9809739,0.98053825
2014-10-20,0.98311377,0.98218143,0.9801785,0.9832641,0.9811468,0.98272085,0.98297423
2014-10-21,0.98081213,0.9818299,0.98355436,0.9805338,0.98116255,0.9821468,0.9818058
2014-10-22,0.98252654,0.9816395,0.9817475,0.98282266,0.9818611,0.98142564,0.98437774
2014-10-23,0.9812169,0.9815433,0.9826777,0.9807541,0.9821403,0.98186326,0.9811802
2014-10-24,0.98293614,0.9824274,0.97984594,0.9828687,0.98216426,0.9812348,0.9797294
2014-10-26,0.98059523,0.98126733,0.9820216,0.9806689,0.9843055,0.98282707,0.9821666
2014-10-27,0.9823905,0.98123145,0.98117685,0.98257947,0.98040384,0.98104835,0.9816984
2014-10-28,0.98111904,0.9809353,0.9821562,0.97952646,0.9794089,0.98145664,0.98352677
2014-10-29,0.98060054,0.9819889,0.98033845,0.9814543,0.98189646,0.9804848,0.9816643
2014-10-30,0.9802542,0.981924,0.98352635,0.98119354,0.9829335,0.981804,0.98411924
2014-10-31,0.98335075,0.9809315,0.9817138,0.98179615,0.98458976,0.9830637,0.98384863
2014-11-02,0.9805567,0.9812279,0.982139,0.98408,0.98415923,0.9836429,0.9837915
2014-11-03,0.9813531,0.982799,0.9838332,0.98279095,0.98299,0.98311245,0.9838542
2014-11-04,0.97979355,0.98420143,0.985693,0.98346555,0.9828327,0.9836532,0.9837935
2014-11-05,0.98450303,0.983479,0.9807488,0.9825802,0.98392975,0.9830927,0.9838599
2014-11-06,0.9798612,0.98089594,0.9835787,0.98439366,0.985085,0.9836736,0.9842826
2014-11-07,0.9839425,0.9846171,0.982903,0.98392856,0.9840132,0.98365325,0.98174495
2014-11-09,0.9830867,0.9825282,0.9840251,0.9837735,0.9846234,0.98714983,0.98741674
2014-11-10,0.9856292,0.98290384,0.9832622,0.9846005,0.98294526,0.98406774,0.98574793
2014-11-11,0.98446083,0.9822159,0.9813365,0.98124945,0.98504966,0.9861135,0.984581
2014-11-12,0.9853932,0.98440987,0.98346615,0.9837529,0.9841605,0.9841609,0.9861009
2014-11-13,0.9831127,0.9812527,0.9890171,0.9855218,0.9843626,0.98976254,0.9895579
2014-11-14,0.9819563,0.98624974,0.9830569,0.9846678,0.9867532,0.9874321,0.98277956
2014-11-16,0.9832841,0.983365,0.9846561,0.98702574,0.9847341,0.9862447,0.9875227
2014-11-17,0.98587847,0.9871944,0.9890137,0.98742473,0.98455125,0.9856864,0.9835943
2014-11-18,0.9861839,0.98565626,0.98637474,0.9819644,0.98595613,0.9850637,0.98703635
2014-11-19,0.98873925,0.98566765,0.98723185,0.9887433,0.9845439,0.9855907,0.98344994
2014-11-20,0.98634076,0.9849019,0.9857825,0.984439,0.9846531,0.98567986,0.9870144
2014-11-21,0.98632145,0.9853008,0.98667365,0.9873705,0.9861585,0.9855492,0.9846835
2014-11-23,0.98632145,0.9850195,0.98605466,0.9835494,0.9844196,0.98756003,0.9848772
2014-11-24,0.98632145,0.98561156,0.9876102,0.988234,0.987502,0.9853147,0.98694265
2014-11-25,0.98632145,0.98559785,0.98736644,0.983682,0.98865426,0.98160374,0.98519695
2014-11-26,0.98632133,0.9851636,0.9835186,0.9852798,0.9866681,0.9850236,0.98559386
2014-11-27,0.9863212,0.9847165,0.9852978,0.9838899,0.9837514,0.9847981,0.9841429
2014-11-28,0.9863212,0.9847547,0.98545456,0.9849194,0.982337,0.9839868,0.98355764
2014-11-30,0.98540926,0.98321784,0.9840203,0.9852141,0.9834417,0.98310196,0.98286617
2014-12-01,0.9860016,0.983847,0.98516876,0.98454666,0.9830036,0.9825957,0.98164225
2014-12-02,0.983346,0.9846443,0.9837786,0.98331547,0.98302907,0.98321104,0.98073715
2014-12-03,0.9817722,0.98372567,0.98294973,0.98276687,0.9812596,0.9813657,0.9803427
2014-12-04,0.9840764,0.9829327,0.982896,0.98152137,0.9808754,0.9795699,0.98051035
2014-12-05,0.98287857,0.9829885,0.98059726,0.98048985,0.9794707,0.97988874,0.9781032
2014-12-07,0.982767,0.98156154,0.98089594,0.9799117,0.9792299,0.97852594,0.9772568
2014-12-08,0.9805881,0.97937036,0.9804435,0.9795407,0.97872066,0.97651875,0.97513926
2014-12-09,0.980369,0.980891,0.97953635,0.97930187,0.97609675,0.97769743,0.97262996
2014-12-10,0.9794193,0.97875273,0.9780985,0.9763198,0.97552574,0.97433245,0.97194964
2014-12-11,0.9797429,0.9786433,0.97556114,0.9763574,0.9730984,0.97215456,0.96876657
2014-12-12,0.97679186,0.97700465,0.9756167,0.9767041,0.97234166,0.9699962,0.96759
2014-12-14,0.9770968,0.9754658,0.97289586,0.97083193,0.96971786,0.9660815,0.965988
2014-12-15,0.9753196,0.9755702,0.9715488,0.9696427,0.96653414,0.9645606,0.9647367
2014-12-16,0.9749328,0.9722382,0.9704837,0.96796,0.9668843,0.96372724,0.96289253
2014-12-17,0.9722745,0.9697898,0.968079,0.9634,0.965392,0.96263194,0.9620711
2014-12-18,0.9688622,0.96821,0.96916544,0.9663884,0.9644717,0.96176445,0.9611309
2014-12-19,0.96666497,0.96673,0.9654778,0.9632113,0.961781,0.96035945,0.95736074
2014-12-21,0.96569157,0.96541435,0.96157944,0.96184975,0.9587853,0.9581281,0.9548221
2014-12-22,0.96543014,0.9613428,0.96175265,0.9609145,0.9567175,0.95847654,0.9563693
2014-12-23,0.9627216,0.96237934,0.9607532,0.9572197,0.95616007,0.9562055,0.9551822
2014-12-24,0.96316284,0.96093357,0.9565361,0.9571961,0.95460737,0.9548124,0.9542564
2014-12-25,0.9606923,0.95603293,0.9554579,0.9554413,0.9549192,0.9540257,0.9532721
2014-12-26,0.9562243,0.9566561,0.95518464,0.95509595,0.9542359,0.95396703,0.952737
2014-12-28,0.9557613,0.9552886,0.95462847,0.9549871,0.95295596,0.9524766,0.95262074
2014-12-29,0.9563501,0.9543061,0.9548617,0.9537853,0.952564,0.95306265,0.9558107
2014-12-30,0.95462406,0.95425117,0.9519707,0.95470667,0.9533793,0.9511746,0.95178705
2014-12-31,0.9533162,0.9532392,0.95309305,0.9516545,0.9515028,0.9492275,0.95382655
2015-01-01,0.95417464,0.9545052,0.9515554,0.9522613,0.95375067,0.952476,0.94976234
2015-01-02,0.9528479,0.952657,0.94555926,0.95264447,0.9507812,0.95021784,0.95189214
2015-01-04,0.9519407,0.95330983,0.9520086,0.9523418,0.9507443,0.9521359,0.95121574
2015-01-05,0.95143604,0.95079136,0.95332813,0.951321,0.9502814,0.9513173,0.9517102
2015-01-06,0.9524364,0.9546206,0.9499081,0.9511371,0.951513,0.9457171,0.951197
2015-01-07,0.94937366,0.9501158,0.95194495,0.9516082,0.9518833,0.9522834,0.9517289
2015-01-08,0.9522242,0.95197606,0.9477383,0.9489527,0.9520705,0.951386,0.9511778
2015-01-09,0.9509586,0.9510813,0.9547613,0.95200384,0.9511967,0.95195735,0.95174885
2015-01-11,0.95086455,0.95097184,0.9522792,0.95130783,0.9505526,0.9516371,0.9511573
2015-01-12,0.9542522,0.95202684,0.95193183,0.9507966,0.9480002,0.9513587,0.9517701
2015-01-13,0.9508149,0.9510445,0.9512222,0.9520651,0.953144,0.95199585,0.95113564
2015-01-14,0.9474623,0.9514752,0.9522723,0.9513004,0.95183575,0.95163935,0.95128036
2015-01-15,0.95148695,0.95059645,0.95064193,0.95073485,0.951757,0.9516475,0.9516707
2015-01-16,0.9479357,0.9514791,0.9501344,0.9521401,0.95268536,0.95346755,0.9544125
2015-01-18,0.9534286,0.95143056,0.95213944,0.95546037,0.9521447,0.95602465,0.9521636
2015-01-19,0.95350945,0.9548836,0.95103794,0.95187205,0.95320004,0.9546448,0.95481247
2015-01-20,0.9516728,0.95119834,0.9521743,0.9537821,0.9522603,0.9536812,0.95481837
2015-01-21,0.95210505,0.9518161,0.95348775,0.95225656,0.95279276,0.95596874,0.95606005
2015-01-22,0.9529135,0.9528222,0.9561347,0.9522579,0.9565037,0.95580816,0.95464736
2015-01-23,0.95339423,0.95244503,0.9539773,0.95225644,0.95426625,0.95647484,0.957389
2015-01-25,0.95402795,0.9542682,0.9548274,0.9568367,0.95832056,0.95550126,0.95935583
2015-01-26,0.95432556,0.9545051,0.9552996,0.9553223,0.9585546,0.96005523,0.96781486
2015-01-27,0.9556718,0.9557135,0.9561255,0.9561211,0.9592822,0.96655315,0.97321606
2015-01-28,0.95590043,0.9547954,0.95592725,0.96074194,0.968348,0.9726782,0.97462857
2015-01-29,0.95690835,0.9565722,0.9584291,0.96508443,0.9736322,0.9712382,0.9721741
2015-01-30,0.9556778,0.9591436,0.96508616,0.96971655,0.9714314,0.97849536,0.9779321
2015-02-01,0.96035975,0.9668976,0.9698961,0.97415537,0.9700147,0.97288436,0.9752383
2015-02-02,0.96736336,0.97492826,0.9738603,0.97470033,0.97335804,0.9770007,0.9752495
2015-02-03,0.9702021,0.9740623,0.9731818,0.97465634,0.9746175,0.9745641,0.97517633
2015-02-04,0.9747218,0.9760969,0.9740899,0.9745135,0.97571945,0.9755933,0.9689911
2015-02-05,0.97254074,0.97976846,0.9721999,0.9743389,0.9746243,0.9748565,0.973796
2015-02-06,0.97147036,0.96537876,0.9776068,0.9778596,0.9793381,0.97613114,0.97190714
2015-02-08,0.97562766,0.9736695,0.9729756,0.97621197,0.974743,0.97198284,0.97560585
2015-02-09,0.9741769,0.97649026,0.974837,0.9767817,0.9773737,0.9716784,0.97965777
2015-02-10,0.9735649,0.97290635,0.979036,0.97611773,0.9842632,0.97558117,0.97336596
2015-02-11,0.9763554,0.970971,0.9759601,0.9756117,0.96848,0.9756466,0.977438
2015-02-12,0.9761423,0.97887206,0.9760027,0.98496115,0.97606087,0.9766611,0.97604823
2015-02-13,0.9754839,0.97504157,0.9756012,0.9748682,0.9765295,0.98518026,0.9751737
2015-02-15,0.9742659,0.9812075,0.9796433,0.97491455,0.97309923,0.9767804,0.97413874
2015-02-16,0.97961557,0.9792688,0.98231477,0.9731325,0.97717535,0.97454846,0.97314024
2015-02-17,0.97918236,0.9739258,0.97521615,0.9748666,0.9772055,0.97529244,0.9762218
2015-02-18,0.97195137,0.9735156,0.97506833,0.9750124,0.97661877,0.9821977,0.97853625
2015-02-19,0.97570944,0.97352564,0.9749501,0.9762615,0.9773247,0.9776918,0.97983766
2015-02-20,0.976033,0.9744682,0.9790592,0.9767422,0.9787112,0.9794475,0.9805374
2015-02-22,0.9746824,0.9720553,0.9776226,0.97867364,0.98002815,0.98172766,0.9793396
2015-02-23,0.9803016,0.97881067,0.9790535,0.9798397,0.9805845,0.97964954,0.9786182
2015-02-24,0.9777374,0.97875196,0.9795532,0.97916615,0.97934854,0.97922266,0.97828436
2015-02-25,0.9780705,0.9802429,0.9808897,0.981412,0.9786,0.97865975,0.9778209
2015-02-26,0.98083186,0.9804316,0.97965693,0.98031807,0.9782527,0.97661555,0.9776102
2015-02-27,0.9804448,0.9808789,0.97950613,0.97854614,0.97683865,0.97651947,0.97803843
2015-03-01,0.979443,0.98043615,0.97901416,0.9786328,0.97702765,0.9787015,0.9740356
2015-03-02,0.9802328,0.9787469,0.97691965,0.9781176,0.97513664,0.98002267,0.9800855
2015-03-03,0.9786914,0.97743565,0.9759155,0.97617424,0.97505796,0.97281384,0.97337174
2015-03-04,0.9763562,0.97653246,0.9756407,0.9751418,0.9767384,0.97631264,0.9762074
2015-03-05,0.97727704,0.9770992,0.9767997,0.9793031,0.9732983,0.9751198,0.9756191
2015-03-06,0.9755901,0.9753843,0.97801054,0.9730901,0.97294486,0.97334504,0.9742389
2015-03-08,0.9759685,0.97731507,0.9774815,0.973564,0.97247934,0.97393614,0.9742963
2015-03-09,0.97501796,0.9769721,0.9758497,0.97511566,0.9747044,0.9751421,0.97330135
2015-03-10,0.97411907,0.9745052,0.9752499,0.97473407,0.97398007,0.97347283,0.97451955
2015-03-11,0.9760184,0.9728351,0.9790106,0.97224355,0.9732539,0.9743608,0.9737035
2015-03-12,0.97626686,0.9728553,0.9729495,0.97326463,0.9723165,0.97256136,0.9758758
2015-03-13,0.9723318,0.97468925,0.9745384,0.97455657,0.9742885,0.9740455,0.9747516
2015-03-15,0.9744872,0.9736481,0.9753505,0.97182596,0.97418505,0.9735505,0.9753314
2015-03-16,0.97490704,0.97456753,0.9747108,0.9731803,0.973695,0.9757185,0.97403264
2015-03-17,0.9744223,0.97385085,0.975317,0.97386503,0.9738147,0.97472024,0.9737085
2015-03-18,0.9722814,0.9757751,0.9757036,0.97440183,0.9754534,0.9744824,0.9743365
2015-03-19,0.97474015,0.9721279,0.9743479,0.9741963,0.97576535,0.97607654,0.97642624
2015-03-20,0.9713156,0.9752729,0.9766252,0.9745792,0.9755076,0.9741506,0.97443926
2015-03-22,0.9731027,0.97323954,0.97429276,0.97724104,0.975408,0.9747919,0.9749844
2015-03-23,0.974522,0.9744678,0.9735795,0.97435963,0.9747664,0.97598964,0.97356105
2015-03-24,0.97520125,0.9762789,0.9756534,0.9759028,0.9760778,0.9778943,0.9761036
2015-03-25,0.97584474,0.9741421,0.97458565,0.9748318,0.9754238,0.9753935,0.9755063
2015-03-26,0.97337824,0.9749898,0.9761822,0.97393525,0.972494,0.97573245,0.97547317
2015-03-27,0.97528636,0.97484523,0.9772004,0.97541887,0.9744103,0.9754224,0.97564155
2015-03-29,0.97420144,0.97745156,0.9740809,0.9724394,0.9748567,0.97774434,0.9755639
2015-03-30,0.9762559,0.9721639,0.97682226,0.97401774,0.97435784,0.97431445,0.9753542
2015-03-31,0.97181284,0.9775396,0.9754188,0.9758071,0.97441506,0.9745033,0.977571
2015-04-01,0.97394377,0.9729248,0.9748889,0.97766125,0.9749769,0.9754215,0.97535455
2015-04-02,0.9762416,0.97380126,0.97542775,0.97504765,0.9768744,0.9745126,0.97321004
2015-04-05,0.9742631,0.97744906,0.97587264,0.97502106,0.9742882,0.9742716,0.9742223
2015-04-06,0.97643507,0.9744141,0.9755715,0.9750638,0.9750509,0.972424,0.9748094
2015-04-07,0.97635615,0.97643805,0.97594255,0.9736676,0.9734477,0.97395825,0.97255075
2015-04-08,0.9754845,0.9744785,0.97531474,0.973656,0.9722724,0.97458893,0.9721422
2015-04-09,0.9761208,0.97592604,0.9735847,0.97365606,0.9738093,0.97441185,0.97203946
2015-04-10,0.97323066,0.97498506,0.97454864,0.97311884,0.97292566,0.972626,0.97207946
2015-04-12,0.97414356,0.97471464,0.97214746,0.9728355,0.9727969,0.9720448,0.9703702
2015-04-13,0.9748078,0.97376204,0.9738524,0.9726145,0.9724252,0.9718206,0.9719157
2015-04-14,0.9731581,0.97374296,0.9726181,0.9720952,0.9701294,0.9715722,0.96854055
2015-04-15,0.97265947,0.97269523,0.9715389,0.9712247,0.9713336,0.97005,0.96751267
2015-04-16,0.9736538,0.9726993,0.97169316,0.9711045,0.97190595,0.9672957,0.9669111
2015-04-17,0.97173196,0.97124666,0.970872,0.97146773,0.9678869,0.9672121,0.96714306
2015-04-19,0.9714242,0.97169733,0.97074777,0.96973777,0.9679445,0.96737313,0.96678984
2015-04-20,0.9701141,0.96884704,0.9687698,0.96668756,0.9667877,0.9673771,0.9650748
2015-04-21,0.9695581,0.967936,0.969497,0.967746,0.9685816,0.9673809,0.9642637
2015-04-22,0.96873987,0.96730554,0.96744496,0.96515,0.96526754,0.96227276,0.9618911
2015-04-23,0.96851027,0.9688182,0.9674547,0.96786004,0.9634841,0.96173006,0.96093917
2015-04-24,0.96738505,0.96594864,0.9668018,0.96172017,0.9613321,0.9614168,0.9610325
2015-04-26,0.966514,0.966112,0.9626032,0.96153605,0.9609308,0.9596852,0.9590825
2015-04-27,0.9662413,0.9635868,0.9613721,0.9598908,0.96151406,0.959175,0.9571432
2015-04-28,0.9620936,0.9606031,0.9601376,0.9619344,0.9590049,0.95703346,0.95607615
2015-04-29,0.96161616,0.9609958,0.96189314,0.9596671,0.9553096,0.9579278,0.954829
2015-04-30,0.9607825,0.9617858,0.95895046,0.95563066,0.9550812,0.9554739,0.95439076
2015-05-01,0.96069324,0.96163684,0.9553231,0.9557494,0.9550954,0.95483714,0.95660555
2015-05-03,0.9577457,0.9572459,0.9555607,0.9558197,0.9537272,0.9549222,0.95531
2015-05-04,0.96029633,0.95696753,0.95155764,0.9543898,0.953786,0.954916,0.9554659
2015-05-05,0.95707095,0.95437604,0.95190394,0.9551424,0.95351887,0.9556081,0.9545368
2015-05-06,0.9520179,0.9552431,0.95764405,0.95601416,0.95439756,0.9548913,0.95481366
2015-05-07,0.9552729,0.9550512,0.9544486,0.9553411,0.9548404,0.9556329,0.9549363
2015-05-08,0.9534452,0.9548855,0.9550309,0.95597243,0.9579302,0.9548652,0.95520353
2015-05-10,0.9535533,0.95576435,0.9545081,0.9561006,0.95518506,0.95565987,0.95547444
2015-05-11,0.9560986,0.95429456,0.9594337,0.9543199,0.95474017,0.95483804,0.95560694
2015-05-12,0.9541604,0.9542351,0.95589674,0.9546375,0.95532227,0.9556887,0.96014786
2015-05-13,0.9546521,0.9553156,0.9538483,0.9559622,0.9548371,0.9531896,0.9586364
2015-05-14,0.9561031,0.9550786,0.95512474,0.95482,0.9547074,0.9549453,0.95734656
2015-05-15,0.9544554,0.9548744,0.95530516,0.9546075,0.9552579,0.9596553,0.9564706
2015-05-17,0.9533757,0.9512119,0.95377773,0.9546336,0.9569092,0.95513207,0.9576973
2015-05-18,0.95481884,0.95809627,0.95582986,0.9594049,0.95621765,0.9578005,0.95572996
2015-05-19,0.95687556,0.95431924,0.95797944,0.95752597,0.9567212,0.95809615,0.95711184
2015-05-20,0.9547806,0.95787436,0.95772994,0.95673645,0.9569583,0.9585705,0.95516884
2015-05-21,0.95888317,0.95525444,0.95591974,0.95608747,0.95614886,0.9578252,0.9563962
2015-05-22,0.955436,0.9587978,0.9570219,0.95787126,0.9566389,0.95713234,0.95774746
2015-05-24,0.95778936,0.9557915,0.9552435,0.9573897,0.9578555,0.95849526,0.9577433
2015-05-25,0.9564979,0.95738494,0.9562364,0.9571159,0.9577637,0.95707965,0.957738
2015-05-26,0.9557706,0.95718706,0.95674133,0.957826,0.9595313,0.9582366,0.95773244
2015-05-27,0.9556042,0.9580281,0.9590296,0.9574691,0.96110785,0.9570319,0.95772696
2015-05-28,0.95887315,0.9582372,0.9585496,0.9582865,0.95779353,0.9582597,0.9580552
2015-05-29,0.9574494,0.95795727,0.9573264,0.9578295,0.9596683,0.95954025,0.9585749
2015-05-31,0.9576402,0.9571121,0.9584586,0.95743346,0.95798504,0.9592296,0.95935047
2015-06-01,0.95666784,0.959592,0.9582492,0.95791763,0.960938,0.960075,0.95884484
2015-06-02,0.9578256,0.9573075,0.9589437,0.9593882,0.958913,0.9596219,0.9606681
2015-06-03,0.9580394,0.958715,0.9587945,0.95859927,0.9598946,0.95917594,0.961208
2015-06-04,0.95904934,0.95845926,0.96046233,0.95895094,0.9606124,0.96012187,0.9611138
2015-06-05,0.9603262,0.9578321,0.95871603,0.96069777,0.95992815,0.95966095,0.9591925
2015-06-07,0.9581405,0.9601004,0.96069634,0.9597113,0.9603981,0.9584664,0.959224
2015-06-08,0.9611114,0.9595419,0.9605044,0.9572644,0.9594924,0.958246,0.9576771
2015-06-09,0.9581821,0.95783055,0.95886075,0.96478516,0.9579233,0.95795983,0.95901656
2015-06-10,0.96214616,0.95887285,0.9588194,0.9595617,0.95930934,0.95943177,0.95746756
2015-06-11,0.9579439,0.9606215,0.960641,0.957296,0.9579012,0.9590873,0.9578249
2015-06-12,0.9601271,0.95665896,0.95830655,0.95865464,0.95937085,0.9587972,0.959144
2015-06-14,0.95906246,0.96070236,0.9600687,0.958946,0.9578804,0.9583857,0.95642555
2015-06-15,0.9591688,0.95664686,0.95866585,0.95817685,0.95943534,0.96048415,0.95648664
2015-06-16,0.9594697,0.96060205,0.95889115,0.95844716,0.9577432,0.9581257,0.9554045
2015-06-17,0.9600223,0.95662916,0.9577787,0.9592122,0.95779496,0.9584192,0.95636463
2015-06-18,0.95731294,0.9605122,0.95857835,0.95683086,0.9558537,0.95777786,0.95483637
2015-06-19,0.9597926,0.9596699,0.955351,0.954386,0.95688254,0.9576565,0.9558013
2015-06-21,0.95680106,0.95623237,0.9564624,0.9562266,0.96009225,0.954413,0.95874107
2015-06-22,0.9578957,0.9558037,0.95543283,0.9545628,0.9621056,0.95435274,0.9562092
2015-06-23,0.9570615,0.9557518,0.9559791,0.9557286,0.95719767,0.95305264,0.95510846
2015-06-24,0.95712364,0.9551682,0.9497013,0.95346147,0.95451486,0.95365614,0.95449585
2015-06-25,0.95807135,0.9560961,0.95806396,0.9512235,0.9549919,0.9499657,0.95265216
2015-06-26,0.9532546,0.9525714,0.9555367,0.9524643,0.95515645,0.95404834,0.9539188
2015-06-28,0.95344734,0.95510507,0.9512796,0.95182097,0.95440716,0.95682937,0.9544971
2015-06-29,0.9496417,0.9529941,0.9548404,0.9542433,0.95466256,0.95655334,0.9531423
2015-06-30,0.95426154,0.95227426,0.9532962,0.9549443,0.9512225,0.9530233,0.9536911
2015-07-01,0.9541962,0.9529066,0.9538502,0.95100534,0.95319706,0.95207465,0.9522922
2015-07-02,0.9528071,0.9554222,0.95317185,0.953086,0.9515625,0.9551331,0.9527712
2015-07-03,0.9548529,0.9530897,0.95373076,0.952857,0.9531387,0.95376146,0.95139635
2015-07-05,0.95213485,0.95516425,0.95302945,0.95473516,0.95290005,0.9518192,0.9518929
2015-07-06,0.9523436,0.95244807,0.95362675,0.95189893,0.95238245,0.9519614,0.9528072
2015-07-07,0.9544107,0.9524555,0.95210207,0.9527712,0.9525862,0.9522242,0.95243716
2015-07-08,0.95504934,0.9515395,0.9520465,0.95123786,0.9518261,0.9523278,0.9520651
2015-07-09,0.9521203,0.951866,0.9508641,0.9536574,0.95230937,0.9530262,0.9507451
2015-07-10,0.9505732,0.9513308,0.9505151,0.952205,0.9515935,0.95075655,0.9516043
2015-07-12,0.9526735,0.9522219,0.9515339,0.9514964,0.9509766,0.9512539,0.9509609
2015-07-13,0.95182854,0.95271885,0.9508313,0.95053047,0.9513512,0.9489542,0.9506114
2015-07-14,0.95156443,0.9506625,0.9509449,0.9510465,0.95096326,0.952498,0.9509331
2015-07-15,0.9499458,0.9511763,0.94937944,0.95165336,0.9513655,0.950053,0.9518995
2015-07-16,0.9508885,0.950903,0.9512358,0.9513105,0.9509481,0.953275,0.9523169
2015-07-17,0.95078385,0.95142627,0.951296,0.95105183,0.9506117,0.9497585,0.9520465
2015-07-19,0.95130056,0.95109427,0.95165324,0.9509826,0.9496784,0.9525907,0.95195687
2015-07-20,0.9523394,0.9528092,0.95137334,0.9519336,0.9529351,0.9519199,0.9508031
2015-07-21,0.9511613,0.9496343,0.9517958,0.95365584,0.9525926,0.9522679,0.95118725
2015-07-22,0.95077556,0.95127606,0.95061153,0.9495756,0.95182914,0.95186436,0.9511914
2015-07-23,0.9511428,0.9518219,0.95130146,0.95106137,0.95290476,0.9517096,0.95065296
2015-07-24,0.9532473,0.9527838,0.9520536,0.9513677,0.9518872,0.95076233,0.95037943
2015-07-26,0.95028555,0.9512473,0.95111084,0.95127094,0.95047295,0.95098567,0.9508968
2015-07-27,0.9529585,0.9516778,0.9518646,0.9504401,0.9509606,0.9505694,0.9503602
2015-07-28,0.95173264,0.9516649,0.9506589,0.94977987,0.9497019,0.95100147,0.9509163
2015-07-29,0.951015,0.9516126,0.95051813,0.94878435,0.9493983,0.9505535,0.95034
2015-07-30,0.951151,0.9505861,0.94998753,0.949512,0.9499009,0.9510176,0.9509369
2015-07-31,0.9502634,0.9513181,0.9513198,0.94952846,0.949698,0.95053643,0.95031846
2015-08-02,0.9528707,0.9535941,0.94793403,0.95080256,0.95135,0.951035,0.9509589
2015-08-03,0.95159703,0.9513378,0.95389485,0.9501703,0.9496969,0.9505185,0.9502957
2015-08-04,0.95031166,0.9500435,0.95126784,0.9513689,0.9497622,0.9510536,0.9522017
2015-08-05,0.9523623,0.95067394,0.9510695,0.9506022,0.9505607,0.9520285,0.9526669
2015-08-06,0.9525441,0.94954246,0.9494946,0.95082426,0.9516703,0.95241845,0.95410943
2015-08-07,0.9506111,0.95227265,0.95398664,0.9514543,0.95325184,0.9549327,0.954548
2015-08-09,0.9504463,0.950686,0.95120835,0.95249486,0.94999176,0.9547988,0.95579755
2015-08-10,0.9498447,0.9516776,0.9521249,0.9519486,0.95625216,0.9539168,0.9545691
2015-08-11,0.9512656,0.95388794,0.95211864,0.9551778,0.95649934,0.9574981,0.95914567
2015-08-12,0.9525057,0.9524466,0.9530395,0.9566164,0.95588845,0.95468795,0.95732784
2015-08-13,0.9505728,0.9553764,0.95532084,0.95513296,0.95615077,0.95885885,0.9568881
2015-08-14,0.95553076,0.9557015,0.95233154,0.9549694,0.95530605,0.9562745,0.9598175
2015-08-16,0.9563409,0.9563438,0.95542574,0.9562453,0.9587021,0.955017,0.95642245
2015-08-17,0.95560956,0.9570401,0.9574051,0.9569801,0.95745313,0.9584062,0.9579661
2015-08-18,0.955554,0.9508381,0.9522243,0.95666534,0.95852745,0.95791197,0.9599582
2015-08-19,0.9565924,0.96054983,0.9559698,0.9584005,0.9591131,0.9601243,0.9578057
2015-08-20,0.9574263,0.9580946,0.9572574,0.955063,0.95809674,0.95737374,0.9606432
2015-08-21,0.9582474,0.95727444,0.95888066,0.95911604,0.96009755,0.95749795,0.9594772
2015-08-23,0.9565505,0.95896894,0.9584545,0.95909435,0.95754015,0.9589852,0.96037173
2015-08-24,0.95674825,0.9583484,0.9580887,0.9582453,0.9597922,0.9602294,0.9587437
2015-08-25,0.9616231,0.9599848,0.9579607,0.9596903,0.95813906,0.9594147,0.96060276
2015-08-26,0.9594767,0.960338,0.9589875,0.95694053,0.9577774,0.9569905,0.9575672
2015-08-27,0.95918244,0.9582684,0.9587817,0.9585893,0.95840406,0.9594902,0.9570368
2015-08-28,0.9591613,0.9572122,0.9588295,0.958176,0.9613215,0.9598092,0.95699215
