,AUDNZD,AUDNZD,AUDNZD,AUDNZD,AUDNZD,AUDNZD,AUDNZD
2016-09-20,1.043169,1.0412476,1.0406471,1.0385271,1.0411181,1.0376692,1.03822
2016-09-21,1.0406051,1.0414296,1.0398413,1.0385404,1.0390542,1.0381578,1.0383314
2016-09-22,1.0401131,1.0378894,1.0381906,1.038088,1.0391017,1.0376534,1.039032
2016-09-23,1.0378884,1.0389643,1.0387992,1.0385544,1.0380415,1.038172,1.0381383
2016-09-25,1.0383719,1.0407032,1.0382887,1.0380733,1.0386059,1.037638,1.038333
2016-09-26,1.0384821,1.0375619,1.0386674,1.0385681,1.0381473,1.0381868,1.040462
2016-09-27,1.0378212,1.0395219,1.0382357,1.0380576,1.0392284,1.0376223,1.0402967
2016-09-28,1.0380188,1.0380275,1.0387789,1.038582,1.0398468,1.0382019,1.0391158
2016-09-29,1.0381056,1.0386524,1.0400511,1.0380417,1.0392154,1.0376064,1.0373979
2016-09-30,1.038293,1.0374576,1.0418249,1.0385972,1.037196,1.0382178,1.0398033
2016-10-02,1.0384817,1.0395582,1.0408745,1.0380262,1.037266,1.037591,1.0402228
2016-10-03,1.038572,1.0393449,1.0399498,1.0386128,1.0383911,1.0382339,1.038975
2016-10-04,1.0378944,1.0371408,1.041693,1.0380106,1.0369265,1.0384045,1.0371721
2016-10-05,1.0380497,1.039259,1.0378902,1.0386286,1.0400196,1.0410098,1.0396872
2016-10-06,1.0381178,1.0408514,1.0380374,1.0379953,1.0379696,1.0378499,1.0386398
2016-10-07,1.0381347,1.0387667,1.0381019,1.0386447,1.037875,1.0382476,1.0413179
2016-10-09,1.0381145,1.0385172,1.0384136,1.0379795,1.0377282,1.0381206,1.0452441
2016-10-10,1.0380813,1.038509,1.0385591,1.03866,1.0385561,1.0450361,1.0484596
2016-10-11,1.0380309,1.0384895,1.0376788,1.0379636,1.0455222,1.0497141,1.0521532
2016-10-12,1.0379524,1.0381248,1.037941,1.0446931,1.0487514,1.0510206,1.0511572
2016-10-13,1.0375437,1.038034,1.0449284,1.0495161,1.050147,1.0500112,1.0521499
2016-10-14,1.0385393,1.0450656,1.0493985,1.0509244,1.0509334,1.0511031,1.0524011
2016-10-16,1.0447994,1.0489169,1.0512261,1.0494734,1.0512259,1.0537075,1.0538254
2016-10-17,1.0502654,1.049162,1.0508947,1.05189,1.0524011,1.0526594,1.053049
2016-10-18,1.051407,1.0502907,1.0518,1.0525297,1.0533534,1.0533992,1.0550864
2016-10-19,1.0504041,1.0522747,1.0529023,1.0517648,1.0532324,1.0541135,1.0561537
2016-10-20,1.0509961,1.052802,1.0537167,1.0536177,1.0539596,1.0556133,1.0566705
2016-10-21,1.0529045,1.0534141,1.0528727,1.0541081,1.0560683,1.0562196,1.0600022
2016-10-23,1.0527594,1.0530771,1.054476,1.0553219,1.0572709,1.0579387,1.0604795
2016-10-24,1.0519191,1.0538033,1.0558863,1.0562015,1.0593174,1.0609626,1.0606068
2016-10-25,1.0544567,1.0556508,1.0563946,1.0596963,1.0603923,1.0601958,1.061938
2016-10-26,1.0542482,1.0568393,1.0584604,1.0587194,1.0598813,1.0603479,1.0616566
2016-10-27,1.0557479,1.059046,1.0594393,1.0618471,1.0613596,1.0596124,1.0611312
2016-10-28,1.0604392,1.0607316,1.0624454,1.0620128,1.0610456,1.0637132,1.0616784
2016-10-30,1.0606974,1.0591708,1.0611085,1.0616257,1.0610645,1.0618644,1.0619221
2016-10-31,1.060133,1.0607724,1.061943,1.0628757,1.0610893,1.0624136,1.0620527
2016-11-01,1.0614585,1.0607046,1.0602733,1.0609372,1.0608591,1.0620245,1.0619692
2016-11-02,1.0609316,1.0610127,1.0621463,1.0627468,1.0628831,1.0611798,1.0618097
2016-11-03,1.0620899,1.0621148,1.0607579,1.0613554,1.0611672,1.0619078,1.0609533
2016-11-04,1.060955,1.0605488,1.0623022,1.062266,1.0626413,1.0609908,1.0624567
2016-11-06,1.062695,1.0606416,1.0614928,1.0609307,1.0607374,1.0617744,1.0614061
2016-11-07,1.0609323,1.0618576,1.0622933,1.0616671,1.0627695,1.0619066,1.0623264
2016-11-08,1.0620291,1.0609224,1.0614833,1.061311,1.060909,1.0620716,1.0613748
2016-11-09,1.0612837,1.0621624,1.0623035,1.0615495,1.0627007,1.0629047,1.0628735
2016-11-10,1.0612549,1.0617348,1.0614737,1.0623673,1.0621796,1.0621989,1.0626974
2016-11-11,1.0623037,1.0618703,1.0623121,1.0626804,1.062586,1.0638435,1.0633622
2016-11-13,1.0630183,1.0614893,1.0611666,1.0626913,1.0646942,1.0628496,1.0628229
2016-11-14,1.0612249,1.0625606,1.0619595,1.0635825,1.0630856,1.063242,1.0617583
2016-11-15,1.0620557,1.0623109,1.0629256,1.0611501,1.0629735,1.0627851,1.0620414
2016-11-16,1.0625641,1.0636004,1.0638248,1.0636427,1.0633924,1.0611119,1.0624149
2016-11-17,1.0625663,1.0622479,1.0631349,1.0627075,1.0627381,1.0623103,1.0618225
2016-11-18,1.0618556,1.0619788,1.0621816,1.06218,1.0632128,1.062403,1.0624317
2016-11-20,1.0628844,1.0639211,1.0633794,1.063522,1.0626154,1.0619079,1.0604923
2016-11-21,1.0631499,1.0631353,1.0628153,1.0612975,1.0612887,1.0599667,1.0604348
2016-11-22,1.0617905,1.0624238,1.0619813,1.0629737,1.0611796,1.0603112,1.0593256
2016-11-23,1.0618398,1.0629125,1.0626076,1.0607648,1.0612572,1.0581611,1.0583416
2016-11-24,1.0619076,1.0613037,1.0607257,1.061682,1.0579995,1.0576748,1.0563738
2016-11-25,1.06186,1.0611725,1.0611467,1.0583488,1.0572168,1.0580862,1.05808
2016-11-27,1.061558,1.0608889,1.0583111,1.0576199,1.0577773,1.0574584,1.0565407
2016-11-28,1.0611019,1.0579852,1.0574846,1.0575678,1.0572765,1.0565166,1.0571057
2016-11-29,1.0584302,1.0571964,1.0559801,1.0575148,1.0571102,1.0565684,1.055204
2016-11-30,1.0576284,1.0578022,1.0579176,1.0570718,1.0553372,1.0555265,1.0533682
2016-12-01,1.0565058,1.0561272,1.0553217,1.0553502,1.0551938,1.0539948,1.0531648
2016-12-02,1.0574646,1.0572008,1.0561329,1.0546029,1.0540196,1.0531981,1.0519003
2016-12-04,1.0558712,1.0562867,1.0553869,1.0542221,1.0540112,1.0518439,1.0512309
2016-12-05,1.0561115,1.0555029,1.0536761,1.0540311,1.0524482,1.0507776,1.050906
2016-12-06,1.0549375,1.0541167,1.0527452,1.051641,1.0506461,1.0507592,1.0497811
2016-12-07,1.0540025,1.0535372,1.0515262,1.050464,1.0509505,1.048273,1.0490077
2016-12-08,1.054,1.0522996,1.0508677,1.0502341,1.0523617,1.0500109,1.0481793
2016-12-09,1.052717,1.0514345,1.0498452,1.0495352,1.0498794,1.0492061,1.04962
2016-12-11,1.0507545,1.0503387,1.0498124,1.0486783,1.0482421,1.0484043,1.0476981
2016-12-12,1.0517375,1.0485528,1.0503349,1.0496305,1.0482651,1.0486779,1.0482037
2016-12-13,1.0498282,1.0487257,1.0486859,1.0510663,1.0468346,1.0484627,1.0477483
2016-12-14,1.0496906,1.0490278,1.0475868,1.0483507,1.047556,1.048039,1.047284
2016-12-15,1.049988,1.0487599,1.0482024,1.0484232,1.0484006,1.047968,1.0470419
2016-12-16,1.0498419,1.0484692,1.0485303,1.0481479,1.0474535,1.0473613,1.0477365
2016-12-18,1.0478853,1.0484872,1.0475531,1.0473115,1.0474244,1.0467291,1.0473089
2016-12-19,1.0485817,1.0480376,1.0482184,1.0479348,1.0478729,1.0471596,1.0466341
2016-12-20,1.0478851,1.0468861,1.0483259,1.0473036,1.0450087,1.0460141,1.0465891
2016-12-21,1.0474126,1.047286,1.048481,1.0467072,1.0471146,1.0462273,1.0453731
2016-12-22,1.0478011,1.0485945,1.0474528,1.047579,1.0469667,1.0459306,1.0449888
2016-12-23,1.047657,1.0471251,1.0469452,1.0455896,1.046924,1.0474584,1.04555
2016-12-26,1.0465562,1.0469375,1.0452626,1.0453153,1.0458853,1.0447316,1.045187
2016-12-27,1.0464517,1.0474333,1.0469757,1.0452272,1.0465915,1.0454707,1.0459975
2016-12-28,1.047604,1.046204,1.0467504,1.0445315,1.0453956,1.0448724,1.045135
2016-12-29,1.0456384,1.0473552,1.0462419,1.0450834,1.0460662,1.0448307,1.0451431
2016-12-30,1.0475751,1.0458758,1.044688,1.0444283,1.044873,1.0461409,1.0441885
2017-01-02,1.044407,1.0459576,1.0452,1.0445857,1.0449334,1.0440847,1.0463445
2017-01-03,1.0441929,1.0449756,1.0460119,1.0451087,1.0451258,1.0460289,1.0442579
2017-01-04,1.044803,1.045024,1.0447356,1.0442107,1.0452507,1.0442204,1.0459958
2017-01-05,1.0456431,1.0447258,1.0455042,1.0451534,1.0444819,1.0460352,1.0449693
2017-01-06,1.0450372,1.0439125,1.04466,1.044881,1.0450112,1.0460167,1.0453918
2017-01-08,1.0444909,1.0451933,1.0452935,1.0441507,1.0453069,1.0447319,1.0446686
2017-01-09,1.0454764,1.0458488,1.0443704,1.0455785,1.0453402,1.0451705,1.0453204
2017-01-10,1.0443008,1.0440136,1.0450538,1.0455017,1.0449584,1.044457,1.046626
2017-01-11,1.0449858,1.0462066,1.0450779,1.0445809,1.0452911,1.0450584,1.045246
2017-01-12,1.0445213,1.0436273,1.0448248,1.0442502,1.0452762,1.0452415,1.0452228
2017-01-13,1.0455737,1.045946,1.0449919,1.0452383,1.0449504,1.045143,1.0455142
2017-01-15,1.0463947,1.044296,1.0455616,1.0454549,1.0456874,1.0453998,1.0454293
2017-01-16,1.0447901,1.0455964,1.0454782,1.0453631,1.0457085,1.0454024,1.0449504
2017-01-17,1.0450423,1.0447178,1.0438197,1.0454075,1.045856,1.0458461,1.0459454
2017-01-18,1.0456848,1.0449079,1.045062,1.0460458,1.0457095,1.0455351,1.046306
2017-01-19,1.0453709,1.0453416,1.045239,1.0453222,1.0455427,1.0461283,1.0455376
2017-01-20,1.045119,1.0454454,1.046072,1.045698,1.0459809,1.0461144,1.0463167
2017-01-22,1.0457729,1.0459547,1.0454088,1.0461898,1.0457643,1.0453935,1.0455142
2017-01-23,1.0460123,1.0459393,1.0459461,1.0460587,1.0459915,1.0463603,1.0464156
2017-01-24,1.0457878,1.0452262,1.0459678,1.0462451,1.0457563,1.0453612,1.0463257
2017-01-25,1.046322,1.0458351,1.0459492,1.0459763,1.0460002,1.0463549,1.0454776
2017-01-26,1.0456687,1.0465094,1.0459701,1.0462329,1.045748,1.0462589,1.0458752
2017-01-27,1.0461955,1.0459197,1.0459505,1.0459574,1.0460098,1.0458233,1.0458323
2017-01-29,1.0456668,1.0461996,1.0459725,1.045453,1.046134,1.0454118,1.046029
2017-01-30,1.0463328,1.045769,1.045952,1.0455434,1.0455645,1.0455153,1.0468044
2017-01-31,1.0452538,1.0460182,1.0458988,1.045967,1.0461423,1.0452108,1.046143
2017-02-01,1.0454488,1.0455158,1.044606,1.0456463,1.0462464,1.0457513,1.0463623
2017-02-02,1.0455154,1.0457579,1.045717,1.0466597,1.0460172,1.0462128,1.0461444
2017-02-03,1.0457525,1.0448093,1.0459267,1.0457523,1.0457176,1.046228,1.0464873
2017-02-05,1.0459555,1.0456481,1.0466958,1.0459249,1.0460247,1.0467454,1.0482591
2017-02-06,1.0454724,1.045601,1.0453624,1.0459194,1.0467819,1.0488379,1.048315
2017-02-07,1.0457306,1.0451595,1.0458393,1.0471588,1.0476443,1.0492216,1.0469707
2017-02-08,1.0456958,1.0451992,1.0464224,1.0477338,1.0478193,1.0497706,1.0497687
2017-02-09,1.0480739,1.0465358,1.0485648,1.0486586,1.0481352,1.0499663,1.0491208
2017-02-10,1.0460407,1.0476477,1.0478827,1.0494287,1.049254,1.0497323,1.0498818
2017-02-12,1.0485433,1.0484791,1.0488499,1.0498837,1.0501328,1.0501281,1.0498155
2017-02-13,1.0483596,1.048993,1.0499592,1.04874,1.0501913,1.0491389,1.0507001
2017-02-14,1.0490804,1.0508028,1.0500343,1.0491667,1.0521597,1.0505571,1.0514638
2017-02-15,1.0496557,1.0490184,1.0516608,1.050782,1.0512085,1.0515193,1.0524807
2017-02-16,1.0479858,1.0489726,1.0494215,1.0503047,1.0523186,1.0500333,1.0505677
2017-02-17,1.0506082,1.050569,1.0508864,1.0506338,1.0517191,1.0518647,1.0516657
2017-02-26,1.0501926,1.0502663,1.0509164,1.0508809,1.0532757,1.0504552,1.0529056
2017-02-27,1.0492028,1.0513037,1.049929,1.0521634,1.0538366,1.0520797,1.0516851
2017-02-28,1.0515735,1.051692,1.0522584,1.0533361,1.051408,1.0528833,1.0523164
2017-03-01,1.0524179,1.053288,1.052112,1.0520281,1.051678,1.0523248,1.0526562
2017-03-02,1.0523182,1.0512155,1.0521044,1.0527741,1.052191,1.052604,1.0519761
2017-03-03,1.0527779,1.0520104,1.0523728,1.0524011,1.051935,1.0535119,1.0535852
2017-03-05,1.0520105,1.0517645,1.0527785,1.052048,1.0529833,1.0532975,1.0610816
2017-03-06,1.0518386,1.0529987,1.0535488,1.0518913,1.0532591,1.0607047,1.0649079
2017-03-07,1.0526333,1.0521582,1.053949,1.0532585,1.0614753,1.0638734,1.064506
2017-03-08,1.0520234,1.051674,1.052468,1.0605559,1.063652,1.065077,1.0656446
2017-03-09,1.053118,1.0528758,1.0607187,1.0645477,1.0650941,1.064864,1.06656
2017-03-10,1.0534642,1.0615125,1.0651591,1.0649804,1.0653363,1.0654455,1.0671697
2017-03-12,1.0612187,1.065226,1.0655906,1.0663284,1.0662934,1.0672294,1.0666615
2017-03-13,1.0642154,1.0655457,1.0663844,1.0661774,1.0675968,1.0659219,1.0677274
2017-03-14,1.0654931,1.0660986,1.0655292,1.0678606,1.0659981,1.0670092,1.06777
2017-03-15,1.0657924,1.0661129,1.0664427,1.0668176,1.0693691,1.0702199,1.0689334
2017-03-16,1.0661964,1.0668778,1.0677716,1.0663393,1.0681796,1.068712,1.0694422
2017-03-17,1.0667471,1.0664096,1.0666043,1.0670635,1.0704638,1.0693973,1.0728348
2017-03-19,1.0659541,1.0669345,1.0682911,1.0682573,1.0690804,1.0718595,1.0740743
2017-03-20,1.0673803,1.0672946,1.0687453,1.0706204,1.0727842,1.0745227,1.0767018
2017-03-21,1.0678298,1.0682124,1.0700758,1.0721285,1.0742196,1.0760754,1.0788964
2017-03-22,1.067926,1.0692548,1.0725387,1.0742909,1.0770739,1.079524,1.0814637
2017-03-23,1.0685076,1.0727153,1.0737184,1.0757277,1.079643,1.0817283,1.0820767
2017-03-24,1.0724756,1.0737771,1.0761646,1.0806795,1.0815413,1.082526,1.0835606
2017-03-26,1.0742996,1.0770172,1.0796936,1.0816284,1.0814722,1.0838404,1.0853059
2017-03-27,1.0760306,1.0790086,1.0802057,1.0832282,1.084728,1.0852937,1.0860507
2017-03-28,1.0790161,1.0793525,1.0837148,1.08311,1.0840594,1.0858226,1.085749
2017-03-29,1.0812927,1.084825,1.0841788,1.0845866,1.0851374,1.0862662,1.0865493
2017-03-30,1.083099,1.0846725,1.0848434,1.0860018,1.0873541,1.0858253,1.0880986
2017-03-31,1.0848446,1.0847024,1.0847166,1.0881214,1.0866202,1.0862448,1.0865633
2017-04-02,1.0852152,1.0863471,1.08707,1.0877576,1.0866228,1.0877613,1.0869079
2017-04-03,1.0868336,1.0866722,1.086739,1.0862747,1.0855718,1.0873044,1.086996
2017-04-04,1.0858527,1.0864787,1.0868856,1.0862523,1.0872761,1.0898209,1.0856773
2017-04-05,1.086357,1.0876361,1.0867579,1.0861365,1.0866873,1.0876197,1.0862025
2017-04-06,1.0868309,1.0881125,1.086911,1.0866016,1.0866086,1.0861608,1.0850428
2017-04-07,1.0877466,1.087859,1.0878273,1.0857195,1.08648,1.0867873,1.0858189
2017-04-09,1.0877645,1.0871676,1.0868446,1.0866244,1.0870757,1.0857661,1.0860909
2017-04-10,1.0861279,1.0850663,1.0896075,1.0857309,1.0880476,1.0870383,1.0860714
2017-04-11,1.0875727,1.0864908,1.0878421,1.0883094,1.0869563,1.0878762,1.0872784
2017-04-12,1.0867596,1.0860057,1.0880506,1.0857474,1.0861696,1.0870224,1.0861993
2017-04-13,1.0869024,1.0874366,1.0873765,1.0872613,1.0865052,1.0877603,1.0867393
2017-04-16,1.0857408,1.086094,1.0881417,1.0881276,1.0876538,1.0870923,1.0854266
2017-04-17,1.0874288,1.0866511,1.0850514,1.0872357,1.0861269,1.0856693,1.0864743
2017-04-18,1.0876331,1.0868928,1.0881327,1.0861726,1.0855365,1.0865562,1.0852238
2017-04-19,1.0857065,1.0859395,1.0875963,1.0868604,1.0878937,1.0854684,1.0853297
2017-04-20,1.0874267,1.0870702,1.0867361,1.0852312,1.0839459,1.0848467,1.0838814
2017-04-21,1.0876344,1.085638,1.0861075,1.0855817,1.0854154,1.0839274,1.0839715
2017-04-23,1.0861089,1.0851705,1.0867151,1.084198,1.0843729,1.0842719,1.0841559
2017-04-24,1.0861207,1.083426,1.0850482,1.0832887,1.0836668,1.0839151,1.0842861
2017-04-25,1.0852907,1.0846591,1.0846564,1.0845972,1.0836385,1.0842837,1.0836998
2017-04-26,1.0853912,1.0854387,1.083596,1.0837499,1.0841566,1.0839028,1.0843681
2017-04-27,1.0849264,1.0842456,1.0839068,1.0835468,1.0840433,1.0842965,1.0840163
2017-04-28,1.0851965,1.0840998,1.0846536,1.0842551,1.0839449,1.0838901,1.0832471
2017-04-30,1.08417,1.0840126,1.0835582,1.0835491,1.0844616,1.0833577,1.0830066
2017-05-01,1.0828209,1.0845385,1.0838927,1.0842699,1.0823702,1.0835469,1.0816982
2017-05-02,1.0846096,1.0843699,1.0846944,1.0833467,1.0832781,1.0823475,1.0818735
2017-05-03,1.0848298,1.084349,1.0839707,1.0829169,1.0823154,1.0823866,1.0818188
2017-05-04,1.0826862,1.083814,1.0827886,1.0819203,1.0821645,1.082861,1.0799494
2017-05-05,1.0830894,1.0829339,1.0810192,1.0811343,1.0808387,1.0813786,1.0810214
2017-05-07,1.0829002,1.0826362,1.0826923,1.0821564,1.0810614,1.0806112,1.080341
2017-05-08,1.08354,1.082756,1.0816528,1.0813239,1.0820501,1.0807452,1.0800283
2017-05-09,1.0825096,1.0806556,1.0815576,1.0804296,1.0812784,1.0809332,1.0798461
2017-05-10,1.0812916,1.0821995,1.0807029,1.0813886,1.0810362,1.0797026,1.0790597
2017-05-11,1.0815574,1.0813161,1.0815513,1.0799437,1.0789862,1.0801227,1.0788199
2017-05-12,1.0808618,1.0800705,1.0797334,1.080313,1.0790614,1.0797942,1.0786579
2017-05-14,1.0802765,1.0809401,1.0804484,1.079712,1.078405,1.0784281,1.077375
2017-05-15,1.0788335,1.0794216,1.07939,1.0787185,1.0785933,1.0787599,1.0769048
2017-05-16,1.0804702,1.0797958,1.0791775,1.0779469,1.0773929,1.0791985,1.0774992
2017-05-17,1.0794318,1.0782081,1.078445,1.0779232,1.0779155,1.0780087,1.0779471
2017-05-18,1.0787715,1.0793369,1.0787106,1.0778228,1.0788969,1.07745,1.0786617
2017-05-19,1.0793469,1.0769453,1.0779026,1.0766727,1.0767212,1.0780184,1.0771154
2017-05-21,1.0782272,1.0787122,1.078589,1.0777471,1.0772698,1.0765983,1.0772133
2017-05-22,1.0787926,1.0775733,1.077493,1.0773321,1.0770093,1.0775403,1.0767409
2017-05-23,1.0777445,1.076738,1.077214,1.0779439,1.0764465,1.0753766,1.0752531
2017-05-24,1.0773697,1.0766203,1.0769799,1.0764037,1.0767734,1.0751951,1.074849
2017-05-25,1.0772272,1.0770102,1.0766772,1.0757828,1.0756047,1.0752726,1.0747598
2017-05-26,1.0766412,1.0763241,1.0760282,1.0746766,1.0751423,1.0747858,1.0739603
2017-05-28,1.0768265,1.0764604,1.0747765,1.073966,1.0735815,1.0744199,1.0744427
2017-05-29,1.0757724,1.0751618,1.0739499,1.0752684,1.0744239,1.0747197,1.0742887
2017-05-30,1.0745348,1.0739549,1.0748699,1.0731565,1.0751946,1.0743624,1.0741369
2017-05-31,1.0734016,1.0752494,1.0739245,1.0746714,1.0750299,1.0741918,1.0722249
2017-06-01,1.0737964,1.0752827,1.0749487,1.0742351,1.0734843,1.0725027,1.0722514
2017-06-02,1.074402,1.0729762,1.0739514,1.0738428,1.0728751,1.072667,1.0720191
2017-06-04,1.0737642,1.0738387,1.0747455,1.0728084,1.0725421,1.0720074,1.0704442
2017-06-05,1.0744098,1.0739138,1.0728106,1.072571,1.0714831,1.0695974,1.0676136
2017-06-06,1.0740579,1.0726465,1.0727905,1.0713896,1.0693189,1.0667822,1.0667149
2017-06-07,1.0730143,1.0723922,1.0697373,1.0703833,1.0681382,1.0666572,1.0653871
2017-06-08,1.0712755,1.0712887,1.0706946,1.0679119,1.0671235,1.0674754,1.0645623
2017-06-09,1.0714688,1.0704741,1.0682216,1.0671829,1.0662684,1.066121,1.0633967
2017-06-11,1.0705751,1.0688943,1.066374,1.065679,1.065657,1.0638962,1.0623292
2017-06-12,1.0677149,1.066139,1.0656952,1.0661452,1.0645542,1.0609493,1.0551318
2017-06-13,1.0677823,1.0661049,1.0652442,1.0643842,1.0622989,1.0575085,1.0550467
2017-06-14,1.066737,1.0653505,1.0648024,1.0617175,1.059481,1.054187,1.0535492
2017-06-15,1.0656105,1.0644819,1.0617948,1.0557778,1.0548974,1.0525414,1.0531051
2017-06-16,1.0638444,1.0620518,1.0559549,1.0540911,1.0537541,1.0529032,1.0526673
2017-06-18,1.0614415,1.0561299,1.0556954,1.0537581,1.0536016,1.0524393,1.0512798
2017-06-19,1.0554017,1.0549648,1.0522574,1.0520345,1.0515647,1.0506601,1.0500122
2017-06-20,1.0540526,1.0532192,1.050933,1.0516526,1.0508316,1.0504879,1.0494401
2017-06-21,1.052788,1.0541334,1.0508966,1.0505102,1.0494411,1.0490893,1.0485848
2017-06-22,1.0540568,1.0531623,1.0512729,1.0497643,1.0488049,1.0486702,1.0479807
2017-06-23,1.0522138,1.0520141,1.049475,1.0484294,1.0458428,1.0493991,1.0475379
2017-06-25,1.0512128,1.0491961,1.0491992,1.0481699,1.0484848,1.0485277,1.0475537
2017-06-26,1.0491877,1.0488693,1.047977,1.0501012,1.0475836,1.0481552,1.0471356
2017-06-27,1.0501056,1.0490433,1.0483571,1.0464671,1.0475252,1.047776,1.0477433
2017-06-28,1.0498141,1.0483773,1.049162,1.0478078,1.0485251,1.0471117,1.0473591
2017-06-29,1.0471927,1.0475638,1.0465988,1.0489744,1.0471535,1.0474998,1.046776
2017-06-30,1.0480684,1.0478344,1.0479746,1.0488881,1.0445687,1.0485731,1.0484867
2017-07-02,1.0473051,1.0481335,1.0485606,1.0469021,1.047476,1.0452167,1.0463148
2017-07-03,1.0477039,1.049017,1.0474246,1.0473349,1.0470926,1.0457044,1.0473902
2017-07-04,1.0483818,1.0477794,1.0462942,1.0472039,1.0464606,1.0458422,1.0461085
2017-07-05,1.0472378,1.0482407,1.0468479,1.0463077,1.0456855,1.0463645,1.0443599
2017-07-06,1.0470169,1.046891,1.0468695,1.0456859,1.0466583,1.0464349,1.0454133
2017-07-07,1.0471878,1.0461649,1.0462309,1.0457879,1.0458232,1.0462939,1.0454712
2017-07-09,1.0473776,1.0452662,1.0443778,1.0453209,1.0453347,1.045191,1.0451615
2017-07-10,1.0467927,1.044913,1.0456856,1.0452361,1.0458317,1.0449684,1.0456657
2017-07-11,1.0454979,1.0464257,1.0434395,1.0456096,1.0453222,1.0454134,1.0457435
2017-07-12,1.0443795,1.0452504,1.0446702,1.0460665,1.045897,1.0465431,1.0462253
2017-07-13,1.0464875,1.0456243,1.0457577,1.0457209,1.0463448,1.046298,1.0462494
2017-07-14,1.0450717,1.0452576,1.0460485,1.0451106,1.046785,1.046072,1.0476873
2017-07-16,1.0453163,1.0456539,1.0458341,1.0462955,1.0463027,1.0470457,1.0461589
2017-07-17,1.0456177,1.0466996,1.0463583,1.0462734,1.0477906,1.0473516,1.047565
2017-07-18,1.045462,1.0461055,1.0459803,1.0471792,1.0473841,1.0478855,1.04841
2017-07-19,1.0462949,1.0464597,1.0473787,1.0474601,1.0474659,1.0480162,1.0483779
2017-07-20,1.0463188,1.0473208,1.0475117,1.0482985,1.0480356,1.0484012,1.0485065
2017-07-21,1.0471761,1.0473934,1.0479888,1.0483795,1.0484117,1.0488346,1.049773
2017-07-23,1.047419,1.0479556,1.0486279,1.049216,1.049259,1.0492252,1.0504299
2017-07-24,1.0481586,1.0477706,1.0484021,1.0487418,1.0495796,1.0504855,1.0504404
2017-07-25,1.0487226,1.0480639,1.0485905,1.0483403,1.0507262,1.0499951,1.0499765
2017-07-26,1.0486116,1.0489866,1.0494127,1.0507375,1.0501059,1.0505812,1.0511028
2017-07-27,1.049164,1.0496917,1.0490805,1.0503591,1.0501426,1.051261,1.0555227
2017-07-28,1.0490619,1.0499806,1.0506755,1.0505301,1.050574,1.055403,1.0562612
2017-07-30,1.0498776,1.0502963,1.0501319,1.0514919,1.0549152,1.056169,1.0571333
2017-07-31,1.0506374,1.0507582,1.0511103,1.0546073,1.0555656,1.0576084,1.0618403
2017-08-01,1.0507244,1.0512099,1.0559531,1.0560591,1.0563393,1.0614839,1.0625556
2017-08-02,1.0513651,1.0550333,1.0565374,1.0583345,1.062293,1.0622613,1.0615885
2017-08-03,1.0557142,1.0561526,1.0573727,1.0624228,1.0627766,1.063595,1.0641339
2017-08-04,1.0559493,1.0567813,1.0607969,1.0620579,1.0628206,1.0636191,1.0648655
2017-08-06,1.058137,1.0615795,1.0619079,1.0622345,1.0638691,1.0638461,1.0650674
2017-08-07,1.0617883,1.062355,1.0633783,1.0630754,1.065222,1.0654178,1.0654136
2017-08-08,1.0619526,1.0628462,1.0639873,1.0647343,1.0643854,1.0646911,1.0651656
2017-08-09,1.0629706,1.0640509,1.0639234,1.0646588,1.0630546,1.0656271,1.0674462
2017-08-10,1.0639927,1.0646254,1.0652378,1.064086,1.0650167,1.0662903,1.0669628
2017-08-11,1.0639037,1.0646937,1.0650722,1.0648733,1.0672708,1.0668043,1.0679795
2017-08-13,1.0636411,1.0658417,1.064653,1.0650531,1.0667069,1.0669463,1.0674961
2017-08-14,1.0646325,1.0659877,1.0653018,1.0664405,1.0681773,1.0678343,1.0683839
2017-08-15,1.0658393,1.0653447,1.065772,1.0677485,1.0673087,1.0687075,1.069812
2017-08-16,1.065274,1.0668889,1.0677104,1.068218,1.0699828,1.0689653,1.0703192
2017-08-17,1.0667249,1.0676274,1.0685215,1.0680594,1.0695491,1.0703263,1.0713917
2017-08-18,1.0679343,1.0680542,1.0692588,1.0706323,1.071375,1.0723459,1.0723614
2017-08-20,1.0678209,1.0682578,1.0700711,1.0711582,1.070432,1.0719572,1.0749216
2017-08-21,1.0690516,1.0686705,1.0691105,1.0710223,1.0723883,1.0745391,1.075794
2017-08-22,1.0692707,1.069779,1.0707424,1.0731473,1.0745108,1.0766852,1.0759157
2017-08-23,1.0700997,1.0716,1.0725594,1.0747539,1.0755355,1.0767531,1.077655
2017-08-24,1.0728272,1.0739235,1.0740694,1.0753111,1.0776951,1.07697,1.0780873
2017-08-25,1.0731852,1.0743996,1.0765023,1.0755059,1.0776161,1.0777977,1.0788841
2017-08-27,1.0737902,1.0764308,1.0763296,1.077337,1.0781517,1.0791026,1.0778192
2017-08-28,1.0761578,1.0768523,1.0776356,1.0771871,1.079199,1.0777104,1.0787374
2017-08-29,1.0765086,1.0778452,1.0773716,1.0775684,1.0773833,1.0790424,1.0797265
2017-08-30,1.0775592,1.0780483,1.0763866,1.0775199,1.0784497,1.0787195,1.0805223
2017-08-31,1.0769149,1.0777639,1.077838,1.0789194,1.0793926,1.0795839,1.0823662
2017-09-01,1.077576,1.0778073,1.0789043,1.0796299,1.0804958,1.0822916,1.0830729
