,ZARJPY,ZARJPY,ZARJPY,ZARJPY,ZARJPY,ZARJPY,ZARJPY
2016-04-18,7.3437805,7.361305,7.3601913,7.3651276,7.354988,7.36808,7.3489304
2016-04-19,7.345566,7.3553696,7.375328,7.3559647,7.368576,7.354782,7.3718796
2016-04-20,7.340805,7.360855,7.3588943,7.372612,7.3594055,7.369034,7.3850784
2016-04-21,7.3612213,7.355301,7.359131,7.358223,7.3708115,7.366005,7.3510666
2016-04-22,7.3473587,7.366493,7.367523,7.37294,7.357933,7.362541,7.3878403
2016-04-24,7.366539,7.3651886,7.371887,7.357773,7.373741,7.3711853,7.3810577
2016-04-25,7.355049,7.363968,7.3661346,7.373337,7.3903275,7.385582,7.4693832
2016-04-26,7.359726,7.362541,7.3623276,7.3725967,7.3846054,7.4527054,7.4840317
2016-04-27,7.368889,7.3517,7.352272,7.3754425,7.4841385,7.4799194,7.4613037
2016-04-28,7.3666534,7.3650894,7.3780365,7.443825,7.4442673,7.46714,7.466423
2016-04-29,7.380165,7.3817596,7.412201,7.4643097,7.4864044,7.4469833,7.476906
2016-05-01,7.36837,7.4273987,7.4752045,7.4707565,7.443283,7.465172,7.470978
2016-05-02,7.4680023,7.477844,7.457283,7.448265,7.4639664,7.471878,7.4659424
2016-05-03,7.47583,7.490219,7.4642944,7.5085754,7.462639,7.476593,7.4811783
2016-05-04,7.4568405,7.4263687,7.4712677,7.4392014,7.4832916,7.460869,7.4654007
2016-05-05,7.4872284,7.496155,7.4765396,7.4538803,7.4659424,7.4447937,7.4675446
2016-05-06,7.474312,7.475952,7.4650497,7.5074463,7.4707184,7.472252,7.467621
2016-05-08,7.4612656,7.4363327,7.4761887,7.4783325,7.443123,7.4614944,7.4285583
2016-05-09,7.4559784,7.4654922,7.4613495,7.489624,7.4841156,7.451004,7.443657
2016-05-10,7.464546,7.4634094,7.4564133,7.472183,7.4638367,7.4405823,7.4035416
2016-05-11,7.4727783,7.448044,7.466011,7.450531,7.450653,7.369362,7.3687515
2016-05-12,7.4794693,7.495598,7.448906,7.457817,7.378937,7.357132,7.3385773
2016-05-13,7.4575806,7.463455,7.4616013,7.38076,7.358368,7.362747,7.3073654
2016-05-15,7.4214325,7.427635,7.3784103,7.35524,7.3478622,7.3257904,7.335022
2016-05-16,7.471863,7.3781204,7.3415985,7.358864,7.3476486,7.3073425,7.355484
2016-05-17,7.379097,7.3559723,7.358368,7.286316,7.339798,7.3472595,7.344116
2016-05-18,7.3478546,7.34816,7.368294,7.3610764,7.3071213,7.3510666,7.3043594
2016-05-19,7.3605194,7.3399506,7.342369,7.3052673,7.3322678,7.3246765,7.308304
2016-05-20,7.3500137,7.3306274,7.2923813,7.336914,7.3520126,7.319977,7.2342606
2016-05-22,7.325287,7.299919,7.3084793,7.3420563,7.3116226,7.267334,7.225624
2016-05-23,7.305481,7.3237076,7.3650513,7.3127747,7.2401886,7.2198715,7.2116776
2016-05-24,7.346184,7.343033,7.311455,7.230995,7.2132034,7.1924286,7.1992874
2016-05-25,7.350868,7.3169556,7.2434387,7.219223,7.212105,7.21196,7.169838
2016-05-26,7.313225,7.2303543,7.2303925,7.205101,7.1842804,7.175392,7.1601944
2016-05-27,7.224777,7.2182236,7.2370224,7.2070847,7.1935654,7.1564484,7.1646423
2016-05-29,7.2188644,7.185707,7.1863403,7.183296,7.160881,7.1711197,7.1714783
2016-05-30,7.1675415,7.201355,7.192032,7.169304,7.1759415,7.162636,7.129303
2016-05-31,7.2081833,7.1933594,7.1432495,7.1586456,7.1690445,7.113693,7.058914
2016-06-01,7.1934967,7.1576233,7.165703,7.164757,7.159767,7.058342,7.0528564
2016-06-02,7.1934586,7.172104,7.1239243,7.0973434,7.065941,7.0615616,7.055359
2016-06-03,7.1723633,7.159729,7.149498,7.0661774,7.0569305,7.058113,7.0554733
2016-06-05,7.1564484,7.150696,7.0506363,7.0439606,7.049202,7.0492096,7.047455
2016-06-06,7.1586914,7.050804,7.058571,7.069832,7.0573807,7.0541153,7.074768
2016-06-07,7.049835,7.0607452,7.0637283,7.06073,7.0491943,7.047081,7.07917
2016-06-08,7.064102,7.0527496,7.044449,7.054863,7.057518,7.1112137,7.0294876
2016-06-09,7.0665436,7.0611954,7.0642548,7.051056,7.044693,7.03701,7.039612
2016-06-10,7.0442276,7.0526733,7.0715866,7.0182037,7.1317673,7.028366,7.0479584
2016-06-12,7.04747,7.061508,7.0362244,7.0473404,7.062706,7.052246,7.0440826
2016-06-13,7.0476074,7.0294724,7.02993,7.044922,7.040901,7.0024796,7.018158
2016-06-14,7.044716,7.075859,7.047035,7.0620804,7.031105,7.0360336,7.0363846
2016-06-15,7.0349197,7.0270233,7.0437317,7.014122,7.0330505,7.031746,7.0210037
2016-06-16,7.0475616,7.0442123,7.011574,7.0115204,7.0239334,7.0324097,7.0385666
2016-06-17,7.061882,7.0048447,7.030533,7.0289154,7.013977,7.0204315,7.0162888
2016-06-19,7.0171585,7.034729,7.03125,7.0215683,7.02314,7.02343,7.00943
2016-06-20,7.0161743,7.039253,7.0197983,7.028099,7.0221176,6.9975357,7.0187073
2016-06-21,7.0078735,7.0117493,7.0225525,7.0214767,7.0191727,7.017647,7.0043488
2016-06-22,7.003586,7.0240784,7.0225525,7.026863,7.029846,7.014595,7.0261307
2016-06-23,7.0155106,7.0373,7.0225525,6.9974594,7.036072,7.010742,7.0152283
2016-06-24,7.01635,7.0204926,7.012436,7.0240326,7.005844,6.9993134,6.9991226
2016-06-26,7.023712,7.0098267,6.9970245,6.998329,6.996567,7.0195084,7.000862
2016-06-27,7.011711,7.004242,7.0013885,7.0118027,7.0068893,7.006958,7.0125427
2016-06-28,7.0124893,6.9997253,7.0153275,7.0103683,7.007141,7.0118027,7.0207825
2016-06-29,6.9927444,7.0023193,6.994095,7.0057373,7.030098,7.005951,7.01046
2016-06-30,7.011307,6.9931335,7.016487,7.0013657,7.005913,7.0086975,7.0163956
2016-07-01,7.0011597,6.995987,6.996216,7.007698,7.010071,6.9934006,6.9981537
2016-07-03,7.001854,7.0082626,7.0202866,6.9960785,7.0045547,7.012451,7.014168
2016-07-04,7.008072,7.007019,7.0017776,7.0258865,7.0135727,7.0044937,6.996315
2016-07-05,7.007477,7.0105743,7.0341263,7.0201797,7.009468,6.990555,7.007347
2016-07-06,7.015747,7.0068893,7.005722,7.007324,6.9932175,6.9944077,6.9812927
2016-07-07,7.002495,7.010582,7.0101852,7.0029297,6.986786,6.9741974,6.973419
2016-07-08,7.005493,6.99807,6.9920654,6.983803,6.98246,7.0028915,6.973633
2016-07-10,7.010391,6.9953003,6.993927,6.9907913,6.993141,6.9933243,6.999649
2016-07-11,6.9907913,6.9906235,6.9878006,6.9962387,6.980736,6.9835663,7.003639
2016-07-12,6.9802246,7.0018463,6.9925613,6.969986,7.0074463,7.007431,6.997795
2016-07-13,6.979309,7.002434,7.0003967,6.991089,6.9946823,7.001747,7.0126343
2016-07-14,6.985977,7.00914,6.9882126,6.9907837,7.002487,7.007431,7.0006256
2016-07-15,7.0005035,7.0004883,6.9966354,6.9969254,7.015541,7.0014877,7.010269
2016-07-17,6.987488,7.0123215,6.997383,6.9881744,6.997101,7.0075607,7.0047607
2016-07-18,7.0146637,7.003624,7.007332,7.0070496,6.998291,7.0011673,7.0080566
2016-07-19,6.9921265,7.0130157,6.9997025,7.028816,7.0114975,7.0076904,7.0085983
2016-07-20,7.005989,6.9962234,6.9992294,7.0190964,7.007019,7.0009766,7.0119476
2016-07-21,6.9951935,7.000778,6.9951324,7.0084457,6.9938965,6.9976196,7.0323486
2016-07-22,7.0076447,7.0083084,7.002716,6.992073,7.011406,7.028,7.061058
2016-07-24,6.999954,7.0127487,6.99868,7.0135345,7.0330963,7.04805,7.067116
2016-07-25,6.9897766,6.9956894,6.9985657,7.021347,7.040741,7.073784,7.097313
2016-07-26,6.991226,7.01709,7.0142975,7.043106,7.064766,7.1104965,7.1291046
2016-07-27,7.006233,7.0320663,7.0450287,7.0607834,7.0974426,7.1332245,7.2165985
2016-07-28,7.0233917,7.045433,7.0598984,7.116173,7.140854,7.2003555,7.2237396
2016-07-29,7.031822,7.0664444,7.0884933,7.137062,7.2141876,7.254936,7.2482758
2016-07-31,7.0750046,7.094948,7.121834,7.172287,7.225876,7.2169266,7.245865
2016-08-01,7.1098022,7.1457977,7.1650543,7.212425,7.2323456,7.256981,7.262825
2016-08-02,7.1333923,7.1477585,7.2309875,7.2197037,7.2397766,7.2702866,7.2801285
2016-08-03,7.1937714,7.225601,7.2220993,7.264694,7.2599564,7.268799,7.3107986
2016-08-04,7.237114,7.2390823,7.304756,7.271164,7.2848663,7.327942,7.3383713
2016-08-05,7.261093,7.246826,7.259903,7.2899857,7.2856445,7.3302765,7.334053
2016-08-07,7.263397,7.245186,7.2932205,7.3223953,7.3290176,7.3414,7.34182
2016-08-08,7.270195,7.2803345,7.3096695,7.3248825,7.278984,7.3317184,7.3694687
2016-08-09,7.296982,7.3197327,7.345909,7.344803,7.385788,7.3654175,7.374695
2016-08-10,7.3181534,7.3293304,7.356865,7.3520355,7.3722763,7.3782806,7.3614044
2016-08-11,7.3553085,7.3395157,7.35334,7.3756332,7.3658752,7.3643417,7.3926773
2016-08-12,7.359703,7.3593826,7.3407288,7.37339,7.364464,7.3693314,7.3783264
2016-08-14,7.402214,7.33799,7.3659363,7.3668137,7.3775406,7.40744,7.398964
2016-08-15,7.358322,7.368538,7.385399,7.3958817,7.3657684,7.3876724,7.3913727
2016-08-16,7.4093704,7.372032,7.3805084,7.400299,7.3895264,7.3770065,7.385071
2016-08-17,7.373131,7.3598022,7.383728,7.3761597,7.3759155,7.380417,7.3914948
2016-08-18,7.3714523,7.387169,7.389557,7.395218,7.419922,7.397728,7.3865433
2016-08-19,7.360161,7.375992,7.3861313,7.401314,7.4025803,7.389656,7.3894577
2016-08-21,7.3793106,7.3741302,7.4026337,7.3973846,7.384308,7.399254,7.3919525
2016-08-22,7.4031677,7.396019,7.406044,7.3934097,7.398651,7.3979797,7.3973694
2016-08-23,7.381233,7.417824,7.398445,7.353462,7.3848495,7.3890076,7.392601
2016-08-24,7.3888397,7.401306,7.3930893,7.376648,7.3958054,7.399582,7.397629
2016-08-25,7.393486,7.401886,7.3960876,7.384987,7.389717,7.398491,7.3831863
2016-08-26,7.4039,7.3889084,7.396492,7.4028473,7.392212,7.4067993,7.4043884
2016-08-28,7.378952,7.393036,7.3842087,7.398842,7.3975067,7.3875732,7.395294
2016-08-29,7.4027634,7.3887177,7.4006424,7.380104,7.410927,7.3827972,7.37957
2016-08-30,7.3987656,7.3931046,7.3774796,7.388855,7.377533,7.383644,7.37471
2016-08-31,7.39682,7.3902893,7.3671265,7.3612823,7.372032,7.382416,7.3681107
2016-09-01,7.397934,7.390129,7.382477,7.3871155,7.3724365,7.3810654,7.3461075
2016-09-02,7.4018784,7.365425,7.3841705,7.3667297,7.359314,7.341118,7.3618774
2016-09-04,7.361717,7.36985,7.3619385,7.37558,7.37043,7.3787003,7.3520966
2016-09-05,7.3657074,7.353554,7.365982,7.3588104,7.347603,7.3541794,7.325035
2016-09-06,7.3911133,7.368355,7.365654,7.3443832,7.343437,7.342415,7.2959366
2016-09-07,7.3176193,7.351425,7.3517075,7.340767,7.345314,7.3068695,7.267273
2016-09-08,7.366043,7.3734207,7.3471527,7.3233795,7.2921066,7.31192,7.2578583
2016-09-09,7.35997,7.344017,7.3302155,7.3138046,7.2673645,7.2538986,7.2615433
2016-09-11,7.359215,7.3375015,7.3080215,7.2489395,7.269745,7.2531586,7.261734
2016-09-12,7.329895,7.316025,7.2678375,7.2779083,7.247444,7.2446213,7.250534
2016-09-13,7.3266525,7.266655,7.2533264,7.243332,7.2589645,7.2488174,7.1782074
2016-09-14,7.2511215,7.2492676,7.267853,7.2673416,7.239006,7.202736,7.206604
2016-09-15,7.248932,7.2579193,7.2530136,7.2538605,7.192955,7.199974,7.203827
2016-09-16,7.2639694,7.2615814,7.2444077,7.193825,7.1980743,7.178421,7.1771164
2016-09-18,7.258873,7.2394485,7.203903,7.2314606,7.1980133,7.208275,7.2060165
2016-09-19,7.2510376,7.1938934,7.191452,7.183861,7.1986084,7.205887,7.2043304
2016-09-20,7.1921997,7.179558,7.189598,7.2018127,7.188362,7.1768723,7.17556
2016-09-21,7.1884995,7.231476,7.2041855,7.212326,7.1982727,7.203247,7.2046585
2016-09-22,7.192856,7.1933136,7.191963,7.2009354,7.1876297,7.1982117,7.202446
2016-09-23,7.192276,7.20121,7.1963806,7.190979,7.191498,7.1946564,7.213562
2016-09-25,7.206856,7.1928253,7.2101364,7.207596,7.208908,7.1905823,7.1931305
2016-09-26,7.200592,7.1858215,7.199211,7.1918488,7.2213745,7.219017,7.219475
2016-09-27,7.1829834,7.2344894,7.2021866,7.1994095,7.2328796,7.1919556,7.186943
2016-09-28,7.2085266,7.176811,7.1954803,7.189934,7.188301,7.1988754,7.202553
2016-09-29,7.2028275,7.2114563,7.2137604,7.207939,7.19944,7.2299194,7.2272797
2016-09-30,7.1839294,7.211357,7.194664,7.194069,7.214546,7.1996155,7.221115
2016-10-02,7.208885,7.185951,7.1947556,7.1826477,7.209961,7.1952057,7.2108
2016-10-03,7.21875,7.1976852,7.2083054,7.202652,7.182068,7.243004,7.2545013
2016-10-04,7.1987686,7.197563,7.2244797,7.2417603,7.2497787,7.245201,7.2661285
2016-10-05,7.201706,7.220093,7.2243576,7.2202606,7.230835,7.2994156,7.279747
2016-10-06,7.211067,7.213211,7.257469,7.266693,7.254532,7.269058,7.3066864
2016-10-07,7.2265244,7.231003,7.254242,7.246132,7.2764053,7.2680054,7.29982
2016-10-09,7.2598724,7.241852,7.2434616,7.277672,7.2608185,7.2759476,7.273468
2016-10-10,7.220093,7.2526855,7.288109,7.2889633,7.274811,7.351448,7.2980957
2016-10-11,7.261879,7.2664413,7.284027,7.297867,7.2535095,7.284027,7.3011856
2016-10-12,7.252762,7.281685,7.2882233,7.2810974,7.309082,7.2928543,7.304329
2016-10-13,7.29805,7.280319,7.253853,7.286598,7.2867813,7.3239822,7.3126373
2016-10-14,7.3455276,7.2908554,7.309471,7.2965393,7.332466,7.3340454,7.302597
2016-10-16,7.285263,7.2918396,7.3007736,7.308914,7.330559,7.3149567,7.3210907
2016-10-17,7.330414,7.319229,7.3195496,7.3690643,7.32312,7.31752,7.328331
2016-10-18,7.3083572,7.311943,7.3102875,7.315445,7.3207626,7.338417,7.3582993
2016-10-19,7.32959,7.298607,7.303131,7.314041,7.340904,7.3364944,7.373337
2016-10-20,7.3263474,7.3184357,7.320076,7.3330383,7.340126,7.3623047,7.3789062
2016-10-21,7.3235016,7.333397,7.3298264,7.337517,7.369316,7.4063644,7.414322
2016-10-23,7.3238144,7.3292694,7.341263,7.3563538,7.370018,7.3971863,7.4059296
2016-10-24,7.3379364,7.3460464,7.359009,7.382942,7.3939285,7.413742,7.398575
2016-10-25,7.3380966,7.3638,7.363312,7.399811,7.4038544,7.4195023,7.4198914
2016-10-26,7.365288,7.376129,7.373146,7.406952,7.414612,7.427788,7.4505386
2016-10-27,7.3781586,7.3885574,7.428215,7.448868,7.4289093,7.4016266,7.4167557
2016-10-28,7.39254,7.423271,7.392502,7.3976364,7.465164,7.4226837,7.4417953
2016-10-30,7.4194946,7.4272766,7.4353867,7.445915,7.4250183,7.434677,7.439926
2016-10-31,7.4586945,7.443138,7.441803,7.437393,7.4421844,7.4513397,7.4741974
2016-11-01,7.4285965,7.402809,7.4317245,7.4267044,7.46241,7.4437027,7.4607544
2016-11-02,7.4349594,7.4186935,7.478607,7.41864,7.441757,7.4569397,7.4491425
2016-11-03,7.443413,7.4624786,7.4470825,7.4269867,7.45269,7.4692383,7.4718018
2016-11-04,7.4403534,7.429558,7.4495316,7.464798,7.460617,7.465584,7.480072
2016-11-06,7.4682007,7.4527893,7.443207,7.4548492,7.460106,7.4781647,7.4860992
2016-11-07,7.4152145,7.469002,7.475128,7.461197,7.4829025,7.472725,7.481468
2016-11-08,7.4583206,7.4673233,7.4445496,7.46653,7.474869,7.4820633,7.4731445
2016-11-09,7.4588013,7.462326,7.4678726,7.4805145,7.4784317,7.4850616,7.494896
2016-11-10,7.4775696,7.474083,7.4772186,7.479744,7.491638,7.5079346,7.498657
2016-11-11,7.4820023,7.4911194,7.4707794,7.476822,7.469574,7.4816284,7.501854
2016-11-13,7.469948,7.4597626,7.486252,7.484749,7.4909515,7.50692,7.505356
2016-11-14,7.481598,7.501503,7.478012,7.4762497,7.504158,7.4984207,7.5380707
2016-11-15,7.4711456,7.4783554,7.494568,7.5016403,7.5117188,7.524002,7.5598755
2016-11-16,7.5071106,7.4990997,7.503128,7.5135193,7.5247498,7.5555573,7.565651
2016-11-17,7.5075455,7.509819,7.5088654,7.5433884,7.5465775,7.564316,7.5551834
2016-11-18,7.5083313,7.4989243,7.5147705,7.5590515,7.550926,7.5676804,7.5893173
2016-11-20,7.5082626,7.533951,7.5480423,7.5576324,7.564514,7.600891,7.6118317
2016-11-21,7.536255,7.552864,7.568115,7.588745,7.56221,7.613846,7.6059723
2016-11-22,7.5617294,7.571007,7.5826187,7.58757,7.605591,7.605713,7.6244125
2016-11-23,7.566719,7.5787125,7.5905,7.601898,7.638954,7.6319275,7.646599
2016-11-24,7.5900803,7.595375,7.612938,7.6302414,7.6520386,7.6422424,7.6401443
2016-11-25,7.582794,7.613449,7.6442566,7.629715,7.632141,7.652199,7.6688232
2016-11-27,7.616371,7.607933,7.6338806,7.655899,7.640785,7.671913,7.653015
2016-11-28,7.624893,7.657135,7.659111,7.6812057,7.6645203,7.6586227,7.654114
2016-11-29,7.636978,7.6460953,7.6638184,7.663208,7.658745,7.663185,7.6639633
2016-11-30,7.630142,7.649719,7.628311,7.6550293,7.6704025,7.660904,7.6568985
2016-12-01,7.666046,7.6700897,7.6697464,7.6674347,7.67717,7.7003098,7.695778
2016-12-02,7.653343,7.6620255,7.6611786,7.6815414,7.6591034,7.6824036,7.706749
2016-12-04,7.660927,7.649803,7.6696854,7.682884,7.6909103,7.7317047,7.720749
2016-12-05,7.672058,7.6491623,7.682846,7.690178,7.7167587,7.738037,7.75177
2016-12-06,7.6582947,7.6885376,7.690979,7.72908,7.722824,7.753502,7.7725525
2016-12-07,7.7015305,7.687088,7.71756,7.733818,7.7660217,7.7676773,7.8236313
2016-12-08,7.6848373,7.692894,7.7320633,7.765396,7.778366,7.8188705,7.8630676
2016-12-09,7.70961,7.7277985,7.7685165,7.78817,7.811287,7.870781,7.9245834
2016-12-11,7.7338333,7.7673492,7.766838,7.8195343,7.857399,7.89447,8.002472
2016-12-12,7.7657776,7.762909,7.8195724,7.8608627,7.9068832,7.98864,8.008438
2016-12-13,7.7989883,7.827965,7.8762054,7.9059525,7.988838,7.9668655,8.011429
2016-12-14,7.8176117,7.8714905,7.9176254,7.98584,7.993622,8.042656,8.09359
2016-12-15,7.861351,7.8900223,7.9644165,7.9800644,8.051689,8.075104,8.100143
2016-12-16,7.9136734,7.999382,7.9800262,8.002213,8.07431,8.103516,8.104088
2016-12-18,7.966728,8.006371,8.048172,8.088158,8.105682,8.119949,8.131134
2016-12-19,8.020508,8.011841,8.077454,8.099266,8.093155,8.101265,8.133629
2016-12-20,7.9865646,8.059868,8.104683,8.1043625,8.118698,8.144173,8.17971
2016-12-21,8.088684,8.101273,8.099663,8.136246,8.134293,8.186874,8.274948
2016-12-22,8.085594,8.088959,8.115524,8.1230545,8.152702,8.239571,8.289124
2016-12-23,8.094513,8.119713,8.146492,8.160179,8.249573,8.310875,8.342697
2016-12-26,8.140976,8.138123,8.15564,8.260361,8.328468,8.333946,8.340485
2016-12-27,8.13472,8.192215,8.255333,8.312454,8.318573,8.308823,8.357193
2016-12-28,8.152061,8.256271,8.32296,8.26963,8.369499,8.342232,8.33831
2016-12-29,8.246429,8.233414,8.289337,8.370079,8.344536,8.339592,8.359947
2016-12-30,8.333427,8.309334,8.35498,8.347549,8.373642,8.365578,8.354057
2017-01-02,8.296066,8.343895,8.329369,8.358177,8.355026,8.343277,8.387863
2017-01-03,8.335564,8.329193,8.343246,8.353928,8.355667,8.364822,8.372559
2017-01-04,8.324013,8.369537,8.356995,8.379982,8.379013,8.370674,8.402237
2017-01-05,8.339874,8.343933,8.340141,8.369263,8.379135,8.386696,8.377113
2017-01-06,8.373955,8.361908,8.369087,8.384224,8.38945,8.402245,8.381218
2017-01-08,8.370911,8.364464,8.378555,8.381897,8.399078,8.395401,8.393852
2017-01-09,8.369179,8.390961,8.393791,8.376228,8.410484,8.408798,8.404335
2017-01-10,8.374733,8.416733,8.418259,8.411819,8.410538,8.398399,8.424744
2017-01-11,8.377876,8.401764,8.411766,8.401276,8.419571,8.40995,8.391075
2017-01-12,8.386856,8.40358,8.407631,8.4216385,8.415855,8.417061,8.424713
2017-01-13,8.3980255,8.415886,8.41378,8.403923,8.402046,8.417328,8.392517
2017-01-15,8.425171,8.393303,8.440491,8.404533,8.424347,8.404022,8.417549
2017-01-16,8.397713,8.421364,8.428474,8.417252,8.415016,8.432335,8.426239
2017-01-17,8.398979,8.417931,8.407349,8.417534,8.415535,8.423264,8.417
2017-01-18,8.417877,8.413162,8.404732,8.425194,8.421707,8.419716,8.40992
2017-01-19,8.418007,8.414764,8.4133835,8.425735,8.427757,8.420593,8.4524
2017-01-20,8.418007,8.396088,8.424988,8.427498,8.41291,8.435921,8.443077
2017-01-22,8.41243,8.421295,8.425133,8.431503,8.421783,8.432121,8.426109
2017-01-23,8.430382,8.410561,8.430313,8.424629,8.411949,8.466728,8.446007
2017-01-24,8.421524,8.4392395,8.427574,8.392822,8.433273,8.448822,8.4626465
2017-01-25,8.413902,8.424248,8.4546585,8.41217,8.4279785,8.446617,8.448967
2017-01-26,8.447952,8.428108,8.431892,8.442421,8.453598,8.438812,8.43502
2017-01-27,8.4390335,8.451759,8.4263,8.47242,8.463852,8.434967,8.444748
2017-01-29,8.411018,8.450508,8.457306,8.453377,8.414665,8.432365,8.454018
2017-01-30,8.44352,8.453148,8.43795,8.451416,8.481728,8.442749,8.431824
2017-01-31,8.443039,8.460533,8.441498,8.446075,8.432838,8.460495,8.446693
2017-02-01,8.440903,8.446831,8.444679,8.428848,8.44722,8.4916,8.435493
2017-02-02,8.475082,8.448181,8.471802,8.456482,8.437073,8.455673,8.450851
2017-02-03,8.428047,8.454208,8.416504,8.456375,8.452202,8.456642,8.452309
2017-02-05,8.461708,8.48291,8.492058,8.463158,8.438545,8.455223,8.443619
2017-02-06,8.477875,8.439407,8.432899,8.44265,8.437698,8.456772,8.496254
2017-02-07,8.48806,8.458191,8.449387,8.461914,8.446831,8.464592,8.465691
2017-02-08,8.453552,8.456718,8.468277,8.423012,8.458672,8.46933,8.465775
2017-02-09,8.452515,8.481621,8.452255,8.4496,8.445137,8.464226,8.444283
2017-02-10,8.44368,8.465363,8.424049,8.460953,8.46907,8.448296,8.457825
2017-02-12,8.444603,8.454475,8.4879,8.452431,8.445068,8.446556,8.464607
2017-02-13,8.470039,8.463371,8.435204,8.457787,8.4693985,8.490997,8.465416
2017-02-14,8.45739,8.456085,8.4585495,8.457787,8.444878,8.484322,8.473259
2017-02-15,8.432785,8.455643,8.466431,8.457855,8.469589,8.456825,8.4665985
2017-02-16,8.4566345,8.4626465,8.463219,8.457855,8.444809,8.466827,8.409142
2017-02-17,8.458382,8.489159,8.454056,8.457985,8.469841,8.459808,8.449432
2017-02-26,8.450577,8.464691,8.45961,8.457985,8.444557,8.477287,8.466682
2017-02-27,8.461281,8.448868,8.457535,8.457985,8.464714,8.452515,8.4673
2017-02-28,8.470322,8.442162,8.4637985,8.484566,8.460899,8.484718,8.470863
2017-03-01,8.4627,8.456131,8.434029,8.470558,8.4794235,8.472862,8.491325
2017-03-02,8.452637,8.461243,8.461624,8.470596,8.479286,8.493988,8.49379
2017-03-03,8.493057,8.467926,8.476028,8.470505,8.475792,8.501617,8.50132
2017-03-05,8.469246,8.466034,8.476624,8.502174,8.499573,8.506493,8.518883
2017-03-06,8.486595,8.476234,8.487999,8.502129,8.504982,8.524757,8.535706
2017-03-07,8.466736,8.495964,8.497368,8.500328,8.531372,8.542122,8.541313
2017-03-08,8.497429,8.496979,8.510857,8.526215,8.531372,8.557816,8.565689
2017-03-09,8.505562,8.499428,8.528023,8.534515,8.560883,8.587173,8.608032
2017-03-10,8.503151,8.528053,8.531036,8.555801,8.558838,8.595421,8.63578
2017-03-12,8.530426,8.545914,8.540657,8.571823,8.610008,8.614044,8.666069
2017-03-13,8.541328,8.553894,8.57132,8.600929,8.635933,8.66861,8.64035
2017-03-14,8.566948,8.576149,8.603264,8.631332,8.6441345,8.647575,8.655098
2017-03-15,8.569458,8.599861,8.630661,8.6410675,8.634903,8.64563,8.652397
2017-03-16,8.594673,8.61776,8.655785,8.652649,8.672134,8.648956,8.687553
2017-03-17,8.64312,8.662483,8.646034,8.653397,8.669655,8.705162,8.68821
2017-03-19,8.6495285,8.652344,8.656036,8.683739,8.671539,8.689415,8.691696
2017-03-20,8.670074,8.66288,8.681137,8.688042,8.717979,8.689301,8.716255
2017-03-21,8.673149,8.683807,8.667679,8.696495,8.707863,8.692986,8.748634
2017-03-22,8.668312,8.690666,8.683342,8.708786,8.70845,8.705032,8.7263565
2017-03-23,8.698547,8.7159195,8.701263,8.720413,8.716469,8.717369,8.726479
2017-03-24,8.684433,8.701889,8.715393,8.740562,8.7640915,8.712654,8.706871
2017-03-26,8.704926,8.707153,8.71759,8.712555,8.710014,8.712868,8.732323
2017-03-27,8.712563,8.716339,8.720528,8.731659,8.727562,8.710075,8.709724
2017-03-28,8.717308,8.735756,8.73053,8.711548,8.716484,8.708168,8.722099
2017-03-29,8.713852,8.703285,8.708359,8.723999,8.715698,8.719376,8.69754
2017-03-30,8.732109,8.71756,8.736176,8.722351,8.729813,8.713791,8.725014
2017-03-31,8.727081,8.721245,8.718887,8.716614,8.734245,8.71003,8.712318
2017-04-02,8.724167,8.731476,8.729561,8.724976,8.7213745,8.720795,8.72628
2017-04-03,8.7185135,8.726891,8.718727,8.71376,8.710869,8.720428,8.721138
2017-04-04,8.722321,8.732994,8.730133,8.684425,8.717613,8.710014,8.721458
2017-04-05,8.723244,8.708298,8.718597,8.716568,8.715126,8.715027,8.710297
2017-04-06,8.712013,8.737747,8.716843,8.705963,8.714569,8.715614,8.72184
2017-04-07,8.709785,8.717148,8.716583,8.718948,8.695808,8.715614,8.720703
2017-04-09,8.7126465,8.712318,8.710396,8.720894,8.692726,8.715614,8.707275
2017-04-10,8.698395,8.714767,8.730225,8.720306,8.68615,8.715492,8.696693
2017-04-11,8.710091,8.717674,8.706131,8.720085,8.702126,8.7127,8.701683
2017-04-12,8.71553,8.717674,8.71669,8.693687,8.709541,8.701424,8.655144
2017-04-13,8.722916,8.717796,8.711327,8.698074,8.686012,8.648804,8.553673
2017-04-16,8.721741,8.717796,8.654778,8.6807785,8.638718,8.545555,8.522934
2017-04-17,8.714355,8.683731,8.704903,8.65052,8.54921,8.506241,8.498901
2017-04-18,8.712509,8.690819,8.648987,8.560806,8.524094,8.502678,8.459656
2017-04-19,8.672539,8.639755,8.545723,8.522369,8.501717,8.443565,8.458694
2017-04-20,8.644081,8.55735,8.52655,8.495651,8.463821,8.456039,8.462143
2017-04-21,8.573837,8.533127,8.497826,8.471802,8.438477,8.44809,8.399986
2017-04-23,8.530159,8.49884,8.453232,8.460922,8.460197,8.41008,8.347374
2017-04-24,8.519974,8.4791565,8.448578,8.441132,8.411812,8.350899,8.311478
2017-04-25,8.454582,8.42894,8.459991,8.421288,8.361137,8.354179,8.338188
2017-04-26,8.443657,8.447441,8.412987,8.337212,8.340378,8.315987,8.332451
2017-04-27,8.455025,8.43132,8.346909,8.324867,8.336731,8.319313,8.332001
