,EURPLN,EURPLN,EURPLN,EURPLN,EURPLN,EURPLN,EURPLN
2015-12-02,4.256042,4.253082,4.2560725,4.2550683,4.2534394,4.2581615,4.254695
2015-12-03,4.2517643,4.2553988,4.2541995,4.255122,4.258193,4.26321,4.264129
2015-12-04,4.259636,4.26292,4.256143,4.2596345,4.250708,4.252864,4.256553
2015-12-06,4.2596292,4.25584,4.2533293,4.259505,4.260343,4.263529,4.262221
2015-12-07,4.254399,4.257066,4.2596054,4.259524,4.257516,4.2525425,4.256386
2015-12-08,4.2592053,4.26029,4.258341,4.259543,4.2646494,4.263854,4.265037
2015-12-09,4.2693076,4.2533607,4.2596736,4.2595634,4.2570424,4.2562366,4.2595162
2015-12-10,4.2541943,4.2662144,4.2570515,4.259584,4.267355,4.272256,4.2590046
2015-12-11,4.2579856,4.2626376,4.256254,4.2596045,4.263884,4.262456,4.257996
2015-12-13,4.2583327,4.25911,4.264984,4.2494764,4.2696276,4.267735,4.2757745
2015-12-14,4.2585196,4.265272,4.256552,4.2789145,4.2617497,4.267079,4.268352
2015-12-15,4.259623,4.2572317,4.257144,4.2617373,4.2979636,4.2777047,4.2674513
2015-12-16,4.256423,4.2667294,4.264276,4.260589,4.2916718,4.2837687,4.265828
2015-12-17,4.2707205,4.2602096,4.268298,4.2689047,4.278149,4.265359,4.268399
2015-12-18,4.2723746,4.258458,4.2640486,4.2658124,4.2656693,4.267921,4.2683363
2015-12-20,4.2679195,4.2780313,4.2657514,4.27171,4.2779903,4.2706623,4.2682753
2015-12-21,4.2683587,4.2837334,4.2623253,4.2793584,4.270125,4.268261,4.265348
2015-12-22,4.2674756,4.2684827,4.2792253,4.26756,4.2851553,4.2658877,4.2768006
2015-12-23,4.265415,4.273539,4.263186,4.270897,4.266504,4.2501583,4.2649918
2015-12-24,4.2603297,4.2642775,4.252215,4.261719,4.2621546,4.2549314,4.264928
2015-12-27,4.2836685,4.2693243,4.270048,4.276884,4.268545,4.2818947,4.269043
2015-12-28,4.2535176,4.280672,4.2526317,4.2732806,4.2740173,4.272482,4.283827
2015-12-29,4.2738967,4.2596736,4.2797494,4.2709618,4.2856627,4.275378,4.2790394
2015-12-30,4.2623,4.2762885,4.2578506,4.273439,4.2678,4.269991,4.265831
2015-12-31,4.2765646,4.262409,4.2669644,4.260626,4.2796974,4.285634,4.2915015
2016-01-03,4.260771,4.2579627,4.274902,4.253665,4.2720156,4.2709,4.283043
2016-01-04,4.2534165,4.267949,4.269667,4.266216,4.2858505,4.299023,4.276525
2016-01-05,4.275518,4.3081656,4.282556,4.284312,4.291205,4.2841887,4.2860785
2016-01-06,4.2590575,4.2491374,4.2755957,4.314399,4.3172193,4.2934217,4.295877
2016-01-07,4.3011603,4.2741017,4.2845926,4.293329,4.3006005,4.306592,4.307842
2016-01-08,4.255137,4.288028,4.275692,4.2856307,4.3053823,4.304693,4.3073134
2016-01-10,4.280317,4.288155,4.288207,4.305532,4.3123612,4.3072834,4.3085647
2016-01-11,4.2813177,4.283087,4.29977,4.3003774,4.300257,4.314571,4.3260417
2016-01-12,4.2953186,4.3057003,4.2967553,4.30063,4.3129654,4.3083844,4.3007646
2016-01-13,4.302631,4.300638,4.314838,4.2996016,4.313678,4.322999,4.3315473
2016-01-14,4.3013916,4.3005314,4.311802,4.298754,4.305568,4.317436,4.334158
2016-01-15,4.2944655,4.294853,4.312861,4.319747,4.3241725,4.3303413,4.342743
2016-01-17,4.311865,4.310259,4.3073435,4.3219943,4.3367877,4.3439116,4.334615
2016-01-18,4.306163,4.3148108,4.324041,4.3368587,4.340218,4.344989,4.327029
2016-01-19,4.314972,4.3199105,4.322047,4.3364935,4.345248,4.3362856,4.3372536
2016-01-20,4.3262653,4.3433986,4.334279,4.319253,4.342653,4.339636,4.3438253
2016-01-21,4.329731,4.339868,4.3383803,4.347822,4.3340154,4.3419833,4.341612
2016-01-22,4.3336253,4.3332767,4.3581047,4.33344,4.347878,4.3445406,4.3431196
2016-01-24,4.339725,4.343098,4.3486447,4.3404636,4.343636,4.3463902,4.3431735
2016-01-25,4.332736,4.341958,4.3432994,4.3420978,4.3392553,4.343052,4.3481555
2016-01-26,4.344412,4.340854,4.3503113,4.3446136,4.3488145,4.343123,4.3460546
2016-01-27,4.3438168,4.3432918,4.343145,4.339856,4.3546886,4.3646126,4.363949
2016-01-28,4.3504314,4.340957,4.3506365,4.3423476,4.352476,4.3555045,4.3603687
2016-01-29,4.3367996,4.3452616,4.337633,4.349951,4.3484635,4.365522,4.390022
2016-01-31,4.3375545,4.3525867,4.3559694,4.352201,4.355115,4.3704844,4.3794293
2016-02-01,4.348566,4.351235,4.3457,4.370518,4.3654757,4.38064,4.3979626
2016-02-02,4.3589664,4.359222,4.347949,4.3622594,4.371175,4.394333,4.409287
2016-02-03,4.3776107,4.362377,4.356195,4.370568,4.413287,4.3548303,4.420769
2016-02-04,4.35448,4.3956776,4.3863616,4.389281,4.3978696,4.410336,4.4158316
2016-02-05,4.372341,4.3717437,4.3954706,4.397484,4.415391,4.4042788,4.4040356
2016-02-07,4.384569,4.406283,4.386333,4.405509,4.397818,4.413391,4.401475
2016-02-08,4.3952456,4.382224,4.4071856,4.4189124,4.4200096,4.4077106,4.4135737
2016-02-09,4.3980703,4.4132843,4.4276037,4.4366856,4.4195647,4.3995867,4.401739
2016-02-10,4.4092503,4.3720374,4.421,4.4187326,4.429103,4.433641,4.4081903
2016-02-11,4.447334,4.4231935,4.4159307,4.4261785,4.3997517,4.421111,4.423179
2016-02-12,4.4211497,4.414982,4.4300585,4.424044,4.412087,4.4201255,4.422812
2016-02-14,4.413674,4.4210744,4.409376,4.4112597,4.422273,4.4111176,4.4110217
2016-02-15,4.412531,4.413833,4.425502,4.409408,4.429002,4.4192195,4.412116
2016-02-16,4.4255013,4.4022045,4.397986,4.4225397,4.413798,4.4209538,4.420065
2016-02-17,4.427919,4.3933983,4.4112916,4.4133987,4.413428,4.4087353,4.41505
2016-02-18,4.413273,4.4209495,4.4127636,4.4110856,4.411042,4.417261,4.415474
2016-02-19,4.411201,4.4191217,4.4221463,4.409173,4.409256,4.419438,4.42394
2016-02-21,4.409465,4.4287677,4.4092493,4.422765,4.4218698,4.4212494,4.4104366
2016-02-22,4.4216948,4.429312,4.411108,4.4133134,4.4130726,4.4084272,4.4116955
2016-02-23,4.413159,4.429332,4.4126434,4.410933,4.410835,4.417361,4.4232726
2016-02-24,4.410978,4.432938,4.4224916,4.4089766,4.4089794,4.429422,4.4218874
2016-02-25,4.409163,4.4090405,4.4089746,4.422947,4.4044056,4.40259,4.4189086
2016-02-26,4.4219947,4.414122,4.4109306,4.4215646,4.4312177,4.4104295,4.4108615
2016-02-28,4.413052,4.4196253,4.3986616,4.4102664,4.3957424,4.406044,4.395988
2016-02-29,4.4107823,4.410496,4.42634,4.3941665,4.4146814,4.41008,4.404877
2016-03-01,4.422634,4.4099193,4.3932447,4.4074225,4.4104233,4.383817,4.391774
2016-03-02,4.3827496,4.401181,4.427044,4.402502,4.400121,4.3949594,4.3904996
2016-03-03,4.4217978,4.3962927,4.3799057,4.3965154,4.408269,4.4099627,4.3803797
2016-03-04,4.391135,4.4150114,4.3862534,4.414442,4.396147,4.402724,4.390541
2016-03-06,4.4156075,4.3997564,4.4034038,4.4014435,4.399441,4.3873024,4.3891625
2016-03-07,4.389407,4.4091997,4.3918467,4.388837,4.406397,4.3959475,4.379594
2016-03-08,4.397297,4.3829155,4.399375,4.3895955,4.385459,4.390811,4.39426
2016-03-09,4.3989787,4.392917,4.387557,4.388634,4.3931875,4.3764524,4.372168
2016-03-10,4.3920083,4.389103,4.3856163,4.3829145,4.379092,4.379095,4.3702135
2016-03-11,4.3991284,4.3920665,4.385924,4.3736672,4.378146,4.37574,4.363969
2016-03-13,4.3880897,4.3763447,4.391254,4.3702865,4.365189,4.353863,4.3626304
2016-03-14,4.383302,4.3794312,4.3764396,4.3673773,4.366778,4.371251,4.3483996
2016-03-15,4.374192,4.368829,4.36299,4.3677187,4.361908,4.370723,4.3608923
2016-03-16,4.3764663,4.374634,4.365014,4.3794127,4.36927,4.362706,4.3465543
2016-03-17,4.3676443,4.3648505,4.3698454,4.365031,4.3710027,4.346191,4.3421373
2016-03-18,4.3805447,4.3478255,4.3622537,4.3594522,4.3516545,4.343528,4.35439
2016-03-20,4.3742404,4.3610606,4.3499556,4.3525023,4.3300266,4.3373704,4.3021493
2016-03-21,4.3601217,4.3381596,4.342632,4.3366876,4.36867,4.337968,4.3498855
2016-03-22,4.355058,4.350004,4.3462725,4.3466115,4.341094,4.3349147,4.326738
2016-03-23,4.34673,4.355094,4.358196,4.335551,4.3564754,4.3210664,4.334792
2016-03-24,4.372813,4.313156,4.3337436,4.2945914,4.3236284,4.302542,4.3093033
2016-03-27,4.3498282,4.317078,4.329668,4.330803,4.3254075,4.3229775,4.31976
2016-03-28,4.341896,4.3232093,4.335208,4.3239965,4.3220444,4.3160143,4.3088293
2016-03-29,4.32468,4.3264,4.3137355,4.32505,4.326183,4.3185463,4.307994
2016-03-30,4.316975,4.3019204,4.281228,4.3216176,4.312031,4.3062124,4.3093596
2016-03-31,4.319872,4.3162203,4.32464,4.310162,4.30383,4.2954497,4.289055
2016-04-01,4.315809,4.3255887,4.2867937,4.307862,4.286383,4.280782,4.273437
2016-04-03,4.3203874,4.314159,4.3023906,4.293481,4.291539,4.280713,4.284738
2016-04-04,4.3144875,4.3011026,4.2970843,4.287504,4.281243,4.266103,4.276717
2016-04-05,4.310179,4.2898445,4.284489,4.2836714,4.2996345,4.286354,4.295921
2016-04-06,4.299371,4.2897143,4.2822437,4.3105893,4.277897,4.2800474,4.295592
2016-04-07,4.294663,4.2884927,4.285877,4.261049,4.3291245,4.2971096,4.301162
2016-04-08,4.274933,4.277912,4.2802095,4.285363,4.2779775,4.2784348,4.2603035
2016-04-10,4.289423,4.276005,4.27957,4.270648,4.283613,4.290018,4.307277
2016-04-11,4.2831225,4.294032,4.2570896,4.2813444,4.2593036,4.282238,4.2787046
2016-04-12,4.277626,4.280492,4.2964373,4.2813206,4.2867303,4.284505,4.2979393
2016-04-13,4.267579,4.2781262,4.288165,4.281296,4.295433,4.2563,4.2861814
2016-04-14,4.289524,4.273131,4.288181,4.281269,4.290967,4.253487,4.2761383
2016-04-15,4.296788,4.2806168,4.285769,4.2812424,4.253227,4.289411,4.2798266
2016-04-17,4.272267,4.2784867,4.279849,4.2812147,4.282503,4.286368,4.2779355
2016-04-18,4.26885,4.2836866,4.2876186,4.2811875,4.2810097,4.2756586,4.2779646
2016-04-19,4.275061,4.2788944,4.2899313,4.2811594,4.27603,4.276012,4.2759833
2016-04-20,4.3008347,4.2786407,4.272476,4.2811313,4.2809796,4.2683525,4.2854395
2016-04-21,4.3098187,4.280331,4.268504,4.2810993,4.276057,4.2783117,4.2835236
2016-04-22,4.2768593,4.28026,4.280063,4.281068,4.2812095,4.283338,4.2826147
2016-04-24,4.308845,4.2802005,4.285658,4.281036,4.276113,4.26717,4.2824016
2016-04-25,4.2895346,4.2801394,4.2800264,4.281003,4.3033147,4.2741995,4.2793846
2016-04-26,4.270826,4.2800765,4.281746,4.268098,4.279486,4.2860847,4.2869005
2016-04-27,4.2621107,4.2800126,4.294877,4.26797,4.280689,4.2871957,4.290669
2016-04-28,4.278634,4.279456,4.263546,4.291089,4.277627,4.2910724,4.2915616
2016-04-29,4.2822127,4.276866,4.2757277,4.2937074,4.2915683,4.302125,4.2596674
2016-05-01,4.2829547,4.266039,4.2822967,4.287181,4.2855983,4.2937703,4.2975645
2016-05-02,4.2819643,4.273965,4.2884145,4.2887893,4.2842145,4.2902126,4.2878017
2016-05-03,4.28657,4.2783976,4.2879605,4.288503,4.2927184,4.2884445,4.291446
2016-05-04,4.285547,4.2903094,4.294727,4.2925844,4.2800317,4.304723,4.2960916
2016-05-05,4.2861714,4.3036633,4.2933636,4.2962103,4.2953215,4.3010926,4.3035793
2016-05-06,4.2961483,4.305174,4.30123,4.292705,4.296858,4.2908206,4.302339
2016-05-08,4.294266,4.3006887,4.29296,4.294243,4.2993116,4.3021197,4.310236
2016-05-09,4.2955093,4.2949066,4.3060055,4.3137183,4.301073,4.3064404,4.353562
2016-05-10,4.3002057,4.297492,4.302018,4.3128715,4.3055987,4.345115,4.3619294
2016-05-11,4.3051867,4.2993584,4.2987924,4.3036637,4.3400583,4.3568625,4.36969
2016-05-12,4.30006,4.3020825,4.3068476,4.3418856,4.356406,4.3651786,4.3663416
2016-05-13,4.2983522,4.3090944,4.346894,4.3634195,4.3731976,4.369923,4.385522
2016-05-15,4.3014145,4.349455,4.35886,4.3668103,4.366319,4.3779325,4.393467
2016-05-16,4.3463435,4.3593774,4.369128,4.3760138,4.373652,4.3654428,4.376814
2016-05-17,4.3582563,4.3610706,4.3698297,4.3672776,4.3795853,4.3814607,4.3816466
2016-05-18,4.3645873,4.3581834,4.3629804,4.388021,4.3466444,4.3798075,4.3865547
2016-05-19,4.3840823,4.362142,4.3662825,4.374621,4.3696647,4.394386,4.3839726
2016-05-20,4.3844476,4.3782697,4.379089,4.3837185,4.3864856,4.4022026,4.3901825
2016-05-22,4.379539,4.382768,4.392465,4.3987613,4.3890443,4.382843,4.3912573
2016-05-23,4.398465,4.4045525,4.3821893,4.3839164,4.400768,4.3915553,4.3929543
2016-05-24,4.372516,4.386469,4.3810816,4.3996034,4.3885484,4.401826,4.391693
2016-05-25,4.3831224,4.3931923,4.392477,4.4084764,4.399664,4.3818183,4.39307
2016-05-26,4.385076,4.394489,4.3955503,4.398992,4.3936586,4.3850994,4.400714
2016-05-27,4.388441,4.3955503,4.3825774,4.387851,4.392313,4.4001374,4.3966694
2016-05-29,4.3906403,4.3952146,4.387642,4.405666,4.4077935,4.4040833,4.3793325
2016-05-30,4.4006824,4.3981524,4.4153404,4.3902283,4.390844,4.4102197,4.411461
2016-05-31,4.401404,4.402308,4.3864436,4.386512,4.398324,4.405905,4.4010963
2016-06-01,4.400414,4.3979015,4.3895454,4.403986,4.411125,4.390439,4.403976
2016-06-02,4.394322,4.4073005,4.403936,4.4071045,4.388687,4.4003677,4.3996916
2016-06-03,4.40181,4.412294,4.3895197,4.3804493,4.4137044,4.394998,4.3921547
2016-06-05,4.392905,4.4057884,4.3913083,4.400773,4.3875036,4.397039,4.386111
2016-06-06,4.3883853,4.396205,4.390468,4.3869357,4.400715,4.3861547,4.3850803
2016-06-07,4.405069,4.3981795,4.3886228,4.3909345,4.38677,4.3992753,4.3912005
2016-06-08,4.4076633,4.3918915,4.3868375,4.397359,4.384552,4.383144,4.38718
2016-06-09,4.3955297,4.3959413,4.4003954,4.394124,4.389584,4.3920465,4.394306
2016-06-10,4.4042187,4.392141,4.400532,4.391148,4.394352,4.3994384,4.3934875
2016-06-12,4.3901577,4.394,4.389915,4.3846984,4.3935394,4.395969,4.388298
2016-06-13,4.3908587,4.3940215,4.395146,4.391289,4.4197574,4.3920827,4.3988314
2016-06-14,4.393223,4.391749,4.390259,4.3978558,4.4076333,4.3961806,4.3931084
2016-06-15,4.3939753,4.3886,4.3959656,4.3955216,4.40224,4.4002028,4.401928
2016-06-16,4.3945336,4.399683,4.3912296,4.397882,4.4090805,4.3896546,4.4003983
2016-06-17,4.3896203,4.4138966,4.397271,4.395432,4.393934,4.3901906,4.397484
2016-06-19,4.400202,4.38838,4.4086094,4.385953,4.390651,4.4057627,4.3978457
2016-06-20,4.398292,4.4006248,4.403617,4.426061,4.376841,4.3887,4.3957157
2016-06-21,4.4056582,4.399428,4.4110155,4.4013305,4.39411,4.4174194,4.3969517
2016-06-22,4.389916,4.424974,4.397833,4.403036,4.390942,4.373361,4.390181
2016-06-23,4.4106574,4.4049735,4.377175,4.3941274,4.3928056,4.3910837,4.405875
2016-06-24,4.395071,4.376948,4.390389,4.3993483,4.3959465,4.380656,4.391143
2016-06-26,4.392362,4.401752,4.383337,4.4029727,4.399328,4.4151535,4.4175463
2016-06-27,4.396148,4.3900375,4.3969455,4.4129906,4.3998265,4.3918986,4.399675
2016-06-28,4.403616,4.3970017,4.3911424,4.41922,4.3979897,4.4072113,4.398655
2016-06-29,4.3934865,4.4031844,4.407177,4.3988204,4.3937564,4.390295,4.3955317
2016-06-30,4.4014473,4.4000993,4.403722,4.397241,4.4098887,4.407503,4.4003215
2016-07-01,4.4138923,4.4085093,4.398097,4.39582,4.3948684,4.3940086,4.3981156
2016-07-03,4.3789644,4.4026756,4.396142,4.394623,4.391115,4.4008217,4.391357
2016-07-04,4.3967237,4.3964667,4.3922124,4.394572,4.394578,4.400998,4.4021697
2016-07-05,4.397071,4.393828,4.4003167,4.401609,4.408809,4.383361,4.3967953
2016-07-06,4.394498,4.3967037,4.3929677,4.3937664,4.4049134,4.3993287,4.3971047
2016-07-07,4.395661,4.3986273,4.3936996,4.393808,4.398998,4.396926,4.4154735
2016-07-08,4.403025,4.4016056,4.4057198,4.405158,4.397961,4.3964887,4.4229555
2016-07-10,4.3987503,4.3913264,4.395074,4.393474,4.4118533,4.41254,4.39848
2016-07-11,4.4022083,4.396434,4.38745,4.421868,4.4126883,4.4001412,4.407624
2016-07-12,4.400795,4.402808,4.4092197,4.4097047,4.3951254,4.405845,4.424364
2016-07-13,4.3988895,4.4056034,4.4236126,4.40602,4.4201717,4.4090743,4.4081635
2016-07-14,4.415716,4.4025383,4.40459,4.408558,4.409007,4.405834,4.3991923
2016-07-15,4.4195895,4.4178987,4.412446,4.398518,4.399121,4.400983,4.393992
2016-07-17,4.41068,4.418627,4.417983,4.4141884,4.4017267,4.4159455,4.422336
2016-07-18,4.410626,4.4078197,4.4119,4.4000936,4.4102283,4.414361,4.410241
2016-07-19,4.3813787,4.4097686,4.3957987,4.4121685,4.3995175,4.3996344,4.4026656
2016-07-20,4.421175,4.4131804,4.418562,4.409784,4.4152074,4.39013,4.412246
2016-07-21,4.417703,4.3835244,4.3950624,4.410628,4.401665,4.4216275,4.4203334
2016-07-22,4.3933563,4.4143944,4.4166284,4.4122834,4.4277635,4.4139867,4.397145
2016-07-24,4.4032373,4.4156137,4.4118,4.4291162,4.403112,4.405792,4.406221
2016-07-25,4.4131455,4.406174,4.3953466,4.4048786,4.40842,4.406396,4.3980255
2016-07-26,4.411982,4.4077845,4.3985844,4.4032526,4.394988,4.412959,4.4080467
2016-07-27,4.4018703,4.406252,4.4162283,4.408513,4.4158354,4.4068627,4.4168487
2016-07-28,4.41321,4.4084625,4.387189,4.4022675,4.405586,4.40284,4.4028454
2016-07-29,4.4239836,4.404743,4.4176273,4.39442,4.398434,4.4010124,4.3969717
2016-07-31,4.4014134,4.3925257,4.4043956,4.391335,4.4003854,4.4000254,4.401373
2016-08-01,4.394743,4.4051237,4.402936,4.4096127,4.4021807,4.3996434,4.39947
2016-08-02,4.4027243,4.4032736,4.401945,4.4028416,4.4043093,4.398813,4.391452
2016-08-03,4.401853,4.4056244,4.404171,4.3919373,4.4010763,4.3969717,4.3854513
2016-08-04,4.400091,4.4033084,4.405588,4.4088044,4.3959336,4.3821883,4.3683977
2016-08-05,4.398445,4.4010835,4.4017644,4.3974676,4.3885307,4.3754516,4.365101
2016-08-07,4.4017506,4.4061513,4.39983,4.385469,4.3801484,4.373533,4.361498
2016-08-08,4.4054885,4.395934,4.3852367,4.3771424,4.373031,4.372848,4.3695917
2016-08-09,4.3982067,4.383057,4.375056,4.3749,4.369309,4.3735743,4.363862
2016-08-10,4.3822637,4.369391,4.37046,4.3753595,4.396507,4.345748,4.375537
2016-08-11,4.3794336,4.376042,4.375446,4.3490095,4.396531,4.344207,4.366203
2016-08-12,4.3730254,4.3675222,4.348638,4.3743873,4.3846483,4.355661,4.344168
2016-08-14,4.39974,4.366343,4.3613935,4.3903794,4.37392,4.3659625,4.3436155
2016-08-15,4.3720555,4.373137,4.3767776,4.4036775,4.369149,4.367435,4.3677087
2016-08-16,4.3661995,4.3735538,4.3005548,4.337657,4.3464866,4.3703594,4.361162
2016-08-17,4.3481956,4.3720174,4.363156,4.348726,4.3390746,4.321868,4.3461547
2016-08-18,4.381567,4.3522573,4.36635,4.351921,4.359475,4.3402095,4.336813
2016-08-19,4.357371,4.3571424,4.350624,4.332559,4.3539114,4.332131,4.3301167
2016-08-21,4.3479095,4.3822055,4.374186,4.3431606,4.3326335,4.3248305,4.3215637
2016-08-22,4.3325486,4.3645535,4.3440742,4.3364716,4.324112,4.308365,4.307961
2016-08-23,4.3403583,4.3351064,4.3372993,4.3297014,4.305317,4.321397,4.306582
2016-08-24,4.3398566,4.3391175,4.3124843,4.3268723,4.3180737,4.315457,4.3120155
2016-08-25,4.3332605,4.340441,4.3267426,4.3137994,4.3168373,4.312693,4.3153386
2016-08-26,4.3114176,4.319018,4.32063,4.312569,4.314638,4.3113194,4.3006716
2016-08-28,4.3239946,4.3163357,4.312384,4.322278,4.3123183,4.3118157,4.308781
2016-08-29,4.297151,4.3041444,4.3125725,4.320487,4.324231,4.3207374,4.318851
2016-08-30,4.3069816,4.3157463,4.3180757,4.312709,4.314472,4.295298,4.3094625
2016-08-31,4.312808,4.3278446,4.327217,4.335608,4.326119,4.317181,4.309493
2016-09-01,4.3191023,4.3162713,4.3208604,4.314904,4.3290353,4.332664,4.3095236
2016-09-02,4.3271494,4.3040285,4.301597,4.3063927,4.318681,4.3016014,4.309557
2016-09-04,4.3216887,4.30271,4.306263,4.298288,4.3027997,4.295101,4.3095894
2016-09-05,4.3170547,4.315744,4.3344812,4.311699,4.3262253,4.2979965,4.309625
2016-09-06,4.3257174,4.329239,4.3335896,4.313905,4.3152704,4.2891855,4.3096604
2016-09-07,4.3151402,4.3163047,4.3005238,4.3314857,4.3082666,4.3107824,4.309696
2016-09-08,4.314274,4.31347,4.3153653,4.316387,4.3143454,4.3121643,4.3097324
2016-09-09,4.3162274,4.3169045,4.316924,4.314521,4.3083506,4.3105073,4.309769
2016-09-11,4.2997594,4.3033113,4.3056965,4.304355,4.326833,4.311859,4.3156962
2016-09-12,4.331043,4.304125,4.318457,4.3209987,4.3244014,4.3145294,4.310594
2016-09-13,4.3037734,4.316528,4.3109307,4.3212214,4.325948,4.3179803,4.3147984
2016-09-14,4.305881,4.3302345,4.3194327,4.301394,4.322328,4.332327,4.307884
2016-09-15,4.3251634,4.3167343,4.31961,4.323861,4.3290052,4.3244195,4.329364
2016-09-16,4.3138833,4.3043857,4.3212237,4.298905,4.329385,4.2981844,4.3332357
2016-09-18,4.3134522,4.3101783,4.3135166,4.294487,4.3301415,4.311865,4.3243146
2016-09-19,4.287379,4.302727,4.3245087,4.29921,4.3102922,4.3106585,4.3276434
2016-09-20,4.3172455,4.330159,4.3121567,4.321152,4.304339,4.312554,4.31897
2016-09-21,4.3063707,4.309403,4.3162045,4.303335,4.3066735,4.3097177,4.3216734
2016-09-22,4.329189,4.3164787,4.303036,4.317558,4.3198676,4.3031907,4.325416
2016-09-23,4.2970276,4.327295,4.320343,4.3180513,4.3082633,4.3140674,4.327691
2016-09-25,4.330784,4.302533,4.323083,4.300487,4.3205814,4.331783,4.316973
2016-09-26,4.308527,4.312021,4.323862,4.3313446,4.310844,4.3285675,4.314697
2016-09-27,4.325528,4.308561,4.3167124,4.3113856,4.3190565,4.319415,4.319514
2016-09-28,4.3174524,4.3279943,4.318565,4.30615,4.311515,4.3231688,4.3253574
2016-09-29,4.317912,4.308783,4.3198323,4.340572,4.3157616,4.3501596,4.305106
2016-09-30,4.3221745,4.3286386,4.3258185,4.308348,4.3211355,4.3234515,4.3163047
2016-10-02,4.3182416,4.3089375,4.3007426,4.307595,4.306556,4.315447,4.3280025
2016-10-03,4.3196983,4.3292885,4.3073792,4.324101,4.3182926,4.315316,4.3176975
2016-10-04,4.320718,4.3041973,4.3073916,4.3043327,4.316583,4.321447,4.3013883
2016-10-05,4.319862,4.318128,4.3051925,4.3204875,4.295787,4.3116817,4.3084183
2016-10-06,4.3211927,4.3117833,4.31417,4.317038,4.304869,4.302279,4.3253922
2016-10-07,4.3167343,4.313984,4.3459754,4.311162,4.3244996,4.2851634,4.309718
2016-10-09,4.3086133,4.3180337,4.3229766,4.3193946,4.3144937,4.3196497,4.308382
2016-10-10,4.3035107,4.3141427,4.30659,4.3165884,4.3179064,4.3214746,4.3065805
2016-10-11,4.307745,4.3063197,4.320356,4.310667,4.3156533,4.333954,4.2897925
2016-10-12,4.3083305,4.3229914,4.30946,4.3079333,4.3241944,4.319301,4.302991
2016-10-13,4.2887444,4.306626,4.307819,4.308801,4.300031,4.293348,4.317216
2016-10-14,4.3080263,4.3266325,4.3151236,4.2931,4.2845125,4.299535,4.288767
2016-10-16,4.2768855,4.303307,4.3125153,4.290837,4.29578,4.3004274,4.3092594
2016-10-17,4.309571,4.3091717,4.3039193,4.306014,4.3032103,4.3093343,4.3065166
2016-10-18,4.291936,4.291642,4.3115416,4.293847,4.290377,4.311009,4.308199
2016-10-19,4.315303,4.3114944,4.3051467,4.3070755,4.292592,4.306894,4.3027186
2016-10-20,4.2941704,4.3060603,4.2905154,4.2925844,4.290415,4.291513,4.290824
2016-10-21,4.2923326,4.318325,4.3098965,4.3000956,4.3095646,4.309402,4.3065457
2016-10-23,4.303862,4.2898874,4.2836633,4.2883654,4.291739,4.2890134,4.29942
2016-10-24,4.294004,4.3059287,4.306504,4.301591,4.3062563,4.2987986,4.3039503
2016-10-25,4.3075557,4.31122,4.3051734,4.3094263,4.2886147,4.307384,4.2889333
2016-10-26,4.2966957,4.294688,4.3063374,4.306543,4.3039584,4.307057,4.303635
2016-10-27,4.3100977,4.309444,4.2917094,4.305131,4.3002844,4.303362,4.30338
2016-10-28,4.304375,4.307554,4.3060884,4.304554,4.3098226,4.293758,4.301652
2016-10-30,4.2923827,4.2929754,4.2872834,4.302778,4.2977276,4.3101697,4.3033056
2016-10-31,4.303333,4.303562,4.314315,4.304177,4.298116,4.302384,4.3002214
2016-11-01,4.304387,4.3068795,4.3025103,4.306002,4.30432,4.3052197,4.302695
2016-11-02,4.294543,4.2921257,4.3013678,4.297933,4.3080215,4.3174405,4.309542
2016-11-03,4.3062973,4.3031063,4.3015637,4.3100047,4.306776,4.3131714,4.3110843
2016-11-04,4.2937365,4.2970614,4.320443,4.304097,4.308999,4.3108463,4.32906
2016-11-06,4.302373,4.3228054,4.325969,4.3060937,4.3161564,4.31402,4.3192697
2016-11-07,4.3089614,4.299794,4.3087335,4.310465,4.311669,4.3011065,4.3117614
2016-11-08,4.303051,4.308075,4.3126206,4.3160863,4.2967625,4.308094,4.304502
2016-11-09,4.3102484,4.30988,4.3126636,4.3155336,4.309871,4.307641,4.3125687
2016-11-10,4.31184,4.32412,4.318631,4.3091826,4.306266,4.310666,4.3110433
2016-11-11,4.3105297,4.3083267,4.301061,4.311926,4.31263,4.313886,4.321371
2016-11-13,4.3046546,4.309794,4.307562,4.3063097,4.3134828,4.324707,4.3032646
2016-11-14,4.3076344,4.314433,4.317881,4.3126445,4.315707,4.3233685,4.323203
2016-11-15,4.3309593,4.328444,4.29915,4.313644,4.318153,4.312405,4.3302617
2016-11-16,4.330447,4.3151727,4.319205,4.3257003,4.3208246,4.322377,4.329827
2016-11-17,4.314997,4.323181,4.3152413,4.3137374,4.3147817,4.313348,4.3224125
2016-11-18,4.3345,4.3261385,4.328535,4.322389,4.334824,4.312584,4.3206506
2016-11-20,4.310887,4.3300724,4.325108,4.3462305,4.3209357,4.309428,4.3264823
2016-11-21,4.342453,4.314865,4.3173475,4.321787,4.336406,4.3329287,4.3253994
2016-11-22,4.296526,4.321375,4.3244514,4.306961,4.328062,4.340299,4.3320036
2016-11-23,4.3226576,4.331477,4.316966,4.324522,4.328751,4.337314,4.3373485
2016-11-24,4.3300347,4.3233266,4.329529,4.323542,4.3400307,4.335664,4.336993
