,NZDJPY,NZDJPY,NZDJPY,NZDJPY,NZDJPY,NZDJPY,NZDJPY
2015-04-23,90.257126,90.29494,90.323784,90.337074,90.35368,90.36393,90.376045
2015-04-24,90.34189,90.3392,90.36124,90.3763,90.38792,90.39201,90.416145
2015-04-26,90.31965,90.36675,90.40363,90.36292,90.46374,90.441414,90.44579
2015-04-27,90.306114,90.42877,90.40406,90.42516,90.41589,90.462456,90.61896
2015-04-28,90.33884,90.372696,90.411705,90.45631,90.4567,90.68461,90.652824
2015-04-29,90.38586,90.41117,90.43633,90.454475,90.60097,90.684555,90.64012
2015-04-30,90.40816,90.4424,90.428444,90.651665,90.65511,90.60464,90.49974
2015-05-01,90.40473,90.469734,90.68502,90.61902,90.668945,90.52158,90.4422
2015-05-03,90.436264,90.60399,90.60699,90.65292,90.51125,90.477135,90.4358
2015-05-04,90.64243,90.62214,90.68095,90.51534,90.42995,90.401474,90.42107
2015-05-05,90.5878,90.68803,90.53166,90.469185,90.44214,90.443474,90.40438
2015-05-06,90.67536,90.5168,90.46045,90.41361,90.42358,90.38975,90.407
2015-05-07,90.510796,90.47922,90.4168,90.379814,90.393776,90.398155,90.42542
2015-05-08,90.434944,90.43381,90.410034,90.40659,90.42196,90.39333,90.38461
2015-05-10,90.426346,90.4232,90.42422,90.39004,90.38588,90.418465,90.41149
2015-05-11,90.405045,90.409706,90.44466,90.4204,90.42038,90.38941,90.40898
2015-05-12,90.3582,90.3675,90.44329,90.40076,90.39354,90.381584,90.38349
2015-05-13,90.40929,90.42164,90.3828,90.407715,90.3963,90.4058,90.351326
2015-05-14,90.3783,90.361275,90.40141,90.413124,90.42473,90.3457,90.39712
2015-05-15,90.38477,90.42209,90.421326,90.44357,90.43101,90.37852,90.41667
2015-05-17,90.35813,90.43255,90.41578,90.35161,90.36995,90.37688,90.380356
2015-05-18,90.43173,90.42016,90.39997,90.39691,90.4001,90.37207,90.3243
2015-05-19,90.412636,90.37664,90.36899,90.357735,90.32976,90.379395,90.11586
2015-05-20,90.35747,90.36374,90.391945,90.40302,90.33055,90.1499,89.77597
2015-05-21,90.381676,90.3942,90.364586,90.30799,90.11517,89.69178,89.8021
2015-05-22,90.37955,90.40531,90.354004,90.16255,89.642975,89.68746,89.66734
2015-05-24,90.36407,90.35386,90.10035,89.70848,89.748764,89.6799,89.48639
2015-05-25,90.34916,90.08864,89.67686,89.698814,89.75738,89.46603,89.46171
2015-05-26,90.139145,89.65672,89.67936,89.69344,89.5359,89.49915,89.35736
2015-05-27,89.69536,89.73196,89.70512,89.49259,89.46478,89.44461,89.2365
2015-05-28,89.667366,89.64629,89.4721,89.43033,89.44003,89.28174,89.17912
2015-05-29,89.71459,89.513824,89.46389,89.39129,89.23156,89.24246,89.21407
2015-05-31,89.53197,89.42029,89.28742,89.272156,89.26437,89.17369,89.15986
2015-06-01,89.45367,89.35128,89.209816,89.191826,89.18802,89.12257,89.090836
2015-06-02,89.3602,89.27736,89.19164,89.193756,89.16438,89.078094,88.969795
2015-06-03,89.263336,89.214325,89.18352,89.173004,89.07623,88.944084,88.94945
2015-06-04,89.164024,89.200325,89.12475,89.087036,88.927345,88.90491,88.89323
2015-06-05,89.16956,89.17617,89.08019,88.95073,88.875084,88.846306,88.896515
2015-06-07,89.16583,89.07303,88.944214,88.92149,88.89133,88.85971,88.84192
2015-06-08,89.0819,88.95688,88.91759,88.91103,88.889595,88.87239,88.82929
2015-06-09,88.92591,88.88989,88.88369,88.886826,88.853745,88.81134,88.81859
2015-06-10,88.88922,88.90502,88.85206,88.87999,88.83448,88.81998,88.77576
2015-06-11,88.88303,88.840126,88.87768,88.82472,88.83191,88.7715,88.75415
2015-06-12,88.83463,88.83787,88.88272,88.844795,88.806274,88.771866,88.70279
2015-06-14,88.8479,88.8189,88.84016,88.82037,88.738205,88.71606,88.70866
2015-06-15,88.80947,88.798996,88.81382,88.774345,88.70547,88.83121,88.67449
2015-06-16,88.816,88.85549,88.72793,88.71519,88.68941,88.716736,88.592674
2015-06-17,88.79032,88.77108,88.703354,88.66483,88.758026,88.69264,88.65714
2015-06-18,88.755875,88.72802,88.69744,88.693085,88.66451,88.61695,88.688255
2015-06-19,88.72603,88.67587,88.72926,88.72018,88.7078,88.64865,88.624664
2015-06-21,88.68922,88.70793,88.53219,88.70855,88.68713,88.68393,88.65122
2015-06-22,88.751366,88.695175,88.5879,88.64251,88.637924,88.60265,88.47223
2015-06-23,88.69809,88.62433,88.63263,88.690865,88.5944,88.52026,88.46178
2015-06-24,88.62786,88.67297,88.66028,88.58783,88.46839,88.45858,88.22118
2015-06-25,88.64749,88.628334,88.61197,88.479416,88.44065,88.19297,88.12118
2015-06-26,88.71699,88.61695,88.49247,88.44257,88.23821,88.119095,87.78794
2015-06-28,88.640724,88.4718,88.44609,88.222984,88.09002,87.79731,86.57763
2015-06-29,88.480705,88.45034,88.19599,88.11541,87.82654,86.52455,86.30809
2015-06-30,88.452156,88.18779,88.12985,87.74991,86.57803,86.276764,86.27502
2015-07-01,88.223366,88.09396,87.78729,86.58572,86.31528,86.274826,86.21998
2015-07-02,88.08358,87.80418,86.594635,86.27251,86.25363,86.200035,86.13847
2015-07-03,87.80062,86.56372,86.32197,86.27826,86.228485,86.13852,85.77842
2015-07-05,86.58146,86.32112,86.25257,86.21948,86.1485,85.796715,85.28115
2015-07-06,86.32362,86.27732,86.22447,86.1224,85.78776,85.35728,85.25894
2015-07-07,86.26196,86.23895,86.15551,85.80317,85.34659,85.29738,85.18306
2015-07-08,86.229744,86.13864,85.799614,85.32048,85.29458,85.17459,84.84832
2015-07-09,86.146095,85.77781,85.318275,85.28656,85.151665,84.8698,84.80387
2015-07-10,85.77848,85.29968,85.30496,85.18941,84.84804,84.8294,84.800095
2015-07-12,85.32027,85.28572,85.166016,84.86299,84.87011,84.860146,84.77346
2015-07-13,85.3022,85.16919,84.90493,84.82006,84.7864,84.77468,84.74769
2015-07-14,85.14292,84.85502,84.82556,84.798325,84.75896,84.769516,83.90697
2015-07-15,84.849846,84.881134,84.807335,84.808556,84.771645,83.86968,83.85591
2015-07-16,84.86656,84.80722,84.78805,84.72921,83.88337,83.849045,83.094475
2015-07-17,84.82035,84.758385,84.75434,83.91755,83.840004,83.075874,83.01644
2015-07-19,84.81665,84.74927,83.929375,83.849174,83.102516,82.995926,82.682785
2015-07-20,84.75975,83.89398,83.7948,83.07043,83.00511,82.81447,82.6803
2015-07-21,83.890816,83.82565,83.059555,82.99442,82.69839,82.643715,82.52956
2015-07-22,83.85359,83.10242,82.98605,82.67506,82.67208,82.59114,82.38334
2015-07-23,83.086945,82.99723,82.68748,82.62557,82.64303,82.403015,82.37168
2015-07-24,82.96628,82.6808,82.65152,82.610214,82.4254,82.422356,82.40918
2015-07-26,82.64553,82.61712,82.62097,82.40771,82.42018,82.38122,82.30723
2015-07-27,82.650856,82.63359,82.44643,82.384995,82.40941,82.33015,82.26395
2015-07-28,82.62584,82.39765,82.39387,82.39162,82.320206,82.26347,82.21929
2015-07-29,82.42437,82.40232,82.37551,82.28155,82.2666,82.205315,82.12932
2015-07-30,82.40483,82.406265,82.303856,82.27174,82.19246,82.15235,82.038506
2015-07-31,82.36728,82.31717,82.275444,82.198494,82.09824,82.04591,81.98672
2015-08-02,82.33075,82.268036,82.18518,82.10009,82.06552,82.01713,81.98187
2015-08-03,82.28591,82.2186,82.13725,82.02155,81.95918,81.974625,81.911644
2015-08-04,82.22047,82.10801,82.03497,81.98149,81.95252,81.93903,81.885216
2015-08-05,82.135056,82.042274,81.97353,81.96102,81.93549,81.873924,81.92383
2015-08-06,82.044876,81.98324,81.93966,81.90368,81.95031,81.93505,81.84578
2015-08-07,81.96785,81.97508,81.94301,81.96199,81.93515,81.857735,81.830696
2015-08-09,81.98059,81.93537,81.896194,81.92766,81.86376,81.803986,81.83296
2015-08-10,81.96129,81.95209,81.91856,81.77772,81.8647,81.82191,81.77381
2015-08-11,81.942406,81.93495,81.848045,81.8642,81.80103,81.776825,81.71617
2015-08-12,81.9219,81.8359,81.84661,81.850815,81.78425,81.77582,81.77723
2015-08-13,81.82981,81.89971,81.79102,81.76257,81.77453,81.72444,81.7257
2015-08-14,81.843124,81.80749,81.74206,81.76137,81.73114,81.72635,81.78582
2015-08-16,81.80202,81.740845,81.757545,81.73226,81.7142,81.72343,81.80128
2015-08-17,81.801506,81.76601,81.72513,81.69555,81.76857,81.76827,81.758705
2015-08-18,81.750465,81.77181,81.71056,81.75449,81.80001,81.745415,81.71055
2015-08-19,81.73696,81.72774,81.7815,81.77481,81.75245,81.730156,81.709694
2015-08-20,81.74772,81.730995,81.772255,81.735756,81.740776,81.753265,81.652695
2015-08-21,81.783615,81.77013,81.76505,81.71905,81.685905,81.66778,81.71355
2015-08-23,81.78969,81.774345,81.69764,81.75546,81.66264,81.70368,81.64842
2015-08-24,81.74864,81.71638,81.779434,81.66803,81.63688,81.684166,81.68738
2015-08-25,81.74233,81.69796,81.66967,81.73883,81.66743,81.69263,81.67293
2015-08-26,81.77469,81.72615,81.67171,81.68718,81.68435,81.66673,81.68704
2015-08-27,81.721825,81.664154,81.657585,81.66176,81.68289,81.67761,81.66854
2015-08-28,81.65047,81.57734,81.64493,81.68444,81.69414,81.66844,81.65016
2015-08-30,81.66799,81.670975,81.70174,81.68492,81.659256,81.6387,81.628426
2015-08-31,81.69657,81.69297,81.64256,81.6843,81.67525,81.62603,81.558075
2015-09-01,81.68794,81.69742,81.66732,81.6519,81.6589,81.55355,81.57083
2015-09-02,81.652534,81.652306,81.66999,81.63849,81.555405,81.55598,81.54621
2015-09-03,81.67566,81.651794,81.62553,81.53757,81.49589,81.537,81.48976
2015-09-04,81.64666,81.63535,81.57156,81.54883,81.53701,81.499374,81.34313
2015-09-06,81.59244,81.55789,81.563446,81.544876,81.51055,81.3655,81.32864
2015-09-07,81.56474,81.550705,81.55902,81.54169,81.366486,81.32983,81.320595
2015-09-08,81.54669,81.55817,81.519615,81.352875,81.33716,81.29441,80.55184
2015-09-09,81.567215,81.49811,81.35685,81.33017,81.30376,80.54581,78.17555
2015-09-10,81.55341,81.344925,81.328674,81.311646,80.54228,78.17224,78.07502
2015-09-11,81.34321,81.31639,81.29438,80.58813,78.281105,78.08763,78.0652
2015-09-13,81.32443,81.28228,80.56476,78.225655,78.07079,78.09146,78.04726
2015-09-14,81.33384,80.55594,78.21309,78.08879,78.10622,78.042465,77.63911
2015-09-15,80.57313,78.17528,78.110886,78.06293,78.04087,77.653076,77.33809
2015-09-16,78.198326,78.13715,78.08487,78.022156,77.67274,77.38178,77.302055
2015-09-17,78.07977,78.048706,78.032326,77.7043,77.363335,77.29658,76.69731
2015-09-18,78.045,78.04549,77.68414,77.35928,77.28752,76.656906,76.649536
2015-09-20,78.065186,77.70001,77.3252,77.25129,76.67673,76.6266,76.55851
2015-09-21,77.6979,77.36786,77.26644,76.71598,76.63528,76.625275,76.59383
2015-09-22,77.3422,77.2568,76.66234,76.62129,76.755875,76.74264,76.62964
2015-09-23,77.29405,76.675026,76.62649,76.562546,76.61293,76.54426,76.53364
2015-09-24,76.6749,76.61697,76.60236,76.51846,76.55371,76.55431,76.56489
2015-09-25,76.615364,76.5659,76.63757,76.56788,76.576675,76.510735,76.51541
2015-09-27,76.56117,76.55506,76.55783,76.54993,76.46002,76.52124,76.54885
2015-09-28,76.63231,76.5682,76.577805,76.565636,76.47777,76.56415,76.51558
2015-09-29,76.540855,76.56685,76.5132,76.52863,76.59397,76.49048,76.548386
2015-09-30,76.54276,76.5551,76.49525,76.51175,76.579544,76.55859,76.51599
2015-10-01,76.55682,76.51033,76.570335,76.51063,76.47543,76.51967,76.54795
2015-10-02,76.526024,76.53662,76.49759,76.55025,76.48988,76.50982,76.5163
2015-10-04,76.53902,76.538864,76.49858,76.54036,76.59393,76.5653,76.54763
2015-10-05,76.51352,76.52582,76.56929,76.506065,76.530045,76.50879,76.51657
2015-10-06,76.549,76.542816,76.50034,76.50444,76.51165,76.54578,76.54739
2015-10-07,76.52256,76.52495,76.50112,76.54342,76.55047,76.51216,76.5168
2015-10-08,76.555046,76.53968,76.568855,76.56574,76.54577,76.50645,76.5472
2015-10-09,76.52823,76.51964,76.502556,76.56582,76.51773,76.5597,76.57132
2015-10-11,76.539696,76.55761,76.50322,76.540764,76.547,76.589066,76.55746
2015-10-12,76.51668,76.51794,76.568825,76.55155,76.57269,76.56346,76.62113
2015-10-13,76.54881,76.552704,76.504425,76.575325,76.563644,76.61785,76.61975
2015-10-14,76.52453,76.53249,76.52532,76.552124,76.62931,76.63742,76.68445
2015-10-15,76.55455,76.52441,76.55662,76.63563,76.63312,76.63136,76.73474
2015-10-16,76.554504,76.560555,76.63422,76.63885,76.65502,76.74224,76.79948
2015-10-18,76.61369,76.629974,76.661354,76.69477,76.66134,76.79941,76.88798
2015-10-19,76.63412,76.657,76.62181,76.71895,76.79461,76.86605,76.9384
2015-10-20,76.64894,76.69186,76.73379,76.79832,76.86082,76.92888,77.439026
2015-10-21,76.63922,76.712975,76.80398,76.86263,76.91082,77.47149,78.178185
2015-10-22,76.67791,76.79361,76.85025,76.906,77.43242,78.1626,78.439156
2015-10-23,76.80462,76.88308,76.88464,77.43753,78.17137,78.41737,79.36072
2015-10-25,76.87568,76.93567,77.4505,78.15956,78.443924,79.36843,79.504845
2015-10-26,76.9106,77.45758,78.15933,78.42484,79.34566,79.50921,79.876076
2015-10-27,77.43459,78.15356,78.44134,79.33453,79.51868,79.95263,80.40134
2015-10-28,78.177635,78.4578,79.34527,79.5432,79.93531,80.38083,80.47421
2015-10-29,78.43891,79.33412,79.50221,79.918015,80.364944,80.46018,80.58263
2015-10-30,79.351135,79.50351,79.90891,80.35336,80.481804,80.56521,80.618675
2015-11-01,79.51197,79.914566,80.34235,80.43644,80.57226,80.5556,80.59316
2015-11-02,79.930374,80.36882,80.49165,80.57618,80.58196,80.60147,80.544205
2015-11-03,80.38324,80.46635,80.58471,80.53113,80.569565,80.61143,80.62565
2015-11-04,80.498886,80.59056,80.57029,80.61279,80.59421,80.63302,80.61373
2015-11-05,80.54305,80.596085,80.55047,80.62253,80.633415,80.61059,80.64526
2015-11-06,80.609505,80.57584,80.59561,80.64061,80.65573,80.64215,80.66686
2015-11-08,80.54102,80.5855,80.61,80.60734,80.609566,80.63112,80.65584
2015-11-09,80.591644,80.6449,80.65018,80.63635,80.66579,80.64197,80.63207
2015-11-10,80.636696,80.63364,80.652435,80.63268,80.60224,80.62781,80.63933
2015-11-11,80.62557,80.63496,80.64378,80.64719,80.663956,80.636566,80.64887
2015-11-12,80.626686,80.62632,80.62827,80.636185,80.61311,80.64459,80.65746
2015-11-13,80.69928,80.66651,80.665016,80.59612,80.63076,80.65941,80.664406
2015-11-15,80.68621,80.618675,80.61271,80.63228,80.67109,80.63697,80.648125
2015-11-16,80.65368,80.623764,80.64389,80.64037,80.66793,80.623505,80.66881
2015-11-17,80.63897,80.63362,80.627335,80.62523,80.642944,80.62959,80.685265
2015-11-18,80.67051,80.67123,80.68886,80.63372,80.67052,80.63246,80.659386
2015-11-19,80.684875,80.65068,80.634865,80.649826,80.67357,80.66378,80.65811
2015-11-20,80.65117,80.61804,80.65953,80.65847,80.64977,80.6903,80.65501
2015-11-22,80.61629,80.67271,80.6512,80.65968,80.68131,80.66787,80.65861
2015-11-23,80.64041,80.66425,80.644585,80.66211,80.703606,80.64651,80.64462
2015-11-24,80.667435,80.659195,80.67369,80.664795,80.66834,80.63677,80.61567
2015-11-25,80.69984,80.649185,80.6447,80.65097,80.62523,80.59833,80.64394
2015-11-26,80.70564,80.66514,80.64506,80.622246,80.590454,80.60474,80.610214
2015-11-27,80.64001,80.67704,80.60066,80.61318,80.63387,80.63606,80.611206
2015-11-29,80.67623,80.65686,80.60829,80.643654,80.62005,80.62145,80.64199
2015-11-30,80.65776,80.60839,80.637405,80.599495,80.58838,80.63846,80.61248
2015-12-01,80.606804,80.61445,80.61595,80.612946,80.65648,80.59878,80.64516
2015-12-02,80.611755,80.63036,80.61937,80.64389,80.61497,80.58874,80.61238
2015-12-03,80.65801,80.63852,80.606316,80.59906,80.62966,80.613464,80.64605
2015-12-04,80.60634,80.62941,80.66979,80.61267,80.63888,80.613365,80.61408
2015-12-06,80.61144,80.58303,80.61906,80.64397,80.61413,80.59323,80.6082
2015-12-07,80.658745,80.60562,80.61866,80.59866,80.59187,80.60582,80.637405
2015-12-08,80.60594,80.6307,80.63357,80.61246,80.63052,80.63534,80.60419
2015-12-09,80.61115,80.64255,80.63864,80.644066,80.588104,80.61089,80.63245
2015-12-10,80.65935,80.6344,80.640854,80.598335,80.65824,80.59388,80.6057
2015-12-11,80.60563,80.59441,80.584785,80.61226,80.61448,80.6374,80.59794
2015-12-13,80.61098,80.61285,80.6534,80.64413,80.62318,80.612495,80.642395
2015-12-14,80.659966,80.63691,80.6225,80.59805,80.5843,80.67982,80.6282
2015-12-15,80.605385,80.62125,80.60004,80.61209,80.669785,80.663086,80.7236
2015-12-16,80.61082,80.63527,80.63258,80.625916,80.65776,80.78416,80.93308
2015-12-17,80.660416,80.58079,80.648285,80.70111,80.685684,80.957184,81.12925
2015-12-18,80.605194,80.6141,80.67313,80.7119,81.00367,81.10044,81.38095
2015-12-20,80.653435,80.68164,80.731285,80.95362,81.1166,81.35631,81.58909
2015-12-21,80.67529,80.72829,80.967354,81.13945,81.35086,81.62579,81.617546
2015-12-22,80.68083,80.958,81.16695,81.33256,81.56109,81.67746,81.68843
2015-12-23,80.96694,81.1012,81.37194,81.62388,81.62729,81.67165,81.6619
2015-12-24,81.11138,81.42834,81.61868,81.68967,81.6509,81.753296,81.794266
2015-12-27,81.35801,81.59752,81.6518,81.6436,81.69556,81.81891,81.9588
2015-12-28,81.612946,81.67553,81.67208,81.64915,81.71435,81.90179,81.82478
2015-12-29,81.625565,81.655975,81.70277,81.765205,81.91492,81.88549,81.91508
2015-12-30,81.66035,81.73098,81.84348,81.88932,81.91353,81.91406,81.90055
2015-12-31,81.74961,81.753075,81.87524,81.963036,81.888214,81.900665,81.88824
2016-01-03,81.7389,81.79955,81.86459,81.8183,81.89375,81.85158,81.907036
2016-01-04,81.89677,81.92812,81.91659,81.893364,81.897484,81.874886,81.89304
2016-01-05,81.91878,81.82355,81.927734,81.873856,81.89999,81.925766,81.90055
2016-01-06,81.88191,81.846725,81.873375,81.83146,81.90775,81.90145,81.91517
2016-01-07,81.88059,81.91958,81.86178,81.967865,81.9131,81.84858,81.89298
2016-01-08,81.90712,81.81323,81.91836,81.88105,81.91684,81.873886,81.89884
2016-01-10,81.90129,81.940605,81.930374,81.88739,81.88568,81.92863,81.90136
2016-01-11,81.89637,81.837524,81.87157,81.89878,81.892204,81.90244,81.863365
2016-01-12,81.921844,81.859505,81.85915,81.90886,81.89659,81.684975,81.68968
2016-01-13,81.87953,81.89948,81.92009,81.91434,81.788635,81.702255,81.67967
2016-01-14,81.87811,81.89674,81.932915,81.73301,81.6584,81.65365,81.654785
2016-01-15,81.908394,81.89294,81.79252,81.70254,81.69625,81.66331,81.608376
2016-01-17,81.90173,81.7102,81.75729,81.64338,81.65308,81.61958,81.45556
2016-01-18,81.76306,81.71458,81.65613,81.644485,81.58282,81.52036,81.3171
2016-01-19,81.756546,81.67747,81.64938,81.580215,81.519455,81.325806,81.13979
2016-01-20,81.63322,81.664505,81.58909,81.53044,81.33756,81.17081,80.52053
2016-01-21,81.648384,81.59607,81.53392,81.348045,81.154526,80.50434,79.69548
2016-01-22,81.56186,81.500145,81.35476,81.12635,80.47339,79.706474,78.71598
2016-01-24,81.55277,81.36006,81.16579,80.45875,79.75571,78.66421,78.200165
2016-01-25,81.35817,81.1124,80.50627,79.78578,78.66286,78.14697,78.196495
2016-01-26,81.212555,80.52322,79.71629,78.6288,78.20695,78.16726,78.159325
2016-01-27,80.49515,79.70658,78.68512,78.1868,78.17919,78.23063,78.20114
2016-01-28,79.68757,78.681046,78.18783,78.15277,78.156525,78.11542,78.197105
2016-01-29,78.65734,78.181946,78.17436,78.15039,78.23603,78.17666,78.158104
2016-01-31,78.16265,78.17309,78.18876,78.19436,78.19854,78.17659,78.20187
2016-02-01,78.151436,78.13974,78.16458,78.15981,78.172905,78.1765,77.97636
2016-02-02,78.21356,78.17262,78.16702,78.159424,78.182846,77.99129,77.897804
2016-02-03,78.152534,78.1909,78.12243,78.20816,77.972084,77.86027,77.718895
2016-02-04,78.1847,78.20932,78.21439,77.91901,77.78041,77.62145,77.08727
2016-02-05,78.20502,78.13977,77.97891,77.84926,77.67796,76.995995,77.31865
2016-02-07,78.15139,77.9601,77.81481,77.673515,77.15341,77.202515,77.0583
2016-02-08,77.93442,77.857864,77.64768,77.47555,77.17424,76.99272,77.10993
2016-02-09,77.86238,77.69746,77.015205,77.11803,77.04246,76.93831,76.94277
2016-02-10,77.67199,77.017,77.37504,77.03644,77.02386,76.94771,76.90915
2016-02-11,77.354034,77.0951,77.062805,77.029,76.95398,76.92088,76.805214
2016-02-12,77.06331,76.91685,76.95091,77.00562,76.86953,76.78605,76.76691
2016-02-14,77.02288,77.00144,76.95128,76.91192,76.84412,76.77626,76.64862
2016-02-15,77.021194,76.95455,76.90648,76.789246,76.77468,76.678024,76.61047
2016-02-16,76.94973,76.87288,76.7964,76.7626,76.70565,76.63476,76.44249
2016-02-17,76.93359,76.8587,76.76468,76.662155,76.607956,76.473274,76.221214
2016-02-18,76.76684,76.77066,76.67974,76.640564,76.419556,76.28303,76.057686
2016-02-19,76.781494,76.64709,76.60567,76.48282,76.2789,76.03783,76.069145
2016-02-21,76.621155,76.627945,76.47759,76.25221,76.077255,76.10637,76.026794
2016-02-22,76.59065,76.515236,76.26005,76.03504,76.06978,76.02798,75.94517
2016-02-23,76.43621,76.2597,76.16391,76.002525,75.98875,75.94719,75.9904
2016-02-24,76.2666,76.041664,76.10131,75.98914,76.01988,76.00557,76.02287
2016-02-25,76.05521,76.03119,76.05877,76.033455,76.01261,76.017395,75.94558
2016-02-26,76.101,76.00629,75.93443,75.989784,75.96951,75.9541,75.98851
2016-02-28,75.98962,75.93471,75.971504,75.95802,76.004845,76.003876,76.016045
2016-02-29,75.96032,76.01275,75.9835,76.03024,76.018364,76.042625,76.05089
2016-03-01,76.01303,76.02377,75.96002,75.98852,76.024086,76.07673,76.07243
2016-03-02,75.94847,75.95091,75.98764,75.98634,75.995674,76.05827,76.06488
2016-03-03,76.06475,76.01196,76.04341,76.05315,76.04684,76.0563,76.055756
2016-03-04,75.92445,76.05739,76.09322,76.06725,75.99434,76.06323,76.00651
2016-03-06,75.9751,76.01379,76.020454,76.05892,76.060104,75.95931,75.966995
2016-03-07,76.07844,76.0644,76.01399,76.07883,75.95804,75.966644,75.9579
2016-03-08,76.08675,76.071625,76.06193,75.96254,75.97116,75.986404,75.95639
2016-03-09,76.06512,76.049416,75.989815,75.953995,75.930466,75.930336,76.00627
2016-03-10,76.01763,76.02609,75.96496,75.95255,75.96978,76.00928,75.84288
2016-03-11,75.95287,75.9211,76.00615,75.96368,76.009575,75.8813,75.64925
2016-03-13,76.001884,75.93104,75.97314,76.0072,75.88162,75.69209,75.616806
2016-03-14,75.99722,76.003914,75.95169,75.93313,75.65897,75.61838,75.64467
2016-03-15,75.96877,75.92527,75.94341,75.63531,75.6429,75.62278,75.62408
2016-03-16,75.996956,75.934616,75.63312,75.6454,75.63742,75.61114,75.62947
2016-03-17,75.955795,75.63933,75.67418,75.62409,75.61513,75.566,75.57544
2016-03-18,75.62981,75.65036,75.65461,75.597984,75.58723,75.56259,75.553986
2016-03-20,75.63988,75.61747,75.5856,75.56888,75.592545,75.553215,75.52462
2016-03-21,75.64472,75.59028,75.54723,75.60391,75.57027,75.54611,75.58034
2016-03-22,75.608505,75.575424,75.53896,75.57493,75.49147,75.53778,75.57352
2016-03-23,75.59462,75.63284,75.52155,75.50067,75.55032,75.5444,75.556175
2016-03-24,75.51702,75.50909,75.55553,75.547806,75.60903,75.59898,75.64847
2016-03-27,75.47301,75.54932,75.543655,75.62286,75.62047,75.6149,75.648125
2016-03-28,75.48549,75.58991,75.584885,75.58398,75.589966,75.718346,75.61427
2016-03-29,75.55429,75.62181,75.578384,75.624306,75.65084,75.71864,75.78317
2016-03-30,75.613075,75.59189,75.62631,75.63329,75.63334,75.761826,75.872665
2016-03-31,75.674355,75.6297,75.62602,75.638306,75.791664,75.87315,75.88532
2016-04-01,75.628105,75.60239,75.63104,75.78671,75.86469,75.910675,75.87225
2016-04-03,75.62103,75.736946,75.766075,75.87416,75.8862,75.84161,75.885704
2016-04-04,75.641174,75.764946,75.86955,75.90203,75.88135,75.920425,75.871864
2016-04-05,75.7231,75.8783,75.8929,75.93188,75.877174,75.858345,75.8861
2016-04-06,75.90806,75.8964,75.88806,75.87802,75.898285,75.87183,75.8014
2016-04-07,75.8713,75.8675,75.884766,75.882034,75.89099,75.79328,75.78197
2016-04-08,75.863075,75.882454,75.88256,75.91174,75.790306,75.776215,75.78633
2016-04-10,75.90282,75.87626,75.87569,75.76863,75.75338,75.78323,75.75049
2016-04-11,75.91151,75.898636,75.792946,75.779526,75.7494,75.75774,75.76199
2016-04-12,75.86946,75.7894,75.76749,75.7854,75.79948,75.7983,75.60448
2016-04-13,75.77822,75.746124,75.77309,75.7968,75.8133,75.639626,75.60169
2016-04-14,75.773575,75.82562,75.7778,75.77504,75.643394,75.624054,75.6204
2016-04-15,75.764336,75.735146,75.75325,75.60628,75.60604,75.62478,75.5604
2016-04-17,75.785065,75.80625,75.71106,75.62737,75.5499,75.62131,75.61933
2016-04-18,75.77927,75.56679,75.645164,75.6211,75.63986,75.61866,75.588394
2016-04-19,75.78304,75.60512,75.55644,75.627304,75.66476,75.61662,75.681854
2016-04-20,75.58315,75.680756,75.604576,75.60088,75.624435,75.61235,75.618355
2016-04-21,75.62128,75.59952,75.6224,75.59913,75.651405,75.60887,75.62411
2016-04-22,75.58499,75.60825,75.550835,75.63319,75.646065,75.61119,75.61704
2016-04-24,75.61999,75.63301,75.585236,75.612976,75.632065,75.66838,75.66965
2016-04-25,75.586105,75.65477,75.6075,75.67412,75.62292,75.61542,75.63277
2016-04-26,75.655136,75.63013,75.65604,75.61833,75.60853,75.63374,75.60941
2016-04-27,75.63479,75.60224,75.61456,75.63622,75.63189,75.56256,75.50639
2016-04-28,75.65481,75.63086,75.617256,75.625534,75.600105,75.56155,75.520744
2016-04-29,75.628784,75.630005,75.70012,75.59639,75.524765,75.54758,75.46399
2016-05-01,75.60844,75.60656,75.616554,75.55376,75.51147,75.45814,75.482864
2016-05-02,75.65341,75.590485,75.52213,75.52421,75.49943,75.47743,75.417404
2016-05-03,75.62454,75.518974,75.49332,75.49944,75.49401,75.43651,75.343254
2016-05-04,75.536224,75.48202,75.4954,75.47927,75.44822,75.377914,75.282906
2016-05-05,75.4874,75.496445,75.49238,75.41853,75.28797,75.30627,75.02426
2016-05-06,75.50908,75.47435,75.43523,75.30275,75.29536,75.012665,74.971725
2016-05-08,75.47691,75.45639,75.39928,75.27757,75.00101,75.00573,74.92699
2016-05-09,75.48217,75.27693,75.2948,75.04281,74.99496,74.90638,74.87282
2016-05-10,75.32355,75.26621,74.99346,74.99148,74.892784,74.889824,74.74422
2016-05-11,75.32988,75.02788,74.933365,74.90876,74.85441,74.65977,74.60417
2016-05-12,75.010895,74.976265,74.91156,74.8708,74.63278,74.56348,74.5895
2016-05-13,74.98815,74.90278,74.85528,74.64771,74.64416,74.61757,74.458015
2016-05-15,74.91867,74.8735,74.654274,74.591675,74.601204,74.45741,74.3621
2016-05-16,74.875046,74.63889,74.63889,74.59735,74.50225,74.36279,74.45092
2016-05-17,74.65732,74.670334,74.576904,74.470955,74.30242,74.47127,74.53401
