,EURHUF,EURHUF,EURHUF,EURHUF,EURHUF,EURHUF,EURHUF
2017-06-28,307.87433,307.88034,307.92026,307.85464,307.8696,307.87335,307.89832
2017-06-29,307.88345,307.94153,307.941,307.9059,307.89835,307.87964,307.8487
2017-06-30,307.97522,307.9195,307.88626,307.9125,307.88455,307.8725,307.9159
2017-07-02,307.87842,307.86682,307.86923,307.85236,307.8732,307.91013,307.91147
2017-07-03,307.8937,307.90167,307.8756,307.90317,307.9018,307.86804,308.0123
2017-07-04,307.86884,307.88657,307.8983,307.9098,307.88382,307.9883,307.95523
2017-07-05,307.91315,307.8741,307.88684,307.88425,308.01285,308.0075,307.98624
2017-07-06,307.91528,307.9202,307.88873,307.96808,307.98795,307.988,308.00574
2017-07-07,307.8503,307.8878,307.94803,307.99713,307.9585,308.00778,307.9262
2017-07-09,307.8992,308.00558,307.99896,307.96634,308.03668,307.92035,307.95465
2017-07-10,307.98846,307.9533,307.96442,307.99753,307.98196,307.9571,307.92514
2017-07-11,308.00836,307.9589,308.01175,307.91653,307.93878,307.94943,307.95352
2017-07-12,307.96387,308.0394,307.99396,307.9341,307.9676,307.9154,307.9473
2017-07-13,307.99115,307.9835,307.93887,307.98947,307.95993,307.9461,307.96234
2017-07-14,307.95663,307.90707,307.92725,307.88852,307.95465,307.93967,307.95386
2017-07-16,307.9668,307.9451,307.98456,308.0027,307.9444,307.99374,307.8361
2017-07-17,307.94714,307.95215,307.9967,307.9136,307.93735,307.78467,307.7107
2017-07-18,307.9192,307.95285,307.93716,307.93298,307.8214,307.7561,307.74722
2017-07-19,307.92722,307.91248,307.9247,307.82733,307.7851,307.70215,307.70877
2017-07-20,307.9433,307.96,307.82153,307.7542,307.79153,307.77182,307.74512
2017-07-21,307.95737,307.83994,307.767,307.7339,307.7308,307.75162,307.70795
2017-07-23,307.79745,307.73306,307.74542,307.7163,307.7606,307.77917,307.74313
2017-07-24,307.81802,307.74292,307.77216,307.72095,307.7069,307.7704,307.70706
2017-07-25,307.74374,307.74957,307.76263,307.732,307.76318,307.72888,307.71765
2017-07-26,307.75735,307.71906,307.70703,307.73758,307.77417,307.7469,307.75198
2017-07-27,307.75394,307.7272,307.74585,307.7415,307.72046,307.7419,307.7133
2017-07-28,307.75018,307.73273,307.72534,307.7079,307.70844,307.7868,307.12622
2017-07-30,307.72992,307.7434,307.78012,307.71774,307.76733,307.10455,306.84506
2017-07-31,307.71356,307.7506,307.75995,307.76056,307.12756,306.76553,306.3884
2017-08-01,307.72394,307.71796,307.71002,307.07147,306.81903,306.2987,306.2398
2017-08-02,307.75803,307.72678,307.06522,306.8931,306.33322,306.26617,306.09085
2017-08-03,307.71945,307.0188,306.85046,306.34604,306.2441,306.13644,306.06543
2017-08-04,307.08112,306.83188,306.3429,306.26093,306.06488,306.08716,305.91385
2017-08-06,306.85507,306.4821,306.18658,306.13123,306.0895,305.89215,305.5368
2017-08-07,306.3308,306.18112,306.08337,306.03644,305.84393,305.50546,305.4233
2017-08-08,306.27634,306.10626,306.0748,305.86838,305.555,305.4063,305.3623
2017-08-09,306.088,306.1169,305.84677,305.5328,305.37988,305.4138,305.32217
2017-08-10,306.07483,305.8934,305.54178,305.41885,305.315,305.31927,305.27618
2017-08-11,305.87912,305.50073,305.3847,305.32605,305.2834,305.34668,305.2508
2017-08-13,305.50266,305.39487,305.40067,305.29404,305.27686,305.26154,305.30533
2017-08-14,305.42368,305.3277,305.26938,305.28604,305.27875,305.23886,305.2072
2017-08-15,305.4305,305.33234,305.27026,305.2367,305.17163,305.2015,305.13968
2017-08-16,305.3126,305.28815,305.292,305.27536,305.25458,305.1051,305.02148
2017-08-17,305.27438,305.2559,305.30603,305.20117,305.09293,304.98666,305.0016
2017-08-18,305.29303,305.20605,305.24774,305.1038,304.97128,304.9611,304.5509
2017-08-20,305.1885,305.0747,305.09326,305.0511,304.9712,304.57346,304.43793
2017-08-21,305.18454,305.14026,305.01456,304.99515,304.57846,304.45575,304.44315
2017-08-22,305.14594,304.97928,304.97272,304.6082,304.466,304.43048,304.3937
2017-08-23,305.01437,304.9578,304.57266,304.4504,304.37448,304.4301,304.357
2017-08-24,305.00293,304.5988,304.4574,304.3861,304.40375,304.32526,304.3575
2017-08-25,304.56848,304.479,304.444,304.41534,304.31573,304.33005,304.37204
2017-08-27,304.48154,304.43427,304.33344,304.32166,304.31866,304.35977,304.3261
2017-08-28,304.44034,304.36356,304.31448,304.3253,304.28766,304.3303,304.32034
2017-08-29,304.32916,304.38986,304.33,304.33087,304.35645,304.33478,304.29892
2017-08-30,304.33328,304.357,304.34933,304.3316,304.3283,304.33875,304.31335
2017-08-31,304.3176,304.3024,304.3309,304.33255,304.3343,304.31097,304.30566
2017-09-01,304.33368,304.31335,304.35068,304.33405,304.36136,304.31915,304.2773
2017-09-03,304.31714,304.35052,304.32956,304.31412,304.33716,304.35513,304.3587
2017-09-04,304.33405,304.3219,304.336,304.31796,304.34256,304.3227,304.346
2017-09-05,304.31674,304.33,304.311,304.33145,304.2987,304.32916,304.33005
2017-09-06,304.33447,304.36676,304.3524,304.33682,304.313,304.36566,304.3385
2017-09-07,304.3164,304.33356,304.35385,304.3144,304.31708,304.32965,304.4466
2017-09-08,304.3349,304.2744,304.3241,304.3317,304.2792,304.37793,304.50818
2017-09-10,304.31604,304.29144,304.33054,304.31223,304.26334,304.42596,304.61108
2017-09-11,304.3353,304.37384,304.33606,304.32358,304.44888,304.6321,304.96964
2017-09-12,304.3157,304.4066,304.44315,304.41003,304.56152,304.9569,305.13358
2017-09-13,304.3357,304.43555,304.4992,304.53796,304.93707,305.15567,305.20874
2017-09-14,304.33118,304.4887,304.5937,305.0261,305.16437,305.1806,305.20328
2017-09-15,304.38892,304.6419,304.97055,305.23627,305.24084,305.20447,305.3291
2017-09-17,304.60236,304.96762,305.20016,305.17133,305.31763,305.27652,305.3944
2017-09-18,304.99442,305.18344,305.2277,305.27225,305.28204,305.40677,305.69406
2017-09-19,305.1554,305.28812,305.29932,305.27844,305.42917,305.73105,305.77786
2017-09-20,305.19147,305.30017,305.2744,305.4034,305.65454,305.75555,305.78445
2017-09-21,305.2712,305.32434,305.35495,305.63437,305.72,305.75314,305.8196
2017-09-22,305.32385,305.38895,305.72476,305.73383,305.71735,305.88528,306.0586
2017-09-24,305.4394,305.70123,305.7532,305.8469,305.8452,306.00943,306.20352
2017-09-25,305.7048,305.73746,305.80453,305.873,306.06714,306.20782,306.27518
2017-09-26,305.76346,305.79688,305.8793,306.06516,306.18066,306.2615,306.29636
2017-09-27,305.8453,305.8828,306.0361,306.21753,306.2846,306.28088,306.4068
2017-09-28,305.96448,306.01077,306.26376,306.28516,306.3075,306.4394,306.94934
2017-09-29,306.05493,306.2146,306.29547,306.27765,306.38623,306.93127,307.77948
2017-10-01,306.1893,306.2912,306.27353,306.43176,306.95203,307.74008,308.32147
2017-10-02,306.23706,306.26218,306.42526,306.93552,307.73422,308.3648,308.46182
2017-10-03,306.31223,306.4338,306.967,307.7942,308.3042,308.47415,308.55804
2017-10-04,306.40106,306.92255,307.7178,308.31223,308.4581,308.53262,309.0578
2017-10-05,307.00122,307.74933,308.2936,308.3951,308.54034,309.0714,309.12253
2017-10-06,307.73795,308.27283,308.37192,308.51575,309.03522,309.18378,309.36475
2017-10-08,308.26556,308.48828,308.572,309.01514,309.11984,309.3142,309.40256
2017-10-09,308.34738,308.58954,308.98282,309.14038,309.368,309.38025,309.40732
2017-10-10,308.49292,308.95352,309.1385,309.38504,309.31488,309.46906,309.3782
2017-10-11,309.06778,309.14468,309.30353,309.4031,309.36548,309.4722,309.38614
2017-10-12,309.15906,309.35236,309.3383,309.38467,309.37106,309.40253,309.39136
2017-10-13,309.40433,309.35168,309.44077,309.4034,309.39386,309.30945,309.4016
2017-10-15,309.41608,309.35645,309.48727,309.38437,309.41708,309.3063,309.40866
2017-10-16,309.38687,309.33798,309.45053,309.40372,309.4252,309.37936,309.37708
2017-10-17,309.39194,309.39658,309.34326,309.3841,309.45523,309.4767,309.38562
2017-10-18,309.36447,309.4036,309.29486,309.404,309.38907,309.47977,309.39127
2017-10-19,309.36874,309.43008,309.33337,309.38385,309.39896,309.40353,309.40222
2017-10-20,309.375,309.41193,309.44498,309.40433,309.43704,309.3633,309.55164
2017-10-22,309.33917,309.4211,309.4951,309.38364,309.39932,309.5827,309.63406
2017-10-23,309.39438,309.45526,309.45517,309.40457,309.59415,309.6182,309.71173
2017-10-24,309.40292,309.38007,309.405,309.5406,309.62848,309.70743,309.95337
2017-10-25,309.40363,309.39655,309.54953,309.59506,309.72375,309.90552,310.20303
2017-10-26,309.37686,309.56158,309.61984,309.7495,309.97025,310.1072,310.14478
2017-10-27,309.60025,309.62454,309.68665,309.9744,310.12567,310.17188,310.29578
2017-10-29,309.65176,309.79257,309.91922,310.1515,310.23178,310.34607,310.5607
2017-10-30,309.729,309.9822,310.07526,310.16678,310.34055,310.55765,310.7318
2017-10-31,309.9465,310.14377,310.12305,310.31796,310.56973,310.65097,310.74826
2017-11-01,310.04315,310.20816,310.35422,310.6016,310.7505,310.62122,310.77698
2017-11-02,310.15164,310.3704,310.55505,310.67133,310.69586,310.7785,310.84702
2017-11-03,310.2929,310.54697,310.69604,310.7922,310.80103,310.81735,310.7987
2017-11-05,310.6098,310.6581,310.7964,310.79483,310.82797,310.8222,310.82196
2017-11-06,310.62164,310.79025,310.8018,310.81732,310.82468,310.83176,310.87262
2017-11-07,310.76083,310.76746,310.816,310.83923,310.79202,310.83832,310.84827
2017-11-08,310.79773,310.81757,310.8112,310.83487,310.82886,310.80862,310.79565
2017-11-09,310.81152,310.86646,310.8516,310.87442,310.8253,310.81653,310.82095
