,EURTRY,EURTRY,EURTRY,EURTRY,EURTRY,EURTRY,EURTRY
2015-10-06,3.3822098,3.3676453,3.3848953,3.3751602,3.3774796,3.383255,3.3730545
2015-10-07,3.3850555,3.371727,3.3788834,3.3745728,3.3920288,3.3791428,3.3787994
2015-10-08,3.3757935,3.3945236,3.394371,3.3739624,3.3864288,3.382492,3.3775864
2015-10-09,3.3822556,3.3809586,3.3626022,3.3908844,3.3761063,3.3763351,3.3825989
2015-10-11,3.385254,3.3729858,3.3838425,3.3836517,3.394432,3.376297,3.376381
2015-10-12,3.377449,3.3818207,3.3633194,3.3735962,3.3770294,3.3962936,3.3778076
2015-10-13,3.373024,3.3836899,3.3690033,3.3742065,3.377777,3.3927536,3.3735352
2015-10-14,3.3773422,3.379654,3.3740005,3.3767624,3.3787155,3.3783798,3.373642
2015-10-15,3.3924637,3.3928757,3.3768234,3.371338,3.3777695,3.3860474,3.3861542
2015-10-16,3.3792953,3.3660355,3.3831406,3.381546,3.380661,3.3708267,3.3738708
2015-10-18,3.381874,3.3736649,3.3799667,3.3818436,3.372734,3.3816223,3.3735733
2015-10-19,3.381874,3.3974686,3.3854141,3.3708649,3.3865662,3.3756866,3.3643188
2015-10-20,3.381874,3.398491,3.376274,3.3811417,3.378601,3.3686218,3.3620834
2015-10-21,3.378807,3.373932,3.3765335,3.3791275,3.3662415,3.3501053,3.3513184
2015-10-22,3.37928,3.3821335,3.3658447,3.3749466,3.3543854,3.359703,3.3565826
2015-10-23,3.3786316,3.3705826,3.3663635,3.3587494,3.352951,3.3452835,3.3451157
2015-10-25,3.3666916,3.3664627,3.3655624,3.3684235,3.3486862,3.3623276,3.3338318
2015-10-26,3.3706207,3.3581467,3.3555984,3.3575058,3.356598,3.326805,3.349762
2015-10-27,3.3656616,3.3577728,3.343689,3.359764,3.3445282,3.345398,3.33918
2015-10-28,3.3603592,3.362999,3.3517227,3.3424606,3.3454819,3.3198547,3.3001556
2015-10-29,3.3522797,3.3673706,3.3308716,3.329155,3.3242111,3.2972488,3.2933578
2015-10-30,3.3465424,3.3439102,3.3449554,3.3285675,3.3068085,3.3217392,3.3255692
2015-11-01,3.3431091,3.329567,3.3242493,3.3045654,3.3283463,3.329422,3.291298
2015-11-02,3.327301,3.325653,3.3019943,3.3301697,3.3105316,3.264824,3.3123932
2015-11-03,3.3322449,3.3132172,3.3498764,3.340683,3.3013687,3.2333298,3.3193054
2015-11-04,3.3139648,3.3519363,3.3013306,3.3107758,3.2998505,3.301323,3.2456207
2015-11-05,3.3784943,3.2648697,3.324234,3.3146057,3.2674637,3.2834473,3.272728
2015-11-06,3.282936,3.2853012,3.2697906,3.2900162,3.2527237,3.269165,3.22052
2015-11-08,3.2731323,3.2789536,3.2854462,3.275383,3.2571106,3.2304916,3.24263
2015-11-09,3.3437424,3.357048,3.2766724,3.2558823,3.2987518,3.2460861,3.215355
2015-11-10,3.2980728,3.2755585,3.28273,3.2649994,3.2265701,3.216484,3.2090302
2015-11-11,3.3023987,3.2737122,3.289482,3.221321,3.2185745,3.2168503,3.1985397
2015-11-12,3.304947,3.2505798,3.216774,3.2157822,3.2159348,3.2127,3.1983414
2015-11-13,3.2914886,3.220543,3.221016,3.2122955,3.2181625,3.2059784,3.2087479
2015-11-15,3.223137,3.2109375,3.2180939,3.2120972,3.2034454,3.205696,3.1909103
2015-11-16,3.2102356,3.2008286,3.210266,3.1954803,3.2095947,3.2027283,3.1868057
2015-11-17,3.211975,3.2090912,3.2059937,3.2014084,3.198761,3.2007675,3.133438
2015-11-18,3.211792,3.2073288,3.191597,3.198082,3.191681,3.1533813,3.1410217
2015-11-19,3.2093887,3.1926575,3.1732635,3.1846848,3.1265106,3.1449966,3.1388168
2015-11-20,3.2093735,3.1872025,3.177597,3.156639,3.158409,3.1277466,3.1364899
2015-11-22,3.1892395,3.191887,3.16214,3.145195,3.1441193,3.1255798,3.1297302
2015-11-23,3.1809158,3.1470947,3.1391525,3.13517,3.1333008,3.1180649,3.107895
2015-11-24,3.1562881,3.140564,3.1223373,3.1326828,3.1098022,3.1199188,3.1177597
2015-11-25,3.1462936,3.1471863,3.127365,3.1242065,3.1130981,3.112091,3.1094742
2015-11-26,3.1291275,3.13591,3.1220093,3.1055527,3.1239014,3.1298523,3.0984573
2015-11-27,3.1287537,3.1263885,3.1198578,3.1247787,3.1025543,3.098648,3.1081772
2015-11-29,3.1229477,3.1134033,3.0996094,3.1005173,3.1076279,3.1159744,3.1050415
2015-11-30,3.1114578,3.12072,3.1224442,3.1110916,3.0959702,3.1044846,3.1078033
2015-12-01,3.1188278,3.0964966,3.1015854,3.088852,3.1035538,3.0967789,3.0969696
2015-12-02,3.1025543,3.1152039,3.1225815,3.1104355,3.0954666,3.0966873,3.0957642
2015-12-03,3.1229324,3.0890503,3.1045456,3.1084747,3.1006546,3.1017456,3.091629
2015-12-04,3.0951996,3.108284,3.102707,3.0914001,3.1094513,3.1144104,3.085411
2015-12-06,3.1121979,3.096367,3.1061554,3.1040878,3.0911484,3.1083145,3.097931
2015-12-07,3.084732,3.1002579,3.0935059,3.1111832,3.105362,3.0965652,3.0981064
2015-12-08,3.0938797,3.109558,3.1050186,3.0991821,3.1011047,3.0824966,3.109558
2015-12-09,3.1030426,3.1156845,3.1052856,3.1084518,3.0831146,3.0991592,3.1002197
2015-12-10,3.1122055,3.1153717,3.0883865,3.0953598,3.1029358,3.0877228,3.1038284
2015-12-11,3.1010818,3.0984879,3.118019,3.103531,3.1041336,3.0989304,3.1067963
2015-12-13,3.1061096,3.0962448,3.0934677,3.104782,3.0891876,3.1007767,3.0990143
2015-12-14,3.1015244,3.1135864,3.1097183,3.1035004,3.0991364,3.1000748,3.1136246
2015-12-15,3.0963058,3.1017914,3.087677,3.0969849,3.1053925,3.10775,3.098404
2015-12-16,3.1016922,3.106392,3.1051788,3.1038895,3.1118927,3.114212,3.0655823
2015-12-17,3.1124039,3.0962448,3.1016617,3.1041794,3.0898514,3.0999832,3.1061249
2015-12-18,3.1000977,3.106163,3.109169,3.102745,3.1210861,3.1009445,3.1017609
2015-12-20,3.1268692,3.1230698,3.095375,3.1177597,3.1133728,3.1128006,3.1183777
2015-12-21,3.1159363,3.1047668,3.1096954,3.1194687,3.0972214,3.1180496,3.1407318
2015-12-22,3.1137924,3.1160583,3.116272,3.1014175,3.1144104,3.1366577,3.158043
2015-12-23,3.1074982,3.1004944,3.101509,3.1143036,3.1384277,3.1458817,3.1519089
2015-12-24,3.1075592,3.101326,3.1154861,3.1208954,3.1473007,3.1669922,3.1627274
2015-12-27,3.098648,3.1046524,3.1421585,3.1450882,3.156311,3.1418152,3.1715317
2015-12-28,3.1094055,3.1287155,3.1421585,3.158577,3.1456146,3.171547,3.1776352
2015-12-29,3.1114426,3.1311264,3.164444,3.1807938,3.1724396,3.1734085,3.1651459
2015-12-30,3.1606293,3.154358,3.1506958,3.1650162,3.1662674,3.1700745,3.1750412
2015-12-31,3.160225,3.1558914,3.1706085,3.1598663,3.1664429,3.1646576,3.1831894
2016-01-03,3.137741,3.154831,3.1695938,3.1407166,3.1798477,3.1784897,3.177353
2016-01-04,3.1496887,3.1710052,3.1712494,3.176735,3.1826859,3.1854248,3.174286
2016-01-05,3.1615982,3.1627045,3.1726837,3.1714478,3.1893768,3.1862183,3.1926956
2016-01-06,3.158455,3.1722565,3.1674728,3.1860352,3.1849747,3.190506,3.1923294
2016-01-07,3.154152,3.1739807,3.1759415,3.1838913,3.1964493,3.1944199,3.1790771
2016-01-08,3.2056198,3.184372,3.1941223,3.2050095,3.1768417,3.18219,3.2049484
2016-01-10,3.1811981,3.191475,3.18087,3.1897354,3.2378693,3.1901474,3.2250366
2016-01-11,3.1866074,3.1889496,3.208107,3.2001953,3.1802063,3.1805878,3.2077637
2016-01-12,3.1755142,3.195732,3.2051697,3.1943817,3.2128983,3.2174149,3.2132797
2016-01-13,3.1892242,3.1790314,3.1784134,3.2032318,3.1928864,3.2078247,3.204506
2016-01-14,3.2087936,3.2254028,3.179657,3.2256851,3.196457,3.2168503,3.2164917
2016-01-15,3.180458,3.2037659,3.2016144,3.2256851,3.2115479,3.2094727,3.2130508
2016-01-17,3.1977692,3.2338486,3.1978226,3.1946793,3.2290955,3.2099228,3.2197037
2016-01-18,3.2056732,3.199562,3.2009964,3.2045212,3.232727,3.2225876,3.2317657
2016-01-19,3.2076263,3.2159119,3.2159576,3.222969,3.2330856,3.239685,3.2348862
2016-01-20,3.188301,3.2094574,3.2098083,3.2282867,3.2378922,3.2453384,3.2531128
2016-01-21,3.2138443,3.230774,3.2285156,3.2340546,3.2434006,3.2401276,3.2440872
2016-01-22,3.2217484,3.2253113,3.245552,3.2376556,3.2404861,3.2466965,3.2498474
2016-01-24,3.217041,3.2398834,3.2446747,3.249405,3.2495193,3.253212,3.256668
2016-01-25,3.2361832,3.2377472,3.2524872,3.2493057,3.2462158,3.2413406,3.2449417
2016-01-26,3.2355423,3.2449799,3.2520294,3.2515182,3.2530365,3.2383118,3.2459412
2016-01-27,3.2453995,3.2454681,3.2626038,3.2467575,3.239334,3.2378387,3.2365417
2016-01-28,3.2497177,3.2475662,3.2529755,3.2304077,3.2430725,3.239029,3.2289352
2016-01-29,3.2655792,3.2468414,3.2509308,3.2483673,3.2392044,3.2517014,3.248291
2016-01-31,3.2486954,3.238243,3.246292,3.2504501,3.2431412,3.243332,3.2367172
2016-02-01,3.2472763,3.2380142,3.2408981,3.2418594,3.2390137,3.2487488,3.2520065
2016-02-02,3.2330093,3.2417908,3.2451172,3.2451096,3.2365189,3.2704468,3.2405167
2016-02-03,3.2490768,3.2358398,3.2393723,3.259346,3.2689285,3.2583923,3.2890778
2016-02-04,3.2476578,3.2447815,3.2535858,3.248291,3.2354736,3.2553024,3.2476501
2016-02-05,3.23217,3.239853,3.2426147,3.2470627,3.2337723,3.231079,3.2750397
2016-02-07,3.2617798,3.260872,3.245697,3.2616577,3.2442093,3.242157,3.265709
2016-02-08,3.2785034,3.2602997,3.2430725,3.2460556,3.2599487,3.2798233,3.276451
2016-02-09,3.262741,3.2495346,3.2593994,3.2758484,3.271408,3.2719498,3.2716599
2016-02-10,3.2515564,3.258522,3.2500458,3.2607346,3.2553558,3.2634506,3.278122
2016-02-11,3.2524872,3.2455292,3.27993,3.2682266,3.2605438,3.2797012,3.2755508
2016-02-12,3.2790756,3.2858582,3.2585602,3.2636948,3.276703,3.28257,3.3023758
2016-02-14,3.2724686,3.2732162,3.2539902,3.2802887,3.2888107,3.2912064,3.2647552
2016-02-15,3.2742844,3.2874985,3.3021774,3.2830658,3.2676163,3.2820816,3.2810287
2016-02-16,3.282631,3.2888947,3.2790222,3.2974472,3.2827988,3.282524,3.2799454
2016-02-17,3.2669067,3.271614,3.2834473,3.2939987,3.293373,3.3007812,3.2992325
2016-02-18,3.260353,3.2902908,3.3041382,3.3214493,3.2649994,3.2608643,3.2850113
2016-02-19,3.2751846,3.2743607,3.2758713,3.2793427,3.3065796,3.2914963,3.2814636
2016-02-21,3.2580032,3.2622986,3.2787552,3.2905579,3.2690887,3.2873154,3.276947
2016-02-22,3.2782745,3.2814713,3.293106,3.2893753,3.279129,3.2803802,3.2702026
2016-02-23,3.2867203,3.2941666,3.2825165,3.2797012,3.2815628,3.2710724,3.2722168
2016-02-24,3.3107452,3.2860718,3.2819824,3.2819366,3.273285,3.262642,3.2642136
2016-02-25,3.2956161,3.2817078,3.2799835,3.2679138,3.277176,3.2737656,3.2690887
2016-02-26,3.2820587,3.281433,3.2717438,3.2780914,3.2579803,3.2645493,3.2728271
2016-02-28,3.2791824,3.2676086,3.2730255,3.2666168,3.253868,3.2598267,3.254242
2016-02-29,3.270378,3.2692947,3.2694626,3.2605515,3.2561722,3.2542877,3.2565918
2016-03-01,3.2717438,3.2688904,3.2630768,3.2576294,3.2572174,3.2534714,3.2469025
2016-03-02,3.2635727,3.2685318,3.2572174,3.2582016,3.2437668,3.245903,3.251915
2016-03-03,3.2623367,3.2716217,3.2644196,3.2521362,3.259491,3.2653275,3.2475357
2016-03-04,3.2653732,3.2595062,3.259575,3.2609863,3.2572556,3.2337265,3.2456818
2016-03-06,3.2676926,3.2485962,3.2460327,3.260643,3.2539062,3.249031,3.2350388
2016-03-07,3.2512512,3.2356262,3.2460785,3.2467651,3.2600708,3.241043,3.2322845
2016-03-08,3.2577667,3.257576,3.2524643,3.255661,3.2416,3.2442322,3.2350235
2016-03-09,3.2445831,3.237793,3.2412872,3.2461777,3.241722,3.2386627,3.2256546
2016-03-10,3.2477875,3.2463684,3.2353363,3.2355194,3.2488937,3.2463455,3.2176971
2016-03-11,3.244728,3.2483978,3.2420883,3.2351532,3.2301636,3.242424,3.225891
2016-03-13,3.2461014,3.2421036,3.245926,3.2335358,3.2440262,3.23674,3.2373962
2016-03-14,3.2294998,3.2438278,3.2396393,3.2403412,3.2398376,3.2406006,3.2292404
2016-03-15,3.2564697,3.2386703,3.2376862,3.2374268,3.242096,3.232872,3.2313004
2016-03-16,3.239235,3.231964,3.2391205,3.2369614,3.2441025,3.2237473,3.2621841
2016-03-17,3.2398605,3.249504,3.2317352,3.2349014,3.2335205,3.2656784,3.240921
2016-03-18,3.2383194,3.2337723,3.2384415,3.234848,3.2376862,3.2200775,3.2194061
2016-03-20,3.2350998,3.2298126,3.2316132,3.21109,3.252121,3.2290878,3.2338333
2016-03-21,3.239769,3.2348557,3.2320175,3.2258759,3.2365723,3.21138,3.2228012
2016-03-22,3.236557,3.2573853,3.231392,3.232277,3.231102,3.2261047,3.2272568
2016-03-23,3.2166443,3.2173004,3.2372131,3.2227097,3.2316742,3.224411,3.2186813
2016-03-24,3.226654,3.2282104,3.2329712,3.2363129,3.2163773,3.2146683,3.2133331
2016-03-27,3.2243805,3.2139053,3.217186,3.2308655,3.2134933,3.202385,3.2252579
2016-03-28,3.241806,3.2378006,3.2215118,3.225914,3.2309875,3.2118454,3.2014923
2016-03-29,3.2260513,3.224846,3.2281113,3.2208328,3.2052383,3.230362,3.2159119
2016-03-30,3.2308044,3.2334366,3.2192612,3.209465,3.219925,3.2266693,3.1995926
2016-03-31,3.2214508,3.216896,3.2279053,3.2323608,3.2165146,3.2246933,3.2167206
2016-04-01,3.2007065,3.2134323,3.202156,3.2228165,3.2185287,3.223938,3.2090912
2016-04-03,3.2254639,3.194786,3.2112656,3.2144775,3.2238083,3.2177048,3.2132416
2016-04-04,3.1985092,3.2145538,3.2129288,3.2148895,3.2097855,3.2043304,3.2215118
2016-04-05,3.2214203,3.2191086,3.2210464,3.2238007,3.2088165,3.213623,3.2015915
2016-04-06,3.2137299,3.2208786,3.205307,3.2014008,3.2309952,3.2192917,3.210022
2016-04-07,3.2253265,3.2076035,3.2117767,3.2185745,3.232666,3.2263489,3.2266388
2016-04-08,3.231041,3.2291183,3.2137375,3.217453,3.200882,3.2041779,3.2129898
2016-04-10,3.220955,3.2049255,3.2021027,3.215454,3.226822,3.2221603,3.2161713
2016-04-11,3.1915588,3.208084,3.2368927,3.2174377,3.217331,3.2151566,3.2149506
2016-04-12,3.2333527,3.2210464,3.20092,3.2227936,3.219139,3.231392,3.2167053
2016-04-13,3.2034607,3.218399,3.2187119,3.2184448,3.2108154,3.2231445,3.206726
2016-04-14,3.2237244,3.209877,3.2228622,3.2154846,3.2065735,3.2165146,3.239235
2016-04-15,3.2230759,3.1977081,3.2156677,3.2532883,3.213829,3.2130814,3.2061234
2016-04-17,3.2160263,3.2057724,3.204979,3.2314606,3.2067642,3.2401352,3.2273865
2016-04-18,3.2162247,3.2212448,3.2317886,3.2430878,3.2263489,3.2043686,3.2050629
2016-04-19,3.2112045,3.2273712,3.242836,3.2000275,3.2223816,3.2361984,3.2293625
2016-04-20,3.238449,3.247879,3.2092056,3.2317734,3.2259293,3.2016754,3.2137985
2016-04-21,3.2463303,3.2232513,3.2341385,3.2029495,3.2138138,3.2277222,3.2282867
2016-04-22,3.17379,3.2098923,3.208023,3.229126,3.2213821,3.2020416,3.2095566
2016-04-24,3.2041092,3.2199554,3.2303848,3.2008057,3.224823,3.2286835,3.2222443
2016-04-25,3.2337112,3.208229,3.213211,3.2147522,3.2186203,3.205696,3.2253647
2016-04-26,3.205719,3.206993,3.2161636,3.2134476,3.211975,3.2263412,3.2157822
2016-04-27,3.2291946,3.2104187,3.2166443,3.2158585,3.2236023,3.2136154,3.2191162
2016-04-28,3.220787,3.2146072,3.2090302,3.2211761,3.2031784,3.2108994,3.2253647
2016-04-29,3.22126,3.211357,3.215042,3.2124176,3.224617,3.2181168,3.2243729
2016-05-01,3.2258835,3.2108307,3.2174377,3.2131119,3.210472,3.2182236,3.2177734
2016-05-02,3.2206573,3.2105713,3.2145844,3.2221146,3.21904,3.224907,3.224678
2016-05-03,3.2103806,3.2240524,3.222206,3.21978,3.226059,3.2229233,3.2135239
2016-05-04,3.2103577,3.212494,3.2212677,3.214157,3.2305527,3.2130127,3.2200851
2016-05-05,3.2269516,3.2116547,3.222496,3.2093353,3.2113113,3.219452,3.2291794
2016-05-06,3.226143,3.1986694,3.215393,3.2154617,3.2133026,3.2233963,3.2295456
2016-05-08,3.2098083,3.2096405,3.2156372,3.2141495,3.2224503,3.208931,3.2342987
2016-05-09,3.218956,3.2275467,3.2170868,3.2221756,3.216423,3.2274475,3.2278976
2016-05-10,3.2133636,3.2043686,3.2144012,3.2151718,3.2086258,3.2289581,3.2212143
2016-05-11,3.216423,3.2296371,3.2025375,3.2167435,3.2145615,3.2152252,3.2247772
2016-05-12,3.2099915,3.2182388,3.2336502,3.2294006,3.221405,3.2200775,3.2283936
2016-05-13,3.224495,3.2086334,3.21624,3.2196198,3.2215118,3.2264633,3.233551
2016-05-15,3.236702,3.2123642,3.2226257,3.227356,3.227356,3.2303925,3.2357483
2016-05-16,3.2262573,3.2195435,3.2262497,3.2288284,3.2325134,3.2294235,3.2338715
2016-05-17,3.2231445,3.2231598,3.2329483,3.22921,3.2336273,3.2341385,3.2291565
2016-05-18,3.2196503,3.2287445,3.2307968,3.237976,3.2352448,3.2396088,3.2312927
2016-05-19,3.231247,3.2330399,3.2323456,3.2299957,3.236351,3.2319336,3.2665863
2016-05-20,3.2348099,3.234047,3.2323914,3.2308655,3.2309875,3.2669067,3.2827148
2016-05-22,3.2348251,3.2391434,3.2285538,3.2370758,3.2651825,3.2832184,3.2873306
2016-05-23,3.2324677,3.2383652,3.2331238,3.2643738,3.2815094,3.2880402,3.2920532
2016-05-24,3.2286224,3.2294998,3.2666092,3.2788696,3.2859268,3.2915878,3.2923203
2016-05-25,3.2329865,3.2598648,3.2847977,3.2863007,3.2958755,3.291626,3.294098
2016-05-26,3.2683563,3.2791061,3.2870255,3.2913666,3.291298,3.2968445,3.2938385
2016-05-27,3.2809982,3.2833862,3.2902603,3.2909088,3.3007584,3.30056,3.298111
2016-05-29,3.2876053,3.2955856,3.3041458,3.3009796,3.3066254,3.2945938,3.32415
2016-05-30,3.2903976,3.2919464,3.2943954,3.2947083,3.3011856,3.2857285,3.3310318
2016-05-31,3.2950592,3.3020248,3.2940063,3.3104324,3.2999878,3.2926254,3.3065796
2016-06-01,3.2905426,3.2916565,3.3167267,3.2941742,3.3030472,3.2962646,3.307457
2016-06-02,3.2911224,3.302826,3.2956772,3.3278732,3.2888336,3.298912,3.2978897
2016-06-03,3.3275146,3.3148193,3.3134918,3.3097458,3.296341,3.3014297,3.3118057
2016-06-05,3.2805786,3.3130112,3.2996979,3.3065338,3.3027878,3.3073654,3.3123856
2016-06-06,3.3110046,3.3194122,3.3078842,3.3100052,3.3068619,3.2780914,3.3031006
2016-06-07,3.3002396,3.30867,3.2974625,3.3057632,3.2955933,3.3071518,3.3066864
2016-06-08,3.308281,3.3094635,3.3035965,3.2965622,3.3046265,3.305191,3.3878326
2016-06-09,3.311119,3.2995682,3.296585,3.3008957,3.3016586,3.3058395,3.3341522
2016-06-10,3.2820816,3.3012161,3.3051376,3.3034668,3.3046265,3.3517761,3.3263092
2016-06-12,3.3065338,3.303093,3.3065262,3.306099,3.301529,3.2735214,3.2938538
2016-06-13,3.3090286,3.3048935,3.3081818,3.3021011,3.304634,3.3464813,3.3054123
2016-06-14,3.3027115,3.3061523,3.2669373,3.3164902,3.3201218,3.2969055,3.2779236
2016-06-15,3.3069,3.3016434,3.3057022,3.3669968,3.3077087,3.335785,3.3200073
2016-06-16,3.3006668,3.3004913,3.2967072,3.313942,3.3142853,3.3078308,3.3002548
2016-06-17,3.3082047,3.3195724,3.298874,3.2859116,3.3800278,3.3077393,3.298294
2016-06-19,3.3100357,3.3178177,3.304161,3.2908554,3.3612976,3.29908,3.28434
2016-06-20,3.34655,3.28022,3.3158035,3.3047867,3.271759,3.30085,3.299057
2016-06-21,3.3351364,3.3242111,3.2311783,3.3128586,3.3505096,3.2801056,3.2828598
2016-06-22,3.3268127,3.209816,3.2965927,3.2832184,3.2950745,3.299347,3.290207
2016-06-23,3.2750473,3.3056564,3.3019104,3.294197,3.3212204,3.3210144,3.2752
2016-06-24,3.3093414,3.3006363,3.2886887,3.2976837,3.2745743,3.2765427,3.3011017
2016-06-26,3.3402786,3.303482,3.299202,3.2585983,3.3039932,3.3061142,3.316391
2016-06-27,3.2976685,3.2846375,3.310608,3.2789001,3.2870865,3.2579575,3.270218
2016-06-28,3.2993927,3.275734,3.280754,3.3063965,3.282364,3.2804947,3.293724
2016-06-29,3.3034134,3.3034058,3.3071136,3.2389755,3.2713623,3.2890167,3.2902985
2016-06-30,3.2579422,3.2785645,3.2532883,3.3096237,3.2962875,3.281372,3.2778702
2016-07-01,3.3131638,3.3110733,3.2751007,3.2970657,3.2887878,3.2835083,3.2817612
2016-07-03,3.3167267,3.277855,3.282219,3.3043823,3.2841873,3.2785034,3.2883682
2016-07-04,3.2741547,3.2999039,3.2786026,3.2757187,3.2673798,3.2808456,3.2928772
2016-07-05,3.2954788,3.2772598,3.3002167,3.3001022,3.277382,3.2633972,3.284813
2016-07-06,3.2794418,3.2993393,3.2735062,3.2753448,3.3036423,3.266861,3.2826767
2016-07-07,3.2852707,3.2760315,3.2895737,3.276207,3.2772293,3.2572403,3.2831268
2016-07-08,3.2848282,3.3022385,3.2675934,3.2831955,3.280159,3.282425,3.2739258
2016-07-10,3.3014755,3.2795944,3.2779388,3.2850266,3.2798386,3.2737656,3.2646637
2016-07-11,3.2749634,3.287819,3.288597,3.279213,3.2759018,3.2649918,3.2546844
2016-07-12,3.2919083,3.2860336,3.28125,3.270752,3.2620163,3.2562256,3.25589
2016-07-13,3.2818909,3.2805557,3.2758331,3.2603455,3.2534485,3.256981,3.2551117
2016-07-14,3.2818604,3.278267,3.2669373,3.254097,3.2609406,3.2536087,3.2597122
2016-07-15,3.270012,3.2618027,3.2576675,3.2530594,3.2522964,3.2525024,3.2585068
2016-07-17,3.2631302,3.2558746,3.2536087,3.2576447,3.2590637,3.2572174,3.2608414
2016-07-18,3.255661,3.255722,3.255104,3.2586823,3.2577133,3.2585068,3.254654
2016-07-19,3.2550583,3.2509308,3.2594223,3.25383,3.253006,3.2533417,3.2569122
2016-07-20,3.2557373,3.2608566,3.2576675,3.2526703,3.2617722,3.2519913,3.2555542
2016-07-21,3.2569046,3.2618484,3.2529602,3.2580872,3.2543564,3.2632751,3.2559357
2016-07-22,3.2582169,3.2556305,3.2549057,3.2590027,3.258232,3.2516632,3.2574234
2016-07-24,3.2558746,3.258072,3.2597504,3.253189,3.2546158,3.2586975,3.258606
2016-07-25,3.2565384,3.257248,3.257866,3.251709,3.254753,3.259613,3.2565613
2016-07-26,3.2541275,3.2609863,3.2526474,3.2582169,3.2584229,3.2495346,3.263527
2016-07-27,3.254898,3.26017,3.2550354,3.2548752,3.2543564,3.263939,3.252884
2016-07-28,3.2587814,3.2562332,3.260582,3.256813,3.2546158,3.2598114,3.259018
2016-07-29,3.2524643,3.2611008,3.2577515,3.2545013,3.2586136,3.2479477,3.2568207
2016-07-31,3.2633667,3.256218,3.2519379,3.2568207,3.2539062,3.2644577,3.2569122
2016-08-01,3.250206,3.2544327,3.254776,3.2545013,3.2543564,3.2601395,3.2592697
2016-08-02,3.2561493,3.257454,3.2610397,3.2570114,3.258873,3.2569656,3.274498
2016-08-03,3.2590408,3.2524872,3.258194,3.2545013,3.2537155,3.275032,3.2853775
2016-08-04,3.2587433,3.253067,3.2550354,3.25708,3.281456,3.2849731,3.3115768
2016-08-05,3.2550964,3.257843,3.257866,3.2740402,3.282219,3.3055038,3.3055115
2016-08-07,3.2542725,3.2522964,3.2712784,3.2788162,3.3063736,3.306488,3.3008575
2016-08-08,3.2595673,3.2810287,3.2944183,3.29245,3.302246,3.3034668,3.3169785
2016-08-09,3.2733917,3.2824326,3.3007355,3.2977524,3.3121872,3.3066788,3.2954865
2016-08-10,3.2866516,3.2991333,3.304596,3.297493,3.303711,3.3033981,3.3154907
2016-08-11,3.3041687,3.3020096,3.3129272,3.2955399,3.3040695,3.3066788,3.3127441
2016-08-12,3.297493,3.3034668,3.2905655,3.3390427,3.3107681,3.3032074,3.3080368
2016-08-14,3.311531,3.3101273,3.3024216,3.3144608,3.2844086,3.3069382,3.3134766
2016-08-15,3.3093033,3.2969437,3.297409,3.3180695,3.3353882,3.3088913,3.3145752
2016-08-16,3.3136597,3.3153381,3.3034897,3.3151932,3.3141098,3.3154526,3.326065
2016-08-17,3.294632,3.2962723,3.3071594,3.3167648,3.318924,3.3045502,3.316864
2016-08-18,3.2972412,3.3078842,3.3157425,3.3134842,3.3172302,3.3218536,3.315216
2016-08-19,3.3269272,3.3119125,3.3108444,3.3483582,3.3239212,3.3262253,3.3055038
2016-08-21,3.3314133,3.317276,3.3246841,3.3146133,3.3239212,3.358673,3.3233109
2016-08-22,3.3462753,3.3205566,3.313591,3.3219757,3.3308792,3.3302078,3.3324585
2016-08-23,3.3161926,3.3169708,3.3255157,3.324112,3.3201752,3.3193893,3.3108292
2016-08-24,3.3228607,3.3259811,3.3258133,3.337967,3.3367615,3.3374252,3.3261871
2016-08-25,3.322235,3.3386993,3.3443146,3.3263626,3.3261795,3.3215942,3.3297882
2016-08-26,3.3275452,3.331604,3.3308105,3.3154068,3.3268585,3.3361435,3.3234482
2016-08-28,3.322754,3.3353653,3.321991,3.315422,3.321434,3.3220673,3.319786
2016-08-29,3.3318558,3.3266525,3.3306732,3.3318634,3.3261108,3.3217163,3.328621
2016-08-30,3.3254623,3.3300476,3.320366,3.3205109,3.318451,3.3172684,3.3313065
2016-08-31,3.339058,3.3207474,3.3260422,3.323433,3.3865967,3.3131561,3.323349
2016-09-01,3.3316574,3.3275146,3.3205566,3.3220825,3.3197937,3.3097992,3.3134308
2016-09-02,3.3185272,3.3263168,3.3041077,3.3265228,3.3142548,3.30941,3.3232193
2016-09-04,3.3279495,3.317337,3.3091736,3.3159256,3.3141022,3.3152618,3.3111038
2016-09-05,3.3302155,3.342476,3.3126602,3.3094788,3.297104,3.2997208,3.3112564
2016-09-06,3.3171387,3.3156128,3.315506,3.3451996,3.3300934,3.3143692,3.3095856
2016-09-07,3.3140945,3.3142853,3.3178864,3.3068924,3.3080597,3.313118,3.3133392
2016-09-08,3.3084564,3.312622,3.3035965,3.3235626,3.3388214,3.3333435,3.30896
2016-09-09,3.3059998,3.306099,3.3092575,3.314911,3.318344,3.3129578,3.3092499
2016-09-11,3.3146896,3.3124847,3.330803,3.3179169,3.3210907,3.287346,3.300087
2016-09-12,3.305626,3.3098373,3.3147812,3.3200073,3.3106918,3.3295517,3.3148499
2016-09-13,3.3071442,3.3068314,3.2955399,3.3105621,3.3087234,3.3038635,3.3113174
2016-09-14,3.31324,3.3111343,3.3055038,3.3250198,3.3232803,3.307663,3.3106003
2016-09-15,3.2976913,3.3274155,3.330101,3.312645,3.3129578,3.3161697,3.3177032
