,USDMXN,USDMXN,USDMXN,USDMXN,USDMXN,USDMXN,USDMXN
2014-03-20,13.254883,13.270881,13.296915,13.275709,13.24502,13.250894,13.23006
2014-03-21,13.255008,13.249431,13.264245,13.266575,13.2702465,13.257188,13.243627
2014-03-23,13.270647,13.273842,13.246772,13.2442,13.227299,13.248781,13.248319
2014-03-24,13.251228,13.28141,13.24985,13.261098,13.267213,13.247328,13.224066
2014-03-25,13.236044,13.229578,13.267377,13.249431,13.246264,13.234022,13.234485
2014-03-26,13.263129,13.245398,13.242713,13.248023,13.239402,13.238581,13.241203
2014-03-27,13.228844,13.25313,13.250261,13.240669,13.236789,13.236843,13.226344
2014-03-28,13.240898,13.248508,13.237769,13.250972,13.246729,13.225741,13.247788
2014-03-30,13.239856,13.23191,13.242048,13.244042,13.23406,13.229777,13.233324
2014-03-31,13.232321,13.230557,13.243492,13.236098,13.247406,13.227053,13.214893
2014-04-01,13.234163,13.238705,13.239517,13.227854,13.23531,13.224888,13.220272
2014-04-02,13.230438,13.232344,13.2269745,13.265802,13.221488,13.215601,13.19546
2014-04-03,13.222526,13.240874,13.225935,13.222844,13.206417,13.215645,13.1990595
2014-04-04,13.237105,13.233032,13.227705,13.218859,13.205688,13.202419,13.1973915
2014-04-06,13.228726,13.241275,13.204551,13.199031,13.203869,13.190455,13.194998
2014-04-07,13.215802,13.222194,13.206631,13.211235,13.195688,13.194085,13.1729145
2014-04-08,13.211905,13.217334,13.22098,13.180112,13.1848755,13.175923,13.173761
2014-04-09,13.215294,13.199089,13.192606,13.186228,13.182681,13.170178,13.157065
2014-04-10,13.196772,13.200994,13.180833,13.17481,13.172762,13.144148,13.152597
2014-04-11,13.197147,13.189831,13.177479,13.164803,13.175342,13.153148,13.141674
2014-04-13,13.182511,13.186243,13.174076,13.137736,13.130984,13.163036,13.102639
2014-04-14,13.186224,13.190088,13.176524,13.137852,13.137203,13.129062,13.094535
2014-04-15,13.194102,13.150824,13.145636,13.131779,13.091515,13.085028,13.080201
2014-04-16,13.147079,13.153293,13.14124,13.108667,13.100449,13.083643,13.105214
2014-04-17,13.141653,13.132454,13.091674,13.089891,13.165722,13.213523,13.093692
2014-04-20,13.124695,13.116622,13.092708,13.080607,13.110187,13.070183,13.066922
2014-04-21,13.140577,13.092384,13.060467,13.133137,13.059371,13.061681,13.068939
2014-04-22,13.091713,13.086511,13.163895,13.1079235,13.095019,13.09434,13.064588
2014-04-23,13.02898,13.0978365,13.082663,13.072515,13.068333,13.06892,13.093466
2014-04-24,13.0972395,13.118427,13.113245,13.078941,13.0786915,13.085411,13.071213
2014-04-25,13.132943,13.076435,13.081079,13.106495,13.090087,13.061967,13.09345
2014-04-27,13.072418,13.099085,13.080546,13.0920105,13.089403,13.048795,13.083752
2014-04-28,13.072607,13.162235,13.078688,13.083506,13.073027,13.070368,13.056224
2014-04-29,13.065445,13.075975,13.0700865,13.078994,13.077716,13.050108,13.063436
2014-04-30,13.087639,13.073418,13.082741,13.040399,13.088182,13.067411,13.060223
2014-05-01,13.144823,13.0657215,13.0926485,13.077936,13.059813,13.065467,13.055531
2014-05-02,13.07449,13.053466,13.057769,13.107439,13.098349,13.065653,13.050837
2014-05-04,13.117613,13.066361,13.061141,13.061217,13.040384,13.0845175,13.065849
2014-05-05,13.064496,13.078659,13.076663,13.045117,13.041125,13.049206,13.0512295
2014-05-06,13.07213,13.101397,13.04256,13.066734,13.07817,13.034188,13.055137
2014-05-07,13.043484,13.041139,13.038244,13.045311,13.049872,13.061301,13.058006
2014-05-08,13.086579,13.067585,13.072866,13.062412,13.040312,13.05475,13.041552
2014-05-09,13.057236,13.038905,13.074015,13.052408,13.039134,13.044321,13.04862
2014-05-11,13.0766735,13.052994,13.040923,13.054847,13.047287,13.0507345,13.049018
2014-05-12,13.037511,13.071298,13.049396,13.03651,13.052649,13.056605,13.03145
2014-05-13,13.056787,13.054043,13.074948,13.046242,13.053007,13.03844,13.034963
2014-05-14,13.054291,13.075461,13.04223,13.031773,13.018438,13.022138,13.017513
2014-05-15,13.065203,13.0485115,13.043435,13.041679,13.041894,13.026477,13.038936
2014-05-16,13.068041,13.055642,13.047274,13.030123,13.032427,13.053394,13.010727
2014-05-18,13.041298,13.043964,13.033284,13.029022,13.02863,13.008106,13.042293
2014-05-19,13.046712,13.021879,13.034832,13.037647,13.035624,13.037186,13.030537
2014-05-20,13.024909,13.031183,13.033797,13.045781,13.012481,13.051828,13.018133
2014-05-21,13.035064,13.008373,13.029626,13.027053,13.020406,13.026201,13.013649
2014-05-22,13.031987,13.031392,13.016636,13.023405,13.018646,13.01481,13.009906
2014-05-23,13.0238285,13.056367,13.030474,13.033017,13.024383,13.008518,12.963856
2014-05-25,13.0334425,13.030016,13.014634,13.013998,13.01235,13.000764,12.966379
2014-05-26,13.023117,13.015868,13.036238,13.004923,13.007122,12.978964,12.951368
2014-05-27,13.016009,13.029324,12.99831,12.99613,12.965041,12.935358,12.944365
2014-05-28,13.035129,12.996268,12.999497,12.958404,12.966396,12.948911,12.947391
2014-05-29,13.000369,13.004038,12.967173,12.953309,12.955311,12.946778,12.955178
2014-05-30,12.980532,12.965225,12.985452,12.9546175,12.958389,12.9496355,12.922703
2014-06-02,12.972305,12.9525585,12.940688,12.940618,12.937208,12.950581,12.940767
2014-06-03,12.978241,12.949061,12.985522,12.945948,12.939155,12.93573,12.920186
2014-06-04,12.953386,12.937182,12.941829,12.943429,12.941565,12.935927,12.935846
2014-06-05,12.933302,12.958925,12.930764,12.916875,12.93681,12.943339,12.940691
2014-06-06,12.9342575,12.948298,12.932083,12.939795,12.925787,12.932953,12.938894
2014-06-08,12.935832,12.932279,12.93262,12.934651,12.9358225,12.92172,12.925789
2014-06-09,12.929722,12.935048,12.913286,12.942915,12.937254,12.92058,12.945828
2014-06-10,12.929081,12.926741,12.91291,12.932417,12.938088,12.945341,12.938601
2014-06-11,12.936291,12.929329,12.921705,12.929756,12.92975,12.90317,12.942766
2014-06-12,12.934404,12.932909,12.941003,12.919459,12.921657,12.9289875,12.9071045
2014-06-13,12.922517,12.925842,12.920961,12.927143,12.913778,12.932855,12.931929
2014-06-15,12.920043,12.929264,12.92952,12.933762,12.9283085,12.937007,12.939666
2014-06-16,12.926793,12.933188,12.939365,12.928687,12.93414,12.921519,12.950264
2014-06-17,12.927778,12.925449,12.9183035,12.927029,12.919634,12.935484,12.938762
2014-06-18,12.927566,12.929196,12.947277,12.929868,12.944746,12.899583,12.90955
2014-06-19,12.947643,12.944251,12.916171,12.935922,12.911034,12.933354,12.916073
2014-06-20,12.938384,12.924997,12.94471,12.9192915,12.9458475,12.907115,12.935262
2014-06-22,12.94068,12.928861,12.933117,12.944561,12.921816,12.947378,12.918134
2014-06-23,12.917965,12.944981,12.940328,12.938606,12.936899,12.933883,12.931661
2014-06-24,12.927853,12.924492,12.922428,12.942372,12.930054,12.936765,12.943246
2014-06-25,12.926786,12.924242,12.931039,12.932732,12.944087,12.953875,12.964387
2014-06-26,12.924777,12.945788,12.934128,12.940117,12.930411,12.961939,12.963219
2014-06-27,12.944272,12.937181,12.943113,12.962542,12.979797,12.965882,12.979141
2014-06-29,12.929456,12.927746,12.9452305,12.970532,12.9727955,12.963538,12.955563
2014-06-30,12.929275,12.931937,12.970146,12.963593,12.969123,12.970397,13.006464
2014-07-01,12.943603,12.983231,12.971133,12.953416,12.993055,12.960402,12.964681
2014-07-02,12.967396,12.955645,12.975132,12.961386,12.983411,12.981334,12.974698
2014-07-03,12.968002,12.974538,12.958074,12.997927,13.003241,12.979397,12.982776
2014-07-04,12.956524,12.929325,12.952744,12.958706,12.993613,12.993851,13.0048065
2014-07-06,12.983444,12.97607,12.992135,12.962626,13.002648,12.937139,12.986363
2014-07-07,12.990941,13.020469,12.966475,12.971938,12.983102,13.005304,12.971995
2014-07-08,13.00613,12.980704,12.962507,12.984939,12.9610815,12.977472,13.028156
2014-07-09,12.965016,12.985929,12.94994,13.003444,13.014671,12.983479,13.00528
2014-07-10,12.993644,12.994316,13.00038,13.010713,13.003539,13.006365,12.977686
2014-07-11,12.98118,12.984667,12.990036,13.002146,12.957143,12.994921,12.974054
2014-07-13,12.979448,12.974735,13.003568,12.976108,12.999752,12.978718,12.987134
2014-07-14,12.993966,12.98631,12.989671,12.99972,12.982335,12.986337,12.995713
2014-07-15,12.973449,12.983015,12.983818,12.997806,12.995713,12.99456,12.990553
2014-07-16,12.981814,12.978078,12.981762,12.982186,12.98168,12.978355,12.990847
2014-07-17,13.044043,12.983272,13.058174,12.990316,12.993923,12.947774,12.990586
2014-07-18,12.997426,12.984011,13.021314,12.982548,12.995307,12.991473,12.978572
2014-07-20,12.979035,12.988679,12.989607,12.98075,12.997232,12.992957,12.960894
2014-07-21,12.98302,12.97762,13.002567,12.994399,12.972663,12.962296,12.986726
2014-07-22,12.999334,12.9728985,12.969761,12.989297,12.981706,12.99194,12.977301
2014-07-23,13.013888,12.999451,12.989982,13.001139,12.983861,12.985361,12.965495
2014-07-24,12.989897,12.982114,12.985887,12.988781,12.989108,12.970358,12.977203
2014-07-25,12.96499,12.963233,12.986882,12.987592,12.992407,12.98903,12.967096
2014-07-27,12.986851,12.984802,12.987161,12.986726,13.00607,12.968147,12.966396
2014-07-28,12.981625,12.988362,12.986709,12.982346,12.981267,12.989961,12.984164
2014-07-29,12.986477,12.984939,12.992148,12.98412,12.980591,12.973678,12.986421
2014-07-30,12.977332,12.972015,12.986314,12.9899645,12.9787655,12.987025,12.97677
2014-07-31,12.981393,12.98524,12.960214,12.962577,12.979907,12.977544,13.000488
2014-08-01,12.978428,12.983347,12.977295,12.98278,12.980602,12.983192,12.97351
2014-08-03,13.000314,12.964404,12.986656,12.97949,12.989174,12.973147,12.97426
2014-08-04,12.960885,12.987689,12.97886,12.993879,12.970251,12.967501,12.986466
2014-08-05,12.983456,12.990625,12.967003,12.98143,12.97949,12.98008,12.983517
2014-08-06,12.96579,12.968247,12.984582,12.969096,12.989255,12.970035,12.981174
2014-08-07,12.982434,12.977512,12.994484,12.975122,12.96959,12.976093,12.975796
2014-08-08,12.988652,12.980409,12.97015,12.971483,12.983368,12.98371,12.988833
2014-08-10,12.970274,12.986413,12.989548,12.982949,12.990002,12.971136,12.993335
2014-08-11,12.971808,12.972725,12.96727,12.985153,12.995933,12.994046,12.986662
2014-08-12,12.9724865,12.967553,12.967955,12.988066,12.99769,12.992197,13.0264
2014-08-13,12.980224,12.974323,12.985465,12.982985,12.987103,12.990156,13.00169
2014-08-14,12.983332,12.9821205,12.998512,12.9795065,12.991602,13.009706,13.0402355
2014-08-15,12.987522,12.996458,13.000474,12.995296,13.017771,13.037851,13.0485525
2014-08-17,12.984949,12.996193,12.98625,13.012895,13.033379,13.060872,13.053387
2014-08-18,12.991353,13.034533,13.002571,13.038064,13.057323,13.0303335,13.066126
2014-08-19,13.028619,13.013928,13.037073,13.04582,13.051969,13.0697565,13.078323
2014-08-20,13.006145,13.043576,13.055809,13.048917,13.062417,13.065652,13.053185
2014-08-21,13.039598,13.051691,13.039325,13.070562,13.069078,13.071547,13.084581
2014-08-22,13.048693,13.051741,13.057735,13.073538,13.084539,13.084909,13.10522
2014-08-24,13.052407,13.056563,13.077655,13.071715,13.091137,13.107155,13.112611
2014-08-25,13.048124,13.075655,13.091152,13.099034,13.097654,13.094915,13.090695
2014-08-26,13.069194,13.111696,13.101888,13.090325,13.091434,13.115109,13.098343
2014-08-27,13.0906725,13.1043415,13.08693,13.077012,13.11751,13.1005,13.0988455
2014-08-28,13.102726,13.0858,13.099506,13.102609,13.101816,13.101317,13.125135
2014-08-29,13.09746,13.090455,13.101588,13.105776,13.103283,13.130297,13.105652
2014-08-31,13.1215725,13.095477,13.099664,13.097418,13.096339,13.102306,13.126952
2014-09-01,13.12248,13.103318,13.070332,13.087501,13.10612,13.145528,13.101577
2014-09-02,13.092979,13.100466,13.140544,13.119739,13.148999,13.0877,13.105288
2014-09-03,13.09309,13.1112795,13.117159,13.106872,13.121624,13.11068,13.118631
2014-09-04,13.117377,13.1108675,13.091214,13.135258,13.126137,13.114171,13.09195
2014-09-05,13.094749,13.088623,13.120481,13.107974,13.12869,13.109127,13.10411
2014-09-07,13.085685,13.075366,13.110761,13.101542,13.104623,13.116593,13.126858
2014-09-08,13.103932,13.112075,13.117838,13.123511,13.105105,13.121286,13.10938
2014-09-09,13.104943,13.095665,13.122978,13.113084,13.13073,13.124171,13.114424
2014-09-10,13.129517,13.099394,13.129203,13.1243305,13.112629,13.109927,13.116049
2014-09-11,13.129475,13.13063,13.124449,13.126578,13.126589,13.121423,13.101885
2014-09-12,13.136572,13.123082,13.105331,13.1277485,13.106247,13.124522,13.122924
2014-09-14,13.1170845,13.11198,13.112872,13.116827,13.109794,13.109947,13.125337
2014-09-15,13.120522,13.115691,13.118302,13.113241,13.131882,13.122112,13.125262
2014-09-16,13.131753,13.12027,13.124359,13.108833,13.109479,13.125158,13.124368
2014-09-17,13.127656,13.114759,13.112494,13.119569,13.132176,13.109907,13.117689
2014-09-18,13.113993,13.1246605,13.123147,13.126675,13.109197,13.121508,13.110449
2014-09-19,13.106033,13.126989,13.121122,13.107329,13.132452,13.112486,13.121763
2014-09-21,13.121195,13.115615,13.121059,13.114111,13.10893,13.101515,13.114005
2014-09-22,13.095285,13.112779,13.100409,13.127695,13.132702,13.123761,13.134176
2014-09-23,13.109355,13.108142,13.120685,13.106725,13.092081,13.120818,13.129674
2014-09-24,13.107746,13.107286,13.121845,13.123286,13.130713,13.155372,13.146313
2014-09-25,13.132578,13.122158,13.119454,13.141642,13.129114,13.145175,13.193597
2014-09-26,13.104309,13.138323,13.145495,13.129577,13.147992,13.197818,13.187004
2014-09-28,13.1341095,13.10855,13.12773,13.159168,13.180956,13.192887,13.2014065
2014-09-29,13.101832,13.176338,13.1622095,13.198269,13.193258,13.210388,13.205334
2014-09-30,13.165551,13.129252,13.18977,13.189037,13.215669,13.204503,13.22007
2014-10-01,13.129995,13.189162,13.1887865,13.200698,13.200241,13.218332,13.218016
2014-10-02,13.187666,13.190136,13.184249,13.191147,13.221026,13.223008,13.223732
2014-10-03,13.197871,13.219813,13.210251,13.219007,13.217278,13.236803,13.211966
2014-10-05,13.194083,13.205172,13.202622,13.223917,13.232195,13.268343,13.219939
2014-10-06,13.219401,13.203087,13.215949,13.235255,13.246139,13.250071,13.256427
2014-10-07,13.213023,13.200557,13.20776,13.229336,13.235725,13.221159,13.227632
2014-10-08,13.2284355,13.223333,13.248821,13.259294,13.238634,13.245107,13.288477
2014-10-09,13.227223,13.246016,13.2434,13.258629,13.248379,13.276642,13.278728
2014-10-10,13.244412,13.244616,13.261885,13.275787,13.266298,13.265322,13.289448
2014-10-12,13.249553,13.258874,13.27248,13.253599,13.274633,13.278456,13.336846
2014-10-13,13.256254,13.243392,13.261992,13.275234,13.296604,13.3540945,13.384597
2014-10-14,13.301243,13.273335,13.277168,13.292313,13.349757,13.370942,13.390833
2014-10-15,13.269081,13.274914,13.280394,13.354051,13.380078,13.405045,13.420745
2014-10-16,13.260927,13.286774,13.352642,13.386604,13.400763,13.392806,13.433678
2014-10-17,13.281971,13.357707,13.373644,13.414494,13.405074,13.416771,13.403444
2014-10-19,13.344692,13.3966,13.409937,13.408162,13.406042,13.391017,13.443142
2014-10-20,13.372079,13.372768,13.407718,13.374663,13.42787,13.425217,13.446173
2014-10-21,13.39187,13.398139,13.395737,13.454344,13.427804,13.425617,13.449201
2014-10-22,13.407969,13.455406,13.422756,13.397471,13.462806,13.422923,13.438484
2014-10-23,13.422164,13.409305,13.423988,13.404487,13.424163,13.45487,13.448245
2014-10-24,13.424452,13.412654,13.414093,13.409199,13.414658,13.46459,13.448646
2014-10-26,13.438649,13.407976,13.431378,13.446318,13.445612,13.420766,13.43076
2014-10-27,13.41828,13.440998,13.457035,13.418589,13.439125,13.462726,13.455784
2014-10-28,13.424546,13.427217,13.422159,13.405449,13.475594,13.403649,13.472922
2014-10-29,13.42415,13.421402,13.427654,13.449588,13.450593,13.45957,13.482982
2014-10-30,13.469519,13.453632,13.497388,13.445716,13.454162,13.477822,13.479959
2014-10-31,13.454424,13.45514,13.444009,13.456093,13.506515,13.461575,13.503815
2014-11-02,13.448691,13.446661,13.459908,13.460102,13.467155,13.470542,13.452875
2014-11-03,13.459748,13.451778,13.457307,13.476982,13.461341,13.455343,13.471823
2014-11-04,13.512671,13.479551,13.46787,13.461198,13.463866,13.48058,13.484173
2014-11-05,13.485361,13.435534,13.446981,13.462287,13.481846,13.486706,13.506696
2014-11-06,13.444566,13.422743,13.473558,13.485516,13.485737,13.497128,13.509684
2014-11-07,13.472528,13.501365,13.487347,13.479504,13.498615,13.510318,13.524231
2014-11-09,13.469258,13.468242,13.490061,13.490942,13.512648,13.506578,13.515607
2014-11-10,13.4899845,13.491135,13.494129,13.508085,13.530858,13.523567,13.512497
2014-11-11,13.497913,13.481278,13.501796,13.5333185,13.510071,13.515058,13.53044
2014-11-12,13.487435,13.50748,13.527477,13.517733,13.525917,13.49753,13.520708
2014-11-13,13.50811,13.52822,13.543484,13.512934,13.510235,13.553425,13.543391
2014-11-14,13.533294,13.513102,13.52692,13.543827,13.53253,13.536532,13.532468
2014-11-16,13.523994,13.52489,13.521322,13.546307,13.5211115,13.532502,13.537754
2014-11-17,13.531445,13.544252,13.5477705,13.525116,13.540938,13.54769,13.553687
2014-11-18,13.500748,13.522486,13.51454,13.530625,13.5470085,13.558601,13.545049
2014-11-19,13.551703,13.513575,13.544839,13.5480175,13.544971,13.555907,13.55218
2014-11-20,13.526723,13.542001,13.540498,13.54625,13.547934,13.565543,13.542478
2014-11-21,13.547057,13.534545,13.556385,13.543745,13.5621805,13.560532,13.563742
2014-11-23,13.53817,13.5459795,13.538269,13.558764,13.537714,13.57005,13.569845
2014-11-24,13.556431,13.542709,13.561319,13.557007,13.5471115,13.580441,13.561368
2014-11-25,13.556852,13.550261,13.572666,13.568626,13.590473,13.561044,13.582183
2014-11-26,13.546173,13.5582075,13.547443,13.569226,13.574606,13.58059,13.568481
2014-11-27,13.57422,13.55967,13.584286,13.563205,13.576843,13.57412,13.581402
2014-11-28,13.570278,13.561261,13.566643,13.572727,13.578095,13.591523,13.571684
2014-11-30,13.579433,13.5618305,13.58263,13.562159,13.576234,13.595427,13.581428
2014-12-01,13.567647,13.5706,13.56813,13.575396,13.583745,13.581351,13.564128
2014-12-02,13.570652,13.586529,13.578081,13.598703,13.602149,13.593443,13.58535
2014-12-03,13.577475,13.590515,13.590631,13.591815,13.568953,13.578601,13.601814
2014-12-04,13.583689,13.592842,13.597286,13.597079,13.589102,13.610701,13.616855
2014-12-05,13.586666,13.585436,13.5814705,13.614639,13.591052,13.608139,13.602984
2014-12-07,13.6041155,13.594066,13.593587,13.583802,13.609647,13.608988,13.601156
2014-12-08,13.604509,13.568845,13.61442,13.604767,13.589314,13.625795,13.63159
2014-12-09,13.578261,13.577744,13.613756,13.603096,13.611355,13.627093,13.614867
2014-12-10,13.613406,13.618846,13.614912,13.616091,13.61003,13.625972,13.650001
2014-12-11,13.603593,13.6244545,13.610045,13.61184,13.651083,13.635781,13.663877
2014-12-12,13.609524,13.619699,13.632973,13.634284,13.632916,13.663948,13.697596
2014-12-14,13.609961,13.640852,13.643999,13.641617,13.664417,13.706515,13.731481
2014-12-15,13.613227,13.657352,13.636419,13.666586,13.71714,13.761239,13.8452
2014-12-16,13.631306,13.633422,13.660793,13.693452,13.734975,13.848372,13.930506
2014-12-17,13.641453,13.669259,13.714663,13.745505,13.840927,13.931621,13.958708
2014-12-18,13.659628,13.697088,13.752355,13.8363285,13.922913,13.932641,14.054384
2014-12-19,13.7255945,13.749494,13.8469095,13.92367,13.955126,14.048084,14.104771
2014-12-21,13.752328,13.839401,13.90633,13.95833,14.046355,14.100439,14.13149
2014-12-22,13.857757,13.929265,13.96303,14.044286,14.108264,14.122531,14.264049
2014-12-23,13.932218,13.954009,14.05657,14.122302,14.161019,14.25984,14.357496
2014-12-24,13.952667,14.0418625,14.105204,14.147941,14.252993,14.358839,14.371773
2014-12-25,14.057965,14.109184,14.13842,14.24034,14.332564,14.383118,14.40795
2014-12-26,14.102059,14.134858,14.256634,14.34138,14.364003,14.404018,14.498037
2014-12-28,14.123049,14.252349,14.335227,14.392362,14.392619,14.480757,14.545966
2014-12-29,14.250312,14.341568,14.374203,14.398946,14.48864,14.564246,14.573765
2014-12-30,14.353092,14.402527,14.403938,14.482472,14.572442,14.607341,14.615469
2014-12-31,14.381555,14.413863,14.470931,14.553514,14.554003,14.589977,14.610621
2015-01-01,14.397262,14.482499,14.569643,14.598921,14.577275,14.626915,14.66737
2015-01-02,14.478271,14.541564,14.59526,14.601722,14.588958,14.66183,14.643125
2015-01-04,14.540155,14.580373,14.602214,14.614325,14.645824,14.6735935,14.663327
2015-01-05,14.6128435,14.612202,14.613245,14.620672,14.652609,14.633534,14.657082
2015-01-06,14.604964,14.621313,14.649033,14.681816,14.650788,14.6897335,14.686895
2015-01-07,14.6147175,14.629284,14.689275,14.657411,14.68648,14.659905,14.693519
2015-01-08,14.659317,14.671473,14.671891,14.652419,14.672043,14.674797,14.661741
2015-01-09,14.683243,14.593819,14.700631,14.668903,14.656141,14.651389,14.6547
2015-01-11,14.687369,14.657349,14.654872,14.661636,14.680734,14.650908,14.669479
2015-01-12,14.666631,14.659348,14.672414,14.68502,14.669854,14.704267,14.680146
2015-01-13,14.66627,14.673931,14.681353,14.690982,14.658818,14.682793,14.669202
2015-01-14,14.682016,14.677939,14.659107,14.657635,14.67517,14.709867,14.680474
2015-01-15,14.6605835,14.668951,14.690882,14.697,14.750623,14.649624,14.668854
2015-01-16,14.661092,14.6511135,14.681591,14.678564,14.67439,14.642974,14.664611
2015-01-18,14.679171,14.693651,14.6572695,14.640225,14.6876745,14.717768,14.670879
2015-01-19,14.676514,14.681081,14.672991,14.655444,14.6920395,14.701165,14.687033
2015-01-20,14.674244,14.755476,14.638869,14.672266,14.711674,14.680197,14.692663
2015-01-21,14.691716,14.673638,14.663745,14.631594,14.701158,14.6722555,14.66221
2015-01-22,14.664568,14.667789,14.69635,14.673902,14.680124,14.66442,14.6930685
2015-01-23,14.750924,14.658279,14.712312,14.697392,14.676526,14.648837,14.647275
2015-01-25,14.7136135,14.673104,14.694077,14.680726,14.654995,14.659592,14.659675
2015-01-26,14.683795,14.681166,14.672293,14.653522,14.651074,14.669801,14.654573
2015-01-27,14.676308,14.673134,14.66858,14.666911,14.6741905,14.665477,14.693294
2015-01-28,14.692839,14.664894,14.665381,14.652584,14.670102,14.692237,14.6984005
2015-01-29,14.68722,14.650276,14.643454,14.6748295,14.695113,14.675773,14.69898
2015-01-30,14.664972,14.663939,14.665792,14.688416,14.72071,14.685131,14.707013
2015-02-01,14.672108,14.67991,14.697234,14.701469,14.686835,14.713323,14.700926
2015-02-02,14.692925,14.682638,14.709257,14.687159,14.701986,14.679264,14.710279
2015-02-03,14.688261,14.679403,14.711583,14.7049265,14.699065,14.727682,14.70141
2015-02-04,14.696455,14.698412,14.705118,14.697163,14.698065,14.698138,14.748098
2015-02-05,14.671825,14.686677,14.7082,14.710153,14.697686,14.738783,14.753303
2015-02-06,14.727698,14.704686,14.698463,14.70447,14.721873,14.742149,14.714292
2015-02-08,14.734295,14.723775,14.708829,14.7243395,14.733157,14.71753,14.742709
2015-02-09,14.701524,14.7072525,14.719061,14.727218,14.724432,14.7512245,14.767098
2015-02-10,14.70008,14.73792,14.719047,14.731119,14.763458,14.747158,14.755483
2015-02-11,14.726191,14.740185,14.733364,14.746156,14.757775,14.762026,14.729437
2015-02-12,14.736801,14.716039,14.759424,14.768578,14.756373,14.73819,14.74184
2015-02-13,14.735539,14.732055,14.75821,14.757903,14.7531395,14.750369,14.769619
2015-02-15,14.745238,14.746504,14.744927,14.733923,14.733057,14.763717,14.756383
2015-02-16,14.74271,14.750076,14.748493,14.745338,14.745605,14.761831,14.778029
2015-02-17,14.746491,14.752664,14.750954,14.770945,14.73998,14.772701,14.788967
2015-02-18,14.756342,14.739004,14.755909,14.758747,14.785003,14.788685,14.78287
2015-02-19,14.754436,14.761819,14.759417,14.745168,14.797928,14.809823,14.818896
2015-02-20,14.750678,14.762705,14.770161,14.759237,14.813219,14.822079,14.828411
2015-02-22,14.731055,14.725658,14.789033,14.785938,14.805351,14.823077,14.843236
2015-02-23,14.764879,14.784165,14.834819,14.813935,14.796668,14.840534,14.785216
2015-02-24,14.834457,14.798284,14.839379,14.826332,14.852864,14.900035,14.814512
2015-02-25,14.7946615,14.809977,14.816819,14.85168,14.847938,14.853533,14.906557
2015-02-26,14.810924,14.845654,14.847247,14.864771,14.868464,14.896801,14.924078
2015-02-27,14.861739,14.855664,14.889997,14.892364,14.8919325,14.917603,14.885935
2015-03-01,14.870175,14.826877,14.848911,14.911361,14.907023,14.915247,14.909117
2015-03-02,14.809491,14.948559,14.937591,14.894283,14.944147,14.89884,14.935684
2015-03-03,14.9206085,14.877144,14.881016,14.905954,14.914461,14.931094,14.908911
2015-03-04,14.889332,14.878764,14.896063,14.890301,14.923284,14.916407,14.926548
2015-03-05,14.889799,14.929876,14.924169,14.925447,14.91936,14.919987,14.940173
2015-03-06,14.853056,14.900639,14.912438,14.9095955,14.923993,14.912995,14.94067
2015-03-08,14.91062,14.905979,14.921533,14.937052,14.93589,14.95501,14.953061
2015-03-09,14.904544,14.953232,14.909464,14.921073,14.928636,14.955052,14.950214
2015-03-10,14.92528,14.931694,14.950136,14.944444,14.953108,14.952104,14.966626
2015-03-11,14.924302,14.945513,14.931865,14.968954,14.946553,14.964924,14.965891
2015-03-12,14.935734,14.94395,14.939485,14.968284,14.978356,14.970094,15.009492
2015-03-13,14.935415,14.9556265,14.952478,14.969408,14.975493,14.985403,14.983523
2015-03-15,14.95392,14.974392,14.976455,14.984392,14.98504,14.9908495,15.028693
2015-03-16,14.96592,14.982054,14.978009,14.976858,14.98508,14.995389,15.006742
2015-03-17,14.962941,14.96985,14.975403,15.009437,15.01815,15.021285,15.022966
2015-03-18,14.997249,14.984161,14.9968195,15.014141,15.014253,15.017904,15.0489235
2015-03-19,14.977269,15.006396,15.001018,15.045944,15.074756,15.057897,15.073992
2015-03-20,14.97809,15.0187845,15.010836,15.036224,15.046366,15.018401,15.047864
2015-03-22,14.993642,15.01209,14.9785795,15.043943,14.997802,15.024266,15.071683
2015-03-23,15.024088,15.025474,15.006535,15.035962,15.042725,15.04599,15.034181
2015-03-24,15.029954,15.04216,15.006503,15.044213,15.024766,15.038407,15.077427
2015-03-25,15.036682,15.029187,15.035966,15.035673,15.028976,15.059218,15.063685
2015-03-26,15.03608,15.02212,15.035681,15.045536,15.054623,15.100015,15.077473
2015-03-27,15.024445,15.042658,15.056628,15.031444,15.06946,15.086024,15.126728
2015-03-29,15.0180235,15.029189,15.070235,15.068533,15.104042,15.122051,15.135084
2015-03-30,15.037305,15.034145,15.057742,15.071911,15.133968,15.154482,15.123224
2015-03-31,15.063886,15.0646925,15.092938,15.136437,15.110673,15.104621,15.141182
2015-04-01,15.080201,15.11949,15.1378355,15.129494,15.118992,15.111542,15.1335335
2015-04-02,15.094985,15.142274,15.143981,15.129819,15.142453,15.137908,15.141249
2015-04-05,15.122258,15.123383,15.0909195,15.124953,15.115596,15.113854,15.135172
2015-04-06,15.144281,15.123061,15.09272,15.121492,15.125594,15.10443,15.140982
2015-04-07,15.133583,15.137583,15.128078,15.136882,15.132407,15.132608,15.146021
2015-04-08,15.118934,15.106659,15.13821,15.13275,15.131323,15.149147,15.1633625
2015-04-09,15.116973,15.135968,15.1292095,15.1168,15.160173,15.158152,15.176098
2015-04-10,15.107489,15.133136,15.156254,15.1427355,15.1603155,15.173814,15.209526
