,XAUUSD,XAUUSD,XAUUSD,XAUUSD,XAUUSD,XAUUSD,XAUUSD
,0,1,2,3,4,5,6
2011-01-16,21.37505,21.893988,21.776682,21.871136,21.930092,21.517796,22.83459
2011-01-17,43.130234,43.65505,43.536766,43.630016,43.691322,43.273262,44.606686
2011-01-18,63.43138,63.95722,63.838833,63.93187,63.99331,63.574535,64.91005
2011-01-19,83.2093,83.73545,83.617035,83.71001,83.77148,83.352486,84.68865
2011-01-20,102.717384,103.24367,103.12525,103.218185,103.27968,102.860596,104.19703
2011-01-21,122.06098,122.587326,122.4689,122.56184,122.62333,122.2042,123.54078
2011-01-23,141.29398,141.82036,141.70193,141.79485,141.85635,141.4372,142.77385
2011-01-24,160.44763,160.97406,160.85562,160.94853,161.01004,160.59087,161.92757
2011-01-25,179.5418,180.0682,179.94978,180.0427,180.1042,179.68503,181.02174
2011-01-26,198.58975,199.11617,198.99774,199.09064,199.15216,198.73296,200.06972
2011-01-27,217.60086,218.1273,218.00887,218.10176,218.16327,217.74408,219.08084
2011-01-28,236.58202,237.10844,236.99002,237.08293,237.14444,236.72523,238.062
2011-01-30,255.53839,256.06485,255.9464,256.0393,256.1008,255.68161,257.0184
2011-01-31,274.47394,275.00037,274.88193,274.97485,275.03635,274.61716,275.95395
2011-02-01,293.39185,293.9183,293.79987,293.8928,293.95428,293.53506,294.87186
2011-02-02,312.29462,312.82104,312.70264,312.79553,312.85703,312.43784,313.7746
2011-02-03,331.18427,331.71072,331.5923,331.68518,331.7467,331.32748,332.66428
2011-02-04,350.0625,350.58896,350.47052,350.56342,350.62497,350.20572,351.54254
2011-02-06,368.93076,369.45718,369.33875,369.43164,369.49316,369.07394,370.41077
2011-02-07,387.79013,388.3166,388.19818,388.29105,388.35254,387.93335,389.27017
2011-02-08,406.64172,407.16818,407.04974,407.14264,407.20413,406.78494,408.12177
2011-02-09,425.48636,426.01285,425.8944,425.98727,426.04883,425.62964,426.96643
2011-02-10,444.32483,444.85126,444.73285,444.82574,444.88724,444.46808,445.80487
2011-02-11,463.15775,463.68423,463.56583,463.65866,463.72018,463.30103,464.63782
2011-02-13,481.98563,482.5121,482.39365,482.4865,482.54803,482.12888,483.46567
2011-02-14,500.809,501.33548,501.21704,501.3099,501.37143,500.95227,502.28906
2011-02-15,519.6283,520.1548,520.0363,520.1292,520.19073,519.77155,521.1084
2011-02-16,538.44403,538.9704,538.852,538.9449,539.0064,538.5872,539.924
2011-02-17,557.2562,557.7827,557.66425,557.75714,557.81866,557.39954,558.7363
2011-02-18,576.0655,576.5919,576.4736,576.5664,576.628,576.20874,577.54553
2011-02-20,594.87213,595.3985,595.28015,595.373,595.43445,595.0153,596.3521
2011-02-21,613.67584,614.20233,614.0839,614.17676,614.23834,613.81915,615.15594
2011-02-22,632.4776,633.004,632.88556,632.9784,633.04004,632.6208,633.95764
2011-02-23,651.2771,651.8035,651.68506,651.77795,651.8394,651.4203,652.7571
2011-02-24,670.0747,670.6012,670.4828,670.5756,670.6372,670.218,671.5548
2011-02-25,688.8704,689.3969,689.27844,689.37134,689.43286,689.0137,690.3505
2011-02-27,707.66473,708.19116,708.0728,708.1656,708.2272,707.808,709.14484
2011-02-28,726.4574,726.9839,726.8654,726.9583,727.01984,726.60065,727.9375
2011-03-01,745.24866,745.7751,745.65674,745.7496,745.81104,745.39185,746.7287
2011-03-02,764.0388,764.56537,764.4469,764.53973,764.60126,764.18207,765.519
2011-03-03,782.82764,783.3542,783.2357,783.32855,783.3901,782.9709,784.30774
2011-03-04,801.6155,802.1419,802.0235,802.11633,802.17786,801.75867,803.0955
2011-03-06,820.4023,820.9288,820.81024,820.9031,820.9646,820.54553,821.8823
2011-03-07,839.1884,839.71497,839.59644,839.6893,839.75073,839.33167,840.66846
2011-03-08,857.9741,858.5007,858.3822,858.4749,858.53656,858.1173,859.45416
2011-03-09,876.7593,877.2859,877.16736,877.26013,877.32166,876.9026,878.2393
2011-03-10,895.54395,896.07056,895.9521,896.04486,896.1064,895.68726,897.02405
2011-03-11,914.3271,914.8537,914.73517,914.8279,914.88947,914.4704,915.8072
2011-03-13,933.1087,933.6353,933.5167,933.6095,933.6711,933.2519,934.58875
2011-03-14,951.88904,952.41565,952.29706,952.3899,952.4515,952.0323,953.3691
2011-03-15,970.66876,971.1953,971.07684,971.1697,971.23114,970.8121,972.1488
2011-03-16,989.4482,989.97473,989.8562,989.949,990.0105,989.5914,990.9282
2011-03-17,1008.22723,1008.75385,1008.6354,1008.7281,1008.7897,1008.3705,1009.70734
2011-03-18,1027.006,1027.5326,1027.4141,1027.5068,1027.5684,1027.1493,1028.4861
2011-03-20,1045.7848,1046.3113,1046.1927,1046.2856,1046.347,1045.928,1047.2648
2011-03-21,1064.5632,1065.0898,1064.9713,1065.0641,1065.1257,1064.7065,1066.0433
2011-03-22,1083.3418,1083.8683,1083.7498,1083.8425,1083.9042,1083.485,1084.8218
2011-03-23,1102.1201,1102.6467,1102.5282,1102.621,1102.6825,1102.2634,1103.6001
2011-03-24,1120.8984,1121.4249,1121.3065,1121.3992,1121.4608,1121.0417,1122.3785
2011-03-25,1139.6766,1140.2031,1140.0847,1140.1775,1140.239,1139.82,1141.1567
2011-03-27,1158.455,1158.9817,1158.8629,1158.9559,1159.0173,1158.5983,1159.9349
2011-03-28,1177.2333,1177.7599,1177.6414,1177.7341,1177.7955,1177.3765,1178.7134
2011-03-29,1196.0115,1196.5381,1196.4196,1196.5125,1196.5739,1196.1549,1197.4916
2011-03-30,1214.7898,1215.3165,1215.1978,1215.2908,1215.3523,1214.9331,1216.2698
2011-03-31,1233.568,1234.0947,1233.9762,1234.069,1234.1305,1233.7114,1235.0482
2011-04-01,1252.3463,1252.8729,1252.7545,1252.8472,1252.9088,1252.4897,1253.8264
2011-04-03,1271.1246,1271.6512,1271.5327,1271.6256,1271.687,1271.2681,1272.6047
2011-04-04,1289.903,1290.4296,1290.311,1290.4038,1290.4653,1290.0463,1291.3832
2011-04-05,1308.6813,1309.2079,1309.0894,1309.1821,1309.2437,1308.8246,1310.1614
2011-04-06,1327.4596,1327.9862,1327.8676,1327.9604,1328.022,1327.6029,1328.9396
2011-04-07,1346.2379,1346.7644,1346.646,1346.7386,1346.8003,1346.3811,1347.718
2011-04-08,1365.0162,1365.5427,1365.4242,1365.5171,1365.5785,1365.1595,1366.4962
2011-04-10,1383.7944,1384.321,1384.2025,1384.2953,1384.3568,1383.9377,1385.2747
2011-04-11,1402.3835,1402.865,1402.7539,1402.8391,1402.9008,1402.5122,1403.7185
2011-04-12,1417.7012,1418.2719,1418.4761,1418.5559,1418.5988,1418.294,1419.2385
2011-04-13,1426.1351,1426.9625,1427.3936,1427.4191,1427.863,1428.1505,1428.5272
2011-04-14,1428.5905,1429.3817,1429.4447,1429.5752,1429.8021,1429.7963,1429.8097
2011-04-15,1429.4137,1429.4114,1429.497,1429.8192,1429.8136,1429.8125,1430.3536
2011-04-17,1429.4111,1429.4945,1429.8091,1429.8138,1429.8145,1430.3351,1431.9601
2011-04-18,1429.4956,1429.8212,1429.8131,1429.8137,1430.3457,1431.9979,1433.0474
2011-04-19,1429.8212,1429.8121,1429.8135,1430.3607,1432.0742,1433.0732,1434.5233
2011-04-20,1429.8127,1429.8129,1430.3922,1432.1554,1433.1053,1434.5518,1435.3082
2011-04-21,1429.8143,1430.4209,1432.2383,1433.1536,1434.6069,1435.3248,1436.8975
2011-04-24,1430.4353,1432.3112,1433.1604,1434.6376,1435.353,1436.934,1438.8445
2011-04-25,1432.3619,1433.1796,1434.6573,1435.3523,1436.9878,1438.946,1442.299
2011-04-26,1433.2004,1434.6494,1435.3427,1437.0115,1439.0764,1442.5211,1446.7418
2011-04-27,1434.6412,1435.322,1437.0436,1439.1776,1442.7913,1447.0356,1452.005
2011-04-28,1435.3179,1437.0677,1439.2906,1443.0345,1447.373,1452.4805,1458.2651
2011-04-29,1437.1082,1439.402,1443.2928,1447.7013,1453.0281,1458.5481,1460.9352
2011-05-01,1439.53,1443.5599,1448.0415,1453.5709,1458.7662,1461.1041,1465.0452
2011-05-02,1443.8464,1448.396,1454.1296,1458.9136,1461.3248,1465.3567,1469.2339
2011-05-03,1448.7651,1454.7188,1459.0641,1461.5231,1465.7421,1469.4677,1472.3894
2011-05-04,1455.3262,1459.2003,1461.7476,1466.1085,1469.7297,1472.629,1476.1447
2011-05-05,1459.3065,1461.9774,1466.4965,1469.9807,1472.8788,1476.3816,1480.3789
2011-05-06,1462.1829,1466.8359,1470.2068,1473.0839,1476.6663,1480.6537,1485.2957
2011-05-08,1467.1246,1470.353,1473.2917,1476.9003,1480.9336,1485.7357,1489.7192
2011-05-09,1470.4875,1473.5045,1477.1316,1481.2112,1486.1796,1489.9475,1493.0358
2011-05-10,1473.7258,1477.4004,1481.4802,1486.5522,1490.1201,1493.235,1495.161
2011-05-11,1477.6406,1481.7561,1486.8715,1490.2637,1493.4712,1495.1998,1495.1509
2011-05-12,1482.0612,1487.2076,1490.3912,1493.7107,1495.1537,1495.1472,1495.1456
2011-05-13,1487.5371,1490.5051,1493.9482,1495.1254,1495.1521,1495.1472,1495.1482
2011-05-15,1490.6128,1494.1775,1495.1526,1495.1425,1495.1417,1495.1454,1495.1484
2011-05-16,1494.3616,1495.1376,1495.1404,1495.1471,1495.1539,1495.1426,1495.5391
2011-05-17,1495.1594,1495.1475,1495.1526,1495.1421,1495.1447,1495.5334,1496.8088
2011-05-18,1495.1432,1495.147,1495.1427,1495.1459,1495.5408,1496.885,1499.203
2011-05-19,1495.1465,1495.1409,1495.145,1495.5447,1496.8855,1499.2792,1502.9342
2011-05-20,1495.1488,1495.1453,1495.5417,1496.9434,1499.3723,1503.0217,1503.4207
2011-05-22,1495.1483,1495.5432,1496.9731,1499.4359,1503.1342,1503.405,1503.8523
2011-05-23,1495.5338,1497.0312,1499.513,1503.252,1503.411,1503.8605,1505.4188
2011-05-24,1497.1626,1499.621,1503.3317,1503.4114,1503.8481,1505.446,1507.4679
2011-05-25,1499.7009,1503.4117,1503.4135,1503.8638,1505.5535,1507.4462,1509.0237
2011-05-26,1503.3973,1503.4122,1503.8632,1505.5653,1507.4076,1509.025,1510.9924
2011-05-27,1503.4086,1503.8564,1505.6793,1507.3983,1509.1692,1510.9797,1512.1272
2011-05-29,1503.8702,1505.7177,1507.373,1509.2659,1511.0156,1512.1158,1512.5314
2011-05-30,1505.7634,1507.3679,1509.4088,1511.035,1512.1345,1512.5408,1512.7874
2011-05-31,1507.3942,1509.5333,1511.0426,1512.1119,1512.5365,1512.7811,1514.7285
2011-06-01,1509.6042,1511.0471,1512.108,1512.5332,1512.7837,1514.8188,1515.8297
2011-06-02,1511.0479,1512.1345,1512.549,1512.7852,1514.8424,1515.8344,1518.0151
2011-06-03,1512.0925,1512.5326,1512.7759,1514.9231,1515.8344,1518.0917,1523.0519
2011-06-05,1512.5391,1512.7844,1515.1088,1515.8237,1518.1072,1522.9867,1525.1255
2011-06-06,1512.7751,1515.202,1515.841,1518.3147,1522.9227,1525.0968,1525.4749
2011-06-07,1515.2914,1515.8418,1518.2684,1522.8875,1525.0922,1525.4756,1525.4806
2011-06-08,1515.8333,1518.3351,1522.8634,1525.1132,1525.4966,1525.4828,1522.9613
2011-06-09,1518.4675,1522.7963,1525.1643,1525.4761,1525.4802,1522.9402,1522.7593
2011-06-10,1522.7003,1525.4154,1525.4767,1525.4836,1522.9039,1522.7648,1522.7568
2011-06-12,1525.5991,1525.481,1525.4751,1522.9299,1522.7574,1522.7542,1522.7571
2011-06-13,1525.4791,1525.4717,1522.932,1522.7568,1522.7424,1522.765,1523.0522
2011-06-14,1525.481,1522.9786,1522.7635,1522.7649,1522.7474,1523.0231,1524.7612
2011-06-15,1523.006,1522.764,1522.7501,1522.7458,1523.0382,1524.7786,1526.0182
2011-06-16,1522.747,1522.745,1522.7582,1523.0319,1524.7183,1526.0052,1527.364
2011-06-17,1522.7634,1522.7676,1523.0414,1524.7449,1526.0032,1527.3567,1530.0344
2011-06-19,1522.7673,1523.0367,1524.7683,1526.0046,1527.3622,1530.0342,1530.0236
2011-06-20,1523.023,1524.7378,1526.0231,1527.3248,1530.0045,1530.0217,1530.0126
2011-06-21,1524.7128,1526.0048,1527.3818,1529.926,1530.0172,1530.0236,1530.0182
2011-06-22,1526.0212,1527.3899,1529.9508,1530.0308,1530.0315,1530.0193,1530.0421
2011-06-23,1527.3488,1529.9648,1530.0172,1530.0106,1530.0234,1530.0289,1530.0253
2011-06-24,1530.0399,1530.0327,1530.0149,1530.0211,1530.0126,1530.028,1530.0238
2011-06-26,1530.0276,1530.0259,1530.0212,1530.0305,1530.0264,1530.011,1530.0215
2011-06-27,1530.0133,1530.0037,1530.0266,1530.0199,1530.0127,1530.0239,1530.0208
2011-06-28,1530.0281,1530.0448,1530.0184,1530.0214,1530.0327,1530.0244,1530.0151
2011-06-29,1530.0281,1529.998,1530.0245,1530.0323,1530.024,1530.0214,1530.0055
2011-06-30,1530.0125,1530.0349,1530.0159,1530.0199,1530.0271,1530.0165,1530.0217
2011-07-01,1530.0121,1530.0269,1530.0259,1530.0176,1530.0151,1530.0261,1530.0182
2011-07-03,1530.0303,1530.0009,1530.0316,1530.0125,1530.0228,1530.0212,1530.0497
2011-07-04,1530.0114,1530.0497,1530.0045,1530.0029,1530.0276,1530.05,1530.7356
2011-07-05,1530.021,1529.9948,1529.9987,1530.0344,1530.0149,1530.7305,1531.1537
2011-07-06,1530.0101,1530.0388,1530.0273,1530.0319,1530.762,1531.1412,1531.1484
2011-07-07,1530.0118,1530.0288,1530.0337,1530.7565,1531.1475,1531.1713,1531.1652
2011-07-08,1530.0315,1529.998,1530.7334,1531.1544,1531.1674,1531.1777,1531.1398
2011-07-10,1530.0417,1530.7491,1531.168,1531.1377,1531.1655,1531.1461,1531.1549
2011-07-11,1530.7393,1531.1285,1531.1477,1531.1654,1531.1458,1531.1392,1531.1553
2011-07-12,1531.1357,1531.1619,1531.1644,1531.1509,1531.1683,1531.173,1531.1388
2011-07-13,1531.179,1531.1565,1531.1604,1531.157,1531.1663,1531.1803,1531.1658
2011-07-14,1531.1614,1531.1252,1531.1573,1531.1598,1531.1444,1531.1443,1531.167
2011-07-15,1531.1656,1531.1475,1531.154,1531.1478,1531.1692,1531.1366,1531.1472
2011-07-17,1531.1589,1531.1522,1531.1477,1531.1671,1531.1667,1531.1747,1531.152
2011-07-18,1531.1433,1531.123,1531.1439,1531.1605,1531.1428,1531.1831,1531.1558
2011-07-19,1531.1461,1531.1527,1531.1632,1531.1326,1531.17,1531.1432,1531.1365
2011-07-20,1531.117,1531.1553,1531.1625,1531.157,1531.1676,1531.1343,1535.8264
2011-07-21,1531.1523,1531.1365,1531.1677,1531.1511,1531.1416,1535.6808,1539.023
2011-07-22,1531.1555,1531.166,1531.137,1531.1462,1535.6533,1538.9598,1539.1599
2011-07-24,1531.1302,1531.1388,1531.1592,1535.6632,1539.071,1539.1204,1543.117
2011-07-25,1531.187,1531.1746,1535.6237,1539.0643,1539.1233,1543.0945,1544.7659
2011-07-26,1531.164,1535.6317,1539.0626,1539.1074,1543.0934,1544.742,1548.4375
2011-07-27,1535.6467,1539.1268,1539.1327,1543.0958,1544.7576,1548.4858,1549.554
2011-07-28,1539.0776,1539.1171,1543.1096,1544.7158,1548.5004,1549.575,1556.4886
2011-07-29,1539.0988,1543.088,1544.763,1548.411,1549.521,1556.5447,1567.4109
2011-07-31,1543.1138,1544.7837,1548.3927,1549.6289,1556.7134,1567.5376,1584.8469
2011-08-01,1544.7491,1548.4536,1549.5739,1556.7073,1567.9193,1584.8162,1586.8691
2011-08-02,1548.3932,1549.5323,1556.5707,1568.1603,1584.738,1586.8623,1593.6794
2011-08-03,1549.5974,1556.7511,1568.1609,1584.718,1586.8671,1593.7831,1595.2198
2011-08-04,1556.5846,1568.5001,1584.8413,1586.8572,1593.7855,1595.2128,1595.3407
2011-08-05,1568.9905,1584.7483,1586.8679,1593.9518,1595.2366,1595.3167,1596.1444
2011-08-07,1584.9314,1586.8489,1593.9572,1595.2341,1595.3324,1596.3015,1597.3944
2011-08-08,1586.8654,1593.9458,1595.2407,1595.3749,1596.1969,1597.4183,1601.4227
2011-08-09,1593.919,1595.2186,1595.3926,1596.1672,1597.3552,1601.329,1612.7168
2011-08-10,1595.2769,1595.3806,1596.23,1597.3568,1601.3125,1612.9255,1613.8374
2011-08-11,1595.3528,1596.2006,1597.3484,1601.3475,1613.124,1613.8044,1614.557
2011-08-12,1596.1792,1597.3875,1601.3389,1613.4971,1613.8054,1614.57,1615.1179
2011-08-14,1597.3813,1601.4207,1613.5226,1613.7982,1614.5232,1615.08,1615.4896
2011-08-15,1601.3018,1613.5858,1613.7848,1614.5712,1615.1381,1615.4788,1618.4644
2011-08-16,1613.5787,1613.731,1614.5315,1615.0936,1615.4456,1618.5186,1619.1903
2011-08-17,1613.7347,1614.5323,1615.1007,1615.4226,1618.4633,1619.1508,1619.7871
2011-08-18,1614.6045,1615.1973,1615.4036,1618.4307,1619.1396,1619.7269,1632.7927
2011-08-19,1615.0952,1615.422,1618.4865,1619.166,1619.7296,1632.8469,1654.3757
2011-08-21,1615.5654,1618.4558,1619.2288,1619.7618,1633.3433,1654.2537,1659.761
2011-08-22,1618.4868,1619.1156,1619.754,1632.9717,1654.6182,1659.6404,1664.5518
2011-08-23,1619.2037,1619.7904,1633.5686,1654.9006,1659.6808,1664.6254,1677.5172
2011-08-24,1619.755,1633.3085,1655.4355,1659.697,1664.5533,1678.0082,1701.8939
2011-08-25,1633.3824,1655.2126,1659.66,1664.6654,1677.8601,1702.2726,1725.3058
2011-08-26,1655.638,1659.6223,1664.6411,1677.6534,1702.3401,1725.5852,1746.5905
2011-08-28,1659.6329,1664.6602,1678.5555,1702.4244,1725.8292,1746.4974,1747.9476
2011-08-29,1664.604,1678.3176,1702.9421,1725.8115,1746.4236,1747.9128,1750.3042
2011-08-30,1677.8284,1702.6857,1726.3401,1746.5038,1747.9792,1750.2931,1750.784
2011-08-31,1702.8239,1726.4113,1746.4039,1747.9586,1750.3309,1750.7449,1762.9143
2011-09-01,1726.3779,1746.4266,1747.9836,1750.2668,1750.7539,1762.8925,1775.5574
2011-09-02,1746.4087,1747.9393,1750.2601,1750.7865,1763.0453,1775.6351,1779.1487
2011-09-04,1747.9397,1750.273,1750.8652,1763.0424,1775.402,1779.0667,1787.5354
2011-09-05,1750.2974,1750.8691,1763.4835,1775.5127,1779.0157,1787.6362,1788.7261
2011-09-06,1750.7797,1763.0402,1775.4342,1779.094,1787.7225,1788.731,1796.7123
2011-09-07,1763.3108,1775.4231,1779.0779,1787.4845,1788.6952,1796.6107,1801.5537
2011-09-08,1775.4348,1779.0852,1787.427,1788.7152,1796.7382,1801.5717,1814.7567
2011-09-09,1779.1362,1787.5096,1788.7142,1796.543,1801.6306,1815.1616,1817.4396
2011-09-11,1787.4875,1788.6925,1796.6208,1801.7484,1815.0798,1817.3777,1817.4529
2011-09-12,1788.6808,1796.6556,1801.6464,1815.1638,1817.4451,1817.4198,1817.4297
2011-09-13,1796.7458,1801.6722,1814.8273,1817.471,1817.4308,1817.4192,1819.5074
2011-09-14,1801.5955,1815.0898,1817.3948,1817.4702,1817.4595,1819.6086,1819.5486
2011-09-15,1815.0823,1817.4846,1817.4255,1817.3914,1819.5942,1819.5734,1819.6111
2011-09-16,1817.4102,1817.4641,1817.4138,1819.4998,1819.5656,1819.5839,1819.5812
2011-09-18,1817.4282,1817.4532,1819.5629,1819.5386,1819.6316,1819.5819,1819.5176
2011-09-19,1817.3956,1819.6156,1819.5822,1819.5819,1819.5989,1819.5424,1819.5485
2011-09-20,1819.5939,1819.6344,1819.5607,1819.5759,1819.6127,1819.5961,1819.6132
2011-09-21,1819.6411,1819.5961,1819.5825,1819.5704,1819.5774,1819.6001,1819.5822
2011-09-22,1819.5819,1819.5651,1819.5607,1819.6101,1819.5836,1819.5702,1819.5161
2011-09-23,1819.5774,1819.5764,1819.5829,1819.5986,1819.551,1819.5784,1819.5476
2011-09-25,1819.6178,1819.5806,1819.5605,1819.5964,1819.6143,1819.5887,1819.615
2011-09-26,1819.529,1819.5972,1819.5829,1819.6079,1819.5787,1819.5991,1819.5829
2011-09-27,1819.5657,1819.5625,1819.5605,1819.5663,1819.5503,1819.5743,1817.4823
2011-09-28,1819.5577,1819.5276,1819.5831,1819.5712,1819.5558,1817.4167,1802.0624
2011-09-29,1819.5697,1819.5806,1819.5603,1819.5839,1817.5026,1801.9949,1796.867
2011-09-30,1819.5997,1819.5968,1819.5831,1817.5363,1801.8796,1796.8627,1796.6407
2011-10-02,1819.5941,1819.5957,1817.421,1801.6361,1796.829,1796.6094,1796.1012
2011-10-03,1819.6469,1817.4624,1802.0359,1796.8148,1796.6829,1796.1051,1796.193
2011-10-04,1817.3638,1801.9724,1796.7739,1796.6658,1796.1095,1796.209,1796.1556
2011-10-05,1801.917,1796.8914,1796.6993,1796.1289,1796.1686,1796.1277,1795.2744
2011-10-06,1796.8483,1796.6636,1796.1196,1796.1825,1796.1698,1795.3037,1791.8824
2011-10-07,1796.633,1796.2056,1796.1062,1796.1365,1795.3088,1791.9153,1789.5662
2011-10-09,1796.1228,1796.1031,1796.1855,1795.2676,1791.974,1789.5931,1774.0215
2011-10-10,1796.1226,1796.145,1795.285,1791.9994,1789.5724,1773.7518,1738.8518
2011-10-11,1796.1158,1795.2805,1791.9169,1789.5348,1773.6744,1738.8154,1699.7897
2011-10-12,1795.334,1792.0239,1789.5513,1773.8644,1738.7955,1699.5752,1678.1995
2011-10-13,1791.9851,1789.5679,1773.6636,1738.9156,1699.602,1678.1934,1678.1865
2011-10-14,1789.5604,1773.4714,1738.5822,1699.6644,1678.3027,1678.2113,1675.2329
2011-10-16,1774.2026,1738.7505,1699.2236,1678.31,1678.2494,1675.192,1668.0687
2011-10-17,1738.9951,1699.6854,1678.3541,1678.2032,1675.2604,1668.1855,1667.5741
2011-10-18,1699.9014,1678.1703,1678.2461,1675.258,1668.0355,1667.5677,1665.7587
2011-10-19,1678.3038,1678.2186,1675.1569,1667.963,1667.5618,1665.7599,1656.4689
2011-10-20,1678.2246,1675.1812,1667.9363,1667.5356,1665.7129,1656.434,1656.3815
2011-10-21,1675.254,1668.1262,1667.5358,1665.8134,1656.2676,1656.3999,1656.3552
2011-10-23,1668.0079,1667.4908,1665.7563,1656.502,1656.3712,1656.4283,1656.3685
2011-10-24,1667.5554,1665.8179,1656.5253,1656.3757,1656.3503,1656.3569,1656.3794
2011-10-25,1665.7582,1656.468,1656.3618,1656.3635,1656.3558,1656.3496,1656.3542
2011-10-26,1656.3818,1656.383,1656.3684,1656.3544,1656.3234,1656.4028,1656.3696
2011-10-27,1656.3818,1656.4016,1656.3466,1656.3721,1656.3723,1656.3904,1656.3812
2011-10-28,1656.3883,1656.378,1656.4058,1656.369,1656.3789,1656.3906,1656.3542
2011-10-30,1656.3822,1656.4009,1656.3777,1656.3975,1656.3381,1656.3542,1656.3702
2011-10-31,1656.3749,1656.3438,1656.3585,1656.3762,1656.3529,1656.4026,1656.3811
2011-11-01,1656.3632,1656.376,1656.3688,1656.369,1656.3197,1656.4005,1656.3525
2011-11-02,1656.3817,1656.3536,1656.3441,1656.4065,1656.3713,1656.3606,1665.4623
2011-11-03,1656.3561,1656.3455,1656.3584,1656.3987,1656.3789,1665.4348,1667.5507
2011-11-04,1656.3761,1656.3541,1656.358,1656.341,1665.4834,1667.5427,1668.0577
2011-11-06,1656.3517,1656.3844,1656.3843,1665.5867,1667.4868,1668.0634,1675.1488
2011-11-07,1656.3735,1656.3912,1665.7665,1667.6104,1668.0668,1675.1342,1678.18
2011-11-08,1656.3489,1665.3989,1667.5125,1668.0697,1675.0869,1678.1417,1678.4164
2011-11-09,1665.737,1667.5612,1668.0347,1675.1951,1678.2329,1678.4028,1680.2606
2011-11-10,1667.5457,1668.0682,1675.2112,1678.2505,1678.4097,1680.3054,1682.1775
2011-11-11,1668.0275,1675.1415,1678.1935,1678.3992,1680.3562,1682.2277,1696.952
2011-11-13,1675.2327,1678.2833,1678.4192,1680.2975,1682.1891,1696.3804,1718.1436
2011-11-14,1678.247,1678.379,1680.3911,1682.2151,1696.9177,1718.1705,1718.25
2011-11-15,1678.3842,1680.3146,1682.1329,1696.569,1718.0016,1718.2117,1719.3386
2011-11-16,1680.2878,1682.2054,1697.4033,1718.0387,1718.2943,1719.3483,1719.3551
2011-11-17,1682.2719,1697.1671,1718.1621,1718.2731,1719.3824,1719.35,1719.3594
2011-11-18,1696.9258,1718.0221,1718.2399,1719.3647,1719.3586,1719.3911,1719.3167
2011-11-20,1718.1598,1718.2238,1719.3602,1719.361,1719.3824,1719.3445,1719.414
2011-11-21,1718.2417,1719.3325,1719.3904,1719.3636,1719.3585,1719.3492,1719.3745
2011-11-22,1719.3735,1719.3628,1719.3762,1719.3904,1719.3824,1719.392,1719.382
2011-11-23,1719.3817,1719.4255,1719.4034,1719.3795,1719.3583,1719.3441,1719.418
2011-11-24,1719.3892,1719.3953,1719.3427,1719.3241,1719.3827,1719.3486,1719.3853
2011-11-25,1719.352,1719.3315,1719.3373,1719.3589,1719.358,1719.3926,1724.937
2011-11-27,1719.3652,1719.3623,1719.4177,1719.3445,1719.383,1724.8837,1731.6791
2011-11-28,1719.416,1719.4279,1719.3976,1719.3802,1724.9381,1731.6298,1732.1919
2011-11-29,1719.372,1719.3964,1719.3412,1724.9391,1731.6748,1732.2402,1732.4045
2011-11-30,1719.3812,1719.33,1724.8538,1731.6693,1732.2079,1732.4388,1732.4408
2011-12-01,1719.3904,1724.8325,1731.5804,1732.2247,1732.3551,1732.3882,1732.4097
2011-12-02,1725.0095,1731.6449,1732.1788,1732.451,1732.4005,1732.3932,1734.1394
2011-12-04,1731.6128,1732.2273,1732.4026,1732.3749,1732.3748,1734.1263,1734.177
2011-12-05,1732.1758,1732.4232,1732.408,1732.3596,1734.1613,1734.1951,1734.1187
2011-12-06,1732.4242,1732.4543,1732.3655,1734.1141,1734.1346,1734.162,1732.3031
2011-12-07,1732.3784,1732.4333,1734.1271,1734.1443,1734.0585,1732.419,1732.2285
2011-12-08,1732.4294,1734.07,1734.1549,1734.1348,1732.4038,1732.332,1732.3638
2011-12-09,1734.1652,1734.1029,1734.086,1732.4581,1732.2463,1732.207,1732.2123
2011-12-11,1734.1798,1734.1776,1732.4423,1732.2961,1732.3047,1732.152,1732.3297
2011-12-12,1734.1313,1732.4009,1732.2518,1732.2427,1732.2745,1732.1969,1724.9133
2011-12-13,1732.4243,1732.243,1732.2649,1732.2479,1732.2861,1724.9902,1722.1201
2011-12-14,1732.2909,1732.2756,1732.2958,1732.2949,1725.0205,1722.1045,1720.7529
2011-12-15,1732.3044,1732.3093,1732.2899,1724.8755,1722.123,1720.7444,1719.3889
2011-12-16,1732.227,1732.3041,1724.9053,1722.116,1720.7683,1719.4381,1715.1798
2011-12-18,1732.2112,1724.9646,1722.1926,1720.7418,1719.4235,1715.211,1712.666
2011-12-19,1724.9724,1722.0142,1720.8192,1719.4121,1715.2468,1712.648,1710.9642
2011-12-20,1722.1047,1720.7798,1719.405,1715.2072,1712.6213,1711.026,1706.0292
2011-12-21,1720.7651,1719.427,1715.2356,1712.5669,1710.8954,1705.9896,1701.5276
2011-12-22,1719.3679,1715.1581,1712.6166,1711.0111,1705.992,1701.5928,1696.7661
2011-12-23,1715.1975,1712.6738,1711.0753,1705.9814,1701.5457,1696.853,1695.195
2011-12-27,1712.6907,1710.9559,1706.0192,1701.5798,1696.8254,1695.2866,1694.9558
2011-12-28,1710.9902,1706.1499,1701.5366,1696.8533,1695.1909,1694.9254,1693.3035
2011-12-29,1706.0288,1701.6754,1696.7523,1695.2078,1694.9257,1693.2048,1682.7521
