,USDNOK,USDNOK,USDNOK,USDNOK,USDNOK,USDNOK,USDNOK
2015-12-27,8.679717,8.686838,8.710127,8.670625,8.671549,8.669935,8.6824665
2015-12-28,8.679512,8.676647,8.67246,8.686908,8.687383,8.669216,8.681258
2015-12-29,8.688509,8.67846,8.666883,8.685578,8.656644,8.678186,8.700175
2015-12-30,8.684302,8.688788,8.6758995,8.678688,8.695175,8.674145,8.689558
2015-12-31,8.655066,8.695371,8.66822,8.675548,8.6986885,8.672481,8.686004
2016-01-03,8.687609,8.684428,8.682377,8.693435,8.714379,8.696421,8.697662
2016-01-04,8.69371,8.681913,8.686504,8.692861,8.664075,8.691536,8.693687
2016-01-05,8.684539,8.684035,8.680285,8.684107,8.697437,8.702112,8.696969
2016-01-06,8.685507,8.666706,8.680982,8.692469,8.704999,8.693783,8.704869
2016-01-07,8.690256,8.697876,8.695085,8.687635,8.692359,8.717116,8.709208
2016-01-08,8.69156,8.691923,8.699749,8.695174,8.699199,8.7169895,8.73094
2016-01-10,8.69657,8.694326,8.708213,8.717498,8.708023,8.722977,8.722421
2016-01-11,8.696212,8.696344,8.698916,8.716434,8.730185,8.727407,8.734189
2016-01-12,8.699139,8.717495,8.721592,8.728499,8.737454,8.739126,8.735711
2016-01-13,8.708201,8.720959,8.735833,8.74863,8.746803,8.748303,8.758507
2016-01-14,8.721266,8.725893,8.737717,8.745126,8.757482,8.745243,8.762818
2016-01-15,8.727023,8.743118,8.740803,8.747708,8.755897,8.764647,8.763817
2016-01-17,8.744336,8.746808,8.760083,8.743018,8.763226,8.767043,8.782147
2016-01-18,8.736311,8.753003,8.766154,8.768368,8.776836,8.784701,8.780503
2016-01-19,8.759316,8.759582,8.769352,8.7672615,8.766987,8.789316,8.769774
2016-01-20,8.758759,8.767042,8.781812,8.792665,8.780667,8.765811,8.789543
2016-01-21,8.760328,8.774162,8.771829,8.782942,8.782872,8.785018,8.78529
2016-01-22,8.768688,8.785662,8.796202,8.779008,8.76584,8.79005,8.7624035
2016-01-24,8.793145,8.778517,8.796942,8.773714,8.780985,8.764398,8.785613
2016-01-25,8.775191,8.7732725,8.781425,8.7792015,8.783421,8.785336,8.787135
2016-01-26,8.804136,8.786328,8.768975,8.773521,8.764606,8.790798,8.7977085
2016-01-27,8.787146,8.778419,8.798412,8.779408,8.781315,8.765705,8.77395
2016-01-28,8.780054,8.772618,8.781253,8.773317,8.783992,8.78876,8.792524
2016-01-29,8.776458,8.787041,8.767718,8.779626,8.760863,8.783094,8.781402
2016-01-31,8.775896,8.778299,8.799677,8.773099,8.79021,8.766681,8.77322
2016-02-01,8.78045,8.771895,8.773481,8.779856,8.778833,8.776486,8.776841
2016-02-02,8.783638,8.787788,8.783761,8.772868,8.765294,8.772633,8.766468
2016-02-03,8.75934,8.778144,8.791313,8.780095,8.783286,8.783418,8.774311
2016-02-04,8.776923,8.771091,8.753665,8.772619,8.769532,8.778186,8.779323
2016-02-05,8.769137,8.765162,8.790287,8.780351,8.77023,8.760156,8.783321
2016-02-07,8.772426,8.770548,8.765123,8.772352,8.783918,8.773102,8.775998
2016-02-08,8.788126,8.802755,8.773202,8.780616,8.7749815,8.799377,8.762923
2016-02-09,8.77458,8.762564,8.78008,8.7720785,8.765691,8.7869215,8.762268
2016-02-10,8.777653,8.771484,8.769636,8.7809,8.7455,8.748234,8.76206
2016-02-11,8.78032,8.803253,8.7614565,8.775734,8.751297,8.726973,8.739206
2016-02-12,8.766809,8.761374,8.745847,8.757046,8.728491,8.749022,8.679183
2016-02-14,8.771445,8.764881,8.738122,8.685346,8.724678,8.706517,8.674948
2016-02-15,8.762376,8.757535,8.726566,8.697567,8.692619,8.704275,8.660939
2016-02-16,8.744809,8.737052,8.739894,8.708399,8.700098,8.697881,8.660061
2016-02-17,8.731257,8.733562,8.726069,8.676584,8.660608,8.65372,8.636495
2016-02-18,8.7487755,8.711545,8.731275,8.67158,8.686306,8.6464815,8.650486
2016-02-19,8.709479,8.689551,8.71943,8.661888,8.633168,8.628156,8.643594
2016-02-21,8.709808,8.63842,8.690541,8.643782,8.636525,8.636501,8.625274
2016-02-22,8.645776,8.668756,8.653936,8.644551,8.634836,8.627835,8.605957
2016-02-23,8.669821,8.640285,8.632943,8.63003,8.630896,8.636792,8.650148
2016-02-24,8.663011,8.637358,8.6398325,8.624781,8.625546,8.62753,8.615163
2016-02-25,8.632008,8.624243,8.6275015,8.653144,8.641146,8.637094,8.656021
2016-02-26,8.645918,8.643818,8.62913,8.630458,8.6192875,8.627211,8.606745
2016-02-28,8.612732,8.615864,8.630727,8.62961,8.636954,8.637405,8.633084
2016-02-29,8.626899,8.652001,8.635625,8.625386,8.63758,8.632487,8.591021
2016-03-01,8.636078,8.62315,8.638957,8.623324,8.572997,8.604622,8.619241
2016-03-02,8.642875,8.641631,8.633529,8.62478,8.622337,8.599818,8.584344
2016-03-03,8.646833,8.630005,8.629765,8.608678,8.610002,8.598371,8.568584
2016-03-04,8.636652,8.6196,8.609547,8.605247,8.602903,8.586591,8.603502
2016-03-06,8.637477,8.607741,8.619336,8.60453,8.607516,8.597044,8.566573
2016-03-07,8.6152315,8.609542,8.583576,8.620562,8.585876,8.622281,8.576259
2016-03-08,8.593605,8.602979,8.590701,8.602614,8.612087,8.5727415,8.576311
2016-03-09,8.601908,8.597059,8.596633,8.591686,8.599564,8.566012,8.563958
2016-03-10,8.607238,8.588531,8.586635,8.585127,8.565005,8.593224,8.5486355
2016-03-11,8.581185,8.611263,8.575647,8.566549,8.609342,8.587615,8.567759
2016-03-13,8.586834,8.608706,8.596129,8.611244,8.557199,8.565907,8.57139
2016-03-14,8.58885,8.586911,8.562555,8.557612,8.585482,8.557606,8.586976
2016-03-15,8.603584,8.584995,8.54193,8.5750265,8.55566,8.57643,8.568298
2016-03-16,8.563672,8.575053,8.577159,8.588033,8.592937,8.559251,8.570949
2016-03-17,8.6062,8.599304,8.586215,8.56897,8.555809,8.561931,8.574267
2016-03-18,8.594478,8.551811,8.590354,8.568861,8.56337,8.588632,8.555648
2016-03-20,8.561711,8.570466,8.556797,8.58407,8.565159,8.56388,8.5594
2016-03-21,8.600383,8.593546,8.559016,8.577004,8.546475,8.555624,8.56336
2016-03-22,8.557514,8.585823,8.578362,8.556815,8.563839,8.550787,8.524546
2016-03-23,8.567533,8.561261,8.557167,8.554317,8.552208,8.562207,8.538937
2016-03-24,8.592929,8.556556,8.550405,8.5773,8.5378,8.545528,8.53665
2016-03-27,8.556878,8.561243,8.55012,8.5460615,8.533272,8.547614,8.5270605
2016-03-28,8.554712,8.545509,8.556671,8.530594,8.521702,8.52114,8.518871
2016-03-29,8.558102,8.557949,8.553694,8.530056,8.529909,8.511538,8.504337
2016-03-30,8.551034,8.526906,8.548317,8.529037,8.51377,8.5029545,8.491662
2016-03-31,8.541508,8.531942,8.533493,8.523092,8.508754,8.499638,8.511139
2016-04-01,8.547119,8.523121,8.512987,8.511547,8.49483,8.486685,8.465058
2016-04-03,8.525122,8.515321,8.517347,8.507761,8.491793,8.458017,8.479186
2016-04-04,8.512319,8.513266,8.499115,8.500517,8.464133,8.469817,8.455446
2016-04-05,8.495448,8.513877,8.458,8.500992,8.467613,8.463747,8.454324
2016-04-06,8.501923,8.491233,8.495509,8.476181,8.484179,8.45678,8.447867
2016-04-07,8.485509,8.481566,8.473696,8.467956,8.446135,8.446647,8.427485
2016-04-08,8.481317,8.472586,8.455417,8.429746,8.442288,8.419674,8.408686
2016-04-10,8.4651985,8.456272,8.451406,8.453844,8.430302,8.414751,8.418475
2016-04-11,8.46054,8.463895,8.447693,8.414417,8.4090185,8.4195595,8.39689
2016-04-12,8.461893,8.444376,8.424425,8.434929,8.406665,8.380386,8.390189
2016-04-13,8.449801,8.427619,8.421049,8.403348,8.393478,8.351645,8.359289
2016-04-14,8.420118,8.397986,8.408433,8.39141,8.380937,8.353393,8.346116
2016-04-15,8.424262,8.4041,8.402272,8.374601,8.353107,8.356053,8.334583
2016-04-17,8.408347,8.396713,8.364103,8.346629,8.375545,8.354154,8.332834
2016-04-18,8.38646,8.381325,8.373646,8.364994,8.324864,8.345653,8.332107
2016-04-19,8.389923,8.3551035,8.347151,8.385727,8.361499,8.295146,8.305036
2016-04-20,8.36405,8.33438,8.342188,8.33194,8.346986,8.317895,8.324666
2016-04-21,8.347124,8.356346,8.32727,8.324752,8.328622,8.31846,8.307713
2016-04-22,8.346671,8.335404,8.325134,8.308121,8.308731,8.304417,8.297721
2016-04-24,8.337045,8.328565,8.298164,8.306989,8.293553,8.28703,8.293322
2016-04-25,8.333499,8.338769,8.316158,8.301987,8.308352,8.288274,8.288886
2016-04-26,8.327857,8.297886,8.33192,8.316751,8.293518,8.292373,8.269319
2016-04-27,8.28299,8.278774,8.280728,8.282372,8.292155,8.276025,8.285171
2016-04-28,8.315873,8.291571,8.283434,8.284404,8.264832,8.253478,8.220437
2016-04-29,8.300968,8.273315,8.276985,8.247384,8.280442,8.217038,8.222462
2016-05-01,8.288652,8.276878,8.259714,8.281567,8.278,8.233086,8.25002
2016-05-02,8.279575,8.256607,8.276479,8.244478,8.230711,8.176237,8.211176
2016-05-03,8.261214,8.259805,8.204582,8.223276,8.219761,8.217645,8.231524
2016-05-04,8.2558,8.22568,8.246849,8.236721,8.227839,8.216369,8.234504
2016-05-05,8.286191,8.255365,8.24091,8.246116,8.249396,8.200874,8.260967
2016-05-06,8.245997,8.238045,8.211962,8.184735,8.22023,8.219183,8.234431
2016-05-08,8.254419,8.233507,8.218066,8.215997,8.1657915,8.211209,8.218062
2016-05-09,8.215706,8.246791,8.220387,8.21951,8.220813,8.199465,8.195524
2016-05-10,8.244099,8.216222,8.216438,8.176829,8.237414,8.207203,8.232231
2016-05-11,8.206558,8.192926,8.179236,8.208288,8.189924,8.217633,8.206378
2016-05-12,8.209444,8.227849,8.174239,8.203406,8.213837,8.174515,8.194266
2016-05-13,8.213831,8.205102,8.201348,8.176684,8.172703,8.1903305,8.208861
2016-05-15,8.217742,8.1729555,8.19826,8.186582,8.174064,8.191286,8.186003
2016-05-16,8.181371,8.194654,8.201022,8.171194,8.189672,8.187445,8.189436
2016-05-17,8.196159,8.173298,8.197566,8.194731,8.1900215,8.187579,8.194642
2016-05-18,8.183404,8.191108,8.190059,8.187648,8.189528,8.18761,8.151852
2016-05-19,8.174469,8.212927,8.1886635,8.184108,8.189991,8.204226,8.192591
2016-05-20,8.179872,8.175262,8.195189,8.1904545,8.189463,8.19172,8.19752
2016-05-22,8.19576,8.183035,8.192806,8.187374,8.189959,8.202962,8.186331
2016-05-23,8.179947,8.181044,8.1898155,8.194363,8.201281,8.189683,8.198632
2016-05-24,8.196413,8.192005,8.185938,8.18483,8.182175,8.203621,8.197142
2016-05-25,8.206164,8.182373,8.191816,8.198243,8.195628,8.189304,8.193311
2016-05-26,8.207068,8.194278,8.188182,8.202296,8.175571,8.204005,8.208956
2016-05-27,8.187526,8.208699,8.1959,8.187593,8.196449,8.188917,8.188888
2016-05-29,8.190094,8.214372,8.201319,8.202752,8.185483,8.186689,8.196043
2016-05-30,8.207414,8.173201,8.202753,8.187823,8.204021,8.212615,8.255102
2016-05-31,8.213388,8.187575,8.205808,8.184539,8.201775,8.220329,8.203272
2016-06-01,8.188452,8.191412,8.206687,8.216721,8.247914,8.205088,8.195031
2016-06-02,8.198963,8.2096405,8.201729,8.222328,8.213402,8.203367,8.188734
2016-06-03,8.196245,8.194832,8.227441,8.208549,8.193175,8.196965,8.209605
2016-06-05,8.211087,8.198197,8.206372,8.193831,8.189934,8.193768,8.19272
2016-06-06,8.194417,8.205272,8.205503,8.195913,8.187204,8.19697,8.204702
2016-06-07,8.2124815,8.193947,8.204784,8.180466,8.191803,8.194394,8.200748
2016-06-08,8.195949,8.194587,8.199355,8.206471,8.191593,8.202101,8.231905
2016-06-09,8.196536,8.204562,8.195158,8.197835,8.20747,8.208815,8.218039
2016-06-10,8.195117,8.191412,8.196229,8.214254,8.220339,8.229282,8.265417
2016-06-12,8.192928,8.220696,8.199853,8.205699,8.207179,8.2634735,8.2681265
2016-06-13,8.220341,8.206974,8.215909,8.2109785,8.257558,8.259508,8.264486
2016-06-14,8.212327,8.210227,8.218552,8.229272,8.268272,8.285497,8.264352
2016-06-15,8.214385,8.222082,8.248789,8.279995,8.276249,8.276451,8.290308
2016-06-16,8.202459,8.263996,8.260251,8.28493,8.312935,8.262132,8.275449
2016-06-17,8.256441,8.250907,8.257423,8.218693,8.263814,8.293457,8.272563
2016-06-19,8.259551,8.264367,8.25889,8.277098,8.292799,8.278661,8.292437
2016-06-20,8.2618685,8.2883005,8.28375,8.28392,8.279336,8.284385,8.294506
2016-06-21,8.29703,8.274791,8.272587,8.280286,8.255247,8.290986,8.293649
2016-06-22,8.277596,8.27756,8.305772,8.302014,8.261238,8.281777,8.280338
2016-06-23,8.276417,8.277552,8.294765,8.309635,8.302576,8.31153,8.299849
2016-06-24,8.2800865,8.318249,8.272974,8.293941,8.308646,8.286738,8.317108
2016-06-26,8.284105,8.292571,8.326212,8.307129,8.31254,8.315165,8.345797
2016-06-27,8.324258,8.293982,8.307572,8.311064,8.318161,8.323545,8.315714
2016-06-28,8.309828,8.358868,8.310003,8.311634,8.320985,8.323588,8.306456
2016-06-29,8.323029,8.326677,8.342959,8.32235,8.302942,8.323634,8.326659
2016-06-30,8.340908,8.278364,8.33219,8.331525,8.313304,8.323681,8.31434
2016-07-01,8.314569,8.320834,8.312262,8.322644,8.328317,8.323729,8.300683
2016-07-03,8.33081,8.30168,8.301181,8.323026,8.305256,8.323777,8.319124
2016-07-04,8.301448,8.327494,8.312315,8.323564,8.329739,8.323829,8.317435
2016-07-05,8.330259,8.312803,8.3291645,8.323061,8.323847,8.323789,8.333882
2016-07-06,8.31788,8.323889,8.3201685,8.323632,8.318285,8.345276,8.339841
2016-07-07,8.323281,8.3208065,8.325067,8.327579,8.333891,8.339217,8.338075
2016-07-08,8.320615,8.346084,8.3429985,8.346015,8.317656,8.315787,8.339983
2016-07-10,8.335904,8.316938,8.336541,8.329324,8.312273,8.350162,8.341304
2016-07-11,8.325654,8.324057,8.336154,8.321243,8.333937,8.333492,8.347109
2016-07-12,8.338954,8.347351,8.336715,8.321826,8.337168,8.354405,8.342526
2016-07-13,8.32183,8.348006,8.336184,8.351434,8.344212,8.302049,8.359757
2016-07-14,8.329666,8.348549,8.333982,8.352787,8.358057,8.362288,8.3656845
2016-07-15,8.320153,8.346227,8.364837,8.336418,8.352955,8.391214,8.387886
2016-07-17,8.342687,8.323995,8.339716,8.371125,8.386385,8.356027,8.36851
2016-07-18,8.324181,8.344099,8.358905,8.376942,8.394722,8.358481,8.404226
2016-07-19,8.3604555,8.357683,8.406095,8.408431,8.411011,8.400912,8.419263
2016-07-20,8.359877,8.373357,8.374156,8.363368,8.409577,8.418027,8.424793
2016-07-21,8.379288,8.398741,8.416715,8.407934,8.412264,8.423051,8.448929
2016-07-22,8.37267,8.382334,8.39536,8.402932,8.437586,8.43041,8.434133
2016-07-24,8.42414,8.39065,8.404325,8.424297,8.4396715,8.441722,8.46402
2016-07-25,8.385487,8.411261,8.424725,8.419912,8.45676,8.458124,8.458236
2016-07-26,8.411548,8.42138,8.4448595,8.4434185,8.459756,8.444222,8.472041
2016-07-27,8.410664,8.437653,8.441009,8.449313,8.456251,8.4644785,8.482619
2016-07-28,8.451107,8.45912,8.446147,8.452936,8.476123,8.46922,8.464718
2016-07-29,8.438308,8.461044,8.469113,8.459716,8.469573,8.471834,8.461895
2016-07-31,8.441527,8.468634,8.462973,8.431225,8.476624,8.465019,8.44448
2016-08-01,8.5001335,8.465511,8.465446,8.484277,8.474217,8.4803705,8.494687
2016-08-02,8.467991,8.47394,8.484781,8.460133,8.491505,8.475546,8.454709
2016-08-03,8.473339,8.469701,8.487099,8.465777,8.485037,8.466883,8.451033
2016-08-04,8.472538,8.465902,8.453121,8.455372,8.458221,8.4756155,8.459594
2016-08-05,8.472906,8.476384,8.484063,8.4790535,8.473354,8.444713,8.457147
2016-08-07,8.481051,8.4759,8.47493,8.468056,8.438413,8.457269,8.465079
2016-08-08,8.462727,8.475654,8.431853,8.479777,8.457223,8.446139,8.458444
2016-08-09,8.472047,8.466524,8.446982,8.455607,8.461819,8.480531,8.469856
2016-08-10,8.493941,8.485592,8.491677,8.461741,8.466265,8.472136,8.470331
2016-08-11,8.479952,8.456742,8.433856,8.4551,8.463906,8.460985,8.469914
2016-08-12,8.485882,8.460347,8.461052,8.461977,8.460947,8.455788,8.445673
2016-08-14,8.467978,8.441346,8.471762,8.45486,8.459278,8.461162,8.470515
2016-08-15,8.461927,8.460176,8.464824,8.462229,8.456745,8.455594,8.4493685
2016-08-16,8.457747,8.467769,8.446326,8.454605,8.464811,8.441996,8.451189
2016-08-17,8.454114,8.455692,8.457837,8.46249,8.447639,8.463072,8.4378605
2016-08-18,8.462314,8.456356,8.464762,8.453248,8.44528,8.428139,8.447719
2016-08-19,8.457666,8.443119,8.453815,8.455906,8.451078,8.454414,8.435193
2016-08-21,8.453629,8.463619,8.458072,8.449969,8.4331455,8.417463,8.438351
2016-08-22,8.460206,8.458883,8.441341,8.452224,8.440581,8.431982,8.442033
2016-08-23,8.464812,8.461693,8.431908,8.432421,8.423873,8.451027,8.437843
2016-08-24,8.441874,8.451148,8.435566,8.447349,8.453425,8.444458,8.416494
2016-08-25,8.419117,8.433537,8.409473,8.439543,8.422247,8.402405,8.414936
2016-08-26,8.445578,8.447556,8.427566,8.432384,8.418554,8.414474,8.348153
2016-08-28,8.433918,8.431123,8.443943,8.415087,8.412909,8.328217,8.34767
2016-08-29,8.446083,8.448931,8.434964,8.411874,8.344031,8.349385,8.331427
2016-08-30,8.433703,8.422694,8.410299,8.326255,8.342886,8.328391,8.30657
2016-08-31,8.429033,8.418067,8.338875,8.328638,8.330772,8.318389,8.29289
2016-09-01,8.399383,8.326624,8.335731,8.325946,8.318549,8.297007,8.293855
2016-09-02,8.337971,8.327681,8.3223505,8.318385,8.307001,8.30043,8.316839
2016-09-04,8.338106,8.346732,8.310545,8.310179,8.306989,8.304755,8.277071
2016-09-05,8.343458,8.331472,8.297494,8.326208,8.315006,8.304135,8.256942
2016-09-06,8.315803,8.306791,8.334081,8.263703,8.282958,8.248011,8.241624
2016-09-07,8.337917,8.3048,8.292475,8.245317,8.266218,8.255487,8.286298
2016-09-08,8.295044,8.285596,8.274152,8.276548,8.246046,8.236009,8.250616
2016-09-09,8.298435,8.294172,8.268691,8.240633,8.25256,8.253895,8.240978
2016-09-11,8.289904,8.28977,8.277715,8.241415,8.247512,8.23676,8.233327
2016-09-12,8.257863,8.260208,8.224081,8.251631,8.250208,8.237625,8.228413
2016-09-13,8.242839,8.2516165,8.24868,8.249667,8.26422,8.227943,8.217578
2016-09-14,8.247283,8.242676,8.268479,8.245742,8.220654,8.238252,8.236197
2016-09-15,8.176781,8.215127,8.282514,8.230959,8.225771,8.251304,8.23795
2016-09-16,8.24274,8.262109,8.2388525,8.234202,8.236982,8.253673,8.2424755
2016-09-18,8.248989,8.239358,8.254576,8.239775,8.224674,8.236256,8.237422
2016-09-19,8.236405,8.233665,8.248117,8.245954,8.241961,8.223061,8.235164
2016-09-20,8.236023,8.245137,8.238825,8.232132,8.237862,8.237892,8.230601
2016-09-21,8.245174,8.235873,8.248272,8.235846,8.23766,8.245115,8.254233
2016-09-22,8.236167,8.235653,8.236467,8.233126,8.229706,8.251976,8.238745
2016-09-23,8.245123,8.228264,8.245266,8.244689,8.239875,8.233184,8.23522
2016-09-25,8.2341585,8.239331,8.23707,8.223978,8.215949,8.223476,8.240693
2016-09-26,8.239079,8.230855,8.238169,8.233328,8.252704,8.22271,8.227646
2016-09-27,8.238284,8.239608,8.229705,8.22422,8.21678,8.222575,8.230198
2016-09-28,8.226755,8.2306595,8.232919,8.237846,8.253276,8.238939,8.227272
2016-09-29,8.232237,8.240019,8.235248,8.227927,8.217612,8.223572,8.229335
2016-09-30,8.244805,8.230454,8.23399,8.223482,8.214521,8.230801,8.229378
2016-10-02,8.248561,8.240454,8.234921,8.2432575,8.225512,8.23413,8.229421
2016-10-03,8.233427,8.23024,8.2332115,8.227776,8.235866,8.223492,8.2294655
2016-10-04,8.218992,8.225304,8.227857,8.22951,8.238919,8.225752,8.230651
2016-10-05,8.232137,8.237101,8.231572,8.22245,8.244707,8.223812,8.203463
2016-10-06,8.222536,8.219867,8.219424,8.234841,8.222496,8.205555,8.173827
2016-10-07,8.243954,8.2536335,8.221324,8.234404,8.214719,8.172575,8.167009
2016-10-09,8.234303,8.247967,8.216683,8.209531,8.176006,8.180037,8.163924
2016-10-10,8.2277775,8.186464,8.214156,8.176961,8.173618,8.175751,8.185956
2016-10-11,8.226783,8.201494,8.177739,8.177824,8.192281,8.172027,8.186324
2016-10-12,8.214238,8.173967,8.1777725,8.180115,8.176154,8.180426,8.161927
2016-10-13,8.18404,8.17723,8.177823,8.183016,8.1730585,8.175664,8.178776
2016-10-14,8.164901,8.184215,8.177874,8.173597,8.193624,8.17634,8.163719
2016-10-16,8.189891,8.189778,8.177925,8.176937,8.188914,8.145982,8.153175
2016-10-17,8.202252,8.205641,8.177978,8.182466,8.164372,8.154282,8.156996
2016-10-18,8.156583,8.190224,8.157262,8.173631,8.152452,8.153776,8.17566
2016-10-19,8.164742,8.170841,8.148276,8.152428,8.165283,8.153745,8.173077
2016-10-20,8.170678,8.161509,8.16073,8.191007,8.15188,8.153681,8.161106
2016-10-21,8.146187,8.15466,8.157539,8.156653,8.165487,8.153618,8.187523
2016-10-23,8.160345,8.161751,8.110067,8.166301,8.151281,8.153554,8.18514
2016-10-24,8.1725855,8.154405,8.179383,8.1717005,8.165696,8.153487,8.164554
2016-10-25,8.158388,8.162002,8.213471,8.14915,8.150661,8.1534195,8.165501
2016-10-26,8.181146,8.154136,8.159954,8.157752,8.165893,8.153352,8.205321
2016-10-27,8.158453,8.162267,8.164339,8.166585,8.15001,8.153282,8.164875
2016-10-28,8.151673,8.153858,8.156067,8.162787,8.166071,8.153209,8.156957
2016-10-30,8.170501,8.162556,8.160156,8.141969,8.149331,8.153135,8.152789
2016-10-31,8.146931,8.15357,8.149646,8.189628,8.16623,8.153061,8.16572
2016-11-01,8.165218,8.162861,8.168015,8.135159,8.1486225,8.136222,8.155852
2016-11-02,8.187774,8.153267,8.155535,8.149753,8.131905,8.14365,8.18277
2016-11-03,8.182813,8.163178,8.160142,8.122672,8.169307,8.16147,8.180167
2016-11-04,8.173223,8.152946,8.1127,8.140146,8.160065,8.172337,8.184274
2016-11-06,8.140313,8.113444,8.161967,8.196542,8.219009,8.176049,8.170101
2016-11-07,8.149104,8.132285,8.162985,8.171316,8.171349,8.207067,8.2010565
2016-11-08,8.165988,8.186984,8.15673,8.177733,8.217261,8.215959,8.205637
2016-11-09,8.169011,8.186532,8.212734,8.225998,8.184817,8.209766,8.220616
2016-11-10,8.210473,8.186145,8.209831,8.20786,8.223593,8.235289,8.197239
2016-11-11,8.153018,8.194048,8.206951,8.186573,8.2210045,8.199943,8.219382
2016-11-13,8.215604,8.18956,8.217354,8.206299,8.217134,8.260365,8.2427025
2016-11-14,8.191829,8.226419,8.242019,8.219499,8.226179,8.21532,8.238844
2016-11-15,8.224296,8.208249,8.214767,8.213574,8.238727,8.245558,8.232657
2016-11-16,8.201534,8.217477,8.23635,8.212374,8.218044,8.263531,8.248498
2016-11-17,8.21422,8.219945,8.217522,8.233049,8.262138,8.216992,8.262982
2016-11-18,8.214305,8.225005,8.268903,8.233167,8.262486,8.277084,8.256627
2016-11-20,8.251051,8.22937,8.237724,8.251548,8.222842,8.245037,8.275993
2016-11-21,8.235058,8.246439,8.209841,8.222169,8.243459,8.256577,8.287378
2016-11-22,8.250146,8.242605,8.246061,8.237047,8.274576,8.290222,8.225144
2016-11-23,8.234729,8.25155,8.256566,8.276623,8.256544,8.259725,8.318434
2016-11-24,8.249558,8.220339,8.242789,8.297155,8.260503,8.256435,8.273919
2016-11-25,8.204731,8.273953,8.256071,8.312841,8.259894,8.300434,8.281076
2016-11-27,8.281099,8.334331,8.298823,8.271015,8.280318,8.327857,8.350732
2016-11-28,8.202471,8.250181,8.277651,8.26122,8.285804,8.346921,8.393281
2016-11-29,8.271486,8.276941,8.299057,8.27529,8.35004,8.403575,8.408069
2016-11-30,8.283232,8.273785,8.275536,8.350299,8.40264,8.417308,8.428564
2016-12-01,8.264378,8.277744,8.353545,8.383688,8.409024,8.435053,8.420772
2016-12-02,8.309581,8.347135,8.398872,8.418747,8.431362,8.40692,8.414896
2016-12-04,8.346345,8.391444,8.429406,8.423075,8.42052,8.400657,8.418845
2016-12-05,8.395908,8.415226,8.423068,8.40147,8.431011,8.42564,8.43797
2016-12-06,8.413123,8.41227,8.408757,8.401251,8.411512,8.423859,8.43626
2016-12-07,8.409493,8.392665,8.414664,8.438062,8.428087,8.431973,8.418706
2016-12-08,8.413898,8.421568,8.42243,8.416912,8.426043,8.438857,8.434028
2016-12-09,8.416453,8.4335165,8.431602,8.437352,8.416597,8.446158,8.430137
2016-12-11,8.419593,8.417987,8.426836,8.450291,8.444023,8.4453335,8.467977
2016-12-12,8.421532,8.432144,8.441482,8.441633,8.449695,8.45978,8.430913
2016-12-13,8.4418125,8.430135,8.4543,8.456672,8.466757,8.430896,8.482662
2016-12-14,8.403017,8.431051,8.433738,8.458872,8.472571,8.496654,8.468126
2016-12-15,8.460606,8.438994,8.472326,8.4997835,8.494768,8.486653,8.476
2016-12-16,8.450827,8.479683,8.481645,8.452861,8.479613,8.503906,8.506955
2016-12-18,8.464771,8.464897,8.474884,8.484021,8.463588,8.502099,8.5091715
2016-12-19,8.486365,8.465811,8.470378,8.486675,8.47735,8.513982,8.51744
2016-12-20,8.467985,8.455708,8.5399475,8.489649,8.481394,8.514341,8.552666
2016-12-21,8.484225,8.473904,8.505303,8.512977,8.541199,8.523074,8.546476
2016-12-22,8.47996,8.506927,8.486434,8.514215,8.520018,8.494576,8.51945
2016-12-23,8.545425,8.527414,8.51876,8.542595,8.526533,8.540727,8.529443
2016-12-26,8.526692,8.520602,8.4874525,8.538844,8.562142,8.562358,8.568739
2016-12-27,8.512977,8.509071,8.531529,8.532461,8.558489,8.520255,8.54269
2016-12-28,8.499723,8.517532,8.58098,8.559054,8.586285,8.57648,8.583652
2016-12-29,8.537297,8.545674,8.536832,8.566033,8.589984,8.57045,8.577271
2016-12-30,8.548184,8.528417,8.533128,8.556361,8.557626,8.575716,8.584234
2017-01-02,8.523515,8.536699,8.57662,8.568128,8.576298,8.570476,8.554718
2017-01-03,8.558413,8.552846,8.570125,8.585061,8.580484,8.564373,8.555675
2017-01-04,8.580822,8.566457,8.562362,8.585034,8.560462,8.572377,8.555145
2017-01-05,8.563167,8.57391,8.580423,8.553159,8.547155,8.565994,8.565788
2017-01-06,8.575283,8.566694,8.560674,8.573306,8.586346,8.546047,8.550768
2017-01-08,8.574177,8.575056,8.546685,8.546338,8.585205,8.554756,8.547745
2017-01-09,8.562394,8.562071,8.584595,8.563512,8.551057,8.542128,8.54704
2017-01-10,8.569771,8.527629,8.534556,8.560461,8.594384,8.55323,8.533692
2017-01-11,8.547301,8.536418,8.577818,8.545616,8.544879,8.548578,8.557086
2017-01-12,8.55673,8.560397,8.562459,8.540632,8.520034,8.53088,8.552266
2017-01-13,8.57115,8.559207,8.549232,8.555355,8.546882,8.559497,8.548143
2017-01-15,8.57858,8.549928,8.544336,8.554012,8.54941,8.553442,8.534986
2017-01-16,8.541195,8.533159,8.545209,8.539719,8.551131,8.541755,8.551342
2017-01-17,8.538615,8.561835,8.548476,8.556016,8.5598135,8.569649,8.548985
2017-01-18,8.549738,8.537788,8.537957,8.554521,8.540402,8.55349,8.531833
