,GBPAUD,GBPAUD,GBPAUD,GBPAUD,GBPAUD,GBPAUD,GBPAUD
2015-09-10,2.1351209,2.1382818,2.1418636,2.1447847,2.1497996,2.1528718,2.156666
2015-09-11,2.1384737,2.141753,2.1428459,2.1511161,2.152257,2.1481307,2.1549528
2015-09-13,2.1397393,2.1398535,2.1504862,2.1557178,2.1509333,2.149258,2.1554794
2015-09-14,2.142531,2.1517754,2.1578145,2.146568,2.150318,2.1527212,2.1568868
2015-09-15,2.1446748,2.1579242,2.1484048,2.1558335,2.1555681,2.160734,2.1595569
2015-09-16,2.1574724,2.1460187,2.164823,2.1629462,2.16269,2.1626184,2.1679697
2015-09-17,2.1514063,2.1487792,2.153286,2.1595516,2.1570783,2.1606748,2.1660852
2015-09-18,2.154689,2.1585639,2.1640024,2.1571069,2.159102,2.1615667,2.164578
2015-09-20,2.1634693,2.15883,2.161763,2.1627254,2.1625237,2.1604848,2.1672018
2015-09-21,2.165388,2.160685,2.1638641,2.1564205,2.1661305,2.1636865,2.1661146
2015-09-22,2.1561728,2.1666992,2.1625028,2.1631937,2.1658604,2.1721637,2.1705096
2015-09-23,2.1584332,2.1644564,2.1614823,2.1667366,2.1707177,2.1674607,2.1685336
2015-09-24,2.1629143,2.165693,2.1647465,2.169596,2.172995,2.1705828,2.173038
2015-09-25,2.1631174,2.1687813,2.1699004,2.1672673,2.166755,2.1694956,2.168849
2015-09-27,2.1670651,2.172643,2.164657,2.1730049,2.1724002,2.1709242,2.1703777
2015-09-28,2.1666846,2.168038,2.1714973,2.1656463,2.1713762,2.1691003,2.1722796
2015-09-29,2.1666095,2.1626139,2.17108,2.1695602,2.1632442,2.1682987,2.1680393
2015-09-30,2.1664283,2.1686676,2.1720924,2.1754577,2.171109,2.1720278,2.1707692
2015-10-01,2.169936,2.176651,2.1686049,2.1720517,2.1650686,2.1688054,2.1696332
2015-10-02,2.1688755,2.172209,2.1729934,2.1706018,2.170454,2.1753688,2.174262
2015-10-04,2.175931,2.1739361,2.169475,2.175331,2.1673813,2.1706784,2.1650004
2015-10-05,2.1705265,2.1714056,2.1683528,2.1712005,2.1673076,2.1664748,2.1634436
2015-10-06,2.165261,2.1704514,2.1673546,2.1637583,2.1666079,2.1693456,2.1611512
2015-10-07,2.1696098,2.1615894,2.1622615,2.1655803,2.1639059,2.1669617,2.164845
2015-10-08,2.1689477,2.1703334,2.1685586,2.1683173,2.1662965,2.1677594,2.1684525
2015-10-09,2.1660097,2.1684108,2.1627047,2.165502,2.1658256,2.1658876,2.16995
2015-10-11,2.16627,2.164865,2.1686187,2.1683164,2.166215,2.1639118,2.1609013
2015-10-12,2.1633413,2.1706285,2.1625464,2.1654203,2.1653616,2.1596663,2.1606205
2015-10-13,2.1652057,2.166381,2.168663,2.173039,2.1637506,2.1602054,2.158505
2015-10-14,2.1645055,2.1636307,2.1677985,2.1600468,2.1628547,2.1545115,2.1618855
2015-10-15,2.1665154,2.1663167,2.1661644,2.1646974,2.1626556,2.159398,2.1522977
2015-10-16,2.163148,2.1637857,2.1646388,2.1489375,2.1665807,2.1552477,2.1515822
2015-10-18,2.1621506,2.165489,2.1604266,2.157102,2.155203,2.157714,2.1575415
2015-10-19,2.1620913,2.1600301,2.156808,2.1591845,2.164002,2.1608596,2.149385
2015-10-20,2.1578517,2.1553044,2.1542783,2.14984,2.1528144,2.1499603,2.1499317
2015-10-21,2.1584108,2.1636794,2.156357,2.153797,2.1544201,2.1422062,2.1438463
2015-10-22,2.1587963,2.1592698,2.150341,2.1530185,2.1503334,2.1422105,2.1390865
2015-10-23,2.1584606,2.1540127,2.1538725,2.1469555,2.1524754,2.1386206,2.13371
2015-10-25,2.152836,2.1509469,2.1488533,2.1439192,2.1402435,2.1444283,2.1430244
2015-10-26,2.1512938,2.142375,2.1433904,2.140366,2.1413014,2.1427116,2.1382551
2015-10-27,2.1472135,2.1438608,2.1380231,2.1322484,2.1346264,2.1274736,2.134544
2015-10-28,2.1377802,2.1383898,2.134567,2.1339653,2.1403062,2.1447227,2.1443663
2015-10-29,2.1414452,2.1426754,2.1380765,2.1488209,2.1430612,2.1397767,2.1275659
2015-10-30,2.133718,2.1428757,2.134413,2.1324167,2.1360648,2.1335979,2.1350796
2015-11-01,2.1400058,2.1398888,2.1381283,2.134076,2.1416035,2.1360722,2.131699
2015-11-02,2.1416285,2.140604,2.1342506,2.1385808,2.1392393,2.1413736,2.1325414
2015-11-03,2.1333117,2.1421669,2.1381762,2.1387565,2.1376956,2.1294487,2.14282
2015-11-04,2.140064,2.13368,2.1340804,2.135406,2.142329,2.1423795,2.1470106
2015-11-05,2.1417959,2.1362126,2.1346903,2.1398542,2.1299195,2.1393528,2.1367397
2015-11-06,2.132897,2.1336756,2.1342137,2.1304154,2.1371005,2.1336668,2.1310213
2015-11-08,2.1323571,2.129903,2.1319864,2.1340008,2.1302764,2.1278915,2.1328993
2015-11-09,2.1335227,2.1524642,2.1356163,2.1316733,2.1376455,2.133434,2.1334112
2015-11-10,2.135634,2.1358147,2.140076,2.128891,2.13248,2.1339617,2.1335773
2015-11-11,2.1331,2.113544,2.1343226,2.135606,2.1322663,2.1345372,2.1334004
2015-11-12,2.1364255,2.1227155,2.1345248,2.1343741,2.1323755,2.1303985,2.1335776
2015-11-13,2.1476133,2.1336675,2.1290352,2.1352632,2.1385689,2.1294017,2.1259005
2015-11-15,2.136931,2.1317828,2.1227155,2.128601,2.1463706,2.1333175,2.1352289
2015-11-16,2.1344874,2.131239,2.1194897,2.1311235,2.133996,2.1371825,2.1322224
2015-11-17,2.127965,2.1354253,2.1465738,2.1331153,2.132149,2.1222174,2.135307
2015-11-18,2.133585,2.131704,2.1350446,2.1362128,2.131979,2.1344213,2.1321845
2015-11-19,2.1349373,2.1333404,2.1328878,2.131089,2.1373186,2.1356678,2.1353872
2015-11-20,2.1246624,2.1432936,2.1348467,2.1373863,2.1349773,2.1331744,2.132153
2015-11-22,2.131792,2.1353705,2.1328416,2.135561,2.1408682,2.1356955,2.135468
2015-11-23,2.129912,2.1343331,2.134904,2.1319835,2.133225,2.1331172,2.1321275
2015-11-24,2.1337223,2.135408,2.1327984,2.135332,2.134402,2.135764,2.1345966
2015-11-25,2.1344688,2.1342945,2.134964,2.1388884,2.135148,2.1330602,2.1355655
2015-11-26,2.1349015,2.1354487,2.1327572,2.13573,2.135876,2.1358347,2.132496
2015-11-27,2.1357517,2.1342523,2.135026,2.1314862,2.1331375,2.1400142,2.1356454
2015-11-29,2.1339357,2.135492,2.1327207,2.1353488,2.1300356,2.127632,2.1353223
2015-11-30,2.1345692,2.134207,2.1350915,2.1287704,2.132656,2.1310809,2.1281316
2015-12-01,2.1354718,2.1355379,2.132688,2.1349254,2.134125,2.127387,2.1321003
2015-12-02,2.1367157,2.1341586,2.1351583,2.1325994,2.1302903,2.1295242,2.129693
2015-12-03,2.1392457,2.135587,2.133479,2.1308136,2.130281,2.1280978,2.1279316
2015-12-04,2.1299746,2.130616,2.1281326,2.127462,2.1288314,2.1296268,2.1322963
2015-12-06,2.1313157,2.1289227,2.132004,2.126548,2.127477,2.128043,2.1236718
2015-12-07,2.1296408,2.128953,2.1296687,2.128818,2.1271586,2.1241302,2.108271
2015-12-08,2.129917,2.131597,2.1279593,2.1278176,2.1255312,2.112223,2.1097093
2015-12-09,2.127902,2.127442,2.1321986,2.1198785,2.1111615,2.11091,2.1087842
2015-12-10,2.1286361,2.128868,2.12382,2.1089602,2.1095505,2.1046996,2.101857
2015-12-11,2.129556,2.127539,2.1099305,2.1122918,2.1112905,2.1056023,2.1005087
2015-12-13,2.1256924,2.114368,2.1115944,2.1075888,2.1039555,2.1025689,2.0932062
2015-12-14,2.1095812,2.1134596,2.1074138,2.1030612,2.1006513,2.0998664,2.100029
2015-12-15,2.1112986,2.1089294,2.1070557,2.1027536,2.0948105,2.1207707,2.0937924
2015-12-16,2.109585,2.1055262,2.0994601,2.0980763,2.0953052,2.0866103,2.0941663
2015-12-17,2.1050544,2.099039,2.0978968,2.095903,2.09446,2.091203,2.0854897
2015-12-18,2.1034513,2.1118991,2.1168816,2.0928776,2.0951388,2.0888295,2.095226
2015-12-20,2.1045747,2.101735,2.0894194,2.0834444,2.1000535,2.0906463,2.089636
2015-12-21,2.0952816,2.0927796,2.0973175,2.0876937,2.0927086,2.0917475,2.0878565
2015-12-22,2.0992193,2.0938349,2.0897453,2.0866542,2.0849633,2.08702,2.0879369
2015-12-23,2.0835092,2.0870404,2.0859928,2.0854692,2.086186,2.084823,2.0810797
2015-12-24,2.0887184,2.0902758,2.085266,2.085689,2.0886388,2.0845122,2.0849187
2015-12-27,2.0964684,2.088828,2.084148,2.0786424,2.0908947,2.088145,2.0779068
2015-12-28,2.091774,2.0828326,2.0853157,2.0798059,2.0818934,2.0739303,2.081044
2015-12-29,2.0868688,2.090501,2.087851,2.0848293,2.0813918,2.0825357,2.07918
2015-12-30,2.0823114,2.0894606,2.0857913,2.0846462,2.0771937,2.0788407,2.0783532
2015-12-31,2.0807798,2.0777075,2.0796137,2.0723066,2.0832982,2.0805614,2.07726
2016-01-03,2.0812814,2.0783417,2.080692,2.0798693,2.0789704,2.0740058,2.0724664
2016-01-04,2.0758932,2.0835462,2.0791674,2.0810196,2.0753977,2.0716372,2.07241
2016-01-05,2.0750978,2.0839448,2.0775638,2.0713706,2.0749178,2.075126,2.0748253
2016-01-06,2.077455,2.0804408,2.073999,2.0757613,2.0739117,2.0730832,2.071526
2016-01-07,2.079215,2.072753,2.0739496,2.0770116,2.0730026,2.0740807,2.0702488
2016-01-08,2.0734618,2.0745597,2.0739613,2.0730438,2.0724897,2.0782156,2.069813
2016-01-10,2.073812,2.0740757,2.073974,2.072359,2.0699847,2.0715413,2.0711064
2016-01-11,2.0719523,2.07374,2.0739868,2.0791335,2.0660508,2.073761,2.0569944
2016-01-12,2.0750618,2.073058,2.0666711,2.0670938,2.0670063,2.0680873,2.0671144
2016-01-13,2.0751889,2.0709348,2.0681255,2.0729914,2.0713923,2.0703137,2.068898
2016-01-14,2.069201,2.0698037,2.0660098,2.0863369,2.0555713,2.0692086,2.0700989
2016-01-15,2.0673323,2.0709853,2.073603,2.071965,2.0746067,2.068562,2.0760365
2016-01-17,2.0693765,2.078884,2.081539,2.0737216,2.0714204,2.0696375,2.0703888
2016-01-18,2.0768657,2.071342,2.0789578,2.0750153,2.0699596,2.0734084,2.0657935
2016-01-19,2.0740187,2.0757291,2.0765882,2.0765657,2.0735881,2.071224,2.0659473
2016-01-20,2.0731666,2.068397,2.0726564,2.0716019,2.067681,2.068491,2.0682702
2016-01-21,2.071207,2.0756192,2.0669146,2.067539,2.0675638,2.069042,2.0644894
2016-01-22,2.069685,2.0689836,2.0674655,2.068297,2.0649672,2.0652237,2.0565457
2016-01-24,2.0734653,2.0647488,2.0754128,2.065746,2.0649257,2.064317,2.0568025
2016-01-25,2.0682943,2.0623279,2.0666633,2.0641174,2.0629447,2.0588055,2.0644906
2016-01-26,2.0665076,2.072653,2.0649657,2.0610924,2.0512445,2.0567937,2.04472
2016-01-27,2.0649812,2.0574756,2.0554256,2.055943,2.0596967,2.0550923,2.052177
2016-01-28,2.0638502,2.0591712,2.0564926,2.0514834,2.0554533,2.0579324,2.0544922
2016-01-29,2.059686,2.0595913,2.0579145,2.058941,2.0499218,2.0500684,2.048309
2016-01-31,2.0583832,2.0616,2.070859,2.0461438,2.0532975,2.048818,2.0491467
2016-02-01,2.0576766,2.0612626,2.0488882,2.0535734,2.047018,2.0467405,2.0470738
2016-02-02,2.054047,2.0528727,2.0522423,2.0490575,2.0553079,2.0459676,2.0494294
2016-02-03,2.057394,2.0498736,2.051401,2.051991,2.045925,2.0467792,2.0380418
2016-02-04,2.0474727,2.045808,2.05593,2.0479653,2.0441587,2.048948,2.0413923
2016-02-05,2.0504146,2.0569236,2.042953,2.0493274,2.043023,2.0509207,2.0462494
2016-02-07,2.0409768,2.0410995,2.0485342,2.0488968,2.0393116,2.0434582,2.0457702
2016-02-08,2.0483596,2.0487297,2.0389922,2.0442572,2.0461087,2.0494862,2.042011
2016-02-09,2.0451555,2.0537417,2.0462832,2.0424337,2.048236,2.0452018,2.0421958
2016-02-10,2.042467,2.0500107,2.0392518,2.0410297,2.0439138,2.0414698,2.0468397
2016-02-11,2.0408792,2.04007,2.0365555,2.046085,2.0402071,2.0532153,2.043553
2016-02-12,2.0442648,2.045295,2.0417078,2.0478601,2.038853,2.0439382,2.0372114
2016-02-14,2.0405965,2.0446687,2.0425196,2.0421865,2.0446517,2.0319445,2.0394058
2016-02-15,2.043355,2.0467112,2.041166,2.0458267,2.0454845,2.0302248,2.036487
2016-02-16,2.0409951,2.0454597,2.0434613,2.040936,2.052455,2.0362077,2.035366
2016-02-17,2.044756,2.043674,2.0476325,2.0459895,2.0414696,2.0396516,2.042144
2016-02-18,2.045493,2.0372763,2.0478024,2.03998,2.0442228,2.0390637,2.040449
2016-02-19,2.0441487,2.0415852,2.0430217,2.0389924,2.0394053,2.0346332,2.0366397
2016-02-21,2.0397081,2.0458589,2.0390415,2.032451,2.0416572,2.037388,2.0337214
2016-02-22,2.0404859,2.0397053,2.0412762,2.0369196,2.033001,2.0367117,2.0349746
2016-02-23,2.04155,2.0376298,2.0411942,2.0382092,2.0398312,2.0361075,2.0302389
2016-02-24,2.0413353,2.039755,2.0343313,2.036458,2.0337617,2.0336502,2.0288427
2016-02-25,2.0382547,2.0397458,2.040327,2.034559,2.032524,2.0272315,2.0292659
2016-02-26,2.0397987,2.03833,2.0363755,2.0319471,2.0311592,2.023034,2.0273938
2016-02-28,2.0367353,2.0359378,2.0322263,2.029282,2.0270982,2.0260537,2.020926
2016-02-29,2.0327227,2.0338452,2.0304148,2.0260444,2.0232697,2.021076,2.0208182
2016-03-01,2.0322375,2.0276992,2.0248644,2.0250535,2.0225077,2.0245547,2.0165617
2016-03-02,2.0320048,2.0235417,2.0255654,2.0255706,2.0213628,2.0140486,2.0158143
2016-03-03,2.030854,2.027047,2.021368,2.0240633,2.0145783,2.0155241,2.0091724
2016-03-04,2.0198824,2.023004,2.0218778,2.0160336,2.0161438,2.0132382,2.0059297
2016-03-06,2.028797,2.020746,2.0146005,2.01006,2.0153277,2.0111003,2.0074458
2016-03-07,2.0214026,2.0169644,2.0137088,2.0113776,2.0041265,2.004651,1.9985458
2016-03-08,2.0146148,2.0140424,2.0125587,2.0071197,2.002471,1.999569,1.9986161
2016-03-09,2.0150213,2.013934,2.0100846,2.0088391,1.9997997,1.996625,1.962908
2016-03-10,2.0133388,2.0126996,2.0013406,1.9976491,1.9961483,1.9576097,1.9492147
2016-03-11,2.010663,2.0051486,2.0015547,1.9939979,1.9620242,1.9491185,1.9439621
2016-03-13,2.0051363,1.9988143,1.998809,1.9587637,1.9491562,1.9512439,1.9471245
2016-03-14,2.0008898,1.9947689,1.9661553,1.9478489,1.9585454,1.9469559,1.9416678
2016-03-15,1.9942837,1.9562335,1.9550581,1.9479455,1.9464164,1.9462326,1.9465255
2016-03-16,1.9643471,1.9489479,1.9496067,1.9404771,1.9392442,1.9414158,1.9429033
2016-03-17,1.9481366,1.9443069,1.9537776,1.9442585,1.9433986,1.940606,1.935093
2016-03-18,1.9503735,1.9452096,1.9494921,1.9379377,1.9431063,1.9343737,1.9319944
2016-03-20,1.9397804,1.9463196,1.9408177,1.9379838,1.9361807,1.9345636,1.9224758
2016-03-21,1.9425292,1.9390237,1.9395401,1.9359185,1.9317143,1.9279706,1.924758
2016-03-22,1.9458545,1.9392097,1.9347438,1.9282491,1.9183658,1.9182284,1.9173295
2016-03-23,1.9404336,1.9325429,1.9336174,1.9222587,1.9107537,1.9188513,1.9111216
2016-03-24,1.9364935,1.9326545,1.925695,1.9226546,1.9159772,1.9164459,1.9179876
2016-03-27,1.9272289,1.9270242,1.9104857,1.9175873,1.9105026,1.9087656,1.9149842
2016-03-28,1.9289976,1.9237949,1.913496,1.9102188,1.9017906,1.9091505,1.9048178
2016-03-29,1.909374,1.9111127,1.9169706,1.9098539,1.9070399,1.9067849,1.9078002
2016-03-30,1.9192996,1.9124547,1.9179803,1.908396,1.9013704,1.9017155,1.9022415
2016-03-31,1.9133679,1.9081154,1.9068192,1.9095253,1.9094756,1.9008898,1.910138
2016-04-01,1.9133968,1.9105933,1.9139426,1.9014823,1.9053607,1.9018115,1.894067
2016-04-03,1.9082364,1.9010301,1.9020542,1.895674,1.9064214,1.9009719,1.8963012
2016-04-04,1.9010463,1.906447,1.9086161,1.9020119,1.8951553,1.8983151,1.8955404
2016-04-05,1.9054537,1.894581,1.901607,1.901592,1.9008534,1.8950684,1.8948822
2016-04-06,1.8995885,1.8995078,1.8888822,1.8966434,1.8958738,1.894104,1.8935251
2016-04-07,1.8952653,1.8963057,1.8990083,1.9000351,1.8934538,1.8909789,1.8879349
2016-04-08,1.8982006,1.9020456,1.8844573,1.8936442,1.8893347,1.8962371,1.8870922
2016-04-10,1.8934896,1.8974316,1.8910967,1.8913159,1.8877904,1.8853974,1.8870674
2016-04-11,1.8975044,1.8958324,1.8921028,1.8890191,1.8844156,1.8870268,1.8847694
2016-04-12,1.8974149,1.8887155,1.8897073,1.8825382,1.8822337,1.884039,1.8808367
2016-04-13,1.8883716,1.8861754,1.885444,1.8808632,1.880865,1.87888,1.8780308
2016-04-14,1.8898232,1.8851595,1.885964,1.8845379,1.8786168,1.8753414,1.8735403
2016-04-15,1.8872442,1.8864315,1.8837038,1.8765932,1.8749418,1.8804667,1.8781084
2016-04-17,1.8808842,1.8854551,1.8845973,1.8811818,1.8741485,1.8776541,1.8727473
2016-04-18,1.8802729,1.8834317,1.8778499,1.8755841,1.8779165,1.8779376,1.8674395
2016-04-19,1.885574,1.881,1.8724174,1.8715545,1.8697929,1.8667661,1.8803675
2016-04-20,1.877059,1.876723,1.8800226,1.8666003,1.8625128,1.8777087,1.873135
2016-04-21,1.8702637,1.8717849,1.867432,1.8685564,1.8808475,1.8718169,1.8732574
2016-04-22,1.8825312,1.877388,1.8745487,1.8714051,1.8660913,1.8727778,1.8714229
2016-04-24,1.8708184,1.8786763,1.8741081,1.8703176,1.866646,1.8662277,1.8733528
2016-04-25,1.8755169,1.8704077,1.8744501,1.8705821,1.8783855,1.8752011,1.8780137
2016-04-26,1.8706712,1.8704093,1.8720772,1.8770463,1.8756119,1.8725,1.8716669
2016-04-27,1.8758062,1.8704144,1.873184,1.8710365,1.8716298,1.871094,1.871316
2016-04-28,1.8712068,1.8704185,1.8712103,1.8700266,1.8716211,1.8752515,1.8711872
2016-04-29,1.8743933,1.8704227,1.8697673,1.8661342,1.8758212,1.8716149,1.8710837
2016-05-01,1.8775457,1.8704267,1.8735065,1.8705912,1.8716121,1.8764907,1.8734906
2016-05-02,1.8666673,1.8704296,1.8765963,1.8717828,1.8716081,1.8695087,1.8735169
2016-05-03,1.8807062,1.8704332,1.8684602,1.8734524,1.8750868,1.8749696,1.8759785
2016-05-04,1.8699896,1.870436,1.8696569,1.8770308,1.875218,1.8758147,1.8702086
2016-05-05,1.8758582,1.8704392,1.8689451,1.8708541,1.8725624,1.8725065,1.8724579
2016-05-06,1.8751967,1.8722165,1.8762484,1.8765002,1.8718505,1.8736852,1.880034
2016-05-08,1.8720903,1.8735461,1.876902,1.8708149,1.8754504,1.8750101,1.8718754
2016-05-09,1.8711419,1.8743547,1.8692414,1.8765385,1.876299,1.8721044,1.8759409
2016-05-10,1.8715566,1.8724821,1.8751627,1.8707793,1.8730543,1.8759228,1.8769059
2016-05-11,1.8777003,1.8771057,1.8750619,1.8765721,1.8739698,1.877715,1.8785665
2016-05-12,1.8724324,1.875264,1.8790725,1.8771,1.8782887,1.8828418,1.8888234
2016-05-13,1.8770255,1.8689308,1.8763074,1.8761559,1.8792644,1.8848723,1.9060891
2016-05-15,1.8728607,1.8759458,1.8778379,1.8801628,1.8838705,1.9097197,1.9119647
2016-05-16,1.8821057,1.8769448,1.8839936,1.8860896,1.9099897,1.9164879,1.9180565
2016-05-17,1.8780588,1.8788911,1.8871619,1.9132624,1.9112833,1.9170157,1.9238431
2016-05-18,1.8788989,1.887455,1.9134974,1.9119625,1.9139725,1.9189203,1.9183015
2016-05-19,1.8838942,1.9140228,1.9149953,1.9172394,1.9243271,1.9178255,1.938247
2016-05-20,1.9147658,1.9154929,1.9188246,1.919812,1.924876,1.9315445,1.9385717
2016-05-22,1.9169368,1.9162982,1.9169871,1.9196899,1.9330747,1.9285399,1.9421942
2016-05-23,1.9113486,1.9083099,1.919937,1.9324055,1.9382584,1.9428638,1.9562335
2016-05-24,1.920135,1.9236044,1.9357402,1.9591131,1.9423952,1.9574919,1.9586464
2016-05-25,1.9230872,1.9358125,1.9367201,1.9452963,1.9556504,1.9622123,1.9658796
2016-05-26,1.9421403,1.946186,1.9515092,1.9592042,1.9617026,1.962919,1.9605669
2016-05-27,1.9434097,1.9466081,1.9603889,1.9612825,1.9612718,1.9629743,1.9657679
2016-05-29,1.943287,1.9552839,1.959181,1.9629307,1.9642007,1.9721326,1.9667673
2016-05-30,1.9461195,1.9575795,1.9639935,1.9622638,1.9671445,1.9655914,1.9612606
2016-05-31,1.96122,1.9613733,1.965606,1.970113,1.9644778,1.9804002,1.9744753
2016-06-01,1.9673274,1.9670858,1.9675336,1.9809109,1.9702864,1.9719129,1.9649065
2016-06-02,1.9626042,1.9656141,1.9759746,1.9769871,1.9736919,1.9733007,1.9719412
2016-06-03,1.9679966,1.9750223,1.9749408,1.976804,1.973807,1.9668183,1.9736763
2016-06-05,1.9610437,1.9603804,1.9822658,1.97664,1.9671773,1.9754324,1.9716399
2016-06-06,1.9695989,1.9726002,1.9721059,1.9689591,1.9725785,1.9734169,1.9797313
2016-06-07,1.9712296,1.9699253,1.9765635,1.9733164,1.9708625,1.9799445,1.9759681
2016-06-08,1.9694304,1.9730109,1.9722476,1.9795015,1.976467,1.9739264,1.9747796
2016-06-09,1.9715185,1.9749103,1.9720918,1.9698215,1.9726596,1.9718543,1.9736927
2016-06-10,1.9739305,1.9733415,1.9722733,1.9626279,1.9712656,1.9606012,1.9626265
2016-06-12,1.9720871,1.9721475,1.972115,1.9732685,1.971942,1.9601334,1.9716718
2016-06-13,1.9743596,1.9627777,1.9727281,1.9715447,1.9679358,1.9650165,1.9640754
2016-06-14,1.9714279,1.9674612,1.9748693,1.9743323,1.9800956,1.975302,1.9717879
2016-06-15,1.9815716,1.9724776,1.9757,1.9743171,1.9762714,1.9695616,1.9845424
2016-06-16,1.9715185,1.9634187,1.9772097,1.9819518,1.9761775,1.9715044,1.9778266
2016-06-17,1.9739537,1.9760063,1.9712181,1.9752886,1.9731468,1.9686481,1.9713407
2016-06-19,1.9720919,1.9741981,1.973155,1.9712214,1.9720998,1.9716105,1.9711064
2016-06-20,1.9746766,1.9723636,1.9758689,1.975858,1.9646168,1.9752629,1.9776825
2016-06-21,1.9715267,1.9736738,1.9750262,1.9692185,1.9632373,1.9763963,1.9669955
2016-06-22,1.9798882,1.974194,1.9707963,1.9714243,1.9680403,1.9649305,1.9624684
2016-06-23,1.9730726,1.9718271,1.9703219,1.9652797,1.9680223,1.9626334,1.96177
2016-06-24,1.9738767,1.969422,1.9678638,1.9697251,1.9640462,1.9636766,1.9551897
2016-06-26,1.9720623,1.971117,1.9648371,1.9652703,1.9576786,1.9583098,1.9611151
2016-06-27,1.9698257,1.9721488,1.9653254,1.9620452,1.9603404,1.9628204,1.9495307
2016-06-28,1.9791031,1.9702885,1.9652491,1.9527888,1.9635286,1.9456811,1.9547746
2016-06-29,1.9686447,1.9661839,1.9538333,1.9614047,1.9519844,1.9490898,1.9487784
2016-06-30,1.956282,1.9645296,1.9596322,1.9578614,1.9565403,1.9525799,1.9477779
2016-07-01,1.960176,1.9589872,1.9584781,1.9551542,1.9368783,1.9456096,1.9436866
2016-07-03,1.9697347,1.9570745,1.9472449,1.9418149,1.9376856,1.9384346,1.9365661
2016-07-04,1.9546144,1.954622,1.9495134,1.9491681,1.9479715,1.9378242,1.9359602
2016-07-05,1.9565455,1.9539267,1.9434237,1.9390321,1.9290845,1.932312,1.9317503
2016-07-06,1.943092,1.9545374,1.9483645,1.9315594,1.9316702,1.928407,1.9168187
2016-07-07,1.9436812,1.9509355,1.94327,1.9313033,1.9288903,1.9239045,1.9210207
2016-07-08,1.9520817,1.9448215,1.937427,1.9366994,1.9223342,1.9225574,1.9219114
2016-07-10,1.9439061,1.9311762,1.9368813,1.9241179,1.9225996,1.9204452,1.9170609
2016-07-11,1.9319409,1.9267873,1.9250615,1.9226964,1.9206351,1.9147081,1.8418899
2016-07-12,1.922004,1.9290915,1.9195448,1.9205204,1.914571,1.8397999,1.8109015
2016-07-13,1.9174311,1.9178214,1.915681,1.9160557,1.8462852,1.8040853,1.8011146
2016-07-14,1.9248705,1.9241774,1.9180794,1.8470181,1.8098867,1.8037608,1.80085
2016-07-15,1.9187539,1.9177486,1.8444326,1.8075429,1.8085201,1.8051962,1.8004174
2016-07-17,1.9060202,1.8437495,1.8059002,1.801067,1.8051724,1.7993981,1.7906066
2016-07-18,1.8403316,1.8110129,1.8057888,1.8041102,1.8026489,1.7961721,1.7774149
2016-07-19,1.8078088,1.8061101,1.8055328,1.7959298,1.795298,1.7827044,1.7784066
2016-07-20,1.8066295,1.8055897,1.7928337,1.7953324,1.7867925,1.7973034,1.7607477
2016-07-21,1.7989839,1.799067,1.7972379,1.7902145,1.784037,1.7704362,1.7672437
2016-07-22,1.7939762,1.7950871,1.788244,1.7658591,1.7680627,1.7634591,1.7569958
2016-07-24,1.7966089,1.7868278,1.7793939,1.7643179,1.7655183,1.7573159,1.7634485
2016-07-25,1.7828507,1.7709761,1.7721311,1.7631232,1.7615777,1.7453319,1.7603884
2016-07-26,1.7796865,1.7655369,1.7647144,1.7751976,1.7600428,1.7587488,1.7556068
2016-07-27,1.7651228,1.7636666,1.7674317,1.7623761,1.7600261,1.7604603,1.7469603
2016-07-28,1.7627418,1.7456404,1.7678859,1.760783,1.760088,1.7528813,1.7479359
2016-07-29,1.7606802,1.7640821,1.762767,1.7499837,1.7609093,1.7536341,1.7562735
2016-07-31,1.7599082,1.7575858,1.7518771,1.7628281,1.7588557,1.7457128,1.7486569
2016-08-01,1.7583253,1.7508925,1.7550039,1.7653769,1.7541192,1.7601095,1.7533982
2016-08-02,1.7534548,1.7502912,1.757297,1.7593136,1.757788,1.7521894,1.7486566
2016-08-03,1.7397116,1.7468467,1.7531368,1.7528392,1.748075,1.7437534,1.7500358
2016-08-04,1.7568873,1.759589,1.7599405,1.748827,1.7389765,1.744287,1.7490965
2016-08-05,1.746704,1.745438,1.7580535,1.7471344,1.7501292,1.7452745,1.7466929
2016-08-07,1.7432694,1.7536379,1.7499796,1.7500876,1.7509825,1.7468388,1.7423337
2016-08-08,1.7535741,1.7471057,1.7555728,1.7499119,1.7427955,1.7432859,1.7452607
2016-08-09,1.7458663,1.7462052,1.741252,1.7471988,1.745086,1.745224,1.7421063
2016-08-10,1.7475097,1.7443188,1.7448415,1.7505696,1.7462925,1.7447908,1.7432122
2016-08-11,1.7474991,1.7472079,1.7491112,1.7418866,1.7406883,1.7428201,1.7426581
2016-08-12,1.7456502,1.7432723,1.7410502,1.7431142,1.7441096,1.7418234,1.7342914
2016-08-14,1.7461696,1.7432599,1.7464869,1.7429905,1.7413994,1.7351555,1.7349383
2016-08-15,1.7444882,1.7443687,1.7439382,1.7436142,1.7370347,1.7336212,1.7360265
2016-08-16,1.7464389,1.742375,1.7424387,1.7356374,1.7364376,1.7340567,1.7366577
2016-08-17,1.7410911,1.7397597,1.7341529,1.7333732,1.7363689,1.7349727,1.7360924
2016-08-18,1.7372104,1.7341481,1.737323,1.7331847,1.7351389,1.7358017,1.7349088
