,XAUGBP,XAUGBP,XAUGBP,XAUGBP,XAUGBP,XAUGBP,XAUGBP
2017-03-12,984.7752,985.2745,985.4211,986.1374,986.6698,987.2974,988.2886
2017-03-13,985.3456,985.45557,986.0545,986.67365,987.30695,988.34204,989.028
2017-03-14,985.3812,986.15515,986.6574,987.38336,988.2717,988.9926,989.1364
2017-03-15,986.1069,986.57294,987.2919,988.3431,988.9806,989.0176,989.61005
2017-03-16,986.6441,987.3189,988.2897,988.95026,989.01276,989.57556,989.7088
2017-03-17,987.37415,988.2421,988.97675,989.0246,989.5795,989.7562,990.4847
2017-03-19,988.34375,988.9772,989.05853,989.6079,989.7475,990.56573,990.80524
2017-03-20,988.9901,989.0708,989.65155,989.7867,990.54865,990.7345,992.9938
2017-03-21,989.0737,989.60583,989.8123,990.5243,990.7664,992.9244,994.2984
2017-03-22,989.5358,989.7724,990.51215,990.80884,992.99316,994.2899,994.48706
2017-03-23,989.75806,990.50684,990.677,992.921,994.2774,994.39667,994.60425
2017-03-24,990.5194,990.7779,992.95416,994.2936,994.41504,994.60254,994.8823
2017-03-26,990.7688,992.933,994.2513,994.4678,994.5453,994.8656,995.30145
2017-03-27,992.93945,994.3043,994.45593,994.587,994.86017,995.2572,995.77606
2017-03-28,994.22723,994.3749,994.50714,994.8128,995.27295,995.77216,995.8127
2017-03-29,994.42633,994.4934,994.8993,995.2721,995.7826,995.8091,996.3427
2017-03-30,994.54065,994.8691,995.3098,995.82434,995.8337,996.4268,996.6546
2017-03-31,994.9343,995.23566,995.8333,995.7488,996.3803,996.56915,997.38336
2017-04-02,995.2662,995.8073,995.78845,996.2926,996.5316,997.3899,999.12244
2017-04-03,995.8939,995.7763,996.3464,996.54834,997.2996,999.18085,999.3504
2017-04-04,995.80536,996.39606,996.5595,997.3008,999.23334,999.4063,999.93286
2017-04-05,996.38055,996.5414,997.364,999.2086,999.3437,999.88336,999.8559
2017-04-06,996.5648,997.3726,999.1547,999.33466,999.9094,999.89465,999.8121
2017-04-07,997.31256,999.19763,999.3036,999.8909,999.925,999.8613,999.869
2017-04-09,999.1709,999.35223,999.8262,999.8218,999.84863,999.87726,999.93787
2017-04-10,999.3655,999.8917,999.81104,999.8548,999.8332,999.8675,999.89777
2017-04-11,999.83997,999.8662,999.8871,999.92426,999.91034,999.85156,999.8631
2017-04-12,999.8165,999.89197,999.9026,999.8909,999.9258,999.877,999.9354
2017-04-13,999.9245,999.8662,999.8256,999.82074,999.8479,999.8462,999.8876
2017-04-16,999.85864,999.8923,999.8101,999.85443,999.8324,999.9136,999.8445
2017-04-17,999.87085,999.8662,999.88763,999.9251,999.91077,999.91986,1000.055
2017-04-18,999.8249,999.8925,999.9033,999.8912,999.92664,1000.16705,1000.1453
2017-04-19,999.8417,999.8662,999.8251,999.81976,1000.17505,1000.1243,1000.26294
2017-04-20,999.8575,999.89264,999.8094,1000.1446,1000.19037,1000.13904,1000.2658
2017-04-21,999.8656,999.8661,1000.2214,1000.1607,1000.15137,1000.1952,1000.1747
2017-04-23,999.8773,1000.2028,1000.148,1000.12994,1000.1581,1000.14655,1000.0563
2017-04-24,1000.11395,1000.1703,1000.1398,1000.19745,1000.12305,1000.15765,1000.0537
2017-04-25,1000.1402,1000.16455,1000.10736,1000.2036,1000.12915,1000.1666,1000.1453
2017-04-26,1000.21875,1000.1689,1000.1301,1000.11536,1000.13696,1000.124,1000.2646
2017-04-27,1000.0775,1000.1826,1000.1194,1000.0927,1000.0928,1000.13916,1000.26697
2017-04-28,1000.23505,1000.1965,1000.07947,1000.16785,1000.16077,1000.1956,1000.1748
2017-04-30,1000.1139,1000.1537,1000.1679,1000.17914,1000.1717,1000.1468,1000.0551
2017-05-01,1000.14,1000.17096,1000.2097,1000.1438,1000.1726,1000.1577,1000.05237
2017-05-02,1000.2196,1000.1266,1000.1605,1000.16034,1000.14044,1000.1666,1000.14496
2017-05-03,1000.0762,1000.1167,1000.1548,1000.1291,1000.1536,1000.1234,1000.26495
2017-05-04,1000.2358,1000.1341,1000.268,1000.1983,1000.2158,1000.13824,999.1153
2017-05-05,1000.1131,1000.09485,1000.20715,1000.20483,1000.1762,999.1605,998.9659
2017-05-07,1000.13995,1000.156,1000.20013,1000.11523,999.12897,999.0141,996.41907
2017-05-08,1000.2204,1000.16547,1000.2235,999.14215,999.03394,996.4292,995.44824
2017-05-09,1000.0756,1000.1167,999.158,999.02747,996.3412,995.4895,995.40106
2017-05-10,1000.23663,999.1618,999.0123,996.4466,995.445,995.3969,994.2355
2017-05-11,999.1372,998.9937,996.508,995.5086,995.32324,994.1969,988.0922
2017-05-12,998.9982,996.51904,995.47705,995.4218,994.24634,988.0472,985.48975
2017-05-14,996.3452,995.51385,995.36395,994.22076,988.1496,985.52454,980.76373
2017-05-15,995.4366,995.3903,994.26697,988.124,985.58203,980.6168,980.5491
2017-05-16,995.428,994.2535,988.15576,985.57556,980.6485,980.5073,979.1365
2017-05-17,994.19763,988.08417,985.5345,980.67053,980.58014,979.0868,975.84155
2017-05-18,988.06525,985.4888,980.64734,980.5015,979.1121,975.78625,971.8909
2017-05-19,985.4428,980.6358,980.53516,979.10443,975.84033,971.97015,968.3779
2017-05-21,980.6431,980.4923,979.07294,975.82135,971.8533,968.41895,968.4821
2017-05-22,980.537,979.17554,975.8592,971.88074,968.4117,968.39624,968.403
2017-05-23,979.12665,975.81165,971.8927,968.4894,968.47266,968.4612,968.37585
2017-05-24,975.739,971.85046,968.4558,968.38074,968.4315,968.3493,968.4598
2017-05-25,971.9096,968.3499,968.4321,968.42206,968.3548,968.4304,968.4129
2017-05-26,968.40533,968.39594,968.3567,968.452,968.38245,968.4582,968.4376
2017-05-28,968.39105,968.374,968.49286,968.3655,968.44775,968.37164,968.3722
2017-05-29,968.4244,968.43164,968.3408,968.4702,968.4104,968.41956,968.4843
2017-05-30,968.4087,968.42365,968.4581,968.4382,968.4275,968.39435,968.4033
2017-05-31,968.37317,968.4584,968.43256,968.40784,968.39325,968.46075,968.37524
2017-06-01,968.3899,968.4199,968.35516,968.42596,968.41394,968.3467,968.4618
2017-06-02,968.4028,968.41986,968.4945,968.4341,968.4743,968.4305,968.41376
2017-06-04,968.4011,968.41205,968.33887,968.4068,968.4313,968.4591,968.4395
2017-06-05,968.4183,968.45935,968.4587,968.4241,968.3523,968.3709,968.37213
2017-06-06,968.43414,968.45514,968.4327,968.4755,968.3803,968.4201,968.48645
2017-06-07,968.39136,968.4552,968.3539,968.37976,968.44763,968.3947,968.4025
2017-06-08,968.4011,968.4552,968.496,968.39355,968.4092,968.46265,968.3742
2017-06-09,968.4181,968.3455,968.33795,968.3717,968.4271,968.3465,968.4622
2017-06-11,968.3762,968.3948,968.45953,968.40454,968.3921,968.431,970.4346
2017-06-12,968.43994,968.37177,968.4332,968.42444,968.41254,970.40985,981.61975
2017-06-13,968.44604,968.4319,968.3534,968.44824,970.4287,981.47076,981.7476
2017-06-14,968.4568,968.42377,968.4969,970.4586,981.5582,981.79083,981.8622
2017-06-15,968.3902,968.4596,970.42285,981.5056,981.8052,981.8097,982.607
2017-06-16,968.439,970.45374,981.4928,981.7858,981.76227,982.635,983.4808
2017-06-18,970.42004,981.43475,981.7612,981.7486,982.59015,983.4098,983.85504
2017-06-19,981.4854,981.82556,981.7739,982.6065,983.4695,983.8008,984.97577
2017-06-20,981.7932,981.7436,982.58527,983.4543,983.7316,985.06537,985.08057
2017-06-21,981.79724,982.5716,983.46857,983.7811,984.92426,985.0669,985.08307
2017-06-22,982.5472,983.5321,983.8245,985.04,985.04205,985.077,985.0539
2017-06-23,983.49255,983.7803,985.0083,985.00244,985.04584,985.0928,985.06793
2017-06-25,983.7678,984.96643,985.0303,985.15405,985.099,985.0694,985.03314
2017-06-26,984.9485,985.06464,985.0677,985.12103,985.0515,985.09644,985.11584
2017-06-27,985.03503,985.0685,985.0924,984.9759,985.0184,985.0864,985.0685
2017-06-28,985.0266,985.07587,985.0371,985.021,984.9975,985.0586,985.10254
2017-06-29,985.0105,985.07794,985.0718,985.13855,985.0905,985.06885,985.06335
2017-06-30,985.04175,985.0914,985.09515,985.1138,985.02094,985.08044,985.0957
2017-07-02,985.1344,985.0674,985.0425,984.99176,985.10925,985.05853,985.0697
2017-07-03,985.07025,985.08484,985.07526,985.0293,985.06116,985.08777,985.0712
2017-07-04,985.06934,985.0714,985.09784,985.1323,985.0803,985.0734,985.025
2017-07-05,985.0874,985.09625,985.04767,985.11084,985.097,984.9145,983.8143
2017-07-06,985.0761,985.09045,985.07886,985.00006,984.9877,983.7847,983.4764
2017-07-07,985.06805,985.0941,985.1644,985.00244,983.7828,983.4545,982.59607
2017-07-09,985.06915,985.05927,985.00085,983.77655,983.44434,982.58905,981.7928
2017-07-10,985.0982,984.9166,983.79095,983.47687,982.63806,981.828,981.2877
2017-07-11,984.99426,983.78864,983.4533,982.5966,981.79236,981.3053,978.0355
2017-07-12,983.7698,983.46094,982.61176,981.83704,981.3329,978.00446,977.97394
2017-07-13,983.4226,982.6265,981.7893,981.387,978.04364,977.9573,977.4587
2017-07-14,982.61786,981.82263,981.3093,978.06226,977.9926,977.48303,970.1947
2017-07-16,981.84106,981.3577,978.0533,977.9779,977.40405,970.04486,959.2174
2017-07-17,981.3104,978.0919,978.0245,977.45087,970.077,959.4096,959.3406
2017-07-18,977.9662,977.91394,977.48004,970.4785,958.9257,959.33954,959.26044
2017-07-19,977.99817,977.47626,970.154,959.07324,959.3498,959.37256,959.34906
2017-07-20,977.4651,970.1618,958.83124,959.3922,959.3741,959.3121,959.35254
2017-07-21,970.14014,959.1358,959.39856,959.3401,959.3099,959.3339,958.41846
2017-07-23,958.9545,959.33,959.27734,959.33386,959.3401,958.37805,958.37415
2017-07-24,959.31445,959.31726,959.4133,959.3106,958.33496,958.3554,958.29626
2017-07-25,959.2905,959.3491,959.30786,958.3463,958.3537,958.3779,958.3191
2017-07-26,959.3595,959.3256,958.393,958.3731,958.36365,958.3553,958.4256
2017-07-27,959.36096,958.3541,958.35626,958.42926,958.4136,958.3782,958.46655
2017-07-28,958.3267,958.35846,958.3417,958.3003,958.3821,958.35516,957.60706
2017-07-30,958.3806,958.36694,958.4139,958.3513,958.3953,957.51196,957.62854
2017-07-31,958.3964,958.3245,958.4285,958.366,957.58545,957.537,957.5571
2017-08-01,958.36597,958.37726,958.35504,957.57294,957.57007,957.61334,957.54584
2017-08-02,958.37286,958.37726,957.57196,957.54944,957.5637,957.4755,957.57904
2017-08-03,958.386,957.53564,957.5558,957.58044,957.53894,957.62946,957.5635
2017-08-04,957.57025,957.5706,957.5482,957.5598,957.5595,957.51086,957.5939
2017-08-06,957.5554,957.5595,957.53265,957.58325,957.57666,957.5366,957.52747
2017-08-07,957.56104,957.55225,957.562,957.58124,957.58563,957.61487,957.52185
2017-08-08,957.5707,957.5475,957.60236,957.53467,957.6025,957.47424,958.4024
2017-08-09,957.5714,957.5914,957.5899,957.56506,957.56915,958.4047,959.7819
2017-08-10,957.57294,957.5821,957.5667,957.5455,958.4756,959.8138,960.37946
2017-08-11,957.5752,957.57574,957.59973,958.355,959.8206,960.372,961.6062
2017-08-13,957.5785,957.5717,958.33734,959.8052,960.27075,961.6327,961.9765
2017-08-14,957.5785,958.35333,959.8304,960.3629,961.6427,962.038,962.1006
2017-08-15,958.46234,959.7794,960.3846,961.6268,962.00385,962.10565,963.2934
2017-08-16,959.7737,960.3719,961.63684,962.04736,962.0809,963.29913,963.48083
2017-08-17,960.32404,961.6809,962.00793,962.1474,963.3452,963.48444,963.8208
2017-08-18,961.658,962.0034,962.12964,963.26935,963.4578,963.8432,964.2638
2017-08-20,962.0356,962.20056,963.31116,963.49646,963.8431,964.29047,964.5628
2017-08-21,962.1143,963.39575,963.5145,963.8336,964.319,964.5559,964.73
2017-08-22,963.3243,963.4652,963.8542,964.25793,964.4996,964.7142,964.824
2017-08-23,963.4555,963.8498,964.3347,964.42883,964.711,964.7755,966.2175
2017-08-24,963.87646,964.2493,964.58746,964.6835,964.8175,966.2139,969.1509
2017-08-25,964.32086,964.5145,964.69525,964.8616,966.2264,969.2204,978.4225
2017-08-27,964.55035,964.6799,964.80133,966.1543,969.1161,978.518,987.39954
2017-08-28,964.65216,964.84314,966.2117,969.1622,978.2936,987.3838,987.63873
2017-08-29,964.8544,966.26685,969.21545,978.2238,987.63293,987.6475,988.1806
2017-08-30,966.2332,969.104,978.51636,987.6263,987.635,988.1312,989.84406
2017-08-31,969.1825,978.28906,987.385,987.6237,988.1297,989.8321,991.01807
2017-09-01,978.5033,987.3505,987.64856,988.2254,989.8478,991.00635,991.3925
2017-09-03,987.4989,987.6784,988.1327,989.82715,991.01855,991.3722,997.3577
2017-09-04,987.67267,988.12036,989.8336,991.03973,991.4088,997.385,998.88654
2017-09-05,988.1497,989.8417,991.04364,991.4158,997.3612,998.91046,1000.02277
2017-09-06,989.84296,990.97363,991.37714,997.394,998.85767,1000.0814,1001.5155
2017-09-07,991.0477,991.37836,997.3452,998.85986,1000.1133,1001.5094,1001.57556
2017-09-08,991.3414,997.3083,998.9182,1000.0737,1001.4984,1001.51166,1001.5316
2017-09-10,997.38837,998.852,1000.0708,1001.5195,1001.5394,1001.4619,1001.48865
2017-09-11,998.8713,1000.0014,1001.5216,1001.5039,1001.52527,1001.511,1001.4996
2017-09-12,1000.0975,1001.5282,1001.51697,1001.50635,1001.47,1001.52026,1001.50665
2017-09-13,1001.46674,1001.5084,1001.46985,1001.5496,1001.51697,1001.472,1001.5201
2017-09-14,1001.52234,1001.50055,1001.5223,1001.49115,1001.50696,1001.5253,1001.5289
2017-09-15,1001.53094,1001.5408,1001.5172,1001.48645,1001.49854,1001.53784,1001.53394
2017-09-17,1001.48987,1001.4908,1001.46954,1001.519,1001.5406,1001.49347,1001.474
2017-09-18,1001.5072,1001.5387,1001.52264,1001.5561,1001.52527,1001.4981,1001.5294
2017-09-19,1001.466,1001.4703,1001.5174,1001.50006,1001.46906,1001.50476,1001.5768
2017-09-20,1001.5245,1001.4942,1001.4692,1001.52216,1001.51697,1001.51215,1001.5102
2017-09-21,1001.5383,1001.5394,1001.5228,1001.55634,1001.5064,1001.4607,1001.5092
2017-09-22,1001.4606,1001.5111,1001.5176,1001.5,1001.49854,1001.51306,1001.5057
2017-09-24,1001.50665,1001.5411,1001.46893,1001.5225,1001.49884,1001.5227,1001.5057
2017-09-25,1001.53906,1001.4831,1001.5231,1001.5035,1001.5411,1001.47363,1001.52026
2017-09-26,1001.47095,1001.50806,1001.51776,1001.49976,1001.5257,1001.5425,1001.4051
2017-09-27,1001.4649,1001.5454,1001.4688,1001.5226,1001.46857,1001.3646,1001.4037
2017-09-28,1001.5537,1001.5276,1001.52313,1001.55695,1001.4372,1001.3605,1001.4037
2017-09-29,1001.5317,1001.5038,1001.5178,1001.4414,1001.41077,1001.435,1001.4269
2017-10-01,1001.4893,1001.48956,1001.42163,1001.4166,1001.4303,1001.3389,994.92834
2017-10-02,1001.5541,1001.459,1001.3355,1001.41156,1001.3679,994.89435,979.5362
2017-10-03,1001.5317,1001.4013,1001.37146,1001.4133,994.88367,982.70215,977.54193
2017-10-04,1001.44653,1001.4591,1001.3868,994.9221,980.221,977.5125,976.10004
2017-10-05,1001.4675,1001.31384,994.7636,980.71234,977.55255,976.0813,976.06885
2017-10-06,1001.37604,995.0082,982.2553,977.6577,976.13605,976.1144,976.1433
2017-10-08,994.974,980.7105,977.58673,976.18634,976.13934,976.0957,976.15735
2017-10-09,981.0196,977.5914,976.12494,976.1317,976.17596,976.13715,976.12634
2017-10-10,977.5763,976.1284,976.0831,976.1679,976.14343,976.1638,976.14294
2017-10-11,976.0969,976.1707,976.10034,976.1128,976.14996,976.1202,976.1138
2017-10-12,976.1039,976.1227,976.1489,976.1121,976.0927,976.1539,974.6834
2017-10-13,976.1332,976.1274,976.14233,976.1525,976.1114,974.63635,971.72473
2017-10-15,976.19604,976.1716,976.138,976.0987,974.7177,971.6686,971.69244
2017-10-16,976.1661,976.12244,976.13525,974.6311,971.75055,971.6947,971.71936
2017-10-17,976.10175,976.12726,974.65753,971.7991,971.77905,971.7549,971.3438
2017-10-18,976.13275,974.6495,971.744,971.74023,971.68335,971.2877,969.87524
2017-10-19,974.6984,971.7358,971.7353,971.71735,971.26263,969.7891,969.89984
2017-10-20,971.7257,971.70197,971.7399,971.39966,969.8704,969.87476,968.69885
2017-10-22,971.70166,971.76654,971.24677,969.8542,969.89215,968.68555,968.59106
2017-10-23,971.72644,971.25885,969.90283,969.9079,968.71094,968.6226,968.5488
2017-10-24,971.22217,969.84625,969.8835,968.6903,968.56836,968.58307,968.3613
2017-10-25,969.8246,969.84625,968.6735,968.5563,968.51227,968.2606,967.667
2017-10-26,969.9195,968.621,968.6215,968.59515,968.29016,967.71436,967.7255
2017-10-27,968.6527,968.6829,968.5932,968.23755,967.8097,967.5912,967.55066
2017-10-29,968.552,968.5899,968.31213,967.6743,967.6553,967.55225,967.6176
2017-10-30,968.5333,968.2931,967.75104,967.76025,967.5991,967.6772,967.7705
2017-10-31,968.2593,967.7318,967.7233,967.5431,967.63434,967.7041,968.26575
2017-11-01,967.7004,967.6985,967.5665,967.6832,967.745,968.32117,968.5517
2017-11-02,967.6136,967.5344,967.7021,967.7192,968.2684,968.61804,970.52997
2017-11-03,967.49854,967.65857,967.85205,968.28864,968.53674,970.57385,970.7149
2017-11-05,967.6817,967.72687,968.31055,968.555,970.5506,970.6559,970.83527
2017-11-06,967.7367,968.2599,968.58905,970.5179,970.6797,970.86816,971.2387
2017-11-07,968.22546,968.58514,970.50903,970.67914,970.8353,971.2075,971.2835
2017-11-08,968.56024,970.5315,970.72565,970.8836,971.2428,971.25,971.56244
2017-11-09,970.55994,970.68945,970.86816,971.2012,971.2999,971.7271,971.78674
