,USDHKD,USDHKD,USDHKD,USDHKD,USDHKD,USDHKD,USDHKD
2016-11-11,7.771187,7.740486,7.7815247,7.7723236,7.7628403,7.7344513,7.771454
2016-11-13,7.7527924,7.7444916,7.777519,7.768318,7.744446,7.7225723,7.734871
2016-11-14,7.771187,7.7811356,7.7408752,7.731735,7.7628403,7.7830963,7.7755814
2016-11-15,7.7527924,7.740486,7.7815247,7.7723236,7.744446,7.7952805,7.771454
2016-11-16,7.771187,7.7444916,7.777519,7.768318,7.7628403,7.7344513,7.734871
2016-11-17,7.7527924,7.7811356,7.7408752,7.731735,7.744446,7.7225723,7.7755814
2016-11-18,7.771187,7.740486,7.7815247,7.7723236,7.7628403,7.7830963,7.771454
2016-11-20,7.7527924,7.7444916,7.777519,7.768318,7.744446,7.7952805,7.734871
2016-11-21,7.771187,7.7811356,7.7408752,7.731735,7.7628403,7.7344513,7.7755814
2016-11-22,7.7527924,7.740486,7.7815247,7.7723236,7.744446,7.7225723,7.771454
2016-11-23,7.771187,7.7444916,7.777519,7.768318,7.7628403,7.7830963,7.734871
2016-11-24,7.7527924,7.7811356,7.7408752,7.731735,7.744446,7.7952805,7.7755814
2016-11-25,7.771187,7.740486,7.7815247,7.7723236,7.7628403,7.7344513,7.771454
2016-11-27,7.7527924,7.7444916,7.777519,7.768318,7.744446,7.7225723,7.734871
2016-11-28,7.771187,7.7811356,7.7408752,7.731735,7.7628403,7.7830963,7.7755814
2016-11-29,7.7527924,7.740486,7.7815247,7.7723236,7.744446,7.7952805,7.771454
2016-11-30,7.771187,7.7444916,7.777519,7.768318,7.7628403,7.7344513,7.734871
2016-12-01,7.7527924,7.7811356,7.7408752,7.731735,7.744446,7.7225723,7.7755814
2016-12-02,7.771187,7.740486,7.7815247,7.7723236,7.7628403,7.7830963,7.771454
2016-12-04,7.7527924,7.7444916,7.777519,7.768318,7.744446,7.7952805,7.734871
2016-12-05,7.771187,7.7811356,7.7408752,7.731735,7.7628403,7.7344513,7.7755814
2016-12-06,7.7527924,7.740486,7.7815247,7.7723236,7.744446,7.7225723,7.771454
2016-12-07,7.771187,7.7444916,7.777519,7.768318,7.7628403,7.7830963,7.734871
2016-12-08,7.7527924,7.7811356,7.7408752,7.731735,7.744446,7.7952805,7.7755814
2016-12-09,7.771187,7.740486,7.7815247,7.7723236,7.7628403,7.7344513,7.771454
2016-12-11,7.7527924,7.7444916,7.777519,7.768318,7.744446,7.7225723,7.734871
2016-12-12,7.771187,7.7811356,7.7408752,7.731735,7.7628403,7.7830963,7.7755814
2016-12-13,7.7527924,7.740486,7.7815247,7.7723236,7.744446,7.7952805,7.771454
2016-12-14,7.771187,7.7444916,7.777519,7.768318,7.734932,7.7344513,7.734871
2016-12-15,7.7527924,7.7811356,7.7408752,7.731735,7.7835083,7.7225723,7.7755814
2016-12-16,7.771187,7.740486,7.7815247,7.7723236,7.779381,7.7830963,7.771454
2016-12-18,7.7527924,7.7444916,7.777519,7.768318,7.742668,7.7952805,7.734871
2016-12-19,7.771187,7.7811356,7.7408752,7.731735,7.7835083,7.7344513,7.7755814
2016-12-20,7.7527924,7.740486,7.7815247,7.7723236,7.779381,7.7225723,7.771454
2016-12-21,7.771187,7.7444916,7.777519,7.768318,7.742668,7.7830963,7.734871
2016-12-22,7.7527924,7.7811356,7.7408752,7.731735,7.7835083,7.7952805,7.7755814
2016-12-23,7.771187,7.740486,7.7815247,7.7723236,7.779381,7.7344513,7.771454
2016-12-26,7.7527924,7.7444916,7.777519,7.768318,7.742668,7.7225723,7.734871
2016-12-27,7.771187,7.7811356,7.7408752,7.731735,7.7835083,7.7830963,7.7755814
2016-12-28,7.7527924,7.740486,7.7815247,7.7723236,7.779381,7.7952805,7.771454
2016-12-29,7.771187,7.7444916,7.777519,7.768318,7.742668,7.7344513,7.734871
2016-12-30,7.7527924,7.7811356,7.7408752,7.731735,7.7835083,7.7225723,7.7755814
2017-01-02,7.771187,7.740486,7.7815247,7.7723236,7.779381,7.7830963,7.771454
2017-01-03,7.7527924,7.7444916,7.777519,7.768318,7.732498,7.7952805,7.734871
2017-01-04,7.771187,7.7811356,7.7408752,7.731735,7.7733383,7.7344513,7.7755814
2017-01-05,7.7527924,7.740486,7.7815247,7.7723236,7.769272,7.7225723,7.771454
2017-01-06,7.771187,7.7444916,7.777519,7.768318,7.732498,7.7830963,7.734871
2017-01-08,7.7527924,7.7811356,7.7408752,7.731735,7.7733383,7.7952805,7.7755814
2017-01-09,7.771187,7.740486,7.7815247,7.7723236,7.769272,7.7344513,7.771454
2017-01-10,7.7527924,7.7444916,7.777519,7.768318,7.732498,7.7225723,7.734871
2017-01-11,7.771187,7.7811356,7.7408752,7.731735,7.7733383,7.7830963,7.7755814
2017-01-12,7.7527924,7.740486,7.7815247,7.7723236,7.769272,7.7952805,7.771454
2017-01-13,7.771187,7.7444916,7.777519,7.768318,7.732498,7.7344513,7.734871
2017-01-15,7.7527924,7.7811356,7.7408752,7.731735,7.7733383,7.7225723,7.7755814
2017-01-16,7.771187,7.740486,7.7815247,7.7723236,7.769272,7.7830963,7.771454
2017-01-17,7.7527924,7.7444916,7.777519,7.768318,7.732498,7.7952805,7.734871
2017-01-18,7.771187,7.7811356,7.7408752,7.731735,7.7733383,7.7344513,7.7755814
2017-01-19,7.7527924,7.740486,7.7815247,7.7723236,7.769264,7.7225723,7.771454
2017-01-20,7.771187,7.7444916,7.777519,7.768318,7.732498,7.7830963,7.734871
2017-01-22,7.7527924,7.7811356,7.7408752,7.731735,7.7732086,7.7952805,7.7755814
2017-01-23,7.771187,7.740486,7.7815247,7.7723236,7.769203,7.7344513,7.771454
2017-01-24,7.7527924,7.7444916,7.777519,7.768318,7.732498,7.7225723,7.734871
2017-01-25,7.771187,7.7811356,7.7408752,7.731735,7.7732086,7.7830963,7.7755814
2017-01-26,7.7527924,7.740486,7.7815247,7.7723236,7.769203,7.7952805,7.771454
2017-01-27,7.771187,7.7444916,7.777519,7.768318,7.732498,7.7344513,7.734871
2017-01-29,7.7527924,7.7811356,7.7408752,7.731735,7.7732086,7.7225723,7.7755814
2017-01-30,7.771187,7.740486,7.7815247,7.7723236,7.769203,7.7830963,7.771454
2017-01-31,7.7527924,7.7444916,7.777519,7.768318,7.732498,7.7952805,7.734871
2017-02-01,7.771187,7.7811356,7.7408752,7.731735,7.7732086,7.7344513,7.7755814
2017-02-02,7.7527924,7.740486,7.7815247,7.7723236,7.769203,7.7225723,7.771454
2017-02-03,7.771187,7.7444916,7.777519,7.768318,7.732498,7.7830963,7.734871
2017-02-05,7.7527924,7.7811356,7.7408752,7.731735,7.7732086,7.7952805,7.7755814
2017-02-06,7.771187,7.740486,7.7815247,7.7723236,7.769203,7.7344513,7.771454
2017-02-07,7.7527924,7.7444916,7.777519,7.768318,7.732498,7.7225723,7.734871
2017-02-08,7.771187,7.7811356,7.7408752,7.731735,7.7732086,7.7830963,7.7755814
2017-02-09,7.7527924,7.740486,7.7815247,7.7723236,7.769203,7.7952805,7.771454
2017-02-10,7.771187,7.7444916,7.777519,7.768318,7.732498,7.7344513,7.734871
2017-02-12,7.7527924,7.7811356,7.7408752,7.731735,7.7732086,7.7225723,7.7755814
2017-02-13,7.771187,7.740486,7.7815247,7.7723236,7.769203,7.7830963,7.771454
2017-02-14,7.7527924,7.7444916,7.777519,7.768318,7.732498,7.7952805,7.734871
2017-02-15,7.771187,7.7811356,7.7408752,7.731735,7.7732086,7.7344513,7.7755814
2017-02-16,7.7527924,7.740486,7.7815247,7.7723236,7.769203,7.7225723,7.771454
2017-02-17,7.771187,7.7444916,7.777519,7.768318,7.732498,7.7830963,7.734871
2017-02-26,7.7527924,7.7811356,7.7408752,7.731735,7.7732086,7.7952805,7.7755814
2017-02-27,7.771187,7.740486,7.7815247,7.7723236,7.769203,7.7344513,7.771454
2017-02-28,7.7527924,7.7444916,7.777519,7.768318,7.732498,7.7225723,7.734871
2017-03-01,7.771187,7.7811356,7.7408752,7.731735,7.7732086,7.7830963,7.7755814
2017-03-02,7.7527924,7.740486,7.7815247,7.7723236,7.769203,7.7952805,7.771454
2017-03-03,7.771187,7.7444916,7.777519,7.768318,7.732498,7.7344513,7.734871
2017-03-05,7.7527924,7.7811356,7.7408752,7.731735,7.7732086,7.7225723,7.7755814
2017-03-06,7.771187,7.740486,7.7815247,7.7723236,7.769203,7.7830963,7.771454
2017-03-07,7.7527924,7.7444916,7.777519,7.768318,7.732498,7.7952805,7.734871
2017-03-08,7.771187,7.7811356,7.7408752,7.731735,7.7732086,7.7344513,7.7755814
2017-03-09,7.7527924,7.740486,7.7815247,7.7723236,7.769203,7.7225723,7.771454
2017-03-10,7.771187,7.7444916,7.777519,7.768318,7.732498,7.7830963,7.734871
2017-03-12,7.7527924,7.7811356,7.7408752,7.731735,7.7732086,7.7952805,7.7755814
2017-03-13,7.771187,7.740486,7.7815247,7.783203,7.769203,7.7344513,7.771454
2017-03-14,7.7527924,7.7444916,7.777519,7.7790146,7.732498,7.7225723,7.734871
2017-03-15,7.771187,7.7811356,7.7408752,7.7426147,7.7732086,7.7830963,7.7755814
2017-03-16,7.7527924,7.740486,7.7815247,7.783203,7.769203,7.7952805,7.771454
2017-03-17,7.771187,7.7444916,7.777519,7.7790146,7.732498,7.7344513,7.734871
2017-03-19,7.7527924,7.7811356,7.7408752,7.7426147,7.7732086,7.7225723,7.7755814
2017-03-20,7.771187,7.740486,7.7815247,7.783203,7.769203,7.7830963,7.771454
2017-03-21,7.7527924,7.7444916,7.777519,7.7790146,7.732498,7.7952805,7.734871
2017-03-22,7.771187,7.7811356,7.7408752,7.7426147,7.7732086,7.7344513,7.7755814
2017-03-23,7.7527924,7.740486,7.7815247,7.783203,7.769203,7.7225723,7.771454
2017-03-24,7.771187,7.7444916,7.777519,7.7790146,7.732498,7.7830963,7.734871
2017-03-26,7.7527924,7.7811356,7.7408752,7.7426147,7.7732086,7.7952805,7.7755814
2017-03-27,7.771187,7.740486,7.7815247,7.783203,7.769203,7.7344513,7.771454
2017-03-28,7.7527924,7.7444916,7.777519,7.7790146,7.7433777,7.7225723,7.734871
2017-03-29,7.771187,7.7811356,7.7408752,7.7426147,7.783905,7.7830963,7.786339
2017-03-30,7.7527924,7.740486,7.7815247,7.783203,7.7800217,7.7952805,7.7822723
2017-03-31,7.771187,7.755554,7.777519,7.7790146,7.7433777,7.7344513,7.7457504
2017-04-02,7.7527924,7.791954,7.7408752,7.7426147,7.783905,7.7225723,7.786339
2017-04-03,7.771187,7.7513657,7.7815247,7.783203,7.7800217,7.7830963,7.7822723
2017-04-04,7.7527924,7.755554,7.777519,7.7790146,7.7433777,7.7952805,7.7457504
2017-04-05,7.765785,7.791954,7.7408752,7.7426147,7.783905,7.7344513,7.786339
2017-04-06,7.75959,7.7513657,7.7815247,7.783203,7.7800217,7.7225723,7.7822723
2017-04-07,7.779709,7.755554,7.777519,7.7790146,7.7433777,7.7830963,7.7457504
2017-04-09,7.752205,7.791954,7.7408752,7.7426147,7.783905,7.7952805,7.786339
2017-04-10,7.7757034,7.7513657,7.7815247,7.783203,7.7800217,7.7453613,7.7822723
2017-04-11,7.756157,7.755554,7.777519,7.7790146,7.7433777,7.7333603,7.7457504
2017-04-12,7.775131,7.791954,7.7408752,7.7426147,7.783905,7.7940063,7.786339
2017-04-13,7.7561646,7.7513657,7.7815247,7.783203,7.7800217,7.8061295,7.7822723
2017-04-16,7.775139,7.755554,7.777519,7.7790146,7.7433777,7.7453613,7.7457504
2017-04-17,7.7561646,7.791954,7.7408752,7.7426147,7.783905,7.7333603,7.786339
2017-04-18,7.775078,7.7513657,7.7815247,7.783203,7.7800217,7.7940063,7.7822723
2017-04-19,7.756172,7.755554,7.777519,7.7790146,7.7433777,7.8061295,7.7457504
2017-04-20,7.775078,7.791954,7.7408752,7.7426147,7.783905,7.7453613,7.786339
2017-04-21,7.756172,7.7513657,7.7815247,7.783203,7.7800217,7.7333603,7.7822723
2017-04-23,7.76976,7.755554,7.777519,7.7790146,7.7596817,7.7940063,7.7457504
2017-04-24,7.7352524,7.791954,7.7435684,7.75338,7.779152,7.8061295,7.786339
2017-04-25,7.7283096,7.7513657,7.7741547,7.7777557,7.7637177,7.7453613,7.7822723
2017-04-26,7.790436,7.7511673,7.778,7.7487564,7.7791443,7.7333603,7.7457504
2017-04-27,7.812561,7.7703705,7.762947,7.76915,7.7644196,7.7940063,7.786339
2017-04-28,7.7506332,7.773964,7.7795334,7.7831116,7.779976,7.8061295,7.7822723
2017-04-30,7.738373,7.7503433,7.763214,7.775482,7.774338,7.7453613,7.7457504
2017-05-01,7.80011,7.7916946,7.783943,7.773033,7.7748947,7.7333603,7.795326
2017-05-02,7.8123703,7.7876816,7.7632904,7.770111,7.775833,7.7940063,7.761757
2017-05-03,7.750641,7.7505264,7.782013,7.7666626,7.779541,7.8061295,7.773636
2017-05-04,7.73851,7.7917557,7.7711334,7.7795334,7.7738647,7.7560883,7.773834
2017-05-05,7.7998657,7.7874374,7.7723007,7.7695007,7.7734146,7.744026,7.7757263
2017-05-07,7.8119965,7.750656,7.7734604,7.7817383,7.7748413,7.8047333,7.776436
2017-05-08,7.7507095,7.791443,7.77372,7.7741013,7.773575,7.8167953,7.7757263
2017-05-09,7.73864,7.7874374,7.7747574,7.7788315,7.775688,7.7560883,7.7781906
2017-05-10,7.7998657,7.750656,7.774765,7.7756195,7.776329,7.744026,7.776016
2017-05-11,7.8118744,7.791443,7.776306,7.7776794,7.7770844,7.8047333,7.778595
2017-05-12,7.750717,7.7739716,7.7735443,7.7791595,7.7764587,7.8167953,7.7781525
2017-05-14,7.7386475,7.7738876,7.7763596,7.776306,7.779999,7.7560883,7.78051
2017-05-15,7.80513,7.776451,7.7779007,7.774185,7.779724,7.744026,7.7754974
2017-05-16,7.7768173,7.776329,7.778015,7.782257,7.774185,7.8047333,7.78096
2017-05-17,7.7780533,7.777878,7.7775726,7.7829742,7.78965,7.8167953,7.7763824
2017-05-18,7.778122,7.774185,7.7788773,7.7850876,7.7754364,7.7560883,7.7813416
2017-05-19,7.7744293,7.7761383,7.7730103,7.7843018,7.783043,7.744026,7.774643
2017-05-21,7.7826614,7.779793,7.7827454,7.7770615,7.774391,7.8047333,7.783905
2017-05-22,7.7741394,7.7764893,7.783867,7.7540436,7.7797623,7.8167953,7.7850876
2017-05-23,7.777931,7.779503,7.7539597,7.789894,7.787567,7.7560883,7.7834015
2017-05-24,7.7779236,7.774185,7.763687,7.786522,7.783745,7.744026,7.8057632
2017-05-25,7.7776947,7.781021,7.82045,7.77993,7.7854614,7.8047333,7.761894
2017-05-26,7.7884827,7.778908,7.7611694,7.7749176,7.7826843,7.8167953,7.7691727
2017-05-28,7.782013,7.7812576,7.7671585,7.785774,7.7856903,7.7560883,7.820984
2017-05-29,7.78331,7.7772827,7.8160095,7.7839737,7.7949295,7.744026,7.764076
2017-05-30,7.784416,7.789688,7.762596,7.789673,7.787964,7.8047333,7.770134
2017-05-31,7.7902756,7.7624283,7.768074,7.784439,7.823784,7.8167953,7.8174973
2017-06-01,7.7851715,7.782753,7.8134995,7.780182,7.759529,7.7560883,7.7656174
2017-06-02,7.7805862,7.7908783,7.7636795,7.7738113,7.76725,7.744026,7.771225
2017-06-04,7.78833,7.7863464,7.768852,7.777733,7.8194656,7.8047333,7.8156204
2017-06-05,7.7828064,7.7990875,7.8120728,7.795082,7.763069,7.8276443,7.7665253
2017-06-06,7.7828293,7.7703705,7.7643967,7.790741,7.769127,7.766815,7.7716217
2017-06-07,7.786499,7.796501,7.7691803,7.7878113,7.816559,7.754936,7.8141403
2017-06-08,7.7617645,7.771019,7.8106613,7.790756,7.765068,7.81546,7.767296
2017-06-09,7.783844,7.786049,7.764595,7.764557,7.7706833,7.8276443,7.771942
2017-06-11,7.780319,7.789627,7.769623,7.7954254,7.81546,7.766815,7.8206177
2017-06-12,7.799164,7.789795,7.8139496,7.7811813,7.7662964,7.754936,7.7779083
2017-06-13,7.79673,7.7901917,7.772835,7.7932663,7.771652,7.81546,7.775566
2017-06-14,7.7355347,7.795143,7.78817,7.798805,7.818878,7.8276443,7.8129807
2017-06-15,7.775276,7.789177,7.7868805,7.7902985,7.7743607,7.766815,7.792244
2017-06-16,7.851219,7.791298,7.785988,7.794464,7.78302,7.754936,7.7931747
2017-06-18,7.8142548,7.7853317,7.7930603,7.7850723,7.8221817,7.81546,7.7968216
2017-06-19,7.743088,7.800049,7.7957535,7.792717,7.771393,7.8276443,7.793457
2017-06-20,7.777809,7.7877274,7.7940216,7.7890244,7.7735825,7.766815,7.8073883
2017-06-21,7.8461304,7.7916565,7.790619,7.794113,7.820122,7.754936,7.820038
2017-06-22,7.8134766,7.796715,7.7857056,7.7949524,7.777931,7.81546,7.792671
2017-06-23,7.7481155,7.7955246,7.798813,7.812439,7.7744293,7.8276443,7.7994003
2017-06-25,7.7798004,7.8073807,7.796425,7.7837906,7.8198547,7.766815,7.806366
2017-06-26,7.843422,7.7753067,7.8066406,7.7494125,7.7775345,7.754936,7.7631454
2017-06-27,7.8127136,7.8056335,7.808525,7.787445,7.801445,7.8212585,7.8147507
2017-06-28,7.7507706,7.7766037,7.792671,7.774811,7.7877655,7.833336,7.8088455
2017-06-29,7.7807693,7.7820053,7.8103027,7.7811966,7.806122,7.7761993,7.7734756
2017-06-30,7.8416214,7.763008,7.776947,7.8298416,7.7888107,7.7654953,7.8203278
2017-07-02,7.812195,7.797081,7.8124466,7.7770004,7.8111725,7.826645,7.815674
2017-07-03,7.7527084,7.8107147,7.7848206,7.782669,7.7975006,7.838585,7.774254
2017-07-04,7.7813034,7.7860565,7.813034,7.8276443,7.8164597,7.777817,7.819931
2017-07-05,7.840599,7.810257,7.7859344,7.778221,7.8136444,7.7658157,7.8152924
2017-07-06,7.81221,7.7832336,7.794861,7.783325,7.788307,7.826645,7.7747803
2017-07-07,7.7538757,7.79879,7.797966,7.8265457,7.812805,7.838585,7.819298
2017-07-09,7.782013,7.800186,7.8087463,7.788948,7.791443,7.777817,7.814911
2017-07-10,7.839821,7.799362,7.82296,7.8118515,7.811531,7.7658157,7.7753677
2017-07-11,7.8120804,7.784767,7.797806,7.7929535,7.7997894,7.826645,7.8189163
2017-07-12,7.7929688,7.813492,7.7938538,7.799637,7.8013306,7.838585,7.814842
2017-07-13,7.8051376,7.7883835,7.8061523,7.8066177,7.7974777,7.777817,7.7760696
2017-07-14,7.802246,7.8137054,7.8017654,7.801056,7.798004,7.7658157,7.8189163
2017-07-16,7.80394,7.805382,7.7935104,7.805313,7.800705,7.826645,7.8146515
2017-07-17,7.799881,7.8010483,7.8082504,7.8042755,7.798889,7.838585,7.7760773
2017-07-18,7.8044586,7.806427,7.8079147,7.8108063,7.8122025,7.777817,7.818527
2017-07-19,7.799011,7.793564,7.7946854,7.8048935,7.805443,7.7658157,7.814148
2017-07-20,7.7948837,7.8040543,7.815056,7.804306,7.8045425,7.826645,7.776268
2017-07-21,7.80188,7.802704,7.805252,7.80394,7.7845306,7.838585,7.8183365
2017-07-23,7.800041,7.787468,7.805214,7.8073883,7.7990265,7.777817,7.814148
2017-07-24,7.8030853,7.791664,7.823799,7.773407,7.811226,7.7658157,7.776596
2017-07-25,7.8054733,7.80394,7.797615,7.8289566,7.781372,7.826645,7.818527
2017-07-26,7.8235016,7.778824,7.8227844,7.8231506,7.7970276,7.838585,7.814148
2017-07-27,7.7947235,7.8361664,7.7981415,7.776375,7.852005,7.777817,7.7766647
2017-07-28,7.8225937,7.824524,7.8218765,7.8275375,7.7951813,7.7658157,7.8285904
2017-07-30,7.7956314,7.804344,7.796463,7.8221817,7.8206024,7.8371887,7.8244553
2017-07-31,7.821762,7.8098907,7.8207855,7.778305,7.794731,7.849312,7.7869186
2017-08-01,7.795891,7.794281,7.798271,7.826828,7.820221,7.7884827,7.828583
2017-08-02,7.820801,7.8169937,7.820076,7.8219833,7.7954407,7.7764206,7.8244553
2017-08-03,7.7960205,7.79467,7.7981415,7.779907,7.824028,7.8371887,7.7869186
2017-08-04,7.8204117,7.8179245,7.819618,7.826309,7.800476,7.849312,7.828392
2017-08-06,7.7965927,7.8027115,7.79834,7.826515,7.8240967,7.7884827,7.8242035
2017-08-07,7.819832,7.81913,7.821121,7.785408,7.8078003,7.7764206,7.7871704
2017-08-08,7.7972183,7.8002853,7.804291,7.835861,7.8522873,7.8371887,7.8283997
2017-08-09,7.8212814,7.821434,7.8072586,7.793312,7.833069,7.849312,7.8240814
2017-08-10,7.8035736,7.822403,7.797165,7.7992477,7.770935,7.7884827,7.787178
2017-08-11,7.8224945,7.8163147,7.8023834,7.8391266,7.800995,7.7764206,7.828026
2017-08-13,7.8039017,7.8045425,7.842842,7.7946777,7.8618317,7.8371887,7.8240814
2017-08-14,7.799843,7.7979507,7.7979965,7.7991257,7.832657,7.849312,7.787178
2017-08-15,7.7999573,7.8010635,7.802513,7.8384857,7.7724,7.7884827,7.828026
2017-08-16,7.825577,7.8246613,7.8423233,7.7948074,7.8008575,7.7764206,7.8240814
2017-08-17,7.783577,7.804451,7.7984543,7.7991333,7.859955,7.8371887,7.8107147
2017-08-18,7.829323,7.8210297,7.8027115,7.837845,7.831505,7.849312,7.8175125
2017-08-20,7.8248672,7.818512,7.842125,7.795006,7.7733,7.7884827,7.8191147
2017-08-21,7.7843475,7.813446,7.7988434,7.810898,7.801117,7.7764206,7.8153915
2017-08-22,7.829117,7.818924,7.8031006,7.8008423,7.8589783,7.8371887,7.813637
2017-08-23,7.8246,7.8040924,7.8417435,7.8137665,7.83136,7.849312,7.821266
2017-08-24,7.7876434,7.8182907,7.799034,7.8168793,7.7739334,7.7884827,7.8194427
2017-08-25,7.8109894,7.815651,7.8032303,7.820656,7.801361,7.7764206,7.8188553
2017-08-27,7.8073044,7.82518,7.841545,7.81781,7.8583984,7.8371887,7.8174667
2017-08-28,7.813484,7.8253937,7.799034,7.816841,7.831108,7.849312,7.8215714
2017-08-29,7.821953,7.8133316,7.8032303,7.8115463,7.774475,7.7884827,7.8559036
2017-08-30,7.816574,7.8246307,7.8411636,7.817154,7.8019485,7.7764206,7.7965775
2017-08-31,7.8185043,7.8185577,7.799286,7.8321686,7.8582077,7.8371887,7.8173447
2017-09-01,7.825966,7.8052597,7.803543,7.815407,7.831169,7.849312,7.832901
2017-09-03,7.8182373,7.820244,7.841156,7.8281097,7.7751083,7.7884827,7.827217
2017-09-04,7.8453827,7.8338623,7.799286,7.8059235,7.8020706,7.7764206,7.78141
2017-09-05,7.813469,7.792549,7.8032913,7.82901,7.857811,7.8371887,7.831024
2017-09-06,7.7951736,7.819206,7.8409576,7.805153,7.8311005,7.849312,7.8261185
2017-09-07,7.8007736,7.776352,7.7994156,7.828377,7.775238,7.7884827,7.794258
2017-09-08,7.847687,7.8319626,7.803543,7.805725,7.8020706,7.7764206,7.8306503
2017-09-10,7.7963867,7.8319626,7.8409576,7.8279877,7.8574295,7.8371887,7.825737
2017-09-11,7.801361,7.7918396,7.7994843,7.806183,7.830902,7.849312,7.794327
2017-09-12,7.8457413,7.8432007,7.803673,7.8281174,7.775238,7.7884827,7.8402634
2017-09-13,7.7974854,7.8376617,7.840828,7.8067627,7.802063,7.7764206,7.835434
2017-09-14,7.802574,7.7935333,7.7996597,7.827858,7.8574142,7.8371887,7.790909
2017-09-15,7.8446503,7.8420486,7.803917,7.806961,7.8308945,7.849312,7.8261642
2017-09-17,7.7982483,7.8299713,7.8408127,7.827858,7.775612,7.7884827,7.822212
2017-09-18,7.8028336,7.7855225,7.799843,7.8157043,7.802063,7.7764206,7.820526
2017-09-19,7.8438034,7.8394775,7.831543,7.8069916,7.8573456,7.8371887,7.819336
2017-09-20,7.798767,7.825897,7.826912,7.803993,7.8308945,7.849312,7.816017
2017-09-21,7.8032227,7.826477,7.8117523,7.8227844,7.7757416,7.7884827,7.808403
2017-09-22,7.815613,7.823311,7.81781,7.8116455,7.8023148,7.7764206,7.8057785
2017-09-24,7.8117905,7.82856,7.8036804,7.8351974,7.8573456,7.8371887,7.819084
2017-09-25,7.831772,7.807625,7.8068695,7.8279266,7.8308945,7.849312,7.81427
2017-09-26,7.8217926,7.81855,7.827942,7.821678,7.7757416,7.7884827,7.7808456
2017-09-27,7.8201675,7.813843,7.833824,7.8176117,7.8023148,7.7764206,7.833374
2017-09-28,7.8166275,7.8157425,7.816147,7.8265305,7.8571625,7.8371887,7.8278885
2017-09-29,7.819191,7.81929,7.8148575,7.827072,7.8307037,7.849312,7.782921
2017-10-01,7.8162766,7.8116226,7.8075333,7.825783,7.776123,7.7884827,7.832016
2017-10-02,7.8270645,7.8044662,7.8254547,7.792595,7.8023224,7.7764206,7.8271713
2017-10-03,7.8155746,7.8186264,7.8100204,7.7990036,7.857155,7.8371887,7.7844543
2017-10-04,7.8386917,7.815483,7.817543,7.8465576,7.8308945,7.849312,7.831497
2017-10-05,7.81308,7.8165817,7.8095703,7.794998,7.776123,7.7884827,7.826851
2017-10-06,7.8047256,7.803444,7.8164597,7.8005524,7.8023224,7.7764206,7.7857513
2017-10-08,7.817169,7.7989044,7.817856,7.8451996,7.857155,7.8371887,7.831169
2017-10-09,7.8109894,7.814682,7.8165665,7.7959137,7.8308945,7.849312,7.826523
2017-10-10,7.816025,7.8153305,7.801979,7.801201,7.776123,7.7884827,7.7862625
2017-10-11,7.8169174,7.810501,7.821083,7.8437195,7.8023224,7.7764206,7.8304596
2017-10-12,7.806099,7.8217697,7.7950134,7.7970047,7.857155,7.8371887,7.8262634
2017-10-13,7.817482,7.830826,7.7890472,7.8017197,7.8308945,7.849312,7.7867813
2017-10-15,7.82843,7.8517914,7.8349457,7.842949,7.776123,7.7884827,7.8304596
2017-10-16,7.791069,7.795906,7.8144836,7.797714,7.8023224,7.7764206,7.8260117
2017-10-17,7.8013763,7.80159,7.801689,7.80217,7.8472443,7.8371887,7.7873
2017-10-18,7.8509903,7.847275,7.8395767,7.8313828,7.820862,7.849312,7.830261
2017-10-19,7.793434,7.796753,7.825279,7.786865,7.7660904,7.7884827,7.8257523
2017-10-20,7.794571,7.790657,7.7793427,7.791504,7.792412,7.7764206,7.7875595
2017-10-22,7.836891,7.8343964,7.8290863,7.8309784,7.8472366,7.8371887,7.8301315
2017-10-23,7.7873383,7.786522,7.823868,7.787239,7.820854,7.849312,7.8256836
2017-10-24,7.792305,7.791237,7.780571,7.7916946,7.7660904,7.7884827,7.7875595
2017-10-25,7.8356094,7.833046,7.8279953,7.8307114,7.792534,7.7764206,7.82975
2017-10-26,7.788048,7.7869186,7.8231506,7.7878113,7.8472366,7.8371887,7.8256836
2017-10-27,7.793022,7.791809,7.7814713,7.792015,7.820854,7.849312,7.778137
2017-10-29,7.8348923,7.8325195,7.827469,7.8303986,7.7660904,7.7884827,7.8200607
2017-10-30,7.7890854,7.787491,7.8227005,7.7880707,7.792534,7.7764206,7.8156815
2017-10-31,7.7939835,7.7919464,7.7822495,7.792389,7.8472366,7.8371887,7.778137
2017-11-01,7.8342514,7.8317566,7.826767,7.83033,7.820854,7.849312,7.820053
2017-11-02,7.789734,7.7880096,7.822319,7.7882614,7.7660904,7.7884827,7.815674
2017-11-03,7.7943115,7.792206,7.782646,7.79245,7.792534,7.7764206,7.7783813
2017-11-05,7.834053,7.831558,7.826767,7.830124,7.8472366,7.8264008,7.8198013
2017-11-06,7.790245,7.788147,7.8221893,7.788254,7.820854,7.838463,7.815674
2017-11-07,7.794632,7.792595,7.783287,7.79245,7.7660904,7.7776947,7.778389
2017-11-08,7.833725,7.8311768,7.8265076,7.829811,7.792534,7.7655716,7.8197403
2017-11-09,7.7905045,7.7881546,7.8221207,7.7882614,7.8472366,7.8264008,7.815483
