,BCOUSD,BCOUSD,BCOUSD,BCOUSD,BCOUSD,BCOUSD,BCOUSD
2014-04-02,108.28108,108.09854,108.0838,108.030785,107.97595,107.91266,107.77796
2014-04-03,108.043785,107.985535,107.96523,107.96445,107.9067,107.782326,107.57796
2014-04-04,108.09192,107.91201,107.97434,107.88079,107.75274,107.57313,107.6121
2014-04-06,107.97679,107.95169,107.85828,107.77821,107.604675,107.55349,107.45301
2014-04-07,107.91681,107.87028,107.75891,107.57938,107.581924,107.51436,107.41432
2014-04-08,107.898705,107.7805,107.54628,107.5487,107.504486,107.477974,107.46132
2014-04-09,107.7688,107.6152,107.59865,107.45163,107.42358,107.443855,107.46766
2014-04-10,107.62897,107.59253,107.509315,107.505974,107.45456,107.495895,107.488785
2014-04-11,107.559555,107.48823,107.40336,107.51032,107.46998,107.41593,107.44426
2014-04-13,107.46909,107.46754,107.48256,107.41749,107.43204,107.424774,107.53125
2014-04-14,107.49406,107.438095,107.45262,107.4487,107.45999,107.47658,107.46799
2014-04-15,107.40538,107.49666,107.45785,107.428444,107.44729,107.45298,107.44914
2014-04-16,107.47547,107.500565,107.468796,107.45697,107.487,107.48273,107.48906
2014-04-17,107.49803,107.426025,107.46502,107.45536,107.47205,107.50069,107.55048
2014-04-20,107.47491,107.504105,107.50819,107.49737,107.44507,107.48795,107.43243
2014-04-21,107.46141,107.44643,107.4544,107.47529,107.456436,107.39434,107.46074
2014-04-22,107.43146,107.49692,107.45043,107.483376,107.4266,107.46339,107.41851
2014-04-23,107.46671,107.44174,107.52583,107.475204,107.39787,107.482506,107.49999
2014-04-24,107.45359,107.46858,107.5177,107.47484,107.49926,107.49216,107.48835
2014-04-25,107.53302,107.50394,107.531845,107.50105,107.55223,107.50002,107.71991
2014-04-27,107.491295,107.48799,107.5,107.48816,107.47012,107.7224,107.70079
2014-04-28,107.483406,107.4691,107.51456,107.465065,107.72634,107.720695,107.8145
2014-04-29,107.48851,107.522316,107.4864,107.6862,107.68639,107.8412,107.80765
2014-04-30,107.48402,107.4728,107.70012,107.69312,107.788185,107.835304,107.88373
2014-05-01,107.50128,107.69935,107.69398,107.776115,107.83105,107.92992,107.92558
2014-05-02,107.662186,107.664276,107.69715,107.84242,107.87517,107.94374,107.869194
2014-05-04,107.70489,107.80993,107.79541,107.86192,107.92356,107.93955,107.85902
2014-05-05,107.776855,107.873924,107.8667,107.90086,107.861435,107.89192,107.91
2014-05-06,107.85633,107.902245,107.872635,107.89627,107.91075,107.92366,107.98277
2014-05-07,107.85359,107.84146,107.8647,107.8311,107.967224,107.97708,108.171684
2014-05-08,107.86298,107.8409,107.89189,107.94997,107.94838,108.152145,108.22398
2014-05-09,107.88936,107.855896,107.96284,107.96471,108.117035,108.215706,108.20234
2014-05-11,107.9157,107.946106,107.97842,108.20269,108.16458,108.189415,108.27286
2014-05-12,107.980606,107.97076,108.135704,108.21047,108.23722,108.32012,108.39653
2014-05-13,107.95354,108.09132,108.25111,108.290405,108.34582,108.316025,108.40432
2014-05-14,108.0995,108.1936,108.24152,108.31473,108.39143,108.40312,108.48264
2014-05-15,108.17902,108.29509,108.364334,108.35011,108.39927,108.526405,108.721565
2014-05-16,108.220314,108.30112,108.40882,108.37464,108.41933,108.745575,108.787094
2014-05-18,108.363655,108.3708,108.46899,108.45449,108.73049,108.841385,108.939156
2014-05-19,108.39913,108.39742,108.471436,108.58943,108.81118,108.9393,109.01991
2014-05-20,108.38657,108.558846,108.747986,108.828064,108.95595,109.06288,109.16465
2014-05-21,108.48665,108.74095,108.80316,108.86055,109.07323,109.12196,109.1584
2014-05-22,108.673065,108.771385,108.94008,109.013985,109.13838,109.19558,109.20289
2014-05-23,108.781296,108.917206,109.038795,109.084625,109.226616,109.18727,109.35284
2014-05-25,108.92127,109.05963,109.16567,109.20228,109.249306,109.350784,109.482056
2014-05-26,109.08023,109.16366,109.20367,109.23865,109.370514,109.503044,109.48408
2014-05-27,109.173225,109.25047,109.228676,109.32994,109.4979,109.507996,109.40941
2014-05-28,109.23246,109.23346,109.345505,109.41145,109.46456,109.32964,109.33516
2014-05-29,109.30308,109.30679,109.44005,109.46227,109.37283,109.307076,109.16486
2014-05-30,109.33605,109.45941,109.49147,109.348,109.41113,109.17488,109.10655
2014-06-02,109.50374,109.465805,109.41591,109.3351,109.19092,109.14318,109.079285
2014-06-03,109.461655,109.35654,109.33924,109.19734,109.13037,109.034515,108.8258
2014-06-04,109.33777,109.30281,109.17569,109.16284,109.06123,108.85631,108.87099
2014-06-05,109.32019,109.188194,109.12671,108.9788,108.84619,108.84958,108.82022
2014-06-06,109.23061,109.157776,109.08083,108.89388,108.939766,108.94643,109.00528
2014-06-08,109.15015,109.09733,108.89509,108.81556,108.91331,108.89675,109.11732
2014-06-09,109.06671,108.85994,108.87167,108.844154,108.861206,109.16269,109.484116
2014-06-10,108.96986,108.85442,108.86716,108.834946,109.164894,109.50309,109.5307
2014-06-11,108.818306,108.93715,108.85874,109.18236,109.41565,109.47094,109.5031
2014-06-12,108.881775,108.80319,109.17064,109.48672,109.488945,109.54578,109.53498
2014-06-13,108.85899,109.13447,109.50764,109.54538,109.51247,109.57109,109.62983
2014-06-15,109.12101,109.40988,109.46014,109.47919,109.55177,109.71045,109.786224
2014-06-16,109.492096,109.528244,109.560486,109.58526,109.6838,109.78025,109.76642
2014-06-17,109.46882,109.534485,109.60279,109.6859,109.76806,109.757774,109.83929
2014-06-18,109.53644,109.55056,109.64365,109.751915,109.82711,109.85737,109.981285
2014-06-19,109.54118,109.61038,109.75582,109.84328,109.86775,109.85701,109.886505
2014-06-20,109.6806,109.75537,109.83909,109.84359,109.969696,110.02731,110.036575
2014-06-22,109.73268,109.77843,109.79863,109.953575,109.870735,110.07386,110.10782
2014-06-23,109.83959,109.87055,109.93601,110.06292,110.10979,110.09249,110.08402
2014-06-24,109.89674,109.98346,110.00215,110.08125,110.071884,110.15735,110.204796
2014-06-25,109.92246,109.990074,110.06744,110.1378,110.13717,110.21217,110.216896
2014-06-26,109.890274,109.987526,110.07401,110.1586,110.18702,110.226456,110.427765
2014-06-27,110.026215,110.08589,110.22427,110.181786,110.28752,110.276,110.46183
2014-06-29,110.09842,110.16951,110.19401,110.196945,110.388054,110.52968,110.74784
2014-06-30,110.15853,110.19461,110.19546,110.422264,110.54368,110.81934,110.86688
2014-07-01,110.24326,110.227715,110.457504,110.50756,110.82979,110.9249,110.81993
2014-07-02,110.259895,110.406395,110.471596,110.84742,110.82326,110.79759,110.95449
2014-07-03,110.430435,110.44271,110.79769,110.79908,110.82297,110.84668,110.8288
2014-07-04,110.50938,110.77771,110.81102,110.82153,110.854614,110.793976,110.79402
2014-07-06,110.79815,110.84947,110.83977,110.850624,110.83251,110.88608,110.850204
2014-07-07,110.81153,110.86532,110.81626,110.79876,110.849976,110.891266,110.809006
2014-07-08,110.8031,110.85889,110.791725,110.79938,110.86797,110.83443,110.789696
2014-07-09,110.88436,110.880646,110.85808,110.85985,110.82817,110.832146,110.915794
2014-07-10,110.788445,110.83946,110.86006,110.82789,110.82301,110.8025,110.97355
2014-07-11,110.82627,110.84979,110.79415,110.83929,110.8089,110.84034,110.78344
2014-07-13,110.78727,110.86148,110.83479,110.784065,110.82485,110.838066,110.82756
2014-07-14,110.8241,110.82665,110.859085,110.79258,110.81977,110.88027,110.8222
2014-07-15,110.837845,110.79736,110.85842,110.80777,110.84167,110.816765,110.85404
2014-07-16,110.83313,110.81968,110.83249,110.81756,110.885315,110.90202,110.82863
2014-07-17,110.860725,110.8133,110.83984,110.902756,110.788246,110.80294,110.831
2014-07-18,110.83846,110.82976,110.80174,110.80893,110.85115,110.864105,110.80661
2014-07-20,110.85652,110.8534,110.82894,110.829636,110.90572,110.835075,110.819336
2014-07-21,110.85992,110.84777,110.84363,110.81064,110.86855,110.82568,110.81007
2014-07-22,110.827644,110.90371,110.82925,110.91768,110.83435,110.83497,110.75935
2014-07-23,110.81626,110.84403,110.81379,110.80001,110.80855,110.7238,110.39643
2014-07-24,110.880295,110.898346,110.81296,110.69886,110.690094,110.40394,109.34516
2014-07-25,110.84704,110.80916,110.77174,110.7646,110.38893,109.37689,108.45996
2014-07-27,110.85278,110.783516,110.72648,110.37336,109.37776,108.49061,108.25579
2014-07-28,110.81203,110.682686,110.3603,109.34409,108.50922,108.24895,107.96432
2014-07-29,110.71918,110.38056,109.28314,108.40581,108.20436,108.002464,107.85307
2014-07-30,110.41103,109.31547,108.449814,108.231895,107.973694,107.85793,107.73699
2014-07-31,109.3385,108.43155,108.192345,107.90627,107.82283,107.71047,107.73059
2014-08-01,108.44494,108.20261,108.01313,107.95796,107.783104,107.7167,107.671005
2014-08-03,108.16464,107.908165,107.879555,107.7438,107.68684,107.67395,107.50366
2014-08-04,107.9764,107.91573,107.77052,107.64401,107.704865,107.58371,107.57423
2014-08-05,107.94452,107.78834,107.72541,107.64808,107.59266,107.54891,107.51581
2014-08-06,107.85259,107.692665,107.69536,107.50609,107.597176,107.50478,107.4966
2014-08-07,107.6819,107.70116,107.621124,107.51713,107.49982,107.471725,107.42654
2014-08-08,107.62301,107.55153,107.50218,107.49977,107.475365,107.449715,107.29689
2014-08-10,107.50914,107.47029,107.476364,107.44711,107.45708,107.22373,107.25934
2014-08-11,107.53098,107.51109,107.54056,107.42814,107.28296,107.27349,107.146904
2014-08-12,107.47285,107.4951,107.43865,107.30559,107.27821,107.13276,106.98366
2014-08-13,107.553986,107.48495,107.26983,107.15697,107.1621,107.075,106.818794
2014-08-14,107.48058,107.27201,107.22302,107.160324,107.04132,106.84256,106.813576
2014-08-15,107.27926,107.17846,107.12661,107.01628,106.74088,106.770905,106.10166
2014-08-17,107.258514,107.127716,107.006676,106.74666,106.772545,106.018654,105.97793
2014-08-18,107.1815,107.00975,106.872795,106.789314,106.07082,105.96538,105.68725
2014-08-19,107.116394,106.86245,106.75687,106.09573,105.992004,105.74821,105.39304
2014-08-20,106.899445,106.68455,106.03672,105.98484,105.71193,105.2876,105.19493
2014-08-21,106.74086,106.06221,106.024536,105.72136,105.352516,105.14408,105.154
2014-08-22,106.05314,105.92891,105.71288,105.33577,105.1882,105.09552,105.10738
2014-08-24,105.94194,105.72284,105.33157,105.14166,105.123245,105.095955,104.94469
2014-08-25,105.66249,105.34903,105.167786,105.122406,105.02641,105.056145,104.884
2014-08-26,105.370544,105.12914,105.05804,105.01097,104.963425,104.90384,104.85766
2014-08-27,105.26927,105.09045,105.0718,104.94911,104.842804,104.78285,104.835
2014-08-28,105.11226,104.97738,105.00145,104.91415,104.87117,104.840706,103.477554
2014-08-29,105.13078,104.935524,104.854225,104.868,104.79765,103.56247,103.42948
2014-08-31,104.95194,104.87708,104.848145,104.838455,103.46623,103.40828,103.427345
2014-09-01,104.914734,104.825195,104.76027,103.48076,103.46173,103.37217,103.196655
2014-09-02,104.84106,104.7878,103.56323,103.43498,103.40695,103.23982,102.920555
2014-09-03,104.85754,103.47626,103.45282,103.25007,103.134865,102.9768,102.96634
2014-09-04,103.477875,103.40011,103.355736,103.12896,102.91038,102.89414,102.84334
2014-09-05,103.42889,103.409744,103.21636,102.93224,102.833694,102.84983,102.73498
2014-09-07,103.38667,103.199684,102.945145,102.88242,102.83365,102.73813,102.722694
2014-09-08,103.201775,102.947525,102.89638,102.71033,102.727325,102.74471,102.63212
2014-09-09,102.8979,102.90675,102.841866,102.793686,102.6971,102.70986,102.60766
2014-09-10,102.88963,102.80513,102.7608,102.69761,102.71622,102.58809,102.43769
2014-09-11,102.82586,102.80834,102.71899,102.66857,102.63215,102.45422,102.359795
2014-09-12,102.708015,102.67229,102.63008,102.59075,102.37696,102.32624,102.17677
2014-09-14,102.682945,102.73697,102.62726,102.46226,102.35199,102.21194,102.04118
2014-09-15,102.68618,102.65146,102.48065,102.401596,102.24968,102.084854,102.05226
2014-09-16,102.57513,102.44397,102.43818,102.16888,101.99696,101.93227,101.99575
2014-09-17,102.53735,102.359985,102.21624,102.06041,102.01749,102.01359,101.9303
2014-09-18,102.25455,102.22606,102.00692,102.02509,102.00688,101.903725,101.725914
2014-09-19,102.20264,101.97696,102.03679,101.845116,101.90167,101.67745,101.60324
2014-09-21,101.99465,101.98291,101.95845,101.86362,101.72743,101.61767,101.39801
2014-09-22,101.925,101.88991,101.87612,101.67429,101.58299,101.40843,101.37257
2014-09-23,101.94433,101.922874,101.701515,101.597176,101.41484,101.35921,100.67086
2014-09-24,101.86458,101.74723,101.61228,101.43528,101.339386,100.58683,100.07143
2014-09-25,101.750916,101.62383,101.46884,101.32864,100.605034,100.1339,99.772064
2014-09-26,101.58097,101.3997,101.34266,100.62779,100.12544,99.7341,98.93187
2014-09-28,101.40213,101.369865,100.641075,100.1033,99.70762,98.96736,98.53322
2014-09-29,101.34422,100.68368,100.09571,99.72374,98.908806,98.55975,98.480255
2014-09-30,100.639786,100.14615,99.74272,98.89233,98.59227,98.38509,98.15882
2014-10-01,100.17961,99.76662,98.98265,98.64245,98.49045,98.24442,98.00727
2014-10-02,99.82981,98.8703,98.567406,98.50349,98.18909,97.89075,97.88629
2014-10-03,99.03955,98.55526,98.472855,98.19929,97.98669,97.912895,97.820915
2014-10-05,98.60486,98.3974,98.19768,97.900154,97.89837,97.85109,97.73943
2014-10-06,98.59286,98.24257,97.965576,97.90415,97.90044,97.77208,97.60288
2014-10-07,98.14976,97.97381,97.843834,97.804596,97.76454,97.62826,97.369484
2014-10-08,97.9719,97.843475,97.75642,97.72672,97.63284,97.28834,97.32902
2014-10-09,97.914055,97.86575,97.811325,97.576706,97.35192,97.34994,97.01235
2014-10-10,97.773735,97.74416,97.55531,97.34311,97.17641,97.14985,96.853546
2014-10-12,97.69016,97.561066,97.29956,97.272415,96.97091,96.90791,96.9132
2014-10-13,97.53965,97.322624,97.17379,96.99957,96.89972,96.87521,96.78132
2014-10-14,97.441185,97.308044,97.033966,96.92356,96.882835,96.7795,96.70771
2014-10-15,97.15127,97.01076,96.929665,96.86637,96.76929,96.673454,96.629974
2014-10-16,96.98512,96.934296,96.84976,96.73761,96.67227,96.51272,96.096245
2014-10-17,96.96373,96.908966,96.89247,96.74857,96.66686,96.080215,94.83623
2014-10-19,96.92586,96.76823,96.64374,96.62594,96.10356,94.8168,93.14863
2014-10-20,96.80146,96.71503,96.61923,96.097984,94.811035,93.106316,92.78941
2014-10-21,96.69394,96.59931,96.08655,94.76828,93.12321,92.62224,92.447044
2014-10-22,96.62344,96.08541,94.79845,93.0709,92.670685,92.45738,92.08187
2014-10-23,96.26006,94.7947,93.08586,92.83871,92.42373,92.16252,92.031204
2014-10-24,94.83607,93.17202,92.72989,92.49191,92.088715,91.97982,91.275505
2014-10-26,93.136375,92.77262,92.44977,92.118546,92.0029,91.296326,90.38012
2014-10-27,92.697296,92.39134,92.07688,92.044075,91.25008,90.36647,89.36318
2014-10-28,92.43116,92.097694,92.00663,91.27075,90.40229,89.37844,89.011856
2014-10-29,92.054535,92.0352,91.16898,90.36673,89.41786,89.09593,88.37237
2014-10-30,92.01743,91.212234,90.35817,89.42994,89.02301,88.432846,86.90315
2014-10-31,91.292114,90.3383,89.33564,89.12116,88.43481,86.95985,86.753716
2014-11-02,90.35834,89.35066,89.04938,88.36627,86.9585,86.7926,86.37578
2014-11-03,89.37359,89.091866,88.4231,86.89102,86.784164,86.34329,86.33052
2014-11-04,88.93157,88.30578,86.88932,86.63222,86.24922,86.20658,86.1459
2014-11-05,88.50763,86.864876,86.926674,86.36811,86.334785,86.27423,86.16712
2014-11-06,86.96027,86.78434,86.55802,86.34687,86.28348,86.19135,85.88919
2014-11-07,86.763336,86.46395,86.3277,86.19525,86.08696,85.98315,85.83005
2014-11-09,86.5078,86.42749,86.354614,86.19385,86.07263,85.96405,85.91051
2014-11-10,86.29,86.19613,86.017136,86.06408,85.84669,85.91842,85.77036
2014-11-11,86.22984,86.041954,86.07114,85.85939,85.801956,85.70156,85.76289
2014-11-12,85.983406,85.99946,85.80908,85.789635,85.66107,85.52013,85.57637
2014-11-13,85.8768,85.85011,85.712906,85.72452,85.70229,85.63994,85.52002
2014-11-14,85.94783,85.91628,85.81755,85.80045,85.726585,85.67041,85.44835
2014-11-16,85.79656,85.8329,85.74885,85.68246,85.65242,85.40339,85.40404
2014-11-17,85.81359,85.664665,85.632996,85.50565,85.39549,85.34231,85.23799
2014-11-18,85.69387,85.70837,85.61932,85.47883,85.33082,85.18637,84.47971
2014-11-19,85.715416,85.64314,85.45452,85.42345,85.292885,84.45579,84.29316
2014-11-20,85.581726,85.432526,85.41665,85.23453,84.53151,84.31949,83.77419
2014-11-21,85.51084,85.4167,85.27958,84.50998,84.334785,83.74066,83.37646
2014-11-23,85.39266,85.219246,84.51113,84.394684,83.71405,83.40715,83.16641
2014-11-24,85.17253,84.46422,84.34079,83.72074,83.321335,83.05759,82.84593
2014-11-25,84.51972,84.29356,83.78729,83.36851,83.07345,82.84926,82.773766
2014-11-26,84.311356,83.72758,83.35122,83.03571,82.83717,82.79256,82.66108
2014-11-27,83.68415,83.32169,83.02488,82.8472,82.765686,82.58984,81.58311
2014-11-28,83.367676,83.08825,82.86157,82.76797,82.63561,81.70912,80.956375
2014-11-30,83.07123,82.838066,82.67767,82.63286,81.6395,80.94759,80.50386
2014-12-01,82.89733,82.84466,82.74417,81.58078,80.99851,80.569275,80.1119
2014-12-02,82.8344,82.64832,81.58986,80.98714,80.57038,80.12732,80.133705
2014-12-03,82.67715,81.584526,81.06442,80.49634,80.048904,80.11331,79.228065
2014-12-04,81.55563,80.90219,80.4313,80.13932,80.074326,79.23793,79.0655
2014-12-05,81.03581,80.55817,80.19495,79.9779,79.3294,79.1366,79.07457
2014-12-07,80.461494,80.059135,80.02659,79.1626,79.01327,78.951324,78.81446
2014-12-08,80.01004,80.09786,79.17261,78.99463,78.95332,78.74245,78.74927
2014-12-09,79.973465,79.2064,79.137596,78.94037,78.71699,78.69102,78.631424
2014-12-10,79.169876,79.05594,78.96836,78.80284,78.67019,78.598595,78.568634
2014-12-11,79.08399,78.96441,78.86105,78.76751,78.64734,78.61359,78.5903
2014-12-12,79.02475,78.83509,78.81614,78.666245,78.67964,78.55741,77.924446
2014-12-14,78.814316,78.74509,78.68129,78.63656,78.52585,77.88006,74.80527
2014-12-15,78.818085,78.754616,78.61727,78.516014,77.85209,74.87276,72.259636
2014-12-16,78.63699,78.65278,78.53649,77.868546,74.81492,72.340866,71.59713
2014-12-17,78.598206,78.52518,77.824295,74.8387,72.22201,71.51033,70.715256
2014-12-18,78.54014,77.92233,74.81954,72.30973,71.56094,70.808815,70.603775
2014-12-19,77.99526,74.88938,72.24143,71.65399,70.82731,70.64049,69.74611
2014-12-21,74.8521,72.05795,71.55167,70.78581,70.51716,69.68113,69.113106
2014-12-22,72.33396,71.591644,70.84679,70.652985,69.82513,69.08334,68.4546
2014-12-23,71.71619,70.852875,70.643005,69.84283,69.11211,68.588165,68.29903
2014-12-24,70.63204,70.490906,69.62169,68.95575,68.33511,68.02674,66.83341
2014-12-25,70.68165,69.7771,69.0726,68.367546,68.22014,66.87989,66.22744
2014-12-26,69.64296,68.99104,68.283615,68.153336,66.821075,66.14035,65.04286
2014-12-28,69.05159,68.31623,68.14138,66.80245,66.150696,65.05821,64.0748
2014-12-29,68.54155,68.33072,66.9927,66.24593,65.16915,64.25032,62.596996
2014-12-30,68.03344,66.75164,66.1225,64.94713,63.9824,62.49237,62.05245
2014-12-31,66.861916,66.19336,65.1852,64.197395,62.630184,62.20253,61.977158
2015-01-01,66.13887,64.975624,64.087875,62.642925,62.053524,61.87342,61.648533
2015-01-02,64.96925,64.01511,62.473007,62.025333,61.817726,61.574383,61.009754
2015-01-04,64.16808,62.610775,62.12509,61.90863,61.64239,60.92367,60.935146
2015-01-05,62.739407,62.330288,62.03029,61.843624,61.153465,61.05587,60.909687
2015-01-06,62.144196,61.93417,61.710354,60.95739,60.829823,60.87045,60.471172
2015-01-07,61.977955,61.812557,61.135464,61.059906,60.865887,60.560574,60.538944
2015-01-08,61.659534,61.020916,60.890568,60.691418,60.520916,60.392273,60.334507
2015-01-09,61.08717,60.999454,60.923073,60.596424,60.449883,60.396538,60.33345
2015-01-11,60.985886,60.801025,60.519684,60.546795,60.403614,60.329254,60.221478
2015-01-12,60.88291,60.595173,60.591724,60.445827,60.422756,60.20942,59.858864
2015-01-13,60.622746,60.465775,60.401466,60.342514,60.105778,59.873226,59.740536
2015-01-14,60.481808,60.461987,60.411926,60.245655,59.926643,59.779587,59.130817
2015-01-15,60.49645,60.402843,60.24471,59.97613,59.759132,59.056774,58.01548
2015-01-16,60.363438,60.189323,59.8941,59.789963,59.069252,57.90194,57.58751
2015-01-18,60.272835,59.94084,59.84621,59.17605,58.04741,57.54302,56.857845
2015-01-19,59.9801,59.82794,59.2164,57.990223,57.576824,56.890224,56.775436
2015-01-20,59.725403,59.004402,57.911644,57.34903,56.80833,56.638916,55.73285
2015-01-21,59.20675,58.058823,57.573654,56.926064,56.742687,55.830864,54.33198
2015-01-22,57.926914,57.50791,56.776466,56.595486,55.655613,54.22567,51.664604
2015-01-23,57.595234,56.97551,56.77977,55.86767,54.247547,51.729477,51.180298
2015-01-25,56.9383,56.718334,55.77391,54.235695,51.743187,51.20315,50.96087
2015-01-26,56.597763,55.667473,54.242203,51.706745,51.212494,50.931587,50.39544
2015-01-27,55.693142,54.21683,51.59628,51.047886,50.890335,50.26391,50.342632
2015-01-28,54.220684,51.68942,51.12139,50.992508,50.375187,50.393764,50.36679
2015-01-29,51.64725,51.074448,50.921318,50.32262,50.303112,50.27495,50.304455
2015-01-30,51.065315,50.947487,50.273697,50.256767,50.322956,50.280167,50.232944
2015-02-01,50.98348,50.378372,50.296806,50.352444,50.357704,50.304737,50.400085
2015-02-02,50.287727,50.289375,50.21299,50.302628,50.23207,50.235954,50.267303
2015-02-03,50.3067,50.32177,50.34559,50.34342,50.2929,50.265747,50.245945
2015-02-04,50.374954,50.32705,50.384575,50.378895,50.412613,50.37233,50.346577
2015-02-05,50.405693,50.38991,50.33058,50.323837,50.394997,50.414066,50.40469
2015-02-06,50.47588,50.46086,50.458427,50.396088,50.42841,50.39594,50.47812
2015-02-08,50.35472,50.394505,50.461323,50.314583,50.42191,50.4712,50.353165
2015-02-09,50.11579,50.1543,50.23525,50.216198,50.199715,50.083416,50.113365
2015-02-10,50.287666,50.310867,50.29509,50.32576,50.299294,50.26539,50.2977
2015-02-11,50.29139,50.362915,50.270164,50.38056,50.32973,50.268147,50.30132
2015-02-12,50.220703,50.239048,50.18642,50.25746,50.252663,50.224514,50.218323
2015-02-13,50.29195,50.354275,50.36992,50.312748,50.310314,50.325195,50.288727
2015-02-15,50.27003,50.200653,50.255074,50.239155,50.2632,50.21579,50.268394
2015-02-16,50.326958,50.335884,50.270035,50.280914,50.30281,50.314243,50.32508
2015-02-17,50.308655,50.341225,50.380703,50.297665,50.27385,50.27877,51.602005
2015-02-18,50.318527,50.329407,50.34476,50.331,50.277424,51.578888,53.74467
2015-02-19,50.297684,50.384975,50.333218,50.30721,51.65374,53.667873,55.79107
2015-02-20,50.365257,50.387207,50.38031,51.536476,53.734726,55.90817,55.91426
2015-02-22,50.379654,50.3726,51.654827,53.802326,55.917603,55.92345,56.098866
2015-02-23,50.38824,51.706234,53.830544,55.87153,55.94911,56.058216,56.769333
2015-02-24,51.368645,53.56421,55.521603,55.77243,55.811268,56.465748,57.19556
2015-02-25,53.672768,55.70046,55.820213,56.03269,56.601124,57.289013,57.88953
2015-02-26,55.760162,55.796276,55.99361,56.636055,57.3022,57.961132,57.982132
2015-02-27,55.97269,56.03447,56.740322,57.33968,57.89852,58.10716,58.225304
2015-03-01,56.054466,56.725536,57.437218,57.914013,58.100494,58.21196,58.158054
2015-03-02,56.814934,57.504402,58.046207,58.147858,58.292442,58.28657,59.18251
2015-03-03,57.335087,57.735676,58.020294,58.02524,58.11696,59.072895,59.300987
2015-03-04,57.939835,58.058937,58.264416,58.273468,59.249577,59.432053,59.389626
2015-03-05,58.06186,57.973305,58.118805,59.019875,59.29398,59.211082,59.191566
2015-03-06,57.98876,58.105194,59.123993,59.304977,59.085243,59.336674,59.24669
2015-03-08,58.166935,59.10793,59.31126,59.403027,59.29703,59.327034,59.281708
2015-03-09,58.875027,59.166466,59.165794,59.20968,59.13368,59.167164,59.184074
2015-03-10,59.323456,59.278645,59.280552,59.345192,59.326195,59.202652,59.29504
2015-03-11,59.473267,59.412304,59.306797,59.272545,59.385414,59.477978,59.336372
2015-03-12,59.221718,59.237526,59.179016,59.197933,59.201355,59.16976,59.272392
2015-03-13,59.460365,59.310074,59.339134,59.27272,59.3911,59.295216,59.3562
2015-03-15,59.36921,59.44853,59.331955,59.435802,59.40999,59.25146,59.382984
2015-03-16,59.025112,59.068928,59.04188,59.132736,59.119846,59.029133,59.05593
2015-03-17,59.290466,59.32676,59.448032,59.30899,59.424213,59.421677,59.370842
2015-03-18,59.424797,59.385788,59.236217,59.268738,59.189205,59.379757,59.186687
2015-03-19,59.236736,59.325974,59.181427,59.178352,59.24733,59.220383,59.251465
2015-03-20,59.24515,59.292706,59.191357,59.263767,59.272007,59.20374,59.267643
2015-03-22,59.326286,59.304405,59.148552,59.262768,59.29693,59.333218,59.323013
2015-03-23,59.29425,59.258606,59.268185,59.295074,59.30206,59.290634,59.261856
2015-03-24,59.302597,59.282597,59.240345,59.282864,59.27252,59.320053,59.04897
2015-03-25,59.396713,59.42662,59.417587,59.352848,59.373756,59.232704,59.05556
2015-03-26,59.162224,59.202568,59.257603,59.21453,59.128967,58.925865,58.53925
2015-03-27,59.339905,59.268974,59.199135,59.083385,59.03643,58.609947,57.78425
2015-03-29,59.385807,59.309677,59.029667,59.04044,58.639248,57.89157,57.67599
2015-03-30,59.260597,59.101078,58.94217,58.578564,57.61569,57.617226,57.258656
2015-03-31,59.023582,59.028057,58.5154,57.708042,57.697617,57.294655,57.020367
2015-04-01,59.051712,58.645725,57.77602,57.716507,57.314335,57.11527,57.143772
2015-04-02,58.57613,57.709053,57.696983,57.222355,57.034718,57.02667,57.040913
2015-04-05,57.689976,57.736546,57.24166,57.003563,57.00528,57.06967,57.011707
2015-04-06,57.634716,57.248802,57.057747,57.012634,57.011715,56.96702,56.917015
2015-04-07,57.24492,57.071865,57.03931,57.02481,57.017185,56.981316,57.002415
2015-04-08,57.105057,57.10374,57.037632,56.89209,56.890804,56.925842,56.86914
2015-04-09,57.117596,57.215805,56.99612,57.007736,57.026814,57.04113,57.031197
2015-04-10,57.20542,57.17746,57.164948,57.152714,57.133194,57.228474,57.13833
2015-04-12,57.168488,57.17105,57.176716,57.10212,57.186653,57.150475,57.139015
2015-04-13,57.03759,56.976856,57.015694,56.96585,56.987995,56.953716,56.981106
2015-04-14,56.751324,56.761276,56.730946,56.760838,56.77003,56.73754,56.763184
2015-04-15,57.027897,57.02989,56.995533,57.05243,57.015057,57.00936,56.96914
2015-04-16,56.90998,56.922142,56.95387,56.90226,56.961105,56.970245,56.95029
2015-04-17,56.940845,56.981285,56.997955,57.00419,56.948235,56.96827,56.98326
2015-04-19,56.85562,56.84785,56.841667,56.89363,56.868473,56.845505,56.846905
2015-04-20,56.940342,57.04453,57.046623,57.0573,57.02575,57.022045,56.97212
2015-04-21,56.965244,56.971165,57.003925,56.996136,56.97711,56.999054,56.99408
2015-04-22,56.9361,56.9445,56.957134,56.973206,57.02391,56.976486,57.17129
2015-04-23,56.981808,57.040405,57.022186,57.049095,57.01319,57.13525,57.358467
2015-04-24,56.943512,56.940094,56.959923,56.97007,57.147636,57.30679,57.69803
2015-04-26,57.06353,57.00837,57.058212,57.27525,57.40483,57.747314,58.01032
2015-04-27,56.94549,56.973362,57.116684,57.268475,57.61504,57.91637,58.01384
