,USDDKK,USDDKK,USDDKK,USDDKK,USDDKK,USDDKK,USDDKK
2015-12-14,6.940259,6.9362164,6.937768,6.938016,6.936325,6.9447784,6.9412622
2015-12-15,6.9456196,6.937415,6.932355,6.9360776,6.946416,6.939268,6.9419303
2015-12-16,6.939886,6.934825,6.9378443,6.9423084,6.9384766,6.939309,6.93512
2015-12-17,6.9458017,6.9353533,6.9420967,6.9444666,6.9417877,6.939296,6.9381695
2015-12-18,6.946677,6.9402065,6.9397526,6.9371223,6.9321566,6.9358106,6.928935
2015-12-20,6.9338155,6.9426327,6.941365,6.932532,6.9330196,6.928859,6.9073763
2015-12-21,6.942932,6.93914,6.9324403,6.9390326,6.9255276,6.908771,6.8841047
2015-12-22,6.940748,6.934326,6.934247,6.9306135,6.909685,6.883958,6.8799653
2015-12-23,6.93931,6.9380827,6.9251757,6.9127502,6.8889422,6.8761735,6.8741693
2015-12-24,6.939573,6.9324903,6.9137297,6.894095,6.88286,6.8800726,6.866955
2015-12-27,6.9299393,6.9176435,6.8874836,6.8786755,6.8851175,6.8636236,6.859318
2015-12-28,6.912677,6.8835,6.891295,6.880919,6.8712053,6.860094,6.8647723
2015-12-29,6.885527,6.8769608,6.8734007,6.8719177,6.8634944,6.867028,6.8641653
2015-12-30,6.878414,6.87322,6.866701,6.8555613,6.86633,6.8552866,6.8592157
2015-12-31,6.878437,6.865875,6.8657465,6.860861,6.8657475,6.8638973,6.8632526
2016-01-03,6.873883,6.8638062,6.8670278,6.8629427,6.8620462,6.8640866,6.8595047
2016-01-04,6.862052,6.8619394,6.8648977,6.8635178,6.864799,6.860406,6.866605
2016-01-05,6.865082,6.859189,6.864472,6.860586,6.8585176,6.85563,6.8558016
2016-01-06,6.8662643,6.8622594,6.86346,6.866878,6.8561144,6.8557844,6.8550615
2016-01-07,6.861274,6.8653564,6.848856,6.8570075,6.8517165,6.8537474,6.8536
2016-01-08,6.858884,6.8616457,6.859926,6.8522196,6.8516665,6.8551216,6.851684
2016-01-10,6.861622,6.8561945,6.850503,6.8501854,6.850552,6.8527684,6.8482265
2016-01-11,6.857022,6.859225,6.8535447,6.851313,6.849127,6.852745,6.8525343
2016-01-12,6.854222,6.854621,6.8526573,6.8539248,6.852215,6.8505898,6.84931
2016-01-13,6.8491364,6.848178,6.8548,6.856222,6.8492203,6.850766,6.8509555
2016-01-14,6.8548164,6.858861,6.8559484,6.853653,6.8491826,6.846789,6.8498135
2016-01-15,6.84971,6.8549433,6.8529744,6.8482623,6.8496313,6.8506794,6.842986
2016-01-17,6.8550973,6.8486195,6.85044,6.849834,6.8505354,6.84787,6.8465395
2016-01-18,6.851184,6.8508544,6.8480043,6.8437777,6.8435354,6.844914,6.8405447
2016-01-19,6.848998,6.8497696,6.8483925,6.846916,6.844471,6.845152,6.8430533
2016-01-20,6.84791,6.8469057,6.8464823,6.8469706,6.8459244,6.84721,6.85014
2016-01-21,6.843979,6.845189,6.8454857,6.8454294,6.8482885,6.8478775,6.854661
2016-01-22,6.8444843,6.8464947,6.847027,6.8506002,6.84954,6.847844,6.854294
2016-01-24,6.8448057,6.8398857,6.847778,6.849856,6.854087,6.851595,6.85318
2016-01-25,6.850051,6.845262,6.8428116,6.851448,6.856758,6.855889,6.855404
2016-01-26,6.8444576,6.8488855,6.8530912,6.8575315,6.8548603,6.849932,6.860774
2016-01-27,6.8519907,6.851756,6.8548565,6.8524933,6.854887,6.85576,6.8538666
2016-01-28,6.851782,6.8517485,6.8542786,6.8546896,6.858632,6.856674,6.8541503
2016-01-29,6.8546624,6.853571,6.8549876,6.857914,6.8594475,6.856516,6.8500004
2016-01-31,6.856248,6.8529673,6.8571043,6.8541517,6.8521085,6.8544083,6.8552666
2016-02-01,6.8567114,6.8562927,6.855543,6.856025,6.852105,6.852129,6.8535824
2016-02-02,6.8580074,6.8572855,6.8594913,6.8531666,6.8555064,6.8562937,6.851788
2016-02-03,6.8524027,6.8562436,6.8538427,6.85427,6.8537173,6.8529587,6.854279
2016-02-04,6.8558645,6.853113,6.8503633,6.854417,6.8549585,6.8556986,6.8525066
2016-02-05,6.8590455,6.853138,6.8517647,6.8570027,6.8534575,6.8557267,6.853738
2016-02-07,6.8578024,6.853385,6.85385,6.854661,6.8548036,6.855202,6.85294
2016-02-08,6.8548975,6.853158,6.8537664,6.8504257,6.8530746,6.8547387,6.855011
2016-02-09,6.8519793,6.8540244,6.855197,6.856761,6.8529987,6.8519077,6.8509984
2016-02-10,6.8530455,6.8546414,6.8533225,6.855732,6.857799,6.8565273,6.8491516
2016-02-11,6.8513374,6.852251,6.8537498,6.854597,6.8558683,6.8486996,6.8519316
2016-02-12,6.8547173,6.8546844,6.855632,6.859775,6.853899,6.8442535,6.8432283
2016-02-14,6.855178,6.855542,6.8494425,6.8497896,6.843773,6.8401804,6.84284
2016-02-15,6.853648,6.853259,6.8533545,6.8505607,6.848424,6.8415375,6.83481
2016-02-16,6.852481,6.8536325,6.8469048,6.8406296,6.8357525,6.8334045,6.832939
2016-02-17,6.850688,6.847044,6.846377,6.841818,6.837079,6.8312874,6.8349295
2016-02-18,6.846903,6.8420205,6.837918,6.83576,6.831287,6.83506,6.829118
2016-02-19,6.843956,6.838439,6.837041,6.8322954,6.8375645,6.831709,6.779622
2016-02-21,6.8389263,6.8389387,6.83504,6.8355722,6.8275757,6.776881,6.7794337
2016-02-22,6.836671,6.836588,6.8314314,6.8279915,6.7824917,6.774664,6.772894
2016-02-23,6.8311543,6.8314824,6.8326416,6.7791967,6.7776766,6.778146,6.7766113
2016-02-24,6.8326626,6.8293233,6.772999,6.774274,6.770909,6.7748375,6.770611
2016-02-25,6.8335943,6.777956,6.7721615,6.776513,6.7696037,6.7704096,6.780727
2016-02-26,6.776698,6.774583,6.77263,6.771824,6.7690086,6.7760906,6.7722483
2016-02-28,6.7720203,6.7721953,6.777319,6.7809124,6.779892,6.7780027,6.775019
2016-02-29,6.773631,6.7774,6.7741685,6.7662916,6.7750916,6.773631,6.7673106
2016-03-01,6.7733984,6.7813096,6.772401,6.783546,6.7739162,6.772191,6.7755065
2016-03-02,6.772611,6.773205,6.776775,6.769703,6.780161,6.7713947,6.774234
2016-03-03,6.77048,6.773484,6.768813,6.776346,6.769176,6.774358,6.7720394
2016-03-04,6.7708383,6.764662,6.7675543,6.7717705,6.7753234,6.7690964,6.7777047
2016-03-06,6.770834,6.7715945,6.7666035,6.7732043,6.7737966,6.777676,6.77227
2016-03-07,6.769268,6.774436,6.7771835,6.767269,6.774251,6.7640696,6.7571635
2016-03-08,6.7753053,6.77104,6.7748218,6.7773194,6.769329,6.7647905,6.7532415
2016-03-09,6.770772,6.773612,6.7663164,6.7662296,6.7634745,6.7542667,6.7257934
2016-03-10,6.779298,6.7772074,6.767722,6.7637863,6.7551475,6.7248344,6.719875
2016-03-11,6.7678185,6.770676,6.7611246,6.7557,6.7296886,6.7200975,6.715975
2016-03-13,6.774028,6.761763,6.754424,6.7238364,6.722669,6.7155266,6.704398
2016-03-14,6.767938,6.7526712,6.732939,6.7241,6.7164965,6.7164364,6.7101603
2016-03-15,6.748616,6.7366757,6.7154646,6.7091236,6.7174654,6.714993,6.7123594
2016-03-16,6.7361994,6.7209086,6.71689,6.7150145,6.7131257,6.711808,6.717229
2016-03-17,6.7233763,6.707073,6.7144113,6.721189,6.7115355,6.717124,6.7147245
2016-03-18,6.722374,6.711051,6.7113876,6.7085233,6.713997,6.7163506,6.718029
2016-03-20,6.710435,6.715576,6.7114687,6.7193184,6.708075,6.7098823,6.712841
2016-03-21,6.713747,6.7150974,6.7144556,6.719802,6.7145433,6.7128916,6.7105045
2016-03-22,6.7126665,6.710837,6.710249,6.7102823,6.7210083,6.712484,6.7155514
2016-03-23,6.712831,6.7157187,6.7157383,6.715067,6.7145596,6.716092,6.7157454
2016-03-24,6.7079563,6.7179213,6.714135,6.7126083,6.7204027,6.712739,6.716541
2016-03-27,6.7177463,6.72224,6.720108,6.715146,6.714654,6.7174244,6.715743
2016-03-28,6.717051,6.7135286,6.712592,6.7124043,6.7170186,6.7127676,6.7078643
2016-03-29,6.7100215,6.713949,6.712113,6.714608,6.7094655,6.7130623,6.7105765
2016-03-30,6.7093687,6.7151823,6.7162867,6.712305,6.7150636,6.7142334,6.7092123
2016-03-31,6.71739,6.713157,6.7150536,6.714464,6.713516,6.7054043,6.694891
2016-04-01,6.717694,6.712757,6.7160525,6.7175074,6.7109404,6.6947927,6.690266
2016-04-03,6.7210894,6.7110286,6.710247,6.7094936,6.6944237,6.6961837,6.6821117
2016-04-04,6.7159414,6.713332,6.710836,6.699857,6.691901,6.6849008,6.6804323
2016-04-05,6.711464,6.7080398,6.6941843,6.684182,6.682435,6.6786537,6.6769695
2016-04-06,6.714223,6.6926937,6.6952763,6.684428,6.6791983,6.6748724,6.6643133
2016-04-07,6.6968107,6.689336,6.6819463,6.6754932,6.67576,6.671322,6.6612654
2016-04-08,6.695715,6.68249,6.681331,6.674101,6.663245,6.6630254,6.6371307
2016-04-10,6.6853456,6.676547,6.6753087,6.66458,6.6658034,6.640498,6.626554
2016-04-11,6.6745396,6.6714926,6.6657395,6.66489,6.6428995,6.634492,6.6218624
2016-04-12,6.6729527,6.6719093,6.6629157,6.642565,6.633156,6.6215887,6.6110053
2016-04-13,6.664719,6.658495,6.6398835,6.631577,6.6214623,6.6103883,6.60726
2016-04-14,6.65419,6.642527,6.632029,6.6242504,6.609993,6.603734,6.605872
2016-04-15,6.640313,6.6340356,6.6239495,6.6116543,6.6069984,6.6022816,6.5965223
2016-04-17,6.6276226,6.6226726,6.607287,6.607395,6.5972376,6.595189,6.5895863
2016-04-18,6.6197004,6.610568,6.607174,6.602397,6.596315,6.599186,6.593513
2016-04-19,6.6138134,6.6050024,6.603245,6.601617,6.6011868,6.596045,6.5948777
2016-04-20,6.6025887,6.60522,6.6003895,6.598284,6.5883703,6.5994844,6.6034994
2016-04-21,6.605935,6.6036186,6.591734,6.594967,6.5887856,6.5998316,6.5887966
2016-04-22,6.597096,6.591792,6.6006756,6.598137,6.5959888,6.592693,6.5903435
2016-04-24,6.597979,6.6002655,6.596937,6.595065,6.603607,6.5903134,6.5856485
2016-04-25,6.595139,6.5899973,6.592627,6.586254,6.5887427,6.5881186,6.5829105
2016-04-26,6.59783,6.597928,6.591367,6.5892305,6.584526,6.5851183,6.57996
2016-04-27,6.590741,6.5920296,6.5824537,6.5884886,6.5864697,6.5802627,6.578556
2016-04-28,6.586286,6.5943084,6.588148,6.5849066,6.585017,6.579333,6.5760655
2016-04-29,6.585866,6.5869274,6.582035,6.5817194,6.579583,6.5749903,6.5667095
2016-05-01,6.5880947,6.583104,6.580929,6.5795803,6.5763617,6.565913,6.559437
2016-05-02,6.5823164,6.5823193,6.5855107,6.579823,6.569331,6.5588255,6.5592036
2016-05-03,6.5824833,6.580329,6.5749817,6.5597553,6.5568504,6.5547543,6.5481396
2016-05-04,6.5792,6.5755363,6.5676847,6.5588856,6.5515203,6.5525618,6.5392
2016-05-05,6.572077,6.567461,6.5552588,6.5499973,6.5552855,6.546475,6.544258
2016-05-06,6.563863,6.5585794,6.554537,6.549796,6.541024,6.5401773,6.5408206
2016-05-08,6.559131,6.550919,6.551229,6.537843,6.539981,6.539526,6.539296
2016-05-09,6.55686,6.5526514,6.540395,6.537201,6.542638,6.5399504,6.540951
2016-05-10,6.553387,6.550089,6.5409374,6.546235,6.5388613,6.540133,6.54132
2016-05-11,6.5394106,6.541001,6.54081,6.538517,6.5389977,6.5363646,6.549202
2016-05-12,6.541557,6.541697,6.5383058,6.5409136,6.537696,6.5360427,6.542887
2016-05-13,6.5382214,6.539743,6.540536,6.5367165,6.5353303,6.5516376,6.5537987
2016-05-15,6.5385957,6.5404887,6.5397816,6.5438604,6.5432577,6.552977,6.5641775
2016-05-16,6.5383134,6.536197,6.538831,6.5414352,6.554302,6.5569706,6.567974
2016-05-17,6.543438,6.5407286,6.551374,6.5545883,6.5572677,6.5677023,6.568447
2016-05-18,6.540388,6.5506253,6.5579057,6.557562,6.5655437,6.568529,6.572776
2016-05-19,6.5436764,6.5549517,6.5555344,6.560111,6.5678854,6.5727425,6.5735774
2016-05-20,6.5523934,6.5536194,6.5587673,6.5712967,6.5683045,6.5736012,6.5723124
2016-05-22,6.558696,6.5637255,6.570346,6.5684533,6.5731277,6.575963,6.5762672
2016-05-23,6.560139,6.568911,6.569232,6.5713263,6.5776696,6.576005,6.5777855
2016-05-24,6.56602,6.5713463,6.5735264,6.577783,6.575531,6.576288,6.5760174
2016-05-25,6.5732074,6.571846,6.5776634,6.5753508,6.5731564,6.5762277,6.5764494
2016-05-26,6.571065,6.572283,6.575117,6.577944,6.5763664,6.5763693,6.573124
2016-05-27,6.575156,6.577923,6.5778055,6.57538,6.5764427,6.574031,6.5728817
2016-05-29,6.573086,6.5734143,6.575224,6.578148,6.576479,6.5778155,6.5836587
2016-05-30,6.575757,6.5723424,6.5780334,6.5754843,6.576852,6.583009,6.585392
2016-05-31,6.5706873,6.578276,6.5753574,6.577037,6.5883594,6.591301,6.5752273
2016-06-01,6.5783067,6.5735536,6.5804358,6.5820847,6.590746,6.579921,6.5734415
2016-06-02,6.575301,6.580227,6.5800333,6.597592,6.58062,6.571915,6.5735226
2016-06-03,6.584594,6.586669,6.591919,6.5772734,6.5689297,6.5734653,6.570788
2016-06-05,6.584354,6.58945,6.5814095,6.574549,6.5779314,6.5668592,6.569871
2016-06-06,6.5883265,6.578964,6.5765066,6.573187,6.5706606,6.570278,6.5716124
2016-06-07,6.5800753,6.5796213,6.569324,6.5661592,6.5614605,6.571273,6.5772314
2016-06-08,6.5740223,6.5744343,6.5694356,6.5652027,6.562678,6.573156,6.5763845
2016-06-09,6.5709248,6.569478,6.567875,6.5761642,6.57321,6.5751,6.5884686
2016-06-10,6.565462,6.5616727,6.567365,6.5743146,6.5766006,6.5850463,6.592596
2016-06-12,6.565871,6.5654078,6.5782113,6.577377,6.589402,6.5936794,6.6079674
2016-06-13,6.5712156,6.5711694,6.5772734,6.5958896,6.5889063,6.6110234,6.6066456
2016-06-14,6.573125,6.5769825,6.585288,6.593667,6.6113844,6.6075783,6.6086025
2016-06-15,6.573923,6.593504,6.591344,6.613103,6.605179,6.61067,6.60715
2016-06-16,6.586591,6.5942035,6.607113,6.607437,6.6083193,6.6066704,6.609128
2016-06-17,6.5902777,6.6056623,6.6071787,6.607549,6.60783,6.6107388,6.607409
2016-06-19,6.609866,6.6103134,6.6092687,6.609694,6.603133,6.607229,6.6094694
2016-06-20,6.6076565,6.602255,6.607291,6.609224,6.6051025,6.6079254,6.604846
2016-06-21,6.6041794,6.604062,6.610096,6.6057158,6.61019,6.604003,6.6142564
2016-06-22,6.607791,6.6068153,6.607815,6.609897,6.60867,6.618398,6.61971
2016-06-23,6.607848,6.606745,6.606565,6.611441,6.6164436,6.620304,6.6187487
2016-06-24,6.6041203,6.6076317,6.6126957,6.613888,6.615605,6.6221504,6.623064
2016-06-26,6.604995,6.611518,6.61733,6.618468,6.6193247,6.626231,6.6208525
2016-06-27,6.60679,6.6158853,6.6206455,6.623928,6.625329,6.622917,6.621129
2016-06-28,6.6093497,6.6148577,6.620572,6.6249523,6.6216984,6.6225133,6.6290245
2016-06-29,6.6170635,6.621622,6.6197596,6.62602,6.630703,6.6329217,6.6382437
2016-06-30,6.620271,6.6208158,6.626298,6.6232815,6.6313806,6.6287227,6.6473594
2016-07-01,6.623432,6.6242523,6.624021,6.63206,6.629781,6.646064,6.6474137
2016-07-03,6.6307306,6.630335,6.624925,6.6326456,6.645673,6.645276,6.648311
2016-07-04,6.626622,6.621751,6.6334662,6.647312,6.6461225,6.65419,6.6571627
2016-07-05,6.6324005,6.633552,6.6473045,6.6465235,6.649531,6.65277,6.656518
2016-07-06,6.631275,6.648369,6.6510997,6.648103,6.6573486,6.6558294,6.6500864
2016-07-07,6.6504745,6.6460605,6.64984,6.6527023,6.6559973,6.6559515,6.6554456
2016-07-08,6.6454177,6.6480055,6.658859,6.647749,6.6553593,6.657906,6.659392
2016-07-10,6.647872,6.657234,6.6528425,6.6506386,6.6569967,6.660864,6.6565037
2016-07-11,6.652607,6.662154,6.6547585,6.660093,6.6551437,6.661722,6.679314
2016-07-12,6.6497383,6.6575975,6.6594906,6.653573,6.6529493,6.678017,6.6954746
2016-07-13,6.6569443,6.659418,6.6533775,6.659357,6.6778398,6.6871834,6.688796
2016-07-14,6.6570077,6.657343,6.657862,6.670468,6.6823573,6.688859,6.6961746
2016-07-15,6.653295,6.659124,6.6817083,6.684119,6.6886744,6.6922226,6.6927214
2016-07-17,6.660347,6.6830626,6.6870823,6.688566,6.68996,6.697684,6.7006044
2016-07-18,6.6765018,6.6814904,6.690104,6.680372,6.69823,6.7000337,6.705308
2016-07-19,6.6867924,6.6930046,6.692308,6.69553,6.705239,6.7011003,6.702162
2016-07-20,6.687896,6.6946144,6.6900954,6.708554,6.7006354,6.7001963,6.7044263
2016-07-21,6.690222,6.702322,6.691934,6.7005796,6.702285,6.705963,6.70646
2016-07-22,6.6985006,6.69705,6.7038765,6.7021217,6.705053,6.708839,6.7146273
2016-07-24,6.700598,6.706511,6.7065296,6.7069397,6.702913,6.712884,6.7123146
2016-07-25,6.6992044,6.7057824,6.7128477,6.7083273,6.717084,6.7176642,6.7134485
2016-07-26,6.699445,6.7058134,6.7143993,6.7151093,6.71259,6.708967,6.7148542
2016-07-27,6.7059355,6.710087,6.712838,6.7148914,6.715294,6.713896,6.712954
2016-07-28,6.7069464,6.719022,6.715405,6.7120333,6.712656,6.717572,6.7184877
2016-07-29,6.714978,6.7138786,6.7145996,6.7152843,6.712546,6.7089024,6.7095346
2016-07-31,6.7119803,6.717958,6.7131414,6.71501,6.714032,6.713765,6.7139344
2016-08-01,6.715416,6.71194,6.7153406,6.711807,6.716524,6.7173405,6.7122335
2016-08-02,6.7150154,6.709691,6.713475,6.7153554,6.714028,6.708723,6.713327
2016-08-03,6.711668,6.709174,6.7186723,6.7149825,6.712322,6.7134886,6.7057223
2016-08-04,6.7153893,6.7091336,6.716021,6.711495,6.7131195,6.7079506,6.71167
2016-08-05,6.715108,6.7206755,6.7156534,6.7154856,6.713077,6.708879,6.7119102
2016-08-07,6.7113132,6.711513,6.7114754,6.711629,6.7039423,6.707581,6.7062283
2016-08-08,6.7154026,6.7104964,6.71597,6.712532,6.7074747,6.7059917,6.708847
2016-08-09,6.7149153,6.712061,6.709994,6.7071342,6.7052603,6.70693,6.706458
2016-08-10,6.7078004,6.7021503,6.708397,6.710001,6.7042913,6.7050858,6.708192
2016-08-11,6.708111,6.704406,6.7058134,6.7071595,6.7013226,6.7063284,6.7092857
2016-08-12,6.710324,6.711651,6.708049,6.7048492,6.701932,6.708047,6.711875
2016-08-14,6.705166,6.7027445,6.706459,6.709897,6.711309,6.7132444,6.7040644
2016-08-15,6.7104297,6.7048664,6.710455,6.7078433,6.7053995,6.704629,6.705207
2016-08-16,6.7102637,6.7123804,6.7047048,6.706665,6.7051105,6.7050467,6.6986127
2016-08-17,6.705797,6.7088275,6.7063217,6.7081223,6.7008004,6.699066,6.689659
2016-08-18,6.7076383,6.705133,6.701443,6.6999254,6.698908,6.6910143,6.685046
2016-08-19,6.705387,6.7051315,6.6965446,6.6973658,6.693102,6.6880703,6.679973
2016-08-21,6.7068195,6.7015576,6.6994295,6.6930275,6.6910276,6.6829433,6.67585
2016-08-22,6.7026806,6.6970615,6.6918077,6.6816435,6.6828823,6.6787233,6.6707664
2016-08-23,6.691368,6.6907177,6.6889668,6.6809196,6.6810675,6.6694784,6.6677823
2016-08-24,6.694182,6.690467,6.679596,6.6797514,6.6731486,6.664428,6.665591
2016-08-25,6.6873503,6.6856594,6.681823,6.676201,6.6695595,6.663023,6.6679425
2016-08-26,6.6799326,6.6779804,6.668321,6.668623,6.6622767,6.66798,6.6664076
2016-08-28,6.679204,6.6674976,6.664775,6.6617866,6.6650295,6.6624317,6.670955
2016-08-29,6.667692,6.6716137,6.6626687,6.661763,6.6665077,6.6597347,6.6604548
2016-08-30,6.668668,6.664445,6.659915,6.6617975,6.6600065,6.6617327,6.6610937
2016-08-31,6.6645255,6.666611,6.6704955,6.6591706,6.6696863,6.6657476,6.6576595
2016-09-01,6.6642847,6.665369,6.667146,6.664358,6.6671066,6.6606474,6.66129
2016-09-02,6.665968,6.6568475,6.6606255,6.659001,6.6577706,6.659668,6.6608224
2016-09-04,6.6630154,6.6602726,6.6610346,6.6589828,6.660391,6.6627097,6.660179
2016-09-05,6.6623516,6.6622615,6.656349,6.658509,6.6619425,6.65653,6.6522512
2016-09-06,6.6615868,6.660383,6.657717,6.656353,6.658765,6.656353,6.6526923
2016-09-07,6.6614766,6.659466,6.654505,6.652746,6.6543922,6.653146,6.6554756
2016-09-08,6.6558313,6.655924,6.6580157,6.6564083,6.656705,6.653471,6.6494923
2016-09-09,6.6545305,6.6584263,6.656077,6.6556396,6.65374,6.650049,6.648416
2016-09-11,6.6610136,6.654905,6.653257,6.6537476,6.650273,6.6503544,6.638941
2016-09-12,6.6571875,6.658746,6.6551766,6.6494904,6.650261,6.6377163,6.638573
2016-09-13,6.654553,6.6571717,6.650503,6.650625,6.640191,6.636826,6.6376486
2016-09-14,6.654483,6.6497097,6.6472316,6.6369376,6.6380215,6.637313,6.6385193
2016-09-15,6.648288,6.64942,6.636998,6.6388836,6.6355553,6.6396036,6.6376514
2016-09-16,6.6453953,6.63821,6.638566,6.6386466,6.639653,6.637517,6.6369343
2016-09-18,6.6385245,6.637058,6.6374903,6.6366463,6.6398916,6.6379404,6.6394734
2016-09-19,6.637495,6.6382184,6.6389675,6.638893,6.637821,6.638349,6.639263
2016-09-20,6.6385584,6.6370196,6.640711,6.6386747,6.6383586,6.6363125,6.635174
2016-09-21,6.637389,6.6381884,6.6369176,6.6364493,6.6381607,6.6339335,6.6293535
2016-09-22,6.6385565,6.636938,6.6372175,6.6389356,6.638897,6.6310863,6.631102
2016-09-23,6.6373444,6.638225,6.639994,6.6367397,6.628257,6.629937,6.636283
2016-09-25,6.6385736,6.6368747,6.636883,6.631606,6.6313643,6.6358604,6.634657
2016-09-26,6.6373014,6.6331367,6.6305494,6.6306014,6.6355734,6.6373153,6.639371
2016-09-27,6.630581,6.6324463,6.6322346,6.635506,6.635893,6.6378355,6.639532
2016-09-28,6.628599,6.632248,6.636208,6.634432,6.638829,6.641407,6.639409
2016-09-29,6.631772,6.635666,6.6390553,6.641386,6.6337233,6.6362233,6.641858
2016-09-30,6.6336546,6.6397953,6.640296,6.6426315,6.6417274,6.642728,6.6413846
2016-10-02,6.6360373,6.6372786,6.634403,6.641616,6.6404047,6.63956,6.653146
2016-10-03,6.639723,6.6396523,6.6345425,6.6433287,6.6429462,6.640565,6.6524296
2016-10-04,6.6383095,6.6448555,6.6406136,6.643509,6.652254,6.64485,6.6485786
2016-10-05,6.6398735,6.6415997,6.642318,6.6367683,6.641833,6.645262,6.6433973
2016-10-06,6.6406026,6.643384,6.6417065,6.6520023,6.644966,6.642295,6.648625
2016-10-07,6.644941,6.6434474,6.6474767,6.6489325,6.64091,6.645809,6.643715
2016-10-09,6.6415234,6.6491737,6.641628,6.6481037,6.6432657,6.6424556,6.6485167
2016-10-10,6.649926,6.6403785,6.6487236,6.642928,6.6496644,6.648776,6.643907
2016-10-11,6.6504,6.6464953,6.643004,6.647814,6.6513214,6.643045,6.6485085
2016-10-12,6.643378,6.6488523,6.6473055,6.643058,6.6439357,6.642516,6.6440015
2016-10-13,6.6498485,6.642782,6.643671,6.6476965,6.6423407,6.646063,6.648426
2016-10-14,6.646254,6.6468678,6.646632,6.6431713,6.6456804,6.644742,6.6432695
2016-10-16,6.646244,6.643177,6.64376,6.647607,6.6436625,6.646841,6.6478534
2016-10-17,6.644555,6.6486063,6.6426325,6.6432724,6.645225,6.6491756,6.6500998
2016-10-18,6.6433887,6.643014,6.6436796,6.6483994,6.652343,6.646801,6.6510963
2016-10-19,6.647132,6.6469965,6.646558,6.6535788,6.6508656,6.6535454,6.6645937
2016-10-20,6.6438165,6.645564,6.6469827,6.6491537,6.6533833,6.665682,6.6668777
2016-10-21,6.6476483,6.651981,6.6515226,6.6497846,6.663997,6.6672616,6.6677504
2016-10-23,6.650558,6.650397,6.6497,6.6638203,6.667818,6.6716304,6.6710114
2016-10-24,6.6513634,6.6556625,6.664188,6.668827,6.6691613,6.673828,6.670895
2016-10-25,6.652396,6.6641436,6.6688786,6.6713915,6.6742153,6.67653,6.6770754
2016-10-26,6.661993,6.6678896,6.6728745,6.672303,6.6723423,6.6769238,6.675304
2016-10-27,6.668271,6.6719847,6.6707296,6.6702204,6.673869,6.6783485,6.7147756
2016-10-28,6.6735115,6.6736603,6.67416,6.6753373,6.67696,6.716529,6.7160707
2016-10-30,6.667328,6.6707935,6.6810694,6.6758356,6.716942,6.7166405,6.7158294
2016-10-31,6.669175,6.6748977,6.6785965,6.716468,6.715091,6.7167845,6.715953
2016-11-01,6.6739473,6.6754303,6.715884,6.716584,6.715832,6.7180624,6.717088
2016-11-02,6.676442,6.7181344,6.71719,6.717353,6.714984,6.7158365,6.736187
2016-11-03,6.71645,6.7162066,6.7162247,6.716921,6.7184615,6.732972,6.7386684
2016-11-04,6.717743,6.7160697,6.71747,6.7156096,6.7372575,6.7401776,6.737035
2016-11-06,6.717617,6.716222,6.717573,6.73682,6.733604,6.7437415,6.746725
2016-11-07,6.7158175,6.718293,6.7348585,6.7355933,6.741639,6.744182,6.749181
2016-11-08,6.7174273,6.7284203,6.7347655,6.7404013,6.7462454,6.750601,6.7574368
2016-11-09,6.735775,6.7330627,6.7417164,6.7470207,6.7508125,6.758601,6.761287
2016-11-10,6.7352877,6.7404795,6.745037,6.7491484,6.760536,6.7621055,6.7626815
2016-11-11,6.7384734,6.7463737,6.748785,6.759007,6.7621613,6.763526,6.764493
2016-11-13,6.7472143,6.7470613,6.7577524,6.7587094,6.7630157,6.766946,6.77607
2016-11-14,6.747262,6.757519,6.764188,6.76569,6.7711754,6.777116,6.777932
2016-11-15,6.756584,6.763549,6.7664566,6.7686033,6.7822437,6.7734613,6.781559
2016-11-16,6.7655325,6.766965,6.770732,6.7787085,6.7796917,6.781128,6.7875657
2016-11-17,6.764529,6.769581,6.775983,6.7816353,6.7810497,6.7857027,6.7975864
2016-11-18,6.7713685,6.77168,6.781189,6.7802954,6.783535,6.799191,6.8058386
2016-11-20,6.778929,6.779212,6.782922,6.784198,6.798117,6.8055887,6.828139
2016-11-21,6.780244,6.7846365,6.786229,6.7985783,6.801708,6.8254023,6.8297596
2016-11-22,6.7792535,6.789749,6.796513,6.802616,6.812369,6.8190928,6.829305
2016-11-23,6.7878056,6.7991304,6.806503,6.8169193,6.8342433,6.8298235,6.8256073
2016-11-24,6.802303,6.803919,6.824771,6.831348,6.8229346,6.833883,6.8334703
2016-11-25,6.8026786,6.817786,6.8236923,6.822336,6.821431,6.838355,6.843711
2016-11-27,6.821665,6.823714,6.8266525,6.8282986,6.8313932,6.837226,6.8403397
2016-11-28,6.824975,6.8327703,6.8345995,6.832095,6.836376,6.8428144,6.841282
2016-11-29,6.8271933,6.8370256,6.840252,6.834564,6.839754,6.8414574,6.8818455
2016-11-30,6.8298883,6.8383465,6.837282,6.8452315,6.8430243,6.8796167,6.9236937
2016-12-01,6.832951,6.8352947,6.8402367,6.8445177,6.8814287,6.9201255,6.9270725
2016-12-02,6.8359003,6.8387876,6.8485484,6.884178,6.924149,6.9285803,6.924683
2016-12-04,6.8454185,6.8427644,6.882529,6.924382,6.9270444,6.92628,6.9300747
2016-12-05,6.8481836,6.88336,6.918568,6.927903,6.9236107,6.9323425,6.945059
2016-12-06,6.883484,6.9213448,6.9260774,6.923747,6.9288216,6.94269,6.9536047
