,CADJPY,CADJPY,CADJPY,CADJPY,CADJPY,CADJPY,CADJPY
2017-06-20,82.56916,82.57192,82.60574,82.60609,82.62478,82.65381,82.68174
2017-06-21,82.582756,82.61929,82.63616,82.6564,82.63879,82.61108,82.61131
2017-06-22,82.62101,82.630615,82.62943,82.61774,82.65883,82.635704,82.58349
2017-06-23,82.63133,82.64523,82.62375,82.623146,82.621796,82.6265,82.630066
2017-06-25,82.61357,82.63013,82.652504,82.658104,82.64936,82.61035,82.683945
2017-06-26,82.63459,82.64326,82.64253,82.62223,82.593636,82.63662,82.70022
2017-06-27,82.65522,82.64603,82.60269,82.6019,82.64921,82.715744,82.99117
2017-06-28,82.63735,82.630394,82.63682,82.65314,82.750275,82.954216,83.049644
2017-06-29,82.62831,82.64676,82.68506,82.70545,82.971245,82.93927,83.03223
2017-06-30,82.61222,82.663895,82.74361,82.9645,83.01564,83.06119,83.10212
2017-07-02,82.65218,82.69864,82.900925,83.10206,83.04754,83.05481,83.278725
2017-07-03,82.7838,82.95161,83.08038,83.038994,83.1101,83.25661,83.61898
2017-07-04,82.93912,83.09371,83.07063,83.080124,83.19671,83.68394,83.8835
2017-07-05,83.005356,83.04518,83.11762,83.20082,83.67588,83.8251,83.86664
2017-07-06,83.022896,83.08514,83.2606,83.63132,83.74445,83.89545,83.90103
2017-07-07,83.06475,83.276024,83.66986,83.753456,83.883354,83.8887,83.925606
2017-07-09,83.273224,83.680534,83.832726,83.88115,83.979294,83.96564,84.05209
2017-07-10,83.63549,83.6981,83.79417,83.89012,83.8998,84.02081,84.10336
2017-07-11,83.9081,83.955055,83.887245,83.981255,83.994934,84.105064,84.183945
2017-07-12,83.82539,83.89974,83.91148,83.983406,84.111946,84.22913,84.25668
2017-07-13,83.892784,83.92567,84.00681,84.07487,84.21278,84.2956,84.90132
2017-07-14,83.96186,83.99032,84.144424,84.16293,84.304825,84.92028,85.790146
2017-07-16,84.04407,84.084915,84.19897,84.325035,84.92011,85.80159,86.31916
2017-07-17,84.11055,84.216835,84.302216,84.91628,85.84254,86.28611,86.427605
2017-07-18,84.17904,84.293434,84.87496,85.85768,86.27604,86.38319,86.55306
2017-07-19,84.326485,84.88303,85.802185,86.31839,86.36161,86.523384,87.07099
2017-07-20,84.91811,85.82102,86.3013,86.393135,86.53035,87.078186,87.31167
2017-07-21,85.821236,86.267815,86.36154,86.555984,87.04397,87.30458,87.40522
2017-07-23,86.253586,86.410446,86.53877,87.115395,87.297035,87.371124,87.41097
2017-07-24,86.38426,86.57134,87.08468,87.33252,87.37677,87.40378,87.98843
2017-07-25,86.58788,87.02171,87.298294,87.409515,87.42055,88.02699,88.31906
2017-07-26,87.03147,87.2743,87.44935,87.40789,87.99767,88.316895,88.35574
2017-07-27,87.315254,87.37521,87.38466,88.06325,88.294266,88.40496,88.36773
2017-07-28,87.372894,87.46344,87.9933,88.3771,88.330986,88.39503,88.37742
2017-07-30,87.46016,87.957115,88.328285,88.41364,88.39515,88.35182,88.3916
2017-07-31,87.975975,88.30966,88.38743,88.36743,88.3856,88.39053,88.36963
2017-08-01,88.31034,88.358635,88.40569,88.36369,88.380104,88.38291,88.3705
2017-08-02,88.33104,88.40238,88.35658,88.39015,88.39832,88.34012,88.44964
2017-08-03,88.39534,88.37979,88.37999,88.382645,88.3728,88.38241,88.39876
2017-08-04,88.38572,88.38891,88.35807,88.420654,88.38931,88.376,88.39439
2017-08-06,88.38021,88.35611,88.38815,88.37339,88.365234,88.3707,88.45125
2017-08-07,88.41407,88.40799,88.44447,88.37343,88.383194,88.40878,88.34156
2017-08-08,88.36098,88.3816,88.35455,88.40795,88.36006,88.39739,88.38641
2017-08-09,88.37984,88.353615,88.379906,88.35122,88.37898,88.348915,88.4405
2017-08-10,88.42915,88.3579,88.35634,88.38705,88.42854,88.392136,88.39217
2017-08-11,88.397354,88.37511,88.3886,88.37688,88.39657,88.383575,88.35611
2017-08-13,88.33722,88.351814,88.41034,88.37915,88.33613,88.33633,88.33153
2017-08-14,88.36058,88.406494,88.35291,88.41893,88.363594,88.3829,88.411224
2017-08-15,88.41394,88.388245,88.379944,88.36449,88.39754,88.375885,88.41003
2017-08-16,88.3846,88.40607,88.35494,88.36031,88.38843,88.3701,88.35982
2017-08-17,88.32619,88.38788,88.38911,88.39108,88.38233,88.294815,88.08965
2017-08-18,88.42452,88.355774,88.411995,88.38242,88.33927,88.18499,88.05949
2017-08-20,88.3972,88.381905,88.35155,88.32448,88.135,88.05365,87.621605
2017-08-21,88.38823,88.35207,88.31428,88.231125,88.04847,87.61003,87.60177
2017-08-22,88.38222,88.31903,88.06477,88.03217,87.6013,87.74737,87.60207
2017-08-23,88.33976,88.15602,88.089966,87.65587,87.75075,87.57603,87.56966
2017-08-24,88.172615,87.99366,87.611885,87.60886,87.571144,87.55897,87.49584
2017-08-25,88.00015,87.585434,87.58949,87.57746,87.58649,87.53844,87.552734
2017-08-27,87.69598,87.603325,87.58489,87.58162,87.440155,87.53611,87.52076
2017-08-28,87.551865,87.560196,87.554245,87.552155,87.49354,87.48924,87.55371
2017-08-29,87.5063,87.59752,87.431595,87.53104,87.53519,87.536995,87.52197
2017-08-30,87.547226,87.43586,87.536835,87.52989,87.483215,87.52948,87.55464
2017-08-31,87.56214,87.51632,87.51023,87.53193,87.44499,87.47775,87.523125
2017-09-01,87.52474,87.558395,87.43145,87.530785,87.56641,87.51975,87.55561
2017-09-03,87.48546,87.43405,87.57001,87.53281,87.45764,87.55118,87.524254
2017-09-04,87.517685,87.50212,87.42941,87.53168,87.496956,87.56655,87.55655
2017-09-05,87.55004,87.519394,87.492096,87.5337,87.48288,87.54382,87.525345
2017-09-06,87.54096,87.49308,87.50845,87.53255,87.55071,87.462944,87.55748
2017-09-07,87.52695,87.505486,87.4456,87.5346,87.53166,87.55513,87.52643
2017-09-08,87.53503,87.45583,87.49671,87.53347,87.44623,87.437874,87.55845
2017-09-10,87.50508,87.56763,87.5689,87.53552,87.53346,87.52526,87.52751
2017-09-11,87.553925,87.5787,87.51842,87.53438,87.57741,87.56936,87.5594
2017-09-12,87.51232,87.447205,87.44527,87.53642,87.467865,87.45943,87.5348
2017-09-13,87.45681,87.44594,87.43339,87.53529,87.578735,87.49928,87.53614
2017-09-14,87.49797,87.56329,87.500725,87.543945,87.45003,87.48513,87.53795
2017-09-15,87.48356,87.55416,87.51821,87.54411,87.54821,87.557274,87.572525
2017-09-17,87.55388,87.53964,87.49169,87.54421,87.5383,87.6111,87.86152
2017-09-18,87.53423,87.58021,87.50423,87.58258,87.70161,87.88981,88.023544
2017-09-19,87.44634,87.46419,87.570885,87.555046,87.837036,88.02625,88.316635
2017-09-20,87.536194,87.56183,87.58901,87.80067,88.02931,88.31503,88.586555
2017-09-21,87.57293,87.57253,87.882,88.022026,88.33582,88.43854,88.593925
2017-09-22,87.55571,87.848564,88.01572,88.347015,88.58209,88.51951,88.61693
2017-09-24,87.85881,88.06487,88.288605,88.59241,88.585304,88.71236,88.95542
2017-09-25,88.06193,88.28365,88.563,88.63844,88.66518,88.92715,89.173386
2017-09-26,88.31742,88.50576,88.61843,88.63824,88.91353,89.15094,89.34018
2017-09-27,88.48939,88.62006,88.63933,88.90298,89.17668,89.372795,89.85235
2017-09-28,88.62487,88.63351,88.92476,89.14751,89.41879,89.8711,90.1469
2017-09-29,88.64611,88.98175,89.162735,89.3794,89.89247,90.14751,90.28659
2017-10-01,88.91764,89.144165,89.37045,89.95249,90.137146,90.28956,90.26403
2017-10-02,89.172424,89.39033,89.92982,90.156685,90.255295,90.309425,90.29814
2017-10-03,89.37225,89.90376,90.156235,90.307655,90.27555,90.29702,90.30496
2017-10-04,89.85758,90.14848,90.26688,90.282684,90.17169,90.230034,90.27326
2017-10-05,90.135605,90.28852,90.27435,90.17263,90.23154,90.3034,90.28176
2017-10-06,90.22888,90.259674,90.30606,90.27223,90.30575,90.24995,90.28745
2017-10-08,90.28186,90.30128,90.27437,90.24419,90.23909,90.29108,90.251144
2017-10-09,90.21831,90.26801,90.281,90.217804,90.18654,90.2199,90.288185
2017-10-10,90.23373,90.27121,90.28545,90.23344,90.19116,90.30213,90.29949
2017-10-11,90.2743,90.30323,90.28845,90.179535,90.23213,90.27539,90.30716
2017-10-12,90.275314,90.26698,90.2975,90.24013,90.27111,90.23292,90.27237
2017-10-13,90.290504,90.27045,90.30368,90.18628,90.28088,90.27136,90.36752
2017-10-15,90.274956,90.304596,90.30793,90.19013,90.2615,90.209946,90.35438
2017-10-16,90.29086,90.26608,90.27213,90.19397,90.30141,90.28797,90.34239
2017-10-17,90.27461,90.26976,90.27969,90.299034,90.35207,90.3733,90.29207
2017-10-18,90.291214,90.305885,90.27596,90.24996,90.342636,90.33679,90.32828
2017-10-19,90.27427,90.30285,90.26138,90.25971,90.30012,90.329094,90.3041
2017-10-20,90.24331,90.11455,90.27085,90.3235,90.31619,90.28842,90.28095
2017-10-22,90.27088,90.2386,90.28324,90.26152,90.28438,90.29553,90.25774
2017-10-23,90.320274,90.364815,90.331924,90.30946,90.30611,90.28882,90.27807
2017-10-24,90.27384,90.318954,90.286446,90.266266,90.29714,90.277405,90.146614
2017-10-25,90.31676,90.28563,90.29754,90.29745,90.25855,90.15226,90.162415
2017-10-26,90.27649,90.244125,90.25633,90.25653,90.145836,90.13166,90.08813
2017-10-27,90.24185,90.22864,90.267044,90.14488,90.139694,90.06488,89.97183
2017-10-29,90.273285,90.264626,90.15109,90.15783,90.047325,90.02704,89.94738
2017-10-30,90.27341,90.157295,90.14804,90.05872,89.95253,89.89032,89.87581
2017-10-31,90.14334,90.10235,90.07275,89.96964,89.943855,89.932304,89.86451
2017-11-01,90.139854,90.07061,89.983406,89.94372,89.9228,89.86998,89.87192
2017-11-02,90.04329,89.946724,89.94214,89.912445,89.87591,89.859085,89.81292
2017-11-03,89.99784,89.95967,89.89286,89.87256,89.83901,89.83049,89.84144
2017-11-05,89.90185,89.93308,89.87065,89.84267,89.82428,89.81036,89.746284
2017-11-06,89.92258,89.86031,89.858025,89.82068,89.82619,89.77172,89.753494
2017-11-07,89.84843,89.86603,89.84328,89.80863,89.79228,89.73499,89.69498
2017-11-08,89.84488,89.8587,89.80332,89.79696,89.73628,89.69446,89.56971
2017-11-09,89.85244,89.82805,89.78166,89.75467,89.65516,89.51226,89.66267
