,XAGUSD,XAGUSD,XAGUSD,XAGUSD,XAGUSD,XAGUSD,XAGUSD
2016-05-08,16.13034,16.190506,16.235237,16.235023,16.820389,16.964287,16.992165
2016-05-09,16.221138,16.274689,16.227951,16.810905,16.980743,16.99028,17.035034
2016-05-10,16.24701,16.257797,16.802284,16.949402,17.005539,17.016617,17.057259
2016-05-11,16.209068,16.809746,16.961487,16.985115,17.037178,17.090126,17.084145
2016-05-12,16.874123,16.98117,16.99237,17.0419,17.068253,17.08014,17.076797
2016-05-13,16.938217,17.01136,17.044579,17.036469,17.061775,17.073723,17.089539
2016-05-15,16.986206,17.055275,17.063927,17.055496,17.069466,17.102707,17.09262
2016-05-16,16.99984,17.034485,17.063248,17.07006,17.079216,17.085915,17.085709
2016-05-17,17.068466,17.058266,17.070465,17.096512,17.084549,17.110352,17.088669
2016-05-18,17.064651,17.057388,17.087524,17.07116,17.097267,17.06247,17.090698
2016-05-19,17.076317,17.104431,17.072174,17.097168,17.097115,17.10878,17.092628
2016-05-20,17.05619,17.107498,17.077309,17.070389,17.076385,17.100296,17.075096
2016-05-22,17.107674,17.105995,17.09803,17.097168,17.087128,17.080307,17.075775
2016-05-23,17.05294,17.102142,17.119423,17.070389,17.07035,17.08863,17.08049
2016-05-24,17.06794,17.071854,17.078255,17.097168,17.082413,17.079918,17.0802
2016-05-25,17.09626,17.09446,17.080208,17.070389,17.076508,17.089012,17.081032
2016-05-26,17.057465,17.09739,17.07724,17.097168,17.105324,17.079597,17.088066
2016-05-27,17.103165,17.112427,17.104462,17.070389,17.054184,17.08921,17.084892
2016-05-29,17.084373,17.075195,17.09056,17.097168,17.11383,17.0794,17.074661
2016-05-30,17.078148,17.09739,17.106293,17.070457,17.102013,17.08953,17.055061
2016-05-31,17.091286,17.08406,17.102242,17.097168,17.08995,17.091393,17.058464
2016-06-01,17.069191,17.067558,17.100746,17.070457,17.051704,17.052612,17.054794
2016-06-02,17.09729,17.097961,17.0756,17.082657,17.071022,17.06752,17.043457
2016-06-03,17.078285,17.085052,17.06987,17.053726,17.061981,17.062164,17.026115
2016-06-05,17.091423,17.07885,17.05429,17.075928,17.06556,17.020157,16.96952
2016-06-06,17.070686,17.061691,17.006905,17.041847,16.97216,16.976631,16.943893
2016-06-07,17.050545,17.04895,17.060814,16.980194,16.99894,16.984459,16.963577
2016-06-08,17.074951,17.068115,16.983597,16.992393,17.005318,17.008469,17.024483
2016-06-09,17.050797,16.97197,17.010239,17.019882,16.97705,16.977997,17.052864
2016-06-10,16.982162,16.984291,16.997719,17.006653,16.970863,16.998978,17.031052
2016-06-12,17.007584,17.011269,16.969398,16.978004,17.00087,16.999207,16.966072
2016-06-13,16.995636,16.99836,16.982765,16.991814,17.007256,16.987694,16.936272
2016-06-14,16.968224,16.969398,17.012383,17.022385,16.975395,16.980537,16.959824
2016-06-15,16.981186,16.983017,16.998314,17.00782,16.968102,16.982315,17.028793
2016-06-16,17.009712,17.01352,16.967087,16.975426,17.001831,16.979958,17.060074
2016-06-17,16.996094,16.998817,16.982048,16.991035,17.009193,16.994598,17.035042
2016-06-19,16.965965,16.96701,17.014694,17.02446,16.97371,16.97976,16.962265
2016-06-20,16.980156,16.982292,16.999084,17.00814,16.965897,16.994728,16.929535
2016-06-21,17.012222,17.015907,16.96495,16.973236,17.003128,16.979431,16.954918
2016-06-22,16.996681,16.999855,16.981201,16.989754,17.01101,16.994797,17.03138
2016-06-23,16.963448,16.964874,17.016762,17.026268,16.971916,16.978989,17.065765
2016-06-24,16.979698,16.981781,16.999352,17.00859,16.963837,16.994987,17.038033
2016-06-26,17.01403,17.018242,16.96231,16.970398,17.004547,16.97879,17.176949
2016-06-27,16.997765,17.000694,16.980118,16.988647,17.013206,17.178345,17.212303
2016-06-28,16.961311,16.962822,17.018578,17.028389,17.168312,17.190002,17.289795
2016-06-29,16.978668,16.981133,17.000313,17.204475,17.265656,17.230026,17.2798
2016-06-30,17.01641,17.020874,17.14856,17.218391,17.293785,17.274902,17.330597
2016-07-01,16.998848,17.183006,17.25998,17.282272,17.30046,17.327042,17.351837
2016-07-03,17.20008,17.24701,17.253456,17.310745,17.331612,17.321114,17.364784
2016-07-04,17.290474,17.227386,17.313454,17.319603,17.325989,17.37069,17.375877
2016-07-05,17.222214,17.291069,17.34024,17.334343,17.317581,17.373451,17.370186
2016-07-06,17.31691,17.31353,17.306412,17.361153,17.392235,17.363571,17.444267
2016-07-07,17.309837,17.309624,17.366287,17.396652,17.368965,17.399086,17.448036
2016-07-08,17.317795,17.364319,17.38591,17.356216,17.373055,17.44931,17.497345
2016-07-10,17.341553,17.360298,17.358093,17.38382,17.429031,17.497208,17.55642
2016-07-11,17.345612,17.387138,17.384422,17.428741,17.52407,17.56285,17.712494
2016-07-12,17.367676,17.392494,17.427254,17.502197,17.589348,17.725075,17.753334
2016-07-13,17.396988,17.427383,17.49833,17.533363,17.752266,17.783684,17.786674
2016-07-14,17.448051,17.489098,17.575508,17.744308,17.742386,17.7677,17.797852
2016-07-15,17.51104,17.554726,17.744148,17.758614,17.76934,17.81691,18.246986
2016-07-17,17.587402,17.733406,17.75225,17.784142,17.768944,18.241013,18.56942
2016-07-18,17.721588,17.763847,17.771461,17.782402,18.244003,18.56549,19.327904
2016-07-19,17.782433,17.774841,17.799667,18.256302,18.566994,19.345879,19.539093
2016-07-20,17.773071,17.785797,18.24681,18.59465,19.33879,19.502274,19.52684
2016-07-21,17.807785,18.237274,18.582901,19.33918,19.52044,19.461128,19.534592
2016-07-22,18.252625,18.567513,19.345688,19.495842,19.526329,19.574852,19.585785
2016-07-24,18.583214,19.322197,19.519165,19.519585,19.524612,19.550522,19.623589
2016-07-25,19.348602,19.513817,19.51316,19.519829,19.581215,19.613281,19.682777
2016-07-26,19.546288,19.54721,19.511955,19.54953,19.63041,19.655525,19.82486
2016-07-27,19.546173,19.55362,19.641151,19.63208,19.682632,19.780647,19.83899
2016-07-28,19.547226,19.604462,19.615623,19.65104,19.779167,19.836037,19.925194
2016-07-29,19.578552,19.606483,19.681099,19.821938,19.85218,19.875008,19.91983
2016-07-31,19.632484,19.649887,19.804848,19.839813,19.91246,19.945152,19.937218
2016-08-01,19.643074,19.822495,19.823647,19.88935,19.941345,19.962936,19.946274
2016-08-02,19.808456,19.88475,19.853844,19.925377,19.933334,19.935448,19.980148
2016-08-03,19.868088,19.900383,19.93734,19.946304,19.95575,19.982735,19.95002
2016-08-04,19.89125,19.915474,19.964378,19.923744,19.9999,19.985832,19.988655
2016-08-05,19.916016,19.967865,19.955627,19.951889,19.968063,19.954735,20.054543
2016-08-07,19.91523,19.991928,19.952713,19.98265,19.931519,20.024452,20.07808
2016-08-08,19.974258,19.979721,19.957008,19.95887,20.06514,20.061203,20.100082
2016-08-09,19.98507,20.024841,19.946297,20.05822,20.081383,20.073868,20.08699
2016-08-10,19.958778,19.944359,20.044937,20.056656,20.080719,20.048607,20.073181
2016-08-11,19.9609,20.032845,20.079063,20.098587,20.059631,20.07537,19.920975
2016-08-12,20.05178,20.076889,20.069893,20.071579,20.059982,19.951363,19.961426
2016-08-14,20.082237,20.091965,20.078346,20.068573,20.01793,19.945236,19.973007
2016-08-15,20.053688,20.041512,20.053688,19.941322,19.928574,19.953125,19.942726
2016-08-16,20.074554,20.042267,19.932365,19.953873,19.970985,19.938705,19.934044
2016-08-17,20.048912,19.97036,19.948578,19.92669,19.950043,19.972641,19.918854
2016-08-18,20.015007,19.933464,19.940407,19.957664,19.912933,19.941872,19.881004
2016-08-19,19.94143,19.939064,19.925926,19.932922,19.940071,19.900116,19.888878
2016-08-21,19.949745,19.936958,19.920128,19.93332,19.916504,19.882607,19.86927
2016-08-22,19.944618,19.937714,19.932549,19.896584,19.876984,19.819565,19.822449
2016-08-23,19.945328,19.924019,19.881332,19.86753,19.844177,19.803162,19.765472
2016-08-24,19.91758,19.90863,19.900085,19.852432,19.82547,19.776741,19.747345
2016-08-25,19.903328,19.877853,19.849068,19.813278,19.764717,19.721031,19.728851
2016-08-26,19.904121,19.829079,19.79918,19.760788,19.763588,19.721718,19.686295
2016-08-28,19.829124,19.799591,19.781815,19.730904,19.721375,19.699013,19.704231
2016-08-29,19.798462,19.781372,19.763245,19.727684,19.743088,19.714195,19.72023
2016-08-30,19.766556,19.726883,19.721138,19.701126,19.68528,19.726135,19.702126
2016-08-31,19.759102,19.735031,19.698364,19.70964,19.714859,19.725845,19.709312
2016-09-01,19.725914,19.719887,19.717705,19.733635,19.682953,19.725677,19.73182
2016-09-02,19.716988,19.709618,19.718422,19.70002,19.721573,19.73619,19.742752
2016-09-04,19.697754,19.720528,19.701683,19.708923,19.714485,19.758896,19.782982
2016-09-05,19.719574,19.709236,19.724709,19.70562,19.742249,19.71788,19.729355
2016-09-06,19.717506,19.720726,19.744057,19.683891,19.742905,19.712868,19.698212
2016-09-07,19.696602,19.729767,19.739967,19.75113,19.716232,19.7173,19.688538
2016-09-08,19.728851,19.727722,19.739326,19.730858,19.704735,19.647644,19.470856
2016-09-09,19.748512,19.730377,19.712189,19.692734,19.67913,19.479057,19.480743
2016-09-11,19.73935,19.697495,19.721664,19.663307,19.48156,19.38697,19.425575
2016-09-12,19.70549,19.68789,19.646713,19.471703,19.448524,19.418236,19.326797
2016-09-13,19.719292,19.678833,19.466042,19.459076,19.406143,19.352242,19.06736
2016-09-14,19.65129,19.48233,19.449448,19.394608,19.357605,19.051994,19.065155
2016-09-15,19.47927,19.445175,19.404686,19.348793,19.068031,19.050987,19.04419
2016-09-16,19.462135,19.414658,19.358994,19.056793,19.067123,19.083954,19.067741
2016-09-18,19.393356,19.364624,19.055656,19.057007,19.048027,19.091187,19.065483
2016-09-19,19.359634,19.040634,19.06649,19.07351,19.06977,19.056473,19.04322
2016-09-20,19.065544,19.0718,19.055458,19.063652,19.067955,19.048729,19.068382
2016-09-21,19.082748,19.078354,19.066742,19.055817,19.04718,19.085442,19.065811
2016-09-22,19.067322,19.063324,19.055069,19.060005,19.070724,19.092995,19.04174
2016-09-23,19.071327,19.050278,19.06681,19.057861,19.068466,19.054802,19.068779
2016-09-25,19.04255,19.107414,19.054619,19.091751,19.04596,19.04686,19.066383
2016-09-26,19.052162,19.055092,19.06694,19.069191,19.071243,19.086403,19.040962
2016-09-27,19.055382,19.064316,19.054619,19.056694,19.068855,19.09449,19.069931
2016-09-28,19.029083,19.07618,19.067581,19.073753,19.045181,19.052872,19.066849
2016-09-29,19.08384,19.035599,19.054619,19.072617,19.071892,19.043968,19.040062
2016-09-30,19.060577,19.07447,19.06791,19.063026,19.069504,19.08744,19.070198
2016-10-02,19.06073,19.082985,19.05442,19.07605,19.044334,19.096542,19.06736
2016-10-03,19.060966,19.03772,19.067917,19.063019,19.072594,19.051895,19.03897
2016-10-04,19.06646,19.08014,19.053917,19.076248,19.069962,19.042534,19.070526
2016-10-05,19.088844,19.034409,19.068108,19.062767,19.043442,19.088425,19.067375
2016-10-06,19.069595,19.052406,19.053658,19.076378,19.073181,19.098152,19.038078
2016-10-07,19.074303,19.108322,19.068108,19.062439,19.070091,19.049973,19.070984
2016-10-09,19.05423,19.113144,19.053268,19.076385,19.04235,19.04029,19.067757
2016-10-10,19.02282,19.052872,19.068298,19.062302,19.073387,19.089249,19.037231
2016-10-11,19.069191,19.083435,19.053078,19.076385,19.070297,19.099068,19.080536
2016-10-12,19.078453,19.122757,19.068619,19.062042,19.04126,19.014763,19.020035
2016-10-13,19.062859,19.061775,19.053009,19.077003,19.064178,19.075073,18.988937
2016-10-14,19.052078,19.064056,19.068619,19.07058,19.015518,18.9832,18.953896
2016-10-16,19.063248,19.05056,19.027649,19.022385,18.989494,18.968758,18.940529
2016-10-17,19.03888,19.09977,19.053444,19.001328,19.023964,18.980911,18.976006
2016-10-18,19.09613,19.001625,19.0392,18.971222,18.978989,18.965538,18.911148
2016-10-19,18.9813,18.997063,18.980286,18.999107,18.969604,18.922691,18.859833
2016-10-20,19.00534,18.960724,18.97499,18.966187,18.913475,18.863869,18.283966
2016-10-21,18.989655,18.979088,18.951576,18.92205,18.85189,18.264702,17.802284
2016-10-23,18.970459,18.92736,18.913628,18.85228,18.27198,17.815262,17.7351
2016-10-24,18.956276,18.90561,18.871162,18.282776,17.815704,17.752464,17.695366
2016-10-25,18.908485,18.858292,18.292686,17.797295,17.751335,17.704086,17.68415
2016-10-26,18.86985,18.241676,17.803604,17.74511,17.684242,17.688797,17.704285
2016-10-27,18.254143,17.818932,17.740364,17.70726,17.715538,17.697075,17.69461
2016-10-28,17.796227,17.703835,17.716942,17.680359,17.736794,17.730164,17.70288
2016-10-30,17.738228,17.684761,17.722527,17.69535,17.702744,17.673576,17.684258
2016-10-31,17.707588,17.707214,17.737083,17.677002,17.683586,17.686089,17.685242
2016-11-01,17.705605,17.715813,17.698639,17.727875,17.702744,17.70604,17.70839
2016-11-02,17.705757,17.685783,17.697418,17.676994,17.68235,17.687187,17.721634
2016-11-03,17.712845,17.70456,17.69793,17.707619,17.702034,17.706032,17.667
2016-11-04,17.683296,17.6848,17.69767,17.736298,17.683128,17.685577,17.716156
2016-11-06,17.69323,17.656754,17.698639,17.69722,17.701706,17.705261,17.716286
2016-11-07,17.70356,17.688988,17.695534,17.72042,17.681122,17.686287,17.702255
2016-11-08,17.710258,17.705315,17.696892,17.711487,17.702103,17.704544,17.68283
2016-11-09,17.681473,17.68473,17.697159,17.754028,17.68145,17.716484,17.673462
2016-11-10,17.692574,17.705421,17.697418,17.711739,17.674446,17.643257,17.683655
2016-11-11,17.706223,17.687737,17.69799,17.702118,17.66967,17.660484,17.651695
2016-11-13,17.701805,17.684853,17.692001,17.651413,17.678337,17.65158,17.646751
2016-11-14,17.75029,17.684486,17.669128,17.671173,17.626015,17.635483,17.63147
2016-11-15,17.683762,17.643951,17.674583,17.656792,17.649681,17.647789,17.646507
2016-11-16,17.674492,17.68377,17.64064,17.6335,17.63765,17.622154,17.611519
2016-11-17,17.659279,17.64746,17.644333,17.626358,17.633995,17.633362,17.614937
2016-11-18,17.643288,17.636192,17.618896,17.639359,17.62973,17.622612,17.622093
2016-11-20,17.637169,17.634926,17.646889,17.610222,17.609413,17.614067,17.59816
2016-11-21,17.636345,17.639404,17.639,17.587814,17.609413,17.5951,17.598007
2016-11-22,17.650337,17.617172,17.626991,17.588058,17.609283,17.616402,17.626358
2016-11-23,17.62413,17.582367,17.628021,17.616844,17.609154,17.614395,17.618286
2016-11-24,17.611717,17.60048,17.618782,17.613419,17.609085,17.59407,17.611008
2016-11-25,17.614388,17.58097,17.609718,17.594902,17.608955,17.617035,17.574524
2016-11-27,17.587166,17.601997,17.60009,17.615685,17.608955,17.594429,17.510437
2016-11-28,17.59842,17.617928,17.619705,17.613998,17.566032,17.506645,17.481804
2016-11-29,17.627625,17.594841,17.59726,17.56939,17.502449,17.482971,17.298706
2016-11-30,17.593208,17.615158,17.57965,17.562172,17.480476,17.250305,17.118965
2016-12-01,17.604568,17.558052,17.519768,17.493263,17.288483,17.035812,17.040695
2016-12-02,17.57788,17.507484,17.488808,17.306015,17.042435,17.05191,17.029816
2016-12-04,17.55091,17.476479,17.298119,17.042778,17.03659,17.0205,17.019379
2016-12-05,17.490326,17.308434,17.077995,17.03006,17.05767,16.994057,16.966309
2016-12-06,17.271927,17.04284,17.048073,16.988785,16.997513,16.981476,16.970528
2016-12-07,17.099464,17.035072,17.00103,17.026405,16.985786,16.958862,16.973114
2016-12-08,17.033524,17.045364,16.995941,16.996155,16.95858,16.940346,16.94455
2016-12-09,16.993217,16.954185,16.985214,16.958542,16.965431,16.945763,16.949997
2016-12-11,17.012047,16.96508,16.94423,16.997452,16.964272,16.946297,16.874252
2016-12-12,16.991714,16.968887,16.950035,16.968262,16.923004,16.850273,16.84105
2016-12-13,16.936348,16.954735,16.976303,16.905983,16.88475,16.80265,16.732613
2016-12-14,16.953758,16.980476,16.891556,16.870087,16.849487,16.769547,16.768364
2016-12-15,16.965523,16.9328,16.858894,16.831123,16.782043,16.76445,16.71901
2016-12-16,16.98262,16.846115,16.850708,16.800919,16.72013,16.735191,16.70723
2016-12-18,16.932549,16.79786,16.762306,16.75344,16.72773,16.721626,16.679222
2016-12-19,16.77713,16.773567,16.747017,16.695755,16.701843,16.683945,16.66941
2016-12-20,16.761208,16.729187,16.782501,16.696411,16.681213,16.669128,16.656082
2016-12-21,16.730247,16.769577,16.73648,16.674736,16.654663,16.656807,16.607529
2016-12-22,16.764244,16.732475,16.684189,16.695,16.642235,16.638763,16.580269
2016-12-23,16.695732,16.682098,16.699287,16.665321,16.634521,16.583931,16.577438
2016-12-26,16.701035,16.666565,16.62748,16.625732,16.587814,16.57624,16.568642
2016-12-27,16.662071,16.640808,16.635864,16.57074,16.585876,16.553284,16.542404
2016-12-28,16.661057,16.628647,16.57904,16.574226,16.551414,16.566124,16.489738
2016-12-29,16.614922,16.588295,16.575554,16.588127,16.568619,16.48748,16.4637
2016-12-30,16.58857,16.569626,16.593658,16.562653,16.47934,16.47499,16.462242
2017-01-02,16.616776,16.567589,16.527184,16.517952,16.464836,16.464363,16.480232
2017-01-03,16.56842,16.55204,16.471191,16.458351,16.467194,16.48169,16.444702
2017-01-04,16.564186,16.506538,16.44606,16.461563,16.465706,16.464218,16.48101
2017-01-05,16.491539,16.46402,16.482193,16.455704,16.455872,16.470139,16.494064
2017-01-06,16.477745,16.44197,16.513397,16.465424,16.475342,16.50322,16.504852
2017-01-08,16.464256,16.424622,16.45871,16.481216,16.498772,16.491707,16.479568
2017-01-09,16.446693,16.468002,16.489777,16.506187,16.47474,16.503357,16.49504
2017-01-10,16.46222,16.475708,16.487297,16.512367,16.503502,16.485283,16.50621
2017-01-11,16.48246,16.485428,16.49691,16.483139,16.479378,16.505936,16.542244
2017-01-12,16.502686,16.504776,16.486969,16.498917,16.477615,16.542183,16.562897
2017-01-13,16.507584,16.503159,16.49736,16.489685,16.521355,16.546547,16.561089
2017-01-15,16.49228,16.485023,16.48677,16.54081,16.591301,16.54927,16.54097
2017-01-16,16.470894,16.505547,16.524086,16.549713,16.542915,16.549614,16.563866
2017-01-17,16.501625,16.52005,16.540047,16.567604,16.554,16.554138,16.561737
2017-01-18,16.530373,16.554794,16.5438,16.565727,16.587875,16.557938,16.540306
2017-01-19,16.555176,16.55635,16.542809,16.56205,16.526321,16.563675,16.564507
2017-01-20,16.58493,16.53939,16.538483,16.551971,16.59665,16.54345,16.5625
2017-01-22,16.565636,16.555855,16.559456,16.549011,16.536896,16.542465,16.539085
2017-01-23,16.552834,16.554054,16.55642,16.569519,16.528358,16.556046,16.565468
2017-01-24,16.551628,16.554878,16.554443,16.564445,16.587776,16.537521,16.562828
2017-01-25,16.535439,16.55693,16.557877,16.569817,16.55262,16.560936,16.600838
2017-01-26,16.56292,16.549591,16.538177,16.550446,16.535126,16.65062,16.697365
2017-01-27,16.56865,16.557564,16.542915,16.557045,16.635017,16.673828,16.749283
2017-01-29,16.547928,16.54586,16.542557,16.664299,16.77266,16.702309,16.774445
2017-01-30,16.557495,16.54258,16.58715,16.670647,16.731209,16.776756,16.806892
2017-01-31,16.544388,16.589409,16.721153,16.789871,16.793953,16.781075,16.823257
2017-02-01,16.627228,16.72303,16.747772,16.753395,16.824524,16.849709,16.836548
2017-02-02,16.724709,16.770187,16.77864,16.774506,16.819832,16.840454,16.848145
2017-02-03,16.69236,16.786446,16.830612,16.836998,16.827309,16.85527,16.85286
2017-02-05,16.74472,16.801743,16.81392,16.829704,16.83783,16.856827,16.960388
2017-02-06,16.807083,16.855179,16.84797,16.839523,16.858849,16.9823,16.977745
2017-02-07,16.831207,16.817421,16.862427,16.862953,16.937332,16.958649,16.972954
2017-02-08,16.856377,16.846199,16.864296,16.970253,16.947968,16.979546,17.08989
2017-02-09,16.851082,16.879242,16.915047,16.969856,17.054527,17.089195,17.064827
2017-02-10,16.868752,16.970596,16.987213,16.964859,17.080482,17.116058,17.10064
2017-02-12,16.948608,16.949234,17.017372,17.097038,17.039238,17.160652,17.150917
2017-02-13,16.96344,16.989006,17.118095,17.145058,17.125107,17.122856,17.15763
2017-02-14,16.988716,17.115364,17.121346,17.132538,17.12619,17.163315,17.18245
2017-02-15,17.104126,17.148178,17.14354,17.151108,17.1316,17.15747,17.190056
2017-02-16,17.094238,17.140572,17.13224,17.162163,17.17701,17.182533,17.409042
2017-02-17,17.132057,17.14782,17.171501,17.169708,17.178398,17.395561,17.402786
2017-02-26,17.131905,17.159187,17.19043,17.160156,17.393967,17.415062,17.51033
2017-02-27,17.16481,17.165764,17.181198,17.388672,17.402847,17.520653,17.529053
2017-02-28,17.164413,17.185692,17.35038,17.384071,17.54084,17.540352,17.55188
2017-03-01,17.191902,17.402603,17.470108,17.533775,17.515854,17.544891,17.666435
2017-03-02,17.375526,17.424843,17.531502,17.559944,17.560875,17.619492,17.632896
2017-03-03,17.394585,17.500038,17.540794,17.568306,17.660172,17.64389,17.642403
2017-03-05,17.520416,17.542915,17.558807,17.637321,17.639061,17.647774,17.630836
2017-03-06,17.53556,17.619125,17.660164,17.635735,17.641075,17.63491,17.64981
2017-03-07,17.552666,17.647964,17.6427,17.653992,17.661201,17.665451,17.61744
2017-03-08,17.676903,17.65155,17.649239,17.630058,17.63823,17.653801,17.642014
2017-03-09,17.674545,17.636948,17.63173,17.630379,17.640495,17.642876,17.642128
2017-03-10,17.642715,17.643623,17.634796,17.650963,17.66256,17.650253,17.644035
2017-03-12,17.646133,17.630455,17.633728,17.60968,17.637405,17.651825,17.647827
2017-03-13,17.63964,17.660744,17.643257,17.660965,17.639854,17.63372,17.60904
2017-03-14,17.65593,17.664177,17.631386,17.643974,17.66359,17.64441,17.643097
2017-03-15,17.63002,17.62471,17.664825,17.642265,17.636887,17.62387,17.647842
2017-03-16,17.606834,17.613174,17.668716,17.630135,17.639717,17.641098,17.65371
2017-03-17,17.656876,17.647926,17.643753,17.628845,17.664688,17.637917,17.63124
2017-03-19,17.646667,17.653458,17.624512,17.660812,17.63655,17.647835,17.60521
2017-03-20,17.638542,17.63668,17.641167,17.629395,17.639198,17.631767,17.656563
2017-03-21,17.65831,17.643745,17.637741,17.628754,17.66571,17.622063,17.672684
2017-03-22,17.62793,17.62722,17.647903,17.626923,17.630463,17.686234,17.704391
2017-03-23,17.643784,17.654274,17.667038,17.674759,17.658836,17.683495,17.74134
2017-03-24,17.636948,17.635483,17.623764,17.691612,17.66349,17.731445,17.7184
2017-03-26,17.627022,17.712364,17.625542,17.7332,17.737305,17.76841,17.749237
2017-03-27,17.62799,17.684303,17.727509,17.727615,17.747757,17.77195,17.834793
2017-03-28,17.682823,17.694527,17.744217,17.749565,17.774063,17.841454,17.862595
2017-03-29,17.698524,17.713425,17.755241,17.773422,17.828796,17.863106,17.845955
2017-03-30,17.751007,17.748474,17.7668,17.790794,17.88926,17.869781,17.850998
2017-03-31,17.740585,17.752357,17.847618,17.843216,17.82621,17.850708,17.840775
2017-04-02,17.763458,17.787132,17.790512,17.866302,17.854774,17.827812,17.862381
2017-04-03,17.788773,17.843391,17.830116,17.841911,17.83567,17.800072,17.859253
2017-04-04,17.838585,17.869003,17.828453,17.844482,17.835136,17.841766,17.872437
2017-04-05,17.841415,17.838837,17.892494,17.867462,17.872467,17.846397,17.880692
2017-04-06,17.850563,17.829613,17.846733,17.841019,17.815002,17.84993,17.843277
2017-04-07,17.83786,17.851807,17.828903,17.843842,17.847702,17.862633,17.858505
2017-04-09,17.850563,17.866104,17.863922,17.868752,17.824883,17.849602,17.820686
2017-04-10,17.837471,17.843788,17.85421,17.84076,17.82753,17.862892,17.839417
2017-04-11,17.850693,17.839912,17.838089,17.843529,17.877632,17.849533,17.910255
2017-04-12,17.837212,17.79496,17.802475,17.869843,17.884224,17.855553,17.914253
2017-04-13,17.850891,17.872414,17.838722,17.840103,17.897583,17.93145,17.972229
2017-04-16,17.837082,17.852234,17.857224,17.879852,17.913109,17.978035,17.982445
2017-04-17,17.851028,17.853317,17.894325,17.938759,17.958199,17.991783,17.98584
2017-04-18,17.837082,17.877258,17.933022,17.9945,17.982506,17.976082,18.05223
2017-04-19,17.865318,17.914436,17.991264,18.01886,17.99607,17.991318,18.025452
2017-04-20,17.953995,17.9944,18.00914,18.014153,18.024483,18.046677,18.017159
2017-04-21,17.98552,18.026077,17.99514,17.977173,18.014923,18.021622,17.982246
2017-04-23,18.044518,18.000908,18.00946,18.03466,18.022003,17.976425,18.029427
2017-04-24,18.00412,18.006851,17.99482,18.027245,18.020668,18.017746,17.99813
2017-04-25,18.018578,18.011238,18.009659,17.994308,18.014694,17.998093,18.014511
2017-04-26,17.997223,17.9869,17.994553,18.0233,18.017082,18.009468,18.026398
2017-04-27,18.009209,17.99453,18.009659,18.027908,17.994194,17.998184,18.000656
2017-04-28,17.989647,18.0262,17.994118,17.982101,18.02755,18.010468,17.978455
2017-04-30,17.96318,17.993713,18.009995,18.038116,18.023819,17.99247,17.989151
2017-05-01,17.96341,18.013191,17.993858,17.981972,17.993347,18.00515,18.022179
2017-05-02,18.042854,18.00988,18.010185,18.03872,18.027618,18.02198,18.008324
2017-05-03,18.042854,18.00969,17.99366,18.051643,18.024384,17.976532,18.027695
2017-05-04,18.037766,18.010483,18.010551,18.02909,17.992897,18.018059,17.988304
2017-05-05,17.96714,17.99916,17.993454,18.052155,18.028252,17.998665,17.968475
2017-05-07,17.998108,18.019318,18.010612,18.02974,18.024574,17.976662,17.921059
2017-05-08,18.00496,18.0299,17.993256,18.011673,17.95758,17.920563,17.871902
2017-05-09,18.013863,17.994476,18.010742,18.014015,17.940987,17.899338,17.889107
2017-05-10,17.992828,18.014198,17.9917,17.975616,17.936531,17.894478,17.85926
2017-05-11,18.005287,18.00988,17.965569,17.916336,17.842445,17.834435,17.742691
2017-05-12,17.990265,17.937737,17.881302,17.87201,17.854683,17.726624,17.505539
2017-05-14,17.968689,17.934631,17.836739,17.833557,17.714943,17.475243,17.394783
2017-05-15,17.95546,17.81717,17.84488,17.636055,17.494194,17.37484,17.28508
2017-05-16,17.858833,17.837143,17.71904,17.488937,17.384193,17.282364,17.167076
2017-05-17,17.835823,17.676697,17.54232,17.374847,17.295006,17.145645,17.05513
2017-05-18,17.723946,17.504936,17.365028,17.307144,17.139206,17.082573,17.0541
2017-05-19,17.48346,17.358498,17.276985,17.176544,17.081047,17.071526,17.080284
2017-05-21,17.374985,17.306847,17.164528,17.03115,17.048851,17.049934,17.019745
2017-05-22,17.329018,17.189743,17.091965,17.079994,17.084846,17.087852,17.082954
2017-05-23,17.167465,17.061043,17.071388,17.045952,17.08136,17.061493,17.072891
2017-05-24,17.078354,17.105812,17.044106,17.037895,17.048271,17.049866,17.066246
2017-05-25,17.079903,17.064255,17.065514,17.08834,17.085045,17.085854,17.090706
2017-05-26,17.059464,17.081413,17.084335,17.059998,17.08149,17.05709,17.05278
2017-05-28,17.069168,17.064255,17.047745,17.074783,17.047813,17.0579,17.051735
2017-05-29,17.077766,17.081612,17.081306,17.059753,17.085175,17.087227,17.079094
2017-05-30,17.058205,17.063873,17.068474,17.074974,17.081741,17.05745,17.020203
2017-05-31,17.062378,17.08168,17.058662,17.059494,17.047432,17.05098,17.08403
2017-06-01,17.043732,17.063805,17.080605,17.075111,17.085503,17.073547,17.075325
2017-06-02,17.083908,17.081871,17.08104,17.059425,17.082,17.077972,17.015442
2017-06-04,17.060486,17.063805,17.082062,17.075111,17.047234,17.05214,17.021393
2017-06-05,17.046402,17.08207,17.080658,17.059052,17.085503,17.087349,17.079987
2017-06-06,17.08757,17.063614,17.08088,17.075302,17.082,17.057175,17.052284
2017-06-07,17.066917,17.08207,17.082054,17.058914,17.046913,17.038116,17.029892
2017-06-08,17.05362,17.063354,17.081116,17.075493,17.085686,17.06285,17.032944
