,NZDCHF,NZDCHF,NZDCHF,NZDCHF,NZDCHF,NZDCHF,NZDCHF
2015-08-26,0.63736933,0.63749653,0.6360244,0.6365626,0.6372028,0.6371926,0.63664055
2015-08-27,0.6371377,0.6371888,0.6365916,0.6375841,0.63773507,0.6363135,0.63684916
2015-08-28,0.63691384,0.63692266,0.6373146,0.6367985,0.6369477,0.63607144,0.6363113
2015-08-30,0.6365297,0.63601166,0.6374371,0.63656473,0.6368122,0.63655883,0.6372462
2015-08-31,0.63619626,0.6362287,0.6376038,0.63704693,0.6362791,0.63700265,0.63661104
2015-09-01,0.6357959,0.6365347,0.637073,0.63675845,0.6378819,0.6375496,0.6368433
2015-09-02,0.6367696,0.63679767,0.63643175,0.63658506,0.63621277,0.6374281,0.63645244
2015-09-03,0.637148,0.63719,0.6358251,0.637022,0.6368368,0.63722783,0.63662744
2015-09-04,0.637475,0.6376197,0.63584495,0.6367945,0.6372907,0.6362625,0.6366995
2015-09-06,0.63719255,0.637245,0.6365698,0.63652563,0.6364275,0.6362354,0.6347155
2015-09-07,0.63692236,0.6369233,0.63738036,0.63707685,0.6363275,0.63718307,0.63202965
2015-09-08,0.63646543,0.635838,0.63751376,0.6365471,0.63484454,0.6351053,0.62631464
2015-09-09,0.6360733,0.63609886,0.6365079,0.6360721,0.635614,0.62627786,0.622129
2015-09-10,0.63650215,0.63589525,0.6358663,0.63516533,0.62627935,0.62198085,0.6212944
2015-09-11,0.6355255,0.63448894,0.6332248,0.6258208,0.6215428,0.6212974,0.6208606
2015-09-13,0.6346335,0.63358045,0.6261326,0.62083685,0.62001246,0.62042105,0.6197009
2015-09-14,0.6347281,0.6260876,0.62202716,0.6215767,0.62024826,0.6176861,0.62058175
2015-09-15,0.6259926,0.62262124,0.6209118,0.61823684,0.6196856,0.6196444,0.6189537
2015-09-16,0.62195796,0.6223336,0.61918086,0.61937547,0.61899835,0.618434,0.6183794
2015-09-17,0.6212113,0.62125444,0.621174,0.6201058,0.6176459,0.6172192,0.6169401
2015-09-18,0.6207928,0.6201517,0.6187279,0.6205275,0.6166893,0.6180653,0.615449
2015-09-20,0.6187414,0.61972326,0.61807877,0.6177059,0.61738235,0.61765957,0.61537635
2015-09-21,0.6192544,0.6190519,0.6171962,0.617084,0.6153571,0.61547875,0.6169266
2015-09-22,0.61925143,0.617186,0.6175787,0.61571866,0.6158706,0.616852,0.61631155
2015-09-23,0.61781263,0.6158097,0.618343,0.6167376,0.6159822,0.6165392,0.6155317
2015-09-24,0.6177598,0.6166185,0.61479753,0.6153896,0.61687624,0.6170289,0.61513853
2015-09-25,0.61663103,0.61736405,0.6154896,0.6158509,0.6158521,0.6168184,0.61737716
2015-09-27,0.61541945,0.61676633,0.61581093,0.61720115,0.6168703,0.6162412,0.61583626
2015-09-28,0.6156346,0.61766684,0.61573637,0.6175366,0.6157017,0.6163176,0.61653787
2015-09-29,0.61618394,0.6161074,0.61666214,0.61441106,0.61610603,0.6174946,0.6160511
2015-09-30,0.6179379,0.61744785,0.6144076,0.61691475,0.6164598,0.61621356,0.615698
2015-10-01,0.6172958,0.6150598,0.61596024,0.6153807,0.6167627,0.6145314,0.6167257
2015-10-02,0.6159539,0.6162345,0.6176515,0.61650276,0.6171644,0.6162764,0.6162514
2015-10-04,0.6160211,0.61481,0.616804,0.61615175,0.6158881,0.6166564,0.6170379
2015-10-05,0.61520267,0.61623317,0.6164855,0.6166612,0.615674,0.61752284,0.61702657
2015-10-06,0.6157727,0.61551344,0.615945,0.6171463,0.6172323,0.6169752,0.6170241
2015-10-07,0.61639166,0.61633986,0.6169541,0.6162854,0.6178523,0.6169727,0.6170217
2015-10-08,0.61582166,0.61781645,0.6162281,0.6146578,0.6169834,0.6169701,0.6185628
2015-10-09,0.6168547,0.6178791,0.61766785,0.6170978,0.6180112,0.6180892,0.61877126
2015-10-11,0.6175218,0.61955947,0.61710906,0.617419,0.6185599,0.6193817,0.61889386
2015-10-12,0.61780435,0.6168668,0.61668813,0.61882764,0.6190803,0.61865145,0.6192978
2015-10-13,0.61892235,0.61694455,0.61847574,0.618685,0.61990565,0.6204311,0.62038356
2015-10-14,0.6170277,0.6184796,0.61897784,0.6190702,0.6193032,0.62095034,0.6224598
2015-10-15,0.617875,0.6182613,0.6185229,0.6192189,0.62054205,0.6214848,0.62211955
2015-10-16,0.6185607,0.61921006,0.61937064,0.62049586,0.62219936,0.6226761,0.6242995
2015-10-18,0.61948216,0.6192214,0.61998546,0.6215254,0.62299204,0.6246332,0.6260538
2015-10-19,0.619126,0.62189656,0.62133324,0.6227729,0.6241945,0.62486094,0.62699324
2015-10-20,0.62071735,0.621889,0.6225827,0.62412554,0.6250376,0.6258936,0.6263079
2015-10-21,0.6214806,0.62289953,0.6229237,0.6243926,0.62615,0.62657124,0.6322062
2015-10-22,0.6228084,0.6238832,0.62471503,0.6269792,0.6269751,0.63302493,0.63356626
2015-10-23,0.62408465,0.6256413,0.6263938,0.6279298,0.63320327,0.6335104,0.63937986
2015-10-25,0.62432337,0.62644184,0.62588996,0.63311094,0.6324079,0.63847554,0.6407193
2015-10-26,0.6265798,0.62755144,0.63271725,0.6329575,0.63973135,0.6419297,0.6428362
2015-10-27,0.6276099,0.63169193,0.6328668,0.6396772,0.64188594,0.6421369,0.6406499
2015-10-28,0.63195354,0.635322,0.63949186,0.64073026,0.6419881,0.6428267,0.64150023
2015-10-29,0.6331819,0.6400911,0.641859,0.6427425,0.6419513,0.6425893,0.6450301
2015-10-30,0.63992184,0.6415872,0.64352196,0.64360124,0.64354694,0.6416072,0.64449126
2015-11-01,0.64200914,0.6420536,0.6430406,0.6422237,0.6422531,0.6428503,0.6452252
2015-11-02,0.64223975,0.6431129,0.6432844,0.64376724,0.64644545,0.64573526,0.64772606
2015-11-03,0.64290756,0.6445825,0.64538807,0.6457719,0.64503753,0.6472434,0.6475767
2015-11-04,0.6424584,0.6436081,0.6438031,0.6460141,0.64753735,0.64820594,0.6494686
2015-11-05,0.6430016,0.64378005,0.6444517,0.64705986,0.64662075,0.6474735,0.65074664
2015-11-06,0.64613414,0.6451229,0.64607376,0.648447,0.6475343,0.64987683,0.65068626
2015-11-08,0.6468319,0.6462232,0.6476781,0.6493528,0.6505555,0.65068436,0.6561678
2015-11-09,0.6479444,0.64742404,0.6483286,0.650537,0.6506014,0.6553364,0.65360975
2015-11-10,0.6482884,0.6490503,0.648891,0.65135235,0.65514135,0.65642715,0.6579169
2015-11-11,0.6486854,0.65050143,0.6515126,0.65474707,0.65580857,0.6556573,0.6563057
2015-11-12,0.6502819,0.6510381,0.6542814,0.6548984,0.6565105,0.65580726,0.6577789
2015-11-13,0.6508634,0.6544575,0.65289617,0.6563997,0.65605193,0.6560535,0.656453
2015-11-15,0.6556325,0.65379745,0.6562938,0.65640444,0.6565709,0.6563013,0.65636694
2015-11-16,0.6548539,0.6553661,0.65577424,0.6564033,0.6561151,0.657059,0.65721405
2015-11-17,0.65589744,0.655452,0.6581112,0.65577126,0.6573097,0.6576459,0.6571448
2015-11-18,0.6557342,0.65708196,0.65664566,0.6566181,0.6577443,0.6569943,0.6573687
2015-11-19,0.65758705,0.6564356,0.65624064,0.65647745,0.65749943,0.6572289,0.6579378
2015-11-20,0.6576595,0.6564167,0.6556711,0.65749055,0.6575196,0.6580434,0.6578741
2015-11-22,0.657172,0.6572901,0.6564292,0.65808403,0.65779686,0.65883905,0.65991277
2015-11-23,0.6563649,0.6572727,0.65758914,0.6578204,0.65806514,0.6584447,0.6587019
2015-11-24,0.65771514,0.65772164,0.6573902,0.658077,0.65813375,0.6585514,0.6601478
2015-11-25,0.65845996,0.65790427,0.65848196,0.6583043,0.6601823,0.6607507,0.66232675
2015-11-26,0.65739447,0.6577975,0.6585535,0.65930474,0.66125476,0.6626553,0.66214335
2015-11-27,0.65836126,0.65830314,0.65960103,0.66165036,0.6615174,0.6611611,0.6621867
2015-11-29,0.65763026,0.65892565,0.66088223,0.66258687,0.6635347,0.66379553,0.6620112
2015-11-30,0.65852165,0.6607761,0.6627185,0.6606381,0.6635424,0.6629997,0.6644699
2015-12-01,0.6608244,0.6626917,0.6620743,0.66476643,0.6635581,0.66382635,0.6656554
2015-12-02,0.66205144,0.66163015,0.66180277,0.66432065,0.6630424,0.66418153,0.6668634
2015-12-03,0.66192234,0.66189015,0.6626881,0.66461754,0.6663489,0.6633568,0.6644888
2015-12-04,0.66370815,0.66208154,0.66414005,0.6639644,0.665335,0.6641562,0.6645534
2015-12-06,0.6635954,0.66425943,0.6641844,0.66531825,0.66458946,0.6632909,0.6641533
2015-12-07,0.6637547,0.6651927,0.6646893,0.66567457,0.66423684,0.6641735,0.6642777
2015-12-08,0.6643999,0.6648805,0.6651295,0.6633217,0.66389245,0.6657622,0.66366243
2015-12-09,0.6647328,0.66463405,0.6642983,0.6654418,0.6650015,0.6655467,0.6640386
2015-12-10,0.6656951,0.6639505,0.66475546,0.66507196,0.66441363,0.66528004,0.6636499
2015-12-11,0.6630751,0.6666142,0.6655086,0.66450554,0.6650118,0.66448045,0.6655315
2015-12-13,0.66534895,0.66560477,0.6643455,0.66380507,0.6634309,0.6645551,0.6649949
2015-12-14,0.6642512,0.66442055,0.664286,0.6641185,0.66421,0.6648794,0.66575205
2015-12-15,0.6629245,0.66375464,0.663659,0.66495794,0.6654729,0.6646136,0.6652992
2015-12-16,0.66423947,0.6638154,0.6642488,0.66552496,0.66479707,0.6654564,0.66593724
2015-12-17,0.663365,0.66415805,0.6660612,0.6650251,0.6651128,0.6645428,0.66776735
2015-12-18,0.664451,0.66464275,0.6644318,0.66574705,0.66705483,0.6665175,0.66789454
2015-12-20,0.6667781,0.66520154,0.66524684,0.6666716,0.66598463,0.66710156,0.6674621
2015-12-21,0.6644633,0.6657986,0.66656786,0.66708505,0.66777134,0.66875255,0.66935015
2015-12-22,0.6665501,0.6646853,0.6669264,0.66724354,0.6670088,0.6689292,0.6686871
2015-12-23,0.6655198,0.6666316,0.66719407,0.66760784,0.6699189,0.66952664,0.6686011
2015-12-24,0.66606385,0.6673919,0.668756,0.6691024,0.6689657,0.6689989,0.66861457
2015-12-27,0.6674745,0.66768193,0.66854554,0.6682049,0.6699883,0.6698119,0.66995615
2015-12-28,0.668727,0.66831946,0.66951555,0.66844994,0.66890013,0.6688455,0.66957164
2015-12-29,0.6685203,0.6678754,0.6682408,0.66963845,0.66983074,0.6701149,0.6704065
2015-12-30,0.6691988,0.6683144,0.66903627,0.6689596,0.66953117,0.6699248,0.6719363
2015-12-31,0.66876554,0.6691368,0.6695447,0.6703088,0.6706111,0.67056686,0.6701055
2016-01-03,0.6701836,0.6703115,0.6697825,0.6709904,0.67074245,0.67074937,0.6722502
2016-01-04,0.6679129,0.66913503,0.6704914,0.6706195,0.67051536,0.67038393,0.66978097
2016-01-05,0.6700853,0.6699058,0.6704239,0.671068,0.67090106,0.67060846,0.6707594
2016-01-06,0.67003924,0.67231345,0.6725384,0.67167544,0.67063266,0.6702609,0.6686606
2016-01-07,0.6699828,0.6701777,0.66989344,0.67041314,0.67146605,0.6705692,0.6705653
2016-01-08,0.67035687,0.67130125,0.67035073,0.6707308,0.6698944,0.67034566,0.6706546
2016-01-10,0.6712112,0.67159766,0.67075247,0.67042595,0.6693771,0.67039746,0.6691493
2016-01-11,0.67080444,0.670616,0.6698014,0.669489,0.66893846,0.6693235,0.6693832
2016-01-12,0.66933084,0.6691645,0.66930085,0.66721624,0.66886854,0.66831374,0.66778743
2016-01-13,0.66930056,0.6718774,0.66746193,0.6668578,0.66929096,0.66889656,0.6678052
2016-01-14,0.66916376,0.6705365,0.6696261,0.66835237,0.6684217,0.6680624,0.667042
2016-01-15,0.6693361,0.66919273,0.6684063,0.66840184,0.6674953,0.6684534,0.66636354
2016-01-17,0.6690372,0.66856104,0.6695925,0.66782874,0.66720986,0.66709715,0.6660763
2016-01-18,0.6697133,0.6698115,0.6690801,0.66704553,0.66631377,0.6665009,0.6667498
2016-01-19,0.66967475,0.6686451,0.6678081,0.6664374,0.6668414,0.66604644,0.6666038
2016-01-20,0.6685511,0.66734195,0.6665615,0.66643953,0.6660088,0.66599,0.6639543
2016-01-21,0.66727877,0.6664527,0.6656536,0.66644174,0.66653997,0.6638676,0.6631738
2016-01-22,0.66666234,0.6664935,0.6661404,0.6664439,0.66460633,0.665498,0.6637494
2016-01-24,0.6666271,0.66593224,0.66646546,0.6643356,0.6650506,0.6662904,0.66243917
2016-01-25,0.665655,0.6661378,0.66370285,0.66492915,0.66472185,0.663915,0.6628007
2016-01-26,0.6674494,0.66515,0.6656357,0.6648974,0.6620081,0.6617137,0.66225445
2016-01-27,0.6640563,0.664512,0.6641063,0.6629681,0.663572,0.6613749,0.6610155
2016-01-28,0.66323626,0.6645705,0.6624582,0.66304713,0.6620985,0.66101146,0.6607075
2016-01-29,0.6638419,0.66236055,0.66070104,0.6620807,0.662336,0.66178656,0.6619357
2016-01-31,0.66246545,0.6623241,0.66135186,0.6611965,0.6610165,0.6623076,0.66218084
2016-02-01,0.66167176,0.66196483,0.6617564,0.661096,0.6607247,0.66145664,0.6614471
2016-02-02,0.6619155,0.66189784,0.6613016,0.6623151,0.662127,0.6614573,0.6590349
2016-02-03,0.66145176,0.6611958,0.662192,0.6626586,0.66159654,0.6584425,0.6595371
2016-02-04,0.6617715,0.661995,0.6618072,0.66181254,0.660187,0.6583869,0.65953755
2016-02-05,0.66204685,0.6619211,0.6624359,0.66098,0.660501,0.65837306,0.65726185
2016-02-07,0.6615193,0.6611484,0.66036236,0.65992373,0.6591631,0.65843266,0.6571638
2016-02-08,0.6618252,0.6591282,0.6577218,0.65556645,0.65815026,0.6573377,0.6555695
2016-02-09,0.65980524,0.66236925,0.663119,0.6587287,0.65855753,0.6581849,0.65762806
2016-02-10,0.66003865,0.6590758,0.65706825,0.6587705,0.6578055,0.6576417,0.65659845
2016-02-11,0.65901893,0.6583974,0.65777206,0.6570243,0.65758425,0.6573069,0.6566186
2016-02-12,0.657282,0.65860486,0.6576487,0.65773636,0.65652645,0.6577212,0.65464973
2016-02-14,0.6585384,0.65726393,0.6572731,0.6558476,0.6566083,0.6567721,0.6570054
2016-02-15,0.6571095,0.6578452,0.6568447,0.6574003,0.6555003,0.6558734,0.6569549
2016-02-16,0.6577466,0.65627956,0.6559029,0.65598834,0.65592545,0.65557027,0.65551656
2016-02-17,0.6575867,0.65647817,0.6567113,0.65545624,0.6558449,0.65591806,0.655701
2016-02-18,0.6571805,0.65509236,0.6561068,0.6560092,0.6561686,0.65611756,0.6564123
2016-02-19,0.65558594,0.6550637,0.6558227,0.6560088,0.65555876,0.6558812,0.65659684
2016-02-21,0.6553416,0.654746,0.65586466,0.655741,0.656667,0.6565861,0.65655476
2016-02-22,0.6551443,0.6554331,0.65358573,0.6557143,0.65650684,0.65661436,0.65804505
2016-02-23,0.65713006,0.6560628,0.65472287,0.6574565,0.6567753,0.65724057,0.6569403
2016-02-24,0.65648264,0.6566134,0.6565794,0.65476596,0.65515155,0.6570969,0.6583453
2016-02-25,0.65653783,0.6571349,0.656825,0.6567447,0.6556436,0.6576186,0.658067
2016-02-26,0.65649843,0.6562574,0.6574952,0.6566161,0.65757734,0.6582001,0.65720016
2016-02-28,0.6564225,0.6582503,0.65665853,0.65937966,0.6580342,0.65949535,0.659452
2016-02-29,0.65739,0.6584419,0.65710557,0.65533274,0.65790856,0.6580058,0.65750164
2016-03-01,0.65714735,0.65672773,0.6575439,0.6576033,0.65713245,0.6580039,0.6600823
2016-03-02,0.6579173,0.6590201,0.6582724,0.65778846,0.6588202,0.658941,0.6589995
2016-03-03,0.6551767,0.65577203,0.6576041,0.6578045,0.6580497,0.65863234,0.6585863
2016-03-04,0.65662366,0.65639037,0.6610466,0.6588989,0.6588366,0.6587074,0.66084933
2016-03-06,0.65894735,0.6582902,0.6586751,0.6574283,0.65964264,0.660876,0.6607344
2016-03-07,0.6591186,0.6596815,0.65882057,0.65950155,0.66024566,0.66082096,0.6610774
2016-03-08,0.657875,0.65850043,0.65985775,0.66062325,0.65990525,0.6607203,0.6609862
2016-03-09,0.65888387,0.6593199,0.66064274,0.6607554,0.66080004,0.6609634,0.6606922
2016-03-10,0.6589619,0.6606971,0.66023695,0.6603211,0.66110814,0.6608731,0.6612336
2016-03-11,0.66069126,0.6604415,0.660944,0.6616266,0.6606232,0.65994203,0.6599219
2016-03-13,0.6606275,0.6609373,0.66088957,0.66020256,0.6603964,0.6593923,0.660261
2016-03-14,0.66072834,0.6610106,0.66073567,0.6600034,0.6602357,0.6591255,0.65914834
2016-03-15,0.6609582,0.66056323,0.65983254,0.6602334,0.6600683,0.65816444,0.6589573
2016-03-16,0.6607905,0.65993077,0.6596974,0.66000545,0.66002053,0.65882015,0.6578733
2016-03-17,0.6600354,0.6601118,0.66027623,0.65939385,0.65825653,0.6591816,0.66037524
2016-03-18,0.65947425,0.6596969,0.65937304,0.65948915,0.6580168,0.65849966,0.6589224
2016-03-20,0.6603102,0.6593236,0.66014856,0.6601642,0.65867054,0.65818477,0.6578448
2016-03-21,0.659791,0.6595719,0.6591535,0.65846914,0.65895873,0.6585507,0.6603546
2016-03-22,0.6582984,0.65942085,0.65826404,0.65917206,0.65865475,0.6583506,0.6588967
2016-03-23,0.65810484,0.6598396,0.6596202,0.6589963,0.6576402,0.659204,0.6590828
2016-03-24,0.6586333,0.6594848,0.65871316,0.6592614,0.6602134,0.6576465,0.6596064
2016-03-27,0.65883356,0.65843844,0.6579766,0.6573746,0.6614238,0.6605665,0.6586267
2016-03-28,0.6595297,0.6582097,0.6600127,0.65907544,0.66033566,0.6596496,0.6609226
2016-03-29,0.6584739,0.65872717,0.65934825,0.6609123,0.66103107,0.6598266,0.6609338
2016-03-30,0.6580059,0.6594644,0.660439,0.66002345,0.65975535,0.66101557,0.66079086
2016-03-31,0.6594839,0.6593019,0.66021746,0.6602929,0.6597876,0.6611205,0.66020864
2016-04-01,0.6603289,0.65930957,0.66121215,0.6615101,0.66032153,0.66132027,0.66120535
2016-04-03,0.66024595,0.66117764,0.6611322,0.6606139,0.66035444,0.6593152,0.65988237
2016-04-04,0.6610737,0.6615931,0.6599453,0.6608143,0.66130525,0.659064,0.6610021
2016-04-05,0.6606024,0.66123664,0.6601068,0.6605731,0.6593554,0.6582169,0.65883344
2016-04-06,0.66061926,0.65998805,0.66074646,0.6602852,0.6604491,0.66008234,0.65918064
2016-04-07,0.6606222,0.66096056,0.66031665,0.660712,0.6594702,0.6583622,0.6593017
2016-04-08,0.66010207,0.66002166,0.6591711,0.658612,0.6592858,0.66104203,0.6600981
2016-04-10,0.6600751,0.6608954,0.66057515,0.65935737,0.65954095,0.66007197,0.6595161
2016-04-11,0.6592917,0.66111016,0.65903217,0.6589289,0.66013783,0.65980417,0.6597553
2016-04-12,0.6606213,0.6593223,0.65954804,0.65768194,0.6598913,0.6596222,0.65936834
2016-04-13,0.659766,0.6596141,0.6582205,0.65939987,0.6601586,0.66037786,0.65967846
2016-04-14,0.6602416,0.6597635,0.6586753,0.6608023,0.6605659,0.65954596,0.6601037
2016-04-15,0.65927774,0.65948933,0.65951365,0.65911424,0.6599001,0.6595958,0.66002727
2016-04-17,0.6598736,0.65817803,0.6588977,0.6603427,0.6598345,0.660268,0.6604024
2016-04-18,0.6596205,0.6591408,0.6594171,0.66011846,0.6595468,0.6609105,0.6594825
2016-04-19,0.6594014,0.65908045,0.66052526,0.65948606,0.6597012,0.65993035,0.6614111
2016-04-20,0.6601262,0.6595179,0.65937984,0.6592707,0.6600023,0.659984,0.6599444
2016-04-21,0.6596901,0.6604118,0.65942556,0.6603385,0.66062975,0.65884006,0.66079646
2016-04-22,0.65984195,0.66000575,0.660267,0.6601676,0.6593254,0.66082,0.659468
2016-04-24,0.6604966,0.6602357,0.6605659,0.6592822,0.6603799,0.65963876,0.6598758
2016-04-25,0.65905255,0.6588653,0.6603613,0.6595316,0.66031826,0.6603157,0.661047
2016-04-26,0.6591968,0.6601361,0.6601989,0.66041625,0.66069627,0.6618508,0.6612271
2016-04-27,0.6603689,0.6598461,0.6598901,0.660103,0.6619951,0.66183084,0.6622099
2016-04-28,0.6609107,0.6603195,0.66091216,0.6619981,0.6624848,0.66309667,0.6628595
2016-04-29,0.66177136,0.6611867,0.6620403,0.6607596,0.6631702,0.66312504,0.66322494
2016-05-01,0.65953857,0.66106516,0.6619861,0.6624912,0.66366094,0.66358215,0.66414857
2016-05-02,0.6612409,0.661567,0.6629929,0.662871,0.66203225,0.66434205,0.6644043
2016-05-03,0.661671,0.66333646,0.66330445,0.663725,0.66352916,0.664339,0.66438085
2016-05-04,0.6630995,0.6636307,0.66298205,0.6649445,0.6635851,0.6663364,0.66438276
2016-05-05,0.6631745,0.66287005,0.66456854,0.6642706,0.66373676,0.6661983,0.6643851
2016-05-06,0.6630831,0.6647215,0.6645349,0.6638272,0.66567814,0.666318,0.66438705
2016-05-08,0.664197,0.66565156,0.6647643,0.6640353,0.66605955,0.6642957,0.6647958
2016-05-09,0.6653304,0.66567093,0.6647646,0.6633264,0.66450477,0.66529983,0.6632211
2016-05-10,0.6656328,0.66380847,0.66451484,0.665358,0.6636302,0.6631496,0.66316724
2016-05-11,0.6646567,0.6639608,0.6649093,0.66404426,0.663076,0.6621494,0.66636974
2016-05-12,0.6656465,0.6640924,0.66538036,0.66481197,0.6652155,0.66316867,0.66606396
2016-05-13,0.6646565,0.66466737,0.6621047,0.66454124,0.66589427,0.6648379,0.66464794
2016-05-15,0.66380364,0.6645515,0.66270983,0.6634684,0.6645766,0.66428816,0.66593707
2016-05-16,0.662357,0.66341096,0.66307,0.66451347,0.6640447,0.666355,0.66710055
2016-05-17,0.66444254,0.6637383,0.6654693,0.6648556,0.6644972,0.66600186,0.66631836
2016-05-18,0.66356987,0.66523564,0.66432714,0.6661133,0.6660057,0.6666447,0.66680163
2016-05-19,0.6635462,0.66545993,0.66640717,0.6662776,0.6666902,0.66725284,0.6694378
2016-05-20,0.664566,0.66587454,0.6655769,0.66695195,0.66795796,0.6666514,0.6681801
2016-05-22,0.6660127,0.6663998,0.66724277,0.66700995,0.6668078,0.66773766,0.6677337
2016-05-23,0.66620576,0.66624856,0.66748863,0.6669421,0.6669777,0.66750777,0.66740304
2016-05-24,0.6666287,0.66601586,0.66685206,0.66712314,0.6673907,0.6667019,0.6672483
2016-05-25,0.6671246,0.66782737,0.6671838,0.66905636,0.6673384,0.6661608,0.6678045
2016-05-26,0.66679573,0.6686727,0.6680013,0.6672508,0.66817397,0.6676414,0.6676946
2016-05-27,0.6685125,0.66660625,0.6668838,0.6680523,0.6670504,0.6675817,0.6670484
2016-05-29,0.6692509,0.66964763,0.66724813,0.6652139,0.6675832,0.667013,0.6679561
2016-05-30,0.66789174,0.6676706,0.667827,0.66764957,0.6665035,0.6662971,0.66669154
2016-05-31,0.6669991,0.66789895,0.66777414,0.667917,0.66685617,0.6664541,0.66724277
2016-06-01,0.6683795,0.66754866,0.6672135,0.66758925,0.6674916,0.6672044,0.66779894
2016-06-02,0.6675193,0.6678151,0.66785276,0.66838604,0.6678224,0.66794723,0.66768754
2016-06-03,0.667102,0.6674569,0.66779387,0.6679894,0.66716033,0.66882104,0.6670325
2016-06-05,0.66759425,0.667756,0.66717356,0.66897243,0.66773134,0.666889,0.66691685
2016-06-06,0.6682792,0.66738474,0.6678804,0.6678736,0.66760176,0.667819,0.6664263
2016-06-07,0.6676101,0.6677147,0.6678153,0.6670839,0.66748995,0.66767913,0.6678061
2016-06-08,0.66671085,0.66732657,0.6671307,0.66738456,0.6680594,0.6670396,0.6680053
2016-06-09,0.667039,0.6676864,0.66791064,0.66803247,0.6678647,0.6676181,0.66738445
2016-06-10,0.6679698,0.6679974,0.66783893,0.66690373,0.66811675,0.66805536,0.66701764
2016-06-12,0.66795117,0.6677237,0.6670852,0.6682038,0.6662499,0.6697899,0.6689614
2016-06-13,0.6677537,0.667399,0.6679434,0.66766596,0.66944736,0.6694275,0.6690754
2016-06-14,0.6670201,0.6672732,0.66786444,0.6678864,0.6689938,0.6692669,0.66892517
2016-06-15,0.6676151,0.6680275,0.669733,0.66829026,0.6700191,0.67088777,0.671481
2016-06-16,0.6680613,0.66828495,0.6685265,0.6687215,0.67050606,0.6701179,0.67297196
2016-06-17,0.668235,0.66852033,0.67093736,0.6687712,0.67060655,0.6720951,0.6717068
2016-06-19,0.6683641,0.6689804,0.67007154,0.67176867,0.6726287,0.6710134,0.67359203
2016-06-20,0.66961414,0.67045027,0.6709132,0.6716428,0.67249566,0.6743679,0.6730596
2016-06-21,0.6685394,0.67079985,0.6720408,0.6727009,0.6723532,0.6735866,0.67528
2016-06-22,0.6710514,0.67204916,0.6706905,0.6735792,0.67290205,0.67483133,0.6752702
2016-06-23,0.67167544,0.6726411,0.6728217,0.67365104,0.6748313,0.67590326,0.67594177
2016-06-24,0.6722283,0.6720918,0.6739153,0.67512006,0.6741956,0.6758691,0.6767221
2016-06-26,0.6740965,0.67252594,0.6738981,0.67557806,0.6755344,0.6777101,0.6759992
2016-06-27,0.6736594,0.67442966,0.6751544,0.67612195,0.67652607,0.6761351,0.6780866
2016-06-28,0.6741609,0.67612785,0.6765319,0.67651886,0.6781301,0.6781651,0.67833984
2016-06-29,0.67469156,0.67558724,0.67776704,0.67738134,0.6781725,0.67890245,0.678944
2016-06-30,0.6760365,0.67655075,0.677213,0.67771643,0.67953014,0.6788459,0.67769814
2016-07-01,0.67655385,0.67766625,0.6773578,0.6785655,0.6798455,0.6785826,0.68082196
2016-07-03,0.67636883,0.6786063,0.6779644,0.68017155,0.68021744,0.6801108,0.6808805
2016-07-04,0.67808044,0.67847764,0.6792761,0.6793594,0.67905813,0.6810315,0.68247104
2016-07-05,0.6792115,0.6794994,0.67907554,0.67958665,0.68099546,0.68320006,0.6831965
2016-07-06,0.67873555,0.6787037,0.6810439,0.68236595,0.6835199,0.68310785,0.6839401
2016-07-07,0.6788615,0.6805491,0.6800051,0.6830956,0.6843379,0.68641406,0.6880586
2016-07-08,0.6808393,0.68049943,0.6827365,0.6829912,0.68617976,0.6868713,0.6877215
2016-07-10,0.6804385,0.682027,0.6835795,0.68512523,0.68608075,0.6859874,0.6871783
2016-07-11,0.6822526,0.6839597,0.6858582,0.68597364,0.6874814,0.68932384,0.6880716
2016-07-12,0.683517,0.68442535,0.68489945,0.68439454,0.6876133,0.68874794,0.68968993
2016-07-13,0.6845694,0.684656,0.68704677,0.68817204,0.6886823,0.6901907,0.68995535
2016-07-14,0.68472356,0.68910265,0.68740374,0.6893634,0.68995446,0.6908146,0.6922408
2016-07-15,0.68915325,0.6887683,0.68949074,0.6896258,0.6903577,0.6941834,0.69354105
2016-07-17,0.6879353,0.6881293,0.6904893,0.6909132,0.6924341,0.6929578,0.6926202
2016-07-18,0.68914014,0.6882272,0.6915431,0.6917237,0.6924686,0.6919854,0.69163054
2016-07-19,0.68987566,0.6894079,0.69127214,0.692113,0.6924272,0.69207203,0.6927642
2016-07-20,0.6919225,0.6931977,0.6926923,0.69265896,0.69248146,0.69296855,0.69351965
2016-07-21,0.6905716,0.6925322,0.6926562,0.692771,0.6924396,0.69195026,0.69275683
2016-07-22,0.69293875,0.6919619,0.69214433,0.69294196,0.69249594,0.6946275,0.69465303
2016-07-24,0.69250655,0.6914487,0.69266766,0.69275844,0.6929573,0.6950074,0.6961572
2016-07-25,0.6937742,0.69159526,0.69212955,0.6932422,0.69589204,0.69348323,0.6966315
2016-07-26,0.690409,0.6919553,0.69319,0.69475895,0.69519055,0.6982509,0.69644207
2016-07-27,0.6935239,0.69466203,0.69495684,0.6959307,0.69714224,0.69700575,0.69642967
2016-07-28,0.6932726,0.69418895,0.69622386,0.69812024,0.69525737,0.6958041,0.6968018
