,USDCAD,USDCAD,USDCAD,USDCAD,USDCAD,USDCAD,USDCAD
2014-09-29,1.0964386,1.0953532,1.0971587,1.0965117,1.096436,1.0974815,1.0967762
2014-09-30,1.0923111,1.0951139,1.0961624,1.0961245,1.0965974,1.0971236,1.0977921
2014-10-01,1.0958725,1.0971576,1.0966866,1.0960286,1.0965619,1.0966237,1.0989751
2014-10-02,1.0956233,1.0963507,1.0962868,1.096632,1.0971495,1.0985358,1.1002008
2014-10-03,1.0980664,1.0958763,1.0963953,1.0978396,1.0987735,1.1008539,1.1011612
2014-10-05,1.0967305,1.0960996,1.0981743,1.0989176,1.1003125,1.0991086,1.1021205
2014-10-06,1.0974329,1.0975914,1.0984553,1.1002753,1.1012399,1.1032314,1.1047838
2014-10-07,1.0985113,1.1000886,1.100012,1.101725,1.1016188,1.1047955,1.1050243
2014-10-08,1.0984923,1.1004288,1.1007788,1.1009002,1.1042273,1.1056404,1.1073767
2014-10-09,1.0999534,1.1013831,1.1020205,1.1034596,1.1058804,1.1061587,1.1083753
2014-10-10,1.0998499,1.1013011,1.1048412,1.1054555,1.1054299,1.1058764,1.1093495
2014-10-12,1.1015213,1.1045065,1.1068138,1.1072147,1.107394,1.1087234,1.1109909
2014-10-13,1.1039895,1.1043293,1.1079814,1.1074718,1.1093717,1.1108828,1.1126561
2014-10-14,1.1064756,1.1058412,1.1068574,1.1092639,1.1100281,1.1101637,1.1136358
2014-10-15,1.1075392,1.1071185,1.1086626,1.1108068,1.112648,1.1143894,1.1143923
2014-10-16,1.1080599,1.1101208,1.1102557,1.1129246,1.1124978,1.1145465,1.1151011
2014-10-17,1.1097152,1.1103811,1.1111785,1.1148684,1.11456,1.1147106,1.1140686
2014-10-19,1.1110092,1.114186,1.1143868,1.1150924,1.1150639,1.1164582,1.1157253
2014-10-20,1.1129425,1.1121719,1.1152346,1.1158619,1.1153116,1.1164327,1.1176336
2014-10-21,1.1134309,1.115194,1.1158518,1.1160963,1.1158698,1.1169323,1.1173421
2014-10-22,1.1144918,1.1147552,1.1164231,1.1158762,1.1167734,1.1166264,1.1179259
2014-10-23,1.1151149,1.1151439,1.1164978,1.1171688,1.1188796,1.1178658,1.1196799
2014-10-24,1.1149968,1.1167816,1.1158962,1.1174611,1.1183696,1.1194358,1.1180308
2014-10-26,1.116469,1.1170685,1.1190577,1.118778,1.1178789,1.1179105,1.1193957
2014-10-27,1.1177344,1.1174319,1.119643,1.1193109,1.1179498,1.1220254,1.1196446
2014-10-28,1.1176957,1.1181257,1.117849,1.118499,1.1176677,1.1209556,1.1183513
2014-10-29,1.1189439,1.1185601,1.1197253,1.1186521,1.1225973,1.1185846,1.1197597
2014-10-30,1.1185296,1.1202217,1.119543,1.117713,1.1203808,1.1216369,1.1204503
2014-10-31,1.1214825,1.1168342,1.1189188,1.120523,1.1209116,1.1216586,1.1215366
2014-11-02,1.1228048,1.118083,1.120463,1.1180942,1.1178595,1.1205788,1.1225004
2014-11-03,1.1174481,1.1180383,1.1185153,1.120076,1.1222314,1.1227148,1.1212685
2014-11-04,1.1179931,1.1211302,1.1201206,1.1207206,1.1217628,1.1228735,1.1239951
2014-11-05,1.1232346,1.1186279,1.121578,1.1239642,1.1220288,1.1247219,1.1246724
2014-11-06,1.122437,1.1205248,1.1221852,1.1223028,1.1225331,1.1220493,1.1258984
2014-11-07,1.1206957,1.1223204,1.1232203,1.1215463,1.1241614,1.1216006,1.1239338
2014-11-09,1.1225451,1.1224748,1.1210709,1.1222014,1.1251969,1.1242602,1.1239177
2014-11-10,1.1231487,1.1219496,1.1223936,1.1249384,1.1247387,1.1228888,1.1253042
2014-11-11,1.1233456,1.1218112,1.1251299,1.1238666,1.1223153,1.1249102,1.1242555
2014-11-12,1.1245055,1.1257873,1.1250926,1.1256032,1.1258067,1.1255093,1.1264898
2014-11-13,1.1219362,1.121851,1.1247083,1.1253096,1.1244502,1.1267663,1.1261284
2014-11-14,1.1247135,1.123784,1.1225952,1.1255009,1.1261041,1.1271887,1.1257129
2014-11-16,1.1234243,1.1252961,1.1252905,1.1255959,1.1269174,1.1278503,1.1271362
2014-11-17,1.1259108,1.1251619,1.1258932,1.1216381,1.125746,1.1282773,1.1282828
2014-11-18,1.1242901,1.1263115,1.126431,1.126829,1.1282573,1.1279529,1.1271839
2014-11-19,1.1263865,1.1262393,1.1271955,1.1269312,1.1277642,1.1300769,1.1277784
2014-11-20,1.1272948,1.1272604,1.1303169,1.1277174,1.1274016,1.1278651,1.1308186
2014-11-21,1.1267912,1.128322,1.1276281,1.1267517,1.1290317,1.128319,1.1261098
2014-11-23,1.1278303,1.1265287,1.1269666,1.1282965,1.1273148,1.1297345,1.1278615
2014-11-24,1.1282295,1.1290228,1.1284214,1.1284356,1.1290985,1.1263887,1.1283919
2014-11-25,1.1275134,1.1294068,1.1287494,1.1272973,1.1273205,1.1284,1.1288781
2014-11-26,1.1281747,1.126477,1.1281168,1.1278379,1.1280091,1.1285771,1.1282433
2014-11-27,1.1286919,1.1292892,1.1298879,1.1298604,1.1292751,1.1275471,1.129992
2014-11-28,1.1266031,1.1264317,1.1272967,1.1293232,1.1302009,1.1304364,1.1306009
2014-11-30,1.12902,1.1270503,1.1297117,1.1296796,1.130209,1.1300577,1.131141
2014-12-01,1.1300355,1.1293411,1.1288054,1.1306952,1.1310544,1.132573,1.1312687
2014-12-02,1.1277866,1.1295944,1.1299284,1.129097,1.130137,1.1316812,1.1315857
2014-12-03,1.1301817,1.130038,1.1331549,1.1301922,1.1314733,1.1312795,1.132264
2014-12-04,1.1304649,1.1329106,1.1309713,1.1319873,1.1327447,1.1343361,1.1336681
2014-12-05,1.1301934,1.1315432,1.1296077,1.1309482,1.1326784,1.1342046,1.1350448
2014-12-07,1.1329999,1.1320615,1.1317849,1.1323024,1.1340001,1.1337936,1.1345491
2014-12-08,1.131801,1.1310618,1.133602,1.1337084,1.1334057,1.1338613,1.1342615
2014-12-09,1.1339747,1.1335152,1.1309624,1.1324289,1.1328156,1.137562,1.1361773
2014-12-10,1.1326859,1.1339589,1.1337116,1.134464,1.1349742,1.1358767,1.134492
2014-12-11,1.1345093,1.1352434,1.136133,1.1345938,1.1335299,1.1369455,1.1368996
2014-12-12,1.133292,1.1352485,1.1351445,1.1361555,1.1366988,1.1365767,1.1356676
2014-12-14,1.134988,1.1347902,1.1357126,1.1356468,1.137269,1.137933,1.1368284
2014-12-15,1.135193,1.1365504,1.1367314,1.1370134,1.1372347,1.1377344,1.1379101
2014-12-16,1.1355653,1.1357923,1.1349722,1.1373634,1.1373521,1.1369824,1.137749
2014-12-17,1.136695,1.1369047,1.1375353,1.1381654,1.136288,1.1380951,1.1382467
2014-12-18,1.1338547,1.1366918,1.1368583,1.1368872,1.1370828,1.137841,1.1384594
2014-12-19,1.1371186,1.1372856,1.1368506,1.1354258,1.1386297,1.1378102,1.139788
2014-12-21,1.1376806,1.1367049,1.1360035,1.1369525,1.1391344,1.139781,1.1406178
2014-12-22,1.1370199,1.1376417,1.1380286,1.1378326,1.1412053,1.1401508,1.1424508
2014-12-23,1.1368213,1.137457,1.1399229,1.1373076,1.1418136,1.1423736,1.1437236
2014-12-24,1.1365197,1.1414577,1.1397027,1.1436746,1.1420122,1.1438618,1.1453899
2014-12-25,1.1369401,1.1391858,1.1421996,1.142712,1.1448443,1.1486418,1.1470642
2014-12-26,1.1408828,1.1409161,1.1440561,1.144884,1.1446385,1.1462375,1.1474161
2014-12-28,1.141312,1.1416392,1.1440356,1.145969,1.147659,1.14991,1.1510142
2014-12-29,1.1436111,1.1427038,1.145829,1.1464828,1.1478113,1.1508368,1.1564842
2014-12-30,1.1440722,1.1444271,1.1471817,1.1456724,1.1510031,1.1554308,1.1576917
2014-12-31,1.1454988,1.1456174,1.1495755,1.1519749,1.1557188,1.1571097,1.1475654
2015-01-01,1.146059,1.1465236,1.1509919,1.155129,1.1528308,1.1553428,1.159516
2015-01-02,1.1478895,1.150689,1.1555651,1.1586181,1.1600286,1.1561348,1.1583515
2015-01-04,1.1509371,1.1555816,1.1587962,1.1604681,1.1513152,1.1598576,1.1591358
2015-01-05,1.1531825,1.1570808,1.1635292,1.1572958,1.1629002,1.1607699,1.1595746
2015-01-06,1.1560674,1.16326,1.1591551,1.1591082,1.1611097,1.1615943,1.160644
2015-01-07,1.1588719,1.1579016,1.159769,1.1611915,1.1596282,1.1611657,1.1609893
2015-01-08,1.1578909,1.16071,1.1605259,1.1591434,1.1548223,1.1609955,1.1596638
2015-01-09,1.1633015,1.1620349,1.1622696,1.1618255,1.162877,1.1616004,1.1603706
2015-01-11,1.1603845,1.1606362,1.1609883,1.1625934,1.1614597,1.1634005,1.1624024
2015-01-12,1.1613492,1.1621028,1.1604598,1.162837,1.1603798,1.1624811,1.1628461
2015-01-13,1.1612451,1.1611352,1.1597974,1.1603162,1.1626757,1.1624267,1.1626282
2015-01-14,1.1620514,1.1608938,1.1631801,1.1667697,1.1606197,1.1629357,1.1623654
2015-01-15,1.1629658,1.162714,1.1615529,1.1652628,1.1634685,1.1626298,1.1632609
2015-01-16,1.1627424,1.1606969,1.1620498,1.1628343,1.1624959,1.1628728,1.1644505
2015-01-18,1.1618496,1.1627703,1.1624992,1.1627926,1.1635933,1.1634902,1.1636845
2015-01-19,1.1616261,1.1624514,1.1631756,1.163347,1.1638666,1.1641355,1.1696267
2015-01-20,1.1641636,1.1625874,1.1640251,1.163758,1.1639459,1.1693319,1.1771402
2015-01-21,1.1630082,1.1625803,1.1633615,1.1639446,1.1700116,1.1768028,1.1789942
2015-01-22,1.1627971,1.1636949,1.1649028,1.170018,1.1768454,1.1785612,1.178657
2015-01-23,1.1636655,1.1638389,1.1683356,1.1774175,1.1786025,1.1807687,1.1807996
2015-01-25,1.1642109,1.170264,1.1780186,1.1803961,1.181448,1.1828183,1.1840156
2015-01-26,1.168517,1.1767783,1.179903,1.1819085,1.1818267,1.1834238,1.184478
2015-01-27,1.1774855,1.1785119,1.1801369,1.1822398,1.1830592,1.1845746,1.1861318
2015-01-28,1.1789879,1.1793706,1.1828413,1.18382,1.1849389,1.1855512,1.1927738
2015-01-29,1.1805552,1.1818073,1.1836934,1.184488,1.1860485,1.1920105,1.1954069
2015-01-30,1.1833968,1.1841736,1.1839268,1.1858218,1.1913613,1.1947055,1.1960026
2015-02-01,1.1822261,1.1848853,1.1865406,1.1923398,1.1935678,1.1958165,1.19584
2015-02-02,1.1832708,1.1854305,1.1916022,1.1925608,1.1961,1.1967347,1.197688
2015-02-03,1.1848007,1.1923666,1.1943593,1.1967494,1.1971071,1.1966294,1.1974167
2015-02-04,1.191848,1.1945417,1.195834,1.1957779,1.1978601,1.1968391,1.1979661
2015-02-05,1.1939595,1.1957132,1.1983249,1.1956471,1.1968161,1.1980301,1.2052082
2015-02-06,1.194653,1.1948564,1.197431,1.1978607,1.1984364,1.204901,1.2230637
2015-02-08,1.1985035,1.1954947,1.1961323,1.1973505,1.2054594,1.2236435,1.2357297
2015-02-09,1.1946633,1.1969426,1.1983788,1.204867,1.2228372,1.2369583,1.2407602
2015-02-10,1.1967125,1.1991285,1.205374,1.2248427,1.2369194,1.2393048,1.2429186
2015-02-11,1.1984347,1.2051566,1.2238837,1.2359979,1.2404356,1.2438426,1.2439191
2015-02-12,1.2042706,1.2222472,1.2371199,1.2406898,1.2430264,1.2436343,1.2439096
2015-02-13,1.2242935,1.2354252,1.2410275,1.2423236,1.2438676,1.243173,1.2456229
2015-02-15,1.2367556,1.2405128,1.2434868,1.243603,1.244384,1.2444587,1.2436619
2015-02-16,1.2395291,1.2432458,1.2439382,1.2441661,1.2434413,1.2456264,1.2469999
2015-02-17,1.2431278,1.243386,1.244308,1.2436218,1.2452071,1.2452185,1.2449763
2015-02-18,1.2440233,1.244263,1.2434982,1.2436911,1.244379,1.245709,1.2456934
2015-02-19,1.2444327,1.2429774,1.2445414,1.2440276,1.245649,1.2476727,1.2484543
2015-02-20,1.2428515,1.2442495,1.2452456,1.2451205,1.2444139,1.2486539,1.2471302
2015-02-22,1.2435477,1.2453874,1.2464895,1.2482963,1.2477973,1.2463317,1.2441895
2015-02-23,1.2426829,1.245266,1.246402,1.2480981,1.247216,1.2482743,1.2455301
2015-02-24,1.2442576,1.244941,1.2460356,1.2462075,1.2481103,1.2469454,1.2458904
2015-02-25,1.2458565,1.2491419,1.247407,1.2463268,1.2467009,1.24681,1.2485011
2015-02-26,1.2493646,1.2485626,1.2454201,1.2474077,1.2502728,1.2500625,1.2468644
2015-02-27,1.2463341,1.2458167,1.244195,1.2478206,1.2489278,1.247072,1.250106
2015-03-01,1.2451757,1.247816,1.2472012,1.248818,1.2465429,1.2480974,1.2476184
2015-03-02,1.2484777,1.2496284,1.2487489,1.2497847,1.2478207,1.248486,1.2489332
2015-03-03,1.2475193,1.2487108,1.2486701,1.2505555,1.2497854,1.247865,1.2495147
2015-03-04,1.250189,1.2484467,1.2484456,1.2486019,1.2483678,1.2510779,1.2501826
2015-03-05,1.2464061,1.2487555,1.2464557,1.2490697,1.2479959,1.2489142,1.2529128
2015-03-06,1.2499427,1.2490975,1.2484277,1.2500354,1.2490156,1.2496121,1.250631
2015-03-08,1.2497404,1.2493204,1.2480952,1.2497318,1.2494528,1.250823,1.2513076
2015-03-09,1.248876,1.247712,1.2499678,1.2505369,1.25139,1.2509016,1.2509364
2015-03-10,1.2494152,1.2485098,1.2491838,1.2497449,1.2511263,1.2513148,1.2508385
2015-03-11,1.250298,1.2503723,1.2503985,1.2507186,1.2500695,1.2512162,1.2508547
2015-03-12,1.2485753,1.2504268,1.2516131,1.2511444,1.2503221,1.251106,1.2507571
2015-03-13,1.2510362,1.2516081,1.2500947,1.2509551,1.2511426,1.2499125,1.2512609
2015-03-15,1.2509978,1.251432,1.2515645,1.2513953,1.2516117,1.2511151,1.2526133
2015-03-16,1.2513242,1.2505817,1.2516483,1.2504693,1.2512083,1.2515509,1.2533796
2015-03-17,1.2509644,1.251097,1.2505523,1.2516412,1.2533784,1.2522497,1.2531589
2015-03-18,1.2513669,1.2516234,1.250675,1.2524357,1.2523952,1.2533295,1.2552844
2015-03-19,1.2509751,1.2509043,1.2528875,1.2523115,1.2523606,1.2540781,1.2541515
2015-03-20,1.2519249,1.2522333,1.2532121,1.253597,1.2540689,1.2526252,1.2529135
2015-03-22,1.2517711,1.2527878,1.2539496,1.2539772,1.2540774,1.2528274,1.2526221
2015-03-23,1.2533584,1.2537668,1.2537512,1.2534968,1.2540863,1.2531676,1.2532649
2015-03-24,1.2538509,1.2537878,1.2535545,1.2538617,1.2542667,1.2524797,1.2537081
2015-03-25,1.253706,1.2537992,1.2552073,1.2537875,1.2533171,1.254046,1.2522873
2015-03-26,1.2543112,1.2537851,1.252683,1.2525876,1.2542937,1.252165,1.2548424
2015-03-27,1.2534938,1.2530943,1.2534323,1.2524719,1.2537235,1.2551868,1.2567192
2015-03-29,1.2541943,1.2530586,1.2533214,1.2555103,1.2533848,1.2555069,1.2574481
2015-03-30,1.2543523,1.2533637,1.2542982,1.2540042,1.2554677,1.2591503,1.256721
2015-03-31,1.2513005,1.2554231,1.2549658,1.2567034,1.2590871,1.2566886,1.2578282
2015-04-01,1.2546515,1.2558697,1.2559654,1.2574325,1.2558084,1.2568047,1.2550826
2015-04-02,1.2566812,1.2563629,1.2559469,1.2569666,1.2549739,1.2558824,1.2550433
2015-04-05,1.2561684,1.256696,1.256259,1.255799,1.2588379,1.256561,1.2566323
2015-04-06,1.2573206,1.2560942,1.2562243,1.256241,1.256747,1.25704,1.2598865
2015-04-07,1.2572947,1.2572321,1.2577155,1.2555381,1.2568452,1.2591776,1.2582669
2015-04-08,1.2573482,1.2581888,1.2567332,1.2554467,1.2565916,1.2586778,1.2592784
2015-04-09,1.25734,1.2576884,1.2579064,1.2581439,1.2601233,1.2614923,1.2584399
2015-04-10,1.2563576,1.256792,1.2591829,1.2581494,1.2582886,1.2574791,1.2593366
2015-04-12,1.2554306,1.2562249,1.2587652,1.260794,1.2588174,1.2595681,1.2585351
2015-04-13,1.2590922,1.2586873,1.2584686,1.2590439,1.2602941,1.2569509,1.258989
2015-04-14,1.2575366,1.2598244,1.260372,1.2600361,1.260757,1.2592973,1.2578269
2015-04-15,1.258299,1.2597065,1.2581648,1.2597888,1.2580495,1.2576221,1.2585099
2015-04-16,1.2598569,1.2590516,1.2603657,1.2591221,1.2583025,1.2599444,1.2579763
2015-04-17,1.2608775,1.2584212,1.2575375,1.2578614,1.2606876,1.2573434,1.2573128
2015-04-19,1.2592062,1.2601128,1.2596112,1.2584606,1.260104,1.256843,1.2571881
2015-04-20,1.2591342,1.2600913,1.259067,1.2581909,1.259507,1.2544731,1.2546113
2015-04-21,1.2591245,1.2591789,1.2606556,1.25714,1.25419,1.2544773,1.2527733
2015-04-22,1.2561758,1.2585042,1.2584405,1.2575555,1.2535594,1.2544851,1.2515274
2015-04-23,1.2587095,1.2583836,1.2565346,1.253524,1.251996,1.2528822,1.2520249
2015-04-24,1.2571021,1.2572297,1.2542837,1.2544456,1.2525823,1.250245,1.2503865
2015-04-26,1.2569385,1.2546552,1.2539265,1.2528489,1.2516491,1.2509347,1.2510502
2015-04-27,1.2543745,1.2527981,1.2503996,1.2513095,1.2499516,1.2470692,1.2494907
2015-04-28,1.2534072,1.2522135,1.2516828,1.2491728,1.2504656,1.2497605,1.2447404
2015-04-29,1.2521942,1.2508887,1.2499611,1.2520887,1.2479358,1.2507185,1.2475483
2015-04-30,1.2512069,1.2497079,1.250307,1.2485154,1.2480507,1.2430189,1.2472934
2015-05-01,1.2508397,1.2502152,1.2501776,1.2464272,1.2479126,1.245533,1.2396045
2015-05-03,1.2490169,1.2494311,1.2458091,1.246806,1.2458501,1.2414944,1.2259349
2015-05-04,1.2478752,1.2479346,1.2485012,1.2447572,1.24128,1.2255222,1.2255812
2015-05-05,1.2479063,1.2457933,1.2459711,1.2395519,1.2267845,1.2239404,1.2239505
2015-05-06,1.2494097,1.246603,1.2419461,1.2296641,1.2251621,1.2224913,1.222076
2015-05-07,1.2457978,1.2402523,1.2269964,1.2248287,1.2230618,1.2221863,1.2200832
2015-05-08,1.2407544,1.2273383,1.2236704,1.2247926,1.2213697,1.219912,1.2210422
2015-05-10,1.2290242,1.2249783,1.2241478,1.2220386,1.2209501,1.2203276,1.2209976
2015-05-11,1.2239141,1.2237284,1.2225165,1.2202698,1.2187941,1.2155044,1.2166573
2015-05-12,1.2229314,1.2246422,1.2204852,1.220406,1.2180841,1.216813,1.2171112
2015-05-13,1.2220348,1.2224488,1.2195024,1.2183692,1.2173601,1.214148,1.2178519
2015-05-14,1.2208349,1.2200171,1.2169805,1.218497,1.2153003,1.2134424,1.2146475
2015-05-15,1.2182057,1.22058,1.2184011,1.2151144,1.2140267,1.2138302,1.2155154
2015-05-17,1.2176654,1.2175659,1.2145855,1.2147417,1.2155852,1.2139606,1.215124
2015-05-18,1.2183414,1.2139256,1.2152948,1.2146977,1.2154577,1.2133536,1.2149204
2015-05-19,1.2152145,1.216695,1.2147901,1.2141007,1.2138971,1.2124114,1.2146218
2015-05-20,1.2143852,1.2148317,1.2159594,1.2155255,1.2156742,1.2145922,1.2144048
2015-05-21,1.2150768,1.2145531,1.2149768,1.2147843,1.2155113,1.2145605,1.2156335
2015-05-22,1.2143497,1.2114679,1.2164623,1.2145873,1.2138156,1.2145686,1.2152011
2015-05-24,1.2151035,1.215753,1.2122602,1.2157198,1.2157366,1.2156038,1.2134852
2015-05-25,1.2143519,1.213938,1.2139709,1.2153449,1.2155623,1.2152905,1.2149844
2015-05-26,1.2151179,1.2139084,1.2158809,1.2146947,1.2137265,1.2137766,1.2146378
2015-05-27,1.2143111,1.2148422,1.2123283,1.2139376,1.2157878,1.2148395,1.2143462
2015-05-28,1.2151659,1.214478,1.2138616,1.2151524,1.2156205,1.2144897,1.2158372
2015-05-29,1.2143223,1.2158914,1.2151293,1.2144202,1.2136583,1.21589,1.2153376
2015-05-31,1.2151687,1.2136067,1.2133913,1.2153865,1.2158579,1.2136242,1.2132534
2015-06-01,1.2142894,1.2147715,1.2123387,1.2141709,1.2156676,1.2147806,1.2150425
2015-06-02,1.215316,1.2128284,1.2206194,1.2158772,1.2136519,1.212872,1.2193263
2015-06-03,1.2143257,1.2136002,1.2141464,1.2157804,1.2159979,1.2113953,1.2170985
2015-06-04,1.215416,1.2160096,1.2148466,1.210879,1.218245,1.2159785,1.2188857
2015-06-05,1.2144569,1.2149118,1.2157229,1.2127405,1.2168076,1.2206391,1.2209677
2015-06-07,1.2155339,1.2120609,1.2180603,1.2162917,1.2176456,1.2250485,1.2213881
2015-06-08,1.2145708,1.2146252,1.2167969,1.2183275,1.223181,1.2224457,1.2234734
2015-06-09,1.2126483,1.2175171,1.2191825,1.2203158,1.2209154,1.2231691,1.2268298
2015-06-10,1.2168715,1.2182456,1.2231263,1.2214948,1.2238914,1.2266182,1.229307
2015-06-11,1.2206284,1.226183,1.2203628,1.2233138,1.2270257,1.2287029,1.2278327
2015-06-12,1.2199292,1.2232363,1.2246988,1.2262866,1.2265105,1.2304387,1.2312565
2015-06-14,1.2217028,1.2256358,1.2275971,1.2275842,1.2309275,1.2280991,1.228239
2015-06-15,1.2231207,1.2267134,1.2285297,1.2310954,1.228044,1.231319,1.2313098
2015-06-16,1.2243874,1.2255023,1.2310722,1.2312952,1.2309692,1.228876,1.2307998
2015-06-17,1.2277199,1.2279378,1.2293009,1.2297214,1.2281415,1.2304808,1.2293807
2015-06-18,1.2293653,1.2284374,1.2299209,1.2295003,1.2309642,1.2302468,1.2305181
2015-06-19,1.2312868,1.2305732,1.2294215,1.2292619,1.2296628,1.2302837,1.2312326
2015-06-21,1.2303474,1.2284817,1.2291818,1.2291056,1.2295709,1.23142,1.2311718
2015-06-22,1.2298334,1.229306,1.229998,1.2312996,1.2300975,1.2320309,1.2307434
2015-06-23,1.2318182,1.2322416,1.230092,1.2307687,1.2309848,1.2317102,1.2322237
2015-06-24,1.2293355,1.2297404,1.232023,1.2316093,1.2325032,1.2334002,1.2325234
2015-06-25,1.2303054,1.2319047,1.2309704,1.2320857,1.2330042,1.2340086,1.2335161
2015-06-26,1.2324679,1.2313389,1.2317982,1.2327999,1.2334641,1.2345324,1.2349494
2015-06-28,1.2300138,1.2339554,1.2337633,1.234372,1.2333968,1.234755,1.2360634
2015-06-29,1.2330315,1.233376,1.2347435,1.2346765,1.2358729,1.2366629,1.2342417
2015-06-30,1.2323823,1.2326531,1.2340621,1.2347159,1.2344446,1.2368107,1.2356998
2015-07-01,1.234945,1.2339444,1.2347792,1.2355578,1.2371023,1.2364881,1.2385039
2015-07-02,1.2318982,1.233,1.2359074,1.2346321,1.2367326,1.2376181,1.2400684
2015-07-03,1.2333493,1.2342366,1.2353048,1.2363666,1.2380414,1.2400887,1.243983
2015-07-05,1.2354923,1.2357402,1.2390126,1.2374063,1.2404656,1.2398052,1.2420906
2015-07-06,1.2363386,1.2367682,1.2379559,1.2417152,1.2415092,1.2424309,1.239443
2015-07-07,1.2367129,1.2403644,1.2397013,1.2429669,1.2430894,1.2421191,1.2430379
2015-07-08,1.2402985,1.2381136,1.2418771,1.2447991,1.2429819,1.2423608,1.2423851
2015-07-09,1.2385875,1.2442075,1.2429986,1.2434295,1.2415657,1.2425728,1.2431002
2015-07-10,1.244128,1.2436578,1.2400622,1.2423079,1.2432033,1.2415674,1.2423836
2015-07-12,1.2397015,1.2412866,1.2439988,1.241062,1.2430333,1.243238,1.2431133
2015-07-13,1.2363276,1.2426636,1.2390857,1.2429593,1.2414324,1.2432688,1.2423164
2015-07-14,1.243545,1.2426975,1.241445,1.2419941,1.2432626,1.242087,1.2431508
2015-07-15,1.2412767,1.2436881,1.2418206,1.2425679,1.243087,1.2423469,1.2423236
2015-07-16,1.242573,1.2437207,1.2399602,1.241031,1.2413789,1.2425821,1.2459983
2015-07-17,1.2436785,1.2427648,1.2412579,1.2423067,1.2433617,1.2458683,1.2494023
2015-07-19,1.2423657,1.2430549,1.2417386,1.2419378,1.2429885,1.2547252,1.2553967
2015-07-20,1.2426962,1.2427919,1.2397383,1.2447467,1.2541738,1.2568903,1.2567842
2015-07-21,1.2428625,1.243107,1.2410837,1.2557651,1.2552992,1.254664,1.2604097
2015-07-22,1.2439218,1.245733,1.2553499,1.2545973,1.2601423,1.2607088,1.2621938
2015-07-23,1.245722,1.2548239,1.2543008,1.2575752,1.26112,1.263207,1.2686447
2015-07-24,1.255136,1.2571328,1.2605633,1.2591163,1.2634112,1.269795,1.2688906
2015-07-26,1.2554269,1.2568314,1.2613809,1.2634081,1.2721922,1.2684964,1.2718214
2015-07-27,1.2568593,1.2600015,1.2641462,1.2708209,1.2724328,1.2684469,1.2718301
2015-07-28,1.2644024,1.2616537,1.2706095,1.2688906,1.2694619,1.2706537,1.2734809
2015-07-29,1.262885,1.2715933,1.2701399,1.2699561,1.2721996,1.2725546,1.2719857
2015-07-30,1.2712822,1.2708988,1.2722813,1.2731539,1.274481,1.2723918,1.2756596
2015-07-31,1.2691392,1.270196,1.2741934,1.2718791,1.274564,1.2743058,1.2861363
2015-08-02,1.268204,1.2729292,1.2742181,1.2722858,1.2752771,1.2869848,1.2920694
2015-08-03,1.2735102,1.2738755,1.274087,1.2799087,1.2850316,1.2908996,1.2946498
2015-08-04,1.2720312,1.2736036,1.2748563,1.287084,1.2963154,1.2948763,1.2914933
2015-08-05,1.2726481,1.275471,1.2873845,1.2888287,1.2948796,1.2983325,1.2980971
2015-08-06,1.2804348,1.2846448,1.2912531,1.2941673,1.2952973,1.2964016,1.2982266
2015-08-07,1.2859523,1.2932742,1.2955709,1.2955272,1.2986224,1.2962455,1.2979808
2015-08-09,1.2934327,1.2919791,1.2961978,1.2977315,1.2972424,1.298859,1.2979171
2015-08-10,1.2958419,1.2964044,1.2981731,1.2978846,1.2966739,1.3007059,1.2991309
2015-08-11,1.2971965,1.2965343,1.2966036,1.3004041,1.2995659,1.2984517,1.3004838
2015-08-12,1.2967732,1.2983747,1.2982361,1.2993773,1.2991848,1.2988749,1.2992936
2015-08-13,1.2953396,1.2988605,1.2985936,1.2995983,1.2994888,1.2978231,1.3037969
2015-08-14,1.2973962,1.2998974,1.3010373,1.3007948,1.2996109,1.3030877,1.3009611
2015-08-16,1.2993017,1.3011253,1.3003392,1.3002448,1.303021,1.3030568,1.3028457
2015-08-17,1.2996122,1.3004057,1.3022027,1.3016757,1.300425,1.3026824,1.303972
2015-08-18,1.3021965,1.3017085,1.3022752,1.3008263,1.3035684,1.30489,1.3033702
2015-08-19,1.3013085,1.3019749,1.3044479,1.3016301,1.303854,1.3053887,1.3048326
2015-08-20,1.3010262,1.3044484,1.3019663,1.3053194,1.3060356,1.3048757,1.3078499
2015-08-21,1.3036513,1.3034809,1.3047031,1.3049015,1.3068231,1.3087596,1.3071573
2015-08-23,1.3033513,1.302038,1.3038296,1.3057353,1.3058373,1.3064437,1.3084002
2015-08-24,1.3037026,1.3049605,1.3050979,1.3080328,1.3076123,1.3088384,1.3095132
2015-08-25,1.303014,1.3055437,1.3077557,1.308563,1.3079779,1.3070185,1.3105139
2015-08-26,1.3044102,1.3060722,1.3081608,1.3083158,1.3095999,1.3078887,1.3096763
2015-08-27,1.3055983,1.3071082,1.3087186,1.3067026,1.3085505,1.3094792,1.3103943
2015-08-28,1.3073654,1.3085914,1.3103087,1.3100871,1.310864,1.3098623,1.3097274
2015-08-30,1.3086059,1.3078909,1.3109064,1.311683,1.3108785,1.3118513,1.3122139
2015-08-31,1.3080571,1.3087299,1.3115896,1.3091235,1.3109453,1.3109796,1.3115343
2015-09-01,1.3082371,1.3082602,1.3092601,1.3102183,1.3113494,1.3134859,1.3134377
