,AUDJPY,AUDJPY,AUDJPY,AUDJPY,AUDJPY,AUDJPY,AUDJPY
2013-03-08,95.846275,96.00505,96.08298,96.01833,96.15748,96.28415,96.34096
2013-03-10,95.97853,95.94528,96.13765,96.229355,96.26273,96.267426,96.35652
2013-03-11,96.06727,96.0591,96.14322,96.223465,96.26622,96.36301,96.34261
2013-03-12,96.07559,96.193085,96.16387,96.31687,96.369484,96.387924,96.41672
2013-03-13,96.12771,96.235306,96.3553,96.37211,96.36525,96.41382,96.422714
2013-03-14,96.11757,96.2617,96.371155,96.348015,96.40672,96.401115,96.36904
2013-03-15,96.2156,96.37061,96.37612,96.39455,96.42291,96.39038,96.38327
2013-03-17,96.34511,96.37911,96.42098,96.40022,96.38162,96.414566,96.382935
2013-03-18,96.38396,96.47446,96.41507,96.43846,96.38844,96.40101,96.57383
2013-03-19,96.417145,96.4429,96.39294,96.40823,96.428474,96.570145,96.664444
2013-03-20,96.405304,96.43597,96.372246,96.38392,96.521194,96.67089,96.699745
2013-03-21,96.41055,96.409195,96.41923,96.63691,96.67633,96.69971,96.77981
2013-03-22,96.40134,96.39162,96.60792,96.69011,96.715324,96.799644,96.79938
2013-03-24,96.39457,96.603714,96.67736,96.76065,96.767784,96.77908,97.07165
2013-03-25,96.57575,96.66731,96.7504,96.757645,96.80828,97.12245,97.94174
2013-03-26,96.671295,96.701065,96.833565,96.84171,97.06458,97.98176,97.9685
2013-03-27,96.755,96.81283,96.76674,97.08159,97.997574,97.98409,97.96217
2013-03-28,96.73742,96.75532,97.0588,97.94604,97.91149,97.95448,97.95687
2013-03-31,96.8079,97.08514,97.9783,97.94431,98.009735,97.960976,98.03485
2013-04-01,97.05461,97.980965,97.98541,97.97502,97.93271,98.03857,98.15088
2013-04-02,97.94585,97.96166,98.01195,97.96193,98.077354,98.08475,98.10487
2013-04-03,98.01621,97.940155,97.95417,98.05535,98.104065,98.191505,98.19921
2013-04-04,98.01919,97.94641,98.057884,97.96579,98.184875,98.182304,98.58976
2013-04-05,97.963356,98.03156,98.02772,98.10898,98.19798,98.56398,98.68666
2013-04-07,98.02993,98.11799,98.17252,98.20174,98.65575,98.65917,98.74324
2013-04-08,98.12212,98.10353,98.177765,98.62968,98.673,98.72631,98.76102
2013-04-09,98.06886,98.21676,98.59993,98.68512,98.74635,98.74115,98.77557
2013-04-10,98.180565,98.627396,98.66847,98.709946,98.70042,98.78551,98.87856
2013-04-11,98.65926,98.68102,98.72614,98.72809,98.71913,98.820435,98.88561
2013-04-12,98.68875,98.752205,98.736176,98.81812,98.7872,98.866455,98.94739
2013-04-14,98.72187,98.75244,98.7881,98.83757,98.879425,98.94307,98.9698
2013-04-15,98.67694,98.75964,98.82132,98.83665,98.94789,98.96798,98.98224
2013-04-16,98.70241,98.87664,98.8738,98.94664,98.9903,99.0024,99.201355
2013-04-17,98.838615,98.89753,98.93782,98.96321,99.00001,99.14201,99.23827
2013-04-18,98.871185,98.95553,98.96918,98.9649,99.19017,99.23505,99.46346
2013-04-19,98.88168,98.977455,99.00582,99.2112,99.265686,99.44006,99.6913
2013-04-21,98.92848,99.02222,99.12099,99.258286,99.48618,99.69463,99.85953
2013-04-22,99.03521,99.20942,99.23696,99.448654,99.69951,99.85197,100.597694
2013-04-23,99.20684,99.23749,99.50982,99.65924,99.82324,100.618324,100.61392
2013-04-24,99.217995,99.482414,99.68919,99.87332,100.612625,100.638466,101.15173
2013-04-25,99.46739,99.66742,99.91194,100.5997,100.58071,101.15938,101.11912
2013-04-26,99.68747,99.88563,100.559555,100.5855,101.130646,101.15547,101.15593
2013-04-28,99.89327,100.601906,100.63665,101.14555,101.14716,101.12215,101.15243
2013-04-29,100.59254,100.57785,101.13368,101.13729,101.166176,101.159775,101.03771
2013-04-30,100.69557,100.97465,101.138535,101.12439,101.107864,101.13831,101.16014
2013-05-01,101.11792,101.12917,101.14566,101.15523,101.18247,101.214195,101.24341
2013-05-02,101.14934,101.175545,101.15167,101.189644,101.180466,101.22096,101.18978
2013-05-03,101.15709,101.1534,101.19783,101.17519,101.22719,101.23508,101.26073
2013-05-05,101.15682,101.16132,101.193016,101.17163,101.21513,101.22458,101.22416
2013-05-06,101.14565,101.25473,101.17046,101.18365,101.17675,101.25297,101.30257
2013-05-07,101.20576,101.2476,101.20842,101.22656,101.24243,101.28424,101.38199
2013-05-08,101.23943,101.1954,101.20122,101.23044,101.28526,101.357635,101.387314
2013-05-09,101.19185,101.24015,101.280846,101.296906,101.34501,101.39713,101.39129
2013-05-10,101.22482,101.22772,101.29428,101.34195,101.390625,101.37755,101.36964
2013-05-12,101.21186,101.27979,101.33136,101.40609,101.382256,101.38848,101.40572
2013-05-13,101.33745,101.34267,101.37741,101.39692,101.37837,101.39773,101.40701
2013-05-14,101.38543,101.387436,101.393074,101.363174,101.37711,101.37668,101.38102
2013-05-15,101.3943,101.4149,101.37682,101.390686,101.37776,101.38836,101.35919
2013-05-16,101.370094,101.444016,101.393486,101.38385,101.37906,101.353455,101.277084
2013-05-17,101.377174,101.44499,101.37643,101.39814,101.32502,101.283714,101.22057
2013-05-19,101.39147,101.42104,101.39388,101.35343,101.29454,101.264046,101.247215
2013-05-20,101.37032,101.39996,101.31962,101.29878,101.22275,101.26455,101.21219
2013-05-21,101.37644,101.28258,101.31737,101.26293,101.22362,101.1718,101.1933
2013-05-22,101.36319,101.28784,101.28168,101.21169,101.197235,101.18952,101.15444
2013-05-23,101.32898,101.23731,101.23692,101.20296,101.13989,101.17638,101.13409
2013-05-24,101.229515,101.21631,101.184265,101.20786,101.165245,101.11918,101.12126
2013-05-26,101.178314,101.19179,101.19257,101.1165,101.10895,101.07215,101.04779
2013-05-27,101.2234,101.1789,101.16781,101.15528,101.1081,100.996994,100.83448
2013-05-28,101.186516,101.1219,101.11236,101.11711,101.01442,100.81395,100.75072
2013-05-29,101.168106,101.12538,101.10671,101.01983,100.830734,100.783424,100.59458
2013-05-30,101.1588,101.10443,101.02538,100.81853,100.781876,100.60524,100.495735
2013-05-31,101.02486,100.99455,100.81499,100.7631,100.602135,100.54432,100.50084
2013-06-02,100.98233,100.87137,100.7999,100.59698,100.523155,100.495346,100.375336
2013-06-03,100.84024,100.781624,100.589905,100.5302,100.48772,100.40882,100.3007
2013-06-04,100.781784,100.55227,100.5421,100.454544,100.29698,100.26276,100.27079
2013-06-05,100.58547,100.5235,100.47762,100.29999,100.287,100.28,100.164314
2013-06-06,100.53812,100.48658,100.380775,100.25484,100.29053,100.16781,100.07188
2013-06-07,100.46458,100.30795,100.29914,100.305984,100.13627,100.13531,100.05164
2013-06-09,100.33056,100.28539,100.25109,100.13352,100.11049,100.023254,98.78072
2013-06-10,100.25268,100.24689,100.17771,100.05501,100.01801,98.85678,98.4276
2013-06-11,100.23793,100.15655,100.10561,100.03191,98.7912,98.39026,97.98754
2013-06-12,100.12365,100.107834,100.05827,98.76582,98.34631,97.989655,97.556526
2013-06-13,100.04655,100.011795,98.79921,98.37588,97.980835,97.55238,97.52606
2013-06-14,100.03316,98.802284,98.39589,97.984985,97.50507,97.44618,97.3588
2013-06-16,98.80619,98.330154,97.9663,97.5454,97.36438,97.44074,97.403336
2013-06-17,98.36443,97.97692,97.49398,97.452095,97.387146,97.379585,96.79416
2013-06-18,97.97865,97.54909,97.40757,97.36604,97.36783,96.860596,96.72866
2013-06-19,97.53062,97.41993,97.35481,97.370056,96.86461,96.687416,96.68739
2013-06-20,97.4874,97.3922,97.35901,96.85322,96.66008,96.7115,96.62861
2013-06-21,97.42339,97.34773,96.90281,96.73726,96.69407,96.68353,94.907036
2013-06-23,97.36226,96.86717,96.631256,96.62487,96.62729,94.83906,93.40902
2013-06-24,96.81038,96.7084,96.64752,96.56581,94.85898,93.44713,93.13669
2013-06-25,96.67508,96.650116,96.61957,94.856224,93.41965,93.15453,92.36459
2013-06-26,96.67638,96.58777,94.8887,93.36522,93.08861,92.38564,91.85575
2013-06-27,96.67539,94.87378,93.407364,93.12896,92.4112,91.89013,91.855774
2013-06-28,94.83977,93.37522,93.127304,92.43427,91.86312,91.83653,91.7808
2013-06-30,93.377846,93.12193,92.42581,91.869774,91.84664,91.740685,91.32813
2013-07-01,93.18264,92.43172,91.87226,91.75859,91.72089,91.30434,91.35883
2013-07-02,92.42557,91.89145,91.83191,91.754425,91.35738,91.38764,91.35239
2013-07-03,91.889275,91.79469,91.80209,91.30122,91.34578,91.3695,91.323326
2013-07-04,91.83709,91.731705,91.33136,91.41171,91.36775,91.31244,91.34941
2013-07-05,91.73578,91.37033,91.3656,91.32523,91.353966,91.41653,91.34373
2013-07-07,91.33539,91.3645,91.358894,91.344025,91.37524,91.29887,91.24724
2013-07-08,91.33816,91.360245,91.32102,91.402985,91.32243,91.22411,91.150215
2013-07-09,91.37269,91.35737,91.35845,91.29548,91.2514,91.17393,91.08306
2013-07-10,91.33377,91.348625,91.352745,91.23966,91.21275,91.17839,91.13222
2013-07-11,91.33749,91.34267,91.29934,91.1443,91.08693,91.05047,91.12966
2013-07-12,91.37397,91.27402,91.161446,91.14411,91.11735,91.11299,91.10246
2013-07-14,91.27158,91.18958,91.137245,91.11954,91.11364,91.10899,91.134544
2013-07-15,91.16727,91.15364,91.15117,91.13135,91.077446,91.10447,91.13061
2013-07-16,91.09724,91.08209,91.10929,91.10199,91.11817,91.0955,91.09229
2013-07-17,91.10866,91.13078,91.051285,91.1075,91.11425,91.08934,91.13536
2013-07-18,91.086266,91.106,91.07028,91.10663,91.076195,91.11704,91.13119
2013-07-19,91.13598,91.0796,91.118546,91.15101,91.11899,91.10961,91.091194
2013-07-21,91.141045,91.083595,91.04924,91.05206,91.114845,91.10456,91.11701
2013-07-22,91.0816,91.099846,91.14567,91.10615,91.07509,91.16916,91.145966
2013-07-23,91.05524,91.112175,91.04771,91.08022,91.159256,91.16176,91.21748
2013-07-24,91.113716,91.08066,91.11986,91.18259,91.187386,91.15727,91.14955
2013-07-25,91.12354,91.13029,91.178825,91.17439,91.24901,91.15461,91.21295
2013-07-26,91.066956,91.165146,91.192314,91.20799,91.2195,91.18885,91.14892
2013-07-28,91.12992,91.27825,91.1987,91.16295,91.15653,91.221466,91.26059
2013-07-29,91.19588,91.22573,91.24852,91.16441,91.186714,91.209564,91.14927
2013-07-30,91.2035,91.16274,91.25586,91.2013,91.251015,91.20319,91.25859
2013-07-31,91.21818,91.12462,91.25036,91.19586,91.220215,91.19981,91.19541
2013-08-01,91.189896,91.14254,91.16307,91.191315,91.15472,91.20345,91.15408
2013-08-02,91.196304,91.126144,91.19608,91.22472,91.1861,91.21037,91.2188
2013-08-04,91.208565,91.1304,91.1907,91.17302,91.25264,91.223495,91.24761
2013-08-05,91.18472,91.201454,91.19949,91.17247,91.22073,91.18817,91.11091
2013-08-06,91.15136,91.226166,91.16617,91.2105,91.15321,91.144844,91.01093
2013-08-07,91.16116,91.18944,91.21974,91.159836,91.15573,91.01863,91.01361
2013-08-08,91.180244,91.22783,91.19019,91.14445,91.0547,90.92695,90.823
2013-08-09,91.196625,91.14204,91.12508,91.0504,91.06064,90.81406,90.73727
2013-08-11,91.205154,91.14763,91.01446,91.023094,90.80747,90.829704,90.76603
2013-08-12,91.1357,91.05793,90.95995,90.844345,90.81496,90.72193,90.263916
2013-08-13,91.004265,91.02504,90.823006,90.82886,90.75721,90.269394,90.20953
2013-08-14,91.01651,90.83953,90.7718,90.772484,90.25954,90.191345,90.17173
2013-08-15,90.83658,90.81785,90.76857,90.2747,90.226074,90.1533,89.774864
2013-08-16,90.78736,90.788124,90.31771,90.18508,90.07123,89.8093,89.53085
2013-08-18,90.77984,90.21896,90.22048,90.10821,89.797226,89.571976,89.470116
2013-08-19,90.253395,90.24082,90.1583,89.74822,89.51657,89.52289,89.35896
2013-08-20,90.19866,90.0796,89.81259,89.5733,89.4798,89.38041,89.29089
2013-08-21,90.153435,89.85681,89.592125,89.51716,89.40912,89.29283,89.24683
2013-08-22,89.79253,89.501434,89.498695,89.4077,89.418816,89.27994,89.17465
2013-08-23,89.53193,89.45991,89.349686,89.295296,89.206635,89.14812,89.05144
2013-08-25,89.504875,89.37186,89.40935,89.19913,89.1002,89.032196,88.902405
2013-08-26,89.3118,89.37758,89.26435,89.06562,89.09583,88.88691,88.879845
2013-08-27,89.36252,89.292465,89.12141,89.03218,88.94223,88.85215,88.82078
2013-08-28,89.09482,89.05011,89.02688,88.87262,88.861626,88.83921,88.815506
2013-08-29,89.1023,89.034096,88.86917,88.85746,88.80802,88.81823,88.86922
2013-08-30,89.02537,88.91285,88.84566,88.81559,88.82399,88.86239,88.82338
2013-09-01,88.860245,88.865616,88.827805,88.850716,88.85507,88.86325,88.81712
2013-09-02,88.8491,88.80749,88.82949,88.812035,88.80873,88.86324,88.87101
2013-09-03,88.86338,88.83403,88.85577,88.89059,88.85079,88.83262,88.829445
2013-09-04,88.80754,88.852875,88.81385,88.74319,88.81999,88.8164,88.849976
2013-09-05,88.75425,88.80917,88.842804,88.81624,88.79524,88.83818,88.83824
2013-09-06,88.819855,88.814095,88.83275,88.762344,88.83511,88.825264,88.828316
2013-09-08,88.84202,88.8318,88.85856,88.854805,88.846886,88.83249,88.87864
2013-09-09,88.83052,88.85558,88.84386,88.82121,88.82488,88.86309,89.01387
2013-09-10,88.82403,88.84926,88.82422,88.85512,88.857956,89.08481,89.14126
2013-09-11,88.7624,88.83528,88.82741,88.891235,89.01587,89.08641,89.12566
2013-09-12,88.81986,88.82389,88.84512,89.08928,89.084984,89.21773,89.20497
2013-09-13,88.826385,88.88154,89.02136,89.118286,89.21921,89.15865,89.27394
2013-09-15,88.86266,89.04933,89.1481,89.20727,89.27559,89.290726,89.374794
2013-09-16,89.03115,89.07482,89.15536,89.333855,89.28841,89.40149,89.50893
2013-09-17,89.07776,89.17093,89.251724,89.274,89.35311,89.56263,89.512955
2013-09-18,89.20682,89.186226,89.31713,89.37075,89.52837,89.54591,89.78408
2013-09-19,89.24827,89.252144,89.4044,89.46941,89.53112,89.71419,90.04101
2013-09-20,89.30903,89.43734,89.50784,89.535,89.75335,90.05504,91.10429
2013-09-22,89.38779,89.46888,89.50427,89.7847,90.02464,91.12157,91.2319
2013-09-23,89.51115,89.517105,89.76774,90.01358,91.12493,91.24378,91.31478
2013-09-24,89.56211,89.802055,90.01832,91.11601,91.2705,91.30653,91.31634
2013-09-25,89.80092,90.03312,91.1295,91.2602,91.34081,91.34756,91.50192
2013-09-26,90.01854,91.13083,91.223885,91.311356,91.32537,91.43377,91.74066
2013-09-27,91.15367,91.216644,91.279884,91.289085,91.433136,91.70478,91.684975
2013-09-29,91.23213,91.29523,91.38452,91.454315,91.690125,91.747665,91.67822
2013-09-30,91.34264,91.294876,91.466484,91.67221,91.753075,91.695076,91.685745
2013-10-01,91.26861,91.4773,91.674675,91.70212,91.638725,91.70658,91.71112
2013-10-02,91.46842,91.675255,91.678505,91.69502,91.71268,91.71269,91.702896
2013-10-03,91.72266,91.73714,91.71637,91.71604,91.72899,91.72456,91.74529
2013-10-04,91.669685,91.67869,91.74398,91.70553,91.76489,91.73259,91.76087
2013-10-06,91.700195,91.74949,91.73719,91.754166,91.70356,91.781746,91.853355
2013-10-07,91.76586,91.698044,91.726,91.74925,91.779045,91.82817,91.94897
2013-10-08,91.73774,91.733925,91.68683,91.81246,91.77666,91.92182,91.981766
2013-10-09,91.681145,91.76226,91.78862,91.83769,91.94526,92.06076,92.01079
2013-10-10,91.741135,91.80279,91.82724,91.9303,92.0281,92.01802,92.15445
2013-10-11,91.78264,91.87922,91.9404,92.0564,91.99348,92.08207,92.27931
2013-10-13,91.82242,91.96938,92.00326,92.034546,92.05307,92.338486,92.3255
2013-10-14,91.921036,92.001526,92.06518,92.12398,92.246605,92.27423,92.420494
2013-10-15,91.97917,91.97733,92.027756,92.27852,92.322525,92.396065,92.58249
2013-10-16,91.91204,92.10181,92.37339,92.322105,92.359825,92.584854,92.57948
2013-10-17,92.19207,92.308716,92.33377,92.36588,92.5425,92.58195,92.64443
2013-10-18,92.269844,92.24596,92.38201,92.61299,92.62052,92.744835,92.69283
2013-10-20,92.35931,92.42285,92.58056,92.596,92.68226,92.66031,92.66972
2013-10-21,92.37779,92.523994,92.61103,92.7025,92.679146,92.65521,92.77224
2013-10-22,92.61049,92.530785,92.663475,92.73384,92.64766,92.79164,92.835335
2013-10-23,92.54855,92.68262,92.663574,92.69607,92.78902,92.85606,92.834854
2013-10-24,92.63946,92.64785,92.663666,92.780495,92.853615,92.948975,92.9389
2013-10-25,92.673904,92.63806,92.73961,92.81058,92.82252,92.9429,93.207695
2013-10-27,92.670654,92.814926,92.79563,92.85054,92.92747,93.11017,93.2175
2013-10-28,92.79677,92.803375,92.88822,92.942215,93.15143,93.11181,93.06927
2013-10-29,92.81495,92.85989,92.927666,93.09606,93.167854,93.144905,93.18091
2013-10-30,92.85623,92.90809,93.12817,93.18989,93.19718,93.1465,93.098114
2013-10-31,92.94873,93.175354,93.20981,93.11652,93.07817,93.14537,93.11108
2013-11-01,93.17464,93.16903,93.16266,93.16939,93.07168,93.14753,93.12195
2013-11-03,93.203636,93.1477,93.130424,93.15013,93.11732,93.13846,93.18825
2013-11-04,93.145424,93.12735,93.16333,93.13174,93.16319,93.255066,93.230965
2013-11-05,93.14658,93.14159,93.131645,93.109795,93.20133,93.28742,93.23549
2013-11-06,93.145454,93.154175,93.15315,93.21933,93.220375,93.208855,93.17757
2013-11-07,93.14776,93.18091,93.243286,93.207306,93.17793,93.17496,93.261444
2013-11-08,93.163765,93.26742,93.28157,93.20164,93.17344,93.1961,93.16483
2013-11-10,93.20575,93.245735,93.19662,93.22977,93.23096,93.21237,93.261536
2013-11-11,93.23073,93.259285,93.15857,93.19443,93.246666,93.20025,93.295715
2013-11-12,93.209076,93.17947,93.24304,93.22896,93.20908,93.25988,93.28899
2013-11-13,93.22537,93.210365,93.280914,93.220314,93.291214,93.28373,93.356094
2013-11-14,93.24734,93.20346,93.29907,93.291374,93.320786,93.31476,93.45836
2013-11-15,93.197395,93.19761,93.30495,93.306305,93.318146,93.509384,93.51054
2013-11-17,93.17076,93.249344,93.28984,93.323135,93.51035,93.554085,93.51732
2013-11-18,93.27981,93.30843,93.31877,93.48582,93.47768,93.460045,93.46952
2013-11-19,93.32681,93.41518,93.37964,93.481316,93.49767,93.517365,93.53906
2013-11-20,93.381454,93.51365,93.48738,93.49369,93.49973,93.52749,93.51265
2013-11-21,93.4613,93.509705,93.48374,93.53124,93.46669,93.4832,93.47055
2013-11-22,93.55665,93.50735,93.490295,93.50406,93.5334,93.499596,93.487656
2013-11-24,93.485374,93.50844,93.558685,93.46085,93.48858,93.44244,93.40406
2013-11-25,93.52036,93.50612,93.50006,93.52749,93.47681,93.39917,93.29763
2013-11-26,93.4799,93.507225,93.48803,93.523674,93.368965,93.306496,93.346085
2013-11-27,93.507355,93.50495,93.51432,93.38114,93.29908,93.27721,93.30543
2013-11-28,93.55049,93.40665,93.37322,93.29142,93.35463,93.31034,93.27911
2013-11-29,93.51832,93.35687,93.310555,93.27581,93.32898,93.3072,93.25601
2013-12-01,93.36739,93.31084,93.29136,93.33371,93.30935,93.29089,93.19233
2013-12-02,93.30065,93.28727,93.29833,93.35366,93.26447,93.27505,93.18083
2013-12-03,93.32083,93.298195,93.3021,93.24675,93.21021,93.19613,93.19835
2013-12-04,93.2825,93.30008,93.30752,93.18167,93.19817,93.18834,93.18481
2013-12-05,93.30143,93.25198,93.25222,93.19934,93.19818,93.196686,93.20171
2013-12-06,93.300514,93.25797,93.19585,93.181656,93.19827,93.20448,93.18749
2013-12-08,93.213936,93.18369,93.1679,93.19895,93.198364,93.183,93.18598
2013-12-09,93.19497,93.20862,93.181564,93.18198,93.198456,93.18088,93.15248
2013-12-10,93.20423,93.170715,93.19139,93.19867,93.18344,93.18345,93.15157
2013-12-11,93.18337,93.19917,93.228226,93.16329,93.18624,93.191635,93.10731
2013-12-12,93.191696,93.191376,93.15706,93.157364,93.174484,93.115204,93.085686
2013-12-13,93.16927,93.16864,93.17745,93.15157,93.10693,93.086334,93.06838
2013-12-15,93.179184,93.14913,93.17462,93.10858,93.06514,93.07615,93.002625
2013-12-16,93.17929,93.182945,93.1065,93.07222,93.04853,93.00415,92.97674
2013-12-17,93.17939,93.1219,93.08623,93.057106,93.04341,92.97283,93.00614
2013-12-18,93.12135,93.12579,93.005974,93.01673,92.98561,93.00734,92.99594
2013-12-19,93.079384,93.07342,93.00977,92.95494,92.9894,93.00407,93.0036
2013-12-20,93.08083,93.0292,92.99481,92.99059,93.01468,92.98861,93.03737
2013-12-22,92.98859,92.98656,92.972496,92.9971,93.006905,92.98159,93.03718
2013-12-23,92.987656,92.97802,92.9797,92.99098,93.01162,93.06857,93.13267
2013-12-24,92.96179,92.97206,93.00454,93.048805,93.044785,93.0772,93.087814
2013-12-26,93.00471,93.005226,93.0417,93.04385,93.051636,93.01418,93.04191
2013-12-27,93.03402,93.045906,93.03304,93.06231,93.02194,93.053314,93.02097
2013-12-29,93.06024,93.066025,93.05349,93.04346,93.06788,93.043365,93.00103
2013-12-30,93.02151,93.03085,93.03416,93.062675,93.05613,93.03871,93.06239
2013-12-31,93.04748,93.03422,93.06069,93.043106,93.07667,93.021164,93.03949
2014-01-01,93.06811,93.067444,93.07886,93.06309,93.077034,93.071304,93.13101
2014-01-02,93.060814,93.029945,93.029045,93.04273,93.037636,93.07458,93.13132
2014-01-03,93.05589,93.033516,93.06447,93.0634,93.07364,93.06869,93.117226
2014-01-05,93.08246,93.09769,93.088425,93.132095,93.14213,93.14237,93.17287
2014-01-06,93.07327,93.03079,93.13336,93.11179,93.156235,93.13794,93.19967
2014-01-07,93.022835,93.05296,93.116684,93.18774,93.145744,93.252,93.188156
2014-01-08,93.095024,93.085495,93.09578,93.08741,93.28183,93.174255,93.302315
2014-01-09,93.091156,93.07974,93.173874,93.10315,93.22474,93.30524,93.21989
2014-01-10,93.12334,93.13132,93.1512,93.26633,93.32638,93.248924,93.172226
2014-01-12,93.053856,93.25006,93.18075,93.25429,93.30241,93.19183,93.16971
2014-01-13,93.1862,93.34074,93.28042,93.28618,93.307365,93.17951,93.15112
2014-01-14,93.23194,93.26556,93.28649,93.23876,93.108475,93.153885,93.14469
2014-01-15,93.307,93.279434,93.2727,93.193436,93.19422,93.130455,93.144684
2014-01-16,93.2686,93.13638,93.17393,93.20369,93.15639,93.175224,93.06139
2014-01-17,93.24234,93.17539,93.18844,93.086685,93.11511,93.10849,93.05541
2014-01-19,93.14653,93.112724,93.16177,93.09221,93.091446,93.04738,93.01193
2014-01-20,93.15567,93.10647,93.18936,93.116585,93.032845,93.009346,92.9618
2014-01-21,93.1157,93.150406,93.08989,93.076935,92.98343,92.99562,92.977295
2014-01-22,93.204895,93.1054,93.03581,92.97149,92.96365,92.97022,92.91542
2014-01-23,93.10547,93.07529,92.97495,92.98573,92.94524,92.9287,92.92012
2014-01-24,93.069756,93.01608,92.96001,92.937096,92.956215,92.99299,92.92411
2014-01-26,92.97392,92.97573,92.9502,92.962814,92.96668,92.96852,92.897194
2014-01-27,92.963554,92.941605,92.99371,92.975174,92.96966,92.928505,92.98725
2014-01-28,92.97901,92.967674,92.9642,92.93533,92.95157,92.99066,92.933525
2014-01-29,92.97582,92.960815,92.93483,92.980095,92.98703,92.96701,93.006294
2014-01-30,92.97866,92.92868,92.98536,92.989426,92.95136,92.95597,93.00566
2014-01-31,92.9666,92.94832,92.97073,92.94374,92.96948,92.95435,92.96031
2014-02-02,92.938545,92.9321,92.97913,92.962555,92.947975,92.92381,92.42424
2014-02-03,92.96068,92.975235,92.92935,92.97513,92.88993,92.38705,92.05486
2014-02-04,92.97571,92.97782,92.94823,92.93089,92.416115,91.98942,91.976944
2014-02-05,92.93129,92.95791,92.93688,92.44606,91.956856,91.98718,91.78374
2014-02-06,92.95378,92.942505,92.408875,92.085655,91.980965,91.789764,91.79423
2014-02-07,92.90735,92.42586,92.01358,91.96948,91.76258,91.737816,91.7444
2014-02-09,92.445435,91.9945,91.98557,91.75886,91.73687,91.758064,91.682816
2014-02-10,92.01441,91.95376,91.74787,91.776566,91.758995,91.702126,91.679504
2014-02-11,91.96495,91.75499,91.77081,91.760635,91.70337,91.698044,91.67751
2014-02-12,91.76184,91.74042,91.76451,91.71431,91.67229,91.72098,91.70338
2014-02-13,91.767914,91.766846,91.68546,91.68691,91.75132,91.71754,91.72836
2014-02-14,91.77024,91.671074,91.704346,91.70399,91.71563,91.71231,91.719536
2014-02-16,91.69104,91.695724,91.685135,91.71138,91.73303,91.742836,91.71488
2014-02-17,91.713486,91.749245,91.70471,91.679115,91.68779,91.695724,91.712456
2014-02-18,91.70098,91.72367,91.68475,91.675125,91.69378,91.68832,91.71126
2014-02-19,91.69044,91.66825,91.70503,91.71627,91.665565,91.68768,91.70156
2014-02-20,91.71425,91.69476,91.68436,91.70767,91.6969,91.71092,91.685905
2014-02-21,91.70099,91.75197,91.70535,91.68053,91.66422,91.70155,91.68553
2014-02-23,91.68988,91.72459,91.68402,91.712456,91.667206,91.65417,91.649994
2014-02-24,91.71494,91.66568,91.705696,91.70809,91.667145,91.63822,91.603325
2014-02-25,91.70103,91.69388,91.683716,91.70505,91.58721,91.67194,91.46923
2014-02-26,91.689384,91.75437,91.70602,91.6852,91.53688,91.53067,91.45586
2014-02-27,91.715645,91.7254,91.64234,91.60271,91.480225,91.476036,91.46421
2014-02-28,91.701065,91.61167,91.60734,91.45904,91.49487,91.46251,91.456085
2014-03-02,91.656906,91.57791,91.52565,91.43556,91.41623,91.42184,91.42077
2014-03-03,91.632866,91.493286,91.48822,91.4565,91.38463,91.42576,91.46229
2014-03-04,91.46811,91.43372,91.39622,91.39701,91.436905,91.4936,91.5751
2014-03-05,91.4315,91.350464,91.39686,91.42236,91.48838,91.61228,91.63691
2014-03-06,91.39941,91.362206,91.473915,91.49518,91.60779,91.614944,91.78239
2014-03-07,91.44566,91.44684,91.49653,91.63579,91.63935,91.75565,91.76743
2014-03-09,91.44117,91.45993,91.56362,91.64847,91.69621,91.8381,91.86497
2014-03-10,91.49009,91.66478,91.64899,91.78784,91.864296,91.81738,91.81093
2014-03-11,91.559135,91.705864,91.819725,91.86066,91.90741,91.74671,91.81055
2014-03-12,91.627884,91.77945,91.77161,91.84571,91.78713,91.83407,91.89693
2014-03-13,91.795265,91.7698,91.85623,91.91876,91.86381,91.8585,91.94522
2014-03-14,91.83304,91.85353,91.86441,91.87706,91.84812,91.97289,91.999435
2014-03-16,91.846886,91.876526,91.94112,91.93413,91.965546,91.99713,92.05745
2014-03-17,91.84989,91.7919,91.88685,92.006996,91.97297,92.06183,92.053474
2014-03-18,91.82176,91.83895,91.982445,91.975685,92.05448,92.11234,92.133835
2014-03-19,91.88292,91.96113,92.02803,92.02715,92.08254,92.18063,92.22354
2014-03-20,91.93287,92.024704,92.0484,92.084274,92.1288,92.17871,92.21661
2014-03-21,91.97438,92.067444,92.06451,92.0884,92.19019,92.24112,92.278534
2014-03-23,92.00857,92.09277,92.10806,92.242966,92.26457,92.27464,92.2925
2014-03-24,92.09675,92.12308,92.22188,92.23379,92.25626,92.22879,92.28917
2014-03-25,92.11142,92.2314,92.24347,92.256134,92.27443,92.30311,92.42217
2014-03-26,92.17174,92.32852,92.258575,92.21546,92.29051,92.311455,92.359474
2014-03-27,92.33164,92.27608,92.34016,92.309296,92.40182,92.326706,92.431076
2014-03-28,92.267006,92.2366,92.32707,92.39896,92.39851,92.39118,92.47946
2014-03-30,92.20359,92.314896,92.34632,92.39088,92.4437,92.47361,92.4732
2014-03-31,92.321144,92.37575,92.394165,92.38932,92.46712,92.47637,92.48038
2014-04-01,92.33243,92.3862,92.40346,92.442535,92.48334,92.52941,92.77902
