,GBPCHF,GBPCHF,GBPCHF,GBPCHF,GBPCHF,GBPCHF,GBPCHF
2016-08-11,1.294646,1.293306,1.2909784,1.2886358,1.2882012,1.2862151,1.2812833
2016-08-12,1.2930841,1.2885201,1.2862982,1.2820313,1.2835598,1.2749985,1.2842109
2016-08-14,1.2919083,1.289027,1.2859883,1.2806257,1.2854058,1.282985,1.2800314
2016-08-15,1.2919227,1.2854683,1.2821398,1.2809783,1.2830721,1.2840898,1.2844803
2016-08-16,1.2945646,1.2850775,1.2826302,1.2846036,1.2845575,1.2810678,1.2817842
2016-08-17,1.2830774,1.2833216,1.2826293,1.2799056,1.2809311,1.2840735,1.2849783
2016-08-18,1.2840722,1.2830651,1.2826099,1.292389,1.2823137,1.2830765,1.2828784
2016-08-19,1.2837512,1.2838714,1.28259,1.2905606,1.2819953,1.2820203,1.2844716
2016-08-21,1.2839906,1.2847055,1.2825705,1.286806,1.2814047,1.2870492,1.288356
2016-08-22,1.2836572,1.279177,1.2825503,1.2829921,1.2881956,1.2847419,1.2796848
2016-08-23,1.2838986,1.2828288,1.2825301,1.2826538,1.2757062,1.2789884,1.2826556
2016-08-24,1.2835536,1.2809024,1.2855262,1.2826349,1.280652,1.277486,1.2847476
2016-08-25,1.2837973,1.2871678,1.2747908,1.2781117,1.2809407,1.2831607,1.2825673
2016-08-26,1.281743,1.2782813,1.2797645,1.2814733,1.2794398,1.2819827,1.2798028
2016-08-28,1.2834673,1.2794791,1.2735494,1.2744659,1.2737195,1.2841027,1.2939218
2016-08-29,1.2814655,1.2804589,1.2803652,1.2792453,1.2775952,1.2854569,1.2828062
2016-08-30,1.2832315,1.2662143,1.2765439,1.2881505,1.2778444,1.2804027,1.2814056
2016-08-31,1.2851667,1.2816696,1.281965,1.2803876,1.277744,1.2767456,1.2801423
2016-09-01,1.2767911,1.2802037,1.2770756,1.2819729,1.2755097,1.2796618,1.283621
2016-09-02,1.2716639,1.2798439,1.2771232,1.2803712,1.2825538,1.2826732,1.2827679
2016-09-04,1.2802937,1.2798326,1.2816958,1.2799879,1.2823392,1.2840319,1.2823571
2016-09-05,1.2787633,1.2818017,1.2783239,1.2813301,1.2813427,1.2811353,1.2806966
2016-09-06,1.2805413,1.2789814,1.2791421,1.282754,1.2807943,1.2800317,1.2801064
2016-09-07,1.2848233,1.2791878,1.2847865,1.2837274,1.2847136,1.2793669,1.2832773
2016-09-08,1.2770438,1.2797874,1.2800466,1.275275,1.279754,1.2800114,1.2802854
2016-09-09,1.2792054,1.2787739,1.2790992,1.2823733,1.2776946,1.2800512,1.2820381
2016-09-11,1.2825986,1.2825308,1.2821939,1.2802948,1.284236,1.2808328,1.2830391
2016-09-12,1.2827376,1.2790347,1.2826654,1.2859914,1.281153,1.2821752,1.2786715
2016-09-13,1.2756653,1.280972,1.2815907,1.2782845,1.2814579,1.2831085,1.2817376
2016-09-14,1.2795255,1.2837912,1.2803891,1.2791198,1.2840419,1.2791958,1.2784374
2016-09-15,1.2813938,1.2798193,1.2823684,1.2841082,1.2808771,1.2768561,1.2832099
2016-09-16,1.2831544,1.2781112,1.2845908,1.282169,1.2794566,1.2801428,1.2798207
2016-09-18,1.2777886,1.2821705,1.280471,1.2796359,1.2801445,1.2761812,1.2787626
2016-09-19,1.2832615,1.2780194,1.279444,1.2815111,1.2826637,1.2767241,1.2819158
2016-09-20,1.2815665,1.2800655,1.2830237,1.2786574,1.2778603,1.2784843,1.2807324
2016-09-21,1.2822955,1.2785155,1.2808928,1.281493,1.281527,1.2774609,1.2793223
2016-09-22,1.2814116,1.2776318,1.2807535,1.2794533,1.2787868,1.2799337,1.2781008
2016-09-23,1.281357,1.2784129,1.2787017,1.2781142,1.2825639,1.2809944,1.2782754
2016-09-25,1.2831569,1.2807002,1.2813262,1.2804722,1.2783998,1.2768766,1.2784544
2016-09-26,1.2809044,1.2783451,1.2761337,1.2786732,1.2821023,1.2763195,1.2795136
2016-09-27,1.2773242,1.2806456,1.2778902,1.2829185,1.2771441,1.2781541,1.2781165
2016-09-28,1.2785978,1.2766094,1.2839819,1.2795324,1.2834222,1.2797952,1.2790883
2016-09-29,1.2810098,1.2806528,1.2809575,1.2836192,1.2760869,1.2795491,1.2801862
2016-09-30,1.282344,1.2773596,1.2740669,1.2759119,1.28354,1.2790974,1.2786932
2016-10-02,1.2776637,1.2819842,1.280678,1.2798811,1.2778909,1.2814292,1.2804368
2016-10-03,1.2772344,1.2777674,1.284212,1.2813497,1.2823129,1.2785548,1.278798
2016-10-04,1.2836038,1.2807739,1.279263,1.2779961,1.2785829,1.280593,1.2756763
2016-10-05,1.2828631,1.2761593,1.28137,1.2793527,1.279913,1.27792,1.2732043
2016-10-06,1.2757561,1.2817001,1.2809314,1.2798178,1.2804997,1.2768847,1.2713822
2016-10-07,1.2777051,1.2807012,1.2770803,1.2769313,1.2771741,1.2662902,1.2700088
2016-10-09,1.2813427,1.2793568,1.2812505,1.2736758,1.2680744,1.2687684,1.2664342
2016-10-10,1.2763598,1.2787945,1.2751302,1.2706817,1.2685448,1.2669939,1.2668151
2016-10-11,1.2793555,1.2763957,1.2707311,1.2700361,1.2680793,1.2657897,1.2602193
2016-10-12,1.2767352,1.269567,1.2684933,1.266467,1.2619597,1.2622542,1.259964
2016-10-13,1.2725292,1.2727808,1.2671849,1.263859,1.2596686,1.2549747,1.2657127
2016-10-14,1.267682,1.2647645,1.2613633,1.2552652,1.2547922,1.2639301,1.2608453
2016-10-16,1.2658021,1.2644804,1.2623119,1.2532475,1.2639415,1.2574384,1.2587681
2016-10-17,1.262537,1.2559872,1.2571135,1.259839,1.2532653,1.2571288,1.2539397
2016-10-18,1.2583101,1.2462213,1.257432,1.2526081,1.2612305,1.253056,1.254423
2016-10-19,1.2619914,1.2621753,1.261541,1.2492512,1.2573853,1.254918,1.2532642
2016-10-20,1.2670306,1.2645671,1.258821,1.2545376,1.2446963,1.2522151,1.2489276
2016-10-21,1.264047,1.2547643,1.2576224,1.2523104,1.2506208,1.250073,1.2434161
2016-10-23,1.2625152,1.2578138,1.2500548,1.24974,1.2482826,1.2450621,1.231709
2016-10-24,1.2576528,1.2543703,1.2514129,1.2482188,1.2371174,1.2305237,1.2127596
2016-10-25,1.2549089,1.2526848,1.2490005,1.2448373,1.2325366,1.2547187,1.2436258
2016-10-26,1.2547145,1.2464154,1.241631,1.2326305,1.2356299,1.2341237,1.2160463
2016-10-27,1.246074,1.2452072,1.2303423,1.2439594,1.2371929,1.2219695,1.2168987
2016-10-28,1.2411408,1.232552,1.2398727,1.2125894,1.2081032,1.2154921,1.2200515
2016-10-30,1.2338252,1.2625543,1.209275,1.2191598,1.2180079,1.2123097,1.2199526
2016-10-31,1.2342763,1.2285336,1.2108481,1.2126539,1.2129761,1.2122248,1.2355332
2016-11-01,1.2409741,1.2283554,1.2156705,1.2164744,1.2102948,1.2253835,1.2239168
2016-11-02,1.2384771,1.2178946,1.2173203,1.2159874,1.2165501,1.2088357,1.2128229
2016-11-03,1.2221339,1.2075267,1.2154028,1.213334,1.2200359,1.2112112,1.2158706
2016-11-04,1.2170357,1.2090617,1.2260404,1.2108907,1.2294617,1.2113559,1.2160025
2016-11-06,1.2405955,1.2128556,1.2196051,1.2107077,1.2100251,1.2161837,1.2109711
2016-11-07,1.2204674,1.2102587,1.2119288,1.2116752,1.2115386,1.2153578,1.2137012
2016-11-08,1.2150704,1.2143741,1.2079079,1.2135653,1.213066,1.2076128,1.2122492
2016-11-09,1.2156119,1.2133147,1.2115837,1.2126998,1.2092232,1.2164781,1.2161156
2016-11-10,1.210862,1.2099484,1.2125523,1.213812,1.209364,1.2080917,1.2118986
2016-11-11,1.2106235,1.2099468,1.2131355,1.2122009,1.2102458,1.2161151,1.2131177
2016-11-13,1.2152239,1.2123694,1.2096055,1.2106028,1.2109954,1.208389,1.2162812
2016-11-14,1.2101345,1.2113613,1.2102808,1.2112697,1.2113576,1.2123259,1.2163644
2016-11-15,1.2108535,1.2122353,1.2162853,1.2102569,1.210277,1.2169048,1.2153639
2016-11-16,1.2144467,1.21396,1.2156701,1.2155185,1.215259,1.2165128,1.2134181
2016-11-17,1.2125412,1.2124367,1.2109418,1.2108526,1.2110401,1.2114114,1.2144418
2016-11-18,1.2158959,1.2133296,1.2146157,1.2168915,1.2096721,1.2168311,1.2138608
2016-11-20,1.2107701,1.215959,1.2139535,1.2066827,1.2137016,1.2130134,1.2173047
2016-11-21,1.2158844,1.217272,1.2153145,1.2126585,1.2090421,1.2157884,1.2071189
2016-11-22,1.2142937,1.2129978,1.2142656,1.2143633,1.217883,1.2204539,1.2073646
2016-11-23,1.2100477,1.2162384,1.2138828,1.213574,1.2088823,1.2229033,1.2198167
2016-11-24,1.2145122,1.212879,1.2193526,1.2119873,1.2116587,1.2161881,1.2191626
2016-11-25,1.2177525,1.2207471,1.2191079,1.2149563,1.2171764,1.2197514,1.2258313
2016-11-27,1.2195307,1.2251561,1.216144,1.2159423,1.2212743,1.219799,1.2335268
2016-11-28,1.2121516,1.222587,1.2174153,1.2200555,1.2212133,1.2327814,1.2396518
2016-11-29,1.2274971,1.2177732,1.2246146,1.22805,1.2323308,1.2425474,1.2448642
2016-11-30,1.2194842,1.2171798,1.2306659,1.2329919,1.2432133,1.2436113,1.2437357
2016-12-01,1.2227908,1.2194965,1.2323458,1.2427553,1.245112,1.2412021,1.245168
2016-12-02,1.2207875,1.231971,1.2387605,1.2439615,1.2443373,1.2461522,1.2471869
2016-12-04,1.2317828,1.245358,1.2445266,1.2427884,1.2474412,1.2469704,1.2473199
2016-12-05,1.2417529,1.2436397,1.2405801,1.2454958,1.2458338,1.247223,1.2486551
2016-12-06,1.2448374,1.2432845,1.246135,1.2472845,1.2464796,1.2484642,1.2491763
2016-12-07,1.2438209,1.2451845,1.2458675,1.24756,1.2494553,1.2492559,1.2528677
2016-12-08,1.2457839,1.246725,1.2474856,1.2477756,1.2532566,1.253618,1.2552396
2016-12-09,1.2469085,1.245153,1.2467862,1.2484915,1.2563396,1.2556949,1.2564567
2016-12-11,1.247795,1.2464901,1.2495136,1.2536623,1.257556,1.2609092,1.2614613
2016-12-12,1.2467978,1.2548052,1.2517341,1.2585357,1.2587864,1.2597115,1.263239
2016-12-13,1.2502213,1.2556438,1.2563208,1.2591195,1.2592003,1.2634363,1.2629565
2016-12-14,1.2553387,1.2571361,1.259294,1.257217,1.2603315,1.2620276,1.2636654
2016-12-15,1.2567188,1.2584631,1.2627316,1.2622204,1.2621847,1.2612178,1.2643416
2016-12-16,1.2588193,1.2606523,1.2623166,1.2630045,1.2646918,1.265783,1.2680305
2016-12-18,1.2613447,1.2596037,1.2643077,1.2645662,1.2659634,1.2661636,1.2662026
2016-12-19,1.2629306,1.259574,1.2638738,1.2678288,1.2679937,1.2662123,1.2711682
2016-12-20,1.2635143,1.2649858,1.2664416,1.2677778,1.2674984,1.2693236,1.2671566
2016-12-21,1.2649248,1.2657723,1.2658534,1.2687817,1.2659575,1.2680347,1.2656634
2016-12-22,1.2655447,1.2680835,1.2677622,1.2669218,1.2672235,1.2670022,1.2671113
2016-12-23,1.270942,1.2668971,1.2691873,1.2680819,1.2680868,1.2663836,1.2668844
2016-12-26,1.2670494,1.2660822,1.267036,1.2639034,1.269066,1.2699755,1.2694404
2016-12-27,1.2660246,1.2694559,1.2647436,1.2698579,1.2653621,1.2664645,1.2718302
2016-12-28,1.271242,1.2681612,1.2693521,1.2683462,1.2657156,1.2681401,1.2643094
2016-12-29,1.266979,1.2668167,1.2664717,1.2673715,1.271828,1.2690979,1.2685728
2016-12-30,1.2658614,1.2671591,1.2684133,1.2668972,1.2671965,1.266898,1.2687095
2017-01-02,1.2715611,1.267092,1.2676909,1.2531719,1.2652445,1.2658764,1.2669628
2017-01-03,1.2669097,1.2710457,1.2695547,1.2647499,1.2646964,1.2701156,1.2676908
2017-01-04,1.2686307,1.2701243,1.2662883,1.2667489,1.2692134,1.2649093,1.241966
2017-01-05,1.266659,1.2688086,1.2685078,1.2681954,1.2646267,1.2667239,1.2700728
2017-01-06,1.2687421,1.2676638,1.2676827,1.2682738,1.262764,1.2669432,1.2665796
2017-01-08,1.2686048,1.2697419,1.269808,1.268181,1.2789696,1.268726,1.2659624
2017-01-09,1.2681844,1.2655377,1.2650278,1.268265,1.2768425,1.266053,1.2675197
2017-01-10,1.268043,1.2653284,1.2477853,1.2681661,1.2676103,1.2693967,1.2638285
2017-01-11,1.2675725,1.2694161,1.2690015,1.2682571,1.2682122,1.2665902,1.2740345
2017-01-12,1.2699622,1.270022,1.2691905,1.2681519,1.2644439,1.262312,1.2611699
2017-01-13,1.2687844,1.2703533,1.2689757,1.2629132,1.2609148,1.2638062,1.2749063
2017-01-15,1.2753353,1.268245,1.2608846,1.263459,1.2565593,1.253499,1.2564039
2017-01-16,1.2720497,1.246458,1.2619609,1.2600034,1.2595928,1.2504518,1.2539057
2017-01-17,1.2606195,1.2619114,1.2599772,1.2546221,1.257295,1.2626168,1.2552843
2017-01-18,1.2629946,1.2608485,1.2625867,1.2577094,1.2604334,1.2541957,1.2566382
2017-01-19,1.2559408,1.2667128,1.2537425,1.2639265,1.2557273,1.2549053,1.2508663
2017-01-20,1.2629211,1.2567475,1.257467,1.24874,1.2531378,1.2535546,1.2555655
2017-01-22,1.2576318,1.2596555,1.2578552,1.2560263,1.2602235,1.2582998,1.2497507
2017-01-23,1.2579501,1.2589341,1.2574904,1.2530395,1.2549833,1.2527089,1.2565677
2017-01-24,1.2547544,1.2521906,1.2555116,1.2549038,1.2533398,1.2594852,1.2526864
2017-01-25,1.2513216,1.2534728,1.255783,1.2584476,1.2510118,1.2544043,1.2534424
2017-01-26,1.2553039,1.2642033,1.2462959,1.2513868,1.2510669,1.2494347,1.2530936
2017-01-27,1.2576576,1.2553836,1.2547891,1.2554476,1.2500886,1.2531875,1.2518446
2017-01-29,1.2541354,1.2577914,1.2540994,1.253156,1.251443,1.2525244,1.248709
2017-01-30,1.2559586,1.2564564,1.2432315,1.2587112,1.248712,1.2515817,1.2494997
2017-01-31,1.250658,1.2526736,1.25059,1.255082,1.254119,1.2517123,1.2488928
2017-02-01,1.2560997,1.2572128,1.2521728,1.2552384,1.2483327,1.2506183,1.2464837
2017-02-02,1.2550149,1.2516613,1.2528855,1.2478538,1.246485,1.2472606,1.2446384
2017-02-03,1.2483943,1.2537109,1.2467599,1.2469306,1.2485077,1.2447711,1.2472296
2017-02-05,1.2526011,1.2515235,1.2481356,1.2485518,1.2490641,1.2449305,1.2445648
2017-02-06,1.2515962,1.2477134,1.2477443,1.2470851,1.2423289,1.2470086,1.2436191
2017-02-07,1.2469405,1.2489595,1.250928,1.2444332,1.2490642,1.2440779,1.2484169
2017-02-08,1.2501296,1.2423918,1.2468282,1.2462738,1.2443882,1.2476356,1.2467668
2017-02-09,1.2456076,1.2445053,1.2464527,1.2485286,1.2482718,1.2445111,1.2414968
2017-02-10,1.2409065,1.2456212,1.2449784,1.2389028,1.2420658,1.2479341,1.2492212
2017-02-12,1.2456671,1.2487752,1.2458117,1.2473395,1.24658,1.2451608,1.2414303
2017-02-13,1.2430315,1.2441735,1.245424,1.2477155,1.2438567,1.2429339,1.2432427
2017-02-14,1.2436197,1.2491552,1.2439387,1.2421783,1.2474009,1.2480286,1.2466078
2017-02-15,1.2421656,1.2449222,1.247606,1.2500304,1.2470117,1.2460684,1.2449261
2017-02-16,1.245712,1.2532499,1.2399107,1.2410089,1.2492913,1.2454683,1.2468104
2017-02-17,1.24366,1.2457656,1.2448385,1.2458255,1.2450591,1.24369,1.2430215
2017-02-26,1.2478629,1.243911,1.2445287,1.2449689,1.2472814,1.2448314,1.2427267
2017-02-27,1.2476891,1.2436445,1.2446989,1.2447,1.2442744,1.2481054,1.246158
2017-02-28,1.2407002,1.247992,1.2476877,1.2447224,1.2433813,1.247383,1.2475456
2017-03-01,1.2471274,1.24574,1.2448347,1.2483679,1.2459908,1.2458379,1.2431483
2017-03-02,1.2526051,1.2463076,1.2453644,1.2490981,1.2467583,1.2435429,1.2467513
2017-03-03,1.2443484,1.2430896,1.2459637,1.2443583,1.2491832,1.2455704,1.2471797
2017-03-05,1.2454967,1.2446529,1.2454026,1.247586,1.2457887,1.2444936,1.2438936
2017-03-06,1.2486255,1.2432224,1.2430629,1.2460085,1.2470613,1.2493107,1.2449799
2017-03-07,1.2444199,1.2448317,1.2496455,1.2443451,1.2441095,1.2486272,1.2487217
2017-03-08,1.2455797,1.2474761,1.2513566,1.2482364,1.2505009,1.2489654,1.2446694
2017-03-09,1.2487342,1.2442052,1.2431611,1.2455232,1.2431843,1.2479379,1.2450906
2017-03-10,1.2444952,1.2467512,1.2412,1.2469431,1.2470434,1.2426987,1.2511296
2017-03-12,1.2462718,1.2455539,1.2480583,1.2453251,1.2465415,1.2439756,1.2480037
2017-03-13,1.2508776,1.2477583,1.2492731,1.2467309,1.2379388,1.24699,1.242346
2017-03-14,1.2464554,1.2481866,1.243846,1.2410717,1.2453028,1.2428294,1.2431036
2017-03-15,1.2486914,1.2439575,1.2462914,1.2458667,1.2430533,1.2443392,1.2403443
2017-03-16,1.2461106,1.2398453,1.240841,1.2459469,1.2410734,1.2450259,1.2483473
2017-03-17,1.2422191,1.2480203,1.2438822,1.2447399,1.2431339,1.240472,1.2409544
2017-03-19,1.2473526,1.2434443,1.238579,1.2406216,1.2347646,1.2441709,1.2385284
2017-03-20,1.2438443,1.2435479,1.2417698,1.2421942,1.2361709,1.2432475,1.2421548
2017-03-21,1.241762,1.239921,1.245018,1.2396889,1.2349846,1.242004,1.2389367
2017-03-22,1.237877,1.2436833,1.2426281,1.2422814,1.2455276,1.2309304,1.2377094
2017-03-23,1.2424248,1.2420069,1.2425232,1.2383819,1.2423863,1.2322576,1.2337213
2017-03-24,1.2438385,1.2455086,1.2405597,1.2380513,1.2347746,1.2380469,1.2395884
2017-03-26,1.2410998,1.2397101,1.2372911,1.23478,1.2382138,1.2379948,1.2384696
2017-03-27,1.2439141,1.2377496,1.2444831,1.2392356,1.2382923,1.2433562,1.2406461
2017-03-28,1.2450324,1.2416838,1.2363881,1.2394183,1.2401533,1.241224,1.2383237
2017-03-29,1.2413191,1.2405249,1.2406255,1.2346002,1.2396476,1.2395797,1.2361572
2017-03-30,1.2374955,1.2402077,1.2367619,1.2407153,1.2383587,1.2344818,1.2377932
2017-03-31,1.2333575,1.2364366,1.237433,1.2368156,1.240861,1.2360198,1.2395382
2017-04-02,1.241613,1.2402743,1.2411733,1.2438897,1.2353518,1.2421855,1.2424376
2017-04-03,1.2384388,1.240476,1.2374134,1.2416673,1.235638,1.2399614,1.2365651
2017-04-04,1.2439228,1.2362906,1.2353911,1.2366004,1.2396414,1.2421792,1.2399671
2017-04-05,1.2415704,1.240106,1.2365831,1.2404046,1.2382504,1.2413143,1.2412403
2017-04-06,1.2376552,1.2402483,1.2413732,1.2416822,1.2408452,1.2400553,1.24055
2017-04-07,1.24015,1.2361407,1.2371755,1.2372768,1.2359531,1.2379482,1.2410843
2017-04-09,1.2375777,1.2398593,1.2368218,1.2406102,1.2351546,1.2359352,1.2413102
2017-04-10,1.2411172,1.2400048,1.2419857,1.2373787,1.2383654,1.2425828,1.2409592
2017-04-11,1.2368648,1.2359877,1.2398067,1.2354702,1.2337728,1.2415305,1.2423923
2017-04-12,1.2398784,1.2396336,1.2370589,1.236641,1.2401582,1.2387606,1.2414253
2017-04-13,1.2377106,1.2397804,1.2398627,1.2379174,1.2368069,1.2348961,1.2344027
2017-04-16,1.2409626,1.2365413,1.2340311,1.2461697,1.2375158,1.2462232,1.2479491
2017-04-17,1.235406,1.2387964,1.2373824,1.2386334,1.2381196,1.2399054,1.2430042
2017-04-18,1.2367431,1.2384723,1.2363708,1.2455208,1.2425052,1.2456175,1.2478863
2017-04-19,1.2363245,1.2346325,1.2413582,1.240291,1.2432874,1.2477821,1.2509001
2017-04-20,1.2398562,1.239876,1.2416024,1.2446609,1.2476237,1.2494467,1.2486191
2017-04-21,1.2497278,1.2422974,1.2458057,1.2474722,1.2488669,1.2485206,1.247256
2017-04-23,1.2418172,1.2454716,1.2456908,1.2466947,1.2445881,1.2518573,1.2496816
2017-04-24,1.2436743,1.2436844,1.2501998,1.2515842,1.2465284,1.2528725,1.2522748
2017-04-25,1.2470785,1.245548,1.2513982,1.2493486,1.2485102,1.2537194,1.2534658
2017-04-26,1.2448435,1.2501493,1.2497652,1.2513027,1.2553725,1.2492543,1.2551824
2017-04-27,1.2484522,1.2506995,1.2517866,1.2524817,1.252857,1.2540245,1.2569597
2017-04-28,1.2438123,1.2540759,1.2515513,1.2526218,1.250998,1.2559518,1.2568097
2017-04-30,1.2497642,1.2513905,1.2580438,1.257716,1.2516768,1.2559801,1.2588335
2017-05-01,1.2535863,1.2579376,1.2545311,1.2582456,1.2546034,1.2567376,1.2560012
2017-05-02,1.2514784,1.2543204,1.2551302,1.2545531,1.2553142,1.2585859,1.2605095
2017-05-03,1.2543833,1.2567326,1.256212,1.2552612,1.2606508,1.2610615,1.2633736
2017-05-04,1.253838,1.2576427,1.2592095,1.2570977,1.2585485,1.2592655,1.2729053
2017-05-05,1.2564814,1.2582748,1.259795,1.2601691,1.2634064,1.2668793,1.2719588
2017-05-07,1.2587532,1.2555588,1.2591077,1.2648634,1.2705919,1.274303,1.2717699
2017-05-08,1.2590874,1.2594227,1.2599695,1.2614185,1.2741923,1.2723379,1.2761023
2017-05-09,1.2600273,1.2619108,1.2718005,1.2669044,1.2641858,1.2788837,1.2794516
2017-05-10,1.2625331,1.2630831,1.2729198,1.267198,1.2774388,1.2770851,1.274063
2017-05-11,1.2729508,1.2721522,1.2773015,1.2748609,1.2787609,1.2694039,1.2687937
2017-05-12,1.2655113,1.2726699,1.2812377,1.2728938,1.2766343,1.2743793,1.278713
2017-05-14,1.2667723,1.2754929,1.2721477,1.2803602,1.2780178,1.2763525,1.2783439
2017-05-15,1.275401,1.2728752,1.2822706,1.2787656,1.2786545,1.2766776,1.275736
2017-05-16,1.2774705,1.275086,1.275451,1.2745478,1.2784793,1.276917,1.2800775
2017-05-17,1.2801709,1.2759488,1.2790264,1.2812827,1.2781999,1.2786645,1.2760674
2017-05-18,1.2781146,1.2747276,1.2761844,1.2751243,1.2748398,1.2805586,1.2743037
2017-05-19,1.2760549,1.2771347,1.2771432,1.2738045,1.2786534,1.2790389,1.2780293
2017-05-21,1.2763736,1.2797186,1.2761617,1.2796078,1.276859,1.2775773,1.2783809
2017-05-22,1.273384,1.2789207,1.275224,1.2737951,1.2796166,1.2784994,1.2794816
2017-05-23,1.2739022,1.2776395,1.2776344,1.2745936,1.2803212,1.2808882,1.2732451
2017-05-24,1.2799397,1.275101,1.2731578,1.2793428,1.2723778,1.2746971,1.2763247
2017-05-25,1.2766896,1.278995,1.2791135,1.2774646,1.2748252,1.275438,1.2738457
2017-05-26,1.2791483,1.2754464,1.2762002,1.2774333,1.2772756,1.2765486,1.2768103
2017-05-28,1.2741573,1.2756268,1.2771835,1.2796738,1.2723765,1.2719983,1.2751596
2017-05-29,1.2765996,1.2709019,1.2761774,1.2740571,1.2815975,1.2780986,1.2714933
2017-05-30,1.281112,1.2765924,1.2752196,1.2737968,1.273623,1.2763082,1.2746887
2017-05-31,1.2762231,1.278934,1.2776816,1.2737584,1.2770128,1.2752726,1.2715341
2017-06-01,1.2776382,1.2757729,1.276977,1.2746463,1.2739171,1.2762903,1.2737658
2017-06-02,1.2776335,1.2743926,1.2756636,1.276207,1.2747854,1.2745861,1.2717929
2017-06-04,1.2760491,1.2745006,1.2743238,1.2746727,1.2738856,1.2708511,1.2675505
2017-06-05,1.2724731,1.2737986,1.2728009,1.2737241,1.2672412,1.2666016,1.2669777
2017-06-06,1.2749753,1.2732754,1.2746663,1.2770047,1.2661697,1.2692015,1.2652786
2017-06-07,1.2744205,1.2748277,1.2710407,1.2735472,1.2699261,1.2738551,1.2648705
2017-06-08,1.272233,1.272751,1.2694438,1.2714069,1.266859,1.2676005,1.2666161
2017-06-09,1.2664646,1.2764481,1.2699946,1.2684916,1.2611177,1.2657417,1.2624958
2017-06-11,1.272161,1.2697499,1.2718344,1.2724603,1.2615404,1.2649181,1.2573318
2017-06-12,1.2660735,1.2705073,1.2738996,1.2573522,1.2650493,1.2631497,1.2490616
2017-06-13,1.2655085,1.2640312,1.2672695,1.2614679,1.2603445,1.2654239,1.2668332
2017-06-14,1.2728189,1.2609196,1.2644558,1.2582219,1.2519952,1.2533906,1.2529254
2017-06-15,1.2656567,1.2610028,1.2547504,1.2531177,1.2477634,1.2468452,1.2513864
2017-06-16,1.2642686,1.2595375,1.2525094,1.2539749,1.2534839,1.2450156,1.2520984
2017-06-18,1.2589414,1.2543799,1.2531881,1.2511433,1.2577125,1.2501988,1.2496296
2017-06-19,1.255128,1.254594,1.2511572,1.2563115,1.2562342,1.2454574,1.2456506
2017-06-20,1.2542975,1.2492812,1.2594191,1.2481074,1.2452493,1.2469934,1.2459767
2017-06-21,1.2529505,1.2494961,1.2499579,1.2453971,1.2469662,1.2453165,1.2443774
2017-06-22,1.2485349,1.2533995,1.2531327,1.2473626,1.2475196,1.2520642,1.2480766
2017-06-23,1.2546387,1.2468789,1.2519518,1.246464,1.2482357,1.2499628,1.2444
2017-06-25,1.2494433,1.2466865,1.2470745,1.2473745,1.2442809,1.2438426,1.2398589
2017-06-26,1.245798,1.2456983,1.2464099,1.2403258,1.2452193,1.2461487,1.2315376
2017-06-27,1.2499751,1.2446593,1.2455944,1.2466693,1.2422113,1.2477665,1.239695
2017-06-28,1.2455157,1.245519,1.2462398,1.2469552,1.2424803,1.2439799,1.2422944
2017-06-29,1.243747,1.2560513,1.2439524,1.2420231,1.244087,1.2427552,1.2508814
2017-06-30,1.243314,1.2446254,1.2547476,1.2459623,1.2437227,1.2476987,1.2413952
2017-07-02,1.2406702,1.2451894,1.2448342,1.245301,1.2415653,1.2416263,1.2455729
2017-07-03,1.2484425,1.2483318,1.2449557,1.2432089,1.2435213,1.2365887,1.2385745
2017-07-04,1.2449342,1.2471682,1.2422612,1.2412838,1.2421843,1.2529413,1.2454774
2017-07-05,1.2402943,1.242076,1.2460384,1.2450701,1.2400812,1.2376497,1.2441349
2017-07-06,1.248756,1.2408113,1.2457619,1.2349992,1.2419461,1.2402518,1.2408713
2017-07-07,1.2460282,1.248369,1.2333398,1.2419727,1.2427223,1.2372408,1.240625
2017-07-09,1.2502385,1.2430903,1.2383672,1.2410643,1.2403634,1.2413621,1.2411137
2017-07-10,1.2409976,1.2299904,1.238176,1.2458777,1.2404251,1.2433529,1.2446511
2017-07-11,1.2324358,1.2405264,1.2406269,1.2407371,1.2417061,1.2406943,1.2457564
2017-07-12,1.2424337,1.2448516,1.2415285,1.2489026,1.2453259,1.2406187,1.2450911
2017-07-13,1.2412951,1.2413573,1.2416705,1.2448121,1.241792,1.2472702,1.2425605
2017-07-14,1.2380897,1.2410443,1.2414433,1.2446442,1.2413962,1.2413278,1.2442256
2017-07-16,1.2419609,1.2420985,1.2424731,1.2408998,1.2421983,1.2423053,1.2423377
2017-07-17,1.2436812,1.2418369,1.2450725,1.2416344,1.2431995,1.2420058,1.2403169
2017-07-18,1.2410415,1.2409838,1.2451522,1.2426027,1.2412348,1.2431341,1.2416296
2017-07-19,1.2480954,1.2422881,1.2408278,1.2420815,1.2450281,1.2436711,1.2429456
2017-07-20,1.2377318,1.2432373,1.2423083,1.2424946,1.2369018,1.2446127,1.2379977
2017-07-21,1.2394499,1.2408893,1.2464294,1.2425175,1.2405115,1.2487174,1.241555
2017-07-23,1.2436193,1.240086,1.2405608,1.2395453,1.2404418,1.2435135,1.2415385
2017-07-24,1.2454407,1.2421107,1.2390051,1.2393941,1.2439636,1.2404497,1.2415801
