,EURDKK,EURDKK,EURDKK,EURDKK,EURDKK,EURDKK,EURDKK
2016-12-12,7.4396276,7.439611,7.439373,7.4403887,7.4399443,7.4394083,7.439361
2016-12-13,7.4397025,7.4394703,7.440272,7.439122,7.4396005,7.439701,7.4394565
2016-12-14,7.439142,7.4397464,7.4394307,7.4392853,7.4391932,7.43879,7.4392505
2016-12-15,7.4395933,7.4395394,7.439809,7.438661,7.4394794,7.4394007,7.4391804
2016-12-16,7.439228,7.4396563,7.439301,7.4391356,7.439669,7.439285,7.438932
2016-12-18,7.439,7.439087,7.439469,7.440267,7.4387417,7.438913,7.438672
2016-12-19,7.439098,7.4395485,7.438991,7.4382343,7.4382563,7.4384284,7.4390063
2016-12-20,7.438737,7.4395647,7.439317,7.4391255,7.439043,7.43939,7.438208
2016-12-21,7.439245,7.4384246,7.4392657,7.438572,7.4387317,7.4384108,7.4378734
2016-12-22,7.439332,7.4391336,7.4386373,7.438718,7.438413,7.437994,7.437743
2016-12-23,7.438726,7.4387937,7.438848,7.438043,7.4388537,7.4383016,7.438272
2016-12-26,7.4385195,7.4383845,7.438453,7.4393573,7.4383693,7.4384093,7.4382195
2016-12-27,7.4393225,7.438453,7.438689,7.4385047,7.438201,7.437234,7.4370866
2016-12-28,7.43868,7.4387646,7.4381337,7.4379177,7.4381466,7.436928,7.437138
2016-12-29,7.439264,7.4383707,7.4381304,7.4380655,7.4377255,7.436663,7.4360027
2016-12-30,7.437872,7.438118,7.4378347,7.4371533,7.436942,7.4364285,7.4359245
2017-01-02,7.438466,7.4377503,7.437082,7.436899,7.437001,7.4359803,7.4352837
2017-01-03,7.438003,7.437216,7.4366217,7.4364295,7.4367104,7.4360533,7.4375286
2017-01-04,7.437028,7.436799,7.4367833,7.4357862,7.435714,7.4346566,7.435541
2017-01-05,7.4365664,7.436576,7.4360476,7.4355474,7.4348693,7.4373784,7.4380264
2017-01-06,7.436709,7.436079,7.4359126,7.4343452,7.438505,7.43529,7.4345026
2017-01-08,7.4366055,7.435681,7.4373226,7.433999,7.433481,7.4350595,7.4357576
2017-01-09,7.4356647,7.4347205,7.4361043,7.435958,7.435354,7.43858,7.433999
2017-01-10,7.4350443,7.436549,7.4352975,7.43716,7.434269,7.4356904,7.436998
2017-01-11,7.4379487,7.436614,7.435024,7.435087,7.435446,7.4335465,7.435022
2017-01-12,7.4332204,7.4362464,7.4334064,7.4346623,7.437012,7.4374037,7.433561
2017-01-13,7.4333825,7.4335957,7.4375124,7.4355483,7.432658,7.435096,7.4352293
2017-01-15,7.4388747,7.437142,7.4346194,7.435408,7.4359894,7.433141,7.4335036
2017-01-16,7.4355655,7.435769,7.433483,7.4347863,7.4365315,7.4361014,7.434287
2017-01-17,7.4372997,7.434488,7.4360857,7.43469,7.432721,7.4339433,7.4345255
2017-01-18,7.435409,7.4343934,7.4349403,7.434793,7.4356475,7.434121,7.4336576
2017-01-19,7.4331703,7.434795,7.4337754,7.4337683,7.433495,7.434281,7.435006
2017-01-20,7.4364386,7.4352984,7.4345307,7.433532,7.433666,7.433748,7.4342403
2017-01-22,7.4349017,7.4349036,7.434411,7.435348,7.434372,7.4348187,7.434985
2017-01-23,7.4330707,7.4340467,7.434904,7.435399,7.4343214,7.433837,7.434743
2017-01-24,7.4347835,7.43394,7.433798,7.435158,7.4345007,7.4346604,7.435444
2017-01-25,7.4337525,7.433361,7.433792,7.4334745,7.4344473,7.433908,7.4356437
2017-01-26,7.4348683,7.4364557,7.435001,7.4345617,7.4344926,7.4345813,7.43413
2017-01-27,7.433925,7.4346294,7.435666,7.434927,7.4338446,7.4350047,7.433513
2017-01-29,7.4351296,7.435286,7.434671,7.435739,7.434786,7.4345903,7.434886
2017-01-30,7.435306,7.4354424,7.4353967,7.4352903,7.4344473,7.434646,7.434651
2017-01-31,7.43476,7.4350395,7.4348454,7.434086,7.43463,7.4348307,7.434794
2017-02-01,7.4338837,7.433941,7.434495,7.4346957,7.434673,7.4349174,7.435637
2017-02-02,7.4344296,7.4345975,7.4346285,7.434814,7.434905,7.4359097,7.435745
2017-02-03,7.4344783,7.4348397,7.435052,7.434953,7.4354787,7.435152,7.43595
2017-02-05,7.4346185,7.434783,7.4348006,7.4356627,7.435896,7.436008,7.435663
2017-02-06,7.4347634,7.43495,7.435771,7.4356747,7.435747,7.435835,7.4357386
2017-02-07,7.4349184,7.435689,7.4359965,7.43583,7.435017,7.435916,7.4355025
2017-02-08,7.435675,7.4360037,7.435703,7.4360123,7.4349217,7.435832,7.434296
2017-02-09,7.4358873,7.4356713,7.4357886,7.4358454,7.435952,7.4355226,7.4364815
2017-02-10,7.435599,7.435692,7.4358525,7.435795,7.4360037,7.435382,7.4356737
2017-02-12,7.4356174,7.436029,7.4359975,7.43516,7.435063,7.435626,7.434881
2017-02-13,7.4357433,7.43566,7.436195,7.4349914,7.4356217,7.436461,7.436553
2017-02-14,7.4358406,7.436121,7.4366307,7.4362693,7.4355803,7.4348106,7.4357495
2017-02-15,7.4350824,7.4366627,7.4350286,7.436334,7.43564,7.436764,7.4356136
2017-02-16,7.4359703,7.4347725,7.4349294,7.43515,7.435597,7.435346,7.435511
2017-02-17,7.4350643,7.434883,7.4356384,7.4363823,7.435657,7.4361115,7.4354467
2017-02-26,7.435634,7.4344935,7.4354973,7.43613,7.4356146,7.435083,7.4367785
2017-02-27,7.4356112,7.435682,7.4359255,7.435626,7.4351645,7.4354916,7.4355044
2017-02-28,7.4354644,7.4354377,7.4358006,7.435023,7.4363637,7.435449,7.436071
2017-03-01,7.4354925,7.4357166,7.4356027,7.4355383,7.4355006,7.4355097,7.4361095
2017-03-02,7.435451,7.43473,7.4345293,7.4365206,7.4352508,7.435465,7.4346943
2017-03-03,7.43551,7.436331,7.435185,7.436361,7.434672,7.4344378,7.435225
2017-03-05,7.435468,7.436495,7.4346685,7.4351654,7.4354467,7.436319,7.4350076
2017-03-06,7.435531,7.4351053,7.4352484,7.4345593,7.436333,7.4350824,7.4349647
2017-03-07,7.4354854,7.4356713,7.435088,7.435224,7.4357023,7.4347205,7.434623
2017-03-08,7.435548,7.4359474,7.435662,7.4349084,7.4348598,7.434521,7.435179
2017-03-09,7.436568,7.4360495,7.4348607,7.4348965,7.4342623,7.434838,7.4343066
2017-03-10,7.4355984,7.43483,7.434909,7.4353676,7.434662,7.4344316,7.433925
2017-03-12,7.43546,7.4347696,7.4352407,7.4344506,7.4343233,7.4340587,7.435301
2017-03-13,7.434742,7.434848,7.43436,7.4343524,7.4344883,7.4350457,7.434268
2017-03-14,7.4345026,7.434465,7.4342813,7.4355006,7.433559,7.4330816,7.4338927
2017-03-15,7.433492,7.43458,7.434201,7.435371,7.433963,7.4341025,7.434458
2017-03-16,7.4337025,7.4349666,7.4355216,7.4343166,7.4338617,7.434032,7.433871
2017-03-17,7.434053,7.433805,7.4355807,7.4343123,7.4341655,7.433853,7.434276
2017-03-19,7.4347854,7.4339375,7.4348516,7.4335546,7.433992,7.4344783,7.434363
2017-03-20,7.4336057,7.4339542,7.433129,7.4347453,7.434141,7.433872,7.43443
2017-03-21,7.4342155,7.4340515,7.435241,7.434501,7.4358478,7.4339337,7.434163
2017-03-22,7.4342265,7.4340525,7.433944,7.43397,7.434487,7.4339695,7.434065
2017-03-23,7.4344044,7.4340534,7.4342165,7.4340453,7.433413,7.4340672,7.43429
2017-03-24,7.433735,7.434055,7.434397,7.4341125,7.434081,7.433965,7.4336686
2017-03-26,7.434001,7.434056,7.4337816,7.433964,7.4342146,7.4340715,7.433687
2017-03-27,7.4342237,7.4340577,7.4340363,7.434047,7.433724,7.433961,7.4330163
2017-03-28,7.434181,7.434058,7.4339657,7.4341197,7.43463,7.434076,7.435847
2017-03-29,7.4333634,7.43406,7.4379883,7.433955,7.434165,7.433956,7.434423
2017-03-30,7.434016,7.4340615,7.4338317,7.4340496,7.4333997,7.434079,7.434097
2017-03-31,7.4344153,7.434063,7.434204,7.4341316,7.434303,7.433952,7.433928
2017-04-02,7.43526,7.434065,7.435612,7.4339476,7.434054,7.4340835,7.4339867
2017-04-03,7.4333415,7.4340677,7.4346657,7.434054,7.434163,7.4339476,7.434599
2017-04-04,7.4342766,7.4340696,7.4348645,7.434146,7.4336376,7.433768,7.434493
2017-04-05,7.434144,7.434071,7.434139,7.433941,7.4343276,7.4345126,7.435173
2017-04-06,7.4339848,7.4340725,7.4340525,7.4346657,7.434717,7.4349527,7.4353733
2017-04-07,7.433843,7.434075,7.4344845,7.434405,7.434539,7.4346566,7.435525
2017-04-09,7.436552,7.434353,7.4348106,7.434617,7.435542,7.4341965,7.435192
2017-04-10,7.434269,7.434653,7.4348874,7.435098,7.4355025,7.4356937,7.435655
2017-04-11,7.434658,7.4379444,7.4352603,7.435496,7.43565,7.4357414,7.435929
2017-04-12,7.4346647,7.434716,7.4355044,7.4357967,7.4353876,7.4364176,7.4357657
2017-04-13,7.4346714,7.434809,7.4356885,7.435349,7.4357433,7.435823,7.4369254
2017-04-16,7.435146,7.4356165,7.4358516,7.436268,7.4361377,7.43647,7.436382
2017-04-17,7.435309,7.43589,7.436078,7.437084,7.435767,7.4382467,7.4366045
2017-04-18,7.4359717,7.435824,7.436197,7.4368896,7.436881,7.4361076,7.437066
2017-04-19,7.435961,7.436383,7.436765,7.43654,7.436624,7.4367394,7.4365788
2017-04-20,7.4361644,7.4361224,7.436959,7.4366612,7.4373183,7.4368057,7.437198
2017-04-21,7.4366307,7.437249,7.4368296,7.4362783,7.437202,7.4375443,7.437323
2017-04-23,7.4365706,7.43682,7.436964,7.437024,7.4362526,7.43763,7.437599
2017-04-24,7.436981,7.4370155,7.437419,7.437099,7.4373507,7.437085,7.43733
2017-04-25,7.4371386,7.4365745,7.4366484,7.4363203,7.437939,7.4366097,7.43712
2017-04-26,7.437089,7.4371495,7.4369087,7.437715,7.437688,7.4369464,7.4379535
2017-04-27,7.438144,7.438056,7.4379086,7.4376183,7.437683,7.4378777,7.437464
2017-04-28,7.437562,7.4373846,7.437639,7.4374895,7.43738,7.4374666,7.4373507
2017-04-30,7.4373384,7.4373426,7.437445,7.4379244,7.4370627,7.4374704,7.4372644
2017-05-01,7.437408,7.4373426,7.4383273,7.4381065,7.437387,7.436986,7.437541
2017-05-02,7.4366665,7.437344,7.4371715,7.437079,7.437726,7.437442,7.437598
2017-05-03,7.4372044,7.437345,7.437051,7.437765,7.437532,7.4367523,7.437519
2017-05-04,7.438046,7.4373465,7.437688,7.4377584,7.4373655,7.4372735,7.437565
2017-05-05,7.437977,7.437348,7.4368634,7.437159,7.4375033,7.4376,7.437483
2017-05-07,7.436763,7.4376984,7.437492,7.4374166,7.4366965,7.4372225,7.437525
2017-05-08,7.4377055,7.437866,7.4373856,7.437633,7.437523,7.437849,7.437255
2017-05-09,7.437082,7.436832,7.4367614,7.43739,7.437819,7.437655,7.4375644
2017-05-10,7.437072,7.4375978,7.437573,7.437293,7.4374146,7.437452,7.437773
2017-05-11,7.4376907,7.4367723,7.437549,7.4378333,7.437256,7.4375334,7.4375143
2017-05-12,7.437808,7.4370255,7.4375653,7.4376607,7.4380536,7.4376936,7.437963
2017-05-14,7.4371557,7.437477,7.4375477,7.437806,7.438914,7.437975,7.437943
2017-05-15,7.4371877,7.437637,7.4380646,7.43759,7.438138,7.438325,7.43896
2017-05-16,7.437684,7.438038,7.438006,7.437724,7.438075,7.4381356,7.438437
2017-05-17,7.4365497,7.4374843,7.437836,7.4381413,7.4375772,7.438561,7.438088
2017-05-18,7.4377704,7.43801,7.4378486,7.4390464,7.4372187,7.438247,7.4380665
2017-05-19,7.4382815,7.438203,7.4375896,7.4374614,7.4390993,7.437736,7.4388747
2017-05-21,7.4379644,7.4374733,7.4381223,7.4389677,7.437818,7.438413,7.4378953
2017-05-22,7.437641,7.437684,7.438223,7.4385147,7.439099,7.4402165,7.4403315
2017-05-23,7.437428,7.4377747,7.4384823,7.438526,7.4390035,7.439627,7.439153
2017-05-24,7.4391437,7.4393783,7.4382067,7.438793,7.4389143,7.439366,7.440071
2017-05-25,7.4384184,7.4382153,7.4392877,7.4397097,7.4394174,7.439148,7.4392776
2017-05-26,7.4386535,7.4384236,7.438695,7.4386835,7.4393196,7.4393125,7.439792
2017-05-28,7.438478,7.437953,7.4390206,7.4393187,7.4389205,7.4396343,7.4396515
2017-05-29,7.4392395,7.4387937,7.4394135,7.4397683,7.439379,7.4395843,7.439337
2017-05-30,7.439205,7.439118,7.439377,7.43956,7.438949,7.4395065,7.4393644
2017-05-31,7.438971,7.438897,7.4396977,7.439635,7.4395123,7.439409,7.4390006
2017-06-01,7.4406257,7.439288,7.4395604,7.4394803,7.439479,7.4385185,7.4392996
2017-06-02,7.439341,7.4390182,7.440052,7.439639,7.4390097,7.4395285,7.439451
2017-06-04,7.4394484,7.4405837,7.439033,7.4394736,7.4393563,7.4394517,7.439447
2017-06-05,7.439549,7.4409757,7.4386034,7.4396453,7.439728,7.439699,7.4387274
2017-06-06,7.4397044,7.438637,7.4395185,7.4400783,7.4399185,7.4394503,7.4398503
2017-06-07,7.439617,7.4395666,7.439066,7.4395504,7.43985,7.439704,7.43959
2017-06-08,7.4398623,7.439705,7.439305,7.4387465,7.439224,7.4388003,7.4381714
2017-06-09,7.4386783,7.43889,7.4395714,7.4391804,7.438626,7.439574,7.439704
2017-06-11,7.4389873,7.4396987,7.43892,7.4398985,7.4392376,7.4395175,7.4384212
2017-06-12,7.439351,7.4392085,7.4392524,7.438679,7.439883,7.4387646,7.440004
2017-06-13,7.4390974,7.439225,7.438942,7.439914,7.438621,7.4395967,7.439264
2017-06-14,7.4392943,7.439645,7.4392505,7.4386954,7.439824,7.4393525,7.43867
2017-06-15,7.43897,7.439257,7.439558,7.4398913,7.4392233,7.4396367,7.440151
2017-06-16,7.4395213,7.4388967,7.4396877,7.4395223,7.4386578,7.438321,7.4399557
2017-06-18,7.4395285,7.4396124,7.4390483,7.4389663,7.4399915,7.439804,7.4383984
2017-06-19,7.4389606,7.439777,7.439979,7.4393516,7.4404845,7.439265,7.438945
2017-06-20,7.439107,7.43937,7.43926,7.438354,7.4400845,7.439513,7.4387083
2017-06-21,7.4395094,7.4395256,7.438195,7.4396014,7.4387426,7.4397125,7.437748
2017-06-22,7.4389186,7.439706,7.439957,7.4385886,7.439531,7.4375763,7.438576
2017-06-23,7.439821,7.438556,7.439543,7.439419,7.438388,7.4388413,7.4384317
2017-06-25,7.438325,7.439743,7.43821,7.4376636,7.438065,7.438212,7.4382963
2017-06-26,7.438821,7.439956,7.438562,7.4389873,7.4386883,7.438196,7.4380426
2017-06-27,7.438809,7.4380565,7.438435,7.43821,7.437934,7.4381084,7.4376693
2017-06-28,7.4387064,7.438811,7.438226,7.437773,7.43885,7.43778,7.437815
2017-06-29,7.438783,7.438734,7.4378605,7.4385924,7.437615,7.4373636,7.4377427
2017-06-30,7.4378233,7.4383135,7.4378996,7.4379354,7.4375176,7.437306,7.438104
2017-07-02,7.438366,7.4380217,7.4383717,7.438104,7.437403,7.437327,7.4368043
2017-07-03,7.4378853,7.4380236,7.437171,7.4374685,7.4369416,7.4363976,7.4354258
2017-07-04,7.438027,7.437378,7.436924,7.4381614,7.4359503,7.438419,7.4383574
2017-07-05,7.4373164,7.4373994,7.437064,7.4385834,7.4354835,7.4370604,7.4374638
2017-07-06,7.4373417,7.4367647,7.4370565,7.4382644,7.436642,7.43772,7.434716
2017-07-07,7.437311,7.43709,7.4374013,7.436021,7.4382534,7.4367876,7.43773
2017-07-09,7.4364285,7.4384227,7.438179,7.4356093,7.4374814,7.43659,7.4368863
2017-07-10,7.4357,7.437566,7.4384227,7.4339747,7.43752,7.436187,7.437824
2017-07-11,7.4368405,7.437299,7.436993,7.437014,7.437361,7.4372725,7.436726
2017-07-12,7.4385138,7.436756,7.437424,7.436608,7.4369335,7.4366827,7.4399405
2017-07-13,7.437868,7.4364533,7.436965,7.436739,7.436308,7.4371142,7.437043
2017-07-14,7.437219,7.4363723,7.4367795,7.436972,7.437228,7.435421,7.436617
2017-07-16,7.4363017,7.43722,7.4360833,7.432889,7.437975,7.4349294,7.4385066
2017-07-17,7.43807,7.44044,7.433451,7.4375434,7.4369287,7.436929,7.436996
2017-07-18,7.434914,7.4355993,7.4362035,7.4367537,7.436804,7.4366765,7.435612
2017-07-19,7.438898,7.43703,7.436712,7.4351153,7.4364223,7.436527,7.4364543
2017-07-20,7.436304,7.436161,7.4365115,7.434831,7.436703,7.437015,7.4363184
2017-07-21,7.4359894,7.437982,7.436734,7.436466,7.4366217,7.4363728,7.4361267
2017-07-23,7.436377,7.4370637,7.4362707,7.4363785,7.436272,7.436532,7.4364047
2017-07-24,7.4355307,7.4363213,7.437032,7.4354544,7.4363823,7.4370227,7.436519
2017-07-25,7.4365034,7.4366693,7.4364457,7.4363155,7.43609,7.4360714,7.4362955
2017-07-26,7.436338,7.4364867,7.4361453,7.4363637,7.435848,7.4363556,7.4363856
2017-07-27,7.4362698,7.436343,7.4362483,7.4367995,7.437109,7.436125,7.4367447
2017-07-28,7.4364853,7.43646,7.436706,7.436637,7.4357853,7.4367523,7.4366207
2017-07-30,7.4364085,7.4364657,7.436476,7.436132,7.435934,7.436908,7.4354773
2017-07-31,7.4364095,7.436331,7.437494,7.436039,7.436325,7.43674,7.437204
2017-08-01,7.43641,7.4361706,7.436544,7.436834,7.4363623,7.437025,7.4366446
2017-08-02,7.4369,7.437384,7.436445,7.436781,7.436457,7.436724,7.4363866
2017-08-03,7.4360595,7.437326,7.4364324,7.4375753,7.436552,7.4358907,7.4363155
2017-08-04,7.4364476,7.4356685,7.4363294,7.4381337,7.4380016,7.4378667,7.436246
2017-08-06,7.436337,7.436576,7.436346,7.437739,7.4366403,7.4366603,7.437549
2017-08-07,7.4358907,7.4363737,7.435859,7.436516,7.436603,7.4366693,7.4357815
2017-08-08,7.435744,7.436473,7.437163,7.4368386,7.436564,7.436665,7.435707
2017-08-09,7.436347,7.436564,7.4364443,7.4364247,7.436487,7.43629,7.437214
2017-08-10,7.4365797,7.436239,7.4365516,7.4362874,7.436087,7.435701,7.4381437
2017-08-11,7.4366245,7.436625,7.4365416,7.436671,7.437812,7.4376345,7.4376035
2017-08-13,7.4360356,7.436482,7.4371166,7.43736,7.4376755,7.438599,7.435651
2017-08-14,7.4366093,7.4357924,7.435874,7.4356656,7.4356923,7.437647,7.4359183
2017-08-15,7.4365067,7.4374866,7.4371467,7.4373107,7.435619,7.4358916,7.436914
2017-08-16,7.436062,7.4383655,7.438477,7.4382687,7.436852,7.4357967,7.43652
2017-08-17,7.4359007,7.4369836,7.437694,7.43745,7.4366198,7.437287,7.4365654
2017-08-18,7.4372573,7.4358997,7.435866,7.435959,7.4365926,7.438164,7.4366364
2017-08-20,7.4379525,7.4355197,7.4357696,7.4357543,7.436375,7.4374824,7.436635
2017-08-21,7.437257,7.437165,7.4375553,7.4365783,7.43648,7.4367247,7.43672
2017-08-22,7.4355497,7.4378486,7.438085,7.4365172,7.4367757,7.4366465,7.4368052
2017-08-23,7.4359026,7.437557,7.437596,7.4366794,7.43667,7.436634,7.436712
2017-08-24,7.4368653,7.436244,7.4362607,7.4366903,7.4366736,7.436761,7.4369254
2017-08-25,7.4376903,7.435918,7.4366617,7.436608,7.4368153,7.43685,7.4369597
2017-08-27,7.436711,7.4368067,7.4365416,7.43684,7.436693,7.436889,7.437003
2017-08-28,7.436827,7.4366403,7.436633,7.4368515,7.436802,7.4370656,7.437282
2017-08-29,7.4368935,7.436747,7.4367747,7.4368916,7.4368057,7.437298,7.437325
2017-08-30,7.436812,7.436836,7.4368434,7.436952,7.4373484,7.437248,7.437366
2017-08-31,7.436786,7.437055,7.4369845,7.4372964,7.437217,7.437073,7.437377
2017-09-01,7.4369187,7.437009,7.4370904,7.4373026,7.43725,7.4377723,7.4375267
2017-09-03,7.437101,7.437256,7.4373865,7.437183,7.4374003,7.4373226,7.4372377
2017-09-04,7.437349,7.437359,7.4373336,7.4373336,7.437605,7.4377637,7.4378023
2017-09-05,7.437261,7.437227,7.437228,7.4376087,7.43732,7.437766,7.437567
2017-09-06,7.437148,7.437415,7.4376183,7.4372573,7.437743,7.4376016,7.4379406
2017-09-07,7.4371724,7.4373937,7.4375286,7.437327,7.4378414,7.4379625,7.4378195
2017-09-08,7.4374304,7.437842,7.437653,7.4376206,7.4377413,7.43822,7.4381633
2017-09-10,7.4374356,7.437161,7.4378076,7.4378114,7.4380136,7.4379463,7.438312
2017-09-11,7.4371715,7.437726,7.4378533,7.437739,7.4380646,7.438263,7.4383655
2017-09-12,7.4376273,7.4379,7.438131,7.4383583,7.4382806,7.438127,7.437755
2017-09-13,7.437879,7.437808,7.438157,7.4380407,7.4386425,7.4383354,7.438344
2017-09-14,7.4381504,7.4381876,7.4380713,7.4380207,7.438598,7.4380507,7.438543
2017-09-15,7.437881,7.4381485,7.4384165,7.438805,7.43842,7.43857,7.438591
2017-09-17,7.438105,7.4380717,7.438703,7.4385486,7.4385486,7.4386454,7.4386225
2017-09-18,7.4382553,7.4382386,7.438281,7.4387274,7.4384713,7.438762,7.439003
2017-09-19,7.4383535,7.4384637,7.43873,7.438617,7.4386644,7.4391365,7.438259
2017-09-20,7.4383936,7.438701,7.4386163,7.4387317,7.438865,7.438393,7.4390707
2017-09-21,7.438498,7.438521,7.4387317,7.439043,7.4385414,7.439419,7.4392943
2017-09-22,7.4387755,7.4384713,7.4383984,7.4388003,7.438894,7.4393783,7.4394965
2017-09-24,7.438613,7.4383802,7.4393363,7.4388337,7.4399786,7.439275,7.43912
2017-09-25,7.438839,7.438976,7.439629,7.439006,7.439415,7.439656,7.4395046
2017-09-26,7.4388957,7.439601,7.4392514,7.4404244,7.4396534,7.43978,7.438979
2017-09-27,7.439018,7.4390264,7.439499,7.439397,7.4396696,7.440481,7.4405813
2017-09-28,7.4394507,7.4391165,7.43909,7.439235,7.4398537,7.4406366,7.440108
2017-09-29,7.4390426,7.4394608,7.439518,7.439188,7.4392,7.4405217,7.4399023
2017-10-01,7.439535,7.4393682,7.439222,7.4399657,7.440417,7.4401913,7.4400897
2017-10-02,7.439087,7.439899,7.4399967,7.439729,7.439686,7.4396834,7.4390492
2017-10-03,7.43989,7.4397206,7.439828,7.4392858,7.439763,7.4401894,7.4405103
2017-10-04,7.440035,7.441297,7.439601,7.4411,7.4399815,7.440536,7.4410057
2017-10-05,7.4394255,7.4403634,7.440235,7.4406037,7.4407315,7.4405937,7.4404836
2017-10-06,7.44057,7.438923,7.44081,7.4403605,7.4397106,7.440665,7.440939
2017-10-08,7.4397616,7.4404554,7.440086,7.440766,7.4411306,7.440655,7.440657
2017-10-09,7.4404507,7.4398355,7.4399285,7.440877,7.440813,7.440941,7.4409385
2017-10-10,7.4398494,7.4401674,7.43983,7.4404755,7.4408784,7.4416804,7.441106
2017-10-11,7.4400663,7.4402065,7.4408927,7.440067,7.440918,7.441283,7.4407806
2017-10-12,7.440449,7.4401283,7.4407616,7.4407673,7.441392,7.440862,7.4410048
2017-10-13,7.4405966,7.4400496,7.440388,7.441445,7.441076,7.440827,7.441441
2017-10-15,7.4411407,7.441523,7.4416637,7.441356,7.4414744,7.441288,7.441292
2017-10-16,7.440515,7.4411473,7.4415693,7.4414897,7.441295,7.4411845,7.441545
2017-10-17,7.440547,7.4413023,7.441286,7.4413447,7.4416566,7.441687,7.443009
2017-10-18,7.441347,7.442182,7.44134,7.4420233,7.441273,7.4418025,7.442007
2017-10-19,7.440679,7.441559,7.441057,7.4416943,7.4419684,7.442196,7.441415
2017-10-20,7.4419,7.4413443,7.4427357,7.4419475,7.441232,7.4431214,7.442082
2017-10-22,7.4414053,7.4419227,7.442219,7.4428964,7.4423666,7.4429026,7.4422426
2017-10-23,7.4414697,7.4417515,7.442271,7.441395,7.4423146,7.442109,7.44221
2017-10-24,7.4418917,7.443402,7.442205,7.442679,7.4415307,7.4422345,7.4427176
2017-10-25,7.442069,7.442739,7.4417195,7.442819,7.442511,7.4430633,7.4422507
2017-10-26,7.442176,7.4431157,7.4434247,7.4416428,7.44241,7.442407,7.4422207
2017-10-27,7.4421554,7.4422145,7.4423556,7.4428144,7.442089,7.4421196,7.4427443
2017-10-29,7.442322,7.4427123,7.442387,7.441649,7.4421177,7.441751,7.4422603
2017-10-30,7.4420185,7.4424505,7.4427466,7.442811,7.442994,7.4423165,7.441745
2017-10-31,7.4422483,7.442355,7.442399,7.441653,7.442347,7.443026,7.4413342
2017-11-01,7.4420934,7.4428444,7.4416533,7.442062,7.4430404,7.4425073,7.442391
2017-11-02,7.4423366,7.4423065,7.4424725,7.442212,7.4439907,7.442517,7.442546
2017-11-03,7.4425173,7.442239,7.441379,7.441899,7.4427924,7.444242,7.4427147
2017-11-05,7.44267,7.442198,7.44171,7.441913,7.4417906,7.4435024,7.4423013
2017-11-06,7.4427767,7.4417915,7.4433017,7.442686,7.442782,7.442478,7.4427066
2017-11-07,7.442208,7.4429297,7.4434137,7.443247,7.4429297,7.4422483,7.442286
2017-11-08,7.4418344,7.443012,7.4421706,7.4434233,7.442263,7.4422455,7.442769
2017-11-09,7.4432874,7.442817,7.443063,7.442862,7.442547,7.4429235,7.4419174
