,USDCZK,USDCZK,USDCZK,USDCZK,USDCZK,USDCZK,USDCZK
2015-04-22,25.47842,25.558668,25.54053,25.529337,25.47696,25.497496,25.437902
2015-04-23,25.528385,25.652084,25.541258,25.518934,25.480152,25.41054,25.44386
2015-04-24,25.525856,25.569424,25.486448,25.473871,25.451128,25.428442,25.441135
2015-04-26,25.535847,25.500423,25.460894,25.455572,25.404192,25.405977,25.38866
2015-04-27,25.51049,25.482372,25.450632,25.441517,25.361416,25.39469,25.376177
2015-04-28,25.48006,25.459433,25.418709,25.371464,25.363787,25.345331,25.364511
2015-04-29,25.441526,25.431572,25.368576,25.406359,25.350483,25.344137,25.351587
2015-04-30,25.407927,25.369457,25.37682,25.350595,25.297564,25.339941,25.319462
2015-05-01,25.386795,25.398811,25.353064,25.33886,25.329037,25.294212,25.282846
2015-05-03,25.38188,25.352499,25.32914,25.296232,25.309492,25.306036,25.31864
2015-05-04,25.347599,25.324724,25.31468,25.27515,25.297903,25.275652,25.283611
2015-05-05,25.370327,25.363422,25.31116,25.303762,25.285002,25.314568,25.317951
2015-05-06,25.345278,25.330626,25.308283,25.276436,25.271463,25.279518,25.313696
2015-05-07,25.304077,25.27451,25.288288,25.27361,25.302258,25.29345,25.29379
2015-05-08,25.345724,25.291296,25.276886,25.266258,25.281322,25.321308,25.284567
2015-05-10,25.31713,25.313831,25.295841,25.266039,25.286121,25.274696,25.251854
2015-05-11,25.29597,25.312654,25.266785,25.324684,25.312954,25.228428,25.225271
2015-05-12,25.286734,25.266468,25.331192,25.257307,25.28827,25.212687,25.055307
2015-05-13,25.294474,25.288063,25.253468,25.21584,25.197218,25.088432,25.071188
2015-05-14,25.326923,25.26998,25.24993,25.237637,25.102762,25.084372,25.106647
2015-05-15,25.258549,25.271217,25.218327,25.072498,25.103258,25.05435,24.782919
2015-05-17,25.25316,25.245893,25.095861,25.110815,25.060175,24.808191,24.630352
2015-05-18,25.211683,25.088482,25.05993,25.07443,24.733286,24.624187,24.608847
2015-05-19,25.09627,25.100454,25.077106,24.78349,24.616005,24.602417,24.594126
2015-05-20,25.107677,25.06959,24.810516,24.616728,24.622507,24.630398,24.629261
2015-05-21,25.083143,24.748005,24.610266,24.606283,24.628775,24.57795,24.607637
2015-05-22,24.790043,24.616129,24.602608,24.603182,24.625734,24.60916,24.592278
2015-05-24,24.6019,24.634928,24.627234,24.584965,24.603031,24.581293,24.628782
2015-05-25,24.613813,24.603186,24.610222,24.6146,24.632002,24.631248,24.608553
2015-05-26,24.60075,24.62035,24.616768,24.645533,24.577715,24.628471,24.608974
2015-05-27,24.614166,24.619274,24.593008,24.622616,24.609974,24.603136,24.608965
2015-05-28,24.600384,24.588287,24.602743,24.593765,24.581205,24.579319,24.608833
2015-05-29,24.614513,24.621819,24.63818,24.633863,24.617132,24.590096,24.586786
2015-05-31,24.600018,24.64197,24.602613,24.603512,24.688808,24.583195,24.553492
2015-06-01,24.61486,24.604818,24.596886,24.599878,24.58529,24.566368,24.548988
2015-06-02,24.599646,24.602554,24.692392,24.583899,24.567802,24.599665,24.603756
2015-06-03,24.615204,24.627102,24.596497,24.580017,24.600672,24.61259,24.551361
2015-06-04,24.599285,24.570444,24.514904,24.542496,24.522976,24.529972,24.574825
2015-06-05,24.571875,24.582897,24.586807,24.544542,24.52568,24.545254,24.494774
2015-06-07,24.58498,24.592648,24.550499,24.547049,24.545332,24.488144,24.476955
2015-06-08,24.491678,24.549805,24.547773,24.551826,24.48622,24.53631,24.509968
2015-06-09,24.4938,24.566088,24.531929,24.501749,24.519943,24.51383,24.50538
2015-06-10,24.524189,24.547335,24.551905,24.507343,24.496662,24.494923,24.52171
2015-06-11,24.526379,24.495499,24.541641,24.517511,24.505527,24.499613,24.48466
2015-06-12,24.491983,24.52739,24.493801,24.455185,24.513844,24.49534,24.422672
2015-06-14,24.49559,24.503338,24.44675,24.496565,24.46508,24.4401,24.465809
2015-06-15,24.495163,24.530296,24.522648,24.474699,24.4384,24.441021,24.432682
2015-06-16,24.501526,24.503288,24.503979,24.447075,24.437395,24.440037,24.43673
2015-06-17,24.494919,24.509981,24.44075,24.432997,24.435213,24.426567,24.413153
2015-06-18,24.470848,24.45047,24.439665,24.438051,24.441185,24.408339,24.371384
2015-06-19,24.449863,24.44914,24.439732,24.449312,24.431082,24.369219,24.323324
2015-06-21,24.439688,24.456116,24.439804,24.401482,24.35702,24.309322,24.31392
2015-06-22,24.468163,24.430405,24.441261,24.377737,24.316698,24.32918,24.318249
2015-06-23,24.457283,24.408903,24.31335,24.328367,24.31886,24.357113,24.373104
2015-06-24,24.379957,24.367987,24.335411,24.318298,24.356455,24.351143,24.404589
2015-06-25,24.33375,24.346664,24.376434,24.334133,24.378603,24.437761,24.421719
2015-06-26,24.297276,24.30066,24.347776,24.367071,24.453938,24.409761,24.443285
2015-06-28,24.307486,24.34042,24.36819,24.431047,24.42964,24.447832,24.421162
2015-06-29,24.360256,24.358023,24.432623,24.40529,24.454664,24.42744,24.457233
2015-06-30,24.37163,24.439518,24.443335,24.398493,24.4299,24.41602,24.443422
2015-07-01,24.447758,24.456497,24.432096,24.419489,24.432877,24.395023,24.433208
2015-07-02,24.46102,24.430777,24.440859,24.400303,24.45257,24.443718,24.42429
2015-07-03,24.43977,24.40617,24.432957,24.440077,24.43792,24.432024,24.383327
2015-07-05,24.40617,24.423029,24.44299,24.439737,24.454159,24.394108,24.412619
2015-07-06,24.416983,24.410738,24.463087,24.439377,24.404861,24.447966,24.42018
2015-07-07,24.449423,24.442375,24.432226,24.430552,24.467878,24.416431,24.356934
2015-07-08,24.418434,24.44205,24.44201,24.454296,24.385275,24.35149,24.394611
2015-07-09,24.418516,24.403519,24.40589,24.397022,24.352325,24.350437,24.392405
2015-07-10,24.44861,24.412474,24.38134,24.374756,24.368443,24.370602,24.343506
2015-07-12,24.432503,24.397274,24.365652,24.334106,24.379723,24.36619,24.349382
2015-07-13,24.398247,24.354591,24.393826,24.382694,24.349949,24.362427,24.412157
2015-07-14,24.347113,24.367935,24.342222,24.401453,24.364128,24.381598,24.449097
2015-07-15,24.349382,24.413252,24.365717,24.373804,24.423363,24.421345,24.387955
2015-07-16,24.37299,24.35276,24.400394,24.353603,24.337421,24.430122,24.37782
2015-07-17,24.346184,24.354029,24.423073,24.41747,24.391699,24.387749,24.440975
2015-07-19,24.348686,24.432032,24.417784,24.428177,24.383747,24.443657,24.471457
2015-07-20,24.42546,24.396246,24.414165,24.366758,24.463882,24.474094,24.519096
2015-07-21,24.407213,24.397343,24.406889,24.41783,24.45843,24.502266,24.548393
2015-07-22,24.4114,24.421167,24.468122,24.452486,24.496426,24.568914,24.552204
2015-07-23,24.413237,24.412392,24.467812,24.491846,24.535547,24.523582,24.555523
2015-07-24,24.417233,24.460443,24.522966,24.562162,24.521107,24.557684,24.543974
2015-07-26,24.453154,24.5146,24.511347,24.525719,24.552124,24.494772,24.541445
2015-07-27,24.531296,24.535843,24.489727,24.534487,24.536106,24.560337,24.593483
2015-07-28,24.54502,24.538563,24.569008,24.621477,24.606863,24.594873,24.592842
2015-07-29,24.547974,24.537153,24.52463,24.547642,24.53031,24.562056,24.565434
2015-07-30,24.535273,24.539755,24.565683,24.593424,24.572123,24.559027,24.606474
2015-07-31,24.572979,24.552067,24.566795,24.597677,24.556162,24.594948,24.606316
2015-08-02,24.548376,24.566877,24.587578,24.615183,24.569834,24.595875,24.602882
2015-08-03,24.529467,24.507881,24.56542,24.571684,24.598812,24.594465,24.614462
2015-08-04,24.580742,24.57064,24.585512,24.61043,24.61879,24.604862,24.608622
2015-08-05,24.562916,24.570745,24.575342,24.592363,24.613745,24.615076,24.620825
2015-08-06,24.572317,24.57702,24.589594,24.612442,24.641396,24.612885,24.601461
2015-08-07,24.575315,24.613335,24.59555,24.62598,24.624592,24.63266,24.614624
2015-08-09,24.595112,24.604313,24.637428,24.630352,24.623226,24.630154,24.607887
2015-08-10,24.609268,24.62965,24.596886,24.610882,24.60478,24.620659,24.633259
2015-08-11,24.617266,24.631075,24.607199,24.608011,24.610186,24.617096,24.59917
2015-08-12,24.61692,24.60035,24.62007,24.618925,24.626026,24.589155,24.581036
2015-08-13,24.617111,24.599955,24.633625,24.615986,24.639639,24.627113,24.652657
2015-08-14,24.618416,24.599344,24.63162,24.610449,24.619059,24.596136,24.608505
2015-08-16,24.606314,24.629087,24.615162,24.607368,24.602827,24.61552,24.60493
2015-08-17,24.591217,24.598133,24.621815,24.61903,24.60031,24.594404,24.603497
2015-08-18,24.60193,24.628862,24.623331,24.619314,24.607998,24.605621,24.600615
2015-08-19,24.64735,24.597631,24.598768,24.580082,24.600042,24.61665,24.629194
2015-08-20,24.578651,24.608006,24.588408,24.61923,24.60826,24.59372,24.564667
2015-08-21,24.599112,24.602652,24.609491,24.619354,24.59977,24.605597,24.603365
2015-08-23,24.608103,24.614002,24.618526,24.557768,24.589941,24.617231,24.584799
2015-08-24,24.59057,24.610895,24.60243,24.594233,24.566383,24.584295,24.555235
2015-08-25,24.605883,24.596516,24.614555,24.59652,24.56869,24.552393,24.48698
2015-08-26,24.614014,24.613338,24.601994,24.5898,24.552048,24.460882,24.471172
2015-08-27,24.597204,24.625492,24.556108,24.569061,24.439665,24.477814,24.43288
2015-08-28,24.606337,24.599476,24.558565,24.525398,24.466824,24.413733,24.407228
2015-08-30,24.583076,24.56289,24.48235,24.469135,24.430698,24.391996,24.397778
2015-08-31,24.549572,24.459637,24.442331,24.418802,24.38736,24.37858,24.367075
2015-09-01,24.482586,24.447412,24.41643,24.382917,24.430044,24.347462,24.325842
2015-09-02,24.469763,24.426252,24.40503,24.372923,24.366035,24.346521,24.310865
2015-09-03,24.432737,24.386087,24.368137,24.347319,24.341448,24.297535,24.272451
2015-09-04,24.38369,24.383118,24.356129,24.316202,24.244883,24.269384,24.24853
2015-09-06,24.373665,24.402613,24.309319,24.305317,24.27584,24.241983,24.243076
2015-09-07,24.347673,24.33721,24.257135,24.250542,24.230772,24.257715,24.217941
2015-09-08,24.316082,24.287476,24.254208,24.257702,24.232162,24.208502,24.211208
2015-09-09,24.304987,24.273853,24.267832,24.245796,24.227837,24.217274,24.200573
2015-09-10,24.24945,24.27769,24.258726,24.212936,24.196075,24.206377,24.177595
2015-09-11,24.25221,24.234674,24.226374,24.19651,24.202475,24.193626,24.169338
2015-09-13,24.22928,24.225746,24.201792,24.177376,24.209713,24.142628,24.174978
2015-09-14,24.249193,24.199007,24.195421,24.198492,24.125454,24.123695,24.09405
2015-09-15,24.211243,24.221123,24.210596,24.162981,24.13854,24.100851,24.069836
2015-09-16,24.19658,24.202486,24.182074,24.11258,24.087656,24.082895,24.067703
2015-09-17,24.18858,24.185234,24.154268,24.083107,24.063288,24.053152,24.047571
2015-09-18,24.169561,24.14357,24.100859,24.059135,24.046545,24.066992,24.100872
2015-09-20,24.121899,24.077606,24.050072,24.087181,24.090876,24.0729,24.055346
2015-09-21,24.101439,24.053013,24.072502,24.096125,24.030903,24.077932,24.062883
2015-09-22,24.075663,24.044716,24.029728,24.077059,24.077858,24.061703,24.041656
2015-09-23,24.0863,24.058434,24.075832,24.0676,24.072481,24.066849,24.089378
2015-09-24,24.061247,24.044825,24.084175,24.05626,24.087463,24.073135,24.050049
2015-09-25,24.052326,24.040617,24.054073,24.075272,24.036697,24.078293,24.047863
2015-09-27,24.082352,24.086142,24.073105,24.053963,24.088247,24.061634,24.078129
2015-09-28,24.051977,24.058287,24.059994,24.05625,24.058912,24.066908,24.075481
2015-09-29,24.082682,24.082796,24.060234,24.066257,24.07607,24.07334,24.10543
2015-09-30,24.051651,24.07185,24.06256,24.08085,24.062656,24.070988,24.121168
2015-10-01,24.082985,24.096615,24.054253,24.052172,24.070219,24.085957,24.109463
2015-10-02,24.051365,24.084644,24.055658,24.071033,24.096466,24.122297,24.11764
2015-10-04,24.083273,24.056368,24.079893,24.097607,24.083128,24.107836,24.13115
2015-10-05,24.051113,24.079632,24.095585,24.111486,24.126562,24.123112,24.1064
2015-10-06,24.070751,24.081053,24.10988,24.093786,24.111835,24.112617,24.10488
2015-10-07,24.096079,24.116196,24.100632,24.11768,24.101252,24.103,24.121769
2015-10-08,24.137053,24.118103,24.125484,24.117138,24.127106,24.116074,24.097303
2015-10-09,24.100885,24.10275,24.13134,24.097351,24.111328,24.106834,24.116297
2015-10-11,24.114912,24.105965,24.1147,24.149899,24.09993,24.123844,24.11279
2015-10-12,24.090874,24.108158,24.099762,24.085531,24.127666,24.1121,24.0611
2015-10-13,24.141693,24.10966,24.10677,24.100754,24.110706,24.089247,24.036064
2015-10-14,24.110266,24.114328,24.098562,24.163603,24.083736,24.040802,24.036755
2015-10-15,24.132206,24.117619,24.129156,24.061686,24.07814,24.048233,24.045908
2015-10-16,24.11496,24.119976,24.099726,24.045538,24.046944,24.069304,24.009706
2015-10-18,24.113564,24.100306,24.064196,24.042835,24.0541,24.002987,23.988455
2015-10-19,24.06081,24.03007,24.019606,24.016142,24.0,23.996845,23.990364
2015-10-20,24.06467,24.050257,24.035185,24.001083,24.032051,23.959723,24.030731
2015-10-21,24.038706,23.989107,24.014034,23.969631,23.97577,24.067978,24.05571
2015-10-22,24.028542,24.03457,23.996496,23.996178,24.055544,24.048092,24.087297
2015-10-23,24.018948,23.947048,24.024696,24.050634,24.113209,24.072186,24.182014
2015-10-25,24.023336,24.004202,24.042927,24.112911,24.093779,24.114925,24.144022
2015-10-26,24.031364,24.038765,24.085825,24.04875,24.136879,24.183254,24.186018
2015-10-27,24.013681,24.059351,24.098873,24.186762,24.163145,24.191284,24.18553
2015-10-28,24.05381,24.116732,24.111076,24.157736,24.156687,24.210491,24.244368
2015-10-29,24.101255,24.128685,24.173552,24.14964,24.178997,24.210659,24.21973
2015-10-30,24.118883,24.130882,24.191906,24.219473,24.234571,24.225454,24.223013
2015-11-01,24.179123,24.213654,24.160492,24.249464,24.212782,24.208298,24.229303
2015-11-02,24.134563,24.215525,24.231752,24.220335,24.229555,24.240429,24.217184
2015-11-03,24.130457,24.169533,24.220726,24.235828,24.22548,24.230734,24.199553
2015-11-04,24.174988,24.24241,24.228382,24.21178,24.195614,24.229109,24.204426
2015-11-05,24.235529,24.19548,24.20856,24.21138,24.217512,24.228395,24.21459
2015-11-06,24.226707,24.211077,24.211681,24.22987,24.204363,24.221659,24.242188
2015-11-08,24.218977,24.216064,24.192339,24.204733,24.267103,24.26965,24.29753
2015-11-09,24.21474,24.244928,24.221968,24.205341,24.280731,24.306768,24.506351
2015-11-10,24.206476,24.231188,24.22669,24.283287,24.34145,24.50039,24.520737
2015-11-11,24.222157,24.200483,24.264584,24.313107,24.456274,24.55301,24.548702
2015-11-12,24.218496,24.266666,24.294466,24.452318,24.51861,24.54668,24.573486
2015-11-13,24.322264,24.284351,24.490196,24.48767,24.529327,24.56444,24.566456
2015-11-15,24.318893,24.450663,24.52204,24.527958,24.547453,24.616402,24.595734
2015-11-16,24.497957,24.546572,24.530193,24.552988,24.584818,24.562483,24.608326
2015-11-17,24.554604,24.538256,24.551643,24.55254,24.541777,24.577677,24.645708
2015-11-18,24.545364,24.560316,24.567856,24.59972,24.606861,24.627409,24.703043
2015-11-19,24.55194,24.566444,24.573343,24.60315,24.616367,24.71956,24.726532
2015-11-20,24.565903,24.590155,24.58983,24.638052,24.666689,24.735773,24.84136
2015-11-22,24.586987,24.607153,24.60923,24.68964,24.732857,24.82462,24.900187
2015-11-23,24.618044,24.627861,24.70308,24.743425,24.867603,24.85793,24.987986
2015-11-24,24.628002,24.706242,24.74618,24.857487,24.898937,24.967655,25.083345
2015-11-25,24.695484,24.704416,24.813204,24.840311,25.03984,25.08898,25.105543
2015-11-26,24.738087,24.823166,24.851528,25.040274,25.109486,25.125404,25.104132
2015-11-27,24.874395,24.885687,25.018333,25.10909,25.077293,25.128925,25.13003
2015-11-29,24.884296,25.005905,25.086645,25.092312,25.139126,25.189917,25.140263
2015-11-30,25.01422,25.109335,25.11622,25.105907,25.153105,25.106897,25.108564
2015-12-01,25.101057,25.111387,25.127163,25.148403,25.134033,25.138731,25.128464
2015-12-02,25.110394,25.143436,25.116161,25.158415,25.136986,25.13466,25.152676
2015-12-03,25.143332,25.127058,25.156645,25.143856,25.141762,25.131655,25.128456
2015-12-04,25.163025,25.183407,25.15121,25.153791,25.145699,25.13823,25.152786
2015-12-06,25.115068,25.112099,25.144354,25.139244,25.125063,25.120272,25.12846
2015-12-07,25.160257,25.128874,25.156078,25.126078,25.15376,25.154894,25.152878
2015-12-08,25.13336,25.137186,25.147873,25.134832,25.133797,25.150127,25.12845
2015-12-09,25.139753,25.123934,25.13715,25.145634,25.136887,25.13335,25.15297
2015-12-10,25.123533,25.13568,25.154552,25.154087,25.14185,25.139904,25.128462
2015-12-11,25.157206,25.148039,25.161144,25.14085,25.145922,25.123184,25.15305
2015-12-13,25.13908,25.111618,25.145264,25.124754,25.124523,25.123102,25.128464
2015-12-14,25.148195,25.123785,25.127008,25.134796,25.154205,25.157463,25.153116
2015-12-15,25.115927,25.157024,25.151117,25.144539,25.13358,25.13384,25.128464
2015-12-16,25.147745,25.139215,25.155468,25.130196,25.136766,25.141907,25.104338
2015-12-17,25.131437,25.148182,25.15839,25.139309,25.141874,25.141598,25.143038
2015-12-18,25.116062,25.115025,25.139217,25.14858,25.124886,25.130484,25.086287
2015-12-20,25.153685,25.143147,25.120981,25.127308,25.098246,25.106546,25.06714
2015-12-21,25.1279,25.128023,25.13462,25.117935,25.090717,25.04275,24.908035
2015-12-22,25.144375,25.150135,25.123314,25.095497,25.013306,24.89012,24.861696
2015-12-23,25.132147,25.083805,25.099958,25.060553,24.990648,24.898432,24.933903
2015-12-24,25.121006,25.089218,25.062372,25.103512,24.95801,24.906101,24.882046
2015-12-27,25.111792,25.045696,24.947803,25.009508,24.937828,24.871708,24.835903
2015-12-28,25.054193,25.033548,24.953295,24.889496,24.89473,24.876192,24.863174
2015-12-29,24.94509,24.928886,24.882835,24.882511,24.852009,24.817299,24.859396
2015-12-30,24.960361,24.906898,24.863392,24.862286,24.854744,24.872278,24.809134
2015-12-31,24.905447,24.806383,24.87117,24.825727,24.82433,24.855547,24.852528
2016-01-03,24.865583,24.847801,24.855507,24.862885,24.842148,24.839323,24.8087
2016-01-04,24.83968,24.837349,24.841589,24.827137,24.820808,24.806614,24.865639
2016-01-05,24.852507,24.843878,24.824837,24.862103,24.855562,24.826275,24.826172
2016-01-06,24.839525,24.85353,24.82876,24.827795,24.803432,24.834455,24.84013
2016-01-07,24.85255,24.84304,24.836212,24.816015,24.801256,24.826744,24.82529
2016-01-08,24.83946,24.853842,24.841276,24.81463,24.828913,24.825737,24.808474
2016-01-10,24.852583,24.81215,24.828163,24.840078,24.840885,24.824537,24.828903
2016-01-11,24.83677,24.832653,24.86606,24.833773,24.85467,24.826275,24.819021
2016-01-12,24.83732,24.822355,24.797628,24.830214,24.833544,24.780275,24.80354
2016-01-13,24.808514,24.83774,24.831093,24.799448,24.81954,24.81138,24.791742
2016-01-14,24.839632,24.83199,24.894547,24.805897,24.806112,24.795479,24.78582
2016-01-15,24.798748,24.80888,24.829594,24.794878,24.806892,24.79182,24.797112
2016-01-17,24.811098,24.799734,24.794508,24.790268,24.793213,24.786755,24.790367
2016-01-18,24.820168,24.81153,24.806063,24.795475,24.78978,24.8141,24.79567
2016-01-19,24.792326,24.794353,24.81461,24.770441,24.789474,24.760681,24.780893
2016-01-20,24.80962,24.789505,24.7716,24.77802,24.790215,24.799187,24.82028
2016-01-21,24.802837,24.798412,24.770752,24.779879,24.763676,24.831745,24.82634
2016-01-22,24.777157,24.800005,24.77033,24.787985,24.81039,24.808222,24.820024
2016-01-24,24.794565,24.760244,24.80579,24.836737,24.820433,24.793802,24.80362
2016-01-25,24.792135,24.779898,24.804304,24.819769,24.772652,24.795168,24.810472
2016-01-26,24.797989,24.81215,24.813549,24.813715,24.797655,24.854763,24.828465
2016-01-27,24.831257,24.843323,24.793222,24.822779,24.850786,24.821028,24.809513
2016-01-28,24.826395,24.796576,24.796337,24.842936,24.860388,24.825235,24.83081
2016-01-29,24.814804,24.817165,24.840149,24.83619,24.830822,24.799688,24.84973
2016-01-31,24.853682,24.829248,24.81293,24.843668,24.837711,24.798922,24.816315
2016-02-01,24.81893,24.834532,24.819622,24.79233,24.814892,24.830114,24.807928
2016-02-02,24.830029,24.790792,24.82544,24.840439,24.778164,24.84442,24.81736
2016-02-03,24.85849,24.803171,24.838005,24.80778,24.773014,24.81841,24.83719
2016-02-04,24.817612,24.799221,24.775759,24.797802,24.847029,24.795717,24.801737
2016-02-05,24.804832,24.83488,24.796417,24.777401,24.799438,24.80128,24.812311
2016-02-07,24.809177,24.829739,24.794153,24.831171,24.782639,24.825918,24.79852
2016-02-08,24.80825,24.810757,24.823309,24.781507,24.826694,24.83616,24.858276
2016-02-09,24.83533,24.808674,24.814043,24.847178,24.789505,24.800974,24.79279
2016-02-10,24.844898,24.80216,24.825888,24.819164,24.810455,24.812817,24.808065
2016-02-11,24.812794,24.797089,24.80909,24.799566,24.801208,24.830717,24.799917
2016-02-12,24.810492,24.789097,24.827957,24.837044,24.810928,24.78767,24.775509
2016-02-14,24.81916,24.795578,24.824566,24.80338,24.78014,24.773127,24.762875
2016-02-15,24.818817,24.839865,24.829176,24.783506,24.772505,24.762587,24.744783
2016-02-16,24.843452,24.82244,24.78267,24.76836,24.748472,24.73849,24.737488
2016-02-17,24.82298,24.79393,24.771832,24.759583,24.752184,24.742033,24.758606
2016-02-18,24.794285,24.765976,24.753304,24.76313,24.748821,24.727049,24.729185
2016-02-19,24.76909,24.757149,24.760607,24.749052,24.729708,24.738256,24.571964
2016-02-21,24.757038,24.747513,24.741882,24.759674,24.726648,24.576248,24.514183
2016-02-22,24.747574,24.725088,24.745657,24.723467,24.575827,24.540035,24.541754
2016-02-23,24.739468,24.73575,24.74038,24.559935,24.534124,24.524015,24.542385
2016-02-24,24.74259,24.703638,24.56937,24.542858,24.543177,24.53595,24.53029
2016-02-25,24.733055,24.55629,24.541613,24.556767,24.538177,24.519085,24.54926
2016-02-26,24.545008,24.525024,24.516024,24.525024,24.533852,24.572412,24.5258
2016-02-28,24.522486,24.570517,24.53417,24.53686,24.54374,24.544662,24.5297
2016-02-29,24.546352,24.51906,24.539713,24.525476,24.538204,24.524343,24.555305
2016-03-01,24.557205,24.531502,24.566591,24.537262,24.533415,24.549757,24.530369
2016-03-02,24.521711,24.534882,24.525143,24.549982,24.544338,24.54143,24.544174
2016-03-03,24.54803,24.537203,24.55254,24.55732,24.538221,24.524776,24.558035
2016-03-04,24.540884,24.541935,24.531532,24.525602,24.532946,24.530077,24.535818
2016-03-06,24.520369,24.545275,24.538094,24.53697,24.54501,24.541084,24.534716
2016-03-07,24.548742,24.530247,24.543764,24.528427,24.538269,24.525476,24.523554
2016-03-08,24.546816,24.53424,24.530977,24.530497,24.52556,24.51261,24.479877
2016-03-09,24.56429,24.536995,24.538216,24.539324,24.467203,24.459776,24.403824
2016-03-10,24.540224,24.542566,24.539873,24.500525,24.503904,24.404991,24.32208
2016-03-11,24.582022,24.529598,24.472012,24.473402,24.410467,24.33438,24.36213
2016-03-13,24.545975,24.486826,24.468855,24.406948,24.353018,24.362354,24.335907
2016-03-14,24.4725,24.46979,24.430656,24.357561,24.323973,24.293526,24.294352
2016-03-15,24.458893,24.394634,24.348598,24.329828,24.30499,24.293137,24.336359
2016-03-16,24.370901,24.356058,24.318848,24.331074,24.300463,24.335526,24.337856
2016-03-17,24.326958,24.289814,24.324242,24.323606,24.31776,24.297768,24.385992
2016-03-18,24.328444,24.333113,24.324406,24.32119,24.33196,24.333023,24.347336
2016-03-20,24.335838,24.31102,24.320097,24.322714,24.303463,24.308779,24.30688
2016-03-21,24.30609,24.2977,24.320398,24.320364,24.322842,24.316475,24.296476
2016-03-22,24.309841,24.331194,24.324463,24.32188,24.32939,24.30607,24.290298
2016-03-23,24.30602,24.30762,24.330746,24.319551,24.333563,24.307926,24.30938
2016-03-24,24.339443,24.304182,24.290443,24.321053,24.32071,24.32444,24.333683
2016-03-27,24.305767,24.338457,24.312723,24.31873,24.307083,24.301365,24.305012
2016-03-28,24.342709,24.307491,24.319878,24.320236,24.312078,24.294062,24.320717
2016-03-29,24.305092,24.323141,24.324236,24.317932,24.296564,24.321785,24.320309
2016-03-30,24.341759,24.317379,24.319841,24.319437,24.325317,24.311619,24.310318
2016-03-31,24.30439,24.33295,24.335373,24.317146,24.297937,24.297346,24.262823
2016-04-01,24.340837,24.30603,24.33461,24.34044,24.296623,24.290903,24.26199
2016-04-03,24.30369,24.335594,24.283283,24.310808,24.284784,24.272585,24.231182
2016-04-04,24.339952,24.353266,24.329573,24.30101,24.266768,24.200953,24.236301
2016-04-05,24.318434,24.292547,24.28511,24.267447,24.270182,24.237774,24.215645
2016-04-06,24.311323,24.282225,24.250074,24.296667,24.220018,24.212536,24.204178
2016-04-07,24.305416,24.287725,24.213505,24.18994,24.248003,24.186798,24.11588
2016-04-08,24.258848,24.241806,24.227938,24.226555,24.200378,24.14903,24.068018
2016-04-10,24.200642,24.244678,24.196314,24.176504,24.183619,24.100677,24.09388
2016-04-11,24.20206,24.23639,24.214054,24.170088,24.074955,24.078238,23.997498
2016-04-12,24.172424,24.206173,24.162338,24.092854,24.084106,24.025011,23.979118
2016-04-13,24.181622,24.163036,24.108046,24.090246,24.025444,24.01252,23.977669
2016-04-14,24.156858,24.121954,24.04122,24.048742,23.99396,23.974363,23.964087
2016-04-15,24.057127,24.059359,23.999311,23.980118,24.008375,23.988241,23.942017
2016-04-17,24.070122,24.012913,24.005371,23.979053,23.963099,23.928474,23.922037
2016-04-18,24.012234,23.98608,23.971806,23.985558,23.993347,23.953094,23.95025
2016-04-19,23.99987,23.94094,23.99602,23.924492,23.94482,23.90314,23.938707
2016-04-20,23.942108,23.956636,23.962103,23.922232,23.938465,23.920753,23.930742
2016-04-21,23.953764,23.924704,23.931017,23.929066,23.921337,23.940125,23.950706
2016-04-22,23.941597,23.932623,23.934181,23.931814,23.938622,23.927732,23.889452
2016-04-24,23.96296,23.90897,23.943462,23.953472,23.903936,23.911736,23.928324
2016-04-25,23.93351,23.932728,23.928833,23.902113,23.922377,23.914427,23.885746
2016-04-26,23.980938,23.955023,23.941189,23.906536,23.941431,23.915575,23.891115
2016-04-27,23.903028,23.971119,23.920704,23.901974,23.912003,23.890188,23.928879
2016-04-28,23.928429,23.933928,23.929325,23.90831,23.901371,23.876282,23.871687
2016-04-29,23.936752,23.912373,23.911232,23.87705,23.883604,23.879707,23.838963
2016-05-01,23.970507,23.875807,23.878185,23.861435,23.848007,23.832363,23.809502
2016-05-02,23.885445,23.902184,23.867256,23.871735,23.833958,23.818893,23.812244
2016-05-03,23.919235,23.9119,23.848032,23.84282,23.838875,23.78836,23.785711
2016-05-04,23.885378,23.831734,23.851706,23.829227,23.79073,23.76352,23.757872
2016-05-05,23.879313,23.849329,23.813358,23.801537,23.79314,23.761175,23.760614
2016-05-06,23.845884,23.804014,23.798037,23.780617,23.762478,23.708706,23.748163
2016-05-08,23.823708,23.794718,23.805067,23.749014,23.787718,23.78084,23.730932
2016-05-09,23.785065,23.778152,23.734861,23.770098,23.76216,23.746231,23.752344
2016-05-10,23.783522,23.772335,23.734991,23.747942,23.742413,23.746536,23.754147
2016-05-11,23.795238,23.78889,23.756668,23.68752,23.767223,23.700468,23.755877
2016-05-12,23.750355,23.811102,23.755074,23.746239,23.7292,23.759323,23.760265
2016-05-13,23.736057,23.738241,23.757626,23.752165,23.726913,23.771776,23.80429
2016-05-15,23.752033,23.743254,23.74614,23.73875,23.754618,23.786987,23.807663
2016-05-16,23.719702,23.772709,23.736492,23.761963,23.797785,23.827967,23.857464
