,CADCHF,CADCHF,CADCHF,CADCHF,CADCHF,CADCHF,CADCHF
2014-09-24,0.8434572,0.8449146,0.8452752,0.8446571,0.846814,0.8461098,0.84788555
2014-09-25,0.84384644,0.8450171,0.8447818,0.8436805,0.8456549,0.84787315,0.8482171
2014-09-26,0.84505254,0.8446414,0.84506047,0.84488845,0.8477654,0.85009617,0.84903324
2014-09-28,0.84416956,0.8450113,0.8456849,0.84698397,0.85036594,0.84945047,0.85011864
2014-09-29,0.8451758,0.84544265,0.84678483,0.84891427,0.84918296,0.85113025,0.85163766
2014-09-30,0.8462005,0.8470561,0.8479498,0.84963524,0.85083276,0.85093474,0.85028404
2014-10-01,0.84707797,0.85017735,0.84944105,0.8499352,0.85099036,0.85277885,0.85065544
2014-10-02,0.8501524,0.8494091,0.84994805,0.850656,0.8512271,0.84950024,0.8510526
2014-10-03,0.8488827,0.84929246,0.85242504,0.8503754,0.85206354,0.8528173,0.85302824
2014-10-05,0.8498769,0.850771,0.85279685,0.8500413,0.85185945,0.8514804,0.8524416
2014-10-06,0.85150653,0.8497671,0.85188186,0.8522472,0.85327363,0.8531278,0.8530699
2014-10-07,0.85138524,0.85236555,0.85317934,0.85383636,0.85315436,0.8519996,0.8530059
2014-10-08,0.85440373,0.852256,0.85200787,0.85348,0.8514902,0.85154325,0.8530522
2014-10-09,0.8520882,0.8558866,0.8535441,0.85266834,0.85233706,0.8531713,0.8523603
2014-10-10,0.8526345,0.85172266,0.85239685,0.85250485,0.85246855,0.8536913,0.85379344
2014-10-12,0.8519713,0.8509009,0.8515507,0.85263497,0.85278183,0.853701,0.85305655
2014-10-13,0.8531539,0.8534624,0.85332054,0.8525523,0.8529097,0.85318273,0.85306984
2014-10-14,0.85255545,0.85351324,0.853173,0.85287976,0.85274386,0.8537466,0.85339934
2014-10-15,0.8522273,0.85312957,0.8533387,0.85273886,0.8526324,0.8514721,0.8525652
2014-10-16,0.85358083,0.852969,0.8535433,0.8530343,0.85211575,0.8525638,0.8528205
2014-10-17,0.8526388,0.85236686,0.8535841,0.85371315,0.8526521,0.8522345,0.8521368
2014-10-19,0.853164,0.8531693,0.852026,0.85217315,0.85230905,0.8527393,0.85187143
2014-10-20,0.8525314,0.8523349,0.8525813,0.85225356,0.8526095,0.85242486,0.85171396
2014-10-21,0.8529447,0.8525599,0.85271645,0.85228145,0.8521805,0.8530805,0.85137254
2014-10-22,0.85319865,0.8519856,0.851961,0.8522542,0.8513841,0.8523396,0.852085
2014-10-23,0.8522206,0.85283977,0.85290635,0.8522489,0.85288966,0.8520109,0.85158676
2014-10-24,0.852958,0.8525765,0.8521342,0.8522435,0.85316247,0.8523275,0.8523793
2014-10-26,0.85191756,0.8525905,0.852528,0.8522364,0.8515602,0.85251886,0.8525432
2014-10-27,0.8523993,0.85157436,0.85264486,0.85223126,0.8535859,0.8513025,0.85218257
2014-10-28,0.8524589,0.851968,0.85292864,0.8522257,0.8520995,0.8525369,0.8532854
2014-10-29,0.8521845,0.8518539,0.85167927,0.8522172,0.85226226,0.8526677,0.8514815
2014-10-30,0.8516509,0.8527958,0.85245305,0.85221,0.850945,0.85116464,0.85194
2014-10-31,0.85141957,0.8526337,0.8517663,0.8522018,0.85130155,0.851154,0.8530056
2014-11-02,0.85192513,0.8521435,0.8511408,0.85256994,0.8522406,0.85122645,0.8498289
2014-11-03,0.85092014,0.85229367,0.85246736,0.8528402,0.85178846,0.85039085,0.8513445
2014-11-04,0.85279816,0.85322744,0.8522282,0.85085654,0.85203636,0.85155785,0.851611
2014-11-05,0.8518918,0.8516863,0.8505706,0.8499673,0.85154986,0.85130054,0.8508055
2014-11-06,0.85115016,0.8526998,0.85179275,0.85227156,0.85087186,0.8514318,0.8506118
2014-11-07,0.8517042,0.8510309,0.85091925,0.8510509,0.85087323,0.85066164,0.85108995
2014-11-09,0.8504217,0.85158193,0.8510076,0.85112524,0.8515644,0.85098344,0.849582
2014-11-10,0.8523249,0.8517471,0.85076195,0.85115296,0.8504051,0.85095125,0.8501798
2014-11-11,0.8515536,0.8521562,0.8505351,0.8508454,0.8503063,0.8497304,0.85004056
2014-11-12,0.8512059,0.84991074,0.8510074,0.85043496,0.85020876,0.8502427,0.8494737
2014-11-13,0.85144955,0.8500977,0.8504165,0.84984237,0.8507605,0.8503044,0.84873194
2014-11-14,0.85152245,0.85061914,0.8473278,0.8500227,0.8493387,0.8488712,0.84883946
2014-11-16,0.8510768,0.85015184,0.850213,0.84908813,0.8499317,0.85034376,0.84935087
2014-11-17,0.8499147,0.84910417,0.84987766,0.8506422,0.8486787,0.84861475,0.84942734
2014-11-18,0.849139,0.84997845,0.8489237,0.8479841,0.8493383,0.8487401,0.8492627
2014-11-19,0.8498868,0.8505454,0.8491634,0.8487298,0.8486216,0.8492936,0.84837836
2014-11-20,0.8501849,0.84885854,0.84946,0.848464,0.84857535,0.84939736,0.84890634
2014-11-21,0.85046643,0.8468542,0.84837687,0.8487597,0.8485615,0.848867,0.8488819
2014-11-23,0.8498754,0.8510464,0.84956825,0.84952086,0.84836984,0.8496015,0.8498839
2014-11-24,0.8493861,0.8476387,0.8497486,0.8489127,0.8489856,0.8491713,0.8491492
2014-11-25,0.8488179,0.84785724,0.84827816,0.8493202,0.84935945,0.8493518,0.8498638
2014-11-26,0.84885645,0.8486324,0.84850246,0.84979093,0.84935224,0.8496799,0.8491303
2014-11-27,0.8491278,0.84819204,0.8506296,0.84947145,0.8494835,0.84924793,0.84961057
2014-11-28,0.8508571,0.8491087,0.8500865,0.85002345,0.8494592,0.850234,0.850647
2014-11-30,0.8488696,0.8499678,0.8489853,0.8491654,0.8499351,0.84977347,0.8505725
2014-12-01,0.8494756,0.8503962,0.84966785,0.8499943,0.84991866,0.85018516,0.85111475
2014-12-02,0.84946936,0.8502963,0.849859,0.85074633,0.8508779,0.84926844,0.850731
2014-12-03,0.84998536,0.8496903,0.85071266,0.84946114,0.85093796,0.8515925,0.8513692
2014-12-04,0.8493371,0.8492751,0.8509764,0.8491493,0.8519658,0.85151166,0.85193974
2014-12-05,0.85066855,0.8505118,0.85168797,0.8507524,0.8510342,0.8523972,0.85319304
2014-12-07,0.85166496,0.85050535,0.8507978,0.85267603,0.85244644,0.8519769,0.8524454
2014-12-08,0.85083216,0.8513017,0.85221434,0.85172594,0.8511632,0.8519515,0.85149056
2014-12-09,0.8520708,0.8535397,0.85066766,0.85219365,0.84991825,0.851237,0.85104245
2014-12-10,0.8505846,0.8521559,0.8519636,0.85186684,0.851251,0.8517906,0.8510967
2014-12-11,0.853488,0.85078704,0.8515135,0.8523652,0.8503615,0.85079706,0.85026735
2014-12-12,0.8509024,0.85154665,0.8520124,0.851811,0.84919643,0.8509269,0.8508322
2014-12-14,0.85136306,0.85134643,0.85146344,0.850573,0.8520433,0.8504005,0.852053
2014-12-15,0.85140413,0.8511304,0.85058945,0.8508088,0.8501636,0.850031,0.8498383
2014-12-16,0.85113746,0.85100186,0.85048324,0.8499786,0.8503702,0.8502371,0.8499044
2014-12-17,0.8505508,0.84984076,0.84931916,0.84990495,0.84910554,0.84929526,0.8491955
2014-12-18,0.8498029,0.84918725,0.85093665,0.8496903,0.8498013,0.84926,0.8491753
2014-12-19,0.84923613,0.85030544,0.84923273,0.8499356,0.8492098,0.8494662,0.848998
2014-12-21,0.85113347,0.8494826,0.84974736,0.84920007,0.84895116,0.8491176,0.84794253
2014-12-22,0.8487853,0.8504081,0.84976774,0.848988,0.84860075,0.84932405,0.84846574
2014-12-23,0.8498502,0.8487797,0.84983,0.84894264,0.8487038,0.84914607,0.8487998
2014-12-24,0.84842426,0.84888154,0.84730905,0.8486118,0.84827584,0.8481586,0.8482713
2014-12-25,0.8492369,0.84864944,0.84896797,0.848724,0.84780556,0.84886616,0.84831744
2014-12-26,0.8489595,0.84803563,0.8483361,0.8473255,0.84887123,0.84848547,0.8483458
2014-12-28,0.84858125,0.8476908,0.84858096,0.84876215,0.8481419,0.8486663,0.8487877
2014-12-29,0.8486069,0.84953874,0.84855646,0.8487148,0.84875566,0.8490504,0.8490227
2014-12-30,0.84913415,0.84908533,0.8485799,0.8485685,0.84968,0.84914094,0.84929425
2014-12-31,0.8487475,0.8481826,0.84855413,0.8487551,0.8496084,0.8491854,0.8490491
2015-01-01,0.84875154,0.8487956,0.84871775,0.84862226,0.84902537,0.84964687,0.84829754
2015-01-02,0.84875375,0.8487744,0.8497127,0.84949356,0.84891653,0.84900635,0.8491741
2015-01-04,0.84864813,0.8494332,0.8494379,0.8488099,0.84879833,0.849311,0.84950256
2015-01-05,0.84875363,0.84948605,0.85042095,0.8490806,0.8492563,0.85018986,0.84926575
2015-01-06,0.8490793,0.84906524,0.84927285,0.8494499,0.8496633,0.8497888,0.84880906
2015-01-07,0.8492517,0.84865284,0.84907407,0.84953,0.84839183,0.84912235,0.8498059
2015-01-08,0.84887415,0.8487925,0.84852,0.8473741,0.8495146,0.8499947,0.85080665
2015-01-09,0.8496192,0.84941745,0.8488364,0.84898156,0.8503851,0.85099745,0.85029435
2015-01-11,0.8495548,0.84947026,0.84914726,0.84982663,0.8504194,0.8489449,0.8506884
2015-01-12,0.84902596,0.8491527,0.8505147,0.85080045,0.8516832,0.8501515,0.8496967
2015-01-13,0.8492828,0.8499099,0.85121894,0.84976494,0.8497654,0.8496494,0.84914005
2015-01-14,0.84951675,0.85087216,0.8521453,0.84930104,0.84950644,0.84821415,0.8490178
2015-01-15,0.85129493,0.8504923,0.85066503,0.84871817,0.8497337,0.8487907,0.84790087
2015-01-16,0.8507754,0.850574,0.8493482,0.847975,0.8489186,0.84857017,0.84867966
2015-01-18,0.8502131,0.85042083,0.8485941,0.84894586,0.84796774,0.8486193,0.84862053
2015-01-19,0.8492311,0.85003334,0.84854645,0.8489667,0.8478254,0.8482035,0.847998
2015-01-20,0.84919834,0.8477547,0.8484838,0.84831715,0.8489643,0.8475226,0.8487071
2015-01-21,0.8478787,0.8481193,0.84848636,0.8480338,0.8480452,0.848018,0.8486414
2015-01-22,0.8487243,0.84856653,0.84848917,0.8480057,0.84885305,0.84865755,0.84790987
2015-01-23,0.8481568,0.8484274,0.84849226,0.8485123,0.84901625,0.8477511,0.84870535
2015-01-25,0.84824634,0.8473173,0.8484948,0.8484012,0.84639055,0.8484384,0.8484318
2015-01-26,0.8489048,0.84744036,0.8484977,0.8483053,0.85022384,0.8472955,0.84728307
2015-01-27,0.84783757,0.8478649,0.84850043,0.8488105,0.8464012,0.84866494,0.84825265
2015-01-28,0.84775674,0.84737164,0.8485034,0.8479656,0.8492832,0.8484625,0.8482065
2015-01-29,0.849257,0.848641,0.84850615,0.84793246,0.8477521,0.8483798,0.8475176
2015-01-30,0.84782374,0.84788173,0.84850895,0.84863746,0.8478679,0.84860307,0.8461147
2015-02-01,0.84799284,0.8473709,0.8485097,0.84760773,0.8483882,0.8462155,0.754109
2015-02-02,0.8488118,0.8487006,0.84851193,0.8470112,0.8467952,0.756296,0.7417424
2015-02-03,0.8460378,0.8487038,0.8485137,0.84613526,0.753559,0.74149954,0.73977506
2015-02-04,0.84796745,0.84813744,0.8472059,0.7538515,0.7455818,0.7402302,0.73895234
2015-02-05,0.8460831,0.84643567,0.7546201,0.74745995,0.741783,0.73973566,0.7393846
2015-02-06,0.8449217,0.7536403,0.74154526,0.7416543,0.7391537,0.7378351,0.7387039
2015-02-08,0.7555354,0.7412512,0.7418959,0.7407147,0.7407716,0.7406657,0.73888916
2015-02-09,0.7458245,0.74001384,0.7396707,0.7417749,0.7409615,0.74061066,0.7385805
2015-02-10,0.742193,0.73827434,0.7422277,0.74061763,0.73993665,0.7395213,0.73809147
2015-02-11,0.7385376,0.73845243,0.7401583,0.7387667,0.7397041,0.7382778,0.7400663
2015-02-12,0.7373728,0.74134606,0.73899025,0.739059,0.7394225,0.74102706,0.7405608
2015-02-13,0.740339,0.73844194,0.739619,0.73936456,0.73898286,0.73934805,0.73873913
2015-02-15,0.74033284,0.73993015,0.7391376,0.7397688,0.74082553,0.7392895,0.7397905
2015-02-16,0.7400268,0.740059,0.7398691,0.74019873,0.7391652,0.73932236,0.7398071
2015-02-17,0.7380732,0.7387347,0.73848057,0.738792,0.7405983,0.73928744,0.73999786
2015-02-18,0.74012613,0.7403159,0.7396507,0.7399724,0.7385572,0.73932177,0.73903537
2015-02-19,0.7393245,0.7384731,0.73915374,0.7402969,0.7390079,0.73928475,0.7390685
2015-02-20,0.7385393,0.7399765,0.7401549,0.73735833,0.7394725,0.73932034,0.7390331
2015-02-22,0.7394662,0.7397847,0.73936296,0.7389957,0.7373179,0.7392807,0.7390676
2015-02-23,0.738783,0.7376038,0.73942363,0.7389809,0.739719,0.7393174,0.73903006
2015-02-24,0.73812926,0.7403206,0.7413439,0.7393826,0.7394195,0.7392755,0.73773247
2015-02-25,0.7382154,0.7386059,0.7383171,0.74035686,0.7385577,0.7401315,0.740364
2015-02-26,0.7377255,0.7403018,0.7399293,0.7398628,0.7411735,0.7399096,0.7425925
2015-02-27,0.73945343,0.739935,0.7391736,0.7382172,0.7420444,0.7418671,0.7441826
2015-03-01,0.7402028,0.7399743,0.7408969,0.7381661,0.7402441,0.7423957,0.7417325
2015-03-02,0.7407693,0.7402325,0.7402039,0.74110836,0.74003696,0.74176574,0.7450174
2015-03-03,0.7401922,0.7404479,0.7391938,0.74147826,0.7418756,0.74494046,0.7481391
2015-03-04,0.74247247,0.7405661,0.74333453,0.74157,0.74484223,0.7466277,0.7478463
2015-03-05,0.73967797,0.7406354,0.7414879,0.7451795,0.7461328,0.7486494,0.75069183
2015-03-06,0.743501,0.74127465,0.74482447,0.7481147,0.74745643,0.7499261,0.75426066
2015-03-08,0.7409167,0.7454569,0.7475693,0.7483914,0.75055826,0.7527465,0.7565393
2015-03-09,0.7444799,0.7452903,0.7483695,0.74956137,0.7529488,0.75438493,0.7563861
2015-03-10,0.7463856,0.74798244,0.7502486,0.7528821,0.7547467,0.75567704,0.7564315
2015-03-11,0.74827194,0.7500382,0.75311804,0.7557878,0.7563795,0.7553975,0.7564638
2015-03-12,0.7501662,0.75240654,0.7557922,0.75625885,0.75729275,0.757872,0.7586053
2015-03-13,0.7531053,0.754226,0.75556034,0.7567434,0.7581039,0.75746346,0.7602738
2015-03-15,0.7545394,0.7570601,0.75716084,0.7572437,0.75804645,0.760452,0.7613383
2015-03-16,0.75536066,0.756121,0.75758564,0.75768435,0.7603422,0.7623028,0.76290804
2015-03-17,0.75628716,0.75878024,0.7574653,0.76022166,0.76257235,0.7627402,0.7632628
2015-03-18,0.757569,0.75838447,0.7621402,0.7614853,0.76263595,0.76393837,0.76450044
2015-03-19,0.75750613,0.76036984,0.761838,0.7626442,0.7632802,0.7640174,0.7675507
2015-03-20,0.7601851,0.7617025,0.76226735,0.7635433,0.7637393,0.7684503,0.7676892
2015-03-22,0.7620582,0.76198125,0.7636,0.76483876,0.76692116,0.766701,0.76752865
2015-03-23,0.7626487,0.7637198,0.76543355,0.76642644,0.76795566,0.7672275,0.76946896
2015-03-24,0.7645116,0.76316047,0.76856875,0.7693217,0.7692487,0.76922804,0.7695766
2015-03-25,0.7642923,0.76676893,0.7663565,0.76812744,0.7681619,0.7685039,0.76966673
2015-03-26,0.7674691,0.7676031,0.76876044,0.76968175,0.76925284,0.76884747,0.76965356
2015-03-27,0.7675507,0.7688853,0.7695708,0.768469,0.7698012,0.769216,0.7675542
2015-03-29,0.76801646,0.76867455,0.7686045,0.7691529,0.7701697,0.7692197,0.768714
2015-03-30,0.7688413,0.7689175,0.76957387,0.76801777,0.7678242,0.7692127,0.76837516
2015-03-31,0.7695612,0.7686617,0.7686049,0.7696933,0.76818424,0.76900077,0.7688839
2015-04-01,0.77042115,0.76920986,0.7695771,0.76844203,0.769235,0.7688877,0.76918155
2015-04-02,0.7694896,0.7686879,0.76860565,0.76914626,0.7697677,0.77017105,0.77062804
2015-04-05,0.7683796,0.77050894,0.7695801,0.7679799,0.7701255,0.77183604,0.7719897
2015-04-06,0.7682238,0.7704433,0.76860654,0.7699699,0.7707797,0.7705292,0.7729376
2015-04-07,0.76908255,0.76745796,0.7700732,0.7707665,0.77193004,0.7738459,0.7743547
2015-04-08,0.76903355,0.77121276,0.7714964,0.7714181,0.772054,0.77302635,0.77408487
2015-04-09,0.77147514,0.7711271,0.7714666,0.77283275,0.7737528,0.7758672,0.77579564
2015-04-10,0.76929265,0.77103156,0.7720737,0.772733,0.7730286,0.7758673,0.77759683
2015-04-12,0.77148503,0.77358514,0.77394277,0.7776423,0.77294403,0.77615774,0.7774838
2015-04-13,0.77281547,0.7738463,0.7751113,0.7739616,0.7776504,0.77798015,0.77924496
2015-04-14,0.7742046,0.7744594,0.7757539,0.77769315,0.776418,0.7783172,0.7781436
2015-04-15,0.7745698,0.7736759,0.7785513,0.77636963,0.7776724,0.7772716,0.7770537
2015-04-16,0.77693826,0.77651715,0.776611,0.7775894,0.7779753,0.77829015,0.7774036
2015-04-17,0.77585393,0.7783838,0.7781658,0.77695924,0.7770469,0.777352,0.7772014
2015-04-19,0.77547854,0.777702,0.7781461,0.77806824,0.77532935,0.7776334,0.77724403
2015-04-20,0.77804124,0.77793944,0.776636,0.776477,0.77461296,0.77674997,0.77788734
2015-04-21,0.7757352,0.77803785,0.7778259,0.77809346,0.7788407,0.7781585,0.7767377
2015-04-22,0.77839696,0.77737254,0.77677673,0.77640563,0.77699304,0.7773074,0.77724177
2015-04-23,0.77709514,0.7785734,0.77788955,0.778263,0.7779058,0.77756894,0.77765936
2015-04-24,0.77814853,0.7768915,0.77697676,0.7790663,0.77688986,0.7767485,0.7766181
2015-04-26,0.77696425,0.77770257,0.77790624,0.7779208,0.7768691,0.7780682,0.77695394
2015-04-27,0.77794737,0.77854747,0.77735287,0.7789225,0.7767773,0.776424,0.77500165
2015-04-28,0.77657324,0.7780187,0.778133,0.77728784,0.77813655,0.7773605,0.7771493
2015-04-29,0.7776066,0.7775755,0.77693695,0.7781153,0.7769565,0.77636725,0.77658087
2015-04-30,0.7763038,0.7769617,0.7785616,0.7772452,0.7761905,0.77648205,0.7742824
2015-05-01,0.7784921,0.7773511,0.7765808,0.7769874,0.7762454,0.77498394,0.7742387
2015-05-03,0.77781624,0.77724934,0.77676463,0.77626866,0.7747857,0.77413964,0.7736922
2015-05-04,0.77783144,0.7761534,0.77636135,0.7741558,0.77399844,0.77454233,0.77476996
2015-05-05,0.77646124,0.77611023,0.77454525,0.77440274,0.7743733,0.7754474,0.7747525
2015-05-06,0.7762774,0.77536386,0.7756759,0.7748988,0.7752166,0.7750168,0.7749053
2015-05-07,0.7739839,0.77426624,0.7750236,0.77458227,0.7748154,0.7740494,0.7740335
2015-05-08,0.77446544,0.7747864,0.7749556,0.7749393,0.7739135,0.7745101,0.77466184
2015-05-10,0.7749116,0.7746778,0.7759078,0.7742399,0.7743432,0.77554274,0.77541673
2015-05-11,0.7740748,0.7746034,0.7750117,0.7745427,0.7753074,0.7750508,0.7740141
2015-05-12,0.7745564,0.77455246,0.7749132,0.77502954,0.7748483,0.77394927,0.7745726
2015-05-13,0.77436835,0.7743935,0.77449304,0.77480465,0.7738186,0.77447367,0.7744824
2015-05-14,0.7747774,0.774281,0.7740482,0.7744842,0.7743091,0.7756465,0.77548164
2015-05-15,0.7746934,0.7741997,0.7728069,0.7742778,0.77540714,0.7750877,0.77448565
2015-05-17,0.77444124,0.77485204,0.77620196,0.77483916,0.7748845,0.7738402,0.77440304
2015-05-18,0.77500325,0.77471536,0.77368945,0.7744014,0.7737149,0.7744348,0.774363
2015-05-19,0.7739505,0.77374214,0.77319264,0.77484655,0.7742719,0.77197737,0.77230704
2015-05-20,0.7745558,0.7751583,0.7745285,0.774995,0.7719717,0.7687294,0.77160406
2015-05-21,0.7743204,0.77506256,0.7752532,0.7724614,0.7722326,0.7715587,0.7705295
2015-05-22,0.7748319,0.77511364,0.7729378,0.76888293,0.77125317,0.7699731,0.7693714
2015-05-24,0.77472657,0.77466536,0.7715623,0.77099496,0.7702541,0.7704306,0.7688522
2015-05-25,0.773108,0.77076733,0.77031535,0.7711713,0.7704547,0.76930285,0.76880854
2015-05-26,0.7721016,0.7717783,0.7726939,0.7682384,0.76927775,0.76831514,0.76723695
2015-05-27,0.7704261,0.77081597,0.77077276,0.7695291,0.76831514,0.76810884,0.7680714
2015-05-28,0.7711071,0.7702426,0.7698103,0.76710385,0.76703304,0.76700646,0.76573026
2015-05-29,0.7701577,0.7699566,0.7679004,0.76899916,0.76573867,0.7667355,0.7682064
2015-05-31,0.7698309,0.76903975,0.7676675,0.7668843,0.76719177,0.7670427,0.76654905
2015-06-01,0.7677712,0.77069545,0.76757175,0.76792,0.76856905,0.7658897,0.7665023
2015-06-02,0.76899385,0.76751417,0.7678492,0.76635253,0.76704085,0.76745504,0.7664028
2015-06-03,0.7677062,0.7676432,0.767151,0.7668691,0.76567185,0.7651648,0.7656154
2015-06-04,0.7682123,0.7667475,0.76620156,0.7664826,0.7669847,0.7652302,0.7653484
2015-06-05,0.76735973,0.76694185,0.7664433,0.7658442,0.76430285,0.7643159,0.763244
2015-06-07,0.76668376,0.766065,0.7659492,0.7652879,0.7649008,0.7647017,0.7636513
2015-06-08,0.7658893,0.76570415,0.7644866,0.7644507,0.76412827,0.76314634,0.76268005
2015-06-09,0.76594174,0.76512873,0.7646201,0.7640708,0.7639979,0.7624057,0.7632285
2015-06-10,0.7649136,0.7653556,0.76409084,0.7634848,0.7630612,0.762528,0.7608461
2015-06-11,0.7649307,0.76306784,0.76367795,0.761997,0.7618402,0.7635579,0.75959665
2015-06-12,0.7635669,0.76357937,0.7625076,0.76264113,0.7625483,0.76012397,0.7591923
2015-06-14,0.76454324,0.7628796,0.7620771,0.7614891,0.76125705,0.75930136,0.7585453
2015-06-15,0.76258785,0.7622837,0.76185185,0.76198,0.75928104,0.7599459,0.759226
2015-06-16,0.7622703,0.7622496,0.7621672,0.7595484,0.7581334,0.75940263,0.75820917
2015-06-17,0.76200736,0.7615006,0.7589601,0.7591916,0.7585523,0.75865835,0.75624484
2015-06-18,0.76212436,0.7593676,0.75831723,0.7585112,0.75876045,0.7564685,0.7565509
2015-06-19,0.7609086,0.7585437,0.7584651,0.7586262,0.7557254,0.7593715,0.75696886
2015-06-21,0.7584191,0.7584801,0.7570537,0.7585468,0.75757587,0.75944847,0.7550153
2015-06-22,0.75828534,0.75673044,0.7602621,0.7609067,0.75710976,0.75654703,0.7562876
2015-06-23,0.7569877,0.7565793,0.7551866,0.7570522,0.7570523,0.7569525,0.75440115
2015-06-24,0.7570534,0.7553257,0.75571364,0.7557942,0.7560944,0.7573029,0.756835
2015-06-25,0.75657535,0.757101,0.7565221,0.756492,0.7560973,0.75394285,0.7557101
2015-06-26,0.755464,0.75667524,0.75778633,0.7571439,0.75691473,0.7566224,0.75574476
2015-06-28,0.7570502,0.7556688,0.75533646,0.7549685,0.75586605,0.7562894,0.75532633
2015-06-29,0.7562839,0.75616544,0.7561693,0.7554468,0.75786644,0.7567825,0.7561253
2015-06-30,0.75650877,0.75653243,0.7554567,0.7560412,0.7551204,0.7550746,0.7542025
2015-07-01,0.75704145,0.7569077,0.75646466,0.7555074,0.75253713,0.7550984,0.7546403
2015-07-02,0.7549267,0.7551852,0.75402814,0.755374,0.7551031,0.7551706,0.7539572
2015-07-03,0.7550884,0.7534577,0.75474167,0.7552751,0.7549809,0.7528314,0.75334185
2015-07-05,0.7559828,0.7559423,0.75524026,0.75488865,0.7540259,0.75266135,0.75155646
2015-07-06,0.7551261,0.75533426,0.7550357,0.7534014,0.7535488,0.7522048,0.75182515
2015-07-07,0.7539751,0.75485575,0.7545472,0.75369716,0.7523707,0.75337946,0.75378865
2015-07-08,0.7536635,0.75328827,0.75329536,0.7522398,0.7523262,0.75146765,0.7529846
2015-07-09,0.7534716,0.7528926,0.7520753,0.75174075,0.75129765,0.7528062,0.7516665
2015-07-10,0.7528228,0.75253314,0.7521189,0.752006,0.7527518,0.75149745,0.7511366
2015-07-12,0.75252575,0.7520169,0.7539748,0.7520887,0.7528105,0.7523141,0.75181854
2015-07-13,0.7520353,0.75034136,0.7499204,0.7515348,0.75185275,0.75205386,0.75114685
2015-07-14,0.7507486,0.7511036,0.7510751,0.75215715,0.751635,0.751718,0.75228614
2015-07-15,0.75293505,0.7519364,0.75200564,0.75141025,0.7517595,0.75203794,0.7511512
2015-07-16,0.751764,0.7514246,0.7516914,0.7515587,0.75204766,0.7508077,0.75130206
2015-07-17,0.75135493,0.75139993,0.75093836,0.751175,0.7516785,0.7492077,0.74872667
2015-07-19,0.7516904,0.75146824,0.7512277,0.74957556,0.7488523,0.75046945,0.7484086
2015-07-20,0.7517504,0.7514832,0.75119144,0.74981546,0.7485487,0.7483649,0.7473269
2015-07-21,0.7518588,0.75113946,0.7495254,0.74939334,0.74936444,0.74819803,0.74815536
2015-07-22,0.75087184,0.75005597,0.74921656,0.7496034,0.74875546,0.7474717,0.7465521
2015-07-23,0.74994403,0.74873954,0.7488561,0.74805295,0.7478627,0.7470817,0.74537444
2015-07-24,0.7506687,0.74902534,0.7481294,0.7477102,0.74601364,0.7449562,0.74549365
2015-07-26,0.7497074,0.7489965,0.7476442,0.74615955,0.7453114,0.74484086,0.74554276
2015-07-27,0.74865395,0.74803406,0.74782884,0.7462153,0.7447102,0.74533266,0.74496686
2015-07-28,0.7484165,0.746588,0.74594635,0.74563783,0.7444345,0.7448167,0.74365646
2015-07-29,0.74671626,0.7451316,0.74490213,0.74519837,0.7447349,0.7445058,0.74306136
2015-07-30,0.74676263,0.7447692,0.74582446,0.74454874,0.7443297,0.74307287,0.74222565
2015-07-31,0.7457566,0.74443644,0.7449357,0.743584,0.7429988,0.7420985,0.74273646
2015-08-02,0.74570143,0.74450034,0.74358326,0.74377286,0.7428396,0.74257004,0.7419709
2015-08-03,0.7442878,0.74356824,0.74276066,0.7425414,0.74290735,0.74235743,0.7419903
2015-08-04,0.7438907,0.7431496,0.74254113,0.7424571,0.7420366,0.742257,0.7426306
2015-08-05,0.7425544,0.74296045,0.74229574,0.7428726,0.74112654,0.74286413,0.741317
2015-08-06,0.74209994,0.7434572,0.7422291,0.7431584,0.7420707,0.74268365,0.7418092
2015-08-07,0.7422833,0.74245936,0.74205667,0.74233097,0.7430837,0.7426349,0.7429591
2015-08-09,0.7423979,0.743158,0.7417954,0.7420997,0.74294186,0.7426393,0.74367136
2015-08-10,0.7416411,0.74146473,0.7425275,0.74318486,0.7420264,0.7428863,0.74238056
2015-08-11,0.7434575,0.7427994,0.74252367,0.74349207,0.74107426,0.7442973,0.74121845
2015-08-12,0.7418559,0.743312,0.7420258,0.74264336,0.74206364,0.7412046,0.7426799
2015-08-13,0.7415313,0.741659,0.742275,0.74119014,0.7431199,0.74200755,0.7413632
2015-08-14,0.74288034,0.7411961,0.7435194,0.74244684,0.74297047,0.74369156,0.74224085
2015-08-16,0.7418556,0.74194735,0.74207205,0.7408798,0.7420189,0.74089235,0.74158233
2015-08-17,0.7435157,0.7436914,0.7421474,0.7427978,0.74236655,0.7418481,0.7409628
2015-08-18,0.74192,0.74258095,0.74289554,0.741408,0.74150604,0.74223536,0.7418524
2015-08-19,0.7423793,0.7409851,0.7410035,0.7410162,0.74115103,0.7412434,0.74035496
2015-08-20,0.7413489,0.74253094,0.74046177,0.74008626,0.7407649,0.74125266,0.7395206
2015-08-21,0.7409861,0.74227315,0.7406684,0.740596,0.7410532,0.74087775,0.7397383
2015-08-23,0.74140745,0.74160236,0.74090296,0.74085677,0.7407789,0.74008334,0.7401273
2015-08-24,0.741103,0.74162436,0.7404496,0.73993623,0.7397534,0.7401577,0.73971134
2015-08-25,0.7412278,0.74134856,0.74035853,0.7399939,0.7400815,0.73964286,0.7400854
