,UKXGBP,UKXGBP,UKXGBP,UKXGBP,UKXGBP,UKXGBP,UKXGBP
2016-11-29,6814.709,6815.0103,6806.5356,6799.5825,6799.471,6791.194,6782.389
2016-11-30,6815.0117,6806.488,6799.58,6799.4854,6790.9463,6782.58,6782.5166
2016-12-01,6806.551,6799.564,6799.437,6790.91,6782.4727,6782.4844,6777.089
2016-12-02,6799.5767,6799.445,6791.3823,6782.39,6782.4976,6777.3228,6777.1055
2016-12-04,6799.415,6791.012,6782.6104,6782.487,6777.0493,6777.129,6777.0957
2016-12-05,6791.0825,6782.412,6782.5005,6777.329,6777.133,6777.082,6777.14
2016-12-06,6782.402,6782.495,6777.0527,6777.1333,6777.157,6777.11,6769.1743
2016-12-07,6782.481,6777.191,6777.1455,6777.1216,6777.144,6769.154,6776.967
2016-12-08,6777.221,6777.1426,6777.1055,6777.1465,6769.3403,6777.0093,6777.143
2016-12-09,6777.1455,6777.122,6777.124,6769.2676,6777.02,6777.126,6777.105
2016-12-11,6777.1543,6777.148,6769.17,6777.0635,6777.1104,6777.1284,6777.1343
2016-12-12,6777.131,6769.216,6777.0264,6777.148,6777.1646,6777.158,6777.1035
2016-12-13,6769.3027,6776.9766,6777.1323,6777.155,6777.1646,6777.125,6777.142
2016-12-14,6776.973,6777.081,6777.103,6777.146,6777.125,6777.128,6783.1772
2016-12-15,6777.1133,6777.173,6777.1333,6777.1206,6777.1167,6783.44,6793.938
2016-12-16,6777.134,6777.1016,6777.103,6777.1313,6783.4517,6793.7964,6799.4907
2016-12-18,6777.1523,6777.117,6777.134,6783.413,6793.5454,6799.442,6799.5073
2016-12-19,6777.1367,6777.1655,6783.2417,6793.2656,6799.401,6799.5312,6799.538
2016-12-20,6777.115,6783.2583,6794.096,6799.464,6799.538,6799.48,6799.5034
2016-12-21,6783.454,6794.1816,6799.4873,6799.512,6799.5625,6799.469,6799.5073
2016-12-22,6793.7515,6799.488,6799.532,6799.511,6799.511,6799.5225,6800.975
2016-12-23,6799.5225,6799.4956,6799.529,6799.534,6799.452,6800.9976,6811.4404
2016-12-26,6799.523,6799.5625,6799.4976,6799.4893,6800.9277,6812.0986,6822.314
2016-12-27,6799.5312,6799.4966,6799.5327,6800.995,6811.714,6822.412,6822.2534
2016-12-28,6799.5327,6799.518,6800.951,6811.4233,6822.405,6822.262,6826.1016
2016-12-29,6799.5317,6800.9746,6811.914,6822.318,6822.3203,6826.098,6833.709
2016-12-30,6800.987,6811.783,6822.2837,6822.2827,6826.211,6833.749,6845.122
2017-01-02,6811.381,6822.4023,6822.3115,6826.163,6833.7373,6845.164,6875.0684
2017-01-03,6822.334,6822.285,6826.126,6833.788,6845.1353,6875.28,6891.832
2017-01-04,6822.2925,6826.215,6833.7803,6844.893,6875.12,6891.874,6917.0703
2017-01-05,6826.1196,6833.74,6845.3896,6874.935,6891.9014,6917.2466,6930.4253
2017-01-06,6833.8066,6845.074,6875.4297,6891.74,6917.163,6930.6606,6944.272
2017-01-08,6844.9824,6875.2104,6891.9917,6917.032,6930.529,6944.343,6948.9624
2017-01-09,6875.044,6891.8145,6917.215,6930.4077,6944.3833,6949.004,6955.119
2017-01-10,6891.86,6917.1978,6930.5073,6944.277,6948.977,6955.134,6955.276
2017-01-11,6917.164,6930.616,6944.4126,6948.9717,6955.1147,6955.2305,6955.5547
2017-01-12,6930.546,6944.3013,6949.0825,6955.1377,6955.2812,6955.5513,6963.832
2017-01-13,6944.4185,6949.048,6955.2603,6955.2505,6955.5723,6963.9976,6967.73
2017-01-15,6949.079,6955.199,6955.242,6955.534,6963.714,6967.7075,6974.445
2017-01-16,6955.1953,6955.2407,6955.55,6963.833,6967.6914,6974.149,6977.445
2017-01-17,6955.2676,6955.558,6963.842,6967.6587,6974.1885,6977.4697,6977.362
2017-01-18,6955.5576,6963.9893,6967.6587,6974.1646,6977.393,6977.4253,6986.717
2017-01-19,6963.8125,6967.7144,6974.197,6977.375,6977.4355,6986.3384,7004.085
2017-01-20,6967.704,6974.199,6977.4756,6977.438,6986.489,7003.928,7029.242
2017-01-22,6974.2983,6977.4214,6977.408,6986.27,7004.0366,7029.0234,7041.479
2017-01-23,6977.4,6977.422,6986.3955,7003.756,7029.0835,7041.6064,7049.97
2017-01-24,6977.402,6986.4585,7003.9297,7028.753,7041.4946,7049.733,7058.695
2017-01-25,6986.391,7004.1494,7028.982,7041.5435,7049.9604,7058.4683,7072.4727
2017-01-26,7003.958,7029.358,7041.4375,7049.759,7058.6562,7072.4766,7081.2793
2017-01-27,7029.0273,7041.5425,7049.801,7058.4243,7072.3916,7081.2793,7090.2695
2017-01-29,7041.597,7049.919,7058.48,7072.3364,7081.177,7090.266,7093.4165
2017-01-30,7049.9326,7058.6807,7072.41,7081.0815,7090.1426,7093.4785,7101.4683
2017-01-31,7058.6465,7072.5146,7081.1646,7090.0093,7093.572,7101.4746,7101.107
2017-02-01,7072.41,7081.3555,7090.105,7093.451,7101.4717,7101.067,7103.5537
2017-02-02,7081.207,7090.38,7093.494,7101.5264,7101.0757,7103.564,7104.6094
2017-02-03,7090.1904,7093.418,7101.516,7101.129,7103.554,7104.6045,7109.2334
2017-02-05,7093.442,7101.4697,7101.114,7103.5664,7104.5845,7109.23,7112.8926
2017-02-06,7101.5073,7101.124,7103.6045,7104.6157,7109.166,7112.7866,7113.845
2017-02-07,7101.0894,7103.5625,7104.5996,7109.338,7112.8145,7113.854,7113.8916
2017-02-08,7103.6475,7104.576,7109.235,7112.836,7113.888,7113.833,7114.854
2017-02-09,7104.6167,7109.299,7112.876,7113.8496,7113.8438,7114.8643,7116.442
2017-02-10,7109.342,7112.7646,7113.8667,7113.861,7114.868,7116.474,7116.703
2017-02-12,7112.9062,7113.896,7113.8647,7114.826,7116.42,7116.7173,7126.5977
2017-02-13,7113.87,7113.867,7114.8926,7116.4644,7116.679,7126.5083,7130.764
2017-02-14,7113.828,7114.8604,7116.452,7116.6753,7125.901,7130.6445,7120.2266
2017-02-15,7114.8403,7116.464,7116.684,7126.173,7130.686,7120.6743,7128.7817
2017-02-16,7116.438,7116.6987,7126.486,7130.693,7120.765,7129.2725,7130.6836
2017-02-17,7116.699,7126.2607,7130.638,7120.3594,7129.2363,7130.691,7130.6606
2017-02-26,7126.539,7130.705,7120.2983,7128.9424,7130.6777,7130.639,7130.644
2017-02-27,7130.7046,7120.414,7128.9756,7130.655,7130.6436,7130.629,7130.6416
2017-02-28,7120.433,7129.043,7130.6626,7130.6646,7130.673,7130.681,7120.0156
2017-03-01,7129.025,7130.6626,7130.651,7130.63,7130.6533,7119.9062,7129.1104
2017-03-02,7130.6333,7130.68,7130.6704,7130.6807,7120.223,7128.9805,7130.644
2017-03-03,7130.6807,7130.634,7130.6245,7119.893,7129.2515,7130.6826,7130.6973
2017-03-05,7130.668,7130.647,7119.7925,7128.956,7130.6597,7130.665,7130.601
2017-03-06,7130.665,7119.901,7128.976,7130.618,7130.6504,7130.6343,7130.7095
2017-03-07,7119.9443,7129.0503,7130.6235,7130.713,7130.6772,7130.6606,7119.3584
2017-03-08,7129.0415,7130.6514,7130.691,7130.6064,7130.6484,7119.5327,7128.7964
2017-03-09,7130.6245,7130.6826,7130.6646,7130.6895,7119.4907,7128.9897,7143.393
2017-03-10,7130.663,7130.616,7130.673,7119.5566,7128.9365,7143.604,7159.2095
2017-03-12,7130.6714,7130.641,7119.456,7128.976,7143.5386,7159.442,7189.0703
2017-03-13,7130.653,7119.521,7128.9883,7143.5396,7159.366,7189.33,7212.1846
2017-03-14,7119.5522,7129.058,7143.712,7159.327,7189.243,7212.271,7211.715
2017-03-15,7129.05,7143.4966,7159.369,7189.1436,7212.139,7211.731,7219.958
2017-03-16,7143.4307,7159.492,7189.4785,7212.2344,7211.7056,7219.8413,7241.156
2017-03-17,7159.3696,7189.606,7212.0977,7211.7075,7220.163,7241.141,7245.1826
2017-03-19,7189.406,7211.998,7211.673,7220.2524,7241.252,7245.1826,7246.4336
2017-03-20,7212.198,7211.7417,7220.3853,7241.09,7245.1255,7246.474,7249.692
2017-03-21,7211.718,7220.0654,7241.2246,7245.2925,7246.45,7249.6416,7249.6475
2017-03-22,7220.2744,7241.1533,7245.1343,7246.4175,7249.6396,7249.7065,7249.7217
2017-03-23,7241.1187,7245.2783,7246.4307,7249.7075,7249.6753,7249.67,7249.6367
2017-03-24,7245.1665,7246.4697,7249.657,7249.69,7249.698,7249.6685,7250.6157
2017-03-26,7246.4453,7249.7373,7249.6997,7249.652,7249.6997,7250.6187,7252.001
2017-03-27,7249.672,7249.679,7249.7046,7249.6704,7250.662,7251.9473,7260.5493
2017-03-28,7249.676,7249.696,7249.6543,7250.589,7251.969,7260.642,7260.2256
2017-03-29,7249.6895,7249.696,7250.6772,7251.993,7260.6694,7260.197,7260.2173
2017-03-30,7249.676,7250.61,7251.991,7260.688,7260.217,7260.239,7260.2285
2017-03-31,7250.6196,7251.9956,7260.6797,7260.2183,7260.2007,7260.2407,7266.5815
2017-04-02,7251.998,7260.5835,7260.1724,7260.1494,7260.239,7266.546,7266.7397
2017-04-03,7260.61,7260.1885,7260.137,7260.145,7266.6045,7266.716,7266.724
2017-04-04,7260.195,7260.211,7260.165,7266.678,7266.7134,7266.7124,7266.6743
2017-04-05,7260.1978,7260.2407,7266.6543,7266.7573,7266.6836,7266.682,7267.647
2017-04-06,7260.2266,7266.6074,7266.692,7266.7266,7266.717,7267.661,7277.748
2017-04-07,7266.535,7266.704,7266.695,7266.699,7267.6562,7277.938,7286.553
2017-04-09,7266.738,7266.696,7266.7246,7267.6685,7278.2715,7286.445,7281.7964
2017-04-10,7266.704,7266.706,7267.635,7277.874,7286.58,7281.7593,7271.5957
2017-04-11,7266.6978,7267.591,7278.1025,7286.5767,7281.7656,7271.3677,7266.629
2017-04-12,7267.5923,7278.3945,7286.494,7281.695,7271.4453,7266.636,7266.729
2017-04-13,7278.3574,7286.388,7281.7446,7271.3374,7266.762,7266.666,7262.98
2017-04-16,7286.563,7281.7847,7271.528,7266.627,7266.7134,7263.1074,7260.1987
2017-04-17,7281.838,7271.18,7266.6304,7266.701,7263.1353,7260.232,7255.932
2017-04-18,7271.2383,7266.752,7266.705,7263.031,7260.252,7255.974,7252.0444
2017-04-19,7266.658,7266.7153,7263.1133,7260.2617,7255.8726,7252.011,7250.615
2017-04-20,7266.713,7263.0625,7260.2466,7255.8677,7252.044,7250.6387,7250.646
2017-04-21,7263.0825,7260.2227,7255.9443,7252.0,7250.641,7250.589,7247.1216
2017-04-23,7260.2246,7255.866,7252.009,7250.6284,7250.615,7247.0483,7246.98
2017-04-24,7255.8984,7251.989,7250.6147,7250.577,7247.2344,7247.0293,7246.1523
2017-04-25,7251.947,7250.6074,7250.6196,7247.143,7247.023,7246.135,7241.233
2017-04-26,7250.608,7250.5967,7247.212,7246.9946,7246.163,7241.2314,7235.139
2017-04-27,7250.6104,7247.117,7246.995,7246.1016,7241.2617,7235.0215,7235.1265
2017-04-28,7247.0693,7247.0386,7246.0913,7241.2544,7235.136,7235.171,7224.1133
2017-04-30,7246.9985,7246.193,7241.336,7234.9805,7235.1284,7224.116,7220.1035
2017-05-01,7246.1274,7241.194,7235.166,7235.1133,7224.34,7220.0273,7219.929
2017-05-02,7241.2476,7235.162,7235.16,7224.404,7220.001,7219.968,7211.8433
2017-05-03,7234.9775,7235.112,7223.948,7220.057,7219.9536,7211.959,7211.8164
2017-05-04,7235.126,7223.9604,7220.0713,7219.9604,7211.9873,7211.839,7219.677
2017-05-05,7224.1475,7220.0747,7219.9395,7211.9644,7211.792,7219.9985,7220.0864
2017-05-07,7220.03,7219.954,7211.9004,7211.7534,7220.0176,7220.0615,7220.069
2017-05-08,7219.968,7211.923,7211.798,7220.0176,7220.087,7220.038,7220.0146
2017-05-09,7211.934,7211.775,7219.647,7220.0957,7220.0977,7220.082,7219.946
2017-05-10,7211.8228,7220.0703,7220.04,7220.042,7220.0425,7219.9526,7219.9014
2017-05-11,7219.9956,7220.093,7220.0576,7220.0303,7219.913,7219.9336,7220.0767
2017-05-12,7220.1157,7220.069,7220.1123,7219.9385,7219.937,7220.032,7220.0386
2017-05-14,7220.043,7220.019,7219.994,7220.018,7220.0557,7220.0996,7220.043
2017-05-15,7220.0977,7219.905,7219.95,7220.091,7220.1377,7220.0645,7220.077
2017-05-16,7219.9854,7219.9385,7220.0825,7220.1025,7220.14,7220.006,7219.9453
2017-05-17,7219.893,7220.0483,7220.0483,7220.045,7220.076,7219.9595,7219.9443
2017-05-18,7220.0967,7220.0674,7220.0854,7220.0347,7219.8853,7219.94,7220.086
2017-05-19,7220.067,7220.0483,7220.0825,7219.9663,7219.967,7220.0347,7220.068
2017-05-21,7220.078,7220.0674,7219.9487,7220.015,7220.0566,7220.102,7220.0107
2017-05-22,7220.03,7219.961,7219.9775,7220.088,7220.1416,7220.045,7220.1143
2017-05-23,7219.944,7219.9414,7220.0806,7220.0986,7220.1436,7219.9976,7219.9565
2017-05-24,7219.8926,7220.0454,7220.0464,7220.042,7220.0786,7219.9023,7219.93
2017-05-25,7220.035,7220.065,7220.0835,7220.0303,7219.922,7219.861,7219.957
2017-05-26,7220.042,7220.0454,7220.0806,7219.9497,7219.912,7219.894,7220.079
2017-05-28,7220.061,7220.065,7219.9746,7219.9873,7219.8853,7220.0396,7223.3926
2017-05-29,7220.0317,7219.9683,7219.9585,7219.9194,7220.0776,7223.365,7234.898
2017-05-30,7219.9863,7219.9365,7219.9536,7220.0356,7223.358,7235.278,7248.0957
2017-05-31,7219.922,7219.942,7220.1226,7223.3965,7235.053,7248.5005,7267.3364
2017-06-01,7219.9424,7220.0186,7223.39,7234.924,7248.1255,7267.4795,7293.2505
2017-06-02,7220.094,7223.3296,7235.0884,7248.201,7267.214,7293.496,7321.0454
2017-06-04,7223.3584,7235.321,7248.289,7267.5415,7293.2314,7321.3706,7347.3984
2017-06-05,7235.2896,7248.4946,7267.532,7293.5615,7320.936,7347.781,7373.0835
2017-06-06,7248.5425,7267.41,7293.451,7321.3535,7347.3047,7373.344,7384.9775
2017-06-07,7267.555,7293.3623,7321.25,7347.6396,7372.864,7385.089,7405.802
2017-06-08,7293.608,7321.1865,7347.603,7373.2354,7384.7153,7406.002,7425.714
2017-06-09,7321.425,7347.561,7373.126,7384.992,7405.4634,7425.804,7444.4
2017-06-11,7347.73,7373.0977,7384.8516,7405.9253,7425.6523,7444.556,7457.8784
2017-06-12,7373.341,7385.025,7405.7417,7425.9233,7444.2466,7457.91,7464.62
2017-06-13,7385.102,7405.8984,7425.706,7444.677,7457.8325,7464.6807,7465.337
2017-06-14,7406.044,7425.8486,7444.432,7458.0293,7464.5405,7465.3477,7465.3657
2017-06-15,7425.884,7444.5645,7457.936,7464.7993,7465.342,7465.3594,7465.335
2017-06-16,7444.677,7457.891,7464.692,7465.34,7465.339,7465.3433,7465.3394
2017-06-18,7458.052,7464.6484,7465.351,7465.331,7465.3364,7465.3574,7465.31
2017-06-19,7464.8315,7465.3486,7465.359,7465.3237,7465.3364,7465.3276,7465.3325
2017-06-20,7465.365,7465.3296,7465.3267,7465.3447,7465.362,7465.3433,7465.31
2017-06-21,7465.3096,7465.352,7465.32,7465.355,7465.339,7465.3574,7465.355
2017-06-22,7465.3735,7465.349,7465.3545,7465.337,7465.341,7465.3066,7465.375
2017-06-23,7465.323,7465.328,7465.3613,7465.3403,7465.3403,7465.344,7457.4263
2017-06-25,7465.335,7465.352,7465.326,7465.3423,7465.34,7457.46,7452.2627
2017-06-26,7465.37,7465.35,7465.318,7465.333,7457.568,7452.274,7452.2744
2017-06-27,7465.3057,7465.328,7465.355,7457.6006,7452.239,7452.2803,7444.111
2017-06-28,7465.379,7465.3535,7457.5024,7452.272,7452.241,7444.0884,7441.3926
2017-06-29,7465.3223,7457.6655,7452.2803,7452.296,7444.2876,7441.334,7432.904
2017-06-30,7457.3994,7452.258,7452.3296,7444.4556,7441.38,7432.8164,7412.682
2017-07-02,7452.378,7452.275,7444.4146,7441.3804,7432.854,7412.6587,7404.9053
2017-07-03,7452.2876,7444.0913,7441.319,7432.935,7412.672,7404.923,7391.823
2017-07-04,7444.217,7441.3457,7432.928,7412.624,7404.911,7391.788,7375.28
2017-07-05,7441.365,7432.852,7412.6523,7404.813,7391.851,7375.1836,7370.9004
2017-07-06,7432.9043,7412.5747,7404.859,7391.684,7375.332,7370.892,7370.8647
2017-07-07,7412.683,7404.7793,7391.748,7375.306,7370.8115,7370.8535,7364.04
2017-07-09,7404.925,7391.667,7375.392,7370.9116,7370.8765,7363.7314,7359.493
2017-07-10,7391.7544,7375.3086,7370.8696,7370.843,7363.8066,7359.4976,7353.983
2017-07-11,7375.3325,7370.8945,7370.8438,7363.8716,7359.4937,7354.267,7349.6646
2017-07-12,7370.899,7370.839,7363.7935,7359.47,7354.134,7349.6714,7349.665
2017-07-13,7370.8486,7363.782,7359.5337,7354.0483,7349.6436,7349.657,7340.7188
2017-07-14,7363.866,7359.492,7354.2183,7349.687,7349.6597,7340.703,7340.873
2017-07-16,7359.5244,7354.2646,7349.7266,7349.63,7340.7827,7340.888,7340.8916
2017-07-17,7354.1606,7349.6353,7349.681,7340.697,7340.9097,7340.9336,7340.8896
2017-07-18,7349.664,7349.6714,7340.7,7340.862,7340.919,7340.918,7340.874
2017-07-19,7349.6523,7340.711,7340.869,7340.8706,7340.908,7340.8516,7340.8467
2017-07-20,7340.6826,7340.8833,7340.853,7340.897,7340.8394,7340.9033,7340.8784
2017-07-21,7340.891,7340.909,7340.928,7340.8457,7340.858,7340.8374,7340.876
2017-07-23,7340.932,7340.8784,7340.8506,7340.878,7340.845,7340.8184,7340.8467
2017-07-24,7340.912,7340.848,7340.866,7340.8745,7340.8867,7340.8594,7331.412
2017-07-25,7340.8936,7340.848,7340.8496,7340.845,7340.886,7331.76,7328.9106
2017-07-26,7340.8096,7340.8696,7340.866,7340.878,7331.488,7328.824,7328.864
2017-07-27,7340.8457,7340.87,7340.8496,7331.3887,7328.858,7328.8833,7328.828
2017-07-28,7340.8037,7340.8486,7331.4683,7328.8228,7328.849,7328.8457,7328.8667
2017-07-30,7340.83,7331.481,7328.8457,7328.786,7328.8564,7328.8853,7328.827
2017-07-31,7331.466,7328.8555,7328.8647,7328.816,7328.877,7328.869,7328.8633
2017-08-01,7328.8823,7328.901,7328.8633,7328.9,7328.873,7328.885,7328.2036
2017-08-02,7328.8657,7328.879,7328.872,7328.9375,7328.848,7328.203,7328.8716
2017-08-03,7328.85,7328.833,7328.894,7328.907,7328.2256,7328.834,7328.912
2017-08-04,7328.8936,7328.8555,7328.842,7328.2056,7328.914,7328.8423,7328.8896
2017-08-06,7328.8687,7328.902,7328.2,7328.859,7328.887,7328.8833,7328.8755
2017-08-07,7328.812,7328.2056,7328.8438,7328.8765,7328.888,7328.8867,7328.8433
2017-08-08,7328.2046,7328.8784,7328.874,7328.858,7328.915,7328.8657,7328.856
2017-08-09,7328.8647,7328.8403,7328.8965,7328.8765,7328.889,7328.8833,7331.828
2017-08-10,7328.85,7328.863,7328.8594,7328.858,7328.8345,7331.911,7334.899
2017-08-11,7328.8975,7328.9116,7328.86,7328.8765,7331.8438,7334.8584,7340.805
2017-08-13,7328.871,7328.8887,7328.889,7331.9097,7334.8467,7340.616,7340.9165
2017-08-14,7328.8447,7328.8394,7331.887,7334.857,7340.8613,7340.912,7340.974
2017-08-15,7328.848,7331.899,7334.8086,7340.8916,7340.925,7340.8955,7340.898
2017-08-16,7331.8867,7334.7964,7340.883,7340.8926,7340.8926,7340.8843,7340.97
2017-08-17,7334.8804,7340.886,7340.9165,7340.927,7340.8755,7340.8784,7342.4795
2017-08-18,7340.7065,7340.887,7340.953,7340.8896,7340.9395,7342.4395,7352.713
2017-08-20,7340.8667,7340.8936,7340.863,7340.8926,7342.4634,7352.696,7354.089
2017-08-21,7340.9067,7340.892,7340.868,7342.435,7352.6953,7354.068,7360.1123
2017-08-22,7340.8623,7340.8955,7342.4814,7352.5127,7354.081,7360.079,7359.976
2017-08-23,7340.891,7342.423,7352.72,7354.1,7360.1226,7359.947,7359.973
2017-08-24,7342.47,7352.728,7354.08,7360.0093,7359.964,7359.9478,7359.972
2017-08-25,7352.672,7354.0474,7360.0557,7359.994,7359.9854,7359.994,7364.1807
2017-08-27,7354.0522,7359.988,7359.945,7359.971,7359.9937,7364.1865,7365.4937
2017-08-28,7360.1377,7359.992,7359.9653,7359.9863,7364.1543,7365.5103,7365.427
2017-08-29,7359.9727,7359.9966,7359.9434,7364.189,7365.506,7365.446,7364.201
2017-08-30,7359.947,7359.967,7364.25,7365.4756,7365.485,7364.1943,7365.4155
2017-08-31,7360.0024,7364.1475,7365.5127,7365.514,7364.165,7365.4995,7365.511
2017-09-01,7364.192,7365.4434,7365.5073,7364.1387,7365.5244,7365.5273,7365.488
2017-09-03,7365.5107,7365.5386,7364.1426,7365.4404,7365.5625,7365.456,7365.5176
2017-09-04,7365.5015,7364.2207,7365.5137,7365.601,7365.429,7365.459,7365.5024
2017-09-05,7364.1836,7365.5386,7365.4976,7365.517,7365.433,7365.4995,7365.5176
2017-09-06,7365.5293,7365.5513,7365.4785,7365.445,7365.506,7365.4697,7365.5146
2017-09-07,7365.57,7365.5103,7365.5166,7365.445,7365.497,7365.543,7372.424
2017-09-08,7365.519,7365.4893,7365.5127,7365.5044,7365.5635,7372.2817,7374.882
2017-09-10,7365.543,7365.516,7365.4785,7365.5547,7372.5654,7374.91,7374.8857
2017-09-11,7365.454,7365.448,7365.5396,7372.419,7374.881,7374.921,7372.5073
2017-09-12,7365.4727,7365.5337,7372.609,7374.917,7374.8975,7372.537,7365.487
2017-09-13,7365.5283,7372.4536,7374.888,7374.8984,7372.4585,7365.507,7365.535
2017-09-14,7372.4644,7374.8496,7374.8857,7372.545,7365.4844,7365.5166,7365.5186
2017-09-15,7374.8813,7374.9463,7372.4307,7365.6353,7365.5303,7365.5225,7364.1763
2017-09-17,7374.8916,7372.4565,7365.6104,7365.5454,7365.481,7364.169,7353.598
2017-09-18,7372.519,7365.6436,7365.5537,7365.5137,7364.198,7353.585,7335.0073
2017-09-19,7365.6284,7365.58,7365.399,7364.168,7353.31,7334.734,7334.845
2017-09-20,7365.589,7365.5005,7364.1836,7353.915,7334.654,7334.8325,7334.8306
2017-09-21,7365.4985,7364.2725,7353.3438,7334.921,7334.8457,7334.858,7333.24
2017-09-22,7364.1904,7353.332,7334.6914,7334.92,7334.8687,7333.21,7326.0024
2017-09-24,7353.327,7334.675,7334.893,7334.8706,7333.296,7326.0273,7315.0547
2017-09-25,7334.5586,7334.8857,7334.868,7333.2485,7326.0693,7315.091,7315.3687
2017-09-26,7334.8755,7334.8413,7333.239,7326.034,7314.962,7315.423,7306.244
2017-09-27,7334.8667,7333.274,7326.0264,7315.0127,7315.398,7306.389,7318.3706
2017-09-28,7333.2812,7325.91,7314.984,7315.3975,7306.364,7318.4683,7325.756
2017-09-29,7325.998,7315.001,7315.389,7306.3887,7318.4155,7325.8774,7325.7515
2017-10-01,7314.9644,7315.38,7306.5,7318.2573,7325.782,7325.828,7325.781
2017-10-02,7315.4043,7306.35,7318.404,7325.8228,7325.8315,7325.8335,7325.865
2017-10-03,7306.2046,7318.258,7325.7373,7325.7827,7325.85,7325.823,7325.5967
2017-10-04,7318.294,7325.726,7325.766,7325.872,7325.8193,7325.599,7325.7524
2017-10-05,7325.7495,7325.8267,7325.8364,7325.771,7325.605,7325.8364,7333.0513
2017-10-06,7325.7954,7325.831,7325.84,7325.5854,7325.8315,7333.0835,7344.549
2017-10-08,7325.8584,7325.827,7325.6094,7325.8486,7333.11,7344.5024,7345.023
2017-10-09,7325.7954,7325.6743,7325.8643,7333.048,7344.434,7345.0464,7345.031
2017-10-10,7325.635,7325.886,7333.008,7344.6665,7345.0615,7345.0527,7334.418
2017-10-11,7325.8154,7333.0894,7344.429,7345.048,7345.059,7334.228,7343.6396
2017-10-12,7332.9873,7344.4937,7345.01,7345.054,7334.15,7343.575,7345.064
2017-10-13,7344.4487,7345.0674,7345.038,7334.157,7343.501,7345.0483,7345.026
2017-10-15,7345.006,7345.061,7334.4697,7343.4272,7345.0117,7345.0684,7355.7153
2017-10-16,7345.0464,7334.258,7343.824,7345.054,7345.068,7356.131,7368.2295
2017-10-17,7334.2134,7343.5737,7345.009,7345.0605,7356.0557,7368.781,7358.697
2017-10-18,7343.5234,7345.0894,7345.0474,7356.2324,7368.7085,7359.152,7368.287
2017-10-19,7344.966,7345.092,7356.0537,7368.7983,7359.0767,7368.8315,7374.8394
2017-10-20,7345.0234,7356.0947,7368.7085,7359.229,7368.7593,7374.8276,7374.8267
2017-10-22,7355.6997,7368.7065,7359.075,7368.853,7374.828,7374.766,7374.776
2017-10-23,7368.307,7359.1016,7368.761,7374.811,7374.8,7374.8687,7386.2856
2017-10-24,7358.7046,7368.759,7374.831,7374.798,7374.8335,7386.317,7399.1953
2017-10-25,7368.3574,7374.808,7374.827,7374.8105,7386.5996,7399.3584,7419.247
2017-10-26,7374.769,7374.8833,7374.7725,7386.5615,7399.644,7419.29,7434.4883
2017-10-27,7374.772,7374.8857,7386.5645,7399.509,7419.579,7434.683,7451.4834
2017-10-29,7374.8296,7386.2104,7399.5723,7419.3184,7434.6904,7451.492,7452.5938
2017-10-30,7386.495,7399.2344,7419.453,7434.632,7451.5425,7452.5825,7457.022
2017-10-31,7399.5156,7419.4272,7434.8135,7451.5366,7452.596,7457.0264,7457.041
2017-11-01,7419.411,7434.7627,7451.471,7452.5405,7456.9136,7457.007,7464.073
2017-11-02,7434.785,7451.517,7452.5825,7457.0596,7456.9917,7464.007,7466.7656
2017-11-03,7451.574,7452.5796,7456.921,7456.9707,7464.017,7466.7134,7468.212
2017-11-05,7452.6035,7457.0176,7457.0195,7463.974,7466.779,7468.2505,7472.755
2017-11-06,7456.9487,7457.016,7463.9897,7466.796,7468.157,7472.7617,7472.8315
2017-11-07,7456.9937,7464.058,7466.7764,7468.186,7472.7266,7472.8184,7472.8306
2017-11-08,7464.0146,7466.7393,7468.239,7472.876,7472.8237,7472.858,7472.8076
2017-11-09,7466.748,7468.1963,7472.8047,7472.794,7472.86,7472.793,7472.8037
