,EURCHF,EURCHF,EURCHF,EURCHF,EURCHF,EURCHF,EURCHF
2015-09-10,1.080835,1.0816715,1.079345,1.0814555,1.0843778,1.0826505,1.0834086
2015-09-11,1.0810845,1.0816396,1.0814394,1.0827167,1.0826614,1.0836433,1.0833113
2015-09-13,1.080282,1.0814776,1.0829133,1.0837711,1.0836816,1.0838294,1.0848225
2015-09-14,1.0810398,1.0832808,1.0837035,1.0832332,1.0839938,1.0845098,1.0841097
2015-09-15,1.0817533,1.082633,1.0830563,1.0835155,1.0857868,1.0840005,1.0845673
2015-09-16,1.0827478,1.0835468,1.0835686,1.0842522,1.0843087,1.0848691,1.0851169
2015-09-17,1.0833513,1.0836304,1.0843486,1.08437,1.0843587,1.0852599,1.0852191
2015-09-18,1.0838481,1.0845876,1.0850002,1.0858246,1.0855203,1.0864532,1.086571
2015-09-20,1.0836892,1.085246,1.0846105,1.0855261,1.0873857,1.0860531,1.085096
2015-09-21,1.0849961,1.0848778,1.0854497,1.0856334,1.0866703,1.085154,1.0854086
2015-09-22,1.0848243,1.085812,1.0853132,1.0856909,1.0871786,1.0861601,1.0856489
2015-09-23,1.0854075,1.0851842,1.0853595,1.0863532,1.0863085,1.0857792,1.0864487
2015-09-24,1.0854332,1.0858237,1.085919,1.0857079,1.0859344,1.0848737,1.0894531
2015-09-25,1.0858845,1.0851573,1.0857773,1.0861409,1.0881066,1.0875537,1.0898136
2015-09-27,1.0856702,1.0858303,1.0856016,1.0871156,1.0875226,1.0896351,1.0905051
2015-09-28,1.0854846,1.0851289,1.08831,1.0871805,1.0883552,1.0907228,1.0894767
2015-09-29,1.0859646,1.0879126,1.0873848,1.0896097,1.0904281,1.0904154,1.0905707
2015-09-30,1.0876111,1.0880386,1.0902032,1.0913693,1.091183,1.0912358,1.0909764
2015-10-01,1.0887116,1.0895683,1.089616,1.091901,1.0920445,1.0919838,1.0914084
2015-10-02,1.0900676,1.0894119,1.0910861,1.0906217,1.0926313,1.0911838,1.0943704
2015-10-04,1.0901259,1.0900646,1.0907927,1.0912886,1.0926067,1.0921109,1.0921603
2015-10-05,1.0913488,1.0912608,1.0904756,1.0911999,1.0912688,1.0912424,1.0920243
2015-10-06,1.0906081,1.0919124,1.0904456,1.0919855,1.092866,1.0933306,1.0920635
2015-10-07,1.0898359,1.0925118,1.0924386,1.0929471,1.0904044,1.0923629,1.0902961
2015-10-08,1.092232,1.0912131,1.0902578,1.0918608,1.0924809,1.0918813,1.0905731
2015-10-09,1.0900041,1.0910461,1.0909166,1.0928361,1.0915382,1.0913963,1.092284
2015-10-11,1.0927905,1.0905488,1.0915352,1.0913569,1.0904193,1.0926499,1.0916344
2015-10-12,1.091172,1.0911311,1.0934188,1.0921873,1.0913037,1.0938725,1.092141
2015-10-13,1.0923309,1.0913444,1.0924809,1.0922859,1.0927838,1.0927806,1.0916501
2015-10-14,1.0914125,1.0923662,1.0926507,1.0922614,1.0912286,1.0915593,1.0921649
2015-10-15,1.093238,1.091306,1.0911913,1.0906366,1.0917804,1.092493,1.0918282
2015-10-16,1.0931034,1.0931597,1.0932572,1.0911864,1.0920465,1.0916665,1.0930172
2015-10-18,1.0913234,1.0922723,1.0921872,1.0930843,1.0921676,1.0917152,1.0911309
2015-10-19,1.0931194,1.092277,1.0917451,1.0923467,1.091583,1.0908785,1.0913244
2015-10-20,1.0919706,1.0918101,1.092406,1.0925483,1.090851,1.09102,1.0918431
2015-10-21,1.0921687,1.092995,1.0924082,1.0930864,1.0908995,1.0916519,1.0918287
2015-10-22,1.0918038,1.0924418,1.0917561,1.0923047,1.0910394,1.0915674,1.0909276
2015-10-23,1.0918931,1.0937165,1.0918051,1.0911734,1.0912094,1.0909135,1.0912968
2015-10-25,1.0909555,1.0920671,1.0911951,1.0915533,1.0910006,1.0911372,1.0906268
2015-10-26,1.0919174,1.0913274,1.090956,1.091696,1.0902922,1.0908238,1.090466
2015-10-27,1.0915868,1.0908806,1.0911732,1.0908068,1.0906599,1.0901299,1.0900506
2015-10-28,1.0910482,1.0906571,1.0912943,1.0908818,1.0899578,1.0900717,1.0892514
2015-10-29,1.0912784,1.0903246,1.0909711,1.090156,1.0900092,1.0900341,1.0893492
2015-10-30,1.0907229,1.0905843,1.0903419,1.0898619,1.08965,1.0885326,1.0889986
2015-11-01,1.0912299,1.0901227,1.0898947,1.089854,1.0890836,1.0891905,1.0880619
2015-11-02,1.0902492,1.0898625,1.0900434,1.0896562,1.0895449,1.0892262,1.0879512
2015-11-03,1.0900832,1.0899951,1.0900142,1.0894525,1.0888758,1.0894914,1.0878539
2015-11-04,1.0890126,1.0899518,1.0897033,1.087933,1.0877987,1.08786,1.0869879
2015-11-05,1.0901232,1.0898706,1.0881546,1.0883864,1.0874484,1.0870343,1.0874717
2015-11-06,1.0901701,1.0881449,1.0896052,1.0874243,1.0876583,1.0872078,1.0863185
2015-11-08,1.0885642,1.0895349,1.0881897,1.0872362,1.0873204,1.0870032,1.0865225
2015-11-09,1.0876201,1.0873944,1.0872369,1.0872267,1.0870652,1.0859827,1.084982
2015-11-10,1.0873069,1.0874536,1.0876683,1.0864531,1.0861143,1.0853012,1.085062
2015-11-11,1.087865,1.0875837,1.0868089,1.0863519,1.0853276,1.084456,1.08333
2015-11-12,1.0863215,1.086978,1.0866269,1.0852139,1.0845567,1.0842856,1.0838847
2015-11-13,1.0867482,1.0863613,1.0853682,1.0843529,1.0841066,1.0839337,1.0842564
2015-11-15,1.0861788,1.0853575,1.0842239,1.0839876,1.0835348,1.0840864,1.0839523
2015-11-16,1.0847441,1.0845405,1.0837575,1.0835842,1.083513,1.0834712,1.0832216
2015-11-17,1.0841573,1.0843025,1.0835693,1.0837933,1.0841436,1.0850708,1.0830346
2015-11-18,1.0839562,1.0836884,1.0835316,1.0835015,1.084567,1.0838089,1.0822914
2015-11-19,1.084447,1.0834202,1.0836028,1.0837097,1.0836169,1.0830953,1.0824859
2015-11-20,1.0838995,1.083697,1.083752,1.0834087,1.0820858,1.0841582,1.0811111
2015-11-22,1.0849577,1.0834103,1.0845377,1.0848526,1.0836599,1.0830417,1.0827708
2015-11-23,1.0828326,1.0837069,1.0836391,1.0834382,1.083811,1.0821495,1.0833641
2015-11-24,1.0843703,1.0834734,1.0825043,1.0839524,1.0842307,1.0826408,1.0840077
2015-11-25,1.0840206,1.0846999,1.0841401,1.084035,1.082853,1.0844791,1.0839788
2015-11-26,1.083355,1.0831751,1.0838166,1.0832133,1.0840869,1.0837405,1.0837197
2015-11-27,1.0836971,1.081438,1.0834726,1.0836537,1.0840169,1.0837656,1.0836036
2015-11-29,1.08286,1.0828134,1.0828543,1.0840145,1.0841465,1.0839967,1.0842274
2015-11-30,1.0827508,1.08376,1.0832218,1.0837084,1.0839287,1.0838057,1.083976
2015-12-01,1.0841539,1.0840778,1.0838127,1.0839976,1.0839493,1.0846989,1.084763
2015-12-02,1.0842786,1.0831105,1.0837035,1.0845612,1.0841534,1.0841155,1.0840715
2015-12-03,1.0845008,1.0840067,1.0836058,1.084065,1.0842434,1.0844147,1.0845562
2015-12-04,1.0846533,1.0842011,1.0839046,1.0849109,1.0846128,1.0844612,1.0838885
2015-12-06,1.0840372,1.084163,1.0839393,1.0852602,1.0844961,1.0842447,1.0842555
2015-12-07,1.0838652,1.0844252,1.084543,1.0835739,1.0834578,1.0839987,1.0835419
2015-12-08,1.0845643,1.0844896,1.0848752,1.0848613,1.0835855,1.0831491,1.0834965
2015-12-09,1.0846795,1.0841739,1.0844806,1.0839374,1.0839577,1.0833855,1.0834789
2015-12-10,1.0846933,1.0846622,1.0846295,1.0835633,1.0832896,1.0834435,1.0823961
2015-12-11,1.0839853,1.0840982,1.0838555,1.083076,1.0835644,1.0828353,1.0834045
2015-12-13,1.0835673,1.084474,1.0831977,1.0833826,1.0825387,1.0825521,1.0827035
2015-12-14,1.0839515,1.0835193,1.0834335,1.0828273,1.0833592,1.0833901,1.082968
2015-12-15,1.0835365,1.0834291,1.0831777,1.0818851,1.0821371,1.0828964,1.0827641
2015-12-16,1.0831624,1.0828139,1.0822985,1.083175,1.0826358,1.0822455,1.0827259
2015-12-17,1.0826716,1.0818582,1.083342,1.0828127,1.0825402,1.0826018,1.0826521
2015-12-18,1.0836637,1.0832067,1.083203,1.0825475,1.0831056,1.0829676,1.0825527
2015-12-20,1.0823177,1.0824131,1.0824622,1.0826637,1.0821329,1.0825549,1.0826563
2015-12-21,1.0830709,1.0831605,1.082961,1.0831256,1.083373,1.0834287,1.0835348
2015-12-22,1.0834624,1.0821825,1.0822548,1.0829867,1.0821275,1.0824203,1.0825479
2015-12-23,1.0820817,1.0833089,1.0833346,1.0828665,1.0817304,1.0835066,1.083256
2015-12-24,1.0842278,1.0818663,1.0834048,1.0822237,1.0839304,1.0827613,1.0824678
2015-12-27,1.0833375,1.0832268,1.0826418,1.0835917,1.0834577,1.0830078,1.0833226
2015-12-28,1.082057,1.0838107,1.0827929,1.0832051,1.0831575,1.0818238,1.0835474
2015-12-29,1.0832012,1.0822215,1.0834268,1.0829737,1.083431,1.0821699,1.0834115
2015-12-30,1.0828553,1.082758,1.0837646,1.0849497,1.0830516,1.0840703,1.0841143
2015-12-31,1.0829605,1.0834152,1.0836108,1.0843445,1.0831304,1.0835365,1.0817056
2016-01-03,1.0838628,1.0824312,1.0832982,1.0825812,1.0832675,1.0835518,1.0845826
2016-01-04,1.083114,1.0826374,1.0837423,1.0843105,1.0834556,1.083411,1.0837342
2016-01-05,1.0832253,1.0840623,1.0828288,1.08369,1.0847671,1.0832778,1.0837604
2016-01-06,1.083631,1.082947,1.0845802,1.0822772,1.0837655,1.0840629,1.0846654
2016-01-07,1.0839114,1.0829234,1.0850091,1.0850518,1.0836207,1.0841868,1.0849026
2016-01-08,1.0832932,1.0829273,1.0837514,1.0842763,1.082058,1.084327,1.0836552
2016-01-10,1.0839303,1.0848283,1.0811772,1.0833842,1.0837455,1.0840898,1.0835421
2016-01-11,1.0834345,1.0831144,1.0844563,1.0841138,1.0824313,1.0843858,1.0840132
2016-01-12,1.0836695,1.083834,1.0849671,1.0843728,1.0834919,1.0841576,1.0831138
2016-01-13,1.0837729,1.0843886,1.0834036,1.0837437,1.0835961,1.0835341,1.0838213
2016-01-14,1.083817,1.0834969,1.0828139,1.0836917,1.0837845,1.0845582,1.0842158
2016-01-15,1.0845394,1.0848185,1.0834156,1.0845973,1.0853696,1.0843052,1.0848466
2016-01-17,1.0849693,1.08377,1.0844971,1.082713,1.0837319,1.084249,1.0839381
2016-01-18,1.0832963,1.0845612,1.0854043,1.0836761,1.0847797,1.0840404,1.0840229
2016-01-19,1.0840069,1.0840418,1.0849744,1.083567,1.0848128,1.0851588,1.0848408
2016-01-20,1.0845793,1.0841635,1.0847054,1.0834863,1.0841333,1.0843258,1.0844512
2016-01-21,1.0838202,1.0832555,1.0845431,1.0846286,1.0846872,1.0863703,1.0836892
2016-01-22,1.0842537,1.084203,1.0843207,1.0845264,1.0851103,1.0851727,1.0866514
2016-01-24,1.0836456,1.0839007,1.0854652,1.0850419,1.0851175,1.0850644,1.0856276
2016-01-25,1.0847278,1.0848496,1.0851957,1.0858746,1.0850827,1.0854912,1.0854566
2016-01-26,1.084638,1.0849283,1.0851681,1.0859799,1.0863992,1.0853678,1.0857493
2016-01-27,1.0851805,1.084617,1.0846093,1.0849631,1.0865394,1.0870975,1.087147
2016-01-28,1.0858393,1.0854888,1.0850642,1.0868642,1.0872409,1.0862968,1.0867704
2016-01-29,1.0866805,1.085368,1.0855078,1.0855393,1.0871034,1.0870134,1.0924965
2016-01-31,1.0850012,1.0862719,1.0857391,1.086677,1.0868487,1.0925807,1.0940217
2016-02-01,1.086297,1.0884802,1.0866882,1.0876915,1.0928683,1.093033,1.0941303
2016-02-02,1.0863823,1.086751,1.0869302,1.0927365,1.093729,1.0915095,1.0937779
2016-02-03,1.0866088,1.086873,1.0922958,1.0936716,1.0936179,1.095185,1.0943407
2016-02-04,1.0868764,1.0924536,1.0938896,1.0932873,1.092966,1.0944158,1.0949515
2016-02-05,1.092328,1.0938451,1.0923822,1.093092,1.0935313,1.0948366,1.0950555
2016-02-07,1.0931321,1.093962,1.0948147,1.094072,1.0942674,1.0951487,1.095261
2016-02-08,1.0942851,1.0942181,1.0938238,1.0941019,1.094849,1.0952069,1.0957167
2016-02-09,1.0929514,1.0957843,1.094289,1.0948397,1.0945833,1.0953512,1.097173
2016-02-10,1.094582,1.0945857,1.0941418,1.0960155,1.095508,1.0965546,1.0975544
2016-02-11,1.0945567,1.0946683,1.0950387,1.0956614,1.0964386,1.0976552,1.0989465
2016-02-12,1.0945789,1.0950301,1.0961492,1.0967382,1.0983505,1.0978518,1.0973244
2016-02-14,1.0950663,1.0953853,1.0964439,1.0977031,1.0972197,1.0993769,1.1001264
2016-02-15,1.0958396,1.0969746,1.0976608,1.098457,1.0987229,1.1001537,1.0999076
2016-02-16,1.0964018,1.0970598,1.0979667,1.0985397,1.0984192,1.0997292,1.1003774
2016-02-17,1.0974535,1.0974699,1.0984681,1.0984441,1.1000811,1.0996923,1.1013957
2016-02-18,1.0988299,1.0981177,1.0991511,1.099742,1.1005756,1.1001984,1.1019477
2016-02-19,1.0996438,1.1002327,1.0995125,1.1005514,1.101496,1.0998851,1.1012442
2016-02-21,1.0999128,1.0994098,1.1001737,1.1000837,1.099705,1.1012211,1.1005906
2016-02-22,1.1002735,1.1003757,1.10035,1.0996041,1.100947,1.1001242,1.1009992
2016-02-23,1.1001729,1.09977,1.1012285,1.10027,1.1005563,1.1011686,1.10101
2016-02-24,1.1009232,1.1011081,1.1003654,1.1011126,1.1009738,1.1001116,1.1020259
2016-02-25,1.100913,1.1011318,1.100478,1.1015095,1.1013472,1.1005919,1.1015073
2016-02-26,1.1011404,1.1009244,1.1014302,1.1005912,1.1014094,1.1002581,1.1010116
2016-02-28,1.100806,1.101074,1.1000746,1.1001825,1.1014409,1.1004817,1.0997211
2016-02-29,1.1006411,1.1016043,1.1011578,1.1003969,1.1013498,1.0996789,1.100204
2016-03-01,1.1011623,1.1008414,1.1004056,1.1009923,1.1011854,1.0998465,1.1013545
2016-03-02,1.1007997,1.101388,1.10047,1.0985278,1.1009403,1.1011758,1.1010705
2016-03-03,1.1007447,1.1005538,1.1002879,1.1010305,1.1008273,1.1015363,1.1009779
2016-03-04,1.1005034,1.1005222,1.1012236,1.101519,1.1006991,1.1017982,1.1002817
2016-03-06,1.1007378,1.0999992,1.1004708,1.1006103,1.1009588,1.0998424,1.0993234
2016-03-07,1.1001668,1.1008837,1.1013778,1.1002061,1.0997789,1.0999858,1.0997407
2016-03-08,1.100353,1.1013917,1.1010605,1.1004826,1.1011322,1.0989188,1.098101
2016-03-09,1.1003722,1.1013428,1.1000453,1.0996954,1.0982385,1.0988227,1.0977683
2016-03-10,1.1003538,1.100279,1.0996662,1.0995421,1.0994822,1.0971426,1.0968916
2016-03-11,1.1006293,1.0992756,1.0989652,1.0975097,1.0974643,1.0984623,1.097169
2016-03-13,1.0994768,1.0988761,1.0983566,1.0975922,1.0964912,1.096481,1.0962875
2016-03-14,1.0992962,1.0985688,1.0981266,1.0970632,1.0969619,1.0980695,1.0964717
2016-03-15,1.0989884,1.0983312,1.0975145,1.0976826,1.0972342,1.0956439,1.0960932
2016-03-16,1.0986053,1.0973921,1.095939,1.0963665,1.0957918,1.0960994,1.0957395
2016-03-17,1.0980245,1.0973284,1.0970333,1.0966252,1.0974236,1.095555,1.0961806
2016-03-18,1.0961051,1.0971279,1.0956911,1.097311,1.0958732,1.0950534,1.0952938
2016-03-20,1.0977548,1.0955125,1.0973231,1.09546,1.0960566,1.0953426,1.0960667
2016-03-21,1.0967724,1.0952734,1.0966777,1.0970402,1.0958111,1.0954318,1.0951856
2016-03-22,1.0966345,1.0946645,1.0953708,1.0963812,1.0954227,1.0954535,1.0941226
2016-03-23,1.0954534,1.0955501,1.0954465,1.095911,1.0947942,1.093936,1.0936952
2016-03-24,1.0961298,1.095364,1.0951575,1.095738,1.0943782,1.0937463,1.0935291
2016-03-27,1.0957788,1.0950385,1.0949332,1.0938209,1.0935322,1.093662,1.091923
2016-03-28,1.095079,1.0953662,1.0940343,1.0932567,1.0923345,1.0929692,1.0926433
2016-03-29,1.0954115,1.0938224,1.0928904,1.0926183,1.0927287,1.093666,1.0923159
2016-03-30,1.09387,1.0924044,1.092886,1.0925909,1.0917807,1.0924788,1.0933179
2016-03-31,1.0932763,1.0925856,1.092854,1.0926721,1.0918702,1.0905803,1.0923483
2016-04-01,1.0924535,1.0925114,1.0929501,1.0929266,1.0937723,1.0927973,1.0915426
2016-04-03,1.0926158,1.0932307,1.0923864,1.0929928,1.0918535,1.091579,1.0917388
2016-04-04,1.0920898,1.0922585,1.0932659,1.0935189,1.0925835,1.0915097,1.0912012
2016-04-05,1.0919973,1.0938812,1.0905746,1.091748,1.0920274,1.0926629,1.0913957
2016-04-06,1.0923706,1.0918167,1.0931584,1.0923607,1.091531,1.0912122,1.0915575
2016-04-07,1.0924063,1.091546,1.092418,1.0924301,1.0920203,1.0929055,1.0908635
2016-04-08,1.091756,1.0921143,1.0918355,1.0915173,1.09168,1.0919763,1.0924056
2016-04-10,1.0918581,1.0925587,1.0909126,1.0920547,1.0918815,1.0918643,1.0905632
2016-04-11,1.0924448,1.0915062,1.0922211,1.0920825,1.0918483,1.0910659,1.0919787
2016-04-12,1.0919536,1.0915669,1.092044,1.0909286,1.0909717,1.0916902,1.0918083
2016-04-13,1.090776,1.0913137,1.0923184,1.0916538,1.0924664,1.0915624,1.0910497
2016-04-14,1.0924964,1.0913589,1.0909845,1.0908866,1.0920209,1.09203,1.0921106
2016-04-15,1.0909408,1.0920938,1.0912888,1.092017,1.0916197,1.0913041,1.0919354
2016-04-17,1.0920379,1.091958,1.0913572,1.0912794,1.0905026,1.091905,1.09183
2016-04-18,1.0903287,1.0918865,1.0917298,1.0920177,1.0920194,1.0914978,1.0913521
2016-04-19,1.0923537,1.0914688,1.0913048,1.0922531,1.0920144,1.0916265,1.0925549
2016-04-20,1.0914257,1.0916426,1.0919999,1.0918212,1.0919718,1.0915407,1.0916818
2016-04-21,1.0918742,1.0919522,1.0919586,1.0911405,1.090431,1.0915158,1.09157
2016-04-22,1.0915388,1.0916866,1.0922749,1.0917621,1.091776,1.0915825,1.0915977
2016-04-24,1.0915776,1.0916849,1.0922204,1.0922885,1.0914981,1.0916985,1.0912706
2016-04-25,1.0918702,1.0916831,1.0909764,1.0918928,1.0924008,1.091918,1.0908732
2016-04-26,1.0917696,1.0916805,1.0916804,1.0918767,1.0908632,1.0919865,1.0915082
2016-04-27,1.0912509,1.0916773,1.0912458,1.0911543,1.0920953,1.0913086,1.0913765
2016-04-28,1.0914818,1.0916746,1.0916708,1.0915813,1.091754,1.0921082,1.0917397
2016-04-29,1.0918432,1.0916721,1.0923142,1.0923141,1.090153,1.0923632,1.0918341
2016-05-01,1.0921776,1.0916694,1.0914941,1.0922258,1.0915169,1.0923188,1.0940728
2016-05-02,1.0917106,1.0916673,1.0912895,1.0916435,1.0914279,1.091749,1.0916564
2016-05-03,1.091639,1.0916646,1.0916063,1.0916464,1.0920606,1.0921445,1.0928353
2016-05-04,1.0921578,1.0916619,1.0931269,1.091842,1.0919499,1.0923572,1.0925096
2016-05-05,1.0919437,1.0916035,1.0916387,1.0930105,1.0928323,1.0929104,1.0931739
2016-05-06,1.0914961,1.0909218,1.0923,1.0927001,1.0928899,1.0932314,1.0947734
2016-05-08,1.0925912,1.0918585,1.0924369,1.0932809,1.0934132,1.0953208,1.0966542
2016-05-09,1.0920992,1.092606,1.0923871,1.0930912,1.0948572,1.0975003,1.0983802
2016-05-10,1.0919797,1.093898,1.0933484,1.0953916,1.0974633,1.0975822,1.0983491
2016-05-11,1.0930626,1.0931147,1.0944796,1.0980788,1.0975596,1.0977057,1.0981838
2016-05-12,1.0927278,1.0950768,1.0954832,1.0977063,1.098149,1.0983573,1.0987659
2016-05-13,1.0953008,1.0974922,1.0975016,1.0980945,1.0983318,1.0985417,1.0987965
2016-05-15,1.0971838,1.0981042,1.098483,1.0978634,1.0985107,1.0985205,1.0991415
2016-05-16,1.0976084,1.0975845,1.0983241,1.0985565,1.0986154,1.097998,1.0993794
2016-05-17,1.0980458,1.09821,1.0978817,1.098266,1.0993878,1.0991234,1.1005528
2016-05-18,1.0981913,1.0989358,1.0989095,1.0991292,1.099523,1.1001276,1.099519
2016-05-19,1.0987126,1.0987054,1.0983545,1.0994369,1.0989721,1.0999143,1.1003149
2016-05-20,1.0992726,1.0992007,1.0987011,1.0998539,1.1006273,1.0997032,1.0999693
2016-05-22,1.099392,1.0991733,1.1001053,1.1000087,1.0997645,1.101328,1.1031204
2016-05-23,1.0996577,1.0991664,1.1004409,1.0995258,1.100244,1.1029251,1.102655
2016-05-24,1.0994666,1.100404,1.1003551,1.0999933,1.1026355,1.1028835,1.103711
2016-05-25,1.0990324,1.0998436,1.1004136,1.1021227,1.1029749,1.1035907,1.1029247
2016-05-26,1.0998853,1.1021968,1.1033084,1.1037637,1.1037226,1.1045393,1.103873
2016-05-27,1.1001529,1.1028236,1.1028744,1.1035482,1.1051095,1.1055144,1.1040549
2016-05-29,1.1030029,1.1034948,1.1037287,1.1045423,1.1040695,1.1037275,1.1049194
2016-05-30,1.1027949,1.1035463,1.1051142,1.106307,1.1045947,1.1020072,1.1045588
2016-05-31,1.1042308,1.1046844,1.1037875,1.103309,1.1070782,1.1045961,1.1061553
2016-06-01,1.1056702,1.1046001,1.10362,1.1036096,1.1046829,1.1047794,1.1044332
2016-06-02,1.1038334,1.1031338,1.1021425,1.1043066,1.108187,1.1058152,1.1053206
2016-06-03,1.1043866,1.1051681,1.1040797,1.105206,1.1052905,1.1050342,1.106053
2016-06-05,1.1049799,1.1051475,1.1068813,1.1061194,1.1052928,1.1045465,1.1046478
2016-06-06,1.1046716,1.104818,1.1052496,1.1050037,1.1052947,1.1063912,1.1060711
2016-06-07,1.1067829,1.1066465,1.106189,1.1061747,1.1052964,1.1049914,1.1048422
2016-06-08,1.1045548,1.1049784,1.1055399,1.1050148,1.105298,1.106505,1.1060605
2016-06-09,1.1063906,1.1063235,1.1055439,1.1057796,1.1052997,1.1049871,1.105171
2016-06-10,1.105307,1.1048346,1.1060455,1.1047635,1.1053009,1.1062423,1.1060103
2016-06-12,1.1058201,1.1062647,1.1054075,1.1058015,1.1053023,1.1058086,1.1052488
2016-06-13,1.1044165,1.1051798,1.1047491,1.1045734,1.1053033,1.1060318,1.105734
2016-06-14,1.1059681,1.1057839,1.1054747,1.1061497,1.1053047,1.105298,1.1045499
2016-06-15,1.1050122,1.1052153,1.1056842,1.1047659,1.1053057,1.1052519,1.105497
2016-06-16,1.106185,1.1060241,1.1063886,1.1057953,1.105875,1.1051863,1.1053526
2016-06-17,1.1052548,1.1050547,1.1052655,1.1047274,1.1056147,1.1048694,1.1042024
2016-06-19,1.1061459,1.1061434,1.1052248,1.1057527,1.105792,1.1049145,1.1046693
2016-06-20,1.1049464,1.1048069,1.1057107,1.1056029,1.1048745,1.1047343,1.1041901
2016-06-21,1.105733,1.1053294,1.1053896,1.1056348,1.1047662,1.1049072,1.104252
2016-06-22,1.10535,1.1057127,1.1049026,1.1048088,1.1044912,1.1040143,1.1043841
2016-06-23,1.1045963,1.1042045,1.1045494,1.1042418,1.1040953,1.103993,1.0981425
2016-06-24,1.1054319,1.1048405,1.1043069,1.1042702,1.1044153,1.0982994,1.0943141
2016-06-26,1.1038426,1.1044586,1.1043361,1.1045758,1.0982345,1.0939679,1.0912666
2016-06-27,1.1045333,1.1044973,1.1046468,1.0981541,1.0937009,1.0912014,1.0885429
2016-06-28,1.1041998,1.1043075,1.0979292,1.0945367,1.0920576,1.0890115,1.0879645
2016-06-29,1.1046212,1.0983294,1.0940161,1.0912905,1.0890908,1.0886348,1.0880758
2016-06-30,1.0979718,1.094302,1.0915741,1.0892122,1.0885699,1.0884453,1.0882713
2016-07-01,1.0945294,1.0911847,1.0889673,1.089008,1.088844,1.0877874,1.0881505
2016-07-03,1.0916046,1.0887673,1.0893725,1.0880506,1.0876979,1.0874796,1.0872202
2016-07-04,1.0887735,1.0887849,1.0876449,1.088039,1.0877068,1.0876532,1.0851022
2016-07-05,1.0884929,1.0882225,1.0880375,1.0879425,1.0873485,1.0847836,1.0846977
2016-07-06,1.0880339,1.0877491,1.0875396,1.0874225,1.0848917,1.0846952,1.0865169
2016-07-07,1.0877942,1.0874788,1.0856308,1.0856681,1.0849848,1.0851233,1.0854393
2016-07-08,1.0873924,1.0867544,1.0847905,1.0849416,1.0849812,1.0847117,1.0846347
2016-07-10,1.0873978,1.0845507,1.0853884,1.0851064,1.0849788,1.0846843,1.0865206
2016-07-11,1.0855303,1.0849009,1.0853496,1.0853019,1.0849762,1.0852373,1.0854039
2016-07-12,1.0848402,1.0847796,1.0849679,1.0854231,1.0849739,1.0853821,1.0845728
2016-07-13,1.085236,1.0863919,1.0857246,1.0845869,1.0849713,1.0859951,1.0865173
2016-07-14,1.0848994,1.0850736,1.0840884,1.0857999,1.0849688,1.0855242,1.0851784
2016-07-15,1.0853918,1.0847307,1.0850908,1.0848575,1.0849663,1.0850661,1.0857465
2016-07-17,1.0856514,1.0858142,1.0852534,1.0850668,1.0849633,1.0845963,1.0851184
2016-07-18,1.0848428,1.0848904,1.0853434,1.0852981,1.0849603,1.0845671,1.0847309
2016-07-19,1.0855883,1.0850955,1.0849317,1.0854377,1.0849576,1.0860327,1.0856419
2016-07-20,1.0848287,1.0853224,1.0850811,1.0848215,1.0849547,1.0845985,1.083593
2016-07-21,1.0855994,1.08546,1.0854231,1.0856202,1.0845501,1.0848186,1.0859679
2016-07-22,1.0848173,1.0845103,1.0864061,1.0850779,1.084519,1.0847,1.0849215
2016-07-24,1.08561,1.085812,1.0856453,1.084578,1.0844733,1.0842586,1.0852686
2016-07-25,1.0845621,1.0848024,1.0842725,1.0844012,1.0855317,1.0847443,1.0852743
2016-07-26,1.0851841,1.0851243,1.0850948,1.084559,1.0850931,1.0852731,1.0847547
2016-07-27,1.0850244,1.0848843,1.0847151,1.0860897,1.0854869,1.0853639,1.0853146
2016-07-28,1.0852385,1.0852062,1.0849915,1.0857067,1.0850524,1.0850133,1.0846795
2016-07-29,1.0853894,1.0852314,1.0851736,1.0845852,1.085554,1.0856287,1.0854429
2016-07-31,1.085781,1.0852816,1.0857328,1.0850458,1.0839003,1.084721,1.0856274
2016-08-01,1.0847843,1.0854136,1.0847116,1.0859818,1.084566,1.0844994,1.0840508
2016-08-02,1.0852278,1.0853945,1.084313,1.0845715,1.0845175,1.0851566,1.0853616
2016-08-03,1.0849497,1.0848501,1.084421,1.0850247,1.0850343,1.0849363,1.0859715
2016-08-04,1.0852132,1.0845435,1.0850241,1.0849262,1.0858638,1.0851424,1.0856696
2016-08-05,1.0845286,1.0863951,1.0829891,1.0854172,1.0851845,1.0858312,1.0854406
2016-08-07,1.0844193,1.0843748,1.0835165,1.0849754,1.0854034,1.086018,1.0860672
2016-08-08,1.0852697,1.0845433,1.0850803,1.0852151,1.0860642,1.0853108,1.0866847
2016-08-09,1.0849721,1.0859725,1.0861785,1.0847894,1.0862578,1.086016,1.086509
2016-08-10,1.0850275,1.0862523,1.0858203,1.0852473,1.0860302,1.085712,1.0857586
2016-08-11,1.0857917,1.0860863,1.0856227,1.0860782,1.0860499,1.0860732,1.0855885
2016-08-12,1.0865564,1.0856862,1.0868294,1.0861472,1.086736,1.0869931,1.087114
2016-08-14,1.0864079,1.0865616,1.0866665,1.0866216,1.08639,1.0860556,1.0873325
2016-08-15,1.0862293,1.0859842,1.0866753,1.0871964,1.0861801,1.0872139,1.0868001
