,WTIUSD,WTIUSD,WTIUSD,WTIUSD,WTIUSD,WTIUSD,WTIUSD
2012-02-12,99.498085,99.45979,99.46928,99.563156,99.66297,99.65804,99.69469
2012-02-13,99.45816,99.409424,99.64356,99.63393,99.73355,99.64772,99.70819
2012-02-14,99.42922,99.67566,99.65343,99.72841,99.65554,99.684784,99.64172
2012-02-15,99.656746,99.64287,99.69268,99.73155,99.65247,99.62645,99.62787
2012-02-16,99.6808,99.6498,99.64862,99.65746,99.64582,99.65606,99.69606
2012-02-17,99.62097,99.65444,99.652885,99.558945,99.59165,99.68715,99.710175
2012-02-19,99.64905,99.65754,99.693695,99.55585,99.679054,99.68226,99.6404
2012-02-20,99.66796,99.666756,99.64791,99.632965,99.61094,99.66329,99.62601
2012-02-21,99.658554,99.67297,99.65234,99.73508,99.6752,99.6491,99.80821
2012-02-22,99.68266,99.67719,99.694626,99.73816,99.68904,99.79931,99.76504
2012-02-23,99.61874,99.6414,99.64726,99.65837,99.8645,99.869316,99.83575
2012-02-24,99.64872,99.64903,99.65189,99.71109,99.860794,99.890274,99.86113
2012-02-26,99.668816,99.654106,99.62194,99.8205,99.89798,99.89885,99.91605
2012-02-27,99.65884,99.813255,99.88785,99.97408,99.894356,99.89809,99.88977
2012-02-28,99.85884,99.85297,99.85354,99.84969,99.808495,99.868904,100.15202
2012-02-29,99.86718,99.904106,99.89308,99.83483,99.863266,100.11795,100.38238
2012-03-01,99.83984,99.84979,99.88931,99.874084,100.13175,100.389755,101.38303
2012-03-02,99.84183,99.87234,99.85232,100.149055,100.38885,101.355225,101.986496
2012-03-04,99.84331,99.8555,100.10908,100.374374,101.394806,102.00283,102.10692
2012-03-05,99.85931,100.1273,100.39124,101.34633,102.013824,102.12523,103.26436
2012-03-06,100.12693,100.42907,101.39847,101.903366,102.097984,103.23639,105.20363
2012-03-07,100.361725,101.36528,102.030334,102.15166,103.237434,105.270004,105.27629
2012-03-08,101.37428,102.02278,102.064674,103.231926,105.2658,105.29512,105.44556
2012-03-09,102.00319,102.10207,103.2358,105.218056,105.261215,105.44191,105.55707
2012-03-11,102.15043,103.21548,105.219986,105.27932,105.43865,105.58818,105.641525
2012-03-12,103.30303,105.10257,105.25345,105.439575,105.58561,105.61083,105.96253
2012-03-13,105.16621,105.28091,105.51109,105.48825,105.57814,105.93446,106.03065
2012-03-14,105.266235,105.455284,105.568565,105.56599,105.93268,105.99829,106.292946
2012-03-15,105.418205,105.570854,105.635994,105.94439,105.998886,106.300995,106.34683
2012-03-16,105.52072,105.58991,105.953804,105.98105,106.27954,106.36314,106.45696
2012-03-18,105.57973,105.977844,105.95065,106.265434,106.349815,106.43808,106.478645
2012-03-19,105.93809,105.98741,106.24289,106.43828,106.44755,106.454124,106.42126
2012-03-20,105.99042,106.260254,106.36597,106.472115,106.427444,106.42971,106.61927
2012-03-21,106.24695,106.37088,106.46012,106.4275,106.40089,106.528534,106.69014
2012-03-22,106.407616,106.44478,106.423836,106.4685,106.641136,106.68318,106.68835
2012-03-23,106.44195,106.496864,106.43648,106.681015,106.72926,106.70962,106.651665
2012-03-25,106.5018,106.45977,106.67243,106.715935,106.69232,106.71577,106.68985
2012-03-26,106.47317,106.592064,106.70279,106.71112,106.717674,106.69465,106.720116
2012-03-27,106.60656,106.73737,106.748764,106.71873,106.75903,106.69506,106.7472
2012-03-28,106.66922,106.76484,106.72954,106.71066,106.71999,106.71858,106.69716
2012-03-29,106.71735,106.70111,106.684746,106.7119,106.71737,106.70369,106.72901
2012-03-30,106.66029,106.70766,106.659996,106.69584,106.72959,106.72662,106.74019
2012-04-01,106.6857,106.71898,106.71244,106.72661,106.7406,106.71082,106.743355
2012-04-02,106.690926,106.72657,106.724014,106.69438,106.70302,106.71842,106.66326
2012-04-03,106.709175,106.7153,106.73374,106.73066,106.69532,106.65257,106.57847
2012-04-04,106.70446,106.708466,106.69579,106.726166,106.72155,106.68448,106.44368
2012-04-05,106.699615,106.70864,106.71106,106.67951,106.6582,106.50861,106.39168
2012-04-08,106.727585,106.73463,106.69963,106.683754,106.440796,106.353355,106.256454
2012-04-09,106.72247,106.70276,106.61744,106.45463,106.38431,106.26913,106.1694
2012-04-10,106.68263,106.64546,106.46904,106.39173,106.2453,106.180885,105.980965
2012-04-11,106.63881,106.45062,106.41054,106.25836,106.215546,105.95266,105.761955
2012-04-12,106.50469,106.30208,106.25779,106.148384,105.977135,105.75734,105.65715
2012-04-13,106.3662,106.24445,106.20161,105.9617,105.7686,105.66887,105.58685
2012-04-15,106.248405,106.23697,105.99483,105.790085,105.65118,105.61573,105.58036
2012-04-16,106.21538,105.996185,105.78597,105.64494,105.59007,105.56448,104.41347
2012-04-17,105.97054,105.76973,105.64966,105.60456,105.594574,104.43527,104.36737
2012-04-18,105.7575,105.69643,105.606224,105.581116,104.36911,104.35399,104.13453
2012-04-19,105.668434,105.61433,105.603874,104.394135,104.26316,104.17659,103.862045
2012-04-20,105.598,105.59264,104.3673,104.34077,104.14064,103.9128,103.85749
2012-04-22,105.615776,104.418365,104.40274,104.127426,103.93844,103.90267,103.85359
2012-04-23,104.34664,104.28021,104.17123,103.89789,103.87546,103.87486,103.87398
2012-04-24,104.355675,104.16237,103.87676,103.83356,103.84534,103.82948,103.83998
2012-04-25,104.16991,103.85414,103.83367,103.8901,103.879395,103.90806,103.83874
2012-04-26,103.91072,103.87009,103.85561,103.8472,103.87616,103.83521,103.86336
2012-04-27,103.86727,103.823784,103.87919,103.842964,103.84394,103.87982,103.858
2012-04-29,103.85178,103.87282,103.87566,103.86848,103.88041,103.84422,103.820206
2012-04-30,103.87963,103.86621,103.86109,103.8604,103.87693,103.82148,103.77395
2012-05-01,103.879555,103.850945,103.821686,103.853775,103.78644,103.79543,103.77847
2012-05-02,103.87288,103.87701,103.825645,103.80455,103.7812,103.78504,103.70628
2012-05-03,103.87984,103.83157,103.82137,103.77899,103.77174,103.70108,103.64867
2012-05-04,103.8795,103.812675,103.77591,103.80096,103.68213,103.61985,103.55812
2012-05-06,103.80994,103.79691,103.81346,103.66948,103.63249,103.56496,103.3531
2012-05-07,103.767075,103.697914,103.69851,103.64333,103.58888,103.384995,103.30451
2012-05-08,103.76737,103.654755,103.63997,103.54844,103.35341,103.3094,103.28602
2012-05-09,103.67397,103.68222,103.56285,103.33316,103.32299,103.31198,103.05813
2012-05-10,103.62249,103.58647,103.363335,103.31645,103.299095,103.10485,103.036255
2012-05-11,103.577644,103.424706,103.28273,103.322495,103.06351,102.98973,102.95416
2012-05-13,103.43635,103.361084,103.301575,103.077896,103.007515,102.96357,102.81358
2012-05-14,103.34238,103.31217,103.08638,103.04527,102.92673,102.78725,102.73304
2012-05-15,103.30121,103.05739,103.10226,102.97484,102.78905,102.74906,102.75749
2012-05-16,103.06103,103.039604,102.98998,102.742676,102.787575,102.74173,102.77579
2012-05-17,103.011284,102.92537,102.798225,102.76358,102.75152,102.77171,102.72288
2012-05-18,102.959114,102.76796,102.73912,102.7652,102.75687,102.71961,102.791374
2012-05-20,102.777756,102.742615,102.7266,102.79206,102.76133,102.75778,102.76565
2012-05-21,102.74639,102.83209,102.78787,102.75016,102.72853,102.77574,100.12373
2012-05-22,102.75974,102.80006,102.80076,102.742805,102.77928,100.1279,97.60397
2012-05-23,102.765945,102.73462,102.73746,102.77638,100.16037,97.56069,96.97336
2012-05-24,102.735,102.75131,102.7242,100.11028,97.618515,96.98162,96.96171
2012-05-25,102.7738,102.788864,100.08357,97.54441,96.98473,96.89265,96.5308
2012-05-27,102.736046,100.073975,97.59531,96.95984,96.93393,96.65798,96.4363
2012-05-28,100.09311,97.579544,96.9586,96.92461,96.51369,96.493256,96.41629
2012-05-29,97.54119,96.991264,96.94814,96.44142,96.44869,96.381,95.79952
2012-05-30,96.92246,96.90316,96.45583,96.38625,96.39837,95.83313,94.83142
2012-05-31,96.90567,96.4581,96.46679,96.460106,95.86237,94.83833,94.43262
2012-06-01,96.66593,96.42978,96.370384,95.87062,94.79254,94.424484,93.276566
2012-06-03,96.39019,96.391266,95.833595,94.826645,94.415596,93.25976,93.1607
2012-06-04,96.42986,95.81405,94.889915,94.42074,93.316185,93.19423,92.524254
2012-06-05,95.87043,94.80697,94.35517,93.28225,93.167076,92.501495,92.374886
2012-06-06,94.840996,94.39087,93.18667,93.1358,92.54215,92.419,92.18017
2012-06-07,94.41022,93.25059,93.10981,92.515366,92.43789,92.180984,91.82245
2012-06-08,93.23739,93.12072,92.52145,92.373474,92.1576,91.816765,91.47768
2012-06-10,93.15251,92.54047,92.43571,92.186935,91.80689,91.49643,91.438416
2012-06-11,92.53842,92.46778,92.1685,91.83451,91.54887,91.41508,91.03987
2012-06-12,92.38969,92.08886,91.85339,91.51017,91.46356,91.00502,90.88571
2012-06-13,92.07367,91.821724,91.48495,91.43464,91.049095,90.81409,90.69353
2012-06-14,91.773796,91.50441,91.47136,91.03181,90.85088,90.67787,90.63344
2012-06-15,91.556984,91.32539,91.068054,90.83378,90.7104,90.67236,88.51527
2012-06-17,91.42039,91.12428,90.888145,90.68941,90.67492,88.49338,87.1291
2012-06-18,91.04225,90.82086,90.70664,90.627335,88.61897,87.10835,86.19
2012-06-19,90.858604,90.72883,90.550476,88.57864,87.10439,86.17382,85.28057
2012-06-20,90.784164,90.63963,88.55074,87.10778,86.1441,85.32664,85.10806
2012-06-21,90.64652,88.57696,87.13693,86.15391,85.276024,85.229744,84.71568
2012-06-22,88.60341,87.134056,86.11617,85.285736,85.23459,84.66089,84.4811
2012-06-24,87.10769,86.127075,85.38052,85.15504,84.6714,84.56337,84.35466
2012-06-25,86.1633,85.38508,85.20707,84.654434,84.55263,84.39165,84.1755
2012-06-26,85.27978,85.1716,84.63825,84.4794,84.44345,84.22947,84.09347
2012-06-27,85.21805,84.69918,84.510315,84.382996,84.198494,84.09287,83.92511
2012-06-28,84.69496,84.50082,84.461586,84.13279,84.20807,84.00085,83.91506
2012-06-29,84.53551,84.366264,84.14159,84.08704,83.869385,83.92508,83.905334
2012-07-01,84.449776,84.2234,84.20299,83.89841,83.93965,83.82467,83.90098
2012-07-02,84.18854,84.06098,83.94177,83.96184,83.95413,83.82159,83.93545
2012-07-03,84.21811,83.875374,83.904594,83.86034,83.88237,83.90015,83.92753
2012-07-04,83.92351,83.897125,83.91455,83.93459,83.86762,84.00396,83.92408
2012-07-05,83.975426,83.96457,83.921196,83.96047,83.94065,84.006996,83.908615
2012-07-06,83.95485,83.84225,83.933945,83.881,83.95558,83.92595,83.90182
2012-07-08,83.91301,83.9796,83.942505,83.92553,83.88136,83.81916,83.94388
2012-07-09,83.922935,83.873055,83.90363,83.902176,83.86622,83.816185,83.9312
2012-07-10,83.93095,83.89622,83.91409,83.964615,83.941505,83.89943,83.925705
2012-07-11,83.89905,83.96736,83.921036,83.856964,83.95681,84.00881,84.22056
2012-07-12,83.91109,83.8386,83.93433,83.93558,83.88063,84.19245,84.1984
2012-07-13,83.880585,83.98285,83.94318,83.962746,84.23555,84.30258,84.49728
2012-07-15,83.8823,83.871254,83.90284,84.21361,84.35113,84.54945,84.45831
2012-07-16,83.943886,83.89551,84.15615,84.18908,84.491974,84.53207,84.57749
2012-07-17,83.90984,84.06104,84.25861,84.51839,84.52191,84.5177,84.58629
2012-07-18,84.23889,84.2189,84.465744,84.55401,84.592995,84.58302,84.5651
2012-07-19,84.33677,84.569,84.555695,84.53034,84.56438,84.55876,84.72667
2012-07-20,84.50459,84.5279,84.54464,84.57656,84.588196,84.69509,85.12569
2012-07-22,84.5841,84.536995,84.54646,84.664734,84.80374,85.111275,85.20856
2012-07-23,84.49286,84.57608,84.60297,84.825386,85.10082,85.22375,85.25859
2012-07-24,84.55692,84.57613,84.85738,85.11386,85.22132,85.21308,85.33136
2012-07-25,84.56836,84.77359,85.0968,85.22087,85.21053,85.33605,85.41574
2012-07-26,84.851456,85.09263,85.21514,85.24556,85.352844,85.36874,86.32107
2012-07-27,85.09954,85.251465,85.308846,85.32106,85.37803,86.37714,86.72737
2012-07-29,85.18576,85.30622,85.31175,85.46234,86.37536,86.67289,86.8829
2012-07-30,85.25472,85.30453,85.34035,86.3626,86.671364,86.92429,87.05194
2012-07-31,85.31792,85.38037,86.35537,86.7273,86.89843,87.04037,87.15414
2012-08-01,85.40689,86.38989,86.7382,86.89552,87.0387,87.1681,87.51707
2012-08-02,86.33673,86.693924,86.87388,87.01672,87.14682,87.40357,88.08925
2012-08-03,86.75255,86.93468,87.00339,87.18017,87.40493,88.08134,88.38423
2012-08-05,86.92053,87.032104,87.12918,87.374405,88.05164,88.30308,88.45307
2012-08-06,87.00116,87.1056,87.41548,88.16471,88.308914,88.38403,88.45793
2012-08-07,87.13564,87.44529,88.1206,88.38148,88.46267,88.484276,88.7195
2012-08-08,87.452255,88.06427,88.35325,88.41612,88.51436,88.69435,88.73713
2012-08-09,87.95375,88.42369,88.42698,88.50794,88.69676,88.753204,88.7774
2012-08-10,88.35344,88.45329,88.48436,88.641884,88.75228,88.8084,89.19728
2012-08-12,88.46807,88.585495,88.71013,88.784386,88.92719,89.15349,89.37962
2012-08-13,88.51728,88.6335,88.75076,88.71398,89.08982,89.40507,89.373314
2012-08-14,88.67651,88.748184,88.76613,89.15008,89.40452,89.36935,89.83377
2012-08-15,88.73553,88.80329,89.1862,89.326164,89.36455,89.83691,89.95496
2012-08-16,88.84002,89.11246,89.33563,89.393425,89.88958,89.91166,90.052
2012-08-17,89.241806,89.372116,89.40021,89.79535,89.93636,90.09895,91.08522
2012-08-19,89.35254,89.38741,89.81458,89.989876,90.16156,91.001045,91.211914
2012-08-20,89.37288,89.812675,89.93408,90.1076,91.0312,91.12123,91.450935
2012-08-21,89.823784,89.91303,90.13517,91.07969,91.12403,91.48903,91.59387
2012-08-22,89.89598,90.08847,91.038605,91.12809,91.53103,91.63627,91.80272
2012-08-23,90.0798,91.03189,91.17196,91.5177,91.6339,91.835495,92.628975
2012-08-24,91.09112,91.09696,91.477715,91.629875,91.758095,92.5774,92.894516
2012-08-26,91.1068,91.49387,91.633514,91.77076,92.58101,92.87529,93.05116
2012-08-27,91.49442,91.64225,91.83425,92.60369,92.91168,93.006836,93.22815
2012-08-28,91.62725,91.75785,92.56801,92.80157,92.99118,93.13903,93.32978
2012-08-29,91.729675,92.5945,92.9189,93.07391,93.13831,93.297005,93.41074
2012-08-30,92.60196,92.930145,93.016594,93.174515,93.332405,93.41416,93.54951
2012-08-31,92.897026,93.0491,93.16693,93.32678,93.4158,93.563965,93.74913
2012-09-02,93.05395,93.214775,93.36799,93.42327,93.48112,93.67311,94.748375
2012-09-03,93.149055,93.30256,93.49753,93.62648,93.71591,94.75484,94.884125
2012-09-04,93.32505,93.50438,93.538895,93.69735,94.70882,94.85949,95.31237
2012-09-05,93.40159,93.593025,93.67296,94.78338,94.86906,95.35057,95.41656
2012-09-06,93.51328,93.74624,94.79445,94.800316,95.3944,95.40936,95.46302
2012-09-07,93.798744,94.763336,94.85831,95.36669,95.46467,95.4617,95.53864
2012-09-09,94.77011,94.86651,95.351166,95.467926,95.463196,95.58166,95.7624
2012-09-10,94.88555,95.38002,95.409,95.41608,95.59729,95.64999,95.82581
2012-09-11,95.34405,95.40332,95.47017,95.584015,95.75271,95.83509,95.8377
2012-09-12,95.41495,95.472275,95.56821,95.69486,95.84725,95.929085,95.97583
2012-09-13,95.48639,95.538284,95.68453,95.83355,95.87599,96.05465,95.95616
2012-09-14,95.526665,95.733185,95.898384,95.896355,95.95475,95.94101,96.01297
2012-09-16,95.69961,95.80535,95.94979,95.99183,95.999954,95.94746,95.983696
