,UDXUSD,UDXUSD,UDXUSD,UDXUSD,UDXUSD,UDXUSD,UDXUSD
2014-02-10,16366.493,16357.655,16349.548,16331.721,16307.155,16283.896,16255.9795
2014-02-11,16357.734,16349.52,16331.644,16307.141,16283.757,16255.708,16227.286
2014-02-12,16349.43,16331.581,16307.185,16283.697,16255.537,16227.024,16192.328
2014-02-13,16331.479,16307.077,16283.694,16255.431,16226.825,16191.922,16158.358
2014-02-14,16306.957,16283.543,16255.378,16226.8125,16191.698,16157.944,16126.01
2014-02-16,16283.57,16255.186,16226.711,16191.614,16157.804,16125.581,16101.659
2014-02-17,16255.189,16226.482,16191.475,16157.671,16125.408,16101.351,16081.196
2014-02-18,16226.456,16191.216,16157.502,16125.232,16101.152,16080.792,16061.468
2014-02-19,16191.154,16157.211,16125.139,16101.047,16080.58,16061.148,16050.811
2014-02-20,16157.235,16124.828,16101.031,16080.44,16061.006,16050.693,16046.5
2014-02-21,16124.817,16100.805,16080.381,16060.928,16050.566,16046.364,16042.093
2014-02-23,16100.758,16080.133,16060.838,16050.599,16046.232,16041.942,16037.538
2014-02-24,16080.073,16060.66,16050.497,16046.256,16041.804,16037.357,16032.805
2014-02-25,16060.58,16050.435,16046.137,16041.823,16037.212,16032.607,16027.921
2014-02-26,16050.452,16046.067,16041.697,16037.216,16032.459,16027.699,16022.852
2014-02-27,16046.089,16041.619,16037.082,16032.456,16027.543,16022.609,16017.622
2014-02-28,16041.634,16036.997,16032.317,16027.525,16022.448,16017.393,16017.504
2014-03-02,16037.011,16032.229,16027.377,16022.424,16017.313,16017.522,16017.53
2014-03-03,16032.237,16027.279,16022.271,16017.338,16017.538,16017.524,16017.5205
2014-03-04,16027.282,16022.169,16017.318,16017.539,16017.535,16017.539,16022.988
2014-03-05,16022.17,16017.379,16017.534,16017.548,16017.523,16022.866,16039.801
2014-03-06,16017.373,16017.526,16017.52,16017.544,16023.015,16039.742,16063.665
2014-03-07,16017.527,16017.534,16017.536,16022.983,16039.909,16063.706,16082.001
2014-03-09,16017.513,16017.526,16022.969,16039.923,16063.892,16082.081,16100.895
2014-03-10,16017.516,16023.0205,16039.927,16063.953,16082.274,16100.898,16120.676
2014-03-11,16023.003,16039.998,16063.982,16082.255,16101.098,16120.756,16123.646
2014-03-12,16039.986,16063.933,16082.293,16101.146,16120.813,16123.614,16128.99
2014-03-13,16063.935,16082.255,16101.194,16120.783,16123.625,16129.441,16137.091
2014-03-14,16082.259,16101.178,16120.854,16123.613,16129.334,16137.059,16153.294
2014-03-16,16101.191,16120.865,16123.619,16129.457,16137.122,16153.328,16165.65
2014-03-17,16120.886,16123.645,16129.361,16137.092,16153.26,16165.7295,16170.957
2014-03-18,16123.627,16129.392,16137.171,16153.273,16165.656,16171.059,16184.381
2014-03-19,16129.241,16137.049,16153.353,16165.696,16170.989,16184.351,16184.98
2014-03-20,16137.066,16153.271,16165.774,16171.05,16184.317,16185.039,16191.456
2014-03-21,16153.279,16165.726,16171.129,16184.252,16184.962,16191.257,16206.673
2014-03-23,16165.727,16171.09,16184.281,16184.972,16191.388,16206.716,16210.632
2014-03-24,16171.088,16184.29,16184.939,16191.505,16206.645,16210.7295,16217.759
2014-03-25,16184.284,16184.986,16191.602,16206.78,16210.677,16217.232,16226.872
2014-03-26,16184.994,16191.599,16206.709,16210.634,16217.763,16227.022,16237.482
2014-03-27,16191.4,16206.749,16210.635,16217.706,16226.933,16237.461,16245.979
2014-03-28,16206.739,16210.666,16217.844,16227.082,16237.605,16245.982,16256.348
2014-03-30,16210.697,16217.716,16227.021,16237.548,16245.915,16256.255,16264.213
2014-03-31,16217.495,16227.121,16237.499,16245.866,16256.34,16264.52,16276.444
2014-04-01,16227.106,16237.62,16246.044,16256.321,16264.236,16276.571,16288.191
2014-04-02,16237.6045,16245.973,16256.294,16264.43,16276.526,16288.126,16290.281
2014-04-03,16245.953,16256.356,16264.415,16276.727,16288.321,16290.279,16290.291
2014-04-04,16256.379,16264.166,16276.73,16288.292,16290.259,16290.27,16290.348
2014-04-06,16264.368,16276.522,16288.315,16290.252,16290.259,16290.289,16290.31
2014-04-07,16276.721,16288.139,16290.257,16290.265,16290.276,16290.302,16290.269
2014-04-08,16288.329,16290.299,16290.227,16290.278,16290.314,16290.269,16280.794
2014-04-09,16290.29,16290.295,16290.251,16290.298,16290.295,16280.963,16279.053
2014-04-10,16290.29,16290.285,16290.325,16290.317,16280.653,16279.021,16278.98
2014-04-11,16290.301,16290.3125,16290.357,16280.88,16279.052,16278.98,16278.996
2014-04-13,16290.309,16290.296,16280.637,16279.073,16278.955,16278.988,16279.047
2014-04-14,16290.333,16280.701,16278.985,16279.021,16279.029,16278.982,16278.955
2014-04-15,16280.633,16278.994,16279.006,16278.947,16279.013,16278.999,16279.062
2014-04-16,16278.982,16278.96,16279.024,16278.9795,16278.961,16278.984,16278.98
2014-04-17,16278.987,16279.0,16278.986,16279.032,16279.058,16279.001,16278.998
2014-04-20,16279.006,16279.0,16279.0,16279.045,16278.949,16279.013,16279.056
2014-04-21,16279.004,16279.004,16278.983,16278.988,16279.032,16278.994,16278.952
2014-04-22,16279.002,16279.016,16278.978,16278.977,16279.015,16279.039,16287.82
2014-04-23,16278.9795,16278.985,16279.023,16279.032,16278.958,16287.957,16290.289
2014-04-24,16279.04,16279.016,16278.978,16279.043,16287.73,16290.223,16292.88
2014-04-25,16278.981,16279.009,16279.031,16287.897,16290.237,16292.863,16295.919
2014-04-27,16279.009,16279.033,16287.942,16290.258,16292.884,16295.877,16308.365
2014-04-28,16278.985,16287.814,16290.301,16292.851,16295.883,16308.371,16324.48
2014-04-29,16287.934,16290.235,16292.876,16295.898,16308.6,16324.365,16336.919
2014-04-30,16290.323,16292.879,16295.928,16308.182,16324.454,16337.392,16341.611
2014-05-01,16292.92,16295.856,16308.338,16324.236,16337.228,16341.578,16341.826
2014-05-02,16295.923,16308.453,16324.356,16337.497,16341.532,16341.884,16350.533
2014-05-04,16308.711,16324.215,16337.09,16341.553,16341.871,16350.684,16364.266
2014-05-05,16324.359,16337.516,16341.58,16341.856,16350.655,16364.453,16366.278
2014-05-06,16337.112,16341.514,16341.817,16350.559,16364.278,16366.297,16369.493
2014-05-07,16341.538,16341.855,16350.602,16364.088,16366.24,16369.538,16383.146
2014-05-08,16341.813,16350.574,16364.458,16366.278,16369.521,16383.114,16409.234
2014-05-09,16350.589,16364.088,16366.329,16369.525,16383.208,16409.35,16421.234
2014-05-11,16364.475,16366.278,16369.517,16383.345,16409.1,16421.416,16423.729
2014-05-12,16366.359,16369.522,16383.131,16409.168,16421.008,16423.668,16411.738
2014-05-13,16369.6045,16383.334,16409.287,16421.055,16423.729,16411.842,16412.398
2014-05-14,16382.688,16409.137,16421.314,16423.707,16411.984,16412.387,16412.38
2014-05-15,16409.246,16421.008,16423.695,16411.723,16412.342,16412.336,16412.334
2014-05-16,16421.283,16423.732,16411.746,16412.297,16412.312,16412.33,16423.47
2014-05-18,16423.736,16411.754,16412.36,16412.332,16412.371,16423.592,16424.088
2014-05-19,16411.791,16412.35,16412.316,16412.352,16423.605,16424.164,16437.889
2014-05-20,16412.404,16412.342,16412.322,16423.71,16424.104,16437.752,16439.365
2014-05-21,16412.273,16412.332,16423.424,16424.111,16437.758,16439.373,16448.834
2014-05-22,16412.377,16423.59,16424.174,16438.174,16439.375,16448.871,16449.658
2014-05-23,16423.5,16424.168,16437.568,16439.303,16448.875,16449.7,16451.453
2014-05-25,16424.113,16437.68,16439.303,16448.955,16449.732,16451.393,16456.271
2014-05-26,16438.012,16439.367,16449.186,16449.732,16451.445,16456.285,16469.32
2014-05-27,16439.248,16449.111,16449.695,16451.373,16456.27,16469.348,16476.59
2014-05-28,16449.086,16449.68,16451.4,16456.314,16469.488,16476.44,16481.605
2014-05-29,16449.67,16451.45,16456.3,16469.424,16476.375,16481.594,16486.664
2014-05-30,16451.408,16456.4,16469.588,16476.486,16481.578,16486.768,16495.15
2014-06-02,16456.268,16469.48,16476.4,16481.658,16486.709,16494.926,16495.203
2014-06-03,16469.418,16476.377,16481.557,16486.777,16495.158,16495.203,16498.309
2014-06-04,16476.662,16481.61,16486.678,16495.088,16495.232,16498.35,16512.832
2014-06-05,16481.762,16486.715,16495.053,16495.201,16498.334,16512.234,16540.504
2014-06-06,16486.703,16494.994,16495.148,16498.309,16513.357,16539.951,16553.441
2014-06-08,16494.959,16495.193,16498.357,16512.988,16540.6,16553.393,16566.914
2014-06-09,16495.205,16498.352,16512.56,16540.475,16553.361,16566.41,16603.531
2014-06-10,16498.355,16512.732,16540.18,16553.395,16566.215,16603.027,16624.14
2014-06-11,16512.434,16540.348,16553.355,16566.338,16603.508,16623.986,16630.121
2014-06-12,16540.102,16553.484,16566.145,16603.463,16624.434,16630.256,16641.908
2014-06-13,16553.434,16566.71,16603.125,16624.31,16630.217,16641.564,16649.484
2014-06-15,16566.906,16603.494,16624.25,16630.082,16641.697,16649.352,16649.521
2014-06-16,16603.521,16624.186,16630.078,16642.166,16649.396,16649.525,16661.162
2014-06-17,16624.133,16630.121,16641.924,16649.389,16649.514,16661.174,16676.033
2014-06-18,16630.172,16641.572,16649.518,16649.547,16661.38,16676.059,16688.71
2014-06-19,16641.574,16649.396,16649.574,16661.064,16676.111,16688.184,16705.832
2014-06-20,16649.535,16649.54,16661.125,16676.03,16688.596,16706.104,16717.973
2014-06-22,16649.527,16661.018,16676.164,16688.52,16705.863,16717.262,16729.154
2014-06-23,16661.162,16676.053,16688.664,16705.83,16717.932,16729.135,16735.639
2014-06-24,16676.191,16688.578,16705.807,16717.691,16729.148,16735.584,16746.79
2014-06-25,16688.363,16705.84,16717.955,16729.148,16735.658,16746.752,16753.043
2014-06-26,16705.842,16717.857,16729.15,16735.547,16746.838,16753.037,16753.182
2014-06-27,16717.986,16729.156,16735.639,16747.354,16753.05,16753.217,16756.523
2014-06-29,16729.168,16735.553,16746.791,16753.008,16753.2,16756.541,16757.154
2014-06-30,16735.652,16747.309,16752.975,16753.219,16756.531,16757.082,16759.436
2014-07-01,16746.803,16753.066,16753.22,16756.51,16757.115,16759.42,16772.076
2014-07-02,16752.977,16753.232,16756.525,16757.123,16759.424,16771.148,16791.744
2014-07-03,16753.225,16756.469,16757.11,16759.443,16771.857,16791.168,16796.334
2014-07-04,16756.549,16757.125,16759.395,16771.373,16791.584,16796.547,16800.795
2014-07-06,16757.113,16759.408,16771.979,16791.246,16796.46,16800.822,16813.467
2014-07-07,16759.402,16771.637,16791.525,16796.395,16800.822,16813.293,16829.182
2014-07-08,16771.64,16791.49,16796.455,16800.92,16813.473,16829.152,16837.7
2014-07-09,16791.549,16796.48,16800.85,16813.246,16829.246,16837.71,16842.979
2014-07-10,16796.475,16800.88,16813.988,16829.215,16837.67,16842.973,16849.596
2014-07-11,16800.87,16813.533,16829.156,16837.611,16843.045,16849.562,16862.475
2014-07-13,16812.893,16829.18,16837.775,16843.076,16849.51,16861.729,16872.232
2014-07-14,16829.184,16837.59,16842.947,16849.402,16861.73,16872.287,16874.355
2014-07-15,16837.658,16843.06,16849.379,16862.08,16872.264,16874.27,16877.559
2014-07-16,16842.957,16849.396,16862.365,16872.305,16874.342,16877.605,16877.56
2014-07-17,16849.592,16862.1,16872.277,16874.344,16877.58,16877.57,16877.56
2014-07-18,16861.908,16872.463,16874.205,16877.52,16877.557,16877.537,16877.56
2014-07-20,16872.328,16874.285,16877.607,16877.623,16877.604,16877.564,16878.314
2014-07-21,16874.283,16877.541,16877.58,16877.67,16877.55,16878.28,16887.434
2014-07-22,16877.516,16877.576,16877.594,16877.633,16878.375,16887.47,16887.695
2014-07-23,16877.537,16877.553,16877.506,16878.324,16887.422,16887.715,16887.74
2014-07-24,16877.578,16877.557,16878.37,16887.434,16887.666,16887.725,16896.77
2014-07-25,16877.545,16878.346,16887.484,16887.68,16887.75,16896.762,16896.578
2014-07-27,16878.293,16887.416,16887.697,16887.713,16896.736,16896.582,16896.6
2014-07-28,16887.55,16887.68,16887.719,16896.672,16896.64,16896.59,16887.852
2014-07-29,16887.691,16887.748,16896.79,16896.63,16896.506,16887.873,16887.666
2014-07-30,16887.76,16896.744,16896.543,16896.508,16887.781,16887.615,16887.637
2014-07-31,16896.707,16896.604,16896.562,16887.814,16887.643,16887.627,16887.691
2014-08-01,16896.65,16896.586,16887.748,16887.672,16887.658,16887.695,16887.662
2014-08-03,16896.447,16887.656,16887.668,16887.672,16887.703,16887.701,16887.635
2014-08-04,16887.953,16887.674,16887.691,16887.639,16887.666,16887.684,16887.701
2014-08-05,16887.713,16887.674,16887.666,16887.646,16887.68,16887.66,16887.66
2014-08-06,16887.705,16887.674,16887.691,16887.7,16887.709,16887.668,16887.662
2014-08-07,16887.6,16887.674,16887.666,16887.67,16887.662,16887.633,16887.703
2014-08-08,16887.64,16887.674,16887.691,16887.672,16887.676,16887.678,16887.701
2014-08-10,16887.674,16887.674,16887.666,16887.637,16887.686,16887.635,16878.605
2014-08-11,16887.674,16887.674,16887.691,16887.648,16887.693,16878.604,16874.305
2014-08-12,16887.63,16887.674,16887.666,16887.662,16878.584,16874.277,16871.914
2014-08-13,16887.682,16887.674,16887.691,16878.637,16874.33,16871.97,16857.799
2014-08-14,16887.68,16887.674,16878.43,16874.361,16871.975,16857.871,16849.389
2014-08-15,16887.648,16878.324,16874.252,16871.924,16857.99,16849.285,16849.426
2014-08-17,16878.586,16874.293,16871.842,16857.846,16849.361,16849.412,16849.428
2014-08-18,16874.273,16871.871,16856.574,16849.383,16849.387,16849.42,16857.094
2014-08-19,16871.984,16856.959,16849.467,16849.408,16849.336,16856.861,16871.295
2014-08-20,16858.15,16849.473,16849.33,16849.408,16856.846,16871.846,16871.914
2014-08-21,16849.385,16849.336,16849.484,16856.854,16871.582,16871.932,16871.943
2014-08-22,16849.447,16849.49,16856.89,16871.727,16871.906,16871.936,16871.973
2014-08-24,16849.416,16856.992,16872.291,16871.898,16871.91,16871.98,16871.965
2014-08-25,16856.969,16871.824,16871.893,16871.973,16871.951,16871.932,16871.928
2014-08-26,16870.535,16871.887,16871.926,16871.986,16871.928,16871.936,16871.94
2014-08-27,16872.02,16872.025,16871.996,16871.914,16871.97,16871.98,16871.943
2014-08-28,16871.875,16871.871,16871.963,16871.898,16871.97,16871.928,16871.918
2014-08-29,16871.984,16871.99,16871.89,16871.975,16871.959,16871.934,16871.926
2014-08-31,16871.96,16871.965,16871.926,16871.99,16871.973,16871.98,16871.943
2014-09-01,16871.889,16871.887,16871.998,16871.914,16871.945,16871.928,16871.94
2014-09-02,16872.021,16872.027,16871.963,16871.898,16871.951,16871.934,16871.926
2014-09-03,16871.873,16871.867,16871.89,16871.975,16871.928,16871.98,16887.03
2014-09-04,16871.986,16871.99,16871.926,16871.99,16871.895,16887.654,16904.79
2014-09-05,16871.96,16871.963,16871.998,16871.912,16887.191,16905.445,16907.582
2014-09-07,16871.887,16871.883,16871.963,16886.984,16904.79,16907.646,16923.568
2014-09-08,16872.023,16872.027,16887.797,16904.74,16907.617,16923.852,16967.312
2014-09-09,16871.87,16888.086,16906.13,16907.594,16923.48,16967.78,17005.23
2014-09-10,16886.99,16905.965,16907.557,16923.508,16967.078,17005.53,17009.238
2014-09-11,16904.6,16907.566,16923.97,16967.227,17004.908,17009.205,17011.062
2014-09-12,16907.61,16923.793,16968.654,17005.125,17009.164,17011.082,17023.39
2014-09-14,16923.299,16968.412,17005.965,17009.152,17011.113,17023.363,17028.133
2014-09-15,16966.912,17005.984,17009.238,17011.064,17023.016,17028.133,17030.049
2014-09-16,17005.016,17009.268,17011.055,17023.611,17028.113,17030.049,17042.748
2014-09-17,17009.186,17011.088,17023.502,17028.158,17030.05,17042.818,17056.28
2014-09-18,17011.076,17023.572,17028.143,17030.082,17042.361,17056.373,17056.281
2014-09-19,17023.158,17028.094,17030.041,17042.244,17056.44,17056.305,17056.309
2014-09-21,17028.115,17030.035,17042.814,17056.53,17056.281,17056.324,17056.295
2014-09-22,17030.002,17042.943,17056.383,17056.236,17056.334,17056.307,17056.287
2014-09-23,17042.484,17056.32,17056.277,17056.346,17056.307,17056.318,17056.354
2014-09-24,17056.398,17056.28,17056.27,17056.225,17056.248,17056.256,17056.355
2014-09-25,17056.275,17056.316,17056.27,17056.322,17056.277,17056.242,17056.287
2014-09-26,17056.316,17056.281,17056.281,17056.3,17056.334,17056.309,17056.277
2014-09-28,17056.312,17056.36,17056.33,17056.236,17056.305,17056.32,17056.275
2014-09-29,17056.275,17056.312,17056.29,17056.354,17056.244,17056.252,17056.273
2014-09-30,17056.316,17056.324,17056.322,17056.22,17056.273,17056.24,17056.355
2014-10-01,17056.312,17056.271,17056.334,17056.326,17056.338,17056.309,17056.357
2014-10-02,17056.271,17056.28,17056.281,17056.3,17056.305,17056.32,17052.576
2014-10-03,17056.316,17056.312,17056.277,17056.232,17056.24,17052.541,17043.473
2014-10-05,17056.312,17056.26,17056.334,17056.36,17052.562,17043.61,17029.424
2014-10-06,17056.271,17056.312,17056.326,17052.62,17043.43,17029.445,17028.004
2014-10-07,17056.316,17056.293,17052.623,17043.398,17029.463,17027.951,17026.465
2014-10-08,17056.312,17052.627,17043.568,17029.402,17028.053,17026.438,17011.64
2014-10-09,17052.531,17043.447,17029.559,17028.027,17026.457,17012.082,17007.293
2014-10-10,17043.418,17029.418,17027.965,17026.459,17011.502,17007.264,17003.844
