,FRXEUR,FRXEUR,FRXEUR,FRXEUR,FRXEUR,FRXEUR,FRXEUR
2016-11-06,4470.2866,4458.154,4455.8486,4455.89,4458.5923,4466.176,4467.2646
2016-11-07,4458.3936,4455.8823,4455.8735,4458.5107,4466.1807,4467.3145,4470.1533
2016-11-08,4455.8345,4455.8076,4458.59,4466.2485,4467.266,4470.1997,4470.212
2016-11-09,4455.8574,4458.668,4466.361,4467.312,4470.2236,4470.2876,4473.66
2016-11-10,4458.537,4466.3716,4467.295,4470.2686,4470.2095,4473.63,4476.7607
2016-11-11,4466.371,4467.285,4470.2437,4470.1846,4473.5894,4476.772,4476.789
2016-11-13,4467.256,4470.2637,4470.1836,4473.5596,4476.8447,4476.785,4484.471
2016-11-14,4470.2305,4470.1797,4473.631,4476.7905,4476.746,4484.5615,4484.662
2016-11-15,4470.177,4473.5757,4476.784,4476.816,4484.4746,4484.668,4484.7207
2016-11-16,4473.613,4476.797,4476.782,4484.5195,4484.6997,4484.712,4486.6577
2016-11-17,4476.8247,4476.8,4484.4395,4484.6943,4484.719,4486.5786,4498.3706
2016-11-18,4476.816,4484.4434,4484.729,4484.752,4486.59,4498.5513,4506.3496
2016-11-20,4484.53,4484.687,4484.698,4486.5957,4498.765,4506.341,4508.9443
2016-11-21,4484.7256,4484.7065,4486.615,4498.723,4506.3125,4508.931,4509.479
2016-11-22,4484.674,4486.574,4498.3584,4506.205,4508.941,4509.47,4509.458
2016-11-23,4486.613,4498.426,4506.23,4508.8984,4509.4585,4509.415,4509.5186
2016-11-24,4498.511,4506.211,4508.9297,4509.4614,4509.5093,4509.564,4512.0
2016-11-25,4506.273,4508.9756,4509.469,4509.462,4509.5225,4511.9297,4513.2725
2016-11-27,4508.9473,4509.464,4509.4736,4509.52,4511.9673,4513.3315,4513.9883
2016-11-28,4509.462,4509.523,4509.503,4512.009,4513.2236,4513.9814,4513.251
2016-11-29,4509.5073,4509.5327,4512.0337,4513.2793,4513.997,4513.26,4512.2607
2016-11-30,4509.5127,4511.969,4513.2485,4513.98,4513.272,4512.2803,4513.2627
2016-12-01,4511.993,4513.255,4513.9917,4513.257,4512.2446,4513.3003,4513.263
2016-12-02,4513.244,4514.0093,4513.2583,4512.268,4513.2256,4513.2104,4513.209
2016-12-04,4514.018,4513.275,4512.2915,4513.2344,4513.2505,4513.171,4513.234
2016-12-05,4513.2686,4512.264,4513.25,4513.2534,4513.302,4513.203,4513.2856
2016-12-06,4512.263,4513.289,4513.26,4513.31,4513.277,4513.295,4512.305
2016-12-07,4513.253,4513.2676,4513.302,4513.2085,4513.2246,4512.244,4513.3027
2016-12-08,4513.2485,4513.196,4513.2485,4513.322,4512.276,4513.2666,4513.9385
2016-12-09,4513.22,4513.2334,4513.2373,4512.305,4513.2285,4513.999,4519.4907
2016-12-11,4513.3096,4513.2354,4512.2905,4513.2324,4513.97,4519.5093,4521.0103
2016-12-12,4513.2515,4512.289,4513.2817,4513.9746,4519.4814,4520.984,4525.9624
2016-12-13,4512.247,4513.2915,4513.973,4519.547,4521.003,4525.9946,4526.041
2016-12-14,4513.2114,4513.946,4519.495,4520.947,4526.098,4526.07,4529.8457
2016-12-15,4513.982,4519.5103,4520.9995,4526.0767,4526.061,4529.8755,4533.7466
2016-12-16,4519.4873,4520.9736,4526.1245,4526.081,4529.847,4533.7544,4537.505
2016-12-18,4520.9727,4526.036,4526.031,4529.8467,4533.776,4537.5244,4538.5225
2016-12-19,4526.0884,4526.0425,4529.885,4533.8647,4537.4854,4538.525,4538.5127
2016-12-20,4526.039,4529.84,4533.6807,4537.553,4538.5103,4538.554,4538.571
2016-12-21,4529.896,4533.843,4537.5117,4538.532,4538.5874,4538.5176,4550.5596
2016-12-22,4533.7456,4537.572,4538.4917,4538.5654,4538.546,4550.5337,4554.6562
2016-12-23,4537.454,4538.5283,4538.539,4538.5547,4550.3735,4554.6484,4565.9536
2016-12-26,4538.4873,4538.557,4538.5425,4550.05,4554.6587,4565.824,4572.8936
2016-12-27,4538.582,4538.5156,4550.2837,4554.6094,4566.1245,4572.8306,4583.839
2016-12-28,4538.623,4550.497,4554.627,4566.365,4572.851,4584.163,4614.134
2016-12-29,4550.2734,4554.602,4565.8853,4572.8813,4583.976,4614.118,4642.357
2016-12-30,4554.6743,4566.0312,4572.9824,4583.8286,4614.196,4642.1196,4680.1772
2017-01-02,4565.5186,4572.8755,4584.2397,4614.2104,4642.3726,4679.7534,4713.7314
2017-01-03,4572.8955,4583.689,4614.271,4642.417,4680.153,4713.217,4735.7666
2017-01-04,4583.8247,4613.8813,4642.321,4680.1396,4713.6914,4735.3438,4760.544
2017-01-05,4613.9688,4641.9663,4679.998,4713.6475,4735.718,4760.056,4776.8833
2017-01-06,4642.0215,4679.59,4713.4834,4735.659,4760.489,4776.5835,4792.786
2017-01-08,4679.6177,4713.155,4735.4863,4760.4165,4776.823,4792.632,4806.866
2017-01-09,4713.1694,4735.2344,4760.2314,4776.7427,4792.7744,4806.7905,4819.106
2017-01-10,4735.243,4759.9062,4776.778,4792.752,4806.8984,4819.0825,4822.906
2017-01-11,4759.911,4776.6387,4792.7466,4806.8066,4819.025,4822.959,4827.781
2017-01-12,4776.6406,4792.635,4806.77,4819.026,4823.01,4827.585,4833.8228
2017-01-13,4792.634,4806.751,4819.078,4823.007,4827.564,4833.8423,4835.2417
2017-01-15,4806.75,4819.0073,4822.9624,4827.554,4833.7954,4835.2427,4836.562
2017-01-16,4819.005,4822.9688,4827.5977,4833.78,4835.2153,4836.59,4838.3135
2017-01-17,4822.9653,4827.6187,4833.805,4835.214,4836.5884,4838.294,4838.297
2017-01-18,4827.6147,4833.7964,4835.2285,4836.591,4838.2886,4838.322,4838.308
2017-01-19,4833.7915,4835.2017,4836.582,4838.331,4838.296,4838.3003,4838.296
2017-01-20,4835.2324,4836.585,4838.2734,4838.3037,4838.308,4838.278,4841.669
2017-01-22,4836.6055,4838.324,4838.287,4838.3003,4838.287,4841.7524,4843.47
2017-01-23,4838.336,4838.3223,4838.307,4838.3022,4841.7285,4843.4536,4843.4834
2017-01-24,4838.297,4838.2993,4838.3076,4841.697,4843.4634,4843.5117,4843.477
2017-01-25,4838.296,4838.298,4841.7056,4843.467,4843.4717,4843.466,4843.463
2017-01-26,4838.291,4841.6772,4843.4785,4843.4883,4843.488,4843.4756,4843.4834
2017-01-27,4841.685,4843.5083,4843.473,4843.4927,4843.4854,4843.5083,4843.4624
2017-01-29,4843.453,4843.48,4843.463,4843.4824,4843.4854,4843.449,4843.4854
2017-01-30,4843.512,4843.5063,4843.4785,4843.502,4843.481,4843.5176,4843.4834
2017-01-31,4843.465,4843.485,4843.472,4843.5034,4843.499,4843.464,4843.4624
2017-02-01,4843.475,4843.485,4843.4937,4843.471,4843.4717,4843.474,4843.4873
2017-02-02,4843.508,4843.463,4843.492,4843.489,4843.4707,4843.511,4843.4844
2017-02-03,4843.448,4843.487,4843.502,4843.495,4843.4995,4843.4443,4843.4624
2017-02-05,4843.5156,4843.4863,4843.475,4843.475,4843.4688,4843.52,4841.6685
2017-02-06,4843.462,4843.4976,4843.503,4843.4824,4843.484,4841.703,4839.967
2017-02-07,4843.474,4843.487,4843.475,4843.507,4841.663,4839.9395,4839.9897
2017-02-08,4843.5107,4843.4805,4843.496,4841.685,4839.956,4839.9883,4839.962
2017-02-09,4843.4443,4843.484,4841.7026,4839.9453,4839.9834,4839.9893,4839.9653
2017-02-10,4843.52,4841.648,4839.958,4839.9976,4839.973,4840.009,4839.992
2017-02-12,4841.6455,4840.0024,4839.9707,4839.9785,4839.948,4840.0024,4839.962
2017-02-13,4839.9746,4839.978,4839.948,4839.993,4839.98,4840.0024,4839.965
2017-02-14,4839.9673,4839.981,4839.9883,4839.9795,4839.9463,4839.989,4831.1973
2017-02-15,4839.9814,4840.007,4839.9805,4839.9824,4839.945,4831.2495,4840.236
2017-02-16,4840.002,4839.9766,4840.022,4839.965,4831.1523,4840.283,4839.96
2017-02-17,4839.9746,4839.98,4840.003,4831.2593,4840.1724,4839.9956,4839.963
2017-02-26,4839.994,4840.0073,4831.1587,4840.2305,4839.9893,4839.99,4839.992
2017-02-27,4840.0044,4831.2437,4840.1484,4839.9526,4839.963,4839.991,4839.96
2017-02-28,4831.132,4840.2754,4839.9604,4839.9727,4839.9746,4839.985,4831.2134
2017-03-01,4840.274,4839.985,4839.98,4840.0156,4839.973,4831.3154,4839.8394
2017-03-02,4839.9644,4839.9663,4839.997,4839.994,4831.151,4839.8667,4839.9297
2017-03-03,4839.985,4840.043,4839.954,4831.432,4839.8765,4839.969,4840.007
2017-03-05,4839.964,4839.9873,4831.1543,4839.867,4839.985,4840.0146,4839.99
2017-03-06,4840.01,4831.305,4839.86,4839.984,4839.9546,4839.993,4839.939
2017-03-07,4831.326,4840.0127,4839.9746,4839.96,4839.989,4839.947,4831.244
2017-03-08,4840.0186,4839.9365,4840.0015,4839.9614,4839.9854,4831.493,4839.8
2017-03-09,4840.0483,4839.9746,4840.002,4839.9775,4831.4927,4839.7773,4847.2676
2017-03-10,4840.0195,4839.994,4839.988,4831.5146,4839.7656,4847.253,4851.423
2017-03-12,4839.9365,4839.966,4831.323,4839.756,4847.1436,4851.448,4851.427
2017-03-13,4839.9,4831.329,4839.789,4847.166,4851.397,4851.3936,4851.42
2017-03-14,4831.505,4839.755,4847.069,4851.3677,4851.4385,4851.383,4851.3936
2017-03-15,4839.7754,4847.1816,4851.4893,4851.461,4851.404,4851.4365,4862.3457
2017-03-16,4847.27,4851.3286,4851.4155,4851.355,4851.4297,4862.5884,4877.591
2017-03-17,4851.332,4851.396,4851.4243,4851.4365,4862.235,4877.624,4891.109
2017-03-19,4851.4126,4851.425,4851.4097,4862.6523,4877.503,4891.241,4905.955
2017-03-20,4851.372,4851.4126,4862.347,4877.6763,4891.037,4905.9033,4917.7437
2017-03-21,4851.412,4862.278,4877.5005,4891.003,4905.8975,4918.08,4920.876
2017-03-22,4862.2144,4877.4443,4890.9463,4905.9775,4917.9766,4920.883,4931.6274
2017-03-23,4877.5215,4890.8984,4905.72,4917.8584,4920.89,4931.715,4951.807
2017-03-24,4891.091,4905.6797,4917.7373,4920.8823,4931.84,4951.985,4958.169
2017-03-26,4905.987,4917.979,4920.9062,4931.811,4951.991,4958.1187,4964.3896
2017-03-27,4917.813,4920.946,4931.843,4952.0615,4958.2363,4964.223,4964.4385
2017-03-28,4920.94,4931.7734,4951.9067,4958.223,4964.2407,4964.455,4964.4487
2017-03-29,4931.443,4951.856,4958.129,4964.352,4964.409,4964.397,4974.3594
2017-03-30,4951.9917,4958.1904,4964.284,4964.4165,4964.4253,4974.482,4975.691
2017-03-31,4958.1177,4964.453,4964.372,4964.431,4974.788,4975.64,4979.323
2017-04-02,4964.3647,4964.4326,4964.381,4974.3955,4975.6455,4979.365,4983.659
2017-04-03,4964.4443,4964.4307,4974.471,4975.6787,4979.3003,4983.725,4984.7236
2017-04-04,4964.445,4974.392,4975.619,4979.3584,4983.6763,4984.744,4984.783
2017-04-05,4974.295,4975.6753,4979.3955,4983.6167,4984.8213,4984.7666,4995.168
2017-04-06,4975.5913,4979.3574,4983.639,4984.801,4984.7954,4995.4854,4999.6177
2017-04-07,4979.351,4983.6206,4984.7603,4984.792,4995.318,4999.5225,5001.186
2017-04-09,4983.6626,4984.7764,4984.7983,4995.324,4999.5005,5001.1714,5001.794
2017-04-10,4984.7637,4984.7764,4995.257,4999.4756,5001.1865,5001.8184,5001.794
2017-04-11,4984.7617,4995.342,4999.521,5001.201,5001.8154,5001.7915,5001.794
2017-04-12,4995.4644,4999.5176,5001.235,5001.8164,5001.812,5001.7925,5005.11
2017-04-13,4999.5254,5001.201,5001.788,5001.762,5001.7803,5005.1636,5005.1665
2017-04-16,5001.122,5001.799,5001.779,5001.814,5005.2095,5005.1714,5006.234
2017-04-17,5001.738,5001.8105,5001.787,5005.1533,5005.1475,5006.2183,5006.234
2017-04-18,5001.8174,5001.7583,5005.2207,5005.201,5006.2026,5006.248,5006.2773
2017-04-19,5001.8003,5005.1587,5005.138,5006.23,5006.2856,5006.2217,5009.246
2017-04-20,5005.159,5005.206,5006.214,5006.354,5006.29,5009.2417,5017.279
2017-04-21,5005.2085,5006.2295,5006.2207,5006.2173,5009.2373,5017.306,5017.978
2017-04-23,5006.211,5006.2183,5006.2217,5009.2246,5017.0894,5017.9404,5024.3325
2017-04-24,5006.2285,5006.2505,5009.241,5017.1523,5017.968,5024.38,5035.4575
2017-04-25,5006.2456,5009.234,5017.279,5017.9995,5024.4775,5035.2036,5036.0693
2017-04-26,5009.2305,5017.3267,5017.9805,5024.4067,5034.7954,5036.069,5036.0747
2017-04-27,5016.9946,5017.981,5024.264,5035.2676,5036.079,5036.0967,5046.8604
2017-04-28,5017.961,5024.2725,5035.134,5036.0986,5036.1064,5046.6006,5056.843
2017-04-30,5024.3696,5035.338,5036.116,5036.0503,5046.49,5056.968,5066.775
2017-05-01,5035.2974,5036.0747,5036.093,5046.648,5056.814,5066.715,5069.949
2017-05-02,5036.0522,5036.0737,5046.5015,5056.8545,5066.5957,5069.885,5069.859
2017-05-03,5036.1045,5046.7583,5056.9653,5066.4478,5069.8936,5069.9097,5080.523
2017-05-04,5046.8804,5056.968,5066.5996,5069.95,5069.866,5080.203,5087.917
2017-05-05,5056.917,5066.6553,5069.9097,5069.8833,5080.2935,5087.7397,5094.2344
2017-05-07,5066.6826,5069.952,5069.9014,5080.122,5087.712,5094.413,5096.1445
2017-05-08,5069.888,5069.886,5080.0283,5087.8447,5094.4224,5096.147,5098.606
2017-05-09,5069.925,5080.4395,5087.849,5094.247,5096.175,5098.5034,5098.6426
2017-05-10,5080.3525,5087.8774,5094.313,5096.1396,5098.5376,5098.594,5100.272
2017-05-11,5087.871,5094.4116,5096.109,5098.591,5098.5654,5100.2974,5103.683
2017-05-12,5094.4243,5096.1484,5098.5664,5098.5405,5100.271,5103.588,5105.5596
2017-05-14,5096.138,5098.573,5098.5728,5100.274,5103.6304,5105.5234,5114.433
2017-05-15,5098.569,5098.59,5100.277,5103.6396,5105.5425,5114.5566,5124.766
2017-05-16,5098.593,5100.278,5103.6475,5105.5127,5114.485,5124.5605,5137.07
2017-05-17,5100.263,5103.654,5105.5664,5114.6924,5124.3413,5136.7666,5167.681
2017-05-18,5103.676,5105.5195,5114.7417,5124.67,5136.471,5167.193,5208.0713
2017-05-19,5105.573,5114.4565,5124.95,5136.7393,5166.753,5207.4443,5224.348
2017-05-21,5114.53,5124.4565,5137.1655,5166.9087,5206.901,5224.2856,5225.746
2017-05-22,5124.67,5136.7534,5167.614,5206.9697,5224.1562,5225.7197,5232.2134
2017-05-23,5137.0347,5167.3545,5207.8843,5224.257,5225.7085,5232.169,5239.5825
2017-05-24,5167.762,5207.737,5224.2285,5225.759,5232.2036,5239.4707,5247.8364
2017-05-25,5208.2363,5224.2896,5225.708,5232.073,5239.436,5247.874,5254.9585
2017-05-26,5224.374,5225.7524,5232.1357,5239.3174,5247.782,5254.5093,5275.3926
2017-05-28,5225.7314,5232.034,5239.464,5247.737,5254.9136,5274.845,5279.8125
2017-05-29,5232.1216,5239.39,5247.8413,5254.8213,5275.032,5279.8115,5283.2393
2017-05-30,5239.5327,5247.823,5254.7534,5274.968,5279.7837,5283.209,5283.1934
2017-05-31,5247.83,5254.923,5275.1284,5279.7344,5283.2,5283.198,5287.064
2017-06-01,5254.987,5275.302,5279.7646,5283.186,5283.2,5287.1177,5287.096
2017-06-02,5275.462,5279.7534,5283.172,5283.241,5287.178,5287.0874,5287.0854
2017-06-04,5279.7866,5283.176,5283.1997,5287.168,5287.065,5287.092,5287.096
2017-06-05,5283.241,5283.239,5287.078,5287.096,5287.0923,5287.1133,5287.0854
2017-06-06,5283.169,5287.187,5287.1094,5287.068,5287.0825,5287.0874,5287.0977
2017-06-07,5287.035,5287.1133,5287.1177,5287.0986,5287.1113,5287.09,5287.0845
2017-06-08,5287.106,5287.078,5287.08,5287.1265,5287.09,5287.1143,5287.0977
2017-06-09,5287.0967,5287.119,5287.0723,5287.0815,5287.094,5287.0874,5287.084
2017-06-11,5287.0923,5287.0767,5287.1113,5287.0933,5287.0938,5287.09,5287.0977
2017-06-12,5287.077,5287.1006,5287.1187,5287.1025,5287.0557,5287.1157,5283.2695
2017-06-13,5287.088,5287.097,5287.0776,5287.0923,5287.1465,5283.241,5281.525
2017-06-14,5287.0884,5287.111,5287.0684,5287.109,5283.1846,5281.5747,5283.1924
2017-06-15,5287.076,5287.0903,5287.1104,5283.212,5281.5527,5283.191,5283.2324
2017-06-16,5287.108,5287.07,5283.1934,5281.555,5283.1875,5283.21,5281.603
2017-06-18,5287.0845,5283.238,5281.553,5283.19,5283.178,5281.5713,5279.798
2017-06-19,5283.299,5281.534,5283.1963,5283.217,5281.562,5279.7627,5277.394
2017-06-20,5281.551,5283.1655,5283.1875,5281.557,5279.8066,5277.3926,5277.0825
2017-06-21,5283.2017,5283.238,5281.5645,5279.7695,5277.399,5276.99,5277.4224
2017-06-22,5283.2207,5281.5596,5279.8,5277.408,5277.0537,5277.395,5277.034
2017-06-23,5281.545,5279.7656,5277.4155,5277.0615,5277.406,5277.0293,5276.8315
2017-06-25,5279.761,5277.4043,5277.0615,5277.4116,5277.0425,5276.8086,5274.6045
2017-06-26,5277.4097,5277.054,5277.371,5277.054,5276.835,5274.6025,5267.922
2017-06-27,5277.054,5277.3784,5277.0615,5276.832,5274.554,5267.9453,5265.5107
2017-06-28,5277.3457,5277.021,5276.8066,5274.5967,5267.9893,5265.5054,5265.535
2017-06-29,5277.08,5276.8135,5274.5693,5268.0493,5265.547,5265.5215,5264.772
2017-06-30,5276.813,5274.6074,5268.0225,5265.574,5265.5503,5264.7744,5258.8564
2017-07-02,5274.624,5267.85,5265.5347,5265.534,5264.7524,5258.976,5256.4487
2017-07-03,5267.961,5265.499,5265.513,5264.7695,5258.9067,5256.4614,5254.082
2017-07-04,5265.4966,5265.518,5264.798,5258.894,5256.4805,5254.0254,5252.6934
2017-07-05,5265.5103,5264.753,5258.831,5256.464,5254.0796,5252.6353,5252.6562
2017-07-06,5264.7437,5258.934,5256.513,5254.0654,5252.6313,5252.6543,5251.938
2017-07-07,5258.87,5256.51,5254.1025,5252.644,5252.651,5251.967,5246.788
2017-07-09,5256.503,5254.082,5252.603,5252.626,5251.902,5246.6504,5240.869
2017-07-10,5254.0947,5252.6377,5252.616,5251.9434,5246.802,5240.949,5240.5176
2017-07-11,5252.629,5252.6475,5251.9277,5246.7725,5240.9136,5240.497,5237.1646
2017-07-12,5252.6074,5251.9297,5246.8384,5240.9414,5240.4946,5237.1665,5237.126
2017-07-13,5251.91,5246.759,5240.81,5240.538,5237.102,5237.179,5233.129
2017-07-14,5246.7773,5240.93,5240.5273,5237.1523,5237.141,5233.247,5221.9624
2017-07-16,5240.841,5240.538,5237.126,5237.1523,5233.2754,5221.7334,5207.2676
2017-07-17,5240.572,5237.119,5237.1606,5233.1333,5222.0405,5207.3936,5202.367
2017-07-18,5237.1196,5237.13,5233.2427,5222.079,5207.5054,5202.4766,5200.026
2017-07-19,5237.164,5233.227,5221.842,5207.5176,5202.4873,5200.0723,5200.042
2017-07-20,5233.1523,5222.2007,5207.2847,5202.493,5200.0967,5200.032,5192.055
2017-07-21,5222.023,5207.1953,5202.3364,5200.1,5200.011,5192.053,5189.475
2017-07-23,5207.371,5202.545,5200.0635,5200.0156,5192.074,5189.4805,5187.024
2017-07-24,5202.39,5200.0728,5200.068,5192.067,5189.53,5186.997,5184.571
2017-07-25,5200.04,5200.0513,5192.0947,5189.491,5186.914,5184.4814,5180.3467
2017-07-26,5200.069,5192.0254,5189.524,5187.0117,5184.647,5180.3433,5180.3613
2017-07-27,5192.1045,5189.4653,5186.9116,5184.5635,5180.366,5180.383,5180.1284
2017-07-28,5189.521,5187.0,5184.5234,5180.337,5180.3403,5180.1025,5175.7495
2017-07-30,5186.9556,5184.601,5180.392,5180.387,5180.135,5175.7554,5173.138
2017-07-31,5184.613,5180.45,5180.3984,5180.1045,5175.7783,5173.2217,5167.4746
2017-08-01,5180.3374,5180.4224,5180.085,5175.7896,5173.1636,5167.5273,5166.8833
2017-08-02,5180.3267,5180.103,5175.783,5173.201,5167.266,5166.8774,5167.485
2017-08-03,5180.1196,5175.813,5173.1694,5167.464,5166.952,5167.41,5167.4004
2017-08-04,5175.786,5173.1,5167.491,5166.8174,5167.4272,5167.416,5166.974
2017-08-06,5173.087,5167.4727,5166.897,5167.3975,5167.414,5166.874,5161.979
2017-08-07,5167.4907,5166.9,5167.3804,5167.459,5166.9365,5162.035,5156.75
2017-08-08,5166.9478,5167.394,5167.443,5166.9126,5161.9766,5156.7695,5156.8677
2017-08-09,5167.433,5167.4575,5166.898,5161.9126,5156.7446,5156.7837,5156.7817
2017-08-10,5167.441,5166.892,5161.983,5156.822,5156.823,5156.832,5145.2573
2017-08-11,5166.8867,5162.0015,5156.7915,5156.7725,5156.7817,5145.3657,5145.652
2017-08-13,5161.9873,5156.7397,5156.8276,5156.873,5145.265,5145.6484,5145.6914
2017-08-14,5156.767,5156.847,5156.809,5145.248,5145.695,5145.714,5144.7905
2017-08-15,5156.8003,5156.81,5145.3535,5145.6343,5145.6816,5144.7275,5144.7896
2017-08-16,5156.8057,5145.511,5145.6274,5145.673,5144.752,5144.7725,5144.7847
2017-08-17,5145.353,5145.6787,5145.586,5144.7373,5144.7266,5144.77,5142.143
2017-08-18,5145.667,5145.665,5144.726,5144.789,5144.776,5142.145,5130.5425
2017-08-20,5145.6255,5144.7896,5144.722,5144.754,5142.113,5130.1284,5124.4033
2017-08-21,5144.7617,5144.752,5144.749,5142.0933,5130.594,5124.3716,5123.1133
2017-08-22,5144.763,5144.7236,5142.1313,5130.568,5124.2886,5123.0967,5122.347
2017-08-23,5144.708,5142.1646,5130.3906,5124.3003,5123.1577,5122.3667,5122.286
2017-08-24,5142.058,5130.239,5124.4316,5123.087,5122.257,5122.3174,5122.1924
2017-08-25,5130.2563,5124.455,5123.1494,5122.317,5122.2944,5122.2397,5121.6016
2017-08-27,5124.4443,5123.1504,5122.341,5122.336,5122.1743,5121.659,5119.913
2017-08-28,5123.078,5122.3486,5122.3384,5122.2188,5121.679,5119.9614,5119.976
2017-08-29,5122.3125,5122.375,5122.1597,5121.7085,5119.877,5119.9644,5118.247
2017-08-30,5122.3633,5122.2007,5121.7173,5120.0093,5119.9883,5118.15,5118.179
2017-08-31,5122.1855,5121.667,5119.9556,5119.961,5118.265,5118.212,5117.217
2017-09-01,5121.595,5119.88,5119.898,5118.232,5118.2188,5117.2124,5114.859
2017-09-03,5119.9756,5119.9893,5118.2285,5118.173,5117.2065,5114.8247,5114.807
2017-09-04,5119.9585,5118.1646,5118.204,5117.2285,5114.7974,5114.8633,5113.9277
2017-09-05,5118.2056,5118.1533,5117.227,5114.769,5114.7964,5113.957,5112.405
2017-09-06,5118.1772,5117.2437,5114.857,5114.846,5113.95,5112.4873,5113.987
2017-09-07,5117.2837,5114.804,5114.813,5113.971,5112.442,5113.9185,5114.7886
2017-09-08,5114.8535,5114.8486,5113.9556,5112.4795,5113.9404,5114.834,5114.8174
2017-09-10,5114.8057,5113.9287,5112.4346,5113.9497,5114.8843,5114.8096,5117.279
2017-09-11,5113.968,5112.421,5113.93,5114.82,5114.7964,5117.1978,5117.1816
2017-09-12,5112.4663,5113.9956,5114.812,5114.773,5117.204,5117.23,5112.4883
2017-09-13,5113.9272,5114.854,5114.8096,5117.202,5117.213,5112.451,5117.265
2017-09-14,5114.8594,5114.8506,5117.2695,5117.2656,5112.4077,5117.227,5117.249
2017-09-15,5114.8223,5117.226,5117.201,5112.607,5117.2256,5117.2754,5117.205
2017-09-17,5117.2295,5117.256,5112.47,5117.267,5117.2075,5117.2505,5117.2314
2017-09-18,5117.234,5112.5024,5117.162,5117.252,5117.2017,5117.1973,5117.2144
2017-09-19,5112.4316,5117.1997,5117.2627,5117.2446,5117.177,5117.2227,5117.2524
2017-09-20,5117.211,5117.1953,5117.209,5117.2085,5117.175,5117.276,5119.9688
2017-09-21,5117.2334,5117.2524,5117.2236,5117.2686,5117.2305,5120.0186,5121.4785
2017-09-22,5117.221,5117.264,5117.2617,5117.232,5119.95,5121.558,5121.6504
2017-09-24,5117.26,5117.205,5117.2607,5119.957,5121.5786,5121.5894,5121.6846
2017-09-25,5117.2285,5117.1934,5119.9697,5121.597,5121.591,5121.615,5121.494
2017-09-26,5117.2563,5119.9155,5121.5356,5121.547,5121.5903,5121.561,5121.535
2017-09-27,5119.9995,5121.6104,5121.64,5121.5835,5121.594,5121.5967,5122.293
2017-09-28,5121.582,5121.604,5121.523,5121.538,5121.6123,5122.3247,5123.085
2017-09-29,5121.585,5121.5615,5121.6133,5121.5776,5122.2964,5123.1387,5124.703
2017-10-01,5121.579,5121.5903,5121.5938,5122.295,5123.151,5124.7017,5136.425
2017-10-02,5121.611,5121.579,5122.3276,5123.136,5124.673,5137.13,5168.8706
2017-10-03,5121.602,5122.3423,5123.155,5124.7046,5136.8467,5169.715,5185.393
2017-10-04,5122.3247,5123.125,5124.705,5136.8145,5169.423,5185.777,5209.6953
2017-10-05,5123.139,5124.678,5136.7183,5169.206,5185.48,5210.0166,5212.0386
2017-10-06,5124.751,5136.7603,5169.366,5185.4517,5209.714,5212.078,5218.745
2017-10-08,5136.5503,5169.1313,5185.4517,5209.7715,5212.035,5218.7095,5218.919
2017-10-09,5169.264,5185.3735,5209.719,5212.1045,5218.6235,5218.9116,5220.449
2017-10-10,5185.631,5209.6846,5212.0317,5218.707,5218.9126,5220.4517,5220.4746
2017-10-11,5209.88,5212.072,5218.6396,5218.9033,5220.4653,5220.4644,5229.279
2017-10-12,5212.148,5218.672,5218.872,5220.447,5220.4424,5229.549,5242.4775
2017-10-13,5218.7485,5218.8833,5220.4194,5220.502,5229.563,5242.6396,5263.9385
2017-10-15,5218.9126,5220.449,5220.4634,5229.5723,5242.472,5264.075,5264.3706
2017-10-16,5220.443,5220.435,5229.5146,5242.6855,5263.9126,5264.377,5272.1216
2017-10-17,5220.4883,5229.5254,5242.598,5264.1094,5264.391,5272.1104,5271.804
2017-10-18,5229.632,5242.432,5263.8965,5264.368,5272.107,5271.823,5279.1846
2017-10-19,5242.668,5263.866,5264.359,5272.2026,5271.822,5279.3774,5286.2026
2017-10-20,5264.0293,5264.382,5272.1113,5271.8237,5279.3057,5286.0205,5294.764
2017-10-22,5264.382,5272.1777,5271.7915,5279.292,5286.105,5294.981,5311.96
2017-10-23,5272.2017,5271.7905,5279.2104,5286.071,5294.54,5312.0327,5337.5967
2017-10-24,5271.806,5279.138,5286.25,5294.5864,5311.7803,5337.814,5348.674
2017-10-25,5279.177,5286.2563,5294.748,5311.9756,5337.4688,5348.7505,5355.281
2017-10-26,5286.256,5294.883,5311.835,5337.814,5348.56,5355.3086,5356.783
2017-10-27,5294.8896,5311.794,5337.342,5348.7695,5355.2734,5356.758,5358.316
2017-10-29,5311.9644,5337.43,5348.586,5355.2373,5356.7725,5358.2837,5359.0127
2017-10-30,5337.7734,5348.509,5355.2515,5356.8027,5358.3,5359.0063,5360.78
2017-10-31,5348.7188,5355.3374,5356.7754,5358.2803,5359.0415,5360.7837,5360.7964
2017-11-01,5355.217,5356.7734,5358.2856,5359.053,5360.785,5360.8013,5361.1904
2017-11-02,5356.7725,5358.3013,5359.047,5360.8115,5360.8096,5361.2104,5361.4375
2017-11-03,5358.2905,5359.0723,5360.7764,5360.787,5361.183,5361.4746,5362.304
2017-11-05,5359.0396,5360.8306,5360.7954,5361.1963,5361.4863,5362.286,5363.6055
2017-11-06,5360.832,5360.747,5361.205,5361.482,5362.239,5363.638,5364.049
