,EURJPY,EURJPY,EURJPY,EURJPY,EURJPY,EURJPY,EURJPY
2017-06-22,124.224625,124.19379,124.228836,124.20793,124.25942,124.2914,124.26798
2017-06-23,124.204926,124.216576,124.247475,124.25075,124.28056,124.35217,124.349434
2017-06-25,124.212944,124.2221,124.2425,124.31606,124.33252,124.293816,124.355934
2017-06-26,124.28381,124.25129,124.31611,124.327095,124.254776,124.36324,124.37399
2017-06-27,124.222084,124.269806,124.291855,124.34275,124.35455,124.35313,124.32725
2017-06-28,124.357834,124.33013,124.34253,124.310234,124.35811,124.380226,124.36756
2017-06-29,124.33155,124.24606,124.30283,124.34921,124.32442,124.36663,124.37325
2017-06-30,124.31593,124.338234,124.337875,124.355774,124.34777,124.33356,124.32481
2017-07-02,124.3318,124.34383,124.31947,124.35406,124.342255,124.33086,124.36655
2017-07-03,124.34657,124.34277,124.35693,124.355194,124.34127,124.35378,124.372406
2017-07-04,124.33597,124.34028,124.34315,124.353386,124.34547,124.365105,124.35316
2017-07-05,124.34847,124.334404,124.38076,124.35453,124.37353,124.369026,124.35705
2017-07-06,124.36302,124.340866,124.36551,124.35269,124.35009,124.38137,124.40805
2017-07-07,124.33756,124.34512,124.34891,124.35384,124.40154,124.435684,124.60956
2017-07-09,124.353294,124.31629,124.33538,124.396,124.4586,124.53711,124.57197
2017-07-10,124.361626,124.3761,124.386955,124.45078,124.56179,124.56713,124.6324
2017-07-11,124.36826,124.40575,124.460045,124.555115,124.58209,124.658455,124.653046
2017-07-12,124.40322,124.43508,124.55904,124.67308,124.54262,124.525894,124.95151
2017-07-13,124.41816,124.56108,124.52083,124.717606,124.594215,124.95534,126.47404
2017-07-14,124.55438,124.58335,124.64961,124.69825,124.97495,126.44884,127.55279
2017-07-16,124.60445,124.543816,124.57314,124.967445,126.47009,127.628845,128.0616
2017-07-17,124.53357,124.635086,124.977264,126.47051,127.592926,128.02843,128.17487
2017-07-18,124.58338,124.95882,126.493866,127.59854,128.02461,128.09276,128.30083
2017-07-19,124.95875,126.46939,127.62798,128.0242,128.24588,128.20503,128.38931
2017-07-20,126.464066,127.563614,128.01201,128.32631,128.30986,128.3563,128.46503
2017-07-21,127.601685,128.02121,128.21985,128.27756,128.422,128.47076,128.68146
2017-07-23,128.04955,128.24402,128.22153,128.4368,128.54706,128.6495,128.9405
2017-07-24,128.22183,128.33533,128.39085,128.50697,128.64574,128.99226,129.05684
2017-07-25,128.27657,128.41148,128.47482,128.59966,128.94807,128.96652,129.06285
2017-07-26,128.4101,128.48387,128.65004,128.96376,129.03221,129.11298,129.11047
2017-07-27,128.56186,128.61128,128.96284,129.0419,129.02985,129.09871,129.17584
2017-07-28,128.65459,129.00357,129.13657,129.07292,129.12238,129.21313,129.21718
2017-07-30,128.95128,129.01363,129.06827,129.06303,129.1593,129.19582,129.23729
2017-07-31,128.94073,129.06871,129.13936,129.11923,129.2068,129.29488,129.43304
2017-08-01,129.09015,129.11104,129.12317,129.27478,129.2982,129.42316,129.52664
2017-08-02,129.1047,129.19055,129.26372,129.29004,129.41927,129.55386,129.58282
2017-08-03,129.09848,129.13544,129.32585,129.4447,129.5921,129.55365,129.67427
2017-08-04,129.1931,129.3362,129.45146,129.45381,129.64532,129.73532,129.66214
2017-08-06,129.30775,129.447,129.6249,129.61546,129.69081,129.68214,129.72151
2017-08-07,129.4334,129.49812,129.60579,129.71613,129.72044,129.6708,129.73405
2017-08-08,129.56316,129.64435,129.70247,129.72992,129.714,129.72629,129.6726
2017-08-09,129.59769,129.693,129.71074,129.71599,129.70859,129.73813,129.65968
2017-08-10,129.68277,129.72598,129.7214,129.69077,129.73653,129.68044,129.73708
2017-08-11,129.67166,129.68878,129.69783,129.71146,129.69017,129.78987,129.74654
2017-08-13,129.72551,129.69232,129.70554,129.68752,129.75023,129.77115,129.75412
2017-08-14,129.73701,129.7273,129.7209,129.76889,129.7156,129.7341,129.72583
2017-08-15,129.68091,129.68782,129.82684,129.77858,129.75227,129.72858,129.7674
2017-08-16,129.669,129.7938,129.71112,129.72386,129.7211,129.7137,129.6533
2017-08-17,129.76628,129.76219,129.77792,129.74951,129.709,129.70248,129.52971
2017-08-18,129.70247,129.76909,129.74483,129.77365,129.58936,129.54686,129.47444
2017-08-20,129.73888,129.73997,129.72353,129.71924,129.56142,129.46399,129.39246
2017-08-21,129.80164,129.70848,129.6883,129.57358,129.46606,129.38457,129.5458
2017-08-22,129.73875,129.64801,129.60393,129.52666,129.49915,129.46954,129.5856
2017-08-23,129.63443,129.6339,129.57361,129.41249,129.52797,129.59013,129.66751
2017-08-24,129.57028,129.57721,129.41359,129.52487,129.6049,129.77832,129.66614
2017-08-25,129.43294,129.4167,129.56207,129.6026,129.66914,129.73119,129.71434
2017-08-27,129.44162,129.56839,129.58408,129.69403,129.77486,129.72668,129.75542
2017-08-28,129.59444,129.68918,129.6949,129.70187,129.76724,129.8042,129.87256
2017-08-29,129.59445,129.7067,129.77069,129.72192,129.83441,129.82251,129.93565
2017-08-30,129.72348,129.73923,129.77443,129.83185,129.82704,129.92628,130.05617
2017-08-31,129.67026,129.73228,129.83705,129.86238,129.97649,130.03012,130.06793
2017-09-01,129.8156,129.82483,129.91402,129.9606,130.05235,130.05806,129.96973
2017-09-03,129.80397,129.9138,129.94508,130.04973,130.01909,129.98575,130.01196
2017-09-04,129.85042,129.99898,130.0132,130.0636,129.95804,129.97095,129.84088
2017-09-05,129.93642,130.03738,130.04553,129.93016,129.97044,129.93384,129.94781
2017-09-06,130.00313,130.07297,129.97292,129.99802,129.95685,129.93294,129.9552
2017-09-07,130.05678,129.98662,129.98615,129.92622,129.95123,129.9959,129.96747
2017-09-08,129.94826,129.96567,129.94933,129.88168,129.99857,129.94681,129.99261
2017-09-10,129.97598,129.9468,129.93143,129.96599,129.96638,130.00142,129.97139
2017-09-11,129.95352,129.96716,129.99821,129.94955,129.97737,130.01213,130.01361
2017-09-12,129.95363,130.0151,129.96837,129.96552,129.94914,129.95724,129.94885
2017-09-13,129.95374,129.98438,129.97038,129.99168,129.98393,129.97935,129.99841
2017-09-14,129.98814,129.96318,129.99811,129.9708,130.01297,129.99376,129.96492
2017-09-15,129.96416,130.0112,130.02715,129.94041,129.99751,129.94193,130.21194
2017-09-17,129.97624,129.98126,129.98363,130.03001,129.97803,130.26315,130.28899
2017-09-18,129.98938,129.96065,129.95193,129.99146,130.18419,130.33684,130.35135
2017-09-19,129.99281,130.00781,129.989,130.18721,130.34435,130.33946,130.39091
2017-09-20,129.97006,129.97838,130.19554,130.29007,130.32361,130.4017,130.3781
2017-09-21,130.01343,130.17535,130.28876,130.36995,130.31938,130.4052,130.42043
2017-09-22,130.2345,130.26897,130.34236,130.38913,130.38242,130.43022,130.56541
2017-09-24,130.31483,130.37431,130.40498,130.39304,130.5109,130.50174,130.93169
2017-09-25,130.36046,130.36441,130.4289,130.4865,130.51436,130.91776,130.99309
2017-09-26,130.38649,130.41498,130.40926,130.53877,130.88069,131.03436,131.093
2017-09-27,130.42535,130.50885,130.52856,130.95409,131.00104,131.04697,131.25365
2017-09-28,130.43793,130.56348,130.93571,131.03026,131.05524,131.31714,131.32094
2017-09-29,130.56993,130.91614,131.04764,131.11673,131.35823,131.38779,131.54555
2017-10-01,130.87698,130.96953,131.03156,131.3436,131.34694,131.51337,131.55714
2017-10-02,130.96973,131.09196,131.30983,131.35677,131.53108,131.56906,132.222
2017-10-03,131.00928,131.30676,131.40314,131.44829,131.58012,132.21657,132.20341
2017-10-04,131.3212,131.36862,131.48071,131.58917,132.2305,132.19661,132.23804
2017-10-05,131.38846,131.52626,131.58023,132.17569,132.16989,132.22581,132.22426
2017-10-06,131.50069,131.61366,132.17484,132.14243,132.20888,132.24808,132.28009
2017-10-08,131.58963,132.12497,132.17085,132.24138,132.2595,132.31662,132.36728
2017-10-09,132.18513,132.18565,132.28525,132.27321,132.35753,132.38661,132.4215
2017-10-10,132.22371,132.19151,132.2737,132.35474,132.36867,132.42688,132.46147
2017-10-11,132.26495,132.254,132.28183,132.41806,132.43399,132.4306,132.42725
2017-10-12,132.25848,132.30469,132.34644,132.4477,132.41649,132.4026,132.43488
2017-10-13,132.29965,132.4277,132.40382,132.43271,132.43436,132.44603,132.52878
2017-10-15,132.34758,132.43045,132.48131,132.45134,132.41606,132.47644,132.54282
2017-10-16,132.41904,132.41254,132.39154,132.41759,132.47064,132.52759,132.53207
2017-10-17,132.40564,132.43063,132.46214,132.4863,132.54759,132.55518,132.54059
2017-10-18,132.44377,132.41216,132.52832,132.44606,132.47482,132.59088,132.67007
2017-10-19,132.44156,132.46594,132.48015,132.5502,132.51202,132.6481,132.61565
2017-10-20,132.42946,132.50244,132.53032,132.53606,132.53798,132.62366,132.74924
2017-10-22,132.55899,132.52792,132.58424,132.64842,132.59145,132.71597,132.85501
2017-10-23,132.57695,132.5895,132.52187,132.61134,132.71906,132.84949,132.80386
2017-10-24,132.58926,132.53377,132.6399,132.75441,132.837,132.79619,132.82776
2017-10-25,132.62749,132.59222,132.71779,132.85175,132.82936,132.77982,132.81816
2017-10-26,132.64467,132.74023,132.82457,132.8357,132.80304,132.81998,132.61124
2017-10-27,132.7331,132.81442,132.85234,132.81345,132.82028,132.60487,132.6093
2017-10-29,132.8383,132.82198,132.82501,132.81435,132.63913,132.60422,132.61046
2017-10-30,132.82831,132.77728,132.85323,132.60065,132.64914,132.5983,132.612
2017-10-31,132.82715,132.84045,132.61754,132.59842,132.67247,132.60562,132.54984
2017-11-01,132.82913,132.65115,132.60873,132.65027,132.5913,132.61499,132.6311
2017-11-02,132.71275,132.67053,132.62819,132.65681,132.62447,132.59224,132.57846
2017-11-03,132.62354,132.62077,132.61992,132.59358,132.58089,132.58548,132.58316
2017-11-05,132.60799,132.60185,132.61353,132.61327,132.58678,132.57939,132.58717
2017-11-06,132.62383,132.58784,132.55743,132.58694,132.59387,132.54982,132.53775
2017-11-07,132.60812,132.59299,132.59341,132.58617,132.57779,132.5449,132.52052
2017-11-08,132.62485,132.55862,132.56825,132.55641,132.58418,132.51265,132.43034
2017-11-09,132.56989,132.59517,132.58531,132.51784,132.50464,132.4809,132.46806
