,EURNOK,EURNOK,EURNOK,EURNOK,EURNOK,EURNOK,EURNOK
2017-03-06,8.915868,8.898564,8.9091015,8.910874,8.895521,8.892631,8.908046
2017-03-07,8.888259,8.9055395,8.904635,8.910805,8.914446,8.890454,8.880155
2017-03-08,8.921572,8.88463,8.902628,8.910072,8.882137,8.903586,8.894411
2017-03-09,8.922313,8.88256,8.893595,8.90802,8.913657,8.903664,8.908307
2017-03-10,8.892193,8.891979,8.901194,8.889724,8.883633,8.903753,8.903648
2017-03-12,8.907778,8.872319,8.901244,8.900492,8.906636,8.903844,8.894208
2017-03-13,8.888796,8.886398,8.90133,8.894818,8.897257,8.903932,8.891371
2017-03-14,8.914292,8.901648,8.901418,8.896941,8.897971,8.904023,8.896013
2017-03-15,8.895722,8.900104,8.901505,8.889692,8.894617,8.904114,8.901994
2017-03-16,8.901304,8.906035,8.901594,8.910567,8.8969,8.9042015,8.909967
2017-03-17,8.901301,8.886407,8.916684,8.916813,8.9107275,8.910116,8.908427
2017-03-19,8.910797,8.901634,8.895851,8.891861,8.907176,8.907678,8.917941
2017-03-20,8.891642,8.8999405,8.918792,8.906582,8.910948,8.924581,8.925174
2017-03-21,8.908323,8.906314,8.907094,8.912536,8.916808,8.92413,8.947326
2017-03-22,8.89322,8.892441,8.905702,8.923888,8.916672,8.940756,8.945047
2017-03-23,8.895239,8.908996,8.919807,8.9356985,8.939002,8.937955,8.970289
2017-03-24,8.906044,8.908094,8.924047,8.93607,8.96327,8.970706,8.986748
2017-03-26,8.92436,8.929774,8.937753,8.931633,8.976865,8.996279,9.06561
2017-03-27,8.943134,8.956477,8.94391,8.974077,8.980351,9.04938,9.089878
2017-03-28,8.956038,8.940033,8.952334,8.978453,9.070576,9.082728,9.09385
2017-03-29,8.964845,8.976077,8.966958,9.063223,9.092165,9.131062,9.105767
2017-03-30,8.974978,8.958922,9.039336,9.077951,9.1022005,9.095991,9.12344
2017-03-31,8.978578,9.058803,9.087449,9.103859,9.085233,9.045967,9.137515
2017-04-02,9.072642,9.098679,9.107059,9.110547,9.0951,9.144175,9.142453
2017-04-03,9.0835905,9.1004715,9.113866,9.12471,9.128533,9.133064,9.128787
2017-04-04,9.101236,9.101292,9.142893,9.124281,9.128802,9.101714,9.141862
2017-04-05,9.10137,9.148177,9.049683,9.145752,9.1391,9.147548,9.139326
2017-04-06,9.106916,9.125512,9.125761,9.113588,9.135758,9.072091,9.098192
2017-04-07,9.17303,9.116403,9.145724,9.152517,9.139709,9.1352625,9.141132
2017-04-09,9.1357565,9.1379,9.142282,9.166334,9.130688,9.148686,9.144582
2017-04-10,9.133704,9.133686,9.083005,9.146133,9.1542425,9.149457,9.144019
2017-04-11,9.142112,9.138657,9.146499,9.113479,9.139694,9.144548,9.147081
2017-04-12,9.1370535,9.136775,9.135252,9.119405,9.145481,9.139763,9.140827
2017-04-13,9.138913,9.142436,9.123376,9.134013,9.152309,9.141836,9.149402
2017-04-16,9.164769,9.147921,9.141237,9.145601,9.14973,9.119467,9.144124
2017-04-17,9.1551695,9.141792,9.146182,9.146664,9.11581,9.140027,9.158105
2017-04-18,9.140217,9.142575,9.144046,9.14653,9.148597,9.139268,9.155948
2017-04-19,9.146639,9.140608,9.153196,9.145547,9.184491,9.152676,9.152947
2017-04-20,9.152325,9.136376,9.146522,9.162329,9.143512,9.155406,9.156742
2017-04-21,9.154844,9.158379,9.150387,9.160623,9.161286,9.151866,9.169766
2017-04-23,9.166916,9.144339,9.145859,9.1551695,9.156076,9.12492,9.122649
2017-04-24,9.159651,9.16164,9.143009,9.162714,9.169264,9.127951,9.192812
2017-04-25,9.156365,9.159166,9.14352,9.16723,9.166269,9.152698,9.151027
2017-04-26,9.168124,9.157948,9.152942,9.155602,9.149496,9.188662,9.134385
2017-04-27,9.142532,9.167561,9.168481,9.149284,9.138281,9.151414,9.178692
2017-04-28,9.138189,9.144988,9.165971,9.184802,9.130677,9.130747,9.1727085
2017-04-30,9.182253,9.173794,9.1610565,9.186036,9.188641,9.160757,9.170294
2017-05-01,9.16825,9.2071705,9.162562,9.1797695,9.185475,9.196377,9.19215
2017-05-02,9.184256,9.146107,9.206176,9.15421,9.163195,9.2037,9.202968
2017-05-03,9.14661,9.176208,9.22602,9.1791525,9.178105,9.171656,9.21386
2017-05-04,9.197315,9.173508,9.153627,9.181755,9.165104,9.181383,9.20764
2017-05-05,9.1826105,9.181684,9.178384,9.186307,9.176721,9.199095,9.221319
2017-05-07,9.214788,9.183776,9.184145,9.220347,9.208549,9.213245,9.22365
2017-05-08,9.201106,9.178329,9.173059,9.206512,9.224589,9.222799,9.257571
2017-05-09,9.174911,9.176027,9.20644,9.215491,9.226548,9.259481,9.274059
2017-05-10,9.179503,9.204339,9.225171,9.22318,9.26126,9.275203,9.280256
2017-05-11,9.2103405,9.221643,9.222669,9.257331,9.269106,9.288367,9.308377
2017-05-12,9.225856,9.2265,9.253797,9.27229,9.295293,9.315341,9.318002
2017-05-14,9.225368,9.2529125,9.263953,9.286198,9.325617,9.330246,9.336319
2017-05-15,9.263987,9.290442,9.276195,9.325228,9.328948,9.337103,9.348959
2017-05-16,9.272583,9.277608,9.313487,9.33037,9.340338,9.342679,9.3462515
2017-05-17,9.2934675,9.320253,9.330502,9.334525,9.345123,9.34744,9.353331
2017-05-18,9.313706,9.341135,9.339588,9.342162,9.344583,9.34166,9.353154
2017-05-19,9.312425,9.329967,9.333524,9.348621,9.358549,9.3632765,9.348541
2017-05-21,9.329293,9.344163,9.338328,9.351964,9.36193,9.35371,9.360133
2017-05-22,9.3437195,9.344147,9.36392,9.333237,9.367047,9.365107,9.352043
2017-05-23,9.346608,9.355733,9.344867,9.3598,9.356194,9.361747,9.357249
2017-05-24,9.363572,9.351611,9.353652,9.3658,9.355838,9.357988,9.384467
2017-05-25,9.350405,9.367336,9.360886,9.364215,9.341206,9.402361,9.363176
2017-05-26,9.350679,9.355934,9.359362,9.316761,9.37122,9.375589,9.3802805
2017-05-28,9.356902,9.361494,9.364948,9.367829,9.344892,9.359864,9.388447
2017-05-29,9.348953,9.394696,9.369878,9.383314,9.400628,9.384513,9.367792
2017-05-30,9.367709,9.362587,9.370422,9.374363,9.366977,9.383541,9.354088
2017-05-31,9.380651,9.386665,9.379259,9.371682,9.395595,9.400964,9.389582
2017-06-01,9.351297,9.393667,9.393985,9.377783,9.37558,9.395622,9.392503
2017-06-02,9.361469,9.381044,9.368995,9.397831,9.381009,9.38618,9.394539
2017-06-04,9.393327,9.369584,9.370862,9.399368,9.3733,9.377553,9.385668
2017-06-05,9.389331,9.386682,9.363202,9.395033,9.410548,9.384448,9.397718
2017-06-06,9.381225,9.402196,9.390309,9.385988,9.390488,9.43069,9.403523
2017-06-07,9.381281,9.382595,9.387813,9.386148,9.393172,9.401545,9.393207
2017-06-08,9.380763,9.384818,9.39462,9.398357,9.384156,9.394847,9.42306
2017-06-09,9.38656,9.41345,9.397133,9.391711,9.393103,9.409481,9.429952
2017-06-11,9.406818,9.382971,9.411313,9.398284,9.427333,9.425854,9.449234
2017-06-12,9.413201,9.388622,9.40594,9.408508,9.426076,9.427904,9.4304
2017-06-13,9.402319,9.402838,9.411992,9.4267645,9.444971,9.432667,9.427887
2017-06-14,9.431473,9.414782,9.430126,9.439386,9.433012,9.446722,9.442095
2017-06-15,9.407923,9.420564,9.425424,9.431495,9.439813,9.438256,9.4473505
2017-06-16,9.43076,9.441221,9.420682,9.42903,9.437749,9.45534,9.448851
2017-06-18,9.438749,9.417721,9.431924,9.433241,9.432368,9.428475,9.4595995
2017-06-19,9.430552,9.411079,9.43715,9.442316,9.448534,9.461444,9.454996
2017-06-20,9.437367,9.435306,9.436663,9.434753,9.459518,9.450779,9.4432125
2017-06-21,9.436773,9.443357,9.4351,9.440461,9.455194,9.456497,9.459028
2017-06-22,9.413725,9.4409485,9.432317,9.456697,9.468107,9.438578,9.470217
2017-06-23,9.4470625,9.460494,9.445408,9.457266,9.471154,9.488497,9.469871
2017-06-25,9.464241,9.468899,9.460062,9.46674,9.480571,9.459941,9.5037565
2017-06-26,9.450108,9.472474,9.448328,9.41671,9.460561,9.490233,9.468853
2017-06-27,9.460086,9.451752,9.468445,9.472602,9.454416,9.462272,9.475248
2017-06-28,9.452726,9.490358,9.460708,9.467098,9.463802,9.4650955,9.472174
2017-06-29,9.453354,9.464378,9.480535,9.473168,9.472361,9.484801,9.495933
2017-06-30,9.462968,9.46066,9.463074,9.476092,9.503185,9.448838,9.481114
2017-07-02,9.497748,9.448521,9.464811,9.479563,9.472958,9.482849,9.49224
2017-07-03,9.466828,9.474913,9.48943,9.487167,9.501963,9.506667,9.485326
2017-07-04,9.47215,9.459505,9.4683485,9.464113,9.498787,9.5142355,9.502504
2017-07-05,9.511878,9.4655285,9.4847975,9.492584,9.487186,9.47335,9.502647
2017-07-06,9.472507,9.486837,9.469061,9.491233,9.490708,9.489983,9.498777
2017-07-07,9.489417,9.504918,9.498943,9.500059,9.502184,9.48974,9.489235
2017-07-09,9.474813,9.492663,9.506289,9.499574,9.502341,9.502736,9.537128
2017-07-10,9.484742,9.483902,9.48246,9.486541,9.502293,9.501231,9.507604
2017-07-11,9.494935,9.497368,9.512033,9.497598,9.499504,9.503108,9.512674
2017-07-12,9.520982,9.505919,9.499339,9.509194,9.505762,9.49379,9.50128
2017-07-13,9.503193,9.504933,9.488412,9.5070505,9.500216,9.501705,9.492384
2017-07-14,9.513097,9.510177,9.505023,9.501549,9.504532,9.49519,9.492108
2017-07-16,9.513665,9.485439,9.497801,9.498992,9.498529,9.5053215,9.480248
2017-07-17,9.492896,9.500983,9.503246,9.496424,9.497516,9.482678,9.478989
2017-07-18,9.478413,9.502335,9.49936,9.474119,9.481272,9.4774065,9.476048
2017-07-19,9.506287,9.49126,9.490533,9.48501,9.485049,9.478585,9.498316
2017-07-20,9.497498,9.488637,9.493977,9.483381,9.483535,9.469714,9.475097
2017-07-21,9.479576,9.485248,9.485878,9.466931,9.458037,9.472388,9.467945
2017-07-23,9.480217,9.472401,9.474764,9.465832,9.473612,9.480417,9.475849
2017-07-24,9.487172,9.480463,9.473919,9.472743,9.462052,9.460538,9.466407
2017-07-25,9.478665,9.473725,9.488392,9.469263,9.473527,9.4680805,9.456829
2017-07-26,9.465205,9.473561,9.451428,9.483712,9.472459,9.466439,9.464509
2017-07-27,9.491859,9.468271,9.480628,9.47506,9.467998,9.461412,9.447647
2017-07-28,9.453218,9.463033,9.470655,9.45378,9.46528,9.44214,9.456751
2017-07-30,9.473624,9.4586935,9.471446,9.461734,9.463853,9.449507,9.435331
2017-07-31,9.455521,9.447118,9.465721,9.466891,9.435796,9.436625,9.419352
2017-08-01,9.449564,9.450334,9.44799,9.436241,9.435045,9.387879,9.391752
2017-08-02,9.457467,9.43942,9.4533205,9.417168,9.386945,9.391028,9.37885
2017-08-03,9.447402,9.455182,9.446921,9.3902645,9.386952,9.384118,9.375991
2017-08-04,9.449804,9.4313135,9.397786,9.3898535,9.379166,9.36971,9.361818
2017-08-06,9.429805,9.413074,9.400607,9.370818,9.353546,9.38126,9.383236
2017-08-07,9.397814,9.387626,9.393412,9.378835,9.343827,9.370326,9.342869
2017-08-08,9.393256,9.388878,9.405527,9.387854,9.371376,9.362263,9.363594
2017-08-09,9.3869915,9.35617,9.351235,9.317326,9.371599,9.362799,9.382517
2017-08-10,9.372794,9.3902645,9.346194,9.360833,9.370774,9.367225,9.362959
2017-08-11,9.360211,9.345884,9.367244,9.357151,9.3389435,9.347532,9.370567
2017-08-13,9.372189,9.377136,9.362375,9.370946,9.374808,9.366469,9.371533
2017-08-14,9.371434,9.359244,9.377302,9.34844,9.354499,9.362441,9.343926
2017-08-15,9.380185,9.343524,9.353369,9.36433,9.34768,9.358936,9.353644
2017-08-16,9.371049,9.459056,9.341721,9.3581,9.349922,9.359631,9.336702
2017-08-17,9.371491,9.350079,9.329575,9.365312,9.334522,9.359741,9.337106
2017-08-18,9.358151,9.347826,9.374867,9.345437,9.321853,9.32953,9.322083
2017-08-20,9.388005,9.355157,9.3475685,9.333844,9.367668,9.3593645,9.340174
2017-08-21,9.351919,9.352949,9.353117,9.336458,9.343878,9.326705,9.333136
2017-08-22,9.341785,9.345424,9.336805,9.34301,9.335705,9.343996,9.316266
2017-08-23,9.344498,9.339449,9.341059,9.352389,9.346623,9.288336,9.346106
2017-08-24,9.358246,9.359122,9.347663,9.340269,9.367434,9.329841,9.326175
2017-08-25,9.333025,9.353235,9.349777,9.338291,9.334105,9.334915,9.329095
2017-08-27,9.345722,9.332268,9.351743,9.330846,9.323735,9.325008,9.304554
2017-08-28,9.34607,9.35789,9.326322,9.338103,9.314738,9.339859,9.322937
2017-08-29,9.325536,9.338982,9.328648,9.324713,9.316449,9.313173,9.321999
2017-08-30,9.346542,9.324532,9.321961,9.313483,9.314039,9.308146,9.312445
2017-08-31,9.315322,9.320607,9.329807,9.303131,9.311092,9.308136,9.309954
2017-09-01,9.314474,9.315716,9.31968,9.313667,9.311958,9.302387,9.307459
2017-09-03,9.330406,9.3162775,9.309656,9.312983,9.309802,9.300885,9.304265
2017-09-04,9.316224,9.310653,9.308967,9.310194,9.307808,9.311704,9.308988
2017-09-05,9.312037,9.321464,9.313723,9.316621,9.305349,9.30691,9.320372
2017-09-06,9.306132,9.310683,9.303176,9.312116,9.313592,9.298575,9.319222
2017-09-07,9.315454,9.303727,9.300348,9.298292,9.310911,9.302781,9.305983
2017-09-08,9.32049,9.310802,9.314415,9.302996,9.329389,9.305413,9.307888
2017-09-10,9.308395,9.314593,9.319799,9.296292,9.312337,9.321856,9.307315
2017-09-11,9.307033,9.305063,9.3091345,9.317685,9.319749,9.331666,9.326684
2017-09-12,9.303304,9.300835,9.315235,9.3151245,9.318624,9.298549,9.304938
2017-09-13,9.3093815,9.319003,9.316043,9.314491,9.309676,9.331913,9.304996
2017-09-14,9.330741,9.31457,9.31523,9.318881,9.315794,9.298156,9.327817
2017-09-15,9.309063,9.310547,9.31608,9.331108,9.323897,9.331226,9.298982
2017-09-17,9.312634,9.317185,9.315228,9.325159,9.31339,9.316546,9.340474
2017-09-18,9.329061,9.306273,9.31613,9.330261,9.320956,9.314406,9.333473
2017-09-19,9.30669,9.327724,9.315232,9.3263,9.311658,9.318163,9.325576
2017-09-20,9.324819,9.30186,9.316191,9.322852,9.299284,9.314271,9.292542
2017-09-21,9.322442,9.320275,9.309152,9.301521,9.333208,9.295985,9.290328
2017-09-22,9.303988,9.311111,9.315417,9.290701,9.3357935,9.298559,9.325334
2017-09-24,9.316818,9.344731,9.31539,9.317484,9.320664,9.306599,9.315102
2017-09-25,9.308716,9.302889,9.278549,9.315429,9.328841,9.310813,9.311164
2017-09-26,9.285604,9.283831,9.33615,9.304282,9.302446,9.315879,9.307745
2017-09-27,9.338321,9.291153,9.300853,9.308021,9.305238,9.312725,9.31859
2017-09-28,9.298374,9.334481,9.304909,9.311935,9.295739,9.318972,9.311059
2017-09-29,9.297615,9.308747,9.316237,9.3160305,9.318153,9.317601,9.317879
2017-10-01,9.305906,9.309411,9.304251,9.302658,9.319836,9.326307,9.334423
2017-10-02,9.320447,9.32234,9.307719,9.320142,9.315783,9.32076,9.327682
2017-10-03,9.306465,9.3083105,9.311008,9.319555,9.326057,9.321583,9.32642
2017-10-04,9.312239,9.315355,9.302954,9.312889,9.325607,9.330594,9.345786
2017-10-05,9.316409,9.314375,9.3220825,9.328865,9.331946,9.268201,9.336295
2017-10-06,9.318706,9.314984,9.327425,9.331164,9.348127,9.340309,9.360959
2017-10-08,9.317544,9.32271,9.338099,9.34821,9.35502,9.355783,9.331663
2017-10-09,9.32466,9.323034,9.318842,9.315807,9.337637,9.304743,9.364244
2017-10-10,9.335767,9.320468,9.34856,9.367157,9.37583,9.328766,9.350318
2017-10-11,9.332694,9.352087,9.353991,9.391906,9.35523,9.353697,9.344221
2017-10-12,9.345743,9.354512,9.393768,9.361315,9.360283,9.359893,9.365236
2017-10-13,9.3656645,9.358457,9.359955,9.335935,9.365511,9.361473,9.364473
2017-10-15,9.386656,9.343962,9.351649,9.347499,9.351874,9.359846,9.328641
2017-10-16,9.37644,9.368503,9.362045,9.3574095,9.35452,9.347705,9.359069
2017-10-17,9.345046,9.367724,9.36253,9.366613,9.335558,9.364681,9.3563595
2017-10-18,9.353048,9.35096,9.381256,9.31557,9.365038,9.367746,9.356217
2017-10-19,9.389702,9.376041,9.330092,9.393669,9.380739,9.359908,9.378633
2017-10-20,9.357886,9.3257065,9.369701,9.366702,9.365459,9.378641,9.38309
2017-10-22,9.351627,9.364776,9.370121,9.354925,9.3685875,9.356759,9.370168
2017-10-23,9.371731,9.364053,9.369034,9.370737,9.375326,9.375389,9.36589
2017-10-24,9.368155,9.37027,9.349935,9.374368,9.368413,9.3699665,9.37373
2017-10-25,9.379239,9.364579,9.381014,9.375989,9.384119,9.365297,9.372566
2017-10-26,9.374371,9.363727,9.381284,9.352957,9.376825,9.381393,9.387225
2017-10-27,9.363964,9.347351,9.350283,9.364854,9.367041,9.373608,9.389108
2017-10-29,9.366025,9.374308,9.371398,9.371664,9.375994,9.380502,9.3804455
2017-10-30,9.3716135,9.371816,9.368728,9.343576,9.369185,9.402451,9.402688
2017-10-31,9.375812,9.387859,9.396197,9.366196,9.375694,9.377859,9.382506
2017-11-01,9.371749,9.358885,9.382198,9.380203,9.388217,9.405061,9.402005
2017-11-02,9.375945,9.370172,9.379289,9.383432,9.389418,9.399147,9.378684
2017-11-03,9.381676,9.392864,9.374205,9.378373,9.387018,9.393958,9.391175
2017-11-05,9.379691,9.387069,9.417424,9.374673,9.376979,9.403215,9.392013
2017-11-06,9.385069,9.379827,9.386094,9.389978,9.390645,9.387806,9.384183
2017-11-07,9.402174,9.395907,9.389669,9.391949,9.384171,9.39989,9.411566
2017-11-08,9.395447,9.378231,9.385491,9.392446,9.40862,9.399863,9.408674
2017-11-09,9.393231,9.383718,9.403694,9.41287,9.400296,9.410486,9.4130535
