,XAUCHF,XAUCHF,XAUCHF,XAUCHF,XAUCHF,XAUCHF,XAUCHF
2015-09-17,1088.9167,1088.9368,1088.9366,1089.8447,1090.0482,1090.4152,1090.6523
2015-09-18,1088.9337,1088.8922,1089.831,1090.0192,1090.5636,1090.6868,1090.6495
2015-09-20,1088.8157,1089.8558,1090.057,1090.4795,1090.7153,1090.6578,1090.7052
2015-09-21,1089.7136,1090.0558,1090.6167,1090.6831,1090.6604,1090.7142,1091.9873
2015-09-22,1090.0538,1090.6176,1090.6868,1090.654,1090.7,1091.9713,1092.2594
2015-09-23,1090.5669,1090.6925,1090.6957,1090.7104,1091.9142,1092.2382,1092.5597
2015-09-24,1090.7039,1090.6879,1090.6475,1091.9895,1092.1995,1092.6117,1093.1653
2015-09-25,1090.6772,1090.685,1091.8738,1092.2605,1092.6162,1093.1575,1093.1423
2015-09-27,1090.704,1091.8348,1092.3011,1092.5599,1093.1909,1093.1797,1091.9557
2015-09-28,1091.7993,1092.2599,1092.4835,1093.1631,1093.2191,1091.9635,1091.8589
2015-09-29,1092.2493,1092.6381,1093.2571,1093.1403,1091.9053,1091.885,1091.898
2015-09-30,1092.6107,1093.1567,1093.1152,1091.9573,1091.9297,1091.8696,1091.8903
2015-10-01,1093.1792,1093.1825,1091.843,1091.8606,1091.8972,1091.9478,1093.1699
2015-10-02,1093.1926,1091.8931,1091.9365,1091.8999,1091.9196,1093.178,1093.4344
2015-10-04,1091.9543,1091.8903,1091.9138,1091.8918,1093.1954,1093.4482,1093.4646
2015-10-05,1091.8749,1091.9346,1091.925,1093.1675,1093.4247,1093.4946,1095.8975
2015-10-06,1091.8589,1091.9172,1093.1229,1093.4097,1093.5017,1095.9044,1096.1077
2015-10-07,1091.9381,1093.1781,1093.4734,1093.46,1095.8639,1096.068,1096.5646
2015-10-08,1093.1866,1093.384,1093.4882,1095.9916,1096.0321,1096.6008,1096.9144
2015-10-09,1093.3862,1093.4644,1095.892,1096.0684,1096.525,1096.9957,1097.9912
2015-10-11,1093.4994,1095.9332,1096.0378,1096.5387,1096.9557,1098.004,1098.0603
2015-10-12,1095.9229,1096.0,1096.5363,1096.9135,1098.0486,1098.1179,1100.4271
2015-10-13,1096.0681,1096.5686,1097.0323,1098.0111,1098.0232,1100.4261,1102.1095
2015-10-14,1096.5166,1096.9219,1097.9961,1098.0189,1100.4055,1101.9868,1104.3191
2015-10-15,1096.8413,1097.9967,1098.0424,1100.3842,1101.9883,1104.3694,1104.4681
2015-10-16,1097.9872,1098.0133,1100.3726,1102.0242,1104.3411,1104.4772,1105.8248
2015-10-18,1098.0098,1100.3645,1102.0165,1104.3529,1104.4926,1105.8695,1106.1387
2015-10-19,1100.4297,1102.0671,1104.3052,1104.369,1105.8141,1106.0972,1108.0083
2015-10-20,1101.9617,1104.3209,1104.39,1105.8143,1106.1033,1108.1176,1109.8701
2015-10-21,1104.3287,1104.5131,1105.8014,1106.0729,1108.0709,1110.016,1110.074
2015-10-22,1104.4885,1105.81,1106.0769,1108.0834,1109.9036,1110.0669,1111.7178
2015-10-23,1105.8253,1106.1143,1108.1007,1109.9491,1110.0988,1111.7133,1112.9222
2015-10-25,1106.1028,1108.1539,1109.9863,1110.1066,1111.711,1112.8932,1115.4082
2015-10-26,1108.0844,1109.9596,1110.038,1111.7611,1112.9845,1115.2947,1117.2067
2015-10-27,1109.9543,1110.0604,1111.6958,1112.9081,1115.3859,1117.1118,1118.1763
2015-10-28,1110.1122,1111.7645,1112.8878,1115.3932,1117.1555,1118.1722,1119.5568
2015-10-29,1111.7272,1112.977,1115.3646,1117.1459,1118.2511,1119.7067,1119.5414
2015-10-30,1112.9246,1115.3723,1117.1877,1118.1951,1119.6521,1119.6519,1119.5708
2015-11-01,1115.3792,1117.1816,1118.1998,1119.5955,1119.5325,1119.4255,1119.6115
2015-11-02,1117.1362,1118.1353,1119.6006,1119.6266,1119.5583,1119.5712,1119.599
2015-11-03,1118.1738,1119.6392,1119.531,1119.6051,1119.6366,1119.7288,1118.1836
2015-11-04,1119.541,1119.5192,1119.6202,1119.6151,1119.4955,1118.163,1115.3826
2015-11-05,1119.6201,1119.545,1119.5864,1119.6538,1118.2043,1115.4272,1115.3798
2015-11-06,1119.6359,1119.623,1119.531,1118.1993,1115.402,1115.3463,1115.3746
2015-11-08,1119.5574,1119.4822,1118.2135,1115.339,1115.3701,1115.3306,1115.4188
2015-11-09,1119.5415,1118.2062,1115.3252,1115.3771,1115.3878,1115.41,1115.3213
2015-11-10,1118.1605,1115.4238,1115.3458,1115.3633,1115.3533,1115.426,1115.3171
2015-11-11,1115.3643,1115.3914,1115.3348,1115.3629,1115.3743,1115.3461,1115.3169
2015-11-12,1115.3785,1115.3994,1115.2954,1115.3729,1115.4357,1115.3298,1115.3208
2015-11-13,1115.3754,1115.3857,1115.3839,1115.3771,1115.3918,1115.4103,1115.4199
2015-11-15,1115.3317,1115.3536,1115.425,1115.3397,1115.3113,1115.4266,1115.3756
2015-11-16,1115.3918,1115.3596,1115.376,1115.4375,1115.3397,1115.3458,1115.4456
2015-11-17,1115.3965,1115.304,1115.3707,1115.3962,1115.4084,1115.3297,1115.3912
2015-11-18,1115.3625,1115.371,1115.4833,1115.3479,1115.3698,1115.4106,1115.3989
2015-11-19,1115.3718,1115.3761,1115.4225,1115.3489,1115.3881,1115.427,1114.4269
2015-11-20,1115.3248,1115.3312,1115.4156,1115.397,1115.3534,1114.5907,1105.5471
2015-11-22,1115.3832,1115.431,1115.439,1115.3802,1114.5371,1105.5879,1102.5012
2015-11-23,1115.3829,1115.391,1115.3635,1114.4673,1105.5431,1102.4762,1099.4113
2015-11-24,1115.342,1115.3992,1114.5287,1105.3818,1102.3937,1099.3103,1099.2046
2015-11-25,1115.409,1114.4794,1105.5424,1102.4564,1099.282,1099.2817,1098.6393
2015-11-26,1114.4319,1105.4186,1102.3992,1099.2588,1099.1699,1098.5854,1098.3188
2015-11-27,1105.5376,1102.328,1099.3348,1099.2751,1098.6802,1098.3632,1097.5859
2015-11-29,1102.3972,1099.343,1099.2621,1098.7041,1098.2976,1097.5544,1096.7194
2015-11-30,1099.2925,1099.237,1098.6338,1098.3024,1097.5576,1096.7561,1096.5309
2015-12-01,1099.1884,1098.6528,1098.3192,1097.4825,1096.745,1096.4991,1096.2047
2015-12-02,1098.6388,1098.3538,1097.5061,1096.781,1096.5438,1096.2727,1095.8942
2015-12-03,1098.3254,1097.4163,1096.7455,1096.4777,1096.2463,1095.876,1095.7241
2015-12-04,1097.4913,1096.8044,1096.5099,1096.2467,1095.9264,1095.7773,1095.31
2015-12-06,1096.7838,1096.5237,1096.3739,1095.8904,1095.7533,1095.3636,1094.6016
2015-12-07,1096.485,1096.2999,1095.8558,1095.7084,1095.303,1094.6257,1093.5421
2015-12-08,1096.33,1095.8757,1095.7827,1095.38,1094.6094,1093.5254,1093.2239
2015-12-09,1095.8959,1095.6991,1095.3204,1094.5996,1093.4954,1093.2118,1092.7822
2015-12-10,1095.7212,1095.2821,1094.5813,1093.5704,1093.2089,1092.8269,1092.7157
2015-12-11,1095.3518,1094.516,1093.5171,1093.1907,1092.7914,1092.6162,1090.7965
2015-12-13,1094.6133,1093.5414,1093.2533,1092.7977,1092.704,1090.7379,1089.3004
2015-12-14,1093.4991,1093.262,1092.8639,1092.634,1090.6744,1089.4203,1088.9424
2015-12-15,1093.1859,1092.8643,1092.6191,1090.7527,1089.3624,1088.9584,1088.5237
2015-12-16,1092.7919,1092.5803,1090.7933,1089.3219,1088.9581,1088.484,1088.0941
2015-12-17,1092.6879,1090.7443,1089.2631,1088.9386,1088.5159,1088.1368,1087.0457
2015-12-18,1090.7661,1089.323,1088.9557,1088.4547,1088.1704,1086.9443,1083.8877
2015-12-20,1089.3291,1088.9182,1088.5176,1088.1267,1086.9751,1083.8579,1082.392
2015-12-21,1088.9065,1088.4993,1088.1536,1087.007,1083.9222,1082.3619,1077.9315
2015-12-22,1088.4924,1088.1542,1087.0264,1083.9844,1082.379,1078.0477,1069.5312
2015-12-23,1088.1323,1087.0173,1083.791,1082.4429,1077.9321,1069.8715,1068.6422
2015-12-24,1087.056,1083.8444,1082.4559,1077.9948,1069.8552,1068.5834,1067.8257
2015-12-27,1083.8873,1082.3833,1078.0688,1069.6735,1068.5952,1067.6918,1064.044
2015-12-28,1082.4097,1077.9664,1069.845,1068.5216,1067.7166,1064.0596,1063.9535
2015-12-29,1077.9473,1069.5679,1068.5862,1067.7125,1064.0413,1064.0103,1063.9868
2015-12-30,1069.646,1068.5908,1067.6967,1064.0944,1063.9633,1064.001,1064.0089
2015-12-31,1068.5475,1067.702,1064.0698,1063.9918,1063.947,1063.9951,1063.9977
2016-01-03,1067.6794,1064.029,1064.024,1064.025,1064.006,1063.9823,1064.0249
2016-01-04,1064.0493,1064.0184,1063.9667,1063.9701,1064.0094,1063.9742,1063.9531
2016-01-05,1063.9774,1064.0149,1063.9652,1064.0116,1063.9741,1064.0114,1063.8938
2016-01-06,1064.003,1063.9855,1064.005,1064.0005,1064.0266,1064.0015,1063.9906
2016-01-07,1063.9772,1063.9476,1063.9965,1064.0009,1063.9843,1063.9949,1064.0239
2016-01-08,1064.003,1063.9839,1063.9894,1063.991,1063.9548,1063.9825,1063.9695
2016-01-10,1063.977,1064.0162,1064.0256,1063.9834,1064.0104,1063.9747,1064.0106
2016-01-11,1064.0032,1064.0017,1063.9657,1064.0217,1064.0138,1064.0282,1063.9996
2016-01-12,1063.9769,1063.9991,1063.9642,1064.0083,1064.0006,1063.9939,1063.952
2016-01-13,1064.0034,1063.9902,1064.0056,1063.9558,1063.9548,1063.94,1063.9946
2016-01-14,1063.9769,1064.0206,1063.9965,1064.0005,1063.9966,1063.9851,1064.0707
2016-01-15,1064.0035,1063.9644,1063.9886,1063.9906,1063.9685,1063.9789,1064.0486
2016-01-17,1063.9768,1063.9526,1064.0264,1063.9829,1064.021,1063.9745,1063.9443
2016-01-18,1064.0035,1063.99,1063.9652,1064.023,1064.0225,1064.0117,1063.9043
2016-01-19,1063.9766,1064.0131,1063.9636,1064.0085,1063.9856,1064.0032,1067.6843
2016-01-20,1064.0035,1063.9468,1064.0059,1063.9543,1063.9937,1067.8108,1074.4978
2016-01-21,1063.9764,1064.0615,1063.9961,1064.0006,1067.682,1074.3807,1086.3774
2016-01-22,1064.0035,1063.9775,1063.9885,1067.7537,1074.4701,1086.0059,1088.5421
2016-01-24,1063.9764,1063.9984,1067.8512,1074.42,1086.3197,1088.5043,1089.5897
2016-01-25,1064.0038,1067.7772,1074.4204,1086.124,1088.5555,1089.5581,1091.1627
2016-01-26,1067.6659,1074.5844,1086.173,1088.538,1089.6052,1091.1545,1093.0648
2016-01-27,1074.4889,1086.3219,1088.5275,1089.5831,1091.121,1093.0778,1095.1337
2016-01-28,1086.0427,1088.5977,1089.5723,1091.1461,1093.0232,1095.0522,1095.3064
2016-01-29,1088.5464,1089.5663,1091.2081,1093.1237,1095.1327,1095.3262,1095.3328
2016-01-31,1089.6384,1091.1794,1093.1438,1095.0983,1095.3256,1095.438,1097.823
2016-02-01,1091.1667,1093.0358,1095.1364,1095.3091,1095.3438,1097.7579,1098.022
2016-02-02,1093.1096,1095.083,1095.247,1095.3464,1097.7911,1098.036,1098.0476
2016-02-03,1095.1089,1095.2285,1095.3071,1097.8231,1098.0692,1098.0978,1098.4275
2016-02-04,1095.2737,1095.3842,1097.8281,1098.0515,1098.0704,1098.3693,1101.9882
2016-02-05,1095.3777,1097.8717,1098.0216,1098.1216,1098.4288,1102.0762,1102.3213
2016-02-07,1097.8466,1098.0681,1098.0975,1098.4187,1101.998,1102.329,1107.2057
2016-02-08,1097.9603,1098.1517,1098.4388,1101.9606,1102.3098,1107.1758,1111.2834
2016-02-09,1098.0953,1098.3998,1102.0118,1102.2765,1107.2024,1111.3313,1116.2253
2016-02-10,1098.4497,1102.0463,1102.2906,1107.2406,1111.2891,1116.201,1121.7484
2016-02-11,1102.0107,1102.2861,1107.2013,1111.3324,1116.256,1121.6941,1132.4054
2016-02-12,1102.3026,1107.186,1111.3,1116.1725,1121.727,1132.2638,1135.2671
2016-02-14,1107.2179,1111.2493,1116.2135,1121.7473,1132.281,1135.291,1137.5927
2016-02-15,1111.2992,1116.212,1121.7297,1132.3418,1135.3466,1137.6348,1138.2467
2016-02-16,1116.2277,1121.892,1132.3154,1135.3141,1137.5746,1138.2324,1144.964
2016-02-17,1121.8661,1132.4675,1135.3658,1137.6111,1138.2499,1144.9427,1146.6295
2016-02-18,1132.3513,1135.284,1137.5879,1138.1774,1144.9906,1146.6902,1147.6536
2016-02-19,1135.3258,1137.5977,1138.3385,1144.9786,1146.6691,1147.7283,1148.0216
2016-02-21,1137.5664,1138.2114,1145.0599,1146.6736,1147.7899,1148.0525,1148.1448
2016-02-22,1138.1609,1144.8964,1146.5956,1147.7473,1148.0685,1148.1426,1149.2245
2016-02-23,1145.0974,1146.6686,1147.8181,1147.9939,1148.131,1149.2428,1158.4232
2016-02-24,1146.7052,1147.7881,1148.1035,1148.1088,1149.2443,1158.4594,1162.3086
2016-02-25,1147.7295,1147.9813,1148.1218,1149.202,1158.3542,1162.2819,1163.3672
2016-02-26,1148.0721,1148.088,1149.216,1158.4608,1162.3007,1163.4208,1172.3296
2016-02-28,1148.1638,1149.217,1158.3456,1162.3467,1163.3616,1172.1808,1187.2639
2016-02-29,1149.2126,1158.4755,1162.3358,1163.3737,1172.3846,1188.4515,1190.9922
2016-03-01,1158.5719,1162.2462,1163.3773,1172.2806,1187.6412,1191.0186,1196.4209
2016-03-02,1162.3254,1163.3901,1172.2655,1187.0245,1191.0035,1196.4929,1199.1453
2016-03-03,1163.3895,1172.2615,1187.2195,1190.9312,1196.4071,1199.1316,1199.3682
2016-03-04,1172.3229,1186.896,1191.0044,1196.3497,1199.0739,1199.4028,1206.8722
2016-03-06,1187.3386,1191.0029,1196.3237,1199.1603,1199.3823,1207.0576,1208.1865
2016-03-07,1190.9697,1196.4388,1199.1179,1199.4242,1206.8553,1208.2618,1209.4932
2016-03-08,1196.3385,1199.1167,1199.3995,1206.8889,1208.2465,1209.4275,1211.2084
2016-03-09,1199.068,1199.3446,1206.8416,1208.2438,1209.4427,1211.2369,1213.9275
2016-03-10,1199.4146,1206.7997,1208.1769,1209.4559,1211.1719,1213.9025,1215.8915
2016-03-11,1207.12,1208.2051,1209.451,1211.2018,1213.9326,1215.919,1217.4236
2016-03-13,1208.1844,1209.4243,1211.1538,1213.8811,1215.773,1217.4607,1219.8077
2016-03-14,1209.4585,1211.1777,1213.8752,1215.9681,1217.379,1219.8877,1219.8246
2016-03-15,1211.1967,1213.8713,1215.9374,1217.4974,1219.9005,1219.8787,1219.8137
2016-03-16,1213.8956,1215.9554,1217.4656,1219.8337,1219.8594,1219.8502,1219.7753
2016-03-17,1215.9377,1217.455,1219.8237,1219.7982,1219.8212,1219.8219,1219.8617
2016-03-18,1217.3195,1219.8721,1219.8555,1219.8953,1219.835,1219.8126,1219.9023
2016-03-20,1219.8485,1219.7968,1219.8478,1219.8533,1219.8427,1219.7771,1219.8544
2016-03-21,1219.8384,1219.7543,1219.8339,1219.8586,1219.8464,1219.8562,1219.8491
2016-03-22,1219.8553,1219.8456,1219.8611,1219.9248,1219.8486,1219.8445,1219.9596
2016-03-23,1219.8835,1219.8845,1219.8984,1219.8707,1219.8628,1219.8003,1219.8995
2016-03-24,1219.8452,1219.8115,1219.8875,1219.8767,1219.8313,1219.8441,1219.893
2016-03-27,1219.82,1219.852,1219.8658,1219.8448,1219.8428,1219.9454,1219.9159
2016-03-28,1219.8866,1219.8456,1219.848,1219.8452,1219.8495,1219.8909,1219.8412
2016-03-29,1219.8557,1219.9348,1219.8386,1219.8451,1219.8523,1219.8851,1219.8328
2016-03-30,1219.8845,1219.8796,1219.8212,1219.8322,1219.854,1219.9556,1219.8005
2016-03-31,1219.845,1219.8107,1219.8555,1219.7959,1219.866,1219.8876,1219.8234
2016-04-01,1219.8192,1219.8517,1219.8478,1219.8969,1219.884,1219.8801,1219.813
2016-04-03,1219.8866,1219.8413,1219.8334,1219.8534,1219.8937,1219.8506,1219.7728
2016-04-04,1219.8555,1219.8683,1219.8616,1219.8591,1219.8993,1219.8217,1216.0247
2016-04-05,1219.8842,1219.8566,1219.8997,1219.8704,1219.9023,1215.9835,1215.9224
2016-04-06,1219.845,1219.885,1219.8877,1219.8424,1215.9761,1215.893,1215.1075
2016-04-07,1219.8188,1219.8092,1219.8661,1216.0364,1215.9023,1215.141,1213.569
2016-04-08,1219.8866,1219.8451,1215.9742,1215.9495,1215.0675,1213.626,1207.2499
2016-04-10,1219.8553,1215.9479,1215.8984,1215.1511,1213.6559,1207.3462,1199.413
2016-04-11,1216.0106,1215.8817,1215.1714,1213.6377,1207.3322,1199.3385,1198.3236
2016-04-12,1215.9436,1215.1381,1213.6235,1207.3243,1199.1068,1198.3427,1195.7998
2016-04-13,1215.1368,1213.5223,1207.3081,1199.3228,1198.3406,1195.8405,1195.3489
2016-04-14,1213.5254,1207.2528,1199.4437,1198.3525,1195.8055,1195.1212,1195.1553
2016-04-15,1207.4783,1199.3274,1198.3981,1195.8875,1195.1201,1195.1713,1195.23
2016-04-17,1199.4042,1198.3745,1195.7661,1195.1031,1195.2767,1195.1635,1195.203
2016-04-18,1198.3678,1195.7697,1195.1367,1195.2747,1195.223,1195.1575,1195.1394
2016-04-19,1195.7616,1195.209,1195.1418,1195.108,1195.1025,1195.2015,1195.176
2016-04-20,1195.1688,1195.2131,1195.1893,1195.2161,1195.2949,1195.1881,1195.159
2016-04-21,1195.1975,1195.213,1195.1365,1195.2216,1195.0894,1195.1332,1195.1926
2016-04-22,1195.1382,1195.2161,1195.1418,1195.0963,1195.2737,1195.1819,1195.1722
2016-04-24,1195.1687,1195.1737,1195.1898,1195.1808,1195.1829,1195.1724,1195.1125
2016-04-25,1195.2017,1195.1345,1195.1362,1195.1604,1195.1385,1195.1206,1195.1542
2016-04-26,1195.1375,1195.149,1195.1416,1195.1805,1195.2461,1195.1718,1195.2323
2016-04-27,1195.1588,1195.1566,1195.1901,1195.1533,1195.0769,1195.1635,1195.2043
2016-04-28,1195.1384,1195.1609,1195.1362,1195.1755,1195.1494,1195.1576,1195.138
2016-04-29,1195.1666,1195.163,1195.1416,1195.1487,1195.1727,1195.2023,1195.176
2016-05-01,1195.1995,1195.1782,1195.1904,1195.1724,1195.1396,1195.1886,1195.1584
2016-05-02,1195.1685,1195.1458,1195.1362,1195.1454,1195.1493,1195.1328,1195.8976
2016-05-03,1195.2007,1195.1576,1195.1418,1195.1694,1195.168,1195.7888,1198.3525
2016-05-04,1195.1688,1195.1637,1195.1907,1195.189,1195.8401,1198.2881,1199.3336
2016-05-05,1195.2004,1195.1674,1195.1362,1195.7649,1198.3374,1199.2634,1200.1069
2016-05-06,1195.1661,1195.1698,1195.8057,1198.3423,1199.3657,1200.0028,1205.0404
2016-05-08,1195.1997,1195.7635,1198.4302,1199.3528,1199.9813,1205.0599,1205.978
2016-05-09,1195.8008,1198.307,1199.3804,1199.9805,1204.9606,1205.9554,1206.8704
2016-05-10,1198.3651,1199.326,1200.0928,1205.0343,1205.9945,1206.8992,1207.0742
2016-05-11,1199.3694,1200.0845,1204.9685,1205.9897,1206.8683,1207.0842,1210.8546
2016-05-12,1200.1406,1204.9729,1206.0248,1206.946,1207.0646,1210.8856,1212.6666
2016-05-13,1204.9767,1206.0272,1206.8428,1207.0408,1210.8851,1212.6981,1218.1255
2016-05-15,1205.9816,1206.8561,1207.1793,1210.8176,1212.7046,1218.0453,1219.7485
2016-05-16,1206.798,1207.0848,1210.8529,1212.6663,1218.1626,1219.8098,1224.9121
2016-05-17,1206.9702,1210.8667,1212.7687,1218.193,1219.7316,1224.8513,1228.1216
2016-05-18,1210.8754,1212.766,1218.1099,1219.7352,1224.8927,1228.1791,1231.8137
2016-05-19,1212.6118,1218.1082,1219.8729,1224.815,1228.0751,1231.8451,1231.8242
2016-05-20,1218.131,1219.833,1224.8494,1228.1171,1231.9006,1231.7964,1231.876
2016-05-22,1219.7839,1224.8237,1228.2208,1231.8607,1231.8026,1231.8262,1231.8252
2016-05-23,1224.8135,1228.1414,1231.7135,1231.8545,1231.8687,1231.8425,1231.8326
2016-05-24,1228.0868,1231.9099,1231.7098,1231.8336,1231.7552,1231.867,1231.8386
2016-05-25,1231.7711,1231.8363,1231.8014,1231.8184,1231.8378,1231.8359,1231.7949
2016-05-26,1231.8201,1231.8436,1231.92,1231.8574,1231.8658,1231.7927,1231.8081
2016-05-27,1231.8276,1231.7819,1231.9229,1231.7968,1231.7789,1231.8053,1231.8633
2016-05-29,1231.7903,1231.8018,1231.8307,1231.8278,1231.8282,1231.8302,1231.814
2016-05-30,1231.8527,1231.8073,1231.7112,1231.8158,1231.8027,1231.7957,1231.8241
2016-05-31,1231.8539,1231.7572,1231.7086,1231.8573,1231.87,1231.824,1231.8771
2016-06-01,1231.8108,1231.8676,1231.8011,1231.7966,1231.7545,1231.843,1231.825
2016-06-02,1231.8196,1231.8229,1231.9214,1231.8278,1231.8387,1231.8265,1231.8334
2016-06-03,1231.8273,1231.8322,1231.9238,1231.8154,1231.8676,1231.8286,1231.84
2016-06-05,1231.7893,1231.8724,1231.8308,1231.8589,1231.7792,1231.8392,1231.7942
2016-06-06,1231.8528,1231.8363,1231.7107,1231.7909,1231.8286,1231.7871,1231.807
2016-06-07,1231.8547,1231.8444,1231.7079,1231.8257,1231.8031,1231.7965,1230.1091
2016-06-08,1231.8109,1231.7827,1231.8011,1231.8617,1231.872,1230.1514,1230.1584
2016-06-09,1231.8201,1231.8032,1231.9219,1231.858,1230.2201,1230.2205,1230.2926
2016-06-10,1231.8275,1231.8091,1231.9244,1230.1829,1230.2184,1230.2261,1231.8328
2016-06-12,1231.7894,1231.7585,1230.2155,1230.1747,1230.178,1231.8918,1232.2179
2016-06-13,1231.8533,1230.2904,1230.2391,1230.2638,1231.8055,1232.2942,1232.2468
2016-06-14,1230.2377,1230.2137,1230.2474,1231.9302,1232.2828,1232.2817,1232.3154
2016-06-15,1230.2449,1230.2015,1231.8108,1232.2992,1232.3179,1232.2848,1232.2766
2016-06-16,1230.2065,1231.8098,1232.2559,1232.2329,1232.3121,1232.3306,1231.8285
2016-06-17,1231.7446,1232.2897,1232.2864,1232.2858,1232.2601,1231.842,1230.221
2016-06-19,1232.2722,1232.2861,1232.3247,1232.2728,1231.8044,1230.2185,1225.3152
2016-06-20,1232.2905,1232.2704,1232.2916,1231.7726,1230.1786,1225.2242,1225.2769
2016-06-21,1232.2593,1232.2638,1231.8545,1230.2102,1225.3514,1225.3523,1225.299
2016-06-22,1232.3271,1231.8723,1230.145,1225.2386,1225.2723,1225.3254,1225.3613
2016-06-23,1231.8607,1230.2223,1225.27,1225.2765,1225.256,1225.2441,1225.3173
2016-06-24,1230.2052,1225.266,1225.2533,1225.2515,1225.3378,1225.3904,1225.2361
2016-06-26,1225.2732,1225.2512,1225.3428,1225.3029,1225.354,1225.2278,1225.2661
2016-06-27,1225.271,1225.3329,1225.3658,1225.3358,1225.2722,1225.3529,1225.3354
2016-06-28,1225.3195,1225.3494,1225.2888,1225.2821,1225.2559,1225.3258,1225.2961
2016-06-29,1225.2654,1225.2676,1225.2769,1225.322,1225.338,1225.2441,1225.3145
2016-06-30,1225.2708,1225.2509,1225.3118,1225.3116,1225.3542,1225.3909,1225.2786
2016-07-01,1225.3198,1225.3329,1225.2949,1225.244,1225.2722,1225.2275,1230.3137
2016-07-03,1225.2654,1225.3494,1225.3269,1225.2933,1225.2559,1230.1711,1234.7938
2016-07-04,1225.2708,1225.2671,1225.2571,1225.2653,1230.2588,1234.7081,1234.9309
2016-07-05,1225.3201,1225.2507,1225.2515,1230.3605,1234.7804,1234.9288,1236.868
2016-07-06,1225.2653,1225.3331,1230.2743,1234.7174,1234.9081,1236.7786,1236.8362
2016-07-07,1225.2708,1230.2932,1234.7758,1234.9379,1236.8348,1236.8973,1239.3553
2016-07-08,1230.2439,1234.7336,1234.9193,1236.8322,1236.8516,1239.3575,1240.2269
2016-07-10,1234.7549,1234.9594,1236.771,1236.893,1239.3604,1240.183,1249.9917
2016-07-11,1234.9004,1236.8274,1236.9958,1239.3345,1240.2294,1249.9576,1266.2614
2016-07-12,1236.7948,1236.9382,1239.362,1240.2444,1249.8912,1266.3761,1287.4972
2016-07-13,1236.8976,1239.3672,1240.2012,1249.8479,1267.0266,1287.4471,1289.9441
2016-07-14,1239.4022,1240.1577,1250.1178,1266.7344,1287.3875,1289.9434,1293.168
2016-07-15,1240.1558,1249.9324,1265.8169,1287.37,1289.9341,1293.1558,1293.4452
2016-07-17,1250.0984,1265.7484,1287.4371,1289.897,1293.0479,1293.4327,1294.0449
2016-07-18,1266.4016,1287.4717,1289.8872,1293.1323,1293.4674,1294.0837,1301.2836
2016-07-19,1287.5424,1289.9264,1293.1572,1293.4889,1294.0829,1301.074,1302.7076
2016-07-20,1290.0057,1293.1771,1293.4503,1294.0677,1301.1008,1302.6783,1302.6896
2016-07-21,1293.1041,1293.4733,1294.1287,1301.3396,1302.6458,1302.6641,1303.3822
2016-07-22,1293.5082,1294.0225,1301.1566,1302.6914,1302.6946,1303.377,1305.4037
2016-07-24,1294.072,1301.3043,1302.6364,1302.6599,1303.4053,1305.4426,1305.4617
2016-07-25,1301.2587,1302.7104,1302.6752,1303.4999,1305.441,1305.5342,1305.7853
2016-07-26,1302.6964,1302.6539,1303.3716,1305.4396,1305.5798,1305.8066,1305.9246
2016-07-27,1302.6919,1303.4551,1305.3767,1305.4958,1305.8715,1305.8906,1306.0135
2016-07-28,1303.356,1305.4714,1305.5017,1305.7997,1305.9791,1305.9576,1306.2783
2016-07-29,1305.384,1305.4847,1305.748,1305.8586,1305.9784,1306.284,1306.5269
2016-07-31,1305.5375,1305.857,1305.92,1306.0184,1306.2213,1306.5256,1307.2218
2016-08-01,1305.7543,1305.9197,1306.0546,1306.2697,1306.5457,1307.2462,1307.869
2016-08-02,1305.8582,1306.019,1306.2883,1306.4834,1307.266,1307.8696,1308.0789
2016-08-03,1306.01,1306.3359,1306.4875,1307.231,1307.8943,1308.0042,1308.1228
2016-08-04,1306.2628,1306.4828,1307.2069,1307.8654,1308.1115,1308.2545,1309.6711
2016-08-05,1306.4395,1307.2534,1307.8448,1308.1002,1308.129,1309.6979,1311.0332
2016-08-07,1307.2843,1307.8402,1308.1414,1308.11,1309.7041,1310.9814,1310.9839
2016-08-08,1307.8484,1308.0835,1308.1018,1309.7104,1311.0626,1310.939,1310.9783
2016-08-09,1308.1329,1308.1174,1309.708,1310.9058,1310.8282,1310.9471,1311.0424
2016-08-10,1308.1697,1309.7803,1310.9519,1310.991,1310.8792,1310.9937,1310.9811
2016-08-11,1309.6063,1310.9589,1310.9503,1310.9355,1311.0933,1310.9478,1308.9213
2016-08-12,1310.9388,1310.9359,1310.943,1310.9641,1310.9556,1308.9602,1308.092
2016-08-14,1310.9897,1310.9581,1310.9803,1310.9479,1308.9313,1308.2247,1308.0431
2016-08-15,1310.9401,1310.9359,1310.9336,1308.9923,1308.1562,1308.1017,1307.8864
2016-08-16,1310.942,1310.9584,1308.8988,1308.1467,1308.0403,1307.9475,1307.2383
2016-08-17,1310.9069,1308.8663,1308.1907,1308.0408,1307.8906,1307.2887,1306.8815
2016-08-18,1308.9531,1308.1478,1308.0466,1307.9336,1307.2452,1306.8647,1306.4089
2016-08-19,1308.1423,1307.944,1307.8445,1307.1862,1306.913,1306.4781,1306.2964
2016-08-21,1308.0872,1307.8228,1307.2582,1306.938,1306.5378,1306.2141,1306.0153
2016-08-22,1307.8851,1307.1566,1306.9167,1306.5265,1306.261,1306.0321,1305.9692
