,EURCZK,EURCZK,EURCZK,EURCZK,EURCZK,EURCZK,EURCZK
2017-06-11,26.495255,26.495926,26.480751,26.478447,26.457962,26.457794,26.439117
2017-06-12,26.495987,26.481209,26.470879,26.467613,26.462357,26.462631,26.439941
2017-06-13,26.480278,26.47313,26.456963,26.466118,26.461113,26.43863,26.425896
2017-06-14,26.468277,26.472809,26.46708,26.45031,26.433434,26.426994,26.424149
2017-06-15,26.466293,26.471214,26.434898,26.446396,26.430862,26.421036,26.396378
2017-06-16,26.466087,26.455025,26.43528,26.431839,26.420929,26.421959,26.394966
2017-06-18,26.458,26.447235,26.440437,26.417702,26.410255,26.39891,26.35154
2017-06-19,26.447792,26.433197,26.423561,26.397797,26.37342,26.34349,26.337502
2017-06-20,26.43335,26.414207,26.406761,26.40068,26.343178,26.350983,26.325935
2017-06-21,26.415802,26.39444,26.378769,26.335358,26.343544,26.301674,26.313103
2017-06-22,26.399864,26.394096,26.349144,26.338676,26.341446,26.3208,26.303535
2017-06-23,26.372704,26.361443,26.326523,26.329697,26.318,26.316483,26.30819
2017-06-25,26.360909,26.320206,26.333603,26.311882,26.315788,26.31324,26.313637
2017-06-26,26.330864,26.333122,26.334045,26.286377,26.325287,26.296356,26.286377
2017-06-27,26.32801,26.33722,26.329628,26.326538,26.327408,26.284943,26.286049
2017-06-28,26.342476,26.30989,26.309258,26.288643,26.289368,26.289398,26.282372
2017-06-29,26.304512,26.302597,26.280792,26.27755,26.295166,26.279343,26.270607
2017-06-30,26.314354,26.294327,26.279297,26.293304,26.28408,26.28962,26.281418
2017-07-02,26.309746,26.284859,26.274765,26.286957,26.277817,26.26744,26.29332
2017-07-03,26.29065,26.29052,26.259613,26.282097,26.26757,26.257187,26.264374
2017-07-04,26.288696,26.28547,26.263008,26.28199,26.281181,26.270424,26.267586
2017-07-05,26.270775,26.278854,26.264893,26.239357,26.27304,26.246376,26.245644
2017-07-06,26.271568,26.271233,26.289856,26.261078,26.25476,26.247719,26.192047
2017-07-07,26.257492,26.262909,26.250763,26.264908,26.253937,26.232254,26.210495
2017-07-09,26.268127,26.257362,26.257736,26.203362,26.207504,26.201515,26.205437
2017-07-10,26.257195,26.245026,26.25122,26.23249,26.231094,26.214424,26.197075
2017-07-11,26.251183,26.248787,26.235504,26.220154,26.173103,26.193375,26.179932
2017-07-12,26.236969,26.236145,26.218246,26.201637,26.178734,26.185974,26.178009
2017-07-13,26.22052,26.225182,26.218979,26.191246,26.198235,26.18824,26.162743
2017-07-14,26.184189,26.207954,26.22541,26.180557,26.162445,26.179916,26.162743
2017-07-16,26.21331,26.195473,26.180916,26.184135,26.183266,26.168602,26.158669
2017-07-17,26.19976,26.176842,26.181938,26.165031,26.156876,26.149956,26.154762
2017-07-18,26.184013,26.177208,26.170586,26.160385,26.16986,26.142616,26.121872
2017-07-19,26.188057,26.171814,26.160942,26.160095,26.160873,26.152802,26.113487
2017-07-20,26.189339,26.163094,26.15841,26.159966,26.116035,26.12188,26.132545
2017-07-21,26.162415,26.160164,26.147217,26.159386,26.132599,26.11544,26.124191
2017-07-23,26.163284,26.165176,26.119583,26.132668,26.128777,26.122894,26.121971
2017-07-24,26.136292,26.150345,26.12075,26.125847,26.089943,26.125374,26.117249
2017-07-25,26.126991,26.122704,26.096367,26.117119,26.118828,26.08355,26.10878
2017-07-26,26.18879,26.134453,26.125183,26.112,26.097366,26.096878,26.11473
2017-07-27,26.12468,26.137703,26.128479,26.090622,26.098892,26.101326,26.086311
2017-07-28,26.115082,26.120705,26.102562,26.098251,26.102028,26.096283,26.094154
2017-07-30,26.109787,26.101524,26.111732,26.095848,26.095291,26.101326,26.091133
2017-07-31,26.084648,26.102547,26.099876,26.102913,26.104988,26.078438,26.096733
2017-08-01,26.11827,26.102104,26.09658,26.09684,26.081764,26.09452,26.07399
2017-08-02,26.107681,26.10225,26.110268,26.104744,26.093163,26.077057,26.093391
2017-08-03,26.101387,26.097992,26.090271,26.098732,26.100227,26.103806,26.10241
2017-08-04,26.083847,26.093285,26.08944,26.100998,26.086937,26.078583,26.102882
2017-08-06,26.089592,26.100784,26.102646,26.094284,26.09056,26.088326,26.091957
2017-08-07,26.095726,26.087402,26.091682,26.096764,26.089867,26.098808,26.080223
2017-08-08,26.09114,26.088425,26.103645,26.089905,26.097351,26.089493,26.106316
2017-08-09,26.095726,26.092026,26.098572,26.092308,26.090034,26.10672,26.092842
2017-08-10,26.09114,26.089935,26.084503,26.102455,26.094742,26.104538,26.08184
2017-08-11,26.095398,26.101593,26.103638,26.084404,26.067154,26.111176,26.092323
2017-08-13,26.090363,26.083702,26.0952,26.104431,26.10331,26.086739,26.094688
2017-08-14,26.095528,26.096092,26.089615,26.08503,26.0942,26.066414,26.078293
2017-08-15,26.09005,26.09935,26.081245,26.088684,26.091759,26.114433,26.074203
2017-08-16,26.095528,26.098076,26.096619,26.082672,26.08654,26.065132,26.077888
2017-08-17,26.08992,26.09198,26.087029,26.052956,26.095482,26.097275,26.080368
2017-08-18,26.097092,26.09005,26.084404,26.061935,26.075928,26.0709,26.079971
2017-08-20,26.094048,26.08503,26.085228,26.06134,26.08149,26.100594,26.069496
2017-08-21,26.088531,26.092117,26.071175,26.07724,26.092842,26.087715,26.076149
2017-08-22,26.07145,26.073654,26.06997,26.081451,26.076523,26.078545,26.075195
2017-08-23,26.090431,26.075089,26.091072,26.090385,26.077827,26.08242,26.065422
2017-08-24,26.109734,26.082512,26.082878,26.07814,26.092667,26.093506,26.096954
2017-08-25,26.088295,26.090958,26.086487,26.090652,26.105606,26.075706,26.085258
2017-08-27,26.084915,26.083237,26.111717,26.1008,26.086998,26.086517,26.066277
2017-08-28,26.08416,26.096207,26.087158,26.09494,26.082954,26.09571,26.09906
2017-08-29,26.085068,26.100914,26.078339,26.069832,26.092407,26.07476,26.082756
2017-08-30,26.10064,26.074684,26.08603,26.089859,26.089981,26.091728,26.096733
2017-08-31,26.067032,26.081314,26.08921,26.075813,26.082367,26.092697,26.09906
2017-09-01,26.076752,26.082726,26.0653,26.079712,26.08046,26.063461,26.09748
2017-09-03,26.09317,26.077034,26.079819,26.099998,26.063362,26.092865,26.082611
2017-09-04,26.072441,26.103851,26.09272,26.076157,26.099106,26.096497,26.127243
2017-09-05,26.071754,26.072342,26.084312,26.102608,26.095367,26.089935,26.095184
2017-09-06,26.079903,26.105484,26.10373,26.089546,26.101059,26.102966,26.0941
2017-09-07,26.0969,26.072166,26.0831,26.10456,26.074257,26.096733,26.09526
2017-09-08,26.106155,26.107079,26.101318,26.092499,26.094315,26.083763,26.095192
2017-09-10,26.085388,26.080856,26.093048,26.082275,26.098122,26.101135,26.104645
2017-09-11,26.094551,26.11647,26.102333,26.104134,26.098122,26.093506,26.080956
2017-09-12,26.1044,26.095375,26.100174,26.101547,26.092133,26.099442,26.100342
2017-09-13,26.092033,26.097786,26.098267,26.095177,26.094658,26.08873,26.08699
2017-09-14,26.096603,26.098625,26.11641,26.09407,26.095497,26.09906,26.098923
2017-09-15,26.099106,26.079361,26.085266,26.095886,26.095497,26.09224,26.087051
2017-09-17,26.09784,26.093338,26.099854,26.093819,26.095367,26.087082,26.09549
2017-09-18,26.103699,26.100624,26.097374,26.095886,26.093819,26.099266,26.089424
2017-09-19,26.125015,26.09932,26.094528,26.093819,26.09391,26.075958,26.098381
2017-09-20,26.098518,26.09591,26.098671,26.05375,26.064972,26.093521,26.080513
2017-09-21,26.099487,26.082977,26.094849,26.110466,26.086143,26.098953,26.09459
2017-09-22,26.114296,26.12246,26.101418,26.093033,26.081673,26.076042,26.067795
2017-09-24,26.101433,26.091408,26.096931,26.082619,26.077812,26.087547,26.086746
2017-09-25,26.089882,26.091927,26.097694,26.090149,26.08184,26.08471,26.085617
2017-09-26,26.105057,26.08831,26.09237,26.086693,26.082458,26.08471,26.082024
2017-09-27,26.098366,26.090004,26.095901,26.083946,26.09671,26.091545,26.090584
2017-09-28,26.08284,26.090813,26.078293,26.088066,26.074501,26.093239,26.084915
2017-09-29,26.090424,26.076096,26.085716,26.103622,26.086212,26.087677,26.082527
2017-10-01,26.08583,26.099693,26.08477,26.09066,26.094467,26.079803,26.073723
2017-10-02,26.079506,26.086388,26.082443,26.082253,26.086357,26.088882,26.080986
2017-10-03,26.080132,26.085457,26.075676,26.08754,26.072227,26.085518,26.071571
2017-10-04,26.086975,26.088371,26.08503,26.082123,26.080772,26.072487,26.058472
2017-10-05,26.079826,26.071884,26.07586,26.085869,26.082672,26.082275,26.062134
2017-10-06,26.083786,26.077255,26.078026,26.081757,26.07248,26.062103,26.055626
2017-10-08,26.074028,26.075867,26.082527,26.07434,26.056908,26.058128,26.057724
2017-10-09,26.081139,26.076248,26.057892,26.071045,26.055107,26.045372,26.04467
2017-10-10,26.075195,26.075012,26.05909,26.053848,26.052223,26.055069,26.033249
2017-10-11,26.060638,26.058815,26.05661,26.056557,26.039764,26.043571,26.047768
2017-10-12,26.062958,26.053703,26.048347,26.043045,26.033989,26.038017,26.030472
2017-10-13,26.063934,26.051018,26.052605,26.038132,26.045464,26.038345,26.029137
2017-10-15,26.051125,26.046783,26.03521,26.041931,26.042984,26.030952,26.025352
2017-10-16,26.042404,26.038963,26.043533,26.032478,26.031128,26.025085,25.98948
2017-10-17,26.045738,26.030167,26.033028,26.033134,26.025284,25.989624,25.976318
2017-10-18,26.037994,26.036308,26.036324,26.02536,25.990051,25.97786,25.959488
2017-10-19,26.035248,26.03064,26.026901,25.983185,25.975952,25.953415,25.92453
2017-10-20,26.023567,26.027145,25.990662,25.98011,25.953957,25.923355,25.871994
2017-10-22,26.019783,25.994347,25.969696,25.94941,25.940079,25.879631,25.874435
2017-10-23,25.99295,25.965958,25.95102,25.922783,25.88266,25.901817,25.845352
2017-10-24,25.972313,25.948181,25.9254,25.879913,25.861542,25.87783,25.86206
2017-10-25,25.954025,25.92543,25.917831,25.88462,25.872322,25.871239,25.870628
2017-10-26,25.924683,25.88224,25.875938,25.873497,25.874702,25.865295,25.85736
2017-10-27,25.884514,25.883408,25.886047,25.87278,25.876999,25.852516,25.851028
2017-10-29,25.890564,25.871735,25.86863,25.86937,25.850601,25.842232,25.833801
2017-10-30,25.87767,25.883644,25.854431,25.868454,25.85569,25.832863,25.816536
2017-10-31,25.875847,25.851189,25.860909,25.847267,25.823547,25.811821,25.796577
2017-11-01,25.882889,25.85987,25.842583,25.827217,25.822456,25.796844,25.77613
2017-11-02,25.865318,25.843994,25.836327,25.824707,25.803429,25.785515,25.755516
2017-11-03,25.849586,25.836319,25.821838,25.807045,25.80394,25.749207,25.73713
2017-11-05,25.83664,25.82167,25.809746,25.780083,25.762413,25.719536,25.713898
2017-11-06,25.820839,25.813377,25.77713,25.77401,25.732994,25.698463,25.685051
2017-11-07,25.809418,25.792953,25.762733,25.71907,25.702515,25.667542,25.667412
2017-11-08,25.786781,25.75235,25.700302,25.697441,25.682686,25.65493,25.667122
2017-11-09,25.751617,25.71157,25.716553,25.683212,25.676575,25.681252,25.65554
