,USDSGD,USDSGD,USDSGD,USDSGD,USDSGD,USDSGD,USDSGD
2016-08-17,1.3466436,1.3496087,1.3465977,1.345201,1.3485818,1.3452708,1.3464657
2016-08-18,1.3470939,1.351527,1.345271,1.3432075,1.3475415,1.3464713,1.3470399
2016-08-19,1.3491075,1.3462218,1.3469436,1.3484154,1.3453121,1.3475655,1.3453872
2016-08-21,1.3448341,1.348973,1.3463886,1.3482151,1.3476467,1.3459219,1.3478987
2016-08-22,1.3468382,1.3476207,1.3471673,1.3452926,1.3461012,1.345897,1.3473504
2016-08-23,1.347154,1.3446774,1.345521,1.3452073,1.3442068,1.3514112,1.346597
2016-08-24,1.3452153,1.3479869,1.3476746,1.3494637,1.3464122,1.3469319,1.3478558
2016-08-25,1.3457541,1.3469942,1.3472724,1.3485377,1.3478744,1.3489064,1.3479004
2016-08-26,1.346023,1.3450854,1.346986,1.3469782,1.3478427,1.348761,1.3478608
2016-08-28,1.3467616,1.348263,1.3476965,1.346982,1.347434,1.3491545,1.3479086
2016-08-29,1.3474962,1.3502796,1.3485641,1.349623,1.3477561,1.3494382,1.3478658
2016-08-30,1.3466779,1.3479992,1.3479058,1.3485893,1.347305,1.3490188,1.3479171
2016-08-31,1.3477488,1.3496416,1.3495317,1.347066,1.3505716,1.3495579,1.3478708
2016-09-01,1.3473371,1.3500314,1.3475544,1.3482997,1.3497827,1.3477978,1.3479254
2016-09-02,1.3480102,1.3466672,1.3486354,1.348367,1.3455756,1.3481839,1.346982
2016-09-04,1.3472033,1.3466301,1.3480368,1.3485932,1.3474672,1.3485943,1.3481113
2016-09-05,1.3456609,1.347863,1.347616,1.3470248,1.3479536,1.3440508,1.3466394
2016-09-06,1.3495567,1.3479311,1.3469794,1.3473823,1.3463329,1.34756,1.3497043
2016-09-07,1.3486593,1.3479822,1.3473109,1.347866,1.3469502,1.3495423,1.3475089
2016-09-08,1.3471966,1.3476378,1.3453507,1.3476073,1.3477604,1.3486147,1.3498415
2016-09-09,1.3474765,1.3472171,1.3495353,1.346751,1.3495727,1.3506191,1.3508368
2016-09-11,1.3468689,1.3479657,1.3491354,1.3487726,1.3489083,1.3512139,1.3507965
2016-09-12,1.345797,1.3480083,1.348843,1.3500175,1.3507797,1.3528385,1.3522003
2016-09-13,1.3477229,1.3484622,1.3492105,1.3503335,1.3505719,1.3514799,1.3505858
2016-09-14,1.348978,1.3503702,1.3495656,1.349264,1.3512121,1.3520346,1.351171
2016-09-15,1.3490101,1.3477542,1.3535886,1.3519195,1.3555613,1.3538477,1.3544822
2016-09-16,1.3496213,1.3509463,1.3521843,1.3549626,1.3524916,1.3533494,1.3559219
2016-09-18,1.3495809,1.35148,1.3520379,1.3556002,1.3529894,1.3573358,1.3568332
2016-09-19,1.3483737,1.3524144,1.3534935,1.3577816,1.3569539,1.355398,1.3588765
2016-09-20,1.3494401,1.3557514,1.3508544,1.3570294,1.3562822,1.3569776,1.355121
2016-09-21,1.354501,1.351955,1.356101,1.3566172,1.3578792,1.3589568,1.3577976
2016-09-22,1.353551,1.3566852,1.3564198,1.3551369,1.3575692,1.3573565,1.3595105
2016-09-23,1.3523009,1.3567837,1.3567538,1.3589394,1.3581617,1.3568465,1.3599999
2016-09-25,1.355684,1.357936,1.3585978,1.3577981,1.3586587,1.3611572,1.3619031
2016-09-26,1.352805,1.3597181,1.3574836,1.3673033,1.3596187,1.3585082,1.3601027
2016-09-27,1.3573023,1.358038,1.3604891,1.3548814,1.361746,1.3621701,1.3584621
2016-09-28,1.359138,1.3582239,1.3558017,1.3582127,1.3578637,1.359311,1.3605611
2016-09-29,1.3573384,1.356139,1.3574853,1.3617065,1.3608829,1.3599156,1.3609414
2016-09-30,1.3570011,1.35828,1.3559352,1.3596675,1.354665,1.3614408,1.360471
2016-10-02,1.3616946,1.3582871,1.3615882,1.360386,1.3639715,1.3621249,1.3587761
2016-10-03,1.3585376,1.3575199,1.3586823,1.3603137,1.3618709,1.361614,1.3652225
2016-10-04,1.3578107,1.3617622,1.3604374,1.3605366,1.3599281,1.3598821,1.3616176
2016-10-05,1.360057,1.3616459,1.3618536,1.3616647,1.3605871,1.361063,1.3619016
2016-10-06,1.359231,1.3611593,1.3595386,1.3622515,1.3607756,1.3616781,1.3621372
2016-10-07,1.3599343,1.3589971,1.3597679,1.3607455,1.3618494,1.3621517,1.3622918
2016-10-09,1.3630127,1.3600821,1.3617244,1.3623297,1.3627375,1.3627166,1.3607625
2016-10-10,1.3620899,1.3628635,1.3612348,1.3624156,1.3623686,1.3625642,1.3634012
2016-10-11,1.3617562,1.3633196,1.3621297,1.36226,1.3627517,1.3614012,1.3632824
2016-10-12,1.3621876,1.3617158,1.3625741,1.3629742,1.364337,1.3622632,1.3641317
2016-10-13,1.3625795,1.363117,1.3621128,1.3630416,1.3610516,1.3636147,1.3664024
2016-10-14,1.3621972,1.3613759,1.3639338,1.362514,1.363006,1.367472,1.3664325
2016-10-16,1.3625935,1.3639631,1.3626976,1.3619194,1.3658692,1.366219,1.3666866
2016-10-17,1.3630522,1.3643136,1.3648958,1.3663409,1.3654583,1.36707,1.36913
2016-10-18,1.3633292,1.3657577,1.3622084,1.3644909,1.3673519,1.368865,1.3664551
2016-10-19,1.3655483,1.3619146,1.3681003,1.3650671,1.3630037,1.3656569,1.3660393
2016-10-20,1.361492,1.3631852,1.3661053,1.3658417,1.3658998,1.3660386,1.368175
2016-10-21,1.3714433,1.3640754,1.3649426,1.3663447,1.3674439,1.3713124,1.3711534
2016-10-23,1.3640637,1.366045,1.3656225,1.3660779,1.3704857,1.3688319,1.3706968
2016-10-24,1.3630667,1.3655597,1.3666116,1.3699678,1.3682632,1.3712398,1.3731542
2016-10-25,1.3643744,1.3668569,1.3702056,1.3707175,1.3720193,1.3716635,1.3736287
2016-10-26,1.3663616,1.3700466,1.3699409,1.3709898,1.373805,1.3742398,1.3755014
2016-10-27,1.3666779,1.3695381,1.3706224,1.3734926,1.3742802,1.3743799,1.3773053
2016-10-28,1.3715127,1.3714226,1.3738368,1.3748019,1.3754148,1.3782903,1.3831973
2016-10-30,1.3729335,1.3727142,1.3743172,1.3742983,1.3818251,1.3818233,1.3848872
2016-10-31,1.3733032,1.3745174,1.3750179,1.3785083,1.3835851,1.3831728,1.3825705
2016-11-01,1.3742049,1.3753775,1.3801982,1.3827199,1.3830161,1.3819963,1.38503
2016-11-02,1.3752042,1.3788724,1.383152,1.384027,1.3846686,1.3860358,1.3847313
2016-11-03,1.3792601,1.3814971,1.3842053,1.3813361,1.3831978,1.385374,1.3870661
2016-11-04,1.3820965,1.3848038,1.3835654,1.385242,1.3838764,1.3864971,1.3859266
2016-11-06,1.3834321,1.3824584,1.3865353,1.3860189,1.3856359,1.3871479,1.3904939
2016-11-07,1.3845798,1.3841739,1.3866017,1.3869979,1.3828074,1.3891872,1.3903449
2016-11-08,1.384649,1.3850305,1.3838685,1.3860797,1.3885758,1.38799,1.390089
2016-11-09,1.3851581,1.3859756,1.3861108,1.3881264,1.3887432,1.3880568,1.3870162
2016-11-10,1.3843485,1.3875384,1.3872321,1.3886925,1.3877549,1.3893168,1.3876696
2016-11-11,1.3843706,1.3884122,1.3889911,1.3886325,1.3917854,1.3877015,1.3910507
2016-11-13,1.385627,1.3907254,1.3854508,1.3896964,1.3922082,1.3896962,1.3892913
2016-11-14,1.3896654,1.3882836,1.3889931,1.3875766,1.388161,1.387022,1.3904822
2016-11-15,1.3880229,1.3907802,1.3865051,1.3870251,1.3892343,1.3893567,1.392601
2016-11-16,1.3879154,1.3888438,1.3883322,1.3901484,1.3904926,1.3926587,1.3927712
2016-11-17,1.3887335,1.389406,1.3890352,1.391218,1.3923242,1.3939573,1.3922459
2016-11-18,1.389582,1.3892944,1.3900042,1.3923638,1.3918262,1.3917668,1.3906922
2016-11-20,1.3891897,1.3902664,1.3912654,1.392134,1.3927616,1.393467,1.3930221
2016-11-21,1.3903292,1.3899,1.3895345,1.3929617,1.393083,1.3938854,1.393795
2016-11-22,1.3912103,1.3923768,1.3911235,1.3943875,1.3940458,1.3921304,1.3940067
2016-11-23,1.3902001,1.388483,1.3896036,1.3934563,1.3947482,1.3930136,1.3939505
2016-11-24,1.390406,1.3918865,1.3933907,1.3925691,1.3932304,1.393467,1.3953068
2016-11-25,1.3898833,1.3939435,1.3934364,1.3928429,1.393013,1.3963401,1.3954983
2016-11-27,1.3946273,1.393799,1.393333,1.3925967,1.3942022,1.3956864,1.405676
2016-11-28,1.3934734,1.3930848,1.3955736,1.3944261,1.3951589,1.407844,1.4114821
2016-11-29,1.3932276,1.392955,1.3947036,1.3952916,1.4087429,1.4107388,1.414366
2016-11-30,1.394803,1.393847,1.3949056,1.4073321,1.41125,1.4150947,1.4162903
2016-12-01,1.398359,1.397016,1.407201,1.4093405,1.412694,1.4126743,1.4178365
2016-12-02,1.3948245,1.4090912,1.4095132,1.412795,1.413075,1.416186,1.4159575
2016-12-04,1.4061291,1.4104594,1.4125388,1.4149965,1.4155793,1.4179759,1.418658
2016-12-05,1.4109746,1.4139237,1.4160209,1.415146,1.415652,1.4195567,1.4194536
2016-12-06,1.412534,1.4121904,1.4143376,1.4161822,1.4185426,1.4194814,1.4195112
2016-12-07,1.4139205,1.41766,1.4172727,1.4150957,1.420548,1.4203781,1.4198468
2016-12-08,1.4161358,1.4146523,1.4185319,1.4184253,1.419874,1.4221293,1.424531
2016-12-09,1.4179165,1.4166769,1.419594,1.418249,1.4190434,1.4219806,1.4221916
2016-12-11,1.4156505,1.4198226,1.421855,1.4217508,1.4232986,1.4228193,1.4170557
2016-12-12,1.4192957,1.4188275,1.4204862,1.4224479,1.4245309,1.4220661,1.4245596
2016-12-13,1.42194,1.421385,1.4179795,1.431077,1.4192078,1.4224851,1.4258723
2016-12-14,1.4198589,1.4228983,1.4221321,1.4252276,1.4227681,1.4212965,1.4217279
2016-12-15,1.4210272,1.4216864,1.4264883,1.4232268,1.4222641,1.4242202,1.4244807
2016-12-16,1.4226646,1.4222925,1.4225134,1.4231563,1.4230757,1.4224807,1.4205909
2016-12-18,1.4222555,1.4259993,1.423468,1.42585,1.4243243,1.4256282,1.4235085
2016-12-19,1.4263957,1.4251806,1.4261026,1.4198458,1.4282205,1.4239445,1.4270747
2016-12-20,1.4244671,1.4252806,1.4275818,1.4289405,1.428035,1.4254098,1.4248841
2016-12-21,1.4246081,1.425463,1.4256403,1.424651,1.4243219,1.4282565,1.4284217
2016-12-22,1.4237099,1.422867,1.4256737,1.4262261,1.4267282,1.4270045,1.4284985
2016-12-23,1.4234618,1.4277159,1.4234636,1.4270291,1.4254768,1.4256423,1.4286691
2016-12-26,1.4268354,1.4278326,1.4273851,1.4256938,1.4274647,1.4285578,1.4292512
2016-12-27,1.4261154,1.4260043,1.4271438,1.4285339,1.4284894,1.4273473,1.4278293
2016-12-28,1.4260762,1.4260745,1.4255494,1.4274572,1.4270109,1.4287322,1.4294832
2016-12-29,1.426738,1.4287148,1.4272392,1.4297316,1.4291747,1.4281034,1.4306121
2016-12-30,1.428366,1.426367,1.4282047,1.4294525,1.4296052,1.432349,1.4295008
2017-01-02,1.4288754,1.4294865,1.4297277,1.4308839,1.4312876,1.4329717,1.4306287
2017-01-03,1.4295027,1.4279034,1.4297967,1.4298133,1.4305875,1.4323095,1.432941
2017-01-04,1.4301767,1.4299186,1.4299603,1.4325244,1.4314134,1.4324781,1.4352028
2017-01-05,1.431283,1.4312632,1.430064,1.4309781,1.4330692,1.4341421,1.436487
2017-01-06,1.4302089,1.4311607,1.4322405,1.4339277,1.4369698,1.4378583,1.4354883
2017-01-08,1.4323659,1.4326673,1.4327561,1.4354137,1.4356654,1.4374808,1.4353255
2017-01-09,1.43167,1.4336278,1.4361296,1.4363757,1.4342473,1.433659,1.4372251
2017-01-10,1.4342657,1.4346328,1.435748,1.4380325,1.4358506,1.4379843,1.4357913
2017-01-11,1.4350605,1.4368473,1.4358191,1.4357858,1.4373994,1.4375762,1.4372227
2017-01-12,1.4336069,1.4374917,1.4357524,1.4364667,1.435176,1.433478,1.4364078
2017-01-13,1.4357002,1.4371545,1.4358276,1.4365706,1.4356606,1.4381092,1.4358509
2017-01-15,1.4357309,1.4350493,1.4357564,1.4353566,1.4375337,1.4376699,1.437006
2017-01-16,1.4348146,1.4346889,1.4358361,1.4355204,1.4367769,1.4333011,1.4371424
2017-01-17,1.4364752,1.4342823,1.4357599,1.4359453,1.4357901,1.438229,1.4357615
2017-01-18,1.4338516,1.4366035,1.4358442,1.4361497,1.4358652,1.4377582,1.4346772
2017-01-19,1.4363079,1.4379274,1.4357615,1.4364867,1.4352148,1.4331294,1.4370701
2017-01-20,1.4385812,1.4346462,1.4358504,1.4366093,1.4329069,1.4383427,1.4362152
2017-01-22,1.4361509,1.4362705,1.4357619,1.4351834,1.4368435,1.4378422,1.4354348
2017-01-23,1.4351081,1.4353654,1.4358554,1.4371085,1.4347379,1.4329686,1.436497
2017-01-24,1.4335918,1.4374149,1.4357604,1.4337386,1.4346356,1.4384499,1.4356532
2017-01-25,1.4363307,1.4351023,1.435859,1.4380152,1.4363799,1.4379216,1.4379286
2017-01-26,1.4388473,1.4365182,1.4357576,1.4363003,1.4378862,1.4368453,1.4313939
2017-01-27,1.4361535,1.436022,1.4358605,1.4357309,1.4354882,1.4318874,1.4317169
2017-01-29,1.4350054,1.4357742,1.4357523,1.4345338,1.4339889,1.4323334,1.4311187
2017-01-30,1.433346,1.4383268,1.4347615,1.4321814,1.4352168,1.4297479,1.4339654
2017-01-31,1.436348,1.4347608,1.4329877,1.4302227,1.4283066,1.4292755,1.4263316
2017-02-01,1.4372575,1.4303316,1.4330212,1.4301354,1.4274429,1.4255886,1.4276662
2017-02-02,1.430866,1.4311228,1.4291682,1.4235181,1.4318933,1.431154,1.4267646
2017-02-03,1.432122,1.4318819,1.4264905,1.4294859,1.4271679,1.4274418,1.4258907
2017-02-05,1.430368,1.431422,1.4279184,1.4276079,1.4256358,1.424408,1.428776
2017-02-06,1.4322151,1.4280593,1.4325302,1.4264036,1.4287801,1.427839,1.424969
2017-02-07,1.425374,1.4273779,1.4289886,1.4249741,1.4198921,1.4251899,1.4262078
2017-02-08,1.4289392,1.4282242,1.4285811,1.4236017,1.4276173,1.4236087,1.4244505
2017-02-09,1.4309512,1.4247487,1.4265041,1.4250678,1.4250903,1.4238343,1.4180734
2017-02-10,1.4263954,1.427727,1.4225926,1.4259969,1.4219055,1.4269147,1.4224086
2017-02-12,1.4250754,1.426734,1.4231617,1.4238584,1.4241223,1.4226158,1.4210062
2017-02-13,1.4247999,1.4260113,1.4227626,1.4237826,1.4197017,1.4245085,1.4229027
2017-02-14,1.4246309,1.4261901,1.4240191,1.4223944,1.4209743,1.4212065,1.4216275
2017-02-15,1.4241793,1.4293144,1.4228708,1.4212028,1.4218223,1.4224687,1.4191126
2017-02-16,1.4277797,1.4214325,1.4214199,1.4187305,1.4207795,1.4209529,1.4232643
2017-02-17,1.4193313,1.4233456,1.4202132,1.420992,1.4182961,1.4183296,1.4217596
2017-02-26,1.4245903,1.420418,1.4214888,1.4212359,1.4193012,1.4224634,1.4157066
2017-02-27,1.420766,1.4198403,1.4172462,1.4186563,1.4213457,1.4210846,1.4207828
2017-02-28,1.4197017,1.4203565,1.4180452,1.4210736,1.4173992,1.4150767,1.4165283
2017-03-01,1.4218837,1.4208605,1.4207797,1.4147967,1.4220109,1.4182482,1.4201629
2017-03-02,1.4206973,1.4163036,1.4207768,1.4172527,1.4190217,1.4171582,1.4189484
2017-03-03,1.4211003,1.4176674,1.4176639,1.4169453,1.4184682,1.4166925,1.4179369
2017-03-05,1.4205391,1.4172794,1.4158374,1.4177438,1.4186444,1.4173462,1.4174199
2017-03-06,1.4191955,1.4200583,1.4192747,1.417794,1.4165087,1.4176718,1.4163978
2017-03-07,1.4208419,1.4156867,1.415905,1.4161534,1.4172953,1.4170946,1.4166634
2017-03-08,1.4192305,1.4171154,1.4167159,1.4170179,1.4146333,1.4151312,1.4165655
2017-03-09,1.4173536,1.4152818,1.4154382,1.4191009,1.4174309,1.4155226,1.4115815
2017-03-10,1.4173552,1.4172449,1.4169458,1.414988,1.4124963,1.4195026,1.41363
2017-03-12,1.4169073,1.4160085,1.4164268,1.4174198,1.4148915,1.4147935,1.4151168
2017-03-13,1.4159133,1.4157704,1.4143384,1.4143403,1.4149753,1.4157548,1.4145763
2017-03-14,1.4126909,1.4146118,1.4157118,1.4145329,1.4139051,1.4113342,1.4154882
2017-03-15,1.416182,1.4162089,1.414582,1.4147447,1.4150286,1.4127754,1.4126215
2017-03-16,1.4154897,1.4145494,1.4151161,1.4139117,1.4131916,1.4117851,1.411794
2017-03-17,1.4155679,1.4142647,1.4124198,1.4179456,1.4142612,1.4139704,1.4157758
2017-03-19,1.4139669,1.4124417,1.413265,1.4145088,1.410817,1.4092807,1.4114764
2017-03-20,1.4134965,1.4155953,1.4141936,1.4089336,1.4118952,1.4132195,1.4109807
2017-03-21,1.4168723,1.412586,1.413218,1.4151793,1.4144814,1.4108756,1.4115006
2017-03-22,1.414762,1.4123677,1.4112358,1.414331,1.4133029,1.4109492,1.4109614
2017-03-23,1.41216,1.4129393,1.4122432,1.4134089,1.4129006,1.4118246,1.41152
2017-03-24,1.4152638,1.4110451,1.4127321,1.4115593,1.412697,1.4108251,1.4113011
2017-03-26,1.4095376,1.4136434,1.4115932,1.4120606,1.4114296,1.4110763,1.4110644
2017-03-27,1.415539,1.4123793,1.4115078,1.4115615,1.409536,1.4092735,1.4084792
2017-03-28,1.4117231,1.4101384,1.4125495,1.4121878,1.4092503,1.4088414,1.4094644
2017-03-29,1.4094496,1.4116116,1.4106951,1.4109385,1.4092209,1.4091157,1.4071295
2017-03-30,1.4109843,1.4124539,1.4097834,1.4100082,1.4077587,1.403658,1.4039831
2017-03-31,1.4115791,1.4093475,1.4113781,1.4090854,1.4057626,1.4044688,1.4032614
2017-04-02,1.4111514,1.4086919,1.4096546,1.4039838,1.4048913,1.4025415,1.4047263
2017-04-03,1.4086593,1.4095564,1.4060184,1.4045742,1.4006743,1.4033548,1.4046497
2017-04-04,1.4079059,1.4077392,1.4009647,1.4007181,1.4023752,1.4048713,1.4042058
2017-04-05,1.4034655,1.4053308,1.4027241,1.4059353,1.4034708,1.4067006,1.404549
2017-04-06,1.4030212,1.4031324,1.4022877,1.4000633,1.4026558,1.40254,1.3997805
2017-04-07,1.4024372,1.4033713,1.4013956,1.4055104,1.4038937,1.4028138,1.3999822
2017-04-09,1.4043152,1.4004307,1.4026818,1.4040618,1.39995,1.4023695,1.3985538
2017-04-10,1.4012052,1.4040576,1.4026778,1.4011427,1.4023907,1.3969967,1.4001276
2017-04-11,1.404237,1.4055376,1.4007275,1.401064,1.4001839,1.4003197,1.400245
2017-04-12,1.4011896,1.3993803,1.4022273,1.4020097,1.4009941,1.3999875,1.4019661
2017-04-13,1.403091,1.4019296,1.4021972,1.4106338,1.4013562,1.3981243,1.3985908
2017-04-16,1.4020414,1.4061081,1.4001447,1.3968139,1.4098412,1.4004712,1.3995498
2017-04-17,1.4009715,1.4014258,1.4030671,1.3985678,1.3993449,1.3979415,1.398921
2017-04-18,1.4025946,1.402206,1.398347,1.398874,1.3996105,1.4007181,1.3979746
2017-04-19,1.3982191,1.397479,1.4026016,1.4092722,1.4007602,1.3999035,1.3954402
2017-04-20,1.4003624,1.4064038,1.3994579,1.4066947,1.3977122,1.4000077,1.3995464
2017-04-21,1.4011767,1.40413,1.4010253,1.3981795,1.399683,1.3998511,1.395455
2017-04-23,1.3999109,1.4003158,1.3966045,1.3979923,1.3965808,1.3958536,1.3997171
2017-04-24,1.4023561,1.3981148,1.3966517,1.3976412,1.395963,1.3982902,1.3978889
2017-04-25,1.3968596,1.3987359,1.4012195,1.3997726,1.3978763,1.3943568,1.3997273
2017-04-26,1.4002321,1.3977625,1.3981717,1.3980651,1.3944881,1.3971744,1.3957523
2017-04-27,1.4016156,1.3990986,1.3972697,1.394619,1.399034,1.3993746,1.3985667
2017-04-28,1.3962713,1.3942786,1.3976467,1.3985503,1.3984764,1.3980893,1.398588
2017-04-30,1.397562,1.399095,1.3960706,1.3928795,1.397625,1.3946462,1.3952281
2017-05-01,1.3984237,1.3976128,1.3950789,1.3989093,1.3975264,1.3953278,1.3979663
2017-05-02,1.3965409,1.394478,1.3977387,1.3980975,1.3951786,1.3967917,1.397954
2017-05-03,1.4021953,1.3969878,1.3970724,1.3986232,1.3982301,1.3976378,1.3957967
2017-05-04,1.3981521,1.3968754,1.3947828,1.3952392,1.3981099,1.398377,1.3959367
2017-05-05,1.396464,1.3975174,1.3943193,1.3959931,1.397174,1.3958004,1.3975141
2017-05-07,1.3979375,1.3942566,1.397378,1.3957855,1.3972266,1.3975346,1.3986621
2017-05-08,1.3948451,1.3968596,1.3952034,1.3991015,1.3941386,1.3983903,1.398732
2017-05-09,1.3976626,1.394403,1.3978338,1.3977408,1.3999205,1.3993943,1.3974125
2017-05-10,1.3970282,1.3956971,1.3986373,1.4007165,1.3985265,1.3996022,1.398932
2017-05-11,1.3984604,1.3960433,1.3979855,1.3955793,1.396767,1.3975973,1.3979502
2017-05-12,1.3940341,1.395134,1.4007821,1.3969744,1.4016635,1.3976449,1.3977523
2017-05-14,1.3991413,1.3991939,1.3989809,1.3975103,1.3987753,1.3981607,1.3978832
2017-05-15,1.3983202,1.397779,1.3956292,1.3980939,1.3975987,1.398799,1.3978207
2017-05-16,1.3989724,1.3977343,1.3985994,1.3993275,1.4007182,1.3994881,1.3981893
2017-05-17,1.3973359,1.3983269,1.3978162,1.3984082,1.3980541,1.3995922,1.3949773
2017-05-18,1.3973429,1.3979101,1.3967444,1.3966839,1.3967981,1.397735,1.3991067
2017-05-19,1.3982494,1.3970335,1.398408,1.3982263,1.3956494,1.3957217,1.3987302
2017-05-21,1.3975956,1.3978423,1.3973765,1.3968343,1.3967645,1.3996018,1.3943422
2017-05-22,1.3981947,1.3989094,1.3970633,1.3969259,1.3980451,1.3936979,1.3980465
2017-05-23,1.3985296,1.3975234,1.3976755,1.3981344,1.3954985,1.3953103,1.3949977
2017-05-24,1.3974477,1.3997738,1.397172,1.3970323,1.3952734,1.3960321,1.3956223
2017-05-25,1.3971281,1.3975244,1.3985261,1.396234,1.3968902,1.3951588,1.3964828
2017-05-26,1.3970287,1.3958129,1.395497,1.3976419,1.3970213,1.3957026,1.3959091
2017-05-28,1.3977808,1.3973172,1.3957324,1.3951893,1.3975799,1.3955158,1.395587
2017-05-29,1.395707,1.3970361,1.3958261,1.3949699,1.3945218,1.3937404,1.3944951
2017-05-30,1.3974735,1.396054,1.3961724,1.3967936,1.3942493,1.3942435,1.393583
2017-05-31,1.3963225,1.3959091,1.3948221,1.3952887,1.3940785,1.3935692,1.3933625
2017-06-01,1.3950998,1.3958778,1.3950177,1.394384,1.3941319,1.3928889,1.3927388
2017-06-02,1.395669,1.3949344,1.3946073,1.3934748,1.3932128,1.3931695,1.3934202
2017-06-04,1.3926969,1.3935838,1.3942337,1.3941519,1.3931593,1.392585,1.3888738
2017-06-05,1.3936279,1.3939903,1.3932462,1.3932642,1.3941896,1.3896527,1.3885252
2017-06-06,1.3937418,1.3935038,1.392599,1.3933134,1.3910134,1.3879018,1.3886555
2017-06-07,1.3937579,1.391931,1.3921814,1.3910944,1.387516,1.387908,1.3874829
2017-06-08,1.3924395,1.3932836,1.3917859,1.3881952,1.3880787,1.3885517,1.3860894
2017-06-09,1.392876,1.3893161,1.3889725,1.388992,1.3876019,1.3888249,1.3868184
2017-06-11,1.3911891,1.3885942,1.3888781,1.386375,1.3868697,1.3850889,1.3851947
2017-06-12,1.3884943,1.3884699,1.3877921,1.3873261,1.3875458,1.3855864,1.3878765
2017-06-13,1.3877672,1.3862085,1.3864113,1.3871546,1.3852639,1.3865404,1.3855324
2017-06-14,1.3876305,1.3867712,1.3883278,1.3873484,1.3851517,1.3870769,1.3789392
2017-06-15,1.3868985,1.3862262,1.3863585,1.3851056,1.3854048,1.384904,1.3832028
2017-06-16,1.3879031,1.3890703,1.3857124,1.3847189,1.3853574,1.3843774,1.3869827
2017-06-18,1.3851527,1.3853672,1.3835125,1.3880544,1.3831611,1.38502,1.3882761
2017-06-19,1.3856578,1.3867292,1.3870957,1.3865166,1.3874508,1.3861604,1.3865056
2017-06-20,1.3815124,1.3865483,1.3858683,1.3822368,1.3860142,1.3827716,1.3855548
2017-06-21,1.384123,1.3850899,1.3855958,1.3817991,1.3821846,1.3848909,1.3824049
2017-06-22,1.3883317,1.3830569,1.3855639,1.386308,1.3830235,1.3842717,1.3863647
2017-06-23,1.3877776,1.3858364,1.3848956,1.3848529,1.3847392,1.3858923,1.3853376
2017-06-25,1.3851919,1.3868519,1.3849001,1.384937,1.3834445,1.3846767,1.3854953
2017-06-26,1.3876494,1.3820353,1.3848901,1.3858883,1.3853183,1.3862314,1.3829863
2017-06-27,1.3827384,1.3871088,1.3848798,1.3873682,1.384303,1.3845139,1.3846517
2017-06-28,1.3851141,1.3841779,1.3863475,1.3858831,1.3835665,1.3822793,1.3807468
2017-06-29,1.3844975,1.381983,1.3864858,1.3845906,1.3829155,1.382274,1.385026
2017-06-30,1.3856556,1.3861293,1.3875225,1.3842863,1.3849864,1.3853577,1.3844898
2017-07-02,1.3816147,1.3822317,1.384514,1.3860934,1.3818815,1.3883054,1.3786354
2017-07-03,1.3834202,1.384336,1.3839605,1.3846216,1.3831092,1.3855412,1.3814466
2017-07-04,1.3810952,1.3825245,1.3815162,1.3820877,1.3784173,1.3839115,1.3868779
2017-07-05,1.3831364,1.3837115,1.3834224,1.3844334,1.3884379,1.3824427,1.3838217
2017-07-06,1.3845272,1.3845952,1.3877602,1.3804963,1.3816898,1.3813729,1.3820537
2017-07-07,1.3848935,1.3844163,1.3833385,1.3837559,1.385101,1.3805869,1.3819808
2017-07-09,1.3834827,1.3801136,1.3808022,1.3842614,1.3844402,1.3832703,1.3802993
2017-07-10,1.3834474,1.3852922,1.3847578,1.3832159,1.3817992,1.3852789,1.3844995
2017-07-11,1.3829275,1.381585,1.3806186,1.3830978,1.3864272,1.3826015,1.3827631
2017-07-12,1.3846365,1.3830413,1.3804457,1.382767,1.3837991,1.3829089,1.3814049
2017-07-13,1.3842822,1.3827556,1.3859184,1.3827903,1.3831589,1.3810884,1.3824282
2017-07-14,1.3823841,1.3839806,1.3809904,1.3827999,1.3813771,1.3813,1.3847268
2017-07-16,1.3823305,1.3846605,1.3841192,1.3832698,1.3829336,1.3798758,1.3799717
2017-07-17,1.3858545,1.3792757,1.3816345,1.3853446,1.3828502,1.3850454,1.3833634
2017-07-18,1.3803535,1.3810081,1.382729,1.380758,1.3813312,1.3801517,1.3840054
2017-07-19,1.3843908,1.3796906,1.3830235,1.3836985,1.38237,1.3819413,1.3808365
2017-07-20,1.3810036,1.3833121,1.3834277,1.3819547,1.3840322,1.380652,1.3806841
2017-07-21,1.3793652,1.3818239,1.3822346,1.3832455,1.3816664,1.3823264,1.3810925
2017-07-23,1.3825352,1.381264,1.3843257,1.3823128,1.3825369,1.381036,1.3810661
2017-07-24,1.3832817,1.380274,1.3807052,1.3812745,1.3813741,1.3821751,1.3811404
2017-07-25,1.3810194,1.3819,1.3807273,1.3809433,1.3812164,1.3796755,1.3799645
2017-07-26,1.3806492,1.381072,1.381721,1.3828807,1.3813127,1.3793142,1.3788702
2017-07-27,1.3813403,1.3810735,1.3809234,1.3816602,1.3794969,1.3778794,1.3761439
2017-07-28,1.3796473,1.3804924,1.3823673,1.37947,1.3786016,1.3785944,1.3768494
2017-07-30,1.3802204,1.381096,1.3794436,1.3782082,1.3766661,1.3772954,1.3759519
2017-07-31,1.381413,1.3793972,1.3785923,1.3769935,1.37725,1.3761019,1.3733006
