,JPXJPY,JPXJPY,JPXJPY,JPXJPY,JPXJPY,JPXJPY,JPXJPY
2017-05-03,18967.648,18955.541,18947.104,18939.87,18937.613,18935.795,18933.848
2017-05-04,18955.578,18947.096,18939.838,18937.639,18935.777,18933.848,18935.37
2017-05-05,18947.133,18939.873,18937.61,18935.807,18933.83,18935.365,18941.072
2017-05-07,18939.865,18937.64,18935.775,18933.855,18935.352,18941.072,18947.482
2017-05-08,18937.637,18935.809,18933.826,18935.377,18941.057,18947.482,18954.107
2017-05-09,18935.803,18933.861,18935.348,18941.082,18947.465,18954.107,18959.5
2017-05-10,18933.855,18935.38,18941.049,18947.492,18954.086,18959.498,18961.906
2017-05-11,18935.377,18941.086,18947.46,18954.115,18959.479,18961.906,18967.035
2017-05-12,18941.082,18947.498,18954.082,18959.51,18961.887,18967.035,18974.037
2017-05-14,18947.49,18954.12,18959.475,18961.918,18967.014,18974.035,18986.379
2017-05-15,18954.115,18959.516,18961.883,18967.045,18974.016,18986.379,19004.084
2017-05-16,18959.508,18961.922,18967.01,18974.045,18986.357,19004.084,19026.81
2017-05-17,18961.914,18967.05,18974.008,18986.389,19004.059,19026.81,19053.822
2017-05-18,18967.043,18974.049,18986.35,19004.096,19026.783,19053.822,19084.18
2017-05-19,18974.045,18986.393,19004.053,19026.82,19053.793,19084.182,19116.861
2017-05-21,18986.387,19004.1,19026.775,19053.83,19084.154,19116.863,19150.965
2017-05-22,19004.092,19026.824,19053.79,19084.19,19116.832,19150.965,19183.062
2017-05-23,19026.82,19053.836,19084.146,19116.873,19150.926,19183.062,19215.76
2017-05-24,19053.83,19084.195,19116.824,19150.975,19183.023,19215.76,19245.111
2017-05-25,19084.19,19116.877,19150.922,19183.072,19215.723,19245.11,19270.045
2017-05-26,19116.871,19150.98,19183.02,19215.77,19245.07,19270.043,19295.627
2017-05-28,19150.973,19183.076,19215.719,19245.121,19270.002,19295.625,19323.145
2017-05-29,19183.07,19215.775,19245.066,19270.055,19295.586,19323.145,19352.006
2017-05-30,19215.768,19245.125,19270.0,19295.635,19323.104,19352.004,19379.787
2017-05-31,19245.12,19270.059,19295.582,19323.152,19351.963,19379.79,19408.652
2017-06-01,19270.05,19295.639,19323.1,19352.016,19379.75,19408.652,19438.375
2017-06-02,19295.635,19323.158,19351.96,19379.799,19408.611,19438.371,19468.268
2017-06-04,19323.152,19352.021,19379.746,19408.662,19438.332,19468.27,19497.021
2017-06-05,19352.012,19379.803,19408.607,19438.383,19468.23,19497.023,19524.902
2017-06-06,19379.797,19408.668,19438.328,19468.277,19496.984,19524.902,19551.266
2017-06-07,19408.66,19438.387,19468.227,19497.031,19524.86,19551.268,19578.451
2017-06-08,19438.38,19468.283,19496.98,19524.912,19551.229,19578.451,19604.691
2017-06-09,19468.277,19497.037,19524.857,19551.275,19578.412,19604.691,19628.514
2017-06-11,19497.031,19524.916,19551.225,19578.463,19604.666,19628.516,19653.047
2017-06-12,19524.91,19551.281,19578.408,19604.7,19628.492,19653.049,19672.521
2017-06-13,19551.275,19578.467,19604.662,19628.523,19653.025,19672.521,19690.227
2017-06-14,19578.46,19604.705,19628.488,19653.05,19672.5,19690.227,19705.97
2017-06-15,19604.7,19628.53,19653.021,19672.516,19690.201,19705.97,19719.115
2017-06-16,19628.523,19653.057,19672.496,19690.225,19705.943,19719.115,19732.479
2017-06-18,19653.05,19672.521,19690.197,19705.967,19719.09,19732.48,19745.467
2017-06-19,19672.512,19690.23,19705.94,19719.113,19732.453,19745.469,19757.521
2017-06-20,19690.223,19705.973,19719.086,19732.48,19745.438,19757.521,19769.832
2017-06-21,19705.965,19719.12,19732.45,19745.47,19757.492,19769.83,19782.402
2017-06-22,19719.113,19732.486,19745.434,19757.525,19769.8,19782.402,19794.996
2017-06-23,19732.477,19745.475,19757.486,19769.836,19782.373,19794.996,19806.15
2017-06-25,19745.47,19757.531,19769.797,19782.412,19794.963,19806.148,19817.695
2017-06-26,19757.523,19769.842,19782.37,19795.004,19806.117,19817.695,19829.107
2017-06-27,19769.834,19782.416,19794.959,19806.16,19817.662,19829.105,19841.498
2017-06-28,19782.41,19795.008,19806.113,19817.707,19829.072,19841.498,19855.549
2017-06-29,19795.002,19806.164,19817.66,19829.117,19841.465,19855.549,19871.982
2017-06-30,19806.158,19817.713,19829.066,19841.51,19855.514,19871.982,19889.463
2017-07-02,19817.705,19829.123,19841.46,19855.562,19871.947,19889.465,19907.293
2017-07-03,19829.115,19841.514,19855.51,19871.996,19889.43,19907.291,19925.148
2017-07-04,19841.51,19855.568,19871.943,19889.48,19907.256,19925.148,19941.945
2017-07-05,19855.56,19872.0,19889.426,19907.309,19925.113,19941.947,19957.951
2017-07-06,19871.996,19889.486,19907.254,19925.164,19941.912,19957.951,19973.328
2017-07-07,19889.48,19907.314,19925.11,19941.963,19957.914,19973.328,19986.457
2017-07-09,19907.309,19925.17,19941.908,19957.967,19973.293,19986.455,20000.227
2017-07-10,19925.164,19941.969,19957.91,19973.346,19986.416,20000.225,20011.69
2017-07-11,19941.963,19957.973,19973.29,19986.477,20000.186,20011.69,20022.312
2017-07-12,19957.967,19973.352,19986.412,20000.244,20011.652,20022.312,20029.566
2017-07-13,19973.344,19986.479,20000.182,20011.71,20022.275,20029.568,20033.88
2017-07-14,19986.473,20000.25,20011.648,20022.3,20029.53,20033.88,20035.959
2017-07-16,20000.244,20011.715,20022.271,20029.553,20033.84,20035.959,20039.92
2017-07-17,20011.709,20022.303,20029.525,20033.865,20035.955,20039.92,20044.373
2017-07-18,20022.299,20029.559,20033.836,20035.945,20039.916,20044.373,20046.791
2017-07-19,20029.55,20033.871,20035.951,20039.906,20044.367,20046.791,20048.395
2017-07-20,20033.865,20035.95,20039.912,20044.36,20046.787,20048.395,20048.863
2017-07-21,20035.941,20039.912,20044.365,20046.777,20048.39,20048.855,20048.863
2017-07-23,20039.904,20044.365,20046.783,20048.38,20048.867,20048.857,20048.857
2017-07-24,20044.357,20046.781,20048.387,20048.861,20048.854,20048.857,20048.865
2017-07-25,20046.775,20048.387,20048.857,20048.854,20048.857,20048.857,20048.865
2017-07-26,20048.379,20048.857,20048.865,20048.855,20048.865,20048.857,20048.857
2017-07-27,20048.857,20048.865,20048.861,20048.863,20048.85,20048.857,20047.037
2017-07-28,20048.86,20048.861,20048.855,20048.861,20048.867,20047.03,20043.234
2017-07-30,20048.854,20048.855,20048.857,20048.85,20046.979,20043.23,20041.867
2017-07-31,20048.854,20048.857,20048.871,20047.018,20043.238,20041.848,20040.03
2017-08-01,20048.865,20048.867,20046.967,20043.217,20041.871,20040.055,20040.13
2017-08-02,20048.861,20046.965,20043.223,20041.854,20040.049,20040.13,20037.99
2017-08-03,20046.955,20043.223,20041.844,20040.035,20040.127,20037.908,20032.629
2017-08-04,20043.209,20041.857,20040.049,20040.133,20037.936,20032.613,20025.32
2017-08-06,20041.879,20040.04,20040.127,20037.896,20032.57,20025.309,20020.928
2017-08-07,20040.06,20040.139,20037.97,20032.602,20025.264,20020.912,20016.062
2017-08-08,20040.13,20037.902,20032.607,20025.295,20020.871,20016.047,20011.734
2017-08-09,20037.967,20032.607,20025.3,20020.9,20016.008,20011.72,20006.59
2017-08-10,20032.604,20025.3,20020.906,20016.035,20011.682,20006.576,20006.418
2017-08-11,20025.297,20020.904,20016.041,20011.709,20006.605,20006.406,20006.412
2017-08-13,20020.904,20016.04,20011.715,20006.611,20006.387,20006.416,20003.451
2017-08-14,20016.037,20011.713,20006.615,20006.418,20006.41,20003.438,19999.967
2017-08-15,20011.709,20006.617,20006.408,20006.416,20003.477,19999.953,19996.36
2017-08-16,20006.615,20006.408,20006.416,20003.332,19999.994,19996.348,19992.037
2017-08-17,20006.416,20006.416,20003.436,19999.85,19996.387,19992.12,19981.418
2017-08-18,20006.414,20003.426,19999.953,19996.242,19992.064,19981.502,19964.762
2017-08-20,20003.336,19999.945,19996.344,19992.111,19981.455,19964.75,19951.09
2017-08-21,19999.855,19996.338,19992.117,19981.494,19964.707,19951.074,19937.39
2017-08-22,19996.246,19992.111,19981.506,19964.738,19951.139,19937.373,19926.635
2017-08-23,19992.12,19981.496,19964.758,19951.06,19937.443,19926.617,19918.627
2017-08-24,19981.5,19964.742,19951.086,19937.363,19926.691,19918.615,19910.715
2017-08-25,19964.75,19951.068,19937.39,19926.607,19918.688,19910.7,19898.475
2017-08-27,19951.072,19937.37,19926.639,19918.604,19910.66,19898.46,19880.332
2017-08-28,19937.375,19926.62,19918.635,19910.688,19898.422,19880.32,19859.188
2017-08-29,19926.621,19918.615,19910.727,19898.447,19880.402,19859.176,19830.295
2017-08-30,19918.62,19910.701,19898.49,19880.42,19859.26,19830.287,19795.676
2017-08-31,19910.705,19898.465,19880.357,19859.27,19830.367,19795.68,19757.613
2017-09-01,19898.465,19880.326,19859.219,19830.373,19795.752,19757.621,19719.934
2017-09-03,19880.326,19859.188,19830.338,19795.758,19757.688,19719.945,19692.926
2017-09-04,19859.184,19830.303,19795.74,19757.691,19719.943,19692.938,19669.906
2017-09-05,19830.299,19795.695,19757.682,19719.94,19692.936,19669.916,19645.527
2017-09-06,19795.691,19757.64,19719.941,19692.934,19669.922,19645.537,19616.83
2017-09-07,19757.633,19719.965,19692.943,19669.916,19645.559,19616.844,19590.457
2017-09-08,19719.957,19692.959,19669.926,19645.549,19616.87,19590.406,19568.662
2017-09-10,19692.951,19669.865,19645.564,19616.86,19590.441,19568.623,19551.078
2017-09-11,19669.86,19645.502,19616.879,19590.43,19568.66,19551.072,19537.494
2017-09-12,19645.492,19616.812,19590.453,19568.652,19551.117,19537.488,19529.549
2017-09-13,19616.805,19590.45,19568.674,19551.105,19537.535,19529.549,19521.54
2017-09-14,19590.441,19568.666,19551.13,19537.523,19529.598,19521.54,19514.332
2017-09-15,19568.654,19551.105,19537.5,19529.584,19521.588,19514.336,19511.426
2017-09-17,19551.096,19537.521,19529.545,19521.576,19514.385,19511.428,19508.467
2017-09-18,19537.512,19529.582,19521.54,19514.373,19511.477,19508.47,19505.402
2017-09-19,19529.568,19521.57,19514.336,19511.465,19508.521,19505.408,19507.814
2017-09-20,19521.559,19514.367,19511.43,19508.508,19505.459,19507.818,19516.861
2017-09-21,19514.355,19511.457,19508.473,19505.445,19507.871,19516.861,19526.955
2017-09-22,19511.445,19508.502,19505.41,19507.857,19516.912,19526.955,19537.316
2017-09-24,19508.488,19505.436,19507.822,19516.898,19527.004,19537.31,19543.066
2017-09-25,19505.424,19507.846,19516.857,19526.99,19537.357,19543.057,19546.756
2017-09-26,19507.834,19516.89,19526.947,19537.344,19543.098,19546.744,19552.29
2017-09-27,19516.877,19526.984,19537.3,19543.086,19546.785,19552.28,19563.107
2017-09-28,19526.97,19537.34,19543.043,19546.773,19552.316,19563.088,19581.906
2017-09-29,19537.328,19543.082,19546.727,19552.309,19563.127,19581.885,19608.01
2017-10-01,19543.074,19546.773,19552.262,19563.117,19581.926,19607.984,19639.887
2017-10-02,19546.762,19552.307,19563.07,19581.914,19608.023,19639.855,19675.643
2017-10-03,19552.297,19563.121,19581.865,19608.014,19639.895,19675.605,19703.287
2017-10-04,19563.11,19581.918,19607.96,19639.885,19675.635,19703.326,19722.705
2017-10-05,19581.91,19608.021,19639.826,19675.625,19703.28,19722.736,19743.111
2017-10-06,19608.01,19639.895,19675.57,19703.27,19722.697,19743.139,19768.857
2017-10-08,19639.887,19675.646,19703.283,19722.688,19743.105,19768.863,19798.916
2017-10-09,19675.635,19703.29,19722.693,19743.09,19768.844,19798.916,19830.295
2017-10-10,19703.28,19722.709,19743.096,19768.826,19798.904,19830.283,19861.492
2017-10-11,19722.7,19743.115,19768.816,19798.885,19830.277,19861.469,19894.883
2017-10-12,19743.105,19768.857,19798.87,19830.256,19861.47,19894.848,19926.705
2017-10-13,19768.848,19798.916,19830.236,19861.45,19894.857,19926.66,19959.32
2017-10-15,19798.908,19830.295,19861.42,19894.836,19926.682,19959.27,19992.049
2017-10-16,19830.285,19861.492,19894.797,19926.656,19959.297,19991.994,20023.486
2017-10-17,19861.484,19894.883,19926.61,19959.271,19992.023,20023.432,20055.814
2017-10-18,19894.873,19926.703,19959.219,19992.0,20023.465,20055.758,20088.627
2017-10-19,19926.695,19959.32,19991.975,20023.44,20055.791,20088.57,20121.604
2017-10-20,19959.31,19992.049,20023.406,20055.766,20088.6,20121.547,20153.006
2017-10-22,19992.037,20023.486,20055.73,20088.576,20121.578,20152.975,20183.691
2017-10-23,20023.479,20055.812,20088.535,20121.553,20153.006,20183.648,20213.031
2017-10-24,20055.803,20088.627,20121.502,20152.984,20183.684,20212.977,20237.428
2017-10-25,20088.615,20121.604,20152.928,20183.658,20213.012,20237.395,20260.904
2017-10-26,20121.594,20153.035,20183.598,20212.988,20237.402,20260.865,20284.262
2017-10-27,20153.025,20183.71,20212.922,20237.402,20260.875,20284.215,20308.678
2017-10-29,20183.7,20213.04,20237.338,20260.875,20284.229,20308.623,20334.04
2017-10-30,20213.03,20237.432,20260.8,20284.225,20308.64,20333.977,20356.951
2017-10-31,20237.42,20260.902,20284.176,20308.635,20333.994,20356.9,20379.703
2017-11-01,20260.893,20284.258,20308.584,20333.984,20356.906,20379.65,20402.635
2017-11-02,20284.246,20308.666,20333.934,20356.896,20379.658,20402.578,20426.281
2017-11-03,20308.656,20334.023,20356.854,20379.646,20402.584,20426.225,20450.516
2017-11-05,20334.012,20356.93,20379.602,20402.576,20426.232,20450.451,20474.727
2017-11-06,20356.922,20379.682,20402.525,20426.219,20450.467,20474.654,20499.88
2017-11-07,20379.674,20402.613,20426.17,20450.451,20474.672,20499.809,20525.814
2017-11-08,20402.604,20426.26,20450.395,20474.654,20499.828,20525.736,20552.348
2017-11-09,20426.25,20450.492,20474.6,20499.81,20525.756,20552.268,20579.33
