,GBPUSD,GBPUSD,GBPUSD,GBPUSD,GBPUSD,GBPUSD,GBPUSD
2015-09-08,1.5535971,1.5576452,1.5579422,1.5594785,1.5555116,1.5574437,1.5544219
2015-09-09,1.5586753,1.5588179,1.5592029,1.5574329,1.5557818,1.5549289,1.5539024
2015-09-10,1.5585556,1.5586923,1.558617,1.5555063,1.5562003,1.5527427,1.5505188
2015-09-11,1.5567043,1.5568625,1.5552207,1.5541668,1.5534393,1.549123,1.5494237
2015-09-13,1.5587251,1.5563568,1.5531334,1.5531268,1.550084,1.5492084,1.5501094
2015-09-14,1.5551775,1.5544517,1.5535874,1.5511125,1.5483719,1.5487182,1.5485258
2015-09-15,1.5546135,1.5526164,1.5498469,1.5514152,1.548896,1.5487002,1.5485919
2015-09-16,1.5538164,1.5510539,1.5498708,1.5465074,1.5468624,1.5493338,1.5516424
2015-09-17,1.5492724,1.5492101,1.5477861,1.5462806,1.5490242,1.5530164,1.5453526
2015-09-18,1.548795,1.5481615,1.5474458,1.548717,1.5523086,1.5434158,1.5464361
2015-09-20,1.5493531,1.5487077,1.5485854,1.5503432,1.5447471,1.544546,1.543002
2015-09-21,1.549643,1.5488963,1.5524254,1.5480458,1.5435029,1.543329,1.5489683
2015-09-22,1.5489469,1.5525392,1.546608,1.5448278,1.5438658,1.5455674,1.5421202
2015-09-23,1.550713,1.546847,1.5438844,1.5440407,1.539957,1.5424626,1.5399747
2015-09-24,1.5465627,1.5470704,1.5469463,1.5448183,1.5407226,1.5417964,1.5388871
2015-09-25,1.5454456,1.5422809,1.5447574,1.5446937,1.541022,1.5385507,1.540543
2015-09-27,1.5440468,1.5436726,1.5414975,1.540277,1.5421867,1.5422616,1.5347314
2015-09-28,1.5396501,1.5415765,1.5416899,1.5411708,1.5385716,1.5347108,1.5417179
2015-09-29,1.5409554,1.5407315,1.5419632,1.5389764,1.5387177,1.5390592,1.541441
2015-09-30,1.5440418,1.5491452,1.5396496,1.5403101,1.5369682,1.5367675,1.5354096
2015-10-01,1.5390162,1.5473372,1.5400844,1.5395286,1.538569,1.5325956,1.5377369
2015-10-02,1.5422344,1.539835,1.5375637,1.53821,1.5354384,1.533259,1.5378773
2015-10-04,1.5380145,1.5380096,1.5396553,1.5381894,1.540098,1.5332575,1.5322089
2015-10-05,1.5350865,1.5366387,1.5376394,1.5316316,1.5344025,1.5310099,1.5315201
2015-10-06,1.5393364,1.5381718,1.5301182,1.5338322,1.5311052,1.5318811,1.5348221
2015-10-07,1.5365363,1.5376828,1.5326254,1.5308075,1.5299581,1.5328041,1.527205
2015-10-08,1.5346758,1.5331337,1.5302639,1.531527,1.5323682,1.5314829,1.5271767
2015-10-09,1.5377524,1.5311171,1.5304362,1.5356078,1.5308379,1.5366926,1.5255331
2015-10-11,1.5319443,1.5307734,1.529046,1.5302355,1.5283189,1.531917,1.5281502
2015-10-12,1.5327502,1.5339992,1.5371538,1.533238,1.5309042,1.5330184,1.5347614
2015-10-13,1.5327644,1.5329648,1.5322083,1.52897,1.5271077,1.5301611,1.5332134
2015-10-14,1.531483,1.5359111,1.5285822,1.5274556,1.5291961,1.5316448,1.5343871
2015-10-15,1.5294888,1.5322411,1.5350912,1.5335464,1.5327916,1.5331868,1.5353304
2015-10-16,1.5273228,1.5389872,1.5271668,1.539112,1.5388747,1.5384077,1.5348835
2015-10-18,1.5300024,1.5330055,1.5271688,1.5408647,1.5341866,1.5323535,1.5375896
2015-10-19,1.5307527,1.5364605,1.5380324,1.541082,1.5325707,1.538299,1.5353314
2015-10-20,1.5333407,1.5388179,1.5336031,1.5358,1.5405622,1.5360183,1.5413921
2015-10-21,1.5360597,1.5398794,1.5366855,1.537483,1.5348033,1.5345894,1.5311136
2015-10-22,1.5376954,1.5365257,1.5380963,1.5368031,1.5331304,1.5307981,1.5317881
2015-10-23,1.5374393,1.5433676,1.5359955,1.5289139,1.5336066,1.5364373,1.5418742
2015-10-25,1.5366812,1.5272503,1.5322185,1.5362779,1.5381798,1.5337243,1.5261883
2015-10-26,1.5390981,1.5356488,1.5314441,1.5356785,1.5306418,1.5349132,1.5364361
2015-10-27,1.5397699,1.5371697,1.5336837,1.5355967,1.5309083,1.5310135,1.5245757
2015-10-28,1.5338315,1.5318323,1.5344856,1.533699,1.5328393,1.536239,1.5326245
2015-10-29,1.5380149,1.5341091,1.5291014,1.5361705,1.5326302,1.5303876,1.534294
2015-10-30,1.5237744,1.5392458,1.5331873,1.5305349,1.5314105,1.5309162,1.5357976
2015-11-01,1.5311424,1.5353917,1.5245386,1.5292621,1.5312421,1.535241,1.529743
2015-11-02,1.5307982,1.5390407,1.5292398,1.5222814,1.5346998,1.5362432,1.5321484
2015-11-03,1.5354186,1.5322759,1.534949,1.5368224,1.5325567,1.5394771,1.5336232
2015-11-04,1.5265062,1.535165,1.5316999,1.5354419,1.5301033,1.5381204,1.5329459
2015-11-05,1.5264983,1.5308957,1.5257677,1.5321304,1.5344024,1.5235934,1.5320837
2015-11-06,1.5264928,1.5245093,1.5364466,1.5273521,1.5349282,1.5376713,1.5350754
2015-11-08,1.5303152,1.530465,1.5327016,1.5325817,1.5312572,1.5277095,1.5335758
2015-11-09,1.528581,1.5284216,1.5310644,1.5334234,1.5314384,1.5394285,1.5358837
2015-11-10,1.5314578,1.5333991,1.5343329,1.5366087,1.5358814,1.5271723,1.5321801
2015-11-11,1.5305393,1.5327036,1.5310234,1.5292646,1.5363411,1.5317624,1.5288503
2015-11-12,1.533167,1.5336505,1.5335582,1.5355774,1.5326176,1.5309702,1.5313044
2015-11-13,1.5341759,1.529393,1.534189,1.5304159,1.5307168,1.5303049,1.5313067
2015-11-15,1.5343287,1.5303564,1.528641,1.5313133,1.5328085,1.53244,1.5340645
2015-11-16,1.528496,1.5410733,1.5302725,1.5324707,1.5354816,1.5333298,1.5248489
2015-11-17,1.5337499,1.5386456,1.5303224,1.5357176,1.5326527,1.5314978,1.5291481
2015-11-18,1.5319165,1.5238154,1.5301278,1.5304606,1.5309795,1.5328559,1.5264529
2015-11-19,1.5300899,1.5362089,1.5302371,1.5308881,1.52721,1.527153,1.5267885
2015-11-20,1.5336105,1.5305761,1.528691,1.5280362,1.5319242,1.530772,1.5303876
2015-11-22,1.530894,1.5339603,1.5336086,1.5295572,1.5311158,1.5277363,1.5290918
2015-11-23,1.5305216,1.533219,1.5289912,1.5275885,1.5296642,1.5269645,1.5269921
2015-11-24,1.533273,1.5300858,1.5320705,1.5340283,1.5234696,1.524152,1.5231432
2015-11-25,1.530469,1.5272503,1.5270911,1.5256882,1.5175223,1.5250793,1.5313604
2015-11-26,1.5322825,1.5306836,1.52612,1.5269467,1.5261068,1.5277458,1.520386
2015-11-27,1.5354323,1.5265896,1.5275173,1.5244545,1.5229537,1.5320339,1.514241
2015-11-29,1.5300807,1.5267842,1.5265882,1.531778,1.5298431,1.5237103,1.5249275
2015-11-30,1.5232797,1.5271415,1.5214988,1.5235982,1.5242143,1.525445,1.5221109
2015-12-01,1.5223194,1.5290172,1.5259455,1.5210612,1.5173826,1.5217135,1.5264616
2015-12-02,1.5220536,1.517049,1.5294986,1.5203226,1.5176517,1.5247529,1.5258148
2015-12-03,1.5293046,1.5224626,1.5165671,1.5151223,1.5188317,1.5166624,1.514344
2015-12-04,1.5173855,1.5268478,1.5180607,1.5163295,1.5114017,1.5178392,1.51365
2015-12-06,1.5265577,1.5247368,1.5227528,1.51815,1.518324,1.5051603,1.5145748
2015-12-07,1.5140673,1.5164055,1.5136558,1.5163472,1.5127277,1.5052354,1.5136125
2015-12-08,1.5142157,1.5131232,1.5179443,1.5152851,1.5151856,1.5137577,1.5146093
2015-12-09,1.5160869,1.5208023,1.515403,1.5132645,1.5143421,1.5153311,1.5135753
2015-12-10,1.5182124,1.5132542,1.5154566,1.5127954,1.5151126,1.5135579,1.5228436
2015-12-11,1.5138826,1.5142679,1.5231003,1.5121939,1.5056729,1.5154864,1.5191829
2015-12-13,1.5159066,1.517482,1.5129533,1.5172205,1.511697,1.5140884,1.5090221
2015-12-14,1.5140792,1.5107391,1.5185964,1.5137599,1.5059333,1.5088956,1.508636
2015-12-15,1.5178809,1.5171275,1.5116754,1.5133687,1.5096831,1.5134102,1.5104994
2015-12-16,1.5159744,1.5124648,1.5138189,1.5076854,1.5081179,1.5113837,1.5119133
2015-12-17,1.5105424,1.5183687,1.5154903,1.5081002,1.5133748,1.5085622,1.5134051
2015-12-18,1.5114617,1.5121223,1.5075902,1.5123992,1.5076562,1.5154533,1.5043514
2015-12-20,1.5116448,1.51421,1.5134593,1.5101876,1.5120426,1.5075823,1.5151718
2015-12-21,1.5094305,1.512423,1.5139813,1.5113089,1.5089267,1.5135845,1.5084708
2015-12-22,1.5073192,1.511502,1.5095494,1.5062695,1.5142926,1.5068303,1.5030787
2015-12-23,1.5149174,1.5124456,1.5145152,1.5130231,1.5101857,1.5085776,1.5075648
2015-12-24,1.5071234,1.5044755,1.5052778,1.5030189,1.5097902,1.5082719,1.5070397
2015-12-27,1.509324,1.5138152,1.5090472,1.5057003,1.5068913,1.5063658,1.5069185
2015-12-28,1.5115039,1.5104192,1.5091408,1.5083225,1.507095,1.5053053,1.5039003
2015-12-29,1.5048541,1.510006,1.5066612,1.5030615,1.5055168,1.5060132,1.5040101
2015-12-30,1.507863,1.5050495,1.5014125,1.5054315,1.5049275,1.5029137,1.5003238
2015-12-31,1.5069877,1.5063872,1.5053087,1.5041068,1.5039594,1.5017866,1.5035659
2016-01-03,1.507237,1.5067787,1.5035839,1.507276,1.5013955,1.5028315,1.50028
2016-01-04,1.5039163,1.5035285,1.5017679,1.5053042,1.5021964,1.4994091,1.4967246
2016-01-05,1.5054266,1.5025142,1.5047283,1.5030516,1.4983134,1.4988563,1.4946803
2016-01-06,1.5009686,1.5035375,1.5024881,1.4987514,1.4978503,1.4943545,1.4959435
2016-01-07,1.5017979,1.5018983,1.4959702,1.5010334,1.4886016,1.4890944,1.4892832
2016-01-08,1.5046622,1.5015543,1.4975687,1.4860052,1.4919788,1.4955543,1.4942037
2016-01-10,1.5011837,1.4977297,1.4901792,1.4976189,1.5028824,1.4987198,1.488004
2016-01-11,1.4975568,1.4966004,1.4943281,1.4946152,1.4839853,1.494296,1.4895341
2016-01-12,1.4976518,1.4956281,1.4914943,1.4845392,1.4861721,1.4889209,1.4851639
2016-01-13,1.4985051,1.4981688,1.4842787,1.4927478,1.4906412,1.4896468,1.4875487
2016-01-14,1.4993855,1.4976194,1.4850702,1.4885912,1.4822022,1.4859493,1.4857622
2016-01-15,1.4961582,1.487464,1.479828,1.4977993,1.486298,1.4848988,1.4839723
2016-01-17,1.490784,1.4901124,1.4881469,1.4895282,1.4863297,1.4834527,1.4822615
2016-01-18,1.4949328,1.4880327,1.4878542,1.4841107,1.4839307,1.4816998,1.4839997
2016-01-19,1.4882554,1.4856013,1.484122,1.4830551,1.480146,1.4773524,1.474458
2016-01-20,1.4919746,1.4864273,1.4836848,1.4825938,1.4787891,1.4714617,1.4675975
2016-01-21,1.48495,1.4851875,1.4787703,1.4806945,1.474736,1.474888,1.4639503
2016-01-22,1.483159,1.4842186,1.476639,1.4732938,1.4686646,1.4665737,1.4665978
2016-01-24,1.4828148,1.4829546,1.4745306,1.4755096,1.4698371,1.4614832,1.4594023
2016-01-25,1.477925,1.4729428,1.4706538,1.4673096,1.466324,1.4632528,1.4611065
2016-01-26,1.4718161,1.4652472,1.4704275,1.4666297,1.459611,1.4586023,1.4553006
2016-01-27,1.4729034,1.4677844,1.463675,1.4575078,1.4543042,1.4609722,1.4519014
2016-01-28,1.4645708,1.4652036,1.4597863,1.4565524,1.4565732,1.4478873,1.445803
2016-01-29,1.4663024,1.4598762,1.4610467,1.4519627,1.4510417,1.4425992,1.4417089
2016-01-31,1.4609377,1.4580102,1.4553692,1.44913,1.445348,1.4437823,1.4503299
2016-02-01,1.4558076,1.4532256,1.4535391,1.4459671,1.446803,1.4448407,1.4442773
2016-02-02,1.4536498,1.4503288,1.4470656,1.44597,1.4456407,1.4468235,1.4449701
2016-02-03,1.4493592,1.4450232,1.4437642,1.4480814,1.4518018,1.4468102,1.4439062
2016-02-04,1.4433649,1.4478605,1.4475338,1.4436893,1.4466671,1.4470471,1.4271939
2016-02-05,1.4441019,1.4462883,1.4471889,1.4437106,1.4417421,1.4456749,1.4405644
2016-02-07,1.4500147,1.4468683,1.4435217,1.4431825,1.4493133,1.4432269,1.4458094
2016-02-08,1.4493737,1.4439034,1.4427973,1.4422915,1.4482484,1.4500784,1.4375807
2016-02-09,1.4473422,1.4435551,1.4501197,1.4448847,1.4476877,1.4390223,1.4421781
2016-02-10,1.4459643,1.4413034,1.4432182,1.443787,1.4436564,1.4417226,1.4429451
2016-02-11,1.4442941,1.4486073,1.4485663,1.4427276,1.4473237,1.4315834,1.4357574
2016-02-12,1.4472675,1.435883,1.4476305,1.4451766,1.4362543,1.4259775,1.441549
2016-02-14,1.4415624,1.4423833,1.4413275,1.4442167,1.4480913,1.4449277,1.4384446
2016-02-15,1.4449625,1.4320483,1.4420537,1.4402199,1.4402229,1.441558,1.4350524
2016-02-16,1.4492923,1.4413924,1.4451191,1.4401426,1.454204,1.4356606,1.4427873
2016-02-17,1.4404274,1.4433239,1.4405982,1.4381084,1.4379362,1.4413306,1.4290888
2016-02-18,1.4462326,1.4437656,1.4381484,1.4352459,1.4329247,1.4355888,1.4361372
2016-02-19,1.441842,1.439785,1.4215412,1.434032,1.441817,1.4367113,1.4349505
2016-02-21,1.439858,1.442076,1.4379643,1.4380091,1.4300518,1.4323503,1.4373908
2016-02-22,1.4261332,1.4399512,1.4358501,1.4412807,1.4383506,1.4270364,1.4329742
2016-02-23,1.4367989,1.4460325,1.429634,1.4353163,1.4338987,1.4309287,1.4277769
2016-02-24,1.4375262,1.4308753,1.4321452,1.438159,1.4277776,1.434826,1.4269674
2016-02-25,1.4357835,1.4322678,1.4371983,1.4366492,1.4273473,1.428325,1.4339876
2016-02-26,1.4371824,1.4303304,1.4287921,1.4362091,1.4274577,1.4244142,1.4269631
2016-02-28,1.4293824,1.4284974,1.4319366,1.4283748,1.4360337,1.4361706,1.4289051
2016-02-29,1.4383731,1.4286485,1.4324424,1.4308913,1.4259915,1.4326061,1.4324898
2016-03-01,1.4272157,1.4286281,1.4195502,1.4373126,1.4261163,1.4372067,1.4315419
2016-03-02,1.4199823,1.4241376,1.4302212,1.4329171,1.4271735,1.4286267,1.4282423
2016-03-03,1.4335243,1.4263741,1.4320161,1.4335963,1.4338664,1.428432,1.4316249
2016-03-04,1.4225299,1.4313799,1.4319041,1.42561,1.4303712,1.431335,1.42898
2016-03-06,1.4303919,1.4286152,1.4311339,1.4326198,1.4293478,1.432995,1.4302585
2016-03-07,1.4296845,1.4346895,1.431934,1.4284569,1.4289476,1.4248763,1.4299748
2016-03-08,1.432833,1.4302349,1.4286503,1.4264123,1.4362047,1.4244398,1.4304566
2016-03-09,1.4306892,1.4303008,1.43302,1.4282943,1.4350142,1.4278139,1.4322574
2016-03-10,1.4276316,1.4272946,1.4297905,1.4300406,1.4308728,1.4302545,1.4324564
2016-03-11,1.428543,1.4248301,1.428473,1.4297128,1.4321905,1.4330966,1.4296134
2016-03-13,1.4275365,1.4279258,1.4317994,1.4329109,1.4330883,1.4261696,1.4236811
2016-03-14,1.4304726,1.4281214,1.4344695,1.4343401,1.4316206,1.4282305,1.4271408
2016-03-15,1.4297651,1.4282575,1.4285475,1.4276063,1.4233507,1.4281075,1.4267385
2016-03-16,1.429335,1.4280988,1.4258144,1.4283786,1.4204438,1.4282207,1.4252121
2016-03-17,1.4294785,1.4281096,1.4271426,1.4283698,1.4254429,1.4280877,1.4251162
2016-03-18,1.4257747,1.426929,1.4301778,1.4283593,1.4337921,1.4267504,1.421464
2016-03-20,1.4273988,1.428534,1.4283446,1.4283484,1.4272033,1.4259104,1.4266791
2016-03-21,1.4285929,1.4276749,1.4293745,1.4244235,1.423246,1.4195318,1.4261291
2016-03-22,1.4256108,1.4290614,1.427639,1.4275622,1.4224757,1.425451,1.4124913
2016-03-23,1.4274161,1.4219891,1.4181073,1.4193101,1.4181757,1.4253405,1.4312751
2016-03-24,1.4230084,1.4265281,1.4235079,1.4240637,1.4196852,1.4203817,1.4211131
2016-03-27,1.4262445,1.4157974,1.421176,1.4172398,1.4221177,1.422556,1.4264404
2016-03-28,1.4148184,1.4201608,1.4194572,1.4282999,1.42214,1.4216602,1.4152176
2016-03-29,1.420465,1.425842,1.4202967,1.414925,1.4221625,1.4200621,1.4130898
2016-03-30,1.4231876,1.411809,1.4202788,1.42254,1.4221845,1.4273213,1.4265778
2016-03-31,1.42022,1.4299932,1.4202608,1.4226635,1.4222057,1.419941,1.4283383
2016-04-01,1.4145977,1.4188721,1.4202436,1.4249604,1.4222267,1.4203863,1.4190392
2016-04-03,1.4150136,1.4176064,1.425504,1.425736,1.4327351,1.4190406,1.4185708
2016-04-04,1.4209478,1.4262819,1.4239461,1.4288772,1.4288334,1.4197987,1.4237254
2016-04-05,1.4167794,1.4204636,1.4227524,1.423686,1.4242067,1.420284,1.4205843
2016-04-06,1.4158131,1.4223151,1.4179322,1.4132367,1.4237052,1.4124265,1.4189911
2016-04-07,1.4227266,1.4128432,1.4179555,1.4157366,1.418588,1.4219979,1.4149292
2016-04-08,1.4174839,1.4205561,1.4288111,1.4145375,1.4284072,1.4164937,1.4248545
2016-04-10,1.424761,1.4162463,1.4125339,1.4203595,1.4138551,1.4260632,1.4131726
2016-04-11,1.4209936,1.4188855,1.4191512,1.4133956,1.4235744,1.4186287,1.4255
2016-04-12,1.4219192,1.4231704,1.4193764,1.4226865,1.4224951,1.4217176,1.4197785
2016-04-13,1.4159883,1.4189332,1.428308,1.4171195,1.4322785,1.4223387,1.4199263
2016-04-14,1.4268786,1.4204276,1.4140286,1.4129881,1.420265,1.4204957,1.4258876
2016-04-15,1.4138622,1.4215877,1.4144247,1.4195012,1.4240736,1.4246061,1.4260731
2016-04-17,1.428016,1.4191474,1.4217423,1.4216797,1.4224235,1.4220822,1.4240156
2016-04-18,1.419103,1.419359,1.4158933,1.4228805,1.4224212,1.4234433,1.4267538
2016-04-19,1.4248508,1.4242129,1.4234247,1.4247129,1.4223015,1.4235603,1.4236358
2016-04-20,1.4295079,1.4158791,1.4208732,1.4246907,1.4272325,1.426701,1.42511
2016-04-21,1.4192427,1.4286674,1.4234555,1.4214846,1.4244163,1.4235948,1.4247841
2016-04-22,1.4270856,1.4214159,1.4236407,1.4244869,1.4246812,1.4268264,1.4244969
2016-04-24,1.4225353,1.4261031,1.4220191,1.4262564,1.4242576,1.4235083,1.4281126
2016-04-25,1.4263529,1.4251738,1.4260836,1.4246463,1.4248928,1.426032,1.4257962
2016-04-26,1.4247617,1.4252704,1.4236546,1.4263321,1.4246275,1.4252061,1.4274704
2016-04-27,1.425553,1.4251729,1.4278662,1.4237678,1.4265821,1.4243526,1.4257509
2016-04-28,1.4247553,1.4242622,1.4239125,1.430023,1.4272748,1.4273728,1.4275279
2016-04-29,1.4255831,1.424196,1.4260721,1.4278216,1.4280698,1.4284159,1.4257016
2016-05-01,1.4255979,1.4265755,1.4275641,1.4224174,1.4249307,1.4248906,1.433318
2016-05-02,1.4216456,1.4313548,1.4313955,1.4290471,1.4258964,1.4283042,1.4290471
2016-05-03,1.4287914,1.4260575,1.4286747,1.4325844,1.4348288,1.4334459,1.4320812
2016-05-04,1.4286728,1.4256808,1.4271789,1.4285252,1.4295535,1.4353745,1.4360394
2016-05-05,1.4273304,1.4316947,1.4311767,1.4300684,1.4389814,1.433557,1.4359076
2016-05-06,1.4299114,1.4286652,1.4341714,1.4362239,1.4388802,1.4362848,1.4430087
2016-05-08,1.4276571,1.4323083,1.4352374,1.4364796,1.4372044,1.4364727,1.4410702
2016-05-09,1.4309506,1.4354744,1.4364654,1.4359463,1.4397548,1.4443374,1.4351233
2016-05-10,1.4336069,1.4402233,1.4397471,1.4399283,1.4398189,1.4381994,1.4373544
2016-05-11,1.4399577,1.4397538,1.4336355,1.4395512,1.4368728,1.4382904,1.4405015
2016-05-12,1.438239,1.4350735,1.4345992,1.4368801,1.4344945,1.4372555,1.4383326
2016-05-13,1.4324206,1.4299302,1.4397215,1.4383495,1.4379104,1.4389502,1.4401228
2016-05-15,1.4363077,1.4396005,1.4358618,1.4445833,1.4404742,1.4432791,1.4486581
2016-05-16,1.4379591,1.4414213,1.4362111,1.4393826,1.4418756,1.4399967,1.4372163
2016-05-17,1.438288,1.4415263,1.4397665,1.4421042,1.4380103,1.4412138,1.4381003
2016-05-18,1.4366909,1.436734,1.4411333,1.4464134,1.4406587,1.4491343,1.4462564
2016-05-19,1.4397441,1.440517,1.4421134,1.4402018,1.4439914,1.4439294,1.4435688
2016-05-20,1.4415423,1.4412307,1.4449755,1.4475094,1.4384817,1.4468951,1.4479905
2016-05-22,1.4439663,1.4439254,1.4423358,1.4444101,1.4424503,1.445202,1.4480497
2016-05-23,1.4418356,1.4393244,1.4421343,1.443871,1.4429958,1.4475124,1.44665
2016-05-24,1.4391906,1.4458388,1.4429914,1.4444656,1.446903,1.4485306,1.4484314
2016-05-25,1.4438367,1.4482355,1.4477217,1.4493326,1.4435948,1.4492711,1.4481468
2016-05-26,1.4559405,1.4550345,1.451252,1.4477895,1.4440849,1.4460127,1.4527774
2016-05-27,1.448394,1.445743,1.4527557,1.444305,1.4543818,1.4553899,1.4486938
2016-05-29,1.4495035,1.4478323,1.4498783,1.4454589,1.4514074,1.4436415,1.4450445
2016-05-30,1.4461031,1.4500287,1.4547642,1.4515376,1.4498456,1.454843,1.4562223
2016-05-31,1.446414,1.4518402,1.4472532,1.4432434,1.4517345,1.4533114,1.4494019
2016-06-01,1.4443668,1.4534619,1.4521855,1.4521501,1.4497937,1.4492552,1.4566598
2016-06-02,1.4502593,1.4510747,1.4496174,1.4417071,1.4517914,1.4509728,1.4482172
2016-06-03,1.4519366,1.4592164,1.4510623,1.4453626,1.4497375,1.4505773,1.4513452
2016-06-05,1.4490511,1.4558865,1.4475718,1.4574991,1.4588096,1.4515826,1.4504128
2016-06-06,1.4438024,1.446184,1.4517577,1.4452312,1.4509517,1.4509124,1.4568334
2016-06-07,1.4503781,1.4579041,1.4522969,1.4501586,1.4498161,1.4488131,1.453115
2016-06-08,1.4497545,1.4495747,1.4499881,1.4523835,1.4474223,1.4464319,1.4508104
2016-06-09,1.449433,1.4527609,1.4579469,1.4512935,1.4446119,1.443045,1.4494001
2016-06-10,1.4544061,1.4463577,1.4512728,1.4507378,1.4529631,1.4432468,1.4447597
2016-06-12,1.457916,1.4439152,1.448569,1.4452233,1.4533963,1.4465169,1.4436028
2016-06-13,1.4525142,1.4474478,1.4503696,1.4476876,1.4433565,1.4467281,1.4455528
2016-06-14,1.4504583,1.4472966,1.450707,1.4467113,1.441954,1.4457784,1.4500979
2016-06-15,1.4459447,1.4464264,1.4456547,1.445931,1.4457219,1.4415388,1.4472688
2016-06-16,1.4483676,1.4446955,1.4479538,1.4437345,1.4471214,1.4494718,1.4479047
2016-06-17,1.4412664,1.4433761,1.4458144,1.445544,1.4511588,1.4458786,1.4471028
2016-06-19,1.4482137,1.4463906,1.4379432,1.4473844,1.4481574,1.4482044,1.4487333
2016-06-20,1.4464314,1.4447916,1.4418387,1.4513904,1.4497231,1.4491887,1.4484081
2016-06-21,1.4489455,1.4444816,1.4456673,1.4472497,1.449609,1.4477216,1.4527037
2016-06-22,1.4458375,1.4499683,1.4452493,1.4504958,1.4478086,1.4532164,1.455749
2016-06-23,1.4455665,1.446422,1.4498549,1.4498663,1.4561298,1.4451573,1.4499941
2016-06-24,1.4481764,1.4476697,1.452419,1.4469659,1.449611,1.4511572,1.437591
2016-06-26,1.44458,1.4476633,1.4487363,1.4501194,1.453419,1.4489062,1.4406186
2016-06-27,1.4541998,1.4493614,1.4446883,1.4429442,1.4491692,1.4460468,1.4413078
2016-06-28,1.4444708,1.4460255,1.449919,1.4483923,1.4507937,1.4458302,1.4421659
2016-06-29,1.4514824,1.4467094,1.4470799,1.4471052,1.4520031,1.4435751,1.4445595
2016-06-30,1.4508024,1.446224,1.4481347,1.4459466,1.4442366,1.4417214,1.4433832
2016-07-01,1.4494154,1.4455066,1.4460871,1.4454051,1.4447448,1.4488922,1.4437505
2016-07-03,1.4485493,1.4467069,1.4460692,1.4404854,1.4419956,1.4407674,1.4375257
2016-07-04,1.4490975,1.4489024,1.4428635,1.4452803,1.4385109,1.4375455,1.4306479
2016-07-05,1.4461833,1.4378946,1.4411802,1.4405303,1.4377173,1.4305872,1.424957
2016-07-06,1.4418666,1.4374571,1.4392289,1.4354744,1.4305881,1.4237181,1.4172434
2016-07-07,1.439318,1.430551,1.4387507,1.427817,1.424878,1.4278218,1.4177184
2016-07-08,1.4349408,1.433555,1.4277446,1.4223698,1.421924,1.4201549,1.4135349
2016-07-10,1.4357651,1.4347639,1.42167,1.4172008,1.4115161,1.4206942,1.4156799
2016-07-11,1.4296995,1.4208145,1.4225168,1.4179302,1.4207416,1.4132637,1.3699781
2016-07-12,1.4210973,1.4234626,1.4166765,1.4171697,1.4129896,1.3670084,1.3460746
2016-07-13,1.4276806,1.4173241,1.4092089,1.4118965,1.3678337,1.3441309,1.3427529
2016-07-14,1.4186075,1.4182837,1.4158804,1.3611447,1.3424127,1.3390392,1.3380089
2016-07-15,1.4144541,1.4034002,1.3642582,1.3525207,1.3438375,1.3348757,1.3346543
2016-07-17,1.4144218,1.3705577,1.342263,1.336962,1.3366205,1.337379,1.3380157
2016-07-18,1.365842,1.343736,1.3421628,1.3355122,1.3307471,1.3358878,1.3323417
2016-07-19,1.3411049,1.3381555,1.3390049,1.3274904,1.3357229,1.3296342,1.3314986
2016-07-20,1.3420031,1.3343947,1.3439156,1.3327816,1.3302952,1.3282796,1.3283184
2016-07-21,1.3344806,1.3377613,1.3360423,1.3282572,1.3318594,1.3281081,1.3280507
2016-07-22,1.3334638,1.3322376,1.3281217,1.3364514,1.3281449,1.3285118,1.3263011
2016-07-24,1.3340439,1.3306366,1.3246005,1.3284587,1.3240379,1.3285377,1.3241299
2016-07-25,1.3327649,1.3274509,1.3304213,1.3270568,1.3241149,1.3267943,1.3260517
2016-07-26,1.3300701,1.3264648,1.3266188,1.3241265,1.323211,1.320107,1.3200899
2016-07-27,1.3256102,1.3281837,1.3270656,1.3248897,1.3240012,1.3267283,1.3265214
2016-07-28,1.3262137,1.3243829,1.3248892,1.3236496,1.3252953,1.3243729,1.3257406
2016-07-29,1.3315688,1.3266581,1.3233974,1.3180752,1.3132199,1.3246883,1.3182216
2016-07-31,1.3255433,1.3242338,1.3242304,1.3236151,1.3211322,1.3202293,1.3253119
2016-08-01,1.3251652,1.3174506,1.3211532,1.3232892,1.3266488,1.3232433,1.321297
2016-08-02,1.3186492,1.3265613,1.3240249,1.3259295,1.3246928,1.3194278,1.3205507
2016-08-03,1.317534,1.3233836,1.3252343,1.3153237,1.3223258,1.3161029,1.3157609
2016-08-04,1.3150786,1.3222026,1.3264167,1.3248348,1.3255311,1.3259957,1.3218831
2016-08-05,1.3275857,1.3218555,1.3215919,1.3208554,1.3133535,1.3196088,1.3175294
2016-08-07,1.3266819,1.3179317,1.3191491,1.3177211,1.3185956,1.3160404,1.3174894
2016-08-08,1.3238711,1.3231705,1.3172021,1.3154218,1.318752,1.3156959,1.3232964
2016-08-09,1.3211155,1.3265172,1.3253396,1.3206658,1.3149096,1.3155475,1.3150076
2016-08-10,1.3175212,1.322331,1.3166978,1.3138154,1.3118383,1.3135453,1.3150085
2016-08-11,1.3201203,1.3182392,1.3165551,1.3117914,1.3128121,1.3117106,1.3130497
2016-08-12,1.3226578,1.31936,1.3156728,1.3147253,1.3137227,1.3157088,1.3121516
