,XAUAUD,XAUAUD,XAUAUD,XAUAUD,XAUAUD,XAUAUD,XAUAUD
2013-03-10,505.65878,505.68265,505.64725,505.6367,505.68698,505.7707,505.7139
2013-03-11,506.3995,506.42337,506.38797,506.3774,506.4277,506.5114,506.45462
2013-03-12,507.14023,507.1641,507.1287,507.11813,507.16843,507.25214,507.19534
2013-03-13,507.88095,507.90482,507.86942,507.85886,507.90915,507.99286,507.93607
2013-03-14,508.62167,508.64554,508.61014,508.59958,508.64987,508.73358,508.6768
2013-03-15,509.3624,509.38626,509.35086,509.3403,509.3906,509.4743,509.4175
2013-03-17,510.10312,510.12698,510.09158,510.08102,510.13132,510.21503,510.15823
2013-03-18,510.84384,510.8677,510.8323,510.82175,510.87204,510.95575,510.89896
2013-03-19,511.58456,511.60843,511.57303,511.56247,511.61276,511.69647,511.63968
2013-03-20,512.32526,512.3491,512.3137,512.30316,512.35345,512.4372,512.3804
2013-03-21,513.066,513.08984,513.05444,513.0439,513.0942,513.1779,513.1211
2013-03-22,513.8067,513.83057,513.79517,513.7846,513.8349,513.91864,513.8618
2013-03-24,514.5474,514.5713,514.5359,514.5253,514.5756,514.65936,514.60254
2013-03-25,515.28815,515.312,515.2766,515.26605,515.31635,515.4001,515.34326
2013-03-26,516.0289,516.05273,516.01733,516.0068,516.05707,516.1408,516.084
2013-03-27,516.7696,516.79346,516.75806,516.7475,516.7978,516.88153,516.8247
2013-03-28,517.5103,517.5342,517.4988,517.4882,517.5385,517.62225,517.5654
2013-03-31,518.25104,518.2749,518.2395,518.22894,518.27924,518.363,518.30615
2013-04-01,518.99176,519.0156,518.9802,518.96967,519.01996,519.1037,519.0469
2013-04-02,519.7325,519.75635,519.72095,519.7104,519.7607,519.8444,519.7876
2013-04-03,520.4732,520.4971,520.4617,520.4511,520.5014,520.58514,520.5283
2013-04-04,521.2139,521.2378,521.2024,521.19183,521.2421,521.32587,521.26904
2013-04-05,521.95465,521.9785,521.9431,521.93256,521.98285,522.0666,522.00977
2013-04-07,522.6954,522.71924,522.68384,522.6733,522.7236,522.8073,522.7505
2013-04-08,523.4361,523.45996,523.42456,523.414,523.4643,523.54803,523.4912
2013-04-09,524.1768,524.2007,524.1653,524.1547,524.205,524.28876,524.23193
2013-04-10,524.91754,524.9414,524.906,524.89545,524.94574,525.0295,524.97266
2013-04-11,525.65826,525.6821,525.6467,525.63617,525.68646,525.7702,525.7134
2013-04-12,526.399,526.42285,526.38745,526.3769,526.4272,526.5109,526.4541
2013-04-14,527.1397,527.1636,527.1282,527.1176,527.1679,527.25165,527.1948
2013-04-15,527.88043,527.9043,527.8689,527.85834,527.9086,527.9924,527.93555
2013-04-16,528.62115,528.645,528.6096,528.59906,528.64935,528.7331,528.6763
2013-04-17,529.3619,529.38574,529.35034,529.3398,529.3901,529.4738,529.417
2013-04-18,530.1026,530.12646,530.09106,530.0805,530.1308,530.21454,530.1577
2013-04-19,530.8433,530.8672,530.8318,530.8212,530.8715,530.95526,530.89844
2013-04-21,531.58405,531.6079,531.5725,531.56195,531.61224,531.696,531.63916
2013-04-22,532.32477,532.34863,532.31323,532.3027,532.35297,532.4367,532.3799
2013-04-23,533.0655,533.08936,533.05396,533.0434,533.0937,533.1774,533.1206
2013-04-24,533.8062,533.8301,533.7947,533.7841,533.8344,533.91815,533.8613
2013-04-25,534.54694,534.5708,534.5354,534.52484,534.57513,534.6589,534.60205
2013-04-26,535.28766,535.3115,535.2761,535.26556,535.31586,535.3996,535.3428
2013-04-28,536.0284,536.05225,536.01685,536.0063,536.0566,536.1403,536.0835
2013-04-29,536.7691,536.79297,536.75757,536.747,536.7973,536.88104,536.8242
2013-04-30,537.5098,537.5337,537.4983,537.48773,537.538,537.62177,537.56494
2013-05-01,538.25055,538.2744,538.239,538.22845,538.27875,538.3625,538.30566
2013-05-02,538.9913,539.01514,538.97974,538.9692,539.0195,539.1032,539.0464
2013-05-03,539.732,539.75586,539.72046,539.7099,539.7602,539.84393,539.7871
2013-05-05,540.4727,540.4966,540.4612,540.4506,540.5009,540.58466,540.52783
2013-05-06,541.21344,541.2373,541.2019,541.19135,541.24164,541.3254,541.26855
2013-05-07,541.95416,541.978,541.9426,541.93207,541.98236,542.0661,542.0093
2013-05-08,542.6949,542.71875,542.68335,542.6728,542.7231,542.8068,542.75
2013-05-09,543.4356,543.4595,543.4241,543.4135,543.4638,543.54755,543.4907
2013-05-10,544.17633,544.2002,544.1648,544.15424,544.2045,544.28827,544.23145
2013-05-12,544.91705,544.9409,544.9055,544.89496,544.94525,545.029,544.97217
2013-05-13,545.6578,545.68164,545.64624,545.6357,545.686,545.7697,545.7129
2013-05-14,546.3985,546.42236,546.38696,546.3764,546.4267,546.51044,546.4536
2013-05-15,547.1392,547.1631,547.1277,547.1171,547.1674,547.25116,547.19434
2013-05-16,547.87994,547.9038,547.8684,547.85785,547.90814,547.9919,547.93506
2013-05-17,548.62067,548.64453,548.60913,548.5986,548.64886,548.7326,548.6758
2013-05-19,549.3614,549.38525,549.34985,549.3393,549.3896,549.4733,549.4165
2013-05-20,550.1021,550.126,550.0906,550.08,550.1303,550.21405,550.1572
2013-05-21,550.84283,550.8667,550.8313,550.82074,550.87103,550.9548,550.89795
2013-05-22,551.58356,551.6074,551.572,551.56146,551.61176,551.6955,551.6387
2013-05-23,552.3243,552.34814,552.31274,552.3022,552.3525,552.4362,552.3794
2013-05-24,553.065,553.08887,553.05347,553.0429,553.0932,553.17694,553.1201
2013-05-26,553.8057,553.8296,553.7942,553.7836,553.8339,553.91766,553.86084
2013-05-27,554.54645,554.5703,554.5349,554.52435,554.57465,554.6584,554.60156
2013-05-28,555.2872,555.31104,555.27563,555.2651,555.31537,555.3991,555.3423
2013-05-29,556.0279,556.05176,556.01636,556.0058,556.0561,556.13983,556.083
2013-05-30,556.7686,556.7925,556.7571,556.7465,556.7968,556.88055,556.8237
2013-05-31,557.50934,557.5332,557.4978,557.48724,557.53754,557.6213,557.56445
2013-06-02,558.25006,558.2739,558.2385,558.22797,558.27826,558.362,558.3052
2013-06-03,558.9908,559.01465,558.97925,558.9687,559.019,559.1027,559.0459
2013-06-04,559.7315,559.7554,559.72,559.7094,559.7597,559.84344,559.7866
2013-06-05,560.4722,560.4961,560.4607,560.45013,560.5004,560.58417,560.52734
2013-06-06,561.21295,561.2368,561.2014,561.19086,561.24115,561.3249,561.26807
2013-06-07,561.9537,561.97754,561.94214,561.9316,561.9819,562.0656,562.0088
2013-06-09,562.6944,562.71826,562.68286,562.6723,562.7226,562.80634,562.7495
2013-06-10,563.4351,563.459,563.4236,563.413,563.4633,563.54706,563.49023
2013-06-11,564.17584,564.1997,564.1643,564.15375,564.20404,564.2878,564.23096
2013-06-12,564.91656,564.9404,564.905,564.8945,564.94476,565.0285,564.9717
2013-06-13,565.6573,565.68115,565.64575,565.6352,565.6855,565.7692,565.7124
2013-06-14,566.398,566.4219,566.3865,566.3759,566.4262,566.50995,566.4531
2013-06-16,567.13873,567.1626,567.1272,567.11664,567.16693,567.2507,567.19385
2013-06-17,567.87946,567.9033,567.8679,567.85736,567.90765,567.9914,567.9346
2013-06-18,568.6202,568.64404,568.60864,568.5981,568.6484,568.7321,568.6753
2013-06-19,569.3609,569.38477,569.34937,569.3388,569.3891,569.47284,569.416
2013-06-20,570.1016,570.1255,570.0901,570.0795,570.1298,570.21356,570.15674
2013-06-21,570.84235,570.8662,570.8308,570.82025,570.87054,570.9543,570.89746
2013-06-23,571.58307,571.60693,571.57153,571.561,571.61127,571.695,571.6382
2013-06-24,572.3238,572.34766,572.31226,572.3017,572.352,572.4357,572.3789
2013-06-25,573.0645,573.0884,573.053,573.0424,573.0927,573.17645,573.1196
2013-06-26,573.80524,573.8291,573.7937,573.78314,573.83344,573.9172,573.86035
2013-06-27,574.54596,574.5698,574.5344,574.52386,574.57416,574.6579,574.6011
2013-06-28,575.2867,575.31055,575.27515,575.2646,575.3149,575.3986,575.3418
2013-06-30,576.0274,576.0513,576.01587,576.0053,576.0556,576.13934,576.0825
2013-07-01,576.7681,576.792,576.7566,576.74603,576.7963,576.88007,576.82324
2013-07-02,577.50885,577.5327,577.4973,577.48676,577.53705,577.6208,577.56396
2013-07-03,578.2496,578.27344,578.23804,578.2275,578.2778,578.3615,578.3047
2013-07-04,578.9903,579.01416,578.97876,578.9682,579.0185,579.10223,579.0454
2013-07-05,579.731,579.7549,579.7195,579.7089,579.7592,579.84296,579.78613
2013-07-07,580.47174,580.4956,580.4602,580.44965,580.49994,580.5837,580.52686
2013-07-08,581.21246,581.2363,581.2009,581.19037,581.24066,581.3244,581.2676
2013-07-09,581.9532,581.97705,581.94165,581.9311,581.9814,582.0651,582.0083
2013-07-10,582.6939,582.7178,582.6824,582.6718,582.7221,582.80585,582.749
2013-07-11,583.43463,583.4585,583.4231,583.41254,583.4628,583.5466,583.48975
2013-07-12,584.17535,584.1992,584.1638,584.15326,584.20355,584.2873,584.23047
2013-07-14,584.9161,584.93994,584.90454,584.894,584.9443,585.028,584.9712
2013-07-15,585.6568,585.68066,585.64526,585.6347,585.685,585.76874,585.7119
2013-07-16,586.3975,586.4214,586.386,586.3754,586.4257,586.50946,586.45264
2013-07-17,587.13824,587.1621,587.1267,587.11615,587.16644,587.2502,587.19336
2013-07-18,587.87897,587.90283,587.86743,587.8569,587.90717,587.9909,587.9341
2013-07-19,588.6197,588.64355,588.60815,588.5976,588.6479,588.7316,588.6748
2013-07-21,589.3604,589.3843,589.3489,589.3383,589.3886,589.47235,589.4155
2013-07-22,590.10114,590.125,590.0896,590.07904,590.12933,590.2131,590.15625
2013-07-23,590.84186,590.8657,590.8303,590.81976,590.87006,590.9538,590.897
2013-07-24,591.5826,591.60645,591.57104,591.5605,591.6108,591.6945,591.6377
2013-07-25,592.3233,592.34717,592.31177,592.3012,592.3515,592.43524,592.3784
2013-07-26,593.064,593.0879,593.0525,593.04193,593.0922,593.17596,593.11914
2013-07-28,593.80475,593.8286,593.7932,593.78265,593.83295,593.9167,593.85986
2013-07-29,594.5455,594.56934,594.53394,594.5234,594.57367,594.6574,594.6006
2013-07-30,595.2862,595.31006,595.27466,595.2641,595.3144,595.39813,595.3413
2013-07-31,596.0269,596.0508,596.0154,596.0048,596.0551,596.13885,596.08203
2013-08-01,596.76764,596.7915,596.7561,596.74554,596.79584,596.8796,596.82275
2013-08-02,597.50836,597.5322,597.4968,597.48627,597.53656,597.6203,597.5635
2013-08-04,598.2491,598.27295,598.23755,598.227,598.2773,598.361,598.3042
2013-08-05,598.9898,599.0137,598.9783,598.9677,599.018,599.10175,599.0449
2013-08-06,599.7305,599.7544,599.719,599.70844,599.7587,599.84247,599.78564
2013-08-07,600.47125,600.4951,600.4597,600.44916,600.49945,600.5832,600.52637
2013-08-08,601.212,601.23584,601.20044,601.1899,601.2402,601.3239,601.2671
2013-08-09,601.9527,601.97656,601.94116,601.9306,601.9809,602.06464,602.0078
2013-08-11,602.6934,602.7173,602.6819,602.6713,602.7216,602.80536,602.74854
2013-08-12,603.43414,603.458,603.4226,603.41205,603.46234,603.5461,603.48926
2013-08-13,604.17487,604.1987,604.1633,604.1528,604.20306,604.2868,604.23
2013-08-14,604.9156,604.93945,604.90405,604.8935,604.9438,605.0275,604.9707
2013-08-15,605.6563,605.6802,605.6448,605.6342,605.6845,605.76825,605.7114
2013-08-16,606.39703,606.4209,606.3855,606.37494,606.42523,606.509,606.45215
2013-08-18,607.13776,607.1616,607.1262,607.11566,607.16595,607.2497,607.1929
2013-08-19,607.8785,607.90234,607.86694,607.8564,607.9067,607.9904,607.9336
2013-08-20,608.6192,608.64307,608.60767,608.5971,608.6474,608.73114,608.6743
2013-08-21,609.3599,609.3838,609.3484,609.3378,609.3881,609.47186,609.41504
2013-08-22,610.10065,610.1245,610.0891,610.07855,610.12885,610.2126,610.15576
2013-08-23,610.8414,610.86523,610.82983,610.8193,610.86957,610.9533,610.8965
2013-08-25,611.5821,611.60596,611.57056,611.56,611.6103,611.69403,611.6372
2013-08-26,612.3228,612.3467,612.3113,612.3007,612.351,612.43475,612.3779
2013-08-27,613.06354,613.0874,613.052,613.04144,613.09174,613.1755,613.11865
2013-08-28,613.80426,613.8281,613.7927,613.78217,613.83246,613.9162,613.8594
2013-08-29,614.545,614.56885,614.53345,614.5229,614.5732,614.6569,614.6001
2013-08-30,615.2857,615.3096,615.2742,615.2636,615.3139,615.39764,615.3408
2013-09-01,616.0264,616.0503,616.0149,616.00433,616.0546,616.13837,616.08154
2013-09-02,616.76715,616.791,616.7556,616.74506,616.79535,616.8791,616.82227
2013-09-03,617.5079,617.53174,617.49634,617.4858,617.5361,617.6198,617.563
2013-09-04,618.2486,618.27246,618.23706,618.2265,618.2768,618.36053,618.3037
2013-09-05,618.9893,619.0132,618.9778,618.9672,619.0175,619.10126,619.04443
2013-09-06,619.73004,619.7539,619.7185,619.70795,619.75824,619.842,619.78516
2013-09-08,620.47076,620.4946,620.4592,620.44867,620.49896,620.5827,620.5259
2013-09-09,621.2115,621.23535,621.19995,621.1894,621.2397,621.3234,621.2666
2013-09-10,621.9522,621.9761,621.9407,621.9301,621.9804,622.06415,622.0073
2013-09-11,622.69293,622.7168,622.6814,622.67084,622.7211,622.8049,622.74805
2013-09-12,623.43365,623.4575,623.4221,623.41156,623.46185,623.5456,623.4888
2013-09-13,624.1744,624.19824,624.16284,624.1523,624.2026,624.2863,624.2295
2013-09-15,624.9151,624.93896,624.90356,624.893,624.9433,625.02704,624.9702
2013-09-16,625.6558,625.6797,625.6443,625.6337,625.684,625.76776,625.71094
2013-09-17,626.39655,626.4204,626.385,626.37445,626.42474,626.5085,626.45166
2013-09-18,627.13727,627.16113,627.12573,627.1152,627.16547,627.2492,627.1924
2013-09-19,627.878,627.90186,627.86646,627.8559,627.9062,627.9899,627.9331
2013-09-20,628.6187,628.6426,628.6072,628.5966,628.6469,628.73065,628.6738
2013-09-22,629.35944,629.3833,629.3479,629.33734,629.38763,629.4714,629.41455
2013-09-23,630.10016,630.124,630.0886,630.07806,630.12836,630.2121,630.1553
2013-09-24,630.8409,630.86475,630.82935,630.8188,630.8691,630.9528,630.896
2013-09-25,631.5816,631.60547,631.57007,631.5595,631.6098,631.69354,631.6367
2013-09-26,632.3223,632.3462,632.3108,632.30023,632.3505,632.43427,632.37744
2013-09-27,633.06305,633.0869,633.0515,633.04095,633.09125,633.175,633.11816
2013-09-29,633.8038,633.82764,633.79224,633.7817,633.832,633.9157,633.8589
2013-09-30,634.5445,634.56836,634.53296,634.5224,634.5727,634.65643,634.5996
2013-10-01,635.2852,635.3091,635.2737,635.2631,635.3134,635.39716,635.34033
2013-10-02,636.02594,636.0498,636.0144,636.00385,636.05414,636.1379,636.08105
2013-10-03,636.76666,636.7905,636.7551,636.74457,636.79486,636.8786,636.8218
2013-10-04,637.5074,637.53125,637.49585,637.4853,637.5356,637.6193,637.5625
2013-10-06,638.2481,638.272,638.2366,638.226,638.2763,638.36005,638.3032
2013-10-07,638.98883,639.0127,638.9773,638.96674,639.017,639.10077,639.04395
2013-10-08,639.72955,639.7534,639.718,639.70746,639.75775,639.8415,639.78467
2013-10-09,640.4703,640.49414,640.45874,640.4482,640.4985,640.5822,640.5254
2013-10-10,641.211,641.23486,641.19946,641.1889,641.2392,641.32294,641.2661
2013-10-11,641.9517,641.9756,641.9402,641.9296,641.9799,642.06366,642.00684
2013-10-13,642.69244,642.7163,642.6809,642.67035,642.72064,642.8044,642.74756
2013-10-14,643.43317,643.45703,643.42163,643.4111,643.46136,643.5451,643.4883
2013-10-15,644.1739,644.19775,644.16235,644.1518,644.2021,644.2858,644.229
2013-10-16,644.9146,644.9385,644.9031,644.8925,644.9428,645.02655,644.9697
2013-10-17,645.65533,645.6792,645.6438,645.63324,645.68353,645.7673,645.71045
2013-10-18,646.39606,646.4199,646.3845,646.37396,646.42426,646.508,646.4512
2013-10-20,647.1368,647.16064,647.12524,647.1147,647.165,647.2487,647.1919
2013-10-21,647.8775,647.90137,647.86597,647.8554,647.9057,647.98944,647.9326
2013-10-22,648.6182,648.6421,648.6067,648.5961,648.6464,648.73016,648.67334
2013-10-23,649.35895,649.3828,649.3474,649.33685,649.38715,649.4709,649.41406
2013-10-24,650.0997,650.12354,650.08813,650.0776,650.12787,650.2116,650.1548
2013-10-25,650.8404,650.86426,650.82886,650.8183,650.8686,650.95233,650.8955
2013-10-27,651.5811,651.605,651.5696,651.559,651.6093,651.69305,651.6362
2013-10-28,652.32184,652.3457,652.3103,652.29974,652.35004,652.4338,652.37695
2013-10-29,653.06256,653.0864,653.051,653.04047,653.09076,653.1745,653.1177
2013-10-30,653.8033,653.82715,653.79175,653.7812,653.8315,653.9152,653.8584
2013-10-31,654.544,654.5679,654.5325,654.5219,654.5722,654.65594,654.5991
2013-11-01,655.2847,655.3086,655.2732,655.26263,655.3129,655.39667,655.33984
2013-11-03,656.02545,656.0493,656.0139,656.00336,656.05365,656.1374,656.08057
2013-11-04,656.7662,656.79004,656.75464,656.7441,656.7944,656.8781,656.8213
2013-11-05,657.5069,657.53076,657.49536,657.4848,657.5351,657.61884,657.562
2013-11-06,658.2476,658.2715,658.2361,658.2255,658.2758,658.35956,658.30273
2013-11-07,658.98834,659.0122,658.9768,658.96625,659.01654,659.1003,659.04346
2013-11-08,659.72906,659.7529,659.7175,659.707,659.75726,659.841,659.7842
2013-11-10,660.4698,660.49365,660.45825,660.4477,660.498,660.5817,660.5249
2013-11-11,661.2105,661.2344,661.199,661.1884,661.2387,661.32245,661.2656
2013-11-12,661.95123,661.9751,661.9397,661.92914,661.97943,662.0632,662.00635
2013-11-13,662.69196,662.7158,662.6804,662.66986,662.72015,662.8039,662.7471
2013-11-14,663.4327,663.45654,663.42114,663.4106,663.4609,663.5446,663.4878
2013-11-15,664.1734,664.19727,664.16187,664.1513,664.2016,664.28534,664.2285
2013-11-17,664.9141,664.938,664.9026,664.892,664.9423,665.02606,664.96924
2013-11-18,665.65485,665.6787,665.6433,665.63275,665.68304,665.7668,665.70996
2013-11-19,666.39557,666.41943,666.38403,666.3735,666.42377,666.5075,666.4507
2013-11-20,667.1363,667.16016,667.12476,667.1142,667.1645,667.2482,667.1914
2013-11-21,667.877,667.9009,667.8655,667.8549,667.9052,667.98895,667.9321
2013-11-22,668.61774,668.6416,668.6062,668.59564,668.64594,668.7297,668.67285
2013-11-24,669.35846,669.3823,669.3469,669.33636,669.38666,669.4704,669.4136
2013-11-25,670.0992,670.12305,670.08765,670.0771,670.1274,670.2111,670.1543
2013-11-26,670.8399,670.8638,670.82837,670.8178,670.8681,670.95184,670.895
2013-11-27,671.5806,671.6045,671.5691,671.55853,671.6088,671.69257,671.63574
2013-11-28,672.32135,672.3452,672.3098,672.29926,672.34955,672.4333,672.37646
2013-11-29,673.0621,673.08594,673.05054,673.04,673.0903,673.174,673.1172
2013-12-01,673.8028,673.82666,673.79126,673.7807,673.831,673.91473,673.8579
2013-12-02,674.5435,674.5674,674.532,674.5214,674.5717,674.65546,674.59863
2013-12-03,675.28424,675.3081,675.2727,675.26215,675.31244,675.3962,675.33936
2013-12-04,676.02496,676.0488,676.0134,676.00287,676.05316,676.1369,676.0801
2013-12-05,676.7657,676.78955,676.75415,676.7436,676.7939,676.8776,676.8208
2013-12-06,677.5064,677.5303,677.4949,677.4843,677.5346,677.61835,677.5615
2013-12-08,678.24713,678.271,678.2356,678.22504,678.2753,678.3591,678.30225
2013-12-09,678.98785,679.0117,678.9763,678.96576,679.01605,679.0998,679.04297
2013-12-10,679.7286,679.75244,679.71704,679.7065,679.7568,679.8405,679.7837
2013-12-11,680.4693,680.49316,680.45776,680.4472,680.4975,680.58124,680.5244
2013-12-12,681.21,681.2339,681.1985,681.1879,681.2382,681.32196,681.26514
2013-12-13,681.95074,681.9746,681.9392,681.92865,681.97894,682.0627,682.00586
2013-12-15,682.69147,682.71533,682.67993,682.6694,682.71967,682.8034,682.7466
2013-12-16,683.4322,683.45605,683.42065,683.4101,683.4604,683.5441,683.4873
2013-12-17,684.1729,684.1968,684.1614,684.1508,684.2011,684.28485,684.228
2013-12-18,684.91364,684.9375,684.9021,684.89154,684.94183,685.0256,684.96875
2013-12-19,685.65436,685.6782,685.6428,685.63226,685.68256,685.7663,685.7095
2013-12-20,686.3951,686.41895,686.38354,686.373,686.4233,686.507,686.4502
2013-12-22,687.1358,687.15967,687.12427,687.1137,687.164,687.24774,687.1909
2013-12-23,687.8765,687.9004,687.865,687.85443,687.9047,687.98846,687.93164
2013-12-24,688.61725,688.6411,688.6057,688.59515,688.64545,688.7292,688.67236
2013-12-26,689.358,689.38184,689.34644,689.3359,689.38617,689.4699,689.4131
2013-12-27,690.0987,690.12256,690.08716,690.0766,690.1269,690.21063,690.1538
2013-12-29,690.8394,690.8633,690.8279,690.8173,690.8676,690.95135,690.89453
2013-12-30,691.58014,691.604,691.5686,691.55804,691.60834,691.6921,691.63525
2013-12-31,692.32086,692.3447,692.3093,692.29877,692.34906,692.4328,692.376
2014-01-01,693.0616,693.08545,693.05005,693.0395,693.0898,693.1735,693.1167
2014-01-02,693.8023,693.8262,693.7908,693.7802,693.8305,693.91425,693.8574
2014-01-03,694.543,694.5669,694.5315,694.52094,694.5712,694.65497,694.59814
2014-01-05,695.28375,695.3076,695.2722,695.26166,695.31195,695.3957,695.33887
2014-01-06,696.0245,696.04834,696.01294,696.0024,696.0527,696.1364,696.0796
2014-01-07,696.7652,696.78906,696.75366,696.7431,696.7934,696.87714,696.8203
2014-01-08,697.5059,697.5298,697.4944,697.4838,697.5341,697.61786,697.56104
2014-01-09,698.24664,698.2705,698.2351,698.22455,698.27484,698.3586,698.30176
2014-01-10,698.98737,699.0112,698.9758,698.9653,699.01556,699.0993,699.0425
2014-01-12,699.7281,699.75195,699.71655,699.706,699.7563,699.84,699.7832
2014-01-13,700.4688,700.4927,700.4573,700.4467,700.497,700.58075,700.5239
2014-01-14,701.20953,701.2334,701.198,701.18744,701.23773,701.3215,701.26465
2014-01-15,701.95026,701.9741,701.9387,701.92816,701.97845,702.0622,702.0054
2014-01-16,702.691,702.71484,702.67944,702.6689,702.7192,702.8029,702.7461
2014-01-17,703.4317,703.45557,703.42017,703.4096,703.4599,703.54364,703.4868
2014-01-19,704.1724,704.1963,704.1609,704.1503,704.2006,704.28436,704.22754
2014-01-20,704.91315,704.937,704.9016,704.89105,704.94135,705.0251,704.96826
2014-01-21,705.6539,705.67773,705.64233,705.6318,705.68207,705.7658,705.709
2014-01-22,706.3946,706.41846,706.38306,706.3725,706.4228,706.50653,706.4497
2014-01-23,707.1353,707.1592,707.1238,707.1132,707.1635,707.24725,707.1904
2014-01-24,707.87604,707.8999,707.8645,707.85394,707.90424,707.988,707.93115
2014-01-26,708.61676,708.6406,708.6052,708.59467,708.64496,708.7287,708.6719
2014-01-27,709.3575,709.38135,709.34595,709.3354,709.3857,709.4694,709.4126
2014-01-28,710.0982,710.1221,710.0867,710.0761,710.1264,710.21014,710.1533
2014-01-29,710.8389,710.8628,710.8274,710.81683,710.8671,710.95087,710.89404
2014-01-30,711.57965,711.6035,711.5681,711.55756,711.60785,711.6916,711.63477
2014-01-31,712.3204,712.34424,712.30884,712.2983,712.3486,712.4323,712.3755
2014-02-02,713.0611,713.08496,713.04956,713.039,713.0893,713.17303,713.1162
2014-02-03,713.8018,713.8257,713.7903,713.7797,713.83,713.91376,713.85693
2014-02-04,714.54254,714.5664,714.531,714.52045,714.57074,714.6545,714.59766
2014-02-05,715.28326,715.3071,715.2717,715.26117,715.31146,715.3952,715.3384
2014-02-06,716.024,716.04785,716.01245,716.0019,716.0522,716.1359,716.0791
2014-02-07,716.7647,716.7886,716.7532,716.7426,716.7929,716.87665,716.8198
2014-02-09,717.50543,717.5293,717.4939,717.48334,717.5336,717.6174,717.56055
2014-02-10,718.24615,718.27,718.2346,718.22406,718.27435,718.3581,718.3013
2014-02-11,718.9869,719.01074,718.97534,718.9648,719.0151,719.0988,719.042
2014-02-12,719.7276,719.75146,719.71606,719.7055,719.7558,719.83954,719.7827
2014-02-13,720.4683,720.4922,720.4568,720.4462,720.4965,720.58026,720.52344
2014-02-14,721.20905,721.2329,721.1975,721.18695,721.23724,721.321,721.26416
2014-02-16,721.94977,721.97363,721.93823,721.9277,721.97797,722.0617,722.0049
2014-02-17,722.6905,722.71436,722.67896,722.6684,722.7187,722.8024,722.7456
2014-02-18,723.4312,723.4551,723.4197,723.4091,723.4594,723.54315,723.4863
2014-02-19,724.17194,724.1958,724.1604,724.14984,724.20013,724.2839,724.22705
2014-02-20,724.91266,724.9365,724.9011,724.89056,724.94086,725.0246,724.9678
2014-02-21,725.6534,725.67725,725.64185,725.6313,725.6816,725.7653,725.7085
2014-02-23,726.3941,726.41797,726.38257,726.372,726.4223,726.50604,726.4492
2014-02-24,727.1348,727.1587,727.1233,727.11273,727.163,727.24677,727.18994
2014-02-25,727.87555,727.8994,727.864,727.85345,727.90375,727.9875,727.93066
2014-02-26,728.6163,728.64014,728.60474,728.5942,728.6445,728.7282,728.6714
2014-02-27,729.357,729.38086,729.34546,729.3349,729.3852,729.46893,729.4121
2014-02-28,730.0977,730.1216,730.0862,730.0756,730.1259,730.20966,730.15283
2014-03-02,730.83844,730.8623,730.8269,730.81635,730.86664,730.9504,730.89355
2014-03-03,731.57916,731.603,731.5676,731.55707,731.60736,731.6911,731.6343
2014-03-04,732.3199,732.34375,732.30835,732.2978,732.3481,732.4318,732.375
2014-03-05,733.0606,733.0845,733.0491,733.0385,733.0888,733.17255,733.1157
2014-03-06,733.80133,733.8252,733.7898,733.77924,733.8295,733.91327,733.85645
2014-03-07,734.54205,734.5659,734.5305,734.51996,734.57025,734.654,734.59717
2014-03-09,735.2828,735.30664,735.27124,735.2607,735.311,735.3947,735.3379
2014-03-10,736.0235,736.04736,736.01196,736.0014,736.0517,736.13544,736.0786
2014-03-11,736.7642,736.7881,736.7527,736.7421,736.7924,736.87616,736.81934
2014-03-12,737.50494,737.5288,737.4934,737.48285,737.53314,737.6169,737.56006
2014-03-13,738.24567,738.26953,738.23413,738.2236,738.27386,738.3576,738.3008
2014-03-14,738.9864,739.01025,738.97485,738.9643,739.0146,739.0983,739.0415
2014-03-16,739.7271,739.751,739.7156,739.705,739.7553,739.83905,739.7822
2014-03-17,740.46783,740.4917,740.4563,740.44574,740.49603,740.5798,740.52295
2014-03-18,741.20856,741.2324,741.197,741.18646,741.23676,741.3205,741.2637
2014-03-19,741.9493,741.97314,741.93774,741.9272,741.9775,742.0612,742.0044
2014-03-20,742.69,742.71387,742.67847,742.6679,742.7182,742.80194,742.7451
2014-03-21,743.4307,743.4546,743.4192,743.4086,743.4589,743.54266,743.48584
2014-03-23,744.17145,744.1953,744.1599,744.14935,744.19965,744.2834,744.22656
2014-03-24,744.9122,744.93604,744.90063,744.8901,744.94037,745.0241,744.9673
2014-03-25,745.6529,745.67676,745.64136,745.6308,745.6811,745.76483,745.708
2014-03-26,746.3936,746.4175,746.3821,746.3715,746.4218,746.50555,746.4487
2014-03-27,747.13434,747.1582,747.1228,747.11224,747.16254,747.2463,747.18945
2014-03-28,747.87506,747.8989,747.8635,747.85297,747.90326,747.987,747.9302
2014-03-30,748.6158,748.63965,748.60425,748.5937,748.644,748.7277,748.6709
2014-03-31,749.3565,749.3804,749.345,749.3344,749.3847,749.46844,749.4116
2014-04-01,750.0972,750.1211,750.0857,750.07513,750.1254,750.20917,750.15234
2014-04-02,750.83795,750.8618,750.8264,750.81586,750.86615,750.9499,750.89307
2014-04-03,751.5787,751.60254,751.56714,751.5566,751.6069,751.6906,751.6338
2014-04-04,752.3194,752.34326,752.30786,752.2973,752.3476,752.43134,752.3745
2014-04-06,753.0601,753.084,753.0486,753.038,753.0883,753.17206,753.11523
