,USDCHF,USDCHF,USDCHF,USDCHF,USDCHF,USDCHF,USDCHF
2013-10-18,0.91110075,0.9114643,0.91019046,0.909185,0.9108498,0.91034824,0.9083631
2013-10-20,0.9097378,0.9113963,0.91000813,0.9101782,0.9100155,0.9105482,0.910222
2013-10-21,0.9095222,0.9094302,0.9091253,0.9105614,0.91021246,0.90904003,0.90940076
2013-10-22,0.9102768,0.9098493,0.91083676,0.90935564,0.908878,0.91029143,0.9062096
2013-10-23,0.90923744,0.9095345,0.9098222,0.9101615,0.90933114,0.9070319,0.9055162
2013-10-24,0.9092326,0.90932065,0.9101266,0.9088824,0.9062371,0.905651,0.90458304
2013-10-25,0.90918064,0.9091994,0.9079749,0.90657103,0.9052342,0.90513253,0.90462834
2013-10-27,0.9104342,0.9083159,0.9070423,0.9049707,0.9052966,0.90469563,0.9044632
2013-10-28,0.90910536,0.90645736,0.9054874,0.9053081,0.90486264,0.9042272,0.9055197
2013-10-29,0.90695304,0.9056805,0.90431017,0.9048138,0.90476924,0.9045479,0.90571094
2013-10-30,0.9052092,0.905663,0.904752,0.9046818,0.9045138,0.9048901,0.9044264
2013-10-31,0.9050218,0.9052178,0.90457517,0.9046588,0.90468234,0.904772,0.9044815
2013-11-01,0.90495545,0.9049939,0.90406626,0.90470666,0.9044393,0.90475,0.9056456
2013-11-03,0.9051229,0.9044429,0.90528697,0.90466213,0.9048307,0.9050482,0.9044273
2013-11-04,0.9052109,0.90473133,0.90404266,0.9047127,0.90366745,0.90464187,0.904965
2013-11-05,0.9050609,0.9050226,0.9043685,0.90457773,0.90546757,0.9058603,0.9042227
2013-11-06,0.904488,0.90441686,0.9047819,0.9050521,0.90413195,0.90531665,0.90553236
2013-11-07,0.90430695,0.90473115,0.90478176,0.90456307,0.90495384,0.9045887,0.9049273
2013-11-08,0.90574765,0.9050474,0.90435123,0.90451014,0.90476924,0.9050271,0.90620023
2013-11-10,0.90393555,0.9043905,0.9047816,0.90503716,0.90483505,0.90510565,0.90823257
2013-11-11,0.90554863,0.90473115,0.90454817,0.90510964,0.9050236,0.90932727,0.90913117
2013-11-12,0.90439534,0.90507317,0.9051705,0.9053046,0.9079763,0.9105814,0.9108909
2013-11-13,0.90459704,0.90477586,0.90503854,0.9086787,0.90927845,0.9072416,0.9111188
2013-11-14,0.90495354,0.9053385,0.9084971,0.9106394,0.910515,0.9123397,0.91038203
2013-11-15,0.9055866,0.9094994,0.9111453,0.90779227,0.910995,0.9110594,0.9106774
2013-11-17,0.9093742,0.90910774,0.909128,0.91011953,0.9100892,0.9106996,0.911256
2013-11-18,0.91001374,0.9093569,0.9101142,0.90998405,0.91079736,0.9102577,0.9107837
2013-11-19,0.9113701,0.9108877,0.9101408,0.910515,0.91117257,0.91101307,0.9105839
2013-11-20,0.911673,0.91140836,0.91045785,0.9112393,0.9106506,0.9107555,0.91155624
2013-11-21,0.9105456,0.91034156,0.9113262,0.9104327,0.910698,0.9110227,0.9109046
2013-11-22,0.91030717,0.9112058,0.9103443,0.9113209,0.91007507,0.91088796,0.9103631
2013-11-24,0.9113867,0.91082036,0.91026783,0.9111391,0.9118112,0.9106663,0.9099972
2013-11-25,0.9106439,0.9110595,0.9115533,0.911755,0.91067034,0.9098814,0.90993327
2013-11-26,0.9106464,0.9114094,0.9104657,0.9101475,0.9104106,0.91012466,0.9100502
2013-11-27,0.91063327,0.91023535,0.9103908,0.9101608,0.91003823,0.91084194,0.9105414
2013-11-28,0.91116124,0.91085815,0.91025466,0.9103436,0.91085476,0.90995926,0.91071767
2013-11-29,0.91067034,0.90986997,0.91110986,0.91055423,0.9111145,0.910707,0.9097586
2013-12-01,0.9101362,0.9096676,0.91006553,0.9099217,0.9102312,0.9100939,0.9100464
2013-12-02,0.9102339,0.9109807,0.9107406,0.90996844,0.90983695,0.90918046,0.9099909
2013-12-03,0.91076416,0.90976495,0.9114804,0.91089165,0.91039646,0.91041034,0.9106996
2013-12-04,0.9108472,0.9096707,0.91024226,0.910417,0.9101282,0.90993863,0.9095676
2013-12-05,0.91026264,0.9100334,0.91010463,0.910325,0.9106375,0.9098672,0.90922666
2013-12-06,0.9096523,0.9100174,0.91111445,0.91093045,0.9105223,0.9103111,0.90941304
2013-12-08,0.91022027,0.91130817,0.9096667,0.91068876,0.9104272,0.91015023,0.91081995
2013-12-09,0.9108286,0.9108602,0.91079986,0.9103876,0.91042703,0.91042805,0.9110725
2013-12-10,0.91092193,0.9098711,0.91055304,0.91058993,0.9106558,0.9099968,0.91011953
2013-12-11,0.91109055,0.9094425,0.91031873,0.91014415,0.91026855,0.91003764,0.90819323
2013-12-12,0.9097968,0.909667,0.90953255,0.91111934,0.90873057,0.9076743,0.90855104
2013-12-13,0.91112244,0.90992284,0.9095535,0.9103002,0.90900236,0.90731806,0.90884364
2013-12-15,0.909816,0.9108781,0.9099323,0.90809214,0.90987486,0.908258,0.9064058
2013-12-16,0.9111531,0.9104166,0.9093099,0.90764385,0.9071213,0.906945,0.9056364
2013-12-17,0.90877175,0.9090839,0.9082844,0.90709317,0.9059068,0.90596396,0.904749
2013-12-18,0.9079966,0.90823525,0.90753454,0.90571463,0.9056937,0.905266,0.90478337
2013-12-19,0.9084739,0.90638375,0.90683424,0.9058907,0.90573,0.90473753,0.9047288
2013-12-20,0.90591544,0.90729576,0.90627795,0.90537554,0.90468776,0.90507925,0.90363336
2013-12-22,0.905187,0.90613705,0.90544343,0.9038729,0.9047972,0.9028687,0.8992134
2013-12-23,0.9063797,0.9049371,0.9054815,0.9033934,0.9033868,0.8986372,0.8977477
2013-12-24,0.9056764,0.90475297,0.90467006,0.9034689,0.9001934,0.8963374,0.8964286
2013-12-26,0.9055804,0.90397143,0.9027404,0.89880115,0.89723015,0.89597905,0.8950012
2013-12-27,0.904229,0.9036364,0.8990427,0.8983117,0.8973196,0.8957015,0.8967939
2013-12-29,0.9035944,0.8984876,0.89714116,0.89653265,0.8943764,0.8965077,0.89523685
2013-12-30,0.8987337,0.89797854,0.8966024,0.89654267,0.8959655,0.8956551,0.8955147
2013-12-31,0.89797735,0.8964181,0.8964091,0.8958588,0.8956937,0.89571273,0.8945286
2014-01-01,0.896515,0.8954966,0.8955748,0.8958571,0.8951474,0.8964967,0.8951009
2014-01-02,0.8965754,0.8954956,0.8944923,0.89585465,0.8953394,0.89503783,0.895493
2014-01-03,0.89506245,0.8950144,0.89573705,0.89585245,0.8954983,0.89633954,0.89511776
2014-01-05,0.8960895,0.89554656,0.8950601,0.8958504,0.8957038,0.89526844,0.896286
2014-01-06,0.89474374,0.8960548,0.89629155,0.8958485,0.8951264,0.8962705,0.89538604
2014-01-07,0.89645016,0.8948667,0.8959716,0.8958469,0.8953285,0.89527017,0.8959455
2014-01-08,0.89505595,0.895383,0.8956796,0.89584535,0.89549565,0.8962702,0.8951046
2014-01-09,0.89604163,0.89562935,0.89552736,0.89584416,0.8957106,0.8952706,0.8962732
2014-01-10,0.8947455,0.8960623,0.8953321,0.895843,0.89510953,0.8962699,0.8953662
2014-01-12,0.8963947,0.8955468,0.89517003,0.89584166,0.8953207,0.895271,0.89592886
2014-01-13,0.89504415,0.8956692,0.8957297,0.8958409,0.89527047,0.8962696,0.89508265
2014-01-14,0.8960026,0.8959164,0.8956295,0.89584,0.8965534,0.89527124,0.895534
2014-01-15,0.8947403,0.89541006,0.89540595,0.89583904,0.8949867,0.8962692,0.8950795
2014-01-16,0.89635074,0.89557266,0.89600337,0.8958382,0.8964294,0.89575297,0.8966631
2014-01-17,0.8950305,0.89487827,0.89506173,0.8958374,0.89511675,0.89593905,0.8972572
2014-01-19,0.8959695,0.8955897,0.89565706,0.89556825,0.8952267,0.89856565,0.8986097
2014-01-20,0.8947301,0.8955964,0.8963149,0.89668083,0.8977796,0.8977013,0.89866537
2014-01-21,0.89631313,0.8950828,0.8961056,0.89760077,0.8984058,0.8983228,0.8986599
2014-01-22,0.8955659,0.8963206,0.8963582,0.89862984,0.89799225,0.89953524,0.8978706
2014-01-23,0.8985688,0.89735174,0.89928484,0.89834696,0.8989092,0.89910924,0.90051425
2014-01-24,0.89717263,0.8985444,0.89851195,0.8982142,0.8993593,0.90027994,0.9007608
2014-01-26,0.89792657,0.8981811,0.8977347,0.8986669,0.89985,0.8996648,0.8989809
2014-01-27,0.89922935,0.89845765,0.8986039,0.90050066,0.8980848,0.8998601,0.90237206
2014-01-28,0.8984405,0.89853716,0.9007744,0.8981679,0.9004203,0.9019681,0.89917845
2014-01-29,0.8982191,0.8999655,0.89771426,0.89985514,0.8985271,0.9001853,0.9019798
2014-01-30,0.8991685,0.8973427,0.9018414,0.90112275,0.900256,0.9013291,0.901954
2014-01-31,0.8989809,0.89967656,0.90116084,0.90138507,0.90349364,0.90215003,0.9031479
2014-02-02,0.89971906,0.9022957,0.90077704,0.9022525,0.90244377,0.903488,0.90289176
2014-02-03,0.9016657,0.9018463,0.90194386,0.9017216,0.90202814,0.90297616,0.90209657
2014-02-04,0.9019333,0.90102154,0.9021342,0.9028934,0.90327364,0.9023545,0.90297836
2014-02-05,0.90162903,0.90251833,0.9009686,0.9030546,0.9020674,0.9023542,0.90205
2014-02-06,0.90240467,0.90257746,0.9033763,0.9021378,0.9025663,0.90264416,0.9031746
2014-02-07,0.90328366,0.9025441,0.90240055,0.9034519,0.902952,0.90315145,0.9028724
2014-02-09,0.9020576,0.90257937,0.9023755,0.9029814,0.90174747,0.90342706,0.90250254
2014-02-10,0.9028359,0.90253997,0.9026053,0.90197796,0.9045311,0.9032,0.9043539
2014-02-11,0.9023654,0.90257657,0.9023843,0.901189,0.90169287,0.9025588,0.9023557
2014-02-12,0.9015455,0.90253466,0.9002478,0.9025244,0.9023884,0.9024429,0.90175164
2014-02-13,0.90148926,0.9025724,0.90197426,0.9011385,0.90284556,0.90240765,0.90160745
2014-02-14,0.9024829,0.902528,0.9020691,0.9023366,0.9026731,0.901384,0.90090823
2014-02-16,0.9017383,0.9025668,0.9020367,0.9014614,0.90120816,0.90143037,0.8996095
2014-02-17,0.90062004,0.90271235,0.90165544,0.9018648,0.90134823,0.9010299,0.9014326
2014-02-18,0.90309244,0.9016662,0.9024508,0.90073675,0.9022752,0.8985652,0.90050334
2014-02-19,0.90251553,0.90139216,0.9006391,0.899173,0.900954,0.8999603,0.89893806
2014-02-20,0.9019919,0.9001348,0.90151346,0.90129566,0.90028334,0.899041,0.89943
2014-02-21,0.9012652,0.902451,0.9003936,0.89851326,0.89889157,0.8987002,0.8974749
2014-02-23,0.8990105,0.89924794,0.90080166,0.8998144,0.89870954,0.8982805,0.89763874
2014-02-24,0.9009148,0.89964086,0.9000415,0.8986106,0.8980572,0.89648134,0.89677054
2014-02-25,0.9002181,0.89896905,0.8991726,0.8988577,0.89619684,0.89684814,0.89643747
2014-02-26,0.8989016,0.8989874,0.8974785,0.8970581,0.8965277,0.8959665,0.8970634
2014-02-27,0.8985704,0.8988581,0.8964832,0.89722866,0.89715314,0.89581376,0.8958115
2014-02-28,0.8978555,0.8952475,0.8964942,0.896427,0.896529,0.895142,0.8942215
2014-03-02,0.8964591,0.89635646,0.896199,0.89660674,0.89516854,0.8950998,0.89371175
2014-03-03,0.8975135,0.89505935,0.89606893,0.895055,0.89405334,0.8932151,0.8923621
2014-03-04,0.89607364,0.8963842,0.8950258,0.8928808,0.8940342,0.8922958,0.89116156
2014-03-05,0.89567244,0.89433736,0.8934363,0.89458454,0.892628,0.89213914,0.8912698
2014-03-06,0.8949209,0.89503616,0.89438903,0.89201486,0.8912763,0.8907611,0.88971925
2014-03-07,0.89474106,0.8930755,0.8924545,0.8915231,0.89126265,0.88987815,0.8902868
2014-03-09,0.8933924,0.8921102,0.8916264,0.8908529,0.8904689,0.8889681,0.88919836
2014-03-10,0.89205045,0.89102495,0.8914212,0.89028144,0.88832855,0.88797677,0.8889251
2014-03-11,0.8910421,0.89150476,0.89228296,0.88942546,0.8913852,0.8892909,0.8876802
2014-03-12,0.8906041,0.8895825,0.88902336,0.8887138,0.8897876,0.88801455,0.8885224
2014-03-13,0.89048207,0.8899178,0.88980806,0.88848656,0.8888333,0.88877875,0.88780636
2014-03-14,0.89017975,0.8892036,0.8885311,0.8885621,0.88799244,0.8875437,0.8882251
2014-03-16,0.888032,0.88865376,0.8886868,0.88806635,0.8875235,0.8876357,0.887625
2014-03-17,0.8892001,0.88829803,0.8882351,0.88819444,0.8871091,0.8862726,0.8867429
2014-03-18,0.8881235,0.88840264,0.88764,0.88840836,0.88770276,0.8863079,0.88585424
2014-03-19,0.8880928,0.8874499,0.8870981,0.8876622,0.88701326,0.88457596,0.8838722
2014-03-20,0.8879127,0.88781685,0.88759655,0.88671225,0.885608,0.8840607,0.88295966
2014-03-21,0.88709015,0.8873667,0.8874651,0.8851088,0.88327694,0.8846331,0.88476133
2014-03-23,0.8868541,0.88673794,0.88554263,0.8836236,0.88323927,0.8852256,0.8829715
2014-03-24,0.88758725,0.885222,0.8843559,0.8809993,0.88412696,0.88304883,0.8840177
2014-03-25,0.88428414,0.88404435,0.88247585,0.88180214,0.884523,0.88453233,0.88469976
2014-03-26,0.8865906,0.88131183,0.8851813,0.8869176,0.88428277,0.8829823,0.88340485
2014-03-27,0.8830368,0.88212377,0.8858961,0.8850052,0.8843112,0.8819586,0.88370895
2014-03-28,0.88366246,0.8846635,0.88515246,0.88294035,0.8823041,0.8840469,0.88188046
2014-03-30,0.8832332,0.8837852,0.88313466,0.8838881,0.88235486,0.88214165,0.88317484
2014-03-31,0.8846269,0.88181347,0.88380146,0.8855229,0.88201594,0.8828926,0.8827868
2014-04-01,0.8839482,0.883944,0.8809816,0.8823543,0.8818255,0.881827,0.88266164
2014-04-02,0.8839608,0.8820178,0.8821965,0.88250357,0.8833025,0.8830831,0.88377935
2014-04-03,0.8826159,0.8828638,0.88308287,0.8844106,0.8856878,0.882903,0.883579
2014-04-04,0.88264,0.88254255,0.8839451,0.8839895,0.8815299,0.8823737,0.8830621
2014-04-06,0.8830067,0.8834495,0.8833921,0.88383496,0.88361025,0.88305867,0.88146096
2014-04-07,0.88243043,0.8825519,0.8824046,0.88198596,0.8841145,0.88212657,0.88237965
2014-04-08,0.88275456,0.88386613,0.8841401,0.881998,0.88032436,0.8834501,0.882512
2014-04-09,0.88355,0.88369054,0.88348913,0.88170356,0.88396126,0.8828562,0.88286966
2014-04-10,0.8838278,0.883469,0.8837659,0.8808618,0.88304794,0.8825246,0.88267034
2014-04-11,0.8834108,0.8830127,0.8822505,0.88220733,0.8825196,0.88219607,0.88276607
2014-04-13,0.8822369,0.883283,0.88173497,0.88213766,0.88228637,0.8820678,0.8815425
2014-04-14,0.88258797,0.88235444,0.8833276,0.8829894,0.8824322,0.88175577,0.8818062
2014-04-15,0.8819848,0.88270825,0.8821571,0.88189894,0.88171136,0.88158554,0.8812374
2014-04-16,0.8820927,0.8823294,0.88200754,0.881699,0.88109696,0.8830828,0.8826806
2014-04-17,0.88316596,0.8822336,0.88163424,0.8814025,0.8811745,0.8818679,0.8813932
2014-04-20,0.8812658,0.88140595,0.88117176,0.8815772,0.88188446,0.88114715,0.88038504
2014-04-21,0.88132423,0.8815529,0.88245785,0.8818054,0.88383555,0.88393986,0.8815784
2014-04-22,0.88196063,0.8824478,0.8823862,0.8810192,0.88315666,0.88303536,0.8822806
2014-04-23,0.882744,0.88254446,0.88244456,0.8816711,0.88254994,0.8836203,0.88269246
2014-04-24,0.8822028,0.8837732,0.88114065,0.8844209,0.8811978,0.883027,0.88170576
2014-04-25,0.8821857,0.8810221,0.8829944,0.88362896,0.88284725,0.8815693,0.88195586
2014-04-27,0.88299304,0.88171357,0.8820436,0.88134205,0.8827362,0.8827008,0.8830361
2014-04-28,0.8825413,0.8831727,0.8827549,0.8827001,0.8825022,0.8835134,0.88169104
2014-04-29,0.8808634,0.88199854,0.8820487,0.88281435,0.8826873,0.8822062,0.8827999
2014-04-30,0.8821291,0.8824914,0.88159704,0.8826121,0.8827929,0.882256,0.88368905
2014-05-01,0.8825227,0.8823469,0.8829336,0.8824556,0.88278365,0.88312674,0.88135266
2014-05-02,0.88347405,0.8827981,0.88320386,0.8826971,0.8810558,0.8822221,0.88192564
2014-05-04,0.88252395,0.88168764,0.8825322,0.88288146,0.88250345,0.8819621,0.88134164
2014-05-05,0.8825051,0.88241416,0.8827503,0.88260263,0.88243383,0.88148665,0.8822893
2014-05-06,0.8822669,0.88227504,0.8823613,0.8815596,0.88130915,0.88163316,0.88119966
2014-05-07,0.88312757,0.881687,0.8808784,0.8814642,0.8816121,0.8818442,0.88167983
2014-05-08,0.8821763,0.8818995,0.88138527,0.8814626,0.8812611,0.88104105,0.8813444
2014-05-09,0.8820453,0.8815316,0.88155437,0.88146096,0.8816194,0.88192624,0.88105243
2014-05-11,0.8817901,0.881854,0.88138956,0.88145924,0.88124406,0.8813765,0.8807458
2014-05-12,0.88207287,0.88146293,0.8817845,0.8814573,0.8816279,0.88124794,0.8817119
2014-05-13,0.88163286,0.8816983,0.8814658,0.88145554,0.8812267,0.88179415,0.8824222
2014-05-14,0.8815267,0.8813274,0.8816953,0.88145375,0.88163656,0.8815197,0.8811804
2014-05-15,0.8820454,0.8816185,0.8825444,0.88145167,0.8812081,0.8819018,0.881625
2014-05-16,0.8818949,0.88199663,0.8812037,0.8814498,0.8816453,0.8809275,0.8812043
2014-05-18,0.8818804,0.8814995,0.881552,0.881448,0.88118845,0.8811813,0.8816339
2014-05-19,0.8815858,0.88190687,0.882139,0.881446,0.8816543,0.8806679,0.88098377
2014-05-20,0.8829154,0.8818028,0.8818997,0.88144404,0.8811676,0.88252234,0.882205
2014-05-21,0.88256955,0.88117653,0.88138735,0.8814419,0.8825415,0.88206446,0.88297707
2014-05-22,0.8822442,0.8812688,0.8821597,0.8808843,0.8824804,0.882692,0.88349444
2014-05-23,0.8812111,0.8821858,0.8818981,0.8827741,0.8827721,0.8830342,0.882877
2014-05-25,0.8821733,0.8823034,0.88237226,0.8832502,0.8835694,0.8834248,0.88445115
2014-05-26,0.8816836,0.88286364,0.8831461,0.8829587,0.8833399,0.8844094,0.8845193
2014-05-27,0.8828561,0.88236994,0.88301945,0.8835071,0.8848417,0.8855394,0.88764995
2014-05-28,0.8822377,0.8836038,0.8846362,0.8835367,0.885025,0.88698953,0.8873724
2014-05-29,0.8837527,0.88417745,0.88445276,0.8852867,0.8872716,0.88767916,0.888967
2014-05-30,0.88427067,0.8834499,0.8848078,0.88686955,0.887555,0.88846964,0.88952744
2014-06-02,0.88393736,0.88623464,0.8866937,0.887809,0.88910997,0.8898244,0.89119816
2014-06-03,0.88428813,0.8875715,0.8876152,0.88835865,0.8900849,0.89131516,0.89120597
2014-06-04,0.8870727,0.887352,0.88895375,0.88973475,0.8901378,0.8912924,0.8920056
2014-06-05,0.8875472,0.88864857,0.88934416,0.8914169,0.8925827,0.89167374,0.8918355
2014-06-06,0.8892977,0.8892202,0.89029807,0.89142764,0.8906511,0.8923184,0.89287865
2014-06-08,0.88913184,0.89092815,0.8916225,0.8915552,0.8919034,0.8921153,0.89242566
2014-06-09,0.89052147,0.89198244,0.89126164,0.8921769,0.8922146,0.89284146,0.89398164
2014-06-10,0.890024,0.89140534,0.89166826,0.89302844,0.892608,0.891479,0.89413697
2014-06-11,0.8914145,0.89215744,0.89277875,0.8930162,0.89349407,0.8932216,0.8931714
2014-06-12,0.8916625,0.8921498,0.8923845,0.893141,0.893215,0.8926567,0.8941634
2014-06-13,0.8919728,0.8930279,0.8921052,0.8936439,0.89525604,0.89406836,0.8947749
2014-06-15,0.89336044,0.8946283,0.8935407,0.8939844,0.89374864,0.8937255,0.8950235
2014-06-16,0.8935628,0.8935334,0.8936294,0.8947054,0.89499646,0.8957981,0.89534694
2014-06-17,0.8923572,0.89264137,0.893376,0.89537907,0.895901,0.89535105,0.8962428
2014-06-18,0.8940661,0.89370394,0.89476115,0.89474714,0.8958343,0.89509207,0.8950706
2014-06-19,0.8952413,0.8950789,0.894773,0.89499885,0.8952793,0.8953882,0.8948178
2014-06-20,0.89553225,0.8949175,0.89461917,0.89657724,0.89523405,0.8951299,0.8956027
2014-06-22,0.895386,0.8944387,0.89521545,0.8945471,0.89449155,0.89539737,0.8953645
2014-06-23,0.8951597,0.89628696,0.8946792,0.8951606,0.8949214,0.8951204,0.89506936
2014-06-24,0.8942384,0.8957661,0.89516526,0.8955849,0.89538825,0.8954068,0.8953983
2014-06-25,0.89423865,0.8952738,0.89634377,0.8952363,0.8960641,0.8951109,0.89565325
2014-06-26,0.89625204,0.8949127,0.89350766,0.8948854,0.895358,0.895417,0.8949927
2014-06-27,0.8944098,0.89452326,0.8953226,0.89505523,0.89487,0.89510024,0.89573115
2014-06-29,0.89619917,0.8951421,0.8958571,0.8952963,0.8951778,0.8954276,0.89530665
2014-06-30,0.8945047,0.8950231,0.8960035,0.8954782,0.89492327,0.89508915,0.8949293
2014-07-01,0.8960216,0.89544415,0.8947363,0.8957084,0.89507663,0.8954384,0.8963252
2014-07-02,0.8954302,0.89641863,0.8952685,0.895058,0.8952636,0.8950771,0.89449346
2014-07-03,0.89524823,0.89584315,0.8957377,0.8953034,0.89382887,0.8959149,0.894805
2014-07-04,0.8954682,0.8951809,0.89592206,0.89638066,0.8963711,0.89496624,0.89474946
2014-07-06,0.89564335,0.8940596,0.89712715,0.8968029,0.89533603,0.8951808,0.8953152
2014-07-07,0.8946368,0.89513683,0.89469826,0.8946172,0.8958869,0.8948117,0.8946421
2014-07-08,0.8951612,0.89539224,0.895132,0.894894,0.8944066,0.8941257,0.89412296
2014-07-09,0.89532185,0.8957228,0.89482754,0.89412695,0.8938009,0.8937882,0.89426464
2014-07-10,0.8951864,0.89537776,0.8952335,0.8943508,0.8944494,0.8932493,0.89338523
2014-07-11,0.8946152,0.8942968,0.8943558,0.89423496,0.8942905,0.89514184,0.8931681
2014-07-13,0.89488065,0.8938294,0.89411277,0.8937995,0.89360833,0.89352775,0.89388806
2014-07-14,0.8942833,0.89441246,0.8937608,0.8934309,0.89442253,0.8937661,0.89407855
2014-07-15,0.8941231,0.8940492,0.8934954,0.8946212,0.89350855,0.8939213,0.8941547
2014-07-16,0.8940683,0.89379907,0.8944178,0.8934699,0.89379805,0.8946991,0.8948514
2014-07-17,0.8937407,0.89354104,0.8937036,0.89417136,0.89421,0.8942861,0.8938022
2014-07-18,0.89421076,0.89454335,0.8945998,0.89497566,0.89397556,0.8953787,0.89461577
2014-07-20,0.8939147,0.8943181,0.8940006,0.89407974,0.89511114,0.89345926,0.89504784
2014-07-21,0.8942316,0.8936355,0.8943316,0.89470506,0.8940844,0.89565986,0.89385635
2014-07-22,0.8940117,0.8942128,0.89449406,0.8938649,0.8944808,0.89390576,0.89497626
2014-07-23,0.89441687,0.8938703,0.89457124,0.89460397,0.89496696,0.8942779,0.8948925
2014-07-24,0.8943865,0.89498687,0.89430106,0.89440125,0.89421237,0.8944013,0.8947502
2014-07-25,0.89441115,0.89404184,0.8928974,0.8947274,0.8940541,0.8939251,0.89490837
2014-07-27,0.89438754,0.8946044,0.8943444,0.8941311,0.8948535,0.8949991,0.8944082
2014-07-28,0.8952947,0.8952367,0.8945646,0.8943939,0.8944731,0.89404625,0.8942725
2014-07-29,0.89488757,0.8933813,0.8943065,0.89425004,0.8945268,0.8948538,0.8951936
2014-07-30,0.89439696,0.89393896,0.8940642,0.893608,0.8940708,0.8946426,0.89454514
2014-07-31,0.8944816,0.89461464,0.89421165,0.8947257,0.8942866,0.8948612,0.89480853
2014-08-01,0.894751,0.8942346,0.8949914,0.8945099,0.89465576,0.89474106,0.89679486
2014-08-03,0.8944204,0.8951264,0.8944556,0.8951449,0.8952411,0.8953964,0.89514786
2014-08-04,0.8948836,0.8945893,0.8941539,0.89472216,0.8956487,0.8979145,0.89725506
2014-08-05,0.8948518,0.89498484,0.89490145,0.8958492,0.8984499,0.8995821,0.89935625
2014-08-06,0.8939246,0.8949218,0.8957371,0.89770854,0.8966132,0.8992008,0.89876485
2014-08-07,0.8954044,0.8970339,0.8960194,0.89820045,0.8967549,0.89981097,0.9005341
2014-08-08,0.8965206,0.8981549,0.89965826,0.8982443,0.9004707,0.90078115,0.90168357
2014-08-10,0.8982652,0.8984159,0.90024304,0.9019738,0.9013968,0.9013762,0.9028334
2014-08-11,0.89753944,0.8995084,0.8994556,0.90149975,0.90275896,0.9030707,0.9038871
2014-08-12,0.89879423,0.8976696,0.9003889,0.90164864,0.9035668,0.9033149,0.90336734
2014-08-13,0.9012277,0.90084094,0.90212524,0.9032348,0.9033828,0.90374476,0.90467167
2014-08-14,0.90072614,0.9028275,0.90459675,0.90337574,0.9037039,0.9039656,0.9048368
2014-08-15,0.9015374,0.9025055,0.9030048,0.9040327,0.90380573,0.90488786,0.905038
2014-08-17,0.9032392,0.90373874,0.9033776,0.90350634,0.9048411,0.90529656,0.9030095
2014-08-18,0.90344256,0.9036096,0.9035767,0.90445524,0.90469867,0.9051994,0.9048121
2014-08-19,0.902859,0.9044034,0.9044412,0.9050741,0.90494305,0.904944,0.9038147
2014-08-20,0.9037508,0.9051226,0.9045083,0.90492904,0.906683,0.9050766,0.905775
2014-08-21,0.9045024,0.90530556,0.90498054,0.90458643,0.90515906,0.9060639,0.9069638
2014-08-22,0.905873,0.9040273,0.9042172,0.9066567,0.90595776,0.90467054,0.9052766
2014-08-24,0.90530086,0.90524167,0.90210843,0.90574515,0.90614885,0.90706044,0.9062989
2014-08-25,0.9040224,0.9050948,0.90671736,0.9072591,0.9061455,0.9067627,0.9068084
2014-08-26,0.9060628,0.9056391,0.90623105,0.90730983,0.9064067,0.9074766,0.9070183
2014-08-27,0.9054317,0.90729356,0.9065719,0.90665895,0.9066859,0.90668046,0.9078215
2014-08-28,0.9058889,0.9070213,0.9067882,0.9060116,0.90661407,0.9079374,0.9081286
2014-08-29,0.90582347,0.9066161,0.9056978,0.90751284,0.90737116,0.90786505,0.90828055
2014-08-31,0.9068191,0.90611076,0.90684956,0.9071147,0.9077158,0.9084851,0.90832245
2014-09-01,0.90646946,0.9068046,0.9080266,0.9083336,0.9075658,0.9085966,0.9075787
2014-09-02,0.90661013,0.90769327,0.90771705,0.9076148,0.90904784,0.9083944,0.9077404
2014-09-03,0.9076052,0.90842855,0.9077729,0.9085169,0.90769476,0.90913963,0.9089268
2014-09-04,0.9078384,0.9078578,0.90691763,0.9086082,0.90874773,0.9095274,0.91066605
2014-09-05,0.9084075,0.9081808,0.90901685,0.90838474,0.909259,0.9094985,0.91211677
2014-09-07,0.90785503,0.9087835,0.90871304,0.90797025,0.91006285,0.9104265,0.9113855
2014-09-08,0.9078945,0.9084278,0.9087304,0.91063124,0.9119639,0.911372,0.9120027
2014-09-09,0.90851325,0.9083759,0.9096135,0.9124376,0.91179734,0.9124912,0.91367775
2014-09-10,0.9093536,0.9087548,0.9117127,0.9119224,0.9122511,0.91485626,0.9150852
2014-09-11,0.9109103,0.91151315,0.9129067,0.9126874,0.9144596,0.91563696,0.9147029
2014-09-12,0.91202164,0.91107506,0.9132109,0.91386604,0.9150122,0.9152775,0.9160502
2014-09-14,0.9124848,0.9139034,0.91473997,0.91511685,0.9157194,0.9161069,0.91659874
2014-09-15,0.91192687,0.91419446,0.9148901,0.91586584,0.9163702,0.9159691,0.91666144
2014-09-16,0.9146302,0.91473794,0.9153522,0.9167117,0.91600895,0.9165981,0.9185302
2014-09-17,0.9149265,0.9151534,0.9164216,0.9161145,0.9166438,0.9171909,0.9188165
2014-09-18,0.91477257,0.9157795,0.9161958,0.916594,0.9181567,0.9179205,0.9194593
2014-09-19,0.9162374,0.91577125,0.9163663,0.91832197,0.9186361,0.9189791,0.92075765
2014-09-21,0.9162765,0.9162807,0.91758186,0.9193675,0.9202701,0.9203247,0.92681617
