,EURGBP,EURGBP,EURGBP,EURGBP,EURGBP,EURGBP,EURGBP
2014-09-25,0.79577625,0.7969294,0.7970964,0.795875,0.796326,0.7967194,0.7944646
2014-09-26,0.7963742,0.795633,0.7963988,0.7952817,0.79546976,0.7950647,0.79530185
2014-09-28,0.7978198,0.79490125,0.7968369,0.7957445,0.79437053,0.7947824,0.79377306
2014-09-29,0.7962262,0.79513085,0.79490566,0.7943618,0.7939707,0.79440826,0.7941359
2014-09-30,0.7950105,0.7952649,0.7951176,0.7947699,0.7943543,0.79265344,0.79294723
2014-10-01,0.7957449,0.79432565,0.79450953,0.79443556,0.793385,0.7936562,0.7920846
2014-10-02,0.79446924,0.79487854,0.7941778,0.79375297,0.7938097,0.79209536,0.79128724
2014-10-03,0.79465765,0.7943598,0.7930921,0.79369676,0.7919235,0.7916752,0.79050326
2014-10-05,0.7939432,0.79395735,0.793123,0.79280305,0.79100734,0.7903636,0.78995377
2014-10-06,0.7932951,0.7932957,0.79258806,0.79114264,0.79051846,0.7881768,0.78835917
2014-10-07,0.7936009,0.7925619,0.7913614,0.79038215,0.78716785,0.78738624,0.786328
2014-10-08,0.79270124,0.79138505,0.7903226,0.78866726,0.7887548,0.7856689,0.787815
2014-10-09,0.7911332,0.7903257,0.7866375,0.78884095,0.7870615,0.78766316,0.7863617
2014-10-10,0.79061556,0.78973264,0.786206,0.7876234,0.78735155,0.7865181,0.7877718
2014-10-12,0.7886316,0.7888238,0.7875691,0.7874068,0.7875857,0.7877289,0.7863873
2014-10-13,0.7880696,0.7869589,0.7866098,0.78700066,0.78787184,0.7865349,0.7877389
2014-10-14,0.7875301,0.78711295,0.786947,0.78714085,0.78765184,0.78770703,0.78640574
2014-10-15,0.7870294,0.78780144,0.7861859,0.7872196,0.7872864,0.7865474,0.78771394
2014-10-16,0.78817177,0.7869506,0.7885157,0.7878081,0.7870456,0.78768945,0.786421
2014-10-17,0.7871743,0.78711826,0.7878416,0.78774196,0.7866963,0.7865571,0.78769386
2014-10-19,0.7876997,0.78782,0.7870136,0.78713757,0.7874941,0.78767496,0.78643215
2014-10-20,0.7867194,0.78695405,0.78729695,0.78766733,0.7871124,0.78656477,0.7872855
2014-10-21,0.78776044,0.78712606,0.78629583,0.7866039,0.7879565,0.78766257,0.7868337
2014-10-22,0.78685504,0.7878384,0.78643775,0.78736246,0.78709394,0.7865705,0.78783953
2014-10-23,0.7879472,0.7869604,0.7864793,0.787799,0.78733706,0.78765166,0.7859344
2014-10-24,0.7864491,0.7871329,0.7875069,0.7871133,0.78830814,0.7865737,0.7859638
2014-10-26,0.7868682,0.7878538,0.7870583,0.78784764,0.7872669,0.7876409,0.7867279
2014-10-27,0.7868171,0.78696597,0.7879383,0.7871908,0.78748024,0.78657687,0.7870199
2014-10-28,0.78686,0.78714365,0.78840655,0.78749305,0.78706884,0.7869959,0.7872718
2014-10-29,0.78762615,0.78787345,0.7868484,0.7879141,0.7880685,0.78721803,0.7870066
2014-10-30,0.7869002,0.78697574,0.78687984,0.787222,0.7860352,0.78698546,0.7872779
2014-10-31,0.78663886,0.7852041,0.7870587,0.7874411,0.78749937,0.78722435,0.7869944
2014-11-02,0.78765893,0.7865672,0.7876793,0.78694713,0.7868385,0.78697574,0.7872862
2014-11-03,0.7866388,0.7867575,0.78637666,0.7869919,0.78672844,0.7872322,0.78698325
2014-11-04,0.7867019,0.78719723,0.7868835,0.7874737,0.7875774,0.7869667,0.78729665
2014-11-05,0.7865561,0.7869533,0.78699136,0.7869232,0.7868242,0.78724194,0.786972
2014-11-06,0.78686386,0.78758013,0.787368,0.7867331,0.78670436,0.78695697,0.78730696
2014-11-07,0.78757393,0.786731,0.7872667,0.78833145,0.787366,0.78725094,0.7869598
2014-11-09,0.78677464,0.787781,0.7871957,0.78630716,0.78670025,0.7869456,0.787061
2014-11-10,0.7870753,0.78703,0.78705287,0.7861987,0.7875013,0.78700763,0.787609
2014-11-11,0.78762704,0.78726786,0.78695154,0.7872815,0.7871422,0.7865155,0.7883129
2014-11-12,0.78698426,0.7869685,0.78739834,0.7876998,0.7869384,0.7881757,0.7879965
2014-11-13,0.7861058,0.78723216,0.78750104,0.7871371,0.78732204,0.788289,0.7875614
2014-11-14,0.7867302,0.787947,0.7872176,0.7879138,0.78777605,0.78801566,0.78781486
2014-11-16,0.7869924,0.7885492,0.7878872,0.7878871,0.78856736,0.78841215,0.7880089
2014-11-17,0.787789,0.7878837,0.78810483,0.788332,0.7883234,0.78894,0.7894451
2014-11-18,0.7872165,0.78783286,0.78774863,0.78802896,0.78918046,0.7890132,0.78966916
2014-11-19,0.78802145,0.78771,0.78812003,0.78853667,0.78883415,0.7893599,0.7895772
2014-11-20,0.7882953,0.7880689,0.78832537,0.78906685,0.7892975,0.7897537,0.78994966
2014-11-21,0.788464,0.7886292,0.7879953,0.789302,0.788691,0.789963,0.7896787
2014-11-23,0.78947645,0.7889227,0.78915226,0.78954154,0.78949726,0.7897928,0.7899594
2014-11-24,0.7883204,0.7894354,0.78937507,0.7894937,0.7900175,0.78963846,0.789669
2014-11-25,0.78908944,0.78957194,0.78975034,0.7894356,0.78962964,0.7900008,0.7899689
2014-11-26,0.7899051,0.7898876,0.7894274,0.7893825,0.7899608,0.78966933,0.7896586
2014-11-27,0.78971493,0.78956425,0.7897566,0.7900385,0.7894883,0.79002696,0.7899792
2014-11-28,0.7895026,0.78989846,0.7894162,0.7900857,0.78991854,0.78959125,0.78863376
2014-11-30,0.7893992,0.7895526,0.7897677,0.7894469,0.78989,0.7894423,0.7881748
2014-12-01,0.78982097,0.78990984,0.78940403,0.79011637,0.78914434,0.78938645,0.7892951
2014-12-02,0.7897244,0.78954,0.7897793,0.78900224,0.78936005,0.79205847,0.7892354
2014-12-03,0.78968114,0.78992045,0.78936136,0.78938806,0.7918889,0.78896195,0.7893563
2014-12-04,0.78947496,0.7889439,0.78946114,0.7901939,0.7892436,0.789609,0.7902909
2014-12-05,0.7896223,0.7887722,0.7889665,0.7904738,0.7888211,0.7898762,0.7902036
2014-12-07,0.7911439,0.7928085,0.78997713,0.7896627,0.7895553,0.7904698,0.7897995
2014-12-08,0.78859955,0.7880125,0.78872186,0.78932375,0.79011613,0.79078823,0.7899129
2014-12-09,0.78934866,0.7889361,0.7904215,0.78996354,0.79005224,0.79111123,0.791423
2014-12-10,0.78963536,0.7900648,0.78990763,0.79160625,0.790696,0.79074395,0.79140466
2014-12-11,0.79077643,0.78992915,0.7899223,0.7912625,0.7910135,0.7906917,0.79254913
2014-12-12,0.79067194,0.79065186,0.79106,0.7915535,0.79077595,0.7924688,0.7930004
2014-12-14,0.7902421,0.79091406,0.7920626,0.7907398,0.79185206,0.7912044,0.79167336
2014-12-15,0.7913172,0.7912399,0.79327536,0.7903948,0.7912631,0.79185385,0.7936613
2014-12-16,0.7911869,0.7928106,0.7914418,0.7922308,0.7922622,0.7921958,0.7931621
2014-12-17,0.7914173,0.79240286,0.7913906,0.7922067,0.79126114,0.7912688,0.79115397
2014-12-18,0.7912464,0.7931007,0.7908106,0.7920446,0.79227084,0.79257435,0.7927331
2014-12-19,0.7921444,0.7918075,0.79202664,0.79226315,0.79186314,0.791374,0.79111886
2014-12-21,0.7915933,0.7922794,0.7927364,0.79241043,0.79137444,0.79231703,0.7927604
2014-12-22,0.79274136,0.79181874,0.7925602,0.7912809,0.7902618,0.7918321,0.79207456
2014-12-23,0.7915711,0.7911247,0.79097867,0.7922653,0.7909717,0.79256606,0.791211
2014-12-24,0.792429,0.79133004,0.79120964,0.7914831,0.7921942,0.7914643,0.79125345
2014-12-25,0.7909539,0.791513,0.7917995,0.7922302,0.7909739,0.79047906,0.79068047
2014-12-26,0.79200464,0.7929149,0.79071397,0.79134625,0.791144,0.7906471,0.7903307
2014-12-28,0.7920088,0.79217285,0.792229,0.79093385,0.79162097,0.7903973,0.78976923
2014-12-29,0.7917851,0.7917189,0.7908024,0.7907599,0.7904386,0.7890321,0.78892416
2014-12-30,0.79153943,0.79078984,0.79065365,0.79012924,0.78922296,0.7891384,0.7887125
2014-12-31,0.7908048,0.79026014,0.7898071,0.7900982,0.78921145,0.78928375,0.7884597
2015-01-01,0.7900206,0.7908386,0.78944635,0.7897453,0.78892237,0.78863055,0.7873323
2015-01-02,0.78983134,0.7903752,0.78911376,0.7892481,0.78813535,0.7867824,0.786819
2015-01-04,0.7897432,0.78937507,0.78919375,0.78751385,0.7864408,0.7864457,0.7859317
2015-01-05,0.78968143,0.78871477,0.78771275,0.7862728,0.78588235,0.785838,0.78640175
2015-01-06,0.78852683,0.7883831,0.7869392,0.786014,0.7855373,0.7858396,0.7849094
2015-01-07,0.7880525,0.7862292,0.78640187,0.7863565,0.7849972,0.7850273,0.7848109
2015-01-08,0.786926,0.7859835,0.78609335,0.78518164,0.78445244,0.7846608,0.78409815
2015-01-09,0.786541,0.7860137,0.7849715,0.7858833,0.7848985,0.78472817,0.7850196
2015-01-11,0.78596044,0.78588635,0.7839357,0.78347,0.783139,0.78372717,0.78441787
2015-01-12,0.78543437,0.78521025,0.78513527,0.7844591,0.7845194,0.78480643,0.7841301
2015-01-13,0.7854085,0.7847944,0.7847737,0.78378594,0.7837991,0.78230274,0.7829696
2015-01-14,0.7849561,0.7853373,0.78408664,0.782649,0.7830321,0.78407323,0.783796
2015-01-15,0.7849553,0.7841405,0.78438544,0.78389335,0.78380924,0.78302526,0.7848352
2015-01-16,0.78369725,0.783908,0.7840997,0.78343564,0.78284645,0.78264064,0.78242564
2015-01-18,0.78357226,0.7837624,0.78412807,0.78351206,0.7822886,0.78203964,0.7818982
2015-01-19,0.7841776,0.78293663,0.78220576,0.78295255,0.7827205,0.7815056,0.7829498
2015-01-20,0.7838171,0.78272414,0.7826553,0.78249824,0.78187025,0.78258747,0.7822757
2015-01-21,0.78209853,0.78276044,0.7826824,0.78261113,0.78210413,0.78187793,0.78230065
2015-01-22,0.7825949,0.78253,0.7822679,0.7825473,0.781742,0.7820095,0.7815209
2015-01-23,0.7823431,0.7827308,0.78149045,0.7817486,0.78160584,0.7813738,0.7816995
2015-01-25,0.7826446,0.78135276,0.7809603,0.7814363,0.78097147,0.78158414,0.78023344
2015-01-26,0.78151983,0.7819202,0.78194785,0.7813792,0.7804785,0.78052384,0.7799141
2015-01-27,0.78160113,0.78211266,0.78159,0.7812847,0.7804375,0.78014606,0.7787387
2015-01-28,0.782316,0.7816343,0.78078866,0.7793662,0.77982223,0.77831024,0.7776985
2015-01-29,0.7819033,0.7804681,0.77988034,0.7796758,0.77874696,0.7782781,0.7759271
2015-01-30,0.78096944,0.78064936,0.77978516,0.7785639,0.7777669,0.775905,0.7742661
2015-02-01,0.78075564,0.7795864,0.7789529,0.77768916,0.77583104,0.77477205,0.7679411
2015-02-02,0.78015244,0.77891463,0.7785565,0.7758671,0.7745067,0.768157,0.76708174
2015-02-03,0.77912366,0.7771537,0.77603436,0.7750881,0.769401,0.76624894,0.76668304
2015-02-04,0.7778789,0.7763637,0.7749112,0.7681674,0.7671336,0.76550543,0.7643306
2015-02-05,0.7761339,0.7743255,0.76795954,0.76682264,0.7657922,0.76563483,0.7626089
2015-02-06,0.77404004,0.7675525,0.7660223,0.76570326,0.7648347,0.76395047,0.7620921
2015-02-08,0.7677188,0.76675785,0.76561904,0.76399475,0.763966,0.7626011,0.7612824
2015-02-09,0.76737905,0.7659515,0.76515573,0.7628453,0.76290554,0.7612472,0.7557394
2015-02-10,0.7667247,0.7637025,0.76400626,0.762921,0.75993884,0.75578636,0.75217247
2015-02-11,0.76370806,0.7647677,0.7624285,0.7608095,0.7562425,0.7536055,0.75119233
2015-02-12,0.7631738,0.7631021,0.759781,0.7561986,0.7532887,0.75156695,0.7515069
2015-02-13,0.76310444,0.7603212,0.75515556,0.7544331,0.75189626,0.7522455,0.7487521
2015-02-15,0.7601929,0.75671154,0.75419503,0.7510144,0.7498338,0.75001556,0.75006855
2015-02-16,0.75758106,0.7536688,0.7511928,0.7504345,0.7507106,0.75076044,0.7496246
2015-02-17,0.7541712,0.7536172,0.7506447,0.7495549,0.7509384,0.7497262,0.74844104
2015-02-18,0.75176775,0.75182784,0.75080425,0.7499824,0.74819154,0.74866265,0.7481977
2015-02-19,0.7510038,0.7506095,0.7506633,0.749378,0.7481848,0.7462689,0.7475334
2015-02-20,0.75197273,0.7495975,0.7496103,0.74727106,0.7474227,0.7473583,0.7465129
2015-02-22,0.75059026,0.7490169,0.74730176,0.74827564,0.74823236,0.74515355,0.74594766
2015-02-23,0.7487722,0.74806654,0.7476595,0.7467539,0.7472655,0.7457644,0.74541706
2015-02-24,0.747696,0.74741566,0.7470921,0.7461814,0.74372643,0.7440292,0.74367446
2015-02-25,0.747227,0.7467567,0.74595153,0.745305,0.74350333,0.74546283,0.74353117
2015-02-26,0.746214,0.7461376,0.74452376,0.74414957,0.7412021,0.7423963,0.7428534
2015-02-27,0.7461689,0.74597853,0.74331313,0.742011,0.7425496,0.7424842,0.7421063
2015-03-01,0.7459114,0.7442928,0.7421257,0.7420389,0.7424975,0.7423168,0.73970616
2015-03-02,0.7450492,0.74360394,0.7414573,0.7431783,0.74154204,0.74220884,0.7409561
2015-03-03,0.7438732,0.7437848,0.7434161,0.7413022,0.74123806,0.7403834,0.74149394
2015-03-04,0.7425207,0.7418759,0.7435647,0.7422491,0.7411765,0.73969626,0.7404117
2015-03-05,0.74073124,0.7418244,0.74308896,0.7420026,0.74148256,0.73859006,0.73968107
2015-03-06,0.74230945,0.7408969,0.74042624,0.7425249,0.73938197,0.73995245,0.7407202
2015-03-08,0.74079865,0.74000865,0.73932856,0.7400224,0.73859584,0.73956203,0.7390422
2015-03-09,0.7417975,0.74080807,0.7391361,0.7405876,0.73989886,0.73806614,0.7384715
2015-03-10,0.7405234,0.73972625,0.739361,0.7392891,0.7401446,0.7380351,0.73710024
2015-03-11,0.74112403,0.7398818,0.73875356,0.7380286,0.73738533,0.7374238,0.7345388
2015-03-12,0.7388506,0.7402,0.73845434,0.7371956,0.73741746,0.73558104,0.7343277
2015-03-13,0.7405254,0.73869205,0.73716855,0.7372077,0.7342586,0.73317784,0.7325211
2015-03-15,0.7396328,0.7379468,0.73650295,0.7354426,0.7337884,0.7321552,0.7287293
2015-03-16,0.7372541,0.7376477,0.7348987,0.73267114,0.73269403,0.72832155,0.728605
2015-03-17,0.7376269,0.73469317,0.7332413,0.73081976,0.7284026,0.72775483,0.7277109
2015-03-18,0.7357386,0.7331621,0.73207223,0.7286474,0.72697663,0.72730553,0.72708076
2015-03-19,0.7335572,0.7322408,0.72942364,0.72777975,0.7280918,0.7281081,0.72662574
2015-03-20,0.7322382,0.72917604,0.7293944,0.7267315,0.72685075,0.72730404,0.72776794
2015-03-22,0.7285733,0.7279522,0.72786444,0.72717184,0.72700965,0.72814006,0.7270932
2015-03-23,0.7271836,0.72572315,0.7259772,0.7281442,0.72682506,0.7273039,0.7266074
2015-03-24,0.7269093,0.7277019,0.72760147,0.72696847,0.7274862,0.72817254,0.7267156
2015-03-25,0.72800946,0.72796524,0.7276328,0.72866887,0.72731614,0.7273054,0.727602
2015-03-26,0.7280271,0.7256631,0.72700554,0.7274005,0.72803646,0.72820604,0.7258071
2015-03-27,0.7268557,0.72766876,0.7271769,0.7271649,0.72731215,0.7279938,0.7261169
2015-03-29,0.7266777,0.7267856,0.7281646,0.7254542,0.72576666,0.7259031,0.7264385
2015-03-30,0.7281107,0.7269228,0.72758055,0.7269315,0.7271314,0.7257123,0.7267102
2015-03-31,0.72685766,0.7272173,0.72709733,0.72660804,0.7268915,0.72663456,0.72751385
2015-04-01,0.72666925,0.72688586,0.727236,0.72615,0.72630936,0.7254187,0.7262097
2015-04-02,0.7264332,0.7261936,0.7266565,0.72637564,0.7270342,0.72715706,0.7275395
2015-04-05,0.72605336,0.7258254,0.72682697,0.7267036,0.72628605,0.7269239,0.7278464
2015-04-06,0.72651577,0.7264963,0.727636,0.7269669,0.72556496,0.7246597,0.7257251
2015-04-07,0.7256374,0.72570115,0.7260083,0.72688764,0.72561365,0.7253239,0.72502565
2015-04-08,0.72532403,0.7264422,0.7262613,0.72560185,0.7256838,0.72492623,0.7248657
2015-04-09,0.72831273,0.72548515,0.7269279,0.72616535,0.7249125,0.726074,0.7259073
2015-04-10,0.7264097,0.72670156,0.72582626,0.7258102,0.7238982,0.7256262,0.72490066
2015-04-12,0.7247897,0.7256956,0.7256408,0.72469556,0.72465795,0.72410107,0.72323114
2015-04-13,0.7251205,0.72545177,0.72429633,0.72589475,0.7248584,0.7240894,0.7228687
2015-04-14,0.7258749,0.72448325,0.72389764,0.7245427,0.72371125,0.7248192,0.7242342
2015-04-15,0.7249177,0.72387564,0.7234945,0.72310364,0.7241218,0.72363156,0.723358
2015-04-16,0.7254403,0.72521,0.7237259,0.72372454,0.723222,0.723202,0.7235691
2015-04-17,0.72400767,0.7245354,0.72299236,0.72455126,0.7233032,0.7237742,0.7234809
2015-04-19,0.72381175,0.7227045,0.72369605,0.72377074,0.7244391,0.723898,0.72349167
2015-04-20,0.7228474,0.7232861,0.7229314,0.72374743,0.72322696,0.72342587,0.7241544
2015-04-21,0.7242382,0.72394216,0.72418755,0.72317207,0.7233158,0.7230883,0.7230681
2015-04-22,0.7229542,0.7231923,0.7232375,0.7245805,0.72452927,0.72360957,0.72383195
2015-04-23,0.7241102,0.72362053,0.72376585,0.72404397,0.72323847,0.7235069,0.72375953
2015-04-24,0.7222313,0.7225872,0.7232722,0.72370225,0.72333455,0.72383726,0.72239256
2015-04-26,0.72224486,0.7244656,0.7236993,0.7235766,0.72313035,0.72290766,0.72349846
2015-04-27,0.72238123,0.7232886,0.7226122,0.7241361,0.7237559,0.7244247,0.72442335
2015-04-28,0.72446793,0.7242358,0.7233098,0.7246449,0.72458494,0.72447675,0.7237845
2015-04-29,0.7242224,0.7242386,0.7242729,0.7240549,0.7244864,0.7254059,0.72494626
2015-04-30,0.7220814,0.7238254,0.7254827,0.72430843,0.7231714,0.725054,0.725671
2015-05-01,0.7244334,0.7226015,0.7246835,0.725381,0.7250508,0.72580993,0.7250771
2015-05-03,0.7236047,0.7241193,0.7251747,0.7251989,0.72520596,0.72564024,0.7263929
2015-05-04,0.72308403,0.72439957,0.7246922,0.72648025,0.7255154,0.7259237,0.7253476
2015-05-05,0.7243046,0.725556,0.72584414,0.7255812,0.7262603,0.7256305,0.72496724
2015-05-06,0.72548,0.7261825,0.72616225,0.72593176,0.7252374,0.7252113,0.7246624
2015-05-07,0.7262006,0.7263196,0.7252962,0.7255106,0.7250048,0.7256489,0.7233242
2015-05-08,0.72563213,0.72616994,0.72522926,0.72469443,0.72449785,0.7235874,0.72271204
2015-05-10,0.7256897,0.7259626,0.7253763,0.724799,0.7240786,0.7240608,0.7231284
2015-05-11,0.726301,0.72481996,0.7239283,0.7242683,0.7237881,0.7229791,0.72210974
2015-05-12,0.7257743,0.72477555,0.7241452,0.7228167,0.72346985,0.72199994,0.72259015
2015-05-13,0.72473025,0.7227278,0.7224505,0.7223972,0.7229537,0.72246593,0.7229247
2015-05-14,0.7257659,0.72439903,0.72297925,0.7227641,0.7217839,0.72351074,0.72164685
2015-05-15,0.72300446,0.7222011,0.72262174,0.7223848,0.7240901,0.72289115,0.7222821
2015-05-17,0.72296983,0.7226675,0.7224344,0.7227763,0.72256994,0.72145903,0.7218904
2015-05-18,0.72230446,0.72334236,0.72297233,0.72078085,0.72233325,0.72187865,0.7199757
2015-05-19,0.7230624,0.72258765,0.7224264,0.7218468,0.71982056,0.72075945,0.72111785
2015-05-20,0.72299266,0.72181445,0.7236925,0.72148967,0.7200273,0.7193503,0.71951497
2015-05-21,0.7225892,0.7216684,0.7199726,0.7206038,0.7206923,0.71937764,0.72019726
2015-05-22,0.72309375,0.7237458,0.7212456,0.7204873,0.7207055,0.7197457,0.7199734
2015-05-24,0.72175175,0.72048014,0.7198736,0.71961933,0.7217533,0.71870285,0.71927804
2015-05-25,0.7204331,0.7198145,0.71986616,0.71916133,0.7193321,0.71924114,0.7199352
2015-05-26,0.7204525,0.7214815,0.7201314,0.72065455,0.7191109,0.7198312,0.7208953
2015-05-27,0.719757,0.71974033,0.71944684,0.71867675,0.7187255,0.7175324,0.7170014
2015-05-28,0.7207068,0.71930915,0.71955127,0.7180211,0.71979195,0.7179712,0.71878403
2015-05-29,0.71875954,0.71869636,0.719238,0.718643,0.7182889,0.7172515,0.7182678
2015-05-31,0.72005415,0.7188078,0.7182103,0.71715647,0.7180643,0.71861356,0.7188125
2015-06-01,0.71961457,0.71859795,0.7178739,0.7187295,0.7185049,0.718835,0.7197554
2015-06-02,0.71982104,0.71774524,0.7190619,0.71843463,0.71836823,0.7187995,0.7204341
2015-06-03,0.71856546,0.71858853,0.71833676,0.7190018,0.71810657,0.71997356,0.7220513
2015-06-04,0.71832305,0.71773666,0.7176894,0.71988285,0.71903926,0.7225077,0.7240255
2015-06-05,0.7186102,0.7184562,0.7188693,0.7196772,0.7226367,0.7237182,0.72434896
2015-06-07,0.7189912,0.71937317,0.7191605,0.7226968,0.72392637,0.7248793,0.72512066
2015-06-08,0.7189934,0.7195658,0.7221983,0.72402626,0.72490627,0.72438085,0.72359127
2015-06-09,0.7209825,0.7224941,0.7240128,0.7244516,0.72404397,0.72424465,0.7245426
2015-06-10,0.7233096,0.72371024,0.7251051,0.7244736,0.7252109,0.7238635,0.72341764
2015-06-11,0.72293943,0.7236445,0.7237465,0.72453225,0.72381514,0.72266686,0.7227545
2015-06-12,0.7246808,0.72406423,0.7229068,0.7238208,0.7232197,0.72235626,0.72243536
2015-06-14,0.72294027,0.7250355,0.72378725,0.7234882,0.72317016,0.72304434,0.7209749
2015-06-15,0.723489,0.7241809,0.7235013,0.7234444,0.7211713,0.7210637,0.7204387
2015-06-16,0.7245788,0.72260875,0.72204196,0.7220056,0.7207043,0.719746,0.71984947
2015-06-17,0.7243227,0.72253776,0.72182983,0.7213648,0.7193097,0.7197036,0.7195649
2015-06-18,0.7243645,0.72254735,0.7211002,0.71975225,0.719714,0.7196811,0.71921104
2015-06-19,0.72303337,0.7212753,0.7195037,0.71989787,0.71875083,0.7193252,0.71957666
2015-06-21,0.7206088,0.7189862,0.72004133,0.7184862,0.7192767,0.7189024,0.71876717
2015-06-22,0.72055465,0.7194936,0.7187185,0.71956825,0.7188326,0.7186477,0.71883845
2015-06-23,0.7200138,0.7197157,0.71974444,0.71892715,0.71761286,0.71726364,0.71756005
2015-06-24,0.7194657,0.7190408,0.71983725,0.71850437,0.7183877,0.7184364,0.71616167
2015-06-25,0.7194649,0.7198053,0.7179752,0.7187282,0.71725845,0.71687293,0.7145081
2015-06-26,0.7194678,0.71855515,0.7191705,0.71819866,0.7175298,0.7169987,0.7160578
2015-06-28,0.71811706,0.7180264,0.71639353,0.71747416,0.7152055,0.7161118,0.71739644
2015-06-29,0.7186038,0.71658707,0.71500915,0.71752906,0.71539676,0.7153545,0.71638197
2015-06-30,0.71851015,0.71802413,0.7176775,0.71689236,0.715087,0.7161252,0.71606565
2015-07-01,0.7185914,0.715481,0.71471566,0.71665996,0.71636415,0.71665126,0.7174193
2015-07-02,0.71811044,0.717186,0.7180606,0.7166608,0.7163992,0.7166535,0.716227
2015-07-03,0.7162254,0.7169985,0.7163019,0.71666324,0.71636647,0.71665597,0.7160013
2015-07-05,0.71585226,0.71565145,0.71680444,0.7166658,0.71640116,0.71576744,0.71761936
2015-07-06,0.7164763,0.71619326,0.715344,0.7166683,0.7154818,0.7177155,0.7174287
2015-07-07,0.7147054,0.7166196,0.7168268,0.71765023,0.71722543,0.71633226,0.7180585
2015-07-08,0.71606076,0.7170336,0.7159966,0.7181293,0.7177834,0.7166515,0.71707547
2015-07-09,0.71586317,0.71673024,0.71642846,0.71639305,0.71601206,0.71731114,0.71759194
2015-07-10,0.7163386,0.71658945,0.7181181,0.71740174,0.71557736,0.71654373,0.7172416
2015-07-12,0.7170766,0.71620035,0.71654963,0.7171566,0.7168541,0.7166596,0.7153264
2015-07-13,0.7181842,0.71785265,0.71722376,0.71732646,0.7170396,0.7154291,0.7140999
2015-07-14,0.71726,0.7171896,0.71740085,0.7170624,0.71586037,0.7140642,0.71258175
2015-07-15,0.7168552,0.71687406,0.7164558,0.7160228,0.71407515,0.7142951,0.71272075
2015-07-16,0.7163872,0.71766496,0.7157963,0.71495044,0.7125818,0.7115729,0.7124471
2015-07-17,0.7174581,0.71613365,0.71464366,0.7113919,0.7119816,0.7111285,0.7109433
2015-07-19,0.71638966,0.7134979,0.7127659,0.71097726,0.7121959,0.70998734,0.7108036
2015-07-20,0.71473956,0.713179,0.7121878,0.71241724,0.71083534,0.7104539,0.71020484
2015-07-21,0.7141943,0.7120472,0.71164316,0.711194,0.71090484,0.7110781,0.71032643
2015-07-22,0.7123847,0.7111915,0.7098994,0.71108234,0.7107392,0.71047384,0.7107487
2015-07-23,0.7108633,0.7128025,0.7111319,0.7111655,0.71060044,0.71062815,0.709963
2015-07-24,0.7118068,0.7109291,0.7097358,0.71000063,0.71048135,0.7103406,0.7092876
2015-07-26,0.71035486,0.7099494,0.7102894,0.71082574,0.709344,0.70869243,0.7096528
2015-07-27,0.7088892,0.7108406,0.7106597,0.7090537,0.7103322,0.7096488,0.70892805
2015-07-28,0.71020174,0.71009654,0.7109445,0.7102301,0.708865,0.70836437,0.70802885
2015-07-29,0.71084714,0.7091843,0.70915747,0.7094889,0.7093488,0.70833826,0.7090838
2015-07-30,0.7093853,0.71011645,0.70940274,0.70964384,0.7089114,0.7079137,0.7084713
2015-07-31,0.7095482,0.7100907,0.70831007,0.7085,0.70910114,0.7080925,0.70808846
2015-08-02,0.7094092,0.7093138,0.70976347,0.7088436,0.7093411,0.7075429,0.70777136
2015-08-03,0.7091197,0.70910406,0.7087997,0.70807105,0.7076857,0.7071441,0.7057755
2015-08-04,0.709672,0.7083089,0.7083698,0.7076414,0.70779425,0.70685005,0.7065084
2015-08-05,0.7081334,0.70765245,0.7074569,0.7071831,0.706894,0.70678383,0.70685816
2015-08-06,0.70860124,0.7072344,0.70761687,0.7067459,0.7066142,0.70706975,0.7070995
2015-08-07,0.7068702,0.7072435,0.7059887,0.7064601,0.7064112,0.7070196,0.70668095
2015-08-09,0.70704085,0.70746744,0.7066052,0.70567495,0.7068361,0.7065672,0.70696014
2015-08-10,0.70627546,0.70551246,0.7067797,0.70700574,0.7067631,0.70604515,0.70649534
2015-08-11,0.7074545,0.70660824,0.706508,0.706793,0.70732754,0.706224,0.7074602
2015-08-12,0.7078866,0.70743173,0.7071335,0.70720387,0.70719445,0.70706904,0.707025
2015-08-13,0.70697033,0.70659524,0.70677143,0.70776474,0.70710385,0.7072278,0.70646787
2015-08-14,0.707174,0.7074404,0.7069595,0.7069577,0.70683455,0.70728755,0.7065084
2015-08-16,0.7072271,0.70658666,0.70701563,0.7068354,0.70660126,0.70607,0.7064713
2015-08-17,0.707306,0.7074485,0.7071059,0.7068606,0.70694494,0.7066079,0.7073992
2015-08-18,0.70640135,0.70657897,0.70610625,0.7069905,0.7065901,0.7067036,0.705859
2015-08-19,0.7073361,0.70616585,0.7068504,0.7062693,0.70586085,0.70616376,0.7066793
2015-08-20,0.70678973,0.7063443,0.7068624,0.70631844,0.7076564,0.7067622,0.7065891
2015-08-21,0.70724756,0.7063573,0.70686525,0.7058179,0.7075992,0.70662344,0.7075078
2015-08-23,0.70732504,0.7061496,0.7068682,0.70654875,0.70664287,0.7063053,0.7094318
2015-08-24,0.7077936,0.70680344,0.7068713,0.7072105,0.70661753,0.7070962,0.70752317
2015-08-25,0.70608217,0.7060422,0.7068743,0.70684254,0.70643795,0.70816064,0.70770544
2015-08-26,0.70635444,0.7058648,0.7070573,0.70727754,0.7078232,0.70749354,0.70835084
