,EURUSD,EURUSD,EURUSD,EURUSD,EURUSD,EURUSD,EURUSD
2015-09-09,1.1192803,1.1069944,1.1152048,1.1177365,1.1178975,1.1152303,1.1128749
2015-09-10,1.1130621,1.1166519,1.1104938,1.1193603,1.1167855,1.1196542,1.1158153
2015-09-11,1.1169951,1.1151764,1.1178465,1.1182472,1.1187428,1.1198618,1.116401
2015-09-13,1.1150812,1.1146178,1.1114846,1.1129731,1.117539,1.11621,1.1256306
2015-09-14,1.1108377,1.1151748,1.1190742,1.1198545,1.1197783,1.1209004,1.1241754
2015-09-15,1.1183683,1.1200734,1.1169322,1.1198367,1.1216615,1.1210691,1.1216314
2015-09-16,1.1167006,1.1190816,1.1201326,1.1203988,1.1195967,1.123763,1.1221789
2015-09-17,1.1195511,1.1190513,1.1212354,1.1171737,1.1241646,1.1206365,1.1228034
2015-09-18,1.1167777,1.1187733,1.1217101,1.1196455,1.1283165,1.1199769,1.1165519
2015-09-20,1.1202229,1.120309,1.1212164,1.1237084,1.1283284,1.1230953,1.1239855
2015-09-21,1.1210431,1.1239982,1.1246045,1.1255298,1.1231622,1.1242411,1.1222858
2015-09-22,1.12356,1.1242801,1.1243203,1.1234971,1.1261876,1.1217841,1.1281631
2015-09-23,1.1204244,1.1258662,1.1189079,1.1214446,1.1203711,1.1210444,1.1195599
2015-09-24,1.1240869,1.1238348,1.1183784,1.121502,1.1215638,1.1236062,1.1252034
2015-09-25,1.1240273,1.1200429,1.1158717,1.1235564,1.1293501,1.1238399,1.1234092
2015-09-27,1.1218058,1.1197567,1.1239301,1.1257254,1.1258929,1.1240883,1.1266706
2015-09-28,1.1179069,1.1219417,1.1215589,1.1239274,1.1218348,1.1283982,1.1236234
2015-09-29,1.1228101,1.1242161,1.1212742,1.1225605,1.1253161,1.1275983,1.1257684
2015-09-30,1.1210908,1.1243528,1.119233,1.1230433,1.1183807,1.1251731,1.1236306
2015-10-01,1.1243382,1.1250691,1.1210556,1.1249923,1.1157193,1.1244149,1.1269482
2015-10-02,1.1195595,1.1225173,1.1239272,1.1212944,1.1242036,1.1251093,1.1218832
2015-10-04,1.1186721,1.1253474,1.1279361,1.1181769,1.1186496,1.1196699,1.1270194
2015-10-05,1.1191982,1.120613,1.1242307,1.1149995,1.117669,1.1262025,1.1232454
2015-10-06,1.1231918,1.1265688,1.1252394,1.1199229,1.1232687,1.1178052,1.1219664
2015-10-07,1.1263722,1.1219138,1.1247767,1.1246897,1.1253433,1.1242782,1.1202663
2015-10-08,1.1244789,1.1234852,1.1198723,1.1291982,1.1212469,1.1223288,1.1281085
2015-10-09,1.1261289,1.1235942,1.1256387,1.1208326,1.1212294,1.1239624,1.1213533
2015-10-11,1.1208,1.1227882,1.1238446,1.1262391,1.1301577,1.1227069,1.1232207
2015-10-12,1.1230838,1.1205573,1.1213087,1.1235831,1.1264254,1.1248016,1.1261088
2015-10-13,1.1197783,1.1243246,1.1218958,1.1250848,1.1235671,1.1217886,1.124585
2015-10-14,1.1214052,1.1272844,1.1221235,1.1189224,1.1305298,1.1285149,1.1278338
2015-10-15,1.1215603,1.1247325,1.1259242,1.126882,1.1283319,1.128134,1.1276519
2015-10-16,1.1239043,1.1239154,1.120687,1.1238661,1.1206268,1.1273648,1.1290206
2015-10-18,1.1224288,1.1259316,1.1214821,1.1283,1.1273752,1.1271193,1.1276631
2015-10-19,1.1243072,1.12509,1.1254703,1.1271005,1.1271138,1.1295183,1.1246438
2015-10-20,1.1252637,1.126715,1.1219759,1.1284192,1.1271255,1.1275232,1.1263379
2015-10-21,1.1226006,1.1280482,1.1292415,1.1270971,1.12705,1.1263144,1.1259373
2015-10-22,1.1233093,1.1285515,1.1279336,1.1283092,1.1280541,1.1317846,1.1238002
2015-10-23,1.1285937,1.1284714,1.1281147,1.125945,1.1259668,1.126858,1.1239626
2015-10-25,1.1289797,1.128519,1.1285964,1.1259646,1.1245201,1.1246072,1.1266432
2015-10-26,1.1291797,1.1262938,1.1248499,1.1221929,1.1221771,1.119028,1.120771
2015-10-27,1.1270063,1.1258045,1.1282873,1.1248149,1.1269833,1.123484,1.1270988
2015-10-28,1.1283889,1.121988,1.1212031,1.1255103,1.1217365,1.1190486,1.1188695
2015-10-29,1.130559,1.1271089,1.124287,1.1271117,1.1246238,1.1220527,1.1240575
2015-10-30,1.1251647,1.1251639,1.1222941,1.1170306,1.1316826,1.1250925,1.1155825
2015-11-01,1.1179906,1.1182501,1.120221,1.1193281,1.1161995,1.1163144,1.120259
2015-11-02,1.1204147,1.1215757,1.1193056,1.1167047,1.1211766,1.11776,1.1222608
2015-11-03,1.120657,1.1235924,1.1231148,1.123522,1.1217881,1.1170077,1.1192274
2015-11-04,1.1172943,1.1213062,1.1289718,1.1207851,1.1212451,1.1203225,1.1222674
2015-11-05,1.1236897,1.1207339,1.1205896,1.1215358,1.1213105,1.1207563,1.1194872
2015-11-06,1.1193975,1.1248437,1.1179338,1.1196998,1.1213534,1.1184422,1.118507
2015-11-08,1.105767,1.1203443,1.1215746,1.1214225,1.1198341,1.1203443,1.1167703
2015-11-09,1.1150976,1.1187779,1.1162585,1.1179333,1.1179774,1.1172713,1.1050421
2015-11-10,1.1178389,1.1188666,1.1202072,1.1169324,1.1157322,1.1064328,1.1038909
2015-11-11,1.121556,1.1218067,1.1172464,1.1188456,1.1064868,1.1045566,1.1034365
2015-11-12,1.1175025,1.1181973,1.1155378,1.1063728,1.105015,1.1036695,1.1017078
2015-11-13,1.116799,1.1149373,1.106929,1.1055738,1.1038654,1.1041883,1.0994875
2015-11-15,1.1175,1.1070793,1.1008806,1.1033963,1.1015741,1.1032542,1.10303
2015-11-16,1.1071064,1.1065154,1.1048114,1.1010848,1.1019866,1.1019715,1.104849
2015-11-17,1.1058607,1.1052872,1.1014228,1.1012342,1.1051981,1.0960414,1.0995858
2015-11-18,1.1057477,1.1095535,1.1017137,1.1036074,1.098452,1.0983276,1.096806
2015-11-19,1.1030575,1.09894,1.1039336,1.0991464,1.0980567,1.0983831,1.0909538
2015-11-20,1.101866,1.101444,1.0984068,1.0997285,1.09688,1.0959575,1.0885081
2015-11-22,1.1010606,1.0982372,1.0980614,1.0996304,1.0946857,1.090373,1.0872662
2015-11-23,1.1011279,1.1011837,1.0986612,1.0966072,1.0896895,1.0852535,1.0799267
2015-11-24,1.0995839,1.0980641,1.0979655,1.0896655,1.0854985,1.0799809,1.0797569
2015-11-25,1.0926651,1.0958797,1.0917393,1.087345,1.081808,1.0784247,1.0718925
2015-11-26,1.0943942,1.0875927,1.0876565,1.0822473,1.0801492,1.0735198,1.0766934
2015-11-27,1.0884862,1.0862299,1.0812273,1.0802863,1.0793713,1.0762656,1.0745893
2015-11-29,1.0889884,1.0812168,1.075954,1.0787292,1.0783591,1.0829891,1.0722976
2015-11-30,1.0857232,1.0798686,1.0794661,1.0704128,1.0731013,1.0761677,1.0773661
2015-12-01,1.0745385,1.0743102,1.0710689,1.074584,1.0748019,1.0749614,1.0715871
2015-12-02,1.0769573,1.0767773,1.0727075,1.0757211,1.0772655,1.07274,1.0750442
2015-12-03,1.0762023,1.0683618,1.0796999,1.0799825,1.0782816,1.0763433,1.0745883
2015-12-04,1.0756409,1.075784,1.0735319,1.0708325,1.0752199,1.0746068,1.0756445
2015-12-06,1.076932,1.07237,1.0750474,1.072174,1.0741172,1.0754031,1.0767564
2015-12-07,1.0687679,1.0768287,1.074141,1.0775406,1.0725338,1.0709755,1.0770812
2015-12-08,1.0773203,1.0754235,1.0751642,1.0741671,1.0755892,1.0758412,1.0748239
2015-12-09,1.0752046,1.075668,1.0781729,1.0763607,1.0732695,1.0718693,1.0769472
2015-12-10,1.0804176,1.0747898,1.0770118,1.0729499,1.0773255,1.0748683,1.0726378
2015-12-11,1.0716351,1.0689541,1.0710549,1.0740826,1.06966,1.0753847,1.0767779
2015-12-13,1.0762323,1.080727,1.0738485,1.0780119,1.0749189,1.075967,1.0773919
2015-12-14,1.0744882,1.0753822,1.07414,1.0746577,1.0783764,1.070791,1.0726974
2015-12-15,1.0708299,1.0747333,1.0742891,1.0758052,1.077593,1.0720673,1.077129
2015-12-16,1.0725574,1.0773851,1.0743103,1.0742356,1.0750917,1.0718404,1.072916
2015-12-17,1.0740855,1.0764097,1.0744226,1.0725454,1.076852,1.0777645,1.0755887
2015-12-18,1.0767099,1.0726948,1.0743961,1.07089,1.0722551,1.0736316,1.0775777
2015-12-20,1.0735767,1.0753132,1.0743074,1.0751328,1.0754021,1.0791574,1.0790449
2015-12-21,1.0740728,1.0763108,1.0767074,1.0759774,1.0779647,1.0790482,1.0776981
2015-12-22,1.0768414,1.0749925,1.0762811,1.07828,1.0770367,1.0851635,1.0835716
2015-12-23,1.0749329,1.0752327,1.0775474,1.077653,1.0806062,1.0844609,1.0856708
2015-12-24,1.0770404,1.0762682,1.0707501,1.0842671,1.0871298,1.0867907,1.0935504
2015-12-27,1.0768934,1.079279,1.0832376,1.0849851,1.0864775,1.0880697,1.0934954
2015-12-28,1.0777885,1.0864645,1.0791693,1.0875641,1.084766,1.0883129,1.0912011
2015-12-29,1.0830591,1.0930808,1.0874957,1.0849469,1.0878643,1.0883375,1.0888786
2015-12-30,1.0878409,1.0847502,1.0898393,1.090481,1.0910857,1.0883334,1.0901692
2015-12-31,1.0869446,1.0872728,1.0876759,1.0859903,1.0891013,1.088286,1.083663
2016-01-03,1.0878397,1.0843778,1.0845431,1.0872827,1.0885541,1.0882838,1.0884924
2016-01-04,1.0901678,1.0862185,1.0832877,1.0966843,1.0886598,1.0939095,1.0859156
2016-01-05,1.0895481,1.0905067,1.0886264,1.0845783,1.0917246,1.087989,1.0841527
2016-01-06,1.0893142,1.087661,1.0886345,1.0858982,1.0857035,1.0863113,1.0894117
2016-01-07,1.0885895,1.0887661,1.0893191,1.0857233,1.0931174,1.0888541,1.0845809
2016-01-08,1.0895491,1.0908974,1.0938704,1.0891315,1.0881732,1.0851028,1.0919813
2016-01-10,1.0895714,1.0905608,1.0929018,1.0926107,1.0881087,1.0918397,1.0951899
2016-01-11,1.0915707,1.0850748,1.0912267,1.0917991,1.0898802,1.0907167,1.0935224
2016-01-12,1.0873846,1.0865266,1.0920894,1.090853,1.0937293,1.0898504,1.0897038
2016-01-13,1.0878613,1.0903587,1.0912044,1.0918629,1.090607,1.0894959,1.091277
2016-01-14,1.0929177,1.0886678,1.0916662,1.0918778,1.0877748,1.0933349,1.0906086
2016-01-15,1.0874959,1.0880908,1.086115,1.0890206,1.0892719,1.0890193,1.0904994
2016-01-17,1.0872525,1.0842783,1.0894552,1.0904102,1.0868331,1.0873848,1.0884104
2016-01-18,1.092501,1.0923812,1.0844047,1.0897136,1.0903428,1.0932032,1.0935155
2016-01-19,1.0868038,1.0925131,1.0915377,1.0900271,1.0908456,1.0922334,1.0879196
2016-01-20,1.0929745,1.09236,1.0856264,1.0904173,1.0903424,1.0906683,1.0873978
2016-01-21,1.0920511,1.0930985,1.0888375,1.0900239,1.0888361,1.0896825,1.0924783
2016-01-22,1.0911382,1.0884513,1.0889931,1.0896356,1.0887625,1.0877641,1.0932646
2016-01-24,1.0873437,1.0894941,1.0905812,1.0876477,1.0896742,1.0913336,1.086518
2016-01-25,1.0885539,1.0915935,1.0877843,1.0890054,1.0884755,1.0879585,1.0850148
2016-01-26,1.0900236,1.0882841,1.0878563,1.0847406,1.0858792,1.0851038,1.0902152
2016-01-27,1.0878899,1.0910774,1.0889294,1.0887952,1.0872004,1.0896997,1.088338
2016-01-28,1.0921265,1.0858196,1.087293,1.0864698,1.0910372,1.0912281,1.0914276
2016-01-29,1.0886087,1.0869755,1.0914,1.0902901,1.0911753,1.0868123,1.0886867
2016-01-31,1.0866226,1.0894451,1.0928446,1.0852405,1.0867741,1.087835,1.0873226
2016-02-01,1.0886931,1.0869871,1.0891839,1.0926135,1.0895339,1.0868905,1.0863519
2016-02-02,1.0907905,1.082369,1.088563,1.0869068,1.0897329,1.0869219,1.0890014
2016-02-03,1.0876129,1.0886822,1.0881342,1.0942776,1.087208,1.0906242,1.0893595
2016-02-04,1.0869023,1.0850741,1.0894704,1.0904385,1.0891111,1.0897886,1.0903746
2016-02-05,1.0875708,1.0872799,1.0872182,1.0858065,1.0913757,1.0890602,1.0895689
2016-02-07,1.0907115,1.0887877,1.0880154,1.0892013,1.0904019,1.0867647,1.0863125
2016-02-08,1.0893062,1.087161,1.0871596,1.0854738,1.0907142,1.0876529,1.0870205
2016-02-09,1.0894866,1.0892222,1.0917763,1.0906419,1.089633,1.089355,1.0876288
2016-02-10,1.0888758,1.0853064,1.0859947,1.0873736,1.0862199,1.091266,1.0885957
2016-02-11,1.0855796,1.0861474,1.0899789,1.0908319,1.0901003,1.0901138,1.089441
2016-02-12,1.0923476,1.0895896,1.089309,1.0898693,1.0915726,1.0934767,1.0915335
2016-02-14,1.0903828,1.0904598,1.0892417,1.088647,1.0904372,1.0900842,1.0909407
2016-02-15,1.0908732,1.087938,1.0901042,1.0922982,1.0904937,1.0898812,1.090383
2016-02-16,1.0877547,1.08624,1.0894816,1.090066,1.0892448,1.0904576,1.0922068
2016-02-17,1.0894587,1.0898924,1.0893459,1.0917333,1.0957711,1.0919858,1.0907121
2016-02-18,1.0909299,1.0909661,1.0930212,1.0909343,1.0909766,1.0912887,1.0935574
2016-02-19,1.090213,1.0900427,1.0909623,1.0922627,1.0928342,1.0963545,1.1013179
2016-02-21,1.0915562,1.0907375,1.0930792,1.0919535,1.0964181,1.0972861,1.100076
2016-02-22,1.0930287,1.0929993,1.0931005,1.0960041,1.1017506,1.1015934,1.1004039
2016-02-23,1.0913031,1.092418,1.0963614,1.0999116,1.1024674,1.1019677,1.103225
2016-02-24,1.0918999,1.0932399,1.1014667,1.0980787,1.1024313,1.1009737,1.1037912
2016-02-25,1.0924643,1.1010245,1.1014665,1.0991942,1.1026256,1.1014688,1.1006209
2016-02-26,1.1002476,1.0993677,1.1015253,1.1026268,1.0999286,1.1007891,1.0973212
2016-02-28,1.102602,1.1043861,1.1014302,1.1036434,1.099325,1.0973402,1.1003245
2016-02-29,1.1003941,1.102854,1.1014652,1.0994854,1.0989709,1.0984622,1.1005582
2016-03-01,1.1025949,1.1036958,1.1013423,1.09791,1.104143,1.0970145,1.0994577
2016-03-02,1.1002592,1.1009551,1.101396,1.0999601,1.1007372,1.1012931,1.1026492
2016-03-03,1.1026516,1.099686,1.1012925,1.0988535,1.1031057,1.1002716,1.1011382
2016-03-04,1.1001121,1.0999691,1.1013505,1.1041133,1.1031877,1.0990674,1.1050968
2016-03-06,1.1022326,1.1035373,1.103764,1.101635,1.101093,1.1053951,1.1006465
2016-03-07,1.1013669,1.1003137,1.1032823,1.1022493,1.101741,1.1044983,1.1057364
2016-03-08,1.0996786,1.100466,1.1035558,1.0970021,1.0988883,1.1038662,1.104956
2016-03-09,1.1025593,1.1049587,1.0991216,1.1027406,1.1067722,1.1047338,1.107862
2016-03-10,1.1019758,1.1053597,1.1029572,1.1050909,1.1043504,1.1101137,1.1104444
2016-03-11,1.1065646,1.1005651,1.1048155,1.1059313,1.1095122,1.1059179,1.1092627
2016-03-13,1.1070114,1.1011295,1.1037017,1.1093926,1.1056402,1.1081616,1.1138268
2016-03-14,1.1059816,1.1036842,1.1081289,1.1103905,1.1092294,1.1091278,1.1105766
2016-03-15,1.1040032,1.1074841,1.1065365,1.1144922,1.1125188,1.1018599,1.1132894
2016-03-16,1.1075004,1.103112,1.0899032,1.1124507,1.1083393,1.1065094,1.1099191
2016-03-17,1.1006289,1.1090354,1.1086729,1.1161432,1.1071415,1.110556,1.1132504
2016-03-18,1.1102796,1.1117423,1.1126997,1.1096396,1.1125252,1.1096419,1.109642
2016-03-20,1.1092082,1.1118698,1.1111598,1.112497,1.1156758,1.1162516,1.1131074
2016-03-21,1.1099677,1.1154317,1.1062707,1.0991242,1.112869,1.1109234,1.1095047
2016-03-22,1.1074128,1.1129471,1.114998,1.1151063,1.1029643,1.1120502,1.1130049
2016-03-23,1.1146075,1.1167754,1.1156068,1.1128318,1.1128356,1.1118342,1.1094627
2016-03-24,1.1170692,1.1136225,1.1066116,1.1125029,1.1113335,1.1103565,1.1133852
2016-03-27,1.1121583,1.1145319,1.1122184,1.1099857,1.1160927,1.1111352,1.1094697
2016-03-28,1.1177217,1.1118065,1.1118636,1.1116726,1.1084785,1.1123803,1.1134183
2016-03-29,1.0976697,1.1148003,1.1101911,1.1117728,1.1130618,1.1171929,1.1049315
2016-03-30,1.1103978,1.1077977,1.1109221,1.1105015,1.1058491,1.1115141,1.1153345
2016-03-31,1.1058106,1.1098354,1.1120579,1.1099524,1.1112846,1.1128974,1.1143229
2016-04-01,1.1090928,1.1077547,1.1084858,1.1117682,1.1136148,1.1134119,1.1135027
2016-04-03,1.1101805,1.1134036,1.1108053,1.1125921,1.1132553,1.1153686,1.1150576
2016-04-04,1.1128628,1.1109663,1.1120069,1.1127943,1.1149666,1.1150756,1.1147673
2016-04-05,1.1122648,1.1114205,1.1144791,1.1128321,1.1154181,1.1165416,1.1172018
2016-04-06,1.1117435,1.1150959,1.1155316,1.1153042,1.1142133,1.1221762,1.119967
2016-04-07,1.1134273,1.1151386,1.1123284,1.1199248,1.1145561,1.1174315,1.117042
2016-04-08,1.1141858,1.1167594,1.1116385,1.1168263,1.1190939,1.122606,1.1224214
2016-04-10,1.1139096,1.1137459,1.115736,1.1180129,1.1193359,1.122141,1.1218444
2016-04-11,1.1109889,1.1185331,1.1169887,1.1181335,1.1222084,1.1248678,1.1283789
2016-04-12,1.1161604,1.1208631,1.1173587,1.1240923,1.1212828,1.1268129,1.1247828
2016-04-13,1.1193045,1.1184365,1.1229236,1.1239371,1.1225796,1.1265523,1.1263262
2016-04-14,1.1176568,1.1244849,1.1233709,1.1252074,1.1273371,1.1289396,1.1238261
2016-04-15,1.1228088,1.125824,1.12402,1.1217775,1.1285664,1.1320431,1.1338544
2016-04-17,1.1211102,1.1241229,1.124404,1.1246996,1.124101,1.1270314,1.1336418
2016-04-18,1.1263843,1.1284951,1.1274905,1.1281278,1.1283374,1.1264122,1.1259031
2016-04-19,1.1283246,1.1249348,1.1293374,1.1315333,1.1267576,1.1289445,1.1252542
2016-04-20,1.123059,1.1258645,1.1282898,1.1326706,1.1274081,1.1302387,1.1309178
2016-04-21,1.1290365,1.122898,1.1320505,1.1271985,1.1286044,1.1268568,1.1333101
2016-04-22,1.1224718,1.1246376,1.1287137,1.1297475,1.1295558,1.1319557,1.1279485
2016-04-24,1.134734,1.1295105,1.1285924,1.1287141,1.1325978,1.126445,1.1317682
2016-04-25,1.1222193,1.1315806,1.1298401,1.1316974,1.1243536,1.1325821,1.1314619
2016-04-26,1.1327047,1.1313653,1.1306999,1.131849,1.1335952,1.1327314,1.1304022
2016-04-27,1.1279483,1.133123,1.1293921,1.13236,1.1295261,1.1300638,1.1319678
2016-04-28,1.1294305,1.131156,1.1329205,1.1293112,1.1335763,1.1308464,1.132397
2016-04-29,1.1310866,1.1280849,1.1322918,1.1283453,1.1353757,1.1343153,1.1346104
2016-05-01,1.131874,1.1335189,1.1297466,1.1297232,1.132407,1.1343845,1.1351371
2016-05-02,1.1281954,1.1313905,1.1377447,1.1314677,1.1347612,1.1335055,1.1368964
2016-05-03,1.1295279,1.130962,1.1334007,1.131998,1.1334798,1.1404762,1.1348715
2016-05-04,1.1286633,1.132359,1.1344134,1.1293905,1.138823,1.1410269,1.1308534
2016-05-05,1.1337383,1.1323838,1.133958,1.1350642,1.126159,1.1407574,1.1357449
2016-05-06,1.1338825,1.1353014,1.1342745,1.1324948,1.1425544,1.1354539,1.1322329
2016-05-08,1.1343354,1.1397932,1.1356105,1.1383855,1.1366103,1.1369903,1.1323106
2016-05-09,1.1365727,1.137479,1.1401169,1.1320034,1.1402695,1.1423851,1.1329083
2016-05-10,1.1489465,1.1314917,1.1362821,1.1369596,1.139801,1.142122,1.1360492
2016-05-11,1.1396229,1.13824,1.1357739,1.1407759,1.1331718,1.1313006,1.1354414
2016-05-12,1.1396402,1.1353714,1.1381364,1.1327589,1.1305777,1.1366363,1.136019
2016-05-13,1.1372796,1.1384108,1.1312342,1.1387007,1.1350306,1.1339206,1.1349529
2016-05-15,1.136567,1.1383687,1.1397231,1.144582,1.1378274,1.1363676,1.1339093
2016-05-16,1.1397896,1.1387069,1.1348467,1.1344535,1.1353817,1.1354511,1.1364695
2016-05-17,1.1299727,1.1288562,1.1357791,1.1353018,1.133797,1.1351475,1.1329817
2016-05-18,1.1358168,1.1344223,1.1360518,1.1321309,1.1335196,1.132998,1.1319338
2016-05-19,1.1389568,1.1345143,1.1335824,1.1328503,1.1327302,1.1323088,1.131217
2016-05-20,1.1316003,1.1345704,1.1335782,1.1325834,1.1313279,1.1304028,1.1315656
2016-05-22,1.1336107,1.1343033,1.1322298,1.1318654,1.1330755,1.1324162,1.1365376
2016-05-23,1.1327804,1.1343482,1.1304871,1.1315222,1.1310582,1.133497,1.1365783
2016-05-24,1.1324944,1.1293119,1.1335886,1.1324004,1.1301785,1.1302581,1.1277173
2016-05-25,1.1340461,1.1328403,1.1317935,1.1322496,1.1331799,1.1312612,1.1350296
2016-05-26,1.1341581,1.1333213,1.1310852,1.1316758,1.131897,1.1336852,1.1304871
2016-05-27,1.1325974,1.1337254,1.131722,1.1307869,1.1311239,1.1277927,1.1307347
2016-05-29,1.1270624,1.1329856,1.1309854,1.1290398,1.133072,1.1316533,1.1305645
2016-05-30,1.1337395,1.1314926,1.1317351,1.1315069,1.1281784,1.1309273,1.126635
2016-05-31,1.1267316,1.130131,1.1326296,1.1306593,1.1304975,1.1280713,1.1311152
2016-06-01,1.1328007,1.1332307,1.1295612,1.1299924,1.1276891,1.1311909,1.1308935
2016-06-02,1.1317505,1.130617,1.1306272,1.1315248,1.1302447,1.1288627,1.1334107
2016-06-03,1.127591,1.1302325,1.1291354,1.1306638,1.1292092,1.1265655,1.126535
2016-06-05,1.1304189,1.1296638,1.1321948,1.1298485,1.1341635,1.1336037,1.1327088
2016-06-06,1.1299357,1.1300873,1.1338487,1.1309943,1.131823,1.133275,1.1290538
2016-06-07,1.1292343,1.1342818,1.1317885,1.1412978,1.1348978,1.1351057,1.1303761
2016-06-08,1.1218721,1.134139,1.132759,1.1343017,1.1313384,1.1321294,1.1323029
2016-06-09,1.1322536,1.1318356,1.1355222,1.1304984,1.1323481,1.1329708,1.129243
2016-06-10,1.132364,1.133973,1.1317358,1.1311557,1.1304389,1.1332939,1.1257939
2016-06-12,1.1316218,1.1298318,1.1320715,1.131583,1.1292235,1.1305146,1.1258316
2016-06-13,1.132359,1.1322883,1.1308675,1.1300609,1.1279885,1.1267797,1.1258612
2016-06-14,1.1302938,1.130122,1.1275563,1.1279451,1.1276449,1.1285177,1.1256917
2016-06-15,1.1296186,1.1280597,1.1249167,1.1251142,1.1254503,1.1249274,1.1254735
2016-06-16,1.1285627,1.1275264,1.1280706,1.125351,1.1246811,1.1265984,1.1307349
2016-06-17,1.1262473,1.1261084,1.1270802,1.1255677,1.1242204,1.1248814,1.1294435
2016-06-19,1.1348363,1.1248205,1.1295853,1.1260455,1.124411,1.123045,1.1290826
2016-06-20,1.124769,1.1216568,1.1266413,1.1243978,1.1241033,1.1257042,1.1229169
2016-06-21,1.1255692,1.124331,1.1242132,1.1266203,1.1260613,1.1215456,1.1237037
2016-06-22,1.1260338,1.1259857,1.1261368,1.1250058,1.1274732,1.1269068,1.1255411
2016-06-23,1.1287764,1.1232643,1.125843,1.1309311,1.1254935,1.1248993,1.1202941
2016-06-24,1.128977,1.128236,1.1267867,1.1261128,1.1222655,1.1264559,1.1251427
2016-06-26,1.124467,1.1256636,1.1217848,1.1163163,1.125,1.123094,1.1197127
2016-06-27,1.1227691,1.1213753,1.1222743,1.1266282,1.1231964,1.1198514,1.1230791
2016-06-28,1.1286405,1.1266806,1.1264606,1.1257265,1.1192604,1.122791,1.122985
2016-06-29,1.1243647,1.1199602,1.1252692,1.1141737,1.1256973,1.1203774,1.1201271
2016-06-30,1.1265794,1.1222943,1.1214608,1.1197429,1.1212448,1.1225376,1.1189274
2016-07-01,1.1210505,1.1239884,1.1176151,1.1259105,1.1214093,1.1251316,1.1184678
2016-07-03,1.1197761,1.1245756,1.1205642,1.1219058,1.1206208,1.1187575,1.1179028
2016-07-04,1.120439,1.1169543,1.1216284,1.119771,1.1194341,1.1170421,1.1173693
2016-07-05,1.1216868,1.121331,1.1180294,1.1184118,1.1162206,1.1190842,1.1098878
2016-07-06,1.120305,1.120996,1.1209742,1.117998,1.1176729,1.1248586,1.1309536
2016-07-07,1.1190245,1.1182648,1.1204836,1.1164871,1.1191281,1.1168272,1.1195033
2016-07-08,1.1180679,1.1192163,1.1152195,1.1184183,1.1175119,1.1166332,1.1128002
2016-07-10,1.118969,1.1171885,1.1158665,1.1163565,1.1153927,1.116151,1.1155863
2016-07-11,1.1156052,1.1164511,1.1183755,1.1184912,1.1187465,1.1185526,1.1181846
2016-07-12,1.1122056,1.111373,1.1189978,1.1163033,1.1253866,1.1192715,1.1098673
2016-07-13,1.1184299,1.1245234,1.1184417,1.1168147,1.1173682,1.1114182,1.1143231
2016-07-14,1.1179887,1.1149826,1.1176808,1.1176099,1.1134026,1.1115109,1.1156287
2016-07-15,1.1158571,1.1196842,1.1152818,1.1155634,1.116015,1.1197788,1.1123288
2016-07-17,1.1180446,1.1128488,1.1136947,1.1146935,1.1123095,1.1144307,1.1132778
2016-07-18,1.1129308,1.120606,1.1250504,1.1056949,1.1105084,1.1112566,1.111258
2016-07-19,1.1183648,1.1202433,1.117317,1.1150985,1.1104721,1.1121662,1.112238
2016-07-20,1.1113025,1.1124202,1.1122276,1.1127512,1.1106596,1.1066737,1.1093689
2016-07-21,1.1160195,1.1103791,1.1111523,1.110998,1.1082927,1.1088079,1.1084706
2016-07-22,1.1156033,1.1125712,1.1127579,1.1130309,1.1112818,1.1096758,1.1045564
2016-07-24,1.1114204,1.1033194,1.1097432,1.1047373,1.1074857,1.1094456,1.1093843
2016-07-25,1.1099916,1.1123568,1.1073184,1.1086609,1.1085739,1.109767,1.1071779
2016-07-26,1.1066507,1.1123315,1.1073201,1.1098776,1.1057056,1.1038136,1.1131432
2016-07-27,1.1096057,1.107599,1.1072026,1.1041305,1.1076524,1.1117437,1.1091863
2016-07-28,1.1125371,1.1083839,1.1070247,1.1059982,1.1052433,1.1066608,1.1083168
2016-07-29,1.1089464,1.1043161,1.1109877,1.108432,1.1057845,1.109584,1.1096843
2016-07-31,1.107213,1.1061242,1.1049436,1.1104529,1.110323,1.107533,1.1080866
2016-08-01,1.1064459,1.109379,1.1100171,1.1122719,1.1077058,1.1074188,1.1075926
2016-08-02,1.1092689,1.1065873,1.1104653,1.1062086,1.108429,1.1000714,1.1052918
2016-08-03,1.1052535,1.110808,1.1107758,1.108852,1.1057281,1.1061852,1.1078459
2016-08-04,1.1073215,1.1111319,1.1062151,1.1090692,1.1066813,1.1098287,1.1112425
2016-08-05,1.1070391,1.1083056,1.1081862,1.1076626,1.107777,1.1081086,1.1114845
2016-08-07,1.1069398,1.1073256,1.1117058,1.1049216,1.1149954,1.1092563,1.1099815
2016-08-08,1.1091292,1.1078626,1.1108893,1.109247,1.1105738,1.1112757,1.1083305
2016-08-09,1.1083418,1.1064414,1.1121769,1.1065108,1.106445,1.1105806,1.1054355
2016-08-10,1.1063948,1.1071569,1.1067314,1.1110818,1.1091819,1.1091698,1.1126044
2016-08-11,1.1094323,1.1059008,1.1071318,1.1119777,1.1081039,1.1078919,1.1089388
2016-08-12,1.110674,1.1085119,1.1063621,1.109565,1.1062939,1.1051372,1.1072568
2016-08-14,1.1125504,1.1084987,1.1083914,1.1086124,1.1115948,1.1070006,1.1086718
