,NZDUSD,NZDUSD,NZDUSD,NZDUSD,NZDUSD,NZDUSD,NZDUSD
2016-07-29,0.71043766,0.71073586,0.7094313,0.7117118,0.7121786,0.7136056,0.7147004
2016-07-31,0.7110257,0.7109359,0.71378696,0.71351016,0.7127817,0.71516556,0.7149831
2016-08-01,0.71052957,0.7118988,0.71216667,0.71333855,0.7146679,0.71529305,0.714254
2016-08-02,0.7118554,0.71451753,0.71327394,0.7149925,0.7146107,0.7127558,0.7133532
2016-08-03,0.71279126,0.7141957,0.7154558,0.71450305,0.71466124,0.7145127,0.7155559
2016-08-04,0.71263695,0.7143801,0.71493375,0.7140955,0.7146201,0.71516174,0.7146342
2016-08-05,0.7122661,0.7156071,0.71518445,0.7153507,0.71467304,0.7153383,0.71559864
2016-08-07,0.7164026,0.71438044,0.7125592,0.7148768,0.7148164,0.71574384,0.71634334
2016-08-08,0.7154909,0.71305114,0.7144377,0.71369445,0.71564466,0.7163866,0.7154613
2016-08-09,0.7142912,0.71431905,0.7163906,0.7166563,0.71590155,0.71681577,0.71759033
2016-08-10,0.71196204,0.7144152,0.7155821,0.71645904,0.7165237,0.7167951,0.7174069
2016-08-11,0.71549964,0.715121,0.7166482,0.716054,0.7154641,0.71605,0.71657807
2016-08-12,0.7160818,0.7161179,0.7161641,0.7166071,0.71660817,0.7168742,0.7179675
2016-08-14,0.71581006,0.7160859,0.71565634,0.7164551,0.7163132,0.7172634,0.7164597
2016-08-15,0.71663666,0.7181888,0.7163025,0.7163825,0.7191329,0.7183994,0.7177243
2016-08-16,0.7175584,0.71746576,0.71768063,0.7183585,0.7171017,0.717132,0.7190393
2016-08-17,0.71786046,0.7176099,0.7167591,0.71801513,0.71820307,0.7181886,0.7182809
2016-08-18,0.71627516,0.71780956,0.7186884,0.7163822,0.7186989,0.71751696,0.71684015
2016-08-19,0.7167741,0.71839696,0.7184882,0.7177351,0.71834284,0.7180467,0.71661174
2016-08-21,0.7180344,0.7172711,0.7168449,0.7180257,0.7171123,0.71850914,0.7177281
2016-08-22,0.7175128,0.71787155,0.71838963,0.7186113,0.71735543,0.7182533,0.71892
2016-08-23,0.7181939,0.7193845,0.7169629,0.71849585,0.71831435,0.7180335,0.7177909
2016-08-24,0.7174183,0.7168775,0.7174175,0.7180841,0.71870214,0.71838725,0.7187715
2016-08-25,0.71749026,0.71805143,0.71791947,0.7171029,0.7184435,0.7204421,0.7205902
2016-08-26,0.71824044,0.7183284,0.71845794,0.71825147,0.7206682,0.71975005,0.7209749
2016-08-28,0.71738696,0.71818066,0.7181404,0.7193193,0.7209779,0.7223455,0.7206423
2016-08-29,0.7174655,0.7185215,0.7201772,0.7206471,0.7191065,0.72040415,0.7216356
2016-08-30,0.7174773,0.71913713,0.72027886,0.7212916,0.7225979,0.72196317,0.7231171
2016-08-31,0.7187986,0.72118175,0.7209166,0.72210807,0.72164786,0.721661,0.7234419
2016-09-01,0.7189716,0.7200985,0.7222019,0.7218397,0.7221509,0.722976,0.7226403
2016-09-02,0.7225976,0.7229522,0.72134036,0.7221802,0.7221079,0.72346896,0.7235675
2016-09-04,0.7219149,0.7216352,0.7223648,0.7229914,0.72402346,0.72442234,0.72397286
2016-09-05,0.72222704,0.72183037,0.7232853,0.7226649,0.7242402,0.7250029,0.7242036
2016-09-06,0.72160876,0.723504,0.7237437,0.7238571,0.7244232,0.7244117,0.72316265
2016-09-07,0.7232269,0.72304857,0.7228841,0.72405875,0.7252102,0.7250021,0.72641724
2016-09-08,0.72282404,0.72392523,0.723673,0.7244098,0.7245141,0.7254573,0.72661036
2016-09-09,0.7253019,0.72422874,0.72527826,0.7238082,0.7236504,0.72491735,0.7268083
2016-09-11,0.7243729,0.7243552,0.72531056,0.72482795,0.7257579,0.7263375,0.72730035
2016-09-12,0.72468233,0.723257,0.72563696,0.7263673,0.72748023,0.7271057,0.72741765
2016-09-13,0.7244965,0.72526014,0.72692865,0.7268818,0.72679377,0.7278569,0.7268259
2016-09-14,0.7251679,0.7259766,0.72653323,0.72634083,0.72690594,0.7268847,0.7267706
2016-09-15,0.72626656,0.7266335,0.72690696,0.7275093,0.7283376,0.7272828,0.7271807
2016-09-16,0.7266347,0.72647035,0.7272255,0.72834796,0.72737765,0.72826695,0.7294613
2016-09-18,0.72648203,0.72738314,0.7286624,0.72720546,0.7275074,0.7286639,0.7277795
2016-09-19,0.72803324,0.72820204,0.7274898,0.72896844,0.7279506,0.72852856,0.7285528
2016-09-20,0.727571,0.7291425,0.7276873,0.72821665,0.7288863,0.72990495,0.7282342
2016-09-21,0.7274612,0.7286804,0.72923386,0.728163,0.7275674,0.72893596,0.72888076
2016-09-22,0.727725,0.7287791,0.72892743,0.7284177,0.73008275,0.7286726,0.7285131
2016-09-23,0.7289684,0.7285424,0.72820383,0.7285743,0.7282647,0.72983515,0.7294472
2016-09-25,0.7289176,0.72845584,0.72919273,0.72882766,0.7285386,0.72812736,0.728667
2016-09-26,0.7279918,0.7297891,0.72841436,0.72955054,0.7277156,0.7296489,0.729071
2016-09-27,0.7288634,0.7285036,0.7277248,0.72906536,0.72845125,0.72814584,0.7288208
2016-09-28,0.7281167,0.72879875,0.7288151,0.72860265,0.72913027,0.72963256,0.7292595
2016-09-29,0.7289733,0.72925484,0.72864753,0.72895086,0.7287563,0.7281604,0.7284799
2016-09-30,0.7296619,0.7285647,0.7294492,0.72871137,0.7283246,0.7296188,0.72863734
2016-10-02,0.72969025,0.7295365,0.7292508,0.7290603,0.7284402,0.72827584,0.72841287
2016-10-03,0.72899866,0.728778,0.72906196,0.7295902,0.72943753,0.7282957,0.72781
2016-10-04,0.72920865,0.72925675,0.7287893,0.7283366,0.7294575,0.72841334,0.72739434
2016-10-05,0.72851413,0.7285323,0.7293359,0.7284945,0.7289822,0.72815,0.72787595
2016-10-06,0.72770226,0.72828287,0.7284615,0.72749054,0.72789305,0.7279569,0.7280746
2016-10-07,0.7293038,0.7272003,0.7283137,0.72799593,0.7281,0.72780144,0.7277074
2016-10-09,0.72766954,0.72859615,0.7280949,0.7273526,0.7277653,0.7275262,0.7279121
2016-10-10,0.7285245,0.7271408,0.72722715,0.7277988,0.7274483,0.72730964,0.7275336
2016-10-11,0.7267663,0.7285024,0.72838485,0.72764546,0.7276799,0.7277177,0.72716296
2016-10-12,0.7280538,0.72860587,0.7274519,0.7280208,0.7278892,0.72706395,0.7273601
2016-10-13,0.72831553,0.72760427,0.7280891,0.7278105,0.7272138,0.72688705,0.726351
2016-10-14,0.7279863,0.7278197,0.7282524,0.7277436,0.72772855,0.72527736,0.7269651
2016-10-16,0.72747433,0.72772664,0.7277754,0.7274691,0.7264649,0.72649384,0.72673506
2016-10-17,0.727884,0.72789234,0.7269235,0.7275433,0.72685194,0.72609085,0.7265544
2016-10-18,0.72787243,0.7268218,0.7259648,0.72727615,0.7256886,0.7261097,0.72551215
2016-10-19,0.7271956,0.7271672,0.7271142,0.72620857,0.72474074,0.72516483,0.72402245
2016-10-20,0.72725403,0.7272489,0.7262551,0.72598034,0.7256049,0.7237792,0.72364676
2016-10-21,0.7274547,0.7278429,0.7258212,0.725193,0.72349083,0.7227977,0.7222403
2016-10-23,0.72615516,0.7260014,0.7254209,0.7234212,0.7222881,0.7215707,0.72007215
2016-10-24,0.72660303,0.7244244,0.7240602,0.7240103,0.7220359,0.7201897,0.7192491
2016-10-25,0.725344,0.7250536,0.7227118,0.7228855,0.72052413,0.7198142,0.71808195
2016-10-26,0.72433907,0.7233866,0.72150075,0.7202732,0.7204515,0.7172368,0.7168367
2016-10-27,0.7233485,0.7223613,0.7193106,0.719358,0.71733767,0.71622235,0.7164113
2016-10-28,0.72153676,0.7206701,0.7203372,0.7183602,0.7169151,0.7172753,0.7168476
2016-10-30,0.7195358,0.71979785,0.7174559,0.718082,0.7165813,0.7166392,0.7163972
2016-10-31,0.72004265,0.7175655,0.7166855,0.71730244,0.71725893,0.7162927,0.7168613
2016-11-01,0.71736985,0.71733165,0.71672195,0.71605843,0.71648675,0.71664554,0.7163827
2016-11-02,0.7161421,0.71719164,0.7166804,0.71705955,0.71655786,0.71628076,0.7168755
2016-11-03,0.7168269,0.71686906,0.7167179,0.7172152,0.7173044,0.71665734,0.71636754
2016-11-04,0.7164278,0.71585745,0.71667373,0.715983,0.7164546,0.7162688,0.71689045
2016-11-06,0.71718335,0.7171381,0.71671224,0.71695566,0.71653295,0.7166697,0.71635276
2016-11-07,0.71679777,0.7167604,0.71666557,0.71637464,0.71735257,0.71625626,0.716445
2016-11-08,0.7168149,0.7155417,0.7167055,0.71756715,0.7164204,0.7158404,0.7167116
2016-11-09,0.7165082,0.71695006,0.7166563,0.7172193,0.71745324,0.7168636,0.7172619
2016-11-10,0.71685314,0.71700865,0.71669686,0.71716493,0.716692,0.7154633,0.7152792
2016-11-11,0.7171268,0.71674114,0.7180049,0.71645856,0.71632105,0.716083,0.71505916
2016-11-13,0.71658707,0.71595067,0.7169214,0.71581185,0.71589506,0.7149232,0.71557254
2016-11-14,0.716574,0.7166342,0.7155274,0.7153144,0.7160234,0.7154448,0.7151339
2016-11-15,0.7165067,0.71642256,0.71511286,0.7157177,0.715491,0.71498704,0.71486014
2016-11-16,0.71566534,0.71583515,0.71442395,0.71550655,0.71482605,0.71521306,0.7145455
2016-11-17,0.71532434,0.7151112,0.71584123,0.716274,0.714803,0.7147779,0.7156633
2016-11-18,0.7168096,0.71489024,0.7138944,0.71561736,0.7151883,0.71487576,0.7148325
2016-11-20,0.71438885,0.7155847,0.7155415,0.71503806,0.71484333,0.7154383,0.7153335
2016-11-21,0.7149858,0.7153013,0.71463376,0.71522725,0.7154261,0.7149459,0.7148301
2016-11-22,0.71553695,0.71453875,0.7142115,0.714866,0.71615964,0.71374303,0.7153557
2016-11-23,0.71477926,0.7148402,0.7147373,0.7152808,0.715406,0.7148612,0.7148211
2016-11-24,0.7146143,0.71493053,0.7153461,0.71493113,0.71502537,0.71488917,0.7153791
2016-11-25,0.71564335,0.7151753,0.71504736,0.7148188,0.7151291,0.7148599,0.7144145
2016-11-27,0.7146137,0.7148987,0.7146463,0.7147909,0.713183,0.7134658,0.7139632
2016-11-28,0.7146914,0.7148201,0.7141916,0.71472096,0.7151389,0.71357566,0.7132945
2016-11-29,0.71483594,0.71511877,0.7148161,0.71427095,0.7127352,0.71328676,0.7129836
2016-11-30,0.7149689,0.7141405,0.7138382,0.7125562,0.71366745,0.71195793,0.7111961
2016-12-01,0.7148446,0.714631,0.71456677,0.71368843,0.71165407,0.71129084,0.711879
2016-12-02,0.7144155,0.7139972,0.71394753,0.7122996,0.7115704,0.71145374,0.71135014
2016-12-04,0.71391696,0.71336377,0.71159,0.71219677,0.7114761,0.7116564,0.7115451
2016-12-05,0.7126041,0.71140265,0.7122385,0.7116662,0.7114746,0.7107742,0.7109506
2016-12-06,0.71160847,0.7113654,0.7108151,0.71176744,0.7120355,0.7111651,0.71088207
2016-12-07,0.7116399,0.711214,0.7110412,0.71129906,0.71120256,0.7116075,0.71219987
2016-12-08,0.7116072,0.7110038,0.7116189,0.71146834,0.7117652,0.7113557,0.7113281
2016-12-09,0.7116396,0.71179885,0.7112385,0.71167856,0.71094435,0.7112583,0.7112273
2016-12-11,0.71160465,0.71205616,0.71131516,0.71179163,0.71157336,0.7118535,0.71147776
2016-12-12,0.71163875,0.71234995,0.71126765,0.7117489,0.7114638,0.7106929,0.7121814
2016-12-13,0.7116013,0.711244,0.7118095,0.71172667,0.7114007,0.710816,0.71040386
2016-12-14,0.7116366,0.71160996,0.71173364,0.71170056,0.7105812,0.7103968,0.7100995
2016-12-15,0.7115973,0.7113788,0.7108546,0.71017236,0.7099268,0.70912683,0.7118838
2016-12-16,0.71163386,0.7111627,0.7110398,0.71008766,0.70926064,0.7091914,0.70922434
2016-12-18,0.7105465,0.7109297,0.7111437,0.70886976,0.7106762,0.71000457,0.70878243
2016-12-19,0.70994,0.71055955,0.709551,0.70869744,0.7099997,0.70845807,0.70816827
2016-12-20,0.7107745,0.71098644,0.70961034,0.7094815,0.70848745,0.70778114,0.70651865
2016-12-21,0.7094249,0.7106274,0.70936537,0.7080474,0.7077132,0.7070894,0.70589995
2016-12-22,0.7103836,0.7083361,0.70856416,0.707624,0.7069979,0.7068453,0.7059085
2016-12-23,0.70973337,0.70886993,0.7081878,0.70683074,0.70693403,0.7068182,0.7048946
2016-12-26,0.7090957,0.7077551,0.7075887,0.7063724,0.7069127,0.70606655,0.705001
2016-12-27,0.70870507,0.7074706,0.7060731,0.70567906,0.70677036,0.70480233,0.70461434
2016-12-28,0.7063628,0.70580035,0.7055423,0.7059111,0.7060697,0.7054561,0.7042971
2016-12-29,0.7071942,0.7051561,0.70609784,0.7045853,0.7051486,0.7035321,0.70593846
2016-12-30,0.70489866,0.7059745,0.7056105,0.70445365,0.7046395,0.7052877,0.7030697
2017-01-02,0.7061605,0.7060423,0.7035731,0.70539844,0.7052194,0.70307654,0.70210344
2017-01-03,0.70558745,0.7035867,0.7050973,0.7036762,0.7035473,0.7016371,0.70091987
2017-01-04,0.70383584,0.7046468,0.7056194,0.70457923,0.70174646,0.70012295,0.7012253
2017-01-05,0.7045902,0.7054656,0.7039875,0.70175403,0.70020527,0.70071334,0.6993383
2017-01-06,0.70532733,0.7037955,0.70229226,0.702401,0.69982916,0.7006267,0.70035964
2017-01-08,0.70460945,0.7023504,0.70044065,0.70043164,0.7009602,0.7001378,0.7000632
2017-01-09,0.7020121,0.7016015,0.700003,0.70343363,0.70022595,0.70001376,0.70017093
2017-01-10,0.70053965,0.6997774,0.6987985,0.7014676,0.7008897,0.7008304,0.7006983
2017-01-11,0.70068455,0.69915044,0.69949746,0.6986695,0.7002959,0.6994867,0.699359
2017-01-12,0.6995425,0.7009478,0.70106345,0.70162046,0.70089185,0.7006183,0.7020983
2017-01-13,0.6996365,0.6991393,0.69948655,0.70051086,0.70011395,0.69986594,0.69909716
2017-01-15,0.7005699,0.7008149,0.69959104,0.6992824,0.7002888,0.7001417,0.70142204
2017-01-16,0.7000349,0.69912016,0.70051116,0.7007101,0.6997444,0.69983757,0.7019634
2017-01-17,0.7001545,0.70058405,0.70022446,0.7000921,0.70010895,0.6996001,0.6990707
2017-01-18,0.70111567,0.6995869,0.7006204,0.70002425,0.70008075,0.7001127,0.7012458
2017-01-19,0.69904506,0.7005762,0.69955784,0.69913673,0.6997071,0.70062745,0.70176625
2017-01-20,0.7007016,0.70014197,0.7000334,0.7008974,0.70024455,0.7005107,0.6990275
2017-01-22,0.6995205,0.7001033,0.6995275,0.69941884,0.70047164,0.699718,0.70110154
2017-01-23,0.69958943,0.7033005,0.6996268,0.700469,0.7006641,0.7038569,0.70160645
2017-01-24,0.69900477,0.7012974,0.69905275,0.7002501,0.7000525,0.69946414,0.6989747
2017-01-25,0.7000276,0.70215905,0.700715,0.7002661,0.7001684,0.6982016,0.69939035
2017-01-26,0.7002311,0.7000263,0.70013785,0.69921756,0.7003161,0.69946593,0.7014916
2017-01-27,0.6996439,0.7025854,0.70110744,0.699886,0.6996718,0.7005105,0.70193785
2017-01-29,0.70061344,0.70050186,0.700519,0.7000686,0.7010112,0.7033093,0.70904636
2017-01-30,0.7000186,0.70037,0.69997305,0.7007685,0.7021982,0.7095225,0.71104264
2017-01-31,0.7002348,0.6996245,0.70042366,0.70289236,0.7096893,0.7106599,0.71167064
2017-02-01,0.69961166,0.7005867,0.7023301,0.71085685,0.70882785,0.71093,0.71085817
2017-02-02,0.7014378,0.7015177,0.710895,0.71146005,0.7102603,0.7120538,0.71655434
2017-02-03,0.7029207,0.70891625,0.710813,0.71042645,0.71572864,0.7152431,0.7173045
2017-02-05,0.70956063,0.70921326,0.7119301,0.7123445,0.7155384,0.7172615,0.7165672
2017-02-06,0.71008027,0.71131533,0.7160345,0.715741,0.7159329,0.71754736,0.7192006
2017-02-07,0.7119442,0.712542,0.71604246,0.71680295,0.7182498,0.7195963,0.71929157
2017-02-08,0.7118888,0.7157221,0.7170519,0.71865267,0.7178696,0.71909976,0.71929175
2017-02-09,0.71660334,0.7163508,0.717062,0.71813124,0.7190016,0.71922886,0.71929187
2017-02-10,0.7163286,0.7176991,0.71841383,0.7196489,0.71899027,0.71935123,0.71911687
2017-02-12,0.71796864,0.71847224,0.7184456,0.7189213,0.7190814,0.71933484,0.72025776
2017-02-13,0.7190887,0.7180631,0.7176857,0.71877027,0.7188823,0.7186968,0.71958965
2017-02-14,0.71870387,0.7194572,0.7169212,0.7189657,0.7193179,0.7201377,0.7176764
2017-02-15,0.7199638,0.71888095,0.71864027,0.72041065,0.72032213,0.7192487,0.7208891
2017-02-16,0.7178243,0.7189646,0.71894175,0.71947503,0.72113407,0.7211802,0.7190302
2017-02-17,0.72100616,0.7194693,0.72018313,0.72025084,0.7215945,0.7187916,0.7219244
2017-02-26,0.71878415,0.72125536,0.72191036,0.72031176,0.7201736,0.7209073,0.719301
2017-02-27,0.7197456,0.7202294,0.71836764,0.72086215,0.7192796,0.7187944,0.7198575
2017-02-28,0.71706927,0.7178278,0.71969086,0.7202556,0.7204507,0.72065264,0.72068655
2017-03-01,0.7215227,0.7195418,0.720145,0.7205467,0.720244,0.71877635,0.7189359
2017-03-02,0.72023535,0.7197102,0.71966267,0.71978074,0.71931165,0.7204752,0.72014064
2017-03-03,0.72033834,0.7195135,0.7195393,0.719747,0.7210148,0.71875,0.72027427
2017-03-05,0.71962744,0.72080755,0.7194826,0.71939355,0.7202869,0.72134066,0.7198971
2017-03-06,0.7204549,0.719191,0.7210419,0.72081274,0.7216048,0.7197499,0.7202316
2017-03-07,0.7194466,0.72036684,0.7194173,0.7206764,0.72127753,0.72181654,0.71954656
2017-03-08,0.72031116,0.7195982,0.7193312,0.72004676,0.7207562,0.72010535,0.72053325
2017-03-09,0.7193225,0.71970415,0.71932966,0.71969664,0.7197831,0.720664,0.7202455
2017-03-10,0.7202155,0.7193107,0.71932834,0.71873105,0.72008693,0.7183366,0.7190862
2017-03-12,0.7196172,0.7198819,0.71932733,0.7202346,0.7204305,0.7192834,0.71910626
2017-03-13,0.72045875,0.72077686,0.7193251,0.7192789,0.71946573,0.71906537,0.7192981
2017-03-14,0.71943027,0.7193709,0.7201603,0.71938527,0.71865076,0.71913475,0.71892387
2017-03-15,0.720311,0.72064745,0.71932226,0.7214208,0.7192007,0.7185979,0.7185053
2017-03-16,0.7189773,0.72066516,0.71913594,0.71925557,0.7188596,0.71835583,0.7177403
2017-03-17,0.7196269,0.7208775,0.7185919,0.7191962,0.7173676,0.7172118,0.7135173
2017-03-19,0.7186831,0.71916336,0.7192916,0.7178202,0.71739733,0.7134667,0.7078348
2017-03-20,0.7194203,0.7186568,0.7190737,0.71663684,0.71320194,0.70796895,0.70527613
2017-03-21,0.7183607,0.7180517,0.71738863,0.7135733,0.7081327,0.704757,0.70552117
2017-03-22,0.718372,0.7173342,0.713078,0.70712817,0.7043211,0.70458734,0.70448565
2017-03-23,0.7170068,0.71371084,0.7081571,0.7058867,0.70518684,0.70430607,0.70413667
2017-03-24,0.7130471,0.7079083,0.70507836,0.70513946,0.70409065,0.7037643,0.7041839
2017-03-26,0.7078236,0.70451134,0.7037927,0.70474875,0.70449686,0.7034543,0.7038135
2017-03-27,0.7041253,0.7044854,0.70497644,0.7041773,0.70422673,0.7037468,0.7022734
2017-03-28,0.70411646,0.7044602,0.70428383,0.7038991,0.7034144,0.7034877,0.70222545
2017-03-29,0.7036304,0.70404845,0.7040038,0.7037237,0.70244044,0.7030376,0.7022579
2017-03-30,0.7039757,0.7044661,0.70371693,0.70242447,0.7021706,0.7019956,0.70216435
2017-03-31,0.7044403,0.7032079,0.7037089,0.70256126,0.7030309,0.70198643,0.7014059
2017-04-02,0.7044415,0.70287466,0.70250076,0.70233476,0.70304716,0.7009176,0.7009679
2017-04-03,0.70240515,0.7026915,0.70217633,0.7017638,0.7008659,0.70121527,0.7027067
2017-04-04,0.7021737,0.70262927,0.70240086,0.7013072,0.70226985,0.7019346,0.7013752
2017-04-05,0.7017563,0.703008,0.7019395,0.70083475,0.7007958,0.7011503,0.69837576
2017-04-06,0.70032704,0.70182896,0.7031289,0.7012206,0.7032255,0.69968027,0.7006433
2017-04-07,0.70230824,0.70109683,0.70179063,0.70186716,0.70098764,0.70121986,0.7000129
2017-04-09,0.7014014,0.6995985,0.70138276,0.70101905,0.7004211,0.7000017,0.6994941
2017-04-10,0.70048046,0.6992476,0.70023745,0.70060384,0.700074,0.7003962,0.69942397
2017-04-11,0.6994031,0.7003442,0.70105565,0.69866693,0.6999352,0.69940287,0.6993446
2017-04-12,0.7010825,0.7001218,0.70016056,0.6990126,0.6999106,0.6991072,0.69945097
2017-04-13,0.7003049,0.7004934,0.69991124,0.70033276,0.6999349,0.70063657,0.7001764
2017-04-16,0.70097256,0.6993015,0.6997079,0.70007354,0.6999086,0.70087403,0.7001935
2017-04-17,0.6990731,0.6984369,0.69990844,0.69774574,0.69993454,0.69982755,0.69956034
2017-04-18,0.69977057,0.69942987,0.7001371,0.7000741,0.6990216,0.69960296,0.7017509
2017-04-19,0.69974613,0.7004936,0.69936454,0.70027226,0.70077515,0.6998857,0.7009369
2017-04-20,0.69878006,0.6994366,0.70064944,0.6997187,0.70092165,0.700116,0.7009915
2017-04-21,0.7005055,0.6999472,0.6996219,0.7009476,0.70077443,0.70078075,0.7009405
2017-04-23,0.69985455,0.69982696,0.6982588,0.701368,0.70045584,0.70091265,0.7009864
2017-04-24,0.6999778,0.7008912,0.70042026,0.70116705,0.70098335,0.7011912,0.7009329
2017-04-25,0.7009488,0.70061475,0.6994593,0.7009464,0.70090955,0.7005565,0.70098054
2017-04-26,0.7013656,0.7013742,0.70111287,0.7007497,0.70101905,0.70104605,0.701081
2017-04-27,0.70131814,0.7010049,0.7007811,0.70054287,0.7006877,0.70125765,0.7001568
2017-04-28,0.70078105,0.70101464,0.69943213,0.70133144,0.70116,0.70030814,0.700788
2017-04-30,0.70101607,0.7008722,0.7011481,0.7010065,0.700972,0.7002489,0.69972247
2017-05-01,0.70154417,0.7011693,0.70087194,0.7009209,0.6997205,0.6997253,0.69964695
2017-05-02,0.7010111,0.7005505,0.7008313,0.7007134,0.699241,0.69874644,0.6976773
2017-05-03,0.7009328,0.70053154,0.70035833,0.69895583,0.6996808,0.6981245,0.6968921
2017-05-04,0.7004883,0.69990504,0.7005058,0.6994239,0.6984237,0.6970628,0.69665265
2017-05-05,0.7008243,0.7007202,0.69940746,0.69802666,0.6972952,0.6964963,0.69577974
2017-05-07,0.6989392,0.6994414,0.6975141,0.6965677,0.69660723,0.6959379,0.6950857
2017-05-08,0.69924814,0.69763213,0.69690526,0.6972249,0.6960255,0.6954727,0.69517595
2017-05-09,0.69747865,0.697205,0.69686055,0.69601125,0.6956138,0.69552714,0.6947028
2017-05-10,0.69708204,0.69672745,0.6954941,0.69550747,0.6947571,0.6954606,0.6943305
2017-05-11,0.69656485,0.69544506,0.6955204,0.69516575,0.69410443,0.6936291,0.69383097
2017-05-12,0.6955548,0.6955494,0.69529575,0.6949127,0.69437116,0.6939673,0.6935026
2017-05-14,0.69516504,0.6945234,0.6941805,0.6943279,0.6928387,0.69282925,0.692104
2017-05-15,0.69574404,0.6951215,0.6945373,0.6925218,0.6923883,0.6919891,0.69113
2017-05-16,0.69304323,0.6946172,0.6928968,0.69254005,0.6928046,0.69199973,0.6914065
2017-05-17,0.69416314,0.6926152,0.6932502,0.69154936,0.6911566,0.6917061,0.69114935
2017-05-18,0.6934836,0.69320697,0.6919312,0.69216985,0.69055575,0.69151825,0.6912226
2017-05-19,0.6922957,0.69188887,0.69128543,0.6912185,0.691769,0.691913,0.69164735
2017-05-21,0.69225484,0.6914556,0.6915047,0.69148546,0.69167495,0.6916808,0.6917568
2017-05-22,0.6915103,0.69218946,0.6918839,0.6924134,0.690817,0.69142115,0.69142306
2017-05-23,0.69145,0.6914509,0.691501,0.6921921,0.69141024,0.69126743,0.6909471
2017-05-24,0.6912002,0.69221985,0.691843,0.6918808,0.6925652,0.6907917,0.6920884
2017-05-25,0.69107246,0.691448,0.69148946,0.69161284,0.6919259,0.69134843,0.6930404
2017-05-26,0.69144136,0.69225127,0.6918547,0.69121397,0.69189894,0.6909723,0.6911052
2017-05-28,0.69209886,0.6914464,0.691477,0.6907779,0.6909493,0.6923783,0.6907359
2017-05-29,0.6926735,0.69228315,0.6918669,0.6911588,0.6928452,0.691416,0.6916995
2017-05-30,0.69115144,0.6914466,0.69146395,0.6914692,0.69067574,0.6912517,0.6919315
2017-05-31,0.6910306,0.69231653,0.69188005,0.69180256,0.69237757,0.6924092,0.69157135
2017-06-01,0.6914348,0.69144905,0.6914509,0.6914386,0.6907919,0.6906803,0.6910826
2017-06-02,0.6912415,0.6923506,0.69189394,0.6918145,0.6919206,0.6919655,0.69219065
2017-06-04,0.69256234,0.6914536,0.69143724,0.69142663,0.69066674,0.691691,0.69274884
2017-06-05,0.691739,0.69238514,0.6919083,0.691827,0.6907815,0.6927073,0.6944619
2017-06-06,0.6908405,0.6914599,0.6914231,0.6914143,0.6928153,0.6918358,0.69441104
2017-06-07,0.69136274,0.6924199,0.69189346,0.6914872,0.69319063,0.69345623,0.69825166
2017-06-08,0.69187874,0.69146806,0.6915728,0.6933616,0.69361794,0.69736505,0.70109314
2017-06-09,0.6925951,0.6919877,0.69240946,0.69462544,0.6985137,0.7000239,0.7026835
2017-06-11,0.69216895,0.6930004,0.69587857,0.69653535,0.7027162,0.7020487,0.7031302
2017-06-12,0.69168496,0.6922953,0.69735247,0.7012637,0.70190865,0.702811,0.70428425
2017-06-13,0.69291466,0.69756943,0.70196736,0.702525,0.70435953,0.70446795,0.7050497
2017-06-14,0.69864804,0.70331794,0.70281136,0.7031259,0.7054883,0.7056327,0.7060586
2017-06-15,0.70178396,0.70190066,0.70326984,0.70411575,0.7052861,0.70554096,0.7073697
2017-06-16,0.7031252,0.7026909,0.70610046,0.7052234,0.70632726,0.706733,0.7093556
2017-06-18,0.7031573,0.7030527,0.70601904,0.70644194,0.70695126,0.7076501,0.7088862
2017-06-19,0.70501226,0.70799404,0.7058416,0.7062052,0.7083293,0.70896137,0.7117344
2017-06-20,0.7054965,0.70499945,0.7064767,0.708636,0.7091511,0.71295244,0.7118302
2017-06-21,0.7074361,0.70759195,0.7077465,0.7096368,0.7110254,0.71633434,0.7140921
2017-06-22,0.7072479,0.7077707,0.7080042,0.7133981,0.7126185,0.71773696,0.7170894
2017-06-23,0.70799404,0.70904714,0.71079063,0.7144227,0.7124079,0.71869165,0.7179279
2017-06-25,0.70914584,0.7105392,0.71174717,0.7168601,0.71772903,0.7193566,0.72003806
2017-06-26,0.7123096,0.71793294,0.71694905,0.71835923,0.7204055,0.7190253,0.7218376
2017-06-27,0.713766,0.71355695,0.71729964,0.7194086,0.71791,0.71915245,0.7190689
2017-06-28,0.7135968,0.7171779,0.7184757,0.72111624,0.7195991,0.7220315,0.7215632
2017-06-29,0.71795976,0.71930784,0.7199315,0.7220744,0.7207595,0.7209632,0.7227408
2017-06-30,0.71824557,0.71751946,0.7193982,0.7210975,0.72243434,0.72122914,0.72136974
2017-07-02,0.7183641,0.7184748,0.71981865,0.72007775,0.7219053,0.7215611,0.723724
2017-07-03,0.72169894,0.7191493,0.7195553,0.7225181,0.7220326,0.7227579,0.7243477
2017-07-04,0.72048616,0.7198303,0.7208249,0.72120684,0.7231157,0.72398657,0.72439194
2017-07-05,0.72015977,0.7224704,0.72179306,0.7218594,0.72334886,0.7245264,0.724334
2017-07-06,0.721504,0.7217897,0.7235108,0.72368556,0.72362095,0.7244614,0.72463363
2017-07-07,0.72222185,0.7237447,0.7234811,0.72406995,0.7243285,0.725357,0.7253791
