,CHFJPY,CHFJPY,CHFJPY,CHFJPY,CHFJPY,CHFJPY,CHFJPY
2016-05-08,113.590546,113.502846,113.47678,113.31082,113.272995,113.208786,113.19763
2016-05-09,113.48119,113.402756,113.30033,113.31851,113.21554,113.18107,113.048325
2016-05-10,113.44709,113.30737,113.3014,113.23382,113.19932,113.02646,112.667694
2016-05-11,113.310234,113.31776,113.26175,113.193054,113.10946,112.67542,112.63134
2016-05-12,113.27575,113.24729,113.14407,113.12281,112.7283,112.64498,112.60101
2016-05-13,113.22128,113.1673,113.12102,112.72534,112.66298,112.59596,112.28548
2016-05-15,113.1898,113.09246,112.69523,112.59901,112.51123,112.31405,112.0225
2016-05-16,113.123604,112.76776,112.64642,112.57405,112.28724,111.93513,111.8869
2016-05-17,112.704544,112.64091,112.56938,112.32326,111.998436,111.89124,111.79934
2016-05-18,112.589,112.55995,112.30038,112.109184,111.91739,111.84095,111.79366
2016-05-19,112.579865,112.329575,111.97906,111.868256,111.85251,111.7655,111.746216
2016-05-20,112.30086,111.975044,111.91486,111.82934,111.80922,111.76825,111.624214
2016-05-22,111.95681,111.90356,111.80779,111.82575,111.74826,111.69867,111.61562
2016-05-23,111.91958,111.79675,111.82528,111.82068,111.706276,111.609024,111.53741
2016-05-24,111.79562,111.85168,111.664536,111.68103,111.58313,111.57683,111.40458
2016-05-25,111.804794,111.771286,111.71178,111.59837,111.53238,111.48781,111.51056
2016-05-26,111.76262,111.669174,111.59056,111.50865,111.44629,111.5082,111.47384
2016-05-27,111.70914,111.63914,111.518394,111.46138,111.52355,111.483025,111.402466
2016-05-29,111.607185,111.48216,111.457756,111.56028,111.46947,111.48131,111.43341
2016-05-30,111.52269,111.46478,111.5171,111.49288,111.45593,111.44041,111.424515
2016-05-31,111.52072,111.48437,111.51582,111.451004,111.435425,111.37897,111.36806
2016-06-01,111.48419,111.44006,111.46362,111.409645,111.3586,111.35547,111.32746
2016-06-02,111.52508,111.43474,111.39715,111.40796,111.436935,111.35936,111.33775
2016-06-03,111.460884,111.40901,111.41581,111.27739,111.278,111.23945,111.275085
2016-06-05,111.41603,111.39591,111.46594,111.35382,111.30043,111.32026,111.27712
2016-06-06,111.41727,111.34257,111.337845,111.28793,111.28065,111.24996,111.14045
2016-06-07,111.36374,111.30945,111.315216,111.3282,111.24388,111.14619,111.13332
2016-06-08,111.32345,111.25744,111.31444,111.265045,111.130135,111.119514,111.10124
2016-06-09,111.310905,111.24254,111.25148,111.18295,111.11048,111.107086,111.08318
2016-06-10,111.32494,111.29893,111.126755,111.12121,111.081085,111.096886,111.051575
2016-06-12,111.25671,111.1401,111.11777,111.10926,111.09938,111.070015,111.041824
2016-06-13,111.12692,111.112366,111.08876,111.0985,111.075035,110.99076,110.93453
2016-06-14,111.116486,111.13457,111.09584,111.04756,111.024765,110.95972,110.95694
2016-06-15,111.1068,111.039246,111.06022,110.97394,110.938354,110.94349,110.92131
2016-06-16,111.01241,111.06661,110.99302,110.95264,110.918976,110.919876,110.916336
2016-06-17,111.00728,110.9642,110.951035,110.92428,110.92208,110.89723,110.90574
2016-06-19,110.9996,110.905304,110.937454,110.92701,110.89285,110.90492,110.77578
2016-06-20,110.9368,110.97985,110.951416,110.90968,110.87572,110.82859,110.6989
2016-06-21,110.936066,110.963554,110.94079,110.908615,110.80596,110.645905,110.6715
2016-06-22,110.934685,110.915085,110.89252,110.818405,110.74198,110.657005,110.48109
2016-06-23,110.90901,110.87747,110.802444,110.70048,110.63117,110.5084,110.30238
2016-06-24,110.8921,110.818695,110.695496,110.686134,110.534004,110.35683,110.30596
2016-06-26,110.78471,110.72335,110.62782,110.52207,110.345894,110.32378,110.143555
2016-06-27,110.63549,110.65611,110.47925,110.3536,110.257454,110.10233,110.03852
2016-06-28,110.68542,110.5004,110.320076,110.300255,110.1117,110.03397,109.98843
2016-06-29,110.489174,110.355446,110.28551,110.09093,109.99617,109.9714,109.914696
2016-06-30,110.358505,110.31567,110.09242,110.03136,109.96866,109.954056,109.54207
2016-07-01,110.30388,110.05104,109.95419,109.99139,109.94182,109.6232,109.42393
2016-07-03,110.15386,110.00979,110.015686,109.916275,109.56574,109.535484,109.284225
2016-07-04,109.97703,109.95427,109.94972,109.589325,109.56065,109.1993,109.00571
2016-07-05,109.97476,109.9214,109.56854,109.51408,109.228836,109.01629,108.99269
2016-07-06,109.954445,109.52865,109.49501,109.260605,109.03345,108.97128,108.811806
2016-07-07,109.56709,109.52193,109.27877,109.01094,108.862595,108.86748,108.603905
2016-07-08,109.52873,109.27735,109.02902,108.9798,108.75926,108.5351,108.3581
2016-07-10,109.22714,109.05429,108.896736,108.84314,108.617775,108.349174,108.11807
2016-07-11,109.039795,108.93413,108.86234,108.540405,108.37865,108.19757,107.7248
2016-07-12,109.01878,108.8299,108.520485,108.32629,108.1117,107.76166,107.51299
2016-07-13,108.82138,108.53432,108.38344,108.16031,107.757805,107.49903,107.47088
2016-07-14,108.529495,108.39606,108.15656,107.764854,107.546844,107.45595,107.51247
2016-07-15,108.35307,108.1926,107.748764,107.56136,107.53931,107.50834,107.50614
2016-07-17,108.15794,107.77992,107.53378,107.46817,107.52256,107.51257,107.50093
2016-07-18,107.77623,107.47779,107.51388,107.4884,107.50803,107.47619,107.44952
2016-07-19,107.5262,107.52196,107.451904,107.55154,107.50034,107.427734,107.4215
2016-07-20,107.52228,107.53514,107.56472,107.43673,107.50771,107.53922,107.35519
2016-07-21,107.48485,107.497574,107.43756,107.56387,107.51131,107.336555,107.253395
2016-07-22,107.52692,107.51124,107.50007,107.529396,107.308136,107.25263,106.44487
2016-07-24,107.52288,107.48639,107.49623,107.293304,107.280975,106.39261,106.42396
2016-07-25,107.49672,107.5343,107.404274,107.21007,106.42797,106.40916,105.926445
2016-07-26,107.53603,107.30103,107.29284,106.45527,106.43791,105.951614,105.752365
2016-07-27,107.371284,107.28757,106.442955,106.43551,105.95965,105.79026,105.76668
2016-07-28,107.35116,106.42612,106.452576,105.910255,105.72773,105.77152,105.73941
2016-07-29,106.44112,106.448166,106.002556,105.71146,105.69013,105.735016,105.63345
2016-07-31,106.40414,105.91755,105.727425,105.7768,105.73559,105.63462,105.64562
2016-08-01,105.99995,105.75962,105.73879,105.66918,105.61357,105.65221,105.46883
2016-08-02,105.73073,105.704025,105.71969,105.66224,105.63985,105.435936,105.43594
2016-08-03,105.776924,105.622574,105.66141,105.65817,105.44806,105.46489,105.439026
2016-08-04,105.68269,105.67989,105.64778,105.52374,105.43272,105.43229,105.47021
2016-08-05,105.70699,105.64256,105.43389,105.49515,105.44835,105.43538,105.435165
2016-08-07,105.66277,105.397125,105.4237,105.40959,105.4324,105.466324,105.43851
2016-08-08,105.440056,105.429436,105.473694,105.370155,105.44877,105.43119,105.47168
2016-08-09,105.46133,105.43164,105.48449,105.40081,105.43208,105.434525,105.434204
2016-08-10,105.44834,105.40843,105.43215,105.492004,105.44912,105.46764,105.437775
2016-08-11,105.408676,105.43676,105.420906,105.53381,105.43178,105.43027,104.98608
2016-08-12,105.43682,105.43874,105.47562,105.50115,105.44948,104.97273,105.04182
2016-08-14,105.49052,105.481606,105.487274,105.40451,104.93362,104.99864,105.01805
2016-08-15,105.47145,105.473755,105.430374,105.00583,105.02512,104.98406,104.96417
2016-08-16,105.42429,105.47625,104.96217,104.9688,105.005226,104.97182,104.99201
2016-08-17,105.451645,105.005486,104.98796,105.01057,104.94308,104.999245,104.97627
2016-08-18,104.997955,104.98834,105.01726,105.00653,105.05616,104.98392,105.00274
2016-08-19,104.95141,105.01013,104.96456,104.96758,104.928734,104.971085,104.55006
2016-08-21,104.9661,104.95184,104.993126,105.01126,105.02786,104.61825,104.6031
2016-08-22,104.970375,104.97508,104.9785,105.00708,104.59299,104.59595,104.531685
2016-08-23,104.93124,105.00612,104.97193,104.63737,104.62866,104.562805,104.37722
2016-08-24,105.01773,104.99467,104.64705,104.59132,104.61651,104.333145,104.30384
2016-08-25,104.98245,104.623146,104.54441,104.56838,104.35951,104.30494,104.32691
2016-08-26,104.573555,104.62734,104.33472,104.38807,104.34544,104.32676,104.33443
2016-08-28,104.5642,104.56674,104.364876,104.33552,104.35892,104.334984,104.3691
2016-08-29,104.57267,104.30118,104.33139,104.29209,104.34552,104.37086,104.308784
2016-08-30,104.34646,104.35812,104.35817,104.34918,104.32847,104.32074,104.320015
2016-08-31,104.34215,104.33478,104.34697,104.32493,104.34708,104.33799,104.35879
2016-09-01,104.36274,104.34788,104.33554,104.35106,104.339264,104.32362,104.328224
2016-09-02,104.322136,104.359,104.36022,104.35275,104.32804,104.32099,104.32565
2016-09-04,104.35116,104.334,104.34586,104.36367,104.345634,104.34249,104.320915
2016-09-05,104.39875,104.348,104.33539,104.35594,104.32677,104.33402,104.358284
2016-09-06,104.35934,104.35982,104.359314,104.348816,104.34594,104.36275,104.328705
2016-09-07,104.32102,104.33333,104.3456,104.26887,104.32648,104.34716,104.3366
2016-09-08,104.3124,104.34818,104.337814,104.347374,104.34624,104.30772,104.33697
2016-09-09,104.33791,104.360596,104.359406,104.336075,104.32624,104.34391,104.311104
2016-09-11,104.36035,104.332726,104.34564,104.31536,104.34653,104.344154,104.398476
2016-09-12,104.39113,104.34833,104.33412,104.33183,104.32597,104.41359,104.555176
2016-09-13,104.35388,104.361336,104.36008,104.385735,104.36543,104.56038,104.55748
2016-09-14,104.34658,104.33215,104.34565,104.39477,104.60241,104.39433,104.46191
2016-09-15,104.33997,104.348434,104.36276,104.52981,104.415,104.51902,104.50735
2016-09-16,104.361305,104.39431,104.41302,104.456024,104.54997,104.56753,104.599846
2016-09-18,104.36131,104.40253,104.47924,104.41804,104.45878,104.53348,104.58261
2016-09-19,104.62198,104.628174,104.45119,104.57573,104.48655,104.52003,104.58615
2016-09-20,104.47879,104.47056,104.57139,104.55324,104.55102,104.476036,104.601006
2016-09-21,104.59453,104.4287,104.51778,104.50985,104.46949,104.536156,104.54936
2016-09-22,104.44125,104.50398,104.56777,104.59518,104.57354,104.45405,104.43574
2016-09-23,104.514755,104.49048,104.53413,104.5745,104.576195,104.451454,104.5667
2016-09-25,104.50114,104.46448,104.52415,104.44011,104.49274,104.41581,104.52018
2016-09-26,104.475746,104.60971,104.53694,104.57789,104.48166,104.576775,104.5376
2016-09-27,104.613075,104.46959,104.60958,104.5252,104.54458,104.525,104.34124
2016-09-28,104.478935,104.53418,104.57371,104.482445,104.54819,104.378555,104.38581
2016-09-29,104.53882,104.502014,104.58213,104.55933,104.37013,104.364784,104.4581
2016-09-30,104.51865,104.51874,104.56324,104.36779,104.34421,104.42764,104.582016
2016-10-02,104.52998,104.54142,104.369545,104.34209,104.40214,104.53663,104.64817
2016-10-03,104.56384,104.36821,104.365845,104.40293,104.57743,104.58008,104.68352
2016-10-04,104.375916,104.39173,104.43705,104.55321,104.59549,104.66374,104.76608
2016-10-05,104.35001,104.404366,104.5735,104.60504,104.6784,104.76661,104.82934
2016-10-06,104.396286,104.598114,104.60051,104.62864,104.77039,104.82392,104.91105
2016-10-07,104.57764,104.60761,104.65947,104.75453,104.81559,104.91564,105.02544
2016-10-09,104.58723,104.69559,104.76929,104.82203,104.96546,104.96939,104.983215
2016-10-10,104.66894,104.7694,104.82526,104.88047,104.9586,104.97336,104.94999
2016-10-11,104.76762,104.844246,104.850334,105.01368,104.91592,104.97678,104.98021
2016-10-12,104.8284,104.87716,104.95663,104.888535,105.02628,104.952156,104.92871
2016-10-13,104.8897,104.93341,104.9414,104.97036,104.91625,104.9594,104.95091
2016-10-14,104.96959,104.95113,104.96392,104.96483,104.940186,104.99157,104.90409
2016-10-16,104.97156,104.99043,104.94446,104.991516,104.957535,104.88565,104.850945
2016-10-17,104.95153,104.971695,104.970955,104.980225,104.91502,104.82395,104.73826
2016-10-18,105.00472,104.93028,104.98776,104.940506,104.86895,104.75425,104.722565
2016-10-19,104.982635,104.95004,104.84529,104.83956,104.810646,104.7783,104.76499
2016-10-20,104.99089,104.888435,104.84305,104.783005,104.69661,104.73361,104.72155
2016-10-21,104.79353,104.87478,104.862,104.78357,104.77371,104.76972,104.749466
2016-10-23,104.84928,104.782074,104.75972,104.70084,104.78874,104.74377,104.70292
2016-10-24,104.800934,104.74301,104.76109,104.721794,104.75947,104.745636,104.74858
2016-10-25,104.73454,104.68748,104.78545,104.76416,104.78968,104.78821,104.7845
2016-10-26,104.7318,104.74084,104.75427,104.772316,104.76029,104.801476,104.852
2016-10-27,104.79918,104.75648,104.78639,104.78971,104.88103,104.90145,104.89549
2016-10-28,104.80949,104.73203,104.75535,104.78552,104.85237,104.88944,104.95292
2016-10-30,104.685684,104.74331,104.76976,104.84582,104.91533,105.02202,104.990295
2016-10-31,104.748665,104.81387,104.87312,104.919464,104.98335,105.07782,105.040634
2016-11-01,104.761925,104.8216,104.91857,104.99857,104.93811,105.012634,105.08161
2016-11-02,104.85579,104.895874,104.97007,105.02138,105.00348,105.03721,105.10675
2016-11-03,104.9069,104.92682,105.04317,105.00241,105.13533,105.08269,105.20302
2016-11-04,104.951996,104.99336,104.99274,105.13774,105.08548,105.118935,105.20182
2016-11-06,104.99724,105.003,105.03987,105.17933,105.17646,105.23431,105.31434
2016-11-07,105.007996,105.09172,105.095,105.13591,105.256165,105.351585,105.34151
2016-11-08,105.08229,105.15292,105.20113,105.20851,105.33047,105.350555,105.44585
2016-11-09,105.106384,105.19506,105.22487,105.325325,105.355965,105.44374,105.51423
2016-11-10,105.14835,105.17837,105.351974,105.343895,105.43286,105.511894,105.67456
2016-11-11,105.21391,105.35907,105.350815,105.40388,105.489265,105.64377,105.77594
2016-11-13,105.31203,105.33992,105.3948,105.529816,105.663574,105.7874,105.788475
2016-11-14,105.38592,105.44669,105.52947,105.65718,105.81507,105.77247,105.76532
2016-11-15,105.48509,105.52085,105.655624,105.73139,105.772644,105.7924,105.96278
2016-11-16,105.52003,105.649216,105.792366,105.85099,105.769516,105.927536,106.01295
2016-11-17,105.66747,105.750244,105.778625,105.79251,105.96683,105.98899,106.031296
2016-11-18,105.720856,105.797745,105.85479,105.88561,105.98447,106.02137,106.07902
2016-11-20,105.806404,105.78425,106.00292,105.95967,106.028305,106.051506,106.35524
2016-11-21,105.742226,105.9796,105.9946,106.02239,106.065094,106.33372,106.52954
2016-11-22,105.96812,105.973656,106.019165,106.02723,106.3467,106.56268,106.73135
2016-11-23,106.01324,106.080215,106.03609,106.355736,106.546906,106.69354,106.841835
2016-11-24,106.0438,106.06371,106.35596,106.52581,106.71562,106.805786,107.0277
2016-11-25,106.07414,106.28867,106.528465,106.72545,106.809685,107.061615,107.1838
2016-11-27,106.32612,106.58134,106.72725,106.81928,107.066635,107.206154,107.9054
2016-11-28,106.58435,106.73219,106.81088,106.97109,107.18391,107.91953,107.976685
2016-11-29,106.74732,106.816185,107.12064,107.14624,107.864174,107.99071,108.20161
2016-11-30,106.80638,107.027916,107.14933,107.95002,107.99683,108.17602,108.39324
2016-12-01,107.053894,107.18166,107.836586,107.93556,108.14799,108.398674,108.78322
2016-12-02,107.20047,107.903076,108.019066,108.198204,108.43444,108.7074,108.95142
2016-12-04,107.914894,107.95246,108.244675,108.4443,108.83204,108.97796,109.10271
2016-12-05,107.99254,108.15773,108.4368,108.75279,108.93131,109.163635,109.53095
2016-12-06,108.221886,108.424736,108.7515,108.90728,109.19565,109.48505,109.69006
2016-12-07,108.44826,108.7594,108.93471,109.19643,109.61201,109.806305,109.82224
2016-12-08,108.7499,108.95301,109.23015,109.49562,109.727806,109.82928,109.870094
2016-12-09,109.02903,109.152,109.545204,109.83626,109.82989,109.85824,110.36884
2016-12-11,109.182175,109.5272,109.79008,109.91653,109.88349,110.35626,110.72589
2016-12-12,109.52549,109.64452,109.830894,109.926216,110.375046,110.70577,110.98192
2016-12-13,109.84588,109.76334,109.87979,110.35457,110.72781,111.02173,111.03242
2016-12-14,109.83729,109.79359,110.406136,110.71609,110.98382,111.07162,111.425186
2016-12-15,109.94815,110.40356,110.74724,111.00908,111.09414,111.373085,111.5523
2016-12-16,110.343605,110.728714,110.989716,111.060875,111.39942,111.47563,111.769966
2016-12-18,110.73192,110.85263,111.00865,111.30896,111.5466,111.73117,111.94669
2016-12-19,110.981155,111.01339,111.386284,111.51677,111.72372,111.9238,112.464554
2016-12-20,111.081406,111.39224,111.511406,111.683784,111.97391,112.42942,112.64826
2016-12-21,111.42091,111.51275,111.76667,111.944046,112.50349,112.629364,112.72507
2016-12-22,111.45792,111.714806,111.950264,112.48956,112.563324,112.74913,112.727196
2016-12-23,111.70871,111.96758,112.48751,112.59201,112.7836,112.81736,112.82392
2016-12-26,111.92991,112.4779,112.588135,112.754,112.836334,112.966,112.90861
2016-12-27,112.54866,112.55934,112.790985,112.77371,112.88282,112.918,112.94822
2016-12-28,112.60069,112.72288,112.90683,112.87399,112.89639,113.07245,113.305824
2016-12-29,112.71863,112.84085,112.887115,112.92171,112.96699,113.27654,113.619705
2016-12-30,112.79861,112.848495,112.90976,113.02078,113.34646,113.63301,113.89358
2017-01-02,112.914406,112.9236,112.974266,113.342735,113.63724,113.83846,113.9093
2017-01-03,112.93401,112.9617,113.30529,113.6681,113.80081,113.86929,114.05959
2017-01-04,112.97867,113.30997,113.59716,113.812744,113.889626,114.0053,114.1227
2017-01-05,113.34709,113.65589,113.806816,113.96327,114.082436,114.16128,114.14246
2017-01-06,113.58189,113.84303,113.91531,114.108574,114.147156,114.13154,114.1252
2017-01-08,113.868,113.9117,114.10038,114.1301,114.13978,114.14313,114.14508
2017-01-09,113.93602,114.083176,114.18447,114.106445,114.09941,114.157166,114.12686
2017-01-10,114.018684,114.125244,114.158585,114.20026,114.13463,114.17093,114.111626
2017-01-11,114.12103,114.14005,114.14989,114.1238,114.12383,114.11689,114.13485
2017-01-12,114.15938,114.13326,114.10266,114.12928,114.11497,114.13432,114.117714
2017-01-13,114.116516,114.09214,114.13394,114.14557,114.14766,114.13152,114.14044
2017-01-15,114.12059,114.16904,114.1228,114.13963,114.13411,114.1909,114.12189
2017-01-16,114.160484,114.156494,114.098564,114.114815,114.086716,114.08756,114.183205
2017-01-17,114.11574,114.110374,114.103905,114.1215,114.16103,114.198906,114.1694
2017-01-18,114.1201,114.14852,114.0986,114.12603,114.22514,114.14998,114.158806
2017-01-19,114.161545,114.13945,114.137924,114.109505,114.18112,114.12463,114.227295
2017-01-20,114.115005,114.09573,114.17492,114.19638,114.1395,114.19354,114.198784
2017-01-22,114.11947,114.22364,114.19651,114.20206,114.2396,114.18395,114.20894
2017-01-23,114.19431,114.216446,114.160614,114.20127,114.16756,114.23986,114.16622
2017-01-24,114.210884,114.140335,114.12838,114.18145,114.17572,114.29452,114.242836
2017-01-25,114.24749,114.16164,114.190254,114.118866,114.19311,114.23927,114.26515
2017-01-26,114.16177,114.23835,114.200294,114.23891,114.22378,114.275566,114.22949
2017-01-27,114.19131,114.1875,114.246826,114.255424,114.24423,114.22213,114.13789
2017-01-29,114.19345,114.23141,114.26115,114.249916,114.22449,114.2418,114.16879
2017-01-30,114.18428,114.21714,114.23399,114.25406,114.21489,114.14436,114.14557
2017-01-31,114.249374,114.27414,114.17556,114.12061,114.23676,114.15151,114.112946
2017-02-01,114.25136,114.21708,114.22733,114.21468,114.11807,114.13135,114.11412
2017-02-02,114.21548,114.18826,114.16163,114.1144,114.115944,114.08975,114.06082
2017-02-03,114.203476,114.185135,114.187805,114.12867,114.09273,114.11167,114.048706
2017-02-05,114.22136,114.24367,114.105545,114.11192,114.09919,114.04627,113.92037
2017-02-06,114.11461,114.07683,114.11091,114.09964,114.07739,113.864365,113.790794
2017-02-07,114.08223,114.09283,114.06339,114.04835,113.888176,113.76501,113.77202
2017-02-08,114.11969,114.097336,114.02767,113.92296,113.842224,113.795265,113.712845
2017-02-09,114.07909,114.059296,113.94602,113.807076,113.75353,113.71729,113.59589
2017-02-10,114.03125,113.92224,113.84846,113.73918,113.69772,113.589516,113.609505
2017-02-12,113.91448,113.79849,113.73446,113.75909,113.66524,113.609215,113.56501
2017-02-13,113.82133,113.77572,113.70761,113.65884,113.617195,113.51686,113.54483
2017-02-14,113.83081,113.72366,113.68188,113.629814,113.51161,113.58037,113.51227
2017-02-15,113.75064,113.65094,113.61931,113.624954,113.540184,113.53376,113.441376
2017-02-16,113.68611,113.5384,113.590645,113.49974,113.52956,113.46127,113.41347
2017-02-17,113.60984,113.565,113.48681,113.52351,113.45151,113.38064,113.368324
2017-02-26,113.57798,113.4304,113.5434,113.508804,113.358055,113.324615,113.358696
2017-02-27,113.50116,113.52118,113.47423,113.40104,113.36864,113.34421,113.3375
2017-02-28,113.595146,113.47357,113.42517,113.385605,113.370056,113.354904,113.31158
2017-03-01,113.44905,113.36314,113.36414,113.31789,113.340485,113.31273,113.26589
2017-03-02,113.38197,113.40882,113.32543,113.34606,113.322395,113.28265,113.31665
2017-03-03,113.40204,113.37421,113.32189,113.29418,113.28862,113.32877,113.31971
2017-03-05,113.3399,113.319374,113.315315,113.28837,113.30533,113.32157,113.269424
2017-03-06,113.317566,113.29358,113.31576,113.30877,113.316864,113.36932,113.36144
2017-03-07,113.31385,113.26642,113.277916,113.30011,113.35091,113.367905,113.219765
2017-03-08,113.3277,113.29515,113.33859,113.34895,113.250565,113.34027,113.354515
2017-03-09,113.317635,113.31596,113.30958,113.29816,113.40071,113.30311,113.34219
2017-03-10,113.2885,113.29739,113.28696,113.34568,113.35643,113.26081,113.301605
2017-03-12,113.36074,113.312706,113.34111,113.31592,113.31316,113.335434,113.33202
2017-03-13,113.30456,113.27498,113.34152,113.39302,113.34186,113.300125,113.32863
2017-03-14,113.37692,113.38103,113.29825,113.27517,113.32752,113.33182,113.28107
2017-03-15,113.292946,113.30916,113.308945,113.24414,113.35742,113.29608,113.184456
2017-03-16,113.301605,113.33002,113.33797,113.32868,113.287384,113.18083,113.163216
2017-03-17,113.331436,113.356926,113.32634,113.31378,113.13632,113.16442,113.03688
2017-03-19,113.32815,113.33038,113.261116,113.183975,113.11685,113.03542,112.98171
2017-03-20,113.27439,113.27933,113.19128,113.13346,113.00666,112.95985,112.958984
2017-03-21,113.26888,113.19976,113.177086,113.00981,112.94398,112.95499,112.946846
2017-03-22,113.208984,113.17778,112.976524,112.98001,112.96291,112.94417,112.950645
2017-03-23,113.16009,113.04236,112.963684,112.95178,112.948425,112.919395,112.9224
2017-03-24,113.067825,112.974655,112.96424,112.9727,112.94985,112.90337,112.90383
2017-03-26,112.95069,112.95318,112.92108,112.952354,112.89941,112.936295,112.912506
2017-03-27,112.93585,112.93218,112.92304,112.895996,112.92501,112.94388,112.89773
2017-03-28,112.948616,112.93098,112.90859,112.93368,112.91476,112.89154,112.87886
2017-03-29,112.93912,112.9403,112.93946,112.92319,112.90541,112.87973,112.6867
2017-03-30,112.94509,112.93725,112.936615,112.90529,112.86473,112.68454,112.659424
2017-03-31,112.92341,112.91564,112.873634,112.8887,112.765816,112.667145,112.672165
2017-04-02,112.90418,112.89903,112.843124,112.73334,112.7173,112.67139,112.56911
2017-04-03,112.901436,112.90073,112.7165,112.698784,112.62292,112.573135,112.4332
2017-04-04,112.87947,112.731224,112.7012,112.68067,112.67927,112.43097,112.19114
2017-04-05,112.70507,112.714005,112.66643,112.60697,112.41909,112.16797,112.175385
2017-04-06,112.69983,112.68811,112.62689,112.39232,112.1599,112.213135,112.14555
2017-04-07,112.67152,112.56214,112.375206,112.116684,112.13026,112.14639,112.13764
2017-04-09,112.64172,112.43006,112.145485,112.15135,112.15324,112.106094,112.09811
2017-04-10,112.42615,112.143524,112.12859,112.15487,112.14546,112.12128,112.1176
2017-04-11,112.158676,112.136284,112.14555,112.13405,112.12972,112.10031,111.96699
2017-04-12,112.14484,112.1635,112.12818,112.108315,112.10329,111.99409,111.882965
2017-04-13,112.15883,112.15533,112.144485,112.04104,112.01463,111.91634,111.862076
2017-04-16,112.20791,112.12596,112.11894,112.00606,111.89038,111.821465,111.6323
2017-04-17,112.1287,112.10631,111.94641,111.919174,111.855705,111.619736,111.6672
2017-04-18,112.090034,111.95284,111.898506,111.83217,111.65483,111.56925,111.551094
2017-04-19,111.979485,111.883064,111.834984,111.65105,111.58717,111.568695,111.1497
2017-04-20,111.88918,111.84573,111.657875,111.63132,111.57335,111.119,111.11367
2017-04-21,111.825714,111.629555,111.58149,111.50998,111.13614,111.10311,111.11661
2017-04-23,111.64219,111.56578,111.562256,111.127945,111.12259,111.094894,111.09074
2017-04-24,111.611176,111.52409,111.11124,111.106926,111.11079,111.07376,111.13176
2017-04-25,111.5894,111.093376,111.10795,111.11282,111.104416,111.14331,111.13364
2017-04-26,111.097595,111.09619,111.13795,111.156044,111.09211,111.11725,111.101776
2017-04-27,111.12102,111.128075,111.12912,111.104034,111.1156,111.16806,111.114296
2017-04-28,111.10961,111.09208,111.09027,111.10371,111.11021,111.13503,111.081795
2017-04-30,111.13223,111.09542,111.12511,111.13909,111.0998,111.113525,111.11569
2017-05-01,111.11835,111.12937,111.11818,111.117966,111.120056,111.111824,111.125084
2017-05-02,111.076195,111.091125,111.07918,111.12605,111.1488,111.08393,111.17066
2017-05-03,111.106,111.09473,111.11774,111.13074,111.14057,111.12941,111.10867
2017-05-04,111.16274,111.13064,111.11184,111.105095,111.12408,111.13796,111.06369
2017-05-05,111.14252,111.09015,111.10692,111.11225,111.10975,111.10281,111.1066
2017-05-07,111.09272,111.09406,111.142166,111.16416,111.10219,111.163414,111.11174
2017-05-08,111.12151,111.13188,111.13168,111.10175,111.087715,111.11905,111.11519
2017-05-09,111.10788,111.089355,111.0865,111.10007,111.11566,111.09839,111.12536
2017-05-10,111.13486,111.09349,111.126884,111.10515,111.10937,111.08812,111.13217
2017-05-11,111.11838,111.133026,111.118904,111.11839,111.097275,111.06172,111.4198
2017-05-12,111.06905,111.08861,111.07445,111.12842,111.12084,111.43177,111.934875
2017-05-14,111.10409,111.092964,111.11832,111.133125,111.469315,111.93398,111.97168
2017-05-15,111.169876,111.13409,111.111694,111.470566,111.9404,111.98957,112.01215
2017-05-16,111.146355,111.08791,111.46216,111.91758,112.04138,112.0301,112.10991
2017-05-17,111.08931,111.45094,111.95564,112.036,112.05501,112.06287,112.3915
2017-05-18,111.51784,111.937294,111.95739,112.00484,112.1193,112.35152,112.87261
2017-05-19,111.813194,112.000404,112.052216,112.13075,112.288864,112.69678,112.9073
2017-05-21,111.98944,112.105,112.143295,112.29085,112.921616,112.94134,113.05055
2017-05-22,112.025276,112.17493,112.31984,112.89616,112.97185,113.07698,113.06325
2017-05-23,112.13814,112.299774,112.77101,112.93365,113.037865,113.136536,113.125916
2017-05-24,112.3277,112.780785,112.932556,113.04786,113.09132,113.28542,113.22011
2017-05-25,112.89328,112.97433,113.06548,113.070404,113.1649,113.27078,113.37599
2017-05-26,112.97663,113.03014,113.149956,113.17883,113.27527,113.35644,113.360466
2017-05-28,113.022606,113.165596,113.27695,113.28421,113.354164,113.39372,113.469345
2017-05-29,113.16178,113.183975,113.35788,113.274086,113.4024,113.55291,113.59061
2017-05-30,113.20604,113.27063,113.364815,113.450066,113.436844,113.67546,113.720085
2017-05-31,113.35089,113.311325,113.43675,113.44657,113.6558,113.785805,113.84602
2017-06-01,113.323,113.41395,113.45081,113.614,113.795074,113.8035,113.84596
2017-06-02,113.38686,113.436325,113.602356,113.738075,113.86837,113.792725,113.81351
2017-06-04,113.45753,113.62442,113.76516,113.78066,113.75976,113.88315,113.84701
2017-06-05,113.64541,113.815796,113.83837,113.86104,113.84192,113.752266,113.81483
2017-06-06,113.69075,113.847755,113.844406,113.81027,113.79132,113.84449,113.836296
2017-06-07,113.72813,113.74476,113.84749,113.794464,113.82928,113.82894,113.81157
2017-06-08,113.84526,113.805824,113.74272,113.794975,113.86044,113.801254,113.85558
