,AUDUSD,AUDUSD,AUDUSD,AUDUSD,AUDUSD,AUDUSD,AUDUSD
2016-08-03,0.75018764,0.75021625,0.75034493,0.75140846,0.7514881,0.75184774,0.75235635
2016-08-04,0.7505922,0.75166905,0.750841,0.75173914,0.7523315,0.7524952,0.7532764
2016-08-05,0.7502146,0.7508714,0.7512168,0.7516887,0.7525768,0.7533972,0.75446767
2016-08-07,0.7513376,0.7525201,0.75214255,0.7528012,0.75246173,0.7546966,0.7540917
2016-08-08,0.7518795,0.75232273,0.75239563,0.7525186,0.7541111,0.75587577,0.75579476
2016-08-09,0.7526359,0.7522827,0.7532185,0.75457907,0.7554825,0.7556332,0.75671065
2016-08-10,0.7524719,0.752563,0.7545181,0.75560576,0.75590944,0.75557536,0.75811714
2016-08-11,0.7527514,0.7534102,0.75526386,0.75508946,0.7568387,0.7585179,0.75742245
2016-08-12,0.7542463,0.75515014,0.75560385,0.7566862,0.75758,0.75830966,0.7606525
2016-08-14,0.7545416,0.755612,0.7566617,0.75802517,0.7589507,0.7585677,0.75845927
2016-08-15,0.75543016,0.7563052,0.7572574,0.7598779,0.75899184,0.75867367,0.75998557
2016-08-16,0.7572347,0.7581438,0.75833493,0.75998735,0.7596528,0.7597466,0.76041657
2016-08-17,0.7556338,0.7587163,0.75934726,0.7597521,0.7594853,0.76084363,0.7607432
2016-08-18,0.75884664,0.75940055,0.7590369,0.760555,0.76010764,0.7614765,0.76009226
2016-08-19,0.75884455,0.76135164,0.75999546,0.76036906,0.760871,0.7607422,0.7611788
2016-08-21,0.75895715,0.7589839,0.7596822,0.7608272,0.7601124,0.7597945,0.7618088
2016-08-22,0.7583671,0.7606943,0.76063895,0.7623865,0.7621429,0.7613908,0.76143926
2016-08-23,0.76060885,0.7611905,0.7611863,0.7608961,0.7617001,0.7613285,0.760586
2016-08-24,0.7606433,0.7607848,0.7609277,0.76097494,0.75930756,0.76072645,0.76064765
2016-08-25,0.7618057,0.76087356,0.76010585,0.7592187,0.76071745,0.7608331,0.7612938
2016-08-26,0.7611901,0.7597078,0.7612611,0.7610665,0.7606473,0.7605171,0.76055783
2016-08-28,0.7604732,0.7604924,0.7612364,0.76043737,0.76042676,0.7613635,0.7606257
2016-08-29,0.76120204,0.7612462,0.7610973,0.7604514,0.7610442,0.76096433,0.76133865
2016-08-30,0.76081187,0.7611992,0.76045626,0.760985,0.7608841,0.7606856,0.7605274
2016-08-31,0.76041746,0.7606491,0.7610761,0.76090705,0.7602369,0.76082367,0.76060253
2016-09-01,0.7605509,0.7612766,0.7612445,0.76084006,0.7603055,0.7604498,0.7615814
2016-09-02,0.76062083,0.7612192,0.76067054,0.76136076,0.760317,0.7627981,0.76192534
2016-09-04,0.760656,0.7606104,0.7606918,0.761172,0.7609168,0.7611678,0.76221424
2016-09-05,0.7601731,0.76130474,0.7613085,0.7614794,0.7621314,0.76128757,0.7605669
2016-09-06,0.7606741,0.76124096,0.7590035,0.76086766,0.76190364,0.76267505,0.7593142
2016-09-07,0.7609441,0.76107717,0.762665,0.76272213,0.76312697,0.7629158,0.7610211
2016-09-08,0.75839806,0.76107764,0.7639322,0.7626779,0.7618758,0.76069343,0.7631736
2016-09-09,0.7620114,0.76118904,0.7626564,0.76095754,0.76281637,0.7623614,0.7635158
2016-09-11,0.76207787,0.76359737,0.76165736,0.76165557,0.7616336,0.7616698,0.7615501
2016-09-12,0.76143897,0.76274365,0.7619523,0.76094526,0.7615746,0.7619116,0.76138574
2016-09-13,0.76188827,0.7615288,0.76274216,0.76335865,0.7615041,0.762038,0.7613322
2016-09-14,0.7625326,0.76153123,0.7618539,0.7634092,0.7618286,0.76288825,0.7617609
2016-09-15,0.76267636,0.76165664,0.7634911,0.76108176,0.7612666,0.7611299,0.76009846
2016-09-16,0.76223755,0.76043904,0.76165026,0.7610899,0.7618316,0.76017404,0.7604016
2016-09-18,0.7622396,0.7620018,0.7606386,0.76178813,0.76088,0.75926304,0.76038414
2016-09-19,0.7617722,0.7612257,0.7617113,0.7597054,0.75935405,0.7595582,0.76029044
2016-09-20,0.761093,0.7605637,0.76038456,0.7599327,0.7603477,0.759855,0.7601939
2016-09-21,0.7616269,0.76071835,0.76001716,0.75970584,0.7595044,0.7592361,0.75953025
2016-09-22,0.76003736,0.7600337,0.7597712,0.75994784,0.7599849,0.76029813,0.7587396
2016-09-23,0.760517,0.7598519,0.7600265,0.7601194,0.759716,0.7599531,0.7591672
2016-09-25,0.7606527,0.75969416,0.7597623,0.75969595,0.7595493,0.7596658,0.7595463
2016-09-26,0.7601733,0.76005423,0.76003605,0.7597923,0.7599928,0.75944644,0.7599773
2016-09-27,0.75971466,0.7598526,0.7597528,0.75983447,0.7597692,0.76000756,0.760265
2016-09-28,0.75916755,0.759678,0.7600457,0.760041,0.7601967,0.759802,0.7604313
2016-09-29,0.76029235,0.7600764,0.75974274,0.7601384,0.7592238,0.75999963,0.7604559
2016-09-30,0.76073474,0.7598534,0.76005584,0.7595497,0.7599932,0.75958425,0.7593713
2016-10-02,0.7598855,0.7596606,0.7597323,0.7597249,0.75948185,0.76097614,0.7593356
2016-10-03,0.7600555,0.760101,0.760067,0.75980204,0.760878,0.7587103,0.7595631
2016-10-04,0.76036257,0.7598546,0.7597214,0.75996965,0.7586633,0.7587136,0.7591371
2016-10-05,0.75926286,0.7596421,0.76007885,0.76002914,0.75834286,0.7594668,0.75998473
2016-10-06,0.76019335,0.76012784,0.75963116,0.7592032,0.7589603,0.7580177,0.76039284
2016-10-07,0.7593172,0.76016235,0.75903785,0.75884444,0.76013446,0.75899357,0.7587821
2016-10-09,0.7592425,0.7578542,0.75896746,0.75945264,0.7593188,0.7611129,0.7585389
2016-10-10,0.7590614,0.757693,0.76008296,0.76012975,0.75886524,0.75852996,0.75992936
2016-10-11,0.7587967,0.7591303,0.75927824,0.75944597,0.7601159,0.75968957,0.76115954
2016-10-12,0.7602671,0.7605206,0.7591038,0.75974405,0.75902706,0.7611717,0.7599579
2016-10-13,0.7599708,0.75941384,0.75952846,0.7607613,0.7595431,0.76105446,0.76039636
2016-10-14,0.75753504,0.75945735,0.7586351,0.7591877,0.7607478,0.7596131,0.76036847
2016-10-16,0.7582222,0.7596768,0.7600498,0.7604042,0.76121384,0.7613581,0.76080096
2016-10-17,0.7596062,0.76062804,0.7607427,0.759864,0.76020825,0.7608891,0.7602537
2016-10-18,0.7608291,0.76045144,0.7608023,0.7602004,0.76052827,0.7595302,0.76040053
2016-10-19,0.75988966,0.7616107,0.7608828,0.75985235,0.7611827,0.7606938,0.7612271
2016-10-20,0.7602759,0.7597133,0.75978506,0.76021254,0.7598849,0.76163584,0.7619118
2016-10-21,0.76019335,0.761034,0.76087636,0.75898063,0.7609158,0.7615876,0.76180494
2016-10-23,0.7596339,0.7610965,0.76096255,0.7616274,0.760617,0.76154697,0.7604701
2016-10-24,0.76113683,0.7608757,0.7609097,0.7620111,0.7626455,0.76154923,0.7613075
2016-10-25,0.76018864,0.76014733,0.7613531,0.7602487,0.7607608,0.76155156,0.76146656
2016-10-26,0.7607751,0.76138943,0.76086247,0.76042414,0.7624115,0.7615541,0.7610935
2016-10-27,0.7599827,0.76139283,0.76152813,0.76115566,0.76047814,0.7615568,0.7617523
2016-10-28,0.7607044,0.7613903,0.7614572,0.76103157,0.7614516,0.76205665,0.76219803
2016-10-30,0.7606262,0.76138765,0.7627738,0.7618554,0.7621326,0.76209176,0.76240367
2016-10-31,0.76231515,0.761385,0.7608916,0.76231503,0.7620066,0.7627166,0.7619637
2016-11-01,0.7607964,0.7613823,0.7624451,0.7627861,0.762781,0.761933,0.76199734
2016-11-02,0.7622304,0.761926,0.7622909,0.76293284,0.76344043,0.7624001,0.76361465
2016-11-03,0.7615433,0.76205385,0.7629675,0.76280105,0.7623773,0.7632724,0.7641646
2016-11-04,0.76177496,0.76256144,0.7622289,0.7619801,0.7633787,0.76421124,0.7631177
2016-11-06,0.7622648,0.762549,0.76246214,0.7635836,0.7641206,0.7642327,0.7628287
2016-11-07,0.7625323,0.7628407,0.7632827,0.764089,0.7635655,0.7627717,0.76222634
2016-11-08,0.7622565,0.7632191,0.76346576,0.7640288,0.7629859,0.76135856,0.7635599
2016-11-09,0.7633229,0.76403725,0.7640103,0.7627772,0.76238394,0.7614984,0.76105505
2016-11-10,0.76350564,0.76341254,0.762904,0.7622426,0.76198477,0.76204854,0.76149493
2016-11-11,0.7640546,0.763886,0.762058,0.7614865,0.76122236,0.7613245,0.76121
2016-11-13,0.76345015,0.7628552,0.76212895,0.76205194,0.761892,0.7609829,0.7608726
2016-11-14,0.7625242,0.7622978,0.76221544,0.7613958,0.7608671,0.75932544,0.7605739
2016-11-15,0.7619368,0.7616764,0.76171166,0.7611165,0.7615197,0.7593607,0.76044387
2016-11-16,0.7610964,0.7618228,0.7617144,0.76132506,0.7600456,0.7616452,0.7607587
2016-11-17,0.7604497,0.7615826,0.7612715,0.7610256,0.7604517,0.7600303,0.76117134
2016-11-18,0.7606122,0.7603044,0.7609249,0.760022,0.76066923,0.76160735,0.76094115
2016-11-20,0.7606995,0.7616357,0.7612501,0.76131463,0.76151794,0.76001537,0.761331
2016-11-21,0.7606956,0.7599778,0.7601825,0.7607409,0.7605017,0.76157016,0.76105225
2016-11-22,0.76069295,0.76054925,0.76128316,0.760833,0.7599402,0.7599995,0.7598893
2016-11-23,0.7606902,0.7617118,0.7605162,0.7609065,0.7612245,0.76139617,0.7609055
2016-11-24,0.76068753,0.7615968,0.7609244,0.7604086,0.7613215,0.76016223,0.760036
2016-11-25,0.7606846,0.7598758,0.7598991,0.7617776,0.76076204,0.7603038,0.75951725
2016-11-27,0.7606817,0.7614804,0.7611608,0.76232785,0.76026994,0.7597346,0.7585475
2016-11-28,0.7606785,0.7603187,0.75960654,0.7591031,0.75951743,0.7579085,0.75698835
2016-11-29,0.76008326,0.75994396,0.76017964,0.759512,0.7579875,0.75769514,0.75570524
2016-11-30,0.7620447,0.75893223,0.7590228,0.7585807,0.7568488,0.7559054,0.7554373
2016-12-01,0.75788414,0.7597066,0.7580992,0.75761896,0.7555694,0.7545411,0.7544755
2016-12-02,0.7597209,0.75879914,0.7574346,0.75585806,0.75400656,0.7549823,0.7501861
2016-12-04,0.75829613,0.7567343,0.7554416,0.753329,0.7545711,0.7490442,0.7478766
2016-12-05,0.7581738,0.75504464,0.75490445,0.7542637,0.74853075,0.7473427,0.7461392
2016-12-06,0.7555169,0.75550205,0.7544731,0.7495464,0.7482352,0.7472852,0.7460408
2016-12-07,0.7550188,0.7537189,0.74961555,0.74786055,0.74664384,0.7467738,0.74803454
2016-12-08,0.7542563,0.7494967,0.74694157,0.7481435,0.74747264,0.7468751,0.74671584
2016-12-09,0.7502471,0.7479894,0.7473372,0.746726,0.7483758,0.7471772,0.7470104
2016-12-11,0.7483337,0.7468853,0.7466479,0.74667114,0.7464876,0.74523985,0.7466903
2016-12-12,0.74704754,0.7467801,0.7469644,0.7472421,0.7467483,0.74565804,0.7455568
2016-12-13,0.7473126,0.7464551,0.74606556,0.7461525,0.7464632,0.7461668,0.74617755
2016-12-14,0.74697244,0.74599725,0.74556375,0.74627537,0.7469881,0.7459978,0.74551374
2016-12-15,0.7464142,0.747276,0.74631906,0.7460339,0.74521923,0.74508196,0.7445324
2016-12-16,0.7472573,0.7462149,0.7453376,0.7456188,0.7453206,0.74496067,0.74495065
2016-12-18,0.74613416,0.746112,0.74526286,0.74532676,0.7447632,0.7458713,0.74450547
2016-12-19,0.74649346,0.7452705,0.74594593,0.7446824,0.7433417,0.7449597,0.74349535
2016-12-20,0.74497646,0.74558455,0.7449726,0.7446579,0.74393094,0.7453039,0.7430222
2016-12-21,0.7453513,0.7456514,0.7452567,0.74511504,0.7445169,0.7426967,0.7427474
2016-12-22,0.74472487,0.7432343,0.7443477,0.74342674,0.74267834,0.74284893,0.7418723
2016-12-23,0.7444842,0.74374306,0.74403465,0.7438186,0.7433741,0.7422038,0.74119693
2016-12-26,0.74546444,0.74323547,0.74422395,0.74285394,0.7410381,0.7437922,0.74080634
2016-12-27,0.7430858,0.7441611,0.742194,0.7427635,0.7403922,0.7407658,0.74061185
2016-12-28,0.7426254,0.74322873,0.7424961,0.74046427,0.74082327,0.7371627,0.73914325
2016-12-29,0.74368364,0.7427487,0.74082786,0.7403154,0.73970705,0.7399155,0.7404418
2016-12-30,0.7427048,0.74118257,0.74029815,0.73512036,0.74008375,0.74012935,0.7403809
2017-01-02,0.740687,0.74001366,0.7406134,0.73927444,0.7392998,0.7396748,0.7391372
2017-01-03,0.740476,0.7389735,0.74015796,0.7402413,0.74039924,0.7395977,0.7375782
2017-01-04,0.7395826,0.73886764,0.73993963,0.7400648,0.7405836,0.736382,0.7347765
2017-01-05,0.740512,0.7402774,0.74187165,0.73937875,0.7364788,0.7331154,0.73460764
2017-01-06,0.73959744,0.7409532,0.7405013,0.73809487,0.73490363,0.73528934,0.73447204
2017-01-08,0.74051726,0.73966074,0.7376888,0.7341402,0.7342833,0.73357004,0.73437953
2017-01-09,0.7400029,0.7371403,0.7345405,0.7349103,0.73454785,0.7339439,0.73431635
2017-01-10,0.7382111,0.7344122,0.734384,0.7344249,0.73386145,0.73515373,0.73411894
2017-01-11,0.73489517,0.73425424,0.7335606,0.7333383,0.7339687,0.73292226,0.7339799
2017-01-12,0.73440677,0.73428875,0.73407525,0.73385596,0.7332958,0.73547465,0.7338801
2017-01-13,0.7345197,0.73494536,0.7338451,0.7350131,0.7343254,0.73345864,0.734693
2017-01-15,0.7335952,0.7340366,0.7336063,0.73446184,0.73449004,0.73389655,0.734524
2017-01-16,0.7338909,0.7339563,0.7343156,0.73323023,0.73359966,0.73530895,0.7344091
2017-01-17,0.7339756,0.7344918,0.7340142,0.7338168,0.7339749,0.73270816,0.734331
2017-01-18,0.7331374,0.7343373,0.7347952,0.73512423,0.7341867,0.7356784,0.73408806
2017-01-19,0.73499465,0.7351411,0.73467207,0.7345008,0.7352929,0.73333746,0.73391837
2017-01-20,0.73422897,0.7341368,0.7354349,0.73311436,0.7346003,0.73384655,0.7337982
2017-01-22,0.73439336,0.7341338,0.7342671,0.7337756,0.7349058,0.73406565,0.73478943
2017-01-23,0.735145,0.73489845,0.7340813,0.7352431,0.7352191,0.7340693,0.735749
2017-01-24,0.7344749,0.73362195,0.7350859,0.7345433,0.73427904,0.7340656,0.73428214
2017-01-25,0.7346273,0.7344351,0.73466176,0.73299384,0.734675,0.73406166,0.7338725
2017-01-26,0.7333797,0.73419744,0.7344234,0.73373306,0.73365223,0.7340577,0.737151
2017-01-27,0.7337803,0.7352114,0.73318386,0.735366,0.73381484,0.73538333,0.7399976
2017-01-29,0.7338957,0.73384994,0.73396033,0.7345866,0.7368082,0.73910064,0.7463875
2017-01-30,0.73278236,0.7343326,0.7336208,0.73582786,0.7417327,0.7480341,0.7497275
2017-01-31,0.7352471,0.7352786,0.7346997,0.743631,0.7467579,0.7463056,0.7500801
2017-02-01,0.73423356,0.7364407,0.739279,0.74641764,0.7462144,0.75092274,0.74870825
2017-02-02,0.7351616,0.74010694,0.74744344,0.74932534,0.75145686,0.74909776,0.7515819
2017-02-03,0.74153805,0.74975806,0.7478193,0.7490695,0.7495378,0.753051,0.7524231
2017-02-05,0.74815464,0.74889547,0.74985033,0.75003505,0.75237435,0.7535853,0.75358963
2017-02-06,0.7490495,0.7471742,0.7483259,0.75338286,0.75431556,0.75502515,0.7549094
2017-02-07,0.7507839,0.7490374,0.75486493,0.7556658,0.753775,0.7548634,0.7547027
2017-02-08,0.7510286,0.75222373,0.7532762,0.75553507,0.75538987,0.7549237,0.7545491
2017-02-09,0.7507833,0.7553268,0.7533069,0.7575422,0.75451016,0.755193,0.7552064
2017-02-10,0.7549078,0.7555546,0.7529985,0.7537597,0.7548692,0.75473595,0.7553175
2017-02-12,0.7541379,0.75381875,0.7543793,0.75456417,0.75575167,0.7556553,0.7551336
2017-02-13,0.7533893,0.7551297,0.754993,0.7558389,0.7551525,0.7556327,0.7569649
2017-02-14,0.7547332,0.7542634,0.7553781,0.7559485,0.7555082,0.75628597,0.7568725
2017-02-15,0.7546979,0.7550557,0.7556267,0.7557601,0.7558522,0.75778437,0.7567187
2017-02-16,0.75547343,0.75501996,0.7550328,0.75698596,0.7571731,0.7570094,0.758786
2017-02-17,0.7549976,0.7559811,0.7566485,0.75650597,0.7575368,0.75774163,0.7598137
2017-02-26,0.7556547,0.7573846,0.7568481,0.7578169,0.75796443,0.75830597,0.7595188
2017-02-27,0.75698406,0.7556685,0.7574407,0.7565137,0.7584147,0.7593273,0.758942
2017-02-28,0.75710505,0.7560102,0.7567253,0.7587925,0.7596354,0.75918704,0.75959957
2017-03-01,0.7571479,0.7581246,0.75803864,0.75908226,0.7589398,0.7594967,0.7594113
2017-03-02,0.7580405,0.75914264,0.7592629,0.7594003,0.75922143,0.7606336,0.7593093
2017-03-03,0.7593711,0.75912726,0.76051104,0.7588699,0.7589792,0.7595255,0.76005733
2017-03-05,0.7596108,0.75895226,0.7594397,0.7590139,0.7606212,0.7591833,0.76027405
2017-03-06,0.7589299,0.7594542,0.75920635,0.76027703,0.7594435,0.75913864,0.7596735
2017-03-07,0.7589926,0.75910634,0.7604983,0.7595772,0.7602677,0.7601287,0.7597939
2017-03-08,0.7595239,0.76051307,0.7610394,0.7602714,0.75981975,0.7602833,0.75995284
2017-03-09,0.7600045,0.7604967,0.7602549,0.76009905,0.7600613,0.7590566,0.76052636
2017-03-10,0.75970304,0.7601796,0.7603183,0.759201,0.75944614,0.7601355,0.7635665
2017-03-12,0.75990564,0.7590499,0.76002246,0.75976574,0.7598004,0.76134056,0.7634551
2017-03-13,0.7597643,0.76109844,0.7597573,0.75959265,0.7601044,0.7623678,0.7657811
2017-03-14,0.7603298,0.76171136,0.75961125,0.7618692,0.76380396,0.76415205,0.76426256
2017-03-15,0.7593178,0.7609066,0.7635761,0.7623582,0.76170737,0.76487213,0.7638978
2017-03-16,0.76007044,0.7622103,0.76315796,0.76310647,0.7606509,0.76438314,0.76608455
2017-03-17,0.7613157,0.76373476,0.76278937,0.7634425,0.765393,0.7645267,0.7658061
2017-03-19,0.76456183,0.7627251,0.76201195,0.7654011,0.7648974,0.7657279,0.7645982
2017-03-20,0.76677954,0.7654692,0.76499695,0.76836425,0.76634276,0.7652636,0.76561654
2017-03-21,0.7661006,0.7659697,0.76635236,0.76529795,0.7659521,0.76615,0.76558036
2017-03-22,0.7649559,0.76629347,0.7651164,0.76555616,0.7657739,0.7652048,0.7626872
2017-03-23,0.7657151,0.76530015,0.76672226,0.76454794,0.76501215,0.76408154,0.76293683
2017-03-24,0.76618654,0.76569414,0.7661841,0.7641819,0.76382333,0.76261705,0.7649629
2017-03-26,0.7655913,0.7654353,0.76441413,0.76372224,0.7645494,0.76390713,0.7657371
2017-03-27,0.76598424,0.76495266,0.76373523,0.76291025,0.7648737,0.7643521,0.7646544
2017-03-28,0.76523495,0.76376486,0.7637968,0.76411515,0.76395893,0.7641526,0.76449794
2017-03-29,0.7654342,0.764073,0.7632661,0.7653412,0.76560915,0.76443183,0.7641354
2017-03-30,0.76327866,0.7650426,0.7659564,0.76498467,0.76447064,0.7631151,0.7639355
2017-03-31,0.763559,0.7638168,0.7652816,0.7640143,0.763859,0.7631255,0.76269865
2017-04-02,0.7655581,0.7659579,0.7646207,0.76431674,0.7630132,0.7634189,0.76213616
2017-04-03,0.7653053,0.7647222,0.76355875,0.76359713,0.76261944,0.7620633,0.7614126
2017-04-04,0.76421034,0.7638019,0.76321405,0.763259,0.7639565,0.7625574,0.7611899
2017-04-05,0.7637741,0.76459914,0.7629642,0.76390004,0.7634873,0.76100415,0.7619573
2017-04-06,0.76444775,0.7614996,0.76215494,0.7623146,0.76166886,0.7621522,0.76021457
2017-04-07,0.7641728,0.76344275,0.7639776,0.76096535,0.7628783,0.76091576,0.7604674
2017-04-09,0.76233804,0.7615259,0.7614308,0.76118845,0.76045626,0.7597265,0.75899285
2017-04-10,0.76157904,0.7613742,0.7620467,0.7607723,0.7595501,0.75942826,0.7591098
2017-04-11,0.7612193,0.7613938,0.76035315,0.7602689,0.7593713,0.75936127,0.7591123
2017-04-12,0.7607414,0.7606258,0.76008946,0.75981385,0.7585786,0.75937,0.75911474
2017-04-13,0.7608678,0.76008785,0.759255,0.7589745,0.75944895,0.7591172,0.7587623
2017-04-16,0.76045585,0.75859493,0.7585491,0.7592097,0.75869757,0.7586409,0.75793284
2017-04-17,0.75945896,0.75893915,0.75974274,0.75995713,0.75905824,0.75847995,0.7590034
2017-04-18,0.75932956,0.7599654,0.7592573,0.7590233,0.7578501,0.7577471,0.75860345
2017-04-19,0.75916255,0.759451,0.7592412,0.75847435,0.7579789,0.7583789,0.75755113
2017-04-20,0.75903493,0.75922316,0.7577739,0.75838315,0.7592578,0.7582356,0.7596314
2017-04-21,0.7584105,0.7580348,0.7577393,0.7581857,0.7578161,0.75811136,0.75747925
2017-04-23,0.75791144,0.7580055,0.7592739,0.75819534,0.7579547,0.75873953,0.75762445
2017-04-24,0.75765276,0.7585389,0.7576871,0.75740135,0.7593203,0.75789475,0.7575002
2017-04-25,0.75924283,0.7584218,0.7570165,0.7581542,0.7577833,0.75790834,0.7572344
2017-04-26,0.75812036,0.75832105,0.75764924,0.758702,0.7577589,0.75720316,0.7567207
2017-04-27,0.75904346,0.7588527,0.75835645,0.75751376,0.75749964,0.75592744,0.7560995
2017-04-28,0.7579934,0.757326,0.75729036,0.75647795,0.7559854,0.7564842,0.7549899
2017-04-30,0.75892776,0.75751024,0.7568637,0.7552996,0.756374,0.7547646,0.7548594
2017-05-01,0.756914,0.7585896,0.7563254,0.7565988,0.75615466,0.7540425,0.75409234
2017-05-02,0.7570689,0.75656,0.75704736,0.75545204,0.7548414,0.7550181,0.7534358
2017-05-03,0.756351,0.7546099,0.7554327,0.7547972,0.75463426,0.7523406,0.7528164
2017-05-04,0.756989,0.75550747,0.7550512,0.7537066,0.7539039,0.75317824,0.75405383
2017-05-05,0.7556665,0.75523925,0.7539125,0.75465804,0.7538724,0.7531877,0.7526908
2017-05-07,0.75473744,0.755263,0.75375926,0.7532873,0.75193936,0.7528327,0.7541816
2017-05-08,0.75400126,0.7540898,0.7538149,0.7535226,0.75243956,0.75213283,0.751542
2017-05-09,0.7543154,0.7525532,0.7516841,0.75159085,0.7520912,0.75174,0.7510969
2017-05-10,0.7541772,0.7527699,0.75297946,0.75243014,0.7522186,0.7521356,0.7510807
2017-05-11,0.7525949,0.75166094,0.75206476,0.7514336,0.7512287,0.7505027,0.7505199
2017-05-12,0.7528161,0.7528693,0.75104076,0.74956256,0.7513427,0.7492031,0.74850863
2017-05-14,0.7516657,0.7522537,0.7520632,0.7512998,0.75038123,0.749717,0.7491888
2017-05-15,0.7509149,0.75100297,0.7504241,0.74991125,0.7494303,0.74927264,0.7489726
2017-05-16,0.75220895,0.7493277,0.74892575,0.75108784,0.74946517,0.74840194,0.74851054
2017-05-17,0.75019634,0.74984,0.74937683,0.7480355,0.7487258,0.74885064,0.7485855
2017-05-18,0.74974805,0.74923617,0.7475292,0.74895847,0.747933,0.7472941,0.7480621
2017-05-19,0.7494427,0.7485074,0.7485613,0.74834806,0.7481583,0.74949974,0.74647915
2017-05-21,0.749082,0.7485383,0.7472679,0.7472468,0.74724966,0.7469507,0.7480171
2017-05-22,0.7482968,0.7476989,0.74788356,0.74726105,0.74662596,0.7464045,0.7480318
2017-05-23,0.7483416,0.7476179,0.74782246,0.7476913,0.74711436,0.74860805,0.7447613
2017-05-24,0.7471484,0.7469682,0.7472925,0.7465156,0.7452082,0.74700016,0.7452258
2017-05-25,0.7475491,0.7480193,0.7471111,0.7476578,0.7456766,0.74518263,0.745022
2017-05-26,0.74746597,0.74649733,0.74508846,0.7461081,0.74563605,0.745115,0.744556
2017-05-28,0.74821186,0.74516606,0.74641675,0.74541503,0.74494916,0.74569374,0.7446027
2017-05-29,0.7453885,0.74698955,0.7454259,0.74537176,0.7444454,0.74498606,0.74466544
2017-05-30,0.7462231,0.7449181,0.7459469,0.74465746,0.74425995,0.7446145,0.74518174
2017-05-31,0.7467383,0.7459282,0.7449964,0.74426997,0.7439233,0.743145,0.7434286
2017-06-01,0.74521846,0.7448839,0.74313337,0.7439948,0.7438955,0.74393433,0.74510705
2017-06-02,0.74485356,0.74538314,0.7434527,0.74274445,0.7445007,0.7444926,0.7435018
2017-06-04,0.74497443,0.74515146,0.74425167,0.74473697,0.7441641,0.7441284,0.7450469
2017-06-05,0.745564,0.74411136,0.7439775,0.7438312,0.7436438,0.7431625,0.74355245
2017-06-06,0.744568,0.7435674,0.7440237,0.7436937,0.7440919,0.7448229,0.7450047
2017-06-07,0.74420875,0.7440847,0.74406385,0.7440555,0.744546,0.7448999,0.74358857
2017-06-08,0.7441906,0.7441001,0.7441333,0.74402046,0.7444821,0.74451333,0.74372923
2017-06-09,0.74404514,0.74356186,0.7442451,0.7439055,0.7438946,0.7441254,0.74355066
2017-06-11,0.744997,0.74407524,0.7439856,0.7447631,0.74451494,0.74423206,0.7440117
2017-06-12,0.74447376,0.7440907,0.744014,0.74330276,0.74403405,0.74426347,0.74464804
2017-06-13,0.74491763,0.743556,0.7440907,0.7446122,0.743607,0.74413866,0.7447196
2017-06-14,0.74435425,0.7440663,0.7440217,0.7432284,0.74379396,0.7446653,0.74493366
2017-06-15,0.743353,0.7440817,0.7439828,0.7445222,0.745436,0.7452922,0.74589664
2017-06-16,0.74490684,0.74354964,0.7454592,0.7443138,0.7457961,0.74548703,0.74645156
2017-06-18,0.74378246,0.7452907,0.7442385,0.7450354,0.7449211,0.74591297,0.7468593
2017-06-19,0.7442209,0.7449384,0.7452388,0.7453364,0.74627644,0.7467803,0.7474043
2017-06-20,0.7442501,0.7448678,0.7451445,0.746449,0.7471413,0.748611,0.74819744
2017-06-21,0.7445423,0.745502,0.7463498,0.74728364,0.74724984,0.74797475,0.74974847
2017-06-22,0.7448957,0.7466086,0.74653107,0.7473397,0.7482,0.74840605,0.7505183
2017-06-23,0.7458031,0.7464456,0.747168,0.74823064,0.74897045,0.75077647,0.75123626
2017-06-25,0.74681246,0.7476263,0.7481582,0.74849224,0.75007707,0.75313914,0.75374055
2017-06-26,0.7478455,0.74804944,0.74878144,0.7503116,0.7532133,0.7537115,0.7532982
2017-06-27,0.74792427,0.74825305,0.75050277,0.75254244,0.75226396,0.7540979,0.75364864
2017-06-28,0.747891,0.74980533,0.7524152,0.7548253,0.7550774,0.75436556,0.75488865
2017-06-29,0.7497451,0.7523192,0.7538291,0.7526529,0.7529812,0.7537828,0.7557653
2017-06-30,0.7527637,0.7530132,0.75330144,0.7538005,0.75501317,0.7536146,0.7546544
2017-07-02,0.7515708,0.75353986,0.7543208,0.7552997,0.75524205,0.7557331,0.75598294
2017-07-03,0.7536076,0.75416285,0.7547131,0.75428724,0.7542023,0.75586766,0.7562551
2017-07-04,0.75412506,0.75436586,0.7549204,0.75491804,0.75637543,0.75636625,0.75721323
2017-07-05,0.75235546,0.7542124,0.75501543,0.75535214,0.7572435,0.7571331,0.7590096
2017-07-06,0.7536777,0.75503355,0.7563845,0.75688696,0.7576369,0.7572829,0.7585507
2017-07-07,0.7548997,0.7561264,0.75708514,0.7573721,0.7589023,0.7581162,0.75846136
2017-07-09,0.7561488,0.7562058,0.7562722,0.7584225,0.7603226,0.75935256,0.758838
2017-07-10,0.75658566,0.7576948,0.75815284,0.75881857,0.7599294,0.7589951,0.7591654
2017-07-11,0.7567124,0.7607598,0.7589173,0.75902027,0.75795877,0.7581778,0.75736743
2017-07-12,0.7580687,0.7578931,0.7574632,0.757922,0.7599558,0.7599163,0.75938225
2017-07-13,0.7580144,0.7590066,0.7570311,0.7587001,0.75964266,0.7594445,0.7605521
