,EURCAD,EURCAD,EURCAD,EURCAD,EURCAD,EURCAD,EURCAD
2012-11-26,1.2789084,1.2824162,1.2822229,1.2845501,1.2839562,1.2842866,1.2838335
2012-11-27,1.2821612,1.2829913,1.2849569,1.2838843,1.284501,1.2843679,1.2842515
2012-11-28,1.2831974,1.2845981,1.285052,1.2840778,1.2843444,1.2837094,1.2839036
2012-11-29,1.2838699,1.2844148,1.2842214,1.2844269,1.2840222,1.2838469,1.2843347
2012-11-30,1.2840663,1.2835184,1.2841684,1.283726,1.2832271,1.2839406,1.283953
2012-12-02,1.2836723,1.2842423,1.2859052,1.2839859,1.2839772,1.2840043,1.2842884
2012-12-03,1.2840719,1.2840543,1.2844057,1.2833925,1.2835126,1.2842033,1.2834738
2012-12-04,1.2836589,1.2831453,1.2827349,1.2844898,1.2846515,1.2835207,1.2816893
2012-12-05,1.2840847,1.2847501,1.2850448,1.2838525,1.2839565,1.2816635,1.2801639
2012-12-06,1.2836449,1.2853832,1.2837287,1.2832937,1.2815013,1.2807637,1.2809134
2012-12-07,1.2840984,1.2829124,1.2830899,1.2838573,1.2798307,1.280886,1.2798805
2012-12-09,1.2836311,1.2835577,1.2821487,1.2814971,1.2792121,1.280753,1.2809056
2012-12-10,1.2824926,1.2824552,1.2802863,1.2801534,1.2791715,1.2801642,1.2802558
2012-12-11,1.28111,1.2811556,1.2794038,1.2807298,1.2804227,1.2805593,1.2814944
2012-12-12,1.2807915,1.2812936,1.2806896,1.279156,1.2812103,1.2815484,1.2819581
2012-12-13,1.2809274,1.2798712,1.2806984,1.2787672,1.2791592,1.281924,1.2817309
2012-12-14,1.2802055,1.2796633,1.2799401,1.2808983,1.2817192,1.2840203,1.2842876
2012-12-16,1.2814698,1.2813858,1.2811931,1.2823728,1.2832232,1.2833543,1.2846357
2012-12-17,1.2806277,1.2798934,1.2813667,1.2825049,1.2836859,1.284915,1.2875348
2012-12-18,1.2801766,1.2813847,1.2831516,1.2847977,1.2852268,1.2855499,1.2857873
2012-12-19,1.2808331,1.2824893,1.2834681,1.2850685,1.2870754,1.2857816,1.2851554
2012-12-20,1.2837547,1.2840496,1.2848307,1.2858105,1.2859885,1.2858956,1.2879596
2012-12-21,1.2838609,1.2848929,1.2845265,1.2864791,1.2869563,1.288899,1.2877518
2012-12-23,1.2853519,1.2868817,1.2889688,1.2864028,1.2873148,1.2878056,1.2890296
2012-12-24,1.2856992,1.2868259,1.2867671,1.2870852,1.2882912,1.2876968,1.28899
2012-12-26,1.2860482,1.2876942,1.2865238,1.2884033,1.2888986,1.2895527,1.2920561
2012-12-27,1.2873818,1.2899016,1.2883492,1.2890888,1.2889665,1.2910548,1.29185
2012-12-28,1.2879246,1.287716,1.2883202,1.2898799,1.2913333,1.2909336,1.2913449
2012-12-30,1.2890102,1.2888523,1.2893817,1.2915891,1.2914432,1.2910404,1.2918806
2012-12-31,1.2884812,1.2892824,1.2911373,1.2910999,1.2936983,1.2918919,1.2944674
2013-01-02,1.2889299,1.2908659,1.2912755,1.2920223,1.2938792,1.2915039,1.2920536
2013-01-03,1.2914363,1.2920759,1.2909132,1.2927053,1.2942411,1.291051,1.2919955
2013-01-04,1.2919362,1.2919989,1.2921674,1.2916847,1.2912785,1.2909693,1.2924477
2013-01-06,1.2917007,1.2911967,1.2910074,1.2913963,1.2934293,1.29322,1.2921995
2013-01-07,1.2911118,1.2907507,1.2918686,1.2915546,1.2927182,1.294236,1.296873
2013-01-08,1.2917217,1.2917241,1.2919525,1.2930565,1.2926776,1.2969794,1.29737
2013-01-09,1.2918439,1.2919836,1.2929,1.2923893,1.2967124,1.2957176,1.29677
2013-01-10,1.2909657,1.2914532,1.2932552,1.2963299,1.2956058,1.2979355,1.2983805
2013-01-11,1.2912114,1.292524,1.2967631,1.2970183,1.2967578,1.298097,1.2984641
2013-01-13,1.2922195,1.2946033,1.2969351,1.2969707,1.2979395,1.2987175,1.3000616
2013-01-14,1.2962633,1.2959858,1.2976294,1.2985078,1.2984502,1.2987478,1.3002601
2013-01-15,1.2960945,1.2973852,1.2974045,1.2987952,1.298414,1.300439,1.3031567
2013-01-16,1.2962376,1.2969576,1.297823,1.2993015,1.3005773,1.3027973,1.307141
2013-01-17,1.2987944,1.29862,1.3007306,1.3016381,1.3034645,1.3074377,1.3070861
2013-01-18,1.2980199,1.3001148,1.3014659,1.302355,1.307545,1.3090763,1.30776
2013-01-20,1.299454,1.3010955,1.302849,1.3030459,1.306974,1.3090515,1.3084829
2013-01-21,1.3007389,1.3019639,1.3077253,1.3073943,1.3101679,1.3088558,1.3078005
2013-01-22,1.3027215,1.3081039,1.306403,1.3086123,1.3099581,1.3110254,1.3115456
2013-01-23,1.3071601,1.306758,1.3081721,1.3087869,1.3094206,1.3098078,1.3112403
2013-01-24,1.3090134,1.30859,1.3091841,1.3070905,1.3100322,1.3102373,1.3111354
2013-01-25,1.3091412,1.3085133,1.3097398,1.3087819,1.3102504,1.3123624,1.3138455
2013-01-27,1.3083167,1.3073792,1.3080099,1.3111955,1.3111497,1.3126273,1.3124592
2013-01-28,1.3113828,1.311594,1.3105781,1.3119123,1.3120555,1.3131236,1.3151687
2013-01-29,1.3096904,1.310249,1.3118398,1.3121849,1.3137918,1.3151498,1.3156161
2013-01-30,1.3113668,1.310987,1.3146905,1.3126643,1.315644,1.3141358,1.3165431
2013-01-31,1.312283,1.3132107,1.3122631,1.3120962,1.3157507,1.3174937,1.3158597
2013-02-01,1.3117296,1.3138509,1.3144499,1.3155774,1.3155253,1.317185,1.3161907
2013-02-03,1.3147835,1.3144178,1.3147632,1.317088,1.3143771,1.3159271,1.3166797
2013-02-04,1.3147244,1.3161656,1.3165925,1.3147434,1.3175493,1.3169656,1.3210413
2013-02-05,1.3155621,1.3162494,1.3151709,1.3156681,1.3175899,1.3204889,1.3225869
2013-02-06,1.3155767,1.3159058,1.3160814,1.3162979,1.3206086,1.3216255,1.3214875
2013-02-07,1.3171055,1.3169024,1.3169072,1.3205649,1.321982,1.3214011,1.3231459
2013-02-08,1.3161218,1.316965,1.3214879,1.3208416,1.3214339,1.3236737,1.3269954
2013-02-10,1.3175454,1.3209271,1.3207718,1.3211873,1.3225424,1.3261458,1.337627
2013-02-11,1.3200939,1.3205788,1.3206334,1.3226918,1.3252009,1.3328935,1.3362293
2013-02-12,1.3212487,1.3219537,1.3240157,1.3260746,1.3337963,1.3369894,1.3383824
2013-02-13,1.3211862,1.3215195,1.3262973,1.3340052,1.3365033,1.3399774,1.3405315
2013-02-14,1.3219545,1.3252362,1.3332305,1.3351878,1.3390117,1.3401113,1.3418455
2013-02-15,1.3258117,1.3355026,1.3384448,1.3390297,1.3395193,1.3420739,1.3428764
2013-02-17,1.3378063,1.335899,1.3398266,1.3400066,1.3401599,1.3414958,1.3437786
2013-02-18,1.3387659,1.3390912,1.3404953,1.341244,1.3416563,1.343871,1.3453572
2013-02-19,1.3399745,1.3400745,1.3419458,1.341469,1.34355,1.3438698,1.3466796
2013-02-20,1.3411919,1.3404922,1.3422673,1.3441261,1.3449625,1.3448312,1.3468894
2013-02-21,1.3412749,1.3416835,1.3434144,1.345143,1.3447791,1.3473141,1.347146
2013-02-22,1.344085,1.3445597,1.3450184,1.3450462,1.3472781,1.3475844,1.3463604
2013-02-24,1.3441209,1.3449937,1.345344,1.3472395,1.3470725,1.3468506,1.3469176
2013-02-25,1.3450364,1.3448119,1.3460376,1.3452052,1.3464854,1.3461903,1.347035
2013-02-26,1.3473817,1.347283,1.3455467,1.3482031,1.3463578,1.3461651,1.3471918
2013-02-27,1.3474653,1.347079,1.3476921,1.3459305,1.3476554,1.3458041,1.3468686
2013-02-28,1.3465203,1.3464966,1.3481616,1.3460535,1.3471973,1.3458323,1.3463722
2013-03-01,1.3467989,1.3463585,1.3464775,1.3460636,1.3465719,1.3449093,1.3470621
2013-03-03,1.3474969,1.3468409,1.3457757,1.3469025,1.3468158,1.3465782,1.3470485
2013-03-04,1.3467263,1.3475739,1.3468002,1.3478223,1.3462988,1.3461944,1.3469588
2013-03-05,1.3460249,1.3468467,1.3461436,1.3472598,1.3466953,1.3459197,1.3459423
2013-03-06,1.3465121,1.3472182,1.3472052,1.346132,1.3471364,1.346061,1.3454409
2013-03-07,1.3473022,1.3476316,1.3464651,1.347646,1.3464907,1.3453723,1.345559
2013-03-08,1.3467214,1.3468857,1.3467748,1.3463228,1.3448069,1.345312,1.3460985
2013-03-10,1.3474492,1.3475313,1.3461732,1.3461118,1.3461006,1.3447378,1.3424809
2013-03-11,1.3467233,1.3467759,1.3449599,1.3455218,1.3446176,1.3439938,1.3419849
2013-03-12,1.3469812,1.3460219,1.3442923,1.3443068,1.3427773,1.3421941,1.3424715
2013-03-13,1.3450797,1.3448856,1.3445647,1.3441128,1.3422632,1.3425378,1.3420309
2013-03-14,1.3459326,1.344408,1.3441952,1.3426847,1.3418188,1.3430189,1.3406372
2013-03-15,1.3446976,1.3439721,1.3440717,1.3420149,1.3430257,1.3428189,1.3414152
2013-03-17,1.3448157,1.3442615,1.3416865,1.3404132,1.3424133,1.339856,1.3413892
2013-03-18,1.3415112,1.3427728,1.342056,1.341285,1.341392,1.3398604,1.3409365
2013-03-19,1.342492,1.342809,1.3428689,1.3411721,1.3419694,1.3413175,1.3413537
2013-03-20,1.3415889,1.3425356,1.3415174,1.3402876,1.3397906,1.3411516,1.339456
2013-03-21,1.34093,1.341184,1.3411616,1.3412468,1.3408767,1.3409424,1.3395922
2013-03-22,1.3411537,1.3412342,1.3406951,1.3404505,1.3395619,1.3389902,1.3380711
2013-03-24,1.3402792,1.340811,1.3399429,1.3388432,1.3392454,1.3393401,1.3381093
2013-03-25,1.3410867,1.3409103,1.3396682,1.3394923,1.3385038,1.3387833,1.338773
2013-03-26,1.3397613,1.3388252,1.3393894,1.3389492,1.338576,1.3377854,1.3371216
2013-03-27,1.3398649,1.3398614,1.3385422,1.3376777,1.3373995,1.3381008,1.3368733
2013-03-28,1.3388548,1.3391455,1.3379257,1.3379872,1.337408,1.3358326,1.335262
2013-03-31,1.3378848,1.3382108,1.3389977,1.3369519,1.3368423,1.3347468,1.3344742
2013-04-01,1.3386889,1.3378283,1.3379939,1.3374388,1.335777,1.3329084,1.330746
2013-04-02,1.3379673,1.3366733,1.3379161,1.3361056,1.3329228,1.332885,1.3313158
2013-04-03,1.3373332,1.3367923,1.3349807,1.3340439,1.3318634,1.3302364,1.3294749
2013-04-04,1.3367267,1.3363032,1.3338615,1.3322818,1.3297746,1.3303782,1.3268077
2013-04-05,1.336017,1.3329011,1.3316379,1.3305533,1.3290712,1.3270725,1.3276782
2013-04-07,1.3345208,1.3318385,1.3295673,1.3285102,1.3266443,1.3265154,1.3257959
2013-04-08,1.3320197,1.3293611,1.3298032,1.3271827,1.3269507,1.3258643,1.3267331
2013-04-09,1.3287594,1.3296959,1.3274701,1.3272582,1.3250654,1.3257167,1.3248987
2013-04-10,1.3271991,1.3280452,1.3279059,1.3266673,1.3241016,1.3267307,1.324922
2013-04-11,1.3269852,1.3268741,1.3264859,1.325633,1.3268808,1.3250049,1.3267822
2013-04-12,1.3267941,1.323799,1.3258907,1.3237783,1.3252236,1.3257526,1.3251768
2013-04-14,1.3266133,1.326233,1.3256214,1.3248888,1.3248587,1.3265772,1.3252392
2013-04-15,1.3253833,1.3275577,1.3257269,1.3261627,1.326753,1.3248281,1.3245533
2013-04-16,1.3258379,1.3261997,1.3256884,1.3253634,1.3252354,1.3255137,1.3257022
2013-04-17,1.3253919,1.3246433,1.3257343,1.3254102,1.3248634,1.3257387,1.3258449
2013-04-18,1.3258516,1.3254702,1.3256946,1.3253702,1.3268054,1.3248276,1.3259549
2013-04-19,1.3253776,1.3262659,1.3257436,1.3254188,1.325252,1.3255135,1.3252417
2013-04-21,1.3258657,1.3248713,1.3257034,1.3253781,1.3248727,1.3257382,1.3245574
2013-04-22,1.3253621,1.3273957,1.3257542,1.3254299,1.3268547,1.3248279,1.3259819
2013-04-23,1.3258799,1.3250781,1.3257135,1.3253883,1.3252715,1.3253901,1.3250985
2013-04-24,1.3253472,1.3257289,1.3257672,1.3254426,1.324688,1.3257377,1.3258077
2013-04-25,1.3258958,1.3261383,1.3257256,1.3254005,1.3265555,1.3267176,1.325308
2013-04-26,1.3253322,1.3258643,1.3255829,1.3241004,1.3271006,1.3261772,1.3247117
2013-04-28,1.3259115,1.3255004,1.3279672,1.3254596,1.3254485,1.3266609,1.3264511
2013-04-29,1.3253168,1.3254153,1.3249868,1.3261862,1.3241248,1.3249109,1.3256532
2013-04-30,1.3250258,1.3247541,1.3252743,1.3254732,1.3240275,1.3251929,1.3262964
2013-05-01,1.3250973,1.3255521,1.3256114,1.3249636,1.3254712,1.3255696,1.3249114
2013-05-02,1.324381,1.3247507,1.3260424,1.3263849,1.3254259,1.3246332,1.325249
2013-05-03,1.3269856,1.324721,1.3263056,1.3252186,1.3241086,1.3245878,1.3250439
2013-05-05,1.325057,1.3258632,1.3263881,1.3255392,1.323363,1.3245863,1.3242667
2013-05-06,1.3255904,1.3258535,1.3251482,1.325011,1.3237963,1.3245836,1.3240101
2013-05-07,1.326361,1.3254908,1.3239568,1.3251595,1.3253801,1.3245814,1.3249311
2013-05-08,1.3260702,1.3247123,1.3251346,1.3251406,1.324493,1.324579,1.3252255
2013-05-09,1.3249886,1.3242134,1.3247055,1.3257705,1.3239026,1.3245764,1.3250173
2013-05-10,1.3252828,1.3238044,1.3247885,1.323355,1.3247259,1.3245736,1.3242265
2013-05-12,1.3239526,1.3253478,1.3254818,1.3264115,1.3251228,1.3245707,1.3250138
2013-05-13,1.3242958,1.3256794,1.324911,1.3246202,1.3237125,1.3245674,1.3254776
2013-05-14,1.3256776,1.3237921,1.3241988,1.3240889,1.3243002,1.3245643,1.3244817
2013-05-15,1.3253578,1.3253645,1.3249243,1.3240955,1.3245226,1.3245615,1.3249084
2013-05-16,1.3227547,1.3256677,1.324441,1.3242162,1.3251041,1.3245584,1.3246678
2013-05-17,1.3226024,1.3237115,1.3258281,1.3256019,1.325065,1.3245553,1.3250322
2013-05-19,1.3250549,1.3240708,1.32516,1.3243117,1.3248789,1.324552,1.3247889
2013-05-20,1.3243456,1.3250751,1.3247161,1.3246268,1.3242776,1.324549,1.3246727
2013-05-21,1.3242773,1.324568,1.3246856,1.3247497,1.3248808,1.3245461,1.3253756
2013-05-22,1.3243209,1.3247902,1.3245848,1.3244345,1.3246696,1.3251992,1.3251265
2013-05-23,1.3246449,1.3242803,1.3244672,1.3244387,1.3244019,1.3253927,1.3261743
2013-05-24,1.323886,1.3249277,1.3253329,1.3268569,1.3243729,1.3263768,1.3257762
2013-05-26,1.3236912,1.3243675,1.325824,1.3249278,1.3247185,1.3257371,1.3253696
2013-05-27,1.3232218,1.3243867,1.3257903,1.3249627,1.324905,1.3256861,1.3250961
2013-05-28,1.3246186,1.3249307,1.3258275,1.325964,1.3256358,1.3251003,1.3262491
2013-05-29,1.3250626,1.3250073,1.3257916,1.3247814,1.3260138,1.3251653,1.3258123
2013-05-30,1.3265768,1.325602,1.3258314,1.3255123,1.325247,1.3250065,1.325369
2013-05-31,1.3245778,1.3255229,1.3257946,1.3254799,1.3251423,1.3241973,1.325073
2013-06-02,1.3252736,1.3248998,1.3258365,1.3255152,1.3249671,1.3252118,1.3258318
2013-06-03,1.3266171,1.3261353,1.3257993,1.325481,1.3259541,1.3259503,1.3263367
2013-06-04,1.324083,1.326148,1.3263869,1.3255186,1.3257152,1.3268193,1.3250296
2013-06-05,1.3252482,1.3247925,1.325037,1.3254828,1.3254985,1.3257109,1.3262272
2013-06-06,1.3260953,1.3260101,1.325686,1.325523,1.3261095,1.3255824,1.327641
2013-06-07,1.3240888,1.3256139,1.3247229,1.3254862,1.3267037,1.3282723,1.3308147
2013-06-09,1.3252859,1.3251042,1.3258173,1.3253608,1.3275065,1.3315461,1.3317678
2013-06-10,1.326154,1.3241456,1.3256752,1.3283867,1.331652,1.3329996,1.333827
2013-06-11,1.3261231,1.3267691,1.3283881,1.3320888,1.332956,1.3343716,1.3376926
2013-06-12,1.3261745,1.3281513,1.3321749,1.3345448,1.3353833,1.3347678,1.3367655
2013-06-13,1.3276601,1.3324678,1.3326101,1.3337822,1.3361514,1.3359708,1.3368051
2013-06-14,1.3315123,1.3334913,1.3329482,1.3367085,1.3366737,1.337798,1.341003
2013-06-16,1.3329713,1.3344815,1.3360183,1.3348497,1.3378509,1.3409355,1.3425838
2013-06-17,1.3347236,1.3347238,1.3368753,1.3362411,1.3401557,1.3424939,1.3455791
2013-06-18,1.336361,1.3363106,1.3359251,1.3423053,1.3409836,1.3423202,1.3443232
2013-06-19,1.3366632,1.335236,1.3411916,1.3406317,1.3455664,1.3447969,1.3457766
2013-06-20,1.3378679,1.3407056,1.3439611,1.3440709,1.34492,1.3467481,1.3485332
2013-06-21,1.3400873,1.3412645,1.3443213,1.345652,1.3470666,1.3475122,1.3505679
2013-06-23,1.3421845,1.3456953,1.345779,1.3458564,1.3477637,1.3489767,1.3506806
2013-06-24,1.3449975,1.3460481,1.346485,1.3480031,1.3484418,1.3509544,1.353273
2013-06-25,1.3449519,1.3472176,1.3473343,1.3497019,1.3506845,1.3528397,1.3551341
2013-06-26,1.3474615,1.3473033,1.348316,1.3506987,1.3527768,1.3540685,1.3548506
2013-06-27,1.3486528,1.3475708,1.3534142,1.353057,1.3548088,1.3561044,1.3562506
2013-06-28,1.348505,1.3519421,1.3537033,1.3548435,1.3537433,1.3558642,1.3588301
2013-06-30,1.3507591,1.3524808,1.3531377,1.3548197,1.3531886,1.3565018,1.3575282
2013-07-01,1.35486,1.354449,1.3556314,1.3561807,1.356234,1.3574526,1.357134
2013-07-02,1.3534567,1.354872,1.3532214,1.3576024,1.3569663,1.3567176,1.3560091
2013-07-03,1.3553642,1.3562161,1.3582729,1.3574657,1.3567321,1.3577967,1.3564228
2013-07-04,1.3532679,1.3551539,1.3561988,1.3565867,1.359874,1.3574766,1.3575016
2013-07-05,1.3556694,1.3574458,1.3570168,1.3577995,1.35829,1.3570809,1.358299
2013-07-07,1.357324,1.3550284,1.3565117,1.3580678,1.3581632,1.3575027,1.3574355
2013-07-08,1.3570713,1.3570513,1.3553813,1.35744,1.3582964,1.357326,1.3584883
2013-07-09,1.3571209,1.3610996,1.3571225,1.3582449,1.3557718,1.3586192,1.3574053
2013-07-10,1.356649,1.3576446,1.3580645,1.3573577,1.3576512,1.3588644,1.3575051
2013-07-11,1.3580059,1.3570201,1.3571967,1.3575171,1.3552239,1.3580619,1.3595066
2013-07-12,1.3567387,1.3573596,1.3580767,1.3557085,1.3602296,1.3587787,1.3596082
2013-07-14,1.3574979,1.3582414,1.35841,1.3569698,1.3584263,1.3587437,1.359641
2013-07-15,1.3575891,1.358206,1.3618294,1.3576971,1.3582687,1.3598318,1.3607101
2013-07-16,1.357852,1.3576002,1.3584378,1.358446,1.359807,1.361608,1.3621039
2013-07-17,1.3573916,1.359396,1.357663,1.3593333,1.3617239,1.3627334,1.3615984
2013-07-18,1.3589197,1.3584695,1.3597391,1.3612322,1.3614064,1.3619055,1.362488
2013-07-19,1.3595992,1.3591859,1.3613976,1.3620334,1.3628486,1.3613737,1.3611416
2013-07-21,1.3594226,1.3614248,1.3621362,1.3616661,1.3620726,1.3618796,1.3625273
2013-07-22,1.3607975,1.3616208,1.3623677,1.3623589,1.3616438,1.3625859,1.3628831
2013-07-23,1.3619721,1.3626508,1.3624547,1.3616164,1.3622453,1.3627307,1.3629164
2013-07-24,1.3621979,1.3627647,1.361676,1.362562,1.3625886,1.363304,1.3630893
2013-07-25,1.3622521,1.3622645,1.362476,1.3619788,1.3629206,1.3632472,1.3639795
2013-07-26,1.3622211,1.3612016,1.3630819,1.3628899,1.3630747,1.3621951,1.3638527
2013-07-28,1.3622534,1.3627256,1.3636172,1.3634688,1.3629004,1.3630922,1.3628448
2013-07-29,1.3622005,1.3618087,1.3629814,1.3615719,1.3627343,1.3634009,1.3647741
2013-07-30,1.3639163,1.3634188,1.3622605,1.363949,1.3635094,1.3632687,1.3639284
2013-07-31,1.3635515,1.3652484,1.3633208,1.3643138,1.36466,1.3641359,1.3646911
2013-08-01,1.3629924,1.363649,1.3643087,1.3641098,1.3626122,1.3616606,1.3628445
2013-08-02,1.3645539,1.3635546,1.3650951,1.363933,1.364138,1.3633451,1.3638765
2013-08-04,1.3638543,1.3637332,1.3643683,1.3643368,1.363083,1.3636379,1.3631488
2013-08-05,1.364233,1.3629527,1.3635948,1.3641106,1.3647938,1.3645513,1.3631124
2013-08-06,1.3641312,1.3627985,1.3643901,1.363915,1.3644195,1.3642273,1.3641704
2013-08-07,1.3640606,1.3616914,1.3642817,1.3643616,1.3639921,1.3634233,1.3640077
2013-08-08,1.3639176,1.364096,1.3634044,1.3654855,1.3636231,1.3642275,1.362998
2013-08-09,1.363816,1.363568,1.3640962,1.3644676,1.3643191,1.363848,1.3631493
2013-08-11,1.3642668,1.3637726,1.3636248,1.3637073,1.3651841,1.3640143,1.364299
2013-08-12,1.3638902,1.3629036,1.3624502,1.3632481,1.3643074,1.3628927,1.3638953
2013-08-13,1.3635881,1.3636014,1.3635485,1.3632462,1.3630133,1.3632152,1.3648282
2013-08-14,1.3644943,1.36413,1.364227,1.3600501,1.3638912,1.3636798,1.3643956
2013-08-15,1.3651164,1.3631591,1.3639059,1.3635789,1.364439,1.3648047,1.3648889
2013-08-16,1.3634267,1.3627975,1.3641367,1.3652742,1.3643786,1.3654808,1.3649722
2013-08-18,1.3629181,1.3639314,1.364715,1.3649497,1.3655111,1.3653792,1.3666513
2013-08-19,1.3643274,1.3650985,1.3649929,1.365398,1.3655498,1.3665485,1.3709282
2013-08-20,1.3643363,1.3644212,1.3652183,1.3656971,1.3663126,1.3693417,1.370738
2013-08-21,1.3640602,1.3649325,1.3655455,1.3661522,1.3701872,1.3708122,1.3715706
2013-08-22,1.3650451,1.3663472,1.3679615,1.3691959,1.3709791,1.371293,1.3713725
2013-08-23,1.3655818,1.3660663,1.3705214,1.3709004,1.371311,1.3730134,1.372733
2013-08-25,1.3674189,1.3706439,1.3707895,1.3707877,1.3716031,1.3720025,1.3744627
2013-08-26,1.3705149,1.370963,1.3713143,1.3719788,1.3725321,1.3740671,1.3762851
2013-08-27,1.3706992,1.3713437,1.3715323,1.3722681,1.3750241,1.3753823,1.377431
2013-08-28,1.3699641,1.3715631,1.3725228,1.3746765,1.3762048,1.3773086,1.3771882
2013-08-29,1.3703269,1.3727359,1.3750614,1.3765392,1.3773016,1.3785218,1.3776535
2013-08-30,1.3724445,1.374268,1.3765455,1.3771297,1.3752002,1.3786073,1.3789369
2013-09-01,1.3746848,1.3773571,1.3772202,1.3761523,1.3778776,1.3779697,1.3790636
2013-09-02,1.3763995,1.3757464,1.3781371,1.3763962,1.3785793,1.3796394,1.3784313
2013-09-03,1.3773642,1.3782718,1.3781226,1.37853,1.3790857,1.3789475,1.3794872
2013-09-04,1.379196,1.3770194,1.3788054,1.3789239,1.3776252,1.3795981,1.3777331
2013-09-05,1.3784448,1.3788273,1.3781731,1.3789632,1.3795483,1.3785813,1.3775425
2013-09-06,1.3787811,1.3778305,1.3804884,1.379118,1.3791252,1.3789499,1.379536
2013-09-08,1.3789223,1.3777759,1.3782877,1.37862,1.3776399,1.379143,1.3799386
2013-09-09,1.378974,1.3784806,1.3777261,1.3795927,1.3795948,1.3792048,1.3796293
2013-09-10,1.3792259,1.3791932,1.3796831,1.3795114,1.379165,1.3792757,1.3781694
2013-09-11,1.3793036,1.3799831,1.3792535,1.3787972,1.3776597,1.3779143,1.3789843
2013-09-12,1.3793114,1.3800831,1.3777475,1.3783588,1.3796417,1.3812461,1.3776765
2013-09-13,1.3792491,1.379417,1.37973,1.3795255,1.3782927,1.3780298,1.3799042
2013-09-15,1.3791444,1.3786703,1.3792943,1.3786789,1.3777196,1.3795444,1.3792903
2013-09-16,1.3789725,1.3779283,1.378835,1.3793762,1.3794109,1.3785774,1.3789822
2013-09-17,1.3789523,1.3780607,1.3786303,1.3778746,1.3783897,1.3779143,1.3789006
2013-09-18,1.378744,1.3789535,1.3803114,1.3783258,1.3781089,1.3788834,1.3796977
2013-09-19,1.3784121,1.3777808,1.3784554,1.3778607,1.3805846,1.3792046,1.3831522
2013-09-20,1.3780407,1.3783833,1.3789858,1.3790778,1.380591,1.3845004,1.384785
2013-09-22,1.378325,1.3782234,1.3799968,1.3798177,1.3853064,1.3850545,1.3880031
2013-09-23,1.3791559,1.379104,1.3809972,1.3851779,1.386699,1.3880285,1.3883952
2013-09-24,1.3790301,1.3801764,1.3854043,1.3857144,1.3880273,1.3885627,1.3889352
2013-09-25,1.3805137,1.3848182,1.3856909,1.3871654,1.3887645,1.38938,1.3903894
2013-09-26,1.3840587,1.386016,1.3868133,1.3889966,1.3887058,1.3873858,1.3905386
2013-09-27,1.3857677,1.387742,1.3878043,1.3901353,1.3917656,1.3893688,1.3910688
2013-09-29,1.3874623,1.3887554,1.3889261,1.3872991,1.3898758,1.3907052,1.3907293
2013-09-30,1.3886883,1.3899873,1.3901132,1.3901734,1.3914022,1.3911729,1.3908316
2013-10-01,1.389809,1.390678,1.38874,1.391235,1.3905782,1.3902266,1.3914357
2013-10-02,1.3908061,1.3902649,1.3916364,1.3894588,1.3905659,1.3907768,1.3903227
2013-10-03,1.3900462,1.3906245,1.3904155,1.3898747,1.3918245,1.3905826,1.3890176
2013-10-04,1.389607,1.3915273,1.3915718,1.3890773,1.3904154,1.3918823,1.3883055
2013-10-06,1.3900471,1.3907079,1.3921523,1.3924783,1.3913504,1.3913031,1.3896198
2013-10-07,1.3893151,1.3916761,1.3913293,1.3900578,1.3902493,1.3908095,1.38866
2013-10-08,1.391584,1.3906773,1.390576,1.3893143,1.3915354,1.3906133,1.3905319
2013-10-09,1.3897681,1.389446,1.3898681,1.3917059,1.3911059,1.3909571,1.3927929
2013-10-10,1.3913462,1.3900667,1.3899362,1.3904971,1.3913207,1.3896945,1.3920612
2013-10-11,1.3901998,1.3907205,1.3901521,1.3919305,1.389251,1.3893305,1.3914063
2013-10-13,1.3915373,1.389912,1.3905809,1.3911473,1.3903321,1.3921456,1.3925812
2013-10-14,1.3920821,1.3901651,1.3929058,1.3919418,1.3908584,1.3930577,1.3925817
2013-10-15,1.3904773,1.3907446,1.3913442,1.3910111,1.3931867,1.3926963,1.393664
2013-10-16,1.390796,1.3912953,1.3918718,1.3928018,1.3919435,1.3940698,1.3941234
2013-10-17,1.3906882,1.3907658,1.3908614,1.3928777,1.3932937,1.3942196,1.3964647
2013-10-18,1.3918158,1.3908705,1.3927157,1.3935823,1.3939764,1.395318,1.3986404
2013-10-20,1.3920256,1.392259,1.3937114,1.3933638,1.3970507,1.3969407,1.4008698
2013-10-21,1.3923092,1.3928627,1.3942543,1.3958561,1.3976586,1.4006906,1.401148
2013-10-22,1.3939793,1.3940059,1.3952292,1.3988624,1.3991402,1.3995312,1.4011294
2013-10-23,1.3937957,1.3964504,1.3975756,1.3997757,1.4007442,1.4026818,1.4016981
2013-10-24,1.3967569,1.3984053,1.3994685,1.4009253,1.4015738,1.4023596,1.4029019
2013-10-25,1.3972421,1.4003899,1.399434,1.4011054,1.401024,1.402175,1.4034297
2013-10-27,1.3983847,1.4011261,1.4009421,1.4023356,1.4026755,1.4036242,1.4040028
2013-10-28,1.4007317,1.4003357,1.4022486,1.4029657,1.4023595,1.4017333,1.4036722
2013-10-29,1.4008567,1.4024506,1.402622,1.4045204,1.4050806,1.4047848,1.4055468
2013-10-30,1.4025184,1.4022446,1.4044671,1.4040546,1.4049557,1.4028946,1.4060864
2013-10-31,1.4022536,1.4023873,1.4047284,1.4049953,1.4059126,1.4046416,1.4059912
