,USDTRY,USDTRY,USDTRY,USDTRY,USDTRY,USDTRY,USDTRY
2013-11-01,1.982821,1.9881802,1.9859617,1.9843205,1.9971151,1.991944,1.9899219
2013-11-03,1.9895155,1.9911606,1.98209,1.9898322,1.990968,1.9872487,1.9879047
2013-11-04,1.9863373,1.9892261,1.9884351,1.988928,1.9866744,1.9921143,1.9898741
2013-11-05,1.9873502,1.988304,1.9897888,1.989894,1.991089,1.9871365,1.9873466
2013-11-06,1.9794843,1.9900572,1.9896784,1.9862318,1.9865605,1.9922912,1.9870651
2013-11-07,1.9865144,1.987795,1.9898101,1.9900205,1.9912581,1.9870245,1.9895972
2013-11-08,1.9884726,1.9901128,1.9896907,1.9868186,1.9864454,1.9896834,1.9877222
2013-11-10,1.9890127,1.9876858,1.9898322,1.9895737,1.991436,1.9898065,1.9912707
2013-11-11,1.9897237,1.9901721,1.989704,1.9901586,1.986329,1.9896587,1.9882863
2013-11-12,1.9901156,1.98757,1.9898553,1.9887888,1.9916204,1.9898312,1.9849496
2013-11-13,1.9834706,1.9902358,1.9897177,1.9942582,1.9862118,1.9896718,1.9904277
2013-11-14,1.9843259,1.9874475,1.989879,1.9914954,1.991811,1.9898541,1.9895444
2013-11-15,1.9943395,1.9903026,1.9897313,1.9885616,1.9883031,1.9896826,1.9900501
2013-11-17,1.9913526,1.9873166,1.9930198,1.989433,1.9882838,1.9901842,1.9933912
2013-11-18,1.9988892,1.9903718,1.9999787,1.9902925,1.9928676,2.0017653,2.0078611
2013-11-19,1.9883235,1.9871763,1.9890931,1.9957108,1.9939859,2.011348,2.0110896
2013-11-20,1.9907068,1.9904429,1.9918718,1.990866,2.0064611,2.0086205,2.005871
2013-11-21,1.9917109,1.9924974,1.9903108,2.005509,2.0099773,2.012155,1.9812715
2013-11-22,1.9925318,1.9949995,2.0097332,2.0079966,2.0100453,2.011789,1.9985696
2013-11-24,1.9936612,2.0115378,2.0090263,2.0093358,2.0112152,2.0124946,2.0157793
2013-11-25,2.0105965,2.0100832,2.0091975,2.0054033,2.0119839,2.011832,2.0076108
2013-11-26,2.009593,2.008692,2.0087483,2.014512,2.0216932,2.0172179,2.0210154
2013-11-27,2.0087268,2.006736,2.01346,2.0107672,2.0188627,2.02005,2.017659
2013-11-28,2.0080876,1.9938053,2.0146184,2.0065453,2.0201125,2.0155644,2.01572
2013-11-29,2.013813,2.016717,2.0314872,2.0199828,2.0072217,2.013904,2.0119145
2013-12-01,2.0215693,2.0187743,2.0192409,2.0240138,2.0109317,2.0186512,2.0281959
2013-12-02,2.0071795,2.0193515,2.014707,2.018005,2.0208528,2.01457,2.0231838
2013-12-03,2.0113964,2.0169845,2.0178604,2.0140777,2.0179608,2.0184948,2.025661
2013-12-04,2.0158927,2.0213726,2.0201905,2.0203426,2.0303297,2.0161653,2.0285368
2013-12-05,2.0210814,2.0227933,2.0186365,2.0219483,2.0327575,2.0191345,2.0291426
2013-12-06,2.0185616,2.0238001,2.0221086,2.0239334,2.0307496,2.0250497,2.0270207
2013-12-08,2.0184703,2.0229683,2.0236273,2.0335476,2.0249882,2.0277238,2.0295346
2013-12-09,2.0157177,2.0235953,2.03988,2.024535,2.0256896,2.0322995,2.0337615
2013-12-10,2.0189583,2.0205626,2.0238833,2.0285802,2.0269938,2.0280368,2.0285783
2013-12-11,2.021205,2.0182576,2.0248673,2.0388477,2.0331075,2.0272903,2.0328283
2013-12-12,2.0242076,2.0362844,2.031717,2.0297945,2.0297697,2.0239353,2.0310965
2013-12-13,2.0273757,2.0193014,2.0275786,2.0313714,2.027164,2.0272207,2.0378888
2013-12-15,2.0243604,2.0293245,2.0327518,2.0317054,2.0316207,2.0359244,2.0295653
2013-12-16,2.0322592,2.0304945,2.0369675,2.0354462,2.0382695,2.0343375,2.0376055
2013-12-17,2.0250454,2.0258808,2.035619,2.0334191,2.035488,2.0316591,2.0348392
2013-12-18,2.0304122,2.030235,2.0289736,2.032704,2.033288,2.0340118,2.0351517
2013-12-19,2.0268598,2.0343037,2.0308459,2.0345252,2.03234,2.0315497,2.0351808
2013-12-20,2.0319576,2.0329957,2.0329359,2.0321362,2.0313132,2.0340726,2.0324135
2013-12-22,2.03242,2.034263,2.0349963,2.0345843,2.03426,2.031433,2.0347137
2013-12-23,2.0345168,2.0342891,2.033986,2.0320225,2.033495,2.031518,2.034109
2013-12-24,2.0317245,2.0344346,2.0304697,2.0346475,2.0295591,2.0351832,2.0322466
2013-12-26,2.033888,2.034302,2.0351121,2.0319018,2.0343456,2.0379045,2.0341005
2013-12-27,2.0335124,2.0344572,2.0321414,2.0347142,2.0369027,2.0377872,2.0328841
2013-12-29,2.0357761,2.034845,2.0342426,2.0317733,2.038536,2.0407443,2.037093
2013-12-30,2.0323904,2.0378542,2.037114,2.0318067,2.0449588,2.0296552,2.038764
2013-12-31,2.0375743,2.0314646,2.0418346,2.0380664,2.0462596,2.0476618,2.0448885
2014-01-01,2.0315123,2.0360558,2.0378797,2.0410361,2.0441406,2.0399058,2.0500617
2014-01-02,2.0429392,2.0292008,2.0409367,2.0456638,2.0270545,2.0483997,2.0480502
2014-01-03,2.0442948,2.0463715,2.03716,2.037249,2.0419345,2.0384917,2.0587745
2014-01-05,2.0296023,2.0331154,2.0443864,2.0370662,2.0410604,2.0463235,2.0626738
2014-01-06,2.0339096,2.034153,2.0358484,2.0467873,2.043095,2.047647,2.0730433
2014-01-07,2.0364187,2.039114,2.045107,2.0465908,2.049556,2.0668972,2.0883214
2014-01-08,2.0429468,2.041923,2.0498962,2.0480564,2.068118,2.0830686,2.0847108
2014-01-09,2.0389664,2.0469792,2.048048,2.0722759,2.0819445,2.0868,2.091754
2014-01-10,2.05539,2.0485392,2.0689936,2.0882764,2.0908046,2.0893874,2.095193
2014-01-12,2.0520356,2.0721617,2.078627,2.0861573,2.0890012,2.0992305,2.119115
2014-01-13,2.0697997,2.0887945,2.0861425,2.0908327,2.0930688,2.1209085,2.133642
2014-01-14,2.0832248,2.0899556,2.0919726,2.094833,2.119072,2.1347914,2.1320918
2014-01-15,2.0842938,2.0860996,2.0945117,2.1195152,2.133045,2.1348863,2.1516595
2014-01-16,2.088857,2.0919535,2.1198735,2.1346664,2.1378505,2.1485898,2.1528971
2014-01-17,2.0933824,2.117671,2.1241863,2.1365185,2.1441267,2.1551538,2.1616309
2014-01-19,2.119748,2.1278627,2.1315606,2.1461005,2.1506495,2.1558528,2.1682544
2014-01-20,2.131165,2.1370604,2.144129,2.1475203,2.156722,2.1590493,2.16928
2014-01-21,2.1378312,2.1487005,2.1540523,2.1529474,2.1682003,2.1675763,2.1664555
2014-01-22,2.1442778,2.147679,2.1630838,2.1661363,2.1715884,2.1685085,2.1748
2014-01-23,2.150176,2.1541243,2.1683068,2.174642,2.171469,2.169168,2.1755557
2014-01-24,2.1535895,2.1613765,2.1732364,2.167281,2.1719553,2.1743689,2.1749861
2014-01-26,2.1681368,2.1718628,2.1745024,2.1653376,2.1753438,2.175036,2.1786184
2014-01-27,2.161138,2.1702557,2.1779623,2.1726565,2.1711297,2.1765497,2.1824338
2014-01-28,2.1769257,2.1695285,2.1823356,2.1779368,2.1735709,2.186894,2.1915107
2014-01-29,2.1720228,2.1710973,2.187233,2.177093,2.1821153,2.180998,2.1817782
2014-01-30,2.1754436,2.177783,2.177033,2.1811268,2.178535,2.1831827,2.1873624
2014-01-31,2.179617,2.1772213,2.1762419,2.183948,2.1843379,2.1896138,2.1939652
2014-02-02,2.1733406,2.1754868,2.1841521,2.1841655,2.1852171,2.1974506,2.1997254
2014-02-03,2.1829705,2.1807702,2.1814318,2.189069,2.1912057,2.2085192,2.2147467
2014-02-04,2.1839852,2.1859972,2.1885476,2.194903,2.2003794,2.2142868,2.2209985
2014-02-05,2.1819372,2.1884322,2.1920493,2.207858,2.2159905,2.2105815,2.1975718
2014-02-06,2.1907845,2.1926267,2.20362,2.2145474,2.2164905,2.2265873,2.2253575
2014-02-07,2.1931863,2.2028584,2.214959,2.221092,2.2162123,2.2166276,2.2151856
2014-02-09,2.2030077,2.2215407,2.2220926,2.232296,2.2257063,2.2230587,2.2193675
2014-02-10,2.2148921,2.2274506,2.2160878,2.227704,2.225629,2.2100809,2.2095017
2014-02-11,2.2193482,2.2222292,2.219725,2.2127683,2.2208333,2.2260609,2.2222798
2014-02-12,2.2000256,2.220239,2.228047,2.224833,2.2249868,2.2167764,2.212672
2014-02-13,2.2182791,2.2186406,2.211901,2.2108948,2.216765,2.2228315,2.2248511
2014-02-14,2.2193828,2.2221756,2.216624,2.2230132,2.2201397,2.2105398,2.2148685
2014-02-16,2.2125967,2.2202158,2.215404,2.2097666,2.2151518,2.2257376,2.222559
2014-02-17,2.2135925,2.218641,2.219261,2.2214298,2.220931,2.2168734,2.2096133
2014-02-18,2.2189727,2.2221355,2.2181182,2.194048,2.2212605,2.222688,2.2221258
2014-02-19,2.215241,2.2202022,2.2214074,2.212502,2.2148623,2.2108393,2.2128613
2014-02-20,2.2129848,2.2219787,2.2166197,2.2267003,2.215757,2.2255244,2.2246425
2014-02-21,2.2343082,2.2142484,2.22829,2.2141173,2.2249835,2.2169392,2.2151878
2014-02-23,2.21644,2.2197862,2.213685,2.2243323,2.2173946,2.2223263,2.212295
2014-02-24,2.2133856,2.218309,2.2172718,2.2133305,2.2321582,2.2204428,2.2223344
2014-02-25,2.227459,2.2159166,2.2208295,2.23045,2.2254164,2.2218378,2.2244217
2014-02-26,2.2076151,2.2197459,2.2122257,2.2121391,2.2222435,2.2218313,2.220208
2014-02-27,2.2159579,2.220297,2.2200143,2.2278812,2.2244868,2.2164598,2.217704
2014-02-28,2.222112,2.2253628,2.2216887,2.2189746,2.2435117,2.2264392,2.2229867
2014-03-02,2.228416,2.2193449,2.220395,2.2266655,2.2215648,2.217941,2.2161705
2014-03-03,2.2216907,2.2297013,2.2311127,2.2222424,2.2199395,2.2175558,2.2117465
2014-03-04,2.2260654,2.2197187,2.2196765,2.2161736,2.2212512,2.2100272,2.206961
2014-03-05,2.2224536,2.2222152,2.2216077,2.2169573,2.2118835,2.216648,2.2052379
2014-03-06,2.222903,2.215357,2.2166078,2.2105072,2.2126188,2.2162602,2.2070184
2014-03-07,2.2186785,2.2189393,2.2056723,2.2171798,2.2137802,2.2141516,2.2131724
2014-03-09,2.221792,2.2130363,2.2101653,2.207192,2.2143617,2.208165,2.2106636
2014-03-10,2.212475,2.2117343,2.2129116,2.21313,2.2105727,2.2183561,2.2075915
2014-03-11,2.2139232,2.2115006,2.2086608,2.2158203,2.2146988,2.2047617,2.2084017
2014-03-12,2.2076058,2.2182565,2.2126725,2.2071395,2.2071438,2.214465,2.2091618
2014-03-13,2.2159243,2.2117355,2.2092767,2.2099323,2.2077124,2.2091403,2.2096539
2014-03-14,2.2095127,2.2122319,2.2128313,2.2127051,2.2082713,2.2150035,2.206847
2014-03-16,2.2174587,2.2131748,2.2082691,2.2079449,2.2165706,2.2091715,2.213409
2014-03-17,2.2111123,2.2044005,2.2120965,2.2070189,2.2219071,2.2116315,2.2134857
2014-03-18,2.211651,2.2184482,2.2101243,2.2099059,2.2074947,2.2132375,2.215221
2014-03-19,2.2131455,2.2159772,2.208388,2.214366,2.2110777,2.218674,2.2132723
2014-03-20,2.2097588,2.2086918,2.2262049,2.2321577,2.209053,2.2134206,2.2141654
2014-03-21,2.2183294,2.21616,2.2132359,2.2136905,2.2176342,2.210562,2.2044883
2014-03-23,2.2075982,2.2086172,2.2130237,2.212445,2.2130375,2.2115145,2.2130325
2014-03-24,2.217226,2.21241,2.2091012,2.2157753,2.1970165,2.2154117,2.2151794
2014-03-25,2.209536,2.2123225,2.213102,2.210518,2.2173681,2.212633,2.2195277
2014-03-26,2.2269392,2.2125466,2.2089226,2.2105367,2.206384,2.213902,2.2175026
2014-03-27,2.207233,2.212328,2.2131798,2.2070103,2.2123537,2.2156715,2.2104466
2014-03-28,2.2155516,2.2125654,2.2087345,2.2137823,2.218104,2.2188687,2.2132843
2014-03-30,2.217612,2.2123313,2.213257,2.2161908,2.2146163,2.2290142,2.218465
2014-03-31,2.2125194,2.2125816,2.208536,2.2122202,2.2139015,2.214329,2.2125857
2014-04-01,2.210787,2.2123308,2.2133322,2.2122636,2.2216249,2.2173235,2.2158947
2014-04-02,2.2045586,2.2125928,2.208326,2.2077665,2.209155,2.2114573,2.2176316
2014-04-03,2.2052112,2.212324,2.2134023,2.212473,2.2171957,2.212016,2.2087038
2014-04-04,2.2219872,2.2125983,2.214557,2.2149866,2.220836,2.2123575,2.2003767
2014-04-06,2.2092762,2.2123113,2.2178218,2.2122154,2.2136517,2.2142038,2.2071798
2014-04-07,2.2136896,2.212597,2.2141576,2.212793,2.2178528,2.212142,2.206512
2014-04-08,2.2114956,2.194646,2.2103038,2.2191339,2.2080889,2.2091613,2.2052126
2014-04-09,2.2118034,2.2182572,2.2177463,2.2118053,2.2099311,2.2072816,2.2003949
2014-04-10,2.213212,2.21355,2.206274,2.203566,2.2062678,2.203217,2.195444
2014-04-11,2.207665,2.2118106,2.2108994,2.2077618,2.1975477,2.2035267,2.1957831
2014-04-13,2.2075546,2.2100654,2.2049377,2.2014682,2.1914976,2.1987524,2.190845
2014-04-14,2.203037,2.2047539,2.2046254,2.1997318,2.1889205,2.1946354,2.189787
2014-04-15,2.209535,2.1999254,2.1975918,2.1940804,2.1912506,2.1864622,2.175814
2014-04-16,2.2048984,2.193614,2.1982012,2.1864018,2.1914585,2.1757078,2.1526072
2014-04-17,2.1924531,2.2000294,2.1834798,2.1911592,2.1715317,2.1495833,2.1417832
2014-04-20,2.1921759,2.1794565,2.1774595,2.1768034,2.1494799,2.1493714,2.1459076
2014-04-21,2.1842306,2.1822605,2.1796536,2.1529913,2.142933,2.1480205,2.1370432
2014-04-22,2.1867912,2.1761804,2.1494608,2.1482797,2.1439059,2.1311207,2.1391878
2014-04-23,2.1744187,2.1535292,2.1371317,2.1528938,2.1380134,2.1490736,2.1401982
2014-04-24,2.1501696,2.1575346,2.1516018,2.138664,2.1384249,2.1262345,2.1275775
2014-04-25,2.1430871,2.1432197,2.1442783,2.1501536,2.1471415,2.1488652,2.1352768
2014-04-27,2.1421652,2.1380455,2.137371,2.1335382,2.1381583,2.1286607,2.1251829
2014-04-28,2.1434968,2.128841,2.1248221,2.1375575,2.1358368,2.1359775,2.1295319
2014-04-29,2.1557996,2.129977,2.1400232,2.1305077,2.134554,2.1265843,2.1190495
2014-04-30,2.1446846,2.1355457,2.1269813,2.1366324,2.1329093,2.139237,2.130982
2014-05-01,2.1410763,2.1353667,2.1381955,2.1235037,2.1373756,2.1303728,2.1325984
2014-05-02,2.1384294,2.1318755,2.1316104,2.134374,2.1289668,2.1303508,2.1270885
2014-05-04,2.1312375,2.1204522,2.1268806,2.13064,2.131902,2.1318998,2.1238768
2014-05-05,2.1382124,2.1318717,2.123884,2.1308897,2.131845,2.131596,2.1266608
2014-05-06,2.1227255,2.128567,2.131674,2.1336248,2.1251223,2.125096,2.1222265
2014-05-07,2.1324368,2.129018,2.128331,2.127169,2.1257656,2.122002,2.118953
2014-05-08,2.1358428,2.130204,2.1290047,2.122152,2.123042,2.1218712,2.1191757
2014-05-09,2.1298091,2.1279845,2.1218655,2.120973,2.122397,2.1179125,2.1200335
2014-05-11,2.1291006,2.122025,2.124158,2.1228285,2.1129649,2.1157205,2.126486
2014-05-12,2.1235888,2.1232915,2.1212173,2.1223402,2.1157331,2.119138,2.1124783
2014-05-13,2.1224055,2.1187272,2.1241438,2.123418,2.1021533,2.118085,2.1115348
2014-05-14,2.1192005,2.1165917,2.1217425,2.112097,2.1170428,2.110911,2.1070092
2014-05-15,2.1234193,2.1143568,2.113482,2.1128566,2.107738,2.1084745,2.1174028
2014-05-16,2.1207843,2.1156032,2.1136236,2.1143093,2.0988257,2.1084297,2.109698
2014-05-18,2.1140604,2.1111557,2.1117268,2.1059918,2.1054602,2.1030948,2.1039166
2014-05-19,2.1154487,2.1118462,2.1106439,2.1059923,2.1162286,2.1096125,2.0983427
2014-05-20,2.1110733,2.1174037,2.1082416,2.1021776,2.1150143,2.1103966,2.108348
2014-05-21,2.1129436,2.105441,2.1023853,2.1161313,2.1050212,2.0983465,2.1039104
2014-05-22,2.113338,2.112465,2.1100147,2.114375,2.1039739,2.1033387,2.0970755
2014-05-23,2.1082346,2.1022215,2.107768,2.1054533,2.1041417,2.0951967,2.0991988
2014-05-25,2.1063287,2.0997958,2.1074653,2.1066625,2.0994418,2.1082902,2.091945
2014-05-26,2.1039524,2.1049724,2.1090631,2.1033273,2.1016376,2.1046422,2.0957654
2014-05-27,2.1106746,2.1038914,2.0980606,2.0953836,2.0969443,2.1020002,2.1020055
2014-05-28,2.1052725,2.101384,2.1034636,2.1003468,2.1016433,2.0954568,2.0968707
2014-05-29,2.0966387,2.108393,2.1083205,2.1017382,2.1004198,2.101885,2.09611
2014-05-30,2.1075318,2.1034548,2.09695,2.0959067,2.0981638,2.0951474,2.1013374
2014-06-02,2.0961218,2.104478,2.1017962,2.098599,2.0986156,2.0985367,2.0920408
2014-06-03,2.1041675,2.100071,2.103157,2.1003013,2.095272,2.0950167,2.0950565
2014-06-04,2.0912466,2.0989218,2.1002095,2.0995336,2.0935302,2.1021862,2.092801
2014-06-05,2.104089,2.102548,2.0993469,2.09761,2.0962498,2.0926135,2.0885785
2014-06-06,2.103379,2.0925686,2.0984657,2.1005318,2.0912695,2.087217,2.0972037
2014-06-08,2.103912,2.0917473,2.1014872,2.093542,2.0936391,2.0901692,2.0985742
2014-06-09,2.0991416,2.0975952,2.099356,2.0970643,2.0962176,2.0905726,2.095814
2014-06-10,2.1004603,2.1005092,2.0968373,2.089018,2.0926926,2.0919883,2.095457
2014-06-11,2.096004,2.0926201,2.094803,2.0963476,2.0917444,2.0964196,2.0965462
2014-06-12,2.0922573,2.0877652,2.0934086,2.0936875,2.0912724,2.0965064,2.0913112
2014-06-13,2.0914187,2.0988984,2.0954669,2.096058,2.1016626,2.0992458,2.0982702
2014-06-15,2.0938752,2.0962627,2.0906801,2.1037667,2.0913424,2.0955887,2.0934525
2014-06-16,2.0902405,2.090135,2.085728,2.0927567,2.0928476,2.090138,2.1005526
2014-06-17,2.0927982,2.0965292,2.102809,2.09348,2.0939767,2.1012635,2.1003387
2014-06-18,2.094903,2.0900142,2.0887196,2.094122,2.1005075,2.0960817,2.1048503
2014-06-19,2.0908399,2.09663,2.0987148,2.0973341,2.1018481,2.0853317,2.0976145
2014-06-20,2.09663,2.0935912,2.097933,2.1004493,2.098159,2.099697,2.1077116
2014-06-22,2.096721,2.0975313,2.0995407,2.099093,2.107283,2.1012611,2.1019142
2014-06-23,2.1027293,2.0977607,2.098564,2.0965235,2.1093745,2.1108074,2.1026304
2014-06-24,2.0960495,2.0976875,2.0949965,2.1028624,2.0977902,2.1046631,2.1086688
2014-06-25,2.0993767,2.0966058,2.103005,2.1016595,2.1059146,2.10608,2.1092339
2014-06-26,2.1043222,2.0990305,2.1055248,2.1093552,2.108399,2.1067693,2.1070857
2014-06-27,2.106886,2.1025476,2.108246,2.1056345,2.108137,2.1133397,2.1096318
2014-06-29,2.1128001,2.1088133,2.107257,2.108426,2.1104927,2.108456,2.1235309
2014-06-30,2.1019711,2.1105413,2.1076276,2.1079826,2.112861,2.119216,2.1210773
2014-07-01,2.1128478,2.1029267,2.1175258,2.1185534,2.1094844,2.117671,2.131397
2014-07-02,2.1046636,2.1115344,2.1076345,2.1212754,2.120457,2.1257765,2.125732
2014-07-03,2.1125376,2.1093857,2.1167254,2.1200914,2.130866,2.1217132,2.1268253
2014-07-04,2.1162057,2.1138136,2.1175718,2.114411,2.124989,2.1227639,2.1173441
2014-07-06,2.117906,2.118602,2.1058917,2.1276555,2.1314788,2.131948,2.109884
2014-07-07,2.1253333,2.1185958,2.128533,2.1275694,2.124646,2.137094,2.132971
2014-07-08,2.1099334,2.1151614,2.1326387,2.1271782,2.1200962,2.1198678,2.119447
2014-07-09,2.1251907,2.1269512,2.1266418,2.1243997,2.1243954,2.1281278,2.1270423
2014-07-10,2.118498,2.1321354,2.1133974,2.115961,2.1160421,2.129346,2.1294277
2014-07-11,2.1227336,2.1181707,2.1324403,2.12605,2.1189904,2.1127985,2.1291466
2014-07-13,2.126029,2.1267025,2.1289597,2.1307209,2.1251347,2.1269276,2.121906
2014-07-14,2.124028,2.1254082,2.1261835,2.1266384,2.1220527,2.1257908,2.1276813
2014-07-15,2.1278415,2.1267636,2.1241925,2.1170444,2.1195595,2.1295185,2.1210046
2014-07-16,2.12814,2.1299124,2.120048,2.126466,2.1267586,2.1265001,2.1326284
2014-07-17,2.1267638,2.1373374,2.1283426,2.1235423,2.1324441,2.1227083,2.1281564
2014-07-18,2.1290486,2.1217148,2.1252615,2.1269653,2.1263201,2.1212678,2.1227129
2014-07-20,2.1262457,2.1269674,2.129788,2.1276443,2.1260414,2.1253753,2.12766
2014-07-21,2.1260357,2.1374614,2.1304965,2.1204567,2.125238,2.1182761,2.127125
2014-07-22,2.1400905,2.1244426,2.1330132,2.1258857,2.1324005,2.1276078,2.1266963
2014-07-23,2.1248045,2.1302528,2.1274173,2.121467,2.1265497,2.126803,2.1262248
2014-07-24,2.125915,2.1193585,2.1236663,2.1276305,2.1235375,2.123888,2.123535
2014-07-25,2.127585,2.1273842,2.1256242,2.1262212,2.1287093,2.12448,2.1267433
2014-07-27,2.1220233,2.1205585,2.1292973,2.1243474,2.1244206,2.1236331,2.1238756
2014-07-28,2.1280856,2.1264749,2.1252365,2.125133,2.1266694,2.125703,2.124751
2014-07-29,2.1289568,2.1250825,2.1249342,2.1259258,2.1291847,2.1328611,2.1259165
2014-07-30,2.126143,2.1243463,2.122747,2.124966,2.128502,2.1243484,2.1248183
2014-07-31,2.1267016,2.1251304,2.120494,2.1239219,2.1256492,2.127193,2.123653
2014-08-01,2.1284294,2.1243162,2.124055,2.1267307,2.1290107,2.1253924,2.1157424
2014-08-03,2.1189694,2.1251607,2.1236842,2.1269414,2.1201766,2.124271,2.1186633
2014-08-04,2.121375,2.1242845,2.1276202,2.1290102,2.122792,2.1252825,2.1312253
2014-08-05,2.124684,2.1251934,2.1235855,2.124569,2.128173,2.1238837,2.1237736
2014-08-06,2.125244,2.1242502,2.1290436,2.1235769,2.1229143,2.1246467,2.1249228
2014-08-07,2.1250486,2.125228,2.1274173,2.1255314,2.1278138,2.1303077,2.1297665
2014-08-08,2.126827,2.124214,2.1238995,2.124656,2.126773,2.1245155,2.127832
2014-08-10,2.1173093,2.1183243,2.1256776,2.1220117,2.1280684,2.123806,2.1305823
2014-08-11,2.1254275,2.1205306,2.1237454,2.1270046,2.1249397,2.1273603,2.126526
2014-08-12,2.1254027,2.1271493,2.126477,2.1218076,2.1319084,2.1273236,2.1280437
2014-08-13,2.1248527,2.1316402,2.1299047,2.1323204,2.1313522,2.1272964,2.1300542
2014-08-14,2.1289463,2.129841,2.1288488,2.1299744,2.1309116,2.1272686,2.1322007
2014-08-15,2.1282606,2.1241763,2.1309223,2.1282918,2.1307724,2.1272402,2.1277077
2014-08-17,2.1270201,2.126312,2.127619,2.1262875,2.1269312,2.13433,2.137157
2014-08-18,2.1299367,2.1293225,2.1272368,2.133881,2.127801,2.1282854,2.1330879
2014-08-19,2.1269224,2.1266146,2.1325724,2.1240096,2.1325886,2.1338506,2.1349566
2014-08-20,2.1300352,2.1337726,2.1287146,2.1336021,2.1372619,2.1383379,2.1409807
2014-08-21,2.1268215,2.1340935,2.1298518,2.1322353,2.1385422,2.1384144,2.1397235
2014-08-22,2.1359107,2.1322734,2.1301694,2.1350808,2.138445,2.1418965,2.145975
2014-08-24,2.13285,2.1314974,2.1378686,2.1390626,2.1393714,2.141295,2.151051
2014-08-25,2.1339765,2.1329763,2.1377356,2.1389933,2.139461,2.1473181,2.1489048
2014-08-26,2.1376364,2.134956,2.1413293,2.1431444,2.14917,2.153861,2.155283
2014-08-27,2.1389208,2.1400318,2.1446607,2.1484451,2.1542556,2.1600215,2.1722896
2014-08-28,2.138137,2.1410937,2.147731,2.1531975,2.138978,2.147079,2.1522765
2014-08-29,2.1422222,2.1503835,2.152927,2.1433172,2.14599,2.1496906,2.1544273
2014-08-31,2.148873,2.15183,2.151989,2.1714883,2.1548626,2.1657567,2.1437268
2014-09-01,2.1567235,2.1529198,2.160527,2.1514754,2.1504526,2.148262,2.1427839
2014-09-02,2.1354036,2.1626368,2.1554282,2.153468,2.1681502,2.1649609,2.1493297
2014-09-03,2.150691,2.1612337,2.1482065,2.1585286,2.1638765,2.1484356,2.17033
2014-09-04,2.1540275,2.1679187,2.1545677,2.165543,2.1451697,2.1458085,2.1581316
2014-09-05,2.151014,2.1502738,2.1468363,2.1548805,2.1502528,2.1597927,2.164103
2014-09-07,2.171594,2.1661348,2.1679115,2.1714063,2.1538012,2.1723561,2.1593986
2014-09-08,2.156012,2.1515367,2.167005,2.1572459,2.1688108,2.1582744,2.163253
2014-09-09,2.158786,2.147045,2.1761541,2.1672797,2.1595244,2.1652374,2.1715214
2014-09-10,2.1496694,2.1507075,2.172097,2.1645322,2.1624277,2.1643486,2.167063
2014-09-11,2.1506908,2.1558871,2.1592774,2.1642146,2.1561565,2.1644022,2.164547
2014-09-12,2.169088,2.1633425,2.1654415,2.1588511,2.1684217,2.1624024,2.1649215
2014-09-14,2.158069,2.1651642,2.167584,2.1643045,2.1682076,2.1667018,2.1654882
2014-09-15,2.163803,2.1713755,2.1674707,2.1642752,2.1649399,2.1644893,2.1663828
2014-09-16,2.1707988,2.164865,2.1584065,2.1650214,2.1648924,2.169817,2.169349
2014-09-17,2.1616316,2.1677341,2.165885,2.1646252,2.164259,2.1696863,2.1668315
2014-09-18,2.171129,2.1652412,2.1672206,2.1710784,2.1716235,2.1664817,2.1689327
2014-09-19,2.170024,2.1654627,2.1694415,2.1670582,2.169681,2.1737983,2.1760426
2014-09-21,2.1631126,2.1671135,2.1641057,2.17037,2.177518,2.1778703,2.1753922
2014-09-22,2.167225,2.1693408,2.1704,2.1719067,2.1747437,2.177957,2.1770468
2014-09-23,2.1711993,2.1690488,2.168614,2.1762455,2.1780367,2.1789482,2.1772316
2014-09-24,2.1713037,2.1683183,2.1748316,2.1762464,2.1799579,2.1803799,2.1830442
2014-09-25,2.16914,2.1757772,2.1744566,2.177434,2.1788044,2.1837962,2.1927738
2014-09-26,2.174789,2.1763859,2.1772828,2.176882,2.1766622,2.1933784,2.1946194
2014-09-28,2.177118,2.176687,2.1769843,2.1802037,2.195205,2.1935868,2.1948175
2014-09-29,2.180702,2.1778345,2.184841,2.1934013,2.1905763,2.200598,2.2057543
2014-09-30,2.1775258,2.1792784,2.193319,2.1967459,2.200427,2.2074196,2.2127166
2014-10-01,2.1807594,2.1939993,2.1909072,2.1996582,2.2002184,2.2118316,2.215595
2014-10-02,2.1919546,2.2003386,2.1999137,2.205061,2.2108147,2.2144082,2.2149105
2014-10-03,2.1989396,2.1982176,2.2052038,2.2074676,2.212411,2.2173433,2.222394
2014-10-05,2.1977708,2.2044644,2.209023,2.2108655,2.2158804,2.218788,2.2244408
2014-10-06,2.20517,2.2063255,2.2127433,2.2136703,2.2215247,2.2283416,2.2282205
2014-10-07,2.214582,2.2091572,2.2141435,2.2201896,2.2242117,2.2315764,2.2310114
2014-10-08,2.212357,2.2169874,2.220089,2.2254162,2.2291675,2.233764,2.2343585
2014-10-09,2.215033,2.223815,2.22471,2.2302783,2.2344203,2.2339375,2.2420604
2014-10-10,2.2189763,2.2280624,2.2320518,2.2342916,2.232288,2.236843,2.2388601
2014-10-12,2.2229052,2.2329197,2.231076,2.235839,2.2424395,2.2444062,2.2545867
2014-10-13,2.2290165,2.2331033,2.235754,2.2367203,2.23892,2.2520516,2.2544274
