,AUDCHF,AUDCHF,AUDCHF,AUDCHF,AUDCHF,AUDCHF,AUDCHF
2014-09-22,0.8475268,0.8472819,0.8479915,0.8469415,0.84801084,0.8477053,0.8477082
2014-09-23,0.84756595,0.8467384,0.8492331,0.84782434,0.84715515,0.8472627,0.8472877
2014-09-24,0.8473372,0.8465132,0.8465466,0.84758353,0.84723413,0.8477181,0.84772074
2014-09-25,0.84730786,0.8464857,0.84625834,0.84789836,0.84805965,0.8472488,0.84727436
2014-09-26,0.84685606,0.84728116,0.8496201,0.84738857,0.84712094,0.84773123,0.84773403
2014-09-28,0.84704524,0.8478556,0.84792215,0.8475867,0.84675527,0.8472348,0.8472607
2014-09-29,0.8481696,0.84732634,0.8470528,0.84690064,0.8468615,0.8477452,0.8470086
2014-09-30,0.8468663,0.8483444,0.8471794,0.84797484,0.84808767,0.846995,0.8453505
2014-10-01,0.84796184,0.84745914,0.8472817,0.8489916,0.84617656,0.84508693,0.8440632
2014-10-02,0.8471748,0.8472763,0.84837145,0.8464925,0.84520304,0.8433021,0.84517914
2014-10-03,0.84735996,0.84658897,0.8460259,0.8462265,0.8450265,0.8422808,0.8414211
2014-10-05,0.84759414,0.84650403,0.84430027,0.84468395,0.8437027,0.84433424,0.84137106
2014-10-06,0.84626,0.84535533,0.8442408,0.8445601,0.8424829,0.8426654,0.8439197
2014-10-07,0.84486294,0.8448153,0.8446233,0.8419202,0.84094524,0.84194887,0.83876914
2014-10-08,0.8449088,0.84105206,0.8430201,0.8402308,0.8417434,0.83992565,0.84231436
2014-10-09,0.84199977,0.84460586,0.8410465,0.84206593,0.8392606,0.8381854,0.84103495
2014-10-10,0.84142303,0.8423593,0.8406048,0.84373605,0.84047484,0.84377337,0.83796537
2014-10-12,0.84269077,0.8401351,0.84346426,0.8399217,0.8395342,0.8411097,0.8384635
2014-10-13,0.8423699,0.8401546,0.8432943,0.8401674,0.8411775,0.83849126,0.8394095
2014-10-14,0.8414089,0.83901924,0.8400095,0.84161067,0.83921033,0.8394158,0.83861005
2014-10-15,0.84566766,0.840732,0.83846474,0.8389604,0.83921456,0.8386677,0.8350801
2014-10-16,0.83975023,0.8404903,0.83980274,0.83812016,0.8372609,0.8378171,0.8356229
2014-10-17,0.8370542,0.8388522,0.8381127,0.8389055,0.8379211,0.83635247,0.8358912
2014-10-19,0.8396437,0.83898324,0.8391073,0.837737,0.83662206,0.8361455,0.83545697
2014-10-20,0.8385733,0.83747363,0.83856493,0.83744067,0.8353157,0.8347753,0.8360385
2014-10-21,0.8396201,0.83703214,0.83642733,0.8363643,0.8359702,0.83464235,0.8348138
2014-10-22,0.837954,0.8363397,0.83609164,0.8356397,0.8362692,0.835422,0.83537847
2014-10-23,0.8366377,0.8364411,0.835422,0.83581024,0.836346,0.8360461,0.8358771
2014-10-24,0.8360297,0.8354136,0.8360841,0.8354501,0.8359811,0.8353284,0.835756
2014-10-26,0.8355468,0.8347094,0.83539444,0.8354174,0.8355646,0.8350776,0.83519864
2014-10-27,0.83618927,0.8350868,0.83470684,0.8354075,0.83541185,0.83492976,0.8347908
2014-10-28,0.83579797,0.836366,0.8351203,0.83542156,0.8354122,0.8353564,0.8359213
2014-10-29,0.8356481,0.83545035,0.83582836,0.8359408,0.8354256,0.8359706,0.8357828
2014-10-30,0.8356753,0.83573294,0.83541805,0.8347671,0.8355519,0.83556783,0.83515155
2014-10-31,0.8356459,0.8364566,0.8351162,0.8355588,0.83580345,0.8362769,0.8360752
2014-11-02,0.83567554,0.83477926,0.8358678,0.8356502,0.83539355,0.83530927,0.83554006
2014-11-03,0.83564484,0.8350247,0.8354176,0.83594465,0.8353691,0.83455193,0.8345887
2014-11-04,0.8356763,0.83592486,0.83513397,0.8343711,0.83542424,0.83524346,0.83570194
2014-11-05,0.83564425,0.8371135,0.83585024,0.83635527,0.8360754,0.83611315,0.8357016
2014-11-06,0.8359477,0.8351044,0.83409476,0.8350303,0.8360252,0.8356639,0.8358639
2014-11-07,0.83539665,0.8365806,0.83586365,0.83650243,0.8357858,0.8362072,0.83649933
2014-11-09,0.83598465,0.83520347,0.8352739,0.8359513,0.8361003,0.837228,0.8369249
2014-11-10,0.83479667,0.8368848,0.83564776,0.8353124,0.8364393,0.83706784,0.836492
2014-11-11,0.8365411,0.83484304,0.83638036,0.8370857,0.83732563,0.8370926,0.83642983
2014-11-12,0.8352358,0.8363142,0.83702844,0.8372337,0.83620584,0.83647794,0.83637357
2014-11-13,0.8353774,0.8364731,0.83755594,0.83690286,0.8370124,0.8368533,0.8374063
2014-11-14,0.8362194,0.836926,0.8377011,0.83656657,0.836572,0.8366216,0.8362072
2014-11-16,0.83719134,0.83689237,0.8373194,0.83634895,0.8368659,0.83623534,0.83500046
2014-11-17,0.83694774,0.83692896,0.8356665,0.83670497,0.8360728,0.8349505,0.8350416
2014-11-18,0.836742,0.83689374,0.8364496,0.8359584,0.8356195,0.83522755,0.8355033
2014-11-19,0.837162,0.83733386,0.83616,0.83537155,0.8363939,0.83638614,0.83613104
2014-11-20,0.8356538,0.8358125,0.8363121,0.8351358,0.8357562,0.83662754,0.8365281
2014-11-21,0.8357906,0.83667034,0.83487713,0.8367024,0.83665377,0.83596414,0.8365663
2014-11-23,0.83717316,0.83613575,0.8370587,0.835893,0.83635145,0.8361916,0.83641195
2014-11-24,0.8349703,0.83667195,0.83686036,0.83661276,0.8360457,0.8363396,0.8369706
2014-11-25,0.83470184,0.8369003,0.8361566,0.83510286,0.83573616,0.83651525,0.83656573
2014-11-26,0.83672863,0.8359328,0.8353685,0.8360385,0.8366319,0.8366309,0.8362314
2014-11-27,0.8355145,0.83558595,0.83541614,0.8359041,0.8363294,0.835706,0.8373885
2014-11-28,0.83656204,0.83576477,0.83609265,0.8363837,0.8360239,0.83592397,0.8356264
2014-11-30,0.835368,0.8366665,0.8366846,0.8368546,0.8357152,0.83606595,0.8358543
2014-12-01,0.8369763,0.8368978,0.83611274,0.83661026,0.83661103,0.8365313,0.8373466
2014-12-02,0.83601797,0.8359018,0.8366847,0.8369355,0.83570904,0.8366687,0.8357567
2014-12-03,0.83536965,0.837255,0.8360991,0.8368101,0.836636,0.8369996,0.8337592
2014-12-04,0.8373741,0.83546364,0.83662945,0.83628726,0.8352934,0.83465457,0.83562416
2014-12-05,0.834963,0.83480036,0.83633447,0.83540404,0.8364724,0.8347564,0.8342002
2014-12-07,0.83629405,0.83698434,0.8364155,0.83523965,0.83520687,0.8348037,0.8314704
2014-12-08,0.83579516,0.83456045,0.8346658,0.83482635,0.834286,0.83153206,0.8309134
2014-12-09,0.83611643,0.835901,0.83512455,0.83442557,0.8316967,0.8291994,0.8258887
2014-12-10,0.8354082,0.83565015,0.83441395,0.8315897,0.8302799,0.8267254,0.82520664
2014-12-11,0.8330381,0.8329285,0.8311397,0.8302513,0.8258948,0.82490754,0.82521653
2014-12-12,0.83391684,0.8311767,0.8311968,0.8269562,0.82529706,0.82457286,0.8239028
2014-12-14,0.83129185,0.82998425,0.82677794,0.8259256,0.8252682,0.8239589,0.8218454
2014-12-15,0.82972705,0.82593465,0.82543945,0.8246207,0.82446086,0.82292205,0.82154495
2014-12-16,0.82661194,0.8253838,0.8245212,0.8220151,0.82210124,0.820944,0.8203696
2014-12-17,0.82606363,0.82466406,0.8237806,0.822006,0.821214,0.8215237,0.81944495
2014-12-18,0.8245484,0.8238051,0.8215197,0.8223147,0.8205705,0.8202385,0.8186743
2014-12-19,0.8235071,0.8224364,0.82118714,0.8205014,0.8192848,0.81944543,0.8173059
2014-12-21,0.822122,0.821156,0.8212118,0.8200185,0.8191333,0.81766844,0.81600136
2014-12-22,0.8216675,0.82033974,0.82015616,0.8193523,0.81739455,0.8148852,0.81498975
2014-12-23,0.82007265,0.8197968,0.81841797,0.8171628,0.81512743,0.8142467,0.81142914
2014-12-24,0.8202231,0.8188308,0.8173462,0.8164923,0.8148487,0.8122738,0.81000936
2014-12-25,0.81824,0.8163648,0.81540835,0.8136339,0.812192,0.8102921,0.8088458
2014-12-26,0.8171695,0.8157353,0.8145025,0.8128925,0.8109276,0.80872655,0.8085401
2014-12-28,0.81554663,0.8142057,0.8108876,0.8105565,0.80646914,0.8086184,0.8082663
2014-12-29,0.8127991,0.8120804,0.80966485,0.80841446,0.8081589,0.808522,0.80811363
2014-12-30,0.8119617,0.81049496,0.8079701,0.8087286,0.8087191,0.8092621,0.80782086
2014-12-31,0.8087512,0.8072011,0.8081827,0.8081036,0.8063749,0.80811167,0.8083604
2015-01-01,0.8080742,0.8100209,0.8092801,0.8084863,0.8106253,0.80810016,0.8091482
2015-01-02,0.8084889,0.80779654,0.8085903,0.8096679,0.80638295,0.8093223,0.8089187
2015-01-04,0.80967546,0.8082801,0.80879974,0.80883205,0.808267,0.80851644,0.8084501
2015-01-05,0.80889255,0.8098339,0.8077665,0.80721474,0.8088905,0.80863464,0.80914694
2015-01-06,0.80734324,0.8108263,0.80793864,0.8077851,0.80630827,0.808787,0.80894625
2015-01-07,0.80792296,0.80897766,0.80908686,0.8092226,0.8109871,0.8077501,0.8085361
2015-01-08,0.8093466,0.80796254,0.80846006,0.8083862,0.8098671,0.80767137,0.80817205
2015-01-09,0.80854964,0.8091134,0.8088421,0.808789,0.80797994,0.8090556,0.80797225
2015-01-11,0.8068887,0.80900526,0.8077925,0.80798835,0.80758274,0.8094103,0.8066888
2015-01-12,0.80759156,0.80790675,0.8084599,0.8084788,0.8095101,0.8067132,0.8048479
2015-01-13,0.80921954,0.8091514,0.80772036,0.8099763,0.8049933,0.8054058,0.80473995
2015-01-14,0.8083739,0.8090345,0.809161,0.80522925,0.8069589,0.80173117,0.80299544
2015-01-15,0.80885947,0.8078514,0.8065664,0.8054736,0.8031655,0.8018411,0.80232364
2015-01-16,0.8080407,0.8049149,0.8045076,0.80506986,0.80359846,0.8021861,0.80177236
2015-01-18,0.80597585,0.80452216,0.80493736,0.8030835,0.8060747,0.7999685,0.8058356
2015-01-19,0.8055686,0.8063207,0.80216324,0.8020283,0.8017914,0.7996875,0.7995064
2015-01-20,0.805087,0.8031317,0.8016728,0.8026192,0.80132824,0.80203927,0.80155
2015-01-21,0.8033472,0.80426294,0.8006018,0.8004362,0.80091745,0.79989904,0.8010717
2015-01-22,0.80195796,0.8018007,0.8002248,0.8013589,0.80071664,0.8012115,0.7994188
2015-01-23,0.8021173,0.80040807,0.79895115,0.80205494,0.8007618,0.80215025,0.7997681
2015-01-25,0.7977981,0.80074275,0.8002203,0.79894865,0.8004981,0.79986155,0.8007115
2015-01-26,0.80004156,0.80040425,0.8019904,0.8014873,0.8000762,0.8008016,0.8018467
2015-01-27,0.80042756,0.8007542,0.8012283,0.80124456,0.80088824,0.7997979,0.8002115
2015-01-28,0.8006771,0.80039245,0.8001403,0.8011664,0.80053014,0.8021286,0.80104154
2015-01-29,0.8005183,0.8007663,0.79949474,0.7997491,0.7993621,0.7996829,0.79941213
2015-01-30,0.8008698,0.80038,0.800393,0.799155,0.8004579,0.79953915,0.7986579
2015-02-01,0.8006729,0.80077916,0.80136913,0.79935575,0.80024165,0.79911894,0.74219835
2015-02-02,0.8005026,0.80039924,0.7995391,0.80036116,0.7993453,0.74110514,0.7225643
2015-02-03,0.8022379,0.7987251,0.79989874,0.7984171,0.7427942,0.72480434,0.7229435
2015-02-04,0.8016359,0.8005041,0.79910153,0.74196357,0.72489595,0.72297204,0.7211313
2015-02-05,0.7995723,0.7970698,0.74180263,0.72339183,0.7227026,0.7224783,0.72063553
2015-02-06,0.79904383,0.74210125,0.72358805,0.72277105,0.72075725,0.72109705,0.72017884
2015-02-08,0.7425201,0.7235019,0.72204703,0.72215563,0.72069716,0.7196082,0.72046834
2015-02-09,0.7236106,0.72192144,0.7216113,0.72164255,0.72103906,0.7196864,0.71989936
2015-02-10,0.7211887,0.72140586,0.7205945,0.7204681,0.7199456,0.71964896,0.7187591
2015-02-11,0.7206909,0.7202575,0.7190476,0.7196807,0.7195496,0.7196843,0.719451
2015-02-12,0.72106206,0.7195136,0.7200214,0.7194598,0.7204259,0.7196447,0.71954757
2015-02-13,0.7200423,0.7191366,0.71958816,0.71912944,0.71889913,0.7196813,0.7205327
2015-02-15,0.71936005,0.7196867,0.7198211,0.71955544,0.71963406,0.7196392,0.7199103
2015-02-16,0.7195821,0.7201109,0.71945316,0.7199678,0.71937287,0.719677,0.718673
2015-02-17,0.7208202,0.7197057,0.7196764,0.7196901,0.72027105,0.71963274,0.7194233
2015-02-18,0.7197255,0.7201345,0.7190388,0.71943325,0.7184587,0.71967196,0.7195278
2015-02-19,0.71923167,0.71955633,0.71871024,0.7190516,0.71965647,0.71962523,0.7205851
2015-02-20,0.7203594,0.71989065,0.7192799,0.71954405,0.7190086,0.71966517,0.7199155
2015-02-22,0.71965015,0.71920234,0.7197904,0.7189884,0.71932864,0.7196157,0.71859425
2015-02-23,0.71996343,0.7197075,0.72041065,0.7191466,0.7202565,0.71965647,0.7192005
2015-02-24,0.7189868,0.71998745,0.71927446,0.72018445,0.7184605,0.7196046,0.72015136
2015-02-25,0.7188748,0.7193213,0.7204709,0.7195095,0.7196479,0.7204656,0.7197815
2015-02-26,0.7188023,0.719742,0.7201361,0.7196628,0.7191638,0.72106117,0.7220538
2015-02-27,0.7195835,0.71903104,0.71883863,0.72008985,0.7209932,0.72240096,0.7228985
2015-03-01,0.7194179,0.71941996,0.7221833,0.72153896,0.7215714,0.7217497,0.7224282
2015-03-02,0.72015804,0.7208561,0.7209369,0.72043824,0.722149,0.7220621,0.72308236
2015-03-03,0.7207418,0.7224485,0.7214438,0.72269607,0.72264344,0.7233235,0.7224497
2015-03-04,0.7211588,0.7214512,0.7216427,0.72294587,0.72393805,0.7239751,0.72557384
2015-03-05,0.72171396,0.72251666,0.72280276,0.72343606,0.72469276,0.72446036,0.72987187
2015-03-06,0.7213735,0.7231769,0.7226571,0.7231658,0.7235862,0.7309821,0.73288035
2015-03-08,0.7228404,0.72492844,0.72304225,0.7244309,0.7293348,0.7337886,0.73639387
2015-03-09,0.72503895,0.7229391,0.7241434,0.7303553,0.73550755,0.7346063,0.7384227
2015-03-10,0.7238896,0.7246821,0.72894585,0.7339608,0.73823476,0.7390046,0.73957443
2015-03-11,0.7245132,0.7302143,0.7343698,0.7356308,0.7368343,0.7412186,0.74098235
2015-03-12,0.72907245,0.7348549,0.73794794,0.7389679,0.7413386,0.74109304,0.74038035
2015-03-13,0.73431456,0.7377058,0.7406331,0.74111384,0.74239767,0.7399476,0.74271446
2015-03-15,0.73513955,0.73769295,0.73937875,0.74208206,0.74116254,0.7418144,0.7425488
2015-03-16,0.7395275,0.7409869,0.740056,0.7408944,0.7440535,0.7429388,0.7443313
2015-03-17,0.7392024,0.740032,0.74121916,0.7420493,0.7427137,0.74255586,0.7449558
2015-03-18,0.74067444,0.74282646,0.74187523,0.74344313,0.7445015,0.74467117,0.74759203
2015-03-19,0.7419737,0.7431208,0.742915,0.7453463,0.74610656,0.7475117,0.7502166
2015-03-20,0.7429156,0.7427296,0.74357814,0.7456438,0.7474959,0.75105417,0.74953866
2015-03-22,0.74273705,0.7445292,0.7448567,0.74739414,0.7511286,0.753241,0.75396776
2015-03-23,0.74477094,0.74538416,0.74920803,0.7519074,0.75463766,0.75432545,0.75303835
2015-03-24,0.7456045,0.74605024,0.75112337,0.75119007,0.75070375,0.7517669,0.75408673
2015-03-25,0.7472571,0.7507224,0.7516282,0.7521342,0.75310624,0.752516,0.753302
2015-03-26,0.7511308,0.75337505,0.7520305,0.7525473,0.75259644,0.75388557,0.75347066
2015-03-27,0.75505286,0.75365674,0.75395554,0.75190496,0.75443435,0.7514605,0.7517888
2015-03-29,0.7521785,0.75291675,0.75172114,0.75445306,0.753351,0.7531205,0.7525144
2015-03-30,0.75175434,0.7540676,0.75221443,0.7527902,0.75261456,0.754362,0.75346917
2015-03-31,0.75396675,0.75154924,0.75380737,0.7542703,0.7536186,0.7518829,0.7509041
2015-04-01,0.7522117,0.75300866,0.7517241,0.75308925,0.7526152,0.75260866,0.7539887
2015-04-02,0.7517934,0.7540975,0.75197095,0.7531995,0.7521421,0.7539424,0.7529569
2015-04-05,0.7539978,0.751594,0.7536926,0.7522481,0.7529874,0.75157493,0.7522099
2015-04-06,0.7522488,0.7530453,0.7517755,0.7537433,0.75430286,0.75319606,0.75412613
2015-04-07,0.75183177,0.7537732,0.75192165,0.75442183,0.75141704,0.7537352,0.75266343
2015-04-08,0.7540298,0.75108653,0.75338686,0.754967,0.75361335,0.7531951,0.75299877
2015-04-09,0.7522855,0.75263524,0.7517289,0.75253904,0.7537315,0.7526454,0.75392365
2015-04-10,0.7518691,0.7539639,0.75075847,0.75260496,0.7518645,0.75228715,0.7530056
2015-04-12,0.7540619,0.75357354,0.75395584,0.753783,0.75420403,0.75383574,0.7539583
2015-04-13,0.7547269,0.7540651,0.75394624,0.75270545,0.75212723,0.7532579,0.7519388
2015-04-14,0.75132763,0.7508756,0.7520951,0.7554087,0.7522547,0.75210285,0.7504258
2015-04-15,0.75149614,0.7526177,0.7536619,0.7534448,0.7514892,0.7522548,0.7497861
2015-04-16,0.75253487,0.7557524,0.7530067,0.75152475,0.7502933,0.7507032,0.7498691
2015-04-17,0.7530125,0.7539299,0.75156516,0.75120544,0.7499818,0.7500164,0.74843913
2015-04-19,0.7535137,0.75283265,0.7521652,0.7506051,0.75018597,0.74840134,0.74719244
2015-04-20,0.7520909,0.75084025,0.75050825,0.7493499,0.7495258,0.7480098,0.7460704
2015-04-21,0.7510735,0.7500873,0.7500912,0.74929124,0.7482498,0.7483886,0.7465781
2015-04-22,0.7490746,0.7502268,0.74820906,0.74929935,0.7456223,0.7457817,0.746
2015-04-23,0.74945426,0.74827766,0.7475821,0.74669045,0.74615926,0.7464282,0.7465922
2015-04-24,0.74925876,0.7469177,0.74775153,0.74464834,0.7463387,0.7459368,0.74598426
2015-04-26,0.748442,0.7482945,0.74568206,0.7460021,0.7466779,0.7466643,0.7441539
2015-04-27,0.7475144,0.7458371,0.7452933,0.7470222,0.746092,0.7439845,0.74280953
2015-04-28,0.74568045,0.74493206,0.74681765,0.7446665,0.74473834,0.74356866,0.7431438
2015-04-29,0.74562114,0.7477327,0.7464306,0.74518687,0.7438403,0.7424394,0.7440632
2015-04-30,0.7452482,0.74637944,0.7448033,0.7432573,0.7448748,0.7440247,0.74294835
2015-05-01,0.7456041,0.745347,0.74442333,0.74497724,0.7423708,0.74261475,0.7423428
2015-05-03,0.7461113,0.7439819,0.742322,0.7439377,0.74326557,0.7420339,0.74194753
2015-05-04,0.744438,0.74425507,0.7442103,0.74326056,0.7428819,0.7424925,0.74246734
2015-05-05,0.7435243,0.74363023,0.7434166,0.74031365,0.7412434,0.740957,0.74165434
2015-05-06,0.7424866,0.74245614,0.7427595,0.74131185,0.7421303,0.7413637,0.7414607
2015-05-07,0.7435936,0.7430158,0.7417287,0.74116266,0.7416096,0.7409138,0.74059516
2015-05-08,0.74328476,0.7412782,0.74126583,0.7408466,0.7403737,0.7395691,0.7405286
2015-05-10,0.7403925,0.7409147,0.7413424,0.7407934,0.74085766,0.7402826,0.7392221
2015-05-11,0.74195987,0.74124765,0.7402238,0.740992,0.7393945,0.7404221,0.741296
2015-05-12,0.7400416,0.74070376,0.74188757,0.74154896,0.73982525,0.7412826,0.7386753
2015-05-13,0.74168754,0.740927,0.74142075,0.74070036,0.7418159,0.7407627,0.7405316
2015-05-14,0.7414837,0.7408109,0.73964316,0.741553,0.7417191,0.74030864,0.74155474
2015-05-15,0.74075997,0.7403631,0.7407653,0.7391862,0.7402512,0.74042827,0.74077076
2015-05-17,0.7415114,0.7414285,0.74094623,0.7414936,0.74097645,0.7411012,0.7398033
2015-05-18,0.7397423,0.74127626,0.7410852,0.74186987,0.7404102,0.7396153,0.7402347
2015-05-19,0.74120283,0.74090683,0.74017113,0.7407992,0.7409525,0.7393353,0.74019706
2015-05-20,0.74130523,0.7410925,0.7413771,0.74053645,0.7404281,0.7395024,0.7392759
2015-05-21,0.7413834,0.7411313,0.74084264,0.73968536,0.7401157,0.7401684,0.73797107
2015-05-22,0.7413857,0.7410649,0.7402909,0.7398075,0.7395438,0.7392489,0.73961353
2015-05-24,0.74154866,0.74072343,0.73894197,0.73929805,0.73844784,0.73817116,0.7375666
2015-05-25,0.7395161,0.7388652,0.7396047,0.73924005,0.73880017,0.7386059,0.7385953
2015-05-26,0.7388582,0.73944026,0.73840916,0.7389294,0.73852247,0.7398631,0.7390893
2015-05-27,0.7390172,0.7397773,0.7400844,0.7385212,0.73834985,0.7384085,0.73828316
2015-05-28,0.7387968,0.7379293,0.73938435,0.73665136,0.73786503,0.73776555,0.7379344
2015-05-29,0.7388402,0.7380504,0.7380524,0.73843646,0.7378167,0.7386103,0.7374542
2015-05-31,0.73826545,0.73763376,0.73755693,0.7377654,0.7367212,0.73734766,0.73738694
2015-06-01,0.7388384,0.73950714,0.73677754,0.7386959,0.738339,0.7374817,0.7372163
2015-06-02,0.7373405,0.73821324,0.73811877,0.7376437,0.73740184,0.73653305,0.7368377
2015-06-03,0.73777527,0.7379324,0.7373243,0.7369444,0.7367673,0.7372467,0.73599005
2015-06-04,0.73914343,0.73723644,0.7373279,0.7379998,0.7368478,0.7364288,0.73607486
2015-06-05,0.73653316,0.73689234,0.73602396,0.7365166,0.7369202,0.73579365,0.7340231
2015-06-07,0.7369711,0.7372067,0.7373723,0.7362355,0.7355484,0.73476857,0.73330617
2015-06-08,0.73727524,0.7373564,0.7364317,0.73545736,0.73441637,0.7336468,0.733191
2015-06-09,0.73705906,0.7363946,0.7354656,0.733909,0.73353946,0.733243,0.7327016
2015-06-10,0.73628706,0.73467964,0.73359954,0.7333845,0.7327246,0.7331546,0.7329276
2015-06-11,0.7353341,0.7338879,0.7333159,0.7330983,0.73296803,0.7322752,0.73269343
2015-06-12,0.7339344,0.7344973,0.73319817,0.73300725,0.7327157,0.73271346,0.7273165
2015-06-14,0.73367417,0.7333074,0.7332632,0.7324589,0.73297703,0.7278026,0.7261277
2015-06-15,0.7335051,0.73277295,0.7328937,0.73244125,0.72714853,0.7268625,0.7245962
2015-06-16,0.7330038,0.73273754,0.73149467,0.7275555,0.7264513,0.7244631,0.72400355
2015-06-17,0.733142,0.7326226,0.72743905,0.7269574,0.7246145,0.72432286,0.724002
2015-06-18,0.732999,0.7275717,0.7269124,0.7239873,0.7242356,0.7223525,0.72174686
2015-06-19,0.7276128,0.72702545,0.7246449,0.7238135,0.7236873,0.72249764,0.7211011
2015-06-21,0.72649175,0.72443175,0.7236738,0.72390074,0.7223509,0.7215345,0.7211606
2015-06-22,0.72435117,0.7235233,0.72349095,0.72180843,0.72096074,0.7208164,0.72123253
2015-06-23,0.72465163,0.7230873,0.7225087,0.72114396,0.72163284,0.7211563,0.7225694
2015-06-24,0.7237481,0.72286165,0.7205638,0.72152126,0.7212954,0.72080004,0.7203772
2015-06-25,0.7227888,0.72110665,0.7228475,0.7221694,0.7212596,0.72067106,0.7205007
2015-06-26,0.7208829,0.7219818,0.7227346,0.7211437,0.7194765,0.7207795,0.7200531
2015-06-28,0.7218603,0.7208324,0.7219977,0.72091734,0.7212942,0.72031856,0.7213674
2015-06-29,0.7206837,0.7225555,0.7202111,0.7192238,0.72030157,0.7202437,0.7196032
2015-06-30,0.7219168,0.72040844,0.7203139,0.7214645,0.7199957,0.7210306,0.71923167
2015-07-01,0.7196896,0.7202629,0.7205364,0.71957654,0.7202301,0.71982765,0.71800995
2015-07-02,0.7207334,0.7194326,0.72022873,0.7204743,0.720242,0.71963406,0.7196227
2015-07-03,0.72094035,0.7192426,0.7198919,0.71974623,0.7195748,0.7190141,0.7190467
2015-07-05,0.7196269,0.72142893,0.721466,0.71921396,0.7187063,0.7186744,0.71911293
2015-07-06,0.72050554,0.7192571,0.71989477,0.7194622,0.71855944,0.7182677,0.717457
2015-07-07,0.719584,0.7180221,0.7188219,0.7190709,0.7184125,0.71737033,0.71788514
2015-07-08,0.71913743,0.71904844,0.71821994,0.71866804,0.71763897,0.71782357,0.71839476
2015-07-09,0.71950907,0.7188981,0.7182669,0.71800405,0.716903,0.7175247,0.71689796
2015-07-10,0.71937126,0.71879333,0.71878195,0.71695375,0.71722585,0.71675587,0.7155436
2015-07-12,0.71940494,0.71800613,0.7177337,0.71725893,0.71688336,0.71675175,0.7157487
2015-07-13,0.717665,0.71736395,0.7169362,0.71786124,0.7166823,0.7146689,0.7148228
2015-07-14,0.7180307,0.7165231,0.71636724,0.7160057,0.7147373,0.7144393,0.7143075
2015-07-15,0.7141426,0.71729076,0.7167406,0.7150585,0.7148519,0.71364695,0.71471924
2015-07-16,0.71623826,0.7167644,0.7155918,0.71528584,0.7136434,0.71478736,0.71269715
2015-07-17,0.7170529,0.7153966,0.71356004,0.71404684,0.7138568,0.71289736,0.7130951
2015-07-19,0.7156536,0.7152179,0.71326286,0.71355444,0.7127535,0.71229,0.7114852
2015-07-20,0.7149237,0.7135363,0.7141741,0.71329945,0.71242917,0.71285117,0.70989066
2015-07-21,0.71387225,0.71390843,0.7138338,0.7133795,0.71184933,0.7090519,0.7103913
2015-07-22,0.7129404,0.71379507,0.71303225,0.712337,0.7110021,0.7089616,0.7086576
2015-07-23,0.7135289,0.7150994,0.7133582,0.71098316,0.7103162,0.7090828,0.7091637
2015-07-24,0.71356535,0.7137829,0.7103307,0.7092895,0.7097625,0.70947134,0.70842546
2015-07-26,0.7137847,0.7103959,0.7087565,0.7090157,0.7086687,0.70820755,0.708047
2015-07-27,0.7104853,0.70994306,0.70880145,0.7092154,0.70899993,0.7087313,0.70806134
2015-07-28,0.7089304,0.7104447,0.70891273,0.7083688,0.7089145,0.70735645,0.70780957
2015-07-29,0.7093923,0.7099174,0.7083594,0.70881784,0.7082394,0.70743895,0.70654845
2015-07-30,0.70866174,0.7086258,0.70809263,0.70745987,0.70752674,0.70649433,0.7071534
2015-07-31,0.70901054,0.70834965,0.70748734,0.70775574,0.7066216,0.70791763,0.7066533
2015-08-02,0.70801705,0.7077649,0.70758015,0.706735,0.70746773,0.70686895,0.7075375
2015-08-03,0.7086287,0.7083714,0.7079065,0.70617616,0.70663536,0.70651555,0.7064648
2015-08-04,0.70714563,0.7082736,0.70730215,0.70751786,0.70788574,0.7078906,0.70742935
2015-08-05,0.7064158,0.7082494,0.70730364,0.7064111,0.7079689,0.70687455,0.70640457
2015-08-06,0.7067932,0.70902246,0.7076508,0.70771235,0.7074116,0.7065298,0.7078528
2015-08-07,0.70769835,0.70711726,0.70847964,0.7065571,0.70766944,0.70787066,0.7068546
2015-08-09,0.70604604,0.7072339,0.7081401,0.7078397,0.70743304,0.7068785,0.7070498
2015-08-10,0.7079446,0.70721877,0.7059176,0.7061198,0.7072305,0.7065407,0.706649
2015-08-11,0.7054456,0.7059289,0.7084315,0.70749056,0.7064422,0.7072167,0.7075326
2015-08-12,0.70686734,0.7066592,0.70640916,0.707846,0.707823,0.70765746,0.70646113
2015-08-13,0.70661336,0.70721287,0.70703375,0.7063753,0.70749176,0.70733684,0.70816207
2015-08-14,0.7068244,0.7065437,0.70731765,0.7077809,0.70800847,0.7080299,0.70767885
2015-08-16,0.70764637,0.70783293,0.70641315,0.7074382,0.7082836,0.7083688,0.70867693
2015-08-17,0.70919365,0.7066292,0.7077078,0.7068749,0.708445,0.70866627,0.7076595
2015-08-18,0.70688456,0.70788354,0.70797306,0.7082402,0.70844823,0.708533,0.70869565
2015-08-19,0.7078078,0.7074763,0.70843655,0.70808256,0.7084509,0.70785105,0.7076413
2015-08-20,0.7080491,0.7085255,0.70876426,0.7086354,0.708454,0.7085587,0.70871353
2015-08-21,0.70798326,0.708313,0.7085488,0.7076994,0.708457,0.70774585,0.7076244
