,SGDJPY,SGDJPY,SGDJPY,SGDJPY,SGDJPY,SGDJPY,SGDJPY
2017-06-18,80.24117,80.26759,80.19086,80.271965,80.17845,80.224365,80.154465
2017-06-19,80.20848,80.21823,80.24374,80.22953,80.22327,80.16808,80.171875
2017-06-20,80.245636,80.28501,80.24861,80.22794,80.22,80.14111,80.189186
2017-06-21,80.22532,80.23885,80.2343,80.207695,80.23508,80.11684,80.2026
2017-06-22,80.26659,80.209236,80.225555,80.228836,80.19908,80.20371,80.189354
2017-06-23,80.24063,80.224464,80.23399,80.2137,80.202705,80.210335,80.21593
2017-06-25,80.224106,80.20738,80.200066,80.197014,80.212776,80.20384,80.19376
2017-06-26,80.18638,80.21683,80.21526,80.22508,80.21835,80.193535,80.23584
2017-06-27,80.187744,80.20941,80.18553,80.20726,80.225395,80.20515,80.248215
2017-06-28,80.235466,80.182816,80.20918,80.221344,80.24668,80.20456,80.219055
2017-06-29,80.19226,80.22471,80.21767,80.2383,80.25216,80.204445,80.234795
2017-06-30,80.22333,80.186264,80.23879,80.25131,80.21505,80.25267,80.23305
2017-07-02,80.21343,80.21605,80.2495,80.24022,80.242485,80.23489,80.23008
2017-07-03,80.23997,80.22752,80.24079,80.24598,80.22655,80.22011,80.23964
2017-07-04,80.209984,80.21156,80.21623,80.223526,80.22801,80.22294,80.2195
2017-07-05,80.238525,80.22246,80.23976,80.2331,80.28173,80.23836,80.23127
2017-07-06,80.225685,80.23011,80.23188,80.2298,80.203705,80.236725,80.20436
2017-07-07,80.24375,80.249725,80.22272,80.23745,80.22116,80.221725,80.23775
2017-07-09,80.230064,80.219025,80.2461,80.229614,80.238914,80.257164,80.3
2017-07-10,80.2287,80.23414,80.23412,80.237686,80.25252,80.29034,80.29068
2017-07-11,80.222565,80.22988,80.25757,80.22463,80.286194,80.27113,80.37871
2017-07-12,80.236084,80.22194,80.245575,80.27227,80.27608,80.38015,80.45975
2017-07-13,80.24692,80.28004,80.301315,80.27981,80.36532,80.43997,80.758865
2017-07-14,80.242805,80.27106,80.274895,80.39074,80.45286,80.79195,81.13524
2017-07-16,80.289604,80.25746,80.382675,80.48767,80.78837,81.11937,81.35457
2017-07-17,80.2727,80.369804,80.46968,80.788315,81.09453,81.3623,81.459045
2017-07-18,80.36647,80.46374,80.76682,81.117096,81.38879,81.40104,81.51753
2017-07-19,80.46726,80.808754,81.11025,81.35985,81.44762,81.452805,81.5531
2017-07-20,80.786095,81.113884,81.34403,81.45541,81.4518,81.52563,81.579926
2017-07-21,81.13242,81.336494,81.44732,81.47846,81.53608,81.54907,81.72265
2017-07-23,81.340195,81.438,81.48478,81.50931,81.56034,81.771614,81.830574
2017-07-24,81.446106,81.51555,81.49725,81.57309,81.7337,81.770584,81.72451
2017-07-25,81.47454,81.5055,81.590866,81.675156,81.84058,81.76606,81.830444
2017-07-26,81.54797,81.54259,81.7525,81.80141,81.78444,81.78709,81.78344
2017-07-27,81.58322,81.69291,81.7842,81.776146,81.78913,81.78151,81.767876
2017-07-28,81.75927,81.78381,81.79224,81.78006,81.772224,81.77769,81.79898
2017-07-30,81.80645,81.7916,81.75357,81.7834,81.76465,81.77004,81.780136
2017-07-31,81.76971,81.80669,81.745094,81.75934,81.74381,81.76471,81.76626
2017-08-01,81.76348,81.785095,81.786026,81.766365,81.745125,81.78879,81.78048
2017-08-02,81.78148,81.7543,81.79497,81.79787,81.76835,81.78236,81.76588
2017-08-03,81.7729,81.7612,81.75172,81.76945,81.763115,81.777985,81.78084
2017-08-04,81.7902,81.77524,81.742294,81.77505,81.77118,81.769264,81.76551
2017-08-06,81.7516,81.75968,81.78789,81.80729,81.79167,81.763214,81.78117
2017-08-07,81.747444,81.7874,81.79778,81.77534,81.78762,81.79044,81.765144
2017-08-08,81.79997,81.77718,81.749825,81.78021,81.82472,81.78318,81.781525
2017-08-09,81.81441,81.8001,81.76336,81.78435,81.77971,81.77823,81.76479
2017-08-10,81.76787,81.75785,81.77694,81.75446,81.77601,81.76844,81.74049
2017-08-11,81.76012,81.78221,81.76131,81.76323,81.80773,81.763245,81.66383
2017-08-13,81.782684,81.77311,81.77729,81.80186,81.7538,81.644394,81.53069
2017-08-14,81.756966,81.757095,81.760956,81.75058,81.67761,81.512566,81.42697
2017-08-15,81.819,81.789085,81.677704,81.695114,81.540054,81.4256,81.41315
2017-08-16,81.80556,81.73681,81.67324,81.49874,81.61877,81.41757,81.459625
2017-08-17,81.70939,81.575005,81.53781,81.4669,81.41746,81.45201,81.37056
2017-08-18,81.658325,81.55549,81.44415,81.37059,81.4401,81.40387,81.28265
2017-08-20,81.51229,81.45969,81.43433,81.39461,81.41828,81.39154,81.28215
2017-08-21,81.47419,81.457016,81.42215,81.36278,81.344795,81.26795,81.24941
2017-08-22,81.43854,81.42133,81.39815,81.32951,81.28131,81.29574,81.22652
2017-08-23,81.415985,81.41347,81.38123,81.351814,81.22004,81.25892,81.12711
2017-08-24,81.36107,81.35261,81.25142,81.27245,81.234764,81.14208,80.97714
2017-08-25,81.41672,81.274605,81.25826,81.212456,81.14061,81.000854,81.00628
2017-08-27,81.286064,81.24542,81.25152,81.09193,81.00782,81.00127,81.00888
2017-08-28,81.26319,81.22975,81.128494,81.05893,80.99743,81.0053,81.00998
2017-08-29,81.237404,81.11778,80.97577,80.95921,80.99201,80.9805,80.87572
2017-08-30,81.14006,80.975845,81.002205,81.0088,80.981544,80.8966,80.86594
2017-08-31,81.00841,81.006805,80.99625,81.02654,80.94222,80.82399,80.84595
2017-09-01,80.98147,81.003876,80.99115,80.89314,80.835495,80.854614,80.819435
2017-09-03,81.0119,80.97443,80.91227,80.90054,80.86383,80.81308,80.73815
2017-09-04,81.00906,80.91514,80.83638,80.87194,80.795876,80.78388,80.67905
2017-09-05,80.887764,80.87584,80.83149,80.77775,80.81919,80.66282,80.646
2017-09-06,80.85457,80.83124,80.770805,80.79727,80.69476,80.6516,80.68208
2017-09-07,80.827255,80.72136,80.7747,80.67707,80.64809,80.691666,80.678665
2017-09-08,80.79031,80.813835,80.667336,80.674416,80.66602,80.64146,80.64461
2017-09-10,80.7737,80.597664,80.667206,80.667435,80.67789,80.6601,80.68302
2017-09-11,80.60282,80.67978,80.66711,80.662636,80.63354,80.707634,80.67931
2017-09-12,80.68364,80.68173,80.667015,80.65925,80.65484,80.65543,80.64329
2017-09-13,80.65253,80.651634,80.666916,80.68713,80.69989,80.64276,80.68389
2017-09-14,80.658005,80.69074,80.666824,80.68125,80.651024,80.68666,80.68
2017-09-15,80.65676,80.65954,80.66675,80.67731,80.66972,80.63415,80.6421
2017-09-17,80.685974,80.63689,80.666664,80.67465,80.6821,80.654976,80.78735
2017-09-18,80.62703,80.68018,80.66659,80.66657,80.636284,80.70771,80.765335
2017-09-19,80.681435,80.69509,80.66649,80.66108,80.74244,80.75597,80.875
2017-09-20,80.67184,80.648895,80.66641,80.68993,80.799675,80.88785,80.85646
2017-09-21,80.609,80.68016,80.70687,80.78223,80.85167,80.84905,80.89003
2017-09-22,80.65141,80.71423,80.79234,80.85818,80.85851,80.84667,80.947266
2017-09-24,80.780365,80.830696,80.873146,80.869934,80.86118,80.90595,81.066956
2017-09-25,80.75986,80.83947,80.86181,80.85408,80.916,81.01771,81.17044
2017-09-26,80.82521,80.87398,80.91568,80.95478,81.01675,81.210464,81.12144
2017-09-27,80.87204,80.85954,80.88268,81.031685,81.13847,81.203735,81.21225
2017-09-28,80.906784,80.910706,81.028206,81.19866,81.19555,81.24845,81.600365
2017-09-29,80.91423,81.00665,81.14955,81.18296,81.1999,81.62139,81.84722
2017-10-01,81.03551,81.19997,81.15228,81.22104,81.62007,81.80024,81.83046
2017-10-02,81.20497,81.22388,81.19916,81.60878,81.75485,81.9183,82.3867
2017-10-03,81.18764,81.24661,81.60986,81.86698,81.92474,82.46644,82.476295
2017-10-04,81.23064,81.626305,81.75552,81.92053,82.3654,82.49009,82.64224
2017-10-05,81.59539,81.838684,81.932785,82.34328,82.47242,82.641174,82.65236
2017-10-06,81.81478,81.880005,82.39473,82.45179,82.62873,82.62424,82.693756
2017-10-08,81.84993,82.43048,82.47429,82.64884,82.59933,82.688065,82.67881
2017-10-09,82.404945,82.53269,82.60858,82.604034,82.66856,82.70487,82.70319
2017-10-10,82.40954,82.635666,82.67045,82.68148,82.687744,82.672844,82.76758
2017-10-11,82.61559,82.65744,82.67771,82.75097,82.73779,82.7755,82.76459
2017-10-12,82.60336,82.65679,82.63307,82.711464,82.74858,82.758575,82.77026
2017-10-13,82.64501,82.73571,82.725,82.76406,82.77941,82.74355,82.792786
2017-10-15,82.636375,82.696144,82.70143,82.76282,82.77956,82.79391,82.81651
2017-10-16,82.704666,82.73253,82.79454,82.78266,82.780876,82.78896,82.802956
2017-10-17,82.730316,82.79588,82.76085,82.7792,82.76969,82.801674,82.7854
2017-10-18,82.79759,82.758606,82.77243,82.785484,82.81691,82.822784,82.811386
2017-10-19,82.78356,82.77405,82.78767,82.80351,82.81543,82.81104,82.832214
2017-10-20,82.78984,82.76709,82.79551,82.78402,82.80816,82.85511,82.87301
2017-10-22,82.77842,82.82218,82.80709,82.81153,82.843605,82.855255,82.898544
2017-10-23,82.798164,82.81483,82.822784,82.836,82.90062,82.86782,82.876595
2017-10-24,82.783226,82.830696,82.83865,82.86098,82.8571,82.88189,82.90088
2017-10-25,82.82461,82.82706,82.864525,82.85206,82.90814,82.87468,82.944695
2017-10-26,82.84885,82.8729,82.87049,82.89975,82.95927,82.89668,82.94439
2017-10-27,82.86226,82.87807,82.85587,82.884895,82.91645,82.90999,82.96752
2017-10-29,82.87415,82.87152,82.914696,82.932396,82.88816,82.95903,82.95139
2017-10-30,82.88297,82.88567,82.907974,82.94287,82.975685,82.97285,82.95683
2017-10-31,82.92133,82.89486,82.92817,82.95433,82.99377,82.94576,82.94167
2017-11-01,82.892265,82.90725,82.9448,82.96658,82.93145,82.95765,82.949066
2017-11-02,82.92606,82.95082,82.9389,82.94262,82.91274,82.95201,82.98191
2017-11-03,82.93787,82.972145,82.98576,82.952965,82.97724,82.96888,83.02533
2017-11-05,82.95832,82.957535,82.954185,82.969505,82.99246,83.06875,83.1078
2017-11-06,82.94695,82.94549,82.95094,82.98423,83.020485,83.10212,83.21274
2017-11-07,82.95353,82.96717,82.98688,83.07337,83.094,83.23659,83.2362
2017-11-08,82.935974,82.98684,83.07286,83.11886,83.17337,83.27107,83.30662
2017-11-09,82.98845,83.02964,83.09216,83.19986,83.23615,83.30946,83.30995
