,USDHUF,USDHUF,USDHUF,USDHUF,USDHUF,USDHUF,USDHUF
2017-06-26,275.02054,275.041,275.0724,274.98312,274.8874,274.69553,274.566
2017-06-27,275.0238,275.05667,275.0414,274.86148,274.775,274.51477,274.52365
2017-06-28,274.99628,274.9587,274.87195,274.676,274.52362,274.5278,274.41333
2017-06-29,275.02896,274.8952,274.71588,274.55414,274.49835,274.4131,274.39526
2017-06-30,274.87512,274.7177,274.5493,274.5083,274.47705,274.35083,274.334
2017-07-02,274.71347,274.54745,274.47144,274.47418,274.36465,274.33444,274.3149
2017-07-03,274.5161,274.49753,274.48785,274.41782,274.3446,274.31622,274.3195
2017-07-04,274.51205,274.4694,274.40863,274.38007,274.30133,274.32953,274.26395
2017-07-05,274.47375,274.36743,274.35165,274.34198,274.33484,274.2952,274.20865
2017-07-06,274.36996,274.3393,274.31555,274.31567,274.29782,274.2172,273.98645
2017-07-07,274.34854,274.28918,274.35736,274.30136,274.1994,273.9751,273.7414
2017-07-09,274.3233,274.31158,274.24506,274.22742,274.01544,273.7209,273.57156
2017-07-10,274.33527,274.28778,274.2502,273.9978,273.70316,273.54785,273.1267
2017-07-11,274.28946,274.23526,273.98956,273.7499,273.59027,273.08615,272.9096
2017-07-12,274.24042,273.9938,273.76898,273.56003,273.1244,272.89362,272.92407
2017-07-13,273.98282,273.6854,273.54465,273.1193,272.96646,272.94305,272.53674
2017-07-14,273.7248,273.55716,273.10532,272.9196,272.96848,272.51083,272.1697
2017-07-16,273.5776,273.11877,272.91888,272.89252,272.52682,272.151,271.99182
2017-07-17,273.12585,272.90988,272.88055,272.48666,272.20334,272.0138,271.5533
2017-07-18,272.92023,272.9698,272.51874,272.1456,271.9774,271.51285,271.46698
2017-07-19,272.87918,272.48883,272.1287,272.06256,271.54944,271.41785,271.0963
2017-07-20,272.4943,272.21286,271.97675,271.5298,271.40042,271.11826,270.95102
2017-07-21,272.18677,272.0476,271.4911,271.4625,271.1008,270.97595,270.76038
2017-07-23,271.96933,271.54742,271.43753,271.08655,270.96902,270.78705,270.31073
2017-07-24,271.5409,271.44656,271.10876,270.97513,270.7154,270.3238,270.16748
2017-07-25,271.45273,271.0959,270.9729,270.7431,270.31436,270.20544,270.1299
2017-07-26,271.0907,270.94135,270.80157,270.33054,270.21716,270.14096,269.97437
2017-07-27,270.93524,270.78897,270.3226,270.21777,270.1244,269.9617,269.17996
2017-07-28,270.76108,270.295,270.20673,270.12222,270.01697,269.22772,268.8996
2017-07-30,270.29263,270.21118,270.15646,269.9527,269.20978,268.9286,268.50027
2017-07-31,270.18256,270.07675,269.97458,269.23746,268.9076,268.47906,267.80536
2017-08-01,270.10684,270.00046,269.19177,268.91785,268.52835,267.78598,266.9555
2017-08-02,269.98566,269.1878,268.91998,268.56488,267.7906,266.9898,266.82007
2017-08-03,269.22107,268.91943,268.53378,267.81107,266.98267,266.755,265.56897
2017-08-04,268.91867,268.44733,267.7916,266.98788,266.75128,265.5689,265.08215
2017-08-06,268.5406,267.77203,266.9888,266.77264,265.5808,265.05585,263.8534
2017-08-07,267.83115,266.94916,266.73077,265.565,265.0609,263.8595,261.94803
2017-08-08,266.95175,266.7233,265.53455,265.06128,263.86633,261.953,261.94003
2017-08-09,266.7478,265.6093,265.099,263.90012,261.9659,261.93762,261.93414
2017-08-10,265.51968,265.0895,263.85248,261.95587,261.93997,261.93015,261.5166
2017-08-11,265.01364,263.89325,261.99796,261.93924,261.8954,261.53696,261.48077
2017-08-13,263.7861,262.08008,261.92657,261.89822,261.5692,261.49493,260.98254
2017-08-14,261.97247,261.9344,261.92102,261.5004,261.4026,260.94003,260.09644
2017-08-15,261.98047,261.9,261.58136,261.4531,260.90692,260.1554,259.91296
2017-08-16,261.94492,261.5509,261.49396,260.92493,260.12704,259.9307,259.684
2017-08-17,261.5338,261.49597,260.96353,260.10724,259.94284,259.66437,259.18668
2017-08-18,261.5138,260.92404,260.06137,259.93292,259.689,259.18698,259.15063
2017-08-20,261.0147,260.1443,259.93018,259.6693,259.18433,259.1618,259.08786
2017-08-21,260.10406,259.9519,259.64716,259.16867,259.15363,259.0838,258.99643
2017-08-22,259.97858,259.67358,259.16602,259.14252,259.08572,258.99417,258.8446
2017-08-23,259.6435,259.1634,259.10886,259.08377,259.00626,258.8146,258.5027
2017-08-24,259.17795,259.13638,259.09308,259.00763,258.8095,258.3867,258.38788
2017-08-25,259.12436,259.08624,259.02762,258.84998,258.35754,258.41263,258.3706
2017-08-27,259.09744,259.02615,258.84732,258.42047,258.35046,258.37915,258.2061
2017-08-28,258.97287,258.85895,258.46265,258.32556,258.34003,258.19247,258.03818
2017-08-29,258.8402,258.41162,258.38263,258.35153,258.20844,258.07428,257.96063
2017-08-30,258.3676,258.38623,258.25543,258.21503,258.04443,257.962,257.77704
2017-08-31,258.37152,258.36282,258.2013,258.1043,257.95242,257.84708,257.73593
2017-09-01,258.33557,258.22318,258.0448,257.92297,257.8261,257.73773,257.4594
2017-09-03,258.24454,258.0448,257.96368,257.81757,257.703,257.427,257.40387
2017-09-04,258.07495,257.94427,257.78906,257.73557,257.444,257.30762,257.32034
2017-09-05,257.9368,257.81113,257.69025,257.40674,257.34222,257.30075,257.25916
2017-09-06,257.82382,257.7497,257.53232,257.33243,257.29584,257.2736,257.2563
2017-09-07,257.72363,257.46997,257.31522,257.32248,257.28018,257.23203,257.12628
2017-09-08,257.44568,257.38104,257.26892,257.29047,257.2749,257.14536,257.3299
2017-09-10,257.3482,257.32764,257.2311,257.25375,257.14435,257.24725,257.28442
2017-09-11,257.33484,257.26465,257.258,257.1279,257.24866,257.2582,257.31998
2017-09-12,257.2556,257.2438,257.13577,257.24127,257.27386,257.29388,257.38174
2017-09-13,257.24384,257.13232,257.24353,257.29175,257.2966,257.34387,257.34186
2017-09-14,257.11227,257.27014,257.30737,257.3271,257.39056,257.3918,257.3058
2017-09-15,257.23178,257.2997,257.3097,257.42865,257.38516,257.38486,257.34225
2017-09-17,257.2614,257.359,257.3571,257.34445,257.29468,257.29367,257.2627
2017-09-18,257.31094,257.3551,257.34152,257.31772,257.36,257.31976,257.2731
2017-09-19,257.39545,257.3485,257.2964,257.31665,257.3277,257.2969,257.32904
2017-09-20,257.3457,257.28442,257.3262,257.3144,257.31134,257.27264,257.4129
2017-09-21,257.3081,257.34283,257.2947,257.36746,257.29776,257.29736,257.364
2017-09-22,257.3727,257.30927,257.30847,257.35947,257.36362,257.36945,257.3263
2017-09-24,257.33176,257.39236,257.3181,257.35718,257.2967,257.33005,257.28528
2017-09-25,257.33197,257.3278,257.32925,257.33643,257.2984,257.2793,257.34137
2017-09-26,257.30768,257.30127,257.2946,257.2761,257.35895,257.31534,257.3091
2017-09-27,257.3326,257.30792,257.2786,257.35352,257.3647,257.39825,257.3128
2017-09-28,257.33298,257.3159,257.31747,257.30905,257.32602,257.3573,257.41672
2017-09-29,257.32422,257.33463,257.2986,257.32388,257.29715,257.3851,257.36923
2017-10-01,257.35815,257.34457,257.3185,257.31067,257.41595,257.3682,258.0145
2017-10-02,257.3432,257.31067,257.34668,257.37967,257.4121,257.96194,258.08435
2017-10-03,257.32294,257.3252,257.37653,257.36954,257.9956,258.05194,258.71396
2017-10-04,257.325,257.3736,257.38226,258.00632,258.0472,258.745,258.83597
2017-10-05,257.37253,257.37494,258.04837,258.04745,258.7283,258.82816,258.8733
2017-10-06,257.3855,258.01166,258.04883,258.7315,258.79944,258.8734,258.87128
2017-10-08,257.99445,258.0421,258.72876,258.81177,258.84888,258.89178,259.14548
2017-10-09,258.05334,258.7102,258.83673,258.84683,258.87683,259.1549,259.62848
2017-10-10,258.71692,258.86456,258.8637,258.87732,259.14575,259.62906,259.8896
2017-10-11,258.8478,258.84378,258.8982,259.1334,259.57925,259.8773,260.56308
2017-10-12,258.8764,258.91013,259.15576,259.63318,259.89587,260.55176,260.63373
2017-10-13,258.954,259.16306,259.59744,259.90808,260.5441,260.6354,260.70847
2017-10-15,259.13376,259.60516,259.89316,260.53632,260.6294,260.72778,260.75507
2017-10-16,259.6494,259.9074,260.5282,260.58502,260.7848,260.80096,261.015
2017-10-17,259.91837,260.5696,260.66107,260.7733,260.7822,260.98944,261.0419
2017-10-18,260.5559,260.60733,260.76843,260.77484,260.98273,261.02768,261.28998
2017-10-19,260.58856,260.76974,260.75552,260.98053,261.0291,261.3766,261.41193
2017-10-20,260.76782,260.764,260.9964,260.9997,261.36752,261.43445,261.54245
2017-10-22,260.7528,261.00146,261.00568,261.2984,261.35416,261.53842,261.59756
2017-10-23,260.96698,261.02487,261.34235,261.35068,261.5252,261.61084,261.73248
2017-10-24,261.0036,261.20993,261.36505,261.5006,261.57416,261.72015,262.05847
2017-10-25,261.28864,261.42578,261.49484,261.5964,261.6972,262.09055,262.9172
2017-10-26,261.4036,261.47522,261.59393,261.70828,262.0582,262.93033,262.94412
2017-10-27,261.47058,261.5917,261.66672,262.06757,262.9185,262.95493,263.43384
2017-10-29,261.58237,261.71133,262.10294,262.84125,262.94748,263.4908,263.5276
2017-10-30,261.70877,262.07776,262.92145,262.94376,263.50122,263.5558,263.56024
2017-10-31,262.06995,262.9023,262.94177,263.52405,263.4992,263.61835,264.11603
2017-11-01,262.87497,262.982,263.48514,263.64542,263.60104,264.14923,264.1671
2017-11-02,262.92847,263.45496,263.5752,263.56903,264.16452,264.19016,264.92252
2017-11-03,263.4518,263.481,263.58856,264.13724,264.18842,264.93408,264.91208
2017-11-05,263.49063,263.62936,264.13547,264.16904,264.92545,264.9288,265.04236
2017-11-06,263.60513,264.113,264.2434,264.93704,264.9424,265.0163,265.51526
2017-11-07,264.078,264.1503,264.79852,264.9519,265.01706,265.5621,265.5401
2017-11-08,264.1942,264.94818,264.98016,265.01965,265.49698,265.53748,265.55005
2017-11-09,264.91992,264.91663,265.03876,265.4922,265.56873,265.58954,265.53323
